GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG15026.1~~OFUSG15026.1	OFUSG15026.1.p1
GENE.OFUSG15028.1~~OFUSG15028.1	OFUSG15028.1.p1
GENE.OFUSG15031.1~~OFUSG15031.1	OFUSG15031.1.p1
GENE.OFUSG15032.1~~OFUSG15032.1	OFUSG15032.1.p1
GENE.OFUSG15042.1~~OFUSG15042.1	OFUSG15042.1.p1
GENE.OFUSG15057.1~~OFUSG15057.1	OFUSG15057.1.p1
GENE.OFUSG15057.1~~OFUSG15057.1	OFUSG15057.1.p1
GENE.OFUSG15057.1~~OFUSG15057.1	OFUSG15057.1.p1
GENE.OFUSG15061.1~~OFUSG15061.1	OFUSG15061.1.p1
GENE.OFUSG15070.1~~OFUSG15070.1	OFUSG15070.1.p1
GENE.OFUSG15072.1~~OFUSG15072.1	OFUSG15072.1.p1
GENE.OFUSG15076.1~~OFUSG15076.1	OFUSG15076.1.p1
GENE.OFUSG15076.1~~OFUSG15076.1	OFUSG15076.1.p1
GENE.OFUSG15083.1~~OFUSG15083.1	OFUSG15083.1.p1
GENE.OFUSG15087.1~~OFUSG15087.1	OFUSG15087.1.p1
GENE.OFUSG15090.1~~OFUSG15090.1	OFUSG15090.1.p1
GENE.OFUSG15090.1~~OFUSG15090.1	OFUSG15090.1.p1
GENE.OFUSG15090.1~~OFUSG15090.1	OFUSG15090.1.p1
GENE.OFUSG15103.1~~OFUSG15103.1	OFUSG15103.1.p1
GENE.OFUSG15105.1~~OFUSG15105.1	OFUSG15105.1.p1
GENE.OFUSG15109.1~~OFUSG15109.1	OFUSG15109.1.p1
GENE.OFUSG15112.1~~OFUSG15112.1	OFUSG15112.1.p1
GENE.OFUSG15113.1~~OFUSG15113.1	OFUSG15113.1.p1
GENE.OFUSG15122.1~~OFUSG15122.1	OFUSG15122.1.p1
GENE.OFUSG15126.1~~OFUSG15126.1	OFUSG15126.1.p1
GENE.OFUSG15130.1~~OFUSG15130.1	OFUSG15130.1.p1
GENE.OFUSG15130.1~~OFUSG15130.1	OFUSG15130.1.p1
GENE.OFUSG15130.1~~OFUSG15130.1	OFUSG15130.1.p1
GENE.OFUSG15130.1~~OFUSG15130.1	OFUSG15130.1.p1
GENE.OFUSG15130.1~~OFUSG15130.1	OFUSG15130.1.p1
GENE.OFUSG15130.1~~OFUSG15130.1	OFUSG15130.1.p1
GENE.OFUSG15140.1~~OFUSG15140.1	OFUSG15140.1.p1
GENE.OFUSG15141.1~~OFUSG15141.1	OFUSG15141.1.p1
GENE.OFUSG15142.1~~OFUSG15142.1	OFUSG15142.1.p1
GENE.OFUSG15154.1~~OFUSG15154.1	OFUSG15154.1.p1
GENE.OFUSG15155.1~~OFUSG15155.1	OFUSG15155.1.p1
GENE.OFUSG15157.1~~OFUSG15157.1	OFUSG15157.1.p1
GENE.OFUSG15162.1~~OFUSG15162.1	OFUSG15162.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15163.1~~OFUSG15163.1	OFUSG15163.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15164.1~~OFUSG15164.1	OFUSG15164.1.p1
GENE.OFUSG15168.1~~OFUSG15168.1	OFUSG15168.1.p1
GENE.OFUSG15175.1~~OFUSG15175.1	OFUSG15175.1.p1
GENE.OFUSG15195.1~~OFUSG15195.1	OFUSG15195.1.p1
GENE.OFUSG15200.1~~OFUSG15200.1	OFUSG15200.1.p1
GENE.OFUSG15200.1~~OFUSG15200.1	OFUSG15200.1.p1
GENE.OFUSG15200.1~~OFUSG15200.1	OFUSG15200.1.p1
GENE.OFUSG15200.1~~OFUSG15200.1	OFUSG15200.1.p1
GENE.OFUSG15200.1~~OFUSG15200.1	OFUSG15200.1.p1
GENE.OFUSG15207.1~~OFUSG15207.1	OFUSG15207.1.p1
GENE.OFUSG15210.1~~OFUSG15210.1	OFUSG15210.1.p1
GENE.OFUSG15213.1~~OFUSG15213.1	OFUSG15213.1.p1
GENE.OFUSG15215.1~~OFUSG15215.1	OFUSG15215.1.p1
GENE.OFUSG15216.1~~OFUSG15216.1	OFUSG15216.1.p1
GENE.OFUSG15218.1~~OFUSG15218.1	OFUSG15218.1.p1
GENE.OFUSG15238.1~~OFUSG15238.1	OFUSG15238.1.p1
GENE.OFUSG15254.1~~OFUSG15254.1	OFUSG15254.1.p1
GENE.OFUSG15258.1~~OFUSG15258.1	OFUSG15258.1.p1
GENE.OFUSG15260.1~~OFUSG15260.1	OFUSG15260.1.p1
GENE.OFUSG15261.1~~OFUSG15261.1	OFUSG15261.1.p1
GENE.OFUSG15266.1~~OFUSG15266.1	OFUSG15266.1.p1
GENE.OFUSG15272.1~~OFUSG15272.1	OFUSG15272.1.p1
GENE.OFUSG15283.1~~OFUSG15283.1	OFUSG15283.1.p1
GENE.OFUSG15296.1~~OFUSG15296.1	OFUSG15296.1.p1
GENE.OFUSG15297.1~~OFUSG15297.1	OFUSG15297.1.p1
GENE.OFUSG15307.1~~OFUSG15307.1	OFUSG15307.1.p1
GENE.OFUSG15310.1~~OFUSG15310.1	OFUSG15310.1.p1
GENE.OFUSG15310.1~~OFUSG15310.1	OFUSG15310.1.p1
GENE.OFUSG15311.1~~OFUSG15311.1	OFUSG15311.1.p1
GENE.OFUSG15311.1~~OFUSG15311.1	OFUSG15311.1.p1
GENE.OFUSG15327.1~~OFUSG15327.1	OFUSG15327.1.p1
GENE.OFUSG15353.1~~OFUSG15353.1	OFUSG15353.1.p1
GENE.OFUSG15367.1~~OFUSG15367.1	OFUSG15367.1.p1
GENE.OFUSG15369.1~~OFUSG15369.1	OFUSG15369.1.p1
GENE.OFUSG15370.2~~OFUSG15370.2	OFUSG15370.2.p1
GENE.OFUSG15378.1~~OFUSG15378.1	OFUSG15378.1.p1
GENE.OFUSG15380.1~~OFUSG15380.1	OFUSG15380.1.p1
GENE.OFUSG15383.1~~OFUSG15383.1	OFUSG15383.1.p4
GENE.OFUSG15393.1~~OFUSG15393.1	OFUSG15393.1.p1
GENE.OFUSG15393.1~~OFUSG15393.1	OFUSG15393.1.p1
GENE.OFUSG15393.1~~OFUSG15393.1	OFUSG15393.1.p1
GENE.OFUSG15397.1~~OFUSG15397.1	OFUSG15397.1.p1
GENE.OFUSG15400.1~~OFUSG15400.1	OFUSG15400.1.p1
GENE.OFUSG15401.1~~OFUSG15401.1	OFUSG15401.1.p1
GENE.OFUSG15406.3~~OFUSG15406.3	OFUSG15406.3.p1
GENE.OFUSG15426.1~~OFUSG15426.1	OFUSG15426.1.p1
GENE.OFUSG15441.1~~OFUSG15441.1	OFUSG15441.1.p1
GENE.OFUSG15449.1~~OFUSG15449.1	OFUSG15449.1.p1
GENE.OFUSG15455.1~~OFUSG15455.1	OFUSG15455.1.p1
GENE.OFUSG15456.1~~OFUSG15456.1	OFUSG15456.1.p1
GENE.OFUSG15462.1~~OFUSG15462.1	OFUSG15462.1.p1
GENE.OFUSG15463.1~~OFUSG15463.1	OFUSG15463.1.p1
GENE.OFUSG15463.1~~OFUSG15463.1	OFUSG15463.1.p1
GENE.OFUSG15463.1~~OFUSG15463.1	OFUSG15463.1.p1
GENE.OFUSG15463.1~~OFUSG15463.1	OFUSG15463.1.p1
GENE.OFUSG15467.1~~OFUSG15467.1	OFUSG15467.1.p1
GENE.OFUSG15471.1~~OFUSG15471.1	OFUSG15471.1.p1
GENE.OFUSG15484.1~~OFUSG15484.1	OFUSG15484.1.p1
GENE.OFUSG15491.1~~OFUSG15491.1	OFUSG15491.1.p1
GENE.OFUSG15493.1~~OFUSG15493.1	OFUSG15493.1.p1
GENE.OFUSG15493.1~~OFUSG15493.1	OFUSG15493.1.p1
GENE.OFUSG15504.1~~OFUSG15504.1	OFUSG15504.1.p1
GENE.OFUSG15517.1~~OFUSG15517.1	OFUSG15517.1.p1
GENE.OFUSG15519.1~~OFUSG15519.1	OFUSG15519.1.p1
GENE.OFUSG15523.1~~OFUSG15523.1	OFUSG15523.1.p1
GENE.OFUSG15529.1~~OFUSG15529.1	OFUSG15529.1.p1
GENE.OFUSG15529.1~~OFUSG15529.1	OFUSG15529.1.p1
GENE.OFUSG15529.1~~OFUSG15529.1	OFUSG15529.1.p1
GENE.OFUSG15533.1~~OFUSG15533.1	OFUSG15533.1.p1
GENE.OFUSG15534.1~~OFUSG15534.1	OFUSG15534.1.p1
GENE.OFUSG15539.1~~OFUSG15539.1	OFUSG15539.1.p3
GENE.OFUSG15544.1~~OFUSG15544.1	OFUSG15544.1.p1
GENE.OFUSG15550.1~~OFUSG15550.1	OFUSG15550.1.p1
GENE.OFUSG15552.1~~OFUSG15552.1	OFUSG15552.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15560.1~~OFUSG15560.1	OFUSG15560.1.p1
GENE.OFUSG15561.1~~OFUSG15561.1	OFUSG15561.1.p1
GENE.OFUSG15561.1~~OFUSG15561.1	OFUSG15561.1.p1
GENE.OFUSG15561.1~~OFUSG15561.1	OFUSG15561.1.p1
GENE.OFUSG15561.1~~OFUSG15561.1	OFUSG15561.1.p1
GENE.OFUSG15561.1~~OFUSG15561.1	OFUSG15561.1.p1
GENE.OFUSG15564.1~~OFUSG15564.1	OFUSG15564.1.p1
GENE.OFUSG15566.1~~OFUSG15566.1	OFUSG15566.1.p1
GENE.OFUSG15568.1~~OFUSG15568.1	OFUSG15568.1.p1
GENE.OFUSG15574.1~~OFUSG15574.1	OFUSG15574.1.p1
GENE.OFUSG15574.1~~OFUSG15574.1	OFUSG15574.1.p1
GENE.OFUSG15574.1~~OFUSG15574.1	OFUSG15574.1.p1
GENE.OFUSG15574.1~~OFUSG15574.1	OFUSG15574.1.p1
GENE.OFUSG15574.1~~OFUSG15574.1	OFUSG15574.1.p1
GENE.OFUSG15574.1~~OFUSG15574.1	OFUSG15574.1.p1
GENE.OFUSG15583.2~~OFUSG15583.2	OFUSG15583.2.p1
GENE.OFUSG15588.1~~OFUSG15588.1	OFUSG15588.1.p1
GENE.OFUSG15589.1~~OFUSG15589.1	OFUSG15589.1.p1
GENE.OFUSG15590.1~~OFUSG15590.1	OFUSG15590.1.p1
GENE.OFUSG15592.1~~OFUSG15592.1	OFUSG15592.1.p1
GENE.OFUSG15607.1~~OFUSG15607.1	OFUSG15607.1.p1
GENE.OFUSG15608.1~~OFUSG15608.1	OFUSG15608.1.p1
GENE.OFUSG15616.1~~OFUSG15616.1	OFUSG15616.1.p1
GENE.OFUSG15628.1~~OFUSG15628.1	OFUSG15628.1.p1
GENE.OFUSG15628.1~~OFUSG15628.1	OFUSG15628.1.p1
GENE.OFUSG15635.1~~OFUSG15635.1	OFUSG15635.1.p1
GENE.OFUSG15635.1~~OFUSG15635.1	OFUSG15635.1.p1
GENE.OFUSG15635.1~~OFUSG15635.1	OFUSG15635.1.p1
GENE.OFUSG15636.1~~OFUSG15636.1	OFUSG15636.1.p1
GENE.OFUSG15636.1~~OFUSG15636.1	OFUSG15636.1.p1
GENE.OFUSG15636.1~~OFUSG15636.1	OFUSG15636.1.p1
GENE.OFUSG15636.1~~OFUSG15636.1	OFUSG15636.1.p1
GENE.OFUSG15636.1~~OFUSG15636.1	OFUSG15636.1.p1
GENE.OFUSG15641.1~~OFUSG15641.1	OFUSG15641.1.p1
GENE.OFUSG15641.1~~OFUSG15641.1	OFUSG15641.1.p1
GENE.OFUSG15641.1~~OFUSG15641.1	OFUSG15641.1.p1
GENE.OFUSG15642.1~~OFUSG15642.1	OFUSG15642.1.p1
GENE.OFUSG15649.1~~OFUSG15649.1	OFUSG15649.1.p1
GENE.OFUSG15651.1~~OFUSG15651.1	OFUSG15651.1.p1
GENE.OFUSG15672.1~~OFUSG15672.1	OFUSG15672.1.p1
GENE.OFUSG15688.1~~OFUSG15688.1	OFUSG15688.1.p1
GENE.OFUSG15723.1~~OFUSG15723.1	OFUSG15723.1.p1
GENE.OFUSG15724.1~~OFUSG15724.1	OFUSG15724.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15726.1~~OFUSG15726.1	OFUSG15726.1.p1
GENE.OFUSG15727.1~~OFUSG15727.1	OFUSG15727.1.p1
GENE.OFUSG15727.1~~OFUSG15727.1	OFUSG15727.1.p1
GENE.OFUSG15727.1~~OFUSG15727.1	OFUSG15727.1.p1
GENE.OFUSG15727.1~~OFUSG15727.1	OFUSG15727.1.p1
GENE.OFUSG15727.1~~OFUSG15727.1	OFUSG15727.1.p1
GENE.OFUSG15727.1~~OFUSG15727.1	OFUSG15727.1.p1
GENE.OFUSG15735.1~~OFUSG15735.1	OFUSG15735.1.p1
GENE.OFUSG15735.1~~OFUSG15735.1	OFUSG15735.1.p1
GENE.OFUSG15735.1~~OFUSG15735.1	OFUSG15735.1.p1
GENE.OFUSG15735.1~~OFUSG15735.1	OFUSG15735.1.p1
GENE.OFUSG15735.1~~OFUSG15735.1	OFUSG15735.1.p1
GENE.OFUSG15735.1~~OFUSG15735.1	OFUSG15735.1.p1
GENE.OFUSG15740.1~~OFUSG15740.1	OFUSG15740.1.p1
GENE.OFUSG15741.1~~OFUSG15741.1	OFUSG15741.1.p1
GENE.OFUSG15746.1~~OFUSG15746.1	OFUSG15746.1.p1
GENE.OFUSG15749.2~~OFUSG15749.2	OFUSG15749.2.p1
GENE.OFUSG15756.1~~OFUSG15756.1	OFUSG15756.1.p1
GENE.OFUSG15759.2~~OFUSG15759.2	OFUSG15759.2.p1
GENE.OFUSG15762.1~~OFUSG15762.1	OFUSG15762.1.p1
GENE.OFUSG15765.1~~OFUSG15765.1	OFUSG15765.1.p1
GENE.OFUSG15767.1~~OFUSG15767.1	OFUSG15767.1.p1
GENE.OFUSG15770.2~~OFUSG15770.2	OFUSG15770.2.p1
GENE.OFUSG15778.1~~OFUSG15778.1	OFUSG15778.1.p1
GENE.OFUSG15781.1~~OFUSG15781.1	OFUSG15781.1.p1
GENE.OFUSG15781.1~~OFUSG15781.1	OFUSG15781.1.p1
GENE.OFUSG15781.1~~OFUSG15781.1	OFUSG15781.1.p1
GENE.OFUSG15789.1~~OFUSG15789.1	OFUSG15789.1.p1
GENE.OFUSG15790.1~~OFUSG15790.1	OFUSG15790.1.p1
GENE.OFUSG15790.1~~OFUSG15790.1	OFUSG15790.1.p1
GENE.OFUSG15790.1~~OFUSG15790.1	OFUSG15790.1.p1
GENE.OFUSG15790.1~~OFUSG15790.1	OFUSG15790.1.p1
GENE.OFUSG15791.1~~OFUSG15791.1	OFUSG15791.1.p1
GENE.OFUSG15797.1~~OFUSG15797.1	OFUSG15797.1.p1
GENE.OFUSG15797.1~~OFUSG15797.1	OFUSG15797.1.p1
GENE.OFUSG15797.1~~OFUSG15797.1	OFUSG15797.1.p1
GENE.OFUSG15797.1~~OFUSG15797.1	OFUSG15797.1.p1
GENE.OFUSG15797.1~~OFUSG15797.1	OFUSG15797.1.p1
GENE.OFUSG15798.1~~OFUSG15798.1	OFUSG15798.1.p1
GENE.OFUSG15801.1~~OFUSG15801.1	OFUSG15801.1.p1
GENE.OFUSG15802.1~~OFUSG15802.1	OFUSG15802.1.p1
GENE.OFUSG15803.1~~OFUSG15803.1	OFUSG15803.1.p1
GENE.OFUSG15803.1~~OFUSG15803.1	OFUSG15803.1.p1
GENE.OFUSG15804.1~~OFUSG15804.1	OFUSG15804.1.p1
GENE.OFUSG15807.1~~OFUSG15807.1	OFUSG15807.1.p1
GENE.OFUSG15810.1~~OFUSG15810.1	OFUSG15810.1.p1
GENE.OFUSG15811.1~~OFUSG15811.1	OFUSG15811.1.p1
GENE.OFUSG15813.1~~OFUSG15813.1	OFUSG15813.1.p1
GENE.OFUSG15814.1~~OFUSG15814.1	OFUSG15814.1.p1
GENE.OFUSG15814.1~~OFUSG15814.1	OFUSG15814.1.p1
GENE.OFUSG15814.1~~OFUSG15814.1	OFUSG15814.1.p1
GENE.OFUSG15814.1~~OFUSG15814.1	OFUSG15814.1.p1
GENE.OFUSG15821.1~~OFUSG15821.1	OFUSG15821.1.p1
GENE.OFUSG15834.1~~OFUSG15834.1	OFUSG15834.1.p1
GENE.OFUSG15837.1~~OFUSG15837.1	OFUSG15837.1.p1
GENE.OFUSG15840.1~~OFUSG15840.1	OFUSG15840.1.p1
GENE.OFUSG15843.1~~OFUSG15843.1	OFUSG15843.1.p1
GENE.OFUSG15848.1~~OFUSG15848.1	OFUSG15848.1.p1
GENE.OFUSG15859.1~~OFUSG15859.1	OFUSG15859.1.p1
GENE.OFUSG15865.1~~OFUSG15865.1	OFUSG15865.1.p1
GENE.OFUSG15866.1~~OFUSG15866.1	OFUSG15866.1.p1
GENE.OFUSG15866.1~~OFUSG15866.1	OFUSG15866.1.p1
GENE.OFUSG15867.1~~OFUSG15867.1	OFUSG15867.1.p1
GENE.OFUSG15868.1~~OFUSG15868.1	OFUSG15868.1.p1
GENE.OFUSG15870.1~~OFUSG15870.1	OFUSG15870.1.p1
GENE.OFUSG15876.1~~OFUSG15876.1	OFUSG15876.1.p1
GENE.OFUSG15877.1~~OFUSG15877.1	OFUSG15877.1.p1
GENE.OFUSG15878.1~~OFUSG15878.1	OFUSG15878.1.p1
GENE.OFUSG15882.1~~OFUSG15882.1	OFUSG15882.1.p1
GENE.OFUSG15884.3~~OFUSG15884.3	OFUSG15884.3.p1
GENE.OFUSG15893.1~~OFUSG15893.1	OFUSG15893.1.p1
GENE.OFUSG15898.1~~OFUSG15898.1	OFUSG15898.1.p1
GENE.OFUSG15899.1~~OFUSG15899.1	OFUSG15899.1.p1
GENE.OFUSG15901.1~~OFUSG15901.1	OFUSG15901.1.p1
GENE.OFUSG15907.1~~OFUSG15907.1	OFUSG15907.1.p1
GENE.OFUSG15907.1~~OFUSG15907.1	OFUSG15907.1.p1
GENE.OFUSG15908.1~~OFUSG15908.1	OFUSG15908.1.p1
GENE.OFUSG15914.1~~OFUSG15914.1	OFUSG15914.1.p1
GENE.OFUSG15919.1~~OFUSG15919.1	OFUSG15919.1.p1
GENE.OFUSG15922.1~~OFUSG15922.1	OFUSG15922.1.p1
GENE.OFUSG15922.1~~OFUSG15922.1	OFUSG15922.1.p1
GENE.OFUSG15931.1~~OFUSG15931.1	OFUSG15931.1.p1
GENE.OFUSG15936.1~~OFUSG15936.1	OFUSG15936.1.p1
GENE.OFUSG15942.1~~OFUSG15942.1	OFUSG15942.1.p1
GENE.OFUSG15945.1~~OFUSG15945.1	OFUSG15945.1.p1
GENE.OFUSG15948.1~~OFUSG15948.1	OFUSG15948.1.p1
GENE.OFUSG15953.1~~OFUSG15953.1	OFUSG15953.1.p1
GENE.OFUSG15954.1~~OFUSG15954.1	OFUSG15954.1.p1
GENE.OFUSG15955.1~~OFUSG15955.1	OFUSG15955.1.p1
GENE.OFUSG15957.1~~OFUSG15957.1	OFUSG15957.1.p1
GENE.OFUSG15967.1~~OFUSG15967.1	OFUSG15967.1.p1
GENE.OFUSG15969.1~~OFUSG15969.1	OFUSG15969.1.p1
GENE.OFUSG15978.1~~OFUSG15978.1	OFUSG15978.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15979.1~~OFUSG15979.1	OFUSG15979.1.p1
GENE.OFUSG15980.1~~OFUSG15980.1	OFUSG15980.1.p1
GENE.OFUSG15984.1~~OFUSG15984.1	OFUSG15984.1.p1
GENE.OFUSG15987.1~~OFUSG15987.1	OFUSG15987.1.p1
GENE.OFUSG16004.1~~OFUSG16004.1	OFUSG16004.1.p1
GENE.OFUSG16009.1~~OFUSG16009.1	OFUSG16009.1.p1
GENE.OFUSG16015.1~~OFUSG16015.1	OFUSG16015.1.p1
GENE.OFUSG16018.1~~OFUSG16018.1	OFUSG16018.1.p1
GENE.OFUSG16018.1~~OFUSG16018.1	OFUSG16018.1.p1
GENE.OFUSG16018.1~~OFUSG16018.1	OFUSG16018.1.p1
GENE.OFUSG16018.1~~OFUSG16018.1	OFUSG16018.1.p1
GENE.OFUSG16018.1~~OFUSG16018.1	OFUSG16018.1.p1
GENE.OFUSG16021.1~~OFUSG16021.1	OFUSG16021.1.p1
GENE.OFUSG16024.1~~OFUSG16024.1	OFUSG16024.1.p1
GENE.OFUSG16032.1~~OFUSG16032.1	OFUSG16032.1.p1
GENE.OFUSG16034.1~~OFUSG16034.1	OFUSG16034.1.p1
GENE.OFUSG16038.1~~OFUSG16038.1	OFUSG16038.1.p1
GENE.OFUSG16043.1~~OFUSG16043.1	OFUSG16043.1.p1
GENE.OFUSG16044.1~~OFUSG16044.1	OFUSG16044.1.p1
GENE.OFUSG16048.1~~OFUSG16048.1	OFUSG16048.1.p1
GENE.OFUSG16049.1~~OFUSG16049.1	OFUSG16049.1.p1
GENE.OFUSG16049.1~~OFUSG16049.1	OFUSG16049.1.p1
GENE.OFUSG16050.1~~OFUSG16050.1	OFUSG16050.1.p1
GENE.OFUSG16053.1~~OFUSG16053.1	OFUSG16053.1.p1
GENE.OFUSG16062.1~~OFUSG16062.1	OFUSG16062.1.p1
GENE.OFUSG16071.1~~OFUSG16071.1	OFUSG16071.1.p1
GENE.OFUSG16072.2~~OFUSG16072.2	OFUSG16072.2.p1
GENE.OFUSG16073.1~~OFUSG16073.1	OFUSG16073.1.p1
GENE.OFUSG16079.1~~OFUSG16079.1	OFUSG16079.1.p1
GENE.OFUSG16079.1~~OFUSG16079.1	OFUSG16079.1.p1
GENE.OFUSG16086.1~~OFUSG16086.1	OFUSG16086.1.p1
GENE.OFUSG16094.1~~OFUSG16094.1	OFUSG16094.1.p1
GENE.OFUSG16095.1~~OFUSG16095.1	OFUSG16095.1.p1
GENE.OFUSG16097.1~~OFUSG16097.1	OFUSG16097.1.p1
