AENJA_00004	OFUSG05380.1
AENJA_20522	OFUSG01470.1
AENJA_20529	OFUSG20470.1
AENJA_20529	OFUSG20471.1
AENJA_20529	OFUSG22069.1
AENJA_20529	OFUSG23383.1
AENJA_20530	OFUSG15357.1
AENJA_20531	OFUSG22659.1
AENJA_20532	OFUSG20470.1
AENJA_20532	OFUSG20471.1
AENJA_20532	OFUSG22069.1
AENJA_20532	OFUSG23383.1
AENJA_20534	OFUSG20470.1
AENJA_20534	OFUSG20471.1
AENJA_20534	OFUSG22069.1
AENJA_20534	OFUSG23383.1
AENJA_20538	OFUSG06455.1
AENJA_20546	OFUSG23809.1
AENJA_20549	OFUSG13226.1
AENJA_20551	OFUSG17574.1
AENJA_20560	OFUSG05737.1
AENJA_20575	OFUSG14743.1
AENJA_20582	OFUSG19276.1
AENJA_20583	OFUSG23634.1
AENJA_20588	OFUSG26952.1
AENJA_20593	OFUSG13427.1
AENJA_20594	OFUSG14491.1
AENJA_20594	OFUSG14492.1
AENJA_20595	OFUSG26881.1
AENJA_20596	OFUSG00871.1
AENJA_20616	OFUSG12766.1
AENJA_20618	OFUSG06121.1
AENJA_20620	OFUSG06255.1
AENJA_20623	OFUSG00021.1
AENJA_20627	OFUSG20846.1
AENJA_20629	OFUSG20875.1
AENJA_20630	OFUSG09126.1
AENJA_20632	OFUSG20321.1
AENJA_20635	OFUSG02998.1
AENJA_20636	OFUSG03428.1
AENJA_20655	OFUSG26591.1
AENJA_20657	OFUSG13077.1
AENJA_20659	OFUSG13138.1
AENJA_20677	OFUSG13979.1
AENJA_20678	OFUSG24737.1
AENJA_20679	OFUSG24758.1
AENJA_20684	OFUSG14516.1
AENJA_20689	OFUSG24141.1
AENJA_20690	OFUSG07747.1
AENJA_20699	OFUSG00428.1
AENJA_20707	OFUSG04766.1
AENJA_20707	OFUSG10047.1
AENJA_20707	OFUSG11268.1
AENJA_20707	OFUSG16972.1
AENJA_20709	OFUSG13295.1
AENJA_20719	OFUSG02790.1
AENJA_20720	OFUSG03109.1
AENJA_20725	OFUSG02117.1
AENJA_20725	OFUSG12487.1
AENJA_20725	OFUSG23811.1
AENJA_20726	OFUSG08706.1
AENJA_20727	OFUSG08707.1
AENJA_20753	OFUSG08772.1
AENJA_20772	OFUSG23503.1
AENJA_20774	OFUSG00360.1
AENJA_20784	OFUSG12355.1
AENJA_20786	OFUSG12166.1
AENJA_20787	OFUSG11274.1
AENJA_20789	OFUSG12491.1
AENJA_20790	OFUSG12495.1
AENJA_20791	OFUSG05836.1
AENJA_20800	OFUSG06800.1
AENJA_20809	OFUSG26042.1
AENJA_20821	OFUSG00336.1
AENJA_20822	OFUSG20254.1
AENJA_20823	OFUSG20255.1
AENJA_20826	OFUSG07143.1
AENJA_20829	OFUSG11463.1
AENJA_20835	OFUSG08267.1
AENJA_20835	OFUSG12106.1
AENJA_20836	OFUSG04456.1
AENJA_20836	OFUSG23658.1
AENJA_20837	OFUSG25047.1
AENJA_20858	OFUSG17855.1
AENJA_20869	OFUSG01931.1
AENJA_20879	OFUSG15327.1
AENJA_20881	OFUSG15141.1
AENJA_20882	OFUSG23959.1
AENJA_20884	OFUSG15616.1
AENJA_20890	OFUSG13021.1
AENJA_20893	OFUSG17666.1
AENJA_20903	OFUSG07923.1
AENJA_20913	OFUSG09928.1
AENJA_20921	OFUSG03015.1
AENJA_20922	OFUSG03257.1
AENJA_20923	OFUSG01404.1
AENJA_20923	OFUSG01409.1
AENJA_20924	OFUSG02986.1
AENJA_20925	OFUSG01404.1
AENJA_20925	OFUSG01409.1
AENJA_20926	OFUSG01404.1
AENJA_20926	OFUSG01409.1
AENJA_20929	OFUSG08463.1
AENJA_20930	OFUSG19692.1
AENJA_20932	OFUSG08674.1
AENJA_20933	OFUSG03860.1
AENJA_20934	OFUSG09059.1
AENJA_20938	OFUSG09154.1
AENJA_20940	OFUSG21622.1
AENJA_20943	OFUSG21580.1
AENJA_20948	OFUSG12289.1
AENJA_20950	OFUSG21965.1
AENJA_20961	OFUSG01262.1
AENJA_20962	OFUSG00807.1
AENJA_20965	OFUSG21924.1
AENJA_20973	OFUSG26297.1
AENJA_20974	OFUSG12091.1
AENJA_20975	OFUSG03901.1
AENJA_20996	OFUSG12150.1
AENJA_21000	OFUSG21851.1
AENJA_21003	OFUSG05149.1
AENJA_21005	OFUSG10104.1
AENJA_21009	OFUSG09966.1
AENJA_21015	OFUSG04752.1
AENJA_21030	OFUSG10901.1
AENJA_21031	OFUSG18303.1
AENJA_21035	OFUSG17801.1
AENJA_21037	OFUSG18236.1
AENJA_21038	OFUSG10879.1
AENJA_21042	OFUSG06508.1
AENJA_21046	OFUSG05741.1
AENJA_21048	OFUSG05657.1
AENJA_21069	OFUSG25766.1
AENJA_21070	OFUSG11452.1
AENJA_21077	OFUSG13991.1
AENJA_21089	OFUSG08779.1
AENJA_21090	OFUSG21593.1
AENJA_21096	OFUSG09156.1
AENJA_21103	OFUSG06702.1
AENJA_21120	OFUSG16947.1
AENJA_21121	OFUSG26327.1
AENJA_21122	OFUSG23435.1
AENJA_21125	OFUSG13617.1
AENJA_21135	OFUSG08836.1
AENJA_21135	OFUSG08837.1
AENJA_21136	OFUSG20131.1
AENJA_21140	OFUSG09451.1
AENJA_21156	OFUSG08444.1
AENJA_21159	OFUSG08456.1
AENJA_21162	OFUSG20121.1
AENJA_21165	OFUSG06128.1
AENJA_21171	OFUSG01517.1
AENJA_21171	OFUSG21774.1
AENJA_21188	OFUSG07216.1
AENJA_21188	OFUSG09774.1
AENJA_21188	OFUSG18314.1
AENJA_21188	OFUSG18750.1
AENJA_21188	OFUSG20706.1
AENJA_21188	OFUSG21793.1
AENJA_21188	OFUSG21795.1
AENJA_21188	OFUSG21830.1
AENJA_21188	OFUSG26037.1
AENJA_21193	OFUSG05791.1
AENJA_21194	OFUSG06287.1
AENJA_21195	OFUSG06461.1
AENJA_21211	OFUSG15301.1
AENJA_21218	OFUSG06692.1
AENJA_21220	OFUSG19198.1
AENJA_21234	OFUSG08998.1
AENJA_21246	OFUSG15552.1
AENJA_21248	OFUSG23781.1
AENJA_21249	OFUSG15296.1
AENJA_21250	OFUSG12582.1
AENJA_21271	OFUSG14878.1
AENJA_21272	OFUSG02479.1
AENJA_21272	OFUSG10515.1
AENJA_21290	OFUSG07857.1
AENJA_21293	OFUSG26042.1
AENJA_21296	OFUSG22028.1
AENJA_21301	OFUSG05272.1
AENJA_21303	OFUSG20568.1
AENJA_21306	OFUSG20567.1
AENJA_21307	OFUSG20257.1
AENJA_21310	OFUSG26587.1
AENJA_21312	OFUSG01706.1
AENJA_21314	OFUSG23414.1
AENJA_21317	OFUSG23426.1
AENJA_21322	OFUSG11452.1
AENJA_21337	OFUSG09095.1
AENJA_21337	OFUSG25361.1
AENJA_21340	OFUSG11003.1
AENJA_21345	OFUSG26300.1
AENJA_21346	OFUSG12948.1
AENJA_21353	OFUSG13635.1
AENJA_21358	OFUSG24704.1
AENJA_21363	OFUSG21195.1
AENJA_21364	OFUSG14066.1
AENJA_21367	OFUSG18231.1
AENJA_21368	OFUSG18234.1
AENJA_21371	OFUSG18088.1
AENJA_21372	OFUSG10116.1
AENJA_21375	OFUSG11706.1
AENJA_21377	OFUSG23661.1
AENJA_21392	OFUSG07823.1
AENJA_21393	OFUSG07823.1
AENJA_21395	OFUSG07164.1
AENJA_21401	OFUSG06361.1
AENJA_21402	OFUSG19093.1
AENJA_21403	OFUSG19410.1
AENJA_21406	OFUSG06373.1
AENJA_21408	OFUSG11758.1
AENJA_21410	OFUSG18903.1
AENJA_21421	OFUSG01590.1
AENJA_21421	OFUSG01625.1
AENJA_21422	OFUSG18215.1
AENJA_21426	OFUSG26411.1
AENJA_21434	OFUSG10221.1
AENJA_21435	OFUSG05400.1
AENJA_21435	OFUSG08136.1
AENJA_21435	OFUSG08137.1
AENJA_21435	OFUSG13972.1
AENJA_21435	OFUSG15990.1
AENJA_21435	OFUSG17641.1
AENJA_21464	OFUSG25016.1
AENJA_21468	OFUSG03770.1
AENJA_21478	OFUSG04577.1
AENJA_21479	OFUSG16959.1
AENJA_21482	OFUSG04037.1
AENJA_21483	OFUSG15848.1
AENJA_21484	OFUSG04656.1
AENJA_21485	OFUSG04513.1
AENJA_21488	OFUSG11057.1
AENJA_21494	OFUSG10628.1
AENJA_21495	OFUSG11101.1
AENJA_21515	OFUSG05521.1
AENJA_21522	OFUSG06132.1
AENJA_21528	OFUSG04847.1
AENJA_21530	OFUSG22259.1
AENJA_21531	OFUSG02475.1
AENJA_21531	OFUSG02898.1
AENJA_21531	OFUSG04785.1
AENJA_21531	OFUSG04809.1
AENJA_21531	OFUSG13913.1
AENJA_21531	OFUSG17691.1
AENJA_21533	OFUSG16977.1
AENJA_21533	OFUSG19788.1
AENJA_21539	OFUSG04991.1
AENJA_21540	OFUSG20692.1
AENJA_21542	OFUSG01590.1
AENJA_21542	OFUSG01625.1
AENJA_21562	OFUSG15807.1
AENJA_21569	OFUSG06476.1
AENJA_21571	OFUSG18746.1
AENJA_21574	OFUSG06780.1
AENJA_21593	OFUSG23399.1
AENJA_21600	OFUSG14871.1
AENJA_21601	OFUSG24173.1
AENJA_21605	OFUSG15214.1
AENJA_21606	OFUSG15213.1
AENJA_21609	OFUSG19373.1
AENJA_21612	OFUSG12830.1
AENJA_21630	OFUSG19326.1
AENJA_21630	OFUSG21537.1
AENJA_21633	OFUSG00278.1
AENJA_21637	OFUSG00273.1
AENJA_21647	OFUSG02188.1
AENJA_21651	OFUSG02426.1
AENJA_21655	OFUSG02403.1
AENJA_21658	OFUSG25575.1
AENJA_21659	OFUSG08206.1
AENJA_21661	OFUSG25736.1
AENJA_21663	OFUSG07003.1
AENJA_21666	OFUSG14889.1
AENJA_21668	OFUSG03704.1
AENJA_21668	OFUSG20868.1
AENJA_21669	OFUSG09095.1
AENJA_21669	OFUSG25361.1
AENJA_21672	OFUSG13078.1
AENJA_21675	OFUSG18537.1
AENJA_21678	OFUSG09898.1
AENJA_21679	OFUSG07577.1
AENJA_21680	OFUSG07576.1
AENJA_21688	OFUSG19131.1
AENJA_21692	OFUSG16700.1
AENJA_21694	OFUSG03898.1
AENJA_21696	OFUSG16765.1
AENJA_21703	OFUSG00118.1
AENJA_21706	OFUSG21839.1
AENJA_21722	OFUSG10551.1
AENJA_21723	OFUSG14180.1
AENJA_21724	OFUSG14806.1
AENJA_21726	OFUSG05211.1
AENJA_21727	OFUSG13940.1
AENJA_21729	OFUSG14153.1
AENJA_21729	OFUSG23981.1
AENJA_21730	OFUSG14267.2
AENJA_21734	OFUSG24714.1
AENJA_21739	OFUSG05099.1
AENJA_21740	OFUSG11207.1
AENJA_21741	OFUSG14432.1
AENJA_21743	OFUSG14237.1
AENJA_21747	OFUSG24297.1
AENJA_21749	OFUSG15530.1
AENJA_21750	OFUSG22095.1
AENJA_21751	OFUSG24155.1
AENJA_21752	OFUSG22295.1
AENJA_21753	OFUSG03124.1
AENJA_21761	OFUSG17884.1
AENJA_21768	OFUSG09245.1
AENJA_21769	OFUSG19823.1
AENJA_21770	OFUSG12262.1
AENJA_21772	OFUSG18964.1
AENJA_21776	OFUSG06302.1
AENJA_21779	OFUSG16284.1
AENJA_21780	OFUSG04154.1
AENJA_21781	OFUSG16670.1
AENJA_21813	OFUSG13895.1
AENJA_21816	OFUSG21357.1
AENJA_21820	OFUSG21359.1
AENJA_21828	OFUSG01636.1
AENJA_21829	OFUSG11779.1
AENJA_21829	OFUSG12413.1
AENJA_21829	OFUSG18381.1
AENJA_21829	OFUSG21233.1
AENJA_21829	OFUSG21764.1
AENJA_21830	OFUSG11779.1
AENJA_21830	OFUSG12413.1
AENJA_21830	OFUSG18381.1
AENJA_21830	OFUSG21233.1
AENJA_21830	OFUSG21764.1
AENJA_21844	OFUSG15154.1
AENJA_21846	OFUSG20952.1
AENJA_21849	OFUSG22311.1
AENJA_21851	OFUSG22296.1
AENJA_21854	OFUSG01691.1
AENJA_21855	OFUSG01690.1
AENJA_21856	OFUSG00466.1
AENJA_21886	OFUSG05321.1
AENJA_21894	OFUSG26549.1
AENJA_21907	OFUSG10237.1
AENJA_21908	OFUSG10958.1
AENJA_21909	OFUSG18200.1
AENJA_21910	OFUSG10445.1
AENJA_21915	OFUSG05008.1
AENJA_21921	OFUSG19151.1
AENJA_21927	OFUSG12889.1
AENJA_21933	OFUSG26486.1
AENJA_21937	OFUSG13104.1
AENJA_21938	OFUSG12742.1
AENJA_21945	OFUSG18592.1
AENJA_21947	OFUSG09090.1
AENJA_21948	OFUSG19662.1
AENJA_21950	OFUSG20032.1
AENJA_21961	OFUSG14196.1
AENJA_21963	OFUSG18888.1
AENJA_21964	OFUSG13607.1
AENJA_21966	OFUSG07659.1
AENJA_21970	OFUSG15023.1
AENJA_21977	OFUSG16751.1
AENJA_21978	OFUSG20980.1
AENJA_21979	OFUSG13703.1
AENJA_21983	OFUSG26406.1
AENJA_21986	OFUSG23229.1
AENJA_22002	OFUSG20952.1
AENJA_22004	OFUSG00752.1
AENJA_22005	OFUSG00252.1
AENJA_22009	OFUSG15061.1
AENJA_22026	OFUSG10157.1
AENJA_22027	OFUSG07216.1
AENJA_22027	OFUSG09774.1
AENJA_22027	OFUSG18314.1
AENJA_22027	OFUSG18750.1
AENJA_22027	OFUSG20706.1
AENJA_22027	OFUSG21793.1
AENJA_22027	OFUSG21795.1
AENJA_22027	OFUSG21830.1
AENJA_22027	OFUSG26037.1
AENJA_22033	OFUSG09470.1
AENJA_22039	OFUSG26225.1
AENJA_22066	OFUSG21376.1
AENJA_22067	OFUSG12861.1
AENJA_22069	OFUSG20986.1
AENJA_22076	OFUSG25233.1
AENJA_22085	OFUSG17101.1
AENJA_22086	OFUSG17100.1
AENJA_22087	OFUSG04293.1
AENJA_22095	OFUSG24829.1
AENJA_22119	OFUSG05156.1
AENJA_22120	OFUSG20561.1
AENJA_22121	OFUSG20459.1
AENJA_22124	OFUSG03275.1
AENJA_22126	OFUSG05397.1
AENJA_22130	OFUSG15210.1
AENJA_22135	OFUSG05585.1
AENJA_22135	OFUSG08637.1
AENJA_22135	OFUSG24571.1
AENJA_22151	OFUSG00705.1
AENJA_22164	OFUSG15067.1
AENJA_22172	OFUSG08609.1
AENJA_22182	OFUSG08573.1
AENJA_22194	OFUSG12270.1
AENJA_22197	OFUSG21576.1
AENJA_22201	OFUSG11298.1
AENJA_22202	OFUSG11301.1
AENJA_22232	OFUSG16803.1
AENJA_22246	OFUSG11326.1
AENJA_22247	OFUSG19191.1
AENJA_22248	OFUSG06152.1
AENJA_22251	OFUSG19399.1
AENJA_22252	OFUSG11578.1
AENJA_22254	OFUSG21835.1
AENJA_22257	OFUSG12571.1
AENJA_22258	OFUSG11762.1
AENJA_22262	OFUSG22946.1
AENJA_22264	OFUSG12178.1
AENJA_22269	OFUSG06696.1
AENJA_22270	OFUSG05631.1
AENJA_22272	OFUSG05616.1
AENJA_22275	OFUSG25237.1
AENJA_22277	OFUSG02770.1
AENJA_22298	OFUSG05201.1
AENJA_22303	OFUSG20750.1
AENJA_22305	OFUSG22959.1
AENJA_22312	OFUSG04051.1
AENJA_22316	OFUSG12376.1
AENJA_22317	OFUSG12051.1
AENJA_22319	OFUSG11484.1
AENJA_22321	OFUSG04818.1
AENJA_22324	OFUSG05427.1
AENJA_22340	OFUSG13528.1
AENJA_22341	OFUSG13529.1
AENJA_22355	OFUSG11648.1
AENJA_22371	OFUSG16702.1
AENJA_22377	OFUSG16301.1
AENJA_22399	OFUSG13180.1
AENJA_22403	OFUSG17127.1
AENJA_22404	OFUSG17128.1
AENJA_22405	OFUSG04671.1
AENJA_22408	OFUSG03704.1
AENJA_22408	OFUSG20868.1
AENJA_22413	OFUSG04456.1
AENJA_22413	OFUSG23658.1
AENJA_22420	OFUSG20952.1
AENJA_22426	OFUSG06517.1
AENJA_22441	OFUSG00545.1
AENJA_22468	OFUSG07092.1
AENJA_22470	OFUSG07575.1
AENJA_22471	OFUSG07349.1
AENJA_22472	OFUSG26070.1
AENJA_22487	OFUSG12589.1
AENJA_22488	OFUSG11324.1
AENJA_22493	OFUSG12589.1
AENJA_22503	OFUSG07149.1
AENJA_22521	OFUSG12050.1
AENJA_22523	OFUSG12014.1
AENJA_22526	OFUSG12133.1
AENJA_22527	OFUSG21932.1
AENJA_22529	OFUSG18109.1
AENJA_22536	OFUSG05759.1
AENJA_22536	OFUSG14519.1
AENJA_22550	OFUSG24304.1
AENJA_22551	OFUSG24594.1
AENJA_22552	OFUSG09519.1
AENJA_22554	OFUSG24326.1
AENJA_22556	OFUSG24240.1
AENJA_22558	OFUSG04266.1
AENJA_22560	OFUSG19864.1
AENJA_22561	OFUSG09508.1
AENJA_22565	OFUSG09507.1
AENJA_22567	OFUSG12559.1
AENJA_22568	OFUSG04509.1
AENJA_22568	OFUSG06547.1
AENJA_22568	OFUSG15979.1
AENJA_22568	OFUSG21800.1
AENJA_22568	OFUSG25030.1
AENJA_22573	OFUSG01428.1
AENJA_22600	OFUSG04138.1
AENJA_22601	OFUSG24310.1
AENJA_22602	OFUSG03924.1
AENJA_22603	OFUSG24267.1
AENJA_22610	OFUSG22475.1
AENJA_22611	OFUSG22475.1
AENJA_22614	OFUSG08044.1
AENJA_22617	OFUSG07746.1
AENJA_22623	OFUSG21253.1
AENJA_22627	OFUSG20946.1
AENJA_22629	OFUSG04299.1
AENJA_22629	OFUSG10670.1
AENJA_22630	OFUSG21159.1
AENJA_22652	OFUSG22142.1
AENJA_22657	OFUSG08024.1
AENJA_22661	OFUSG07010.1
AENJA_22665	OFUSG00007.1
AENJA_22680	OFUSG04620.1
AENJA_22681	OFUSG19632.1
AENJA_22683	OFUSG20078.1
AENJA_22684	OFUSG19617.1
AENJA_22691	OFUSG21343.1
AENJA_22695	OFUSG26575.1
AENJA_22698	OFUSG17697.1
AENJA_22699	OFUSG15455.1
AENJA_22706	OFUSG22108.1
AENJA_22707	OFUSG15560.1
AENJA_22707	OFUSG17657.1
AENJA_22714	OFUSG26325.1
AENJA_22721	OFUSG23620.1
AENJA_22726	OFUSG06597.1
AENJA_22731	OFUSG05707.1
AENJA_22743	OFUSG12864.1
AENJA_22751	OFUSG15658.1
AENJA_22766	OFUSG06638.1
AENJA_22774	OFUSG05563.1
AENJA_22778	OFUSG06590.1
AENJA_22782	OFUSG05645.1
AENJA_22783	OFUSG05788.1
AENJA_22791	OFUSG04456.1
AENJA_22791	OFUSG23658.1
AENJA_22811	OFUSG12577.1
AENJA_22814	OFUSG12053.1
AENJA_22816	OFUSG20430.1
AENJA_22822	OFUSG20832.1
AENJA_22823	OFUSG08303.1
AENJA_22826	OFUSG24361.1
AENJA_22828	OFUSG06736.1
AENJA_22831	OFUSG06165.1
AENJA_22835	OFUSG20551.1
AENJA_22838	OFUSG00943.1
AENJA_22838	OFUSG00944.1
AENJA_22838	OFUSG25549.1
AENJA_22849	OFUSG06076.1
AENJA_22872	OFUSG15334.1
AENJA_22873	OFUSG15126.1
AENJA_22878	OFUSG22678.1
AENJA_22885	OFUSG10614.1
AENJA_22886	OFUSG10613.1
AENJA_22888	OFUSG23259.1
AENJA_22892	OFUSG08118.1
AENJA_22900	OFUSG00474.1
AENJA_22901	OFUSG00920.1
AENJA_22902	OFUSG00977.1
AENJA_22903	OFUSG00440.1
AENJA_22907	OFUSG01041.1
AENJA_22914	OFUSG03585.1
AENJA_22916	OFUSG03559.1
AENJA_22922	OFUSG09696.1
AENJA_22925	OFUSG05424.1
AENJA_22933	OFUSG25419.1
AENJA_22934	OFUSG26695.1
AENJA_22935	OFUSG04726.1
AENJA_22940	OFUSG09931.1
AENJA_22954	OFUSG05661.1
AENJA_22955	OFUSG06506.1
AENJA_22956	OFUSG08385.1
AENJA_22966	OFUSG11819.1
AENJA_22968	OFUSG10771.1
AENJA_22979	OFUSG21291.1
AENJA_22981	OFUSG21151.1
AENJA_22982	OFUSG17710.1
AENJA_22998	OFUSG12845.1
AENJA_23001	OFUSG13282.1
AENJA_23005	OFUSG09796.1
AENJA_23009	OFUSG08935.1
AENJA_23010	OFUSG08692.1
AENJA_23013	OFUSG25086.1
AENJA_23015	OFUSG11270.1
AENJA_23019	OFUSG05872.1
AENJA_23021	OFUSG08702.1
AENJA_23033	OFUSG06828.1
AENJA_23044	OFUSG11184.1
AENJA_23051	OFUSG24981.1
AENJA_23053	OFUSG14817.1
AENJA_23067	OFUSG09632.1
AENJA_23068	OFUSG13672.1
AENJA_23077	OFUSG06674.1
AENJA_23078	OFUSG19206.1
AENJA_23079	OFUSG06203.1
AENJA_23082	OFUSG05859.1
AENJA_23083	OFUSG06869.1
AENJA_23085	OFUSG16095.1
AENJA_23087	OFUSG06559.1
AENJA_23112	OFUSG21663.1
AENJA_23124	OFUSG15588.1
AENJA_23127	OFUSG07284.1
AENJA_23128	OFUSG15708.1
AENJA_23139	OFUSG09195.1
AENJA_23148	OFUSG17235.1
AENJA_23149	OFUSG13374.1
AENJA_23161	OFUSG00366.1
AENJA_23165	OFUSG01619.1
AENJA_23171	OFUSG12797.1
AENJA_23176	OFUSG20316.1
AENJA_23176	OFUSG26873.1
AENJA_23178	OFUSG19643.1
AENJA_23190	OFUSG24018.1
AENJA_23192	OFUSG22314.1
AENJA_23211	OFUSG09672.1
AENJA_23214	OFUSG19097.1
AENJA_23219	OFUSG12194.1
AENJA_23219	OFUSG12195.1
AENJA_23225	OFUSG06290.1
AENJA_23230	OFUSG22344.1
AENJA_23232	OFUSG22404.1
AENJA_23236	OFUSG22587.1
AENJA_23247	OFUSG14191.1
AENJA_23248	OFUSG25798.1
AENJA_23249	OFUSG25985.1
AENJA_23250	OFUSG13671.1
AENJA_23252	OFUSG24687.1
AENJA_23253	OFUSG14553.1
AENJA_23263	OFUSG05145.1
AENJA_23280	OFUSG06067.1
AENJA_23288	OFUSG16855.1
AENJA_23304	OFUSG11190.1
AENJA_23307	OFUSG12958.1
AENJA_23309	OFUSG11028.1
AENJA_23316	OFUSG23393.1
AENJA_23317	OFUSG12862.1
AENJA_23319	OFUSG17468.1
AENJA_23320	OFUSG17467.1
AENJA_23324	OFUSG13602.1
AENJA_23327	OFUSG15484.1
AENJA_23328	OFUSG26340.1
AENJA_23329	OFUSG23492.1
AENJA_23331	OFUSG17403.1
AENJA_23332	OFUSG17092.1
AENJA_23333	OFUSG26663.1
AENJA_23338	OFUSG01203.1
AENJA_23345	OFUSG06504.1
AENJA_23348	OFUSG03863.1
AENJA_23349	OFUSG24269.1
AENJA_23350	OFUSG03945.1
AENJA_23355	OFUSG13179.1
AENJA_23358	OFUSG13394.1
AENJA_23362	OFUSG26848.1
AENJA_23375	OFUSG23664.1
AENJA_23378	OFUSG21210.1
AENJA_23380	OFUSG23439.1
AENJA_23384	OFUSG05247.1
AENJA_23385	OFUSG07661.1
AENJA_23386	OFUSG24049.2
AENJA_23387	OFUSG14316.1
AENJA_23388	OFUSG23305.1
AENJA_23390	OFUSG14315.1
AENJA_23391	OFUSG24993.1
AENJA_23392	OFUSG24994.1
AENJA_23395	OFUSG05244.1
AENJA_23396	OFUSG05576.1
AENJA_23405	OFUSG21395.1
AENJA_23406	OFUSG16486.1
AENJA_23408	OFUSG16835.1
AENJA_23410	OFUSG01572.1
AENJA_23413	OFUSG23488.1
AENJA_23415	OFUSG17095.1
AENJA_23417	OFUSG03087.1
AENJA_23418	OFUSG02929.1
AENJA_23419	OFUSG13792.1
AENJA_23419	OFUSG14294.1
AENJA_23419	OFUSG16273.1
AENJA_23422	OFUSG06862.1
AENJA_23423	OFUSG03195.1
AENJA_23430	OFUSG23662.1
AENJA_23433	OFUSG12626.1
AENJA_23454	OFUSG12800.1
AENJA_23455	OFUSG12660.1
AENJA_23459	OFUSG13522.1
AENJA_23468	OFUSG03547.1
AENJA_23474	OFUSG08685.2
AENJA_23476	OFUSG05046.2
AENJA_23477	OFUSG08521.1
AENJA_23479	OFUSG20027.1
AENJA_23486	OFUSG18695.1
AENJA_23489	OFUSG18693.1
AENJA_23492	OFUSG16037.1
AENJA_23494	OFUSG20347.1
AENJA_23495	OFUSG20347.1
AENJA_23497	OFUSG17299.1
AENJA_23498	OFUSG17300.1
AENJA_23499	OFUSG23582.1
AENJA_23512	OFUSG15602.1
AENJA_23512	OFUSG20525.1
AENJA_23512	OFUSG20527.1
AENJA_23512	OFUSG20529.1
AENJA_23515	OFUSG00237.1
AENJA_23532	OFUSG08397.1
AENJA_23533	OFUSG07310.1
AENJA_23534	OFUSG26414.1
AENJA_23535	OFUSG25637.1
AENJA_23537	OFUSG07750.1
AENJA_23538	OFUSG22369.1
AENJA_23541	OFUSG19208.1
AENJA_23545	OFUSG18997.1
AENJA_23555	OFUSG25022.1
AENJA_23557	OFUSG09447.1
AENJA_23558	OFUSG17541.1
AENJA_23559	OFUSG09746.1
AENJA_23560	OFUSG09530.1
AENJA_23565	OFUSG21773.1
AENJA_23572	OFUSG24792.1
AENJA_23574	OFUSG21084.1
AENJA_23576	OFUSG01001.1
AENJA_23576	OFUSG18593.1
AENJA_23579	OFUSG24792.1
AENJA_23581	OFUSG12932.1
AENJA_23584	OFUSG26477.1
AENJA_23589	OFUSG03354.1
AENJA_23594	OFUSG25387.1
AENJA_23595	OFUSG06557.1
AENJA_23604	OFUSG02941.1
AENJA_23637	OFUSG15007.1
AENJA_23640	OFUSG08347.1
AENJA_23659	OFUSG08050.1
AENJA_23660	OFUSG08099.1
AENJA_23661	OFUSG09866.1
AENJA_23665	OFUSG12815.1
AENJA_23668	OFUSG20374.1
AENJA_23679	OFUSG09685.1
AENJA_23692	OFUSG04974.1
AENJA_23700	OFUSG04589.1
AENJA_23701	OFUSG12860.1
AENJA_23708	OFUSG10107.1
AENJA_23710	OFUSG10734.1
AENJA_23712	OFUSG17805.1
AENJA_23719	OFUSG09263.1
AENJA_23720	OFUSG05405.1
AENJA_23720	OFUSG06112.1
AENJA_23724	OFUSG09260.1
AENJA_23725	OFUSG09261.1
AENJA_23739	OFUSG26348.1
AENJA_23741	OFUSG13525.1
AENJA_23742	OFUSG06637.1
AENJA_23742	OFUSG12844.1
AENJA_23743	OFUSG26688.1
AENJA_23749	OFUSG16563.1
AENJA_23750	OFUSG16562.1
AENJA_23752	OFUSG04655.1
AENJA_23753	OFUSG15942.1
AENJA_23754	OFUSG04253.1
AENJA_23756	OFUSG03865.1
AENJA_23757	OFUSG04325.1
AENJA_23760	OFUSG00943.1
AENJA_23760	OFUSG00944.1
AENJA_23760	OFUSG25549.1
AENJA_23771	OFUSG19652.1
AENJA_23772	OFUSG07585.1
AENJA_23782	OFUSG09353.1
AENJA_23784	OFUSG19625.1
AENJA_23785	OFUSG09500.1
AENJA_23786	OFUSG19621.1
AENJA_23787	OFUSG08844.1
AENJA_23788	OFUSG08433.1
AENJA_23790	OFUSG08216.2
AENJA_23794	OFUSG19626.1
AENJA_23797	OFUSG12176.1
AENJA_23804	OFUSG24796.1
AENJA_23805	OFUSG17622.1
AENJA_23812	OFUSG08855.1
AENJA_23814	OFUSG13453.1
AENJA_23829	OFUSG07216.1
AENJA_23829	OFUSG09774.1
AENJA_23829	OFUSG18314.1
AENJA_23829	OFUSG18750.1
AENJA_23829	OFUSG20706.1
AENJA_23829	OFUSG21793.1
AENJA_23829	OFUSG21795.1
AENJA_23829	OFUSG21830.1
AENJA_23829	OFUSG26037.1
AENJA_23833	OFUSG07216.1
AENJA_23833	OFUSG09774.1
AENJA_23833	OFUSG18314.1
AENJA_23833	OFUSG18750.1
AENJA_23833	OFUSG20706.1
AENJA_23833	OFUSG21793.1
AENJA_23833	OFUSG21795.1
AENJA_23833	OFUSG21830.1
AENJA_23833	OFUSG26037.1
AENJA_23857	OFUSG05624.1
AENJA_23860	OFUSG20299.1
