TCONS_00000016	BRALA21886
TCONS_00056867	BRALA14809
TCONS_00056870	BRALA06332
TCONS_00056884	BRALA20202
TCONS_00056890	BRALA16331
TCONS_00056905	BRALA11531
TCONS_00056906	BRALA21716
TCONS_00056928	BRALA29966
TCONS_00056930	BRALA20996
TCONS_00056936	BRALA32039
TCONS_00056943	BRALA33462
TCONS_00056961	BRALA25853
TCONS_00056970	BRALA11719
TCONS_00056972	BRALA17601
TCONS_00056981	BRALA14056
TCONS_00056984	BRALA07994
TCONS_00056987	BRALA13435
TCONS_00057009	BRALA14808
TCONS_00057016	BRALA19948
TCONS_00057047	BRALA07330
TCONS_00057048	BRALA22647
TCONS_00057051	BRALA14039
TCONS_00057052	BRALA14041
TCONS_00057067	BRALA09187
TCONS_00057069	BRALA20296
TCONS_00057082	BRALA05943
TCONS_00057084	BRALA02173
TCONS_00057088	BRALA14157
TCONS_00057101	BRALA00419
TCONS_00057106	BRALA24177
TCONS_00057127	BRALA21434
TCONS_00057140	BRALA07395
TCONS_00057147	BRALA07290
TCONS_00057182	BRALA14471
TCONS_00057200	BRALA07409
TCONS_00057205	BRALA14069
TCONS_00057206	BRALA14064
TCONS_00057226	BRALA25856
TCONS_00057241	BRALA00417
TCONS_00057242	BRALA00269
TCONS_00057246	BRALA22498
TCONS_00057249	BRALA08286
TCONS_00057255	BRALA07432
TCONS_00057264	BRALA23683
TCONS_00057273	BRALA23680
TCONS_00057275	BRALA14459
TCONS_00057276	BRALA14460
TCONS_00057277	BRALA01811
TCONS_00057278	BRALA15901
TCONS_00057290	BRALA07216
TCONS_00057311	BRALA14055
