GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG14124.1~~OFUSG14124.1	OFUSG14124.1.p1
GENE.OFUSG14124.1~~OFUSG14124.1	OFUSG14124.1.p1
GENE.OFUSG14124.1~~OFUSG14124.1	OFUSG14124.1.p1
GENE.OFUSG14124.1~~OFUSG14124.1	OFUSG14124.1.p1
GENE.OFUSG14124.1~~OFUSG14124.1	OFUSG14124.1.p1
GENE.OFUSG14126.1~~OFUSG14126.1	OFUSG14126.1.p1
GENE.OFUSG14140.1~~OFUSG14140.1	OFUSG14140.1.p1
GENE.OFUSG14140.1~~OFUSG14140.1	OFUSG14140.1.p1
GENE.OFUSG14153.1~~OFUSG14153.1	OFUSG14153.1.p1
GENE.OFUSG14153.1~~OFUSG14153.1	OFUSG14153.1.p1
GENE.OFUSG14153.1~~OFUSG14153.1	OFUSG14153.1.p1
GENE.OFUSG14153.1~~OFUSG14153.1	OFUSG14153.1.p1
GENE.OFUSG14153.1~~OFUSG14153.1	OFUSG14153.1.p1
GENE.OFUSG14155.1~~OFUSG14155.1	OFUSG14155.1.p1
GENE.OFUSG14159.1~~OFUSG14159.1	OFUSG14159.1.p1
GENE.OFUSG14159.1~~OFUSG14159.1	OFUSG14159.1.p1
GENE.OFUSG14161.1~~OFUSG14161.1	OFUSG14161.1.p1
GENE.OFUSG14161.1~~OFUSG14161.1	OFUSG14161.1.p1
GENE.OFUSG14161.1~~OFUSG14161.1	OFUSG14161.1.p1
GENE.OFUSG14161.1~~OFUSG14161.1	OFUSG14161.1.p1
GENE.OFUSG14174.1~~OFUSG14174.1	OFUSG14174.1.p1
GENE.OFUSG14182.1~~OFUSG14182.1	OFUSG14182.1.p1
GENE.OFUSG14183.1~~OFUSG14183.1	OFUSG14183.1.p1
GENE.OFUSG14185.1~~OFUSG14185.1	OFUSG14185.1.p1
GENE.OFUSG14188.1~~OFUSG14188.1	OFUSG14188.1.p1
GENE.OFUSG14191.1~~OFUSG14191.1	OFUSG14191.1.p1
GENE.OFUSG14194.1~~OFUSG14194.1	OFUSG14194.1.p1
GENE.OFUSG14196.1~~OFUSG14196.1	OFUSG14196.1.p1
GENE.OFUSG14206.1~~OFUSG14206.1	OFUSG14206.1.p1
GENE.OFUSG14208.1~~OFUSG14208.1	OFUSG14208.1.p1
GENE.OFUSG14216.1~~OFUSG14216.1	OFUSG14216.1.p1
GENE.OFUSG14219.1~~OFUSG14219.1	OFUSG14219.1.p1
GENE.OFUSG14221.1~~OFUSG14221.1	OFUSG14221.1.p1
GENE.OFUSG14222.1~~OFUSG14222.1	OFUSG14222.1.p1
GENE.OFUSG14227.1~~OFUSG14227.1	OFUSG14227.1.p1
GENE.OFUSG14228.1~~OFUSG14228.1	OFUSG14228.1.p1
GENE.OFUSG14229.1~~OFUSG14229.1	OFUSG14229.1.p1
GENE.OFUSG14233.1~~OFUSG14233.1	OFUSG14233.1.p1
GENE.OFUSG14233.1~~OFUSG14233.1	OFUSG14233.1.p1
GENE.OFUSG14233.1~~OFUSG14233.1	OFUSG14233.1.p1
GENE.OFUSG14237.1~~OFUSG14237.1	OFUSG14237.1.p1
GENE.OFUSG14251.1~~OFUSG14251.1	OFUSG14251.1.p1
GENE.OFUSG14256.1~~OFUSG14256.1	OFUSG14256.1.p1
GENE.OFUSG14258.1~~OFUSG14258.1	OFUSG14258.1.p1
GENE.OFUSG14259.1~~OFUSG14259.1	OFUSG14259.1.p1
GENE.OFUSG14262.1~~OFUSG14262.1	OFUSG14262.1.p1
GENE.OFUSG14263.1~~OFUSG14263.1	OFUSG14263.1.p1
GENE.OFUSG14263.1~~OFUSG14263.1	OFUSG14263.1.p1
GENE.OFUSG14265.1~~OFUSG14265.1	OFUSG14265.1.p1
GENE.OFUSG14265.1~~OFUSG14265.1	OFUSG14265.1.p1
GENE.OFUSG14267.2~~OFUSG14267.2	OFUSG14267.2.p1
GENE.OFUSG14285.1~~OFUSG14285.1	OFUSG14285.1.p1
GENE.OFUSG14292.1~~OFUSG14292.1	OFUSG14292.1.p1
GENE.OFUSG14292.1~~OFUSG14292.1	OFUSG14292.1.p1
GENE.OFUSG14292.1~~OFUSG14292.1	OFUSG14292.1.p1
GENE.OFUSG14292.1~~OFUSG14292.1	OFUSG14292.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14293.1~~OFUSG14293.1	OFUSG14293.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14294.1~~OFUSG14294.1	OFUSG14294.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14301.1~~OFUSG14301.1	OFUSG14301.1.p1
GENE.OFUSG14302.1~~OFUSG14302.1	OFUSG14302.1.p1
GENE.OFUSG14305.1~~OFUSG14305.1	OFUSG14305.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14314.1~~OFUSG14314.1	OFUSG14314.1.p1
GENE.OFUSG14315.1~~OFUSG14315.1	OFUSG14315.1.p1
GENE.OFUSG14330.1~~OFUSG14330.1	OFUSG14330.1.p1
GENE.OFUSG14337.1~~OFUSG14337.1	OFUSG14337.1.p1
GENE.OFUSG14340.1~~OFUSG14340.1	OFUSG14340.1.p1
GENE.OFUSG14342.1~~OFUSG14342.1	OFUSG14342.1.p1
GENE.OFUSG14353.1~~OFUSG14353.1	OFUSG14353.1.p1
GENE.OFUSG14354.1~~OFUSG14354.1	OFUSG14354.1.p1
GENE.OFUSG14365.1~~OFUSG14365.1	OFUSG14365.1.p1
GENE.OFUSG14370.1~~OFUSG14370.1	OFUSG14370.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14390.1~~OFUSG14390.1	OFUSG14390.1.p1
GENE.OFUSG14396.1~~OFUSG14396.1	OFUSG14396.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14397.1~~OFUSG14397.1	OFUSG14397.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14400.1~~OFUSG14400.1	OFUSG14400.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14401.1~~OFUSG14401.1	OFUSG14401.1.p1
GENE.OFUSG14404.1~~OFUSG14404.1	OFUSG14404.1.p1
GENE.OFUSG14415.1~~OFUSG14415.1	OFUSG14415.1.p1
GENE.OFUSG14419.1~~OFUSG14419.1	OFUSG14419.1.p1
GENE.OFUSG14426.1~~OFUSG14426.1	OFUSG14426.1.p1
GENE.OFUSG14432.1~~OFUSG14432.1	OFUSG14432.1.p1
GENE.OFUSG14442.1~~OFUSG14442.1	OFUSG14442.1.p1
GENE.OFUSG14442.1~~OFUSG14442.1	OFUSG14442.1.p1
GENE.OFUSG14442.1~~OFUSG14442.1	OFUSG14442.1.p1
GENE.OFUSG14442.1~~OFUSG14442.1	OFUSG14442.1.p1
GENE.OFUSG14445.1~~OFUSG14445.1	OFUSG14445.1.p1
GENE.OFUSG14446.1~~OFUSG14446.1	OFUSG14446.1.p1
GENE.OFUSG14446.1~~OFUSG14446.1	OFUSG14446.1.p1
GENE.OFUSG14446.1~~OFUSG14446.1	OFUSG14446.1.p1
GENE.OFUSG14446.1~~OFUSG14446.1	OFUSG14446.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14450.1~~OFUSG14450.1	OFUSG14450.1.p1
GENE.OFUSG14464.1~~OFUSG14464.1	OFUSG14464.1.p1
GENE.OFUSG14465.1~~OFUSG14465.1	OFUSG14465.1.p1
GENE.OFUSG14479.1~~OFUSG14479.1	OFUSG14479.1.p1
GENE.OFUSG14483.1~~OFUSG14483.1	OFUSG14483.1.p1
GENE.OFUSG14490.1~~OFUSG14490.1	OFUSG14490.1.p1
GENE.OFUSG14491.1~~OFUSG14491.1	OFUSG14491.1.p1
GENE.OFUSG14492.1~~OFUSG14492.1	OFUSG14492.1.p1
GENE.OFUSG14500.1~~OFUSG14500.1	OFUSG14500.1.p1
GENE.OFUSG14505.1~~OFUSG14505.1	OFUSG14505.1.p1
GENE.OFUSG14505.1~~OFUSG14505.1	OFUSG14505.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14506.1~~OFUSG14506.1	OFUSG14506.1.p1
GENE.OFUSG14507.1~~OFUSG14507.1	OFUSG14507.1.p1
GENE.OFUSG14516.1~~OFUSG14516.1	OFUSG14516.1.p1
GENE.OFUSG14517.1~~OFUSG14517.1	OFUSG14517.1.p1
GENE.OFUSG14519.1~~OFUSG14519.1	OFUSG14519.1.p1
GENE.OFUSG14519.1~~OFUSG14519.1	OFUSG14519.1.p1
GENE.OFUSG14519.1~~OFUSG14519.1	OFUSG14519.1.p1
GENE.OFUSG14519.1~~OFUSG14519.1	OFUSG14519.1.p1
GENE.OFUSG14519.1~~OFUSG14519.1	OFUSG14519.1.p1
GENE.OFUSG14522.1~~OFUSG14522.1	OFUSG14522.1.p1
GENE.OFUSG14529.1~~OFUSG14529.1	OFUSG14529.1.p1
GENE.OFUSG14529.1~~OFUSG14529.1	OFUSG14529.1.p1
GENE.OFUSG14533.1~~OFUSG14533.1	OFUSG14533.1.p1
GENE.OFUSG14540.1~~OFUSG14540.1	OFUSG14540.1.p1
GENE.OFUSG14541.1~~OFUSG14541.1	OFUSG14541.1.p1
GENE.OFUSG14552.1~~OFUSG14552.1	OFUSG14552.1.p1
GENE.OFUSG14553.1~~OFUSG14553.1	OFUSG14553.1.p1
GENE.OFUSG14554.1~~OFUSG14554.1	OFUSG14554.1.p1
GENE.OFUSG14571.1~~OFUSG14571.1	OFUSG14571.1.p1
GENE.OFUSG14571.1~~OFUSG14571.1	OFUSG14571.1.p1
GENE.OFUSG14572.1~~OFUSG14572.1	OFUSG14572.1.p1
GENE.OFUSG14572.1~~OFUSG14572.1	OFUSG14572.1.p1
GENE.OFUSG14576.1~~OFUSG14576.1	OFUSG14576.1.p1
GENE.OFUSG14576.1~~OFUSG14576.1	OFUSG14576.1.p1
GENE.OFUSG14585.1~~OFUSG14585.1	OFUSG14585.1.p1
GENE.OFUSG14625.1~~OFUSG14625.1	OFUSG14625.1.p1
GENE.OFUSG14642.1~~OFUSG14642.1	OFUSG14642.1.p1
GENE.OFUSG14650.1~~OFUSG14650.1	OFUSG14650.1.p1
GENE.OFUSG14661.1~~OFUSG14661.1	OFUSG14661.1.p1
GENE.OFUSG14668.1~~OFUSG14668.1	OFUSG14668.1.p1
GENE.OFUSG14669.1~~OFUSG14669.1	OFUSG14669.1.p1
GENE.OFUSG14670.1~~OFUSG14670.1	OFUSG14670.1.p1
GENE.OFUSG14671.1~~OFUSG14671.1	OFUSG14671.1.p1
GENE.OFUSG14675.1~~OFUSG14675.1	OFUSG14675.1.p1
GENE.OFUSG14678.1~~OFUSG14678.1	OFUSG14678.1.p1
GENE.OFUSG14687.1~~OFUSG14687.1	OFUSG14687.1.p1
GENE.OFUSG14696.1~~OFUSG14696.1	OFUSG14696.1.p1
GENE.OFUSG14697.1~~OFUSG14697.1	OFUSG14697.1.p1
GENE.OFUSG14708.1~~OFUSG14708.1	OFUSG14708.1.p1
GENE.OFUSG14708.1~~OFUSG14708.1	OFUSG14708.1.p1
GENE.OFUSG14708.1~~OFUSG14708.1	OFUSG14708.1.p1
GENE.OFUSG14716.1~~OFUSG14716.1	OFUSG14716.1.p1
GENE.OFUSG14717.1~~OFUSG14717.1	OFUSG14717.1.p1
GENE.OFUSG14723.1~~OFUSG14723.1	OFUSG14723.1.p1
GENE.OFUSG14723.1~~OFUSG14723.1	OFUSG14723.1.p1
GENE.OFUSG14725.1~~OFUSG14725.1	OFUSG14725.1.p1
GENE.OFUSG14727.1~~OFUSG14727.1	OFUSG14727.1.p1
GENE.OFUSG14732.1~~OFUSG14732.1	OFUSG14732.1.p1
GENE.OFUSG14733.1~~OFUSG14733.1	OFUSG14733.1.p1
GENE.OFUSG14735.1~~OFUSG14735.1	OFUSG14735.1.p1
GENE.OFUSG14742.1~~OFUSG14742.1	OFUSG14742.1.p1
GENE.OFUSG14743.1~~OFUSG14743.1	OFUSG14743.1.p1
GENE.OFUSG14744.1~~OFUSG14744.1	OFUSG14744.1.p1
GENE.OFUSG14746.1~~OFUSG14746.1	OFUSG14746.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14756.1~~OFUSG14756.1	OFUSG14756.1.p1
GENE.OFUSG14760.1~~OFUSG14760.1	OFUSG14760.1.p1
GENE.OFUSG14762.1~~OFUSG14762.1	OFUSG14762.1.p1
GENE.OFUSG14762.1~~OFUSG14762.1	OFUSG14762.1.p1
GENE.OFUSG14762.1~~OFUSG14762.1	OFUSG14762.1.p1
GENE.OFUSG14762.1~~OFUSG14762.1	OFUSG14762.1.p1
GENE.OFUSG14762.1~~OFUSG14762.1	OFUSG14762.1.p1
GENE.OFUSG14763.1~~OFUSG14763.1	OFUSG14763.1.p1
GENE.OFUSG14765.1~~OFUSG14765.1	OFUSG14765.1.p1
GENE.OFUSG14765.1~~OFUSG14765.1	OFUSG14765.1.p1
GENE.OFUSG14780.1~~OFUSG14780.1	OFUSG14780.1.p1
GENE.OFUSG14784.1~~OFUSG14784.1	OFUSG14784.1.p1
GENE.OFUSG14787.1~~OFUSG14787.1	OFUSG14787.1.p1
GENE.OFUSG14794.1~~OFUSG14794.1	OFUSG14794.1.p1
GENE.OFUSG14797.1~~OFUSG14797.1	OFUSG14797.1.p1
GENE.OFUSG14799.1~~OFUSG14799.1	OFUSG14799.1.p1
GENE.OFUSG14806.1~~OFUSG14806.1	OFUSG14806.1.p1
GENE.OFUSG14809.1~~OFUSG14809.1	OFUSG14809.1.p1
GENE.OFUSG14815.1~~OFUSG14815.1	OFUSG14815.1.p1
GENE.OFUSG14817.1~~OFUSG14817.1	OFUSG14817.1.p1
GENE.OFUSG14819.1~~OFUSG14819.1	OFUSG14819.1.p1
GENE.OFUSG14821.1~~OFUSG14821.1	OFUSG14821.1.p1
GENE.OFUSG14822.1~~OFUSG14822.1	OFUSG14822.1.p1
GENE.OFUSG14824.1~~OFUSG14824.1	OFUSG14824.1.p1
GENE.OFUSG14831.1~~OFUSG14831.1	OFUSG14831.1.p1
GENE.OFUSG14835.1~~OFUSG14835.1	OFUSG14835.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14841.1~~OFUSG14841.1	OFUSG14841.1.p1
GENE.OFUSG14843.1~~OFUSG14843.1	OFUSG14843.1.p1
GENE.OFUSG14844.1~~OFUSG14844.1	OFUSG14844.1.p1
GENE.OFUSG14844.1~~OFUSG14844.1	OFUSG14844.1.p1
GENE.OFUSG14844.1~~OFUSG14844.1	OFUSG14844.1.p1
GENE.OFUSG14844.1~~OFUSG14844.1	OFUSG14844.1.p1
GENE.OFUSG14848.1~~OFUSG14848.1	OFUSG14848.1.p1
GENE.OFUSG14848.1~~OFUSG14848.1	OFUSG14848.1.p1
GENE.OFUSG14848.1~~OFUSG14848.1	OFUSG14848.1.p1
GENE.OFUSG14857.1~~OFUSG14857.1	OFUSG14857.1.p1
GENE.OFUSG14860.1~~OFUSG14860.1	OFUSG14860.1.p1
GENE.OFUSG14865.1~~OFUSG14865.1	OFUSG14865.1.p1
GENE.OFUSG14865.1~~OFUSG14865.1	OFUSG14865.1.p1
GENE.OFUSG14867.1~~OFUSG14867.1	OFUSG14867.1.p1
GENE.OFUSG14871.1~~OFUSG14871.1	OFUSG14871.1.p1
GENE.OFUSG14900.1~~OFUSG14900.1	OFUSG14900.1.p1
GENE.OFUSG14904.1~~OFUSG14904.1	OFUSG14904.1.p1
GENE.OFUSG14906.1~~OFUSG14906.1	OFUSG14906.1.p1
GENE.OFUSG14908.1~~OFUSG14908.1	OFUSG14908.1.p1
GENE.OFUSG14908.1~~OFUSG14908.1	OFUSG14908.1.p1
GENE.OFUSG14908.1~~OFUSG14908.1	OFUSG14908.1.p1
GENE.OFUSG14908.1~~OFUSG14908.1	OFUSG14908.1.p1
GENE.OFUSG14909.1~~OFUSG14909.1	OFUSG14909.1.p1
GENE.OFUSG14915.1~~OFUSG14915.1	OFUSG14915.1.p1
GENE.OFUSG14919.1~~OFUSG14919.1	OFUSG14919.1.p1
