Orthogroup	ORYLA	CAEEL
OG0003908	ORYLA11218	CAEEL08148
OG0003909	ORYLA11744	CAEEL09488, CAEEL14422
OG0003910	ORYLA01842	CAEEL08553
OG0003911	ORYLA18945	CAEEL20590
OG0003912	ORYLA15466, ORYLA12465	CAEEL02731
OG0003913	ORYLA01416	CAEEL05199
OG0003915	ORYLA12264, ORYLA00970	CAEEL04887
OG0003916	ORYLA06228, ORYLA02175	CAEEL07068
OG0003917	ORYLA13507	CAEEL07507
OG0003918	ORYLA01197, ORYLA19012	CAEEL11925, CAEEL11924
OG0003920	ORYLA01688	CAEEL00358
OG0003921	ORYLA07105	CAEEL14832, CAEEL18358
OG0003922	ORYLA09787	CAEEL11421, CAEEL11420
OG0003923	ORYLA10036	CAEEL08718
OG0003925	ORYLA05435	CAEEL04108
OG0003926	ORYLA14433	CAEEL10754, CAEEL19332
OG0003930	ORYLA15221	CAEEL05047
OG0003931	ORYLA07756	CAEEL15548
OG0003932	ORYLA09727	CAEEL12182, CAEEL12183
OG0003933	ORYLA14136, ORYLA10946	CAEEL11609
OG0003934	ORYLA18259, ORYLA18258	CAEEL10046
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	CAEEL19289
OG0003938	ORYLA10357	CAEEL07167
OG0003939	ORYLA08294	CAEEL04128
OG0003940	ORYLA12099	CAEEL15126, CAEEL19780
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	CAEEL00131
OG0003944	ORYLA06722	CAEEL05219
OG0003945	ORYLA14999, ORYLA20189	CAEEL17988
OG0003946	ORYLA00695, ORYLA00840	CAEEL18782
OG0003947	ORYLA17372	CAEEL16177
OG0003949	ORYLA13984	CAEEL02494
OG0003950	ORYLA12030	CAEEL05823
OG0003951	ORYLA15529	CAEEL10367
OG0003954	ORYLA05547, ORYLA11360	CAEEL11860
OG0003955	ORYLA00673	CAEEL08204
OG0003959	ORYLA02587	CAEEL18903
OG0003961	ORYLA06267	CAEEL10706
OG0003965	ORYLA10358	CAEEL09858, CAEEL18478
OG0003967	ORYLA00887	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	CAEEL18441
OG0003969	ORYLA12575	CAEEL01428, CAEEL15342
OG0003970	ORYLA17540	CAEEL00141, CAEEL08636
OG0003971	ORYLA18033	CAEEL03035
OG0003972	ORYLA15470	CAEEL09414
OG0003973	ORYLA18600, ORYLA00775	CAEEL17822
OG0003974	ORYLA10919, ORYLA13680	CAEEL05003, CAEEL05004, CAEEL05002
OG0003999	ORYLA09012	CAEEL08414
OG0004000	ORYLA06063	CAEEL02254
OG0004004	ORYLA15181	CAEEL09931
OG0004005	ORYLA11539	CAEEL09757
OG0004007	ORYLA12862, ORYLA02441	CAEEL08380, CAEEL20738
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	CAEEL10425
OG0004010	ORYLA12744	CAEEL11606
OG0004012	ORYLA03859, ORYLA03860	CAEEL08889
OG0004014	ORYLA09781	CAEEL07353
OG0004015	ORYLA13080	CAEEL03765
OG0004017	ORYLA16378	CAEEL08935
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	CAEEL07321
OG0004023	ORYLA19712	CAEEL00807
OG0004025	ORYLA17302	CAEEL20824
OG0004027	ORYLA15966	CAEEL07583
OG0004028	ORYLA19451	CAEEL11434
OG0004030	ORYLA07997	CAEEL15803
OG0004031	ORYLA03387	CAEEL15887
OG0004032	ORYLA00963, ORYLA09486	CAEEL15185
OG0004033	ORYLA00102, ORYLA05233	CAEEL15848
OG0004035	ORYLA13967, ORYLA19169	CAEEL06509
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	CAEEL05364
OG0004037	ORYLA12889	CAEEL05545
OG0004038	ORYLA19827	CAEEL04280
OG0004040	ORYLA00350	CAEEL09311
OG0004042	ORYLA12519	CAEEL00958
OG0004044	ORYLA06709	CAEEL07379
OG0004047	ORYLA00724, ORYLA16680	CAEEL19277, CAEEL00270
OG0004051	ORYLA12291, ORYLA09890	CAEEL06861
OG0004052	ORYLA13663	CAEEL02741
OG0004053	ORYLA02143	CAEEL01273
OG0004054	ORYLA20246	CAEEL15244
OG0004056	ORYLA15361, ORYLA13016	CAEEL01652
OG0004057	ORYLA18803	CAEEL03603
OG0004059	ORYLA09700	CAEEL14867
OG0004061	ORYLA06758	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	ORYLA10971	CAEEL02350
OG0004064	ORYLA20087	CAEEL00654
OG0004065	ORYLA15637	CAEEL05056
OG0004067	ORYLA00948	CAEEL02869
OG0004068	ORYLA07587	CAEEL10640
OG0004071	ORYLA19319	CAEEL00928
OG0004072	ORYLA07888	CAEEL09095, CAEEL07075
OG0004074	ORYLA13537, ORYLA07852	CAEEL01304
OG0004076	ORYLA01649, ORYLA01648	CAEEL07566
OG0004080	ORYLA10289, ORYLA07044	CAEEL12810
OG0004081	ORYLA06891	CAEEL18163
OG0004084	ORYLA10620, ORYLA11716	CAEEL14072
OG0004085	ORYLA12276	CAEEL04587
OG0004089	ORYLA03508	CAEEL11769, CAEEL11770
OG0004090	ORYLA13744	CAEEL02918
OG0004091	ORYLA17298	CAEEL04573
OG0004092	ORYLA16447	CAEEL07326
OG0004093	ORYLA19122	CAEEL18523
OG0004095	ORYLA14848	CAEEL02755
OG0004096	ORYLA06633, ORYLA13446	CAEEL09363
OG0004097	ORYLA00951	CAEEL05789
OG0004098	ORYLA13241	CAEEL05361
OG0004099	ORYLA05808, ORYLA07729	CAEEL07071
OG0004100	ORYLA14757	CAEEL19773
OG0004101	ORYLA00034	CAEEL10753
OG0004102	ORYLA08051, ORYLA05259	CAEEL20123
OG0004103	ORYLA16172	CAEEL10626
OG0004104	ORYLA17223, ORYLA13619	CAEEL04801
OG0004105	ORYLA05328	CAEEL05115
OG0004110	ORYLA03874, ORYLA05290	CAEEL01260
OG0004112	ORYLA01550	CAEEL00522
OG0004113	ORYLA15528	CAEEL09663
OG0004114	ORYLA04348	CAEEL13365
OG0004115	ORYLA06190, ORYLA19621	CAEEL05975
OG0004116	ORYLA04207	CAEEL17798
OG0004118	ORYLA11078, ORYLA15080, ORYLA11077	CAEEL09754
OG0004119	ORYLA12671	CAEEL00177
OG0004120	ORYLA04987	CAEEL09396
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004123	ORYLA19290	CAEEL05731
OG0004124	ORYLA15467, ORYLA09082	CAEEL02724, CAEEL02723
OG0004127	ORYLA09061	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	ORYLA13697, ORYLA04740	CAEEL11738
OG0004130	ORYLA05755, ORYLA05756	CAEEL02356
OG0004133	ORYLA03520, ORYLA09449	CAEEL05363
OG0004134	ORYLA20471	CAEEL07495
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	CAEEL19516
OG0004136	ORYLA15892	CAEEL04479
OG0004137	ORYLA19715	CAEEL00169, CAEEL00170
OG0004139	ORYLA10225, ORYLA13368	CAEEL04347
OG0004142	ORYLA19228	CAEEL10168
OG0004144	ORYLA06031, ORYLA09444	CAEEL00709
OG0004147	ORYLA09999, ORYLA08535	CAEEL07109
OG0004148	ORYLA08231, ORYLA19465	CAEEL07951
OG0004150	ORYLA18859	CAEEL09285
OG0004151	ORYLA16600	CAEEL01499
OG0004153	ORYLA01191	CAEEL11562
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	CAEEL05393
OG0004157	ORYLA20243, ORYLA16041	CAEEL18994
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	CAEEL00394
OG0004159	ORYLA03071, ORYLA10140, ORYLA00101	CAEEL16103
OG0004160	ORYLA06641, ORYLA13459	CAEEL08700
OG0004161	ORYLA08743	CAEEL18958
OG0004164	ORYLA03880, ORYLA08087, ORYLA04989	CAEEL10119
OG0004166	ORYLA15487	CAEEL04359
OG0004167	ORYLA01065	CAEEL14218
OG0004168	ORYLA03465	CAEEL08233
OG0004169	ORYLA16635	CAEEL01556
OG0004170	ORYLA04409	CAEEL10605
OG0004171	ORYLA03005	CAEEL11852
OG0004176	ORYLA20490	CAEEL01489
OG0004179	ORYLA15111, ORYLA16660, ORYLA08320	CAEEL10656
OG0004180	ORYLA09252, ORYLA20090	CAEEL08381
OG0004181	ORYLA00305	CAEEL13830
OG0004182	ORYLA03175, ORYLA03174	CAEEL14269
OG0004184	ORYLA04652, ORYLA04653	CAEEL15780, CAEEL15781
OG0004185	ORYLA13738	CAEEL19854
OG0004186	ORYLA10541, ORYLA04337, ORYLA04880	CAEEL13926
OG0004187	ORYLA12466, ORYLA09321	CAEEL02068
OG0004188	ORYLA18782	CAEEL15410
OG0004189	ORYLA03747, ORYLA17861, ORYLA02777	CAEEL17811
OG0004198	ORYLA05752, ORYLA01549	CAEEL12770
OG0004200	ORYLA03824, ORYLA03283, ORYLA09569, ORYLA18574	CAEEL04657
OG0004215	ORYLA03688	CAEEL08870
OG0004216	ORYLA11137	CAEEL02995
OG0004217	ORYLA00162	CAEEL08020
OG0004218	ORYLA09066	CAEEL08860
OG0004219	ORYLA09856	CAEEL00713
OG0004222	ORYLA10143	CAEEL05571
OG0004223	ORYLA01529	CAEEL05790
OG0004225	ORYLA14375, ORYLA06540	CAEEL07717
OG0004227	ORYLA15581	CAEEL05233
OG0004228	ORYLA10619, ORYLA11717	CAEEL13669
OG0004229	ORYLA04904, ORYLA01162	CAEEL11625
OG0004230	ORYLA03779	CAEEL07897
OG0004231	ORYLA17203	CAEEL00452
OG0004232	ORYLA18836	CAEEL03690
OG0004233	ORYLA13892, ORYLA03624	CAEEL12306
OG0004236	ORYLA18284	CAEEL15188
OG0004238	ORYLA02026, ORYLA19743	CAEEL19751
OG0004240	ORYLA05216	CAEEL11686
OG0004241	ORYLA09540, ORYLA09541	CAEEL20251
OG0004243	ORYLA08230, ORYLA19467	CAEEL01439
OG0004245	ORYLA05193	CAEEL11730
OG0004246	ORYLA08241	CAEEL17853
OG0004248	ORYLA15416	CAEEL11465
OG0004249	ORYLA02545	CAEEL17634
OG0004250	ORYLA05194	CAEEL16187
OG0004252	ORYLA11763	CAEEL07003
OG0004253	ORYLA08024, ORYLA03451	CAEEL06637
OG0004254	ORYLA02332	CAEEL05989
OG0004255	ORYLA14321	CAEEL03031
OG0004257	ORYLA13796	CAEEL01608
OG0004258	ORYLA08400	CAEEL00939
OG0004259	ORYLA14900, ORYLA14901	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	ORYLA02160	CAEEL04677
OG0004262	ORYLA11314	CAEEL13871
OG0004265	ORYLA13288	CAEEL08248
OG0004268	ORYLA18618	CAEEL02406
OG0004269	ORYLA00762	CAEEL07842
OG0004270	ORYLA01546, ORYLA05748	CAEEL02066
OG0004271	ORYLA10889, ORYLA14724	CAEEL10494
OG0004273	ORYLA05805	CAEEL04799
OG0004274	ORYLA19950, ORYLA05643	CAEEL05009
OG0004277	ORYLA07503	CAEEL06545
OG0004278	ORYLA02821	CAEEL07238
OG0004280	ORYLA16385	CAEEL16211, CAEEL16212
OG0004282	ORYLA01943	CAEEL18359, CAEEL13638
OG0004283	ORYLA01415	CAEEL08314
OG0004284	ORYLA12786	CAEEL08527
OG0004285	ORYLA01291	CAEEL01238
OG0004289	ORYLA11614	CAEEL02984
OG0004290	ORYLA14551, ORYLA06167, ORYLA01685	CAEEL02030
OG0004291	ORYLA05148	CAEEL04748
OG0004292	ORYLA04782	CAEEL15301
OG0004294	ORYLA12360, ORYLA15730	CAEEL04571
OG0004295	ORYLA13614	CAEEL03919
OG0004297	ORYLA01594	CAEEL19228
OG0004299	ORYLA07203, ORYLA04240	CAEEL07283
OG0004301	ORYLA01175	CAEEL07551
OG0004302	ORYLA07918	CAEEL07295
OG0004303	ORYLA06906, ORYLA03599	CAEEL12783
OG0004304	ORYLA02764	CAEEL17137
OG0004305	ORYLA12983	CAEEL02874
OG0004307	ORYLA16647	CAEEL00090
OG0004308	ORYLA01248	CAEEL00320
OG0004309	ORYLA08360	CAEEL13877
OG0004310	ORYLA02009, ORYLA12810	CAEEL02565
OG0004312	ORYLA08934	CAEEL05846
OG0004314	ORYLA13384	CAEEL00001
OG0004316	ORYLA13055	CAEEL10340
OG0004317	ORYLA02343, ORYLA17544, ORYLA03466	CAEEL07185
OG0004321	ORYLA08343	CAEEL11975
OG0004324	ORYLA16074, ORYLA20239	CAEEL07830
OG0004325	ORYLA02699	CAEEL07606
OG0004326	ORYLA05846	CAEEL05465, CAEEL10687
OG0004328	ORYLA14212	CAEEL00916
OG0004329	ORYLA17380	CAEEL16040
OG0004330	ORYLA19620	CAEEL15513
OG0004331	ORYLA10127, ORYLA10128	CAEEL11038
OG0004333	ORYLA02208	CAEEL19900
OG0004334	ORYLA13634	CAEEL04372
OG0004335	ORYLA07228	CAEEL09206
OG0004337	ORYLA09589	CAEEL11698, CAEEL01133
OG0004338	ORYLA03022	CAEEL07793
OG0004345	ORYLA02462	CAEEL06934
OG0004348	ORYLA09480	CAEEL08518
OG0004349	ORYLA10657	CAEEL06923, CAEEL06922
OG0004350	ORYLA19055	CAEEL01588
OG0004351	ORYLA05855	CAEEL08854
OG0004353	ORYLA05853	CAEEL03078
OG0004355	ORYLA11295	CAEEL17139
OG0004356	ORYLA03524	CAEEL10602
OG0004357	ORYLA05275, ORYLA18598	CAEEL01908
OG0004358	ORYLA15910	CAEEL10874
OG0004359	ORYLA14419, ORYLA14312	CAEEL05118
OG0004360	ORYLA07053	CAEEL08760
OG0004361	ORYLA13310	CAEEL01764
OG0004362	ORYLA16460	CAEEL01360
OG0004364	ORYLA10803	CAEEL05913
OG0004365	ORYLA14910	CAEEL00507
OG0004368	ORYLA13581, ORYLA13582, ORYLA01592	CAEEL20084
OG0004369	ORYLA16298	CAEEL08210
OG0004370	ORYLA04218	CAEEL03244, CAEEL09918
OG0004372	ORYLA12930	CAEEL05609
OG0004373	ORYLA13428	CAEEL05891
OG0004374	ORYLA13060	CAEEL07100
OG0004376	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265	CAEEL08383
OG0004378	ORYLA03486	CAEEL08612
OG0004379	ORYLA16844, ORYLA11000	CAEEL06174
OG0004380	ORYLA14741, ORYLA14742, ORYLA11001	CAEEL04195
OG0004381	ORYLA01629	CAEEL00194
OG0004382	ORYLA02422	CAEEL06795
OG0004388	ORYLA11788	CAEEL02922
OG0004390	ORYLA06508	CAEEL10569
OG0004392	ORYLA05276	CAEEL11311, CAEEL11312
OG0004393	ORYLA00736, ORYLA05065, ORYLA07310	CAEEL19535
OG0004394	ORYLA04507	CAEEL00556
OG0004396	ORYLA13670, ORYLA13671	CAEEL05746
OG0004398	ORYLA19042	CAEEL09179
OG0004399	ORYLA15917, ORYLA10934	CAEEL12106
OG0004401	ORYLA16391	CAEEL08851
OG0004402	ORYLA00359	CAEEL07455
OG0004403	ORYLA12131	CAEEL00967
OG0004404	ORYLA18290, ORYLA18289	CAEEL00266
OG0004407	ORYLA10493	CAEEL15656
OG0004409	ORYLA11017, ORYLA14719	CAEEL18900
OG0004417	ORYLA06644	CAEEL04605
OG0004419	ORYLA17812	CAEEL07142
OG0004423	ORYLA02181	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	ORYLA16312	CAEEL04267
OG0004426	ORYLA03269	CAEEL06644
OG0004459	ORYLA07864	CAEEL09113
OG0004460	ORYLA14340	CAEEL05618, CAEEL12160
OG0004462	ORYLA08525	CAEEL07505
OG0004467	ORYLA17825, ORYLA04362	CAEEL08802
OG0004468	ORYLA01117	CAEEL08068, CAEEL00974
OG0004471	ORYLA09668, ORYLA15448	CAEEL07653
OG0004472	ORYLA11083	CAEEL02040
OG0004474	ORYLA15384	CAEEL04978, CAEEL19704
OG0004476	ORYLA17923	CAEEL09485
OG0004477	ORYLA17327, ORYLA02798, ORYLA14659	CAEEL01083
OG0004479	ORYLA01642	CAEEL01982
OG0004481	ORYLA12038, ORYLA12039	CAEEL01863
OG0004484	ORYLA14440	CAEEL03718, CAEEL03716
OG0004486	ORYLA09214	CAEEL02086
OG0004487	ORYLA12882	CAEEL04119
OG0004489	ORYLA13724, ORYLA14275	CAEEL07471
OG0004490	ORYLA17142	CAEEL15483
OG0004492	ORYLA12318, ORYLA13988	CAEEL12152, CAEEL01223
OG0004493	ORYLA02037	CAEEL07084
OG0004494	ORYLA08165	CAEEL06691
OG0004495	ORYLA06356	CAEEL00990
OG0004496	ORYLA09129	CAEEL17616
OG0004498	ORYLA01757	CAEEL07493
OG0004500	ORYLA18253	CAEEL07302, CAEEL06408
OG0004501	ORYLA10621	CAEEL02204
OG0004505	ORYLA09612	CAEEL02342, CAEEL10487
OG0004506	ORYLA16269	CAEEL09652
OG0004507	ORYLA17649	CAEEL02892
OG0004509	ORYLA06656, ORYLA13427	CAEEL08073, CAEEL06714
OG0004511	ORYLA18087, ORYLA04001	CAEEL00625
OG0004513	ORYLA14120	CAEEL02074
OG0004514	ORYLA20179	CAEEL07361
OG0004516	ORYLA03742	CAEEL09798
OG0004517	ORYLA16270	CAEEL19843
OG0004518	ORYLA00616	CAEEL18955
OG0004519	ORYLA14200, ORYLA14199	CAEEL09657
OG0004520	ORYLA18565	CAEEL04837
OG0004523	ORYLA05758	CAEEL05687
OG0004525	ORYLA13633	CAEEL03911
OG0004526	ORYLA02450	CAEEL07101
OG0004532	ORYLA16544	CAEEL10922
OG0004533	ORYLA13166, ORYLA06373	CAEEL01233
OG0004535	ORYLA03117	CAEEL05920
OG0004538	ORYLA10469	CAEEL15076
OG0004539	ORYLA05162	CAEEL15237
OG0004542	ORYLA07728	CAEEL08914
OG0004543	ORYLA00033, ORYLA00032	CAEEL06797
OG0004544	ORYLA16006, ORYLA17168	CAEEL10954
OG0004545	ORYLA18092	CAEEL06229
OG0004546	ORYLA01595	CAEEL12390
OG0004548	ORYLA13313	CAEEL05049
OG0004551	ORYLA08011	CAEEL07605
OG0004552	ORYLA07639	CAEEL14818
OG0004554	ORYLA18534	CAEEL12132
OG0004555	ORYLA09267	CAEEL01286
OG0004557	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004	CAEEL19316
OG0004559	ORYLA17180	CAEEL01667
OG0004563	ORYLA17640	CAEEL05628
OG0004564	ORYLA10092, ORYLA04840	CAEEL15096
OG0004566	ORYLA09242	CAEEL08060
OG0004567	ORYLA11483	CAEEL19136, CAEEL09098
OG0004569	ORYLA18519	CAEEL05747
OG0004572	ORYLA06536	CAEEL15485
OG0004573	ORYLA04092	CAEEL03080
OG0004574	ORYLA10967, ORYLA12086	CAEEL05144
OG0004577	ORYLA07568	CAEEL02135, CAEEL02134
OG0004579	ORYLA11222, ORYLA11221	CAEEL12615
OG0004581	ORYLA04196	CAEEL20357
OG0004582	ORYLA02882	CAEEL14132
OG0004583	ORYLA11726	CAEEL07667
OG0004584	ORYLA05309	CAEEL07066
OG0004585	ORYLA06291	CAEEL02092
OG0004587	ORYLA07238, ORYLA00478	CAEEL08366
OG0004588	ORYLA17972, ORYLA04384	CAEEL08586
OG0004589	ORYLA16243, ORYLA03758	CAEEL09315
OG0004590	ORYLA05519	CAEEL07891
OG0004595	ORYLA16403, ORYLA06473	CAEEL08365
OG0004599	ORYLA02718, ORYLA02719, ORYLA12175	CAEEL18962
OG0004602	ORYLA17209	CAEEL17403
OG0004603	ORYLA17128	CAEEL01453
OG0004606	ORYLA13802	CAEEL07463
OG0004609	ORYLA04118	CAEEL01549, CAEEL18748
OG0004610	ORYLA15229, ORYLA12132	CAEEL01077
OG0004611	ORYLA05090, ORYLA05091	CAEEL06872
OG0004612	ORYLA02074	CAEEL17404
OG0004613	ORYLA06011	CAEEL11219
OG0004614	ORYLA01420	CAEEL14871
OG0004616	ORYLA10301, ORYLA09881	CAEEL02677
OG0004619	ORYLA16430	CAEEL07756
OG0004621	ORYLA14201, ORYLA15999	CAEEL01185
OG0004622	ORYLA01749	CAEEL00340, CAEEL00339
OG0004626	ORYLA12665, ORYLA14546	CAEEL02718
OG0004630	ORYLA11416	CAEEL04593
OG0004631	ORYLA19321	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	ORYLA06950	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	ORYLA16289, ORYLA18481	CAEEL04100
OG0004635	ORYLA06004	CAEEL00310
OG0004638	ORYLA02490	CAEEL15951
OG0004639	ORYLA02611	CAEEL10507
OG0004642	ORYLA08976, ORYLA08977, ORYLA08978, ORYLA06343	CAEEL00483
OG0004643	ORYLA18283	CAEEL14114
OG0004644	ORYLA10069	CAEEL03030
OG0004648	ORYLA12915	CAEEL08010
OG0004649	ORYLA04414, ORYLA03668, ORYLA17354	CAEEL08731
OG0004652	ORYLA00965	CAEEL00605
OG0004654	ORYLA16505	CAEEL11750
OG0004655	ORYLA17173	CAEEL08002
OG0004656	ORYLA11542	CAEEL20024, CAEEL05907
OG0004657	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225	CAEEL03111
OG0004662	ORYLA19355, ORYLA11509	CAEEL07384, CAEEL15414
OG0004663	ORYLA03983	CAEEL07711
OG0004664	ORYLA03155	CAEEL14781
OG0004669	ORYLA05384	CAEEL16538
OG0004670	ORYLA08201, ORYLA08200	CAEEL02555
OG0004671	ORYLA04002	CAEEL07417
OG0004672	ORYLA12303	CAEEL13478, CAEEL04196
OG0004674	ORYLA02750	CAEEL04819
OG0004675	ORYLA11378	CAEEL00752
OG0004678	ORYLA02453	CAEEL08038
OG0004681	ORYLA17281	CAEEL07293
OG0004682	ORYLA07086	CAEEL05023
OG0004683	ORYLA15475	CAEEL15952
OG0004684	ORYLA11591	CAEEL14663
OG0004685	ORYLA17349, ORYLA02295	CAEEL09080
OG0004687	ORYLA15540	CAEEL14139
OG0004689	ORYLA16881	CAEEL04374
OG0004690	ORYLA02091, ORYLA06080	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	ORYLA04688	CAEEL06746
OG0004694	ORYLA07688	CAEEL10169
OG0004697	ORYLA00164	CAEEL08756
OG0004699	ORYLA14125	CAEEL06377
OG0004700	ORYLA06095	CAEEL14721
OG0004703	ORYLA17592	CAEEL06877
OG0004705	ORYLA04222, ORYLA03157	CAEEL07549
OG0004708	ORYLA17151	CAEEL19872
OG0004711	ORYLA09874	CAEEL00544
OG0004728	ORYLA12390	CAEEL00538
OG0004730	ORYLA07703, ORYLA14897, ORYLA12007	CAEEL07318
OG0004731	ORYLA02166	CAEEL07767
OG0004733	ORYLA17707	CAEEL14033
OG0004735	ORYLA00981	CAEEL15164
OG0004738	ORYLA00685	CAEEL01347
OG0004739	ORYLA08167	CAEEL11525, CAEEL11526
OG0004740	ORYLA10258	CAEEL00607
OG0004744	ORYLA16514	CAEEL01018
OG0004746	ORYLA14772, ORYLA03481	CAEEL06526, CAEEL06525
OG0004747	ORYLA13336	CAEEL05338
OG0004749	ORYLA15557	CAEEL01493
OG0004752	ORYLA05952	CAEEL01146
OG0004753	ORYLA03643	CAEEL05745
OG0004754	ORYLA13085	CAEEL09862
OG0004756	ORYLA13894	CAEEL04839
OG0004758	ORYLA12461	CAEEL07889
OG0004759	ORYLA10102	CAEEL14427
OG0004763	ORYLA09981	CAEEL09072, CAEEL20382
OG0004764	ORYLA13390	CAEEL08826
OG0004765	ORYLA06642, ORYLA06865	CAEEL05458
OG0004766	ORYLA19679	CAEEL11340
OG0004767	ORYLA16994	CAEEL15300
OG0004768	ORYLA10159, ORYLA03915	CAEEL15484
OG0004769	ORYLA06352	CAEEL12780
OG0004770	ORYLA10359	CAEEL01889
OG0004776	ORYLA17351	CAEEL08387
OG0004784	ORYLA12521	CAEEL12805
OG0004785	ORYLA19362	CAEEL06884
OG0004786	ORYLA09795	CAEEL08213
OG0004787	ORYLA08059	CAEEL05444
OG0004789	ORYLA04365	CAEEL02896
OG0004790	ORYLA17410, ORYLA07910, ORYLA16379	CAEEL09153
OG0004791	ORYLA06529	CAEEL06281
OG0004792	ORYLA17893, ORYLA16372	CAEEL07537
OG0004794	ORYLA10695	CAEEL18384
OG0004795	ORYLA02283	CAEEL08472
OG0004797	ORYLA08718	CAEEL00938
OG0004805	ORYLA03659	CAEEL12139
OG0004808	ORYLA03793, ORYLA06820	CAEEL02473, CAEEL11207
OG0004811	ORYLA15264	CAEEL01647
OG0004812	ORYLA14872	CAEEL13048, CAEEL18140
OG0004813	ORYLA05507	CAEEL00671
OG0004814	ORYLA01124	CAEEL07145
OG0004816	ORYLA11190	CAEEL16537
OG0004817	ORYLA09901	CAEEL06643
OG0004818	ORYLA09122, ORYLA03124	CAEEL19418
OG0004819	ORYLA15855	CAEEL17427
OG0004820	ORYLA11602	CAEEL02793
OG0004822	ORYLA09952	CAEEL08056
OG0004825	ORYLA04570	CAEEL11735
OG0004826	ORYLA11847	CAEEL15579
OG0004828	ORYLA18579, ORYLA18578, ORYLA04889	CAEEL10102
OG0004829	ORYLA12156, ORYLA14879	CAEEL10445
OG0004830	ORYLA15074	CAEEL14471
OG0004832	ORYLA08674	CAEEL07284
OG0004833	ORYLA03885	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	ORYLA17262, ORYLA04419	CAEEL18124
OG0004836	ORYLA03354	CAEEL07499
OG0004837	ORYLA15065	CAEEL17416
OG0004838	ORYLA02046, ORYLA02045	CAEEL14322
OG0004839	ORYLA05517	CAEEL00540
OG0004840	ORYLA16583	CAEEL00561
OG0004841	ORYLA15150	CAEEL02557
OG0004843	ORYLA18629	CAEEL04542
OG0004844	ORYLA19914	CAEEL14096
OG0004845	ORYLA04667	CAEEL00830
OG0004849	ORYLA17011	CAEEL05685
OG0004851	ORYLA14792, ORYLA12705	CAEEL09166
OG0004852	ORYLA18016	CAEEL08142
OG0004854	ORYLA08746	CAEEL02729
OG0004855	ORYLA18291	CAEEL07990
OG0004856	ORYLA10715, ORYLA04505	CAEEL19311
OG0004858	ORYLA02769	CAEEL09152
OG0004859	ORYLA08698, ORYLA18845	CAEEL09290
OG0004860	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441	CAEEL06108
OG0004862	ORYLA14124	CAEEL08490
OG0004863	ORYLA16843	CAEEL15773
OG0004864	ORYLA11253	CAEEL09721, CAEEL09722
OG0004865	ORYLA03762	CAEEL07300
OG0004866	ORYLA01260	CAEEL11181
OG0004870	ORYLA00933, ORYLA00934	CAEEL11148
OG0004871	ORYLA19256, ORYLA16297	CAEEL08934
OG0004874	ORYLA01640	CAEEL06394
OG0004875	ORYLA13032	CAEEL02867
OG0004877	ORYLA17299	CAEEL07946, CAEEL07947
OG0004880	ORYLA14689	CAEEL10160
OG0004881	ORYLA06894	CAEEL06389
OG0004882	ORYLA15282	CAEEL20468
OG0004884	ORYLA10448	CAEEL16735
OG0004887	ORYLA01863	CAEEL07579
OG0004889	ORYLA02582	CAEEL04283
OG0004890	ORYLA03761	CAEEL07834, CAEEL07833
OG0004891	ORYLA05977	CAEEL20745
OG0004893	ORYLA02246	CAEEL00322
OG0004896	ORYLA18463	CAEEL17820
OG0004897	ORYLA04453	CAEEL08009
OG0004898	ORYLA03730	CAEEL09548
OG0004899	ORYLA00515	CAEEL09181
OG0004900	ORYLA16299	CAEEL07133
OG0004901	ORYLA15990, ORYLA14032	CAEEL20837
OG0004902	ORYLA07532, ORYLA04755	CAEEL15345
OG0004903	ORYLA09008	CAEEL00424
OG0004904	ORYLA16700	CAEEL09286
OG0004906	ORYLA00596, ORYLA00597	CAEEL14478
OG0004907	ORYLA03027	CAEEL03774, CAEEL04312
OG0004911	ORYLA07733, ORYLA16989	CAEEL08171
OG0004913	ORYLA07472	CAEEL04759, CAEEL19345
