Orthogroup	ORYLA	LYTVA_ok
OG0003684	ORYLA09009	LYTVA_15283
OG0003685	ORYLA12611	LYTVA_22072
OG0003686	ORYLA15174, ORYLA15175	LYTVA_11888, LYTVA_24636
OG0003688	ORYLA15391	LYTVA_24642
OG0003690	ORYLA10151	LYTVA_15125
OG0003691	ORYLA00513	LYTVA_02127, LYTVA_21295
OG0003692	ORYLA17765, ORYLA17766	LYTVA_16704
OG0003693	ORYLA11068, ORYLA15548	LYTVA_10292
OG0003694	ORYLA05766	LYTVA_21490
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	LYTVA_08219
OG0003696	ORYLA14696	LYTVA_10724
OG0003697	ORYLA18863	LYTVA_24825
OG0003698	ORYLA05043, ORYLA17728	LYTVA_00449, LYTVA_00450
OG0003700	ORYLA00145, ORYLA16899	LYTVA_05846
OG0003701	ORYLA09740	LYTVA_00297, LYTVA_00298
OG0003702	ORYLA04776, ORYLA10080	LYTVA_26668
OG0003703	ORYLA19118, ORYLA07915	LYTVA_15204, LYTVA_25249
OG0003704	ORYLA00715, ORYLA06286	LYTVA_22078
OG0003705	ORYLA01951	LYTVA_23338
OG0003706	ORYLA06085	LYTVA_04360
OG0003707	ORYLA12453	LYTVA_00064
OG0003709	ORYLA15349, ORYLA12752	LYTVA_22117
OG0003710	ORYLA04163, ORYLA08822	LYTVA_01367
OG0003711	ORYLA12421	LYTVA_04221
OG0003712	ORYLA16996, ORYLA19025	LYTVA_13639, LYTVA_13640
OG0003713	ORYLA13219, ORYLA06802	LYTVA_12799, LYTVA_06866, LYTVA_18223
OG0003716	ORYLA13136	LYTVA_00505
OG0003717	ORYLA02048	LYTVA_24800
OG0003718	ORYLA08634	LYTVA_22052
OG0003719	ORYLA05761	LYTVA_16501
OG0003721	ORYLA01061	LYTVA_29839
OG0003722	ORYLA06277, ORYLA02448	LYTVA_09208, LYTVA_00262
OG0003724	ORYLA20221	LYTVA_28771
OG0003725	ORYLA13642, ORYLA17118	LYTVA_16331
OG0003726	ORYLA05127	LYTVA_26835
OG0003727	ORYLA01928, ORYLA05903	LYTVA_28311
OG0003729	ORYLA08395	LYTVA_20503
OG0003731	ORYLA00028	LYTVA_05810
OG0003732	ORYLA09566	LYTVA_20441
OG0003733	ORYLA07355	LYTVA_13502, LYTVA_08036
OG0003734	ORYLA02449	LYTVA_19044, LYTVA_23146
OG0003735	ORYLA18227	LYTVA_11688
OG0003736	ORYLA15256	LYTVA_01263
OG0003737	ORYLA18023, ORYLA13650	LYTVA_04668, LYTVA_07306
OG0003738	ORYLA16804	LYTVA_24822
OG0003739	ORYLA10021	LYTVA_20011
OG0003740	ORYLA14622	LYTVA_26296, LYTVA_17293, LYTVA_16340
OG0003741	ORYLA06173	LYTVA_00346
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	LYTVA_26372
OG0003743	ORYLA02655, ORYLA17586	LYTVA_26127, LYTVA_26126
OG0003744	ORYLA15613, ORYLA13913	LYTVA_06947
OG0003746	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028	LYTVA_21138
OG0003749	ORYLA15075, ORYLA11168	LYTVA_18850
OG0003750	ORYLA15854	LYTVA_02287, LYTVA_01689
OG0003751	ORYLA12972	LYTVA_13457
OG0003752	ORYLA20457, ORYLA20456, ORYLA14921	LYTVA_01820
OG0003753	ORYLA16886, ORYLA16887	LYTVA_21441
OG0003754	ORYLA14867	LYTVA_22465
OG0003757	ORYLA03079	LYTVA_09213
OG0003758	ORYLA15779	LYTVA_17109
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	LYTVA_26967
OG0003760	ORYLA07065, ORYLA12558	LYTVA_30090, LYTVA_22219
OG0003761	ORYLA14667, ORYLA19588	LYTVA_05534
OG0003762	ORYLA16316	LYTVA_17274
OG0003763	ORYLA04822	LYTVA_14715, LYTVA_14492, LYTVA_23611
OG0003764	ORYLA16406	LYTVA_17144, LYTVA_11016
OG0003766	ORYLA14216	LYTVA_05953
OG0003767	ORYLA05360	LYTVA_08194
OG0003768	ORYLA11127	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343
OG0003769	ORYLA08980	LYTVA_18678
OG0003770	ORYLA03596	LYTVA_21288
OG0003771	ORYLA19264, ORYLA17030	LYTVA_28045
OG0003772	ORYLA12463	LYTVA_21676
OG0003773	ORYLA08369	LYTVA_22099, LYTVA_08704
OG0003777	ORYLA09626, ORYLA20067	LYTVA_21729
OG0003778	ORYLA11149, ORYLA15322	LYTVA_11821
OG0003779	ORYLA16409	LYTVA_10521
OG0003795	ORYLA20210	LYTVA_13836
OG0003798	ORYLA19738, ORYLA13919	LYTVA_21450
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	LYTVA_17645
OG0003806	ORYLA16763	LYTVA_30001
OG0003807	ORYLA00781	LYTVA_29933
OG0003808	ORYLA01934	LYTVA_19229
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	LYTVA_25226
OG0003810	ORYLA09510, ORYLA12262	LYTVA_17312, LYTVA_08092
OG0003811	ORYLA12803	LYTVA_01732
OG0003813	ORYLA18042, ORYLA17950	LYTVA_00532
OG0003816	ORYLA05294	LYTVA_21793, LYTVA_08508
OG0003817	ORYLA06447	LYTVA_02558
OG0003818	ORYLA04078	LYTVA_09712
OG0003820	ORYLA07704	LYTVA_01468, LYTVA_10818, LYTVA_04218
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	LYTVA_01898
OG0003823	ORYLA11357	LYTVA_28299
OG0003824	ORYLA17763	LYTVA_20107, LYTVA_06706
OG0003826	ORYLA04385	LYTVA_13850
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	LYTVA_03265
OG0003828	ORYLA02923	LYTVA_13423
OG0003829	ORYLA06358	LYTVA_18420
OG0003830	ORYLA10180, ORYLA11924	LYTVA_12482, LYTVA_28846
OG0003831	ORYLA00352	LYTVA_24443
OG0003832	ORYLA14681, ORYLA10931	LYTVA_05086
OG0003833	ORYLA08551	LYTVA_27868, LYTVA_23190
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	LYTVA_28662
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	LYTVA_24859
OG0003837	ORYLA16787	LYTVA_29929
OG0003838	ORYLA09504, ORYLA00494	LYTVA_17094
OG0003839	ORYLA06804	LYTVA_23937, LYTVA_14573
OG0003840	ORYLA19338	LYTVA_04824
OG0003841	ORYLA02082	LYTVA_09880
OG0003842	ORYLA11223	LYTVA_16877
OG0003844	ORYLA00410	LYTVA_23802
OG0003845	ORYLA04421	LYTVA_09006
OG0003848	ORYLA06527, ORYLA13653	LYTVA_12543
OG0003849	ORYLA14884, ORYLA02815, ORYLA12162	LYTVA_16505
OG0003850	ORYLA05996	LYTVA_06404
OG0003851	ORYLA09286, ORYLA06613	LYTVA_26448
OG0003852	ORYLA17405	LYTVA_02920
OG0003853	ORYLA18272	LYTVA_09397
OG0003854	ORYLA13175	LYTVA_16966
OG0003855	ORYLA01615, ORYLA19634	LYTVA_19474
OG0003856	ORYLA17087	LYTVA_25797
OG0003857	ORYLA19469, ORYLA19468	LYTVA_25796
OG0003858	ORYLA04975	LYTVA_01327, LYTVA_27055
OG0003859	ORYLA11310	LYTVA_21927
OG0003861	ORYLA19849	LYTVA_09141
OG0003862	ORYLA09814, ORYLA12243	LYTVA_00702
OG0003863	ORYLA04629, ORYLA17758	LYTVA_25098
OG0003864	ORYLA03365	LYTVA_16744
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	LYTVA_06719, LYTVA_29186
OG0003866	ORYLA08827	LYTVA_29703
OG0003867	ORYLA19092	LYTVA_19438
OG0003868	ORYLA19824, ORYLA12769	LYTVA_16042
OG0003869	ORYLA08057	LYTVA_12197
OG0003870	ORYLA16354	LYTVA_09623, LYTVA_02604
OG0003871	ORYLA09605	LYTVA_29042
OG0003873	ORYLA12547	LYTVA_12402
OG0003876	ORYLA05675	LYTVA_08885
OG0003877	ORYLA13505	LYTVA_07189, LYTVA_05818
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	LYTVA_06775, LYTVA_04340
OG0003881	ORYLA19792, ORYLA19793	LYTVA_02265
OG0003882	ORYLA10836, ORYLA15325	LYTVA_18048
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	LYTVA_29680
OG0003884	ORYLA12146	LYTVA_04955
OG0003885	ORYLA05118, ORYLA08990	LYTVA_22856
OG0003886	ORYLA07850	LYTVA_00295
OG0003887	ORYLA06119	LYTVA_04461
OG0003888	ORYLA09457	LYTVA_27229, LYTVA_07798
OG0003890	ORYLA02702, ORYLA03959	LYTVA_19129, LYTVA_23306
OG0003892	ORYLA10862	LYTVA_28820
OG0003893	ORYLA04836	LYTVA_09128
OG0003894	ORYLA17746	LYTVA_30206
OG0003895	ORYLA17184	LYTVA_16370
OG0003897	ORYLA06606	LYTVA_01009, LYTVA_18263
OG0003898	ORYLA12764	LYTVA_08754
OG0003899	ORYLA00332	LYTVA_01604
OG0003900	ORYLA03942	LYTVA_00171, LYTVA_09089
OG0003901	ORYLA11674	LYTVA_25425, LYTVA_13674
OG0003903	ORYLA00503	LYTVA_02798, LYTVA_02947, LYTVA_14426
OG0003904	ORYLA12590	LYTVA_08407
OG0003906	ORYLA19253, ORYLA19252	LYTVA_00896
OG0003908	ORYLA00464	LYTVA_01565
OG0003908	ORYLA11218	LYTVA_23240
OG0003909	ORYLA11744	LYTVA_04292
OG0003910	ORYLA01842	LYTVA_15956
OG0003911	ORYLA18945	LYTVA_13769
OG0003912	ORYLA15466, ORYLA12465	LYTVA_20384
OG0003913	ORYLA01416	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003914	ORYLA18672	LYTVA_00538
OG0003915	ORYLA12264, ORYLA00970	LYTVA_03286, LYTVA_20325
OG0003917	ORYLA13507	LYTVA_26563, LYTVA_13069
OG0003918	ORYLA01197, ORYLA19012	LYTVA_03867
OG0003920	ORYLA01688	LYTVA_03736
OG0003921	ORYLA07105	LYTVA_29296
OG0003923	ORYLA10036	LYTVA_19351
OG0003925	ORYLA05435	LYTVA_23157
OG0003926	ORYLA14433	LYTVA_00309
OG0003927	ORYLA17984	LYTVA_09499, LYTVA_12096
OG0003930	ORYLA15221	LYTVA_25579, LYTVA_23488
OG0003931	ORYLA07756	LYTVA_22630
OG0003932	ORYLA09727	LYTVA_00352, LYTVA_14590
OG0003933	ORYLA14136, ORYLA10946	LYTVA_22915
OG0003935	ORYLA10426	LYTVA_23260
OG0003936	ORYLA15161	LYTVA_03319
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	LYTVA_23787
OG0003939	ORYLA08294	LYTVA_03990, LYTVA_08883
OG0003940	ORYLA12099	LYTVA_05716, LYTVA_21871
OG0003942	ORYLA11858	LYTVA_19868, LYTVA_04089
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	LYTVA_15855, LYTVA_00687
OG0003945	ORYLA14999, ORYLA20189	LYTVA_00843
OG0003946	ORYLA00695, ORYLA00840	LYTVA_00597
OG0003947	ORYLA17372	LYTVA_21166
OG0003948	ORYLA17792	LYTVA_00599
OG0003949	ORYLA13984	LYTVA_06512, LYTVA_01213
OG0003950	ORYLA12030	LYTVA_22866
OG0003953	ORYLA04609, ORYLA04608	LYTVA_25899
OG0003954	ORYLA05547, ORYLA11360	LYTVA_08587
OG0003956	ORYLA13069	LYTVA_03157, LYTVA_03160
OG0003957	ORYLA09270	LYTVA_04850
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	LYTVA_10240
OG0003961	ORYLA06267	LYTVA_18404
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	LYTVA_27585
OG0003966	ORYLA18869, ORYLA18868	LYTVA_08371
OG0003967	ORYLA00887	LYTVA_21341
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	LYTVA_18737
OG0003970	ORYLA17540	LYTVA_27881
OG0003971	ORYLA18033	LYTVA_12905
OG0003972	ORYLA15470	LYTVA_26756
OG0003973	ORYLA18600, ORYLA00775	LYTVA_08780
OG0003998	ORYLA00128	LYTVA_04462
OG0003999	ORYLA09012	LYTVA_02706
OG0004000	ORYLA06063	LYTVA_13016
OG0004002	ORYLA05237	LYTVA_14687
OG0004004	ORYLA15181	LYTVA_12647
OG0004007	ORYLA12862, ORYLA02441	LYTVA_16332
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	LYTVA_27360
OG0004010	ORYLA12744	LYTVA_14826
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	LYTVA_07133
OG0004012	ORYLA03859, ORYLA03860	LYTVA_26169
OG0004014	ORYLA09781	LYTVA_26908, LYTVA_29701
OG0004015	ORYLA13080	LYTVA_14499
OG0004016	ORYLA15762	LYTVA_04982
OG0004017	ORYLA16378	LYTVA_26976
OG0004019	ORYLA07079	LYTVA_11599, LYTVA_11549
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	LYTVA_07062, LYTVA_20594
OG0004022	ORYLA04153	LYTVA_29080, LYTVA_06465
OG0004023	ORYLA19712	LYTVA_16983
OG0004024	ORYLA09183	LYTVA_08882, LYTVA_09171
OG0004025	ORYLA17302	LYTVA_06115
OG0004028	ORYLA19452, ORYLA19451	LYTVA_25968
OG0004029	ORYLA05168	LYTVA_07988, LYTVA_23850
OG0004031	ORYLA03387	LYTVA_19098
OG0004035	ORYLA13967, ORYLA19169	LYTVA_24098
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	LYTVA_28065
OG0004037	ORYLA12889	LYTVA_20546
OG0004038	ORYLA19827	LYTVA_30220
OG0004039	ORYLA05412	LYTVA_09633, LYTVA_14370
OG0004042	ORYLA12519	LYTVA_08337
OG0004043	ORYLA11374	LYTVA_08636
OG0004044	ORYLA06709	LYTVA_04278
OG0004045	ORYLA05053, ORYLA00018	LYTVA_00602
OG0004047	ORYLA00724, ORYLA16680	LYTVA_22628
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	LYTVA_15049, LYTVA_25674
OG0004052	ORYLA13663	LYTVA_04921
OG0004053	ORYLA02143	LYTVA_05254
OG0004055	ORYLA11987	LYTVA_23038
OG0004057	ORYLA18803	LYTVA_23851, LYTVA_02242
OG0004059	ORYLA09700	LYTVA_13931
OG0004060	ORYLA05319	LYTVA_13733
OG0004061	ORYLA06758	LYTVA_04703, LYTVA_20063
OG0004062	ORYLA04662, ORYLA01143	LYTVA_10442
OG0004063	ORYLA10971	LYTVA_25472
OG0004064	ORYLA20087	LYTVA_00970
OG0004065	ORYLA15637	LYTVA_23835, LYTVA_06332
OG0004067	ORYLA00948	LYTVA_14146
OG0004068	ORYLA07587	LYTVA_11542
OG0004069	ORYLA17225	LYTVA_15685
OG0004070	ORYLA00593	LYTVA_08824
OG0004071	ORYLA19319	LYTVA_15303
OG0004072	ORYLA07888	LYTVA_02954
OG0004073	ORYLA20307, ORYLA13758	LYTVA_02075, LYTVA_02074
OG0004074	ORYLA13537, ORYLA07852	LYTVA_08586
OG0004076	ORYLA01649, ORYLA01648	LYTVA_03921
OG0004077	ORYLA02758	LYTVA_26904
OG0004078	ORYLA04957, ORYLA04956	LYTVA_09313
OG0004079	ORYLA20439, ORYLA00169	LYTVA_06671
OG0004080	ORYLA10289, ORYLA07044	LYTVA_29208
OG0004081	ORYLA06891	LYTVA_02736
OG0004082	ORYLA06902	LYTVA_06311, LYTVA_06309
OG0004083	ORYLA10118	LYTVA_21834, LYTVA_13777
OG0004084	ORYLA10620, ORYLA11716	LYTVA_18649
OG0004085	ORYLA12276	LYTVA_08513, LYTVA_28587
OG0004086	ORYLA05224	LYTVA_19945
OG0004087	ORYLA09831	LYTVA_06772
OG0004088	ORYLA13309, ORYLA20375	LYTVA_28769, LYTVA_03836
OG0004089	ORYLA03508	LYTVA_20890, LYTVA_05104
OG0004090	ORYLA13744	LYTVA_01996
OG0004091	ORYLA17298	LYTVA_09473
OG0004092	ORYLA16447	LYTVA_11252, LYTVA_08054
OG0004093	ORYLA19123	LYTVA_18796
OG0004094	ORYLA18005	LYTVA_15767, LYTVA_15263
OG0004095	ORYLA14848	LYTVA_27647
OG0004096	ORYLA06633, ORYLA13446	LYTVA_24655
OG0004097	ORYLA00951	LYTVA_03615
OG0004098	ORYLA13241	LYTVA_17957
OG0004099	ORYLA05808, ORYLA07729	LYTVA_16532
OG0004100	ORYLA14757	LYTVA_05542, LYTVA_05543
OG0004101	ORYLA00034	LYTVA_16379
OG0004102	ORYLA08051, ORYLA05259	LYTVA_22604
OG0004103	ORYLA16172	LYTVA_10838, LYTVA_14405, LYTVA_25911
OG0004104	ORYLA17223, ORYLA13619	LYTVA_23183
OG0004106	ORYLA14443, ORYLA16021	LYTVA_16270, LYTVA_17077
OG0004110	ORYLA03874, ORYLA05290	LYTVA_17391
OG0004112	ORYLA01550	LYTVA_05426
OG0004113	ORYLA15528	LYTVA_20632
OG0004114	ORYLA04348	LYTVA_09095
OG0004116	ORYLA04207	LYTVA_11277, LYTVA_16339
OG0004117	ORYLA06456	LYTVA_06474
OG0004118	ORYLA11078, ORYLA15080	LYTVA_28391
OG0004119	ORYLA12671	LYTVA_18575
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	LYTVA_26411
OG0004123	ORYLA19290	LYTVA_16672
OG0004124	ORYLA15467, ORYLA09082	LYTVA_03931
OG0004125	ORYLA00144	LYTVA_08831
OG0004126	ORYLA03650	LYTVA_05206
OG0004127	ORYLA09061	LYTVA_25845, LYTVA_00859
OG0004128	ORYLA13697, ORYLA04740	LYTVA_05290, LYTVA_03315, LYTVA_03965
OG0004129	ORYLA04726	LYTVA_03964
OG0004130	ORYLA05755, ORYLA05756	LYTVA_10134
OG0004132	ORYLA08928	LYTVA_24598
OG0004133	ORYLA03520, ORYLA09449	LYTVA_18548
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	LYTVA_30000
OG0004136	ORYLA15892	LYTVA_15507
OG0004137	ORYLA19715	LYTVA_06807
OG0004139	ORYLA10225, ORYLA13368	LYTVA_12489
OG0004140	ORYLA15266	LYTVA_23705
OG0004141	ORYLA15916	LYTVA_11419
OG0004142	ORYLA19228	LYTVA_07168
OG0004143	ORYLA14097, ORYLA12079	LYTVA_00742, LYTVA_25759
OG0004146	ORYLA17537	LYTVA_19042
OG0004147	ORYLA09999, ORYLA08535	LYTVA_08242
OG0004148	ORYLA08231, ORYLA19465	LYTVA_28754
OG0004149	ORYLA09652, ORYLA00944	LYTVA_02180
OG0004151	ORYLA16600	LYTVA_22027
OG0004153	ORYLA01191	LYTVA_24977, LYTVA_14935
OG0004154	ORYLA10398	LYTVA_21247
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	LYTVA_23102
OG0004157	ORYLA20243, ORYLA16041	LYTVA_05077
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	LYTVA_10767
OG0004161	ORYLA08743	LYTVA_23742
OG0004162	ORYLA16508	LYTVA_06423, LYTVA_27144
OG0004163	ORYLA14605	LYTVA_20307
OG0004166	ORYLA15487	LYTVA_05496
OG0004167	ORYLA15371, ORYLA01065	LYTVA_09956
OG0004168	ORYLA03465	LYTVA_10352
OG0004169	ORYLA16635	LYTVA_22122
OG0004171	ORYLA03005	LYTVA_12650, LYTVA_12649, LYTVA_07825
OG0004172	ORYLA15121	LYTVA_26615, LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991
OG0004174	ORYLA17453	LYTVA_29638
OG0004175	ORYLA02638	LYTVA_15626, LYTVA_07317
OG0004175	ORYLA02637	LYTVA_00214
OG0004176	ORYLA20490	LYTVA_12701
OG0004178	ORYLA20267, ORYLA16161	LYTVA_00771
OG0004180	ORYLA09252, ORYLA20090	LYTVA_02955
OG0004181	ORYLA00305	LYTVA_28184, LYTVA_29381
OG0004182	ORYLA03175, ORYLA03174	LYTVA_02516, LYTVA_26684
OG0004183	ORYLA17883	LYTVA_18118, LYTVA_09256
OG0004184	ORYLA04652, ORYLA04653	LYTVA_27243
OG0004185	ORYLA13738	LYTVA_00065
OG0004186	ORYLA10541, ORYLA04337, ORYLA04880	LYTVA_13218
OG0004187	ORYLA12466, ORYLA09321	LYTVA_09899
OG0004190	ORYLA16767	LYTVA_26541
OG0004197	ORYLA08401, ORYLA05626, ORYLA01838	LYTVA_24189
OG0004198	ORYLA05752, ORYLA01549	LYTVA_17837
OG0004215	ORYLA03688	LYTVA_17521, LYTVA_20252
OG0004216	ORYLA11137	LYTVA_05046
OG0004217	ORYLA00162	LYTVA_10684
OG0004218	ORYLA17352, ORYLA09066	LYTVA_10237
OG0004219	ORYLA09856	LYTVA_13015
OG0004222	ORYLA10143	LYTVA_04664
OG0004223	ORYLA01529	LYTVA_16944
OG0004225	ORYLA14375, ORYLA06540	LYTVA_21958
OG0004226	ORYLA10741, ORYLA01488	LYTVA_11757, LYTVA_01757
OG0004227	ORYLA15581	LYTVA_12126
OG0004228	ORYLA10619, ORYLA11717	LYTVA_17820
OG0004229	ORYLA04904, ORYLA01162	LYTVA_15870
OG0004230	ORYLA03779	LYTVA_24896
OG0004231	ORYLA17203	LYTVA_21112
OG0004232	ORYLA18836	LYTVA_16476
OG0004235	ORYLA18461, ORYLA18460	LYTVA_20276
OG0004236	ORYLA18284	LYTVA_29541
OG0004238	ORYLA02026, ORYLA19743	LYTVA_24752
OG0004239	ORYLA15565	LYTVA_15516, LYTVA_12963
OG0004240	ORYLA05216	LYTVA_26856
OG0004243	ORYLA08230, ORYLA19467	LYTVA_09481
OG0004245	ORYLA05193	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	ORYLA08241	LYTVA_29403, LYTVA_27509
OG0004248	ORYLA15416	LYTVA_23168
OG0004249	ORYLA02545	LYTVA_11290
OG0004251	ORYLA13407, ORYLA06357	LYTVA_08695, LYTVA_17055
OG0004253	ORYLA08024, ORYLA03451	LYTVA_27876
OG0004254	ORYLA02332	LYTVA_15962
OG0004255	ORYLA14321	LYTVA_12403
OG0004257	ORYLA13796	LYTVA_15930
OG0004258	ORYLA08400	LYTVA_05034
OG0004259	ORYLA14900, ORYLA14901	LYTVA_21802
OG0004260	ORYLA14804	LYTVA_22612
OG0004261	ORYLA02160	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	ORYLA11314	LYTVA_18711
OG0004264	ORYLA05100, ORYLA08266, ORYLA17356	LYTVA_24355
OG0004265	ORYLA13288	LYTVA_15750, LYTVA_15746
OG0004266	ORYLA17777	LYTVA_28689
OG0004269	ORYLA00762	LYTVA_07560, LYTVA_28413
OG0004270	ORYLA01546, ORYLA05748	LYTVA_25924
OG0004271	ORYLA10889, ORYLA14724	LYTVA_28380
OG0004272	ORYLA17688	LYTVA_26397
OG0004273	ORYLA05805	LYTVA_03846
OG0004274	ORYLA19950, ORYLA05643	LYTVA_00343
OG0004275	ORYLA11016, ORYLA14720, ORYLA14202	LYTVA_25889
OG0004276	ORYLA05549	LYTVA_00887, LYTVA_20924, LYTVA_25606
OG0004277	ORYLA07503	LYTVA_14258, LYTVA_28062
OG0004278	ORYLA02821	LYTVA_21762, LYTVA_19997
OG0004280	ORYLA16385	LYTVA_29508
OG0004281	ORYLA02976	LYTVA_15973
OG0004282	ORYLA01943	LYTVA_16737
OG0004283	ORYLA01415	LYTVA_10414
OG0004284	ORYLA12786	LYTVA_21849, LYTVA_03684
OG0004285	ORYLA01291	LYTVA_14336
OG0004286	ORYLA03608	LYTVA_23813
OG0004289	ORYLA11614	LYTVA_15304, LYTVA_08621
OG0004290	ORYLA14551, ORYLA06167, ORYLA01685	LYTVA_08795
OG0004291	ORYLA05148	LYTVA_26380
OG0004292	ORYLA04782	LYTVA_29633
OG0004295	ORYLA13614	LYTVA_10836
OG0004296	ORYLA18165, ORYLA02795	LYTVA_05826
OG0004297	ORYLA01594	LYTVA_26470, LYTVA_14136
OG0004299	ORYLA07203, ORYLA04240	LYTVA_10418, LYTVA_24447
OG0004301	ORYLA01175	LYTVA_17218
OG0004302	ORYLA07918	LYTVA_27877
OG0004303	ORYLA06906, ORYLA03599	LYTVA_05571
OG0004304	ORYLA02764	LYTVA_08021
OG0004305	ORYLA12983	LYTVA_07884
OG0004306	ORYLA19624, ORYLA19623	LYTVA_04812
OG0004307	ORYLA16647	LYTVA_23176
OG0004308	ORYLA01248	LYTVA_27577, LYTVA_15253
OG0004310	ORYLA12810	LYTVA_21824
OG0004311	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213	LYTVA_29214, LYTVA_29213
OG0004312	ORYLA08934	LYTVA_13567, LYTVA_05872
OG0004314	ORYLA13384	LYTVA_09224
OG0004315	ORYLA08110	LYTVA_14423
OG0004316	ORYLA13055	LYTVA_04481
OG0004317	ORYLA02343, ORYLA17544, ORYLA03466	LYTVA_23919
OG0004318	ORYLA08308	LYTVA_13097
OG0004319	ORYLA14604, ORYLA15324	LYTVA_09566
OG0004320	ORYLA09519	LYTVA_02018
OG0004321	ORYLA08343	LYTVA_13173
OG0004322	ORYLA02168	LYTVA_23319
OG0004323	ORYLA11937	LYTVA_25817
OG0004324	ORYLA16074, ORYLA20239	LYTVA_01961
OG0004325	ORYLA02699	LYTVA_15912
OG0004327	ORYLA03590	LYTVA_13718
OG0004328	ORYLA14212	LYTVA_05322
OG0004329	ORYLA17380	LYTVA_10469
OG0004331	ORYLA10127	LYTVA_27302
OG0004331	ORYLA10128	LYTVA_21103
OG0004333	ORYLA02208	LYTVA_21119
OG0004334	ORYLA13634	LYTVA_23900
OG0004335	ORYLA07228	LYTVA_05831, LYTVA_03828
OG0004336	ORYLA12292, ORYLA05686	LYTVA_10552
OG0004338	ORYLA03022	LYTVA_14064
OG0004341	ORYLA00796	LYTVA_13644
OG0004342	ORYLA07522	LYTVA_03045, LYTVA_22651
OG0004343	ORYLA04934	LYTVA_10492
OG0004345	ORYLA02462	LYTVA_15243
OG0004346	ORYLA13068	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	ORYLA09480	LYTVA_06128
OG0004349	ORYLA10657	LYTVA_06151
OG0004350	ORYLA19055	LYTVA_13333
OG0004353	ORYLA05853	LYTVA_00606, LYTVA_13736
OG0004354	ORYLA19813	LYTVA_02005
OG0004355	ORYLA11295	LYTVA_19137
OG0004356	ORYLA03524	LYTVA_23236
OG0004357	ORYLA05275, ORYLA18598	LYTVA_09241
OG0004358	ORYLA15910	LYTVA_17523
OG0004359	ORYLA14312	LYTVA_02266
OG0004360	ORYLA07053	LYTVA_09179, LYTVA_28719
OG0004362	ORYLA16460	LYTVA_21740
OG0004364	ORYLA10803	LYTVA_02485
OG0004365	ORYLA14910	LYTVA_05834
OG0004366	ORYLA19961	LYTVA_06643, LYTVA_27515
OG0004367	ORYLA05252	LYTVA_09396
OG0004368	ORYLA13581, ORYLA13582, ORYLA01592	LYTVA_06379
OG0004369	ORYLA16298	LYTVA_09883
OG0004370	ORYLA04218	LYTVA_30229
OG0004372	ORYLA12931	LYTVA_04302
OG0004373	ORYLA13428	LYTVA_12488
OG0004374	ORYLA13060	LYTVA_22107
OG0004375	ORYLA14822	LYTVA_14843
OG0004378	ORYLA03486	LYTVA_15604
OG0004379	ORYLA16844, ORYLA11000	LYTVA_28643
OG0004381	ORYLA01629	LYTVA_18126
OG0004382	ORYLA02422	LYTVA_18561
OG0004383	ORYLA10414	LYTVA_01592
OG0004384	ORYLA11849	LYTVA_01455
OG0004385	ORYLA02949	LYTVA_17871
OG0004386	ORYLA17577	LYTVA_16054
OG0004389	ORYLA06660, ORYLA13273	LYTVA_29149
OG0004390	ORYLA06508	LYTVA_24758
OG0004393	ORYLA00736, ORYLA05065, ORYLA07310	LYTVA_06799
