Orthogroup	ORYLA	BRALA
OG0003489	ORYLA10608, ORYLA05128	BRALA14772
OG0003491	ORYLA01435, ORYLA03786, ORYLA08768	BRALA06006
OG0003492	ORYLA19071	BRALA03827
OG0003493	ORYLA06634	BRALA05370
OG0003495	ORYLA04430	BRALA23065
OG0003495	ORYLA15496, ORYLA20263, ORYLA20109	BRALA21289
OG0003497	ORYLA03780	BRALA17605
OG0003498	ORYLA00351	BRALA09693
OG0003499	ORYLA14587	BRALA06317
OG0003500	ORYLA11323	BRALA15207
OG0003501	ORYLA13017	BRALA01350
OG0003502	ORYLA03987	BRALA34217, BRALA32822
OG0003503	ORYLA08311	BRALA35912
OG0003504	ORYLA00809	BRALA25286
OG0003505	ORYLA15188	BRALA03121
OG0003506	ORYLA03663, ORYLA07315	BRALA08237
OG0003507	ORYLA13206, ORYLA13567	BRALA01241
OG0003508	ORYLA09159, ORYLA06715, ORYLA09838	BRALA21200, BRALA21199
OG0003509	ORYLA07419	BRALA05520
OG0003510	ORYLA05653, ORYLA02192, ORYLA12402	BRALA03112
OG0003511	ORYLA17668	BRALA16529
OG0003512	ORYLA17979, ORYLA14116	BRALA07191, BRALA35635
OG0003513	ORYLA19681, ORYLA05692	BRALA14520
OG0003515	ORYLA00165	BRALA18725
OG0003517	ORYLA14850, ORYLA11261	BRALA23417
OG0003518	ORYLA02219	BRALA01597
OG0003519	ORYLA06032	BRALA07432
OG0003520	ORYLA10150	BRALA13350
OG0003521	ORYLA03229	BRALA28067
OG0003522	ORYLA11321, ORYLA10376	BRALA06407
OG0003523	ORYLA06822	BRALA15819
OG0003524	ORYLA14492	BRALA19610
OG0003525	ORYLA06258	BRALA04397
OG0003526	ORYLA05238, ORYLA00105, ORYLA08676	BRALA24423
OG0003528	ORYLA09598	BRALA28828
OG0003529	ORYLA08755, ORYLA16493	BRALA14479
OG0003530	ORYLA08384, ORYLA09655	BRALA16960
OG0003531	ORYLA10765, ORYLA01076	BRALA34155
OG0003532	ORYLA09550	BRALA28381
OG0003533	ORYLA20154	BRALA12757
OG0003535	ORYLA17733, ORYLA17692	BRALA31819
OG0003536	ORYLA20264	BRALA01567
OG0003537	ORYLA02972	BRALA11544
OG0003538	ORYLA04723	BRALA11760
OG0003539	ORYLA00317	BRALA09265
OG0003541	ORYLA12459	BRALA19973
OG0003542	ORYLA08039, ORYLA08040	BRALA18626
OG0003543	ORYLA06025	BRALA02287
OG0003544	ORYLA05956	BRALA04094
OG0003545	ORYLA16290, ORYLA00780, ORYLA16888	BRALA25349
OG0003546	ORYLA02573, ORYLA06777	BRALA34597
OG0003548	ORYLA07339, ORYLA19601	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697
OG0003549	ORYLA11604, ORYLA13044	BRALA23902
OG0003550	ORYLA06826, ORYLA09869	BRALA18608
OG0003551	ORYLA17122, ORYLA02512, ORYLA02511	BRALA01030
OG0003552	ORYLA06559, ORYLA12973	BRALA23094
OG0003553	ORYLA02388	BRALA27934
OG0003554	ORYLA02272, ORYLA04649	BRALA24475
OG0003555	ORYLA08290	BRALA21968
OG0003556	ORYLA11308	BRALA01809
OG0003557	ORYLA05103	BRALA02541
OG0003558	ORYLA12673	BRALA16598
OG0003560	ORYLA10146	BRALA26145
OG0003561	ORYLA11603, ORYLA09116	BRALA28633
OG0003562	ORYLA16057, ORYLA05508	BRALA14777
OG0003563	ORYLA08166	BRALA18624
OG0003564	ORYLA02602, ORYLA17999, ORYLA01509	BRALA27591
OG0003565	ORYLA04938, ORYLA17732	BRALA01127
OG0003566	ORYLA12377	BRALA19185
OG0003567	ORYLA16922	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371
OG0003568	ORYLA17899	BRALA28427
OG0003569	ORYLA14706, ORYLA13674	BRALA15282
OG0003570	ORYLA06235, ORYLA06236	BRALA00798
OG0003571	ORYLA05684, ORYLA15032	BRALA31602, BRALA34916
OG0003572	ORYLA03054, ORYLA01059, ORYLA11318, ORYLA10495	BRALA13377
OG0003573	ORYLA18884	BRALA14969
OG0003577	ORYLA05673	BRALA00402
OG0003578	ORYLA19177	BRALA29478, BRALA23275
OG0003579	ORYLA07706	BRALA03835
OG0003581	ORYLA04075	BRALA20305, BRALA20292
OG0003582	ORYLA13955	BRALA19721
OG0003584	ORYLA07455, ORYLA06958, ORYLA03789, ORYLA14411	BRALA08616
OG0003585	ORYLA11777, ORYLA05515, ORYLA06296, ORYLA15519, ORYLA16072	BRALA12934
OG0003587	ORYLA19429	BRALA28396, BRALA33433, BRALA18324, BRALA02550, BRALA10068
OG0003598	ORYLA13193, ORYLA02886	BRALA18340
OG0003599	ORYLA07506	BRALA30350
OG0003600	ORYLA20278	BRALA22014
OG0003601	ORYLA10294, ORYLA10291, ORYLA10290	BRALA18126
OG0003604	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897	BRALA31536
OG0003606	ORYLA11462, ORYLA10629, ORYLA02252	BRALA22056
OG0003608	ORYLA13187	BRALA18469
OG0003610	ORYLA11705	BRALA09770
OG0003611	ORYLA01222	BRALA24495
OG0003613	ORYLA14322, ORYLA13861	BRALA11000
OG0003615	ORYLA07166	BRALA05371
OG0003616	ORYLA13901, ORYLA15935, ORYLA17835	BRALA20439
OG0003617	ORYLA20096	BRALA23864, BRALA23865
OG0003618	ORYLA09085	BRALA30067
OG0003619	ORYLA00995	BRALA28306
OG0003620	ORYLA16131	BRALA15834
OG0003621	ORYLA04086	BRALA15694
OG0003622	ORYLA11687	BRALA13428
OG0003623	ORYLA05862	BRALA13875
OG0003624	ORYLA13908	BRALA34546, BRALA32644
OG0003627	ORYLA12845, ORYLA04550	BRALA16210
OG0003629	ORYLA03343	BRALA05892
OG0003630	ORYLA07936	BRALA29277
OG0003631	ORYLA18266	BRALA32757, BRALA35489, BRALA34452, BRALA34595
OG0003632	ORYLA14509	BRALA35240
OG0003632	ORYLA08834	BRALA22349
OG0003633	ORYLA15479	BRALA10607
OG0003635	ORYLA01451	BRALA18691
OG0003636	ORYLA05265	BRALA30883
OG0003638	ORYLA11662	BRALA12059
OG0003640	ORYLA16900, ORYLA07985, ORYLA08704	BRALA04598
OG0003641	ORYLA05514, ORYLA13948, ORYLA15562	BRALA22029
OG0003642	ORYLA14662, ORYLA00337	BRALA14568
OG0003643	ORYLA16013	BRALA20230, BRALA05378, BRALA17185, BRALA07011
OG0003644	ORYLA19217, ORYLA19218	BRALA10140
OG0003645	ORYLA17019, ORYLA16769	BRALA13185
OG0003646	ORYLA12425	BRALA22868
OG0003647	ORYLA18090, ORYLA02365	BRALA16527
OG0003648	ORYLA10802	BRALA17389
OG0003649	ORYLA12909	BRALA01612
OG0003650	ORYLA14386	BRALA13666
OG0003651	ORYLA15506	BRALA21916
OG0003652	ORYLA04563, ORYLA03095	BRALA34260
OG0003653	ORYLA01638, ORYLA07485	BRALA33747, BRALA20594, BRALA35513
OG0003654	ORYLA09093	BRALA21275
OG0003655	ORYLA11608, ORYLA09516	BRALA33353
OG0003656	ORYLA12194, ORYLA06060	BRALA04460
OG0003657	ORYLA04683, ORYLA09891	BRALA00140
OG0003658	ORYLA05614, ORYLA01831	BRALA00325
OG0003659	ORYLA19260	BRALA07055
OG0003660	ORYLA04982, ORYLA08074	BRALA03685
OG0003662	ORYLA04873, ORYLA02401	BRALA28700
OG0003663	ORYLA07346, ORYLA04670	BRALA03839, BRALA03841
OG0003664	ORYLA16286	BRALA25355
OG0003665	ORYLA11822	BRALA15969, BRALA08702
OG0003666	ORYLA02489, ORYLA13220, ORYLA06808	BRALA25648
OG0003667	ORYLA17623	BRALA23583
OG0003668	ORYLA12159	BRALA16595
OG0003669	ORYLA00310	BRALA01156
OG0003671	ORYLA19913, ORYLA05071, ORYLA03950	BRALA32769
OG0003672	ORYLA07781	BRALA18633
OG0003673	ORYLA11721	BRALA19292
OG0003674	ORYLA00233	BRALA13017
OG0003675	ORYLA05527	BRALA11375
OG0003676	ORYLA18000	BRALA10096
OG0003677	ORYLA09433, ORYLA09215, ORYLA16425	BRALA09088
OG0003678	ORYLA19111, ORYLA18850	BRALA05291
OG0003679	ORYLA09435, ORYLA09221	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231
OG0003680	ORYLA09399	BRALA09741
OG0003681	ORYLA15043, ORYLA12095	BRALA02162
OG0003682	ORYLA05336, ORYLA11752	BRALA10785, BRALA10910
OG0003683	ORYLA02323	BRALA22205
OG0003684	ORYLA09009	BRALA26598
OG0003685	ORYLA12611	BRALA04329
OG0003686	ORYLA15174, ORYLA15175	BRALA12463
OG0003687	ORYLA16099, ORYLA09689	BRALA14064
OG0003688	ORYLA15391	BRALA26787, BRALA05434
OG0003689	ORYLA00037	BRALA09157
OG0003691	ORYLA00513	BRALA22954
OG0003693	ORYLA11068, ORYLA15548	BRALA09225
OG0003694	ORYLA05766	BRALA07902
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	BRALA21829
OG0003696	ORYLA14696	BRALA20035
OG0003697	ORYLA18863	BRALA16767
OG0003698	ORYLA05043, ORYLA17728	BRALA21409
OG0003700	ORYLA00145, ORYLA16899	BRALA23022
OG0003701	ORYLA09740	BRALA16004
OG0003702	ORYLA04776, ORYLA10080	BRALA28909
OG0003703	ORYLA19118, ORYLA07915	BRALA02399
OG0003704	ORYLA00715, ORYLA06286	BRALA17852
OG0003705	ORYLA01951	BRALA17124
OG0003706	ORYLA06085	BRALA21768
OG0003707	ORYLA12453	BRALA13435
OG0003709	ORYLA15349, ORYLA12752	BRALA03316
OG0003710	ORYLA04163, ORYLA08822	BRALA29789
OG0003711	ORYLA12421	BRALA03254
OG0003712	ORYLA16996, ORYLA19025	BRALA11231
OG0003713	ORYLA13219, ORYLA06802	BRALA01757
OG0003714	ORYLA19329	BRALA14362
OG0003716	ORYLA13136	BRALA32334
OG0003717	ORYLA02048	BRALA21117
OG0003718	ORYLA08634	BRALA07126
OG0003719	ORYLA05761	BRALA14607
OG0003721	ORYLA10476, ORYLA01061	BRALA12038
OG0003722	ORYLA06277, ORYLA02448	BRALA24100
OG0003724	ORYLA20221	BRALA05473
OG0003725	ORYLA13642, ORYLA17118	BRALA29814, BRALA00696
OG0003726	ORYLA05127	BRALA15025, BRALA15024
OG0003727	ORYLA01928, ORYLA05903	BRALA25125
OG0003729	ORYLA08395	BRALA06888, BRALA06951
OG0003731	ORYLA00028	BRALA21198
OG0003732	ORYLA09566	BRALA11685
OG0003733	ORYLA07355	BRALA01134
OG0003734	ORYLA02449	BRALA21794
OG0003735	ORYLA18227	BRALA34167
OG0003736	ORYLA15256	BRALA33666, BRALA33744, BRALA33746
OG0003737	ORYLA18023, ORYLA13650	BRALA17522
OG0003738	ORYLA16804	BRALA18659
OG0003739	ORYLA10021	BRALA14467
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	BRALA18578
OG0003743	ORYLA02655, ORYLA17586	BRALA23724
OG0003744	ORYLA15613, ORYLA13913	BRALA24796
OG0003745	ORYLA17929	BRALA06719, BRALA03263, BRALA30410
OG0003746	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028	BRALA17015
OG0003748	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015	BRALA12755
OG0003749	ORYLA15075, ORYLA11168	BRALA26426, BRALA26425
OG0003750	ORYLA15854	BRALA18863
OG0003751	ORYLA12972	BRALA32676, BRALA06904
OG0003752	ORYLA20457, ORYLA20456, ORYLA14921	BRALA25856
OG0003753	ORYLA16886, ORYLA16887	BRALA16740
OG0003754	ORYLA14867	BRALA29308
OG0003755	ORYLA04416	BRALA35547, BRALA34607
OG0003756	ORYLA15160	BRALA19970
OG0003757	ORYLA03079	BRALA13359
OG0003758	ORYLA15779	BRALA00093
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	BRALA05624
OG0003760	ORYLA07065, ORYLA12558	BRALA17848
OG0003761	ORYLA14667, ORYLA19588	BRALA04263
OG0003762	ORYLA16316	BRALA18646
OG0003763	ORYLA04822	BRALA24515
OG0003764	ORYLA16406	BRALA25043
OG0003765	ORYLA15485, ORYLA19638	BRALA18952
OG0003767	ORYLA05360	BRALA03143
OG0003768	ORYLA11127	BRALA11897
OG0003769	ORYLA08980	BRALA26566
OG0003770	ORYLA03596	BRALA19409
OG0003771	ORYLA19264, ORYLA17030	BRALA16711
OG0003772	ORYLA12463	BRALA31033
OG0003773	ORYLA08369	BRALA23295, BRALA25770, BRALA25032
OG0003776	ORYLA18575	BRALA09052
OG0003777	ORYLA09626, ORYLA20067	BRALA06297
OG0003778	ORYLA11149, ORYLA15322	BRALA19187
OG0003779	ORYLA16409	BRALA31824
OG0003781	ORYLA07642, ORYLA07643, ORYLA04950, ORYLA00185, ORYLA00183, ORYLA04949, ORYLA00184	BRALA24563
OG0003794	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748	BRALA03340
OG0003795	ORYLA20210	BRALA19714
OG0003798	ORYLA19738, ORYLA13919	BRALA18800
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	BRALA01090
OG0003806	ORYLA16763	BRALA06429
OG0003807	ORYLA00781	BRALA25353
OG0003808	ORYLA01934	BRALA10356
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	BRALA03811
OG0003810	ORYLA09510, ORYLA12262	BRALA11857
OG0003811	ORYLA12803	BRALA19420
OG0003812	ORYLA19278	BRALA05555
OG0003813	ORYLA18042, ORYLA17950	BRALA03804
OG0003816	ORYLA05294	BRALA06868
OG0003817	ORYLA06447	BRALA10868
OG0003818	ORYLA04078	BRALA21446
OG0003820	ORYLA07704	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	BRALA15354, BRALA15353
OG0003823	ORYLA11357	BRALA13717
OG0003824	ORYLA17763	BRALA21415
OG0003826	ORYLA04385	BRALA34230
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	BRALA00768
OG0003828	ORYLA02923	BRALA27337
OG0003829	ORYLA06358	BRALA02842
OG0003830	ORYLA10180, ORYLA11924	BRALA15659
OG0003831	ORYLA00352	BRALA11875
OG0003832	ORYLA14681, ORYLA10931	BRALA17319
OG0003833	ORYLA08551	BRALA19235
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	BRALA27607
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	BRALA34236, BRALA34753
OG0003837	ORYLA16787	BRALA19478
OG0003839	ORYLA06804	BRALA02789
OG0003840	ORYLA19338	BRALA04449
OG0003842	ORYLA11223	BRALA00315
OG0003844	ORYLA00410	BRALA16546
OG0003845	ORYLA04421	BRALA30351
OG0003846	ORYLA04676	BRALA21704
OG0003847	ORYLA00209	BRALA07349
OG0003848	ORYLA06527, ORYLA13653	BRALA21811
OG0003849	ORYLA14884, ORYLA02815, ORYLA12162	BRALA21745, BRALA21651
OG0003850	ORYLA05996	BRALA19297
OG0003851	ORYLA09286, ORYLA06613	BRALA10712
OG0003852	ORYLA17405	BRALA04443
OG0003853	ORYLA18272	BRALA15182
OG0003854	ORYLA13175	BRALA15033
OG0003855	ORYLA01615, ORYLA19634	BRALA15994
OG0003856	ORYLA17087	BRALA06378
OG0003857	ORYLA19469, ORYLA19468	BRALA06379
OG0003858	ORYLA04975	BRALA15163
OG0003859	ORYLA11310	BRALA26266
OG0003861	ORYLA19849	BRALA12361
OG0003862	ORYLA09814, ORYLA12243	BRALA30431
OG0003863	ORYLA04629, ORYLA17758	BRALA16261
OG0003864	ORYLA03365	BRALA28844
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	BRALA11341
OG0003866	ORYLA08827	BRALA23698
OG0003868	ORYLA19824, ORYLA12769	BRALA21807
OG0003869	ORYLA08057	BRALA14443
OG0003870	ORYLA16354	BRALA07708
OG0003872	ORYLA17934, ORYLA17933	BRALA30315
OG0003873	ORYLA12547	BRALA05760, BRALA05761
OG0003874	ORYLA05727, ORYLA01534	BRALA01611
OG0003875	ORYLA14787	BRALA34606, BRALA35940
OG0003876	ORYLA05675	BRALA00896
OG0003877	ORYLA13505	BRALA23816
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	BRALA20063
OG0003879	ORYLA14824	BRALA15031
OG0003880	ORYLA12824	BRALA11582
OG0003881	ORYLA19792, ORYLA19793	BRALA24783
OG0003882	ORYLA10836, ORYLA15325	BRALA03161
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	BRALA11445
OG0003884	ORYLA12146	BRALA08005
OG0003885	ORYLA05118, ORYLA08990	BRALA23768
OG0003886	ORYLA07850	BRALA04852
OG0003887	ORYLA06119	BRALA20668
OG0003888	ORYLA09457	BRALA19321
OG0003890	ORYLA02702, ORYLA03959	BRALA26936
OG0003892	ORYLA10862	BRALA22723
OG0003893	ORYLA04836	BRALA24429
OG0003894	ORYLA17746	BRALA10135, BRALA10136
OG0003895	ORYLA17184	BRALA13986
OG0003896	ORYLA00246, ORYLA16803, ORYLA16688	BRALA13108
OG0003897	ORYLA06606	BRALA24446
OG0003898	ORYLA12764	BRALA06113
OG0003899	ORYLA00332	BRALA08278
OG0003900	ORYLA03942	BRALA17436
OG0003901	ORYLA11674	BRALA14426, BRALA08560, BRALA08561
OG0003903	ORYLA00503	BRALA12337
OG0003904	ORYLA12590	BRALA04278
OG0003906	ORYLA19253, ORYLA19252	BRALA18512
OG0003908	ORYLA00464	BRALA16606
OG0003908	ORYLA11218	BRALA17141
OG0003909	ORYLA11744	BRALA29427
OG0003910	ORYLA01842	BRALA23005
OG0003911	ORYLA18945	BRALA13724
OG0003912	ORYLA15466, ORYLA12465	BRALA26575
OG0003913	ORYLA01416	BRALA05130
OG0003914	ORYLA18672	BRALA04182
OG0003915	ORYLA12264, ORYLA00970	BRALA12140
OG0003916	ORYLA06228, ORYLA02175	BRALA19092
OG0003917	ORYLA13507	BRALA18730
OG0003918	ORYLA01197, ORYLA19012	BRALA03733
OG0003920	ORYLA01688	BRALA23721
OG0003921	ORYLA07105	BRALA09641
OG0003922	ORYLA09787	BRALA25868, BRALA02161
OG0003923	ORYLA10036	BRALA14453
OG0003925	ORYLA05435	BRALA05610
OG0003926	ORYLA14433	BRALA05443
OG0003930	ORYLA15221	BRALA02295
OG0003931	ORYLA07756	BRALA25275
OG0003932	ORYLA09727	BRALA01444
OG0003933	ORYLA14136, ORYLA10946	BRALA28039
OG0003934	ORYLA18258	BRALA01058
OG0003935	ORYLA10426	BRALA13280, BRALA03846, BRALA20864
OG0003936	ORYLA15161	BRALA34488
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	BRALA25602
OG0003938	ORYLA10357	BRALA24502
OG0003939	ORYLA08294	BRALA05196
OG0003940	ORYLA12099	BRALA15373
OG0003941	ORYLA20161, ORYLA19687	BRALA20467
OG0003942	ORYLA11858	BRALA34122
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	BRALA01879, BRALA01880
OG0003944	ORYLA06722	BRALA12422
OG0003945	ORYLA14999, ORYLA20189	BRALA25345
OG0003946	ORYLA00695, ORYLA00840	BRALA21665
OG0003947	ORYLA17372	BRALA29298
OG0003948	ORYLA17792	BRALA14249
OG0003949	ORYLA13984	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	ORYLA12030	BRALA02049
OG0003951	ORYLA15529	BRALA15284
OG0003953	ORYLA04609, ORYLA04608	BRALA23252
OG0003954	ORYLA05547, ORYLA11360	BRALA16702
OG0003955	ORYLA00673	BRALA20185
OG0003956	ORYLA13069	BRALA05102
OG0003957	ORYLA09270	BRALA03349
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	BRALA33511
OG0003959	ORYLA02587	BRALA02632
OG0003960	ORYLA14710	BRALA02491
OG0003961	ORYLA06267	BRALA09640
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	BRALA34272
OG0003964	ORYLA02736	BRALA23648
OG0003965	ORYLA10358	BRALA31971
OG0003966	ORYLA18869, ORYLA18868	BRALA24386
OG0003967	ORYLA00887	BRALA26387
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	BRALA12045
OG0003969	ORYLA12575	BRALA31035
OG0003970	ORYLA17540	BRALA04290
OG0003971	ORYLA18033	BRALA17785
OG0003972	ORYLA15470	BRALA03399
OG0003973	ORYLA18600, ORYLA00775	BRALA22301
OG0003974	ORYLA12109, ORYLA14677	BRALA02422
OG0003979	ORYLA09596	BRALA01550, BRALA33170, BRALA33805
OG0003980	ORYLA14041, ORYLA14040	BRALA19128, BRALA10372, BRALA18555
OG0003981	ORYLA05552, ORYLA20386, ORYLA15252	BRALA16165, BRALA16166, BRALA12076, BRALA01818, BRALA01817
OG0003998	ORYLA00128	BRALA31907
OG0003999	ORYLA09012	BRALA00082
OG0004000	ORYLA06063	BRALA28671
OG0004002	ORYLA05237	BRALA24418
OG0004004	ORYLA15181	BRALA00327
OG0004005	ORYLA11539	BRALA14573
OG0004007	ORYLA12862, ORYLA02441	BRALA01057
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	BRALA28666
OG0004010	ORYLA12744	BRALA00694, BRALA29812
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	BRALA06852
OG0004012	ORYLA03859, ORYLA03860	BRALA21712
OG0004014	ORYLA09781	BRALA12884
OG0004015	ORYLA13080	BRALA28855
OG0004016	ORYLA15762	BRALA07122
OG0004017	ORYLA16378	BRALA15067
OG0004019	ORYLA07079	BRALA02398
OG0004020	ORYLA03618	BRALA33134
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	BRALA27677, BRALA23566
OG0004022	ORYLA04153	BRALA09008, BRALA15698
OG0004023	ORYLA19712	BRALA27308
OG0004024	ORYLA09183	BRALA19457
OG0004025	ORYLA17302	BRALA24484
OG0004027	ORYLA15966	BRALA35222
OG0004028	ORYLA19452, ORYLA19451	BRALA06730
OG0004029	ORYLA05168	BRALA09063
OG0004031	ORYLA03387	BRALA30314
OG0004032	ORYLA00963, ORYLA09486	BRALA12147
OG0004033	ORYLA00102, ORYLA05233	BRALA13287
OG0004034	ORYLA18076, ORYLA05726, ORYLA18901	BRALA08469
OG0004035	ORYLA13967, ORYLA19169	BRALA20551
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	BRALA19286
OG0004037	ORYLA12889	BRALA29961
OG0004038	ORYLA19827	BRALA05335
OG0004039	ORYLA05412, ORYLA05413	BRALA14564, BRALA14563
OG0004042	ORYLA12519	BRALA14677
OG0004043	ORYLA11374	BRALA19274
OG0004044	ORYLA06709	BRALA10276
OG0004045	ORYLA05053, ORYLA00018	BRALA11417, BRALA32867
OG0004047	ORYLA00724, ORYLA16680	BRALA04429, BRALA18670, BRALA08115
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	BRALA27969
OG0004050	ORYLA14703	BRALA35170
OG0004051	ORYLA12291, ORYLA09890	BRALA10732
OG0004052	ORYLA13663	BRALA07966
OG0004053	ORYLA02143	BRALA15092
OG0004054	ORYLA20246	BRALA28842
OG0004055	ORYLA11987	BRALA16890
OG0004056	ORYLA15361, ORYLA13016	BRALA04140
OG0004057	ORYLA18803	BRALA08841
OG0004058	ORYLA11743	BRALA14652
OG0004059	ORYLA09700	BRALA22286
OG0004060	ORYLA05319	BRALA22527
OG0004061	ORYLA06758	BRALA00733
OG0004062	ORYLA04662, ORYLA01143	BRALA16266
OG0004063	ORYLA10971	BRALA19295
OG0004064	ORYLA20087	BRALA01479
OG0004065	ORYLA15637	BRALA17282
OG0004067	ORYLA00948	BRALA11637
OG0004068	ORYLA07587	BRALA34877
OG0004069	ORYLA17225	BRALA04243
OG0004070	ORYLA00593	BRALA10466
OG0004071	ORYLA19319	BRALA18327
OG0004072	ORYLA07888	BRALA17054
OG0004073	ORYLA20307, ORYLA13758	BRALA24719
OG0004074	ORYLA13537, ORYLA07852	BRALA16650
OG0004076	ORYLA01649, ORYLA01648	BRALA15154
OG0004077	ORYLA02758	BRALA18311
OG0004078	ORYLA04957, ORYLA04956	BRALA35758
OG0004079	ORYLA20439, ORYLA00169	BRALA08294
OG0004080	ORYLA10289, ORYLA07044	BRALA20296
OG0004081	ORYLA06891	BRALA31261
OG0004082	ORYLA06902	BRALA01474
OG0004083	ORYLA10118	BRALA25007
OG0004084	ORYLA10620, ORYLA11716	BRALA28518, BRALA08330
OG0004085	ORYLA12276	BRALA24215
OG0004086	ORYLA05224	BRALA17474
OG0004087	ORYLA09831	BRALA10704
OG0004088	ORYLA13309, ORYLA20375	BRALA35514, BRALA21666
OG0004089	ORYLA03508	BRALA08677, BRALA08678
OG0004090	ORYLA13744	BRALA11298
OG0004091	ORYLA17298	BRALA00652
OG0004092	ORYLA16447	BRALA07368
OG0004093	ORYLA19122	BRALA33199
OG0004093	ORYLA19123	BRALA30875, BRALA33894
OG0004094	ORYLA18005	BRALA20617
OG0004095	ORYLA14848	BRALA07608
OG0004096	ORYLA06633, ORYLA13446	BRALA14331, BRALA21352
OG0004097	ORYLA00951	BRALA13028
OG0004098	ORYLA13241	BRALA00651, BRALA22068
OG0004099	ORYLA07729	BRALA10432
OG0004100	ORYLA14757	BRALA17153
OG0004101	ORYLA00034	BRALA04835
OG0004102	ORYLA08051, ORYLA05259	BRALA34474
OG0004103	ORYLA16172	BRALA12428, BRALA14730
OG0004104	ORYLA17223, ORYLA13619	BRALA01671
OG0004105	ORYLA05328	BRALA13768
OG0004106	ORYLA14443, ORYLA16021	BRALA18745
OG0004108	ORYLA05030	BRALA18855
OG0004110	ORYLA03874, ORYLA05290	BRALA23943
OG0004111	ORYLA02203, ORYLA05362, ORYLA11476	BRALA01428
OG0004112	ORYLA01550	BRALA23194, BRALA23191
OG0004113	ORYLA15528	BRALA20061
OG0004114	ORYLA04348	BRALA25904, BRALA21514
OG0004115	ORYLA06190	BRALA19617
OG0004116	ORYLA04207	BRALA25003
OG0004117	ORYLA06456	BRALA17850
OG0004118	ORYLA11078, ORYLA15080	BRALA12736
OG0004119	ORYLA12671	BRALA11157, BRALA08493
OG0004120	ORYLA04987	BRALA23954
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	BRALA08686
OG0004123	ORYLA19290	BRALA14695
OG0004124	ORYLA15467, ORYLA09082	BRALA30068
OG0004125	ORYLA00144	BRALA04625
OG0004126	ORYLA03650	BRALA25788
OG0004127	ORYLA09061	BRALA16633
OG0004128	ORYLA13697	BRALA15362
OG0004129	ORYLA04726	BRALA09427
OG0004130	ORYLA05755, ORYLA05756	BRALA09545
OG0004132	ORYLA08928	BRALA03252, BRALA03249
OG0004133	ORYLA03520, ORYLA09449	BRALA12128
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	BRALA06179
OG0004136	ORYLA15892	BRALA00698, BRALA29816
OG0004137	ORYLA19715	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004139	ORYLA10225, ORYLA13368	BRALA00917, BRALA11936
OG0004140	ORYLA15266	BRALA19957
OG0004141	ORYLA15916	BRALA17214
OG0004142	ORYLA19228	BRALA19738
OG0004143	ORYLA14097, ORYLA12079	BRALA09465
OG0004144	ORYLA06031, ORYLA09444	BRALA07433
OG0004146	ORYLA17537	BRALA17718, BRALA17719
OG0004147	ORYLA09999, ORYLA08535	BRALA00106
OG0004148	ORYLA08231, ORYLA19465	BRALA18127
OG0004149	ORYLA09652, ORYLA00944	BRALA12146
OG0004151	ORYLA16600	BRALA19064
OG0004153	ORYLA01191	BRALA03854
OG0004154	ORYLA10398	BRALA10484, BRALA09813
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	BRALA26080
OG0004157	ORYLA20243, ORYLA16041	BRALA20324
