Orthogroup	ORYLA	ASTMX
OG0004042	ORYLA12519	ASTMX03581
OG0004043	ORYLA11374	ASTMX11048
OG0004044	ORYLA06709	ASTMX16753, ASTMX06545
OG0004045	ORYLA05053, ORYLA00018	ASTMX17396
OG0004047	ORYLA00724	ASTMX17932
OG0004049	ORYLA12229	ASTMX09548
OG0004049	ORYLA01045	ASTMX22169
OG0004049	ORYLA05312	ASTMX08049
OG0004049	ORYLA11774	ASTMX18380
OG0004050	ORYLA14703	ASTMX02174
OG0004051	ORYLA12291	ASTMX16044
OG0004051	ORYLA09890	ASTMX05416
OG0004052	ORYLA13663	ASTMX04949
OG0004053	ORYLA02143	ASTMX01877
OG0004054	ORYLA20246	ASTMX17729
OG0004055	ORYLA11987	ASTMX13414
OG0004056	ORYLA15361	ASTMX07252
OG0004057	ORYLA18803	ASTMX03071
OG0004058	ORYLA11743	ASTMX16581
OG0004059	ORYLA09700	ASTMX13060
OG0004060	ORYLA05319	ASTMX14465
OG0004061	ORYLA06758	ASTMX13867
OG0004062	ORYLA04662	ASTMX04650, ASTMX06591
OG0004062	ORYLA01143	ASTMX14820, ASTMX00305
OG0004063	ORYLA10971	ASTMX13281
OG0004064	ORYLA20087	ASTMX15188
OG0004065	ORYLA15637	ASTMX04796
OG0004067	ORYLA00948	ASTMX11484
OG0004068	ORYLA07587	ASTMX02692
OG0004069	ORYLA17225	ASTMX14586
OG0004069	ORYLA12171	ASTMX22788
OG0004070	ORYLA00593	ASTMX22191
OG0004071	ORYLA19319	ASTMX15749
OG0004072	ORYLA07888	ASTMX10447
OG0004073	ORYLA20307	ASTMX21769
OG0004073	ORYLA13758	ASTMX09434
OG0004074	ORYLA13537, ORYLA07852	ASTMX01938
OG0004076	ORYLA01649, ORYLA01648	ASTMX04315
OG0004077	ORYLA02758	ASTMX13699, ASTMX16009
OG0004078	ORYLA04957	ASTMX20669
OG0004079	ORYLA20439	ASTMX14875
OG0004080	ORYLA10289	ASTMX05403
OG0004080	ORYLA07044	ASTMX19661
OG0004081	ORYLA06891	ASTMX22659
OG0004082	ORYLA06902	ASTMX18322
OG0004083	ORYLA10118	ASTMX04555
OG0004084	ORYLA10620	ASTMX11330
OG0004084	ORYLA11716	ASTMX08178, ASTMX10797
OG0004085	ORYLA12276	ASTMX19501
OG0004087	ORYLA09831	ASTMX12061
OG0004088	ORYLA13309	ASTMX08848
OG0004088	ORYLA20375	ASTMX05956
OG0004089	ORYLA03508	ASTMX22983
OG0004090	ORYLA13744	ASTMX04761
OG0004091	ORYLA17298	ASTMX08610
OG0004092	ORYLA16447	ASTMX15369
OG0004093	ORYLA19123	ASTMX15171
OG0004094	ORYLA18005	ASTMX15659
OG0004095	ORYLA14848	ASTMX02227
OG0004096	ORYLA06633	ASTMX11756
OG0004096	ORYLA13446	ASTMX12440
OG0004097	ORYLA00951	ASTMX10694
OG0004098	ORYLA13241	ASTMX05486
OG0004099	ORYLA05808	ASTMX10113
OG0004099	ORYLA07729	ASTMX01415
OG0004100	ORYLA14757	ASTMX07137, ASTMX02215
OG0004101	ORYLA00034	ASTMX02879
OG0004102	ORYLA08051, ORYLA05259	ASTMX01503
OG0004103	ORYLA16172	ASTMX19598
OG0004104	ORYLA17223	ASTMX14588
OG0004104	ORYLA13619	ASTMX02857
OG0004105	ORYLA05328	ASTMX09841, ASTMX14708
OG0004106	ORYLA14443	ASTMX00722
OG0004106	ORYLA16021	ASTMX04813
OG0004107	ORYLA03667	ASTMX07060
OG0004108	ORYLA05030	ASTMX02739
OG0004110	ORYLA03874	ASTMX19810
OG0004110	ORYLA05290	ASTMX07616
OG0004111	ORYLA02203	ASTMX00868
OG0004111	ORYLA05362	ASTMX16853
OG0004111	ORYLA11476	ASTMX08943
OG0004112	ORYLA01550	ASTMX14225
OG0004114	ORYLA04348	ASTMX09744
OG0004115	ORYLA06190	ASTMX13900
OG0004116	ORYLA04207	ASTMX12803
OG0004117	ORYLA06456	ASTMX18757
OG0004118	ORYLA11077	ASTMX21133
OG0004119	ORYLA12671	ASTMX07078
OG0004120	ORYLA04987	ASTMX06636
OG0004121	ORYLA15655	ASTMX05251
OG0004121	ORYLA03797	ASTMX12771
OG0004121	ORYLA06814	ASTMX15858
OG0004123	ORYLA19290	ASTMX10854
OG0004124	ORYLA15467	ASTMX06394
OG0004124	ORYLA09082	ASTMX08682
OG0004125	ORYLA00144	ASTMX07853
OG0004126	ORYLA03650	ASTMX16183
OG0004127	ORYLA09061	ASTMX22216
OG0004128	ORYLA13697	ASTMX00947
OG0004128	ORYLA04740	ASTMX03225
OG0004129	ORYLA04726	ASTMX00603
OG0004130	ORYLA05755, ORYLA05756	ASTMX10123
OG0004131	ORYLA17963	ASTMX21499
OG0004132	ORYLA08928	ASTMX02656
OG0004133	ORYLA03520	ASTMX17631
OG0004133	ORYLA09449	ASTMX21212
OG0004134	ORYLA20471	ASTMX11642
OG0004135	ORYLA00556	ASTMX04961
OG0004135	ORYLA19702, ORYLA17201	ASTMX01421, ASTMX16396
OG0004136	ORYLA15892	ASTMX21158
OG0004137	ORYLA19715	ASTMX11266
OG0004139	ORYLA10225	ASTMX16679
OG0004139	ORYLA13368	ASTMX02920
OG0004140	ORYLA15266	ASTMX22423
OG0004141	ORYLA15916	ASTMX19067
OG0004141	ORYLA20262	ASTMX04025
OG0004142	ORYLA19228	ASTMX02145
OG0004143	ORYLA14097	ASTMX08959
OG0004143	ORYLA12079	ASTMX02134, ASTMX12412
OG0004144	ORYLA06031	ASTMX14929
OG0004144	ORYLA09444	ASTMX00175
OG0004146	ORYLA17537	ASTMX19018
OG0004147	ORYLA09999	ASTMX17723
OG0004147	ORYLA08535	ASTMX11442
OG0004148	ORYLA08231	ASTMX01455
OG0004148	ORYLA19465	ASTMX21880
OG0004149	ORYLA09652	ASTMX07554
OG0004149	ORYLA00944	ASTMX11481
OG0004151	ORYLA16600	ASTMX22046
OG0004153	ORYLA01191	ASTMX12181
OG0004154	ORYLA10398	ASTMX07593
OG0004156	ORYLA14744, ORYLA14745	ASTMX10877
OG0004156	ORYLA14464	ASTMX15457, ASTMX00963
OG0004157	ORYLA20243	ASTMX01743
OG0004157	ORYLA16041	ASTMX08856
OG0004158	ORYLA08591, ORYLA09357	ASTMX13614
OG0004159	ORYLA10140	ASTMX06317
OG0004159	ORYLA00101	ASTMX02491, ASTMX04886
OG0004160	ORYLA06641	ASTMX22778
OG0004160	ORYLA13459	ASTMX12455
OG0004161	ORYLA08743	ASTMX05466
OG0004162	ORYLA16508	ASTMX04954
OG0004163	ORYLA14605	ASTMX16594, ASTMX06280
OG0004164	ORYLA03880	ASTMX21726
OG0004164	ORYLA08087, ORYLA04989	ASTMX06576
OG0004166	ORYLA15487	ASTMX15461
OG0004167	ORYLA15371	ASTMX03947
OG0004167	ORYLA01065	ASTMX04645
OG0004168	ORYLA03465	ASTMX13810
OG0004169	ORYLA16635	ASTMX13212
OG0004170	ORYLA04409	ASTMX13302
OG0004171	ORYLA03005	ASTMX04439
OG0004172	ORYLA15121	ASTMX00390
OG0004174	ORYLA17453	ASTMX15624
OG0004176	ORYLA20490	ASTMX03670
OG0004178	ORYLA20267	ASTMX16994
OG0004179	ORYLA15111	ASTMX12310
OG0004180	ORYLA09252	ASTMX14028
OG0004180	ORYLA20090	ASTMX15191
OG0004181	ORYLA00305	ASTMX16951, ASTMX11104, ASTMX20353
OG0004182	ORYLA03175, ORYLA03174	ASTMX20682
OG0004183	ORYLA17883	ASTMX05065
OG0004184	ORYLA04652, ORYLA04653	ASTMX12107
OG0004185	ORYLA13738	ASTMX12593, ASTMX09426
OG0004186	ORYLA10541	ASTMX13660
OG0004186	ORYLA04337	ASTMX03954
OG0004186	ORYLA04880	ASTMX17709
OG0004187	ORYLA12466	ASTMX02560
OG0004187	ORYLA09321	ASTMX16139
OG0004188	ORYLA18782	ASTMX14408
OG0004189	ORYLA03747	ASTMX04450
OG0004189	ORYLA17861	ASTMX18309
OG0004189	ORYLA02777	ASTMX03415
OG0004190	ORYLA16767	ASTMX20708, ASTMX20709
OG0004197	ORYLA08401	ASTMX05399
OG0004197	ORYLA05626	ASTMX01896
OG0004198	ORYLA05752	ASTMX14555
OG0004199	ORYLA03857, ORYLA03858, ORYLA04490	ASTMX09315
OG0004200	ORYLA03824	ASTMX09391
OG0004200	ORYLA03283	ASTMX11884
OG0004200	ORYLA09569	ASTMX22487
OG0004200	ORYLA18574	ASTMX19489
OG0004201	ORYLA19344, ORYLA19347, ORYLA19345, ORYLA19346	ASTMX18269
OG0004201	ORYLA19348	ASTMX18272, ASTMX18270, ASTMX18271
OG0004214	ORYLA06043	ASTMX13901
OG0004215	ORYLA03688	ASTMX03007
OG0004216	ORYLA11137	ASTMX16092
OG0004217	ORYLA00162	ASTMX14006
OG0004218	ORYLA17352	ASTMX21114
OG0004218	ORYLA09066	ASTMX01025, ASTMX12744
OG0004219	ORYLA09856	ASTMX00489
OG0004222	ORYLA10143	ASTMX08117
OG0004223	ORYLA01529	ASTMX10659, ASTMX14232
OG0004225	ORYLA14375	ASTMX05299
OG0004225	ORYLA06540	ASTMX08023
OG0004226	ORYLA10741	ASTMX13528
OG0004226	ORYLA01488	ASTMX10820
OG0004227	ORYLA15581	ASTMX05705
OG0004228	ORYLA10619	ASTMX11329
OG0004228	ORYLA11717	ASTMX10796
OG0004229	ORYLA04904	ASTMX15829
OG0004229	ORYLA01162	ASTMX15578
OG0004230	ORYLA03779	ASTMX14896, ASTMX12799
OG0004231	ORYLA17203	ASTMX16394
OG0004232	ORYLA18836	ASTMX11638
OG0004233	ORYLA13892	ASTMX00748
OG0004233	ORYLA03624	ASTMX20025
OG0004235	ORYLA18460	ASTMX16132
OG0004236	ORYLA18284	ASTMX00523
OG0004237	ORYLA00477	ASTMX01636
OG0004238	ORYLA02026	ASTMX21024
OG0004239	ORYLA15565	ASTMX02083
OG0004241	ORYLA09540, ORYLA09541	ASTMX12979
OG0004242	ORYLA13103	ASTMX15363
OG0004243	ORYLA19467	ASTMX22252
OG0004244	ORYLA11023	ASTMX14423
OG0004244	ORYLA15377	ASTMX00600
OG0004245	ORYLA05193	ASTMX06607
OG0004246	ORYLA08241	ASTMX01465
OG0004247	ORYLA04151	ASTMX09383
OG0004248	ORYLA15416	ASTMX01974
OG0004249	ORYLA02545	ASTMX07753
OG0004250	ORYLA05194	ASTMX12946
OG0004251	ORYLA13407	ASTMX16472
OG0004251	ORYLA06357	ASTMX16877
OG0004252	ORYLA11763	ASTMX10281
OG0004253	ORYLA08024	ASTMX01468
OG0004253	ORYLA03451	ASTMX16197
OG0004254	ORYLA02332	ASTMX05923
OG0004255	ORYLA14321	ASTMX08381, ASTMX08382
OG0004257	ORYLA13796	ASTMX17471
OG0004258	ORYLA08400	ASTMX13309
OG0004259	ORYLA14901	ASTMX12423, ASTMX06239
OG0004260	ORYLA14804	ASTMX05151
OG0004261	ORYLA02160	ASTMX12557
OG0004262	ORYLA11314	ASTMX12887
OG0004263	ORYLA19672	ASTMX13609
OG0004264	ORYLA05100, ORYLA08266	ASTMX07633
OG0004264	ORYLA17356	ASTMX13474
OG0004265	ORYLA13288	ASTMX03857
OG0004266	ORYLA17776	ASTMX19871
OG0004268	ORYLA18618	ASTMX17644
OG0004269	ORYLA00762	ASTMX11915
OG0004270	ORYLA01546	ASTMX14211
OG0004270	ORYLA05748	ASTMX09178
OG0004271	ORYLA10889	ASTMX03084
OG0004271	ORYLA14724	ASTMX00636
OG0004272	ORYLA17688	ASTMX08634
OG0004273	ORYLA05805	ASTMX10116
OG0004274	ORYLA19950	ASTMX09215
OG0004274	ORYLA05643	ASTMX10132
OG0004275	ORYLA11016	ASTMX03090
OG0004275	ORYLA14720	ASTMX00632
OG0004275	ORYLA14202	ASTMX15947
OG0004276	ORYLA05549	ASTMX06737, ASTMX22876
OG0004277	ORYLA07503	ASTMX08250, ASTMX16959
OG0004278	ORYLA02821	ASTMX13360
OG0004280	ORYLA16385	ASTMX07382
OG0004282	ORYLA01943	ASTMX04297
OG0004283	ORYLA01415	ASTMX04659
OG0004284	ORYLA12786	ASTMX11089
OG0004285	ORYLA01291	ASTMX03659
OG0004286	ORYLA03608	ASTMX17685
OG0004287	ORYLA10346	ASTMX12282
OG0004289	ORYLA11614	ASTMX08075
OG0004290	ORYLA06167	ASTMX20360
OG0004290	ORYLA01685	ASTMX17091
OG0004291	ORYLA05148	ASTMX22975, ASTMX22928, ASTMX08474
OG0004292	ORYLA04782	ASTMX18740
OG0004294	ORYLA12360	ASTMX21426
OG0004294	ORYLA15730	ASTMX08872
OG0004295	ORYLA13614	ASTMX02439
OG0004296	ORYLA18165	ASTMX06961
OG0004296	ORYLA02795	ASTMX13092
OG0004297	ORYLA01594	ASTMX19299
OG0004299	ORYLA04240	ASTMX04118
OG0004300	ORYLA20173	ASTMX14260
OG0004301	ORYLA01175	ASTMX16609
OG0004302	ORYLA07918	ASTMX17501
OG0004303	ORYLA06906	ASTMX11690, ASTMX15672
OG0004304	ORYLA02764	ASTMX03416
OG0004305	ORYLA12983	ASTMX02864
OG0004306	ORYLA19624, ORYLA19623	ASTMX13917
OG0004307	ORYLA19761	ASTMX04512
OG0004307	ORYLA16647	ASTMX19099
OG0004308	ORYLA01248	ASTMX01163
OG0004309	ORYLA08360	ASTMX01480
OG0004310	ORYLA02009	ASTMX15373
OG0004310	ORYLA12810	ASTMX19710, ASTMX07904
OG0004311	ORYLA06878	ASTMX18182
OG0004311	ORYLA12820, ORYLA12821, ORYLA12822	ASTMX07914
OG0004312	ORYLA08934	ASTMX16215
OG0004314	ORYLA13384	ASTMX03789
OG0004315	ORYLA08110	ASTMX13389
OG0004316	ORYLA13055	ASTMX18209, ASTMX18207
OG0004317	ORYLA02343	ASTMX05945
OG0004317	ORYLA03466	ASTMX13809
OG0004318	ORYLA08308	ASTMX17337
OG0004319	ORYLA14604	ASTMX06281
OG0004319	ORYLA15324	ASTMX10266
OG0004320	ORYLA09519	ASTMX00043
OG0004321	ORYLA08343	ASTMX02789, ASTMX21639
OG0004322	ORYLA02168	ASTMX04317
OG0004323	ORYLA11937	ASTMX20836
OG0004324	ORYLA16074	ASTMX10764
OG0004325	ORYLA02699	ASTMX12840
OG0004326	ORYLA05846	ASTMX10632
OG0004327	ORYLA03590	ASTMX22398
OG0004328	ORYLA14212	ASTMX00686
OG0004329	ORYLA17380	ASTMX15933
OG0004331	ORYLA10128	ASTMX20731
OG0004333	ORYLA02208	ASTMX16807
OG0004334	ORYLA13634	ASTMX17061
OG0004335	ORYLA07228	ASTMX17573, ASTMX17572, ASTMX08270
OG0004336	ORYLA12292	ASTMX14701
OG0004337	ORYLA09589	ASTMX07526
OG0004338	ORYLA03022	ASTMX09185
OG0004341	ORYLA00796	ASTMX07830
OG0004342	ORYLA07522	ASTMX19207
OG0004343	ORYLA04934	ASTMX09486
OG0004345	ORYLA02462	ASTMX10369
OG0004346	ORYLA13068	ASTMX02371
OG0004347	ORYLA03450, ORYLA03449	ASTMX16195
OG0004348	ORYLA09480	ASTMX00135
OG0004349	ORYLA10657	ASTMX20719
OG0004350	ORYLA19055	ASTMX08185
OG0004351	ORYLA05855	ASTMX18315
OG0004352	ORYLA05883	ASTMX09143
OG0004353	ORYLA05853	ASTMX06880
OG0004354	ORYLA19813	ASTMX15197
OG0004355	ORYLA11295	ASTMX18678
OG0004356	ORYLA03524	ASTMX04362
OG0004357	ORYLA05275	ASTMX02500
OG0004357	ORYLA18598	ASTMX15653
OG0004358	ORYLA15910	ASTMX19968
OG0004359	ORYLA14419	ASTMX22440
OG0004359	ORYLA14312	ASTMX18605
OG0004360	ORYLA07053	ASTMX15044
OG0004361	ORYLA13310	ASTMX02393
OG0004362	ORYLA16460	ASTMX10177
OG0004363	ORYLA19613	ASTMX22585
OG0004364	ORYLA10803	ASTMX04367
OG0004365	ORYLA14910	ASTMX00459
OG0004366	ORYLA19961	ASTMX02586
OG0004367	ORYLA05252	ASTMX16108, ASTMX05798
OG0004368	ORYLA13581, ORYLA13582	ASTMX03854
OG0004368	ORYLA01592	ASTMX18280
OG0004369	ORYLA16298	ASTMX18368
OG0004370	ORYLA04218	ASTMX20634
OG0004371	ORYLA02250	ASTMX00913, ASTMX00912
OG0004371	ORYLA10632, ORYLA10633	ASTMX13533
OG0004371	ORYLA11711, ORYLA11712	ASTMX08173, ASTMX10804
OG0004372	ORYLA12931	ASTMX00507
OG0004373	ORYLA13428	ASTMX00508
OG0004374	ORYLA13060	ASTMX04921
OG0004375	ORYLA14822	ASTMX02200
OG0004376	ORYLA03453, ORYLA03982	ASTMX16199, ASTMX15209
OG0004376	ORYLA17266, ORYLA17265	ASTMX21366
OG0004378	ORYLA03486	ASTMX04399
OG0004379	ORYLA16844	ASTMX10194
OG0004379	ORYLA11000	ASTMX14385
OG0004380	ORYLA14741, ORYLA14742	ASTMX00413
OG0004381	ORYLA01629	ASTMX13785
OG0004382	ORYLA02422	ASTMX12397
OG0004383	ORYLA10414	ASTMX10971, ASTMX10972
OG0004384	ORYLA11849	ASTMX14073
OG0004385	ORYLA02949	ASTMX14351, ASTMX03407
OG0004386	ORYLA17577	ASTMX14948, ASTMX11977
OG0004388	ORYLA11788	ASTMX12384
OG0004389	ORYLA06660, ORYLA13273	ASTMX05471
OG0004390	ORYLA06508	ASTMX10036
OG0004392	ORYLA05276	ASTMX02501
OG0004393	ORYLA05065	ASTMX18102
OG0004393	ORYLA07310	ASTMX07015
OG0004394	ORYLA04507	ASTMX03919
OG0004395	ORYLA11237	ASTMX08548
OG0004396	ORYLA13670	ASTMX09245
OG0004397	ORYLA12670	ASTMX07080
OG0004397	ORYLA06982	ASTMX16412
OG0004398	ORYLA19042	ASTMX08130
OG0004399	ORYLA15917	ASTMX19068
OG0004399	ORYLA10934	ASTMX16232
OG0004400	ORYLA12834	ASTMX02836
OG0004400	ORYLA06976	ASTMX08919
OG0004401	ORYLA16391	ASTMX07375
OG0004402	ORYLA00359	ASTMX01626
OG0004403	ORYLA12131	ASTMX19995
OG0004404	ORYLA18290, ORYLA18289	ASTMX12554
OG0004405	ORYLA00290	ASTMX08573
OG0004406	ORYLA07369	ASTMX02714
OG0004406	ORYLA11663	ASTMX08096
OG0004407	ORYLA10493	ASTMX01356
OG0004408	ORYLA04575	ASTMX03723
OG0004409	ORYLA11017	ASTMX10780
OG0004409	ORYLA14719	ASTMX03091
OG0004413	ORYLA13706	ASTMX00930
OG0004414	ORYLA04213	ASTMX12793
OG0004414	ORYLA03766	ASTMX14372
OG0004415	ORYLA02106	ASTMX12000
OG0004417	ORYLA06644	ASTMX06465
OG0004419	ORYLA17812	ASTMX05029
OG0004420	ORYLA13498	ASTMX16477
OG0004421	ORYLA13703	ASTMX00927
OG0004422	ORYLA17669	ASTMX12072
OG0004423	ORYLA02181	ASTMX00839
OG0004424	ORYLA14156	ASTMX00973
OG0004425	ORYLA16312	ASTMX05733, ASTMX18057
OG0004426	ORYLA03269	ASTMX16512
OG0004427	ORYLA12454	ASTMX02579
OG0004427	ORYLA14582	ASTMX00584
OG0004427	ORYLA05172	ASTMX18236
OG0004430	ORYLA13037, ORYLA13038, ORYLA13039	ASTMX00678, ASTMX00667
OG0004431	ORYLA13078	ASTMX02362
OG0004431	ORYLA13066, ORYLA18169, ORYLA13065, ORYLA13067	ASTMX02375, ASTMX02373
OG0004432	ORYLA08909	ASTMX02663
OG0004432	ORYLA06206	ASTMX13769
OG0004432	ORYLA08759	ASTMX17102
OG0004432	ORYLA19683	ASTMX16752
OG0004433	ORYLA05662	ASTMX18365
OG0004433	ORYLA20112	ASTMX07393
OG0004433	ORYLA08709	ASTMX13601
OG0004435	ORYLA16876	ASTMX20701
OG0004459	ORYLA07864	ASTMX01523
OG0004460	ORYLA14340	ASTMX05378
OG0004461	ORYLA11220	ASTMX02008
OG0004461	ORYLA13678	ASTMX09253
OG0004462	ORYLA08525	ASTMX09565
OG0004467	ORYLA17825	ASTMX18837
OG0004467	ORYLA04362	ASTMX09624
OG0004468	ORYLA01117	ASTMX10959, ASTMX17591
OG0004471	ORYLA09668	ASTMX21908
OG0004472	ORYLA11083	ASTMX10876
OG0004474	ORYLA15384	ASTMX02122
OG0004475	ORYLA00288	ASTMX22422, ASTMX08579
OG0004476	ORYLA17923	ASTMX05902, ASTMX20801
OG0004477	ORYLA17327	ASTMX06949
OG0004477	ORYLA02798	ASTMX13088
OG0004477	ORYLA14659	ASTMX13238
OG0004478	ORYLA15190	ASTMX10885
OG0004479	ORYLA01642	ASTMX09838
OG0004480	ORYLA08284	ASTMX07539
OG0004481	ORYLA12038, ORYLA12039	ASTMX20550
OG0004482	ORYLA09158	ASTMX08694
OG0004483	ORYLA08606	ASTMX00569
OG0004484	ORYLA14440	ASTMX19181
OG0004485	ORYLA03123	ASTMX11288
OG0004486	ORYLA09214	ASTMX20967
OG0004487	ORYLA12882	ASTMX12470
OG0004488	ORYLA01537	ASTMX14739
OG0004489	ORYLA13724, ORYLA14275	ASTMX10741
OG0004490	ORYLA17142	ASTMX07362
OG0004491	ORYLA12722	ASTMX03568
OG0004492	ORYLA12318	ASTMX12431
OG0004492	ORYLA13988	ASTMX00984
OG0004493	ORYLA05968	ASTMX05775
OG0004493	ORYLA02037	ASTMX16816, ASTMX16815
OG0004494	ORYLA08165	ASTMX11684
OG0004495	ORYLA06356	ASTMX16876
OG0004496	ORYLA09129	ASTMX06198
OG0004497	ORYLA15163	ASTMX10903
OG0004498	ORYLA01757	ASTMX21957
OG0004499	ORYLA10507	ASTMX01344
OG0004500	ORYLA18253	ASTMX01231
OG0004501	ORYLA10621	ASTMX11331
OG0004502	ORYLA16140	ASTMX21917
OG0004503	ORYLA00434, ORYLA00435	ASTMX18826, ASTMX17305
OG0004505	ORYLA09612	ASTMX00647
OG0004507	ORYLA17649	ASTMX19380
OG0004508	ORYLA14170	ASTMX13481
OG0004509	ORYLA06656	ASTMX06478
OG0004509	ORYLA13427	ASTMX08851
OG0004510	ORYLA09938	ASTMX00014
OG0004511	ORYLA18087	ASTMX13204
OG0004511	ORYLA04001	ASTMX09352
OG0004512	ORYLA10399	ASTMX09673
OG0004513	ORYLA14120	ASTMX09616, ASTMX22950
OG0004514	ORYLA20179	ASTMX09457
OG0004515	ORYLA08127	ASTMX18895
OG0004516	ORYLA03742	ASTMX09891
OG0004517	ORYLA16270	ASTMX21079, ASTMX21487
OG0004518	ORYLA00616	ASTMX19137
OG0004519	ORYLA14200	ASTMX15946
OG0004519	ORYLA14199	ASTMX15943
OG0004522	ORYLA20117	ASTMX12625
OG0004523	ORYLA05758	ASTMX10128
OG0004524	ORYLA17065	ASTMX15489, ASTMX17350
OG0004526	ORYLA02450	ASTMX11185
OG0004527	ORYLA13249	ASTMX05479
OG0004528	ORYLA04389	ASTMX13297
OG0004529	ORYLA05119	ASTMX20454
OG0004530	ORYLA01274	ASTMX01177
OG0004530	ORYLA09936	ASTMX13312, ASTMX00016
OG0004531	ORYLA19003	ASTMX11848
OG0004532	ORYLA16544	ASTMX23033
OG0004533	ORYLA13166, ORYLA06373	ASTMX05692
OG0004534	ORYLA04039	ASTMX13982
OG0004535	ORYLA03117	ASTMX18252
OG0004536	ORYLA09084, ORYLA09083	ASTMX08681
OG0004537	ORYLA02440	ASTMX12398
OG0004538	ORYLA10469	ASTMX16549
OG0004539	ORYLA05162	ASTMX01573
OG0004540	ORYLA08872	ASTMX16758
OG0004542	ORYLA07728	ASTMX01416
OG0004543	ORYLA00033, ORYLA00032	ASTMX02878
OG0004544	ORYLA16006	ASTMX19349, ASTMX03432
OG0004545	ORYLA18092	ASTMX18331
OG0004546	ORYLA01595	ASTMX19300
OG0004547	ORYLA14704	ASTMX02173
OG0004547	ORYLA14524	ASTMX00774
OG0004548	ORYLA13313	ASTMX02398
OG0004549	ORYLA15379	ASTMX00362
OG0004550	ORYLA11206	ASTMX10857
OG0004551	ORYLA08011	ASTMX09705
OG0004552	ORYLA07639	ASTMX05664
OG0004553	ORYLA12734	ASTMX18683
OG0004554	ORYLA18535	ASTMX17537
OG0004555	ORYLA09267	ASTMX12344, ASTMX13870
OG0004556	ORYLA05892	ASTMX09133
OG0004557	ORYLA14446	ASTMX21566
OG0004557	ORYLA05600, ORYLA10004	ASTMX12566, ASTMX10836
OG0004558	ORYLA14164	ASTMX08361
OG0004559	ORYLA17180	ASTMX16403
OG0004560	ORYLA13492	ASTMX08772, ASTMX03130
OG0004561	ORYLA13301	ASTMX11153
OG0004563	ORYLA17640	ASTMX06425
OG0004564	ORYLA10092	ASTMX04605
OG0004564	ORYLA04840	ASTMX17708
OG0004565	ORYLA10682	ASTMX11337
OG0004566	ORYLA09242	ASTMX09116
OG0004567	ORYLA11483	ASTMX13427, ASTMX01332
OG0004568	ORYLA10428	ASTMX04584
OG0004569	ORYLA18519	ASTMX13197
OG0004570	ORYLA04690	ASTMX14407, ASTMX10603
OG0004571	ORYLA09287	ASTMX20916
OG0004572	ORYLA06536	ASTMX22215
OG0004573	ORYLA04092	ASTMX21393
OG0004574	ORYLA12086	ASTMX17761
OG0004576	ORYLA01212	ASTMX09317
OG0004576	ORYLA04929, ORYLA08121	ASTMX19947
OG0004577	ORYLA07568	ASTMX01646
OG0004578	ORYLA02844	ASTMX08973, ASTMX03318
OG0004579	ORYLA11222, ORYLA11221	ASTMX00406, ASTMX00405
OG0004581	ORYLA04196	ASTMX17856
OG0004582	ORYLA02882	ASTMX10566
OG0004583	ORYLA11726	ASTMX11040
OG0004584	ORYLA05309	ASTMX11429
OG0004585	ORYLA06291	ASTMX12629
OG0004586	ORYLA03799	ASTMX17214, ASTMX17183
OG0004587	ORYLA00478	ASTMX01635
OG0004588	ORYLA17972, ORYLA04384	ASTMX07797
OG0004589	ORYLA16243	ASTMX17072
OG0004589	ORYLA03758	ASTMX18516
OG0004590	ORYLA05519	ASTMX12148
OG0004591	ORYLA16288	ASTMX21610
OG0004593	ORYLA01302	ASTMX10160
OG0004595	ORYLA16403	ASTMX20276
OG0004596	ORYLA20308	ASTMX21771
OG0004599	ORYLA02718, ORYLA02719	ASTMX17955
OG0004600	ORYLA18120	ASTMX03299, ASTMX20572
OG0004601	ORYLA02465	ASTMX10374
OG0004602	ORYLA17209	ASTMX16402
OG0004603	ORYLA17128	ASTMX03617
OG0004605	ORYLA17124	ASTMX21168
OG0004606	ORYLA13802	ASTMX21043
OG0004607	ORYLA17571	ASTMX11971
OG0004608	ORYLA11801	ASTMX01257
OG0004609	ORYLA04118	ASTMX09349
OG0004610	ORYLA15229	ASTMX00616
OG0004610	ORYLA12132	ASTMX01729
OG0004611	ORYLA05090, ORYLA05091	ASTMX12112
OG0004612	ORYLA02074	ASTMX00891
OG0004613	ORYLA06011	ASTMX21763
OG0004614	ORYLA01420	ASTMX04701
OG0004615	ORYLA02433	ASTMX21376
OG0004615	ORYLA06361	ASTMX16883
OG0004615	ORYLA13403	ASTMX16468
OG0004616	ORYLA10301, ORYLA09881	ASTMX05420
OG0004617	ORYLA12482	ASTMX09210
OG0004617	ORYLA15143	ASTMX02171
OG0004617	ORYLA11125	ASTMX02007
OG0004618	ORYLA00832	ASTMX19005
OG0004619	ORYLA16430	ASTMX10202
OG0004621	ORYLA14201	ASTMX15948, ASTMX10781
OG0004622	ORYLA01749	ASTMX12255
OG0004626	ORYLA12665	ASTMX07085
OG0004626	ORYLA14546	ASTMX00423
OG0004627	ORYLA08823	ASTMX06167
OG0004628	ORYLA16390	ASTMX07376
OG0004628	ORYLA08691	ASTMX00478
OG0004629	ORYLA02890	ASTMX09732
OG0004630	ORYLA11416	ASTMX12900
OG0004631	ORYLA19321	ASTMX20661
OG0004632	ORYLA08542	ASTMX05459
OG0004633	ORYLA06950	ASTMX10340
OG0004634	ORYLA16289	ASTMX21447
