Orthogroup	ORYLA	PFLAV
OG0002998	ORYLA14765, ORYLA16031	TCONS_00022351.p1
OG0003001	ORYLA09162	TCONS_00002698.p1
OG0003002	ORYLA14351, ORYLA16094, ORYLA08507, ORYLA09760	TCONS_00056726.p1
OG0003003	ORYLA19741, ORYLA02206, ORYLA11693	TCONS_00046653.p1
OG0003005	ORYLA05246	TCONS_00003466.p1
OG0003006	ORYLA16962	TCONS_00014322.p1, TCONS_00014334.p1
OG0003007	ORYLA13640, ORYLA00272	TCONS_00053186.p1
OG0003008	ORYLA06672, ORYLA13325	TCONS_00014834.p1
OG0003009	ORYLA01927, ORYLA05902, ORYLA05918, ORYLA06229	TCONS_00017797.p1
OG0003010	ORYLA08264	TCONS_00036755.p1
OG0003011	ORYLA00062, ORYLA17088	TCONS_00044235.p1
OG0003012	ORYLA13725, ORYLA14487	TCONS_00013995.p1, TCONS_00048089.p1
OG0003013	ORYLA09697, ORYLA05595	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1
OG0003014	ORYLA11816, ORYLA12535	TCONS_00018508.p1
OG0003016	ORYLA00344, ORYLA19566	TCONS_00041684.p1
OG0003017	ORYLA05397, ORYLA19080	TCONS_00025399.p1
OG0003018	ORYLA04241, ORYLA03378	TCONS_00042596.p1
OG0003019	ORYLA11447	TCONS_00051034.p1
OG0003021	ORYLA07431	TCONS_00050470.p1
OG0003022	ORYLA00947	TCONS_00021935.p1
OG0003023	ORYLA03235, ORYLA02285, ORYLA17780	TCONS_00042741.p1
OG0003024	ORYLA12540	TCONS_00014173.p1
OG0003025	ORYLA16836, ORYLA06771	TCONS_00044903.p1
OG0003026	ORYLA00734	TCONS_00014720.p1, TCONS_00015662.p1
OG0003027	ORYLA17665, ORYLA15116	TCONS_00018446.p1
OG0003028	ORYLA02137	TCONS_00044915.p1
OG0003029	ORYLA02221, ORYLA15312	TCONS_00008363.p1
OG0003030	ORYLA12869, ORYLA12868, ORYLA00872, ORYLA16608	TCONS_00055499.p1
OG0003031	ORYLA16489, ORYLA08839	TCONS_00004052.p1
OG0003032	ORYLA01141, ORYLA08340	TCONS_00027563.p1
OG0003033	ORYLA09580	TCONS_00000889.p1
OG0003034	ORYLA00457	TCONS_00042530.p1
OG0003035	ORYLA12815, ORYLA17690	TCONS_00019341.p1
OG0003036	ORYLA06888, ORYLA13097	TCONS_00014973.p1
OG0003037	ORYLA17542	TCONS_00012033.p1
OG0003038	ORYLA03300, ORYLA05385	TCONS_00039831.p1
OG0003040	ORYLA07281, ORYLA07280	TCONS_00021633.p1, TCONS_00021160.p1
OG0003041	ORYLA05365	TCONS_00017725.p1, TCONS_00044813.p1
OG0003042	ORYLA09859, ORYLA09858	TCONS_00054889.p1
OG0003043	ORYLA13460	TCONS_00042430.p1
OG0003044	ORYLA04573	TCONS_00004867.p1
OG0003046	ORYLA15260, ORYLA06310	TCONS_00018079.p1
OG0003048	ORYLA15156, ORYLA08890	TCONS_00009304.p1
OG0003049	ORYLA17432, ORYLA12852, ORYLA06667	TCONS_00054626.p1, TCONS_00054702.p1
OG0003050	ORYLA00454, ORYLA19968	TCONS_00029314.p1
OG0003051	ORYLA03600, ORYLA09446	TCONS_00026476.p1, TCONS_00022396.p1
OG0003053	ORYLA02834	TCONS_00054310.p1
OG0003054	ORYLA12266, ORYLA09573	TCONS_00021522.p1
OG0003055	ORYLA07154, ORYLA12922, ORYLA13644	TCONS_00054282.p1
OG0003057	ORYLA03418, ORYLA11578	TCONS_00000589.p1
OG0003058	ORYLA11963, ORYLA20118, ORYLA13944	TCONS_00017801.p1
OG0003059	ORYLA00217, ORYLA04759	TCONS_00010865.p1, TCONS_00009506.p1, TCONS_00010866.p1
OG0003060	ORYLA16613, ORYLA06282, ORYLA13094	TCONS_00053579.p1
OG0003061	ORYLA04715, ORYLA00772, ORYLA10167, ORYLA11382	TCONS_00010070.p1
OG0003062	ORYLA12667	TCONS_00009277.p1
OG0003063	ORYLA10950	TCONS_00047299.p1
OG0003064	ORYLA13156	TCONS_00032013.p2
OG0003065	ORYLA05920, ORYLA02018	TCONS_00040405.p1
OG0003066	ORYLA15142, ORYLA14035, ORYLA11126	TCONS_00037980.p1
OG0003067	ORYLA17416	TCONS_00027360.p1
OG0003069	ORYLA13162	TCONS_00022197.p1, TCONS_00022198.p1, TCONS_00036468.p1
OG0003071	ORYLA01342	TCONS_00043297.p1, TCONS_00045257.p1
OG0003072	ORYLA13683, ORYLA10914	TCONS_00048899.p1
OG0003074	ORYLA16081, ORYLA01721, ORYLA05339	TCONS_00008081.p1
OG0003075	ORYLA09107	TCONS_00042477.p1
OG0003077	ORYLA16520, ORYLA00601, ORYLA00159, ORYLA16743	TCONS_00012670.p1
OG0003078	ORYLA10487	TCONS_00011470.p1
OG0003084	ORYLA03661, ORYLA03660	TCONS_00042337.p1, TCONS_00042338.p1
OG0003086	ORYLA08071	TCONS_00026260.p1, TCONS_00026114.p1, TCONS_00029205.p1
OG0003089	ORYLA14073, ORYLA13491	TCONS_00026730.p1, TCONS_00030845.p1
OG0003090	ORYLA19422, ORYLA09568	TCONS_00022504.p1, TCONS_00022507.p1, TCONS_00050796.p1, TCONS_00051891.p1, TCONS_00051894.p1, TCONS_00022509.p1
OG0003101	ORYLA10329, ORYLA09097, ORYLA16063, ORYLA15863	TCONS_00017184.p1
OG0003103	ORYLA01778	TCONS_00013562.p1, TCONS_00012395.p1
OG0003104	ORYLA02871, ORYLA13475	TCONS_00055183.p1, TCONS_00055155.p1
OG0003105	ORYLA01500	TCONS_00028837.p1
OG0003107	ORYLA15014, ORYLA12389	TCONS_00007437.p1
OG0003108	ORYLA11282, ORYLA15369	TCONS_00035993.p1
OG0003109	ORYLA16315	TCONS_00014595.p1
OG0003110	ORYLA09478	TCONS_00021811.p1
OG0003111	ORYLA00857	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1
OG0003112	ORYLA05183	TCONS_00030052.p1
OG0003113	ORYLA10065	TCONS_00045447.p1, TCONS_00045473.p1
OG0003114	ORYLA07363	TCONS_00011587.p1
OG0003115	ORYLA06857, ORYLA17487	TCONS_00028290.p1
OG0003116	ORYLA20434	TCONS_00043730.p1
OG0003118	ORYLA16184, ORYLA10022, ORYLA08702	TCONS_00020273.p1
OG0003119	ORYLA04168, ORYLA20444	TCONS_00041056.p1
OG0003120	ORYLA19924	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1
OG0003121	ORYLA14892, ORYLA13008	TCONS_00028552.p1
OG0003122	ORYLA04700, ORYLA10184	TCONS_00009581.p1
OG0003122	ORYLA11034	TCONS_00048359.p1
OG0003124	ORYLA02774	TCONS_00005423.p1
OG0003127	ORYLA10091	TCONS_00010397.p1
OG0003128	ORYLA00377	TCONS_00006238.p1
OG0003130	ORYLA03739	TCONS_00006397.p1
OG0003131	ORYLA17361, ORYLA20425	TCONS_00005152.p1
OG0003132	ORYLA02170	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1
OG0003133	ORYLA15165	TCONS_00007944.p1
OG0003134	ORYLA05931, ORYLA16455	TCONS_00020380.p1
OG0003135	ORYLA03082	TCONS_00011843.p1
OG0003136	ORYLA03448, ORYLA10254	TCONS_00010930.p1
OG0003138	ORYLA10305	TCONS_00050755.p1
OG0003140	ORYLA18056, ORYLA18057, ORYLA12143, ORYLA20304	TCONS_00028144.p1
OG0003141	ORYLA20129, ORYLA01871, ORYLA05831	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	ORYLA17712	TCONS_00029198.p1
OG0003144	ORYLA04082	TCONS_00000595.p1
OG0003145	ORYLA13404, ORYLA06360	TCONS_00014971.p1
OG0003146	ORYLA11707	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	ORYLA20499	TCONS_00026561.p1
OG0003148	ORYLA11751, ORYLA05438, ORYLA19776	TCONS_00011185.p1
OG0003149	ORYLA05759	TCONS_00029158.p1
OG0003150	ORYLA01440, ORYLA09448	TCONS_00021955.p1
OG0003152	ORYLA16325, ORYLA08299, ORYLA16852	TCONS_00013455.p1
OG0003153	ORYLA18339	TCONS_00007590.p1
OG0003154	ORYLA06654	TCONS_00052774.p1, TCONS_00052813.p1
OG0003157	ORYLA04495	TCONS_00043932.p1
OG0003158	ORYLA08610, ORYLA09460, ORYLA08913	TCONS_00002576.p1
OG0003160	ORYLA05070, ORYLA19915	TCONS_00026054.p1
OG0003161	ORYLA18915, ORYLA10523, ORYLA18916	TCONS_00011327.p1
OG0003162	ORYLA11824, ORYLA10738, ORYLA03513	TCONS_00011068.p1, TCONS_00011067.p1, TCONS_00011066.p1
OG0003163	ORYLA13213, ORYLA17286	TCONS_00029492.p1
OG0003164	ORYLA20487, ORYLA00816	TCONS_00044053.p1
OG0003165	ORYLA08595, ORYLA10561	TCONS_00002241.p1
OG0003167	ORYLA16879, ORYLA03605	TCONS_00006140.p1, TCONS_00006160.p1
OG0003169	ORYLA09698	TCONS_00053814.p1
OG0003171	ORYLA06807	TCONS_00037765.p1
OG0003172	ORYLA09854	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	ORYLA00376, ORYLA02346	TCONS_00005903.p1
OG0003174	ORYLA20481	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	ORYLA01979, ORYLA06140	TCONS_00003127.p1
OG0003176	ORYLA12690	TCONS_00030621.p1, TCONS_00030620.p1
OG0003177	ORYLA00856	TCONS_00026401.p1
OG0003178	ORYLA03270	TCONS_00012175.p1
OG0003179	ORYLA00445	TCONS_00031402.p1
OG0003180	ORYLA03447, ORYLA03986, ORYLA03985	TCONS_00006051.p1
OG0003181	ORYLA00243	TCONS_00012251.p1
OG0003183	ORYLA16117, ORYLA02124	TCONS_00020630.p1
OG0003184	ORYLA01211, ORYLA07345	TCONS_00031430.p1
OG0003185	ORYLA12363, ORYLA15072	TCONS_00036463.p1
OG0003186	ORYLA01090, ORYLA09963, ORYLA09962	TCONS_00001683.p1
OG0003187	ORYLA12776	TCONS_00054634.p1
OG0003188	ORYLA12586, ORYLA14947	TCONS_00027939.p1
OG0003189	ORYLA04108	TCONS_00001707.p1
OG0003190	ORYLA00506	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1
OG0003191	ORYLA18538, ORYLA15754	TCONS_00003984.p1
OG0003192	ORYLA09709, ORYLA08386	TCONS_00003034.p1
OG0003193	ORYLA12245, ORYLA09712	TCONS_00022403.p1
OG0003195	ORYLA16742	TCONS_00012666.p1
OG0003196	ORYLA06022	TCONS_00007011.p1
OG0003197	ORYLA18639	TCONS_00021731.p1
OG0003199	ORYLA15973, ORYLA15714	TCONS_00054865.p1
OG0003200	ORYLA05114	TCONS_00045357.p1
OG0003202	ORYLA02354	TCONS_00030468.p1
OG0003203	ORYLA02126, ORYLA16448	TCONS_00033348.p1
OG0003204	ORYLA08375	TCONS_00041693.p1
OG0003205	ORYLA12978, ORYLA12979, ORYLA17330	TCONS_00028178.p1
OG0003206	ORYLA16318	TCONS_00042722.p1
OG0003207	ORYLA14484, ORYLA19094	TCONS_00043267.p1, TCONS_00030185.p1
OG0003210	ORYLA02461, ORYLA06655	TCONS_00014945.p1
OG0003211	ORYLA20322	TCONS_00038940.p1, TCONS_00006794.p1
OG0003212	ORYLA15489, ORYLA10940	TCONS_00038921.p1, TCONS_00005698.p1
OG0003214	ORYLA09799	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	ORYLA00108, ORYLA19619	TCONS_00004511.p1
OG0003217	ORYLA13146, ORYLA02509	TCONS_00053417.p1
OG0003218	ORYLA19022	TCONS_00022948.p1
OG0003220	ORYLA01985, ORYLA05947	TCONS_00000598.p1
OG0003221	ORYLA02164, ORYLA02047	TCONS_00018636.p1, TCONS_00018637.p1
OG0003222	ORYLA15011, ORYLA12395, ORYLA09003	TCONS_00008423.p1
OG0003223	ORYLA15511	TCONS_00008858.p1
OG0003224	ORYLA08420	TCONS_00019205.p1
OG0003225	ORYLA19236, ORYLA19235	TCONS_00034983.p1
OG0003226	ORYLA12048	TCONS_00037381.p1
OG0003227	ORYLA15109	TCONS_00026520.p1
OG0003228	ORYLA10708	TCONS_00010782.p1
OG0003229	ORYLA07923, ORYLA01487	TCONS_00054940.p1
OG0003230	ORYLA08114	TCONS_00027696.p1
OG0003232	ORYLA10450, ORYLA04810, ORYLA19700, ORYLA04347, ORYLA01070	TCONS_00011416.p1
OG0003234	ORYLA01163	TCONS_00043599.p1
OG0003235	ORYLA20268	TCONS_00049408.p1
OG0003236	ORYLA02520	TCONS_00019350.p1
OG0003236	ORYLA16788	TCONS_00013892.p1
OG0003238	ORYLA12178	TCONS_00019863.p1
OG0003239	ORYLA15027	TCONS_00029442.p1
OG0003250	ORYLA11719, ORYLA16208	TCONS_00046236.p1
OG0003251	ORYLA05486, ORYLA12659	TCONS_00007188.p1, TCONS_00007189.p1
OG0003252	ORYLA11431, ORYLA10758	TCONS_00003543.p1
OG0003253	ORYLA14109, ORYLA17719, ORYLA12706	TCONS_00029368.p1
OG0003254	ORYLA01055	TCONS_00010837.p1
OG0003255	ORYLA01639	TCONS_00020100.p1
OG0003257	ORYLA10700	TCONS_00010798.p1
OG0003258	ORYLA13111	TCONS_00051629.p1
OG0003259	ORYLA17769	TCONS_00030717.p1
OG0003260	ORYLA13208, ORYLA02958	TCONS_00054519.p1
OG0003261	ORYLA06345, ORYLA06344, ORYLA06346, ORYLA03623	TCONS_00018872.p1
OG0003264	ORYLA08989, ORYLA06289	TCONS_00046364.p2
OG0003265	ORYLA14054, ORYLA11239	TCONS_00049250.p1
OG0003266	ORYLA03848, ORYLA04542	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1
OG0003267	ORYLA19756	TCONS_00031423.p1
OG0003268	ORYLA01959	TCONS_00008149.p1
OG0003269	ORYLA07800, ORYLA16726	TCONS_00013521.p1
OG0003270	ORYLA14592	TCONS_00049296.p1
OG0003272	ORYLA19655, ORYLA19654, ORYLA07229	TCONS_00043871.p1
OG0003273	ORYLA04340	TCONS_00009692.p1
OG0003275	ORYLA09029, ORYLA13943	TCONS_00020755.p1
OG0003276	ORYLA07362, ORYLA10391, ORYLA00852, ORYLA11438	TCONS_00016002.p1, TCONS_00010557.p1
OG0003277	ORYLA20336, ORYLA15828, ORYLA13998	TCONS_00049210.p1
OG0003278	ORYLA12553	TCONS_00010775.p1
OG0003279	ORYLA01238	TCONS_00041744.p1
OG0003280	ORYLA05574	TCONS_00039790.p1, TCONS_00039792.p1
OG0003282	ORYLA04149, ORYLA01430	TCONS_00027650.p1
OG0003283	ORYLA19093	TCONS_00049262.p1
OG0003284	ORYLA18705	TCONS_00002839.p1, TCONS_00002854.p1
OG0003286	ORYLA16774	TCONS_00013948.p1
OG0003287	ORYLA15508, ORYLA11362	TCONS_00057175.p1
OG0003288	ORYLA04254	TCONS_00043817.p1
OG0003289	ORYLA09052, ORYLA09053, ORYLA15034, ORYLA12726	TCONS_00044248.p1
OG0003291	ORYLA04004	TCONS_00005261.p1
OG0003293	ORYLA14350	TCONS_00019456.p1
OG0003294	ORYLA12880	TCONS_00042669.p1
OG0003295	ORYLA04874, ORYLA19440	TCONS_00027108.p1
OG0003296	ORYLA18095, ORYLA02301	TCONS_00006223.p1
OG0003297	ORYLA16817	TCONS_00013842.p1
OG0003298	ORYLA01355	TCONS_00043866.p1
OG0003299	ORYLA12913	TCONS_00003948.p1, TCONS_00053494.p1
OG0003301	ORYLA03284, ORYLA12501	TCONS_00056136.p1
OG0003302	ORYLA01208	TCONS_00030954.p1
OG0003304	ORYLA05709	TCONS_00052730.p1
OG0003305	ORYLA02939, ORYLA18010	TCONS_00045454.p1, TCONS_00045430.p1
OG0003306	ORYLA15915	TCONS_00048857.p1
OG0003307	ORYLA00404, ORYLA01512	TCONS_00031062.p1
OG0003308	ORYLA02810, ORYLA10199	TCONS_00054644.p1
OG0003311	ORYLA01367, ORYLA08826, ORYLA06226	TCONS_00018844.p1
OG0003314	ORYLA04286, ORYLA00307	TCONS_00042277.p1, TCONS_00042229.p1, TCONS_00042276.p1
OG0003315	ORYLA05354	TCONS_00017532.p1
OG0003316	ORYLA06489	TCONS_00051522.p1
OG0003317	ORYLA00142	TCONS_00014439.p1
OG0003318	ORYLA14596, ORYLA15728	TCONS_00048242.p1
OG0003319	ORYLA15491, ORYLA07033	TCONS_00046681.p1
OG0003320	ORYLA17866	TCONS_00026069.p1
OG0003321	ORYLA19455, ORYLA05648	TCONS_00008132.p1
OG0003323	ORYLA02747	TCONS_00015010.p1
OG0003325	ORYLA08076, ORYLA04984	TCONS_00031296.p1
OG0003326	ORYLA04931	TCONS_00027204.p1, TCONS_00027197.p1
OG0003327	ORYLA02456, ORYLA06278	TCONS_00016375.p1
OG0003329	ORYLA17667, ORYLA02366	TCONS_00028898.p1
OG0003330	ORYLA14948	TCONS_00028960.p1
OG0003331	ORYLA03745	TCONS_00006506.p1
OG0003332	ORYLA06788, ORYLA02078	TCONS_00046195.p1, TCONS_00046192.p1
OG0003333	ORYLA19135	TCONS_00036252.p1
OG0003335	ORYLA10536	TCONS_00011485.p1
OG0003336	ORYLA13585, ORYLA16595, ORYLA17841	TCONS_00014647.p1
OG0003337	ORYLA20124	TCONS_00051325.p1, TCONS_00051418.p1
OG0003340	ORYLA05123, ORYLA01941	TCONS_00017094.p1
OG0003341	ORYLA00218	TCONS_00003609.p1
OG0003343	ORYLA03249	TCONS_00006521.p1
OG0003344	ORYLA11978	TCONS_00046687.p1
OG0003346	ORYLA07076	TCONS_00046360.p1, TCONS_00046351.p1, TCONS_00046362.p1
OG0003347	ORYLA09885, ORYLA04679	TCONS_00056116.p1
OG0003348	ORYLA07117, ORYLA09434	TCONS_00017611.p1, TCONS_00017647.p1
OG0003349	ORYLA00427, ORYLA04988, ORYLA08086	TCONS_00030123.p1
OG0003350	ORYLA09368, ORYLA09369, ORYLA06960, ORYLA03492, ORYLA01457	TCONS_00022739.p1
OG0003351	ORYLA14628	TCONS_00047963.p2
OG0003352	ORYLA08412, ORYLA10054	TCONS_00033183.p1
OG0003353	ORYLA10916	TCONS_00047823.p1, TCONS_00047834.p1
OG0003354	ORYLA19460, ORYLA19459, ORYLA00204	TCONS_00033398.p1, TCONS_00032835.p1
OG0003355	ORYLA02544, ORYLA05076, ORYLA07720	TCONS_00031349.p1
OG0003356	ORYLA00555, ORYLA16745	TCONS_00012899.p1
OG0003357	ORYLA01325	TCONS_00026252.p1
OG0003358	ORYLA14258	TCONS_00048237.p1
OG0003359	ORYLA11531	TCONS_00023445.p1, TCONS_00023479.p1
OG0003360	ORYLA10113	TCONS_00011165.p1
OG0003361	ORYLA10105, ORYLA03006	TCONS_00011047.p1
OG0003362	ORYLA03192	TCONS_00043774.p1
OG0003364	ORYLA14543, ORYLA16352	TCONS_00037083.p1
OG0003365	ORYLA11052, ORYLA14488	TCONS_00018439.p1
OG0003366	ORYLA19482	TCONS_00011117.p1
OG0003367	ORYLA19314	TCONS_00014336.p1, TCONS_00014325.p1
OG0003368	ORYLA01157	TCONS_00027072.p1
OG0003369	ORYLA17954, ORYLA05099	TCONS_00030861.p1
OG0003370	ORYLA02169, ORYLA05635	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1
OG0003372	ORYLA13263, ORYLA19929	TCONS_00053297.p1
OG0003373	ORYLA11155, ORYLA15306	TCONS_00037895.p1
OG0003374	ORYLA05369	TCONS_00054992.p1
OG0003375	ORYLA17409	TCONS_00029030.p1
OG0003376	ORYLA07502	TCONS_00055205.p1, TCONS_00041457.p1
OG0003377	ORYLA12102	TCONS_00023122.p1
OG0003378	ORYLA12071	TCONS_00023058.p1, TCONS_00023089.p1
OG0003379	ORYLA05666	TCONS_00018871.p1
OG0003380	ORYLA02294, ORYLA17353	TCONS_00006819.p1
OG0003381	ORYLA10983, ORYLA12366	TCONS_00024085.p1
OG0003382	ORYLA06657, ORYLA06055	TCONS_00023674.p1
OG0003383	ORYLA08272	TCONS_00020044.p1
OG0003384	ORYLA00693, ORYLA05038, ORYLA17993, ORYLA17992, ORYLA14121	TCONS_00027067.p1
OG0003385	ORYLA16115	TCONS_00020620.p1
OG0003386	ORYLA06516, ORYLA12917	TCONS_00052234.p1
OG0003387	ORYLA16634	TCONS_00005038.p1
OG0003388	ORYLA19757, ORYLA04964	TCONS_00030400.p1, TCONS_00030384.p1
OG0003391	ORYLA10703	TCONS_00009705.p1
OG0003392	ORYLA00140, ORYLA00535	TCONS_00014589.p1
OG0003394	ORYLA09650	TCONS_00019998.p1
OG0003396	ORYLA20291	TCONS_00036037.p1
OG0003397	ORYLA19368, ORYLA07867, ORYLA03946, ORYLA01337	TCONS_00051012.p1
OG0003401	ORYLA18469	TCONS_00015311.p1
OG0003419	ORYLA07674	TCONS_00040540.p1
OG0003421	ORYLA20432	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1, TCONS_00041936.p1
OG0003422	ORYLA11143	TCONS_00022982.p1
OG0003424	ORYLA16837	TCONS_00013866.p1
OG0003425	ORYLA19551, ORYLA19552	TCONS_00029551.p1
OG0003426	ORYLA01060	TCONS_00028995.p1
OG0003428	ORYLA07230	TCONS_00043444.p1
OG0003429	ORYLA15696	TCONS_00036739.p1
OG0003430	ORYLA04134, ORYLA05926	TCONS_00035290.p1
OG0003431	ORYLA13930, ORYLA13647	TCONS_00057200.p1
OG0003433	ORYLA04481	TCONS_00021164.p1
OG0003434	ORYLA08873	TCONS_00031599.p1
OG0003435	ORYLA11612, ORYLA10262	TCONS_00010051.p1
OG0003437	ORYLA16686, ORYLA18274, ORYLA16631	TCONS_00012557.p1, TCONS_00012556.p1, TCONS_00012555.p1
OG0003439	ORYLA08660	TCONS_00022916.p1
OG0003440	ORYLA09996, ORYLA09995, ORYLA19837	TCONS_00042109.p1
OG0003441	ORYLA11240, ORYLA14053	TCONS_00047900.p1
OG0003443	ORYLA08295, ORYLA10121	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1
OG0003444	ORYLA12477	TCONS_00037790.p1
OG0003445	ORYLA02950	TCONS_00016588.p1, TCONS_00015497.p1
OG0003448	ORYLA06020	TCONS_00007006.p1
OG0003448	ORYLA12750	TCONS_00007007.p1
OG0003449	ORYLA08945	TCONS_00014387.p1
OG0003450	ORYLA06472	TCONS_00043348.p1, TCONS_00043337.p1
OG0003451	ORYLA09529	TCONS_00002411.p1
OG0003452	ORYLA05284	TCONS_00026077.p1
OG0003453	ORYLA17585	TCONS_00005573.p1
OG0003454	ORYLA16419, ORYLA05702, ORYLA07880	TCONS_00057051.p1
OG0003455	ORYLA15928	TCONS_00055264.p1
OG0003456	ORYLA16281	TCONS_00013273.p1
OG0003457	ORYLA07032, ORYLA10641	TCONS_00018135.p1
OG0003459	ORYLA04696, ORYLA10058	TCONS_00011141.p1
OG0003460	ORYLA20040, ORYLA04718	TCONS_00009899.p1
OG0003461	ORYLA14029	TCONS_00023345.p1
OG0003462	ORYLA16610	TCONS_00015415.p1
OG0003463	ORYLA18517, ORYLA11792	TCONS_00010682.p1, TCONS_00010685.p1
OG0003464	ORYLA07795	TCONS_00012311.p1
OG0003465	ORYLA17241	TCONS_00016466.p1
OG0003466	ORYLA08173, ORYLA02600, ORYLA01193	TCONS_00026627.p1
OG0003467	ORYLA02217	TCONS_00007054.p1
OG0003469	ORYLA15259	TCONS_00008558.p1
OG0003470	ORYLA17233	TCONS_00028699.p1
OG0003471	ORYLA05163	TCONS_00011334.p1
OG0003472	ORYLA09943	TCONS_00043524.p1
OG0003473	ORYLA03676	TCONS_00018879.p1
OG0003474	ORYLA05348, ORYLA01720, ORYLA01933	TCONS_00018276.p1
OG0003475	ORYLA09037	TCONS_00001181.p1, TCONS_00001191.p1
OG0003476	ORYLA10956	TCONS_00048082.p1
OG0003477	ORYLA05136	TCONS_00046338.p1
OG0003478	ORYLA10473	TCONS_00009936.p1, TCONS_00009948.p1
OG0003480	ORYLA14009	TCONS_00007841.p1
OG0003481	ORYLA09851	TCONS_00020337.p1
OG0003482	ORYLA19870	TCONS_00023584.p1, TCONS_00023547.p1
OG0003483	ORYLA05235	TCONS_00031009.p1
OG0003486	ORYLA11922	TCONS_00001225.p1
OG0003487	ORYLA01531	TCONS_00026217.p1
OG0003488	ORYLA09086	TCONS_00046419.p1
OG0003489	ORYLA10608, ORYLA05128	TCONS_00017830.p1
OG0003490	ORYLA09588	TCONS_00004980.p1
OG0003491	ORYLA01435, ORYLA03786, ORYLA08768	TCONS_00022792.p1, TCONS_00022795.p1
OG0003492	ORYLA19071	TCONS_00031295.p1
OG0003495	ORYLA15496, ORYLA20263, ORYLA20109	TCONS_00045498.p1
OG0003496	ORYLA03579	TCONS_00042095.p1
OG0003497	ORYLA03780	TCONS_00034974.p1
OG0003498	ORYLA00351	TCONS_00018101.p1
OG0003499	ORYLA14587	TCONS_00017602.p1
OG0003501	ORYLA13017	TCONS_00052580.p1
OG0003502	ORYLA03987	TCONS_00004748.p1
OG0003503	ORYLA08311	TCONS_00012915.p1
OG0003504	ORYLA00809	TCONS_00013392.p1
OG0003505	ORYLA15188	TCONS_00008629.p1, TCONS_00008628.p1
OG0003506	ORYLA03663, ORYLA07315	TCONS_00042743.p1
OG0003507	ORYLA13206, ORYLA13567	TCONS_00052832.p1
OG0003508	ORYLA09159, ORYLA06715	TCONS_00056773.p1
OG0003509	ORYLA07419	TCONS_00051123.p1
OG0003510	ORYLA14280	TCONS_00008128.p1
OG0003511	ORYLA17668	TCONS_00027853.p1
OG0003512	ORYLA17979, ORYLA14116	TCONS_00004749.p1
OG0003513	ORYLA19681, ORYLA05692	TCONS_00055574.p1
OG0003514	ORYLA14323, ORYLA13834, ORYLA20337	TCONS_00048015.p1, TCONS_00047997.p1
OG0003515	ORYLA00165	TCONS_00042609.p1
OG0003517	ORYLA14850, ORYLA11261	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	ORYLA02219	TCONS_00007976.p1
OG0003519	ORYLA06032	TCONS_00057255.p1
OG0003520	ORYLA10150	TCONS_00003471.p1
OG0003521	ORYLA03229	TCONS_00042336.p1
OG0003522	ORYLA11321, ORYLA10376	TCONS_00013623.p1
OG0003523	ORYLA06822	TCONS_00050093.p1, TCONS_00051275.p1
OG0003524	ORYLA14492	TCONS_00050096.p1
OG0003525	ORYLA06258	TCONS_00038685.p1, TCONS_00038686.p1
OG0003526	ORYLA05238, ORYLA00105, ORYLA08676	TCONS_00011200.p1
OG0003527	ORYLA03109	TCONS_00020851.p1
OG0003528	ORYLA09598	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	ORYLA08755, ORYLA16493	TCONS_00055604.p1
OG0003530	ORYLA08384, ORYLA09655	TCONS_00003662.p1
OG0003531	ORYLA10765, ORYLA01076	TCONS_00010091.p1
OG0003532	ORYLA09550	TCONS_00051905.p1
OG0003533	ORYLA20154	TCONS_00048487.p1
OG0003534	ORYLA04728, ORYLA10480	TCONS_00010648.p1
OG0003535	ORYLA17733, ORYLA17692	TCONS_00026200.p1
OG0003536	ORYLA20264	TCONS_00045108.p1
OG0003537	ORYLA02972	TCONS_00026578.p1
OG0003538	ORYLA04723	TCONS_00044141.p1
OG0003539	ORYLA00317	TCONS_00019206.p1
OG0003541	ORYLA12459	TCONS_00018913.p1
OG0003543	ORYLA06025	TCONS_00055790.p1
OG0003544	ORYLA05956	TCONS_00046341.p1
OG0003545	ORYLA16290, ORYLA00780, ORYLA16888	TCONS_00013272.p1
