Orthogroup	ORYLA	OWEFU
OG0002670	ORYLA10125, ORYLA05269	OFUSG12187.4.p1, OFUSG12187.1.p1, OFUSG12187.2.p1, OFUSG12187.3.p1
OG0002671	ORYLA12653, ORYLA16152, ORYLA02005, ORYLA20373	OFUSG20832.1.p1
OG0002672	ORYLA09257, ORYLA12551, ORYLA11463	OFUSG23393.1.p1
OG0002673	ORYLA04834, ORYLA10791	OFUSG05576.1.p1
OG0002674	ORYLA17710	OFUSG09685.1.p1
OG0002677	ORYLA16626	OFUSG17880.1.p1, OFUSG17880.2.p1
OG0002678	ORYLA07464, ORYLA08686, ORYLA09983	OFUSG03008.1.p1
OG0002679	ORYLA03423, ORYLA05872	OFUSG21039.1.p1
OG0002682	ORYLA06283	OFUSG17355.1.p1
OG0002683	ORYLA15226	OFUSG07966.1.p1
OG0002683	ORYLA00261, ORYLA07021, ORYLA13641	OFUSG17573.1.p2
OG0002685	ORYLA09138	OFUSG01490.1.p1
OG0002688	ORYLA09120, ORYLA00939	OFUSG19118.1.p1, OFUSG03402.1.p1
OG0002703	ORYLA04262, ORYLA05910	OFUSG19745.2.p1, OFUSG19745.1.p1
OG0002705	ORYLA12908, ORYLA02396	OFUSG23521.2.p1, OFUSG23521.1.p1
OG0002707	ORYLA04757, ORYLA00219, ORYLA11595, ORYLA10458	OFUSG12558.1.p1
OG0002708	ORYLA11930	OFUSG00085.1.p1
OG0002710	ORYLA13658, ORYLA12679, ORYLA14789	OFUSG09390.1.p1
OG0002711	ORYLA09750, ORYLA07087	OFUSG10377.1.p1
OG0002712	ORYLA07981, ORYLA16256	OFUSG02353.1.p1
OG0002715	ORYLA14520	OFUSG06599.1.p1, OFUSG06599.3.p1, OFUSG06599.2.p1
OG0002716	ORYLA07796	OFUSG09527.1.p1
OG0002718	ORYLA15396	OFUSG20941.1.p1, OFUSG20941.2.p1
OG0002719	ORYLA06395, ORYLA09201, ORYLA09758, ORYLA08561	OFUSG04545.1.p1
OG0002720	ORYLA14256	OFUSG20349.1.p1
OG0002721	ORYLA05835, ORYLA16328, ORYLA00562	OFUSG09992.1.p1
OG0002722	ORYLA10461	OFUSG21829.1.p1
OG0002723	ORYLA03834, ORYLA03835, ORYLA07370, ORYLA11739	OFUSG25295.1.p1
OG0002724	ORYLA00721	OFUSG23259.1.p1
OG0002726	ORYLA07332, ORYLA08157	OFUSG10760.1.p1
OG0002728	ORYLA03244	OFUSG24205.1.p1
OG0002729	ORYLA09551	OFUSG02975.1.p1
OG0002730	ORYLA05316, ORYLA03165	OFUSG00020.1.p1
OG0002731	ORYLA18153, ORYLA02872	OFUSG08355.1.p1
OG0002732	ORYLA04732, ORYLA07647	OFUSG18697.1.p1
OG0002734	ORYLA04872, ORYLA00771, ORYLA11966, ORYLA10545	OFUSG12291.1.p1
OG0002735	ORYLA16462, ORYLA02145, ORYLA06141, ORYLA15735, ORYLA09471, ORYLA16461, ORYLA05934	OFUSG15372.1.p1, OFUSG15374.1.p1
OG0002736	ORYLA11452	OFUSG00224.1.p1
OG0002736	ORYLA08695, ORYLA09582	OFUSG00222.1.p1
OG0002738	ORYLA08350, ORYLA16506, ORYLA00591	OFUSG17862.1.p1
OG0002739	ORYLA12804	OFUSG02929.1.p1
OG0002740	ORYLA20028, ORYLA00750, ORYLA01841	OFUSG17183.1.p1
OG0002741	ORYLA12192, ORYLA06061	OFUSG09210.1.p1, OFUSG09210.2.p1
OG0002742	ORYLA04963, ORYLA00437	OFUSG18256.1.p1
OG0002743	ORYLA19035, ORYLA09902	OFUSG16819.1.p1
OG0002744	ORYLA18974, ORYLA02610	OFUSG08357.1.p1
OG0002745	ORYLA00687	OFUSG18242.2.p1, OFUSG18242.1.p1
OG0002746	ORYLA05943	OFUSG09016.1.p1
OG0002747	ORYLA19242, ORYLA02887	OFUSG25884.2.p1, OFUSG25884.1.p1
OG0002748	ORYLA02879	OFUSG25527.1.p1
OG0002748	ORYLA07083	OFUSG25533.1.p1
OG0002749	ORYLA09355, ORYLA08642	OFUSG08546.1.p1
OG0002751	ORYLA17875	OFUSG05851.1.p1
OG0002752	ORYLA09106	OFUSG01980.2.p1, OFUSG01980.1.p1
OG0002753	ORYLA14155, ORYLA11165	OFUSG05932.1.p1
OG0002754	ORYLA18568	OFUSG21211.1.p1, OFUSG21211.2.p1
OG0002756	ORYLA13793	OFUSG24104.1.p1
OG0002757	ORYLA00322, ORYLA00321	OFUSG07053.2.p1, OFUSG07053.3.p1, OFUSG07053.1.p1
OG0002758	ORYLA03351, ORYLA04510, ORYLA17536	OFUSG15087.1.p1
OG0002759	ORYLA09586, ORYLA09585	OFUSG01273.2.p1, OFUSG01273.1.p1
OG0002760	ORYLA10884	OFUSG19010.1.p1, OFUSG19009.1.p1
OG0002761	ORYLA17179	OFUSG26078.1.p1
OG0002762	ORYLA14042, ORYLA10843	OFUSG06435.1.p1
OG0002763	ORYLA08239	OFUSG04521.1.p1, OFUSG04521.2.p1
OG0002764	ORYLA15656, ORYLA06813, ORYLA03798	OFUSG23602.1.p1
OG0002765	ORYLA05581, ORYLA15145, ORYLA12027	OFUSG20514.1.p1
OG0002766	ORYLA10349	OFUSG25034.1.p1
OG0002767	ORYLA04026, ORYLA00357, ORYLA00358	OFUSG03685.1.p1
OG0002768	ORYLA02309, ORYLA11235	OFUSG06807.1.p1
OG0002769	ORYLA17227, ORYLA02552, ORYLA12217	OFUSG02422.4.p1, OFUSG02422.2.p1, OFUSG02422.3.p1, OFUSG02422.1.p1
OG0002771	ORYLA12518	OFUSG11277.1.p1
OG0002772	ORYLA12777	OFUSG06709.1.p1
OG0002773	ORYLA19216	OFUSG26880.2.p1, OFUSG26880.1.p1
OG0002774	ORYLA13210, ORYLA12404, ORYLA19635	OFUSG08706.1.p1, OFUSG08706.2.p1
OG0002775	ORYLA10242, ORYLA10244, ORYLA08215	OFUSG22089.1.p1
OG0002776	ORYLA01308	OFUSG17830.2.p1, OFUSG17830.1.p1
OG0002779	ORYLA20250	OFUSG01706.1.p1
OG0002781	ORYLA16475, ORYLA16109, ORYLA19361	OFUSG15810.1.p1
OG0002783	ORYLA02442	OFUSG23510.1.p1
OG0002785	ORYLA06284, ORYLA17343, ORYLA02417	OFUSG17300.1.p1
OG0002786	ORYLA06176, ORYLA14979, ORYLA12999, ORYLA12998, ORYLA17650	OFUSG19625.1.p1
OG0002787	ORYLA20316	OFUSG04751.1.p1
OG0002788	ORYLA14654	OFUSG01564.1.p1
OG0002790	ORYLA03569	OFUSG03365.1.p1
OG0002791	ORYLA16596, ORYLA00875, ORYLA00876, ORYLA12968, ORYLA18791, ORYLA18124	OFUSG13923.1.p1
OG0002793	ORYLA07270	OFUSG11358.1.p1, OFUSG11360.1.p1
OG0002794	ORYLA02734, ORYLA06923	OFUSG09921.3.p1, OFUSG09921.2.p1, OFUSG09921.1.p1
OG0002795	ORYLA12451, ORYLA19180	OFUSG16642.1.p1
OG0002799	ORYLA16295	OFUSG15023.2.p1, OFUSG15023.1.p1
OG0002811	ORYLA14627	OFUSG05869.2.p1, OFUSG05869.1.p1
OG0002812	ORYLA02302, ORYLA13564, ORYLA06285	OFUSG23571.1.p1, OFUSG23571.2.p1
OG0002813	ORYLA13821, ORYLA02183, ORYLA20283	OFUSG07807.3.p1, OFUSG07807.2.p1, OFUSG07807.1.p1
OG0002814	ORYLA04993, ORYLA08092, ORYLA04148	OFUSG17968.1.p1
OG0002815	ORYLA05986, ORYLA10370, ORYLA11417	OFUSG00006.1.p1
OG0002816	ORYLA13033, ORYLA06757, ORYLA06755, ORYLA06756	OFUSG21501.1.p1
OG0002817	ORYLA10713, ORYLA11993	OFUSG22074.1.p1
OG0002818	ORYLA15484, ORYLA15048	OFUSG06912.1.p1
OG0002819	ORYLA15630	OFUSG12989.1.p1, OFUSG12989.2.p1
OG0002821	ORYLA13169, ORYLA06382	OFUSG12824.1.p1, OFUSG12868.1.p1
OG0002822	ORYLA16971, ORYLA00588, ORYLA16668, ORYLA07807	OFUSG10280.1.p1
OG0002824	ORYLA09339, ORYLA06204	OFUSG16938.1.p1
OG0002825	ORYLA11065	OFUSG07952.1.p1
OG0002826	ORYLA11355, ORYLA03113	OFUSG25180.1.p1
OG0002827	ORYLA11598	OFUSG01136.1.p1
OG0002828	ORYLA03128	OFUSG19694.1.p1
OG0002829	ORYLA16753	OFUSG17802.1.p1, OFUSG17802.2.p1, OFUSG17802.3.p1
OG0002830	ORYLA11471, ORYLA10187	OFUSG11249.1.p1, OFUSG11249.2.p1
OG0002831	ORYLA15327	OFUSG00744.1.p1
OG0002833	ORYLA08022	OFUSG10565.1.p1
OG0002835	ORYLA05983, ORYLA02044	OFUSG13154.1.p1
OG0002836	ORYLA19854, ORYLA03764	OFUSG21241.1.p1
OG0002837	ORYLA09113, ORYLA07584, ORYLA12792	OFUSG03666.1.p1
OG0002838	ORYLA05289, ORYLA00320	OFUSG18105.1.p1, OFUSG04576.1.p1
OG0002839	ORYLA05647	OFUSG04543.1.p1
OG0002840	ORYLA12723, ORYLA13362	OFUSG04749.1.p1, OFUSG04749.2.p1
OG0002841	ORYLA15081, ORYLA11075	OFUSG06346.1.p1
OG0002842	ORYLA02771, ORYLA13461	OFUSG26331.1.p1
OG0002843	ORYLA17609	OFUSG22264.1.p1
OG0002844	ORYLA20136	OFUSG06933.1.p1
OG0002847	ORYLA19257, ORYLA19258	OFUSG15328.1.p1
OG0002848	ORYLA08986	OFUSG20933.1.p1
OG0002849	ORYLA14814, ORYLA12422, ORYLA14813, ORYLA01616	OFUSG16116.1.p1
OG0002850	ORYLA03637	OFUSG26286.1.p1, OFUSG26286.2.p1
OG0002851	ORYLA04060, ORYLA10594, ORYLA03173	OFUSG00457.1.p1
OG0002853	ORYLA02715, ORYLA13602	OFUSG20007.1.p1
OG0002855	ORYLA03649	OFUSG01482.2.p1, OFUSG01482.1.p1
OG0002856	ORYLA06874, ORYLA12811, ORYLA02096	OFUSG09744.1.p1
OG0002858	ORYLA01755, ORYLA12296	OFUSG20592.1.p1
OG0002859	ORYLA07035	OFUSG26370.1.p1
OG0002860	ORYLA16257	OFUSG10816.1.p1
OG0002861	ORYLA12105	OFUSG08221.1.p1, OFUSG08221.3.p1, OFUSG08221.2.p1, OFUSG08221.4.p1, OFUSG08221.5.p1
OG0002862	ORYLA04015, ORYLA05434, ORYLA05308	OFUSG01203.1.p1
OG0002864	ORYLA07144, ORYLA07143	OFUSG04409.1.p1
OG0002865	ORYLA10366	OFUSG05215.1.p1
OG0002866	ORYLA02748, ORYLA00604, ORYLA16564	OFUSG00718.1.p1
OG0002869	ORYLA13866, ORYLA16223	OFUSG26444.1.p1
OG0002870	ORYLA10371	OFUSG01831.1.p1
OG0002871	ORYLA15130	OFUSG25447.1.p1
OG0002872	ORYLA02121	OFUSG20208.1.p1
OG0002873	ORYLA19407	OFUSG10642.1.p1
OG0002874	ORYLA15908, ORYLA14760	OFUSG06465.1.p1
OG0002875	ORYLA11748	OFUSG25099.1.p1
OG0002876	ORYLA08640, ORYLA04839	OFUSG07618.1.p1
OG0002877	ORYLA13198	OFUSG09062.2.p1, OFUSG09062.1.p1
OG0002878	ORYLA20310, ORYLA05630	OFUSG26924.1.p1
OG0002879	ORYLA12228, ORYLA10562	OFUSG00445.1.p1
OG0002880	ORYLA06975, ORYLA20238, ORYLA11943	OFUSG17371.1.p1, OFUSG17371.2.p1
OG0002881	ORYLA19373, ORYLA20134	OFUSG13652.1.p1
OG0002883	ORYLA12507	OFUSG22592.1.p1
OG0002884	ORYLA20174	OFUSG01224.1.p1
OG0002885	ORYLA07258, ORYLA07265, ORYLA00177	OFUSG24644.1.p1
OG0002887	ORYLA02731	OFUSG17477.1.p1
OG0002888	ORYLA16529, ORYLA07977, ORYLA17058, ORYLA00234	OFUSG18365.1.p1
OG0002889	ORYLA14307, ORYLA10855	OFUSG05655.2.p1, OFUSG05655.1.p1
OG0002890	ORYLA15943, ORYLA14281, ORYLA05398	OFUSG23123.1.p1, OFUSG23123.2.p1
OG0002891	ORYLA16619, ORYLA00864	OFUSG13187.1.p1
OG0002892	ORYLA16578, ORYLA12974, ORYLA17244, ORYLA02493	OFUSG08144.1.p1
OG0002893	ORYLA09714	OFUSG14671.1.p1, OFUSG14674.1.p1
OG0002894	ORYLA04778, ORYLA10079, ORYLA05303	OFUSG25047.1.p1
OG0002895	ORYLA11053, ORYLA14341	OFUSG18676.1.p1
OG0002896	ORYLA09565, ORYLA09164	OFUSG14237.1.p1
OG0002897	ORYLA08407	OFUSG17101.1.p1
OG0002898	ORYLA00671, ORYLA00670	OFUSG11484.1.p1
OG0002899	ORYLA05880, ORYLA13052	OFUSG21253.1.p1
OG0002900	ORYLA14973, ORYLA02100	OFUSG19632.1.p1
OG0002901	ORYLA11557	OFUSG00977.2.p1, OFUSG00977.3.p1, OFUSG00977.4.p1, OFUSG00977.1.p1
OG0002902	ORYLA16725, ORYLA07802, ORYLA07801	OFUSG05328.1.p1
OG0002905	ORYLA15649, ORYLA07137	OFUSG23411.1.p1
OG0002906	ORYLA19340, ORYLA14581	OFUSG05126.1.p1, OFUSG05126.2.p1
OG0002907	ORYLA02959, ORYLA14978	OFUSG19626.1.p1
OG0002908	ORYLA16113	OFUSG16213.1.p1
OG0002909	ORYLA15541, ORYLA10906	OFUSG18769.1.p1
OG0002910	ORYLA10834	OFUSG01086.1.p1
OG0002911	ORYLA05286, ORYLA17637	OFUSG19353.2.p1, OFUSG19353.1.p1
OG0002912	ORYLA12570	OFUSG20904.1.p1
OG0002913	ORYLA09301, ORYLA06966, ORYLA01437, ORYLA15057	OFUSG04257.1.p1
OG0002915	ORYLA15159, ORYLA06424	OFUSG20878.1.p1
OG0002916	ORYLA12904, ORYLA02397	OFUSG21167.1.p1
OG0002917	ORYLA03614	OFUSG14554.1.p1
OG0002919	ORYLA19627, ORYLA12045, ORYLA13148	OFUSG20196.1.p1, OFUSG20197.1.p1, OFUSG20197.2.p1
OG0002921	ORYLA16247	OFUSG15321.1.p1
OG0002922	ORYLA05263, ORYLA05264, ORYLA17370	OFUSG06794.1.p1
OG0002923	ORYLA02176, ORYLA15614	OFUSG20615.4.p1, OFUSG20615.3.p1, OFUSG20615.2.p1, OFUSG20615.1.p1
OG0002924	ORYLA12165, ORYLA14888, ORYLA02522, ORYLA02521	OFUSG03913.1.p1
OG0002925	ORYLA05522, ORYLA14140, ORYLA01643	OFUSG23710.1.p1
OG0002926	ORYLA02418, ORYLA12816	OFUSG03640.1.p1, OFUSG08908.1.p1
OG0002927	ORYLA05678	OFUSG04039.2.p1, OFUSG04039.1.p1
OG0002944	ORYLA11503, ORYLA15960, ORYLA09073	OFUSG26530.1.p1
OG0002945	ORYLA00078	OFUSG10545.1.p1
OG0002947	ORYLA18625	OFUSG06938.1.p1, OFUSG05617.1.p1
OG0002948	ORYLA20132, ORYLA04220	OFUSG13662.1.p1, OFUSG13656.1.p1
OG0002949	ORYLA05800	OFUSG18300.1.p1
OG0002952	ORYLA04612	OFUSG03363.1.p1
OG0002953	ORYLA13902	OFUSG21854.1.p1
OG0002955	ORYLA10112	OFUSG25162.2.p1, OFUSG25162.1.p1
OG0002956	ORYLA13006, ORYLA06858	OFUSG09190.1.p1
OG0002957	ORYLA09640	OFUSG26845.2.p1, OFUSG26845.1.p1
OG0002959	ORYLA10475	OFUSG12174.1.p1, OFUSG12174.2.p1
OG0002960	ORYLA01661, ORYLA05586	OFUSG07939.1.p1
OG0002961	ORYLA11825	OFUSG25076.1.p1, OFUSG25076.2.p1, OFUSG25076.3.p1
OG0002962	ORYLA19692, ORYLA16540	OFUSG10611.1.p1, OFUSG10611.2.p1
OG0002964	ORYLA17126, ORYLA00048, ORYLA16902	OFUSG09989.1.p1, OFUSG09989.2.p1
OG0002965	ORYLA05184	OFUSG00878.1.p1
OG0002966	ORYLA02492	OFUSG08150.1.p1, OFUSG08150.2.p1
OG0002967	ORYLA03303, ORYLA04206	OFUSG21907.1.p1
OG0002968	ORYLA02038	OFUSG13570.1.p1
OG0002969	ORYLA07908	OFUSG04125.1.p1
OG0002971	ORYLA20367, ORYLA05979, ORYLA05520	OFUSG17150.1.p1
OG0002973	ORYLA14521	OFUSG05919.3.p1, OFUSG05919.2.p1, OFUSG05919.1.p1
OG0002974	ORYLA05639, ORYLA12657	OFUSG04989.1.p1
OG0002975	ORYLA10560	OFUSG21917.1.p1
OG0002976	ORYLA17659	OFUSG20137.1.p1, OFUSG20137.2.p1
OG0002977	ORYLA03469	OFUSG15728.1.p1, OFUSG06351.1.p1, OFUSG06351.2.p1
OG0002978	ORYLA01067, ORYLA11348, ORYLA10261	OFUSG12256.1.p1
OG0002981	ORYLA08734	OFUSG20265.3.p1, OFUSG20265.2.p1, OFUSG20265.1.p1, OFUSG20265.4.p1
OG0002982	ORYLA05260	OFUSG01882.1.p1, OFUSG01880.1.p1
OG0002983	ORYLA05176, ORYLA13535	OFUSG00158.2.p1, OFUSG00158.1.p1
OG0002984	ORYLA05793	OFUSG04262.1.p1
OG0002985	ORYLA16699, ORYLA00625	OFUSG03673.2.p1, OFUSG03673.1.p1
OG0002986	ORYLA15829, ORYLA13959, ORYLA20331	OFUSG05495.2.p1, OFUSG05495.1.p1
OG0002987	ORYLA15486, ORYLA01526	OFUSG18861.2.p1, OFUSG18861.1.p1
OG0002989	ORYLA15869, ORYLA14532, ORYLA14531	OFUSG10836.1.p1, OFUSG21255.1.p1, OFUSG05462.1.p1, OFUSG10292.1.p1, OFUSG10292.2.p1
OG0002990	ORYLA04627	OFUSG06081.2.p1, OFUSG06081.1.p1
OG0002991	ORYLA04672	OFUSG11187.1.p1, OFUSG11187.2.p1
OG0002992	ORYLA09196, ORYLA15747	OFUSG12615.1.p1
OG0002994	ORYLA02194	OFUSG04802.1.p1, OFUSG04806.1.p1
OG0002996	ORYLA15037, ORYLA15923, ORYLA14260	OFUSG06256.1.p1
OG0002997	ORYLA06949	OFUSG26855.1.p1, OFUSG23413.1.p1
OG0002998	ORYLA14765, ORYLA16031	OFUSG14182.1.p1
OG0003001	ORYLA09162	OFUSG15796.1.p1
OG0003002	ORYLA14351, ORYLA16094, ORYLA08507, ORYLA09760	OFUSG16733.1.p1
OG0003003	ORYLA19741, ORYLA02206, ORYLA11693	OFUSG17638.1.p1, OFUSG17638.2.p1
OG0003004	ORYLA10597, ORYLA03379	OFUSG11480.1.p1
OG0003005	ORYLA05246	OFUSG11245.1.p1
OG0003006	ORYLA16962	OFUSG17958.1.p1
OG0003008	ORYLA06672, ORYLA13325	OFUSG25480.1.p1, OFUSG25480.2.p1
OG0003010	ORYLA08264	OFUSG00054.1.p1
OG0003011	ORYLA00062, ORYLA17088	OFUSG02280.1.p1, OFUSG02280.2.p1
OG0003012	ORYLA13725, ORYLA14487	OFUSG06422.1.p1
OG0003013	ORYLA09697, ORYLA05595	OFUSG03957.1.p1, OFUSG03957.2.p1, OFUSG24391.1.p1
OG0003014	ORYLA11816, ORYLA12535	OFUSG15945.1.p1
OG0003016	ORYLA00344, ORYLA19566	OFUSG03152.1.p1
OG0003018	ORYLA04241, ORYLA03378	OFUSG03127.1.p1
OG0003019	ORYLA11447	OFUSG17110.1.p1
OG0003021	ORYLA07431	OFUSG12843.1.p1
OG0003022	ORYLA00946, ORYLA00947	OFUSG14229.1.p1
OG0003023	ORYLA03235, ORYLA02285, ORYLA17780	OFUSG15695.1.p1, OFUSG15693.1.p1
OG0003024	ORYLA12540	OFUSG12479.1.p1
OG0003025	ORYLA16836, ORYLA06771	OFUSG17289.1.p1
OG0003026	ORYLA00734	OFUSG08234.1.p1
OG0003027	ORYLA17665, ORYLA15116	OFUSG21402.1.p1
OG0003028	ORYLA02137	OFUSG13558.1.p1
OG0003029	ORYLA02221, ORYLA15312	OFUSG20710.1.p1
OG0003030	ORYLA12869, ORYLA12868, ORYLA00872, ORYLA16608	OFUSG25379.1.p1
OG0003031	ORYLA16489, ORYLA08839	OFUSG16648.1.p1
OG0003032	ORYLA01141, ORYLA08340	OFUSG18983.2.p1, OFUSG18983.3.p1, OFUSG18983.1.p1
OG0003033	ORYLA09580	OFUSG01453.1.p1
OG0003034	ORYLA00457	OFUSG02654.1.p1
OG0003035	ORYLA12815, ORYLA17690	OFUSG01253.1.p1
OG0003036	ORYLA06888, ORYLA13097	OFUSG08199.1.p1, OFUSG08199.2.p1, OFUSG08199.3.p1
OG0003037	ORYLA17542	OFUSG12491.1.p1
OG0003038	ORYLA03300, ORYLA05385	OFUSG09156.1.p1
OG0003040	ORYLA07281, ORYLA07280	OFUSG24704.1.p1
OG0003041	ORYLA05365	OFUSG26411.1.p1
OG0003042	ORYLA09859, ORYLA09858	OFUSG04534.1.p1
OG0003043	ORYLA13460	OFUSG18158.1.p1
OG0003044	ORYLA04573	OFUSG22295.1.p1
OG0003046	ORYLA15260, ORYLA06310	OFUSG21357.1.p1
OG0003048	ORYLA15156, ORYLA08890	OFUSG20691.1.p1, OFUSG20691.2.p1
OG0003049	ORYLA17432, ORYLA12852, ORYLA06667	OFUSG26252.1.p1
OG0003050	ORYLA00454, ORYLA19968	OFUSG09796.1.p1
OG0003051	ORYLA03600, ORYLA09446	OFUSG07901.1.p1, OFUSG07901.2.p1
OG0003053	ORYLA02834	OFUSG19169.1.p1
OG0003054	ORYLA12266, ORYLA09573	OFUSG25793.1.p1
OG0003055	ORYLA07154, ORYLA12922, ORYLA13644	OFUSG21161.1.p1
OG0003057	ORYLA03418, ORYLA11578	OFUSG01472.1.p1
OG0003058	ORYLA11963, ORYLA20118, ORYLA13944	OFUSG09761.1.p1
OG0003059	ORYLA00217, ORYLA04759	OFUSG21766.1.p1, OFUSG21766.2.p1
OG0003060	ORYLA16613, ORYLA06282, ORYLA13094	OFUSG21496.1.p1
OG0003061	ORYLA04715, ORYLA00772, ORYLA10167, ORYLA11382	OFUSG22038.1.p1, OFUSG22039.1.p1
OG0003062	ORYLA12667	OFUSG22987.1.p1
OG0003063	ORYLA10950	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1
OG0003064	ORYLA13156	OFUSG16596.1.p1
OG0003065	ORYLA05920, ORYLA02018	OFUSG09629.1.p1
OG0003066	ORYLA15142, ORYLA14035, ORYLA11126	OFUSG01613.1.p1
OG0003067	ORYLA17416	OFUSG05476.1.p1
OG0003069	ORYLA13162	OFUSG24012.1.p1, OFUSG01954.1.p1
OG0003071	ORYLA01342	OFUSG02538.1.p1
OG0003072	ORYLA13683, ORYLA10914	OFUSG19220.1.p1
OG0003073	ORYLA04415	OFUSG22208.1.p1
OG0003073	ORYLA14154	OFUSG23369.1.p1
OG0003074	ORYLA16081, ORYLA01721, ORYLA05339	OFUSG22963.1.p1
OG0003075	ORYLA09107	OFUSG03295.1.p1
OG0003077	ORYLA16520, ORYLA00601, ORYLA00159, ORYLA16743	OFUSG10101.1.p1
OG0003078	ORYLA10487	OFUSG11722.1.p1
OG0003079	ORYLA14096, ORYLA06851, ORYLA13613	OFUSG19620.1.p1
OG0003084	ORYLA03661, ORYLA03660	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1
OG0003086	ORYLA08071	OFUSG20429.1.p1
OG0003089	ORYLA14073, ORYLA13491	OFUSG15303.1.p1, OFUSG15302.1.p1
OG0003101	ORYLA10329, ORYLA09097, ORYLA16063, ORYLA15863	OFUSG26512.1.p1
OG0003103	ORYLA01778	OFUSG26724.1.p1, OFUSG03657.1.p1
OG0003104	ORYLA02871, ORYLA13475	OFUSG25660.1.p1
OG0003105	ORYLA01500	OFUSG19655.1.p1
OG0003107	ORYLA15014, ORYLA12389	OFUSG05270.1.p1, OFUSG05271.1.p1
OG0003108	ORYLA11282, ORYLA15369	OFUSG01270.1.p1, OFUSG01270.2.p1
OG0003110	ORYLA09478	OFUSG25812.1.p1
OG0003111	ORYLA00857	OFUSG24811.1.p1, OFUSG12678.1.p1
OG0003112	ORYLA05183	OFUSG18595.1.p1
OG0003114	ORYLA07363	OFUSG12552.1.p1, OFUSG12552.2.p1
OG0003115	ORYLA06857, ORYLA17487	OFUSG09196.1.p1
OG0003116	ORYLA20434	OFUSG11676.1.p1, OFUSG03494.1.p1, OFUSG03504.1.p1
OG0003118	ORYLA16184, ORYLA10022, ORYLA08702	OFUSG13259.2.p1, OFUSG13259.1.p1
OG0003119	ORYLA04168, ORYLA20444	OFUSG19562.1.p1
OG0003120	ORYLA19924	OFUSG17588.1.p1
OG0003121	ORYLA14892, ORYLA13008	OFUSG19684.1.p1
OG0003122	ORYLA04700, ORYLA10184	OFUSG11284.1.p1
OG0003122	ORYLA11034	OFUSG05488.1.p1
OG0003124	ORYLA02774	OFUSG24113.1.p1
OG0003126	ORYLA02613	OFUSG17303.1.p1
OG0003127	ORYLA10091	OFUSG12113.1.p1
OG0003128	ORYLA00377	OFUSG22958.1.p1
OG0003130	ORYLA03739	OFUSG24116.1.p1
OG0003131	ORYLA17361, ORYLA20425	OFUSG24004.1.p1
OG0003132	ORYLA02170	OFUSG13365.1.p1, OFUSG13365.2.p1
OG0003133	ORYLA15165	OFUSG04998.1.p1
OG0003135	ORYLA03082	OFUSG22017.1.p1
OG0003136	ORYLA03448, ORYLA10254	OFUSG11408.1.p1
OG0003138	ORYLA10305	OFUSG26552.1.p1
OG0003140	ORYLA18056, ORYLA18057, ORYLA12143, ORYLA20304	OFUSG09635.1.p1
OG0003141	ORYLA20129, ORYLA01871, ORYLA05831	OFUSG17507.1.p1
OG0003142	ORYLA17712	OFUSG20057.1.p1
OG0003143	ORYLA18757	OFUSG09017.1.p1
OG0003144	ORYLA04082	OFUSG00084.1.p1
OG0003145	ORYLA13404, ORYLA06360	OFUSG07280.1.p1
OG0003146	ORYLA11707	OFUSG17076.2.p1, OFUSG17076.1.p1
OG0003147	ORYLA20499	OFUSG05907.1.p1
OG0003148	ORYLA11751, ORYLA05438, ORYLA19776	OFUSG12277.1.p1
OG0003149	ORYLA05759	OFUSG20155.1.p1, OFUSG20155.2.p1
OG0003150	ORYLA01440, ORYLA09448	OFUSG24838.1.p1
OG0003152	ORYLA16325, ORYLA08299, ORYLA16852	OFUSG18463.1.p1
OG0003153	ORYLA18339	OFUSG04951.1.p1
OG0003154	ORYLA06654	OFUSG17694.1.p1
OG0003157	ORYLA04495	OFUSG02293.1.p1, OFUSG02291.1.p1
OG0003158	ORYLA08610, ORYLA09460, ORYLA08913	OFUSG04551.1.p1
OG0003159	ORYLA02503, ORYLA17417, ORYLA05287	OFUSG00694.1.p1, OFUSG10284.1.p1
OG0003160	ORYLA05070, ORYLA19915	OFUSG19116.1.p1
OG0003161	ORYLA18915, ORYLA10523, ORYLA18916	OFUSG12513.1.p1
OG0003162	ORYLA11824, ORYLA10738, ORYLA03513	OFUSG12213.1.p1
OG0003164	ORYLA20487, ORYLA00816	OFUSG03455.1.p1
OG0003165	ORYLA08595, ORYLA10561	OFUSG01448.1.p1
OG0003166	ORYLA04911, ORYLA04910	OFUSG13956.1.p1
OG0003167	ORYLA16879, ORYLA03605	OFUSG15741.1.p1
OG0003169	ORYLA09698	OFUSG16524.1.p1
OG0003171	ORYLA06807	OFUSG07971.1.p1
OG0003172	ORYLA09854	OFUSG04307.1.p1
OG0003174	ORYLA20481	OFUSG03000.1.p1
OG0003175	ORYLA01979, ORYLA06140	OFUSG16466.1.p1
OG0003176	ORYLA12690	OFUSG20448.1.p1
OG0003177	ORYLA00856	OFUSG19290.1.p1
OG0003178	ORYLA03270	OFUSG25106.1.p1
OG0003179	ORYLA00445	OFUSG18054.1.p1
OG0003180	ORYLA03447, ORYLA03986, ORYLA03985	OFUSG15647.1.p1
OG0003181	ORYLA00243	OFUSG10646.1.p1
