Orthogroup	ORYLA	AMPFI_ok
OG0003630	ORYLA07936	AMPFI_13915
OG0003631	ORYLA18266	AMPFI_20160
OG0003631	ORYLA04613	AMPFI_23733
OG0003633	ORYLA15479	AMPFI_02327, AMPFI_20276
OG0003635	ORYLA01451	AMPFI_15181
OG0003636	ORYLA05265	AMPFI_00213
OG0003638	ORYLA11662	AMPFI_07537
OG0003639	ORYLA04010	AMPFI_21939
OG0003640	ORYLA16900, ORYLA07985, ORYLA08704	AMPFI_16498
OG0003641	ORYLA05514, ORYLA13948, ORYLA15562	AMPFI_07323
OG0003642	ORYLA14662, ORYLA00337	AMPFI_06630
OG0003643	ORYLA16013	AMPFI_12454
OG0003644	ORYLA19217, ORYLA19218	AMPFI_06306
OG0003645	ORYLA17019, ORYLA16769	AMPFI_16881
OG0003646	ORYLA12425	AMPFI_06564
OG0003647	ORYLA18090, ORYLA02365	AMPFI_00053
OG0003648	ORYLA10802	AMPFI_01550
OG0003650	ORYLA14386	AMPFI_12108
OG0003651	ORYLA15506	AMPFI_09243
OG0003652	ORYLA04563, ORYLA03095	AMPFI_10927
OG0003653	ORYLA01638, ORYLA07485	AMPFI_11406
OG0003654	ORYLA09093	AMPFI_17684
OG0003655	ORYLA11608, ORYLA09516	AMPFI_08590
OG0003656	ORYLA12194, ORYLA06060	AMPFI_15780
OG0003658	ORYLA05614, ORYLA01831	AMPFI_13106
OG0003659	ORYLA19260	AMPFI_02966
OG0003660	ORYLA04982, ORYLA08074	AMPFI_24383, AMPFI_21513, AMPFI_24288, AMPFI_15577
OG0003662	ORYLA04873, ORYLA02401	AMPFI_13941
OG0003663	ORYLA07346, ORYLA04670	AMPFI_22056
OG0003665	ORYLA11822	AMPFI_01410
OG0003666	ORYLA02489, ORYLA13220, ORYLA06808	AMPFI_10136
OG0003668	ORYLA12159	AMPFI_07166
OG0003668	ORYLA14882	AMPFI_05843
OG0003669	ORYLA00310	AMPFI_11157
OG0003671	ORYLA19913, ORYLA05071, ORYLA03950	AMPFI_00179
OG0003672	ORYLA07781	AMPFI_09980
OG0003674	ORYLA00233	AMPFI_05762
OG0003675	ORYLA05527	AMPFI_08157
OG0003676	ORYLA18000	AMPFI_18881
OG0003677	ORYLA09433, ORYLA09215, ORYLA16425	AMPFI_07661
OG0003678	ORYLA19111, ORYLA18850	AMPFI_07460
OG0003679	ORYLA09435, ORYLA09221	AMPFI_07845
OG0003680	ORYLA09399	AMPFI_09842
OG0003681	ORYLA15043, ORYLA12095	AMPFI_19503
OG0003682	ORYLA05336, ORYLA11752	AMPFI_07578
OG0003683	ORYLA02323	AMPFI_02901
OG0003684	ORYLA09009	AMPFI_00490, AMPFI_16180
OG0003685	ORYLA12611	AMPFI_12477
OG0003686	ORYLA15174, ORYLA15175	AMPFI_07985
OG0003687	ORYLA16099, ORYLA09689	AMPFI_00830
OG0003688	ORYLA15391	AMPFI_03029
OG0003689	ORYLA00037	AMPFI_14009
OG0003690	ORYLA10151	AMPFI_05747
OG0003691	ORYLA00513	AMPFI_11092, AMPFI_06458
OG0003692	ORYLA17765, ORYLA17766	AMPFI_03589
OG0003693	ORYLA11068, ORYLA15548	AMPFI_02553
OG0003694	ORYLA05766	AMPFI_08303
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	AMPFI_15699
OG0003696	ORYLA14696	AMPFI_04491, AMPFI_03543, AMPFI_02677
OG0003697	ORYLA18863	AMPFI_11115
OG0003698	ORYLA05043, ORYLA17728	AMPFI_19011
OG0003700	ORYLA00145, ORYLA16899	AMPFI_09947
OG0003701	ORYLA09740	AMPFI_21477, AMPFI_00012, AMPFI_24465
OG0003702	ORYLA04776, ORYLA10080	AMPFI_15283
OG0003703	ORYLA19118, ORYLA07915	AMPFI_10771
OG0003704	ORYLA00715, ORYLA06286	AMPFI_14195
OG0003705	ORYLA01951	AMPFI_23254
OG0003706	ORYLA06085	AMPFI_05005
OG0003707	ORYLA12453	AMPFI_07583
OG0003709	ORYLA15349, ORYLA12752	AMPFI_06172
OG0003710	ORYLA04163, ORYLA08822	AMPFI_12106, AMPFI_01123
OG0003711	ORYLA12421	AMPFI_12979
OG0003712	ORYLA16996, ORYLA19025	AMPFI_04984
OG0003713	ORYLA13219, ORYLA06802	AMPFI_04283
OG0003714	ORYLA19329	AMPFI_25572
OG0003716	ORYLA13136	AMPFI_04436, AMPFI_02826
OG0003717	ORYLA02048	AMPFI_00073
OG0003718	ORYLA08634	AMPFI_18529
OG0003719	ORYLA05761	AMPFI_04202
OG0003720	ORYLA06376, ORYLA01596	AMPFI_22323
OG0003721	ORYLA01061	AMPFI_08300
OG0003722	ORYLA06277, ORYLA02448	AMPFI_16876
OG0003725	ORYLA13642, ORYLA17118	AMPFI_06286
OG0003727	ORYLA01928, ORYLA05903	AMPFI_09286, AMPFI_11496
OG0003729	ORYLA08395	AMPFI_24000
OG0003731	ORYLA00028	AMPFI_22155
OG0003733	ORYLA07355	AMPFI_08970
OG0003734	ORYLA02449	AMPFI_18672
OG0003736	ORYLA15256	AMPFI_04878
OG0003738	ORYLA16804	AMPFI_15996
OG0003739	ORYLA10021	AMPFI_04457
OG0003740	ORYLA14622	AMPFI_12630
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	AMPFI_17579, AMPFI_21157
OG0003744	ORYLA15613, ORYLA13913	AMPFI_11890
OG0003745	ORYLA17929	AMPFI_06392
OG0003748	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015	AMPFI_12821, AMPFI_25550
OG0003749	ORYLA15075, ORYLA11168	AMPFI_09561
OG0003750	ORYLA15854	AMPFI_19492
OG0003751	ORYLA12972	AMPFI_03897, AMPFI_10264
OG0003752	ORYLA20457, ORYLA20456, ORYLA14921	AMPFI_09468
OG0003754	ORYLA14867	AMPFI_09209
OG0003755	ORYLA04416	AMPFI_19354
OG0003756	ORYLA15160	AMPFI_17707
OG0003757	ORYLA03079	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	ORYLA15779	AMPFI_19318
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	AMPFI_06066
OG0003760	ORYLA07065, ORYLA12558	AMPFI_08456
OG0003761	ORYLA14667, ORYLA19588	AMPFI_18129
OG0003762	ORYLA16316	AMPFI_16490
OG0003763	ORYLA04822	AMPFI_20405, AMPFI_19416, AMPFI_23055
OG0003764	ORYLA16406	AMPFI_00088
OG0003765	ORYLA15485, ORYLA19638	AMPFI_01150
OG0003766	ORYLA14216	AMPFI_01207
OG0003767	ORYLA05360	AMPFI_01797
OG0003768	ORYLA11127	AMPFI_17858, AMPFI_04126, AMPFI_02385, AMPFI_24013, AMPFI_04639
OG0003769	ORYLA08980	AMPFI_04434, AMPFI_04953, AMPFI_03825
OG0003771	ORYLA19264, ORYLA17030	AMPFI_07160
OG0003772	ORYLA12463	AMPFI_07478
OG0003773	ORYLA08369	AMPFI_10699
OG0003776	ORYLA18575	AMPFI_18606
OG0003777	ORYLA09626, ORYLA20067	AMPFI_20144
OG0003778	ORYLA11149, ORYLA15322	AMPFI_24942
OG0003794	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748	AMPFI_16922
OG0003795	ORYLA20210	AMPFI_09136
OG0003798	ORYLA19738, ORYLA13919	AMPFI_02948
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	AMPFI_12565
OG0003806	ORYLA16763	AMPFI_05818
OG0003807	ORYLA00781	AMPFI_03351
OG0003808	ORYLA01934	AMPFI_14079
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	AMPFI_02614, AMPFI_04031
OG0003810	ORYLA09510, ORYLA12262	AMPFI_19950
OG0003811	ORYLA12803	AMPFI_10478
OG0003812	ORYLA19278	AMPFI_10138
OG0003813	ORYLA18042, ORYLA17950	AMPFI_07875
OG0003818	ORYLA04078	AMPFI_17759
OG0003820	ORYLA07704	AMPFI_17489
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	AMPFI_03105
OG0003823	ORYLA11357	AMPFI_06889
OG0003824	ORYLA17763	AMPFI_06085
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	AMPFI_21409
OG0003828	ORYLA02923	AMPFI_11909
OG0003829	ORYLA06358	AMPFI_00127
OG0003830	ORYLA10180, ORYLA11924	AMPFI_07093
OG0003831	ORYLA00352	AMPFI_12797
OG0003832	ORYLA14681, ORYLA10931	AMPFI_20517
OG0003833	ORYLA08551	AMPFI_18982
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	AMPFI_10226
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	AMPFI_14280
OG0003837	ORYLA16787	AMPFI_24684
OG0003838	ORYLA09504, ORYLA00494	AMPFI_19657
OG0003840	ORYLA19338	AMPFI_23271
OG0003841	ORYLA02082	AMPFI_21826
OG0003844	ORYLA00410	AMPFI_14349
OG0003845	ORYLA04421	AMPFI_07956
OG0003848	ORYLA06527, ORYLA13653	AMPFI_23978
OG0003850	ORYLA05996	AMPFI_10267
OG0003851	ORYLA09286, ORYLA06613	AMPFI_16652
OG0003852	ORYLA17405	AMPFI_10208
OG0003853	ORYLA18272	AMPFI_21676
OG0003854	ORYLA13175	AMPFI_03224
OG0003855	ORYLA01615, ORYLA19634	AMPFI_20260
OG0003856	ORYLA17087	AMPFI_08524
OG0003857	ORYLA19469, ORYLA19468	AMPFI_07120
OG0003858	ORYLA04975	AMPFI_00370
OG0003861	ORYLA19849	AMPFI_02803
OG0003863	ORYLA04629, ORYLA17758	AMPFI_16528
OG0003864	ORYLA03365	AMPFI_13775
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	AMPFI_11940
OG0003866	ORYLA08827	AMPFI_14452
OG0003867	ORYLA19092	AMPFI_17746
OG0003868	ORYLA19824, ORYLA12769	AMPFI_11838
OG0003869	ORYLA08057	AMPFI_17164
OG0003870	ORYLA16354	AMPFI_05899
OG0003871	ORYLA09605	AMPFI_09651
OG0003872	ORYLA17934, ORYLA17933	AMPFI_14866
OG0003873	ORYLA12547	AMPFI_09750
OG0003874	ORYLA05727, ORYLA01534	AMPFI_14478
OG0003876	ORYLA05675	AMPFI_22260
OG0003877	ORYLA13505	AMPFI_15725, AMPFI_00796
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	AMPFI_12599
OG0003880	ORYLA12824	AMPFI_08957
OG0003881	ORYLA19792, ORYLA19793	AMPFI_15319, AMPFI_15320
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	AMPFI_12967
OG0003884	ORYLA12146	AMPFI_11418
OG0003885	ORYLA05118, ORYLA08990	AMPFI_12606
OG0003886	ORYLA07850	AMPFI_05835
OG0003887	ORYLA06119	AMPFI_10957
OG0003888	ORYLA09457	AMPFI_01567
OG0003890	ORYLA02702, ORYLA03959	AMPFI_14577
OG0003892	ORYLA10862	AMPFI_11859, AMPFI_18544
OG0003893	ORYLA04836	AMPFI_15310
OG0003894	ORYLA17746	AMPFI_18671
OG0003896	ORYLA00246, ORYLA16803, ORYLA16688	AMPFI_07056
OG0003898	ORYLA12764	AMPFI_09375
OG0003899	ORYLA00332	AMPFI_00789
OG0003900	ORYLA03942	AMPFI_23235
OG0003903	ORYLA00503	AMPFI_19280
OG0003904	ORYLA12590	AMPFI_04520
OG0003905	ORYLA18767, ORYLA20350	AMPFI_02600
OG0003906	ORYLA19253, ORYLA19252	AMPFI_11162
OG0003907	ORYLA07524	AMPFI_25753
OG0003910	ORYLA01842	AMPFI_04464
OG0003911	ORYLA18945	AMPFI_08416
OG0003912	ORYLA15466, ORYLA12465	AMPFI_24373
OG0003913	ORYLA01416	AMPFI_21191
OG0003914	ORYLA18672	AMPFI_08353
OG0003915	ORYLA12264, ORYLA00970	AMPFI_10789
OG0003916	ORYLA06228, ORYLA02175	AMPFI_09047
OG0003917	ORYLA13507	AMPFI_16651, AMPFI_15299, AMPFI_01608
OG0003918	ORYLA01197, ORYLA19012	AMPFI_05529
OG0003920	ORYLA01688	AMPFI_25048
OG0003921	ORYLA07105	AMPFI_13490
OG0003922	ORYLA09787	AMPFI_19502
OG0003923	ORYLA10036	AMPFI_15048
OG0003925	ORYLA05435	AMPFI_08582
OG0003927	ORYLA17984	AMPFI_25825
OG0003930	ORYLA15221	AMPFI_07230
OG0003931	ORYLA07756	AMPFI_26056
OG0003932	ORYLA09727	AMPFI_10182
OG0003933	ORYLA14136, ORYLA10946	AMPFI_24509
OG0003934	ORYLA18258	AMPFI_16560
OG0003936	ORYLA15161	AMPFI_09358
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	AMPFI_09658
OG0003939	ORYLA08294	AMPFI_06063
OG0003940	ORYLA12099	AMPFI_19837
OG0003942	ORYLA11858	AMPFI_14927
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	AMPFI_08179
OG0003944	ORYLA06722	AMPFI_07557
OG0003945	ORYLA14999, ORYLA20189	AMPFI_08691
OG0003946	ORYLA00695, ORYLA00840	AMPFI_00888
OG0003947	ORYLA17372	AMPFI_23175
OG0003948	ORYLA17792	AMPFI_09703
OG0003949	ORYLA13984	AMPFI_12679
OG0003951	ORYLA15529	AMPFI_11617
OG0003953	ORYLA04609, ORYLA04608	AMPFI_19332
OG0003954	ORYLA05547, ORYLA11360	AMPFI_06716
OG0003955	ORYLA00673	AMPFI_11128
OG0003956	ORYLA13069	AMPFI_23119, AMPFI_23118
OG0003957	ORYLA09270	AMPFI_08683
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	AMPFI_00232
OG0003959	ORYLA02587	AMPFI_04671
OG0003960	ORYLA14710	AMPFI_08480
OG0003961	ORYLA06267	AMPFI_06314
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	AMPFI_16905
OG0003964	ORYLA02736	AMPFI_01234
OG0003965	ORYLA10358	AMPFI_04828
OG0003966	ORYLA18869, ORYLA18868	AMPFI_05727
OG0003967	ORYLA00887	AMPFI_05943, AMPFI_08131
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	AMPFI_06736
OG0003969	ORYLA12575	AMPFI_07721
OG0003970	ORYLA17540	AMPFI_07812
OG0003971	ORYLA18033	AMPFI_14528
OG0003972	ORYLA15470	AMPFI_15565
OG0003973	ORYLA18600, ORYLA00775	AMPFI_20438
OG0003974	ORYLA12109, ORYLA14677	AMPFI_21735
OG0003998	ORYLA00128	AMPFI_05249, AMPFI_09969
OG0004000	ORYLA06063	AMPFI_21623, AMPFI_16405, AMPFI_21863
OG0004002	ORYLA05237	AMPFI_02137
OG0004004	ORYLA15181	AMPFI_09791
OG0004005	ORYLA11539	AMPFI_05677
OG0004007	ORYLA12862, ORYLA02441	AMPFI_00209
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	AMPFI_12935
OG0004010	ORYLA12744	AMPFI_15924
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	AMPFI_07886
OG0004012	ORYLA03859, ORYLA03860	AMPFI_11587
OG0004014	ORYLA09781	AMPFI_09780
OG0004015	ORYLA13080	AMPFI_12276
OG0004016	ORYLA15762	AMPFI_07732
OG0004017	ORYLA16378	AMPFI_05329, AMPFI_16787
OG0004019	ORYLA07079	AMPFI_04656, AMPFI_20503
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	AMPFI_13532
OG0004022	ORYLA04153	AMPFI_19771
OG0004023	ORYLA19712	AMPFI_19933
OG0004024	ORYLA09183	AMPFI_16537, AMPFI_25945
OG0004025	ORYLA17302	AMPFI_13676, AMPFI_23617
OG0004027	ORYLA15966	AMPFI_22283
OG0004028	ORYLA19452, ORYLA19451	AMPFI_10335
OG0004029	ORYLA05168	AMPFI_16894
OG0004031	ORYLA03387	AMPFI_05716
OG0004032	ORYLA00963, ORYLA09486	AMPFI_18750
OG0004033	ORYLA00102, ORYLA05233	AMPFI_03927
OG0004035	ORYLA13967, ORYLA19169	AMPFI_24745
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	AMPFI_19780
OG0004037	ORYLA12889	AMPFI_03972
OG0004039	ORYLA05412	AMPFI_20896, AMPFI_13108
OG0004039	ORYLA05413	AMPFI_01095, AMPFI_04352
OG0004042	ORYLA12519	AMPFI_16992
OG0004043	ORYLA11374	AMPFI_09709
OG0004044	ORYLA06709	AMPFI_00282
OG0004045	ORYLA05053, ORYLA00018	AMPFI_08610
OG0004047	ORYLA00724, ORYLA16680	AMPFI_19469
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	AMPFI_07284
OG0004050	ORYLA14703	AMPFI_00721
OG0004051	ORYLA12291, ORYLA09890	AMPFI_17845
OG0004052	ORYLA13663	AMPFI_05448
OG0004053	ORYLA02143	AMPFI_17533
OG0004054	ORYLA20246	AMPFI_08608
OG0004055	ORYLA11987	AMPFI_10976
OG0004056	ORYLA15361	AMPFI_02644
OG0004056	ORYLA13016	AMPFI_12573
OG0004057	ORYLA18803	AMPFI_09381
OG0004058	ORYLA11743	AMPFI_02646
OG0004059	ORYLA09700	AMPFI_10187
OG0004060	ORYLA05319	AMPFI_14285
OG0004061	ORYLA06758	AMPFI_10286
OG0004063	ORYLA10971	AMPFI_25939
OG0004064	ORYLA20087	AMPFI_07536
OG0004065	ORYLA15637	AMPFI_19408
OG0004067	ORYLA00948	AMPFI_09979
OG0004068	ORYLA07587	AMPFI_18859
OG0004069	ORYLA17225	AMPFI_11248
OG0004070	ORYLA00593	AMPFI_16812
OG0004071	ORYLA19319	AMPFI_07328
OG0004072	ORYLA07888	AMPFI_04941
OG0004073	ORYLA20307, ORYLA13758	AMPFI_04508
OG0004074	ORYLA13537, ORYLA07852	AMPFI_16175, AMPFI_02501
OG0004076	ORYLA01649, ORYLA01648	AMPFI_08732
OG0004077	ORYLA02758	AMPFI_24197
OG0004078	ORYLA04957, ORYLA04956	AMPFI_16143
OG0004079	ORYLA20439, ORYLA00169	AMPFI_22149
OG0004080	ORYLA10289, ORYLA07044	AMPFI_07191
OG0004081	ORYLA06891	AMPFI_07325
OG0004082	ORYLA06902	AMPFI_08776
OG0004083	ORYLA10118	AMPFI_03305, AMPFI_21612, AMPFI_04296
OG0004084	ORYLA10620, ORYLA11716	AMPFI_15041
OG0004085	ORYLA12276	AMPFI_10044
OG0004086	ORYLA05224	AMPFI_24999
OG0004087	ORYLA09831	AMPFI_07453
OG0004088	ORYLA13309, ORYLA20375	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	ORYLA03508	AMPFI_00735
OG0004090	ORYLA13744	AMPFI_22810
OG0004091	ORYLA17298	AMPFI_15165
OG0004092	ORYLA16447	AMPFI_06912
OG0004093	ORYLA19122	AMPFI_23222
OG0004093	ORYLA19123	AMPFI_17563
OG0004094	ORYLA18005	AMPFI_05712
OG0004096	ORYLA06633, ORYLA13446	AMPFI_17501
OG0004097	ORYLA00951	AMPFI_07052
OG0004098	ORYLA13241	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	ORYLA05808, ORYLA07729	AMPFI_13965
OG0004100	ORYLA14757	AMPFI_19382
OG0004101	ORYLA00034	AMPFI_18949
OG0004102	ORYLA08051, ORYLA05259	AMPFI_15461
OG0004103	ORYLA16172	AMPFI_17250, AMPFI_04569
OG0004104	ORYLA17223, ORYLA13619	AMPFI_03708
OG0004105	ORYLA05328	AMPFI_00050
OG0004106	ORYLA14443, ORYLA16021	AMPFI_09128
OG0004108	ORYLA05030	AMPFI_11075
OG0004110	ORYLA03874, ORYLA05290	AMPFI_12307
OG0004111	ORYLA02203, ORYLA05362, ORYLA11476	AMPFI_07741
OG0004112	ORYLA01550	AMPFI_03998, AMPFI_17086, AMPFI_15301
OG0004113	ORYLA15528	AMPFI_10578
OG0004114	ORYLA04348	AMPFI_07189
OG0004115	ORYLA06190	AMPFI_13715
OG0004116	ORYLA04207	AMPFI_14003
OG0004117	ORYLA06456	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	ORYLA11078, ORYLA15080	AMPFI_15447
OG0004119	ORYLA12671	AMPFI_07138
OG0004120	ORYLA04987	AMPFI_07749
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	AMPFI_19218
OG0004123	ORYLA19290	AMPFI_13800
OG0004124	ORYLA15467, ORYLA09082	AMPFI_07154
OG0004125	ORYLA00144	AMPFI_01741
OG0004126	ORYLA03650	AMPFI_16862
OG0004127	ORYLA09061	AMPFI_23987
OG0004128	ORYLA13697, ORYLA04740	AMPFI_01941
OG0004129	ORYLA04726	AMPFI_01837
OG0004130	ORYLA05755, ORYLA05756	AMPFI_17105
OG0004131	ORYLA17963	AMPFI_02623
OG0004132	ORYLA08928	AMPFI_13812
OG0004133	ORYLA03520, ORYLA09449	AMPFI_00729
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	AMPFI_23953
OG0004136	ORYLA15892	AMPFI_00272
OG0004137	ORYLA19715	AMPFI_22552, AMPFI_04601, AMPFI_01476
OG0004138	ORYLA08801	AMPFI_07073
OG0004141	ORYLA20262	AMPFI_16850
OG0004142	ORYLA19228	AMPFI_18239
OG0004143	ORYLA14097, ORYLA12079	AMPFI_15415
OG0004144	ORYLA06031, ORYLA09444	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004146	ORYLA17537	AMPFI_03964
OG0004147	ORYLA09999, ORYLA08535	AMPFI_22254
OG0004148	ORYLA08231, ORYLA19465	AMPFI_12585
OG0004149	ORYLA09652, ORYLA00944	AMPFI_26020
OG0004150	ORYLA18859	AMPFI_21548
OG0004151	ORYLA16600	AMPFI_00134
OG0004153	ORYLA01191	AMPFI_22147
OG0004154	ORYLA10398	AMPFI_13478
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	AMPFI_06309
OG0004157	ORYLA20243, ORYLA16041	AMPFI_19370
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	AMPFI_07649
OG0004159	ORYLA10140	AMPFI_08829
OG0004160	ORYLA06641, ORYLA13459	AMPFI_00568
OG0004161	ORYLA08743	AMPFI_14248, AMPFI_05464
OG0004162	ORYLA16508	AMPFI_16383
OG0004163	ORYLA14605	AMPFI_06150
OG0004164	ORYLA03880, ORYLA08087, ORYLA04989	AMPFI_05757
OG0004166	ORYLA15487	AMPFI_19424
OG0004167	ORYLA15371, ORYLA01065	AMPFI_24252, AMPFI_22854
OG0004169	ORYLA16635	AMPFI_09723
OG0004171	ORYLA03005	AMPFI_05713
OG0004172	ORYLA15121	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370, AMPFI_16809, AMPFI_01504
OG0004174	ORYLA17453	AMPFI_00630
OG0004175	ORYLA02638	AMPFI_18073
OG0004176	ORYLA20490	AMPFI_01331, AMPFI_23021
OG0004178	ORYLA20267, ORYLA16161	AMPFI_03249
OG0004179	ORYLA15111, ORYLA16660, ORYLA08320	AMPFI_06442
OG0004180	ORYLA09252, ORYLA20090	AMPFI_06582
OG0004181	ORYLA00305	AMPFI_10263
OG0004182	ORYLA03175, ORYLA03174	AMPFI_15250
OG0004183	ORYLA17883	AMPFI_11544
OG0004184	ORYLA04652, ORYLA04653	AMPFI_12472
OG0004185	ORYLA13738	AMPFI_18248
OG0004186	ORYLA10541, ORYLA04337, ORYLA04880	AMPFI_18492
OG0004187	ORYLA12466, ORYLA09321	AMPFI_19435
OG0004188	ORYLA18782	AMPFI_24196
OG0004190	ORYLA16767	AMPFI_25836
OG0004214	ORYLA06043	AMPFI_11834
OG0004215	ORYLA03688	AMPFI_05972
OG0004216	ORYLA11137	AMPFI_02909
OG0004217	ORYLA00162	AMPFI_11613
OG0004219	ORYLA09856	AMPFI_05687
OG0004222	ORYLA10143	AMPFI_22508
OG0004223	ORYLA01529	AMPFI_14106, AMPFI_14107
OG0004225	ORYLA14375, ORYLA06540	AMPFI_15711
OG0004226	ORYLA10741, ORYLA01488	AMPFI_10795
OG0004227	ORYLA15581	AMPFI_07234
OG0004228	ORYLA10619, ORYLA11717	AMPFI_24494
OG0004229	ORYLA04904, ORYLA01162	AMPFI_04684
OG0004230	ORYLA03779	AMPFI_16103
OG0004231	ORYLA17203	AMPFI_06317, AMPFI_24209
OG0004232	ORYLA18836	AMPFI_18466
OG0004233	ORYLA13892, ORYLA03624	AMPFI_05856
OG0004235	ORYLA18461, ORYLA18460	AMPFI_18111
OG0004236	ORYLA18284	AMPFI_18952
OG0004237	ORYLA00477	AMPFI_10494
OG0004238	ORYLA02026, ORYLA19743	AMPFI_17804, AMPFI_21342, AMPFI_25643
OG0004239	ORYLA15565	AMPFI_05780
OG0004240	ORYLA05216	AMPFI_18787
OG0004241	ORYLA09540, ORYLA09541	AMPFI_24897
OG0004243	ORYLA08230, ORYLA19467	AMPFI_10050
OG0004245	ORYLA05193	AMPFI_14565
OG0004246	ORYLA08241	AMPFI_08562
OG0004248	ORYLA15416	AMPFI_06429
OG0004249	ORYLA02545	AMPFI_13244
OG0004250	ORYLA05194	AMPFI_12407
OG0004251	ORYLA13407, ORYLA06357	AMPFI_12152, AMPFI_09987
OG0004252	ORYLA11763	AMPFI_09692
OG0004253	ORYLA08024, ORYLA03451	AMPFI_11137
OG0004254	ORYLA02332	AMPFI_23528
OG0004255	ORYLA14321	AMPFI_05607
OG0004257	ORYLA13796	AMPFI_12483
OG0004259	ORYLA14900, ORYLA14901	AMPFI_05436
OG0004260	ORYLA14804	AMPFI_03269
OG0004261	ORYLA02160	AMPFI_09942
OG0004262	ORYLA11314	AMPFI_15895
OG0004263	ORYLA19672	AMPFI_19144
OG0004265	ORYLA13288	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	ORYLA17776, ORYLA17778	AMPFI_04244
OG0004266	ORYLA17777	AMPFI_00291
OG0004268	ORYLA18618	AMPFI_19077
OG0004269	ORYLA00763	AMPFI_19802
OG0004269	ORYLA00762	AMPFI_02131
OG0004270	ORYLA01546, ORYLA05748	AMPFI_22607
OG0004271	ORYLA10889, ORYLA14724	AMPFI_00357
OG0004272	ORYLA17688	AMPFI_03000, AMPFI_03190
OG0004273	ORYLA05805	AMPFI_20320, AMPFI_02222, AMPFI_01584
OG0004274	ORYLA19950, ORYLA05643	AMPFI_14696
OG0004275	ORYLA11016, ORYLA14720, ORYLA14202	AMPFI_10196
OG0004276	ORYLA05549	AMPFI_07190
OG0004278	ORYLA02821	AMPFI_00741
OG0004281	ORYLA02976	AMPFI_08580
OG0004282	ORYLA01943	AMPFI_03603
OG0004283	ORYLA01415	AMPFI_22058
OG0004284	ORYLA12786	AMPFI_07793
OG0004285	ORYLA01291	AMPFI_05686
OG0004286	ORYLA03608	AMPFI_11804, AMPFI_11033
OG0004289	ORYLA11614	AMPFI_15989
OG0004290	ORYLA14551, ORYLA06167, ORYLA01685	AMPFI_20931
OG0004294	ORYLA12360, ORYLA15730	AMPFI_25254
OG0004295	ORYLA13614	AMPFI_09939
OG0004296	ORYLA18165, ORYLA02795	AMPFI_17160
OG0004297	ORYLA01594	AMPFI_04000
OG0004299	ORYLA07203, ORYLA04240	AMPFI_10108
OG0004300	ORYLA20173	AMPFI_20207
OG0004301	ORYLA01175	AMPFI_21938
OG0004302	ORYLA07918	AMPFI_16467
OG0004303	ORYLA06906, ORYLA03599	AMPFI_18613
OG0004305	ORYLA12983	AMPFI_12729
OG0004306	ORYLA19624, ORYLA19623	AMPFI_17375
OG0004307	ORYLA16647	AMPFI_10120
OG0004308	ORYLA01248	AMPFI_06434
OG0004310	ORYLA12810	AMPFI_01502
OG0004311	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213	AMPFI_19446
OG0004312	ORYLA08934	AMPFI_14477
OG0004314	ORYLA13384	AMPFI_17299
