Orthogroup	ORYLA	BRAFL
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	bflo_25196
OG0003806	ORYLA16763	bflo_23190, bflo_00688
OG0003807	ORYLA00781	bflo_23696
OG0003808	ORYLA01934	bflo_01527
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	bflo_07420
OG0003810	ORYLA09510, ORYLA12262	bflo_15440
OG0003811	ORYLA12803	bflo_14145
OG0003812	ORYLA19278	bflo_24338
OG0003813	ORYLA18042, ORYLA17950	bflo_08536
OG0003816	ORYLA05294	bflo_07647, bflo_07324
OG0003817	ORYLA06447	bflo_16520
OG0003818	ORYLA04078	bflo_26938, bflo_10045
OG0003820	ORYLA07704	bflo_03485
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	bflo_11241
OG0003823	ORYLA11357	bflo_01062
OG0003824	ORYLA17763	bflo_01655
OG0003826	ORYLA04385	bflo_20813
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	bflo_25484, bflo_25483, bflo_26097
OG0003828	ORYLA02923	bflo_16758
OG0003829	ORYLA06358	bflo_16298
OG0003830	ORYLA10180, ORYLA11924	bflo_17896
OG0003831	ORYLA00352	bflo_15015
OG0003832	ORYLA14681, ORYLA10931	bflo_11645
OG0003833	ORYLA08551	bflo_15287
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	bflo_13313
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	bflo_14104
OG0003837	ORYLA16787	bflo_04359
OG0003838	ORYLA09504, ORYLA00494	bflo_14249
OG0003839	ORYLA06804	bflo_15827
OG0003840	ORYLA19338	bflo_06986
OG0003841	ORYLA02082	bflo_04276
OG0003842	ORYLA11223	bflo_26499
OG0003844	ORYLA00410	bflo_05707
OG0003845	ORYLA04421	bflo_20330
OG0003846	ORYLA04676	bflo_08816
OG0003847	ORYLA00209	bflo_18871
OG0003848	ORYLA06527, ORYLA13653	bflo_27156, bflo_15576
OG0003849	ORYLA14884, ORYLA02815, ORYLA12162	bflo_06550, bflo_06870
OG0003850	ORYLA05996	bflo_11358
OG0003851	ORYLA09286, ORYLA06613	bflo_00750
OG0003852	ORYLA17405	bflo_07596
OG0003853	ORYLA18272	bflo_21440
OG0003854	ORYLA13175	bflo_02025
OG0003855	ORYLA01615, ORYLA19634	bflo_01488
OG0003856	ORYLA17087	bflo_23888
OG0003857	ORYLA19469, ORYLA19468	bflo_23884
OG0003858	ORYLA04975	bflo_16889
OG0003859	ORYLA11310	bflo_01769
OG0003861	ORYLA19849	bflo_18325
OG0003862	ORYLA09814, ORYLA12243	bflo_18081
OG0003863	ORYLA04629, ORYLA17758	bflo_08746
OG0003864	ORYLA03365	bflo_17590
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	bflo_02430
OG0003866	ORYLA08827	bflo_18467, bflo_18468
OG0003867	ORYLA19092	bflo_24398
OG0003868	ORYLA19824, ORYLA12769	bflo_15648
OG0003869	ORYLA08057	bflo_18781
OG0003870	ORYLA16354	bflo_10490
OG0003871	ORYLA09606	bflo_21732
OG0003872	ORYLA17934, ORYLA17933	bflo_16387
OG0003873	ORYLA12547	bflo_24827
OG0003874	ORYLA05727, ORYLA01534	bflo_06454
OG0003875	ORYLA14787	bflo_10585
OG0003876	ORYLA05675	bflo_25231
OG0003877	ORYLA13505	bflo_22483
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	bflo_11907
OG0003879	ORYLA14824	bflo_01976
OG0003881	ORYLA19792, ORYLA19793	bflo_12239
OG0003882	ORYLA10836, ORYLA15325	bflo_12728
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	bflo_09030
OG0003884	ORYLA12146	bflo_08247
OG0003885	ORYLA05118, ORYLA08990	bflo_05699
OG0003886	ORYLA07850	bflo_02594
OG0003887	ORYLA06119	bflo_07640
OG0003888	ORYLA09457	bflo_17272
OG0003890	ORYLA02702, ORYLA03959	bflo_14828, bflo_10736
OG0003892	ORYLA10862	bflo_11576
OG0003893	ORYLA04836	bflo_18061
OG0003894	ORYLA17746	bflo_15776
OG0003895	ORYLA17184	bflo_22849
OG0003896	ORYLA00246, ORYLA16803, ORYLA16688	bflo_23104
OG0003897	ORYLA06606	bflo_24684
OG0003898	ORYLA12764	bflo_21662
OG0003899	ORYLA00332	bflo_04990, bflo_04991
OG0003900	ORYLA03942	bflo_22302
OG0003901	ORYLA11674	bflo_25007
OG0003903	ORYLA00503	bflo_17448
OG0003904	ORYLA12590	bflo_08053
OG0003906	ORYLA19253, ORYLA19252	bflo_04877
OG0003907	ORYLA07524	bflo_15071
OG0003909	ORYLA11744	bflo_13163
OG0003910	ORYLA01842	bflo_17784
OG0003911	ORYLA18945	bflo_01450
OG0003912	ORYLA15466, ORYLA12465	bflo_13927
OG0003913	ORYLA01416	bflo_25822
OG0003914	ORYLA18672	bflo_07842
OG0003915	ORYLA12264, ORYLA00970	bflo_22605
OG0003916	ORYLA06228, ORYLA02175	bflo_12715
OG0003917	ORYLA13507	bflo_14511
OG0003918	ORYLA01197, ORYLA19012	bflo_07118
OG0003920	ORYLA01688	bflo_17349
OG0003921	ORYLA07105	bflo_01051
OG0003922	ORYLA09787	bflo_24628, bflo_03949
OG0003923	ORYLA10036	bflo_18828
OG0003925	ORYLA05435	bflo_24965
OG0003926	ORYLA14433	bflo_24571
OG0003927	ORYLA17984	bflo_21017, bflo_21016
OG0003930	ORYLA15221	bflo_03015
OG0003931	ORYLA07756	bflo_23064
OG0003932	ORYLA09727	bflo_06821
OG0003933	ORYLA14136, ORYLA10946	bflo_12445
OG0003934	ORYLA18258	bflo_25582
OG0003935	ORYLA10426	bflo_09457, bflo_07075, bflo_19441
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	bflo_09216
OG0003938	ORYLA10357	bflo_17513
OG0003939	ORYLA08294	bflo_25332
OG0003940	ORYLA12099	bflo_12482
OG0003941	ORYLA20161, ORYLA19687	bflo_11126
OG0003942	ORYLA11858	bflo_17261
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	bflo_06013, bflo_05488
OG0003944	ORYLA06722	bflo_17891
OG0003945	ORYLA14999, ORYLA20189	bflo_23336
OG0003946	ORYLA00695, ORYLA00840	bflo_08890
OG0003947	ORYLA17372	bflo_10038, bflo_26937
OG0003948	ORYLA17792	bflo_21792
OG0003949	ORYLA13984	bflo_04795, bflo_20040, bflo_04980
OG0003950	ORYLA12030	bflo_04796
OG0003951	ORYLA15529	bflo_10924
OG0003953	ORYLA04609, ORYLA04608	bflo_14350
OG0003954	ORYLA05547, ORYLA11360	bflo_06529
OG0003955	ORYLA00673	bflo_15067
OG0003956	ORYLA13069	bflo_25554
OG0003957	ORYLA09270	bflo_12685
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	bflo_07451
OG0003959	ORYLA02587	bflo_16654
OG0003960	ORYLA14710	bflo_03368
OG0003961	ORYLA06267	bflo_01052
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	bflo_14558
OG0003964	ORYLA02736	bflo_16381
OG0003965	ORYLA10358	bflo_01681
OG0003966	ORYLA18869, ORYLA18868	bflo_18046
OG0003967	ORYLA00887	bflo_23352
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	bflo_09937
OG0003969	ORYLA12575	bflo_11550
OG0003970	ORYLA17540	bflo_08004
OG0003971	ORYLA18033	bflo_09929
OG0003972	ORYLA15470	bflo_13739
OG0003973	ORYLA18600, ORYLA00775	bflo_07614
OG0003974	ORYLA12109, ORYLA14677	bflo_02985
OG0003979	ORYLA09596	bflo_13970
OG0003980	ORYLA14041, ORYLA14040	bflo_08627, bflo_03797, bflo_07167, bflo_01166, bflo_00464
OG0003981	ORYLA05552, ORYLA20386, ORYLA15252	bflo_21808, bflo_22063, bflo_22407, bflo_21233, bflo_06431
OG0003998	ORYLA00128	bflo_19399
OG0003999	ORYLA09012	bflo_00820
OG0004000	ORYLA06063	bflo_02654
OG0004002	ORYLA05237	bflo_05675
OG0004004	ORYLA15181	bflo_00245
OG0004005	ORYLA11539	bflo_05822
OG0004007	ORYLA12862, ORYLA02441	bflo_25579
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	bflo_08409
OG0004010	ORYLA12744	bflo_25494
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	bflo_07481
OG0004012	ORYLA03859, ORYLA03860	bflo_10107
OG0004014	ORYLA09781	bflo_01604
OG0004015	ORYLA13080	bflo_27508, bflo_25882
OG0004016	ORYLA15762	bflo_02411
OG0004017	ORYLA16378	bflo_06408
OG0004019	ORYLA07079	bflo_03365
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	bflo_20663
OG0004022	ORYLA04153	bflo_03904, bflo_18302
OG0004023	ORYLA19712	bflo_13771, bflo_13445
OG0004024	ORYLA09183	bflo_22710
OG0004025	ORYLA17302	bflo_08844
OG0004027	ORYLA15966	bflo_19261
OG0004028	ORYLA19452, ORYLA19451	bflo_08558
OG0004029	ORYLA05168	bflo_19601, bflo_18630
OG0004031	ORYLA03387	bflo_16318
OG0004032	ORYLA00963, ORYLA09486	bflo_22471
OG0004033	ORYLA00102, ORYLA05233	bflo_10163
OG0004035	ORYLA13967, ORYLA19169	bflo_13352
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	bflo_04917
OG0004037	ORYLA12889	bflo_21736
OG0004038	ORYLA19827	bflo_25870
OG0004039	ORYLA05412, ORYLA05413	bflo_00182
OG0004040	ORYLA00350	bflo_07645
OG0004042	ORYLA12519	bflo_01092
OG0004043	ORYLA11374	bflo_18420
OG0004044	ORYLA06709	bflo_01005
OG0004045	ORYLA05053, ORYLA00018	bflo_10090
OG0004047	ORYLA00724, ORYLA16680	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	bflo_17743
OG0004050	ORYLA14703	bflo_12480
OG0004051	ORYLA12291, ORYLA09890	bflo_00363
OG0004052	ORYLA13663	bflo_07404
OG0004053	ORYLA02143	bflo_06844
OG0004054	ORYLA20246	bflo_17321
OG0004055	ORYLA11987	bflo_18239, bflo_18237
OG0004056	ORYLA15361, ORYLA13016	bflo_08362
OG0004057	ORYLA18803	bflo_03481
OG0004058	ORYLA11743	bflo_03305
OG0004059	ORYLA09700	bflo_09431
OG0004060	ORYLA05319	bflo_10224
OG0004061	ORYLA06758	bflo_25941
OG0004062	ORYLA04662, ORYLA01143	bflo_09235
OG0004063	ORYLA10971	bflo_04519
OG0004064	ORYLA20087	bflo_06053
OG0004065	ORYLA15637	bflo_24951
OG0004067	ORYLA00948	bflo_21757
OG0004068	ORYLA07587	bflo_04452
OG0004069	ORYLA17225	bflo_07987
OG0004070	ORYLA00593	bflo_23729
OG0004071	ORYLA19319	bflo_16403
OG0004072	ORYLA07888	bflo_19459
OG0004073	ORYLA20307, ORYLA13758	bflo_03411
OG0004074	ORYLA13537, ORYLA07852	bflo_06358
OG0004076	ORYLA01649, ORYLA01648	bflo_06535
OG0004077	ORYLA02758	bflo_27169, bflo_16619
OG0004079	ORYLA20439, ORYLA00169	bflo_15451
OG0004080	ORYLA10289, ORYLA07044	bflo_18882
OG0004081	ORYLA06891	bflo_21861
OG0004082	ORYLA06902	bflo_00978
OG0004083	ORYLA10118	bflo_19440
OG0004084	ORYLA10620, ORYLA11716	bflo_14479, bflo_04730
OG0004085	ORYLA12276	bflo_21712
OG0004086	ORYLA05224	bflo_15527
OG0004087	ORYLA09831	bflo_00774
OG0004088	ORYLA13309, ORYLA20375	bflo_08888
OG0004089	ORYLA03508	bflo_24435
OG0004090	ORYLA13744	bflo_02550
OG0004091	ORYLA17298	bflo_25537
OG0004092	ORYLA16447	bflo_18722
OG0004093	ORYLA19123	bflo_10011
OG0004094	ORYLA18005	bflo_17070
OG0004095	ORYLA14848	bflo_08947
OG0004096	ORYLA06633, ORYLA13446	bflo_25120, bflo_16105
OG0004097	ORYLA00951	bflo_23785
OG0004098	ORYLA13241	bflo_25548
OG0004099	ORYLA07729	bflo_23751
OG0004100	ORYLA14757	bflo_10859
OG0004101	ORYLA00034	bflo_02365, bflo_02328
OG0004102	ORYLA08051, ORYLA05259	bflo_10530
OG0004103	ORYLA16172	bflo_18116, bflo_01589
OG0004104	ORYLA17223, ORYLA13619	bflo_06763
OG0004105	ORYLA05328	bflo_05301
OG0004108	ORYLA05030	bflo_14163
OG0004110	ORYLA03874, ORYLA05290	bflo_06903
OG0004111	ORYLA02203, ORYLA05362, ORYLA11476	bflo_06133
OG0004112	ORYLA01550	bflo_05743
OG0004113	ORYLA15528	bflo_11906
OG0004114	ORYLA04348	bflo_18466
OG0004115	ORYLA06190	bflo_24357
OG0004116	ORYLA04207	bflo_14868
OG0004117	ORYLA06456	bflo_06359
OG0004118	ORYLA11078, ORYLA15080	bflo_11032
OG0004119	ORYLA12671	bflo_05817
OG0004120	ORYLA04987	bflo_06902
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	bflo_24414
OG0004123	ORYLA19290	bflo_01120
OG0004124	ORYLA15467, ORYLA09082	bflo_01444
OG0004125	ORYLA00144	bflo_02477
OG0004126	ORYLA03650	bflo_12737
OG0004128	ORYLA13697	bflo_11243
OG0004129	ORYLA04726	bflo_11922
OG0004130	ORYLA05755, ORYLA05756	bflo_05927
OG0004131	ORYLA17963	bflo_16570
OG0004132	ORYLA08928	bflo_13046, bflo_13126
OG0004133	ORYLA03520, ORYLA09449	bflo_21730
OG0004134	ORYLA20471	bflo_09300
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	bflo_23100
OG0004136	ORYLA15892	bflo_25663, bflo_25662
OG0004137	ORYLA19715	bflo_05477
OG0004139	ORYLA10225, ORYLA13368	bflo_26265, bflo_12568
OG0004140	ORYLA15266	bflo_13590
OG0004141	ORYLA15916	bflo_11700
OG0004142	ORYLA19228	bflo_11007
OG0004143	ORYLA14097, ORYLA12079	bflo_04320
OG0004144	ORYLA06031, ORYLA09444	bflo_18803
OG0004146	ORYLA17537	bflo_20192
OG0004147	ORYLA09999, ORYLA08535	bflo_26420
OG0004148	ORYLA08231, ORYLA19465	bflo_18685
OG0004149	ORYLA09652, ORYLA00944	bflo_22473
OG0004151	ORYLA16600	bflo_13322
OG0004153	ORYLA01191	bflo_07572, bflo_07571
OG0004154	ORYLA10398	bflo_05130, bflo_01086
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	bflo_12353
OG0004157	ORYLA20243, ORYLA16041	bflo_11422
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	bflo_02113
OG0004159	ORYLA10140	bflo_05541
OG0004160	ORYLA06641, ORYLA13459	bflo_25508
OG0004161	ORYLA08743	bflo_13481, bflo_27086
OG0004162	ORYLA16508	bflo_23463
OG0004163	ORYLA14605	bflo_05333, bflo_05332, bflo_10119
OG0004164	ORYLA03880, ORYLA08087, ORYLA04989	bflo_07953
OG0004166	ORYLA15487	bflo_10003
OG0004167	ORYLA15371, ORYLA01065	bflo_06366
OG0004168	ORYLA03465	bflo_03869
OG0004169	ORYLA16635	bflo_23613
OG0004170	ORYLA04409	bflo_08931
OG0004171	ORYLA03005	bflo_08244
OG0004174	ORYLA17453	bflo_25477
OG0004175	ORYLA02638	bflo_13043
OG0004175	ORYLA02637	bflo_13044
OG0004176	ORYLA20490	bflo_07261
OG0004178	ORYLA20267, ORYLA16161	bflo_11717
OG0004179	ORYLA15111, ORYLA16660, ORYLA08320	bflo_23006
OG0004180	ORYLA09252, ORYLA20090	bflo_19742
OG0004181	ORYLA00305	bflo_14869
OG0004182	ORYLA03175, ORYLA03174	bflo_17268, bflo_17270, bflo_04774
OG0004183	ORYLA17883	bflo_08248
OG0004184	ORYLA04652, ORYLA04653	bflo_17251
OG0004185	ORYLA13738	bflo_21307
OG0004186	ORYLA10541, ORYLA04337, ORYLA04880	bflo_07573
OG0004187	ORYLA12466, ORYLA09321	bflo_13222
OG0004188	ORYLA18782	bflo_11714, bflo_16377
OG0004189	ORYLA03747, ORYLA17861, ORYLA02777	bflo_20223
OG0004190	ORYLA16767	bflo_23894
OG0004194	ORYLA18404, ORYLA02231, ORYLA08478	bflo_13776, bflo_05208, bflo_11710, bflo_13381, bflo_13229, bflo_22527
OG0004197	ORYLA08401, ORYLA05626, ORYLA01838	bflo_24807
OG0004214	ORYLA06043	bflo_05900
OG0004215	ORYLA03688	bflo_20025
OG0004216	ORYLA11137	bflo_12603
OG0004217	ORYLA00162	bflo_14087
OG0004218	ORYLA09066	bflo_21045, bflo_20460
OG0004219	ORYLA09856	bflo_02280
OG0004223	ORYLA01529	bflo_01727
OG0004225	ORYLA14375, ORYLA06540	bflo_00301
OG0004226	ORYLA10741, ORYLA01488	bflo_19811
OG0004227	ORYLA15581	bflo_25102
OG0004228	ORYLA10619, ORYLA11717	bflo_01224
OG0004229	ORYLA04904, ORYLA01162	bflo_07812
OG0004230	ORYLA03779	bflo_14845
OG0004231	ORYLA17203	bflo_05384
OG0004232	ORYLA18836	bflo_10173
OG0004233	ORYLA13892, ORYLA03624	bflo_24143
OG0004235	ORYLA18461, ORYLA18460	bflo_23719
OG0004236	ORYLA18284	bflo_07373
OG0004237	ORYLA00477	bflo_14843
OG0004239	ORYLA15565	bflo_16055
OG0004240	ORYLA05216	bflo_14064
OG0004241	ORYLA09540, ORYLA09541	bflo_22009
OG0004242	ORYLA13103	bflo_05828
OG0004243	ORYLA08230, ORYLA19467	bflo_02341
OG0004245	ORYLA05193	bflo_10377
OG0004246	ORYLA08241	bflo_23079
OG0004247	ORYLA04151	bflo_19177, bflo_17721
OG0004248	ORYLA15416	bflo_24542, bflo_24543
OG0004249	ORYLA02545	bflo_14267
OG0004250	ORYLA05194	bflo_20438
OG0004251	ORYLA13407, ORYLA06357	bflo_16457
OG0004252	ORYLA11763	bflo_03055
OG0004253	ORYLA08024, ORYLA03451	bflo_21064
OG0004254	ORYLA02332	bflo_08133
OG0004255	ORYLA14321	bflo_25003
OG0004257	ORYLA13796	bflo_01868
OG0004258	ORYLA08400	bflo_14122
OG0004259	ORYLA14900, ORYLA14901	bflo_03895
OG0004260	ORYLA14804	bflo_07593
OG0004262	ORYLA11314	bflo_17291
OG0004263	ORYLA19672	bflo_18760
OG0004264	ORYLA05100, ORYLA08266, ORYLA17356	bflo_07431
OG0004265	ORYLA13288	bflo_16650
OG0004266	ORYLA17776, ORYLA17778	bflo_18049
OG0004266	ORYLA17777	bflo_19974
OG0004268	ORYLA18618	bflo_13534
OG0004269	ORYLA00763, ORYLA00762	bflo_23956
OG0004270	ORYLA01546, ORYLA05748	bflo_05847
OG0004271	ORYLA10889, ORYLA14724	bflo_11927
OG0004272	ORYLA17688	bflo_05950
OG0004273	ORYLA05805	bflo_23163
OG0004274	ORYLA19950, ORYLA05643	bflo_04876, bflo_13254
OG0004275	ORYLA11016, ORYLA14720, ORYLA14202	bflo_19058
OG0004276	ORYLA05549	bflo_12776
OG0004277	ORYLA07503	bflo_17664
OG0004278	ORYLA02821	bflo_26456
OG0004280	ORYLA16385	bflo_18667
OG0004282	ORYLA01943	bflo_01697
OG0004284	ORYLA12786	bflo_09955, bflo_09499, bflo_10091
OG0004285	ORYLA01291	bflo_09644
OG0004286	ORYLA03608	bflo_19820
OG0004289	ORYLA11614	bflo_16900
OG0004290	ORYLA14551, ORYLA06167, ORYLA01685	bflo_12592
OG0004291	ORYLA05148	bflo_09709
OG0004292	ORYLA04782	bflo_24769
OG0004294	ORYLA12360, ORYLA15730	bflo_20010
OG0004295	ORYLA13614	bflo_25243
OG0004296	ORYLA18165, ORYLA02795	bflo_08135
OG0004297	ORYLA01594	bflo_01520
OG0004299	ORYLA07203, ORYLA04240	bflo_14117
OG0004301	ORYLA01175	bflo_21149
OG0004302	ORYLA07918	bflo_20299
OG0004303	ORYLA06906, ORYLA03599	bflo_21593
OG0004304	ORYLA02764	bflo_10723
OG0004305	ORYLA12983	bflo_05913
OG0004306	ORYLA19624, ORYLA19623	bflo_06377
OG0004307	ORYLA16647	bflo_23131
OG0004308	ORYLA01248	bflo_17611
OG0004310	ORYLA02009, ORYLA12810	bflo_07406
OG0004311	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213	bflo_05859
OG0004312	ORYLA08934	bflo_18032
OG0004314	ORYLA13384	bflo_15802
OG0004315	ORYLA08110	bflo_09497
OG0004316	ORYLA13055	bflo_24460
OG0004317	ORYLA02343, ORYLA17544, ORYLA03466	bflo_19864
OG0004318	ORYLA08308	bflo_23343
OG0004319	ORYLA14604, ORYLA15324	bflo_03033
OG0004320	ORYLA09519	bflo_22155
OG0004321	ORYLA08343	bflo_07360, bflo_21224
OG0004322	ORYLA02168	bflo_04745
OG0004323	ORYLA11937	bflo_18175
OG0004324	ORYLA16074, ORYLA20239	bflo_01085
OG0004325	ORYLA02699	bflo_12662
OG0004326	ORYLA05846	bflo_24879, bflo_25019
OG0004327	ORYLA03590	bflo_14246
OG0004328	ORYLA14212	bflo_01149
OG0004329	ORYLA17380	bflo_09988, bflo_02398
OG0004330	ORYLA19620	bflo_18848
OG0004331	ORYLA10128	bflo_18890
OG0004333	ORYLA02208	bflo_01460
OG0004334	ORYLA13634	bflo_25607
OG0004335	ORYLA07228	bflo_14442
OG0004336	ORYLA12292, ORYLA05686	bflo_07414, bflo_13336
OG0004337	ORYLA09589	bflo_09505
OG0004338	ORYLA03022	bflo_14114
OG0004342	ORYLA07522	bflo_08386
OG0004343	ORYLA04934	bflo_09298
OG0004345	ORYLA02462	bflo_16427
OG0004346	ORYLA13068	bflo_19751
OG0004347	ORYLA03450, ORYLA03449	bflo_20345
OG0004348	ORYLA09480	bflo_21350
OG0004349	ORYLA10657	bflo_12358
OG0004350	ORYLA19055	bflo_18288, bflo_18444
OG0004351	ORYLA05855	bflo_24757
OG0004352	ORYLA05883	bflo_24539
OG0004353	ORYLA05853	bflo_24646
OG0004354	ORYLA19813	bflo_14863
OG0004355	ORYLA11295	bflo_16043
OG0004357	ORYLA05275, ORYLA18598	bflo_11494
OG0004358	ORYLA15910	bflo_11539
OG0004359	ORYLA14312	bflo_15102
OG0004360	ORYLA07053	bflo_05338
OG0004361	ORYLA13310	bflo_15552
OG0004362	ORYLA16460	bflo_04119
OG0004363	ORYLA19614	bflo_04230, bflo_04233
OG0004364	ORYLA10803	bflo_13993
OG0004365	ORYLA14910	bflo_19418
OG0004366	ORYLA19961	bflo_12765
OG0004367	ORYLA05252	bflo_21281
OG0004368	ORYLA13581, ORYLA13582, ORYLA01592	bflo_16051
OG0004369	ORYLA16298	bflo_16942
OG0004370	ORYLA04218	bflo_21301
OG0004371	ORYLA02250, ORYLA10632, ORYLA10633, ORYLA11711, ORYLA11712	bflo_24077
OG0004372	ORYLA12930, ORYLA12931	bflo_04811
OG0004373	ORYLA13428	bflo_06065
OG0004374	ORYLA13060	bflo_20012
OG0004375	ORYLA14822	bflo_07701
OG0004376	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265	bflo_20526
OG0004378	ORYLA03486	bflo_07641
OG0004379	ORYLA16844, ORYLA11000	bflo_09448
OG0004381	ORYLA01629	bflo_09247
OG0004382	ORYLA02422	bflo_06113
OG0004383	ORYLA10414	bflo_27132, bflo_14288, bflo_14991
OG0004384	ORYLA11849	bflo_15995
OG0004385	ORYLA02949	bflo_15870
OG0004386	ORYLA17577	bflo_20055, bflo_20435
OG0004389	ORYLA06660, ORYLA13273	bflo_26325
OG0004390	ORYLA06508	bflo_17071
OG0004392	ORYLA05276	bflo_07121
OG0004393	ORYLA00736, ORYLA05065, ORYLA07310	bflo_09718
OG0004395	ORYLA11237, ORYLA11236	bflo_12354
OG0004396	ORYLA13670, ORYLA13671	bflo_24471
OG0004397	ORYLA12670, ORYLA06982, ORYLA12927	bflo_13249
OG0004398	ORYLA19042	bflo_20532
OG0004399	ORYLA15917, ORYLA10934	bflo_11895
OG0004400	ORYLA12834, ORYLA06976	bflo_01509
OG0004401	ORYLA16391	bflo_00348
OG0004402	ORYLA00359	bflo_14968
OG0004403	ORYLA12131	bflo_06952
OG0004404	ORYLA18290, ORYLA18289	bflo_21918
OG0004405	ORYLA00290	bflo_23675
OG0004406	ORYLA07369, ORYLA10660, ORYLA11663	bflo_13880
OG0004407	ORYLA10493	bflo_24382
OG0004408	ORYLA04575	bflo_21379
OG0004409	ORYLA11017, ORYLA14719	bflo_12253
OG0004413	ORYLA13706	bflo_11285
OG0004414	ORYLA04213, ORYLA03766	bflo_00981
OG0004415	ORYLA02106	bflo_18620
OG0004417	ORYLA06644	bflo_25703
OG0004418	ORYLA14094, ORYLA17533	bflo_09866, bflo_06391
OG0004419	ORYLA17812	bflo_09260
OG0004420	ORYLA15597, ORYLA13498	bflo_24578
OG0004421	ORYLA13703	bflo_10986
OG0004422	ORYLA17669	bflo_05990
OG0004423	ORYLA02181	bflo_06771
OG0004424	ORYLA14156	bflo_11552
OG0004425	ORYLA16312	bflo_02356
OG0004426	ORYLA03269	bflo_13509
OG0004427	ORYLA12454, ORYLA14582, ORYLA05172	bflo_20689
OG0004430	ORYLA19515	bflo_07297
OG0004433	ORYLA05662, ORYLA20112, ORYLA08709	bflo_00839, bflo_12171, bflo_15418, bflo_14637
OG0004459	ORYLA07864	bflo_09372
OG0004460	ORYLA14340	bflo_12840
OG0004461	ORYLA11220, ORYLA13678	bflo_11262
OG0004462	ORYLA08525	bflo_21993
OG0004467	ORYLA17825, ORYLA04362	bflo_20572
OG0004468	ORYLA01117	bflo_20382
OG0004471	ORYLA09668	bflo_00929
OG0004472	ORYLA11083	bflo_10789
OG0004474	ORYLA15384	bflo_14427
OG0004476	ORYLA17923	bflo_05841
OG0004477	ORYLA17327, ORYLA02798, ORYLA14659	bflo_06106
OG0004478	ORYLA15190	bflo_12521
OG0004479	ORYLA01642	bflo_13215
OG0004480	ORYLA08284	bflo_05296
OG0004481	ORYLA12038, ORYLA12039	bflo_26415
OG0004482	ORYLA09158	bflo_00371
OG0004483	ORYLA08606	bflo_26479
OG0004484	ORYLA14440	bflo_24462
OG0004485	ORYLA03123	bflo_08085
OG0004486	ORYLA09214	bflo_12928
OG0004487	ORYLA12882	bflo_11125, bflo_13011
OG0004488	ORYLA01537	bflo_06230
OG0004489	ORYLA13724, ORYLA14275	bflo_11412
OG0004490	ORYLA17142	bflo_16236, bflo_03321
OG0004491	ORYLA12722	bflo_13622
OG0004492	ORYLA12318, ORYLA13988	bflo_20550
OG0004493	ORYLA05968, ORYLA02037	bflo_17475
OG0004494	ORYLA08165	bflo_22629
OG0004495	ORYLA06356	bflo_13385
OG0004496	ORYLA09129	bflo_15959
OG0004497	ORYLA15163	bflo_12550
OG0004498	ORYLA01757	bflo_13885
OG0004499	ORYLA10507	bflo_11750
OG0004500	ORYLA18253	bflo_06052
OG0004501	ORYLA10621	bflo_17400
OG0004502	ORYLA16140	bflo_22105
OG0004503	ORYLA00434, ORYLA00435	bflo_14782
OG0004505	ORYLA09612	bflo_02172, bflo_02171
OG0004506	ORYLA16269	bflo_23062
OG0004507	ORYLA17649	bflo_06594
OG0004508	ORYLA14170	bflo_09467
OG0004509	ORYLA06656, ORYLA13427	bflo_17080
OG0004510	ORYLA09938	bflo_14873, bflo_15347
OG0004511	ORYLA18087, ORYLA04001	bflo_15924
OG0004512	ORYLA10399	bflo_23496, bflo_16546
OG0004513	ORYLA14120	bflo_08350
OG0004514	ORYLA20179	bflo_20987
OG0004515	ORYLA08127	bflo_26975, bflo_10817
OG0004516	ORYLA03742	bflo_20144
OG0004517	ORYLA16270	bflo_23362
OG0004518	ORYLA00616	bflo_16710
OG0004519	ORYLA14200	bflo_11096
OG0004520	ORYLA18565	bflo_21786
