Orthogroup	ORYLA	CAPO3
OG0004548	ORYLA13313	CAPO305113
OG0004551	ORYLA08011	CAPO301498
OG0004552	ORYLA07639	CAPO301361, CAPO306759
OG0004553	ORYLA12734	CAPO302768
OG0004554	ORYLA18534	CAPO300747
OG0004555	ORYLA09267	CAPO301994
OG0004556	ORYLA05892	CAPO305616
OG0004558	ORYLA14164	CAPO307355
OG0004559	ORYLA17180	CAPO303756
OG0004561	ORYLA13301	CAPO304794
OG0004563	ORYLA17640	CAPO303030
OG0004564	ORYLA10092, ORYLA04840	CAPO301873
OG0004565	ORYLA10682	CAPO303409
OG0004569	ORYLA18519	CAPO303601
OG0004572	ORYLA06536	CAPO302719
OG0004573	ORYLA04092	CAPO305859
OG0004574	ORYLA10967, ORYLA12086	CAPO300276
OG0004577	ORYLA07568	CAPO307905
OG0004578	ORYLA02844	CAPO307713
OG0004579	ORYLA11222, ORYLA11221	CAPO308171
OG0004581	ORYLA04196	CAPO305629
OG0004582	ORYLA02882	CAPO304857
OG0004583	ORYLA11726	CAPO301319
OG0004585	ORYLA06291	CAPO307959
OG0004587	ORYLA07238, ORYLA00478	CAPO303576
OG0004588	ORYLA17972, ORYLA04384	CAPO307046
OG0004590	ORYLA05519	CAPO307910
OG0004593	ORYLA01302	CAPO306311
OG0004595	ORYLA16403, ORYLA06473	CAPO305901
OG0004596	ORYLA20308	CAPO300672
OG0004599	ORYLA02718, ORYLA02719, ORYLA12175	CAPO306185
OG0004600	ORYLA18120	CAPO306391
OG0004601	ORYLA02465	CAPO300529
OG0004602	ORYLA17209	CAPO307709
OG0004605	ORYLA17124	CAPO303013
OG0004609	ORYLA04118	CAPO305274
OG0004610	ORYLA15229, ORYLA12132	CAPO308217
OG0004611	ORYLA05090, ORYLA05091	CAPO305879, CAPO305850
OG0004612	ORYLA02074	CAPO307176
OG0004616	ORYLA10301, ORYLA09881	CAPO302661, CAPO307774
OG0004619	ORYLA16430	CAPO306976
OG0004621	ORYLA14201, ORYLA15999	CAPO301592
OG0004626	ORYLA12665, ORYLA14546	CAPO304074
OG0004627	ORYLA08823	CAPO302578
OG0004628	ORYLA16390, ORYLA08691	CAPO300844
OG0004629	ORYLA02890	CAPO300874
OG0004630	ORYLA11416	CAPO300032
OG0004633	ORYLA06950	CAPO306431
OG0004634	ORYLA16289, ORYLA18481	CAPO306443
OG0004635	ORYLA06004	CAPO305826
OG0004638	ORYLA02490	CAPO300328
OG0004639	ORYLA02611	CAPO304960
OG0004641	ORYLA18028	CAPO301192
OG0004642	ORYLA08976, ORYLA08977, ORYLA08978, ORYLA06343	CAPO303810
OG0004643	ORYLA18283	CAPO303111
OG0004644	ORYLA10069	CAPO308177
OG0004646	ORYLA14971, ORYLA13019	CAPO304987
OG0004648	ORYLA12915	CAPO306796
OG0004649	ORYLA04414, ORYLA03668, ORYLA17354	CAPO308035
OG0004651	ORYLA14276	CAPO307192
OG0004652	ORYLA00965	CAPO307126
OG0004654	ORYLA16505	CAPO304098
OG0004655	ORYLA17173	CAPO300932
OG0004656	ORYLA18658, ORYLA11542	CAPO306315
OG0004657	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225	CAPO300965
OG0004659	ORYLA13951	CAPO305571
OG0004660	ORYLA18952	CAPO304191
OG0004663	ORYLA03983	CAPO307060
OG0004664	ORYLA03155	CAPO304024
OG0004668	ORYLA19057	CAPO307032
OG0004669	ORYLA05384	CAPO301719
OG0004670	ORYLA08201, ORYLA08200	CAPO301141
OG0004671	ORYLA04002	CAPO303199
OG0004672	ORYLA12303	CAPO300788
OG0004673	ORYLA09190, ORYLA19670	CAPO305181
OG0004674	ORYLA02750	CAPO301298
OG0004675	ORYLA11378	CAPO300152
OG0004678	ORYLA02453	CAPO306062
OG0004679	ORYLA04583	CAPO307020
OG0004682	ORYLA07086	CAPO302643
OG0004685	ORYLA17349, ORYLA02295	CAPO300514
OG0004687	ORYLA15540	CAPO300850
OG0004690	ORYLA02091, ORYLA06080	CAPO302294
OG0004691	ORYLA04688	CAPO301832
OG0004692	ORYLA07530	CAPO306711
OG0004694	ORYLA07688	CAPO302831
OG0004695	ORYLA19263	CAPO304127
OG0004696	ORYLA12496	CAPO303339
OG0004697	ORYLA00164	CAPO308157
OG0004699	ORYLA14125	CAPO305801
OG0004700	ORYLA06095	CAPO305394
OG0004703	ORYLA17592	CAPO302281
OG0004707	ORYLA01389	CAPO307222
OG0004708	ORYLA17151	CAPO302589
OG0004711	ORYLA09874	CAPO307614
OG0004728	ORYLA12390	CAPO306092
OG0004732	ORYLA16376	CAPO307742, CAPO303065
OG0004733	ORYLA17707	CAPO303723
OG0004738	ORYLA00685	CAPO307391
OG0004739	ORYLA08167	CAPO305372
OG0004740	ORYLA10258	CAPO303587
OG0004744	ORYLA16514	CAPO307377
OG0004747	ORYLA13336	CAPO305266
OG0004748	ORYLA04549	CAPO300851
OG0004749	ORYLA15557	CAPO303738
OG0004752	ORYLA05952	CAPO300189
OG0004753	ORYLA03643	CAPO307970
OG0004756	ORYLA13894	CAPO300650
OG0004757	ORYLA18518	CAPO300079
OG0004758	ORYLA12461	CAPO307791
OG0004759	ORYLA10102	CAPO301731
OG0004761	ORYLA17647	CAPO301372
OG0004763	ORYLA09981	CAPO303189
OG0004764	ORYLA13390	CAPO306665
OG0004765	ORYLA06642, ORYLA06865	CAPO300145
OG0004766	ORYLA19679	CAPO300107
OG0004767	ORYLA16994	CAPO304258
OG0004768	ORYLA10159, ORYLA03915	CAPO302814
OG0004769	ORYLA06352	CAPO305909
OG0004770	ORYLA10359	CAPO306549
OG0004774	ORYLA04647	CAPO302467
OG0004775	ORYLA08779	CAPO308292
OG0004784	ORYLA12521	CAPO300506
OG0004785	ORYLA19362	CAPO301223
OG0004786	ORYLA09795	CAPO306813
OG0004787	ORYLA08059	CAPO300677
OG0004788	ORYLA17920	CAPO303606
OG0004792	ORYLA17893, ORYLA16372	CAPO304121, CAPO301355
OG0004793	ORYLA07392	CAPO303691
OG0004794	ORYLA10695	CAPO302268
OG0004795	ORYLA02283	CAPO306522
OG0004797	ORYLA08718	CAPO308248
OG0004801	ORYLA00702	CAPO301409
OG0004803	ORYLA04437	CAPO304966
OG0004805	ORYLA03659	CAPO301148
OG0004808	ORYLA03793, ORYLA06820	CAPO300921
OG0004810	ORYLA10952	CAPO307085
OG0004811	ORYLA15264	CAPO304670
OG0004812	ORYLA14872	CAPO300913
OG0004813	ORYLA05507	CAPO302301
OG0004814	ORYLA01124	CAPO305193
OG0004815	ORYLA11571	CAPO306099
OG0004817	ORYLA09901	CAPO300646
OG0004819	ORYLA15855	CAPO303489
OG0004820	ORYLA11602	CAPO301474
OG0004822	ORYLA09952	CAPO303272
OG0004823	ORYLA04798, ORYLA15405	CAPO301131
OG0004825	ORYLA04570	CAPO303625
OG0004826	ORYLA11847	CAPO302318
OG0004828	ORYLA18579, ORYLA18578, ORYLA04889	CAPO300795
OG0004829	ORYLA12156, ORYLA14879	CAPO306677
OG0004830	ORYLA15074	CAPO304259, CAPO301109
OG0004831	ORYLA01981, ORYLA05958, ORYLA10270	CAPO302539
OG0004832	ORYLA08674	CAPO300644
OG0004833	ORYLA03885	CAPO307386, CAPO307385
OG0004835	ORYLA17262, ORYLA04419	CAPO307142
OG0004836	ORYLA03354	CAPO300476
OG0004837	ORYLA15065	CAPO306341
OG0004838	ORYLA02046, ORYLA02045	CAPO300483
OG0004840	ORYLA16583	CAPO301303
OG0004841	ORYLA15150	CAPO301073
OG0004843	ORYLA18629	CAPO302296
OG0004844	ORYLA19914	CAPO308225
OG0004845	ORYLA04667	CAPO300244
OG0004846	ORYLA15158	CAPO302634
OG0004849	ORYLA17011	CAPO302897
OG0004851	ORYLA14792, ORYLA12705	CAPO304052
OG0004852	ORYLA18016	CAPO305241
OG0004854	ORYLA08746	CAPO307677
OG0004855	ORYLA18312, ORYLA18291	CAPO307136
OG0004856	ORYLA10715, ORYLA04505	CAPO307877
OG0004857	ORYLA17621	CAPO301665
OG0004858	ORYLA02769	CAPO306514
OG0004859	ORYLA08698, ORYLA18845	CAPO305955
OG0004861	ORYLA12004, ORYLA12003, ORYLA10443	CAPO300721
OG0004863	ORYLA16843	CAPO300215
OG0004864	ORYLA11253	CAPO306175
OG0004869	ORYLA13932	CAPO301505
OG0004873	ORYLA04582	CAPO305056
OG0004874	ORYLA01640	CAPO302314
OG0004875	ORYLA13032	CAPO305599
OG0004879	ORYLA06951	CAPO304570
OG0004880	ORYLA14689	CAPO307520
OG0004881	ORYLA06894	CAPO301856
OG0004882	ORYLA15282	CAPO307657
OG0004883	ORYLA17053, ORYLA00797, ORYLA16969	CAPO304269
OG0004884	ORYLA10448	CAPO306875
OG0004886	ORYLA08772	CAPO304598
OG0004887	ORYLA01863	CAPO303252
OG0004889	ORYLA02582	CAPO302860
OG0004892	ORYLA05254, ORYLA18134	CAPO308266
OG0004893	ORYLA02246	CAPO305797
OG0004894	ORYLA12952	CAPO308103
OG0004895	ORYLA04539	CAPO301412
OG0004896	ORYLA18463	CAPO301146, CAPO308332
OG0004897	ORYLA04453	CAPO300624
OG0004898	ORYLA03730	CAPO300846
OG0004899	ORYLA00515	CAPO304701
OG0004900	ORYLA16299	CAPO300509
OG0004901	ORYLA15990, ORYLA14032	CAPO301170
OG0004902	ORYLA07532, ORYLA04755	CAPO305853
OG0004903	ORYLA09008	CAPO304775
OG0004904	ORYLA16700	CAPO304100
OG0004906	ORYLA00596, ORYLA00597	CAPO303480
OG0004907	ORYLA03027	CAPO307254
OG0004911	ORYLA07733, ORYLA16989	CAPO305750
OG0004913	ORYLA07472	CAPO306717
OG0004914	ORYLA04368	CAPO301519
OG0004917	ORYLA10606	CAPO303374
OG0004919	ORYLA14133	CAPO308082
OG0004920	ORYLA08371	CAPO302580
OG0004922	ORYLA01635	CAPO306550
OG0004923	ORYLA03259	CAPO307943
OG0004924	ORYLA05542	CAPO304606
OG0004927	ORYLA10076	CAPO304855
OG0004928	ORYLA08046, ORYLA16427	CAPO304691
OG0004929	ORYLA03183, ORYLA04033	CAPO304111
OG0004932	ORYLA16065, ORYLA15866	CAPO306081, CAPO305804
OG0004934	ORYLA17838	CAPO305066
OG0004935	ORYLA02089	CAPO302835
OG0004936	ORYLA10535	CAPO306298
OG0004938	ORYLA06008	CAPO308159
OG0004940	ORYLA11977	CAPO305630
OG0004943	ORYLA05443, ORYLA14302, ORYLA01562	CAPO306001
OG0004944	ORYLA14463	CAPO302056
OG0004946	ORYLA11413	CAPO305515
OG0004947	ORYLA02402	CAPO307579
OG0004948	ORYLA12320	CAPO305331
OG0004950	ORYLA09371	CAPO300642
OG0004952	ORYLA03501, ORYLA11665	CAPO301776
OG0004953	ORYLA01519, ORYLA04675	CAPO306623
OG0004954	ORYLA11697	CAPO303229
OG0004958	ORYLA02376	CAPO302197
OG0004961	ORYLA06702	CAPO305777
OG0004962	ORYLA01777	CAPO301438
OG0004963	ORYLA17617	CAPO303805
OG0004964	ORYLA16492	CAPO302916
OG0004968	ORYLA12313	CAPO307145
OG0004969	ORYLA06920, ORYLA18795, ORYLA18794	CAPO303678
OG0004970	ORYLA19671	CAPO303748
OG0004971	ORYLA08144	CAPO302327
OG0004972	ORYLA16919	CAPO304289
OG0004973	ORYLA12832	CAPO305642
OG0004976	ORYLA03920	CAPO304478
OG0004977	ORYLA09696	CAPO304350
OG0004978	ORYLA01266	CAPO308306
OG0004979	ORYLA08922	CAPO303118
OG0004981	ORYLA01978	CAPO306326
OG0004982	ORYLA02451	CAPO301351
OG0004983	ORYLA00691, ORYLA14478	CAPO300176
OG0004985	ORYLA20005, ORYLA13709	CAPO304816
OG0004987	ORYLA19089	CAPO305473
OG0004987	ORYLA00135, ORYLA05180	CAPO306240
OG0004988	ORYLA18683	CAPO305623
OG0004989	ORYLA12481	CAPO300323
OG0004990	ORYLA13536	CAPO305712
OG0004991	ORYLA13806	CAPO302271
OG0004993	ORYLA02940	CAPO302747
OG0004997	ORYLA08128	CAPO300456
OG0004999	ORYLA06225	CAPO302635
OG0005002	ORYLA06386	CAPO305114
OG0005003	ORYLA00370	CAPO303837
OG0005005	ORYLA17025, ORYLA17026	CAPO303017
OG0005006	ORYLA16402, ORYLA07890	CAPO301015
OG0005007	ORYLA13299, ORYLA09469	CAPO300658
OG0005009	ORYLA09124	CAPO303190
OG0005010	ORYLA15734, ORYLA07804	CAPO304378
OG0005013	ORYLA19131, ORYLA19132	CAPO304066
OG0005014	ORYLA17365	CAPO307825
OG0005015	ORYLA07343	CAPO300946
OG0005016	ORYLA04624	CAPO305499
OG0005038	ORYLA15716	CAPO301658
OG0005040	ORYLA04085	CAPO300876
OG0005044	ORYLA00181, ORYLA04418, ORYLA03645	CAPO307084
OG0005046	ORYLA14997	CAPO304846
OG0005047	ORYLA07987, ORYLA16877	CAPO305932
OG0005048	ORYLA06249	CAPO300857
OG0005053	ORYLA12920	CAPO302547
OG0005057	ORYLA11617	CAPO303573
OG0005058	ORYLA14562	CAPO306731
OG0005059	ORYLA18022	CAPO300063
OG0005061	ORYLA05876	CAPO306602
OG0005062	ORYLA18897	CAPO302106
OG0005064	ORYLA08556, ORYLA02178	CAPO300249
OG0005067	ORYLA06411	CAPO302289
OG0005068	ORYLA04187	CAPO306513
OG0005069	ORYLA07911	CAPO300204
OG0005071	ORYLA09450, ORYLA06907, ORYLA03519	CAPO305606
OG0005073	ORYLA01316	CAPO305547
OG0005075	ORYLA10858	CAPO307362
OG0005076	ORYLA19805	CAPO302885
OG0005077	ORYLA14431	CAPO302160
OG0005079	ORYLA10129	CAPO303799
OG0005081	ORYLA00039	CAPO307065
OG0005083	ORYLA05152	CAPO302388
OG0005084	ORYLA15931, ORYLA14122, ORYLA15378	CAPO307421, CAPO301121
OG0005086	ORYLA13730	CAPO302959
OG0005088	ORYLA13143	CAPO307772
OG0005089	ORYLA01494	CAPO303888
OG0005090	ORYLA16259	CAPO303909
OG0005091	ORYLA01452	CAPO305179
OG0005092	ORYLA20203	CAPO301418
OG0005093	ORYLA11522	CAPO303716
OG0005095	ORYLA19963	CAPO301660
OG0005096	ORYLA07995	CAPO301964
OG0005097	ORYLA07754	CAPO304365
OG0005099	ORYLA17020	CAPO305916
OG0005100	ORYLA05377	CAPO306219
OG0005103	ORYLA05437, ORYLA11616	CAPO300625
OG0005104	ORYLA12457	CAPO303053
OG0005106	ORYLA09112	CAPO301403
OG0005107	ORYLA15026	CAPO304194
OG0005108	ORYLA06871	CAPO301196
OG0005109	ORYLA16110	CAPO301209
OG0005111	ORYLA15628	CAPO302727
OG0005113	ORYLA10509	CAPO300389
OG0005114	ORYLA06945, ORYLA18260	CAPO305096
OG0005115	ORYLA08943, ORYLA18146	CAPO304298
OG0005119	ORYLA11586, ORYLA11661	CAPO304215
OG0005120	ORYLA08287	CAPO304593
OG0005121	ORYLA13922	CAPO301715
OG0005124	ORYLA11962	CAPO305507
OG0005127	ORYLA19578	CAPO307277
OG0005128	ORYLA11377, ORYLA04059	CAPO305144
OG0005130	ORYLA20408	CAPO305368
OG0005132	ORYLA11500, ORYLA02063	CAPO300384
OG0005138	ORYLA11514	CAPO300009
OG0005139	ORYLA09370	CAPO302205
OG0005140	ORYLA14666, ORYLA12128	CAPO300700, CAPO302173
OG0005142	ORYLA18083	CAPO304715
OG0005143	ORYLA13297	CAPO304926
OG0005144	ORYLA13423	CAPO306416
OG0005145	ORYLA12040	CAPO302299
OG0005146	ORYLA10598, ORYLA10599	CAPO303659
OG0005147	ORYLA17699, ORYLA17700	CAPO302069
OG0005150	ORYLA01081, ORYLA03375	CAPO301944
OG0005151	ORYLA12766	CAPO302626
OG0005152	ORYLA11257	CAPO307737
OG0005154	ORYLA06294	CAPO307643
OG0005155	ORYLA07470, ORYLA09918	CAPO304712
OG0005156	ORYLA18267	CAPO305254
OG0005157	ORYLA08193, ORYLA13971	CAPO301711
OG0005158	ORYLA08758	CAPO300547
OG0005160	ORYLA07414	CAPO300741
OG0005163	ORYLA06264	CAPO305704
OG0005164	ORYLA01913	CAPO307846
OG0005167	ORYLA08038, ORYLA01883, ORYLA11200	CAPO303298
OG0005168	ORYLA11803	CAPO306745
OG0005169	ORYLA12684	CAPO303886
OG0005172	ORYLA15184, ORYLA15185, ORYLA16083, ORYLA16084	CAPO306565
OG0005175	ORYLA01409	CAPO305645
OG0005178	ORYLA03190	CAPO300199
OG0005179	ORYLA00353	CAPO306190
OG0005180	ORYLA20415, ORYLA20414	CAPO308188
OG0005181	ORYLA12225	CAPO300793
OG0005182	ORYLA17194, ORYLA19845	CAPO300394
OG0005183	ORYLA12373	CAPO304256
OG0005184	ORYLA09937	CAPO307619
OG0005185	ORYLA05393	CAPO305409
OG0005187	ORYLA10935	CAPO300108
OG0005188	ORYLA12247	CAPO307366, CAPO308331
OG0005191	ORYLA17463	CAPO301264
OG0005192	ORYLA06933	CAPO302320
OG0005193	ORYLA14247	CAPO300973
OG0005194	ORYLA00421, ORYLA07172, ORYLA01288	CAPO306243
OG0005196	ORYLA19084	CAPO306636
OG0005200	ORYLA01894, ORYLA05875	CAPO307301
OG0005201	ORYLA20164	CAPO300421
OG0005202	ORYLA20064	CAPO300013
OG0005203	ORYLA04665	CAPO304416
OG0005205	ORYLA09244	CAPO302576
OG0005206	ORYLA06873	CAPO301965
OG0005208	ORYLA00249	CAPO303001
OG0005209	ORYLA17000	CAPO300492
OG0005210	ORYLA09263	CAPO301315
OG0005212	ORYLA14946	CAPO300331
OG0005214	ORYLA06679, ORYLA04601, ORYLA04602	CAPO304556
OG0005215	ORYLA06248	CAPO308114
OG0005216	ORYLA00602	CAPO304567
OG0005217	ORYLA08860	CAPO303096, CAPO306650
OG0005221	ORYLA07388	CAPO306723
OG0005222	ORYLA19962	CAPO305567
OG0005223	ORYLA01784	CAPO302922
OG0005224	ORYLA10243	CAPO300521
OG0005228	ORYLA18242	CAPO300902
OG0005229	ORYLA04458	CAPO300950
OG0005230	ORYLA12648	CAPO305306
OG0005231	ORYLA18551	CAPO307526
OG0005233	ORYLA15578	CAPO307259
OG0005234	ORYLA18572	CAPO306586, CAPO305435
OG0005237	ORYLA03938	CAPO300405
OG0005238	ORYLA02951	CAPO307942
OG0005239	ORYLA11829	CAPO305851
OG0005240	ORYLA05664, ORYLA15967	CAPO302162
OG0005241	ORYLA10218	CAPO301367
OG0005243	ORYLA19916	CAPO302946
OG0005244	ORYLA02093	CAPO301413
OG0005245	ORYLA06412, ORYLA08921	CAPO305774
OG0005247	ORYLA02262	CAPO305218
OG0005249	ORYLA18148, ORYLA02930	CAPO306769
OG0005250	ORYLA05436	CAPO304032
OG0005251	ORYLA20357	CAPO306449
OG0005253	ORYLA18832, ORYLA18831	CAPO307867
OG0005254	ORYLA00808	CAPO304356
OG0005255	ORYLA10435	CAPO303838, CAPO300416, CAPO307726
OG0005257	ORYLA10778	CAPO302797
OG0005258	ORYLA13728	CAPO301990
OG0005259	ORYLA14480, ORYLA13720	CAPO303873
OG0005261	ORYLA11692	CAPO305240
OG0005262	ORYLA15627	CAPO301884
OG0005265	ORYLA02955, ORYLA02956	CAPO305767
OG0005267	ORYLA04749	CAPO300315
OG0005268	ORYLA12321	CAPO302457
OG0005269	ORYLA14049	CAPO303868
OG0005271	ORYLA12526	CAPO303459
OG0005272	ORYLA13750	CAPO300142
OG0005273	ORYLA03955	CAPO302742
OG0005275	ORYLA20144, ORYLA13858	CAPO301557
OG0005277	ORYLA11828	CAPO302973, CAPO308033
OG0005278	ORYLA12674	CAPO306576, CAPO308328
OG0005279	ORYLA14589	CAPO304182
OG0005280	ORYLA05298	CAPO306635
OG0005285	ORYLA17829	CAPO302006
OG0005287	ORYLA01734	CAPO307607
OG0005289	ORYLA01671	CAPO304679
OG0005292	ORYLA19232	CAPO300881
OG0005293	ORYLA03348	CAPO303402
OG0005294	ORYLA17819	CAPO306913
OG0005295	ORYLA11596	CAPO304907
OG0005298	ORYLA14873	CAPO307279
OG0005299	ORYLA20317	CAPO304069
OG0005300	ORYLA11163	CAPO304452
OG0005301	ORYLA17964	CAPO307444
OG0005303	ORYLA11141	CAPO304454
OG0005305	ORYLA15851	CAPO301003
OG0005309	ORYLA17745	CAPO306631
OG0005312	ORYLA14065	CAPO307454, CAPO303466
OG0005314	ORYLA20091	CAPO302074
OG0005315	ORYLA06885	CAPO302427
OG0005316	ORYLA07012	CAPO301704
OG0005317	ORYLA09419	CAPO307168
OG0005318	ORYLA18364, ORYLA18363	CAPO308249
OG0005319	ORYLA04663	CAPO302638
OG0005322	ORYLA09279, ORYLA08048	CAPO308079
OG0005323	ORYLA17504	CAPO307349
OG0005324	ORYLA13260	CAPO303901
OG0005325	ORYLA07254	CAPO301092
OG0005326	ORYLA04496, ORYLA08940, ORYLA08941	CAPO303331
OG0005359	ORYLA10991	CAPO300630
OG0005360	ORYLA18657	CAPO303782
OG0005364	ORYLA05917	CAPO300756
OG0005365	ORYLA00389	CAPO303866
OG0005366	ORYLA04350	CAPO300645
OG0005370	ORYLA14176	CAPO303423
OG0005371	ORYLA17689	CAPO306407
OG0005373	ORYLA00607	CAPO302507
OG0005374	ORYLA11740	CAPO300609
OG0005375	ORYLA16500	CAPO305216
OG0005377	ORYLA04520, ORYLA18089	CAPO307926
OG0005378	ORYLA20177	CAPO301284
OG0005379	ORYLA16702	CAPO303714
OG0005380	ORYLA06164	CAPO306791
OG0005384	ORYLA09062	CAPO300411
OG0005385	ORYLA03458	CAPO305502
OG0005386	ORYLA18232	CAPO307872
OG0005388	ORYLA13163	CAPO301274
OG0005389	ORYLA04454	CAPO300599
OG0005390	ORYLA13255	CAPO301450
OG0005391	ORYLA15294	CAPO302409
OG0005393	ORYLA05441	CAPO302465
OG0005394	ORYLA01678	CAPO306444
OG0005396	ORYLA09039	CAPO301185
OG0005398	ORYLA09840	CAPO301199
OG0005399	ORYLA07418	CAPO306277
OG0005400	ORYLA09000	CAPO301149
OG0005402	ORYLA03644	CAPO307246
OG0005403	ORYLA14816	CAPO303785
OG0005404	ORYLA09049	CAPO306644
OG0005405	ORYLA00343	CAPO304677
OG0005406	ORYLA02019, ORYLA03127	CAPO301050
OG0005408	ORYLA14076	CAPO306656
OG0005409	ORYLA15254	CAPO304722
OG0005410	ORYLA02218	CAPO300140
OG0005412	ORYLA06703	CAPO300143
OG0005413	ORYLA18627, ORYLA18628	CAPO304093
OG0005414	ORYLA07810, ORYLA07809	CAPO301252, CAPO301167
OG0005417	ORYLA16933	CAPO302063
OG0005422	ORYLA00193	CAPO303205
OG0005424	ORYLA11262	CAPO305286
OG0005425	ORYLA18483, ORYLA18482	CAPO300175
OG0005427	ORYLA16384	CAPO301444
OG0005430	ORYLA12398	CAPO302295
OG0005431	ORYLA05407	CAPO304591
OG0005433	ORYLA02482, ORYLA17419	CAPO303786
OG0005434	ORYLA15326	CAPO302858
OG0005435	ORYLA08560	CAPO303045
OG0005437	ORYLA07537, ORYLA07536	CAPO308137
OG0005438	ORYLA13473, ORYLA06670	CAPO302494
OG0005439	ORYLA11780	CAPO304206
OG0005440	ORYLA06870	CAPO303719
OG0005442	ORYLA14354	CAPO307582
OG0005443	ORYLA11746, ORYLA11844	CAPO305021
OG0005444	ORYLA09095, ORYLA06498, ORYLA11737	CAPO300488
OG0005446	ORYLA11516	CAPO300144
OG0005449	ORYLA16791	CAPO300543
OG0005450	ORYLA04299	CAPO302868
OG0005451	ORYLA07063	CAPO300480
OG0005454	ORYLA03583	CAPO307132
OG0005455	ORYLA09253	CAPO301855
OG0005457	ORYLA19960	CAPO307831
OG0005459	ORYLA15096	CAPO304164
OG0005461	ORYLA08254	CAPO307668
OG0005462	ORYLA17192	CAPO306835
OG0005463	ORYLA14890	CAPO303989
OG0005464	ORYLA12835	CAPO307986
OG0005465	ORYLA10420	CAPO300347
OG0005466	ORYLA13757	CAPO300596
OG0005467	ORYLA05236	CAPO305986
OG0005468	ORYLA06255	CAPO306414
OG0005469	ORYLA10970	CAPO301614
OG0005470	ORYLA01384	CAPO300654
OG0005471	ORYLA03452	CAPO300819
OG0005474	ORYLA19917	CAPO304412
OG0005475	ORYLA15452, ORYLA15451	CAPO300271
OG0005476	ORYLA19518	CAPO305577, CAPO305762
OG0005478	ORYLA14294	CAPO305209
OG0005479	ORYLA12294	CAPO300550
OG0005480	ORYLA14871	CAPO307314
OG0005481	ORYLA01247	CAPO306697, CAPO301416
OG0005482	ORYLA03008	CAPO307925
OG0005483	ORYLA13515	CAPO304067
OG0005484	ORYLA00526	CAPO307524
OG0005486	ORYLA02555	CAPO300225
OG0005487	ORYLA09657	CAPO300444
OG0005488	ORYLA02291	CAPO301054
OG0005489	ORYLA19540	CAPO305322
OG0005490	ORYLA06693	CAPO300839
OG0005491	ORYLA02523	CAPO305898
OG0005493	ORYLA10439	CAPO304618
OG0005494	ORYLA03120	CAPO308140
OG0005495	ORYLA04132	CAPO305673
OG0005497	ORYLA04659	CAPO305501
OG0005498	ORYLA05681	CAPO303826
OG0005499	ORYLA17379	CAPO306730
OG0005500	ORYLA13890	CAPO306535
OG0005503	ORYLA05386	CAPO307437
OG0005504	ORYLA03502	CAPO300995
OG0005505	ORYLA01479	CAPO307588
OG0005506	ORYLA02612	CAPO307275
OG0005508	ORYLA02123	CAPO308142
OG0005509	ORYLA01964	CAPO300202
OG0005511	ORYLA13361	CAPO304438
OG0005514	ORYLA19582	CAPO305223
OG0005516	ORYLA03743	CAPO305610
OG0005517	ORYLA14384, ORYLA08842	CAPO303557
OG0005518	ORYLA12121	CAPO300928
OG0005524	ORYLA18393	CAPO307077
OG0005525	ORYLA08095	CAPO305745
OG0005527	ORYLA14629, ORYLA10945	CAPO307337
OG0005529	ORYLA19223	CAPO303996
OG0005533	ORYLA15088	CAPO308156
OG0005534	ORYLA03728	CAPO300248
OG0005535	ORYLA03963	CAPO306427
OG0005536	ORYLA18564	CAPO306899
OG0005537	ORYLA01980	CAPO305006
OG0005539	ORYLA02050	CAPO300487
OG0005540	ORYLA02237	CAPO307739
OG0005541	ORYLA02049	CAPO302610
OG0005545	ORYLA14533	CAPO307853
OG0005550	ORYLA08972	CAPO303338
OG0005553	ORYLA02730	CAPO308016
OG0005554	ORYLA12388	CAPO307360
OG0005555	ORYLA10957, ORYLA14417, ORYLA14418	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548
OG0005556	ORYLA12069	CAPO301726
OG0005558	ORYLA10063	CAPO301773
OG0005559	ORYLA02239	CAPO302392
OG0005560	ORYLA14278	CAPO302459
OG0005561	ORYLA19786	CAPO307649
OG0005562	ORYLA04125	CAPO300157
OG0005563	ORYLA09992	CAPO300985
OG0005564	ORYLA02457	CAPO307593
OG0005566	ORYLA17974, ORYLA02685	CAPO308091
OG0005569	ORYLA14847	CAPO301394
OG0005572	ORYLA08784	CAPO300415
OG0005575	ORYLA07924	CAPO301354
OG0005578	ORYLA05383, ORYLA05382	CAPO300834
OG0005580	ORYLA10325	CAPO308283
OG0005581	ORYLA00865	CAPO303973
OG0005582	ORYLA10241	CAPO306123
OG0005583	ORYLA02698, ORYLA14651	CAPO303824
OG0005584	ORYLA18545	CAPO302871
OG0005588	ORYLA18649	CAPO305990
OG0005589	ORYLA09870	CAPO305989
OG0005590	ORYLA08684	CAPO302905
OG0005592	ORYLA16597	CAPO305870
OG0005593	ORYLA09600	CAPO302759
OG0005594	ORYLA05359	CAPO306885
OG0005595	ORYLA11765	CAPO306737
OG0005597	ORYLA12279	CAPO301334
OG0005598	ORYLA14645	CAPO300035
OG0005599	ORYLA13854	CAPO302061
OG0005600	ORYLA16033	CAPO300445
OG0005603	ORYLA07341	CAPO303949
OG0005604	ORYLA08546	CAPO303855
OG0005605	ORYLA19011	CAPO300782
OG0005608	ORYLA11957	CAPO303058
