Orthogroup	ORYLA	HELIO_ok
OG0003794	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748	HELIO_01699
OG0003795	ORYLA20210	HELIO_00713
OG0003798	ORYLA19738, ORYLA13919	HELIO_10316
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	HELIO_02425
OG0003806	ORYLA16763	HELIO_00384
OG0003807	ORYLA00781	HELIO_07147
OG0003808	ORYLA01934	HELIO_04304
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	HELIO_07339
OG0003810	ORYLA09510, ORYLA12262	HELIO_06395
OG0003811	ORYLA12803	HELIO_07404
OG0003812	ORYLA19278	HELIO_07959
OG0003813	ORYLA18042, ORYLA17950	HELIO_02391
OG0003816	ORYLA05294	HELIO_04161, HELIO_05586
OG0003818	ORYLA04078	HELIO_04533
OG0003820	ORYLA07704	HELIO_12732, HELIO_12713
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	HELIO_04733
OG0003823	ORYLA11357	HELIO_12718
OG0003824	ORYLA17763	HELIO_02077
OG0003826	ORYLA04385	HELIO_02592
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	HELIO_10529
OG0003828	ORYLA02923	HELIO_03989
OG0003829	ORYLA06358	HELIO_04115
OG0003830	ORYLA10180, ORYLA11924	HELIO_07812
OG0003831	ORYLA00352	HELIO_00414
OG0003832	ORYLA14681, ORYLA10931	HELIO_04229
OG0003833	ORYLA08551	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	HELIO_10627
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	HELIO_02274
OG0003837	ORYLA16787	HELIO_01037
OG0003838	ORYLA09504, ORYLA00494	HELIO_09299
OG0003839	ORYLA06804	HELIO_00548
OG0003840	ORYLA19338	HELIO_07119
OG0003841	ORYLA02082	HELIO_08429
OG0003842	ORYLA11223	HELIO_06073
OG0003843	ORYLA00216, ORYLA04760	HELIO_09017
OG0003844	ORYLA00410	HELIO_00051
OG0003845	ORYLA04421	HELIO_09710
OG0003848	ORYLA06527, ORYLA13653	HELIO_02520
OG0003850	ORYLA05996	HELIO_01423
OG0003851	ORYLA09286, ORYLA06613	HELIO_06451
OG0003852	ORYLA17405	HELIO_11600
OG0003853	ORYLA18272	HELIO_12441
OG0003854	ORYLA13175	HELIO_03527
OG0003855	ORYLA01615, ORYLA19634	HELIO_07181
OG0003856	ORYLA17087	HELIO_05722
OG0003857	ORYLA19469, ORYLA19468	HELIO_12190
OG0003858	ORYLA04975	HELIO_08687
OG0003859	ORYLA11310	HELIO_02262
OG0003861	ORYLA19849	HELIO_09460
OG0003862	ORYLA09814, ORYLA12243	HELIO_04377
OG0003863	ORYLA04629, ORYLA17758	HELIO_09867
OG0003864	ORYLA03365	HELIO_10875
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	HELIO_11073
OG0003866	ORYLA08827	HELIO_03099
OG0003867	ORYLA19092	HELIO_01829
OG0003868	ORYLA19824, ORYLA12769	HELIO_08898
OG0003869	ORYLA08057	HELIO_08492
OG0003870	ORYLA16354	HELIO_02612
OG0003871	ORYLA09605	HELIO_02741
OG0003872	ORYLA17934, ORYLA17933	HELIO_02970
OG0003873	ORYLA12547	HELIO_09899
OG0003874	ORYLA05727, ORYLA01534	HELIO_04369
OG0003876	ORYLA05675	HELIO_02667
OG0003877	ORYLA13505	HELIO_08344
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	HELIO_10989
OG0003881	ORYLA19792, ORYLA19793	HELIO_07709
OG0003882	ORYLA10836, ORYLA15325	HELIO_05979
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	HELIO_12699
OG0003884	ORYLA12146	HELIO_00594
OG0003885	ORYLA05118, ORYLA08990	HELIO_08959
OG0003886	ORYLA07850	HELIO_06325
OG0003887	ORYLA06119	HELIO_07770
OG0003888	ORYLA09457	HELIO_07431
OG0003890	ORYLA02702, ORYLA03959	HELIO_12503
OG0003892	ORYLA10862	HELIO_08263
OG0003893	ORYLA04836	HELIO_05290
OG0003894	ORYLA17746	HELIO_00555
OG0003895	ORYLA17184	HELIO_10007
OG0003896	ORYLA00246, ORYLA16803, ORYLA16688	HELIO_00287
OG0003897	ORYLA06606	HELIO_07895
OG0003898	ORYLA12764	HELIO_09951
OG0003899	ORYLA00332	HELIO_00617
OG0003900	ORYLA03942	HELIO_07367
OG0003901	ORYLA11674	HELIO_12439
OG0003903	ORYLA00503	HELIO_11262
OG0003904	ORYLA12590	HELIO_03811
OG0003906	ORYLA19253, ORYLA19252	HELIO_09388
OG0003911	ORYLA18945	HELIO_02034
OG0003912	ORYLA15466, ORYLA12465	HELIO_00546
OG0003913	ORYLA01416	HELIO_06151
OG0003914	ORYLA18672	HELIO_10475
OG0003916	ORYLA06228, ORYLA02175	HELIO_04220
OG0003917	ORYLA13507	HELIO_10729
OG0003918	ORYLA01197, ORYLA19012	HELIO_12096
OG0003920	ORYLA01688	HELIO_09202
OG0003921	ORYLA07105	HELIO_11518
OG0003923	ORYLA10036	HELIO_10280
OG0003925	ORYLA05435	HELIO_11080
OG0003926	ORYLA14433	HELIO_01471
OG0003927	ORYLA17984	HELIO_07361
OG0003930	ORYLA15221	HELIO_03284
OG0003931	ORYLA07756	HELIO_04058
OG0003932	ORYLA09727	HELIO_09810
OG0003933	ORYLA14136, ORYLA10946	HELIO_08038
OG0003934	ORYLA18258	HELIO_00565
OG0003935	ORYLA10426	HELIO_11530
OG0003936	ORYLA15161	HELIO_03090
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	HELIO_05246
OG0003939	ORYLA08294	HELIO_10160
OG0003940	ORYLA12099	HELIO_07463
OG0003942	ORYLA11858	HELIO_02681
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	HELIO_11312
OG0003944	ORYLA06722	HELIO_01693
OG0003945	ORYLA14999, ORYLA20189	HELIO_03032
OG0003946	ORYLA00695, ORYLA00840	HELIO_10205
OG0003947	ORYLA17372	HELIO_08689
OG0003948	ORYLA17792	HELIO_12286
OG0003949	ORYLA13984	HELIO_10884
OG0003951	ORYLA15529	HELIO_01607
OG0003953	ORYLA04609, ORYLA04608	HELIO_08151
OG0003954	ORYLA05547, ORYLA11360	HELIO_06270
OG0003955	ORYLA00673	HELIO_02651
OG0003956	ORYLA13069	HELIO_03913
OG0003957	ORYLA09270	HELIO_11006
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	HELIO_12507
OG0003959	ORYLA02587	HELIO_12450
OG0003960	ORYLA14710	HELIO_08480
OG0003961	ORYLA06267	HELIO_06293
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	HELIO_02374
OG0003964	ORYLA02736	HELIO_09198
OG0003965	ORYLA10358	HELIO_04316
OG0003966	ORYLA18869, ORYLA18868	HELIO_04189
OG0003967	ORYLA00887	HELIO_01824
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	HELIO_08316
OG0003969	ORYLA12575	HELIO_08398
OG0003970	ORYLA17540	HELIO_11053
OG0003971	ORYLA18033	HELIO_09511
OG0003972	ORYLA15470	HELIO_01757
OG0003973	ORYLA18600, ORYLA00775	HELIO_12484
OG0003998	ORYLA00128	HELIO_03538
OG0003999	ORYLA09012	HELIO_02420
OG0004000	ORYLA06063	HELIO_09085
OG0004002	ORYLA05237	HELIO_10165
OG0004004	ORYLA15181	HELIO_03478
OG0004005	ORYLA11539	HELIO_02225
OG0004007	ORYLA12862, ORYLA02441	HELIO_06360
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	HELIO_08149
OG0004010	ORYLA12744	HELIO_03872
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	HELIO_00202
OG0004014	ORYLA09781	HELIO_02037
OG0004015	ORYLA13080	HELIO_02952
OG0004016	ORYLA15762	HELIO_08840
OG0004017	ORYLA16378	HELIO_04459
OG0004019	ORYLA07079	HELIO_01152
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	HELIO_12459
OG0004022	ORYLA04153	HELIO_10188
OG0004023	ORYLA19712	HELIO_00840
OG0004024	ORYLA09183	HELIO_09279, HELIO_09278
OG0004025	ORYLA17302	HELIO_01715
OG0004027	ORYLA15966	HELIO_11552
OG0004028	ORYLA19452, ORYLA19451	HELIO_09218
OG0004029	ORYLA05168	HELIO_08811
OG0004031	ORYLA03387	HELIO_01995
OG0004032	ORYLA00963, ORYLA09486	HELIO_06753
OG0004035	ORYLA13967, ORYLA19169	HELIO_09748
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	HELIO_02636
OG0004037	ORYLA12889	HELIO_05087
OG0004038	ORYLA19827	HELIO_07048
OG0004039	ORYLA05412	HELIO_10042, HELIO_10041
OG0004042	ORYLA12519	HELIO_09649
OG0004043	ORYLA11374	HELIO_07517
OG0004044	ORYLA06709	HELIO_01126
OG0004045	ORYLA05053, ORYLA00018	HELIO_11902
OG0004047	ORYLA00724, ORYLA16680	HELIO_11567
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	HELIO_01172
OG0004051	ORYLA12291, ORYLA09890	HELIO_01563
OG0004052	ORYLA13663	HELIO_04471
OG0004053	ORYLA02143	HELIO_01246
OG0004054	ORYLA20246	HELIO_06113
OG0004055	ORYLA11987	HELIO_02053, HELIO_02052
OG0004056	ORYLA13016	HELIO_06474
OG0004057	ORYLA18803	HELIO_08994
OG0004059	ORYLA09700	HELIO_11889
OG0004060	ORYLA05319	HELIO_07720
OG0004061	ORYLA06758	HELIO_02573
OG0004063	ORYLA10971	HELIO_06207
OG0004064	ORYLA20087	HELIO_06868
OG0004065	ORYLA15637	HELIO_02317
OG0004067	ORYLA00948	HELIO_11851
OG0004068	ORYLA07587	HELIO_04572
OG0004069	ORYLA17225	HELIO_03583
OG0004070	ORYLA00593	HELIO_11759
OG0004073	ORYLA20307, ORYLA13758	HELIO_08817
OG0004074	ORYLA13537, ORYLA07852	HELIO_08579
OG0004078	ORYLA04957, ORYLA04956	HELIO_08021
OG0004079	ORYLA20439, ORYLA00169	HELIO_11417
OG0004080	ORYLA10289, ORYLA07044	HELIO_12370
OG0004081	ORYLA06891	HELIO_02694
OG0004082	ORYLA06902	HELIO_03318, HELIO_03319
OG0004083	ORYLA10118	HELIO_08699, HELIO_03393
OG0004084	ORYLA10620, ORYLA11716	HELIO_01688
OG0004085	ORYLA12276	HELIO_05065
OG0004086	ORYLA05224	HELIO_05655
OG0004087	ORYLA09831	HELIO_07687
OG0004088	ORYLA13309, ORYLA20375	HELIO_01964
OG0004089	ORYLA03508	HELIO_12017
OG0004090	ORYLA13744	HELIO_00003
OG0004091	ORYLA17298	HELIO_07817
OG0004092	ORYLA16447	HELIO_00826
OG0004093	ORYLA19123	HELIO_09995
OG0004094	ORYLA18005	HELIO_11334
OG0004095	ORYLA14848	HELIO_09898
OG0004096	ORYLA06633, ORYLA13446	HELIO_09267
OG0004097	ORYLA00951	HELIO_00420
OG0004098	ORYLA13241	HELIO_11081
OG0004099	ORYLA05808, ORYLA07729	HELIO_02315
OG0004100	ORYLA14757	HELIO_02283
OG0004101	ORYLA00034	HELIO_10904
OG0004102	ORYLA08051, ORYLA05259	HELIO_11193
OG0004103	ORYLA16172	HELIO_08288, HELIO_12649
OG0004104	ORYLA17223, ORYLA13619	HELIO_10999
OG0004105	ORYLA05328	HELIO_07467
OG0004111	ORYLA02203, ORYLA05362, ORYLA11476	HELIO_11415
OG0004112	ORYLA01550	HELIO_11079
OG0004113	ORYLA15528	HELIO_08443
OG0004114	ORYLA04348	HELIO_03462
OG0004115	ORYLA06190	HELIO_08676
OG0004116	ORYLA04207	HELIO_11516
OG0004117	ORYLA06456	HELIO_02091, HELIO_02092
OG0004118	ORYLA11078, ORYLA15080	HELIO_03448
OG0004119	ORYLA12671	HELIO_04014
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	HELIO_12052
OG0004123	ORYLA19290	HELIO_10333
OG0004124	ORYLA15467, ORYLA09082	HELIO_09543
OG0004125	ORYLA00144	HELIO_07953
OG0004126	ORYLA03650	HELIO_02454
OG0004127	ORYLA09061	HELIO_08267
OG0004128	ORYLA13697, ORYLA04740	HELIO_11719
OG0004129	ORYLA04726	HELIO_09825
OG0004130	ORYLA05755, ORYLA05756	HELIO_11752
OG0004131	ORYLA17963	HELIO_02810
OG0004132	ORYLA08928	HELIO_08967
OG0004133	ORYLA03520, ORYLA09449	HELIO_11815
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	HELIO_00077
OG0004136	ORYLA15892	HELIO_06715
OG0004137	ORYLA19715	HELIO_03498
OG0004139	ORYLA10225, ORYLA13368	HELIO_09145
OG0004140	ORYLA15266	HELIO_12443
OG0004141	ORYLA15916	HELIO_08049
OG0004142	ORYLA19228	HELIO_03819
OG0004143	ORYLA14097, ORYLA12079	HELIO_12725
OG0004144	ORYLA06031, ORYLA09444	HELIO_03451
OG0004146	ORYLA17537	HELIO_08871
OG0004147	ORYLA09999, ORYLA08535	HELIO_06881
OG0004148	ORYLA08231, ORYLA19465	HELIO_00788
OG0004149	ORYLA09652, ORYLA00944	HELIO_04989
OG0004153	ORYLA01191	HELIO_03342
OG0004154	ORYLA10398	HELIO_11120
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	HELIO_02466
OG0004157	ORYLA20243, ORYLA16041	HELIO_11710
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	HELIO_08947
OG0004159	ORYLA10140	HELIO_10966
OG0004160	ORYLA06641, ORYLA13459	HELIO_00518
OG0004161	ORYLA08743	HELIO_08593
OG0004162	ORYLA16508	HELIO_03885
OG0004163	ORYLA14605	HELIO_10420
OG0004164	ORYLA03880, ORYLA08087, ORYLA04989	HELIO_04076
OG0004166	ORYLA15487	HELIO_06402
OG0004167	ORYLA15371, ORYLA01065	HELIO_12312
OG0004168	ORYLA03465	HELIO_10439
OG0004169	ORYLA16635	HELIO_10123
OG0004171	ORYLA03005	HELIO_01888
OG0004174	ORYLA17453	HELIO_06319, HELIO_02631
OG0004175	ORYLA02638	HELIO_08247
OG0004176	ORYLA20490	HELIO_09733
OG0004178	ORYLA20267, ORYLA16161	HELIO_01141
OG0004179	ORYLA15111, ORYLA16660, ORYLA08320	HELIO_02899
OG0004180	ORYLA09252, ORYLA20090	HELIO_03911
OG0004181	ORYLA00305	HELIO_03220
OG0004182	ORYLA03175, ORYLA03174	HELIO_10355, HELIO_10354
OG0004183	ORYLA17883	HELIO_02349
OG0004184	ORYLA04652, ORYLA04653	HELIO_02910
OG0004185	ORYLA13738	HELIO_12384
OG0004186	ORYLA10541	HELIO_03712
OG0004187	ORYLA12466, ORYLA09321	HELIO_05634
OG0004188	ORYLA18782	HELIO_05848
OG0004190	ORYLA16767	HELIO_06104
OG0004197	ORYLA08401, ORYLA05626, ORYLA01838	HELIO_00497, HELIO_00498
OG0004214	ORYLA06043	HELIO_08081
OG0004215	ORYLA03688	HELIO_12650
OG0004216	ORYLA11137	HELIO_04339
OG0004217	ORYLA00162	HELIO_12612
OG0004218	ORYLA17352, ORYLA09066	HELIO_02237
OG0004219	ORYLA09856	HELIO_03890
OG0004222	ORYLA10143	HELIO_01516
OG0004223	ORYLA01529	HELIO_02208
OG0004225	ORYLA14375, ORYLA06540	HELIO_00473
OG0004227	ORYLA15581	HELIO_04190
OG0004229	ORYLA04904, ORYLA01162	HELIO_10319
OG0004230	ORYLA03779	HELIO_03067
OG0004231	ORYLA17203	HELIO_02803
OG0004232	ORYLA18836	HELIO_08424
OG0004233	ORYLA13892, ORYLA03624	HELIO_11199
OG0004235	ORYLA18461, ORYLA18460	HELIO_06406
OG0004236	ORYLA18284	HELIO_09356
OG0004237	ORYLA00477	HELIO_00276
OG0004238	ORYLA02026, ORYLA19743	HELIO_12309
OG0004239	ORYLA15565	HELIO_10562
OG0004240	ORYLA05216	HELIO_07818
OG0004242	ORYLA13103	HELIO_01219
OG0004243	ORYLA08230, ORYLA19467	HELIO_08298
OG0004245	ORYLA05193	HELIO_07870
OG0004246	ORYLA08241	HELIO_10928
OG0004248	ORYLA15416	HELIO_05247, HELIO_06414
OG0004249	ORYLA02545	HELIO_00455, HELIO_00454
OG0004250	ORYLA05194	HELIO_10569
OG0004251	ORYLA13407, ORYLA06357	HELIO_09481
OG0004252	ORYLA11763	HELIO_01174
OG0004254	ORYLA02332	HELIO_03429
OG0004255	ORYLA14321	HELIO_06018
OG0004257	ORYLA13796	HELIO_08894, HELIO_08895
OG0004258	ORYLA08400	HELIO_08732
OG0004259	ORYLA14900, ORYLA14901	HELIO_07775
OG0004260	ORYLA14804	HELIO_03739
OG0004261	ORYLA02160	HELIO_00002
OG0004262	ORYLA11314	HELIO_03447
OG0004263	ORYLA19672	HELIO_12287
OG0004264	ORYLA05100, ORYLA08266, ORYLA17356	HELIO_02131
OG0004265	ORYLA13288	HELIO_09429
OG0004268	ORYLA18618	HELIO_09066
OG0004269	ORYLA00762	HELIO_06762
OG0004270	ORYLA01546, ORYLA05748	HELIO_06659
OG0004271	ORYLA10889, ORYLA14724	HELIO_12035
OG0004272	ORYLA17688	HELIO_09365
OG0004273	ORYLA05805	HELIO_01145
OG0004274	ORYLA19950, ORYLA05643	HELIO_10268
OG0004275	ORYLA11016, ORYLA14720, ORYLA14202	HELIO_12661
OG0004276	ORYLA05549	HELIO_03812
OG0004277	ORYLA07503	HELIO_06678
OG0004278	ORYLA02821	HELIO_12691
OG0004280	ORYLA16385	HELIO_01147
OG0004281	ORYLA02976	HELIO_09492
OG0004282	ORYLA01943	HELIO_05309
OG0004283	ORYLA01415	HELIO_02458, HELIO_02459
OG0004284	ORYLA12786	HELIO_08102
OG0004285	ORYLA01291	HELIO_09389
OG0004286	ORYLA03608	HELIO_02729
OG0004289	ORYLA11614	HELIO_05881
OG0004290	ORYLA14551, ORYLA06167, ORYLA01685	HELIO_02511
OG0004291	ORYLA05148	HELIO_06310
OG0004292	ORYLA04782	HELIO_01648
OG0004294	ORYLA12360, ORYLA15730	HELIO_01475
OG0004295	ORYLA13614	HELIO_07746
OG0004296	ORYLA18165, ORYLA02795	HELIO_11270
OG0004299	ORYLA07203, ORYLA04240	HELIO_07815
OG0004300	ORYLA20173	HELIO_03164, HELIO_05762, HELIO_03166
OG0004301	ORYLA01175	HELIO_02301
OG0004302	ORYLA07918	HELIO_11348
OG0004303	ORYLA06906, ORYLA03599	HELIO_05977
OG0004304	ORYLA02764	HELIO_10121
OG0004305	ORYLA12983	HELIO_02999
OG0004306	ORYLA19624, ORYLA19623	HELIO_01476
OG0004307	ORYLA16647	HELIO_06021
OG0004308	ORYLA01248	HELIO_02621
OG0004310	ORYLA12810	HELIO_05755
OG0004311	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213	HELIO_02558
OG0004312	ORYLA08934	HELIO_09858
OG0004314	ORYLA13384	HELIO_11288
OG0004315	ORYLA08110	HELIO_06706, HELIO_01279
OG0004316	ORYLA13055	HELIO_08782
OG0004317	ORYLA02343, ORYLA17544, ORYLA03466	HELIO_01651
OG0004318	ORYLA08308	HELIO_04611, HELIO_04568
OG0004319	ORYLA14604, ORYLA15324	HELIO_02747
OG0004320	ORYLA09519	HELIO_02657
OG0004321	ORYLA08343	HELIO_05529
OG0004322	ORYLA02168	HELIO_03250, HELIO_03251
OG0004323	ORYLA11937	HELIO_07772
OG0004324	ORYLA16074, ORYLA20239	HELIO_06380
OG0004325	ORYLA02699	HELIO_12742
OG0004327	ORYLA03590	HELIO_00022, HELIO_06094
OG0004328	ORYLA14212	HELIO_03031
OG0004329	ORYLA17380	HELIO_08973
OG0004331	ORYLA10128	HELIO_04862
OG0004333	ORYLA02208	HELIO_03394
OG0004334	ORYLA13634	HELIO_04407
OG0004335	ORYLA07228	HELIO_10063
OG0004336	ORYLA12292, ORYLA05686	HELIO_08099
OG0004337	ORYLA09589	HELIO_09677
OG0004338	ORYLA03022	HELIO_02735
OG0004341	ORYLA00796	HELIO_02346
OG0004342	ORYLA07522	HELIO_05880, HELIO_05788
OG0004343	ORYLA04934	HELIO_09479
OG0004345	ORYLA02462	HELIO_11483
OG0004346	ORYLA13068	HELIO_04653, HELIO_04870
OG0004348	ORYLA09480	HELIO_02969
OG0004349	ORYLA10657	HELIO_12177
OG0004350	ORYLA19055	HELIO_09167
OG0004351	ORYLA05855	HELIO_03403
OG0004352	ORYLA05883	HELIO_06106
OG0004353	ORYLA05853	HELIO_05842
OG0004354	ORYLA19813	HELIO_08304
OG0004355	ORYLA11295	HELIO_02311
OG0004356	ORYLA03524	HELIO_08069
OG0004357	ORYLA05275, ORYLA18598	HELIO_08001
OG0004359	ORYLA14312	HELIO_12437
OG0004360	ORYLA07053	HELIO_07589
OG0004362	ORYLA16460	HELIO_04842
OG0004364	ORYLA10803	HELIO_04246
OG0004365	ORYLA14910	HELIO_11208
OG0004366	ORYLA19961	HELIO_12347
OG0004367	ORYLA05252	HELIO_11157
OG0004368	ORYLA13581, ORYLA13582, ORYLA01592	HELIO_10695
OG0004369	ORYLA16298	HELIO_12496
OG0004370	ORYLA04218	HELIO_03960
OG0004372	ORYLA12930	HELIO_08067, HELIO_03183
OG0004372	ORYLA12931	HELIO_06703, HELIO_07476
OG0004373	ORYLA13428	HELIO_08887
OG0004374	ORYLA13060	HELIO_04430
OG0004375	ORYLA14822	HELIO_10600
OG0004376	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265	HELIO_02742
OG0004378	ORYLA03486	HELIO_09047
OG0004379	ORYLA16844, ORYLA11000	HELIO_02169
OG0004380	ORYLA14741, ORYLA14742, ORYLA11001	HELIO_02081
OG0004381	ORYLA01629	HELIO_09818
OG0004382	ORYLA02422	HELIO_05962
OG0004383	ORYLA10414	HELIO_09050
OG0004384	ORYLA11849	HELIO_07788
OG0004385	ORYLA02949	HELIO_01485
OG0004386	ORYLA17577	HELIO_07923
OG0004388	ORYLA11788	HELIO_09997
OG0004389	ORYLA06660, ORYLA13273	HELIO_01623, HELIO_04466
OG0004390	ORYLA06508	HELIO_11441, HELIO_02437
OG0004392	ORYLA05276	HELIO_00680
OG0004393	ORYLA00736, ORYLA05065, ORYLA07310	HELIO_11585, HELIO_11584
OG0004395	ORYLA11237, ORYLA11236	HELIO_08875
OG0004396	ORYLA13670, ORYLA13671	HELIO_05800
OG0004397	ORYLA12670, ORYLA06982, ORYLA12927	HELIO_02130
OG0004398	ORYLA19042	HELIO_02807
OG0004399	ORYLA15917, ORYLA10934	HELIO_04973
OG0004400	ORYLA12834, ORYLA06976	HELIO_06143
OG0004401	ORYLA16391	HELIO_00357
OG0004402	ORYLA00359	HELIO_03883
OG0004403	ORYLA12131	HELIO_01276
OG0004404	ORYLA18290, ORYLA18289	HELIO_00365
OG0004405	ORYLA00290	HELIO_11201
OG0004406	ORYLA07369, ORYLA10660, ORYLA11663	HELIO_01541
OG0004407	ORYLA10493	HELIO_06486
OG0004409	ORYLA11017, ORYLA14719	HELIO_04938
OG0004413	ORYLA13706	HELIO_03374
OG0004414	ORYLA04213, ORYLA03766	HELIO_03088
OG0004415	ORYLA02106	HELIO_09325
OG0004417	ORYLA06644	HELIO_12409
OG0004418	ORYLA14094, ORYLA17533	HELIO_10340
OG0004419	ORYLA17812	HELIO_10631
OG0004420	ORYLA15597, ORYLA13498	HELIO_07109
OG0004421	ORYLA13703	HELIO_04689
OG0004422	ORYLA17669	HELIO_01632
OG0004423	ORYLA02181	HELIO_05314
OG0004424	ORYLA14156	HELIO_04380
OG0004459	ORYLA07864	HELIO_06462
OG0004460	ORYLA14340	HELIO_11544
OG0004461	ORYLA11220, ORYLA13678	HELIO_08132
OG0004462	ORYLA08525	HELIO_10916
OG0004467	ORYLA17825, ORYLA04362	HELIO_02292
OG0004468	ORYLA01117	HELIO_01285
OG0004471	ORYLA09668	HELIO_05522
OG0004471	ORYLA15448	HELIO_12084
OG0004472	ORYLA11083	HELIO_06484
OG0004474	ORYLA15384	HELIO_12721
OG0004476	ORYLA17923	HELIO_02731
OG0004477	ORYLA17327, ORYLA02798, ORYLA14659	HELIO_02575
OG0004478	ORYLA15190	HELIO_00101
OG0004479	ORYLA01642	HELIO_09869
OG0004480	ORYLA08284	HELIO_01943
OG0004481	ORYLA12038, ORYLA12039	HELIO_11879
OG0004482	ORYLA09158	HELIO_01201
OG0004483	ORYLA08606	HELIO_00784
OG0004485	ORYLA03123	HELIO_10753, HELIO_10752
OG0004486	ORYLA09214	HELIO_09931
OG0004487	ORYLA12882	HELIO_11260
OG0004488	ORYLA01537	HELIO_01349
OG0004489	ORYLA13724, ORYLA14275	HELIO_04543
OG0004490	ORYLA17142	HELIO_01426
OG0004491	ORYLA12722	HELIO_12478
OG0004493	ORYLA05968, ORYLA02037	HELIO_02462
OG0004494	ORYLA08165	HELIO_01937
OG0004495	ORYLA06356	HELIO_05252
OG0004496	ORYLA09129	HELIO_05528
OG0004497	ORYLA15163	HELIO_02407
OG0004498	ORYLA01757	HELIO_05086
OG0004499	ORYLA10507	HELIO_06775
OG0004500	ORYLA18253	HELIO_00985
OG0004502	ORYLA16140	HELIO_04496
OG0004503	ORYLA00434, ORYLA00435	HELIO_11512
OG0004505	ORYLA09612	HELIO_05492
OG0004506	ORYLA16269	HELIO_06458
OG0004507	ORYLA17649	HELIO_11682
OG0004509	ORYLA06656, ORYLA13427	HELIO_01830, HELIO_01547
OG0004510	ORYLA09938	HELIO_01779
OG0004511	ORYLA18087, ORYLA04001	HELIO_09430
OG0004512	ORYLA10399	HELIO_09740, HELIO_09741
OG0004513	ORYLA14120	HELIO_06065
OG0004514	ORYLA20179	HELIO_05298, HELIO_06872
OG0004515	ORYLA08127	HELIO_07915
OG0004516	ORYLA03742	HELIO_08851, HELIO_08852
OG0004517	ORYLA16270	HELIO_05747
OG0004518	ORYLA00616	HELIO_02464
OG0004519	ORYLA14200	HELIO_02070
OG0004520	ORYLA18565	HELIO_02470
OG0004524	ORYLA17065	HELIO_11653
OG0004525	ORYLA13633	HELIO_11194
OG0004526	ORYLA02450	HELIO_09082
OG0004527	ORYLA13249	HELIO_00542
OG0004528	ORYLA04389	HELIO_04705
OG0004529	ORYLA05119	HELIO_04437
OG0004530	ORYLA01274, ORYLA08814, ORYLA09936	HELIO_06657
OG0004531	ORYLA19003	HELIO_07234
OG0004533	ORYLA13166, ORYLA06373	HELIO_08527
OG0004534	ORYLA04039	HELIO_01164, HELIO_01163
OG0004536	ORYLA09084, ORYLA09083	HELIO_05759, HELIO_04117
OG0004537	ORYLA05587, ORYLA02440	HELIO_11941
OG0004538	ORYLA10469	HELIO_08825
OG0004539	ORYLA05162	HELIO_10766
OG0004540	ORYLA08872	HELIO_01984
OG0004542	ORYLA07728	HELIO_06841
OG0004543	ORYLA00033, ORYLA00032	HELIO_11207
OG0004545	ORYLA18092	HELIO_12540
OG0004547	ORYLA14704, ORYLA14524	HELIO_09117
OG0004550	ORYLA11206	HELIO_07318
OG0004551	ORYLA08011	HELIO_10162, HELIO_05424
OG0004552	ORYLA07639	HELIO_10506
OG0004553	ORYLA12734	HELIO_12007
OG0004554	ORYLA18535, ORYLA18534	HELIO_08526
OG0004555	ORYLA09267	HELIO_01600
OG0004556	ORYLA05892	HELIO_00978
OG0004558	ORYLA14164	HELIO_11447
OG0004559	ORYLA17180	HELIO_05624
OG0004560	ORYLA13492	HELIO_02040, HELIO_02041
OG0004561	ORYLA13301	HELIO_05341
OG0004563	ORYLA17640	HELIO_10963
OG0004564	ORYLA10092, ORYLA04840	HELIO_01798
OG0004565	ORYLA10682	HELIO_09408
OG0004566	ORYLA09242	HELIO_12744
OG0004567	ORYLA11483	HELIO_07623
