Orthogroup	ORYLA	MOUSE
OG0002769	ORYLA12217	MOUSE55277, MOUSE55278
OG0002771	ORYLA12518	MOUSE16702, MOUSE16698
OG0002772	ORYLA12777	MOUSE01653, MOUSE01652, MOUSE01655, MOUSE01654, MOUSE01651
OG0002773	ORYLA19216	MOUSE19490
OG0002774	ORYLA13210	MOUSE17487, MOUSE17486
OG0002774	ORYLA12404	MOUSE51862
OG0002775	ORYLA10242	MOUSE07212
OG0002775	ORYLA10244, ORYLA08215	MOUSE07211, MOUSE07210
OG0002776	ORYLA01308	MOUSE19559, MOUSE19560
OG0002777	ORYLA14740, ORYLA10885	MOUSE41933
OG0002779	ORYLA20250	MOUSE34707, MOUSE34709
OG0002781	ORYLA16109	MOUSE02499, MOUSE02500, MOUSE02498
OG0002781	ORYLA19361	MOUSE22135, MOUSE22136
OG0002782	ORYLA18620	MOUSE02961, MOUSE02964
OG0002783	ORYLA02442	MOUSE13167, MOUSE13168, MOUSE13165
OG0002785	ORYLA06284	MOUSE33416, MOUSE10309
OG0002785	ORYLA17343, ORYLA02417	MOUSE10367, MOUSE10366
OG0002786	ORYLA06176	MOUSE30836
OG0002786	ORYLA14979	MOUSE44652, MOUSE44653, MOUSE44654, MOUSE44651
OG0002786	ORYLA12999, ORYLA12998, ORYLA17650	MOUSE16714
OG0002787	ORYLA20316	MOUSE39863, MOUSE39864, MOUSE39865, MOUSE49599, MOUSE49597
OG0002788	ORYLA14654	MOUSE27191
OG0002790	ORYLA03569	MOUSE45273, MOUSE45274, MOUSE45272
OG0002791	ORYLA16596, ORYLA00875, ORYLA00876	MOUSE48609
OG0002791	ORYLA12968	MOUSE23809, MOUSE23808
OG0002794	ORYLA02734	MOUSE26037, MOUSE26038
OG0002794	ORYLA06923	MOUSE23997, MOUSE23996
OG0002795	ORYLA12451	MOUSE44829, MOUSE44826
OG0002795	ORYLA19180	MOUSE18519
OG0002797	ORYLA05207, ORYLA05210, ORYLA05209, ORYLA05208, ORYLA05211, ORYLA05206	MOUSE28131, MOUSE28130
OG0002799	ORYLA04398	MOUSE38220, MOUSE38221, MOUSE38222
OG0002799	ORYLA16295	MOUSE16859, MOUSE16862
OG0002803	ORYLA01544	MOUSE30596
OG0002803	ORYLA01545	MOUSE30512, MOUSE30513
OG0002803	ORYLA05733, ORYLA05732, ORYLA01538	MOUSE30502
OG0002803	ORYLA05747	MOUSE30521, MOUSE30592, MOUSE55319
OG0002811	ORYLA14627	MOUSE01738, MOUSE01736, MOUSE01737, MOUSE01735, MOUSE01734, MOUSE01739
OG0002812	ORYLA02302	MOUSE10239
OG0002812	ORYLA13564, ORYLA06285	MOUSE33414, MOUSE33413, MOUSE33412
OG0002813	ORYLA13821	MOUSE28850
OG0002813	ORYLA02183	MOUSE08961, MOUSE08965, MOUSE08960, MOUSE08963
OG0002813	ORYLA20283	MOUSE49374
OG0002814	ORYLA04993, ORYLA08092	MOUSE00755, MOUSE00754, MOUSE00753
OG0002814	ORYLA04148	MOUSE19210
OG0002815	ORYLA05986	MOUSE33877
OG0002815	ORYLA10370, ORYLA11417	MOUSE32216
OG0002816	ORYLA13033, ORYLA06757	MOUSE33649
OG0002817	ORYLA10713, ORYLA11993	MOUSE07753, MOUSE07754
OG0002818	ORYLA15484	MOUSE46440
OG0002818	ORYLA15048	MOUSE24914
OG0002819	ORYLA07493	MOUSE12443
OG0002819	ORYLA08859	MOUSE19687
OG0002819	ORYLA14483	MOUSE40979, MOUSE40977, MOUSE40978
OG0002819	ORYLA15630	MOUSE34835, MOUSE34834
OG0002822	ORYLA16971	MOUSE38613, MOUSE38615, MOUSE38614
OG0002822	ORYLA16668, ORYLA07807	MOUSE06406
OG0002824	ORYLA06204	MOUSE18912, MOUSE18914, MOUSE18913
OG0002825	ORYLA11065	MOUSE02236, MOUSE02238, MOUSE02233, MOUSE02234, MOUSE02235
OG0002825	ORYLA12342	MOUSE20486
OG0002826	ORYLA11355	MOUSE28123, MOUSE28122
OG0002826	ORYLA03113	MOUSE42625
OG0002827	ORYLA11598	MOUSE00490, MOUSE00492
OG0002828	ORYLA03128	MOUSE51012, MOUSE51013, MOUSE51015, MOUSE51014
OG0002829	ORYLA16753	MOUSE38643, MOUSE38644, MOUSE38642
OG0002830	ORYLA11471, ORYLA10187	MOUSE07601, MOUSE07600
OG0002831	ORYLA15327	MOUSE39381, MOUSE39380, MOUSE39379
OG0002832	ORYLA06314	MOUSE31987, MOUSE31986, MOUSE31988
OG0002833	ORYLA08022	MOUSE16893, MOUSE16891, MOUSE16892, MOUSE16890, MOUSE16894
OG0002834	ORYLA05742, ORYLA01543	MOUSE30356, MOUSE30354, MOUSE30355, MOUSE30353
OG0002834	ORYLA17481	MOUSE19451, MOUSE19450
OG0002835	ORYLA05983, ORYLA02044	MOUSE33882
OG0002836	ORYLA03764	MOUSE22891
OG0002837	ORYLA09113	MOUSE38781
OG0002837	ORYLA12792	MOUSE36488, MOUSE36489
OG0002837	ORYLA07482	MOUSE36490
OG0002838	ORYLA05289, ORYLA00320	MOUSE47899
OG0002839	ORYLA05647	MOUSE53028, MOUSE53027, MOUSE53026, MOUSE53024, MOUSE53023, MOUSE53025
OG0002840	ORYLA12723	MOUSE43716
OG0002840	ORYLA13362	MOUSE13817, MOUSE13818, MOUSE13816
OG0002841	ORYLA15081	MOUSE39274, MOUSE39273, MOUSE39272
OG0002841	ORYLA11075	MOUSE39270, MOUSE39271
OG0002842	ORYLA02771	MOUSE47906, MOUSE47910, MOUSE47914, MOUSE47915, MOUSE47912, MOUSE47907, MOUSE47911, MOUSE47913, MOUSE47908, MOUSE47909
OG0002843	ORYLA17609	MOUSE37407, MOUSE37409, MOUSE37410, MOUSE37408, MOUSE37411
OG0002844	ORYLA20136	MOUSE52858
OG0002845	ORYLA12140	MOUSE51587, MOUSE51586, MOUSE51588
OG0002846	ORYLA10441	MOUSE29672, MOUSE29675, MOUSE29673, MOUSE29670
OG0002847	ORYLA19257	MOUSE37497
OG0002848	ORYLA08986	MOUSE09195, MOUSE09197, MOUSE09196, MOUSE09193, MOUSE09192, MOUSE09198
OG0002849	ORYLA14814, ORYLA12422	MOUSE51938, MOUSE51937
OG0002849	ORYLA14813	MOUSE51939
OG0002849	ORYLA01616	MOUSE30674, MOUSE30677, MOUSE30672, MOUSE30676, MOUSE30671, MOUSE30675, MOUSE30670
OG0002850	ORYLA03637	MOUSE29946
OG0002851	ORYLA04060	MOUSE16262, MOUSE16261
OG0002851	ORYLA10594	MOUSE16507
OG0002853	ORYLA02715	MOUSE13254, MOUSE13253
OG0002853	ORYLA13602	MOUSE01700, MOUSE01699, MOUSE01697
OG0002855	ORYLA03649	MOUSE51299, MOUSE51301
OG0002856	ORYLA06874, ORYLA12811	MOUSE48401, MOUSE48402, MOUSE48400, MOUSE48403, MOUSE48404
OG0002856	ORYLA02096	MOUSE30483, MOUSE30481, MOUSE30482
OG0002857	ORYLA00929	MOUSE50294, MOUSE50298, MOUSE50295, MOUSE50297, MOUSE50296
OG0002858	ORYLA01755	MOUSE53144
OG0002858	ORYLA12296	MOUSE49269, MOUSE49270, MOUSE49268
OG0002859	ORYLA07035	MOUSE21517, MOUSE21514, MOUSE21515, MOUSE21518, MOUSE21520, MOUSE21519, MOUSE21516
OG0002860	ORYLA16257	MOUSE17139, MOUSE17144, MOUSE17145, MOUSE17142, MOUSE17147, MOUSE17146, MOUSE17136, MOUSE17133, MOUSE17134, MOUSE17135, MOUSE17140, MOUSE17137
OG0002861	ORYLA12105	MOUSE27136, MOUSE27137, MOUSE27134, MOUSE27135
OG0002862	ORYLA04015	MOUSE45187
OG0002862	ORYLA05434, ORYLA05308	MOUSE52142
OG0002863	ORYLA17400	MOUSE13226, MOUSE13228, MOUSE13230, MOUSE13231, MOUSE13229, MOUSE13227
OG0002864	ORYLA07144, ORYLA07143	MOUSE01567, MOUSE01566, MOUSE01568, MOUSE01565
OG0002865	ORYLA10366	MOUSE13949, MOUSE13948, MOUSE13947
OG0002866	ORYLA02748	MOUSE20818, MOUSE20819, MOUSE20817, MOUSE20816, MOUSE20815
OG0002866	ORYLA16564	MOUSE50338, MOUSE50339
OG0002868	ORYLA17446	MOUSE33845, MOUSE33859, MOUSE13152, MOUSE13153
OG0002869	ORYLA13866, ORYLA16223	MOUSE35068, MOUSE35067
OG0002870	ORYLA10371	MOUSE32219, MOUSE32218, MOUSE32217
OG0002871	ORYLA15130	MOUSE27163
OG0002872	ORYLA02121	MOUSE13951, MOUSE13950
OG0002873	ORYLA19407	MOUSE15070, MOUSE15076, MOUSE15069, MOUSE15071, MOUSE15072, MOUSE15074, MOUSE15073
OG0002874	ORYLA15908	MOUSE40765, MOUSE40768, MOUSE40766
OG0002874	ORYLA14760	MOUSE01998
OG0002875	ORYLA11748	MOUSE24731, MOUSE24726, MOUSE24727, MOUSE24729, MOUSE24728, MOUSE24725, MOUSE24730
OG0002875	ORYLA10497	MOUSE07714, MOUSE07713
OG0002876	ORYLA08640	MOUSE12960
OG0002876	ORYLA04839	MOUSE00037
OG0002877	ORYLA13198	MOUSE48589, MOUSE48590, MOUSE48587, MOUSE48588
OG0002878	ORYLA20310	MOUSE49446
OG0002878	ORYLA05630	MOUSE13893, MOUSE13892
OG0002879	ORYLA12228	MOUSE15832, MOUSE15836, MOUSE15837, MOUSE15834
OG0002879	ORYLA10562	MOUSE34097, MOUSE34099, MOUSE34096
OG0002880	ORYLA06975	MOUSE18978
OG0002880	ORYLA20238	MOUSE29118
OG0002880	ORYLA11943	MOUSE00478
OG0002881	ORYLA19373, ORYLA20134	MOUSE34597, MOUSE34598
OG0002883	ORYLA12507	MOUSE00879, MOUSE00880
OG0002884	ORYLA20174	MOUSE18338, MOUSE18339, MOUSE18337, MOUSE14316, MOUSE14317
OG0002885	ORYLA07258, ORYLA07265, ORYLA00177, ORYLA02584	MOUSE25787
OG0002887	ORYLA02731	MOUSE20829
OG0002888	ORYLA16529	MOUSE46136
OG0002888	ORYLA17058, ORYLA00234	MOUSE03962, MOUSE03961
OG0002889	ORYLA14307	MOUSE54307, MOUSE54308, MOUSE54309
OG0002889	ORYLA10855	MOUSE01747, MOUSE01745
OG0002890	ORYLA15943, ORYLA14281, ORYLA05398	MOUSE09292, MOUSE09287, MOUSE09293, MOUSE09289, MOUSE09291, MOUSE09286, MOUSE09288, MOUSE09290
OG0002891	ORYLA16619	MOUSE48810
OG0002892	ORYLA16578	MOUSE17409
OG0002892	ORYLA12974	MOUSE30903
OG0002892	ORYLA17244, ORYLA02493	MOUSE25424
OG0002893	ORYLA09714	MOUSE12910, MOUSE12909
OG0002894	ORYLA10079, ORYLA05303	MOUSE07245, MOUSE07246
OG0002895	ORYLA11053	MOUSE41196
OG0002895	ORYLA14341	MOUSE23585
OG0002896	ORYLA09565	MOUSE22004
OG0002897	ORYLA08407	MOUSE26136, MOUSE26137, MOUSE26135, MOUSE26134, MOUSE26133
OG0002898	ORYLA00671, ORYLA00670	MOUSE48263, MOUSE48262
OG0002899	ORYLA05880	MOUSE41425, MOUSE41426, MOUSE41424, MOUSE41423
OG0002899	ORYLA13052	MOUSE29542, MOUSE29545, MOUSE29543, MOUSE29544
OG0002900	ORYLA14973	MOUSE44758
OG0002900	ORYLA02100	MOUSE30850, MOUSE30851, MOUSE30848
OG0002901	ORYLA11557	MOUSE00118, MOUSE00119, MOUSE00117, MOUSE00116, MOUSE00114
OG0002902	ORYLA07802	MOUSE46102, MOUSE46104
OG0002903	ORYLA20427	MOUSE30047
OG0002905	ORYLA15649	MOUSE35165, MOUSE35166, MOUSE35167, MOUSE35168
OG0002906	ORYLA19340	MOUSE49581
OG0002907	ORYLA02959	MOUSE16709
OG0002907	ORYLA14978	MOUSE44655
OG0002909	ORYLA15541	MOUSE52674, MOUSE52672, MOUSE52673
OG0002909	ORYLA10906	MOUSE06996, MOUSE06993, MOUSE06995, MOUSE06994
OG0002910	ORYLA10834	MOUSE01881, MOUSE01882, MOUSE01880
OG0002911	ORYLA05286	MOUSE46627
OG0002911	ORYLA17637	MOUSE47883, MOUSE47884, MOUSE47882, MOUSE47879, MOUSE47880, MOUSE47881
OG0002912	ORYLA12570	MOUSE43731
OG0002913	ORYLA01437	MOUSE54048
OG0002914	ORYLA15001	MOUSE41950, MOUSE41951, MOUSE41954, MOUSE41955
OG0002915	ORYLA15159	MOUSE09272, MOUSE49393
OG0002915	ORYLA06424	MOUSE09270, MOUSE09268
OG0002916	ORYLA12904	MOUSE01587, MOUSE01588, MOUSE01585, MOUSE01586
OG0002916	ORYLA02397	MOUSE10473, MOUSE10472, MOUSE10474
OG0002917	ORYLA03614	MOUSE22778, MOUSE22783, MOUSE22784, MOUSE22777, MOUSE22779
OG0002919	ORYLA19627	MOUSE30475, MOUSE30474
OG0002919	ORYLA12045	MOUSE44841
OG0002919	ORYLA13148	MOUSE48457
OG0002921	ORYLA16247	MOUSE46392, MOUSE46390, MOUSE46393, MOUSE46391, MOUSE46389, MOUSE46394, MOUSE46388
OG0002922	ORYLA05263, ORYLA05264	MOUSE47876, MOUSE47875, MOUSE47873, MOUSE47878
OG0002923	ORYLA02176	MOUSE32102
OG0002923	ORYLA15614	MOUSE28330, MOUSE28329, MOUSE28328
OG0002924	ORYLA12165, ORYLA14888	MOUSE51671
OG0002924	ORYLA02522, ORYLA02521	MOUSE19807, MOUSE19805, MOUSE19806
OG0002925	ORYLA05522, ORYLA14140, ORYLA01643	MOUSE13500
OG0002926	ORYLA02418	MOUSE10357, MOUSE10361, MOUSE10362
OG0002926	ORYLA12816	MOUSE48416, MOUSE48415
OG0002927	ORYLA05678	MOUSE32596, MOUSE32595, MOUSE32594
OG0002929	ORYLA11115	MOUSE39114, MOUSE39116, MOUSE39115, MOUSE39113, MOUSE39112
OG0002929	ORYLA15722	MOUSE54379, MOUSE54380, MOUSE54382, MOUSE54384, MOUSE54381
OG0002930	ORYLA19104	MOUSE15061
OG0002930	ORYLA13876, ORYLA15609	MOUSE44319, MOUSE44318
OG0002930	ORYLA16641, ORYLA08183	MOUSE03904
OG0002930	ORYLA17037, ORYLA17036, ORYLA00291	MOUSE41791
OG0002931	ORYLA11036	MOUSE39140
OG0002931	ORYLA14528, ORYLA14527	MOUSE11215, MOUSE11216
OG0002931	ORYLA12002	MOUSE07951, MOUSE07950
OG0002932	ORYLA01686	MOUSE13754, MOUSE13755, MOUSE13753
OG0002932	ORYLA05142	MOUSE21724, MOUSE21725
OG0002932	ORYLA05399	MOUSE13761, MOUSE13759
OG0002934	ORYLA08524	MOUSE47586, MOUSE47584
OG0002934	ORYLA08521, ORYLA08522	MOUSE47578
OG0002944	ORYLA11503	MOUSE21675
OG0002944	ORYLA15960, ORYLA09073	MOUSE31441, MOUSE21607
OG0002945	ORYLA00078	MOUSE05901
OG0002946	ORYLA08309, ORYLA16682	MOUSE06359, MOUSE06360
OG0002947	ORYLA18625	MOUSE08979
OG0002948	ORYLA20132	MOUSE34612
OG0002948	ORYLA04220	MOUSE03993, MOUSE03992
OG0002949	ORYLA05800	MOUSE42154
OG0002952	ORYLA04612	MOUSE03617, MOUSE03616
OG0002954	ORYLA12023	MOUSE27193
OG0002954	ORYLA15359	MOUSE01794, MOUSE01792, MOUSE01793
OG0002955	ORYLA10112	MOUSE07922, MOUSE07923
OG0002956	ORYLA06858	MOUSE01483, MOUSE01481, MOUSE01482, MOUSE01479, MOUSE01480
OG0002957	ORYLA09640	MOUSE12879, MOUSE12881, MOUSE12882, MOUSE12884, MOUSE12883, MOUSE12885, MOUSE12880, MOUSE12886
OG0002959	ORYLA11532	MOUSE24594
OG0002959	ORYLA10475	MOUSE07746
OG0002960	ORYLA01661	MOUSE17738, MOUSE17740
OG0002960	ORYLA05586	MOUSE17737
OG0002961	ORYLA11825	MOUSE07635, MOUSE07634, MOUSE07633, MOUSE07636, MOUSE07637
OG0002962	ORYLA19692	MOUSE06206, MOUSE06208, MOUSE06205, MOUSE06207
OG0002962	ORYLA16540	MOUSE15010, MOUSE15009
OG0002964	ORYLA17126	MOUSE03843
OG0002964	ORYLA00048, ORYLA16902	MOUSE06212
OG0002965	ORYLA05184	MOUSE21231, MOUSE21228, MOUSE21229, MOUSE21226, MOUSE21230, MOUSE21227
OG0002966	ORYLA02492	MOUSE25420, MOUSE25422, MOUSE25423, MOUSE25421
OG0002967	ORYLA03303, ORYLA04206	MOUSE50963, MOUSE50965, MOUSE50964
OG0002968	ORYLA02038	MOUSE33928, MOUSE33927
OG0002969	ORYLA07908	MOUSE05356, MOUSE05355
OG0002971	ORYLA20367	MOUSE13502
OG0002971	ORYLA05979	MOUSE33911
OG0002971	ORYLA05520	MOUSE00399, MOUSE00398
OG0002973	ORYLA14521	MOUSE11207, MOUSE11206, MOUSE11205, MOUSE11204
OG0002973	ORYLA18854	MOUSE14431
OG0002974	ORYLA05639	MOUSE10025, MOUSE10026, MOUSE10024, MOUSE10023
OG0002974	ORYLA12657	MOUSE48988
OG0002975	ORYLA10560	MOUSE18623, MOUSE18624, MOUSE07165, MOUSE07167, MOUSE07166
OG0002976	ORYLA17659	MOUSE10248, MOUSE10247, MOUSE10246
OG0002977	ORYLA03469	MOUSE04693, MOUSE04694
OG0002978	ORYLA01067	MOUSE20325
OG0002978	ORYLA11348	MOUSE27992
OG0002978	ORYLA10261	MOUSE11706, MOUSE11705, MOUSE11703
OG0002979	ORYLA09415, ORYLA08555	MOUSE53655
OG0002981	ORYLA08734	MOUSE24011, MOUSE24009, MOUSE24008, MOUSE24010
OG0002982	ORYLA05260	MOUSE46658, MOUSE46660, MOUSE46656, MOUSE46659, MOUSE46657, MOUSE46661
OG0002983	ORYLA05176	MOUSE16587, MOUSE03257
OG0002983	ORYLA13535	MOUSE24110, MOUSE24112, MOUSE24111
OG0002984	ORYLA05793	MOUSE42121, MOUSE42123, MOUSE42122, MOUSE42120, MOUSE42119
OG0002985	ORYLA16699	MOUSE14988, MOUSE14989
OG0002986	ORYLA15829, ORYLA13959	MOUSE31076
OG0002986	ORYLA20331	MOUSE39082, MOUSE39085, MOUSE39083, MOUSE39081, MOUSE39084
OG0002987	ORYLA15486	MOUSE02847, MOUSE02846
OG0002987	ORYLA01526	MOUSE09553, MOUSE09554
OG0002987	ORYLA00907	MOUSE37181
OG0002989	ORYLA15869	MOUSE11228
OG0002990	ORYLA04627	MOUSE46843, MOUSE46844
OG0002991	ORYLA04672	MOUSE21236, MOUSE21237, MOUSE21235, MOUSE21239
OG0002992	ORYLA09196	MOUSE35586, MOUSE35587, MOUSE35584, MOUSE35585, MOUSE35583, MOUSE35582
OG0002992	ORYLA15747	MOUSE14642, MOUSE14643
OG0002994	ORYLA02194	MOUSE09296, MOUSE09297
OG0002995	ORYLA10446	MOUSE07944, MOUSE07943, MOUSE07942, MOUSE07941, MOUSE07938, MOUSE07939, MOUSE07940
OG0002996	ORYLA15923, ORYLA14260	MOUSE09342, MOUSE09341
OG0002997	ORYLA06949	MOUSE33711
OG0002998	ORYLA14765	MOUSE01823, MOUSE01822
OG0002998	ORYLA16031	MOUSE11334, MOUSE11336, MOUSE11333, MOUSE11335, MOUSE11332
OG0003000	ORYLA12203	MOUSE27673
OG0003001	ORYLA09863, ORYLA06603	MOUSE26395, MOUSE26394, MOUSE26397, MOUSE26396
OG0003002	ORYLA14351, ORYLA16094, ORYLA08507, ORYLA09760	MOUSE22649
OG0003003	ORYLA19741, ORYLA02206	MOUSE34319, MOUSE34320, MOUSE34322, MOUSE34321
OG0003003	ORYLA11693	MOUSE21673
OG0003004	ORYLA10597	MOUSE18689
OG0003004	ORYLA03379	MOUSE42760
OG0003005	ORYLA05246	MOUSE18225
OG0003006	ORYLA16962	MOUSE17053, MOUSE17052, MOUSE17054
OG0003007	ORYLA00272	MOUSE33453, MOUSE50352, MOUSE50350
OG0003008	ORYLA06672, ORYLA13325	MOUSE24226, MOUSE24228, MOUSE24227, MOUSE24229
OG0003009	ORYLA01927	MOUSE43074
OG0003009	ORYLA05902	MOUSE43075
OG0003009	ORYLA05918	MOUSE43051
OG0003010	ORYLA08264	MOUSE46873, MOUSE46874
OG0003011	ORYLA00062, ORYLA17088	MOUSE39414, MOUSE39417, MOUSE39416, MOUSE39415
OG0003012	ORYLA13725	MOUSE40624
OG0003013	ORYLA09697	MOUSE22050
OG0003014	ORYLA11816, ORYLA12535	MOUSE12627
OG0003016	ORYLA00344	MOUSE36263
OG0003016	ORYLA19566	MOUSE45221, MOUSE45220
OG0003017	ORYLA05397	MOUSE19918
OG0003017	ORYLA19080	MOUSE19919
OG0003018	ORYLA04241, ORYLA03378	MOUSE45408
OG0003019	ORYLA11447	MOUSE35632, MOUSE35633
OG0003021	ORYLA07431	MOUSE04117, MOUSE04116, MOUSE04115, MOUSE04121, MOUSE04118, MOUSE04119, MOUSE04120
OG0003022	ORYLA00946	MOUSE29861
OG0003022	ORYLA00947	MOUSE29865, MOUSE29862, MOUSE29864, MOUSE29863, MOUSE54616, MOUSE54613, MOUSE54615, MOUSE54614
OG0003023	ORYLA02285, ORYLA17780	MOUSE02701, MOUSE02700
OG0003024	ORYLA12540	MOUSE24540, MOUSE24541, MOUSE24542, MOUSE24539
OG0003025	ORYLA16836	MOUSE17101
OG0003025	ORYLA06771	MOUSE13361, MOUSE13360
OG0003026	ORYLA00734	MOUSE06294, MOUSE06293
OG0003027	ORYLA17665	MOUSE04829, MOUSE04828
OG0003027	ORYLA15116	MOUSE44803, MOUSE44804, MOUSE44806, MOUSE44807, MOUSE44805
OG0003028	ORYLA02137	MOUSE33812
OG0003029	ORYLA02221	MOUSE19871, MOUSE19873, MOUSE19872, MOUSE19870
OG0003030	ORYLA12869, ORYLA12868	MOUSE37133, MOUSE37135, MOUSE37130, MOUSE37131, MOUSE37134, MOUSE37132
OG0003030	ORYLA00872, ORYLA16608	MOUSE50388
OG0003031	ORYLA16489	MOUSE05565, MOUSE05566, MOUSE05567
OG0003031	ORYLA08839	MOUSE39652, MOUSE39650, MOUSE39651, MOUSE39653, MOUSE39658
OG0003032	ORYLA08340	MOUSE46837, MOUSE46836, MOUSE46838
OG0003033	ORYLA09580	MOUSE18942, MOUSE16005
OG0003034	ORYLA00457	MOUSE48768, MOUSE48769
OG0003034	ORYLA04562, ORYLA04561	MOUSE51312, MOUSE51311
OG0003035	ORYLA12815	MOUSE48428, MOUSE48431, MOUSE48427, MOUSE48429
OG0003035	ORYLA17690	MOUSE10173, MOUSE10170, MOUSE10171, MOUSE10175, MOUSE10172
OG0003036	ORYLA06888, ORYLA13097	MOUSE31234
OG0003037	ORYLA17542	MOUSE37858
OG0003038	ORYLA03300	MOUSE16424, MOUSE16423
OG0003038	ORYLA05385	MOUSE43256, MOUSE43255, MOUSE43254
OG0003039	ORYLA12596, ORYLA14963	MOUSE52210
OG0003039	ORYLA17391, ORYLA17390	MOUSE10220, MOUSE10221, MOUSE10219
OG0003039	ORYLA02299	MOUSE10223, MOUSE10222, MOUSE10224
OG0003040	ORYLA07281, ORYLA07280	MOUSE04097, MOUSE04096
OG0003041	ORYLA05365	MOUSE13446, MOUSE13449, MOUSE13447
OG0003042	ORYLA09859	MOUSE26381
OG0003042	ORYLA09858	MOUSE26378, MOUSE26379, MOUSE26380
OG0003043	ORYLA13460	MOUSE03995, MOUSE03996
OG0003044	ORYLA04573	MOUSE04292, MOUSE04289, MOUSE04286, MOUSE04291, MOUSE04290, MOUSE04288, MOUSE04287
OG0003046	ORYLA15260	MOUSE49339
OG0003046	ORYLA06310	MOUSE10040
OG0003049	ORYLA17432	MOUSE09797, MOUSE09800
OG0003049	ORYLA12852	MOUSE33262, MOUSE33261, MOUSE33263
OG0003050	ORYLA00454	MOUSE32977, MOUSE32978, MOUSE32983, MOUSE32982, MOUSE32985, MOUSE32984, MOUSE32979, MOUSE32980, MOUSE32981
OG0003050	ORYLA19968	MOUSE44894
OG0003051	ORYLA03600	MOUSE22702
OG0003051	ORYLA09446	MOUSE12616
OG0003052	ORYLA19777	MOUSE21302
OG0003053	ORYLA02834	MOUSE32705, MOUSE32711, MOUSE32708, MOUSE32709, MOUSE32710, MOUSE32706, MOUSE32707
OG0003055	ORYLA07154, ORYLA12922, ORYLA13644	MOUSE33434, MOUSE33435, MOUSE48879
OG0003056	ORYLA08794	MOUSE16313
OG0003057	ORYLA03418	MOUSE50125, MOUSE50127, MOUSE50124, MOUSE50122, MOUSE50121, MOUSE50126, MOUSE50128, MOUSE50123
OG0003058	ORYLA11963	MOUSE00368
OG0003058	ORYLA20118	MOUSE18568, MOUSE18565, MOUSE18567, MOUSE18569, MOUSE18566
OG0003058	ORYLA13944	MOUSE28571, MOUSE28570
OG0003059	ORYLA00217, ORYLA04759	MOUSE02981, MOUSE02982
OG0003060	ORYLA16613	MOUSE48788, MOUSE48790
OG0003060	ORYLA06282	MOUSE31847
OG0003060	ORYLA13094	MOUSE01639
OG0003061	ORYLA04715, ORYLA00772	MOUSE03044, MOUSE03042
OG0003061	ORYLA10167, ORYLA11382	MOUSE08064, MOUSE08065, MOUSE08066
OG0003062	ORYLA06980	MOUSE18998, MOUSE19000, MOUSE18999
OG0003062	ORYLA15949	MOUSE29106
OG0003062	ORYLA12667	MOUSE53315, MOUSE53312, MOUSE53313, MOUSE53314
OG0003063	ORYLA10950	MOUSE01748
OG0003064	ORYLA13156	MOUSE47362, MOUSE47361
OG0003065	ORYLA05920, ORYLA02018	MOUSE43098, MOUSE43095, MOUSE43096, MOUSE43094, MOUSE43093
OG0003066	ORYLA15142	MOUSE27228
OG0003066	ORYLA11126	MOUSE01775
OG0003067	ORYLA00413	MOUSE27933
OG0003067	ORYLA17416	MOUSE47968, MOUSE47967
OG0003069	ORYLA13162	MOUSE30221
OG0003070	ORYLA07340	MOUSE36207, MOUSE36208
OG0003070	ORYLA17867	MOUSE12817
OG0003071	ORYLA01342	MOUSE54961, MOUSE54963, MOUSE54962, MOUSE54915, MOUSE54916, MOUSE55382, MOUSE55383, MOUSE55381, MOUSE40316, MOUSE43030, MOUSE40315
OG0003072	ORYLA13683	MOUSE31159
OG0003072	ORYLA10914	MOUSE39251, MOUSE39249, MOUSE39250
OG0003073	ORYLA04415	MOUSE04961
OG0003074	ORYLA16081	MOUSE28849
OG0003074	ORYLA01721, ORYLA05339	MOUSE19699, MOUSE19698, MOUSE19700
OG0003075	ORYLA09107	MOUSE38797
OG0003077	ORYLA16520	MOUSE17167, MOUSE17168, MOUSE17166
OG0003077	ORYLA00159, ORYLA16743	MOUSE05965, MOUSE05961
OG0003078	ORYLA10487	MOUSE07680, MOUSE07681
OG0003079	ORYLA14096	MOUSE32271
OG0003079	ORYLA06851, ORYLA13613	MOUSE05150, MOUSE05151, MOUSE01341, MOUSE01336, MOUSE01335
OG0003080	ORYLA01374	MOUSE54147
OG0003080	ORYLA08723	MOUSE13061
OG0003080	ORYLA08724	MOUSE13063, MOUSE13062
OG0003080	ORYLA01371	MOUSE54151
OG0003080	ORYLA03630	MOUSE30006
OG0003084	ORYLA03661, ORYLA03660	MOUSE12593, MOUSE12592
OG0003086	ORYLA08071	MOUSE11105, MOUSE11104
OG0003089	ORYLA14073, ORYLA13491	MOUSE16491, MOUSE16490, MOUSE16485, MOUSE16486, MOUSE16484, MOUSE16492
OG0003090	ORYLA19422	MOUSE15533
OG0003090	ORYLA09568	MOUSE18382, MOUSE18383, MOUSE18384
OG0003101	ORYLA09097	MOUSE29374, MOUSE29372, MOUSE29373
OG0003101	ORYLA16063, ORYLA15863	MOUSE29137, MOUSE29138
OG0003103	ORYLA01778	MOUSE00299, MOUSE00298, MOUSE11387
OG0003104	ORYLA02871	MOUSE25311
OG0003104	ORYLA13475	MOUSE24216, MOUSE24218, MOUSE24217
OG0003105	ORYLA01500	MOUSE32673
