Orthogroup	ORYLA	DROME
OG0003437	ORYLA16686, ORYLA18274, ORYLA16631	DROME09807
OG0003442	ORYLA03904, ORYLA07561, ORYLA08501, ORYLA13557	DROME06015, DROME06013, DROME06014
OG0003443	ORYLA08295, ORYLA10121	DROME18500
OG0003444	ORYLA12477, ORYLA15139	DROME05516, DROME05517, DROME05515, DROME06639
OG0003445	ORYLA02950	DROME01285
OG0003448	ORYLA06020, ORYLA12750	DROME02828, DROME02829, DROME02830
OG0003450	ORYLA06472	DROME03280
OG0003452	ORYLA05284	DROME16213, DROME16214, DROME16217, DROME16216, DROME16215
OG0003454	ORYLA16419, ORYLA05702, ORYLA07880	DROME10067
OG0003456	ORYLA16281	DROME19556
OG0003457	ORYLA07032, ORYLA10641	DROME06510, DROME06508, DROME06509
OG0003459	ORYLA04696, ORYLA10058	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556
OG0003461	ORYLA14029	DROME17474, DROME21694
OG0003462	ORYLA16610	DROME00239
OG0003463	ORYLA18517, ORYLA11792, ORYLA03505	DROME20444
OG0003464	ORYLA07795	DROME06231
OG0003465	ORYLA17241	DROME04464
OG0003466	ORYLA08173, ORYLA02600, ORYLA01193	DROME16278
OG0003467	ORYLA02217	DROME06043, DROME06042
OG0003469	ORYLA15259	DROME04366, DROME04367, DROME04365
OG0003470	ORYLA17233	DROME13653
OG0003472	ORYLA09943	DROME09631, DROME09633
OG0003473	ORYLA03676	DROME00049
OG0003475	ORYLA09037	DROME02190
OG0003477	ORYLA05136	DROME12317
OG0003478	ORYLA10473	DROME13904, DROME13905, DROME13903, DROME13902
OG0003479	ORYLA19858, ORYLA19857, ORYLA19376, ORYLA14248	DROME13645
OG0003481	ORYLA09851	DROME01114
OG0003482	ORYLA19870	DROME08487
OG0003483	ORYLA05235	DROME09876, DROME09877
OG0003484	ORYLA02978, ORYLA12427	DROME18666, DROME18665
OG0003487	ORYLA01531	DROME12571
OG0003489	ORYLA10608, ORYLA05128	DROME01312
OG0003490	ORYLA09588	DROME13468
OG0003491	ORYLA01435, ORYLA03786, ORYLA08768	DROME11698
OG0003492	ORYLA19071	DROME17943
OG0003493	ORYLA06634	DROME09294
OG0003496	ORYLA03579	DROME03124
OG0003497	ORYLA03780	DROME08732
OG0003498	ORYLA00351	DROME13034, DROME13035
OG0003499	ORYLA14587	DROME14561
OG0003500	ORYLA11323	DROME04015, DROME00982
OG0003501	ORYLA13017	DROME13347, DROME13346, DROME13348
OG0003502	ORYLA03987	DROME19567, DROME14375
OG0003503	ORYLA08311	DROME17101, DROME17102
OG0003504	ORYLA00809, ORYLA05813, ORYLA05814	DROME06794
OG0003505	ORYLA15188	DROME04896, DROME04894, DROME04898, DROME04897, DROME04895
OG0003506	ORYLA03663, ORYLA07315	DROME18707
OG0003507	ORYLA13206, ORYLA13567	DROME14387, DROME14388
OG0003508	ORYLA09159, ORYLA06715, ORYLA09838	DROME15658
OG0003509	ORYLA07419	DROME21960, DROME21962, DROME21961
OG0003510	ORYLA14280	DROME19505
OG0003513	ORYLA19681, ORYLA05692	DROME08556
OG0003515	ORYLA00165	DROME21652
OG0003518	ORYLA02219	DROME08309
OG0003519	ORYLA06032	DROME06802
OG0003520	ORYLA10150	DROME21807, DROME02028
OG0003523	ORYLA06822	DROME16368
OG0003524	ORYLA14492	DROME09643, DROME09639, DROME09640
OG0003526	ORYLA05238, ORYLA00105, ORYLA08676	DROME05107
OG0003528	ORYLA09598	DROME21047, DROME06070
OG0003530	ORYLA08384, ORYLA09655	DROME12252
OG0003531	ORYLA10765, ORYLA01076	DROME21993
OG0003532	ORYLA09550	DROME08605
OG0003533	ORYLA20154	DROME04480, DROME04479, DROME04481
OG0003535	ORYLA17733, ORYLA17692	DROME12323, DROME12324, DROME12325
OG0003536	ORYLA20264	DROME06045, DROME06046, DROME06044, DROME06047
OG0003538	ORYLA04723	DROME20330
OG0003539	ORYLA00317	DROME09387, DROME09386
OG0003541	ORYLA12459	DROME10049, DROME10048
OG0003543	ORYLA06025	DROME18669
OG0003544	ORYLA05956	DROME05896
OG0003545	ORYLA16290, ORYLA00780, ORYLA16888	DROME08949
OG0003547	ORYLA15005	DROME10735, DROME10734, DROME10733, DROME10732
OG0003548	ORYLA07339, ORYLA19601	DROME15072
OG0003550	ORYLA06826, ORYLA09869	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939
OG0003551	ORYLA17122, ORYLA02512, ORYLA02511	DROME18271, DROME18270, DROME16713
OG0003552	ORYLA06559, ORYLA12973	DROME18554, DROME18555
OG0003553	ORYLA02388	DROME17708
OG0003554	ORYLA02272, ORYLA04649	DROME19011, DROME19012, DROME17407, DROME12945
OG0003556	ORYLA11308, ORYLA15858, ORYLA16060	DROME06703, DROME06702
OG0003558	ORYLA12673	DROME06037
OG0003560	ORYLA10146	DROME18173
OG0003561	ORYLA11603, ORYLA09116	DROME10510
OG0003562	ORYLA16057, ORYLA05508	DROME12847, DROME12848
OG0003564	ORYLA02602, ORYLA17999, ORYLA01509	DROME16736
OG0003566	ORYLA12377	DROME08493, DROME08492
OG0003567	ORYLA16922	DROME20360, DROME20359
OG0003568	ORYLA17899	DROME08773
OG0003569	ORYLA14706, ORYLA13674	DROME14126, DROME14122, DROME14123, DROME14127, DROME14124, DROME14125, DROME14128
OG0003570	ORYLA06235, ORYLA06236	DROME14267, DROME14246
OG0003571	ORYLA05684, ORYLA15032	DROME19608
OG0003573	ORYLA18884	DROME07521
OG0003577	ORYLA05673	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611
OG0003579	ORYLA07706	DROME17312
OG0003581	ORYLA04075	DROME08243, DROME08242, DROME08244, DROME08245, DROME17935, DROME17934
OG0003582	ORYLA13955	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104
OG0003584	ORYLA07455, ORYLA06958, ORYLA03789, ORYLA14411	DROME18930
OG0003599	ORYLA07506	DROME08018
OG0003604	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897	DROME19568
OG0003610	ORYLA11705	DROME07982, DROME07983
OG0003611	ORYLA01222	DROME17638
OG0003613	ORYLA14322, ORYLA13861	DROME00856
OG0003615	ORYLA07166	DROME16618, DROME16617
OG0003617	ORYLA20096	DROME16095
OG0003618	ORYLA09085	DROME15284, DROME15283
OG0003619	ORYLA00995	DROME13589, DROME13590
OG0003620	ORYLA16131	DROME17770
OG0003621	ORYLA04086	DROME13714, DROME13715, DROME13713
OG0003623	ORYLA05862	DROME01675
OG0003624	ORYLA13908	DROME12696
OG0003626	ORYLA06029	DROME07546
OG0003629	ORYLA03343	DROME03564
OG0003630	ORYLA07936	DROME06784
OG0003631	ORYLA18266	DROME07363
OG0003632	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834	DROME18545
OG0003635	ORYLA01451	DROME04946
OG0003638	ORYLA11662	DROME16659
OG0003641	ORYLA05514, ORYLA13948, ORYLA15562	DROME01116
OG0003642	ORYLA14662, ORYLA00337	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938
OG0003644	ORYLA19217, ORYLA19218	DROME00616
OG0003645	ORYLA17019, ORYLA16769	DROME12178
OG0003646	ORYLA12425	DROME09249, DROME09250
OG0003647	ORYLA18090, ORYLA02365	DROME16616
OG0003649	ORYLA12909	DROME12148, DROME12149
OG0003650	ORYLA14386	DROME10934, DROME10933
OG0003655	ORYLA11608, ORYLA09516	DROME13069, DROME13070
OG0003656	ORYLA12194, ORYLA06060	DROME14867, DROME14868, DROME19174
OG0003657	ORYLA04683, ORYLA09891	DROME04619
OG0003658	ORYLA05614, ORYLA01831	DROME07032
OG0003659	ORYLA19260	DROME09855
OG0003660	ORYLA04982, ORYLA08074	DROME02231, DROME02233, DROME02232
OG0003661	ORYLA13934	DROME07051
OG0003664	ORYLA16286	DROME05104
OG0003666	ORYLA02489, ORYLA13220, ORYLA06808	DROME11426
OG0003667	ORYLA03973, ORYLA03463, ORYLA17623	DROME18793, DROME18792, DROME03291
OG0003668	ORYLA12159	DROME15022, DROME15023
OG0003669	ORYLA00310	DROME05487
OG0003671	ORYLA19913, ORYLA05071, ORYLA03950	DROME13120
OG0003672	ORYLA07781	DROME03649
OG0003676	ORYLA18000	DROME05478
OG0003677	ORYLA09433, ORYLA09215, ORYLA16425	DROME10098
OG0003678	ORYLA19111, ORYLA18850	DROME20450
OG0003679	ORYLA09435, ORYLA09221	DROME02313
OG0003680	ORYLA09399	DROME01384
OG0003681	ORYLA15043, ORYLA12095	DROME08680, DROME08681
OG0003682	ORYLA05336, ORYLA11752	DROME12564
OG0003685	ORYLA17287	DROME05381
OG0003686	ORYLA15174, ORYLA15175	DROME06762
OG0003687	ORYLA16099, ORYLA09689	DROME12601
OG0003690	ORYLA10151	DROME00439
OG0003692	ORYLA17765, ORYLA17766	DROME11124
OG0003693	ORYLA11068, ORYLA15548	DROME08115
OG0003694	ORYLA05766	DROME12215, DROME12216
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	DROME01947
OG0003696	ORYLA14696	DROME10156
OG0003697	ORYLA18863	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	ORYLA05043, ORYLA17728	DROME17520
OG0003700	ORYLA00145, ORYLA16899	DROME01181, DROME01182
OG0003701	ORYLA09740	DROME18636, DROME18637
OG0003703	ORYLA19118, ORYLA07915	DROME15370
OG0003704	ORYLA00715, ORYLA06286	DROME02181, DROME02180
OG0003707	ORYLA17496	DROME04303
OG0003708	ORYLA10235	DROME12282, DROME12281
OG0003709	ORYLA15349, ORYLA12752	DROME13668, DROME18688
OG0003710	ORYLA04163, ORYLA08822	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	ORYLA16996, ORYLA19025	DROME10970
OG0003713	ORYLA13219, ORYLA06802	DROME05410
OG0003714	ORYLA19329	DROME02517
OG0003716	ORYLA13136	DROME18657
OG0003717	ORYLA02048	DROME10046
OG0003718	ORYLA08634	DROME01297
OG0003719	ORYLA05761	DROME14563
OG0003720	ORYLA06376, ORYLA01596	DROME17484
OG0003721	ORYLA10476, ORYLA01061	DROME09052
OG0003722	ORYLA06277, ORYLA02448	DROME05995
OG0003729	ORYLA08395	DROME04356, DROME06341
OG0003731	ORYLA00028	DROME02907
OG0003732	ORYLA09566	DROME10070
OG0003733	ORYLA07355	DROME00230
OG0003734	ORYLA02449	DROME19430
OG0003735	ORYLA18227	DROME19631
OG0003737	ORYLA18023, ORYLA13650	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	ORYLA16804	DROME11561, DROME11562
OG0003740	ORYLA14622	DROME01620
OG0003741	ORYLA06173	DROME14002, DROME20156
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	DROME17331, DROME17332
OG0003743	ORYLA02655, ORYLA17586	DROME13785
OG0003744	ORYLA15613, ORYLA13913	DROME08150
OG0003745	ORYLA17929	DROME20574, DROME20575
OG0003746	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028	DROME01977
OG0003748	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015	DROME01784
OG0003749	ORYLA15075, ORYLA11168	DROME18502, DROME18501
OG0003750	ORYLA15854	DROME15590
OG0003753	ORYLA16886, ORYLA16887	DROME12522, DROME12521, DROME12523
OG0003754	ORYLA14867	DROME08228, DROME08227
OG0003755	ORYLA03647, ORYLA04416	DROME10789, DROME20093, DROME20094
OG0003756	ORYLA15160	DROME21916, DROME21915, DROME03180, DROME21917
OG0003758	ORYLA15779	DROME11710, DROME11712, DROME11711
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	DROME06383
OG0003761	ORYLA14667, ORYLA19588	DROME14154, DROME16436
OG0003763	ORYLA04822	DROME19350
OG0003764	ORYLA16406	DROME21578
OG0003767	ORYLA05360	DROME02791
OG0003769	ORYLA08980	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	ORYLA19264, ORYLA17030	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003772	ORYLA12463	DROME12948
OG0003773	ORYLA08369	DROME05209
OG0003776	ORYLA18575	DROME09504, DROME16551
OG0003777	ORYLA09626, ORYLA20067	DROME18238, DROME18237, DROME18236
OG0003778	ORYLA11149, ORYLA15322	DROME13171
OG0003779	ORYLA16409	DROME17898
OG0003794	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748	DROME03810, DROME03820
OG0003795	ORYLA20210	DROME10754, DROME10753, DROME10755
OG0003798	ORYLA19738, ORYLA13919	DROME12695
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	DROME02481, DROME02482
OG0003806	ORYLA16763	DROME01868
OG0003807	ORYLA00781	DROME20522, DROME05215
OG0003808	ORYLA01934	DROME08174
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	DROME04169, DROME04168
OG0003811	ORYLA12803	DROME14988, DROME14990, DROME14989
OG0003813	ORYLA18042, ORYLA17950	DROME10056
OG0003817	ORYLA06447	DROME00653
OG0003818	ORYLA04078	DROME11129
OG0003820	ORYLA07704	DROME07987
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	DROME04477
OG0003823	ORYLA18996, ORYLA11357, ORYLA02152	DROME12335
OG0003824	ORYLA17763	DROME17215
OG0003826	ORYLA04385	DROME12869, DROME12870, DROME12868
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	DROME06883, DROME06884
OG0003828	ORYLA02923	DROME10911
OG0003829	ORYLA06358	DROME01864
OG0003831	ORYLA00352	DROME02158
OG0003832	ORYLA14681, ORYLA10931	DROME22043
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	DROME21433
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	DROME15123
OG0003837	ORYLA16787	DROME14236, DROME08398
OG0003838	ORYLA09504, ORYLA00494	DROME00382, DROME00383
OG0003839	ORYLA06804	DROME21710
OG0003840	ORYLA19338	DROME00482
OG0003841	ORYLA02082	DROME10377, DROME10376, DROME21784
OG0003843	ORYLA00216, ORYLA04760	DROME02011
OG0003844	ORYLA00410	DROME19636, DROME19637
OG0003845	ORYLA04421	DROME21374
OG0003846	ORYLA04676	DROME14576
OG0003847	ORYLA00209	DROME04113
OG0003848	ORYLA06527, ORYLA13653	DROME19059, DROME03440, DROME21451, DROME09630
OG0003849	ORYLA14884, ORYLA02815, ORYLA12162	DROME18363, DROME18362
OG0003850	ORYLA05996	DROME19645
OG0003851	ORYLA09286, ORYLA06613	DROME07873, DROME07872, DROME07874
OG0003852	ORYLA17405	DROME08152
OG0003853	ORYLA18272	DROME00889
OG0003854	ORYLA13175	DROME11356
OG0003856	ORYLA17087	DROME18670
OG0003857	ORYLA19469, ORYLA19468	DROME21963
OG0003858	ORYLA04975	DROME12659
OG0003860	ORYLA06391	DROME03956
OG0003861	ORYLA19849	DROME13113
OG0003863	ORYLA04629, ORYLA17758	DROME16970, DROME16972, DROME16971
OG0003864	ORYLA03365	DROME16687, DROME16688
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	DROME12154, DROME12155
OG0003866	ORYLA08827	DROME15012, DROME15013
OG0003867	ORYLA19092	DROME04382
OG0003868	ORYLA19824, ORYLA12769	DROME05264, DROME05265, DROME05263
OG0003869	ORYLA08057	DROME09592
OG0003870	ORYLA16354	DROME12586, DROME12587
OG0003871	ORYLA09605	DROME19904, DROME19903
OG0003872	ORYLA17934, ORYLA17933	DROME05404
OG0003873	ORYLA12547, ORYLA12548	DROME21721
OG0003874	ORYLA05727, ORYLA01534	DROME06608
OG0003875	ORYLA14787	DROME19790, DROME19791
OG0003876	ORYLA05675	DROME09112
OG0003877	ORYLA13505	DROME03255, DROME03256
OG0003879	ORYLA14824	DROME15863, DROME15864
OG0003881	ORYLA19792, ORYLA19793	DROME06398
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	DROME12952, DROME12953
OG0003884	ORYLA12146	DROME16036
OG0003885	ORYLA05118, ORYLA08990	DROME01881, DROME01880
OG0003886	ORYLA07850	DROME16702
OG0003887	ORYLA06119	DROME16856
OG0003888	ORYLA09457	DROME14996
OG0003892	ORYLA10862	DROME03882, DROME03883, DROME03881
OG0003893	ORYLA04836	DROME20864
OG0003894	ORYLA17746	DROME08816
OG0003895	ORYLA17184	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	ORYLA06606	DROME08504, DROME08505
OG0003898	ORYLA12764	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	ORYLA00332	DROME15608
OG0003903	ORYLA00503	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	ORYLA12590	DROME13386
OG0003906	ORYLA19253, ORYLA19252	DROME10315
OG0003908	ORYLA00464	DROME07423
OG0003908	ORYLA11218	DROME05483
OG0003909	ORYLA11744	DROME12680
OG0003910	ORYLA01842	DROME10387
OG0003911	ORYLA18945	DROME11361
OG0003912	ORYLA15466, ORYLA12465	DROME03970, DROME03969, DROME03443
OG0003913	ORYLA01416	DROME04350
OG0003915	ORYLA12264, ORYLA00970	DROME04519
OG0003916	ORYLA06228, ORYLA02175	DROME10524, DROME10523
OG0003917	ORYLA13507	DROME06379
OG0003918	ORYLA01197, ORYLA19012	DROME16748, DROME16746, DROME16745, DROME16747
OG0003920	ORYLA01688	DROME16629, DROME16630
OG0003921	ORYLA07105	DROME02956, DROME02955, DROME02957
OG0003923	ORYLA10036	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	ORYLA05435	DROME01564, DROME01563
OG0003926	ORYLA14433	DROME01565, DROME01567, DROME01566
OG0003930	ORYLA15221	DROME20922
OG0003931	ORYLA07756	DROME02384, DROME02385
OG0003933	ORYLA14136, ORYLA10946	DROME03669
OG0003934	ORYLA18259, ORYLA18258	DROME11280
OG0003935	ORYLA10426	DROME00302
OG0003936	ORYLA15161	DROME02177
OG0003938	ORYLA10357	DROME13183
OG0003939	ORYLA08294	DROME01287
OG0003940	ORYLA12099	DROME13675
OG0003942	ORYLA11858	DROME15620
OG0003944	ORYLA06722	DROME18760
OG0003945	ORYLA14999, ORYLA20189	DROME01863
OG0003946	ORYLA00695, ORYLA00840	DROME13159, DROME13158
OG0003947	ORYLA17372	DROME08292
OG0003949	ORYLA13984	DROME09152
OG0003950	ORYLA12030	DROME16615
OG0003951	ORYLA15529	DROME07725
OG0003955	ORYLA00673	DROME16756
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	DROME00635
OG0003959	ORYLA02587	DROME15055
OG0003961	ORYLA06267	DROME17804
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	DROME09201
OG0003965	ORYLA10358	DROME07977, DROME07971, DROME07972
OG0003967	ORYLA00887	DROME15281
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	DROME04759, DROME04758
OG0003969	ORYLA12575	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	ORYLA17540	DROME08299
OG0003971	ORYLA18033	DROME06198
OG0003972	ORYLA15470	DROME03377
OG0003973	ORYLA18600, ORYLA00775	DROME13196, DROME13195, DROME13194
OG0003974	ORYLA10919, ORYLA13680	DROME04925
OG0003978	ORYLA14729, ORYLA05034, ORYLA02781	DROME14494, DROME17669
OG0003998	ORYLA00128	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	ORYLA09012	DROME14381, DROME14380
OG0004000	ORYLA06063	DROME11283
OG0004005	ORYLA11539	DROME14778, DROME14779, DROME14780
OG0004007	ORYLA12862, ORYLA02441	DROME18644
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	DROME02697, DROME02696, DROME02701
OG0004012	ORYLA03859, ORYLA03860	DROME11288
OG0004014	ORYLA09781	DROME02886, DROME02837
OG0004015	ORYLA13080	DROME07793
OG0004017	ORYLA16378	DROME02036
OG0004019	ORYLA07079	DROME01647
OG0004020	ORYLA03618	DROME17726, DROME17727
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	DROME19870
OG0004022	ORYLA04153	DROME10913, DROME10915, DROME10912, DROME10914
OG0004023	ORYLA19712	DROME19067
OG0004025	ORYLA17302	DROME16102
OG0004027	ORYLA15966	DROME13967
OG0004028	ORYLA19452, ORYLA19451	DROME21582, DROME21583
OG0004030	ORYLA07997	DROME00135, DROME00134
OG0004031	ORYLA03387	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	ORYLA00963, ORYLA09486	DROME08117
OG0004033	ORYLA00102, ORYLA05233	DROME14180, DROME12245
OG0004035	ORYLA13967, ORYLA19169	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	DROME19609
OG0004037	ORYLA12889	DROME06863
OG0004038	ORYLA19827	DROME02888
OG0004039	ORYLA05413	DROME19307
OG0004042	ORYLA12519	DROME16619
OG0004044	ORYLA06709	DROME05299, DROME05298
OG0004045	ORYLA05053, ORYLA00018	DROME06772
OG0004047	ORYLA00724, ORYLA16680	DROME02487, DROME02484, DROME02486, DROME02485
OG0004051	ORYLA12291, ORYLA09890	DROME18087, DROME18086
OG0004053	ORYLA02143	DROME21730
OG0004054	ORYLA20246	DROME15059
OG0004056	ORYLA15361	DROME15287
OG0004057	ORYLA18803	DROME00479
OG0004059	ORYLA09700	DROME13217
OG0004060	ORYLA05319	DROME20687
OG0004061	ORYLA06758	DROME03990
OG0004062	ORYLA04662, ORYLA01143	DROME16212
OG0004064	ORYLA20087	DROME06301
OG0004065	ORYLA15637	DROME02456
OG0004067	ORYLA00948	DROME14860
OG0004069	ORYLA17225	DROME10101
OG0004070	ORYLA00593	DROME04845
OG0004071	ORYLA19319	DROME15812
OG0004072	ORYLA07888	DROME21957, DROME17982
OG0004073	ORYLA20307, ORYLA13758	DROME01650
OG0004074	ORYLA13537, ORYLA07852	DROME06751
OG0004076	ORYLA01649, ORYLA01648	DROME00303
OG0004078	ORYLA04957, ORYLA04956	DROME11078
OG0004079	ORYLA20439, ORYLA00169	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	ORYLA10289, ORYLA07044	DROME06468, DROME06467
OG0004081	ORYLA06891	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	ORYLA06902	DROME08161
OG0004084	ORYLA10620, ORYLA11716	DROME12357
OG0004085	ORYLA12276	DROME05732, DROME05731, DROME05733
OG0004089	ORYLA03508	DROME00381
OG0004091	ORYLA17298	DROME14119
OG0004092	ORYLA16447	DROME12563
OG0004093	ORYLA19122	DROME15725
OG0004095	ORYLA14848	DROME13735
OG0004096	ORYLA06633, ORYLA13446	DROME05141, DROME05140, DROME05135, DROME00515
OG0004098	ORYLA13241	DROME01948
OG0004099	ORYLA05808, ORYLA07729	DROME19388
OG0004101	ORYLA00034	DROME08755, DROME08757, DROME08756
OG0004102	ORYLA08051, ORYLA05259	DROME12666
OG0004105	ORYLA05328	DROME04809, DROME04810, DROME04811
OG0004108	ORYLA05030	DROME07361
OG0004110	ORYLA03874, ORYLA05290	DROME17755
OG0004111	ORYLA02203, ORYLA05362, ORYLA11476	DROME04654, DROME04653
OG0004112	ORYLA01550	DROME12140
OG0004113	ORYLA15528	DROME06222, DROME06223
OG0004114	ORYLA04348	DROME16337
OG0004115	ORYLA06190, ORYLA19621	DROME13846, DROME13845, DROME13844
OG0004116	ORYLA04207	DROME02477
OG0004118	ORYLA11078, ORYLA15080	DROME19673
OG0004119	ORYLA12671	DROME14543
OG0004120	ORYLA04987	DROME07794
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	DROME03957
OG0004123	ORYLA19290	DROME12798
OG0004124	ORYLA15467, ORYLA09082	DROME02608
OG0004127	ORYLA09061	DROME07186
OG0004130	ORYLA05755, ORYLA05756	DROME05314
OG0004131	ORYLA17963	DROME18904, DROME18905
OG0004132	ORYLA08928	DROME06798
OG0004133	ORYLA03520, ORYLA09449	DROME02029
OG0004134	ORYLA20471	DROME14839
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	DROME03879
OG0004136	ORYLA15892	DROME17670
OG0004139	ORYLA10225, ORYLA13368	DROME14020
OG0004140	ORYLA15266	DROME02610
OG0004142	ORYLA19228	DROME06754
OG0004143	ORYLA14097, ORYLA12079	DROME13621
OG0004144	ORYLA06031, ORYLA09444	DROME04309, DROME04310
OG0004147	ORYLA09999, ORYLA08535	DROME06149
OG0004148	ORYLA08231, ORYLA19465	DROME06090, DROME06089
OG0004149	ORYLA09652, ORYLA00944	DROME11017, DROME11016, DROME11015
OG0004150	ORYLA18859	DROME04551, DROME04550
OG0004151	ORYLA16600	DROME14564
OG0004153	ORYLA01191	DROME12893
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	DROME18060
OG0004157	ORYLA20243, ORYLA16041	DROME21496
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	DROME10050
OG0004159	ORYLA03071, ORYLA10140, ORYLA00101	DROME20404, DROME20403, DROME20402
OG0004160	ORYLA06641, ORYLA13459	DROME15565
OG0004164	ORYLA03880, ORYLA08087, ORYLA04989	DROME16332
OG0004166	ORYLA15487	DROME17896
OG0004167	ORYLA15371, ORYLA01065	DROME18913
OG0004168	ORYLA03465	DROME05468
