Orthogroup	ORYLA	STRPU_ok
OG0004505	ORYLA09612	STRPU_24031, STRPU_02633
OG0004506	ORYLA16269	STRPU_09238
OG0004507	ORYLA17649	STRPU_26831
OG0004508	ORYLA14170	STRPU_12775, STRPU_02362
OG0004509	ORYLA06656, ORYLA13427	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	ORYLA09938	STRPU_05336
OG0004511	ORYLA18087, ORYLA04001	STRPU_25065
OG0004512	ORYLA10399	STRPU_21468
OG0004513	ORYLA14120	STRPU_24975
OG0004514	ORYLA20179	STRPU_14566
OG0004515	ORYLA08127	STRPU_09715, STRPU_09759
OG0004516	ORYLA03742	STRPU_15095
OG0004517	ORYLA16270	STRPU_08537
OG0004518	ORYLA00616	STRPU_20077, STRPU_20104
OG0004519	ORYLA14200	STRPU_23291
OG0004520	ORYLA18565	STRPU_06769
OG0004523	ORYLA05758	STRPU_26732
OG0004524	ORYLA17065	STRPU_18681
OG0004525	ORYLA13633	STRPU_08186
OG0004526	ORYLA02450	STRPU_19898, STRPU_19872
OG0004527	ORYLA13249	STRPU_08149
OG0004528	ORYLA04389	STRPU_08983
OG0004529	ORYLA05119	STRPU_24902
OG0004530	ORYLA01274, ORYLA08814, ORYLA09936	STRPU_05253, STRPU_05269
OG0004531	ORYLA19003	STRPU_05381, STRPU_05466
OG0004532	ORYLA16544	STRPU_09265
OG0004533	ORYLA13166, ORYLA06373	STRPU_22451
OG0004534	ORYLA04039	STRPU_04976
OG0004535	ORYLA03117	STRPU_20971
OG0004536	ORYLA09084, ORYLA09083	STRPU_07016
OG0004537	ORYLA05587, ORYLA02440	STRPU_12968, STRPU_20100, STRPU_20122
OG0004538	ORYLA10469	STRPU_21077
OG0004539	ORYLA05162	STRPU_00731, STRPU_20735
OG0004540	ORYLA08872	STRPU_24633
OG0004542	ORYLA07728	STRPU_12852, STRPU_12862
OG0004543	ORYLA00033, ORYLA00032	STRPU_22430
OG0004544	ORYLA16006, ORYLA17168	STRPU_22295
OG0004545	ORYLA18092	STRPU_18557
OG0004546	ORYLA01595	STRPU_20037
OG0004547	ORYLA14704, ORYLA14524	STRPU_23159
OG0004549	ORYLA15379	STRPU_12502, STRPU_00638
OG0004550	ORYLA11206	STRPU_11539
OG0004551	ORYLA08011	STRPU_13302
OG0004552	ORYLA07639	STRPU_06150
OG0004553	ORYLA12734	STRPU_17878
OG0004554	ORYLA18535, ORYLA18534	STRPU_16784
OG0004555	ORYLA09267	STRPU_25721
OG0004556	ORYLA05892	STRPU_15459
OG0004557	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004	STRPU_13516
OG0004558	ORYLA14164	STRPU_00553, STRPU_10690
OG0004559	ORYLA17180	STRPU_01434, STRPU_08736
OG0004560	ORYLA13492	STRPU_06539, STRPU_06561
OG0004561	ORYLA13301	STRPU_06803
OG0004563	ORYLA17640	STRPU_12094
OG0004564	ORYLA10092, ORYLA04840	STRPU_20730, STRPU_00727
OG0004565	ORYLA10682	STRPU_21813
OG0004566	ORYLA09242	STRPU_07797
OG0004567	ORYLA11483	STRPU_24575
OG0004569	ORYLA18519	STRPU_15605, STRPU_02203
OG0004570	ORYLA04690	STRPU_21345
OG0004571	ORYLA09287	STRPU_00500, STRPU_15931
OG0004572	ORYLA06536	STRPU_08793
OG0004573	ORYLA04092	STRPU_15071
OG0004574	ORYLA10967, ORYLA12086	STRPU_12120, STRPU_12154
OG0004576	ORYLA01212, ORYLA04929, ORYLA08121	STRPU_09627
OG0004577	ORYLA07568	STRPU_26190
OG0004578	ORYLA02844	STRPU_19395
OG0004579	ORYLA11222, ORYLA11221	STRPU_22367
OG0004581	ORYLA04196	STRPU_06299, STRPU_06345
OG0004582	ORYLA02882	STRPU_18765
OG0004583	ORYLA11726	STRPU_07152
OG0004584	ORYLA05309	STRPU_16995
OG0004585	ORYLA06291	STRPU_25453
OG0004587	ORYLA07238, ORYLA00478	STRPU_05894
OG0004588	ORYLA17972, ORYLA04384	STRPU_15207, STRPU_15264
OG0004589	ORYLA16243, ORYLA03758	STRPU_14409
OG0004590	ORYLA05519	STRPU_02506, STRPU_15126
OG0004591	ORYLA16288	STRPU_08487
OG0004593	ORYLA01302	STRPU_09569
OG0004595	ORYLA16403, ORYLA06473	STRPU_22021
OG0004596	ORYLA20308	STRPU_15860
OG0004600	ORYLA18120	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	ORYLA02465	STRPU_20311
OG0004602	ORYLA17209	STRPU_02109, STRPU_09139
OG0004603	ORYLA17128	STRPU_08936
OG0004605	ORYLA17124	STRPU_08470
OG0004606	ORYLA13802	STRPU_24552
OG0004607	ORYLA17571	STRPU_15057
OG0004608	ORYLA11801	STRPU_21130
OG0004609	ORYLA04118	STRPU_14843
OG0004610	ORYLA15229, ORYLA12132	STRPU_26960
OG0004611	ORYLA05090, ORYLA05091	STRPU_19068
OG0004612	ORYLA02074	STRPU_22551
OG0004613	ORYLA06011	STRPU_23508
OG0004614	ORYLA01420	STRPU_21766, STRPU_21702
OG0004615	ORYLA02433, ORYLA06361, ORYLA13403	STRPU_19902
OG0004616	ORYLA10301, ORYLA09881	STRPU_24959
OG0004617	ORYLA12482, ORYLA15143, ORYLA11125	STRPU_11791
OG0004618	ORYLA00832	STRPU_05168, STRPU_05089
OG0004619	ORYLA16430	STRPU_13721
OG0004621	ORYLA14201, ORYLA15999	STRPU_23746
OG0004622	ORYLA01749	STRPU_25019
OG0004626	ORYLA12665, ORYLA14546	STRPU_26240, STRPU_02827
OG0004627	ORYLA08823	STRPU_06756, STRPU_06778
OG0004628	ORYLA16390, ORYLA08691	STRPU_22771, STRPU_01930
OG0004629	ORYLA02890	STRPU_19582
OG0004630	ORYLA11416	STRPU_17376
OG0004631	ORYLA19321	STRPU_19286, STRPU_00400
OG0004632	ORYLA08542	STRPU_22256
OG0004633	ORYLA06950	STRPU_10593
OG0004634	ORYLA16289, ORYLA18481	STRPU_11068
OG0004635	ORYLA06004	STRPU_03202
OG0004637	ORYLA12299	STRPU_25858, STRPU_25859
OG0004638	ORYLA02490	STRPU_20070
OG0004639	ORYLA02611	STRPU_19843
OG0004641	ORYLA18028	STRPU_02602, STRPU_19925
OG0004642	ORYLA08976, ORYLA08977, ORYLA08978	STRPU_25278
OG0004643	ORYLA18283	STRPU_06998, STRPU_06982
OG0004644	ORYLA10069	STRPU_20458
OG0004645	ORYLA09111	STRPU_05013
OG0004646	ORYLA14971, ORYLA13019	STRPU_26956
OG0004647	ORYLA17701, ORYLA17702	STRPU_26907
OG0004648	ORYLA12915	STRPU_26366
OG0004649	ORYLA04414, ORYLA03668, ORYLA17354	STRPU_14306
OG0004651	ORYLA14276	STRPU_15638
OG0004652	ORYLA00965	STRPU_07001, STRPU_06984
OG0004654	ORYLA16505	STRPU_01730, STRPU_16755
OG0004655	ORYLA17173	STRPU_12453
OG0004656	ORYLA18658, ORYLA11542	STRPU_27342, STRPU_27341
OG0004657	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225	STRPU_10556
OG0004659	ORYLA13951	STRPU_23697
OG0004660	ORYLA18953	STRPU_17218
OG0004661	ORYLA00453	STRPU_26509, STRPU_26506
OG0004662	ORYLA19355, ORYLA11509	STRPU_21060, STRPU_20817
OG0004664	ORYLA03155	STRPU_06426
OG0004666	ORYLA20071, ORYLA19994	STRPU_26004
OG0004667	ORYLA08669, ORYLA08668	STRPU_22632
OG0004668	ORYLA19057	STRPU_20801
OG0004669	ORYLA05384	STRPU_00267, STRPU_03175
OG0004670	ORYLA08201, ORYLA08200	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	ORYLA04002	STRPU_14675
OG0004672	ORYLA12303	STRPU_25247
OG0004673	ORYLA09190, ORYLA19670	STRPU_13830
OG0004674	ORYLA02750	STRPU_19075
OG0004675	ORYLA11378	STRPU_08042
OG0004677	ORYLA05147, ORYLA07837, ORYLA10075	STRPU_21463
OG0004678	ORYLA02453	STRPU_19781, STRPU_00789
OG0004679	ORYLA04583	STRPU_14727
OG0004680	ORYLA04199, ORYLA10510, ORYLA20037	STRPU_21774
OG0004681	ORYLA17281	STRPU_15387
OG0004682	ORYLA07086	STRPU_01134, STRPU_18312
OG0004683	ORYLA15475	STRPU_21453
OG0004684	ORYLA11591	STRPU_20897, STRPU_20861
OG0004685	ORYLA17349, ORYLA02295	STRPU_14434, STRPU_14451
OG0004687	ORYLA15540	STRPU_23891
OG0004689	ORYLA16881	STRPU_15579, STRPU_02224
OG0004690	ORYLA02091, ORYLA06080	STRPU_22103
OG0004691	ORYLA04688	STRPU_21357
OG0004692	ORYLA07530	STRPU_21508
OG0004694	ORYLA07688	STRPU_08867, STRPU_00954
OG0004695	ORYLA19263	STRPU_07856, STRPU_07854
OG0004696	ORYLA12496	STRPU_04321, STRPU_04291
OG0004697	ORYLA00164	STRPU_05810
OG0004698	ORYLA16637, ORYLA16750, ORYLA07996	STRPU_08348
OG0004699	ORYLA14125	STRPU_14477
OG0004700	ORYLA06095	STRPU_08419
OG0004703	ORYLA17592	STRPU_14615, STRPU_14633
OG0004704	ORYLA12854	STRPU_18171
OG0004705	ORYLA04222, ORYLA03157	STRPU_04948
OG0004706	ORYLA05620	STRPU_22080
OG0004707	ORYLA01389	STRPU_05595, STRPU_05535
OG0004708	ORYLA17151	STRPU_14404
OG0004711	ORYLA09874	STRPU_15942, STRPU_00504
OG0004728	ORYLA12390	STRPU_25586
OG0004730	ORYLA07703, ORYLA14897, ORYLA12007	STRPU_27294
OG0004731	ORYLA02166	STRPU_08026, STRPU_02031
OG0004732	ORYLA16376	STRPU_15291, STRPU_15304
OG0004733	ORYLA17707	STRPU_26994
OG0004735	ORYLA00981	STRPU_15708
OG0004738	ORYLA00685	STRPU_09010
OG0004739	ORYLA08167	STRPU_08689
OG0004740	ORYLA10258	STRPU_20673
OG0004744	ORYLA16514	STRPU_00309, STRPU_08592
OG0004746	ORYLA14772, ORYLA03481	STRPU_12221, STRPU_12223
OG0004747	ORYLA13336	STRPU_26212
OG0004748	ORYLA04549	STRPU_26332
OG0004749	ORYLA15557	STRPU_26258
OG0004750	ORYLA10020, ORYLA08703	STRPU_24143
OG0004751	ORYLA07685	STRPU_21709, STRPU_21645
OG0004752	ORYLA05952	STRPU_12476
OG0004753	ORYLA03643	STRPU_10592
OG0004754	ORYLA13085	STRPU_08649
OG0004755	ORYLA09487	STRPU_05953
OG0004756	ORYLA13894	STRPU_24829
OG0004757	ORYLA18518	STRPU_24845
OG0004758	ORYLA12461	STRPU_25553, STRPU_00818
OG0004759	ORYLA10102	STRPU_21118
OG0004761	ORYLA17647	STRPU_21976
OG0004763	ORYLA09981	STRPU_03310
OG0004764	ORYLA13390	STRPU_00681, STRPU_18946
OG0004765	ORYLA06642, ORYLA06865	STRPU_19109
OG0004766	ORYLA19679	STRPU_03594, STRPU_03529
OG0004767	ORYLA16994	STRPU_08127
OG0004768	ORYLA10159, ORYLA03915	STRPU_05242
OG0004769	ORYLA06352	STRPU_20357
OG0004770	ORYLA10359	STRPU_17911
OG0004774	ORYLA04647	STRPU_08367
OG0004775	ORYLA08779	STRPU_13816
OG0004776	ORYLA17351	STRPU_14818
OG0004777	ORYLA12271, ORYLA00967	STRPU_06447
OG0004779	ORYLA00984, ORYLA08514, ORYLA09517	STRPU_06354
OG0004780	ORYLA07216	STRPU_25445
OG0004783	ORYLA01169	STRPU_22195
OG0004784	ORYLA12521	STRPU_08821
OG0004785	ORYLA19362	STRPU_13970
OG0004786	ORYLA09795	STRPU_13760, STRPU_01488
OG0004787	ORYLA08059	STRPU_11506
OG0004788	ORYLA17920	STRPU_05187
OG0004789	ORYLA04365	STRPU_23243
OG0004790	ORYLA17410, ORYLA07910, ORYLA16379	STRPU_14311
OG0004791	ORYLA06529	STRPU_03487
OG0004792	ORYLA17893, ORYLA16372	STRPU_00418, STRPU_14208
OG0004793	ORYLA07392	STRPU_09856
OG0004794	ORYLA10695	STRPU_07548, STRPU_00580
OG0004795	ORYLA02283	STRPU_15105, STRPU_02482
OG0004797	ORYLA08718	STRPU_07568, STRPU_07565
OG0004799	ORYLA15073, ORYLA12362	STRPU_01628, STRPU_11967
OG0004800	ORYLA19396	STRPU_13486
OG0004801	ORYLA00702	STRPU_08247
OG0004803	ORYLA04437	STRPU_06802
OG0004804	ORYLA00156	STRPU_09186, STRPU_02155
OG0004805	ORYLA03659	STRPU_06445, STRPU_06446
OG0004806	ORYLA05218, ORYLA19730, ORYLA11386	STRPU_21794
OG0004808	ORYLA03793, ORYLA06820	STRPU_10771
OG0004811	ORYLA15264	STRPU_26197
OG0004812	ORYLA14872	STRPU_25055
OG0004813	ORYLA05507	STRPU_07605
OG0004814	ORYLA01124	STRPU_13183
OG0004815	ORYLA11571	STRPU_10030
OG0004816	ORYLA11190	STRPU_12652
OG0004817	ORYLA09901	STRPU_23099
OG0004818	ORYLA09122, ORYLA03124	STRPU_03489
OG0004819	ORYLA15855	STRPU_24434
OG0004820	ORYLA11602	STRPU_18016
OG0004821	ORYLA11088	STRPU_22372
OG0004822	ORYLA09952	STRPU_21965
OG0004823	ORYLA04798, ORYLA15405	STRPU_23656, STRPU_23680
OG0004824	ORYLA14406	STRPU_12598
OG0004825	ORYLA04570	STRPU_20038
OG0004826	ORYLA11847	STRPU_20907
OG0004828	ORYLA04889	STRPU_04477
OG0004829	ORYLA12156, ORYLA14879	STRPU_22610
OG0004830	ORYLA15074	STRPU_26860
OG0004831	ORYLA01981, ORYLA05958, ORYLA10270	STRPU_17723
OG0004832	ORYLA08674	STRPU_02261, STRPU_17659
OG0004833	ORYLA03885	STRPU_04546
OG0004834	ORYLA04184	STRPU_07000, STRPU_06983
OG0004835	ORYLA17262, ORYLA04419	STRPU_14491
OG0004836	ORYLA03354	STRPU_14324
OG0004837	ORYLA15065	STRPU_23151
OG0004838	ORYLA02046, ORYLA02045	STRPU_07707
OG0004839	ORYLA05517	STRPU_18899, STRPU_07667
OG0004840	ORYLA16583	STRPU_19684, STRPU_19632
OG0004841	ORYLA15150	STRPU_26329
OG0004843	ORYLA18629	STRPU_26133
OG0004844	ORYLA19914	STRPU_09908
OG0004846	ORYLA15158	STRPU_26677
OG0004847	ORYLA03147, ORYLA00985, ORYLA08513, ORYLA09518	STRPU_06161
OG0004848	ORYLA14607	STRPU_12927
OG0004849	ORYLA17011	STRPU_17746
OG0004850	ORYLA13533	STRPU_03694
OG0004851	ORYLA14792, ORYLA12705	STRPU_27358
OG0004852	ORYLA18016	STRPU_20129
OG0004854	ORYLA08746	STRPU_05257, STRPU_05273
OG0004855	ORYLA18312	STRPU_05316
OG0004856	ORYLA10715, ORYLA04505	STRPU_05076, STRPU_05153
OG0004858	ORYLA02769	STRPU_14635, STRPU_14617
OG0004859	ORYLA08698	STRPU_14015
OG0004860	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441	STRPU_18523
OG0004861	ORYLA12004, ORYLA12003, ORYLA10443	STRPU_20601
OG0004862	ORYLA14124	STRPU_02221, STRPU_15584
OG0004863	ORYLA16843	STRPU_12571
OG0004864	ORYLA11253	STRPU_22370
OG0004865	ORYLA03762	STRPU_15150, STRPU_02532
OG0004866	ORYLA01260	STRPU_24876
OG0004867	ORYLA11440	STRPU_21286
OG0004868	ORYLA20031, ORYLA10712	STRPU_21525
OG0004869	ORYLA13932	STRPU_13410
OG0004870	ORYLA00933, ORYLA00934	STRPU_09707, STRPU_09751
OG0004871	ORYLA19256, ORYLA16297	STRPU_14906
OG0004872	ORYLA06979, ORYLA15186	STRPU_25588
OG0004874	ORYLA01640	STRPU_25254
OG0004875	ORYLA13032	STRPU_19031, STRPU_00459
OG0004877	ORYLA17299	STRPU_05767
OG0004879	ORYLA06951	STRPU_06939, STRPU_06958
OG0004880	ORYLA14689	STRPU_08112, STRPU_08125
OG0004881	ORYLA06894	STRPU_11343
OG0004882	ORYLA15282	STRPU_25298
OG0004883	ORYLA17053, ORYLA00797, ORYLA16969	STRPU_09064, STRPU_02040
OG0004884	ORYLA10448	STRPU_20904, STRPU_20867
OG0004886	ORYLA08772	STRPU_06167
OG0004887	ORYLA01863	STRPU_07672
OG0004888	ORYLA08697	STRPU_14045
OG0004889	ORYLA02582	STRPU_00794, STRPU_19775, STRPU_00795
OG0004890	ORYLA03761	STRPU_15402
OG0004891	ORYLA05977	STRPU_24472
OG0004892	ORYLA05254, ORYLA18134	STRPU_09340
OG0004893	ORYLA02246	STRPU_07546, STRPU_00578
OG0004894	ORYLA12952	STRPU_05192
OG0004895	ORYLA04539	STRPU_02481, STRPU_15104
OG0004896	ORYLA18463	STRPU_20031, STRPU_20032
OG0004897	ORYLA04453	STRPU_04569
OG0004898	ORYLA03730	STRPU_02957, STRPU_02944
OG0004899	ORYLA00515	STRPU_05272, STRPU_05256
OG0004900	ORYLA16299	STRPU_14594
OG0004901	ORYLA15990, ORYLA14032	STRPU_12533
OG0004902	ORYLA07532, ORYLA04755	STRPU_20496
OG0004903	ORYLA09008	STRPU_25355
OG0004904	ORYLA16700	STRPU_05419
OG0004905	ORYLA08080, ORYLA08081	STRPU_04446, STRPU_04560
OG0004906	ORYLA00596, ORYLA00597	STRPU_08937
OG0004907	ORYLA03027	STRPU_21713, STRPU_21649
OG0004908	ORYLA02162	STRPU_10915
OG0004911	ORYLA07733, ORYLA16989	STRPU_08092
OG0004913	ORYLA07472	STRPU_06094
OG0004914	ORYLA04368	STRPU_14742
OG0004915	ORYLA03690, ORYLA17270	STRPU_15544
OG0004916	ORYLA09879, ORYLA01769	STRPU_02774
OG0004917	ORYLA10606	STRPU_07169
OG0004919	ORYLA14133	STRPU_11465
OG0004920	ORYLA08371	STRPU_25184
OG0004923	ORYLA03259	STRPU_20716
OG0004924	ORYLA05542	STRPU_24409
OG0004925	ORYLA19633	STRPU_22883, STRPU_22453
OG0004926	ORYLA17520	STRPU_20004
OG0004927	ORYLA10076	STRPU_21316
OG0004928	ORYLA08046, ORYLA16427	STRPU_24477
OG0004929	ORYLA03183, ORYLA04033	STRPU_05006
OG0004930	ORYLA13126	STRPU_16566
OG0004931	ORYLA03549, ORYLA03550, ORYLA04551	STRPU_04007, STRPU_04004
OG0004932	ORYLA16065, ORYLA15866	STRPU_26247
OG0004933	ORYLA03890, ORYLA20416, ORYLA03891	STRPU_04383
OG0004934	ORYLA17838	STRPU_19905
OG0004935	ORYLA02089	STRPU_19740
OG0004936	ORYLA10535	STRPU_21488, STRPU_21497
OG0004937	ORYLA04276, ORYLA11395, ORYLA05167	STRPU_20912
OG0004938	ORYLA06008	STRPU_03707
OG0004939	ORYLA12117	STRPU_27301
OG0004940	ORYLA11977	STRPU_07541, STRPU_00573
OG0004941	ORYLA07528	STRPU_22636
OG0004942	ORYLA11379	STRPU_07875, STRPU_07881
OG0004943	ORYLA01562	STRPU_07783
OG0004944	ORYLA14463	STRPU_22699
OG0004945	ORYLA14652	STRPU_18828
OG0004946	ORYLA11413	STRPU_21591
OG0004947	ORYLA02402	STRPU_23618
OG0004948	ORYLA12320	STRPU_12534
OG0004950	ORYLA09371	STRPU_17811
OG0004951	ORYLA09418	STRPU_17683
OG0004952	ORYLA11665	STRPU_20796
OG0004953	ORYLA01519, ORYLA04675	STRPU_09313, STRPU_09314
OG0004954	ORYLA11697	STRPU_08007
OG0004955	ORYLA14333	STRPU_13641, STRPU_02423
OG0004956	ORYLA20244	STRPU_23262
OG0004957	ORYLA10007	STRPU_23288
OG0004958	ORYLA02376	STRPU_26964
OG0004959	ORYLA15213, ORYLA11179	STRPU_11968, STRPU_01629
OG0004961	ORYLA06702	STRPU_23722
OG0004962	ORYLA01777	STRPU_13744, STRPU_01506
OG0004963	ORYLA17617	STRPU_03333
OG0004964	ORYLA16492	STRPU_13973
OG0004965	ORYLA05340	STRPU_25907
OG0004967	ORYLA16102	STRPU_25106
OG0004968	ORYLA12313	STRPU_25826
OG0004969	ORYLA06920, ORYLA18795, ORYLA18794	STRPU_06009
OG0004970	ORYLA19671	STRPU_17292
OG0004971	ORYLA08144	STRPU_18056
OG0004972	ORYLA16919	STRPU_08274
OG0004973	ORYLA12832	STRPU_11079
OG0004974	ORYLA15211	STRPU_12865, STRPU_12854
OG0004975	ORYLA02620	STRPU_18856, STRPU_18940
OG0004976	ORYLA03920	STRPU_05919
OG0004977	ORYLA09696	STRPU_13723
OG0004978	ORYLA01266	STRPU_05786
OG0004979	ORYLA08922	STRPU_13521
OG0004981	ORYLA01978	STRPU_16842
OG0004982	ORYLA02451	STRPU_19653, STRPU_19667
OG0004983	ORYLA00691	STRPU_09917
OG0004984	ORYLA09508, ORYLA01256	STRPU_10285
OG0004985	ORYLA20005, ORYLA13709	STRPU_23754
OG0004987	ORYLA19089	STRPU_04455
OG0004988	ORYLA18683	STRPU_15132, STRPU_02514
OG0004989	ORYLA12481	STRPU_11711
OG0004990	ORYLA13536	STRPU_23966, STRPU_23942
OG0004991	ORYLA13806	STRPU_23946, STRPU_23970
OG0004993	ORYLA02940	STRPU_20176
OG0004994	ORYLA16504	STRPU_12426
OG0004995	ORYLA12412, ORYLA12413	STRPU_26417
OG0004996	ORYLA13735, ORYLA13734	STRPU_23868, STRPU_23831, STRPU_23867
OG0004997	ORYLA08128	STRPU_09760, STRPU_09716
OG0004999	ORYLA06225	STRPU_03693
OG0005000	ORYLA11042	STRPU_23049
OG0005002	ORYLA06386	STRPU_26738, STRPU_26754
OG0005003	ORYLA00370	STRPU_09945
OG0005005	ORYLA17025, ORYLA17026	STRPU_09140, STRPU_02110
OG0005006	ORYLA16402, ORYLA07890	STRPU_23765
OG0005007	ORYLA13299, ORYLA09469	STRPU_06387
OG0005008	ORYLA05637, ORYLA12656	STRPU_26039
OG0005009	ORYLA09124	STRPU_03273, STRPU_03233
OG0005010	ORYLA15734, ORYLA07804	STRPU_08686
OG0005011	ORYLA11320	STRPU_20781
OG0005012	ORYLA06041	STRPU_26572
OG0005014	ORYLA17365	STRPU_14514
OG0005015	ORYLA07343	STRPU_04597, STRPU_14106
OG0005016	ORYLA04624	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504
OG0005017	ORYLA02298, ORYLA18082, ORYLA14964	STRPU_23238
OG0005038	ORYLA15716	STRPU_22415
OG0005040	ORYLA04085	STRPU_17431
OG0005041	ORYLA07417, ORYLA14444	STRPU_02644, STRPU_16167
OG0005044	ORYLA00181, ORYLA04418, ORYLA03645	STRPU_15541
OG0005045	ORYLA11779, ORYLA05518	STRPU_07709
OG0005046	ORYLA14997	STRPU_23317
OG0005047	ORYLA07987, ORYLA16877	STRPU_05922
OG0005048	ORYLA06249	STRPU_03820, STRPU_03834
OG0005049	ORYLA15459	STRPU_23704
OG0005050	ORYLA05098	STRPU_09638
OG0005053	ORYLA12920	STRPU_18810, STRPU_00246
OG0005055	ORYLA08138, ORYLA05157	STRPU_20766
OG0005057	ORYLA11617	STRPU_24351
OG0005058	ORYLA14562	STRPU_23702
OG0005059	ORYLA18022	STRPU_19891, STRPU_19864
OG0005060	ORYLA00757	STRPU_19137
OG0005061	ORYLA05876	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287
OG0005062	ORYLA18897	STRPU_25112
OG0005063	ORYLA08091, ORYLA04992, ORYLA01429, ORYLA07360	STRPU_04465
OG0005064	ORYLA08556, ORYLA02178	STRPU_24463
OG0005065	ORYLA00845	STRPU_04450
OG0005067	ORYLA06411	STRPU_22082
OG0005069	ORYLA07911	STRPU_16032
OG0005071	ORYLA09450, ORYLA06907, ORYLA03519	STRPU_05957
OG0005072	ORYLA09737	STRPU_05073, STRPU_05149
OG0005073	ORYLA01316	STRPU_24827
OG0005074	ORYLA01438	STRPU_07009
OG0005075	ORYLA10858	STRPU_21684, STRPU_21749
OG0005076	ORYLA19805	STRPU_26988
OG0005077	ORYLA14431	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378
OG0005079	ORYLA10129	STRPU_21868
OG0005080	ORYLA05154, ORYLA10527, ORYLA11908, ORYLA08137	STRPU_21862, STRPU_21857
OG0005081	ORYLA00039	STRPU_25207, STRPU_01890
OG0005082	ORYLA06253	STRPU_02475, STRPU_15098
OG0005083	ORYLA05152	STRPU_17228
OG0005084	ORYLA15931, ORYLA14122, ORYLA15378	STRPU_22839
OG0005085	ORYLA10979, ORYLA14773	STRPU_18292, STRPU_01163
OG0005086	ORYLA13730	STRPU_23179
OG0005088	ORYLA13143	STRPU_18320, STRPU_01126
OG0005089	ORYLA01494	STRPU_27106
OG0005090	ORYLA16259	STRPU_01406, STRPU_08757
OG0005091	ORYLA01452	STRPU_05816
OG0005092	ORYLA20203	STRPU_23715
OG0005093	ORYLA11522	STRPU_18070, STRPU_01761
OG0005095	ORYLA19963	STRPU_02771
OG0005096	ORYLA07995	STRPU_08160
OG0005097	ORYLA07754	STRPU_09221, STRPU_02184
OG0005099	ORYLA17020	STRPU_08366
OG0005100	ORYLA05377	STRPU_25922
OG0005102	ORYLA08296	STRPU_08634
OG0005103	ORYLA05437, ORYLA11616	STRPU_17083
OG0005104	ORYLA12457	STRPU_25502
OG0005105	ORYLA19769, ORYLA16892, ORYLA16723	STRPU_08772, STRPU_01386
OG0005106	ORYLA09112	STRPU_05329
OG0005107	ORYLA15026	STRPU_11749
OG0005109	ORYLA16110	STRPU_13972
OG0005110	ORYLA16260	STRPU_08950
OG0005111	ORYLA15628	STRPU_10824
OG0005112	ORYLA04859	STRPU_21803
OG0005113	ORYLA10509	STRPU_20889, STRPU_20852
OG0005114	ORYLA06945, ORYLA18260	STRPU_10459
OG0005115	ORYLA08943, ORYLA18146	STRPU_20269
OG0005117	ORYLA07138	STRPU_11313, STRPU_11295, STRPU_00042
OG0005118	ORYLA16097	STRPU_24613, STRPU_16759
OG0005119	ORYLA11586, ORYLA11661	STRPU_10227
OG0005120	ORYLA08287	STRPU_26998
OG0005121	ORYLA13922	STRPU_16484
OG0005122	ORYLA13419	STRPU_18185
OG0005123	ORYLA04628, ORYLA04442	STRPU_10153, STRPU_10090
OG0005124	ORYLA11962	STRPU_21411
OG0005125	ORYLA08177	STRPU_08337
OG0005126	ORYLA02141	STRPU_07740, STRPU_07712
OG0005127	ORYLA19578	STRPU_06156
OG0005128	ORYLA11377, ORYLA04059	STRPU_17208
OG0005129	ORYLA00782, ORYLA16676	STRPU_17797
OG0005130	ORYLA20408	STRPU_05396
OG0005131	ORYLA05683	STRPU_25316
OG0005132	ORYLA11500, ORYLA02063	STRPU_24333
OG0005133	ORYLA09438	STRPU_23208
OG0005136	ORYLA05026	STRPU_04572
OG0005138	ORYLA11514	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658
OG0005139	ORYLA09370	STRPU_17070
OG0005140	ORYLA14666, ORYLA12128	STRPU_22056
OG0005141	ORYLA18580, ORYLA12447	STRPU_25357
OG0005142	ORYLA18083	STRPU_11187
OG0005143	ORYLA13297	STRPU_06139
OG0005144	ORYLA13423	STRPU_19013
OG0005145	ORYLA12040	STRPU_27175
OG0005146	ORYLA10598, ORYLA10599	STRPU_20659
OG0005147	ORYLA17699, ORYLA17700	STRPU_26497
OG0005150	ORYLA01081, ORYLA03375	STRPU_20828
OG0005151	ORYLA12766	STRPU_06556, STRPU_06542
OG0005152	ORYLA11257	STRPU_09380, STRPU_01576
OG0005154	ORYLA06294	STRPU_25292
OG0005155	ORYLA07470, ORYLA09918	STRPU_06008, STRPU_06006
OG0005156	ORYLA18267	STRPU_24084
OG0005157	ORYLA08193, ORYLA13971	STRPU_13927, STRPU_13912
OG0005158	ORYLA08758	STRPU_13526
OG0005159	ORYLA03163, ORYLA03164	STRPU_05155, STRPU_05077
OG0005160	ORYLA07414	STRPU_15358
OG0005161	ORYLA10872	STRPU_12683
