Orthogroup	ORYLA	APOSC_ok
OG0003689	ORYLA00037	APOSC_14402
OG0003690	ORYLA10151	APOSC_12760
OG0003691	ORYLA00513	APOSC_18065, APOSC_08084, APOSC_08085
OG0003692	ORYLA17765, ORYLA17766	APOSC_29035
OG0003693	ORYLA11068, ORYLA15548	APOSC_02780
OG0003694	ORYLA05766	APOSC_22584, APOSC_22583
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	APOSC_04824
OG0003696	ORYLA14696	APOSC_01727
OG0003697	ORYLA18863	APOSC_19087
OG0003698	ORYLA05043, ORYLA17728	APOSC_02793, APOSC_02794
OG0003700	ORYLA00145, ORYLA16899	APOSC_13023
OG0003701	ORYLA09740	APOSC_12893
OG0003702	ORYLA04776, ORYLA10080	APOSC_17129
OG0003703	ORYLA19118, ORYLA07915	APOSC_27805
OG0003704	ORYLA00715, ORYLA06286	APOSC_20184
OG0003705	ORYLA01951	APOSC_05948
OG0003706	ORYLA06085	APOSC_20014
OG0003707	ORYLA12453	APOSC_05582, APOSC_05581
OG0003709	ORYLA15349, ORYLA12752	APOSC_15334, APOSC_13159, APOSC_12769
OG0003710	ORYLA04163, ORYLA08822	APOSC_14492, APOSC_14493
OG0003711	ORYLA12421	APOSC_11492
OG0003712	ORYLA16996, ORYLA19025	APOSC_02385
OG0003713	ORYLA13219, ORYLA06802	APOSC_27942
OG0003714	ORYLA19329	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371
OG0003716	ORYLA13136	APOSC_21311
OG0003717	ORYLA02048	APOSC_07881
OG0003718	ORYLA08634	APOSC_00053
OG0003719	ORYLA05761	APOSC_22019
OG0003720	ORYLA06376, ORYLA01596	APOSC_08724
OG0003721	ORYLA01061	APOSC_17333
OG0003722	ORYLA06277, ORYLA02448	APOSC_05010
OG0003724	ORYLA20221	APOSC_21114
OG0003725	ORYLA13642, ORYLA17118	APOSC_21258
OG0003726	ORYLA05127	APOSC_23965, APOSC_27271
OG0003727	ORYLA01928, ORYLA05903	APOSC_07996
OG0003729	ORYLA08395	APOSC_17222
OG0003731	ORYLA00028	APOSC_22671
OG0003733	ORYLA07355	APOSC_16729
OG0003734	ORYLA02449	APOSC_26658, APOSC_13258, APOSC_04893
OG0003735	ORYLA18227	APOSC_04977, APOSC_04976
OG0003736	ORYLA15256	APOSC_13821
OG0003737	ORYLA18023, ORYLA13650	APOSC_02922
OG0003738	ORYLA16804	APOSC_26676
OG0003739	ORYLA10021	APOSC_28370
OG0003740	ORYLA14622	APOSC_10911, APOSC_12585, APOSC_18389, APOSC_07561
OG0003741	ORYLA06173	APOSC_01091, APOSC_01092
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	APOSC_22045
OG0003743	ORYLA02655, ORYLA17586	APOSC_27109
OG0003744	ORYLA15613, ORYLA13913	APOSC_22292, APOSC_22293
OG0003745	ORYLA17929	APOSC_14669, APOSC_14668
OG0003746	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028	APOSC_24125
OG0003748	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015	APOSC_18301, APOSC_24509
OG0003749	ORYLA15075, ORYLA11168	APOSC_00198
OG0003750	ORYLA15854	APOSC_11143
OG0003751	ORYLA12972	APOSC_05399
OG0003752	ORYLA20457, ORYLA20456, ORYLA14921	APOSC_24363
OG0003753	ORYLA16886, ORYLA16887	APOSC_21092, APOSC_19186
OG0003754	ORYLA14867	APOSC_02725
OG0003755	ORYLA04416	APOSC_08866
OG0003756	ORYLA15160	APOSC_14136, APOSC_14135
OG0003757	ORYLA03079	APOSC_05657, APOSC_05656
OG0003758	ORYLA15779	APOSC_02734
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	APOSC_17081
OG0003760	ORYLA07065, ORYLA12558	APOSC_20897
OG0003761	ORYLA14667, ORYLA19588	APOSC_03791, APOSC_03790
OG0003762	ORYLA16316	APOSC_05839
OG0003763	ORYLA04822	APOSC_01290, APOSC_09581
OG0003764	ORYLA16406	APOSC_01401
OG0003766	ORYLA14216	APOSC_09732
OG0003767	ORYLA05360	APOSC_23704, APOSC_02560
OG0003768	ORYLA11127	APOSC_28826
OG0003769	ORYLA08980	APOSC_02783, APOSC_02782
OG0003770	ORYLA03596	APOSC_13841
OG0003771	ORYLA19264, ORYLA17030	APOSC_21005
OG0003772	ORYLA12463	APOSC_14317, APOSC_14318
OG0003773	ORYLA08369	APOSC_22519
OG0003776	ORYLA18575	APOSC_27686, APOSC_02987, APOSC_01377
OG0003777	ORYLA09626, ORYLA20067	APOSC_05890
OG0003778	ORYLA11149, ORYLA15322	APOSC_25204
OG0003779	ORYLA16409	APOSC_23333, APOSC_23332
OG0003780	ORYLA13130, ORYLA07555, ORYLA09643	APOSC_24719
OG0003795	ORYLA20210	APOSC_01022
OG0003798	ORYLA19738, ORYLA13919	APOSC_08296
OG0003802	ORYLA03226	APOSC_28663, APOSC_09501, APOSC_09982, APOSC_06702, APOSC_24748, APOSC_00920, APOSC_24232, APOSC_14426, APOSC_06661, APOSC_25890, APOSC_26948, APOSC_07886
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	APOSC_17027
OG0003806	ORYLA16763	APOSC_10907, APOSC_13794, APOSC_10906
OG0003807	ORYLA00781	APOSC_00860, APOSC_00859
OG0003808	ORYLA01934	APOSC_06171, APOSC_06172
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	APOSC_19356
OG0003810	ORYLA09510, ORYLA12262	APOSC_24542
OG0003811	ORYLA12803	APOSC_28788, APOSC_28789
OG0003812	ORYLA19278	APOSC_18903
OG0003813	ORYLA18042, ORYLA17950	APOSC_14390
OG0003816	ORYLA05294	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862
OG0003818	ORYLA04078	APOSC_12257
OG0003820	ORYLA07704	APOSC_23379
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	APOSC_20352
OG0003823	ORYLA11357	APOSC_21830
OG0003824	ORYLA17763	APOSC_04795, APOSC_04794
OG0003826	ORYLA04385	APOSC_17419
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	APOSC_07833
OG0003828	ORYLA02923	APOSC_14010
OG0003829	ORYLA06358	APOSC_19129
OG0003830	ORYLA10180, ORYLA11924	APOSC_12451
OG0003831	ORYLA00352	APOSC_25951, APOSC_17003
OG0003832	ORYLA14681, ORYLA10931	APOSC_12737
OG0003833	ORYLA08551	APOSC_14015, APOSC_26614
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	APOSC_25052
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	APOSC_03836
OG0003837	ORYLA16787	APOSC_12128
OG0003838	ORYLA09504, ORYLA00494	APOSC_00842
OG0003839	ORYLA06804	APOSC_26720
OG0003840	ORYLA19338	APOSC_03583
OG0003841	ORYLA02082	APOSC_15694
OG0003842	ORYLA11223	APOSC_04752, APOSC_04753
OG0003844	ORYLA00410	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569
OG0003845	ORYLA04421	APOSC_23847
OG0003848	ORYLA06527, ORYLA13653	APOSC_12433
OG0003849	ORYLA14884, ORYLA02815, ORYLA12162	APOSC_02184
OG0003850	ORYLA05996	APOSC_06463
OG0003851	ORYLA09286, ORYLA06613	APOSC_27756
OG0003852	ORYLA17405	APOSC_27352
OG0003853	ORYLA18272	APOSC_04073
OG0003854	ORYLA13175	APOSC_14713
OG0003855	ORYLA01615, ORYLA19634	APOSC_03654
OG0003857	ORYLA19469, ORYLA19468	APOSC_04358
OG0003858	ORYLA04975	APOSC_25588
OG0003859	ORYLA11310	APOSC_10642, APOSC_21993
OG0003861	ORYLA19849	APOSC_21656
OG0003862	ORYLA09814, ORYLA12243	APOSC_08543
OG0003863	ORYLA04629, ORYLA17758	APOSC_19667
OG0003864	ORYLA03365	APOSC_02644, APOSC_02643
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	APOSC_28988
OG0003866	ORYLA08827	APOSC_22466
OG0003867	ORYLA19092	APOSC_04424
OG0003868	ORYLA19824, ORYLA12769	APOSC_27663
OG0003869	ORYLA08057	APOSC_00347, APOSC_00348
OG0003870	ORYLA16354	APOSC_17219
OG0003871	ORYLA09605	APOSC_11807
OG0003872	ORYLA17934, ORYLA17933	APOSC_02701
OG0003873	ORYLA12547	APOSC_19201
OG0003874	ORYLA05727, ORYLA01534	APOSC_04239
OG0003876	ORYLA05675	APOSC_09137
OG0003877	ORYLA13505	APOSC_00794, APOSC_00795, APOSC_00278
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	APOSC_09689
OG0003881	ORYLA19792, ORYLA19793	APOSC_23136
OG0003882	ORYLA10836, ORYLA15325	APOSC_23637
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	APOSC_26942
OG0003884	ORYLA12146	APOSC_05090
OG0003885	ORYLA05118, ORYLA08990	APOSC_18039
OG0003886	ORYLA07850	APOSC_23174
OG0003887	ORYLA06119	APOSC_03357
OG0003888	ORYLA09457	APOSC_24599
OG0003890	ORYLA02702, ORYLA03959	APOSC_28156
OG0003892	ORYLA10862	APOSC_27794, APOSC_27793
OG0003893	ORYLA04836	APOSC_23559
OG0003894	ORYLA17746	APOSC_10489, APOSC_10490
OG0003895	ORYLA17184	APOSC_12472
OG0003896	ORYLA00246, ORYLA16803, ORYLA16688	APOSC_25208
OG0003897	ORYLA06606	APOSC_21763
OG0003898	ORYLA12764	APOSC_19432
OG0003899	ORYLA00332	APOSC_22343
OG0003900	ORYLA03942	APOSC_04165
OG0003901	ORYLA11674	APOSC_21632
OG0003903	ORYLA00503	APOSC_19999
OG0003904	ORYLA12590	APOSC_15257
OG0003906	ORYLA19253, ORYLA19252	APOSC_08587
OG0003910	ORYLA01842	APOSC_21565
OG0003911	ORYLA18945	APOSC_27900, APOSC_05120
OG0003912	ORYLA15466, ORYLA12465	APOSC_15763, APOSC_28939
OG0003913	ORYLA01416	APOSC_05119
OG0003914	ORYLA18672	APOSC_04314
OG0003915	ORYLA12264, ORYLA00970	APOSC_24329, APOSC_24330
OG0003916	ORYLA06228, ORYLA02175	APOSC_10822
OG0003917	ORYLA13507	APOSC_06187
OG0003918	ORYLA01197, ORYLA19012	APOSC_02265
OG0003920	ORYLA01688	APOSC_10746
OG0003921	ORYLA07105	APOSC_12515, APOSC_12516
OG0003922	ORYLA09787	APOSC_11194, APOSC_28594
OG0003923	ORYLA10036	APOSC_27950
OG0003925	ORYLA05435	APOSC_07611
OG0003926	ORYLA14433	APOSC_26826
OG0003927	ORYLA17984	APOSC_22644
OG0003930	ORYLA15221	APOSC_13770, APOSC_13771
OG0003931	ORYLA07756	APOSC_13164, APOSC_13163, APOSC_13162
OG0003932	ORYLA09727	APOSC_27565, APOSC_27566
OG0003933	ORYLA14136, ORYLA10946	APOSC_18503
OG0003934	ORYLA18259	APOSC_16202
OG0003935	ORYLA10426	APOSC_16375, APOSC_10688
OG0003936	ORYLA15161	APOSC_20913, APOSC_20914
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	APOSC_15204
OG0003938	ORYLA10357	APOSC_19288
OG0003939	ORYLA08294	APOSC_20627
OG0003940	ORYLA12099	APOSC_29077
OG0003942	ORYLA11858	APOSC_06273
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	APOSC_15785
OG0003944	ORYLA06722	APOSC_04799
OG0003945	ORYLA14999, ORYLA20189	APOSC_03054
OG0003946	ORYLA00695, ORYLA00840	APOSC_04056
OG0003947	ORYLA17372	APOSC_09900
OG0003948	ORYLA17792	APOSC_20663
OG0003949	ORYLA13984	APOSC_07284
OG0003951	ORYLA15529	APOSC_02492
OG0003953	ORYLA04609, ORYLA04608	APOSC_22656
OG0003954	ORYLA05547, ORYLA11360	APOSC_02411, APOSC_02412, APOSC_02413
OG0003955	ORYLA00673	APOSC_20455
OG0003956	ORYLA13069	APOSC_17278, APOSC_17277, APOSC_19023
OG0003957	ORYLA09270	APOSC_24926
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	APOSC_22790
OG0003959	ORYLA02587	APOSC_17473
OG0003960	ORYLA14710	APOSC_21636, APOSC_27152
OG0003961	ORYLA06267	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	APOSC_06351
OG0003964	ORYLA02736	APOSC_27857
OG0003965	ORYLA10358	APOSC_27311, APOSC_04938, APOSC_21685
OG0003966	ORYLA18869, ORYLA18868	APOSC_04287, APOSC_04286
OG0003967	ORYLA00887	APOSC_00755
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	APOSC_18591
OG0003969	ORYLA12575	APOSC_28380
OG0003970	ORYLA17540	APOSC_12020
OG0003971	ORYLA18033	APOSC_13871, APOSC_13872
OG0003972	ORYLA15470	APOSC_12719
OG0003973	ORYLA18600, ORYLA00775	APOSC_26122
OG0003999	ORYLA09012	APOSC_26670, APOSC_28991
OG0004000	ORYLA06063	APOSC_16851, APOSC_16850
OG0004002	ORYLA05237	APOSC_26495, APOSC_06566
OG0004004	ORYLA15181	APOSC_12248
OG0004005	ORYLA11539	APOSC_22073
OG0004007	ORYLA12862, ORYLA02441	APOSC_15413
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	APOSC_06993
OG0004010	ORYLA12744	APOSC_29079
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	APOSC_05203
OG0004012	ORYLA03859, ORYLA03860	APOSC_16235
OG0004014	ORYLA09781	APOSC_20610
OG0004015	ORYLA13080	APOSC_17114
OG0004016	ORYLA15762	APOSC_22784
OG0004017	ORYLA16378	APOSC_19336
OG0004019	ORYLA07079	APOSC_05230
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	APOSC_11091
OG0004022	ORYLA04153	APOSC_12529
OG0004023	ORYLA19712	APOSC_09668
OG0004024	ORYLA09183	APOSC_24614
OG0004025	ORYLA17302	APOSC_18540
OG0004027	ORYLA15966	APOSC_22364, APOSC_17364
OG0004028	ORYLA19452, ORYLA19451	APOSC_12300
OG0004029	ORYLA05168	APOSC_23175
OG0004031	ORYLA03387	APOSC_23905
OG0004032	ORYLA00963, ORYLA09486	APOSC_10005
OG0004033	ORYLA00102, ORYLA05233	APOSC_11152
OG0004035	ORYLA13967, ORYLA19169	APOSC_20229
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	APOSC_26656
OG0004037	ORYLA12889	APOSC_28831
OG0004038	ORYLA19827	APOSC_01523
OG0004039	ORYLA05412	APOSC_16429
OG0004042	ORYLA12519	APOSC_19825
OG0004043	ORYLA11374	APOSC_00567
OG0004044	ORYLA06709	APOSC_05770
OG0004045	ORYLA05053, ORYLA00018	APOSC_14071, APOSC_14073, APOSC_14072
OG0004047	ORYLA00724, ORYLA16680	APOSC_21433
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	APOSC_16733
OG0004051	ORYLA12291, ORYLA09890	APOSC_25343
OG0004052	ORYLA13663	APOSC_23309
OG0004053	ORYLA02143	APOSC_19964
OG0004054	ORYLA20246	APOSC_22506
OG0004055	ORYLA11987	APOSC_24425
OG0004056	ORYLA15361	APOSC_26145
OG0004056	ORYLA13016	APOSC_12387
OG0004057	ORYLA18803	APOSC_25009
OG0004059	ORYLA09700	APOSC_17749
OG0004060	ORYLA05319	APOSC_16549, APOSC_14343
OG0004061	ORYLA06758	APOSC_15590
OG0004062	ORYLA04662, ORYLA01143	APOSC_28106, APOSC_18721
OG0004063	ORYLA10971	APOSC_25045
OG0004064	ORYLA20087	APOSC_04465
OG0004065	ORYLA15637	APOSC_27712
OG0004067	ORYLA00948	APOSC_24467
OG0004068	ORYLA07587	APOSC_03690, APOSC_21467, APOSC_17543
OG0004069	ORYLA17225	APOSC_23393, APOSC_23392
OG0004070	ORYLA00593	APOSC_25704
OG0004071	ORYLA19319	APOSC_26899
OG0004072	ORYLA07888	APOSC_16871
OG0004073	ORYLA20307, ORYLA13758	APOSC_26782
OG0004074	ORYLA13537, ORYLA07852	APOSC_20482
OG0004076	ORYLA01649, ORYLA01648	APOSC_17521
OG0004077	ORYLA02758	APOSC_16374
OG0004079	ORYLA20439, ORYLA00169	APOSC_18093
OG0004080	ORYLA10289, ORYLA07044	APOSC_26211, APOSC_26210
OG0004081	ORYLA06891	APOSC_09127
OG0004082	ORYLA06902	APOSC_04843
OG0004083	ORYLA10118	APOSC_05092
OG0004084	ORYLA10620, ORYLA11716	APOSC_14613
OG0004085	ORYLA12276	APOSC_16126
OG0004086	ORYLA05224	APOSC_12553
OG0004087	ORYLA09831	APOSC_05303
OG0004088	ORYLA13309, ORYLA20375	APOSC_06799, APOSC_06800
OG0004089	ORYLA03508	APOSC_13671
OG0004090	ORYLA13744	APOSC_24285, APOSC_20269
OG0004091	ORYLA17298	APOSC_12845
OG0004092	ORYLA16447	APOSC_18299
OG0004093	ORYLA19122, ORYLA19123	APOSC_16358
OG0004094	ORYLA18005	APOSC_04403
OG0004095	ORYLA14848	APOSC_23518, APOSC_16725
OG0004096	ORYLA06633, ORYLA13446	APOSC_13674
OG0004097	ORYLA00951	APOSC_02415, APOSC_15719
OG0004098	ORYLA13241	APOSC_08501, APOSC_08500
OG0004099	ORYLA05808, ORYLA07729	APOSC_18713
OG0004100	ORYLA14757	APOSC_15294
OG0004101	ORYLA00034	APOSC_13319
OG0004102	ORYLA08051, ORYLA05259	APOSC_25199
OG0004104	ORYLA17223, ORYLA13619	APOSC_18419
OG0004105	ORYLA05328	APOSC_20157, APOSC_20158
OG0004106	ORYLA14443, ORYLA16021	APOSC_10773
OG0004108	ORYLA05030	APOSC_13048
OG0004110	ORYLA03874, ORYLA05290	APOSC_11200
OG0004111	ORYLA02203, ORYLA05362, ORYLA11476	APOSC_09767
OG0004112	ORYLA01550	APOSC_07040
OG0004113	ORYLA15528	APOSC_14445
OG0004114	ORYLA04348	APOSC_10050
OG0004116	ORYLA04207	APOSC_01511, APOSC_01512
OG0004117	ORYLA06456	APOSC_13222, APOSC_13221
OG0004118	ORYLA11078, ORYLA15080	APOSC_06300
OG0004119	ORYLA12671	APOSC_04401, APOSC_04402
OG0004120	ORYLA04987	APOSC_22567, APOSC_22568
OG0004121	ORYLA15655, ORYLA03797, ORYLA06814	APOSC_26762
OG0004123	ORYLA19290	APOSC_21789, APOSC_21790
OG0004124	ORYLA15467, ORYLA09082	APOSC_08825
OG0004125	ORYLA00144	APOSC_11946
OG0004126	ORYLA03650	APOSC_01843
OG0004127	ORYLA09061	APOSC_07047
OG0004129	ORYLA04726	APOSC_17304, APOSC_28066
OG0004130	ORYLA05755, ORYLA05756	APOSC_15010
OG0004131	ORYLA17963	APOSC_25999
OG0004132	ORYLA08928	APOSC_10373
OG0004133	ORYLA03520, ORYLA09449	APOSC_04232
OG0004135	ORYLA00556, ORYLA19702, ORYLA17201	APOSC_06031
OG0004136	ORYLA15892	APOSC_21530
OG0004137	ORYLA19715	APOSC_00636
OG0004139	ORYLA10225, ORYLA13368	APOSC_17399
OG0004140	ORYLA15266	APOSC_06873, APOSC_06874
OG0004141	ORYLA15916, ORYLA20262	APOSC_16231
OG0004142	ORYLA19228	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	ORYLA14097, ORYLA12079	APOSC_27168, APOSC_27167
OG0004144	ORYLA06031, ORYLA09444	APOSC_00660
OG0004146	ORYLA17537	APOSC_14892
OG0004147	ORYLA09999, ORYLA08535	APOSC_19122
OG0004148	ORYLA08231, ORYLA19465	APOSC_15043, APOSC_15044
OG0004149	ORYLA09652, ORYLA00944	APOSC_02970, APOSC_02971
OG0004151	ORYLA16600	APOSC_00107
OG0004153	ORYLA01191	APOSC_08022
OG0004154	ORYLA10398	APOSC_22416
OG0004156	ORYLA14744, ORYLA14745, ORYLA14464	APOSC_06425
OG0004157	ORYLA20243, ORYLA16041	APOSC_27434
OG0004158	ORYLA08591, ORYLA09357, ORYLA08876	APOSC_10209
OG0004159	ORYLA10140	APOSC_12951
OG0004160	ORYLA06641, ORYLA13459	APOSC_03754
OG0004161	ORYLA08743	APOSC_20917
OG0004162	ORYLA16508	APOSC_12130
OG0004166	ORYLA15487	APOSC_13131
OG0004167	ORYLA15371, ORYLA01065	APOSC_00650
OG0004168	ORYLA03465	APOSC_04235
OG0004169	ORYLA16635	APOSC_25303
OG0004171	ORYLA03005	APOSC_27996, APOSC_27995
OG0004174	ORYLA17453	APOSC_11600
OG0004175	ORYLA02638	APOSC_14869
OG0004176	ORYLA20490	APOSC_27087
OG0004178	ORYLA20267, ORYLA16161	APOSC_21497
OG0004179	ORYLA15111, ORYLA16660, ORYLA08320	APOSC_26029
OG0004180	ORYLA09252, ORYLA20090	APOSC_05627
OG0004181	ORYLA00305	APOSC_19298, APOSC_19299
OG0004182	ORYLA03175, ORYLA03174	APOSC_22372, APOSC_24923
OG0004183	ORYLA17883	APOSC_23810
OG0004184	ORYLA04652, ORYLA04653	APOSC_01611
OG0004185	ORYLA13738	APOSC_24657
OG0004186	ORYLA10541, ORYLA04337, ORYLA04880	APOSC_12750
OG0004187	ORYLA12466, ORYLA09321	APOSC_18178
OG0004188	ORYLA18782	APOSC_19051
OG0004190	ORYLA16767	APOSC_03589
OG0004194	ORYLA18404, ORYLA02231, ORYLA08478	APOSC_21076
OG0004214	ORYLA06043	APOSC_21908, APOSC_21906, APOSC_21907
OG0004215	ORYLA03688	APOSC_16447
OG0004216	ORYLA11137	APOSC_18234
OG0004217	ORYLA00162	APOSC_15366, APOSC_15365
OG0004218	ORYLA17352, ORYLA09066	APOSC_15148
OG0004219	ORYLA09856	APOSC_25433, APOSC_25434
OG0004222	ORYLA10143	APOSC_24192
OG0004223	ORYLA01529	APOSC_28636, APOSC_28635
OG0004225	ORYLA14375, ORYLA06540	APOSC_27259
OG0004226	ORYLA10741, ORYLA01488	APOSC_11744
OG0004227	ORYLA15581	APOSC_07436
OG0004229	ORYLA04904, ORYLA01162	APOSC_18807
OG0004230	ORYLA03779	APOSC_11830
OG0004231	ORYLA17203	APOSC_04324
OG0004232	ORYLA18836	APOSC_20829, APOSC_20830
OG0004233	ORYLA13892, ORYLA03624	APOSC_18789
OG0004235	ORYLA18461, ORYLA18460	APOSC_13621
OG0004236	ORYLA18284	APOSC_09759
OG0004237	ORYLA00477	APOSC_08707, APOSC_07559
OG0004238	ORYLA02026, ORYLA19743	APOSC_13447
OG0004239	ORYLA15565	APOSC_00833
OG0004240	ORYLA05216	APOSC_01716
OG0004241	ORYLA09540, ORYLA09541	APOSC_26715
OG0004243	ORYLA08230, ORYLA19467	APOSC_21071
OG0004245	ORYLA05193	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	ORYLA08241	APOSC_02127
OG0004247	ORYLA04151	APOSC_11597, APOSC_28927, APOSC_11598
OG0004248	ORYLA15416	APOSC_02729
OG0004249	ORYLA02545	APOSC_05383
OG0004250	ORYLA05194	APOSC_22267
OG0004251	ORYLA13407, ORYLA06357	APOSC_06011
OG0004252	ORYLA11763	APOSC_15635
OG0004253	ORYLA08024, ORYLA03451	APOSC_17061
OG0004254	ORYLA02332	APOSC_08300
OG0004255	ORYLA14321	APOSC_05604
OG0004257	ORYLA13796	APOSC_16172
OG0004258	ORYLA08400	APOSC_15994
OG0004259	ORYLA14900, ORYLA14901	APOSC_13815, APOSC_13814
OG0004260	ORYLA14804	APOSC_11794
OG0004261	ORYLA02160	APOSC_10630
OG0004262	ORYLA11314	APOSC_02898
OG0004263	ORYLA19672	APOSC_25349
OG0004264	ORYLA05100, ORYLA08266, ORYLA17356	APOSC_15069
OG0004265	ORYLA13288	APOSC_13935
OG0004268	ORYLA18618	APOSC_02867
OG0004269	ORYLA00762	APOSC_26344
OG0004270	ORYLA01546, ORYLA05748	APOSC_08577
OG0004271	ORYLA10889, ORYLA14724	APOSC_03782
OG0004272	ORYLA17688	APOSC_04474
OG0004273	ORYLA05805	APOSC_19429
OG0004274	ORYLA19950, ORYLA05643	APOSC_26837
OG0004275	ORYLA11016, ORYLA14720, ORYLA14202	APOSC_18680
OG0004276	ORYLA05549	APOSC_27482
OG0004277	ORYLA07503	APOSC_13693
OG0004278	ORYLA02821	APOSC_20389
OG0004280	ORYLA16385	APOSC_04873
OG0004281	ORYLA02976	APOSC_21034
OG0004282	ORYLA01943	APOSC_02423
OG0004283	ORYLA01415	APOSC_16308
OG0004284	ORYLA12786	APOSC_01925
OG0004285	ORYLA01291	APOSC_03562
OG0004286	ORYLA03608	APOSC_15917
OG0004289	ORYLA11614	APOSC_21362
OG0004290	ORYLA14551, ORYLA06167, ORYLA01685	APOSC_01455
OG0004291	ORYLA05148	APOSC_10039
OG0004292	ORYLA04782	APOSC_09946
OG0004294	ORYLA12360, ORYLA15730	APOSC_18528
OG0004295	ORYLA13614	APOSC_09213
OG0004296	ORYLA18165, ORYLA02795	APOSC_26593
OG0004297	ORYLA01594	APOSC_02921
OG0004299	ORYLA07203, ORYLA04240	APOSC_24511
OG0004300	ORYLA20173	APOSC_16240
OG0004301	ORYLA01175	APOSC_06274
OG0004302	ORYLA07918	APOSC_19513
OG0004303	ORYLA06906, ORYLA03599	APOSC_24805
OG0004304	ORYLA02764	APOSC_08537
OG0004305	ORYLA12983	APOSC_13535
OG0004306	ORYLA19624, ORYLA19623	APOSC_27082
OG0004307	ORYLA16647	APOSC_13498
OG0004308	ORYLA01248	APOSC_21945
OG0004310	ORYLA02009, ORYLA12810	APOSC_02803
OG0004311	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213	APOSC_26182
OG0004312	ORYLA08934	APOSC_18207
OG0004314	ORYLA13384	APOSC_20468
OG0004315	ORYLA08110	APOSC_13906
OG0004316	ORYLA13055	APOSC_18673
OG0004317	ORYLA02343, ORYLA17544, ORYLA03466	APOSC_12017
OG0004318	ORYLA08308	APOSC_23679
OG0004319	ORYLA14604, ORYLA15324	APOSC_18325
OG0004320	ORYLA09519	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	ORYLA02168	APOSC_26489
OG0004323	ORYLA11937	APOSC_23597
OG0004324	ORYLA16074, ORYLA20239	APOSC_00330
OG0004325	ORYLA02699	APOSC_03815
OG0004327	ORYLA03590	APOSC_02149, APOSC_02601
OG0004328	ORYLA14212	APOSC_00739
OG0004329	ORYLA17380	APOSC_22442
OG0004330	ORYLA19620	APOSC_23881, APOSC_16360
OG0004331	ORYLA10128	APOSC_03020
OG0004333	ORYLA02208	APOSC_28574
OG0004334	ORYLA13634	APOSC_24451
OG0004335	ORYLA07228	APOSC_08465, APOSC_08464
OG0004336	ORYLA12292, ORYLA05686	APOSC_11848
OG0004337	ORYLA09589	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	ORYLA03022	APOSC_18224, APOSC_10748, APOSC_07049
OG0004342	ORYLA07522	APOSC_21988, APOSC_21987
OG0004343	ORYLA04934	APOSC_00769
OG0004345	ORYLA02462	APOSC_22925
OG0004346	ORYLA13068	APOSC_06434, APOSC_06435
OG0004347	ORYLA03450, ORYLA03449	APOSC_08065, APOSC_11892
OG0004348	ORYLA09480	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	ORYLA10657	APOSC_14515
OG0004350	ORYLA19055	APOSC_22010
OG0004352	ORYLA05883	APOSC_14704
OG0004353	ORYLA05853	APOSC_11748, APOSC_11747
OG0004354	ORYLA19813	APOSC_06624
OG0004355	ORYLA11295	APOSC_01153
OG0004356	ORYLA03524	APOSC_15655
OG0004357	ORYLA05275, ORYLA18598	APOSC_28000, APOSC_16304
OG0004358	ORYLA15910	APOSC_02914
