Orthogroup	ORYLA	APOSJ_ok
OG0002994	ORYLA02194	APOSJ_23648
OG0002996	ORYLA15037, ORYLA15923, ORYLA14260	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946
OG0002997	ORYLA06949	APOSJ_58621
OG0002998	ORYLA14765, ORYLA16031	APOSJ_24675, APOSJ_24674
OG0003001	ORYLA09162	APOSJ_21263
OG0003002	ORYLA14351, ORYLA16094, ORYLA08507, ORYLA09760	APOSJ_37421, APOSJ_26772
OG0003003	ORYLA19741, ORYLA02206, ORYLA11693	APOSJ_02299, APOSJ_02300, APOSJ_13906
OG0003004	ORYLA10597, ORYLA03379	APOSJ_36401, APOSJ_36403, APOSJ_36404
OG0003005	ORYLA05246	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076
OG0003006	ORYLA16962	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217
OG0003007	ORYLA13640, ORYLA00272	APOSJ_15270, APOSJ_15268, APOSJ_30252, APOSJ_15269, APOSJ_46877
OG0003008	ORYLA06672, ORYLA13325	APOSJ_46376
OG0003009	ORYLA01927, ORYLA05902, ORYLA05918, ORYLA06229	APOSJ_17280, APOSJ_17273, APOSJ_10783, APOSJ_10784, APOSJ_17271, APOSJ_18922
OG0003010	ORYLA08264	APOSJ_52409, APOSJ_52410
OG0003011	ORYLA00062, ORYLA17088	APOSJ_43587
OG0003012	ORYLA13725, ORYLA14487	APOSJ_17930, APOSJ_17929
OG0003013	ORYLA09697, ORYLA05595	APOSJ_07123, APOSJ_07124, APOSJ_55779
OG0003014	ORYLA11816, ORYLA12535	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309
OG0003016	ORYLA00344, ORYLA19566	APOSJ_16130, APOSJ_54698
OG0003017	ORYLA19080	APOSJ_42744
OG0003018	ORYLA04241, ORYLA03378	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521
OG0003019	ORYLA11447	APOSJ_24408, APOSJ_24407
OG0003021	ORYLA07431	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832
OG0003022	ORYLA00947	APOSJ_49552, APOSJ_49553
OG0003023	ORYLA03235, ORYLA02285, ORYLA17780	APOSJ_26889
OG0003024	ORYLA12540	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920
OG0003025	ORYLA16836, ORYLA06771	APOSJ_19466, APOSJ_34959
OG0003026	ORYLA00734	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901
OG0003027	ORYLA17665, ORYLA15116	APOSJ_45013, APOSJ_45012
OG0003028	ORYLA02137	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092
OG0003029	ORYLA02221, ORYLA15312	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859
OG0003030	ORYLA12869, ORYLA12868, ORYLA00872, ORYLA16608	APOSJ_50713
OG0003031	ORYLA16489, ORYLA08839	APOSJ_05271
OG0003033	ORYLA09580	APOSJ_22116, APOSJ_22716, APOSJ_55466
OG0003034	ORYLA00457, ORYLA04562, ORYLA04561	APOSJ_25543
OG0003035	ORYLA12815, ORYLA17690	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200
OG0003036	ORYLA06888, ORYLA13097	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845
OG0003037	ORYLA17542	APOSJ_52298
OG0003038	ORYLA03300, ORYLA05385	APOSJ_10168
OG0003040	ORYLA07281, ORYLA07280	APOSJ_53236, APOSJ_62151, APOSJ_53237, APOSJ_53240, APOSJ_11957, APOSJ_62162, APOSJ_62156, APOSJ_53238, APOSJ_54547
OG0003041	ORYLA05365	APOSJ_64655, APOSJ_33811
OG0003043	ORYLA13460	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284
OG0003044	ORYLA04573	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070
OG0003046	ORYLA15260, ORYLA06310	APOSJ_33073, APOSJ_53211, APOSJ_53213, APOSJ_53212
OG0003048	ORYLA15156, ORYLA08890	APOSJ_40872, APOSJ_40873
OG0003049	ORYLA17432, ORYLA12852, ORYLA06667	APOSJ_37374, APOSJ_37376
OG0003051	ORYLA03600, ORYLA09446	APOSJ_16434, APOSJ_27454
OG0003053	ORYLA02834	APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689
OG0003054	ORYLA12266, ORYLA09573	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931
OG0003055	ORYLA07154, ORYLA12922, ORYLA13644	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315
OG0003057	ORYLA03418, ORYLA11578	APOSJ_52902, APOSJ_52903, APOSJ_05351, APOSJ_05353, APOSJ_52901, APOSJ_05350, APOSJ_52904, APOSJ_36941
OG0003058	ORYLA11963, ORYLA20118, ORYLA13944	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370
OG0003059	ORYLA00217, ORYLA04759	APOSJ_54868
OG0003060	ORYLA16613, ORYLA06282, ORYLA13094	APOSJ_25972
OG0003061	ORYLA04715, ORYLA00772, ORYLA10167, ORYLA11382	APOSJ_34451
OG0003063	ORYLA10950	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491
OG0003064	ORYLA13156	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905
OG0003065	ORYLA05920, ORYLA02018	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568
OG0003067	ORYLA17416	APOSJ_20684, APOSJ_20685
OG0003069	ORYLA13162	APOSJ_57953, APOSJ_28657, APOSJ_28656, APOSJ_31953, APOSJ_31954
OG0003072	ORYLA13683, ORYLA10914	APOSJ_04105, APOSJ_04104, APOSJ_25387
OG0003073	ORYLA04415	APOSJ_43163
OG0003073	ORYLA14154	APOSJ_26792, APOSJ_26794, APOSJ_26791
OG0003074	ORYLA16081, ORYLA01721, ORYLA05339	APOSJ_50683, APOSJ_50682
OG0003075	ORYLA09107	APOSJ_40427, APOSJ_11846, APOSJ_11318, APOSJ_26476, APOSJ_64957, APOSJ_55960, APOSJ_55961, APOSJ_40428, APOSJ_55959, APOSJ_49477, APOSJ_26480, APOSJ_55958, APOSJ_55962, APOSJ_01147, APOSJ_55957, APOSJ_40429, APOSJ_55963, APOSJ_26479, APOSJ_35814
OG0003077	ORYLA16520, ORYLA00601, ORYLA00159, ORYLA16743	APOSJ_22530, APOSJ_22531
OG0003078	ORYLA10487	APOSJ_00148
OG0003079	ORYLA14096, ORYLA06851, ORYLA13613	APOSJ_59437, APOSJ_59436
OG0003084	ORYLA03661, ORYLA03660	APOSJ_63819
OG0003086	ORYLA13810	APOSJ_10849, APOSJ_10848, APOSJ_15453, APOSJ_37352, APOSJ_34330
OG0003101	ORYLA10329, ORYLA09097, ORYLA16063, ORYLA15863	APOSJ_39132
OG0003103	ORYLA01778	APOSJ_56241, APOSJ_56240, APOSJ_13496
OG0003104	ORYLA02871, ORYLA13475	APOSJ_41239, APOSJ_30663
OG0003105	ORYLA01500	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124
OG0003106	ORYLA14898	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339
OG0003107	ORYLA15014, ORYLA12389	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200
OG0003108	ORYLA11282, ORYLA15369	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895
OG0003109	ORYLA16315	APOSJ_62661, APOSJ_18097, APOSJ_62762, APOSJ_48506, APOSJ_48512, APOSJ_48515, APOSJ_51956
OG0003110	ORYLA09478	APOSJ_56560, APOSJ_24671
OG0003111	ORYLA00857	APOSJ_08555, APOSJ_30833, APOSJ_32697
OG0003113	ORYLA10064, ORYLA10065	APOSJ_58854, APOSJ_61212, APOSJ_41642
OG0003114	ORYLA07363	APOSJ_17648
OG0003118	ORYLA16184, ORYLA10022, ORYLA08702	APOSJ_63592, APOSJ_63594, APOSJ_63593
OG0003119	ORYLA04168, ORYLA20444	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531
OG0003120	ORYLA19924	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804
OG0003121	ORYLA14892, ORYLA13008	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217
OG0003122	ORYLA04700, ORYLA10184	APOSJ_36414, APOSJ_50972
OG0003124	ORYLA02774	APOSJ_60072, APOSJ_60073
OG0003127	ORYLA10091	APOSJ_10132, APOSJ_10133
OG0003128	ORYLA00377	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177
OG0003130	ORYLA03739	APOSJ_34706, APOSJ_34707
OG0003131	ORYLA17361, ORYLA20425	APOSJ_58708
OG0003132	ORYLA02170	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356
OG0003133	ORYLA15165	APOSJ_30654
OG0003133	ORYLA15166	APOSJ_01713, APOSJ_01714
OG0003135	ORYLA03082	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750
OG0003136	ORYLA03448, ORYLA10254	APOSJ_47787
OG0003138	ORYLA10305	APOSJ_00752, APOSJ_40281
OG0003140	ORYLA18056, ORYLA18057, ORYLA12143, ORYLA20304	APOSJ_35312
OG0003142	ORYLA17712	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323
OG0003144	ORYLA04082	APOSJ_48852, APOSJ_48851
OG0003145	ORYLA13404, ORYLA06360	APOSJ_22385
OG0003146	ORYLA11707	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948
OG0003147	ORYLA20499	APOSJ_21036, APOSJ_21034, APOSJ_21035
OG0003148	ORYLA11751, ORYLA05438, ORYLA19776	APOSJ_47587
OG0003149	ORYLA05759	APOSJ_20169, APOSJ_20168, APOSJ_00806
OG0003150	ORYLA01440, ORYLA09448	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495
OG0003152	ORYLA16325, ORYLA08299, ORYLA16852	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511
OG0003153	ORYLA18339	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781
OG0003154	ORYLA06654	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183
OG0003157	ORYLA04495	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288
OG0003158	ORYLA08610, ORYLA09460, ORYLA08913	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826
OG0003159	ORYLA02503, ORYLA17417, ORYLA05287	APOSJ_34339
OG0003160	ORYLA05070, ORYLA19915	APOSJ_52005, APOSJ_52006
OG0003161	ORYLA18915, ORYLA10523, ORYLA18916	APOSJ_12427, APOSJ_12426
OG0003162	ORYLA11824, ORYLA10738, ORYLA03513	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101
OG0003163	ORYLA13213, ORYLA17286	APOSJ_53589
OG0003164	ORYLA20487, ORYLA00816	APOSJ_27152
OG0003165	ORYLA08595, ORYLA10561	APOSJ_55300
OG0003166	ORYLA04911, ORYLA04910	APOSJ_26522, APOSJ_21441, APOSJ_02622, APOSJ_42363, APOSJ_02624, APOSJ_62139, APOSJ_20651, APOSJ_62130, APOSJ_42335, APOSJ_02621, APOSJ_62116, APOSJ_00768, APOSJ_26518, APOSJ_36016, APOSJ_21450, APOSJ_00767, APOSJ_21446, APOSJ_21455, APOSJ_26517, APOSJ_26521, APOSJ_21477
OG0003167	ORYLA16879, ORYLA03605	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244
OG0003169	ORYLA09698	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291
OG0003171	ORYLA06807	APOSJ_22135, APOSJ_64270, APOSJ_51435
OG0003172	ORYLA09854	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161
OG0003173	ORYLA00376, ORYLA02346	APOSJ_04953, APOSJ_04954
OG0003174	ORYLA20481	APOSJ_17036
OG0003175	ORYLA01979, ORYLA06140	APOSJ_12763, APOSJ_12764
OG0003176	ORYLA12690	APOSJ_23689, APOSJ_23690
OG0003177	ORYLA00856	APOSJ_63824, APOSJ_56011
OG0003179	ORYLA00445	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568
OG0003180	ORYLA03447, ORYLA03986, ORYLA03985	APOSJ_18815, APOSJ_18814, APOSJ_54053, APOSJ_18813
OG0003181	ORYLA00243	APOSJ_20951, APOSJ_20952, APOSJ_59228
OG0003182	ORYLA06751	APOSJ_40788
OG0003183	ORYLA16117, ORYLA02124	APOSJ_55161, APOSJ_44506, APOSJ_44507, APOSJ_44505, APOSJ_44509
OG0003184	ORYLA01211, ORYLA07345	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408
OG0003185	ORYLA12363, ORYLA15072	APOSJ_32400
OG0003187	ORYLA12776	APOSJ_30111, APOSJ_30112, APOSJ_30114, APOSJ_30113, APOSJ_02519
OG0003188	ORYLA12586, ORYLA14947	APOSJ_32903, APOSJ_32904
OG0003189	ORYLA04108	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315
OG0003190	ORYLA00506	APOSJ_49718, APOSJ_49721, APOSJ_49724, APOSJ_49723, APOSJ_49719, APOSJ_49722, APOSJ_49720
OG0003191	ORYLA18538, ORYLA15754	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428
OG0003192	ORYLA09709, ORYLA08386	APOSJ_58378, APOSJ_61697, APOSJ_61698, APOSJ_61696, APOSJ_61699, APOSJ_61700, APOSJ_61701, APOSJ_61695
OG0003193	ORYLA12245, ORYLA09712	APOSJ_00532
OG0003195	ORYLA16742	APOSJ_46035, APOSJ_32408, APOSJ_46033, APOSJ_46034, APOSJ_46038, APOSJ_46037, APOSJ_32407
OG0003196	ORYLA06022	APOSJ_52449, APOSJ_37298, APOSJ_52450, APOSJ_52451
OG0003197	ORYLA18639	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139
OG0003199	ORYLA15973, ORYLA15714	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413
OG0003200	ORYLA05114	APOSJ_56645, APOSJ_15587, APOSJ_15589
OG0003202	ORYLA02354	APOSJ_62049
OG0003203	ORYLA02126, ORYLA16448	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920
OG0003204	ORYLA08375	APOSJ_55199, APOSJ_26853, APOSJ_26857, APOSJ_26856, APOSJ_26852, APOSJ_26855, APOSJ_26854, APOSJ_26850, APOSJ_28831, APOSJ_26851
OG0003205	ORYLA12978, ORYLA12979, ORYLA17330	APOSJ_26076
OG0003206	ORYLA16318	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270
OG0003207	ORYLA14484, ORYLA19094	APOSJ_53468, APOSJ_53467
OG0003208	ORYLA13040	APOSJ_40495, APOSJ_40494
OG0003210	ORYLA02461, ORYLA06655	APOSJ_15249, APOSJ_15248
OG0003211	ORYLA20322	APOSJ_03604, APOSJ_03608, APOSJ_31045, APOSJ_09022, APOSJ_03606, APOSJ_31048, APOSJ_03603, APOSJ_22500
OG0003212	ORYLA15489, ORYLA10940	APOSJ_40742
OG0003213	ORYLA06531	APOSJ_62042, APOSJ_62043, APOSJ_62044
OG0003214	ORYLA09799	APOSJ_30849, APOSJ_30835
OG0003215	ORYLA00108, ORYLA19619	APOSJ_30430
OG0003216	ORYLA19919, ORYLA19002, ORYLA05782	APOSJ_46437, APOSJ_24532, APOSJ_45488, APOSJ_45489, APOSJ_50451
OG0003217	ORYLA13146, ORYLA02509	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597
OG0003218	ORYLA19022	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869
OG0003219	ORYLA07225, ORYLA00485	APOSJ_51906
OG0003220	ORYLA01985, ORYLA05947	APOSJ_62682
OG0003221	ORYLA02164, ORYLA02047	APOSJ_53881, APOSJ_53880
OG0003222	ORYLA15011, ORYLA12395, ORYLA09003	APOSJ_53811, APOSJ_03374, APOSJ_42728
OG0003223	ORYLA15511	APOSJ_01786, APOSJ_01785
OG0003224	ORYLA08420	APOSJ_06577, APOSJ_55082, APOSJ_55083, APOSJ_55085
OG0003225	ORYLA19236, ORYLA19235	APOSJ_64620, APOSJ_18658, APOSJ_53640, APOSJ_53642, APOSJ_53639, APOSJ_34446, APOSJ_53641, APOSJ_64628, APOSJ_18935, APOSJ_53643
OG0003226	ORYLA12048	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065
OG0003227	ORYLA15109	APOSJ_29380, APOSJ_29382, APOSJ_29379, APOSJ_29381
OG0003228	ORYLA10708	APOSJ_15473, APOSJ_15470
OG0003229	ORYLA07923, ORYLA01487	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242
OG0003230	ORYLA08114	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731
OG0003234	ORYLA01163	APOSJ_35347
OG0003235	ORYLA20268	APOSJ_56012, APOSJ_56016
OG0003237	ORYLA04328, ORYLA07454, ORYLA09177	APOSJ_05354, APOSJ_46295
OG0003238	ORYLA12178	APOSJ_13700, APOSJ_50826, APOSJ_13694, APOSJ_56279, APOSJ_13702, APOSJ_56278, APOSJ_32202, APOSJ_50828, APOSJ_56280, APOSJ_50829, APOSJ_56282, APOSJ_50824, APOSJ_50825, APOSJ_50827, APOSJ_50830, APOSJ_56281
OG0003239	ORYLA15027	APOSJ_55600, APOSJ_55604, APOSJ_23595, APOSJ_29631, APOSJ_23590, APOSJ_29635, APOSJ_55602, APOSJ_23589, APOSJ_40825, APOSJ_55606, APOSJ_55607, APOSJ_56527, APOSJ_55603, APOSJ_23594, APOSJ_56504, APOSJ_29632, APOSJ_29634, APOSJ_55605, APOSJ_09653, APOSJ_17814, APOSJ_29633, APOSJ_17813, APOSJ_23593
OG0003240	ORYLA15566, ORYLA13941, ORYLA16395	APOSJ_51092
OG0003250	ORYLA11719, ORYLA16208	APOSJ_16548, APOSJ_56142, APOSJ_56534, APOSJ_56535
OG0003251	ORYLA05486, ORYLA12659	APOSJ_54466
OG0003252	ORYLA11431, ORYLA10758	APOSJ_51617
OG0003253	ORYLA14109, ORYLA17719, ORYLA12706	APOSJ_36002
OG0003254	ORYLA01055	APOSJ_62720, APOSJ_62718, APOSJ_62717, APOSJ_62719
OG0003255	ORYLA01639	APOSJ_37992, APOSJ_37996, APOSJ_50042, APOSJ_37991, APOSJ_37994, APOSJ_37989, APOSJ_37995, APOSJ_50045, APOSJ_50044, APOSJ_37993, APOSJ_37909, APOSJ_50043, APOSJ_37990
OG0003258	ORYLA13111	APOSJ_29538, APOSJ_29539, APOSJ_54086, APOSJ_00171, APOSJ_16181, APOSJ_29536, APOSJ_54083, APOSJ_29537
OG0003259	ORYLA17769	APOSJ_15841, APOSJ_15837, APOSJ_09994, APOSJ_15839, APOSJ_15838, APOSJ_09993, APOSJ_41545, APOSJ_15840, APOSJ_09995, APOSJ_41547, APOSJ_41546, APOSJ_41549, APOSJ_49815, APOSJ_34266, APOSJ_41548, APOSJ_41550, APOSJ_41551, APOSJ_15836, APOSJ_15835
OG0003260	ORYLA13208, ORYLA02958	APOSJ_08169, APOSJ_08171, APOSJ_08170, APOSJ_08167, APOSJ_08168, APOSJ_08166
OG0003261	ORYLA06345, ORYLA06344, ORYLA06346, ORYLA03623	APOSJ_41161, APOSJ_41164, APOSJ_41163, APOSJ_41162
OG0003262	ORYLA04363, ORYLA17978	APOSJ_22581, APOSJ_22582
OG0003263	ORYLA05786	APOSJ_41168
OG0003264	ORYLA08989, ORYLA06289	APOSJ_26140, APOSJ_26142, APOSJ_33770, APOSJ_26141
OG0003265	ORYLA14054, ORYLA11239	APOSJ_34472, APOSJ_17018, APOSJ_49524, APOSJ_34474, APOSJ_49518, APOSJ_17020, APOSJ_34469, APOSJ_34470
OG0003266	ORYLA03848, ORYLA04542	APOSJ_61414, APOSJ_61413
OG0003267	ORYLA19756	APOSJ_30035, APOSJ_30027, APOSJ_30031, APOSJ_30028, APOSJ_30029, APOSJ_30034, APOSJ_30033, APOSJ_30030, APOSJ_30032
OG0003268	ORYLA01959	APOSJ_65180, APOSJ_65183, APOSJ_65174, APOSJ_51480, APOSJ_20455, APOSJ_20454, APOSJ_65185, APOSJ_20452, APOSJ_20456, APOSJ_20453
OG0003269	ORYLA07800, ORYLA16726	APOSJ_20442, APOSJ_20443, APOSJ_20445, APOSJ_65142, APOSJ_20440
OG0003270	ORYLA14592	APOSJ_39577, APOSJ_47534, APOSJ_39578
OG0003272	ORYLA19655, ORYLA19654, ORYLA07229	APOSJ_62776, APOSJ_62775
OG0003275	ORYLA09029, ORYLA13943	APOSJ_33405, APOSJ_11411, APOSJ_33404, APOSJ_08128, APOSJ_11412
OG0003276	ORYLA07362, ORYLA10391, ORYLA00852, ORYLA11438	APOSJ_40980, APOSJ_40981
OG0003277	ORYLA20336, ORYLA15828, ORYLA13998	APOSJ_64925
OG0003278	ORYLA12553	APOSJ_56401
OG0003279	ORYLA01238	APOSJ_49088, APOSJ_44687, APOSJ_44688, APOSJ_44689
OG0003280	ORYLA05574	APOSJ_05123, APOSJ_33236
OG0003282	ORYLA04149, ORYLA01430	APOSJ_00228, APOSJ_00227
OG0003283	ORYLA19093	APOSJ_14970
OG0003286	ORYLA16774	APOSJ_25492, APOSJ_25491, APOSJ_25493
OG0003287	ORYLA15508, ORYLA11362	APOSJ_35942
OG0003288	ORYLA04254	APOSJ_00605, APOSJ_00604, APOSJ_00602, APOSJ_00603
OG0003289	ORYLA09052, ORYLA09053, ORYLA15034, ORYLA12726	APOSJ_43060
OG0003290	ORYLA06270, ORYLA06269	APOSJ_53361
OG0003291	ORYLA04004	APOSJ_06987, APOSJ_38387, APOSJ_06993, APOSJ_38386, APOSJ_38383, APOSJ_06988, APOSJ_06990, APOSJ_40455, APOSJ_38389, APOSJ_44035, APOSJ_38382, APOSJ_06989, APOSJ_38388, APOSJ_40453, APOSJ_38385, APOSJ_38384, APOSJ_06986, APOSJ_06992
OG0003293	ORYLA14350	APOSJ_55383, APOSJ_55380, APOSJ_29797, APOSJ_29796
OG0003294	ORYLA12880	APOSJ_47167, APOSJ_46923, APOSJ_09688, APOSJ_01552, APOSJ_09683, APOSJ_26080, APOSJ_09685, APOSJ_26071
OG0003295	ORYLA04874, ORYLA19440	APOSJ_19312, APOSJ_22148, APOSJ_22150, APOSJ_22149
OG0003296	ORYLA18095, ORYLA02301	APOSJ_17865
OG0003297	ORYLA16817	APOSJ_30618
OG0003298	ORYLA01355	APOSJ_21365, APOSJ_21366, APOSJ_21369, APOSJ_31701, APOSJ_25496, APOSJ_21367, APOSJ_57916, APOSJ_15785, APOSJ_63798, APOSJ_01743, APOSJ_63835
OG0003299	ORYLA12913	APOSJ_54120, APOSJ_54121
OG0003301	ORYLA03284, ORYLA12501	APOSJ_13270, APOSJ_13273, APOSJ_13271, APOSJ_13272
OG0003302	ORYLA01208	APOSJ_56909
OG0003304	ORYLA05709	APOSJ_14274, APOSJ_14271, APOSJ_14272, APOSJ_24301, APOSJ_14270, APOSJ_14273
OG0003306	ORYLA15915	APOSJ_55395
OG0003307	ORYLA00404, ORYLA01512	APOSJ_03839, APOSJ_03837, APOSJ_03841, APOSJ_03840, APOSJ_23792, APOSJ_03838, APOSJ_03842, APOSJ_03836
OG0003310	ORYLA19305	APOSJ_31114, APOSJ_30062, APOSJ_39330, APOSJ_20545, APOSJ_57449, APOSJ_55151
OG0003311	ORYLA01367, ORYLA08826, ORYLA06226	APOSJ_37968
OG0003314	ORYLA04286, ORYLA00307	APOSJ_34487
OG0003315	ORYLA05354	APOSJ_44709
OG0003316	ORYLA06489	APOSJ_22523, APOSJ_13980, APOSJ_13981
OG0003317	ORYLA00142	APOSJ_63724
OG0003318	ORYLA14596, ORYLA15728	APOSJ_60634, APOSJ_60633, APOSJ_60632
OG0003319	ORYLA15491, ORYLA07033	APOSJ_58641
OG0003320	ORYLA17866	APOSJ_38819, APOSJ_48775, APOSJ_27049, APOSJ_07781, APOSJ_27047, APOSJ_27050, APOSJ_07780, APOSJ_48777, APOSJ_07782, APOSJ_27048, APOSJ_38820, APOSJ_27046, APOSJ_07778, APOSJ_07779, APOSJ_27044, APOSJ_27045
OG0003323	ORYLA02747	APOSJ_01721, APOSJ_01720
