Orthogroup	ORYLA	NEMVE
OG0003199	ORYLA15973, ORYLA15714	NEMVE25466
OG0003200	ORYLA05114	NEMVE06404, NEMVE11235
OG0003202	ORYLA02354	NEMVE08285
OG0003203	ORYLA02126, ORYLA16448	NEMVE23504
OG0003204	ORYLA08375	NEMVE04641
OG0003205	ORYLA12978, ORYLA12979, ORYLA17330	NEMVE11482
OG0003206	ORYLA16318	NEMVE13786
OG0003207	ORYLA14484, ORYLA19094	NEMVE13760
OG0003208	ORYLA13040	NEMVE13391
OG0003211	ORYLA20322	NEMVE25111
OG0003212	ORYLA15489, ORYLA10940	NEMVE08610
OG0003214	ORYLA09799	NEMVE19887
OG0003215	ORYLA00108, ORYLA19619	NEMVE05074
OG0003217	ORYLA13146, ORYLA02509	NEMVE25774
OG0003218	ORYLA19022	NEMVE06170
OG0003219	ORYLA07225, ORYLA00485	NEMVE24114
OG0003221	ORYLA02164, ORYLA02047	NEMVE24005, NEMVE13322
OG0003223	ORYLA15511	NEMVE13687
OG0003224	ORYLA08420	NEMVE07475
OG0003225	ORYLA19236, ORYLA19235	NEMVE14015
OG0003226	ORYLA12048	NEMVE20833, NEMVE10372, NEMVE19663
OG0003227	ORYLA15109	NEMVE21244
OG0003228	ORYLA10708	NEMVE06914
OG0003230	ORYLA08114	NEMVE21692
OG0003231	ORYLA20228	NEMVE13764
OG0003234	ORYLA01163	NEMVE03676
OG0003235	ORYLA20268	NEMVE11954, NEMVE22173
OG0003236	ORYLA02520, ORYLA16788	NEMVE24262
OG0003237	ORYLA04328, ORYLA07454, ORYLA09177	NEMVE07360, NEMVE04584, NEMVE02216, NEMVE02163, NEMVE23129, NEMVE13075, NEMVE01809, NEMVE06075
OG0003238	ORYLA12178	NEMVE23364
OG0003239	ORYLA15027	NEMVE13113
OG0003240	ORYLA15566, ORYLA13941, ORYLA16395	NEMVE15334
OG0003251	ORYLA05486, ORYLA12659	NEMVE01548
OG0003252	ORYLA11431, ORYLA10758	NEMVE13979
OG0003253	ORYLA14109, ORYLA17719, ORYLA12706	NEMVE23463
OG0003254	ORYLA01055	NEMVE05092
OG0003255	ORYLA01639	NEMVE09782
OG0003258	ORYLA13111	NEMVE07151
OG0003260	ORYLA13208, ORYLA02958	NEMVE15106
OG0003261	ORYLA06345, ORYLA06344, ORYLA06346, ORYLA03623	NEMVE25094
OG0003262	ORYLA04363, ORYLA17978	NEMVE01475
OG0003263	ORYLA05786	NEMVE22513
OG0003264	ORYLA08989, ORYLA06289	NEMVE15698
OG0003265	ORYLA14054, ORYLA11239	NEMVE09756
OG0003266	ORYLA03848, ORYLA04542	NEMVE14097
OG0003267	ORYLA17915, ORYLA19756	NEMVE16965
OG0003268	ORYLA01958, ORYLA01959	NEMVE11716, NEMVE22429
OG0003269	ORYLA07800, ORYLA16726	NEMVE24476
OG0003270	ORYLA14592	NEMVE21786
OG0003272	ORYLA19655, ORYLA19654, ORYLA07229	NEMVE06426
OG0003273	ORYLA04340	NEMVE13710
OG0003276	ORYLA07362, ORYLA10391, ORYLA00852, ORYLA11438	NEMVE23236
OG0003277	ORYLA20336, ORYLA15828, ORYLA13998	NEMVE24088
OG0003278	ORYLA12553	NEMVE08010, NEMVE00618, NEMVE15826, NEMVE15824, NEMVE15827, NEMVE03405
OG0003279	ORYLA01238	NEMVE14441
OG0003283	ORYLA19093	NEMVE00381, NEMVE23430
OG0003284	ORYLA18705	NEMVE16097, NEMVE21149
OG0003286	ORYLA16774	NEMVE10573
OG0003287	ORYLA15508, ORYLA11362	NEMVE08529
OG0003288	ORYLA04254	NEMVE04690, NEMVE13954
OG0003290	ORYLA06270, ORYLA06269	NEMVE01103
OG0003291	ORYLA04004	NEMVE10692, NEMVE20230
OG0003293	ORYLA14350	NEMVE04909, NEMVE20380
OG0003294	ORYLA12880	NEMVE06441
OG0003295	ORYLA04874, ORYLA19440	NEMVE04859
OG0003295	ORYLA17764	NEMVE04828
OG0003296	ORYLA18095, ORYLA02301	NEMVE22460
OG0003297	ORYLA16817	NEMVE11100
OG0003298	ORYLA01355	NEMVE04703
OG0003299	ORYLA12913	NEMVE13192
OG0003301	ORYLA03284, ORYLA12501	NEMVE21850, NEMVE21705
OG0003304	ORYLA05709	NEMVE18141
OG0003305	ORYLA02939, ORYLA18010	NEMVE13992
OG0003306	ORYLA15915	NEMVE24655
OG0003308	ORYLA02810, ORYLA10199	NEMVE00997
OG0003309	ORYLA09280, ORYLA20068, ORYLA08534	NEMVE14486
OG0003311	ORYLA01367, ORYLA08826, ORYLA06226	NEMVE17780
OG0003314	ORYLA04286, ORYLA00307	NEMVE13216
OG0003315	ORYLA05353	NEMVE19702
OG0003315	ORYLA05352	NEMVE25813, NEMVE20375
OG0003315	ORYLA05355	NEMVE00123
OG0003316	ORYLA06489	NEMVE07618
OG0003317	ORYLA00142	NEMVE05254
OG0003318	ORYLA14596, ORYLA15728	NEMVE22763
OG0003319	ORYLA15491, ORYLA07033	NEMVE11076
OG0003320	ORYLA17866	NEMVE13147
OG0003325	ORYLA08076, ORYLA04984	NEMVE07678
OG0003326	ORYLA04931	NEMVE23156
OG0003327	ORYLA02456, ORYLA06278	NEMVE06800
OG0003328	ORYLA06738	NEMVE14055
OG0003329	ORYLA17667, ORYLA02366	NEMVE22267
OG0003330	ORYLA14948	NEMVE17547
OG0003331	ORYLA03745	NEMVE24492
OG0003332	ORYLA06788, ORYLA02078	NEMVE25694
OG0003333	ORYLA19135	NEMVE00058
OG0003335	ORYLA10536	NEMVE01928, NEMVE19241
OG0003336	ORYLA13585, ORYLA16595, ORYLA17841	NEMVE06507
OG0003337	ORYLA20124	NEMVE13578
OG0003338	ORYLA13363, ORYLA17314	NEMVE06602
OG0003340	ORYLA05123, ORYLA01941	NEMVE15762, NEMVE20934
OG0003341	ORYLA00218	NEMVE01952
OG0003342	ORYLA05754, ORYLA12334	NEMVE17096
OG0003343	ORYLA03249	NEMVE24170
OG0003344	ORYLA11978	NEMVE24619
OG0003346	ORYLA07076	NEMVE14289
OG0003347	ORYLA09885, ORYLA04679	NEMVE23886
OG0003348	ORYLA07117, ORYLA09434	NEMVE23418
OG0003349	ORYLA00427, ORYLA04988, ORYLA08086	NEMVE14973
OG0003351	ORYLA14628	NEMVE24793, NEMVE22797
OG0003352	ORYLA08412, ORYLA10054	NEMVE24015
OG0003353	ORYLA10916	NEMVE06482
OG0003354	ORYLA19460, ORYLA19459, ORYLA00204	NEMVE14304
OG0003355	ORYLA02544, ORYLA05076, ORYLA07720	NEMVE08592
OG0003356	ORYLA00555, ORYLA16745	NEMVE06309
OG0003357	ORYLA01325	NEMVE22497, NEMVE12768
OG0003358	ORYLA14258	NEMVE23739
OG0003359	ORYLA11531	NEMVE13744
OG0003360	ORYLA10113	NEMVE20499
OG0003361	ORYLA10105, ORYLA03006	NEMVE14739
OG0003362	ORYLA03192	NEMVE00976
OG0003364	ORYLA14543, ORYLA16352	NEMVE01971
OG0003365	ORYLA11052, ORYLA14488	NEMVE23416
OG0003366	ORYLA19482	NEMVE21908
OG0003368	ORYLA01157	NEMVE21767, NEMVE00061
OG0003369	ORYLA17954, ORYLA05099	NEMVE09534, NEMVE11386
OG0003370	ORYLA02169, ORYLA05635	NEMVE18949
OG0003371	ORYLA19953, ORYLA15570	NEMVE11040
OG0003372	ORYLA13263, ORYLA19929	NEMVE24037
OG0003373	ORYLA11155, ORYLA15306	NEMVE24072
OG0003374	ORYLA05369	NEMVE13211
OG0003375	ORYLA17409	NEMVE19185
OG0003376	ORYLA07502	NEMVE16260, NEMVE11402, NEMVE11401
OG0003377	ORYLA12102	NEMVE15318
OG0003378	ORYLA12071	NEMVE16798
OG0003379	ORYLA05666	NEMVE20545, NEMVE16052
OG0003380	ORYLA02294, ORYLA17353	NEMVE22683
OG0003381	ORYLA10983, ORYLA12366	NEMVE14322
OG0003382	ORYLA06657, ORYLA06055	NEMVE15638
OG0003383	ORYLA08272	NEMVE23495
OG0003384	ORYLA00693, ORYLA05038, ORYLA17993, ORYLA17992, ORYLA14121	NEMVE00423
OG0003385	ORYLA16115	NEMVE24878
OG0003386	ORYLA06516, ORYLA12917	NEMVE24105
OG0003387	ORYLA16634	NEMVE13639
OG0003388	ORYLA19757, ORYLA04964	NEMVE08840, NEMVE15438
OG0003391	ORYLA10703	NEMVE17395, NEMVE05209
OG0003392	ORYLA00140, ORYLA00535	NEMVE09110
OG0003393	ORYLA08548	NEMVE10476, NEMVE13045, NEMVE23905
OG0003394	ORYLA09650	NEMVE16445
OG0003396	ORYLA20291	NEMVE24075
OG0003398	ORYLA05425, ORYLA09331, ORYLA12460, ORYLA05424	NEMVE03087
OG0003401	ORYLA02916, ORYLA17797, ORYLA17796, ORYLA18469	NEMVE11233
OG0003419	ORYLA07674	NEMVE08218
OG0003420	ORYLA13381, ORYLA02466	NEMVE19645
OG0003421	ORYLA20432	NEMVE13078, NEMVE04651, NEMVE09589
OG0003422	ORYLA11143	NEMVE07883, NEMVE20521, NEMVE01482
OG0003424	ORYLA16837	NEMVE00293, NEMVE16825
OG0003425	ORYLA19551, ORYLA19552	NEMVE02069
OG0003426	ORYLA01060	NEMVE04788
OG0003428	ORYLA07230	NEMVE22338
OG0003429	ORYLA15696	NEMVE22490
OG0003430	ORYLA04134, ORYLA05926	NEMVE24395
OG0003431	ORYLA13930, ORYLA13647	NEMVE04794
OG0003432	ORYLA09229	NEMVE13929
OG0003433	ORYLA04481	NEMVE22730
OG0003434	ORYLA08873	NEMVE19996, NEMVE14429
OG0003435	ORYLA11612, ORYLA10262	NEMVE13652
OG0003439	ORYLA08660	NEMVE25599
OG0003440	ORYLA09996, ORYLA09995, ORYLA19837	NEMVE09605
OG0003441	ORYLA11240, ORYLA14053	NEMVE08561, NEMVE06221
OG0003442	ORYLA03904, ORYLA07561, ORYLA08501, ORYLA13557	NEMVE13895
OG0003443	ORYLA08295, ORYLA10121	NEMVE23998
OG0003444	ORYLA12477, ORYLA15139	NEMVE04612
OG0003445	ORYLA02950	NEMVE08389, NEMVE01424
OG0003445	ORYLA13406, ORYLA06359	NEMVE14554
OG0003448	ORYLA12750	NEMVE10129
OG0003449	ORYLA08945	NEMVE09976, NEMVE11728, NEMVE00441
OG0003450	ORYLA06472	NEMVE23497
OG0003451	ORYLA09529	NEMVE07235
OG0003452	ORYLA05284	NEMVE21083, NEMVE23965
OG0003454	ORYLA16419, ORYLA05702, ORYLA07880	NEMVE14065
OG0003455	ORYLA15928	NEMVE24559, NEMVE20985
OG0003456	ORYLA16281	NEMVE14823
OG0003457	ORYLA07032, ORYLA10641	NEMVE18246, NEMVE18245
OG0003459	ORYLA04696, ORYLA10058	NEMVE06913, NEMVE20106
OG0003461	ORYLA14029	NEMVE23166
OG0003462	ORYLA16610	NEMVE15109
OG0003463	ORYLA18517, ORYLA11792	NEMVE08123
OG0003464	ORYLA07795	NEMVE21995, NEMVE25422
OG0003465	ORYLA17241	NEMVE00981
OG0003466	ORYLA08173, ORYLA02600, ORYLA01193	NEMVE19302
OG0003467	ORYLA02217	NEMVE14975, NEMVE20626, NEMVE11976
OG0003468	ORYLA10155	NEMVE01555
OG0003469	ORYLA02002, ORYLA15259, ORYLA15258	NEMVE23482
OG0003470	ORYLA17233	NEMVE08394
OG0003471	ORYLA05163	NEMVE13566
OG0003472	ORYLA09943	NEMVE23741
OG0003473	ORYLA03676	NEMVE02684
OG0003474	ORYLA11709	NEMVE05269
OG0003474	ORYLA05348, ORYLA01720, ORYLA01933	NEMVE00065
OG0003475	ORYLA09037	NEMVE00257
OG0003476	ORYLA10956	NEMVE12591
OG0003477	ORYLA05136	NEMVE15677, NEMVE14421
OG0003478	ORYLA10473	NEMVE14744
OG0003479	ORYLA19858, ORYLA19857, ORYLA19376, ORYLA14248	NEMVE22549
OG0003480	ORYLA14009	NEMVE09026
OG0003483	ORYLA05235	NEMVE22468
OG0003484	ORYLA02978, ORYLA12427	NEMVE21744
OG0003486	ORYLA11922	NEMVE08417, NEMVE11925
OG0003487	ORYLA01531	NEMVE22483
OG0003488	ORYLA09086	NEMVE05426
OG0003489	ORYLA10608, ORYLA05128	NEMVE05755
OG0003490	ORYLA09587, ORYLA09588	NEMVE07514
OG0003491	ORYLA01435, ORYLA03786, ORYLA08768	NEMVE14708
OG0003492	ORYLA19071	NEMVE06260
OG0003493	ORYLA06634	NEMVE15798
OG0003496	ORYLA03579	NEMVE20920
OG0003497	ORYLA03780	NEMVE01002
OG0003498	ORYLA00351	NEMVE10613, NEMVE20419
OG0003499	ORYLA14587	NEMVE25845
OG0003501	ORYLA13017	NEMVE13383
OG0003502	ORYLA03987	NEMVE06419
OG0003503	ORYLA08311	NEMVE14218, NEMVE14261
OG0003504	ORYLA00809, ORYLA05813, ORYLA05814	NEMVE05266, NEMVE14390
OG0003505	ORYLA15188	NEMVE05913
OG0003506	ORYLA03663, ORYLA07315	NEMVE25216
OG0003507	ORYLA13206, ORYLA13567	NEMVE06192
OG0003508	ORYLA09159, ORYLA06715, ORYLA09838	NEMVE10416
OG0003509	ORYLA07419	NEMVE10409
OG0003510	ORYLA14280	NEMVE10643
OG0003510	ORYLA05653, ORYLA02192, ORYLA12402	NEMVE09335
OG0003511	ORYLA17668	NEMVE22014, NEMVE01517
OG0003512	ORYLA17979, ORYLA14116	NEMVE20614, NEMVE08803, NEMVE19792
OG0003513	ORYLA19681, ORYLA05692	NEMVE14528
OG0003515	ORYLA00165	NEMVE07802
OG0003517	ORYLA14850, ORYLA11261	NEMVE22199
OG0003518	ORYLA02219	NEMVE07929
OG0003519	ORYLA06032	NEMVE22344
OG0003520	ORYLA10150	NEMVE01051
OG0003521	ORYLA03229	NEMVE25988, NEMVE22072, NEMVE15787, NEMVE15788
OG0003522	ORYLA11321, ORYLA10376	NEMVE24059
OG0003523	ORYLA06822	NEMVE07334
OG0003524	ORYLA14492	NEMVE20753, NEMVE23630
OG0003527	ORYLA03109	NEMVE02209
OG0003528	ORYLA09598	NEMVE12358, NEMVE13793
OG0003529	ORYLA08755, ORYLA16493	NEMVE22936
OG0003531	ORYLA10765, ORYLA01076	NEMVE23009
OG0003532	ORYLA09550	NEMVE01942
OG0003533	ORYLA20154	NEMVE21770
OG0003535	ORYLA17733, ORYLA17692	NEMVE18138, NEMVE18330
OG0003536	ORYLA20264	NEMVE23719
OG0003537	ORYLA02972	NEMVE15401
OG0003538	ORYLA04723	NEMVE24834
OG0003539	ORYLA00317	NEMVE14225
OG0003541	ORYLA12459	NEMVE05768
OG0003542	ORYLA08039, ORYLA08040	NEMVE05244
OG0003543	ORYLA06025	NEMVE21904
OG0003544	ORYLA05956	NEMVE21778
OG0003545	ORYLA16290, ORYLA00780, ORYLA16888	NEMVE09118
OG0003546	ORYLA02573, ORYLA06777	NEMVE00903
OG0003547	ORYLA15005	NEMVE21707
OG0003548	ORYLA07339, ORYLA19601	NEMVE24045
OG0003549	ORYLA11604, ORYLA13044	NEMVE22192
OG0003550	ORYLA06826, ORYLA09869	NEMVE14633
OG0003551	ORYLA17122, ORYLA02512, ORYLA02511	NEMVE25468
OG0003552	ORYLA06559, ORYLA12973	NEMVE13583
OG0003554	ORYLA02272, ORYLA04649	NEMVE05007
OG0003555	ORYLA08290	NEMVE10803, NEMVE10802
OG0003556	ORYLA11308, ORYLA15858, ORYLA16060	NEMVE17151
OG0003557	ORYLA05103	NEMVE12283
OG0003558	ORYLA12673	NEMVE23552
OG0003560	ORYLA10146	NEMVE06594
OG0003561	ORYLA11603, ORYLA09116	NEMVE01009, NEMVE02397
OG0003562	ORYLA16057, ORYLA05508	NEMVE13820
OG0003563	ORYLA08166	NEMVE09047
OG0003564	ORYLA02602, ORYLA17999, ORYLA01509	NEMVE07651, NEMVE05001
OG0003565	ORYLA04938, ORYLA17732	NEMVE24799
OG0003566	ORYLA12377	NEMVE24534
OG0003567	ORYLA16922	NEMVE14039
OG0003568	ORYLA17899	NEMVE23185
OG0003570	ORYLA06235, ORYLA06236	NEMVE24756
OG0003571	ORYLA05684, ORYLA15032	NEMVE07104, NEMVE21760
OG0003573	ORYLA18884	NEMVE15669
OG0003577	ORYLA05673	NEMVE01484
OG0003578	ORYLA19177	NEMVE14882, NEMVE12325
OG0003579	ORYLA07706	NEMVE14468
OG0003581	ORYLA04075	NEMVE02408
OG0003582	ORYLA13955	NEMVE05180
OG0003598	ORYLA13193, ORYLA02886	NEMVE09849
OG0003599	ORYLA07506	NEMVE20749, NEMVE06057
OG0003601	ORYLA10294, ORYLA10291, ORYLA10290	NEMVE01801
OG0003604	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897	NEMVE14417
OG0003606	ORYLA11462, ORYLA10629, ORYLA02252	NEMVE07605
OG0003608	ORYLA13187	NEMVE05516, NEMVE19157
OG0003610	ORYLA11705	NEMVE07493, NEMVE14129
OG0003611	ORYLA01222	NEMVE07655, NEMVE15407
OG0003612	ORYLA05697	NEMVE22973
OG0003613	ORYLA14322, ORYLA13861	NEMVE08287
OG0003615	ORYLA07166	NEMVE03122
OG0003616	ORYLA13901, ORYLA15935, ORYLA17835	NEMVE22796
OG0003617	ORYLA20096	NEMVE04879, NEMVE02770
OG0003618	ORYLA09085	NEMVE14538
OG0003619	ORYLA00995	NEMVE25213
OG0003620	ORYLA16131	NEMVE14400
OG0003622	ORYLA11687	NEMVE09372
OG0003624	ORYLA13908	NEMVE13806, NEMVE20665
OG0003626	ORYLA06029	NEMVE11761
OG0003629	ORYLA03343	NEMVE13677
OG0003630	ORYLA07936	NEMVE01474
OG0003631	ORYLA18266	NEMVE20518, NEMVE20475
OG0003632	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834	NEMVE09812
OG0003633	ORYLA15479	NEMVE24448
OG0003635	ORYLA01451	NEMVE17691
OG0003636	ORYLA05265	NEMVE10467
OG0003638	ORYLA11662	NEMVE14258
OG0003639	ORYLA04010	NEMVE05431
OG0003640	ORYLA16900, ORYLA07985, ORYLA08704	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	ORYLA05514, ORYLA13948, ORYLA15562	NEMVE25925, NEMVE21020
OG0003642	ORYLA14662, ORYLA00337	NEMVE13366
OG0003643	ORYLA16013	NEMVE21963
OG0003644	ORYLA19217, ORYLA19218	NEMVE14219, NEMVE19898
OG0003645	ORYLA17019, ORYLA16769	NEMVE06456, NEMVE06446
OG0003646	ORYLA12425	NEMVE06017
OG0003647	ORYLA02365	NEMVE18107
OG0003648	ORYLA10802	NEMVE10380
OG0003649	ORYLA12909	NEMVE10970
OG0003650	ORYLA14386	NEMVE01779
OG0003651	ORYLA15506	NEMVE07230
OG0003652	ORYLA04563, ORYLA03095	NEMVE14170
OG0003655	ORYLA11608, ORYLA09516	NEMVE21782
OG0003656	ORYLA12194, ORYLA06060	NEMVE23361
OG0003658	ORYLA05614, ORYLA01831	NEMVE14339
OG0003659	ORYLA19260	NEMVE01974
OG0003661	ORYLA13934	NEMVE00922
OG0003662	ORYLA04873, ORYLA02401	NEMVE08035
OG0003664	ORYLA16286	NEMVE07963
OG0003665	ORYLA11822	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	ORYLA03973, ORYLA03463, ORYLA17623	NEMVE05425
OG0003668	ORYLA12159	NEMVE14297
OG0003669	ORYLA00310	NEMVE07090
OG0003671	ORYLA19913, ORYLA05071, ORYLA03950	NEMVE14323
OG0003672	ORYLA07781	NEMVE08668
OG0003673	ORYLA11721	NEMVE10750
OG0003674	ORYLA00233	NEMVE05251
OG0003675	ORYLA05527	NEMVE14081
OG0003676	ORYLA18000	NEMVE21802
OG0003677	ORYLA09433, ORYLA09215, ORYLA16425	NEMVE22425
OG0003678	ORYLA19111, ORYLA18850	NEMVE25356
OG0003679	ORYLA09435, ORYLA09221	NEMVE11368
OG0003680	ORYLA09399	NEMVE13143
OG0003681	ORYLA15043, ORYLA12095	NEMVE01693
OG0003682	ORYLA05336, ORYLA11752	NEMVE22975
OG0003684	ORYLA09009	NEMVE10127
OG0003685	ORYLA17287, ORYLA17288, ORYLA12611	NEMVE07449
OG0003686	ORYLA15174, ORYLA15175	NEMVE09181
OG0003687	ORYLA16099, ORYLA09689	NEMVE23894, NEMVE12128
OG0003689	ORYLA00037	NEMVE15357
OG0003690	ORYLA10151	NEMVE15068
OG0003691	ORYLA00513	NEMVE21817, NEMVE16405
OG0003692	ORYLA17765, ORYLA17766	NEMVE20806, NEMVE11090
OG0003693	ORYLA11068, ORYLA15548	NEMVE09308
OG0003694	ORYLA05766	NEMVE22408
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	NEMVE01731
OG0003696	ORYLA14696	NEMVE11320
OG0003697	ORYLA16755, ORYLA18863	NEMVE17845
OG0003698	ORYLA05043, ORYLA17728	NEMVE22878
OG0003700	ORYLA00145, ORYLA16899	NEMVE05136, NEMVE03153
OG0003701	ORYLA09740	NEMVE05754
OG0003703	ORYLA19118, ORYLA07915	NEMVE24764
OG0003704	ORYLA00715, ORYLA06286	NEMVE24279
OG0003705	ORYLA01951	NEMVE23677
OG0003706	ORYLA06085	NEMVE16662
OG0003707	ORYLA17496, ORYLA12453	NEMVE04617
OG0003708	ORYLA10235	NEMVE07588
OG0003709	ORYLA15349, ORYLA12752	NEMVE18151
OG0003710	ORYLA04163, ORYLA08822	NEMVE22261
OG0003711	ORYLA12421	NEMVE13813, NEMVE21206
OG0003712	ORYLA16996, ORYLA19025	NEMVE13197
OG0003714	ORYLA19329	NEMVE13060
OG0003716	ORYLA13136	NEMVE13656
OG0003717	ORYLA02048	NEMVE06991
OG0003718	ORYLA08634	NEMVE22937
OG0003719	ORYLA05761	NEMVE08960
OG0003720	ORYLA06376, ORYLA01596	NEMVE13058
OG0003721	ORYLA01061	NEMVE18963
OG0003722	ORYLA06277, ORYLA02448	NEMVE01466, NEMVE20465
OG0003724	ORYLA20221	NEMVE13663, NEMVE17013, NEMVE22380
OG0003725	ORYLA13642, ORYLA17118	NEMVE14781
OG0003729	ORYLA08395	NEMVE25381
OG0003731	ORYLA00028	NEMVE23012
OG0003733	ORYLA07355	NEMVE13938, NEMVE18879
OG0003734	ORYLA02449	NEMVE22526
OG0003735	ORYLA18227	NEMVE23342
OG0003736	ORYLA15256	NEMVE22403
OG0003737	ORYLA18023, ORYLA13650	NEMVE15745
OG0003738	ORYLA16804	NEMVE24821, NEMVE25967
OG0003739	ORYLA10021	NEMVE09958
OG0003740	ORYLA14622	NEMVE22455
OG0003741	ORYLA06173	NEMVE00260, NEMVE22579
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	NEMVE13350, NEMVE15271
OG0003743	ORYLA02655, ORYLA17586	NEMVE21709
OG0003744	ORYLA15613, ORYLA13913	NEMVE05864
OG0003745	ORYLA17929	NEMVE24615
OG0003746	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028	NEMVE04748
OG0003749	ORYLA15075, ORYLA11168	NEMVE22325
OG0003750	ORYLA15854	NEMVE13166
OG0003751	ORYLA12972	NEMVE03634, NEMVE10234
OG0003752	ORYLA20457, ORYLA20456, ORYLA14921	NEMVE01099, NEMVE09376
OG0003753	ORYLA16886, ORYLA16887	NEMVE23093
OG0003754	ORYLA14867	NEMVE12822, NEMVE01565
OG0003755	ORYLA03647, ORYLA04416	NEMVE07225
OG0003756	ORYLA15160	NEMVE08256
OG0003757	ORYLA03079	NEMVE25101
OG0003758	ORYLA15779	NEMVE24097
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	NEMVE07147
OG0003760	ORYLA07065, ORYLA12558	NEMVE25257
OG0003761	ORYLA14667, ORYLA19588	NEMVE06273
OG0003762	ORYLA16316	NEMVE13179
OG0003763	ORYLA04822	NEMVE18331
OG0003764	ORYLA16406	NEMVE01625, NEMVE08664
OG0003766	ORYLA14216	NEMVE12147
OG0003767	ORYLA05360	NEMVE24136
OG0003768	ORYLA11127	NEMVE13220
OG0003769	ORYLA08980	NEMVE25860
OG0003770	ORYLA03596	NEMVE14300
OG0003771	ORYLA19264, ORYLA17030	NEMVE24800
OG0003773	ORYLA08369	NEMVE23658
OG0003776	ORYLA18575	NEMVE25761
OG0003777	ORYLA09626, ORYLA20067	NEMVE13412
OG0003778	ORYLA11149, ORYLA15322	NEMVE22626
OG0003779	ORYLA16409	NEMVE22651
OG0003781	ORYLA07642, ORYLA07643, ORYLA04950, ORYLA00185, ORYLA00183, ORYLA04949, ORYLA00184	NEMVE25151
OG0003795	ORYLA20210	NEMVE20355, NEMVE20909, NEMVE06474
OG0003798	ORYLA19738, ORYLA13919	NEMVE14516
OG0003802	ORYLA03226	NEMVE16141, NEMVE19076, NEMVE19541, NEMVE20147, NEMVE18385, NEMVE20479, NEMVE16060
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	NEMVE24989
OG0003806	ORYLA16763	NEMVE14378
OG0003807	ORYLA00781	NEMVE13183
OG0003808	ORYLA01934	NEMVE11383
OG0003809	ORYLA07697, ORYLA19481, ORYLA19479	NEMVE22938
OG0003811	ORYLA12803	NEMVE12033, NEMVE10353
OG0003812	ORYLA19278	NEMVE18581
OG0003813	ORYLA18042, ORYLA17950	NEMVE22400
OG0003817	ORYLA06447	NEMVE12881, NEMVE22126
OG0003818	ORYLA04078	NEMVE20836, NEMVE05581
OG0003820	ORYLA07704	NEMVE18008
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	NEMVE22804
OG0003823	ORYLA11357	NEMVE13544
OG0003824	ORYLA17763	NEMVE12681, NEMVE22639
OG0003826	ORYLA04385	NEMVE08019
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	NEMVE22358
OG0003828	ORYLA02923	NEMVE13970
OG0003829	ORYLA06358	NEMVE16467, NEMVE20813, NEMVE16466
OG0003831	ORYLA00352	NEMVE24194
OG0003832	ORYLA14681, ORYLA10931	NEMVE07346
OG0003833	ORYLA08551	NEMVE22798
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	NEMVE25157
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	NEMVE04677
OG0003837	ORYLA16787	NEMVE15152
OG0003838	ORYLA09504, ORYLA00494	NEMVE07828
OG0003839	ORYLA06804	NEMVE09947
OG0003840	ORYLA19338	NEMVE14763, NEMVE17541
OG0003841	ORYLA02082	NEMVE13973
OG0003842	ORYLA11223	NEMVE22729
OG0003843	ORYLA00216, ORYLA04760	NEMVE14695
OG0003844	ORYLA00410	NEMVE24944
OG0003845	ORYLA04421	NEMVE01473
OG0003847	ORYLA00209	NEMVE04903
OG0003848	ORYLA06527, ORYLA13653	NEMVE03237
OG0003850	ORYLA05996	NEMVE14788
OG0003851	ORYLA09286, ORYLA06613	NEMVE13091
OG0003852	ORYLA17405, ORYLA12702	NEMVE07134
OG0003853	ORYLA18272	NEMVE09522
OG0003854	ORYLA13175	NEMVE18328
OG0003855	ORYLA01615, ORYLA19634	NEMVE01478
OG0003857	ORYLA19469, ORYLA19468	NEMVE20217, NEMVE25998
OG0003858	ORYLA04975	NEMVE07192
OG0003859	ORYLA11310	NEMVE25657
OG0003860	ORYLA06391	NEMVE05689
OG0003861	ORYLA19849	NEMVE05952
OG0003862	ORYLA09814, ORYLA12243	NEMVE14847
OG0003863	ORYLA04629, ORYLA17758	NEMVE15299
OG0003864	ORYLA03365	NEMVE12479, NEMVE05255
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	NEMVE08854
OG0003866	ORYLA08827	NEMVE14786
OG0003867	ORYLA19092	NEMVE14855
OG0003868	ORYLA19824, ORYLA12769	NEMVE23932
OG0003869	ORYLA08057	NEMVE25452
OG0003870	ORYLA16354	NEMVE09270
OG0003871	ORYLA09606	NEMVE01925
OG0003871	ORYLA09605	NEMVE00146
