Orthogroup	ORYLA	DANRE
OG0003842	ORYLA11223	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589
OG0003843	ORYLA00216	DANRE16706, DANRE16708
OG0003843	ORYLA04760	DANRE11332
OG0003844	ORYLA00410	DANRE16504
OG0003845	ORYLA04421	DANRE00910, DANRE00911
OG0003846	ORYLA04676	DANRE11225, DANRE11224
OG0003848	ORYLA06527	DANRE26505
OG0003848	ORYLA13653	DANRE39951
OG0003849	ORYLA14884	DANRE12746, DANRE12745
OG0003849	ORYLA02815	DANRE00452, DANRE00453
OG0003850	ORYLA05996	DANRE10537
OG0003851	ORYLA09286	DANRE24600, DANRE24599
OG0003851	ORYLA06613	DANRE26396
OG0003852	ORYLA17405	DANRE25290, DANRE25289, DANRE25291
OG0003852	ORYLA12702	DANRE25288
OG0003853	ORYLA18272	DANRE05312, DANRE05311
OG0003854	ORYLA13175	DANRE28328
OG0003855	ORYLA01615, ORYLA19634	DANRE10176, DANRE10174, DANRE10175
OG0003856	ORYLA17087	DANRE35627
OG0003857	ORYLA19469, ORYLA19468	DANRE29893
OG0003858	ORYLA04975	DANRE04452, DANRE04453
OG0003859	ORYLA11310	DANRE18447, DANRE18446
OG0003860	ORYLA06391	DANRE28107
OG0003862	ORYLA12243	DANRE35801, DANRE35802
OG0003863	ORYLA17758	DANRE40797
OG0003864	ORYLA03365	DANRE13127
OG0003865	ORYLA09778	DANRE42849
OG0003865	ORYLA13923, ORYLA15980	DANRE41340, DANRE41339, DANRE41338
OG0003866	ORYLA08827	DANRE24133, DANRE24132, DANRE24134
OG0003867	ORYLA19092	DANRE31225
OG0003868	ORYLA19824	DANRE02600
OG0003868	ORYLA12769	DANRE21503
OG0003869	ORYLA08057	DANRE24691
OG0003870	ORYLA16354	DANRE29501, DANRE29502
OG0003871	ORYLA09606	DANRE41821, DANRE41822
OG0003872	ORYLA17934, ORYLA17933	DANRE33580
OG0003873	ORYLA12547	DANRE10964, DANRE10965, DANRE10963
OG0003874	ORYLA05727, ORYLA01534	DANRE09593
OG0003875	ORYLA14787	DANRE13186
OG0003876	ORYLA05675	DANRE09822, DANRE09823
OG0003877	ORYLA13505	DANRE36315
OG0003878	ORYLA11114	DANRE31427, DANRE31426
OG0003878	ORYLA14414	DANRE40405, DANRE02688, DANRE02689
OG0003879	ORYLA14824	DANRE26116
OG0003880	ORYLA12824	DANRE36266, DANRE36267, DANRE36268
OG0003881	ORYLA19792, ORYLA19793	DANRE23015, DANRE23016
OG0003882	ORYLA10836, ORYLA15325	DANRE12769, DANRE12770, DANRE12768
OG0003883	ORYLA05064	DANRE04828
OG0003883	ORYLA00737	DANRE02957
OG0003883	ORYLA07337, ORYLA07336	DANRE39402
OG0003884	ORYLA12146	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540
OG0003885	ORYLA08990	DANRE23957, DANRE23956
OG0003886	ORYLA07850	DANRE03464
OG0003887	ORYLA06119	DANRE10423
OG0003888	ORYLA09457	DANRE03002, DANRE03001
OG0003890	ORYLA02702	DANRE00279
OG0003890	ORYLA03959	DANRE20424
OG0003892	ORYLA10862	DANRE31548, DANRE31549
OG0003893	ORYLA04836	DANRE05885, DANRE05887, DANRE05886
OG0003894	ORYLA17746	DANRE34284
OG0003895	ORYLA17184	DANRE29856
OG0003896	ORYLA00246, ORYLA16803	DANRE29376, DANRE29375
OG0003896	ORYLA16688	DANRE35458
OG0003897	ORYLA06606	DANRE26467
OG0003898	ORYLA12764	DANRE01941, DANRE01939, DANRE01940
OG0003899	ORYLA00332	DANRE15788
OG0003900	ORYLA03942	DANRE00881
OG0003901	ORYLA11674	DANRE18344, DANRE18343
OG0003903	ORYLA00503	DANRE15774
OG0003904	ORYLA12590	DANRE12918
OG0003905	ORYLA18767, ORYLA20350	DANRE25562, DANRE25561
OG0003906	ORYLA19253, ORYLA19252	DANRE21318, DANRE21317, DANRE21319
OG0003907	ORYLA07524	DANRE37504
OG0003908	ORYLA00464	DANRE16228
OG0003908	ORYLA11218	DANRE37850
OG0003909	ORYLA11744	DANRE18212, DANRE18213
OG0003910	ORYLA01842	DANRE14816
OG0003911	ORYLA18945	DANRE36887, DANRE36885, DANRE36886
OG0003912	ORYLA15466	DANRE22780
OG0003912	ORYLA12465	DANRE12988
OG0003913	ORYLA01416	DANRE06162
OG0003914	ORYLA18673	DANRE37573
OG0003915	ORYLA12264	DANRE15235
OG0003915	ORYLA00970	DANRE06997, DANRE06996
OG0003916	ORYLA06228	DANRE15537, DANRE27984
OG0003916	ORYLA02175	DANRE14683
OG0003917	ORYLA13507	DANRE36320, DANRE36318, DANRE36319
OG0003918	ORYLA01197	DANRE20155, DANRE07336
OG0003918	ORYLA19012	DANRE34528
OG0003920	ORYLA01688	DANRE13507, DANRE13508, DANRE13506
OG0003921	ORYLA07105	DANRE27254, DANRE27256
OG0003922	ORYLA09787	DANRE41706
OG0003923	ORYLA10036	DANRE41776, DANRE41774, DANRE41775
OG0003925	ORYLA05435	DANRE14197, DANRE10649, DANRE10648
OG0003926	ORYLA14433	DANRE01778
OG0003927	ORYLA17984	DANRE34037
OG0003928	ORYLA07130	DANRE27301, DANRE27303, DANRE27302
OG0003930	ORYLA15221	DANRE25628, DANRE25629
OG0003931	ORYLA07756	DANRE03642, DANRE29896, DANRE29894, DANRE29895
OG0003932	ORYLA09727	DANRE41855
OG0003933	ORYLA14136	DANRE36065
OG0003933	ORYLA10946	DANRE30948
OG0003934	ORYLA18258	DANRE13278
OG0003935	ORYLA10426	DANRE05444
OG0003936	ORYLA15161	DANRE12822, DANRE12821, DANRE12820
OG0003937	ORYLA04944	DANRE04177
OG0003937	ORYLA02854	DANRE00588
OG0003937	ORYLA17784, ORYLA17785	DANRE39693
OG0003937	ORYLA02477	DANRE33380
OG0003938	ORYLA10357	DANRE11347
OG0003939	ORYLA08294	DANRE03346
OG0003940	ORYLA12099	DANRE39442
OG0003941	ORYLA20161	DANRE21275
OG0003941	ORYLA19687	DANRE31025, DANRE31024, DANRE31023
OG0003942	ORYLA11858	DANRE17325, DANRE17324, DANRE17327, DANRE17326
OG0003943	ORYLA19886	DANRE14720, DANRE14718, DANRE14719
OG0003943	ORYLA11701	DANRE18814
OG0003943	ORYLA12686	DANRE11116, DANRE11117
OG0003944	ORYLA06722	DANRE26350
OG0003945	ORYLA14999	DANRE12335, DANRE12334
OG0003945	ORYLA20189	DANRE36681
OG0003946	ORYLA00695	DANRE16868
OG0003946	ORYLA00840	DANRE15691
OG0003947	ORYLA17372	DANRE00638
OG0003948	ORYLA17792	DANRE39684
OG0003949	ORYLA13984	DANRE22446, DANRE37005
OG0003950	ORYLA12030	DANRE25270
OG0003951	ORYLA15529	DANRE40463, DANRE40462
OG0003953	ORYLA04609, ORYLA04608	DANRE20584, DANRE43396, DANRE16259
OG0003954	ORYLA05547	DANRE10352, DANRE10351
OG0003954	ORYLA11360	DANRE18648, DANRE18649, DANRE18647
OG0003955	ORYLA00673	DANRE16285, DANRE16284, DANRE16283
OG0003956	ORYLA13069	DANRE02182, DANRE02183
OG0003957	ORYLA11936	DANRE17276
OG0003957	ORYLA09270	DANRE27155
OG0003958	ORYLA01353	DANRE19939, DANRE19940, DANRE06230
OG0003958	ORYLA17566, ORYLA02785	DANRE19659
OG0003959	ORYLA02587	DANRE35120, DANRE43205
OG0003960	ORYLA14710	DANRE31202, DANRE31201, DANRE24968, DANRE24967
OG0003961	ORYLA06267	DANRE27124, DANRE40065
OG0003962	ORYLA08720	DANRE15346
OG0003962	ORYLA03911	DANRE20526
OG0003964	ORYLA02736	DANRE21534
OG0003965	ORYLA10358	DANRE11346
OG0003966	ORYLA18869, ORYLA18868	DANRE16607, DANRE16606
OG0003967	ORYLA00887	DANRE21964
OG0003968	ORYLA09958	DANRE42393
OG0003968	ORYLA06246	DANRE37375
OG0003969	ORYLA12575	DANRE11065
OG0003970	ORYLA17540	DANRE35241, DANRE35240, DANRE35239
OG0003971	ORYLA18033	DANRE33922
OG0003972	ORYLA15470	DANRE22865, DANRE22866
OG0003973	ORYLA18600	DANRE10902
OG0003973	ORYLA00775	DANRE35576, DANRE35578, DANRE35577
OG0003974	ORYLA10919	DANRE43296
OG0003974	ORYLA13680	DANRE20637, DANRE20638
OG0003974	ORYLA14677	DANRE38924
OG0003978	ORYLA14729	DANRE25666
OG0003978	ORYLA05034	DANRE05433, DANRE16866
OG0003978	ORYLA02781	DANRE19589
OG0003979	ORYLA09596	DANRE41931
OG0003980	ORYLA14041, ORYLA14040	DANRE36826, DANRE36827, DANRE36828
OG0003981	ORYLA05552	DANRE09708
OG0003981	ORYLA20386	DANRE09407
OG0003981	ORYLA15252	DANRE12641, DANRE12643, DANRE12642
OG0003982	ORYLA07158, ORYLA07159	DANRE38341, DANRE21456, DANRE28314, DANRE28315
OG0003998	ORYLA00128	DANRE16820
OG0003999	ORYLA09012	DANRE24171, DANRE24172
OG0004000	ORYLA06063	DANRE10250, DANRE10249
OG0004002	ORYLA05237	DANRE05930, DANRE05933
OG0004004	ORYLA15181	DANRE12698, DANRE12699
OG0004005	ORYLA11539	DANRE23393, DANRE23392
OG0004007	ORYLA12862	DANRE17531
OG0004007	ORYLA02441	DANRE34274
OG0004009	ORYLA05182	DANRE04572
OG0004010	ORYLA12744	DANRE00257
OG0004011	ORYLA04979	DANRE04959
OG0004011	ORYLA17955	DANRE33896
OG0004012	ORYLA03859, ORYLA03860	DANRE20086
OG0004014	ORYLA09781	DANRE42841, DANRE42839, DANRE42840, DANRE42838
OG0004015	ORYLA13080	DANRE36484, DANRE36483
OG0004016	ORYLA15762	DANRE23411, DANRE23410, DANRE23409
OG0004017	ORYLA16378	DANRE29671, DANRE29669, DANRE29670
OG0004019	ORYLA07079	DANRE26375
OG0004020	ORYLA03618	DANRE13395, DANRE13394
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	DANRE34176
OG0004022	ORYLA04153	DANRE19882, DANRE19881
OG0004024	ORYLA09183	DANRE23979, DANRE23981, DANRE23980
OG0004025	ORYLA17302	DANRE35212
OG0004027	ORYLA15966	DANRE22477, DANRE23101
OG0004028	ORYLA19452	DANRE05053, DANRE05054, DANRE05056
OG0004028	ORYLA19451	DANRE05055
OG0004029	ORYLA05168	DANRE05899
OG0004030	ORYLA07997	DANRE24757, DANRE24758
OG0004031	ORYLA03387	DANRE11151, DANRE13424
OG0004032	ORYLA00963	DANRE06973
OG0004032	ORYLA09486	DANRE42488, DANRE42487, DANRE42486, DANRE42489
OG0004033	ORYLA00102	DANRE02951, DANRE02950
OG0004033	ORYLA05233	DANRE05920
OG0004034	ORYLA05726	DANRE09592
OG0004034	ORYLA18901	DANRE37587, DANRE37588
OG0004035	ORYLA13967	DANRE21263
OG0004035	ORYLA19169	DANRE13578
OG0004036	ORYLA03934, ORYLA07549	DANRE20096, DANRE38034
OG0004036	ORYLA01986	DANRE14234
OG0004037	ORYLA12889	DANRE36247, DANRE36246
OG0004038	ORYLA19827	DANRE21930
OG0004039	ORYLA05412	DANRE10161, DANRE10162
OG0004040	ORYLA00350	DANRE15830
OG0004042	ORYLA12519	DANRE38657, DANRE38655
OG0004043	ORYLA11374	DANRE23254
OG0004044	ORYLA06709	DANRE28162
OG0004045	ORYLA00018	DANRE22126
OG0004047	ORYLA00724	DANRE21333
OG0004047	ORYLA16680	DANRE21332
OG0004049	ORYLA01045	DANRE06836
OG0004049	ORYLA05312	DANRE10046
OG0004049	ORYLA11774	DANRE22341
OG0004050	ORYLA14703	DANRE25137
OG0004051	ORYLA12291	DANRE29233
OG0004051	ORYLA09890	DANRE41445, DANRE35765
OG0004052	ORYLA13663	DANRE20998, DANRE20999
OG0004053	ORYLA02143	DANRE10451, DANRE10452, DANRE10453
OG0004054	ORYLA20246	DANRE23307
OG0004055	ORYLA11987	DANRE18129, DANRE18130, DANRE18128, DANRE18127
OG0004056	ORYLA15361	DANRE12558
OG0004056	ORYLA13016	DANRE33963
OG0004057	ORYLA18803	DANRE31161, DANRE31160
OG0004058	ORYLA11743	DANRE18210, DANRE18209, DANRE18208
OG0004059	ORYLA09700	DANRE35070, DANRE35069
OG0004060	ORYLA05319	DANRE10030, DANRE10031
OG0004061	ORYLA06758	DANRE27391
OG0004062	ORYLA04662	DANRE06186, DANRE06185, DANRE05295
OG0004062	ORYLA01143	DANRE00700, DANRE43148
OG0004063	ORYLA10971	DANRE30815, DANRE30816, DANRE30817, DANRE30814, DANRE30819, DANRE30813, DANRE30818
OG0004064	ORYLA20087	DANRE41678, DANRE41677
OG0004065	ORYLA15637	DANRE23201, DANRE23200, DANRE23198, DANRE23202, DANRE23199
OG0004067	ORYLA00948	DANRE06632
OG0004068	ORYLA07587	DANRE39005
OG0004069	ORYLA17225	DANRE35213, DANRE35214
OG0004070	ORYLA00593	DANRE15504, DANRE15501, DANRE15503
OG0004071	ORYLA19319	DANRE34963
OG0004072	ORYLA07888	DANRE03361
OG0004073	ORYLA20307	DANRE26024
OG0004073	ORYLA13758	DANRE36632
OG0004074	ORYLA13537, ORYLA07852	DANRE22339
OG0004076	ORYLA01649, ORYLA01648	DANRE15069
OG0004077	ORYLA02758	DANRE34054, DANRE34052, DANRE34053, DANRE34056, DANRE34055, DANRE19436
OG0004078	ORYLA04957	DANRE05190, DANRE05191
OG0004079	ORYLA20439	DANRE07274
OG0004079	ORYLA00169	DANRE15648, DANRE15649, DANRE15650
OG0004080	ORYLA10289	DANRE35778
OG0004080	ORYLA07044	DANRE24628
OG0004081	ORYLA06891	DANRE28019
OG0004083	ORYLA10118	DANRE05501, DANRE05502
OG0004084	ORYLA10620	DANRE11402
OG0004084	ORYLA11716	DANRE17733, DANRE17734, DANRE17736, DANRE17735, DANRE17732
OG0004085	ORYLA12276	DANRE15264, DANRE15263
OG0004086	ORYLA05224	DANRE05573
OG0004087	ORYLA09831	DANRE42789, DANRE42788
OG0004088	ORYLA13309	DANRE40011
OG0004088	ORYLA20375	DANRE43235
OG0004089	ORYLA03508	DANRE08809, DANRE08808
OG0004090	ORYLA13744	DANRE23136, DANRE23135
OG0004091	ORYLA17298	DANRE35209, DANRE35210
OG0004092	ORYLA16447	DANRE13755
OG0004093	ORYLA19123	DANRE19022, DANRE19023
OG0004094	ORYLA18005	DANRE41241, DANRE41242, DANRE41240, DANRE41239, DANRE41238
OG0004095	ORYLA14848	DANRE25028
OG0004096	ORYLA06633, ORYLA13446	DANRE17669
OG0004097	ORYLA00951	DANRE33765
OG0004098	ORYLA13241	DANRE36368, DANRE36369
OG0004099	ORYLA05808	DANRE09350
OG0004099	ORYLA07729	DANRE03606
OG0004100	ORYLA14757	DANRE25221, DANRE25220
OG0004101	ORYLA00034	DANRE02022
OG0004102	ORYLA08051, ORYLA05259	DANRE03959
OG0004103	ORYLA16172	DANRE23050
OG0004104	ORYLA17223	DANRE35218, DANRE35217
OG0004104	ORYLA13619	DANRE21466
OG0004105	ORYLA05328	DANRE14169, DANRE10477, DANRE14170
OG0004106	ORYLA14443	DANRE02860, DANRE02861
OG0004106	ORYLA16021	DANRE23233
OG0004107	ORYLA03667	DANRE13122, DANRE13121
OG0004108	ORYLA05030	DANRE04976, DANRE04975, DANRE04973, DANRE04974
OG0004110	ORYLA05290	DANRE05249
OG0004111	ORYLA02203	DANRE14732
OG0004111	ORYLA11476	DANRE18626
OG0004112	ORYLA01550	DANRE13978, DANRE13976, DANRE13977
OG0004113	ORYLA15528	DANRE40461
OG0004114	ORYLA04348	DANRE34872
OG0004115	ORYLA06190	DANRE10141, DANRE10142
OG0004116	ORYLA04207	DANRE34155
OG0004117	ORYLA06456	DANRE27850, DANRE27849
OG0004118	ORYLA11078, ORYLA15080	DANRE31237
OG0004119	ORYLA12671	DANRE12211
OG0004120	ORYLA04987	DANRE05375, DANRE05376, DANRE05377
OG0004121	ORYLA15655	DANRE22939
OG0004121	ORYLA03797	DANRE27805
OG0004121	ORYLA06814	DANRE08793, DANRE08792
OG0004123	ORYLA19290	DANRE00959
OG0004124	ORYLA15467	DANRE22782, DANRE22783
OG0004124	ORYLA09082	DANRE24184
OG0004126	ORYLA03650	DANRE07729, DANRE07730
OG0004127	ORYLA09061	DANRE24066, DANRE24065, DANRE27220
OG0004128	ORYLA13697	DANRE36059, DANRE36062, DANRE36061, DANRE36060, DANRE36057, DANRE36058
OG0004128	ORYLA04740	DANRE11350
OG0004129	ORYLA04726	DANRE25065, DANRE25063, DANRE25064, DANRE25062
OG0004130	ORYLA05755, ORYLA05756	DANRE09375, DANRE09376, DANRE09377
OG0004131	ORYLA17963	DANRE40593
OG0004132	ORYLA08928	DANRE24923, DANRE24922
OG0004133	ORYLA03520	DANRE08845
OG0004133	ORYLA09449	DANRE42087
OG0004134	ORYLA20471	DANRE07379
OG0004135	ORYLA00556	DANRE30043
OG0004135	ORYLA19702, ORYLA17201	DANRE03672, DANRE29872
OG0004136	ORYLA15892	DANRE40774
OG0004137	ORYLA19715	DANRE34718
OG0004139	ORYLA10225	DANRE27643
OG0004139	ORYLA13368	DANRE01906
OG0004140	ORYLA15266	DANRE26029
OG0004141	ORYLA20262	DANRE39746, DANRE39745
OG0004142	ORYLA19228	DANRE30629
OG0004143	ORYLA14097	DANRE19387, DANRE19388
OG0004143	ORYLA12079	DANRE25179, DANRE37632, DANRE37633
OG0004144	ORYLA06031	DANRE09126, DANRE09125
OG0004144	ORYLA09444	DANRE42052
OG0004146	ORYLA17537	DANRE34606, DANRE34605
OG0004147	ORYLA09999	DANRE42081
OG0004147	ORYLA08535	DANRE35930
OG0004148	ORYLA08231	DANRE03866, DANRE03865
OG0004148	ORYLA19465	DANRE29828
OG0004149	ORYLA09652	DANRE41833, DANRE41832
OG0004149	ORYLA00944	DANRE06625, DANRE06626
OG0004150	ORYLA18859	DANRE05793
OG0004151	ORYLA16600	DANRE25545, DANRE25544, DANRE25543
OG0004153	ORYLA01191	DANRE20163
OG0004154	ORYLA10398	DANRE11687
OG0004156	ORYLA14744, ORYLA14745	DANRE31241, DANRE31240, DANRE31242
OG0004156	ORYLA14464	DANRE23377, DANRE23376, DANRE35483
OG0004157	ORYLA20243	DANRE40282, DANRE40281
OG0004157	ORYLA16041	DANRE40215, DANRE40214
OG0004158	ORYLA08876	DANRE23921, DANRE23922
OG0004159	ORYLA10140	DANRE13391, DANRE10938
OG0004159	ORYLA00101	DANRE05919, DANRE02952
OG0004160	ORYLA06641	DANRE26485
OG0004160	ORYLA13459	DANRE18770
OG0004161	ORYLA08743	DANRE35464
OG0004162	ORYLA16508	DANRE15596, DANRE15595, DANRE30052, DANRE30053
OG0004163	ORYLA14605	DANRE39331, DANRE12628, DANRE12626, DANRE12627
OG0004164	ORYLA03880	DANRE20575
OG0004164	ORYLA08087, ORYLA04989	DANRE05368
OG0004166	ORYLA15487	DANRE23367
OG0004167	ORYLA15371	DANRE19957, DANRE19956
OG0004167	ORYLA01065	DANRE06196, DANRE06197
OG0004168	ORYLA03465	DANRE08328, DANRE08330, DANRE08329
OG0004169	ORYLA16635	DANRE30096
OG0004170	ORYLA04409	DANRE34168
OG0004171	ORYLA03005	DANRE08068, DANRE08069
OG0004172	ORYLA15121	DANRE25262
OG0004174	ORYLA17453	DANRE40570
OG0004176	ORYLA20490	DANRE07215, DANRE07216
OG0004178	ORYLA20267	DANRE22426
OG0004178	ORYLA16161	DANRE23062
OG0004179	ORYLA16660	DANRE30370
OG0004179	ORYLA08320	DANRE04292
OG0004180	ORYLA09252	DANRE38816
OG0004180	ORYLA20090	DANRE41685
OG0004181	ORYLA00305	DANRE17827, DANRE17828, DANRE17829, DANRE15664
OG0004182	ORYLA03174	DANRE07705, DANRE07706
OG0004183	ORYLA17883	DANRE40848, DANRE40849
OG0004184	ORYLA04652, ORYLA04653	DANRE05779
OG0004185	ORYLA13738	DANRE31138, DANRE36620
OG0004186	ORYLA10541	DANRE10675, DANRE10674
OG0004186	ORYLA04337	DANRE19945
OG0004186	ORYLA04880	DANRE04804
OG0004187	ORYLA12466	DANRE12987, DANRE12986
OG0004187	ORYLA09321	DANRE03435
OG0004188	ORYLA18782	DANRE03766
OG0004189	ORYLA03747	DANRE08091
OG0004189	ORYLA17861	DANRE40920, DANRE40921
OG0004189	ORYLA02777	DANRE19475
OG0004190	ORYLA16767	DANRE30538
OG0004194	ORYLA18404, ORYLA02231, ORYLA08478	DANRE13561
OG0004197	ORYLA08401	DANRE35786
OG0004197	ORYLA05626	DANRE09551, DANRE09552
OG0004197	ORYLA01838	DANRE14345
OG0004198	ORYLA05752	DANRE13965
OG0004198	ORYLA01549	DANRE09640
OG0004199	ORYLA03857, ORYLA03858, ORYLA04490	DANRE20034, DANRE20035, DANRE20036, DANRE20037
OG0004200	ORYLA03824	DANRE19844, DANRE19845, DANRE19846
OG0004200	ORYLA03283	DANRE08016
OG0004200	ORYLA09569	DANRE42502, DANRE42501
OG0004200	ORYLA18574	DANRE15285, DANRE15284, DANRE15283
OG0004201	ORYLA19344, ORYLA19347, ORYLA19345, ORYLA19346	DANRE36938, DANRE36937
OG0004201	ORYLA19348	DANRE36940, DANRE36939
OG0004214	ORYLA06043	DANRE10156, DANRE10155
OG0004215	ORYLA03688	DANRE08211, DANRE01210
OG0004216	ORYLA11137	DANRE31388, DANRE31392
OG0004217	ORYLA00162	DANRE15764, DANRE15763, DANRE15762
OG0004218	ORYLA17352	DANRE39587, DANRE39586
OG0004218	ORYLA09066	DANRE36804, DANRE24073
OG0004219	ORYLA09856	DANRE35534
OG0004222	ORYLA10143	DANRE10943
OG0004223	ORYLA01529	DANRE13990
OG0004225	ORYLA14375	DANRE01728
OG0004225	ORYLA06540	DANRE27204, DANRE27205
OG0004226	ORYLA10741	DANRE05686
OG0004226	ORYLA01488	DANRE17765, DANRE17766
OG0004227	ORYLA15581	DANRE41048, DANRE41049, DANRE41047, DANRE41050
OG0004228	ORYLA10619	DANRE11401
OG0004228	ORYLA11717	DANRE17731
OG0004229	ORYLA04904	DANRE03287, DANRE03286
OG0004229	ORYLA01162	DANRE06138, DANRE06139
OG0004230	ORYLA03779	DANRE07988, DANRE07987, DANRE34148
OG0004231	ORYLA17203	DANRE29877, DANRE29878
OG0004232	ORYLA18836	DANRE06060
OG0004233	ORYLA13892	DANRE02838
OG0004235	ORYLA18460	DANRE03089
OG0004236	ORYLA18284	DANRE35563
OG0004237	ORYLA00477	DANRE15924
OG0004238	ORYLA02026	DANRE13675, DANRE13674
OG0004238	ORYLA19743	DANRE10092
OG0004239	ORYLA15565	DANRE41351
OG0004240	ORYLA05216	DANRE05545, DANRE05544
OG0004241	ORYLA09540, ORYLA09541	DANRE42257
OG0004242	ORYLA13103	DANRE15158, DANRE15159
OG0004243	ORYLA19467	DANRE29826, DANRE29827
OG0004244	ORYLA15377	DANRE25055
OG0004245	ORYLA05193	DANRE05322
OG0004246	ORYLA08241	DANRE03879
OG0004247	ORYLA04151	DANRE19864, DANRE19863, DANRE19865, DANRE19866
OG0004248	ORYLA15416	DANRE23609
OG0004249	ORYLA02545	DANRE19293
OG0004250	ORYLA05194	DANRE05878
OG0004251	ORYLA13407	DANRE36303
OG0004251	ORYLA06357	DANRE26629
OG0004252	ORYLA11763	DANRE30850
OG0004253	ORYLA08024	DANRE03888
OG0004253	ORYLA03451	DANRE07707
OG0004254	ORYLA02332	DANRE00107, DANRE00106
OG0004255	ORYLA14321	DANRE02663
OG0004257	ORYLA13796	DANRE19570, DANRE19569, DANRE19572
OG0004258	ORYLA08400	DANRE16049, DANRE16050
OG0004259	ORYLA14900	DANRE37622
OG0004259	ORYLA14901	DANRE12712
OG0004260	ORYLA14804	DANRE25975, DANRE25976
OG0004261	ORYLA02160	DANRE13599, DANRE13600
OG0004262	ORYLA11314	DANRE18725, DANRE18724
OG0004263	ORYLA19672	DANRE42560, DANRE42559
OG0004264	ORYLA05100, ORYLA08266	DANRE05218
OG0004264	ORYLA17356	DANRE39594
OG0004265	ORYLA13288	DANRE18237
OG0004266	ORYLA17776	DANRE39452, DANRE39453
OG0004268	ORYLA18618	DANRE38884
OG0004269	ORYLA00762	DANRE16641, DANRE16642
OG0004270	ORYLA01546	DANRE13963
OG0004270	ORYLA05748	DANRE09634
OG0004271	ORYLA10889	DANRE31170, DANRE31169
OG0004271	ORYLA14724	DANRE24936
OG0004272	ORYLA17688	DANRE01493, DANRE34772, DANRE34771
OG0004273	ORYLA05805	DANRE09358, DANRE09357
OG0004274	ORYLA19950	DANRE13346, DANRE13345, DANRE13342
OG0004274	ORYLA05643	DANRE09425
OG0004275	ORYLA11016	DANRE31178
OG0004275	ORYLA14720	DANRE24956
OG0004275	ORYLA14202	DANRE36764
OG0004276	ORYLA05549	DANRE09737
OG0004277	ORYLA07503	DANRE16329, DANRE16330, DANRE38084
OG0004278	ORYLA02821	DANRE00447, DANRE00446, DANRE00445
OG0004280	ORYLA16385	DANRE29566
OG0004282	ORYLA01943	DANRE15036
OG0004283	ORYLA01415	DANRE06175
OG0004284	ORYLA12786	DANRE17856, DANRE17855, DANRE17854
OG0004285	ORYLA01291	DANRE43135, DANRE07213
OG0004286	ORYLA03608	DANRE13281, DANRE13282, DANRE13280
OG0004289	ORYLA11614	DANRE17569
OG0004290	ORYLA14551	DANRE12679, DANRE12675, DANRE12677, DANRE12676
OG0004290	ORYLA06167	DANRE10315
OG0004291	ORYLA05148	DANRE05724, DANRE05722, DANRE05723
OG0004292	ORYLA04782	DANRE15377
OG0004294	ORYLA12360	DANRE38266, DANRE38267
OG0004294	ORYLA15730	DANRE40449, DANRE40450
OG0004295	ORYLA13614	DANRE21758, DANRE21759
OG0004296	ORYLA18165	DANRE34538
OG0004296	ORYLA02795	DANRE00368
OG0004297	ORYLA01594	DANRE14286
OG0004299	ORYLA07203	DANRE15522, DANRE15521
OG0004299	ORYLA04240	DANRE20529
OG0004300	ORYLA20173	DANRE21278, DANRE21279
OG0004301	ORYLA01175	DANRE06468
OG0004302	ORYLA07918	DANRE03425, DANRE03424
OG0004303	ORYLA06906	DANRE28080
OG0004303	ORYLA03599	DANRE07544
OG0004304	ORYLA02764	DANRE19474, DANRE19473
OG0004306	ORYLA19624, ORYLA19623	DANRE10245, DANRE10244, DANRE10246
OG0004307	ORYLA19761	DANRE04115, DANRE04114
OG0004307	ORYLA16647	DANRE30227, DANRE30226
OG0004308	ORYLA01248	DANRE06355
OG0004309	ORYLA08360	DANRE03911
OG0004310	ORYLA02009	DANRE13896
OG0004310	ORYLA12810	DANRE21587
OG0004311	ORYLA06878	DANRE28357
OG0004311	ORYLA12820, ORYLA12821, ORYLA12822	DANRE21566
OG0004312	ORYLA08934	DANRE24921
OG0004314	ORYLA13384	DANRE18288
OG0004315	ORYLA08110	DANRE43202
OG0004316	ORYLA13055	DANRE36322, DANRE36321
OG0004317	ORYLA03466	DANRE08327
OG0004318	ORYLA08308	DANRE04132, DANRE04133
OG0004319	ORYLA14604	DANRE12625
OG0004319	ORYLA15324	DANRE12773, DANRE12772, DANRE12774
OG0004320	ORYLA09519	DANRE42284, DANRE42288, DANRE42285, DANRE42287, DANRE42286
OG0004321	ORYLA08343	DANRE05768, DANRE05769, DANRE03282, DANRE03281
OG0004322	ORYLA02168	DANRE15076, DANRE15074
OG0004323	ORYLA11937	DANRE17273, DANRE17274
OG0004324	ORYLA16074, ORYLA20239	DANRE22537, DANRE22536, DANRE22534, DANRE22535
OG0004325	ORYLA02699	DANRE00284, DANRE00282
OG0004326	ORYLA05846	DANRE10000, DANRE10001, DANRE09952, DANRE09953, DANRE09996, DANRE09999, DANRE09997, DANRE09998
OG0004327	ORYLA03590	DANRE08865
OG0004328	ORYLA14212	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155
OG0004329	ORYLA17380	DANRE40873, DANRE40872, DANRE40874
