Orthogroup	ORYLA	AENJA_ok
OG0004320	ORYLA09519	AENJA_12116
OG0004321	ORYLA08343	AENJA_12158
OG0004322	ORYLA02168	AENJA_12403
OG0004324	ORYLA16074, ORYLA20239	AENJA_12557
OG0004325	ORYLA02699	AENJA_12596
OG0004326	ORYLA05846	AENJA_12664
OG0004327	ORYLA03590	AENJA_12793, AENJA_24731
OG0004328	ORYLA14212	AENJA_12798
OG0004329	ORYLA17380	AENJA_13109
OG0004330	ORYLA19620	AENJA_13252
OG0004331	ORYLA10128	AENJA_13331
OG0004333	ORYLA02208	AENJA_13634
OG0004334	ORYLA13634	AENJA_13654
OG0004335	ORYLA07228	AENJA_13686
OG0004336	ORYLA12292, ORYLA05686	AENJA_13746
OG0004337	ORYLA09589	AENJA_13913
OG0004338	ORYLA03022	AENJA_14330
OG0004341	ORYLA00796	AENJA_15047
OG0004342	ORYLA07522	AENJA_15096
OG0004343	ORYLA04934	AENJA_15517
OG0004345	ORYLA02462	AENJA_16155
OG0004346	ORYLA13068	AENJA_16250, AENJA_16249
OG0004347	ORYLA03450, ORYLA03449	AENJA_16598
OG0004348	ORYLA09480	AENJA_16800
OG0004349	ORYLA10657	AENJA_16835
OG0004350	ORYLA19055	AENJA_16841
OG0004351	ORYLA05855	AENJA_16867
OG0004352	ORYLA05883	AENJA_16982
OG0004353	ORYLA05853	AENJA_17017
OG0004354	ORYLA19813	AENJA_17022
OG0004356	ORYLA03524	AENJA_17320
OG0004357	ORYLA05275, ORYLA18598	AENJA_17547
OG0004358	ORYLA15910	AENJA_18672, AENJA_18047
OG0004359	ORYLA14312	AENJA_18134
OG0004360	ORYLA07053	AENJA_18596
OG0004362	ORYLA16460	AENJA_19062
OG0004364	ORYLA10803	AENJA_19146
OG0004365	ORYLA14910	AENJA_19212
OG0004366	ORYLA19961	AENJA_19317
OG0004367	ORYLA05252	AENJA_19374
OG0004368	ORYLA13581, ORYLA13582, ORYLA01592	AENJA_19702
OG0004369	ORYLA16298	AENJA_19753
OG0004370	ORYLA04218	AENJA_19903
OG0004371	ORYLA02250, ORYLA10632, ORYLA10633, ORYLA11711, ORYLA11712	AENJA_19958
OG0004372	ORYLA12930	AENJA_20327
OG0004372	ORYLA12931	AENJA_23131, AENJA_23132
OG0004373	ORYLA13428	AENJA_20328
OG0004374	ORYLA13060	AENJA_20422
OG0004375	ORYLA14822	AENJA_20974
OG0004376	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265	AENJA_21249
OG0004378	ORYLA03486	AENJA_21608
OG0004379	ORYLA16844, ORYLA11000	AENJA_21681
OG0004380	ORYLA14741, ORYLA14742, ORYLA11001	AENJA_21685
OG0004381	ORYLA01629	AENJA_21950
OG0004382	ORYLA02422	AENJA_22037
OG0004383	ORYLA10414	AENJA_22354
OG0004384	ORYLA11849	AENJA_22523
OG0004385	ORYLA02949	AENJA_22615
OG0004386	ORYLA17577	AENJA_22871
OG0004389	ORYLA06660, ORYLA13273	AENJA_23497
OG0004390	ORYLA06508	AENJA_23655
OG0004392	ORYLA05276	AENJA_23712
OG0004393	ORYLA00736, ORYLA05065, ORYLA07310	AENJA_23907
OG0004395	ORYLA11237, ORYLA11236	AENJA_24372
OG0004396	ORYLA13670, ORYLA13671	AENJA_24530
OG0004397	ORYLA12670, ORYLA06982, ORYLA12927	AENJA_25166
OG0004398	ORYLA19042	AENJA_25317
OG0004399	ORYLA15917, ORYLA10934	AENJA_25524
OG0004400	ORYLA12834, ORYLA06976	AENJA_25584
OG0004401	ORYLA16391	AENJA_25597
OG0004402	ORYLA00359	AENJA_25980
OG0004403	ORYLA12131	AENJA_26375
OG0004405	ORYLA00290	AENJA_26485
OG0004406	ORYLA07369, ORYLA10660, ORYLA11663	AENJA_26544
OG0004407	ORYLA10493	AENJA_26601
OG0004408	ORYLA04575	AENJA_26831
OG0004459	ORYLA07864	AENJA_00105
OG0004460	ORYLA14340	AENJA_10602, AENJA_00174
OG0004461	ORYLA11220, ORYLA13678	AENJA_00187
OG0004462	ORYLA08525	AENJA_00195
OG0004467	ORYLA17825, ORYLA04362	AENJA_00451
OG0004468	ORYLA01117	AENJA_00461
OG0004471	ORYLA09668	AENJA_00776
OG0004472	ORYLA11083	AENJA_00868
OG0004474	ORYLA15384	AENJA_00922
OG0004475	ORYLA00288	AENJA_03139, AENJA_01045
OG0004476	ORYLA17923	AENJA_01930
OG0004477	ORYLA17327, ORYLA02798, ORYLA14659	AENJA_01958
OG0004479	ORYLA01642	AENJA_02206
OG0004480	ORYLA08284	AENJA_02219
OG0004482	ORYLA09158	AENJA_02336
OG0004483	ORYLA08606	AENJA_02340
OG0004484	ORYLA14440	AENJA_02375
OG0004485	ORYLA03123	AENJA_02522, AENJA_23178
OG0004486	ORYLA09214	AENJA_02721
OG0004487	ORYLA12882	AENJA_02764
OG0004488	ORYLA01537	AENJA_03056
OG0004489	ORYLA13724, ORYLA14275	AENJA_03089
OG0004490	ORYLA17142	AENJA_03148
OG0004491	ORYLA12722	AENJA_03168
OG0004492	ORYLA12318, ORYLA13988	AENJA_03264
OG0004493	ORYLA05968, ORYLA02037	AENJA_03367
OG0004494	ORYLA08165	AENJA_03427
OG0004495	ORYLA06356	AENJA_03794
OG0004496	ORYLA09129	AENJA_03798
OG0004497	ORYLA15163	AENJA_03976
OG0004498	ORYLA01757	AENJA_04040
OG0004499	ORYLA10507	AENJA_04167
OG0004500	ORYLA18253	AENJA_04178
OG0004501	ORYLA10621	AENJA_11831, AENJA_04286
OG0004502	ORYLA16140	AENJA_04449
OG0004503	ORYLA00434, ORYLA00435	AENJA_04529, AENJA_23467
OG0004505	ORYLA09612	AENJA_08695, AENJA_04733, AENJA_22550
OG0004506	ORYLA16269	AENJA_04842
OG0004507	ORYLA17649	AENJA_04865
OG0004508	ORYLA14170	AENJA_05015
OG0004509	ORYLA06656, ORYLA13427	AENJA_05239
OG0004510	ORYLA09938	AENJA_05329
OG0004511	ORYLA18087, ORYLA04001	AENJA_05552
OG0004512	ORYLA10399	AENJA_05863
OG0004513	ORYLA14120	AENJA_06212
OG0004514	ORYLA20179	AENJA_06216
OG0004515	ORYLA08127	AENJA_06345
OG0004516	ORYLA03742	AENJA_06493
OG0004517	ORYLA16270	AENJA_06724
OG0004518	ORYLA00616	AENJA_06827
OG0004519	ORYLA14200	AENJA_06969
OG0004520	ORYLA18565	AENJA_07201
OG0004523	ORYLA05758	AENJA_07641
OG0004524	ORYLA17065	AENJA_07752
OG0004525	ORYLA13633	AENJA_07831
OG0004526	ORYLA02450	AENJA_23914, AENJA_07835
OG0004527	ORYLA13249	AENJA_07903
OG0004529	ORYLA05119	AENJA_07944
OG0004530	ORYLA01274, ORYLA08814, ORYLA09936	AENJA_07969
OG0004531	ORYLA19003	AENJA_08201
OG0004532	ORYLA16544	AENJA_08236
OG0004533	ORYLA13166, ORYLA06373	AENJA_08347
OG0004534	ORYLA04039	AENJA_08393
OG0004535	ORYLA03117	AENJA_08570
OG0004536	ORYLA09084, ORYLA09083	AENJA_08588
OG0004537	ORYLA05587, ORYLA02440	AENJA_08657
OG0004538	ORYLA10469	AENJA_08665
OG0004539	ORYLA05162	AENJA_08729
OG0004540	ORYLA08872	AENJA_08799
OG0004542	ORYLA07728	AENJA_09105
OG0004543	ORYLA00033, ORYLA00032	AENJA_09120
OG0004544	ORYLA16006, ORYLA17168	AENJA_09219
OG0004545	ORYLA18092	AENJA_09222, AENJA_25205, AENJA_22344
OG0004546	ORYLA01595	AENJA_09271
OG0004547	ORYLA14704, ORYLA14524	AENJA_17725
OG0004549	ORYLA15379	AENJA_10884
OG0004550	ORYLA11206	AENJA_10990
OG0004551	ORYLA08011	AENJA_14630
OG0004552	ORYLA07639	AENJA_11123
OG0004553	ORYLA12734	AENJA_11290
OG0004554	ORYLA18535, ORYLA18534	AENJA_11434
OG0004555	ORYLA09267	AENJA_11497
OG0004556	ORYLA05892	AENJA_11553
OG0004557	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004	AENJA_11598
OG0004558	ORYLA14164	AENJA_11692
OG0004559	ORYLA17180	AENJA_11902
OG0004560	ORYLA13492	AENJA_11928
OG0004561	ORYLA13301	AENJA_12022
OG0004563	ORYLA17640	AENJA_12215
OG0004564	ORYLA10092, ORYLA04840	AENJA_12530
OG0004565	ORYLA10682	AENJA_12612
OG0004566	ORYLA09242	AENJA_12676
OG0004567	ORYLA11483	AENJA_12797
OG0004569	ORYLA18519	AENJA_12953
OG0004570	ORYLA04690	AENJA_13253
OG0004571	ORYLA09287	AENJA_13264
OG0004573	ORYLA04092	AENJA_13416
OG0004574	ORYLA10967, ORYLA12086	AENJA_13790
OG0004576	ORYLA01212, ORYLA04929, ORYLA08121	AENJA_13910
OG0004577	ORYLA07568	AENJA_13927
OG0004578	ORYLA02844	AENJA_13961
OG0004579	ORYLA11222, ORYLA11221	AENJA_14039
OG0004581	ORYLA04196	AENJA_14240
OG0004582	ORYLA02882	AENJA_14257
OG0004583	ORYLA11726	AENJA_14685
OG0004584	ORYLA05309	AENJA_14870
OG0004585	ORYLA06291	AENJA_14884
OG0004586	ORYLA03799	AENJA_14926, AENJA_14905
OG0004587	ORYLA07238, ORYLA00478	AENJA_15222, AENJA_17865
OG0004589	ORYLA16243, ORYLA03758	AENJA_15580
OG0004590	ORYLA05519	AENJA_15587
OG0004593	ORYLA01302	AENJA_16066
OG0004595	ORYLA16403, ORYLA06473	AENJA_16184
OG0004596	ORYLA20308	AENJA_16300
OG0004600	ORYLA18120	AENJA_16453
OG0004601	ORYLA02465	AENJA_16456
OG0004602	ORYLA17209	AENJA_16684
OG0004603	ORYLA17128	AENJA_16691
OG0004605	ORYLA17124	AENJA_16792
OG0004606	ORYLA13802	AENJA_17079
OG0004607	ORYLA17571	AENJA_17110
OG0004608	ORYLA11801	AENJA_17422
OG0004609	ORYLA04118	AENJA_17443
OG0004610	ORYLA15229, ORYLA12132	AENJA_17485
OG0004611	ORYLA05090, ORYLA05091	AENJA_17567
OG0004612	ORYLA02074	AENJA_17697
OG0004613	ORYLA06011	AENJA_17756
OG0004614	ORYLA01420	AENJA_17767
OG0004615	ORYLA02433, ORYLA06361, ORYLA13403	AENJA_17805
OG0004616	ORYLA10301, ORYLA09881	AENJA_17897
OG0004617	ORYLA12482, ORYLA15143, ORYLA11125	AENJA_17898
OG0004618	ORYLA00832	AENJA_17899
OG0004619	ORYLA16430	AENJA_18030
OG0004621	ORYLA14201, ORYLA15999	AENJA_18130
OG0004622	ORYLA01749	AENJA_18238
OG0004626	ORYLA12665, ORYLA14546	AENJA_18829
OG0004627	ORYLA08823	AENJA_19058
OG0004628	ORYLA16390, ORYLA08691	AENJA_19220
OG0004629	ORYLA02890	AENJA_19229
OG0004631	ORYLA19321	AENJA_19307
OG0004632	ORYLA08542	AENJA_19345
OG0004633	ORYLA06950	AENJA_19396
OG0004634	ORYLA16289, ORYLA18481	AENJA_19399
OG0004635	ORYLA06004	AENJA_19421
OG0004637	ORYLA12299	AENJA_19514
OG0004638	ORYLA02490	AENJA_19695
OG0004639	ORYLA02611	AENJA_19701
OG0004641	ORYLA18028	AENJA_20072
OG0004642	ORYLA08976, ORYLA08977, ORYLA08978	AENJA_20253
OG0004643	ORYLA18283	AENJA_20590
OG0004644	ORYLA10069	AENJA_20785
OG0004645	ORYLA09111	AENJA_20920
OG0004646	ORYLA14971, ORYLA13019	AENJA_20935
OG0004647	ORYLA17701, ORYLA17702	AENJA_21162
OG0004648	ORYLA12915	AENJA_21464
OG0004649	ORYLA04414, ORYLA03668, ORYLA17354	AENJA_21530
OG0004651	ORYLA14276	AENJA_21665
OG0004652	ORYLA00965	AENJA_21741
OG0004653	ORYLA09884, ORYLA00211	AENJA_21780
OG0004654	ORYLA16505	AENJA_21881
OG0004655	ORYLA17173	AENJA_21945
OG0004656	ORYLA11542	AENJA_22399
OG0004657	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225	AENJA_22627
OG0004659	ORYLA13951	AENJA_22731
OG0004660	ORYLA18953	AENJA_22903
OG0004661	ORYLA00453	AENJA_23009
OG0004662	ORYLA19355, ORYLA11509	AENJA_23022
OG0004664	ORYLA03155	AENJA_23247
OG0004665	ORYLA09688	AENJA_23350
OG0004666	ORYLA20071, ORYLA19994	AENJA_23667
OG0004667	ORYLA08669, ORYLA08668	AENJA_23857
OG0004669	ORYLA05384	AENJA_23970
OG0004670	ORYLA08201, ORYLA08200	AENJA_23983
OG0004671	ORYLA04002	AENJA_24032
OG0004672	ORYLA12303	AENJA_24195
OG0004673	ORYLA09190, ORYLA19670	AENJA_24385
OG0004674	ORYLA02750	AENJA_24465
OG0004675	ORYLA11378	AENJA_24642
OG0004677	ORYLA05147, ORYLA07837, ORYLA10075	AENJA_24896
OG0004678	ORYLA02453	AENJA_25081
OG0004679	ORYLA04583	AENJA_25314
OG0004680	ORYLA04199, ORYLA10510, ORYLA20037	AENJA_25330
OG0004681	ORYLA17281	AENJA_25549
OG0004682	ORYLA07086	AENJA_25603
OG0004683	ORYLA15475	AENJA_25906
OG0004684	ORYLA11591	AENJA_25907
OG0004685	ORYLA17349, ORYLA02295	AENJA_26252
OG0004687	ORYLA15540	AENJA_26633
OG0004689	ORYLA16881	AENJA_26700
OG0004690	ORYLA02091, ORYLA06080	AENJA_26765
OG0004691	ORYLA04688	AENJA_26781
OG0004692	ORYLA07530	AENJA_26783
OG0004728	ORYLA12390	AENJA_00010
OG0004730	ORYLA07703, ORYLA14897, ORYLA12007	AENJA_00270
OG0004731	ORYLA02166	AENJA_00435
OG0004732	ORYLA16376	AENJA_00454
OG0004733	ORYLA17707	AENJA_00482
OG0004735	ORYLA00981	AENJA_00527
OG0004738	ORYLA00685	AENJA_00974
OG0004739	ORYLA08167	AENJA_00833
OG0004740	ORYLA10258	AENJA_00889
OG0004744	ORYLA16514	AENJA_01048
OG0004746	ORYLA14772, ORYLA03481	AENJA_01964
OG0004747	ORYLA13336	AENJA_02204
OG0004748	ORYLA04549	AENJA_25929, AENJA_25930, AENJA_02212
OG0004749	ORYLA15557	AENJA_02213
OG0004750	ORYLA10020, ORYLA08703	AENJA_02329
OG0004751	ORYLA07685	AENJA_03078, AENJA_02331
OG0004752	ORYLA05952	AENJA_02350
OG0004753	ORYLA03643	AENJA_02412
OG0004754	ORYLA13085	AENJA_02418
OG0004755	ORYLA09487	AENJA_02461
OG0004756	ORYLA13894	AENJA_02560
OG0004757	ORYLA18518	AENJA_02653
OG0004758	ORYLA12461	AENJA_02719
OG0004759	ORYLA10102	AENJA_02782
OG0004761	ORYLA17647	AENJA_03060
OG0004763	ORYLA09981	AENJA_03524
OG0004764	ORYLA13390	AENJA_03553
OG0004765	ORYLA06642, ORYLA06865	AENJA_03642
OG0004766	ORYLA19679	AENJA_03824
OG0004767	ORYLA16994	AENJA_03880
OG0004768	ORYLA10159, ORYLA03915	AENJA_03887
OG0004769	ORYLA06352	AENJA_04019
OG0004770	ORYLA10359	AENJA_04020
OG0004772	ORYLA00049	AENJA_12095
OG0004774	ORYLA04647	AENJA_04499
OG0004775	ORYLA08779	AENJA_04683, AENJA_14667
OG0004776	ORYLA17351	AENJA_04694
OG0004777	ORYLA12271, ORYLA00967	AENJA_04780
OG0004779	ORYLA00984, ORYLA08514, ORYLA09517	AENJA_19733, AENJA_05191
OG0004780	ORYLA07216	AENJA_05301, AENJA_06082, AENJA_15015
OG0004782	ORYLA05378	AENJA_05376
OG0004783	ORYLA01169	AENJA_05756
OG0004784	ORYLA12521	AENJA_05766
OG0004785	ORYLA19362	AENJA_05817
OG0004786	ORYLA09795	AENJA_05823
OG0004787	ORYLA08059	AENJA_05829
OG0004789	ORYLA04365	AENJA_06213
OG0004790	ORYLA17410, ORYLA07910, ORYLA16379	AENJA_06220
OG0004791	ORYLA06529	AENJA_06248
OG0004792	ORYLA17893, ORYLA16372	AENJA_06378
OG0004793	ORYLA07392	AENJA_06468
OG0004794	ORYLA10695	AENJA_06550
OG0004795	ORYLA02283	AENJA_06563
OG0004796	ORYLA05358, ORYLA10341	AENJA_06612
OG0004797	ORYLA08718	AENJA_06655
OG0004799	ORYLA15073, ORYLA12362	AENJA_06797
OG0004800	ORYLA19396	AENJA_18628, AENJA_06886
OG0004801	ORYLA00702	AENJA_07057, AENJA_07060
OG0004803	ORYLA04437	AENJA_07208
OG0004804	ORYLA00156	AENJA_07395
OG0004805	ORYLA03659	AENJA_07591
OG0004806	ORYLA05218, ORYLA19730, ORYLA11386	AENJA_07769
OG0004808	ORYLA03793, ORYLA06820	AENJA_07815
OG0004811	ORYLA15264	AENJA_07997
OG0004812	ORYLA14872	AENJA_08047
OG0004813	ORYLA05507	AENJA_08093
OG0004814	ORYLA01124	AENJA_08117
OG0004815	ORYLA11571	AENJA_08187
OG0004816	ORYLA11190	AENJA_08251
OG0004817	ORYLA09901	AENJA_08281
OG0004818	ORYLA09122, ORYLA03124	AENJA_08517
OG0004819	ORYLA15855	AENJA_08530, AENJA_08531
OG0004820	ORYLA11602	AENJA_08918
OG0004821	ORYLA11088	AENJA_09028
OG0004822	ORYLA09952	AENJA_09116
OG0004823	ORYLA04798, ORYLA15405	AENJA_09117
OG0004824	ORYLA14406	AENJA_09143
OG0004825	ORYLA04570	AENJA_09280
OG0004826	ORYLA11847	AENJA_09359
OG0004828	ORYLA04889	AENJA_09627
OG0004829	ORYLA12156, ORYLA14879	AENJA_09743
OG0004830	ORYLA15074	AENJA_09877
OG0004831	ORYLA01981, ORYLA05958, ORYLA10270	AENJA_09893
OG0004832	ORYLA08674	AENJA_09922
OG0004833	ORYLA03885	AENJA_09996
OG0004834	ORYLA04184	AENJA_10100
OG0004835	ORYLA17262, ORYLA04419	AENJA_10287
OG0004836	ORYLA03354	AENJA_10309
OG0004837	ORYLA15065	AENJA_10362
OG0004838	ORYLA02046, ORYLA02045	AENJA_10479
OG0004839	ORYLA05517	AENJA_10621
OG0004840	ORYLA16583	AENJA_10771
OG0004841	ORYLA15150	AENJA_10828
OG0004844	ORYLA19914	AENJA_11067
OG0004846	ORYLA15158	AENJA_11191
OG0004847	ORYLA03147, ORYLA00985, ORYLA08513, ORYLA09518	AENJA_11225
OG0004849	ORYLA17011	AENJA_11321
OG0004850	ORYLA13533	AENJA_11412
OG0004851	ORYLA14792, ORYLA12705	AENJA_11448
OG0004852	ORYLA18016	AENJA_11559
OG0004854	ORYLA08746	AENJA_11701
OG0004855	ORYLA18312	AENJA_11702
OG0004856	ORYLA10715, ORYLA04505	AENJA_11708
OG0004858	ORYLA02769	AENJA_12040
OG0004859	ORYLA08698	AENJA_12107
OG0004860	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441	AENJA_12135
OG0004861	ORYLA12004, ORYLA12003, ORYLA10443	AENJA_12181
OG0004862	ORYLA14124	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	ORYLA16843	AENJA_12291
OG0004864	ORYLA11253	AENJA_12322
OG0004865	ORYLA03762	AENJA_17394, AENJA_12376
OG0004866	ORYLA01260	AENJA_12555
OG0004867	ORYLA11440	AENJA_12713
OG0004868	ORYLA20031, ORYLA10712	AENJA_12819
OG0004869	ORYLA13932	AENJA_12936
OG0004870	ORYLA00933, ORYLA00934	AENJA_12972
OG0004871	ORYLA19256, ORYLA16297	AENJA_13199
OG0004872	ORYLA06979, ORYLA15186	AENJA_13238
OG0004873	ORYLA04582	AENJA_24529
OG0004874	ORYLA01640	AENJA_13351
OG0004875	ORYLA13032	AENJA_13517
OG0004877	ORYLA17299	AENJA_13821
OG0004879	ORYLA06951	AENJA_13901, AENJA_13900
OG0004880	ORYLA14689	AENJA_14006
OG0004881	ORYLA06894	AENJA_14067
OG0004882	ORYLA15282	AENJA_14071
OG0004883	ORYLA17053, ORYLA00797, ORYLA16969	AENJA_14293
OG0004884	ORYLA10448	AENJA_14362, AENJA_15468
OG0004886	ORYLA08772	AENJA_14557
OG0004887	ORYLA01863	AENJA_14679
OG0004888	ORYLA08697	AENJA_14916
OG0004889	ORYLA02582	AENJA_15082
OG0004890	ORYLA03761	AENJA_15359
OG0004891	ORYLA05977	AENJA_15447
OG0004892	ORYLA05254, ORYLA18134	AENJA_15515
OG0004893	ORYLA02246	AENJA_15519
OG0004894	ORYLA12952	AENJA_15564
OG0004895	ORYLA04539	AENJA_15591
OG0004896	ORYLA18463	AENJA_15696
OG0004898	ORYLA03730	AENJA_15713
OG0004900	ORYLA16299	AENJA_15868
OG0004901	ORYLA15990, ORYLA14032	AENJA_16306
OG0004902	ORYLA07532, ORYLA04755	AENJA_16316
OG0004903	ORYLA09008	AENJA_16438
OG0004904	ORYLA16700	AENJA_16465
OG0004905	ORYLA08080, ORYLA08081	AENJA_16494
OG0004906	ORYLA00596, ORYLA00597	AENJA_16690, AENJA_26441
OG0004907	ORYLA03027	AENJA_16734
OG0004908	ORYLA02162	AENJA_16862
OG0004911	ORYLA07733, ORYLA16989	AENJA_16946
OG0004912	ORYLA05001, ORYLA08102, ORYLA10754, ORYLA08103, ORYLA05002, ORYLA20477	AENJA_17019
OG0004913	ORYLA07472	AENJA_17248
OG0004914	ORYLA04368	AENJA_17388
OG0004915	ORYLA03690, ORYLA17270	AENJA_17467
OG0004916	ORYLA09879, ORYLA01769	AENJA_17520
OG0004917	ORYLA10606	AENJA_17545
OG0004919	ORYLA14133	AENJA_17808
OG0004920	ORYLA08371	AENJA_17812
OG0004922	ORYLA01635	AENJA_18037
OG0004923	ORYLA03259	AENJA_26541, AENJA_18139
OG0004924	ORYLA05542	AENJA_18232
OG0004925	ORYLA19633	AENJA_18478
OG0004926	ORYLA17520	AENJA_18485
OG0004927	ORYLA10076	AENJA_18519
OG0004928	ORYLA08046, ORYLA16427	AENJA_18869
OG0004929	ORYLA03183, ORYLA04033	AENJA_18909
OG0004930	ORYLA13126	AENJA_18934
OG0004931	ORYLA03549, ORYLA03550, ORYLA04551	AENJA_19420
OG0004932	ORYLA16065, ORYLA15866	AENJA_19433
OG0004933	ORYLA03890, ORYLA20416, ORYLA03891	AENJA_19474
OG0004934	ORYLA17838	AENJA_19615
OG0004935	ORYLA02089	AENJA_19714
OG0004936	ORYLA10535	AENJA_19999
OG0004937	ORYLA04276, ORYLA11395, ORYLA05167	AENJA_20030, AENJA_25238
OG0004938	ORYLA06008	AENJA_20207
OG0004939	ORYLA12117	AENJA_20237
OG0004940	ORYLA11977	AENJA_20384
OG0004941	ORYLA07528	AENJA_20437
OG0004942	ORYLA11379	AENJA_20554
OG0004943	ORYLA01562	AENJA_21353
OG0004944	ORYLA14463	AENJA_21776
OG0004945	ORYLA14652	AENJA_24471, AENJA_22088
OG0004946	ORYLA11413	AENJA_22254
OG0004947	ORYLA02402	AENJA_22271
OG0004948	ORYLA12320	AENJA_22467
OG0004950	ORYLA09371	AENJA_22659
OG0004951	ORYLA09418	AENJA_22900
OG0004952	ORYLA11665	AENJA_23013
OG0004953	ORYLA01519, ORYLA04675	AENJA_23228
OG0004954	ORYLA11697	AENJA_23328
OG0004955	ORYLA14333	AENJA_23340
OG0004956	ORYLA20244	AENJA_23341
OG0004957	ORYLA10007	AENJA_23455
OG0004961	ORYLA06702	AENJA_23701
OG0004962	ORYLA01777	AENJA_23749
OG0004963	ORYLA17617	AENJA_23812
OG0004964	ORYLA16492	AENJA_24147
OG0004965	ORYLA05340	AENJA_24203
OG0004967	ORYLA16102	AENJA_24426
OG0004968	ORYLA12313	AENJA_24458
OG0004969	ORYLA06920, ORYLA18795, ORYLA18794	AENJA_24520
OG0004970	ORYLA19671	AENJA_24573
OG0004971	ORYLA08144	AENJA_24578
OG0004972	ORYLA16919	AENJA_24749
OG0004973	ORYLA12832	AENJA_24853
OG0004974	ORYLA15211	AENJA_24904
OG0004975	ORYLA02620	AENJA_25050
OG0004976	ORYLA03920	AENJA_25080
OG0004977	ORYLA09696	AENJA_25085
OG0004978	ORYLA01266	AENJA_25196
OG0004979	ORYLA08922	AENJA_25410
OG0004981	ORYLA01978	AENJA_25504
OG0004982	ORYLA02451	AENJA_25668
OG0004983	ORYLA00691	AENJA_25750
OG0004985	ORYLA20005, ORYLA13709	AENJA_26124
OG0004987	ORYLA19089	AENJA_26226
OG0004988	ORYLA18683	AENJA_26346
OG0004989	ORYLA12481	AENJA_26564
OG0004990	ORYLA13536	AENJA_26628
OG0004991	ORYLA13806	AENJA_26634
OG0004993	ORYLA02940	AENJA_26728
OG0005038	ORYLA15716	AENJA_00045
OG0005040	ORYLA04085	AENJA_00082
OG0005041	ORYLA07417, ORYLA14444	AENJA_00180
OG0005044	ORYLA00181, ORYLA04418, ORYLA03645	AENJA_00304
OG0005045	ORYLA11779, ORYLA05518	AENJA_00355
OG0005046	ORYLA14997	AENJA_00376
OG0005047	ORYLA07987, ORYLA16877	AENJA_00552
OG0005048	ORYLA06249	AENJA_00701
OG0005049	ORYLA15459	AENJA_00801
OG0005050	ORYLA05098	AENJA_00873
OG0005053	ORYLA12920	AENJA_01012
OG0005055	ORYLA08138, ORYLA05157	AENJA_01142
OG0005058	ORYLA14562	AENJA_01526
OG0005059	ORYLA18022	AENJA_01536
OG0005060	ORYLA00757, ORYLA03464	AENJA_01648, AENJA_09889
OG0005061	ORYLA05876	AENJA_01869
OG0005062	ORYLA18897	AENJA_01961
OG0005063	ORYLA08091, ORYLA04992, ORYLA01429, ORYLA07360	AENJA_02075
OG0005064	ORYLA08556, ORYLA02178	AENJA_02094, AENJA_02088
OG0005065	ORYLA00845	AENJA_02249
OG0005067	ORYLA06411	AENJA_02335
OG0005069	ORYLA07911	AENJA_02390
OG0005070	ORYLA16903	AENJA_02420
OG0005071	ORYLA09450, ORYLA06907, ORYLA03519	AENJA_02437, AENJA_20683, AENJA_02436
OG0005072	ORYLA09737	AENJA_02445
OG0005073	ORYLA01316	AENJA_02563
OG0005074	ORYLA01438	AENJA_02693
OG0005075	ORYLA10858	AENJA_02759
OG0005076	ORYLA19805	AENJA_02930
OG0005077	ORYLA14431	AENJA_02964
OG0005079	ORYLA10129	AENJA_03063
OG0005080	ORYLA05154, ORYLA10527, ORYLA11908, ORYLA08137	AENJA_03126
OG0005081	ORYLA00039	AENJA_03161
OG0005083	ORYLA05152	AENJA_03370
OG0005084	ORYLA15931, ORYLA14122, ORYLA15378	AENJA_03378
OG0005085	ORYLA10979, ORYLA14773	AENJA_03391
OG0005086	ORYLA13730	AENJA_03514
OG0005088	ORYLA13143	AENJA_03643
OG0005089	ORYLA01494	AENJA_03710
OG0005090	ORYLA16259	AENJA_03754
OG0005091	ORYLA01452	AENJA_03934
OG0005092	ORYLA20203	AENJA_03948
OG0005093	ORYLA11522	AENJA_03996
OG0005095	ORYLA19963	AENJA_04110
OG0005096	ORYLA07995	AENJA_04204
OG0005097	ORYLA07754	AENJA_04431
OG0005099	ORYLA17020	AENJA_04491
OG0005100	ORYLA05377	AENJA_04820
OG0005102	ORYLA08296	AENJA_04857
OG0005103	ORYLA05437, ORYLA11616	AENJA_04873
OG0005104	ORYLA12457	AENJA_05405
OG0005105	ORYLA19769, ORYLA16892, ORYLA16723	AENJA_05433
OG0005106	ORYLA09112	AENJA_05457
OG0005107	ORYLA15026	AENJA_05759
OG0005108	ORYLA06871	AENJA_19182
OG0005109	ORYLA16110	AENJA_05821
OG0005110	ORYLA16260	AENJA_05901
OG0005111	ORYLA15628	AENJA_05942
OG0005112	ORYLA04859	AENJA_06748
OG0005113	ORYLA10509	AENJA_06751
OG0005114	ORYLA06945, ORYLA18260	AENJA_06756
OG0005115	ORYLA08943, ORYLA18146	AENJA_07188
OG0005117	ORYLA07138	AENJA_07237
OG0005118	ORYLA16097	AENJA_07278
OG0005119	ORYLA11586, ORYLA11661	AENJA_07457
OG0005120	ORYLA08287	AENJA_07511, AENJA_10440
