Orthogroup	ORYLA	HUMAN
OG0004677	ORYLA10075	HUMAN08392, HUMAN08391
OG0004678	ORYLA02453	HUMAN29263
OG0004679	ORYLA04583	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405
OG0004680	ORYLA04199	HUMAN04890
OG0004680	ORYLA10510, ORYLA20037	HUMAN16833
OG0004681	ORYLA17281	HUMAN19942, HUMAN19943
OG0004682	ORYLA07086	HUMAN00873, HUMAN00872
OG0004683	ORYLA15475	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004684	ORYLA11591	HUMAN04870
OG0004685	ORYLA17349, ORYLA02295	HUMAN19767
OG0004687	ORYLA15540	HUMAN20906, HUMAN20910, HUMAN20907
OG0004689	ORYLA16881	HUMAN22642
OG0004690	ORYLA02091, ORYLA06080	HUMAN24393
OG0004691	ORYLA04688	HUMAN18674
OG0004692	ORYLA07530	HUMAN04952
OG0004694	ORYLA07688	HUMAN14699, HUMAN14701
OG0004696	ORYLA12496	HUMAN03214, HUMAN03217
OG0004697	ORYLA00164	HUMAN22888, HUMAN22889
OG0004698	ORYLA16637	HUMAN13649
OG0004698	ORYLA16750, ORYLA07996	HUMAN10199, HUMAN10198, HUMAN10197
OG0004699	ORYLA14125	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004700	ORYLA06095	HUMAN01840
OG0004703	ORYLA17592	HUMAN07096
OG0004704	ORYLA12854	HUMAN01061
OG0004705	ORYLA04222, ORYLA03157	HUMAN23960, HUMAN07591
OG0004706	ORYLA05620	HUMAN26095
OG0004707	ORYLA01389	HUMAN23100
OG0004708	ORYLA17151	HUMAN12418
OG0004711	ORYLA09874	HUMAN30200, HUMAN30199, HUMAN16058
OG0004712	ORYLA19490, ORYLA07055	HUMAN20742
OG0004712	ORYLA06532	HUMAN27839
OG0004712	ORYLA06497	HUMAN27863
OG0004713	ORYLA03299, ORYLA04098	HUMAN21254
OG0004713	ORYLA05942	HUMAN15761
OG0004714	ORYLA17902, ORYLA14115	HUMAN19919
OG0004714	ORYLA17903	HUMAN19920
OG0004714	ORYLA03473, ORYLA00662, ORYLA01135, ORYLA01134, ORYLA02322	HUMAN19932
OG0004728	ORYLA12390	HUMAN11621
OG0004729	ORYLA17773	HUMAN19936
OG0004730	ORYLA07703	HUMAN28539
OG0004730	ORYLA14897, ORYLA12007	HUMAN09659
OG0004731	ORYLA02166	HUMAN28356
OG0004732	ORYLA16376	HUMAN10960
OG0004733	ORYLA17707	HUMAN23596
OG0004735	ORYLA00981	HUMAN28210
OG0004738	ORYLA00685	HUMAN13648
OG0004740	ORYLA10258	HUMAN09243, HUMAN09242
OG0004744	ORYLA16514	HUMAN25907
OG0004746	ORYLA14772	HUMAN06099
OG0004747	ORYLA13336	HUMAN24414
OG0004748	ORYLA04549	HUMAN05638
OG0004749	ORYLA15557	HUMAN18871
OG0004750	ORYLA10020, ORYLA08703	HUMAN17672
OG0004751	ORYLA07685	HUMAN04838
OG0004752	ORYLA05952	HUMAN00597
OG0004753	ORYLA03643	HUMAN21696
OG0004754	ORYLA13085	HUMAN10396
OG0004755	ORYLA09487	HUMAN07905
OG0004756	ORYLA13894	HUMAN00386
OG0004757	ORYLA18518	HUMAN08575
OG0004758	ORYLA12461	HUMAN11660
OG0004759	ORYLA10102	HUMAN08595
OG0004761	ORYLA17647	HUMAN13899
OG0004763	ORYLA09981	HUMAN01550, HUMAN01549, HUMAN01519
OG0004764	ORYLA13390	HUMAN01006
OG0004765	ORYLA06642, ORYLA06865	HUMAN14318
OG0004766	ORYLA19679	HUMAN19581, HUMAN19587
OG0004767	ORYLA16994	HUMAN20245, HUMAN20244, HUMAN20243
OG0004768	ORYLA10159	HUMAN22364
OG0004768	ORYLA03915	HUMAN24007
OG0004769	ORYLA06352	HUMAN01235
OG0004770	ORYLA10359	HUMAN00795
OG0004774	ORYLA04647	HUMAN03427
OG0004775	ORYLA08779	HUMAN18107
OG0004776	ORYLA17351	HUMAN19769
OG0004777	ORYLA12271	HUMAN07900, HUMAN07899
OG0004777	ORYLA00967	HUMAN30283
OG0004779	ORYLA00984	HUMAN30111
OG0004779	ORYLA09517	HUMAN29725, HUMAN29741
OG0004782	ORYLA05378	HUMAN13755
OG0004783	ORYLA01169	HUMAN27505
OG0004784	ORYLA12521	HUMAN25867
OG0004785	ORYLA19362	HUMAN18026
OG0004786	ORYLA09795	HUMAN18254
OG0004787	ORYLA08059	HUMAN05706
OG0004788	ORYLA17920	HUMAN07427
OG0004789	ORYLA04365	HUMAN26363
OG0004790	ORYLA17410	HUMAN20266
OG0004790	ORYLA07910, ORYLA16379	HUMAN07157
OG0004791	ORYLA06529	HUMAN01050, HUMAN01049
OG0004792	ORYLA17893, ORYLA16372	HUMAN10952, HUMAN07261
OG0004793	ORYLA07392	HUMAN17121
OG0004794	ORYLA10695	HUMAN16576, HUMAN16578, HUMAN16575
OG0004795	ORYLA02283	HUMAN07355
OG0004796	ORYLA05358	HUMAN28074
OG0004796	ORYLA10341	HUMAN00490
OG0004797	ORYLA08718	HUMAN08833
OG0004799	ORYLA15073, ORYLA12362	HUMAN06196
OG0004800	ORYLA19396	HUMAN17729
OG0004801	ORYLA00702	HUMAN10299, HUMAN10298
OG0004803	ORYLA04437	HUMAN05216
OG0004804	ORYLA00156	HUMAN13490, HUMAN13489
OG0004805	ORYLA03659	HUMAN07478
OG0004806	ORYLA05218	HUMAN18702
OG0004806	ORYLA19730, ORYLA11386	HUMAN08725
OG0004808	ORYLA03793, ORYLA06820	HUMAN21575
OG0004811	ORYLA15264	HUMAN11108
OG0004812	ORYLA14872	HUMAN03902, HUMAN03901
OG0004813	ORYLA05507	HUMAN28159, HUMAN28158
OG0004814	ORYLA01124	HUMAN04561
OG0004815	ORYLA11571	HUMAN25783
OG0004816	ORYLA11190	HUMAN15119, HUMAN15517
OG0004817	ORYLA09901	HUMAN17914
OG0004818	ORYLA09122	HUMAN21311, HUMAN21312
OG0004818	ORYLA03124	HUMAN05710
OG0004819	ORYLA15855	HUMAN19316
OG0004820	ORYLA11602	HUMAN25471
OG0004821	ORYLA11088	HUMAN26976
OG0004822	ORYLA09952	HUMAN18150, HUMAN18149, HUMAN18151, HUMAN03608, HUMAN18148
OG0004823	ORYLA15405	HUMAN01456
OG0004824	ORYLA14406	HUMAN02354
OG0004825	ORYLA04570	HUMAN05714
OG0004826	ORYLA11847	HUMAN02645
OG0004828	ORYLA04889	HUMAN03376
OG0004829	ORYLA12156, ORYLA14879	HUMAN09713, HUMAN09712
OG0004830	ORYLA15074	HUMAN15040, HUMAN15039
OG0004831	ORYLA01981, ORYLA05958	HUMAN00753
OG0004831	ORYLA10270	HUMAN25382
OG0004832	ORYLA08674	HUMAN07467, HUMAN07466
OG0004833	ORYLA03885	HUMAN23800
OG0004834	ORYLA04184	HUMAN05194
OG0004835	ORYLA17262	HUMAN07221, HUMAN07220
OG0004835	ORYLA04419	HUMAN13098
OG0004836	ORYLA03354	HUMAN26405, HUMAN26407
OG0004837	ORYLA15065	HUMAN26478
OG0004838	ORYLA02046, ORYLA02045	HUMAN00791, HUMAN00792
OG0004839	ORYLA05517	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558
OG0004840	ORYLA16583	HUMAN14498
OG0004841	ORYLA15150	HUMAN15250
OG0004843	ORYLA18629	HUMAN10990
OG0004844	ORYLA19914	HUMAN03500, HUMAN03499, HUMAN03498
OG0004845	ORYLA04667	HUMAN05755, HUMAN05756, HUMAN05754
OG0004846	ORYLA15158	HUMAN10005
OG0004847	ORYLA03147	HUMAN05255
OG0004847	ORYLA08513	HUMAN29742
OG0004848	ORYLA14607	HUMAN04136
OG0004849	ORYLA17011	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141
OG0004850	ORYLA13533	HUMAN21232
OG0004851	ORYLA14792, ORYLA12705	HUMAN09816, HUMAN09817
OG0004852	ORYLA18016	HUMAN29155, HUMAN29156
OG0004854	ORYLA08746	HUMAN17423, HUMAN17424
OG0004855	ORYLA18312	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003
OG0004856	ORYLA10715	HUMAN22862
OG0004856	ORYLA04505	HUMAN30262
OG0004857	ORYLA17621	HUMAN19775, HUMAN19774, HUMAN19772
OG0004858	ORYLA02769	HUMAN07134
OG0004859	ORYLA08698	HUMAN17723
OG0004860	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441	HUMAN23317
OG0004861	ORYLA12004, ORYLA12003, ORYLA10443	HUMAN08822
OG0004862	ORYLA14124	HUMAN19086, HUMAN19087
OG0004863	ORYLA16843	HUMAN16075
OG0004864	ORYLA11253	HUMAN02859
OG0004865	ORYLA03762	HUMAN13042
OG0004866	ORYLA01260	HUMAN30179
OG0004867	ORYLA11440	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994
OG0004868	ORYLA20031	HUMAN17048
OG0004868	ORYLA10712	HUMAN09007
OG0004869	ORYLA13932	HUMAN06673
OG0004870	ORYLA00933, ORYLA00934	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228
OG0004871	ORYLA19256	HUMAN07251
OG0004872	ORYLA06979	HUMAN13810
OG0004874	ORYLA01640	HUMAN28387
OG0004875	ORYLA13032	HUMAN00886, HUMAN00885
OG0004877	ORYLA17299	HUMAN22615
OG0004879	ORYLA06951	HUMAN22013
OG0004880	ORYLA14689	HUMAN06214
OG0004881	ORYLA06894	HUMAN21876
OG0004882	ORYLA15282	HUMAN11368
OG0004883	ORYLA00797	HUMAN13191
OG0004883	ORYLA16969	HUMAN26606
OG0004884	ORYLA10448	HUMAN08805, HUMAN29602
OG0004885	ORYLA00395	HUMAN22740, HUMAN22742, HUMAN22741
OG0004886	ORYLA08772	HUMAN07864
OG0004887	ORYLA01863	HUMAN00785, HUMAN00786
OG0004888	ORYLA08697	HUMAN17722
OG0004889	ORYLA02582	HUMAN29228, HUMAN29229
OG0004891	ORYLA05977	HUMAN00745
OG0004892	ORYLA05254	HUMAN03670
OG0004892	ORYLA18134	HUMAN27524
OG0004893	ORYLA02246	HUMAN00654
OG0004894	ORYLA12952	HUMAN29585
OG0004895	ORYLA04539	HUMAN26753
OG0004896	ORYLA18463	HUMAN29483
OG0004897	ORYLA04453	HUMAN24075
OG0004898	ORYLA03730	HUMAN05713
OG0004899	ORYLA00515	HUMAN30695, HUMAN23131
OG0004900	ORYLA16299	HUMAN18227
OG0004901	ORYLA15990, ORYLA14032	HUMAN24931
OG0004902	ORYLA07532, ORYLA04755	HUMAN17054
OG0004903	ORYLA09008	HUMAN14027, HUMAN14026
OG0004904	ORYLA16700	HUMAN10419
OG0004905	ORYLA08080, ORYLA08081	HUMAN22833
OG0004906	ORYLA00596, ORYLA00597	HUMAN10655
OG0004907	ORYLA03027	HUMAN15470
OG0004908	ORYLA02162	HUMAN21935
OG0004911	ORYLA07733, ORYLA16989	HUMAN20237
OG0004912	ORYLA05001, ORYLA08102	HUMAN03369
OG0004912	ORYLA08103, ORYLA05002	HUMAN03370
OG0004912	ORYLA20477	HUMAN22787
OG0004913	ORYLA07472	HUMAN26739
OG0004914	ORYLA04368	HUMAN12452, HUMAN12453
OG0004915	ORYLA03690	HUMAN12229
OG0004915	ORYLA17270	HUMAN07232
OG0004916	ORYLA09879	HUMAN17880
OG0004916	ORYLA01769	HUMAN26045
OG0004917	ORYLA10606	HUMAN00471
OG0004919	ORYLA14133	HUMAN19186
OG0004920	ORYLA08371	HUMAN17677
OG0004922	ORYLA01635	HUMAN01863
OG0004923	ORYLA03259	HUMAN11721, HUMAN11722, HUMAN11720
OG0004924	ORYLA05542	HUMAN23140, HUMAN23139
OG0004925	ORYLA19633	HUMAN01646
OG0004926	ORYLA17520	HUMAN29059
OG0004927	ORYLA10076	HUMAN08390
OG0004928	ORYLA08046, ORYLA16427	HUMAN12518
OG0004929	ORYLA03183, ORYLA04033	HUMAN07565
OG0004930	ORYLA13126	HUMAN29759, HUMAN21984, HUMAN24137
OG0004932	ORYLA16065, ORYLA15866	HUMAN19267
OG0004933	ORYLA03890	HUMAN23792
OG0004933	ORYLA20416	HUMAN23005
OG0004933	ORYLA03891	HUMAN23791
OG0004934	ORYLA17838	HUMAN29168
OG0004935	ORYLA02089	HUMAN24721
OG0004936	ORYLA10535	HUMAN09213, HUMAN09197
OG0004937	ORYLA11395	HUMAN08781
OG0004937	ORYLA05167	HUMAN16946
OG0004938	ORYLA06008	HUMAN15695, HUMAN15696, HUMAN15694
OG0004939	ORYLA12117	HUMAN23691, HUMAN04300
OG0004940	ORYLA11977	HUMAN16584, HUMAN16585
OG0004941	ORYLA07528	HUMAN02004
OG0004942	ORYLA11379	HUMAN16730
OG0004943	ORYLA05443	HUMAN28185
OG0004944	ORYLA14463	HUMAN21444
OG0004945	ORYLA14652	HUMAN01119, HUMAN01121, HUMAN01122
OG0004946	ORYLA11413	HUMAN02518
OG0004948	ORYLA12320	HUMAN12800, HUMAN04292
OG0004950	ORYLA09371	HUMAN01480
OG0004951	ORYLA09418	HUMAN29736, HUMAN29734, HUMAN29735
OG0004952	ORYLA11665	HUMAN08308
OG0004953	ORYLA01519, ORYLA04675	HUMAN03686
OG0004954	ORYLA11697	HUMAN27622
OG0004955	ORYLA14333	HUMAN06607
OG0004956	ORYLA20244	HUMAN29829
OG0004957	ORYLA10007	HUMAN18472
OG0004958	ORYLA02376	HUMAN23521
OG0004959	ORYLA15213	HUMAN04417
OG0004959	ORYLA11179	HUMAN27015
OG0004961	ORYLA06702	HUMAN19601
OG0004962	ORYLA01777	HUMAN26029
OG0004963	ORYLA17617	HUMAN07416
OG0004964	ORYLA16492	HUMAN12699, HUMAN12698
OG0004965	ORYLA05340	HUMAN13750
OG0004967	ORYLA16102	HUMAN06413
OG0004968	ORYLA12313	HUMAN11380
OG0004969	ORYLA06920, ORYLA18795, ORYLA18794	HUMAN21857
OG0004970	ORYLA19671	HUMAN30327, HUMAN07693
OG0004971	ORYLA08144	HUMAN16945
OG0004972	ORYLA16919	HUMAN10712
OG0004973	ORYLA12832	HUMAN18457, HUMAN18458, HUMAN18455
OG0004974	ORYLA15211	HUMAN04419
OG0004975	ORYLA02620	HUMAN23277
OG0004976	ORYLA03920	HUMAN24013
OG0004977	ORYLA09696	HUMAN17974
OG0004978	ORYLA01266	HUMAN30022
OG0004979	ORYLA08922	HUMAN02806, HUMAN02808, HUMAN02807
OG0004981	ORYLA01978	HUMAN20596, HUMAN20595
OG0004982	ORYLA02451	HUMAN29353
OG0004983	ORYLA00691	HUMAN03516
OG0004983	ORYLA14478	HUMAN27572, HUMAN27573
OG0004985	ORYLA20005, ORYLA13709	HUMAN20484, HUMAN20483
OG0004986	ORYLA09979	HUMAN21358
OG0004987	ORYLA00135	HUMAN03278
OG0004988	ORYLA18683	HUMAN19938
OG0004989	ORYLA12481	HUMAN04327
OG0004990	ORYLA13536	HUMAN22240
OG0004991	ORYLA13806	HUMAN20960
OG0004992	ORYLA13226	HUMAN02241
OG0004994	ORYLA16504	HUMAN15962, HUMAN15963, HUMAN15961
OG0004995	ORYLA12412	HUMAN09543
OG0004995	ORYLA12413	HUMAN09544, HUMAN09546
OG0004996	ORYLA13734	HUMAN20492
OG0004997	ORYLA08128	HUMAN03772, HUMAN03771
OG0004999	ORYLA06225	HUMAN04129, HUMAN07445, HUMAN04130
OG0005000	ORYLA11042	HUMAN06921, HUMAN06922
OG0005002	ORYLA06386	HUMAN14209, HUMAN14210
OG0005003	ORYLA00370	HUMAN11768
OG0005004	ORYLA10006	HUMAN18474
OG0005004	ORYLA01363	HUMAN29972
OG0005005	ORYLA17025, ORYLA17026	HUMAN20277, HUMAN20276
OG0005006	ORYLA16402	HUMAN12769
OG0005007	ORYLA13299	HUMAN21843
OG0005007	ORYLA09469	HUMAN07608
OG0005008	ORYLA05637	HUMAN23160, HUMAN23159
OG0005008	ORYLA12656	HUMAN11023
OG0005009	ORYLA09124	HUMAN21318
OG0005010	ORYLA07804	HUMAN13457, HUMAN13455, HUMAN13456
OG0005011	ORYLA11320	HUMAN08658, HUMAN08657
OG0005012	ORYLA06041	HUMAN01889
OG0005013	ORYLA19131	HUMAN07845
OG0005013	ORYLA19132	HUMAN07846
OG0005014	ORYLA17365	HUMAN19726
OG0005015	ORYLA07343	HUMAN22775
OG0005016	ORYLA04624	HUMAN03348, HUMAN03349, HUMAN03350
OG0005017	ORYLA18082	HUMAN23550
OG0005017	ORYLA14964	HUMAN09905
OG0005020	ORYLA15015, ORYLA15016	HUMAN02894, HUMAN02893
OG0005020	ORYLA14146, ORYLA15694	HUMAN21090, HUMAN21089, HUMAN21088
OG0005022	ORYLA00776, ORYLA16262	HUMAN10758, HUMAN10757
OG0005038	ORYLA15716	HUMAN30525, HUMAN22584, HUMAN30524
OG0005040	ORYLA04085	HUMAN19381
OG0005041	ORYLA07417	HUMAN11889
OG0005041	ORYLA14444	HUMAN00164
OG0005044	ORYLA00181	HUMAN05004
OG0005045	ORYLA11779, ORYLA05518	HUMAN25556
OG0005046	ORYLA14997	HUMAN00004, HUMAN28435, HUMAN00003
OG0005047	ORYLA07987, ORYLA16877	HUMAN10328
OG0005048	ORYLA06249	HUMAN01970, HUMAN01971
OG0005049	ORYLA15459	HUMAN20890
OG0005050	ORYLA05098	HUMAN18648
OG0005053	ORYLA12920	HUMAN11762
OG0005054	ORYLA13075	HUMAN01196
OG0005055	ORYLA08138, ORYLA05157	HUMAN16975
OG0005057	ORYLA11617	HUMAN25520
OG0005058	ORYLA14562	HUMAN26910, HUMAN26911, HUMAN26909
OG0005059	ORYLA18022	HUMAN29338
OG0005060	ORYLA00757	HUMAN03602
OG0005061	ORYLA05876	HUMAN05905
OG0005062	ORYLA18897	HUMAN06705, HUMAN06706, HUMAN06704
OG0005063	ORYLA08091, ORYLA04992	HUMAN03268
OG0005063	ORYLA01429, ORYLA07360	HUMAN22726
OG0005064	ORYLA08556, ORYLA02178	HUMAN24584
OG0005065	ORYLA00845	HUMAN22143
OG0005067	ORYLA06411	HUMAN02805
OG0005069	ORYLA07911	HUMAN10354, HUMAN10353
OG0005070	ORYLA16903	HUMAN13377, HUMAN13376
OG0005071	ORYLA09450, ORYLA06907, ORYLA03519	HUMAN07686, HUMAN07685
OG0005072	ORYLA09737	HUMAN29547, HUMAN29546
OG0005073	ORYLA01316	HUMAN24275
OG0005074	ORYLA01438	HUMAN28758
OG0005075	ORYLA10858	HUMAN02884
OG0005076	ORYLA19805	HUMAN09672
OG0005077	ORYLA14431	HUMAN00029
OG0005079	ORYLA10129	HUMAN09354
OG0005080	ORYLA05154	HUMAN25864
OG0005080	ORYLA10527, ORYLA11908	HUMAN09254
OG0005081	ORYLA00039	HUMAN12565
OG0005083	ORYLA05152	HUMAN25817
OG0005084	ORYLA15378	HUMAN19679
OG0005085	ORYLA10979, ORYLA14773	HUMAN06097, HUMAN06098, HUMAN06096
OG0005086	ORYLA13730	HUMAN21034
OG0005087	ORYLA06247	HUMAN01972
OG0005088	ORYLA13143	HUMAN14928
OG0005089	ORYLA01494	HUMAN28932
OG0005090	ORYLA16259	HUMAN21424, HUMAN21490, HUMAN10465
OG0005091	ORYLA01452	HUMAN07508
OG0005092	ORYLA20203	HUMAN29848
OG0005093	ORYLA11522	HUMAN25442
OG0005095	ORYLA19963	HUMAN11318, HUMAN11317
OG0005096	ORYLA07995	HUMAN10193
OG0005097	ORYLA07754	HUMAN20169
OG0005098	ORYLA09853	HUMAN17838, HUMAN17837
OG0005099	ORYLA17020	HUMAN20122
OG0005100	ORYLA05377	HUMAN13754
OG0005102	ORYLA08296	HUMAN13598
OG0005103	ORYLA05437	HUMAN00526
OG0005103	ORYLA11616	HUMAN25518
OG0005104	ORYLA12457	HUMAN11571, HUMAN11572
OG0005105	ORYLA19769, ORYLA16892	HUMAN13301
OG0005105	ORYLA16723	HUMAN10689
OG0005106	ORYLA09112	HUMAN07502
OG0005107	ORYLA15026	HUMAN26925, HUMAN26926
OG0005108	ORYLA06871	HUMAN14184
OG0005109	ORYLA16110	HUMAN06621, HUMAN06622
OG0005110	ORYLA16260	HUMAN17916, HUMAN17915
OG0005111	ORYLA15628	HUMAN00236, HUMAN00239
OG0005112	ORYLA04859	HUMAN16921
OG0005113	ORYLA10509	HUMAN08653
OG0005114	ORYLA06945, ORYLA18260	HUMAN18500
OG0005115	ORYLA08943	HUMAN02228
OG0005115	ORYLA18146	HUMAN29500
OG0005117	ORYLA07138	HUMAN21785, HUMAN21783
OG0005118	ORYLA16097	HUMAN18046, HUMAN18045, HUMAN06358
OG0005119	ORYLA11586	HUMAN08361
OG0005120	ORYLA08287	HUMAN05492
OG0005121	ORYLA13922	HUMAN06487
OG0005122	ORYLA13419	HUMAN00967, HUMAN00968
OG0005123	ORYLA04628	HUMAN03802
OG0005123	ORYLA04442	HUMAN24165
OG0005124	ORYLA11962	HUMAN18707, HUMAN08754
OG0005126	ORYLA02141	HUMAN25215, HUMAN00633
OG0005127	ORYLA19578	HUMAN05196, HUMAN05195
OG0005128	ORYLA11377, ORYLA04059	HUMAN19431
OG0005129	ORYLA16676	HUMAN13576
OG0005130	ORYLA20408	HUMAN22354, HUMAN22352
OG0005131	ORYLA05683	HUMAN28032, HUMAN28031
OG0005132	ORYLA11500	HUMAN25415
OG0005132	ORYLA02063	HUMAN25416
OG0005133	ORYLA09438	HUMAN21399
OG0005134	ORYLA07790	HUMAN26597
OG0005134	ORYLA16775	HUMAN26598
OG0005136	ORYLA05026	HUMAN03210
OG0005138	ORYLA11514	HUMAN25803
OG0005139	ORYLA09370	HUMAN01482
OG0005140	ORYLA14666, ORYLA12128	HUMAN01847
OG0005141	ORYLA18580, ORYLA12447	HUMAN11665
OG0005142	ORYLA18083	HUMAN23471, HUMAN23456
OG0005143	ORYLA13297	HUMAN21848
OG0005144	ORYLA13423	HUMAN01316
OG0005145	ORYLA12040	HUMAN09374
OG0005146	ORYLA10598, ORYLA10599	HUMAN19163
OG0005147	ORYLA17699, ORYLA17700	HUMAN23589
OG0005149	ORYLA09581	HUMAN02089
OG0005150	ORYLA03375	HUMAN15546
OG0005151	ORYLA12766	HUMAN21926
OG0005152	ORYLA11257	HUMAN06776
OG0005154	ORYLA06294	HUMAN13716, HUMAN13717
OG0005155	ORYLA07470, ORYLA09918	HUMAN07772
OG0005156	ORYLA18267	HUMAN18043
OG0005157	ORYLA08193, ORYLA13971	HUMAN12761, HUMAN12762
OG0005158	ORYLA08758	HUMAN18251
OG0005159	ORYLA03163, ORYLA03164	HUMAN19382
OG0005160	ORYLA07414	HUMAN22191
OG0005161	ORYLA10872	HUMAN06152
OG0005161	ORYLA15406	HUMAN01457
OG0005162	ORYLA19113	HUMAN01041, HUMAN01040
OG0005162	ORYLA13022	HUMAN15047
OG0005163	ORYLA06264	HUMAN01173
OG0005164	ORYLA01913	HUMAN24908, HUMAN24906
OG0005166	ORYLA04901	HUMAN02694
OG0005166	ORYLA11917, ORYLA10534	HUMAN09216
OG0005167	ORYLA08038	HUMAN15314
OG0005167	ORYLA01883, ORYLA11200	HUMAN16349
OG0005168	ORYLA11803	HUMAN18745
OG0005169	ORYLA12684	HUMAN08780, HUMAN08778
OG0005170	ORYLA03225, ORYLA03216, ORYLA03215	HUMAN07319, HUMAN07317
OG0005171	ORYLA18506	HUMAN02474
OG0005172	ORYLA16083	HUMAN19151
OG0005172	ORYLA16084	HUMAN19152, HUMAN19153
OG0005173	ORYLA04804	HUMAN25106
OG0005173	ORYLA10351, ORYLA11421	HUMAN08913
OG0005174	ORYLA19669	HUMAN17549
OG0005174	ORYLA06539, ORYLA09191	HUMAN27309
OG0005175	ORYLA01409	HUMAN04871
OG0005176	ORYLA18052	HUMAN19721
OG0005179	ORYLA00353	HUMAN22336
OG0005180	ORYLA20415, ORYLA20414	HUMAN22255
OG0005181	ORYLA12225	HUMAN02103, HUMAN02102
OG0005182	ORYLA17194	HUMAN14658
OG0005183	ORYLA12373	HUMAN04180
OG0005184	ORYLA09937	HUMAN29606, HUMAN16438
OG0005185	ORYLA05393	HUMAN20635
OG0005186	ORYLA12269	HUMAN07893
OG0005187	ORYLA10935	HUMAN20362, HUMAN20363
OG0005188	ORYLA12247	HUMAN17600
OG0005189	ORYLA09154	HUMAN20677
OG0005190	ORYLA09437	HUMAN21400
OG0005190	ORYLA09145	HUMAN20729
OG0005191	ORYLA17463	HUMAN23392
OG0005192	ORYLA06933	HUMAN00906, HUMAN00907
OG0005193	ORYLA14247	HUMAN22544, HUMAN22543
OG0005194	ORYLA00421, ORYLA07172, ORYLA01288	HUMAN24301, HUMAN24299
OG0005195	ORYLA20468	HUMAN22126, HUMAN22125
OG0005196	ORYLA19084	HUMAN03938, HUMAN30702, HUMAN03940, HUMAN03941, HUMAN03939
OG0005197	ORYLA08783	HUMAN04421
OG0005198	ORYLA16847	HUMAN16345
OG0005199	ORYLA10397, ORYLA11973	HUMAN16603
OG0005200	ORYLA01894, ORYLA05875	HUMAN05886
OG0005201	ORYLA20164	HUMAN02393
OG0005202	ORYLA20064	HUMAN12714
OG0005203	ORYLA04665	HUMAN03451, HUMAN03452
OG0005204	ORYLA02593	HUMAN29234
OG0005205	ORYLA09244	HUMAN26210
OG0005206	ORYLA06873	HUMAN15094, HUMAN15092, HUMAN15093, HUMAN15091
OG0005207	ORYLA06512	HUMAN02219
OG0005208	ORYLA00249	HUMAN12360
OG0005209	ORYLA17000	HUMAN20147, HUMAN20146
OG0005210	ORYLA09263	HUMAN21507
OG0005212	ORYLA14946	HUMAN09850, HUMAN09848, HUMAN09853, HUMAN09854
OG0005213	ORYLA06021	HUMAN28051
OG0005214	ORYLA06679	HUMAN07627
OG0005214	ORYLA04601, ORYLA04602	HUMAN30334
OG0005215	ORYLA06248	HUMAN01973, HUMAN01975
OG0005216	ORYLA00602	HUMAN10753
OG0005217	ORYLA08860	HUMAN24415, HUMAN26296, HUMAN26295
OG0005218	ORYLA05337	HUMAN25506
OG0005220	ORYLA17205	HUMAN10456
OG0005221	ORYLA07388	HUMAN17144
OG0005222	ORYLA19962	HUMAN11330
OG0005223	ORYLA01784	HUMAN26550, HUMAN26553
OG0005224	ORYLA10243	HUMAN08363
OG0005225	ORYLA11064	HUMAN06789, HUMAN06788
OG0005226	ORYLA11039	HUMAN06151
OG0005227	ORYLA04497	HUMAN05258
OG0005228	ORYLA18242	HUMAN30063, HUMAN30064
OG0005229	ORYLA04458	HUMAN23450
OG0005230	ORYLA12648	HUMAN11039, HUMAN11038
OG0005231	ORYLA18551	HUMAN14448, HUMAN14449
OG0005232	ORYLA03194, ORYLA04022	HUMAN07534
OG0005233	ORYLA15578	HUMAN00385
OG0005234	ORYLA18572	HUMAN11811
OG0005235	ORYLA16100	HUMAN06651
OG0005236	ORYLA16965	HUMAN25934
OG0005236	ORYLA17004, ORYLA00154	HUMAN13494
OG0005237	ORYLA03938	HUMAN04959
OG0005238	ORYLA02951	HUMAN29344
OG0005239	ORYLA11829	HUMAN08677, HUMAN08676
OG0005240	ORYLA15967	HUMAN06639, HUMAN13121
OG0005241	ORYLA10218	HUMAN21636
OG0005243	ORYLA19916	HUMAN10629
OG0005244	ORYLA02093	HUMAN24753
OG0005245	ORYLA06412	HUMAN02809
OG0005246	ORYLA03813	HUMAN05544
OG0005247	ORYLA02262	HUMAN23178
OG0005248	ORYLA05713	HUMAN28003
OG0005248	ORYLA14516	HUMAN11493
OG0005249	ORYLA18148, ORYLA02930	HUMAN29468, HUMAN29469
OG0005250	ORYLA05436	HUMAN00562
OG0005251	ORYLA20357	HUMAN25310
OG0005252	ORYLA07873	HUMAN03442
OG0005253	ORYLA18831	HUMAN24192
