Orthogroup	AMPFI_ok	APOSC_ok
OG0003996	AMPFI_22067	APOSC_11976, APOSC_25017
OG0003997	AMPFI_23015	APOSC_12655
OG0004000	AMPFI_16405, AMPFI_21863	APOSC_16851, APOSC_16850
OG0004002	AMPFI_02137	APOSC_21265, APOSC_08853, APOSC_21266, APOSC_26495, APOSC_06566
OG0004003	AMPFI_04742	APOSC_24953
OG0004004	AMPFI_09791	APOSC_12248
OG0004005	AMPFI_05677	APOSC_22073
OG0004006	AMPFI_24746	APOSC_24936, APOSC_04405
OG0004006	AMPFI_00872	APOSC_09413
OG0004007	AMPFI_00209	APOSC_15413
OG0004009	AMPFI_12935	APOSC_06993
OG0004010	AMPFI_15924	APOSC_26377, APOSC_29079
OG0004011	AMPFI_07886	APOSC_05203
OG0004012	AMPFI_11587	APOSC_16235
OG0004014	AMPFI_09780	APOSC_20610
OG0004015	AMPFI_12276	APOSC_17114
OG0004016	AMPFI_07732	APOSC_22784
OG0004017	AMPFI_05329, AMPFI_16787	APOSC_19336
OG0004018	AMPFI_23571	APOSC_21251
OG0004019	AMPFI_04656, AMPFI_20503	APOSC_05230
OG0004020	AMPFI_05398	APOSC_17338
OG0004021	AMPFI_13532	APOSC_11091
OG0004022	AMPFI_19771	APOSC_12529
OG0004023	AMPFI_19933, AMPFI_24548	APOSC_09668
OG0004024	AMPFI_25945	APOSC_24614
OG0004025	AMPFI_23617	APOSC_18540
OG0004026	AMPFI_00130	APOSC_09699
OG0004027	AMPFI_22283	APOSC_22364, APOSC_17364
OG0004028	AMPFI_10335	APOSC_12300
OG0004029	AMPFI_16894	APOSC_23175
OG0004030	AMPFI_22173	APOSC_07342
OG0004031	AMPFI_04620, AMPFI_05716	APOSC_23905
OG0004032	AMPFI_18750	APOSC_10005
OG0004033	AMPFI_03927	APOSC_11152
OG0004034	AMPFI_05228	APOSC_05299
OG0004035	AMPFI_24745	APOSC_20229
OG0004036	AMPFI_19780	APOSC_26656
OG0004037	AMPFI_03972	APOSC_28831
OG0004039	AMPFI_20896, AMPFI_13108	APOSC_16429
OG0004042	AMPFI_16992	APOSC_19825
OG0004043	AMPFI_09709	APOSC_00567
OG0004044	AMPFI_00282	APOSC_05770
OG0004045	AMPFI_08610	APOSC_14071, APOSC_14073, APOSC_14072
OG0004046	AMPFI_09272	APOSC_03950
OG0004047	AMPFI_19469	APOSC_21433
OG0004048	AMPFI_12579	APOSC_03269
OG0004049	AMPFI_07284	APOSC_16733
OG0004050	AMPFI_16794	APOSC_11730
OG0004051	AMPFI_17845	APOSC_25343
OG0004052	AMPFI_05448	APOSC_23309
OG0004053	AMPFI_17533	APOSC_19964
OG0004054	AMPFI_08608	APOSC_22506
OG0004055	AMPFI_10976	APOSC_24425
OG0004056	AMPFI_02644	APOSC_26145
OG0004056	AMPFI_12573	APOSC_12387
OG0004057	AMPFI_09381	APOSC_25009
OG0004058	AMPFI_08684	APOSC_05102
OG0004059	AMPFI_10187	APOSC_17749
OG0004060	AMPFI_14285	APOSC_16549, APOSC_14343
OG0004061	AMPFI_10286	APOSC_15590
OG0004063	AMPFI_25939	APOSC_25045
OG0004064	AMPFI_07536	APOSC_04465
OG0004065	AMPFI_19408	APOSC_27712
OG0004066	AMPFI_11470	APOSC_24624
OG0004067	AMPFI_09979	APOSC_24467
OG0004068	AMPFI_18859	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542
OG0004069	AMPFI_11248	APOSC_23393, APOSC_23392
OG0004070	AMPFI_16812	APOSC_25704
OG0004071	AMPFI_07328	APOSC_26899
OG0004072	AMPFI_04941	APOSC_16871
OG0004073	AMPFI_04508	APOSC_26782
OG0004074	AMPFI_16175	APOSC_20482
OG0004075	AMPFI_22791	APOSC_15061, APOSC_07499
OG0004076	AMPFI_08732	APOSC_17521
OG0004077	AMPFI_24197	APOSC_16374
OG0004078	AMPFI_16143	APOSC_08208
OG0004079	AMPFI_22149	APOSC_18093
OG0004080	AMPFI_07191	APOSC_26211, APOSC_26210
OG0004081	AMPFI_07325	APOSC_09127
OG0004082	AMPFI_08776	APOSC_04843
OG0004083	AMPFI_21612, AMPFI_04296	APOSC_05092
OG0004084	AMPFI_15041	APOSC_14613
OG0004085	AMPFI_10044	APOSC_16126
OG0004086	AMPFI_24999	APOSC_12553
OG0004087	AMPFI_07453	APOSC_05303
OG0004088	AMPFI_17660, AMPFI_14733, AMPFI_18658	APOSC_06799, APOSC_06800
OG0004089	AMPFI_00735	APOSC_13671
OG0004090	AMPFI_22810	APOSC_24285, APOSC_20269
OG0004091	AMPFI_15165	APOSC_12845
OG0004092	AMPFI_06912	APOSC_18299
OG0004093	AMPFI_23222, AMPFI_17563	APOSC_16358
OG0004094	AMPFI_05712	APOSC_04403
OG0004096	AMPFI_17501	APOSC_13674
OG0004097	AMPFI_07052	APOSC_02415, APOSC_15719
OG0004098	AMPFI_22663, AMPFI_04786	APOSC_08501, APOSC_08500
OG0004099	AMPFI_13965	APOSC_18713
OG0004100	AMPFI_19382	APOSC_15294
OG0004101	AMPFI_18949	APOSC_13319
OG0004102	AMPFI_15461	APOSC_25199
OG0004104	AMPFI_00944, AMPFI_00216, AMPFI_03708	APOSC_18419
OG0004105	AMPFI_00050	APOSC_20157, APOSC_20158
OG0004106	AMPFI_09128	APOSC_10773
OG0004107	AMPFI_09933	APOSC_07621
OG0004108	AMPFI_10746	APOSC_13049
OG0004108	AMPFI_11075	APOSC_13048
OG0004110	AMPFI_12307	APOSC_11200
OG0004111	AMPFI_07741	APOSC_09767
OG0004112	AMPFI_03998, AMPFI_17086, AMPFI_15301	APOSC_07040
OG0004113	AMPFI_10578	APOSC_14445
OG0004114	AMPFI_07189	APOSC_10050
OG0004115	AMPFI_12783	APOSC_10833
OG0004116	AMPFI_14003	APOSC_01511, APOSC_01512
OG0004117	AMPFI_20356	APOSC_13222, APOSC_13221
OG0004118	AMPFI_15447	APOSC_06300
OG0004119	AMPFI_07138	APOSC_04401, APOSC_04402
OG0004120	AMPFI_07749	APOSC_09682, APOSC_11750, APOSC_22566, APOSC_22567, APOSC_22568
OG0004121	AMPFI_19218	APOSC_26762
OG0004122	AMPFI_02482	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	AMPFI_13800	APOSC_21790
OG0004124	AMPFI_07154	APOSC_08825
OG0004125	AMPFI_01741	APOSC_11946
OG0004126	AMPFI_19897, AMPFI_16862	APOSC_01843
OG0004127	AMPFI_23987	APOSC_07047
OG0004129	AMPFI_09326, AMPFI_14135, AMPFI_01837	APOSC_17304, APOSC_28066
OG0004130	AMPFI_17105	APOSC_15010
OG0004131	AMPFI_02623	APOSC_25999
OG0004132	AMPFI_13812	APOSC_10373
OG0004133	AMPFI_00729	APOSC_04232
OG0004134	AMPFI_11318	APOSC_03000
OG0004135	AMPFI_23953	APOSC_06031
OG0004136	AMPFI_00272	APOSC_21530
OG0004137	AMPFI_01476	APOSC_00636
OG0004141	AMPFI_16850	APOSC_16231
OG0004142	AMPFI_18239	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	AMPFI_15415	APOSC_27168, APOSC_27167
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	APOSC_00660
OG0004145	AMPFI_03194	APOSC_15326
OG0004146	AMPFI_03964	APOSC_14892
OG0004147	AMPFI_22254	APOSC_19122
OG0004148	AMPFI_12585	APOSC_15043, APOSC_15044
OG0004149	AMPFI_26020	APOSC_02970, APOSC_02971
OG0004150	AMPFI_13804	APOSC_13759
OG0004151	AMPFI_00134	APOSC_00107
OG0004153	AMPFI_22147	APOSC_08022
OG0004154	AMPFI_13478	APOSC_22416
OG0004156	AMPFI_06309	APOSC_06425
OG0004157	AMPFI_19370	APOSC_27434
OG0004158	AMPFI_07649	APOSC_10209
OG0004159	AMPFI_08829	APOSC_12951
OG0004160	AMPFI_00568	APOSC_03754
OG0004161	AMPFI_14248, AMPFI_05464	APOSC_20917
OG0004162	AMPFI_16383	APOSC_12130
OG0004164	AMPFI_05757	APOSC_18496
OG0004165	AMPFI_25045	APOSC_22479, APOSC_02198
OG0004165	AMPFI_21151	APOSC_00528
OG0004166	AMPFI_19424	APOSC_13131
OG0004167	AMPFI_24252, AMPFI_22854	APOSC_00650
OG0004169	AMPFI_09723	APOSC_25303
OG0004170	AMPFI_18162	APOSC_03003
OG0004171	AMPFI_05713	APOSC_27996, APOSC_27995
OG0004174	AMPFI_00630	APOSC_11600
OG0004175	AMPFI_18073	APOSC_14869
OG0004176	AMPFI_01331, AMPFI_23021	APOSC_27087
OG0004178	AMPFI_03249	APOSC_21497
OG0004179	AMPFI_06442	APOSC_26029
OG0004180	AMPFI_06582	APOSC_05627
OG0004181	AMPFI_10263	APOSC_19299
OG0004182	AMPFI_15250	APOSC_22372, APOSC_24923
OG0004183	AMPFI_11544	APOSC_23810
OG0004184	AMPFI_12472	APOSC_01611
OG0004185	AMPFI_18248	APOSC_24657
OG0004186	AMPFI_18492	APOSC_12750
OG0004187	AMPFI_19435	APOSC_18178
OG0004188	AMPFI_24196	APOSC_19051
OG0004189	AMPFI_25484	APOSC_00415
OG0004190	AMPFI_25836	APOSC_03589
OG0004214	AMPFI_11834	APOSC_21908, APOSC_21906, APOSC_21907
OG0004215	AMPFI_05972	APOSC_16447
OG0004216	AMPFI_02909	APOSC_18234
OG0004217	AMPFI_11613	APOSC_15366, APOSC_15365
OG0004219	AMPFI_05687	APOSC_25433, APOSC_25434
OG0004220	AMPFI_06135	APOSC_28409, APOSC_28408
OG0004222	AMPFI_22508	APOSC_24192
OG0004223	AMPFI_14106, AMPFI_14107	APOSC_28636, APOSC_28635
OG0004224	AMPFI_04757, AMPFI_18205	APOSC_09812
OG0004224	AMPFI_06186, AMPFI_13878	APOSC_08449, APOSC_09758, APOSC_09792
OG0004225	AMPFI_15711	APOSC_27259
OG0004226	AMPFI_10795	APOSC_11744
OG0004227	AMPFI_07234	APOSC_07436
OG0004228	AMPFI_18790	APOSC_11334
OG0004229	AMPFI_04684	APOSC_18807
OG0004230	AMPFI_16103	APOSC_11830
OG0004231	AMPFI_24209	APOSC_04324
OG0004232	AMPFI_18466	APOSC_20829, APOSC_20830
OG0004233	AMPFI_05856	APOSC_18789
OG0004234	AMPFI_09059	APOSC_10718
OG0004235	AMPFI_18111	APOSC_13621, APOSC_20254
OG0004236	AMPFI_18952	APOSC_09759
OG0004237	AMPFI_10494	APOSC_08707, APOSC_07559
OG0004238	AMPFI_17804, AMPFI_21342	APOSC_13447
OG0004239	AMPFI_05780	APOSC_00833
OG0004240	AMPFI_18787	APOSC_01716
OG0004241	AMPFI_24897	APOSC_26715
OG0004243	AMPFI_10050	APOSC_21071
OG0004244	AMPFI_25390	APOSC_21479
OG0004245	AMPFI_14565	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	AMPFI_08562	APOSC_02127
OG0004248	AMPFI_06429	APOSC_02729
OG0004249	AMPFI_13244	APOSC_05383
OG0004250	AMPFI_12407	APOSC_22267
OG0004251	AMPFI_09987	APOSC_06011
OG0004252	AMPFI_09692	APOSC_15635
OG0004253	AMPFI_11137	APOSC_17061
OG0004254	AMPFI_23528	APOSC_08300
OG0004255	AMPFI_05607	APOSC_05604
OG0004257	AMPFI_12483	APOSC_16172
OG0004258	AMPFI_04576	APOSC_15994
OG0004259	AMPFI_05436	APOSC_13815, APOSC_13814
OG0004260	AMPFI_03269	APOSC_11794
OG0004261	AMPFI_09942	APOSC_10630
OG0004262	AMPFI_15895	APOSC_02898
OG0004263	AMPFI_19144	APOSC_25349
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	APOSC_13935
OG0004267	AMPFI_03672	APOSC_05994, APOSC_05993
OG0004268	AMPFI_19077	APOSC_02867
OG0004269	AMPFI_02131	APOSC_26344
OG0004270	AMPFI_22607	APOSC_08577
OG0004271	AMPFI_00357	APOSC_03782
OG0004272	AMPFI_03000	APOSC_04474
OG0004273	AMPFI_20320, AMPFI_02222	APOSC_19429
OG0004274	AMPFI_14696	APOSC_26837
OG0004275	AMPFI_10196	APOSC_18680
OG0004276	AMPFI_07190	APOSC_27482
OG0004278	AMPFI_00741	APOSC_20389
OG0004279	AMPFI_20800	APOSC_07885
OG0004280	AMPFI_08532	APOSC_04875
OG0004281	AMPFI_08580	APOSC_21034
OG0004281	AMPFI_21877	APOSC_06671
OG0004282	AMPFI_03603	APOSC_02423
OG0004283	AMPFI_04258	APOSC_10311
OG0004283	AMPFI_22058	APOSC_16308
OG0004284	AMPFI_07793	APOSC_01925
OG0004285	AMPFI_05686	APOSC_03562
OG0004286	AMPFI_11804	APOSC_15917
OG0004287	AMPFI_16572	APOSC_26057
OG0004288	AMPFI_12843	APOSC_01399, APOSC_07188
OG0004289	AMPFI_15989	APOSC_21362
OG0004290	AMPFI_20931	APOSC_01455
OG0004293	AMPFI_08651	APOSC_22900
OG0004293	AMPFI_06702, AMPFI_20492, AMPFI_07502	APOSC_12448
OG0004294	AMPFI_25254	APOSC_18528
OG0004295	AMPFI_09939	APOSC_09213
OG0004296	AMPFI_17160	APOSC_26593
OG0004297	AMPFI_04000	APOSC_02921
OG0004298	AMPFI_01036	APOSC_05561
OG0004299	AMPFI_10108	APOSC_24511
OG0004300	AMPFI_20207	APOSC_16240
OG0004301	AMPFI_21938	APOSC_06274
OG0004302	AMPFI_16467	APOSC_19513
OG0004303	AMPFI_18613	APOSC_24805
OG0004305	AMPFI_12729	APOSC_13535
OG0004306	AMPFI_17375	APOSC_27082
OG0004307	AMPFI_10120	APOSC_13498
OG0004308	AMPFI_06434	APOSC_21945
OG0004309	AMPFI_07893	APOSC_21721
OG0004310	AMPFI_01502	APOSC_02803
OG0004311	AMPFI_19446	APOSC_26182
OG0004312	AMPFI_14477	APOSC_18207
OG0004314	AMPFI_17299	APOSC_20468
OG0004315	AMPFI_11714	APOSC_13906
OG0004316	AMPFI_06233	APOSC_18673
OG0004318	AMPFI_21243	APOSC_23679
OG0004319	AMPFI_07860	APOSC_18325
OG0004322	AMPFI_05719	APOSC_26489
OG0004324	AMPFI_13538	APOSC_00330
OG0004325	AMPFI_22949	APOSC_26748
OG0004327	AMPFI_15196	APOSC_02601
OG0004328	AMPFI_06204	APOSC_00739
OG0004329	AMPFI_18366	APOSC_22442
OG0004330	AMPFI_04638	APOSC_23881, APOSC_16360
OG0004331	AMPFI_13825	APOSC_03020
OG0004332	AMPFI_12419	APOSC_05532
OG0004333	AMPFI_02290	APOSC_28574
OG0004334	AMPFI_04344	APOSC_24451
OG0004335	AMPFI_01647	APOSC_08465, APOSC_08464
OG0004337	AMPFI_08351	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	AMPFI_03726	APOSC_10748, APOSC_07049
OG0004340	AMPFI_07748	APOSC_09483
OG0004341	AMPFI_12804	APOSC_11753, APOSC_11752
OG0004342	AMPFI_12541, AMPFI_02766	APOSC_21988, APOSC_21987
OG0004343	AMPFI_14022, AMPFI_21404, AMPFI_23887	APOSC_00769
OG0004344	AMPFI_24893	APOSC_16644
OG0004345	AMPFI_12564	APOSC_22925
OG0004346	AMPFI_12405	APOSC_06434, APOSC_06435
OG0004348	AMPFI_02439	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	AMPFI_24895	APOSC_14515
OG0004350	AMPFI_18421	APOSC_22010
OG0004352	AMPFI_25758	APOSC_14704
OG0004353	AMPFI_13654	APOSC_11748, APOSC_11747
OG0004354	AMPFI_11067	APOSC_06624
OG0004355	AMPFI_09199	APOSC_01153
OG0004356	AMPFI_05341	APOSC_15655
OG0004357	AMPFI_08395	APOSC_28000, APOSC_16304
OG0004358	AMPFI_22150	APOSC_02914
OG0004359	AMPFI_05530	APOSC_28538, APOSC_28537
OG0004360	AMPFI_14833	APOSC_08667
OG0004361	AMPFI_04236	APOSC_24002
OG0004362	AMPFI_09867	APOSC_23840
OG0004363	AMPFI_10669	APOSC_26797, APOSC_26798
OG0004364	AMPFI_11780	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	AMPFI_18925	APOSC_18479
OG0004366	AMPFI_11770	APOSC_22180
OG0004367	AMPFI_16806	APOSC_20905
OG0004368	AMPFI_05539	APOSC_24515
OG0004369	AMPFI_22531	APOSC_11140, APOSC_23833
OG0004370	AMPFI_05169	APOSC_05468
OG0004373	AMPFI_02861	APOSC_08422, APOSC_08079
OG0004374	AMPFI_07980	APOSC_11001, APOSC_28161
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503	APOSC_22061, APOSC_22062
OG0004376	AMPFI_15019	APOSC_03057
OG0004377	AMPFI_03913	APOSC_18261
OG0004378	AMPFI_09387	APOSC_06765
OG0004380	AMPFI_00883	APOSC_24668
OG0004381	AMPFI_23751	APOSC_01881
OG0004382	AMPFI_13422	APOSC_05467
OG0004383	AMPFI_10019	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	AMPFI_21506	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	AMPFI_24477	APOSC_06653
OG0004386	AMPFI_10062	APOSC_22819, APOSC_22818
OG0004387	AMPFI_18101	APOSC_02114, APOSC_22723
OG0004388	AMPFI_09652	APOSC_03123
OG0004389	AMPFI_08344	APOSC_06156, APOSC_06157
OG0004390	AMPFI_17295	APOSC_08698, APOSC_08696, APOSC_08697
OG0004392	AMPFI_24108	APOSC_05231
OG0004393	AMPFI_06040	APOSC_03433
OG0004394	AMPFI_13243	APOSC_10596
OG0004395	AMPFI_20914	APOSC_07133
OG0004396	AMPFI_14937	APOSC_03257
OG0004397	AMPFI_03263	APOSC_23744
OG0004399	AMPFI_06098	APOSC_22477, APOSC_22476
OG0004400	AMPFI_13995	APOSC_15952
OG0004401	AMPFI_12672	APOSC_05845
OG0004402	AMPFI_15887	APOSC_21198, APOSC_21197
OG0004403	AMPFI_14279	APOSC_09622
OG0004404	AMPFI_14466	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703
OG0004405	AMPFI_14300	APOSC_14805, APOSC_14804
OG0004406	AMPFI_11302	APOSC_00075, APOSC_00074
OG0004407	AMPFI_09013	APOSC_00103, APOSC_00104
OG0004408	AMPFI_05190	APOSC_25104, APOSC_25103
OG0004409	AMPFI_00146	APOSC_24925
OG0004412	AMPFI_01456	APOSC_18296, APOSC_11186
OG0004413	AMPFI_25865	APOSC_00838, APOSC_00839
OG0004414	AMPFI_19124	APOSC_23058
OG0004415	AMPFI_04130	APOSC_04509
OG0004417	AMPFI_06225	APOSC_07939
OG0004418	AMPFI_07133	APOSC_06342
OG0004419	AMPFI_07957	APOSC_27089
OG0004420	AMPFI_10754	APOSC_01938
OG0004421	AMPFI_12127	APOSC_27707
OG0004422	AMPFI_13563	APOSC_23964
OG0004423	AMPFI_14942	APOSC_27132
OG0004424	AMPFI_17270	APOSC_22699
OG0004425	AMPFI_21164	APOSC_27479
OG0004426	AMPFI_21633	APOSC_18555
OG0004428	AMPFI_23245	APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807
OG0004457	AMPFI_05287	APOSC_09054
OG0004459	AMPFI_11564	APOSC_02057
OG0004460	AMPFI_25193	APOSC_11378
OG0004461	AMPFI_19555	APOSC_09578
OG0004462	AMPFI_08624	APOSC_03810
OG0004463	AMPFI_12899	APOSC_13610
OG0004465	AMPFI_23112, AMPFI_12347	APOSC_27612, APOSC_07492
OG0004467	AMPFI_21984	APOSC_08131, APOSC_08130
OG0004468	AMPFI_16351	APOSC_04083
OG0004471	AMPFI_00393	APOSC_23990
OG0004472	AMPFI_11440	APOSC_24611
OG0004475	AMPFI_18546	APOSC_14655, APOSC_14656
OG0004476	AMPFI_14753	APOSC_28912
OG0004478	AMPFI_03975	APOSC_09228
OG0004479	AMPFI_09403	APOSC_27243
OG0004483	AMPFI_19423, AMPFI_14818	APOSC_10427
OG0004484	AMPFI_19765	APOSC_26538
OG0004485	AMPFI_06466	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	AMPFI_08587	APOSC_10573
OG0004487	AMPFI_05702	APOSC_16521
OG0004488	AMPFI_01993	APOSC_14403
OG0004488	AMPFI_22482, AMPFI_18991, AMPFI_17697	APOSC_20653
OG0004489	AMPFI_09296, AMPFI_09295	APOSC_02546
OG0004490	AMPFI_22429	APOSC_26766
OG0004491	AMPFI_00328	APOSC_23302, APOSC_23300
OG0004493	AMPFI_05970	APOSC_16878
OG0004494	AMPFI_05453	APOSC_17707
OG0004495	AMPFI_07695	APOSC_02433
OG0004496	AMPFI_03101	APOSC_01447
OG0004497	AMPFI_22097, AMPFI_00339, AMPFI_25044	APOSC_14596
OG0004498	AMPFI_06947	APOSC_17715
OG0004499	AMPFI_03990	APOSC_17019, APOSC_17018
OG0004500	AMPFI_13920	APOSC_22983
OG0004501	AMPFI_09291	APOSC_04951, APOSC_04952
OG0004502	AMPFI_03587	APOSC_25796
OG0004504	AMPFI_16480	APOSC_14381
OG0004505	AMPFI_08535	APOSC_11357
OG0004506	AMPFI_09386	APOSC_05112
OG0004507	AMPFI_07072	APOSC_10102
OG0004508	AMPFI_25941	APOSC_21272
OG0004509	AMPFI_09182	APOSC_20036
OG0004510	AMPFI_09345	APOSC_14424
OG0004511	AMPFI_07637	APOSC_18981
OG0004512	AMPFI_11410	APOSC_16199
OG0004513	AMPFI_09034	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	AMPFI_09041	APOSC_02680
OG0004515	AMPFI_01381	APOSC_19569
OG0004516	AMPFI_18645	APOSC_04046
OG0004517	AMPFI_15751	APOSC_24629
OG0004518	AMPFI_09048	APOSC_08232
OG0004519	AMPFI_04665	APOSC_06794
OG0004520	AMPFI_06584	APOSC_26902
OG0004522	AMPFI_18039	APOSC_29013
OG0004523	AMPFI_08056	APOSC_28480
OG0004524	AMPFI_07394	APOSC_27372
OG0004525	AMPFI_07588	APOSC_21081
OG0004526	AMPFI_10087	APOSC_08516
OG0004527	AMPFI_10883	APOSC_19190
OG0004528	AMPFI_21174	APOSC_23257
OG0004529	AMPFI_09696	APOSC_09056, APOSC_09055
OG0004530	AMPFI_12855	APOSC_18566
OG0004531	AMPFI_11383	APOSC_00170
OG0004532	AMPFI_16151	APOSC_19189
OG0004533	AMPFI_22456	APOSC_11139
OG0004534	AMPFI_18106	APOSC_18797
OG0004535	AMPFI_22124	APOSC_09549
OG0004536	AMPFI_09383	APOSC_16143, APOSC_16144
OG0004537	AMPFI_02558	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004540	AMPFI_19729	APOSC_09272
OG0004541	AMPFI_15230	APOSC_14569
OG0004542	AMPFI_08760	APOSC_22755
OG0004543	AMPFI_14671	APOSC_00139
OG0004544	AMPFI_08264	APOSC_07199
OG0004545	AMPFI_16865	APOSC_24266, APOSC_24267
OG0004546	AMPFI_07412	APOSC_00630
OG0004548	AMPFI_12848	APOSC_25627, APOSC_25626
OG0004550	AMPFI_09808	APOSC_28929
OG0004552	AMPFI_12028	APOSC_21731
OG0004553	AMPFI_10799	APOSC_12207
OG0004554	AMPFI_11889	APOSC_13446
OG0004555	AMPFI_09909	APOSC_15225
OG0004556	AMPFI_07468	APOSC_22315
OG0004558	AMPFI_12132	APOSC_19379
OG0004559	AMPFI_05855	APOSC_23773
OG0004560	AMPFI_08766, AMPFI_25022	APOSC_20985
OG0004561	AMPFI_23817	APOSC_25438, APOSC_25439
OG0004562	AMPFI_22675	APOSC_04338
OG0004563	AMPFI_02876	APOSC_14680
OG0004564	AMPFI_15864	APOSC_25145
OG0004565	AMPFI_12894	APOSC_10903
OG0004566	AMPFI_06008	APOSC_19237
OG0004567	AMPFI_25564	APOSC_19708, APOSC_19707
OG0004568	AMPFI_08069	APOSC_07207
OG0004569	AMPFI_06989	APOSC_28318, APOSC_28317
OG0004570	AMPFI_18640	APOSC_06974
OG0004571	AMPFI_12508	APOSC_01633
OG0004572	AMPFI_02363	APOSC_08630
OG0004572	AMPFI_14593	APOSC_28774
OG0004573	AMPFI_12921	APOSC_22038
OG0004574	AMPFI_03207	APOSC_18978
OG0004576	AMPFI_18731	APOSC_12457
OG0004577	AMPFI_07656	APOSC_00393
OG0004578	AMPFI_07486	APOSC_03074
OG0004579	AMPFI_25677	APOSC_17666
OG0004580	AMPFI_24353	APOSC_25313
OG0004581	AMPFI_12919	APOSC_09764, APOSC_09765
OG0004582	AMPFI_07633	APOSC_05848
OG0004583	AMPFI_16407	APOSC_25925, APOSC_23947
OG0004584	AMPFI_09000	APOSC_11244
OG0004585	AMPFI_13089	APOSC_08928, APOSC_08929
OG0004587	AMPFI_10457	APOSC_03006
OG0004588	AMPFI_06362	APOSC_07823, APOSC_00734
OG0004589	AMPFI_18880	APOSC_06495
OG0004590	AMPFI_08462	APOSC_13381
OG0004591	AMPFI_15332	APOSC_28057
OG0004591	AMPFI_13076	APOSC_27452
OG0004592	AMPFI_06517	APOSC_05155
OG0004593	AMPFI_22728	APOSC_02700
OG0004594	AMPFI_13047	APOSC_25000
OG0004595	AMPFI_16519	APOSC_02806
OG0004596	AMPFI_07402	APOSC_02821
OG0004597	AMPFI_21018	APOSC_03956
OG0004597	AMPFI_06253	APOSC_12757
OG0004599	AMPFI_24936	APOSC_16698
OG0004601	AMPFI_06159	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	AMPFI_04968	APOSC_25001
OG0004603	AMPFI_00218	APOSC_27918
OG0004604	AMPFI_17258, AMPFI_19495	APOSC_19010, APOSC_00291, APOSC_07705, APOSC_18648
OG0004605	AMPFI_03873	APOSC_16868, APOSC_16867
OG0004606	AMPFI_09369	APOSC_14341, APOSC_20745
OG0004608	AMPFI_23131	APOSC_10320
OG0004609	AMPFI_07011	APOSC_18308, APOSC_13911
OG0004610	AMPFI_23354	APOSC_03915
OG0004610	AMPFI_17805	APOSC_21573
OG0004611	AMPFI_02638	APOSC_04318
OG0004611	AMPFI_14900	APOSC_04319
OG0004612	AMPFI_06798	APOSC_01071, APOSC_01073
OG0004613	AMPFI_14336	APOSC_04879, APOSC_08973
OG0004614	AMPFI_01955	APOSC_01798
OG0004615	AMPFI_25915, AMPFI_22837	APOSC_02446
OG0004616	AMPFI_24754	APOSC_12974, APOSC_12975
OG0004617	AMPFI_09144	APOSC_18294
OG0004619	AMPFI_01685	APOSC_17300
OG0004620	AMPFI_00400	APOSC_09421
OG0004620	AMPFI_03563	APOSC_18270
OG0004621	AMPFI_06893	APOSC_27624
OG0004622	AMPFI_02037, AMPFI_16727	APOSC_04139
OG0004623	AMPFI_22400	APOSC_10374
OG0004625	AMPFI_24418	APOSC_22602
OG0004625	AMPFI_01520	APOSC_05518, APOSC_22603
OG0004626	AMPFI_11099	APOSC_12611
OG0004627	AMPFI_12291	APOSC_15400
OG0004628	AMPFI_05837	APOSC_06246, APOSC_06247
OG0004629	AMPFI_13756	APOSC_27869
OG0004631	AMPFI_06399	APOSC_27725
OG0004632	AMPFI_12681	APOSC_27014
OG0004633	AMPFI_16969	APOSC_09565, APOSC_09566
OG0004634	AMPFI_11161	APOSC_28548
OG0004635	AMPFI_08678	APOSC_14663
OG0004636	AMPFI_16521, AMPFI_00819, AMPFI_21964	APOSC_02580, APOSC_02904
OG0004637	AMPFI_14539	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042
OG0004638	AMPFI_00853	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084
OG0004639	AMPFI_11319	APOSC_13364
OG0004640	AMPFI_00746	APOSC_23775
OG0004641	AMPFI_00011	APOSC_28019
OG0004642	AMPFI_02074	APOSC_22463
OG0004643	AMPFI_18899	APOSC_22738
OG0004644	AMPFI_15338	APOSC_28437
OG0004645	AMPFI_23655	APOSC_19328
