Orthogroup	AMPFI_ok	CAPO3
OG0005850	AMPFI_24439	CAPO307194
OG0005851	AMPFI_25319	CAPO302674
OG0005852	AMPFI_13042	CAPO306738
OG0005853	AMPFI_08346	CAPO305397
OG0005857	AMPFI_12043	CAPO301639
OG0005858	AMPFI_25602	CAPO305203
OG0005859	AMPFI_10389	CAPO307160
OG0005860	AMPFI_25002	CAPO300029
OG0005863	AMPFI_11911	CAPO304301
OG0005864	AMPFI_07558	CAPO301932
OG0005865	AMPFI_18702	CAPO303346
OG0005866	AMPFI_06903	CAPO302021
OG0005869	AMPFI_12200	CAPO305217
OG0005870	AMPFI_13611	CAPO305120
OG0005872	AMPFI_23922	CAPO301101
OG0005874	AMPFI_20641	CAPO301503
OG0005875	AMPFI_06350	CAPO307256
OG0005876	AMPFI_24444	CAPO301107
OG0005877	AMPFI_23009	CAPO303218
OG0005878	AMPFI_08841	CAPO307565
OG0005879	AMPFI_22803	CAPO305924
OG0005880	AMPFI_10332	CAPO303914
OG0005884	AMPFI_03308, AMPFI_02965, AMPFI_15918	CAPO302326
OG0005886	AMPFI_23551	CAPO302755
OG0005887	AMPFI_10470	CAPO307435, CAPO303666
OG0005888	AMPFI_02169	CAPO305237
OG0005889	AMPFI_10713	CAPO306476
OG0005890	AMPFI_10248	CAPO303293
OG0005892	AMPFI_08156	CAPO304793
OG0005893	AMPFI_07366	CAPO302656
OG0005897	AMPFI_15099	CAPO306226
OG0005899	AMPFI_20021	CAPO306295
OG0005903	AMPFI_10045	CAPO306042
OG0005904	AMPFI_15256, AMPFI_17106	CAPO308290
OG0005907	AMPFI_09778	CAPO306181
OG0005909	AMPFI_13997	CAPO304980
OG0005910	AMPFI_00426	CAPO304445
OG0005914	AMPFI_14453	CAPO304812
OG0005915	AMPFI_00753	CAPO301830
OG0005918	AMPFI_06552, AMPFI_24827	CAPO304132
OG0005919	AMPFI_14223	CAPO301677
OG0005921	AMPFI_15068	CAPO301707
OG0005922	AMPFI_21840	CAPO301561
OG0005923	AMPFI_16185	CAPO302607
OG0005924	AMPFI_01732	CAPO300900
OG0005925	AMPFI_18037	CAPO304879
OG0005926	AMPFI_08860	CAPO306981
OG0005929	AMPFI_10207	CAPO308208
OG0005931	AMPFI_25311	CAPO306162
OG0005932	AMPFI_07308	CAPO300797
OG0005933	AMPFI_09258	CAPO301858
OG0005936	AMPFI_10646	CAPO302424
OG0005937	AMPFI_18365	CAPO304550
OG0005938	AMPFI_10894	CAPO300395
OG0005940	AMPFI_15882	CAPO300232
OG0005941	AMPFI_19410	CAPO302544
OG0005942	AMPFI_15391	CAPO305649
OG0005943	AMPFI_06122	CAPO304448
OG0005944	AMPFI_09325	CAPO302321
OG0005946	AMPFI_02248	CAPO302043
OG0005947	AMPFI_07847	CAPO308067, CAPO304545
OG0005949	AMPFI_00381	CAPO305776
OG0005950	AMPFI_08191	CAPO302730
OG0005951	AMPFI_24131	CAPO305823
OG0005952	AMPFI_08552	CAPO302748
OG0005953	AMPFI_23074	CAPO300018
OG0005954	AMPFI_00246	CAPO300472
OG0005955	AMPFI_10511	CAPO308169
OG0005959	AMPFI_17636, AMPFI_17188	CAPO303727
OG0005960	AMPFI_21562	CAPO306619
OG0005961	AMPFI_06441	CAPO301401
OG0005965	AMPFI_25841	CAPO304971
OG0005966	AMPFI_00202	CAPO303149
OG0005967	AMPFI_07645	CAPO304145
OG0005968	AMPFI_02265	CAPO307899
OG0005969	AMPFI_05971	CAPO304815
OG0005970	AMPFI_08520	CAPO300012
OG0005972	AMPFI_22709	CAPO306254
OG0005973	AMPFI_24156	CAPO301806
OG0005974	AMPFI_23260	CAPO300269
OG0005975	AMPFI_05524	CAPO301864
OG0005976	AMPFI_12033, AMPFI_00199	CAPO304330
OG0005977	AMPFI_22794	CAPO302621
OG0005978	AMPFI_25985	CAPO302579
OG0005982	AMPFI_06280	CAPO302153
OG0005983	AMPFI_09310	CAPO305305
OG0005984	AMPFI_24385	CAPO303854
OG0005985	AMPFI_02791	CAPO305361
OG0005986	AMPFI_14970	CAPO306131
OG0005987	AMPFI_21081	CAPO307262
OG0005988	AMPFI_00090, AMPFI_23171	CAPO306075
OG0005989	AMPFI_00165	CAPO304449
OG0005991	AMPFI_01649, AMPFI_15124, AMPFI_01419	CAPO304070
OG0005993	AMPFI_06032	CAPO301813
OG0005996	AMPFI_25425, AMPFI_16927, AMPFI_09019	CAPO304073
OG0005997	AMPFI_09215	CAPO307298
OG0005998	AMPFI_10189	CAPO304281
OG0006000	AMPFI_13395	CAPO304784
OG0006001	AMPFI_13702, AMPFI_21077	CAPO300287
OG0006002	AMPFI_13724	CAPO300104
OG0006003	AMPFI_14194	CAPO307004
OG0006005	AMPFI_15191	CAPO300498
OG0006006	AMPFI_15513	CAPO303456
OG0006008	AMPFI_15988	CAPO304325
OG0006009	AMPFI_16082	CAPO302680
OG0006011	AMPFI_19165	CAPO305929
OG0006012	AMPFI_20017	CAPO306003
OG0006013	AMPFI_20123, AMPFI_23141	CAPO306786
OG0006059	AMPFI_19289, AMPFI_07653	CAPO306968
OG0006060	AMPFI_26009	CAPO302999
OG0006062	AMPFI_15800	CAPO305933
OG0006063	AMPFI_10125	CAPO300774
OG0006064	AMPFI_10479	CAPO304870
OG0006065	AMPFI_00707	CAPO301967
OG0006066	AMPFI_19701	CAPO300852
OG0006069	AMPFI_24819	CAPO305608
OG0006072	AMPFI_25885	CAPO303438
OG0006073	AMPFI_18545	CAPO303232
OG0006074	AMPFI_10172, AMPFI_10171, AMPFI_01066	CAPO305192
OG0006075	AMPFI_10508	CAPO300591
OG0006081	AMPFI_06176	CAPO304015
OG0006084	AMPFI_21479	CAPO303975
OG0006085	AMPFI_12724	CAPO306971
OG0006087	AMPFI_17531	CAPO307633
OG0006090	AMPFI_09756	CAPO303628
OG0006094	AMPFI_14580	CAPO301083
OG0006095	AMPFI_05328	CAPO308333, CAPO301147
OG0006096	AMPFI_15060	CAPO305316
OG0006097	AMPFI_23191	CAPO305425
OG0006098	AMPFI_22804, AMPFI_18314	CAPO300607
OG0006101	AMPFI_24203	CAPO301377
OG0006103	AMPFI_03153	CAPO308138
OG0006107	AMPFI_09456	CAPO302627
OG0006108	AMPFI_05510	CAPO302650
OG0006110	AMPFI_15361, AMPFI_22999	CAPO302693
OG0006111	AMPFI_08928	CAPO304724
OG0006113	AMPFI_22280	CAPO307626
OG0006114	AMPFI_02697	CAPO304178
OG0006115	AMPFI_05027	CAPO306466
OG0006116	AMPFI_02378, AMPFI_12560	CAPO304187
OG0006117	AMPFI_07331	CAPO302456
OG0006118	AMPFI_03921, AMPFI_01625	CAPO306890
OG0006119	AMPFI_12632	CAPO305308
OG0006121	AMPFI_08623	CAPO308090
OG0006124	AMPFI_07050	CAPO304805
OG0006125	AMPFI_03499	CAPO306355
OG0006127	AMPFI_02019	CAPO301362
OG0006128	AMPFI_13981	CAPO301150
OG0006129	AMPFI_05212	CAPO300938
OG0006131	AMPFI_13673, AMPFI_13674	CAPO303965
OG0006132	AMPFI_06640	CAPO307591
OG0006133	AMPFI_04080	CAPO304297
OG0006134	AMPFI_06352	CAPO307652
OG0006136	AMPFI_11966	CAPO304577
OG0006137	AMPFI_23575	CAPO303566
OG0006139	AMPFI_04819	CAPO301488
OG0006140	AMPFI_08309	CAPO301396
OG0006141	AMPFI_05969	CAPO302378
OG0006144	AMPFI_06238	CAPO307727
OG0006145	AMPFI_23447, AMPFI_19918	CAPO304370
OG0006147	AMPFI_23905	CAPO306222
OG0006148	AMPFI_08258	CAPO302407
OG0006149	AMPFI_00527, AMPFI_00771, AMPFI_19561	CAPO301175
OG0006151	AMPFI_07849	CAPO304128
OG0006152	AMPFI_08291, AMPFI_08292	CAPO306493
OG0006155	AMPFI_06316	CAPO301956
OG0006156	AMPFI_00402	CAPO304652
OG0006157	AMPFI_04730	CAPO300095, CAPO303951
OG0006158	AMPFI_13685	CAPO307937
OG0006159	AMPFI_07707	CAPO307030
OG0006160	AMPFI_03617, AMPFI_14878	CAPO304978
OG0006161	AMPFI_20940, AMPFI_22307	CAPO301615
OG0006162	AMPFI_01274	CAPO300392
OG0006164	AMPFI_12889	CAPO307640
OG0006168	AMPFI_05556	CAPO306154
OG0006169	AMPFI_11768	CAPO305149
OG0006176	AMPFI_10520	CAPO304797
OG0006177	AMPFI_05594, AMPFI_04013	CAPO306017
OG0006178	AMPFI_13097	CAPO306742
OG0006179	AMPFI_12364	CAPO307840
OG0006180	AMPFI_00899	CAPO308064
OG0006181	AMPFI_03759	CAPO308207
OG0006182	AMPFI_12280	CAPO300329
OG0006183	AMPFI_24216	CAPO306749
OG0006185	AMPFI_09297	CAPO301640
OG0006186	AMPFI_24925	CAPO304672
OG0006187	AMPFI_06260	CAPO303722
OG0006188	AMPFI_07880	CAPO307979
OG0006190	AMPFI_06360	CAPO304791
OG0006191	AMPFI_21306	CAPO301907
OG0006192	AMPFI_12685	CAPO308099
OG0006195	AMPFI_22865	CAPO308346, CAPO305489
OG0006196	AMPFI_02836	CAPO304854
OG0006198	AMPFI_07883	CAPO306368
OG0006199	AMPFI_09853	CAPO307861
OG0006200	AMPFI_25110	CAPO306047
OG0006202	AMPFI_12051	CAPO307311
OG0006204	AMPFI_01294	CAPO307074
OG0006205	AMPFI_12052	CAPO306928
OG0006206	AMPFI_09977	CAPO308060
OG0006209	AMPFI_16406, AMPFI_04793	CAPO303208
OG0006210	AMPFI_09052	CAPO301051
OG0006211	AMPFI_06849	CAPO305755
OG0006213	AMPFI_05568	CAPO301176
OG0006214	AMPFI_01488	CAPO305313
OG0006216	AMPFI_10203	CAPO304328
OG0006225	AMPFI_17092, AMPFI_21632	CAPO307529
OG0006226	AMPFI_06544	CAPO303955
OG0006227	AMPFI_11009	CAPO304192
OG0006229	AMPFI_12998	CAPO306729
OG0006230	AMPFI_23278	CAPO303003
OG0006233	AMPFI_19163	CAPO307263
OG0006234	AMPFI_04221	CAPO305546
OG0006235	AMPFI_04700	CAPO300217
OG0006237	AMPFI_22763, AMPFI_25948	CAPO302524
OG0006239	AMPFI_24438	CAPO305262
OG0006243	AMPFI_09339	CAPO301646
OG0006244	AMPFI_12017	CAPO306900
OG0006245	AMPFI_05666	CAPO307777
OG0006248	AMPFI_12231	CAPO307601
OG0006249	AMPFI_02549	CAPO304667
OG0006250	AMPFI_08516	CAPO301165
OG0006250	AMPFI_14204	CAPO306538
OG0006251	AMPFI_08696	CAPO302342
OG0006252	AMPFI_07736	CAPO304131
OG0006254	AMPFI_10561	CAPO305073
OG0006257	AMPFI_16037	CAPO305440
OG0006258	AMPFI_10117	CAPO300398
OG0006260	AMPFI_09166	CAPO300587
OG0006261	AMPFI_21809	CAPO305676
OG0006262	AMPFI_21311	CAPO307596
OG0006263	AMPFI_15958	CAPO307994
OG0006264	AMPFI_18486, AMPFI_00192	CAPO304943
OG0006267	AMPFI_25546	CAPO300629
OG0006268	AMPFI_22965	CAPO305663
OG0006271	AMPFI_05497	CAPO306714
OG0006275	AMPFI_11056	CAPO304219
OG0006276	AMPFI_15357, AMPFI_22661	CAPO306041
OG0006277	AMPFI_05401	CAPO307602
OG0006278	AMPFI_13328	CAPO305153
OG0006279	AMPFI_12209	CAPO307288
OG0006280	AMPFI_13354	CAPO308182
OG0006281	AMPFI_08305	CAPO302129
OG0006284	AMPFI_13248, AMPFI_15640	CAPO301681
OG0006285	AMPFI_09442	CAPO301258
OG0006286	AMPFI_00384	CAPO304212
OG0006287	AMPFI_23322	CAPO302795
OG0006289	AMPFI_07047	CAPO306652
OG0006291	AMPFI_03057	CAPO308081
OG0006293	AMPFI_20336	CAPO307067
OG0006294	AMPFI_08840	CAPO301151
OG0006295	AMPFI_12168	CAPO307143
OG0006297	AMPFI_13743, AMPFI_03538	CAPO301937
OG0006298	AMPFI_22421	CAPO306805
OG0006299	AMPFI_15652	CAPO305899
OG0006301	AMPFI_05956	CAPO306072
OG0006305	AMPFI_06288	CAPO303850
OG0006309	AMPFI_22246	CAPO304441
OG0006311	AMPFI_05300	CAPO300748
OG0006313	AMPFI_08699	CAPO306539
OG0006314	AMPFI_00274	CAPO308085, CAPO301326
OG0006315	AMPFI_10792	CAPO305862
OG0006317	AMPFI_10347	CAPO301551
OG0006319	AMPFI_18169	CAPO306239
OG0006320	AMPFI_02196	CAPO303864
OG0006322	AMPFI_18871	CAPO305971
OG0006323	AMPFI_09840	CAPO300361
OG0006324	AMPFI_15910, AMPFI_03322, AMPFI_04965	CAPO307431
OG0006330	AMPFI_04855	CAPO301590
OG0006331	AMPFI_14220	CAPO301721
OG0006332	AMPFI_14914	CAPO306801
OG0006334	AMPFI_25859	CAPO302140
OG0006335	AMPFI_07444	CAPO305790
OG0006339	AMPFI_08797	CAPO306751
OG0006340	AMPFI_12532	CAPO306725
OG0006341	AMPFI_15945	CAPO303256
OG0006344	AMPFI_17205	CAPO307345
OG0006346	AMPFI_06366	CAPO305832
OG0006347	AMPFI_08973	CAPO305184
OG0006350	AMPFI_24714	CAPO302433
OG0006352	AMPFI_00995	CAPO301346
OG0006353	AMPFI_06451	CAPO301517
OG0006355	AMPFI_04748, AMPFI_23227	CAPO307129
OG0006356	AMPFI_22053, AMPFI_17402, AMPFI_25376	CAPO305164
OG0006358	AMPFI_00524, AMPFI_03642	CAPO303299
OG0006359	AMPFI_21575, AMPFI_13107	CAPO300583
OG0006360	AMPFI_21111	CAPO304103
OG0006361	AMPFI_13719	CAPO308070
OG0006362	AMPFI_21721	CAPO308308
OG0006363	AMPFI_07540	CAPO301002
OG0006365	AMPFI_25333	CAPO300671
OG0006370	AMPFI_02001	CAPO300348
OG0006371	AMPFI_02807, AMPFI_17338	CAPO302658
OG0006372	AMPFI_02843	CAPO304608
OG0006375	AMPFI_05100	CAPO306256
OG0006377	AMPFI_06121	CAPO307494
OG0006378	AMPFI_06173	CAPO304918
OG0006381	AMPFI_07193	CAPO301472
OG0006382	AMPFI_08946	CAPO307026
OG0006383	AMPFI_09418	CAPO303174
OG0006384	AMPFI_10036	CAPO305941
OG0006385	AMPFI_10081	CAPO301074
OG0006386	AMPFI_10106	CAPO303165
OG0006387	AMPFI_10442	CAPO306319
OG0006389	AMPFI_10944	CAPO302170
OG0006390	AMPFI_11153	CAPO308093
OG0006392	AMPFI_11646	CAPO305806
OG0006394	AMPFI_13378	CAPO302470
OG0006395	AMPFI_13661	CAPO300149
OG0006399	AMPFI_19186	CAPO307228
OG0006443	AMPFI_07202	CAPO300234
OG0006447	AMPFI_11947	CAPO302283
OG0006448	AMPFI_06560	CAPO301094
OG0006457	AMPFI_21736	CAPO306648
OG0006459	AMPFI_24708	CAPO307843
OG0006460	AMPFI_05880	CAPO308313
OG0006461	AMPFI_09416	CAPO306350
OG0006462	AMPFI_25276	CAPO300662
OG0006464	AMPFI_20431	CAPO307754
OG0006465	AMPFI_08854	CAPO307052
OG0006467	AMPFI_07080	CAPO301292
OG0006468	AMPFI_25686	CAPO303390
OG0006469	AMPFI_03365	CAPO302486
OG0006470	AMPFI_09779	CAPO300984
OG0006471	AMPFI_12192	CAPO303440
OG0006474	AMPFI_10985	CAPO300155
OG0006475	AMPFI_07654	CAPO301888
OG0006476	AMPFI_06528	CAPO300216
OG0006478	AMPFI_19049	CAPO301079
OG0006479	AMPFI_06142	CAPO304002
OG0006480	AMPFI_11426	CAPO300197
OG0006481	AMPFI_25723	CAPO307580
OG0006482	AMPFI_24557	CAPO305654
OG0006485	AMPFI_08915	CAPO307612
OG0006487	AMPFI_17903, AMPFI_18900	CAPO300649
OG0006488	AMPFI_11034	CAPO301772
OG0006490	AMPFI_17883	CAPO301539
OG0006491	AMPFI_11842	CAPO300606
OG0006493	AMPFI_02164	CAPO306548
OG0006496	AMPFI_10689	CAPO304473
OG0006498	AMPFI_12161	CAPO301440
OG0006501	AMPFI_25980	CAPO307734
OG0006502	AMPFI_01184	CAPO301087
OG0006503	AMPFI_14175	CAPO304660
OG0006505	AMPFI_09747	CAPO301510
OG0006507	AMPFI_10834	CAPO301032
OG0006508	AMPFI_11788	CAPO301635
OG0006509	AMPFI_18650	CAPO304681
OG0006510	AMPFI_07648	CAPO300081
OG0006512	AMPFI_15002	CAPO301701
OG0006514	AMPFI_21552	CAPO304095
OG0006515	AMPFI_23080	CAPO306459
OG0006516	AMPFI_09518	CAPO305607
OG0006517	AMPFI_09029	CAPO300477
OG0006519	AMPFI_09462	CAPO308006
OG0006520	AMPFI_20008	CAPO300668
OG0006523	AMPFI_01535	CAPO302914
OG0006526	AMPFI_22011, AMPFI_25268, AMPFI_14770	CAPO303623
OG0006532	AMPFI_11984	CAPO304147
OG0006533	AMPFI_06493	CAPO305463
OG0006534	AMPFI_20504	CAPO305714
OG0006536	AMPFI_12044	CAPO305735
OG0006538	AMPFI_02030	CAPO305091
OG0006540	AMPFI_19290	CAPO304760
OG0006541	AMPFI_18892	CAPO302376, CAPO304688, CAPO300243
OG0006542	AMPFI_14637	CAPO305168
OG0006543	AMPFI_06101	CAPO305452
OG0006544	AMPFI_06224	CAPO306101
OG0006545	AMPFI_13489	CAPO307929
OG0006546	AMPFI_15044	CAPO305234
OG0006547	AMPFI_12172	CAPO301259
OG0006549	AMPFI_05684	CAPO306040
OG0006550	AMPFI_17946, AMPFI_17947	CAPO307487
OG0006552	AMPFI_07606	CAPO301957
OG0006553	AMPFI_10454	CAPO308128
OG0006554	AMPFI_04096	CAPO306525
OG0006555	AMPFI_14579	CAPO305951
OG0006556	AMPFI_03232	CAPO304941
OG0006557	AMPFI_04071	CAPO300124
OG0006562	AMPFI_09623	CAPO303607
OG0006566	AMPFI_03736	CAPO303944
OG0006568	AMPFI_09823	CAPO303043
OG0006569	AMPFI_04736	CAPO300856
OG0006570	AMPFI_06506	CAPO302571
OG0006571	AMPFI_23157	CAPO306740
OG0006572	AMPFI_16777	CAPO302175
OG0006573	AMPFI_04218	CAPO306413
OG0006575	AMPFI_01666	CAPO304950
OG0006577	AMPFI_00642	CAPO300858
OG0006578	AMPFI_06349	CAPO303393
OG0006580	AMPFI_04144, AMPFI_23358	CAPO306179
OG0006581	AMPFI_11462	CAPO300223
OG0006582	AMPFI_09311	CAPO305399
OG0006583	AMPFI_07167	CAPO308147
OG0006584	AMPFI_02572	CAPO304380
OG0006586	AMPFI_11910	CAPO300241
OG0006590	AMPFI_10661	CAPO304634
OG0006591	AMPFI_09907, AMPFI_00838	CAPO306654
OG0006592	AMPFI_23856, AMPFI_11061	CAPO302105
OG0006594	AMPFI_22653	CAPO305352
OG0006595	AMPFI_07066	CAPO306726
OG0006596	AMPFI_14571	CAPO305496
OG0006597	AMPFI_14301	CAPO306143
OG0006598	AMPFI_19501	CAPO303505
OG0006600	AMPFI_22394	CAPO300993
OG0006602	AMPFI_07168	CAPO306545
OG0006603	AMPFI_06187	CAPO305246
OG0006604	AMPFI_05937	CAPO301632
OG0006606	AMPFI_17025, AMPFI_02730	CAPO300627, CAPO305047
OG0006607	AMPFI_08824	CAPO302836
OG0006608	AMPFI_09810	CAPO304829
OG0006609	AMPFI_06978	CAPO304156
OG0006610	AMPFI_09328	CAPO305635
OG0006611	AMPFI_21041	CAPO303370
OG0006612	AMPFI_15592	CAPO303674
OG0006613	AMPFI_15015	CAPO305926
OG0006614	AMPFI_10524	CAPO307923
OG0006615	AMPFI_13199	CAPO300892
OG0006616	AMPFI_05408	CAPO302496
OG0006619	AMPFI_23367	CAPO305225
OG0006622	AMPFI_08817	CAPO307274
OG0006627	AMPFI_12667	CAPO300634
OG0006630	AMPFI_10137	CAPO301318
OG0006631	AMPFI_11411	CAPO302816
OG0006633	AMPFI_25785	CAPO306794
OG0006636	AMPFI_04565	CAPO304383
OG0006637	AMPFI_14025	CAPO304312
OG0006638	AMPFI_10714	CAPO302167
OG0006640	AMPFI_03675	CAPO308241
OG0006642	AMPFI_18228, AMPFI_08414	CAPO303206
OG0006646	AMPFI_19853	CAPO308061
OG0006648	AMPFI_07706	CAPO300638
OG0006651	AMPFI_14545, AMPFI_14544	CAPO306376
OG0006655	AMPFI_20781	CAPO306982
OG0006657	AMPFI_05148, AMPFI_15618	CAPO304665
OG0006658	AMPFI_09511	CAPO301723
OG0006662	AMPFI_03231	CAPO305585
OG0006663	AMPFI_07743	CAPO301399
OG0006664	AMPFI_16412, AMPFI_18050	CAPO302941
OG0006666	AMPFI_11045	CAPO301682
OG0006667	AMPFI_18059	CAPO305573
OG0006668	AMPFI_07313	CAPO301053
OG0006669	AMPFI_09179	CAPO301280
OG0006670	AMPFI_14097	CAPO306366
OG0006671	AMPFI_11968	CAPO307485
OG0006673	AMPFI_14877	CAPO302685
OG0006677	AMPFI_13068	CAPO304250
OG0006678	AMPFI_06249	CAPO300092
OG0006680	AMPFI_12617, AMPFI_10970	CAPO301748
OG0006681	AMPFI_05590	CAPO305354
OG0006684	AMPFI_01015	CAPO305512
OG0006686	AMPFI_25558	CAPO307531
OG0006690	AMPFI_14968	CAPO302172
OG0006691	AMPFI_12858	CAPO305670
OG0006692	AMPFI_02498	CAPO302647
OG0006693	AMPFI_12142	CAPO302616
OG0006694	AMPFI_03151	CAPO302438
OG0006695	AMPFI_05886	CAPO302533
OG0006696	AMPFI_05839	CAPO303681
OG0006702	AMPFI_17003	CAPO307269
OG0006703	AMPFI_07514	CAPO302601
OG0006706	AMPFI_13283	CAPO303773
OG0006708	AMPFI_10926	CAPO304327
OG0006709	AMPFI_21329	CAPO302993
OG0006710	AMPFI_20886	CAPO307958
OG0006712	AMPFI_05255	CAPO307469
OG0006714	AMPFI_13991	CAPO301000
OG0006717	AMPFI_01802	CAPO305633
OG0006718	AMPFI_07877	CAPO306293
OG0006719	AMPFI_25280	CAPO302454
OG0006721	AMPFI_19440	CAPO307315
OG0006722	AMPFI_10729	CAPO304555
OG0006723	AMPFI_25498	CAPO300019
OG0006725	AMPFI_20001	CAPO301206
OG0006726	AMPFI_06499	CAPO303375
OG0006727	AMPFI_01585	CAPO306447
OG0006729	AMPFI_04655	CAPO302448
OG0006730	AMPFI_06679	CAPO307696
OG0006732	AMPFI_18470	CAPO301757
OG0006733	AMPFI_02251	CAPO306420
OG0006736	AMPFI_11074	CAPO301670
OG0006737	AMPFI_01450	CAPO302977
OG0006738	AMPFI_07984	CAPO305285
OG0006740	AMPFI_14078	CAPO304581
OG0006741	AMPFI_00461	CAPO306132
OG0006745	AMPFI_01220, AMPFI_16543, AMPFI_03853	CAPO304913
OG0006750	AMPFI_04945	CAPO306076
OG0006751	AMPFI_05310	CAPO305160
OG0006752	AMPFI_05789, AMPFI_17541	CAPO301753
OG0006753	AMPFI_06164	CAPO304199
OG0006754	AMPFI_06462	CAPO307231
OG0006755	AMPFI_06654	CAPO304099
OG0006757	AMPFI_07042	CAPO308250
OG0006758	AMPFI_07316	CAPO303486
OG0006759	AMPFI_08740	CAPO301178
OG0006760	AMPFI_09555	CAPO300357
OG0006766	AMPFI_12392	CAPO300327
OG0006769	AMPFI_14038	CAPO304104
OG0006772	AMPFI_18299	CAPO306103
OG0006775	AMPFI_20249	CAPO303956
OG0006776	AMPFI_20448	CAPO307354, CAPO307229
OG0006777	AMPFI_20964	CAPO308320
OG0006826	AMPFI_21636	CAPO306575
OG0006830	AMPFI_10183	CAPO304885
OG0006833	AMPFI_09046	CAPO307011
OG0006838	AMPFI_03070, AMPFI_10507	CAPO304346
OG0006842	AMPFI_06417	CAPO303033
OG0006843	AMPFI_16202, AMPFI_16995	CAPO301783
OG0006844	AMPFI_10399	CAPO303858
OG0006845	AMPFI_09743	CAPO304222
OG0006846	AMPFI_03085	CAPO305985, CAPO301436
OG0006848	AMPFI_18769	CAPO302750
OG0006849	AMPFI_06284	CAPO306709
OG0006850	AMPFI_14881	CAPO300307
OG0006853	AMPFI_20366	CAPO305011
OG0006856	AMPFI_04448	CAPO306926
OG0006857	AMPFI_22717	CAPO304592
OG0006860	AMPFI_10618	CAPO304880
OG0006862	AMPFI_05349	CAPO306834
OG0006864	AMPFI_14090	CAPO300266
OG0006865	AMPFI_13506	CAPO300579
OG0006867	AMPFI_12490	CAPO304561
OG0006868	AMPFI_19450, AMPFI_19523, AMPFI_12981, AMPFI_25399, AMPFI_17882	CAPO304824
OG0006870	AMPFI_05126	CAPO305471
OG0006872	AMPFI_13550	CAPO305763, CAPO306267
OG0006874	AMPFI_05028	CAPO303002
OG0006875	AMPFI_14504, AMPFI_24435, AMPFI_14505	CAPO300245
OG0006876	AMPFI_08220	CAPO301384
OG0006877	AMPFI_19680	CAPO303758
OG0006880	AMPFI_12811	CAPO300637
OG0006881	AMPFI_12801	CAPO307302
OG0006886	AMPFI_12366	CAPO308008
OG0006887	AMPFI_10614	CAPO303330
OG0006888	AMPFI_11798	CAPO300481
OG0006889	AMPFI_10349	CAPO305411
OG0006890	AMPFI_06179	CAPO301774
OG0006892	AMPFI_04975	CAPO306271
OG0006893	AMPFI_01490	CAPO308281
OG0006895	AMPFI_21480, AMPFI_17058	CAPO305321
OG0006897	AMPFI_08177	CAPO305270
OG0006898	AMPFI_13011	CAPO307616
OG0006901	AMPFI_24896	CAPO301222
OG0006904	AMPFI_25492	CAPO301235
OG0006906	AMPFI_24996	CAPO307116
OG0006912	AMPFI_14206, AMPFI_22688, AMPFI_17860	CAPO306387
OG0006914	AMPFI_06074	CAPO302212
OG0006915	AMPFI_19156	CAPO305363
OG0006916	AMPFI_00335	CAPO306266
OG0006918	AMPFI_10696	CAPO303362
OG0006920	AMPFI_10884	CAPO306461
OG0006923	AMPFI_08393	CAPO302381
OG0006924	AMPFI_17424	CAPO304320
OG0006925	AMPFI_02679, AMPFI_14947	CAPO306734
OG0006926	AMPFI_09334	CAPO303493
OG0006927	AMPFI_22332	CAPO303700
OG0006931	AMPFI_14829, AMPFI_22093	CAPO300460
OG0006932	AMPFI_06908	CAPO305813
OG0006934	AMPFI_13627	CAPO304656
OG0006935	AMPFI_06775	CAPO305404
OG0006936	AMPFI_01142	CAPO301255
OG0006937	AMPFI_14568	CAPO300724
OG0006939	AMPFI_00736	CAPO300423
OG0006940	AMPFI_16402	CAPO308295
OG0006942	AMPFI_07605	CAPO305131
OG0006943	AMPFI_06307	CAPO300653
OG0006944	AMPFI_05110	CAPO301423
OG0006945	AMPFI_01614	CAPO304257
OG0006948	AMPFI_07078	CAPO307507
OG0006949	AMPFI_13736	CAPO300866
OG0006951	AMPFI_03362, AMPFI_18733	CAPO302915
OG0006952	AMPFI_09145	CAPO308002
OG0006953	AMPFI_16258	CAPO302825
OG0006957	AMPFI_21241	CAPO304410
OG0006959	AMPFI_13745	CAPO305847
OG0006960	AMPFI_10218	CAPO306688
OG0006962	AMPFI_08199	CAPO307572
OG0006964	AMPFI_13035	CAPO306352
OG0006966	AMPFI_08312	CAPO304695
OG0006967	AMPFI_20325	CAPO303820
OG0006968	AMPFI_08216	CAPO301435
OG0006969	AMPFI_09726	CAPO306618
OG0006970	AMPFI_06662	CAPO304851
OG0006971	AMPFI_14130	CAPO303658
OG0006973	AMPFI_05114	CAPO306305
OG0006975	AMPFI_12753	CAPO306893
OG0006977	AMPFI_09374	CAPO305268
OG0006978	AMPFI_11811, AMPFI_24207	CAPO304336
OG0006979	AMPFI_14493	CAPO300168
OG0006980	AMPFI_12230	CAPO305562
OG0006982	AMPFI_11090	CAPO305716
OG0006983	AMPFI_14172	CAPO300916
OG0006989	AMPFI_03226	CAPO302679
OG0006990	AMPFI_11887	CAPO300763
OG0006991	AMPFI_07612	CAPO303392
OG0006992	AMPFI_21431	CAPO305740
OG0006993	AMPFI_01326	CAPO305954
OG0006994	AMPFI_02391	CAPO306564
OG0006995	AMPFI_12939	CAPO306435
OG0006997	AMPFI_06778	CAPO304873
OG0006998	AMPFI_23858	CAPO301390
OG0006999	AMPFI_03627	CAPO303913
