Orthogroup	AMPFI_ok	BRALA
OG0004553	AMPFI_10799	BRALA19302
OG0004554	AMPFI_11889	BRALA14413
OG0004555	AMPFI_09909	BRALA03335
OG0004556	AMPFI_07468	BRALA24253
OG0004558	AMPFI_12132	BRALA08582
OG0004559	AMPFI_05855	BRALA23018
OG0004560	AMPFI_08766, AMPFI_25022	BRALA25555
OG0004561	AMPFI_23817, AMPFI_03159	BRALA25557
OG0004563	AMPFI_02876	BRALA15038
OG0004564	AMPFI_15864	BRALA32101
OG0004565	AMPFI_24177, AMPFI_12894	BRALA24433
OG0004566	AMPFI_06008	BRALA01904
OG0004567	AMPFI_25564	BRALA12845
OG0004568	AMPFI_08069	BRALA13349
OG0004569	AMPFI_06989	BRALA17687
OG0004570	AMPFI_18640	BRALA10840
OG0004571	AMPFI_12508	BRALA10635
OG0004572	AMPFI_02363	BRALA03398
OG0004572	AMPFI_14593	BRALA19984
OG0004573	AMPFI_12921	BRALA34747
OG0004574	AMPFI_03207	BRALA24731
OG0004576	AMPFI_18731	BRALA11521
OG0004578	AMPFI_07486	BRALA02649
OG0004579	AMPFI_25677	BRALA09331
OG0004580	AMPFI_24353	BRALA05772
OG0004581	AMPFI_12919	BRALA14290
OG0004582	AMPFI_07633	BRALA00706
OG0004583	AMPFI_16407	BRALA01776
OG0004584	AMPFI_09000	BRALA22981
OG0004585	AMPFI_13089	BRALA25633
OG0004587	AMPFI_23364	BRALA34254
OG0004587	AMPFI_10457	BRALA20385
OG0004588	AMPFI_06362	BRALA30100
OG0004589	AMPFI_18880	BRALA28422
OG0004590	AMPFI_08462	BRALA28418
OG0004591	AMPFI_15332	BRALA19571
OG0004592	AMPFI_06517	BRALA01027
OG0004593	AMPFI_22728	BRALA28884
OG0004594	AMPFI_13047	BRALA20772
OG0004595	AMPFI_16519	BRALA10676
OG0004596	AMPFI_07402	BRALA07736
OG0004597	AMPFI_21018	BRALA15202
OG0004599	AMPFI_24936	BRALA16807
OG0004600	AMPFI_15811	BRALA00319
OG0004601	AMPFI_06159	BRALA10060
OG0004602	AMPFI_04968	BRALA11139
OG0004603	AMPFI_00218	BRALA06365
OG0004605	AMPFI_03873	BRALA23013
OG0004606	AMPFI_09369	BRALA21148, BRALA34943
OG0004608	AMPFI_23131	BRALA15268
OG0004609	AMPFI_07011	BRALA33091
OG0004610	AMPFI_23354	BRALA17107
OG0004611	AMPFI_14900	BRALA12585
OG0004612	AMPFI_06798	BRALA00024
OG0004613	AMPFI_14336	BRALA20462
OG0004614	AMPFI_01955	BRALA30212
OG0004615	AMPFI_25915, AMPFI_22837	BRALA18480, BRALA18477
OG0004616	AMPFI_24754	BRALA06969
OG0004617	AMPFI_09144	BRALA02299
OG0004618	AMPFI_15210, AMPFI_15211	BRALA22928
OG0004619	AMPFI_01685	BRALA20299
OG0004622	AMPFI_16727	BRALA32009
OG0004623	AMPFI_22400	BRALA01754, BRALA09097
OG0004625	AMPFI_24418	BRALA34052
OG0004625	AMPFI_01520	BRALA34062
OG0004626	AMPFI_11099	BRALA16134
OG0004627	AMPFI_12291	BRALA06139
OG0004628	AMPFI_05837	BRALA00501
OG0004629	AMPFI_13756	BRALA10080
OG0004631	AMPFI_06399	BRALA00873
OG0004632	AMPFI_12681	BRALA27092
OG0004633	AMPFI_16969	BRALA27276
OG0004634	AMPFI_11161	BRALA05479
OG0004635	AMPFI_08678	BRALA31719
OG0004637	AMPFI_14539	BRALA28098
OG0004638	AMPFI_00853	BRALA10114
OG0004639	AMPFI_11319	BRALA23114
OG0004641	AMPFI_00011	BRALA06119
OG0004642	AMPFI_02074	BRALA03307
OG0004643	AMPFI_18899	BRALA06114
OG0004644	AMPFI_15338	BRALA15220
OG0004646	AMPFI_07710	BRALA15036
OG0004647	AMPFI_08211	BRALA01649
OG0004648	AMPFI_19599	BRALA27204
OG0004649	AMPFI_17558	BRALA26873
OG0004651	AMPFI_25330	BRALA28079
OG0004652	AMPFI_15198	BRALA29899
OG0004654	AMPFI_15662	BRALA25532
OG0004655	AMPFI_07555	BRALA07762
OG0004656	AMPFI_14771	BRALA23741
OG0004657	AMPFI_11594	BRALA05637
OG0004658	AMPFI_10523, AMPFI_16629	BRALA23896
OG0004659	AMPFI_00122	BRALA19760
OG0004660	AMPFI_11809	BRALA18844
OG0004661	AMPFI_11308, AMPFI_23656	BRALA26103, BRALA09487
OG0004662	AMPFI_22692	BRALA29139, BRALA13410
OG0004663	AMPFI_06374	BRALA33957
OG0004664	AMPFI_09717	BRALA28863
OG0004665	AMPFI_01944	BRALA14078
OG0004665	AMPFI_22602, AMPFI_00259	BRALA14077
OG0004666	AMPFI_11616	BRALA25386
OG0004667	AMPFI_09564	BRALA20032
OG0004669	AMPFI_05954	BRALA31710
OG0004670	AMPFI_24511	BRALA11400
OG0004671	AMPFI_20913	BRALA34664, BRALA33814, BRALA34282
OG0004671	AMPFI_05739	BRALA34594
OG0004672	AMPFI_03359	BRALA03094
OG0004673	AMPFI_15351	BRALA07414
OG0004674	AMPFI_07603	BRALA21747
OG0004675	AMPFI_03184	BRALA01751
OG0004676	AMPFI_12971	BRALA22511
OG0004677	AMPFI_05730	BRALA13391
OG0004678	AMPFI_09587	BRALA10033
OG0004679	AMPFI_00361	BRALA32750
OG0004681	AMPFI_18210	BRALA29477, BRALA35123
OG0004682	AMPFI_13322	BRALA03899
OG0004683	AMPFI_13090	BRALA26125
OG0004684	AMPFI_05507	BRALA26124
OG0004685	AMPFI_00210	BRALA29447
OG0004686	AMPFI_07335	BRALA07410
OG0004687	AMPFI_00174	BRALA19729
OG0004689	AMPFI_21900	BRALA14930
OG0004691	AMPFI_01160	BRALA31036
OG0004694	AMPFI_20042	BRALA23046
OG0004695	AMPFI_16067	BRALA01511, BRALA01505
OG0004695	AMPFI_13908	BRALA01774
OG0004696	AMPFI_05610	BRALA03830
OG0004697	AMPFI_06656	BRALA11777
OG0004698	AMPFI_06996	BRALA21938
OG0004699	AMPFI_08943	BRALA07186
OG0004700	AMPFI_08984	BRALA23313
OG0004701	AMPFI_19797, AMPFI_09187, AMPFI_09188	BRALA10618
OG0004702	AMPFI_11335	BRALA32995, BRALA07211
OG0004703	AMPFI_11441	BRALA26823
OG0004704	AMPFI_12602	BRALA00765
OG0004705	AMPFI_13411	BRALA08213
OG0004706	AMPFI_14171	BRALA00111
OG0004707	AMPFI_17110	BRALA20441
OG0004708	AMPFI_19549, AMPFI_25265	BRALA00406
OG0004710	AMPFI_21960	BRALA18369
OG0004711	AMPFI_22007	BRALA08263
OG0004728	AMPFI_04640	BRALA19112
OG0004729	AMPFI_10811	BRALA35563
OG0004730	AMPFI_05571	BRALA13497
OG0004731	AMPFI_11718	BRALA29685
OG0004732	AMPFI_18249	BRALA09631
OG0004733	AMPFI_22957, AMPFI_11858	BRALA17604
OG0004735	AMPFI_25124	BRALA05427
OG0004736	AMPFI_11087	BRALA16972
OG0004738	AMPFI_07087	BRALA27390
OG0004739	AMPFI_08184	BRALA03271, BRALA03272
OG0004744	AMPFI_19272	BRALA06531
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	BRALA08943
OG0004747	AMPFI_10895	BRALA28438
OG0004748	AMPFI_16408	BRALA09674
OG0004749	AMPFI_15286	BRALA20020
OG0004752	AMPFI_22656	BRALA11223
OG0004753	AMPFI_08914	BRALA13874
OG0004754	AMPFI_15484	BRALA23050
OG0004755	AMPFI_08870	BRALA27359
OG0004756	AMPFI_06143	BRALA09680
OG0004757	AMPFI_11259	BRALA09865, BRALA09872
OG0004758	AMPFI_16926	BRALA24157
OG0004759	AMPFI_10483	BRALA22261
OG0004760	AMPFI_11919	BRALA13716
OG0004761	AMPFI_04512, AMPFI_00468, AMPFI_03402	BRALA24489
OG0004762	AMPFI_12646	BRALA28326
OG0004763	AMPFI_06171	BRALA34431
OG0004764	AMPFI_10963	BRALA05324
OG0004765	AMPFI_16840	BRALA00991
OG0004766	AMPFI_09103	BRALA24690
OG0004767	AMPFI_03725	BRALA10440
OG0004768	AMPFI_02297	BRALA11889
OG0004769	AMPFI_12928	BRALA10097, BRALA07309
OG0004770	AMPFI_09864	BRALA19310
OG0004771	AMPFI_21816	BRALA09847
OG0004771	AMPFI_03956, AMPFI_24380	BRALA22554, BRALA09918
OG0004773	AMPFI_12207, AMPFI_00395	BRALA15533
OG0004774	AMPFI_17254	BRALA06537
OG0004775	AMPFI_08271	BRALA32894
OG0004776	AMPFI_06080	BRALA23901
OG0004777	AMPFI_15904	BRALA05941
OG0004779	AMPFI_05691	BRALA11730
OG0004780	AMPFI_19135	BRALA33260, BRALA06693, BRALA33784
OG0004781	AMPFI_00959, AMPFI_00874	BRALA11896
OG0004782	AMPFI_24154, AMPFI_04116	BRALA03100
OG0004783	AMPFI_11121	BRALA35592, BRALA32467
OG0004784	AMPFI_12120	BRALA10893
OG0004785	AMPFI_04729	BRALA09161
OG0004786	AMPFI_14608	BRALA14055
OG0004787	AMPFI_11451	BRALA12312
OG0004790	AMPFI_12637	BRALA34363
OG0004791	AMPFI_10450	BRALA27664
OG0004793	AMPFI_02788	BRALA21447
OG0004794	AMPFI_07779	BRALA01793
OG0004795	AMPFI_14570	BRALA33991
OG0004797	AMPFI_08354	BRALA16695
OG0004798	AMPFI_21019	BRALA30382
OG0004799	AMPFI_03436	BRALA02224
OG0004800	AMPFI_08239	BRALA09043
OG0004800	AMPFI_13583, AMPFI_02779	BRALA09042
OG0004801	AMPFI_05782	BRALA06449
OG0004802	AMPFI_22430	BRALA03380, BRALA03382
OG0004803	AMPFI_01867, AMPFI_16240	BRALA06021
OG0004804	AMPFI_11776	BRALA16717
OG0004805	AMPFI_10996	BRALA11567
OG0004806	AMPFI_21112	BRALA31348
OG0004807	AMPFI_01734	BRALA05556, BRALA04439
OG0004808	AMPFI_18270	BRALA05658
OG0004809	AMPFI_01159	BRALA10043
OG0004810	AMPFI_07979	BRALA19737
OG0004811	AMPFI_12149	BRALA17170
OG0004812	AMPFI_15106	BRALA16045
OG0004813	AMPFI_11409	BRALA15155
OG0004814	AMPFI_09238	BRALA09208
OG0004815	AMPFI_03206	BRALA16380
OG0004816	AMPFI_05512	BRALA22898
OG0004817	AMPFI_04912	BRALA00236
OG0004818	AMPFI_00367	BRALA31690
OG0004820	AMPFI_10350	BRALA28634
OG0004822	AMPFI_10239	BRALA24004
OG0004823	AMPFI_10528	BRALA02286
OG0004825	AMPFI_09412	BRALA18333
OG0004826	AMPFI_16801	BRALA31003
OG0004827	AMPFI_07773, AMPFI_07702	BRALA05124, BRALA25712
OG0004828	AMPFI_05734	BRALA03838
OG0004829	AMPFI_14364	BRALA30027
OG0004830	AMPFI_14688	BRALA23182
OG0004831	AMPFI_23688	BRALA08960
OG0004832	AMPFI_13436	BRALA00100
OG0004833	AMPFI_15371	BRALA03973
OG0004834	AMPFI_06390	BRALA05851
OG0004835	AMPFI_18648	BRALA17760
OG0004837	AMPFI_07200	BRALA15342
OG0004838	AMPFI_00523	BRALA15130
OG0004839	AMPFI_22867	BRALA14588
OG0004840	AMPFI_15455	BRALA10057
OG0004841	AMPFI_04987	BRALA03215
OG0004842	AMPFI_12464	BRALA13532
OG0004843	AMPFI_05999	BRALA33348
OG0004844	AMPFI_06737	BRALA23632
OG0004845	AMPFI_23989	BRALA21193
OG0004846	AMPFI_05670	BRALA09513
OG0004848	AMPFI_04293	BRALA07685
OG0004849	AMPFI_05494	BRALA34656, BRALA23873
OG0004850	AMPFI_12227	BRALA12053
OG0004852	AMPFI_02203, AMPFI_02204	BRALA02596
OG0004854	AMPFI_09220	BRALA22738
OG0004855	AMPFI_05138	BRALA19389
OG0004856	AMPFI_08133	BRALA22942
OG0004857	AMPFI_24333, AMPFI_18826	BRALA24715
OG0004858	AMPFI_04485	BRALA14994
OG0004859	AMPFI_07001	BRALA07338
OG0004860	AMPFI_21186	BRALA05260
OG0004861	AMPFI_14242	BRALA13324
OG0004862	AMPFI_07100	BRALA24266
OG0004863	AMPFI_07510	BRALA29780
OG0004864	AMPFI_12101	BRALA15377
OG0004865	AMPFI_20573, AMPFI_25525	BRALA14970
OG0004866	AMPFI_18789	BRALA15991
OG0004867	AMPFI_06982, AMPFI_08324	BRALA15186
OG0004868	AMPFI_16937	BRALA24136
OG0004869	AMPFI_06152	BRALA21005
OG0004870	AMPFI_12026	BRALA25836
OG0004871	AMPFI_25922	BRALA32821
OG0004872	AMPFI_13216, AMPFI_13215, AMPFI_20529	BRALA03369
OG0004873	AMPFI_06741	BRALA05488
OG0004874	AMPFI_25899	BRALA03277
OG0004875	AMPFI_05988	BRALA01281
OG0004879	AMPFI_08418	BRALA14250
OG0004880	AMPFI_19336	BRALA16715
OG0004881	AMPFI_17196	BRALA05669
OG0004882	AMPFI_23979	BRALA03289
OG0004883	AMPFI_02640	BRALA27370
OG0004884	AMPFI_23984	BRALA30160
OG0004885	AMPFI_10375	BRALA18097
OG0004886	AMPFI_08413	BRALA13594
OG0004887	AMPFI_11151	BRALA18551, BRALA18550
OG0004888	AMPFI_13557	BRALA07403, BRALA07404, BRALA07405
OG0004889	AMPFI_09646	BRALA22241
OG0004890	AMPFI_15395	BRALA28412
OG0004891	AMPFI_02413	BRALA16020
OG0004892	AMPFI_12844	BRALA34926, BRALA33780, BRALA35726
OG0004893	AMPFI_07205	BRALA01439
OG0004894	AMPFI_11572	BRALA19454
OG0004895	AMPFI_08926, AMPFI_19888	BRALA28415
OG0004896	AMPFI_11433	BRALA02657
OG0004897	AMPFI_08573	BRALA06731
OG0004899	AMPFI_11063	BRALA13151
OG0004900	AMPFI_10899	BRALA24271
OG0004901	AMPFI_17441	BRALA07724
OG0004902	AMPFI_05534	BRALA15203
OG0004903	AMPFI_10441	BRALA26597
OG0004904	AMPFI_19035	BRALA22957
OG0004906	AMPFI_19154	BRALA05859
OG0004907	AMPFI_13675, AMPFI_04014	BRALA27011, BRALA29950, BRALA27009
OG0004908	AMPFI_03218	BRALA05346, BRALA05345, BRALA28313
OG0004909	AMPFI_14681	BRALA28337
OG0004910	AMPFI_18874, AMPFI_04368	BRALA03056, BRALA33503
OG0004911	AMPFI_05698	BRALA23612, BRALA33471
OG0004913	AMPFI_25699	BRALA13584
OG0004914	AMPFI_08609	BRALA07564
OG0004915	AMPFI_25633	BRALA24632
OG0004916	AMPFI_25317, AMPFI_20270	BRALA21739
OG0004917	AMPFI_25966	BRALA17895
OG0004919	AMPFI_22764	BRALA33679
OG0004921	AMPFI_09394	BRALA05499
OG0004922	AMPFI_06579	BRALA16616
OG0004923	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260	BRALA21201
OG0004924	AMPFI_05959	BRALA09627
OG0004925	AMPFI_16804	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560
OG0004926	AMPFI_00376	BRALA02572
OG0004927	AMPFI_10471	BRALA22260
OG0004928	AMPFI_10056	BRALA13743
OG0004930	AMPFI_24794	BRALA00532
OG0004931	AMPFI_16176	BRALA35702
OG0004932	AMPFI_09178	BRALA09812
OG0004934	AMPFI_14737	BRALA34630, BRALA20603
OG0004935	AMPFI_10473	BRALA31718
OG0004936	AMPFI_04203	BRALA15177
OG0004938	AMPFI_07572	BRALA12054
OG0004939	AMPFI_24891	BRALA15087
OG0004940	AMPFI_07448	BRALA16635
OG0004941	AMPFI_12210	BRALA17339
OG0004942	AMPFI_16020	BRALA15123
OG0004943	AMPFI_18917	BRALA18535
OG0004944	AMPFI_02880	BRALA18049
OG0004946	AMPFI_16783	BRALA13424
OG0004947	AMPFI_22715	BRALA09544
OG0004948	AMPFI_23552	BRALA29771
OG0004949	AMPFI_07404	BRALA23863
OG0004950	AMPFI_01104	BRALA24813
OG0004951	AMPFI_15757	BRALA19007
OG0004952	AMPFI_18107	BRALA31449
OG0004955	AMPFI_19217	BRALA22647
OG0004956	AMPFI_19207	BRALA10952
OG0004957	AMPFI_18195	BRALA28656, BRALA20706
OG0004958	AMPFI_24136	BRALA09476
OG0004959	AMPFI_21678	BRALA02311
OG0004960	AMPFI_24808	BRALA22837
OG0004961	AMPFI_13431	BRALA00519
OG0004962	AMPFI_22234	BRALA14101
OG0004964	AMPFI_02938	BRALA14478
OG0004965	AMPFI_16300, AMPFI_17081	BRALA03347
OG0004966	AMPFI_02026, AMPFI_21838, AMPFI_25917	BRALA35012
OG0004967	AMPFI_00489	BRALA29363
OG0004968	AMPFI_11154	BRALA29428
OG0004970	AMPFI_03401	BRALA27520
OG0004971	AMPFI_23806	BRALA33597
OG0004972	AMPFI_03559	BRALA06415
OG0004974	AMPFI_05795	BRALA23354
OG0004975	AMPFI_21780	BRALA01236
OG0004977	AMPFI_06223	BRALA14155
OG0004978	AMPFI_08588	BRALA08114
OG0004979	AMPFI_09688	BRALA20271
OG0004980	AMPFI_26053	BRALA06666
OG0004981	AMPFI_04964	BRALA07121
OG0004982	AMPFI_14258	BRALA10028
OG0004983	AMPFI_15064	BRALA22364
OG0004984	AMPFI_25614	BRALA21693
OG0004985	AMPFI_20594, AMPFI_20593	BRALA15016
OG0004986	AMPFI_18420	BRALA01041
OG0004988	AMPFI_02907	BRALA29383, BRALA27110
OG0004989	AMPFI_05553	BRALA08810
OG0004990	AMPFI_09427	BRALA19772
OG0004991	AMPFI_20163	BRALA20054
OG0004993	AMPFI_08507	BRALA35910
OG0004995	AMPFI_01011	BRALA30343
OG0004996	AMPFI_04670, AMPFI_01816	BRALA17166
OG0004997	AMPFI_02286	BRALA24073
OG0004998	AMPFI_05029	BRALA28837
OG0004999	AMPFI_05305	BRALA29054
OG0005000	AMPFI_06353	BRALA08674
OG0005002	AMPFI_06863	BRALA01660
OG0005003	AMPFI_08032	BRALA21209, BRALA32328
OG0005004	AMPFI_08398	BRALA00152, BRALA04486
OG0005006	AMPFI_11080	BRALA10726
OG0005007	AMPFI_11408	BRALA14191
OG0005008	AMPFI_11499	BRALA28440
OG0005009	AMPFI_12473	BRALA29055
OG0005010	AMPFI_14613, AMPFI_14614	BRALA29595, BRALA32302, BRALA19473
OG0005012	AMPFI_15538	BRALA06405
OG0005013	AMPFI_15685	BRALA03794
OG0005014	AMPFI_17363	BRALA29414
OG0005040	AMPFI_21488	BRALA22055
OG0005041	AMPFI_08484	BRALA00415
OG0005044	AMPFI_13860	BRALA23584
OG0005045	AMPFI_21358	BRALA17551
OG0005046	AMPFI_09244	BRALA11035
OG0005047	AMPFI_13077	BRALA19446
OG0005048	AMPFI_08429	BRALA15277
OG0005049	AMPFI_06620	BRALA09255
OG0005050	AMPFI_07799	BRALA35696, BRALA34905
OG0005053	AMPFI_20121	BRALA14037
OG0005054	AMPFI_08436	BRALA01008
OG0005055	AMPFI_06342	BRALA21470
OG0005057	AMPFI_19510, AMPFI_03161	BRALA25601
OG0005058	AMPFI_02699	BRALA34262, BRALA35945
OG0005058	AMPFI_14957	BRALA35132
OG0005059	AMPFI_21914, AMPFI_02737	BRALA18360
OG0005060	AMPFI_00924	BRALA06013, BRALA16321
OG0005061	AMPFI_13286, AMPFI_24020	BRALA05605, BRALA24447
OG0005062	AMPFI_01339	BRALA04850
OG0005063	AMPFI_21643	BRALA03837
OG0005065	AMPFI_08185	BRALA06867
OG0005066	AMPFI_18538	BRALA11959
OG0005067	AMPFI_06227	BRALA10674
OG0005068	AMPFI_18887	BRALA05475, BRALA05476
OG0005069	AMPFI_15704	BRALA22169
OG0005070	AMPFI_06920	BRALA27483
OG0005071	AMPFI_03388	BRALA05811
OG0005072	AMPFI_00383	BRALA22943
OG0005073	AMPFI_06476	BRALA10284
OG0005074	AMPFI_24516	BRALA13653
OG0005075	AMPFI_08491	BRALA28224
OG0005076	AMPFI_13565	BRALA16542
OG0005077	AMPFI_13890	BRALA08579, BRALA04364, BRALA03765
OG0005078	AMPFI_02334, AMPFI_20261, AMPFI_20796	BRALA16504
OG0005079	AMPFI_16949	BRALA22108
OG0005080	AMPFI_09120	BRALA22635
OG0005081	AMPFI_11429	BRALA04559
OG0005082	AMPFI_24979	BRALA07295
OG0005084	AMPFI_08022	BRALA18989
OG0005086	AMPFI_13597	BRALA09381
OG0005087	AMPFI_20564	BRALA20901
OG0005088	AMPFI_05930	BRALA01303
OG0005089	AMPFI_24280	BRALA14635
OG0005091	AMPFI_11028	BRALA18690
OG0005092	AMPFI_20735, AMPFI_16134	BRALA12771
OG0005093	AMPFI_19590	BRALA09010
OG0005096	AMPFI_24183	BRALA10442
OG0005097	AMPFI_05168	BRALA06505
OG0005098	AMPFI_02235, AMPFI_05185	BRALA14069
OG0005099	AMPFI_05559	BRALA06538
OG0005100	AMPFI_06838	BRALA13678
OG0005103	AMPFI_15936	BRALA28207
OG0005104	AMPFI_13576	BRALA09466
OG0005105	AMPFI_10501	BRALA06454
OG0005106	AMPFI_08909	BRALA20191
OG0005107	AMPFI_01687	BRALA02107
OG0005108	AMPFI_20166	BRALA01222
OG0005109	AMPFI_19425	BRALA09181
OG0005110	AMPFI_01900	BRALA11256
OG0005111	AMPFI_16304	BRALA08666
OG0005112	AMPFI_00097	BRALA18900
OG0005113	AMPFI_21279	BRALA35356
OG0005114	AMPFI_17350	BRALA25886
OG0005115	AMPFI_13099	BRALA02746
OG0005116	AMPFI_17611	BRALA12189
OG0005117	AMPFI_06331	BRALA24439
OG0005118	AMPFI_09091	BRALA04838
OG0005119	AMPFI_17532	BRALA11537
OG0005120	AMPFI_02588	BRALA03270
OG0005121	AMPFI_10900	BRALA19194
OG0005122	AMPFI_10123	BRALA00949, BRALA00950
OG0005123	AMPFI_15356	BRALA11529
OG0005124	AMPFI_09718	BRALA25908, BRALA21509
OG0005125	AMPFI_06966	BRALA06466
OG0005126	AMPFI_19880	BRALA14585, BRALA14587
OG0005127	AMPFI_04608	BRALA13611
OG0005129	AMPFI_15879	BRALA11230
OG0005130	AMPFI_09648	BRALA12681
OG0005131	AMPFI_24540	BRALA20254, BRALA27888
OG0005132	AMPFI_23371	BRALA16012
OG0005133	AMPFI_22703	BRALA00530
OG0005133	AMPFI_17083, AMPFI_17133	BRALA00531
OG0005134	AMPFI_14899	BRALA11188
OG0005135	AMPFI_14708	BRALA23510, BRALA04045
OG0005137	AMPFI_16276	BRALA05646
OG0005138	AMPFI_24711	BRALA12306
OG0005139	AMPFI_13761	BRALA30038, BRALA30039, BRALA30040
OG0005140	AMPFI_14662	BRALA04264
OG0005141	AMPFI_23634	BRALA34051
OG0005142	AMPFI_10677	BRALA14416
OG0005143	AMPFI_20935	BRALA13606
OG0005144	AMPFI_14298	BRALA01103
OG0005145	AMPFI_18763	BRALA16540
OG0005146	AMPFI_12023	BRALA35713, BRALA34099
OG0005149	AMPFI_20136	BRALA04404
OG0005150	AMPFI_21305	BRALA31039
OG0005152	AMPFI_05387	BRALA33965
OG0005153	AMPFI_06595	BRALA12598, BRALA30668, BRALA04843
OG0005154	AMPFI_12087	BRALA01060, BRALA01059
OG0005155	AMPFI_14736	BRALA11593
OG0005156	AMPFI_15644	BRALA11309
OG0005157	AMPFI_18312	BRALA07429
OG0005158	AMPFI_23836, AMPFI_24079	BRALA29072
OG0005159	AMPFI_15273	BRALA05351, BRALA22580
OG0005160	AMPFI_10649	BRALA32456
OG0005161	AMPFI_12018	BRALA23861
OG0005162	AMPFI_10796	BRALA01215
OG0005163	AMPFI_13127	BRALA18414, BRALA18413
OG0005164	AMPFI_14812	BRALA26111
OG0005169	AMPFI_12756	BRALA11938
OG0005172	AMPFI_09765	BRALA03213
OG0005173	AMPFI_00076	BRALA29459
OG0005175	AMPFI_07010	BRALA26154
OG0005176	AMPFI_05296, AMPFI_04056	BRALA07188
OG0005177	AMPFI_01619	BRALA31641
OG0005177	AMPFI_05033	BRALA01452, BRALA12523, BRALA22568, BRALA22230, BRALA27893, BRALA22232, BRALA31483, BRALA29993, BRALA28256, BRALA27258, BRALA16089, BRALA28237, BRALA16116, BRALA07167, BRALA25858
OG0005179	AMPFI_07671	BRALA08226
OG0005180	AMPFI_05278	BRALA11534
OG0005181	AMPFI_19361	BRALA22385, BRALA34053
OG0005182	AMPFI_08657	BRALA01101
OG0005183	AMPFI_23269	BRALA25396
OG0005184	AMPFI_08319	BRALA31284
OG0005185	AMPFI_09573	BRALA03147
OG0005186	AMPFI_24502, AMPFI_22576	BRALA13676
OG0005187	AMPFI_09349	BRALA27874
OG0005188	AMPFI_09298	BRALA07448
OG0005189	AMPFI_20537	BRALA19390
OG0005190	AMPFI_22510	BRALA24173
OG0005191	AMPFI_11789	BRALA05242
OG0005192	AMPFI_11586	BRALA06601
OG0005193	AMPFI_03208	BRALA10856, BRALA10857
OG0005194	AMPFI_18040	BRALA11540
OG0005195	AMPFI_14677	BRALA29156
OG0005196	AMPFI_02731	BRALA02216
OG0005197	AMPFI_16725	BRALA00021
OG0005198	AMPFI_24470	BRALA29770
OG0005199	AMPFI_06607	BRALA13748
OG0005200	AMPFI_06657	BRALA08688
OG0005201	AMPFI_05268	BRALA21190
OG0005202	AMPFI_23023	BRALA20262
OG0005203	AMPFI_19345	BRALA25404, BRALA25403
OG0005204	AMPFI_23698	BRALA10188
OG0005205	AMPFI_17395	BRALA09049
OG0005206	AMPFI_10906	BRALA18514
OG0005207	AMPFI_05172	BRALA20633
OG0005208	AMPFI_08993	BRALA11171
OG0005209	AMPFI_10041	BRALA26384
OG0005210	AMPFI_16171	BRALA04797
OG0005211	AMPFI_05637	BRALA28194, BRALA28193, BRALA28192
OG0005212	AMPFI_08569	BRALA21756
OG0005214	AMPFI_11027	BRALA12183
OG0005215	AMPFI_08795	BRALA05147
OG0005216	AMPFI_09722	BRALA22685
OG0005217	AMPFI_10567	BRALA00513
OG0005218	AMPFI_23658	BRALA25406
OG0005220	AMPFI_06412	BRALA30603, BRALA12573
OG0005221	AMPFI_15509	BRALA29622, BRALA29621, BRALA35688
OG0005223	AMPFI_09732	BRALA15442
OG0005224	AMPFI_13439	BRALA28981
OG0005225	AMPFI_05077	BRALA08607
OG0005226	AMPFI_21083	BRALA17307
OG0005227	AMPFI_05617	BRALA12644
OG0005228	AMPFI_06081	BRALA11409
OG0005229	AMPFI_07754	BRALA19740
OG0005230	AMPFI_11800	BRALA12448
OG0005231	AMPFI_25198, AMPFI_04745	BRALA05111
OG0005232	AMPFI_21277	BRALA22201
OG0005233	AMPFI_05585	BRALA18001
OG0005234	AMPFI_09847	BRALA08685
OG0005235	AMPFI_17418	BRALA24858
OG0005237	AMPFI_14040	BRALA22124
OG0005238	AMPFI_09877	BRALA02843
OG0005239	AMPFI_06170	BRALA23447
OG0005240	AMPFI_05432	BRALA00223
OG0005241	AMPFI_00142	BRALA05827
OG0005242	AMPFI_08174	BRALA15789
OG0005244	AMPFI_15552	BRALA02782
OG0005245	AMPFI_24150	BRALA00200
OG0005246	AMPFI_16267, AMPFI_08834, AMPFI_13918	BRALA25004
OG0005248	AMPFI_11779	BRALA19124, BRALA19123, BRALA03374
OG0005249	AMPFI_09697	BRALA20640
OG0005250	AMPFI_08665	BRALA16854
OG0005251	AMPFI_20657	BRALA25411
OG0005252	AMPFI_00616	BRALA02806
OG0005253	AMPFI_04563	BRALA22944
OG0005254	AMPFI_21910	BRALA25289
OG0005255	AMPFI_03080	BRALA16360
OG0005256	AMPFI_22848	BRALA25728
OG0005257	AMPFI_23669	BRALA06705
OG0005258	AMPFI_13310	BRALA28052
OG0005259	AMPFI_23209	BRALA28056
OG0005260	AMPFI_19075	BRALA04508
OG0005261	AMPFI_08888, AMPFI_11038	BRALA21136
OG0005263	AMPFI_02146, AMPFI_24668, AMPFI_23165, AMPFI_04782	BRALA21966
OG0005264	AMPFI_22036	BRALA15290
OG0005266	AMPFI_16517	BRALA03450
OG0005267	AMPFI_08139	BRALA24431
OG0005268	AMPFI_00145	BRALA29772
OG0005269	AMPFI_05591	BRALA11073
