Orthogroup	AMPFI_ok	APOSJ_ok
OG0003488	AMPFI_07299	APOSJ_46430, APOSJ_46429, APOSJ_46434, APOSJ_47017, APOSJ_46432, APOSJ_46435, APOSJ_47018, APOSJ_32284, APOSJ_46433, APOSJ_46431
OG0003489	AMPFI_24006	APOSJ_14050
OG0003490	AMPFI_22806, AMPFI_19232, AMPFI_21043, AMPFI_04860, AMPFI_11193	APOSJ_22697, APOSJ_22696
OG0003491	AMPFI_11101	APOSJ_03302, APOSJ_03301
OG0003492	AMPFI_18221, AMPFI_00099	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505
OG0003493	AMPFI_17852	APOSJ_03546, APOSJ_03542, APOSJ_03544, APOSJ_03541, APOSJ_40566, APOSJ_03545, APOSJ_12147, APOSJ_03543, APOSJ_04514, APOSJ_03540, APOSJ_12148
OG0003496	AMPFI_21723	APOSJ_02291
OG0003496	AMPFI_23368	APOSJ_11268, APOSJ_22535
OG0003497	AMPFI_04681	APOSJ_02854, APOSJ_02856, APOSJ_02855, APOSJ_02857
OG0003498	AMPFI_14554	APOSJ_27522
OG0003499	AMPFI_10057	APOSJ_09620, APOSJ_44781, APOSJ_44786, APOSJ_61997, APOSJ_09623, APOSJ_44779, APOSJ_44780, APOSJ_50143, APOSJ_44782, APOSJ_09619, APOSJ_26414, APOSJ_44789, APOSJ_09622, APOSJ_38315, APOSJ_09621, APOSJ_62003
OG0003501	AMPFI_09583	APOSJ_34944, APOSJ_33033, APOSJ_37508
OG0003502	AMPFI_22051	APOSJ_20693, APOSJ_20695, APOSJ_20694
OG0003503	AMPFI_05344	APOSJ_26546, APOSJ_26545, APOSJ_26547
OG0003504	AMPFI_24432	APOSJ_14973
OG0003505	AMPFI_07475	APOSJ_43745
OG0003506	AMPFI_14856	APOSJ_09434, APOSJ_09433
OG0003507	AMPFI_14147	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822
OG0003508	AMPFI_22615	APOSJ_01348, APOSJ_01347
OG0003509	AMPFI_07776	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698
OG0003510	AMPFI_19782	APOSJ_44718, APOSJ_44720
OG0003511	AMPFI_01623	APOSJ_63590, APOSJ_63588, APOSJ_63589
OG0003512	AMPFI_02821	APOSJ_35947, APOSJ_35948
OG0003513	AMPFI_21434	APOSJ_17806, APOSJ_17803
OG0003514	AMPFI_07562	APOSJ_51367, APOSJ_51366
OG0003515	AMPFI_20138	APOSJ_29411
OG0003516	AMPFI_25715	APOSJ_49024, APOSJ_44090, APOSJ_44092, APOSJ_09725, APOSJ_49025, APOSJ_49023, APOSJ_44089, APOSJ_38055, APOSJ_38058, APOSJ_49022, APOSJ_49021, APOSJ_49019, APOSJ_49020, APOSJ_44091, APOSJ_09726, APOSJ_09721
OG0003517	AMPFI_03039	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435
OG0003518	AMPFI_13631	APOSJ_11964, APOSJ_11966
OG0003519	AMPFI_10068	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825
OG0003520	AMPFI_05023	APOSJ_37439, APOSJ_14883, APOSJ_60708, APOSJ_31034, APOSJ_22167
OG0003521	AMPFI_16400	APOSJ_45511, APOSJ_28204, APOSJ_28205, APOSJ_28202, APOSJ_45513, APOSJ_28203
OG0003522	AMPFI_15136	APOSJ_38533, APOSJ_41392, APOSJ_54241
OG0003523	AMPFI_07760	APOSJ_38644, APOSJ_62815
OG0003524	AMPFI_02059, AMPFI_12429	APOSJ_32945, APOSJ_32943, APOSJ_32947, APOSJ_32944, APOSJ_32948, APOSJ_32946, APOSJ_32949, APOSJ_32950
OG0003525	AMPFI_16786, AMPFI_23920	APOSJ_60338
OG0003525	AMPFI_03033	APOSJ_01690
OG0003526	AMPFI_06222	APOSJ_02851, APOSJ_01925, APOSJ_11862
OG0003527	AMPFI_08564	APOSJ_29449
OG0003527	AMPFI_09571	APOSJ_20682
OG0003528	AMPFI_08029	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866
OG0003529	AMPFI_16196	APOSJ_52288
OG0003530	AMPFI_21595	APOSJ_22332, APOSJ_22328, APOSJ_22331, APOSJ_22329, APOSJ_22330, APOSJ_18493
OG0003531	AMPFI_10001	APOSJ_27815, APOSJ_27816
OG0003532	AMPFI_24750	APOSJ_54670, APOSJ_07088, APOSJ_21782
OG0003533	AMPFI_02269, AMPFI_18447	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860
OG0003534	AMPFI_09003	APOSJ_61555
OG0003535	AMPFI_24072	APOSJ_52788, APOSJ_52787, APOSJ_52785
OG0003536	AMPFI_00410	APOSJ_14777
OG0003537	AMPFI_09546, AMPFI_11095	APOSJ_48379, APOSJ_48383, APOSJ_48382, APOSJ_48380, APOSJ_22821, APOSJ_44109, APOSJ_34498, APOSJ_48381
OG0003538	AMPFI_23397	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041
OG0003539	AMPFI_00975	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003
OG0003540	AMPFI_00306	APOSJ_25521, APOSJ_25475, APOSJ_29468, APOSJ_25477, APOSJ_48951, APOSJ_25478, APOSJ_25519, APOSJ_25518, APOSJ_25480, APOSJ_25523, APOSJ_19720, APOSJ_29460, APOSJ_29770, APOSJ_25474, APOSJ_25476, APOSJ_25522, APOSJ_29766, APOSJ_29767, APOSJ_25481, APOSJ_25520
OG0003541	AMPFI_21493	APOSJ_04774
OG0003542	AMPFI_06443	APOSJ_39788, APOSJ_39789
OG0003543	AMPFI_24581	APOSJ_34101
OG0003544	AMPFI_19004	APOSJ_21081
OG0003545	AMPFI_15023, AMPFI_13578	APOSJ_56610, APOSJ_56937, APOSJ_56931
OG0003546	AMPFI_21995, AMPFI_00349	APOSJ_01873, APOSJ_01872
OG0003547	AMPFI_04834	APOSJ_16070
OG0003548	AMPFI_24768	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959
OG0003549	AMPFI_15331	APOSJ_56397, APOSJ_56398, APOSJ_34785
OG0003550	AMPFI_18741	APOSJ_43269, APOSJ_43268
OG0003551	AMPFI_07598	APOSJ_23011
OG0003552	AMPFI_05955	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525
OG0003553	AMPFI_21634	APOSJ_13296, APOSJ_49900, APOSJ_13291, APOSJ_13297, APOSJ_49897, APOSJ_49898, APOSJ_49894, APOSJ_13295, APOSJ_49893, APOSJ_13293, APOSJ_49895, APOSJ_13294, APOSJ_13290, APOSJ_49896, APOSJ_49899, APOSJ_13298, APOSJ_18965, APOSJ_13292
OG0003554	AMPFI_22132	APOSJ_54832
OG0003556	AMPFI_08098	APOSJ_31011, APOSJ_04977
OG0003557	AMPFI_05440	APOSJ_28950, APOSJ_28951
OG0003558	AMPFI_20154	APOSJ_46903, APOSJ_43488, APOSJ_64026, APOSJ_43485, APOSJ_64033, APOSJ_43487, APOSJ_46904, APOSJ_06259, APOSJ_43486, APOSJ_43489, APOSJ_46905, APOSJ_43484
OG0003560	AMPFI_10029	APOSJ_61062, APOSJ_12965, APOSJ_39201, APOSJ_31216
OG0003560	AMPFI_04633	APOSJ_15875
OG0003561	AMPFI_06137	APOSJ_16281
OG0003562	AMPFI_06538	APOSJ_16527, APOSJ_16528
OG0003563	AMPFI_05251	APOSJ_36771
OG0003564	AMPFI_08755	APOSJ_22081, APOSJ_22079, APOSJ_22080
OG0003565	AMPFI_03548, AMPFI_00450, AMPFI_22462	APOSJ_38469, APOSJ_38886, APOSJ_49185, APOSJ_49183
OG0003566	AMPFI_01090	APOSJ_23756, APOSJ_23755
OG0003567	AMPFI_22713	APOSJ_26858, APOSJ_26859
OG0003568	AMPFI_06943	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480
OG0003570	AMPFI_06993	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074
OG0003571	AMPFI_12433	APOSJ_29259, APOSJ_29260
OG0003572	AMPFI_00364	APOSJ_60321, APOSJ_60322
OG0003573	AMPFI_10938	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384
OG0003575	AMPFI_25078	APOSJ_00232, APOSJ_58661, APOSJ_58659, APOSJ_58662, APOSJ_58664, APOSJ_15148, APOSJ_58660, APOSJ_58658, APOSJ_58663, APOSJ_58657, APOSJ_15149, APOSJ_15151, APOSJ_55236, APOSJ_15150, APOSJ_58665
OG0003576	AMPFI_02605	APOSJ_30810
OG0003577	AMPFI_25920, AMPFI_04085, AMPFI_19335	APOSJ_53825, APOSJ_53826
OG0003578	AMPFI_08173	APOSJ_01112
OG0003579	AMPFI_22532	APOSJ_06615
OG0003597	AMPFI_11403	APOSJ_58116, APOSJ_58112, APOSJ_58117, APOSJ_30348, APOSJ_13060, APOSJ_29762, APOSJ_58111, APOSJ_30350, APOSJ_30346, APOSJ_51920, APOSJ_58115, APOSJ_58114, APOSJ_39126, APOSJ_39127
OG0003598	AMPFI_08091	APOSJ_09285, APOSJ_09284, APOSJ_09283
OG0003599	AMPFI_03084	APOSJ_32960
OG0003601	AMPFI_22792	APOSJ_53543
OG0003603	AMPFI_14800	APOSJ_16153, APOSJ_16154
OG0003604	AMPFI_14560	APOSJ_11206
OG0003606	AMPFI_02736	APOSJ_31709
OG0003607	AMPFI_01035, AMPFI_08981	APOSJ_37037, APOSJ_37038
OG0003608	AMPFI_20147	APOSJ_00224, APOSJ_60067, APOSJ_09361, APOSJ_00221, APOSJ_09360, APOSJ_09362, APOSJ_09358, APOSJ_00223, APOSJ_00222, APOSJ_09359, APOSJ_00220
OG0003609	AMPFI_10169	APOSJ_10440, APOSJ_10443, APOSJ_10438, APOSJ_10439, APOSJ_42231, APOSJ_42729, APOSJ_36615, APOSJ_25367, APOSJ_36027, APOSJ_64282, APOSJ_58218
OG0003610	AMPFI_08064	APOSJ_41838
OG0003611	AMPFI_03674	APOSJ_58421
OG0003612	AMPFI_22358	APOSJ_10880
OG0003612	AMPFI_00951	APOSJ_10881, APOSJ_10882
OG0003613	AMPFI_14181	APOSJ_09180, APOSJ_09181, APOSJ_09179
OG0003615	AMPFI_05633	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994
OG0003616	AMPFI_05609	APOSJ_46947, APOSJ_46945, APOSJ_56448, APOSJ_46946, APOSJ_62998
OG0003617	AMPFI_00387	APOSJ_38825, APOSJ_38826
OG0003618	AMPFI_07271	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640
OG0003619	AMPFI_10351	APOSJ_63145, APOSJ_33903, APOSJ_33902
OG0003620	AMPFI_09860	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169
OG0003622	AMPFI_11239	APOSJ_29152, APOSJ_29151
OG0003622	AMPFI_12437	APOSJ_29153, APOSJ_51976
OG0003623	AMPFI_13962	APOSJ_32094, APOSJ_32091, APOSJ_32093, APOSJ_39728, APOSJ_27217, APOSJ_50614, APOSJ_39732, APOSJ_39729, APOSJ_32087, APOSJ_32089, APOSJ_32090, APOSJ_27219, APOSJ_27220, APOSJ_50615, APOSJ_32086, APOSJ_27216, APOSJ_04033, APOSJ_27218, APOSJ_32092, APOSJ_32088
OG0003624	AMPFI_03514	APOSJ_50717
OG0003625	AMPFI_19199, AMPFI_14897	APOSJ_38667
OG0003626	AMPFI_06082	APOSJ_54979, APOSJ_54983, APOSJ_54980, APOSJ_54982, APOSJ_54981, APOSJ_50348
OG0003627	AMPFI_04313	APOSJ_14223, APOSJ_14224
OG0003628	AMPFI_06318	APOSJ_61936, APOSJ_09989, APOSJ_09988
OG0003629	AMPFI_13944	APOSJ_37717, APOSJ_17126, APOSJ_37956, APOSJ_37954, APOSJ_17127, APOSJ_27303, APOSJ_17125, APOSJ_37952, APOSJ_37950, APOSJ_37955
OG0003630	AMPFI_13915	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694
OG0003631	AMPFI_14459, AMPFI_20160, AMPFI_23733	APOSJ_50747, APOSJ_59918
OG0003633	AMPFI_02327	APOSJ_19883
OG0003634	AMPFI_14902, AMPFI_09982	APOSJ_06198, APOSJ_01007
OG0003635	AMPFI_15181	APOSJ_04083
OG0003636	AMPFI_00213	APOSJ_33666, APOSJ_06255, APOSJ_62298, APOSJ_62294, APOSJ_37331, APOSJ_62296, APOSJ_62297, APOSJ_62292, APOSJ_62295, APOSJ_45930, APOSJ_37332, APOSJ_37330
OG0003638	AMPFI_07537	APOSJ_08758, APOSJ_20093
OG0003639	AMPFI_22785, AMPFI_14707, AMPFI_21939, AMPFI_17905	APOSJ_09402, APOSJ_09401
OG0003639	AMPFI_20047	APOSJ_62933
OG0003640	AMPFI_16498	APOSJ_37892, APOSJ_37893
OG0003641	AMPFI_07323	APOSJ_05920, APOSJ_05922
OG0003642	AMPFI_06630	APOSJ_38601, APOSJ_38600, APOSJ_38599, APOSJ_41842
OG0003643	AMPFI_12454	APOSJ_55403, APOSJ_55405, APOSJ_55402, APOSJ_08512
OG0003644	AMPFI_06306	APOSJ_55993, APOSJ_55994
OG0003645	AMPFI_16881	APOSJ_37449
OG0003646	AMPFI_06564	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538
OG0003647	AMPFI_00053	APOSJ_49067, APOSJ_49068, APOSJ_49065, APOSJ_49066
OG0003648	AMPFI_01550	APOSJ_09163, APOSJ_09164, APOSJ_09166, APOSJ_09162, APOSJ_09161, APOSJ_09165
OG0003650	AMPFI_12108	APOSJ_45185
OG0003651	AMPFI_09243	APOSJ_05909, APOSJ_37499, APOSJ_05907, APOSJ_05912, APOSJ_05908, APOSJ_05911
OG0003652	AMPFI_10927	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334
OG0003653	AMPFI_11406	APOSJ_08528
OG0003654	AMPFI_17684	APOSJ_46134, APOSJ_46135
OG0003655	AMPFI_08590	APOSJ_23658, APOSJ_18181, APOSJ_23659
OG0003656	AMPFI_15780	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064
OG0003658	AMPFI_13106	APOSJ_36597, APOSJ_28693
OG0003659	AMPFI_02966	APOSJ_21711
OG0003660	AMPFI_15577	APOSJ_08560, APOSJ_08561
OG0003662	AMPFI_13941	APOSJ_51160, APOSJ_11554
OG0003663	AMPFI_22056	APOSJ_35375, APOSJ_35370, APOSJ_04955, APOSJ_35371, APOSJ_21861, APOSJ_35369, APOSJ_04956, APOSJ_04952, APOSJ_30850, APOSJ_14972, APOSJ_35368, APOSJ_35372
OG0003664	AMPFI_25223	APOSJ_04762, APOSJ_04763
OG0003665	AMPFI_01410	APOSJ_49931, APOSJ_22988
OG0003666	AMPFI_10136	APOSJ_22692
OG0003669	AMPFI_11157	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389
OG0003670	AMPFI_02015, AMPFI_17913	APOSJ_15191, APOSJ_57462
OG0003670	AMPFI_18620	APOSJ_45106, APOSJ_57459, APOSJ_61272, APOSJ_45105, APOSJ_45110, APOSJ_45108, APOSJ_57461, APOSJ_57463, APOSJ_45103, APOSJ_45109
OG0003671	AMPFI_00179	APOSJ_03493, APOSJ_03495, APOSJ_03496, APOSJ_03494
OG0003672	AMPFI_09980	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092
OG0003673	AMPFI_11970	APOSJ_09825, APOSJ_09824, APOSJ_56916
OG0003674	AMPFI_05762	APOSJ_60765, APOSJ_57464, APOSJ_57468, APOSJ_14240, APOSJ_20112, APOSJ_20113, APOSJ_14239, APOSJ_14241, APOSJ_57470, APOSJ_46123
OG0003675	AMPFI_08157	APOSJ_02105, APOSJ_02107, APOSJ_02106, APOSJ_02102, APOSJ_02108, APOSJ_02103, APOSJ_02104
OG0003676	AMPFI_18881	APOSJ_26585, APOSJ_26583
OG0003677	AMPFI_07661	APOSJ_63538
OG0003678	AMPFI_07460	APOSJ_05396
OG0003679	AMPFI_07845	APOSJ_61299, APOSJ_40884
OG0003680	AMPFI_09842	APOSJ_00568, APOSJ_00569
OG0003681	AMPFI_19503	APOSJ_48058, APOSJ_48057, APOSJ_32259, APOSJ_48059
OG0003682	AMPFI_07578	APOSJ_56030
OG0003683	AMPFI_02901	APOSJ_16704, APOSJ_56879
OG0003684	AMPFI_16180	APOSJ_25969, APOSJ_25971
OG0003685	AMPFI_12477	APOSJ_42667, APOSJ_42670, APOSJ_01529, APOSJ_42669, APOSJ_42668
OG0003686	AMPFI_07985	APOSJ_43211
OG0003688	AMPFI_03029	APOSJ_26717, APOSJ_47129
OG0003689	AMPFI_14009	APOSJ_25714, APOSJ_25713
OG0003690	AMPFI_05747	APOSJ_32760
OG0003691	AMPFI_11092	APOSJ_20048, APOSJ_20051, APOSJ_20050, APOSJ_20049
OG0003691	AMPFI_06458	APOSJ_36955
OG0003692	AMPFI_03589	APOSJ_36675, APOSJ_36676
OG0003693	AMPFI_02553	APOSJ_38592
OG0003694	AMPFI_08303	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347
OG0003695	AMPFI_15699	APOSJ_11769, APOSJ_18638
OG0003696	AMPFI_04491, AMPFI_03543	APOSJ_64668, APOSJ_64669, APOSJ_12262
OG0003697	AMPFI_11115	APOSJ_29486, APOSJ_29484
OG0003698	AMPFI_19011	APOSJ_58545, APOSJ_58546, APOSJ_58544
OG0003699	AMPFI_24416	APOSJ_19695, APOSJ_19694, APOSJ_19693
OG0003699	AMPFI_09512	APOSJ_54001, APOSJ_25082, APOSJ_44775, APOSJ_54000, APOSJ_26797, APOSJ_35286, APOSJ_54003, APOSJ_54002
OG0003700	AMPFI_09947	APOSJ_18156, APOSJ_18155
OG0003701	AMPFI_21477	APOSJ_19104, APOSJ_19103, APOSJ_19105, APOSJ_19106
OG0003701	AMPFI_00012, AMPFI_24465	APOSJ_55915, APOSJ_55914
OG0003702	AMPFI_15283	APOSJ_30962, APOSJ_59589, APOSJ_08837
OG0003703	AMPFI_10771	APOSJ_14567, APOSJ_14568
OG0003704	AMPFI_14195	APOSJ_18927, APOSJ_18925
OG0003705	AMPFI_23254	APOSJ_39944, APOSJ_39943, APOSJ_49390, APOSJ_22824, APOSJ_22822, APOSJ_04658, APOSJ_49391, APOSJ_39946, APOSJ_39947, APOSJ_55225, APOSJ_49392, APOSJ_49389
OG0003706	AMPFI_05005	APOSJ_01299
OG0003707	AMPFI_07583	APOSJ_41770, APOSJ_62148
OG0003707	AMPFI_09443	APOSJ_30460, APOSJ_63205
OG0003708	AMPFI_12625	APOSJ_63440, APOSJ_63444, APOSJ_53033, APOSJ_63442, APOSJ_63443
OG0003709	AMPFI_06172	APOSJ_42936, APOSJ_42937
OG0003710	AMPFI_12106, AMPFI_01123	APOSJ_49432, APOSJ_49431
OG0003711	AMPFI_12979	APOSJ_28877, APOSJ_50162, APOSJ_28879, APOSJ_28880, APOSJ_28878
OG0003712	AMPFI_04984	APOSJ_43349, APOSJ_46239
OG0003713	AMPFI_04283	APOSJ_28572, APOSJ_28574
OG0003714	AMPFI_25572	APOSJ_62240, APOSJ_62243, APOSJ_00456, APOSJ_00455, APOSJ_57329, APOSJ_29225, APOSJ_29220, APOSJ_37841, APOSJ_62242, APOSJ_21479
OG0003715	AMPFI_07207, AMPFI_12007, AMPFI_13868	APOSJ_00005, APOSJ_00003, APOSJ_48838, APOSJ_48843, APOSJ_45123, APOSJ_48842, APOSJ_48841, APOSJ_48840, APOSJ_48837, APOSJ_55906, APOSJ_55911, APOSJ_55909, APOSJ_55905
OG0003716	AMPFI_04436	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159
OG0003717	AMPFI_00073	APOSJ_06227, APOSJ_06228
OG0003718	AMPFI_18529	APOSJ_08670, APOSJ_08671
OG0003719	AMPFI_04202	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817
OG0003720	AMPFI_24923, AMPFI_22323	APOSJ_12013, APOSJ_12014, APOSJ_12015
OG0003721	AMPFI_08300	APOSJ_38023
OG0003722	AMPFI_16876	APOSJ_26303
OG0003723	AMPFI_00551	APOSJ_09549, APOSJ_12862, APOSJ_04991, APOSJ_04992
OG0003724	AMPFI_09411	APOSJ_55389
OG0003725	AMPFI_06286	APOSJ_50821
OG0003727	AMPFI_11496	APOSJ_44176, APOSJ_44177, APOSJ_44179, APOSJ_44181, APOSJ_57383, APOSJ_44178
OG0003728	AMPFI_22309	APOSJ_42886, APOSJ_45752, APOSJ_45750, APOSJ_42884, APOSJ_60414, APOSJ_45749, APOSJ_45748, APOSJ_45753, APOSJ_09737, APOSJ_45751, APOSJ_42890, APOSJ_42887, APOSJ_06618
OG0003729	AMPFI_24000	APOSJ_03980
OG0003730	AMPFI_06364	APOSJ_62030, APOSJ_47765, APOSJ_47763, APOSJ_25164, APOSJ_25154, APOSJ_47764
OG0003731	AMPFI_22155	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516
OG0003732	AMPFI_21718	APOSJ_15999, APOSJ_15995, APOSJ_15997, APOSJ_15998, APOSJ_15996, APOSJ_05689
OG0003733	AMPFI_08970	APOSJ_45706, APOSJ_18728, APOSJ_45704, APOSJ_45703, APOSJ_45707, APOSJ_45705
OG0003734	AMPFI_18672	APOSJ_10018, APOSJ_40237
OG0003735	AMPFI_19574	APOSJ_19361
OG0003736	AMPFI_04878	APOSJ_26482, APOSJ_47642, APOSJ_47639, APOSJ_07570, APOSJ_07574, APOSJ_07573, APOSJ_07571, APOSJ_07577, APOSJ_47643, APOSJ_65237, APOSJ_07578, APOSJ_26483
OG0003738	AMPFI_15996	APOSJ_30831, APOSJ_62127, APOSJ_62128, APOSJ_62126, APOSJ_44442, APOSJ_44444
OG0003739	AMPFI_04457	APOSJ_51985, APOSJ_59856, APOSJ_59860, APOSJ_59858, APOSJ_05627, APOSJ_63277, APOSJ_32386, APOSJ_59854, APOSJ_63278, APOSJ_59855, APOSJ_59859, APOSJ_59857
OG0003742	AMPFI_17579, AMPFI_21157	APOSJ_57497, APOSJ_46994
OG0003744	AMPFI_11890	APOSJ_04329, APOSJ_04330
OG0003745	AMPFI_06392	APOSJ_40164, APOSJ_32998
OG0003748	AMPFI_12821, AMPFI_25550	APOSJ_29990, APOSJ_29989
OG0003749	AMPFI_09561	APOSJ_44308, APOSJ_44307
OG0003750	AMPFI_19492	APOSJ_50371, APOSJ_50373, APOSJ_50370, APOSJ_50372, APOSJ_50374, APOSJ_50369
OG0003751	AMPFI_03897, AMPFI_10264	APOSJ_34295
OG0003752	AMPFI_09468	APOSJ_05438, APOSJ_33907
OG0003754	AMPFI_09209	APOSJ_24772, APOSJ_60257, APOSJ_60279
OG0003755	AMPFI_19354	APOSJ_55619, APOSJ_55620, APOSJ_55621, APOSJ_55618
OG0003756	AMPFI_17707	APOSJ_31907, APOSJ_31906, APOSJ_31905
OG0003757	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063	APOSJ_41305, APOSJ_62442, APOSJ_64911, APOSJ_64910, APOSJ_60966, APOSJ_24442, APOSJ_64913, APOSJ_60991, APOSJ_61001
OG0003758	AMPFI_19318	APOSJ_53340, APOSJ_61521, APOSJ_53338
OG0003759	AMPFI_06066	APOSJ_33874, APOSJ_33875, APOSJ_13678
OG0003760	AMPFI_08456	APOSJ_54190
OG0003761	AMPFI_18129	APOSJ_48576
OG0003762	AMPFI_16490	APOSJ_43942, APOSJ_29508, APOSJ_29483, APOSJ_14767, APOSJ_08898, APOSJ_08894, APOSJ_43941, APOSJ_08896
OG0003764	AMPFI_00088	APOSJ_54964
OG0003766	AMPFI_01207	APOSJ_34957, APOSJ_34952, APOSJ_34951, APOSJ_34956, APOSJ_34954, APOSJ_34955, APOSJ_34958, APOSJ_34953
OG0003767	AMPFI_01797	APOSJ_36366, APOSJ_51604, APOSJ_36367, APOSJ_51601, APOSJ_36370, APOSJ_51621, APOSJ_41528, APOSJ_36369
OG0003768	AMPFI_17858, AMPFI_04126, AMPFI_02385	APOSJ_10006
OG0003769	AMPFI_18255	APOSJ_33264
OG0003769	AMPFI_04434, AMPFI_04953	APOSJ_33263, APOSJ_33265
OG0003771	AMPFI_07160	APOSJ_12160, APOSJ_12161
OG0003772	AMPFI_07478	APOSJ_03930, APOSJ_32070, APOSJ_32066, APOSJ_32068, APOSJ_32067, APOSJ_32069, APOSJ_61073, APOSJ_32071
OG0003773	AMPFI_10699	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893
OG0003774	AMPFI_12616	APOSJ_05537, APOSJ_62836, APOSJ_35066, APOSJ_47210, APOSJ_47206, APOSJ_47209, APOSJ_30676, APOSJ_15600, APOSJ_11289, APOSJ_07155, APOSJ_05535, APOSJ_11285, APOSJ_05538, APOSJ_11286, APOSJ_35060, APOSJ_11283, APOSJ_30678, APOSJ_05536, APOSJ_30680, APOSJ_30682, APOSJ_11290, APOSJ_35064, APOSJ_35065, APOSJ_41111, APOSJ_35067, APOSJ_41110, APOSJ_41108, APOSJ_60203, APOSJ_41105, APOSJ_11288, APOSJ_30677
OG0003775	AMPFI_21974	APOSJ_42128, APOSJ_11186, APOSJ_11184, APOSJ_27632, APOSJ_11187, APOSJ_11188
OG0003776	AMPFI_18606	APOSJ_13346
OG0003777	AMPFI_20144	APOSJ_20636, APOSJ_20637
OG0003778	AMPFI_24942	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165
OG0003795	AMPFI_09136	APOSJ_61385, APOSJ_61384, APOSJ_40895, APOSJ_61386
OG0003798	AMPFI_02948	APOSJ_12428, APOSJ_13043
OG0003803	AMPFI_12565	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797
OG0003806	AMPFI_05818	APOSJ_54690, APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476
OG0003807	AMPFI_03351	APOSJ_38997
OG0003808	AMPFI_14079	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168, APOSJ_62230
OG0003809	AMPFI_02614	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475
