Orthogroup	AMPFI_ok	MOUSE
OG0004000	AMPFI_21623, AMPFI_16405, AMPFI_21863	MOUSE53010, MOUSE53011
OG0004002	AMPFI_02137	MOUSE08674
OG0004004	AMPFI_09791	MOUSE29855, MOUSE48967, MOUSE55331
OG0004005	AMPFI_05677	MOUSE06870, MOUSE06869, MOUSE06871
OG0004006	AMPFI_24746, AMPFI_00872	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125
OG0004007	AMPFI_00209	MOUSE33282, MOUSE13163, MOUSE13164
OG0004009	AMPFI_12935	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744
OG0004010	AMPFI_15924	MOUSE10577
OG0004011	AMPFI_07886	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920
OG0004012	AMPFI_11587	MOUSE03422
OG0004014	AMPFI_09780	MOUSE22452
OG0004015	AMPFI_12276	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952
OG0004016	AMPFI_07732	MOUSE14828
OG0004017	AMPFI_05329, AMPFI_16787	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420
OG0004018	AMPFI_23571	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551
OG0004019	AMPFI_04656, AMPFI_20503	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041
OG0004021	AMPFI_13532	MOUSE04367, MOUSE04368
OG0004022	AMPFI_19771	MOUSE55226, MOUSE55227, MOUSE55225
OG0004023	AMPFI_24548	MOUSE49371
OG0004024	AMPFI_16537, AMPFI_25945	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443
OG0004025	AMPFI_13676, AMPFI_23617	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920
OG0004027	AMPFI_22283	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607
OG0004028	AMPFI_10335	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049
OG0004029	AMPFI_16894	MOUSE53190
OG0004029	AMPFI_17990	MOUSE53191
OG0004031	AMPFI_05716	MOUSE42812
OG0004032	AMPFI_18750	MOUSE53862, MOUSE53861, MOUSE47636
OG0004033	AMPFI_03927	MOUSE49958, MOUSE49957
OG0004034	AMPFI_05228	MOUSE44916
OG0004035	AMPFI_24745	MOUSE28209, MOUSE28210, MOUSE28211
OG0004036	AMPFI_19780	MOUSE34175, MOUSE54435, MOUSE51308
OG0004037	AMPFI_03972	MOUSE23141, MOUSE23140
OG0004039	AMPFI_20896, AMPFI_13108	MOUSE52165
OG0004042	AMPFI_16992	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986
OG0004043	AMPFI_09709	MOUSE52113, MOUSE52112
OG0004044	AMPFI_00282	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245
OG0004045	AMPFI_08610	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066
OG0004046	AMPFI_09272	MOUSE37639, MOUSE37640, MOUSE37635, MOUSE37633, MOUSE37641, MOUSE37638, MOUSE37637
OG0004047	AMPFI_19469	MOUSE06437, MOUSE06436
OG0004048	AMPFI_12579	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845
OG0004049	AMPFI_07284	MOUSE44997, MOUSE52155
OG0004050	AMPFI_00721	MOUSE14421, MOUSE14423, MOUSE14422, MOUSE14420
OG0004051	AMPFI_17845	MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876
OG0004052	AMPFI_05448	MOUSE48451
OG0004053	AMPFI_17533	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254
OG0004054	AMPFI_08608	MOUSE07133, MOUSE07131, MOUSE07134, MOUSE42809, MOUSE42808, MOUSE42807
OG0004055	AMPFI_10976	MOUSE16578, MOUSE16579, MOUSE16577
OG0004056	AMPFI_12573	MOUSE10234
OG0004057	AMPFI_09381	MOUSE39229, MOUSE39230, MOUSE39231
OG0004058	AMPFI_02646	MOUSE06723
OG0004059	AMPFI_10187	MOUSE42744, MOUSE42745, MOUSE42743
OG0004060	AMPFI_14285	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152
OG0004061	AMPFI_10286	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648
OG0004063	AMPFI_25939	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882
OG0004064	AMPFI_07536	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634
OG0004065	AMPFI_19408	MOUSE34851, MOUSE34850, MOUSE34848
OG0004067	AMPFI_09979	MOUSE22149
OG0004068	AMPFI_18859	MOUSE54651, MOUSE54993
OG0004069	AMPFI_11248	MOUSE09407
OG0004069	AMPFI_09189	MOUSE09408
OG0004070	AMPFI_16812	MOUSE38548, MOUSE38549
OG0004071	AMPFI_07328	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856
OG0004072	AMPFI_04941	MOUSE05860, MOUSE05861
OG0004073	AMPFI_04508	MOUSE02227, MOUSE18280
OG0004073	AMPFI_25607	MOUSE18279
OG0004074	AMPFI_02501	MOUSE21043
OG0004075	AMPFI_22791	MOUSE46089
OG0004076	AMPFI_08732	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541
OG0004077	AMPFI_24197	MOUSE25262, MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260
OG0004078	AMPFI_16143	MOUSE21297
OG0004079	AMPFI_22149	MOUSE29728, MOUSE29727, MOUSE29726
OG0004080	AMPFI_07191	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471
OG0004081	AMPFI_07325	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884
OG0004082	AMPFI_08776	MOUSE23096
OG0004083	AMPFI_03305, AMPFI_21612, AMPFI_04296	MOUSE07456, MOUSE07454, MOUSE07455
OG0004084	AMPFI_15041	MOUSE12641
OG0004085	AMPFI_10044	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014
OG0004086	AMPFI_24999	MOUSE28013
OG0004087	AMPFI_07453	MOUSE53249, MOUSE26317, MOUSE26318
OG0004088	AMPFI_17660, AMPFI_14733, AMPFI_18658	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528
OG0004089	AMPFI_00735	MOUSE52297, MOUSE52296, MOUSE52295
OG0004090	AMPFI_22810	MOUSE02539
OG0004091	AMPFI_15165	MOUSE20857
OG0004092	AMPFI_06912	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347
OG0004093	AMPFI_17563	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364
OG0004094	AMPFI_05712	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799
OG0004096	AMPFI_17501	MOUSE26584, MOUSE24020, MOUSE24022
OG0004097	AMPFI_07052	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995
OG0004098	AMPFI_25761, AMPFI_22663, AMPFI_04786	MOUSE09422, MOUSE09423, MOUSE33196
OG0004099	AMPFI_13965	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125
OG0004100	AMPFI_19382	MOUSE01972, MOUSE01971
OG0004101	AMPFI_18949	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273
OG0004102	AMPFI_15461	MOUSE21028, MOUSE21027
OG0004103	AMPFI_17250, AMPFI_04569	MOUSE28643
OG0004104	AMPFI_03708	MOUSE19655, MOUSE19654
OG0004105	AMPFI_00050	MOUSE13474, MOUSE13473, MOUSE13475
OG0004106	AMPFI_09128	MOUSE34927, MOUSE34928, MOUSE34929
OG0004107	AMPFI_09933	MOUSE24392
OG0004108	AMPFI_11075	MOUSE41101, MOUSE41097, MOUSE41098, MOUSE41102
OG0004110	AMPFI_12307	MOUSE09563, MOUSE09564, MOUSE00786
OG0004111	AMPFI_07741	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672
OG0004112	AMPFI_03998, AMPFI_17086, AMPFI_15301	MOUSE30305
OG0004113	AMPFI_10578	MOUSE40746, MOUSE40745
OG0004114	AMPFI_07189	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228
OG0004115	AMPFI_13715, AMPFI_12783	MOUSE52504, MOUSE52502
OG0004116	AMPFI_14003	MOUSE50972, MOUSE50971
OG0004117	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713	MOUSE21546
OG0004118	AMPFI_15447	MOUSE39262, MOUSE39263
OG0004119	AMPFI_07138	MOUSE43702, MOUSE43701
OG0004120	AMPFI_07749	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159
OG0004121	AMPFI_19218	MOUSE34878, MOUSE34879, MOUSE52300
OG0004122	AMPFI_02482	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319
OG0004123	AMPFI_13800	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979
OG0004124	AMPFI_07154	MOUSE28810, MOUSE21577
OG0004125	AMPFI_01741	MOUSE06364, MOUSE06363
OG0004126	AMPFI_16862	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106
OG0004127	AMPFI_23987	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646
OG0004128	AMPFI_01941	MOUSE40927, MOUSE18727
OG0004129	AMPFI_01837	MOUSE41168
OG0004130	AMPFI_17105	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306
OG0004131	AMPFI_02623	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068, MOUSE01066, MOUSE01067, MOUSE01062
OG0004132	AMPFI_13812	MOUSE29326, MOUSE29328, MOUSE29327
OG0004133	AMPFI_00729	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619
OG0004135	AMPFI_23953	MOUSE38580, MOUSE38581, MOUSE05971
OG0004136	AMPFI_00272	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426
OG0004137	AMPFI_22552, AMPFI_04601, AMPFI_01476	MOUSE09691, MOUSE09690
OG0004138	AMPFI_07073	MOUSE54460
OG0004141	AMPFI_16850	MOUSE54325, MOUSE54326, MOUSE54324, MOUSE54323
OG0004142	AMPFI_18239	MOUSE48549, MOUSE48546, MOUSE48545
OG0004143	AMPFI_15415	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790
OG0004145	AMPFI_03194	MOUSE07101, MOUSE28099
OG0004146	AMPFI_03964	MOUSE37805, MOUSE37806, MOUSE37807
OG0004147	AMPFI_22254	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323
OG0004148	AMPFI_12585	MOUSE04779, MOUSE04772, MOUSE04780
OG0004149	AMPFI_26020	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014
OG0004150	AMPFI_21548	MOUSE53095
OG0004150	AMPFI_13804	MOUSE53096
OG0004151	AMPFI_00134	MOUSE49543, MOUSE49544, MOUSE49542
OG0004153	AMPFI_22147	MOUSE19562
OG0004154	AMPFI_13478	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791
OG0004155	AMPFI_20414, AMPFI_01448	MOUSE35674
OG0004156	AMPFI_06309	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678
OG0004157	AMPFI_19370	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616
OG0004158	AMPFI_07649	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537
OG0004159	AMPFI_08829	MOUSE42741, MOUSE07725
OG0004160	AMPFI_00568	MOUSE33686
OG0004161	AMPFI_14248, AMPFI_05464	MOUSE26104, MOUSE26106, MOUSE26105
OG0004162	AMPFI_16383	MOUSE38557, MOUSE38558, MOUSE38556, MOUSE38555
OG0004163	AMPFI_06150	MOUSE17263, MOUSE17264, MOUSE17266, MOUSE17265, MOUSE45843, MOUSE45845, MOUSE45844
OG0004164	AMPFI_05757	MOUSE00812, MOUSE03436, MOUSE00811, MOUSE00815
OG0004166	AMPFI_19424	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937
OG0004167	AMPFI_24252, AMPFI_22854	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430
OG0004168	AMPFI_12418	MOUSE04508
OG0004169	AMPFI_09723	MOUSE06535, MOUSE06534, MOUSE06536
OG0004170	AMPFI_18162	MOUSE44203, MOUSE44205, MOUSE44204
OG0004171	AMPFI_05713	MOUSE43265, MOUSE43264
OG0004172	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370, AMPFI_16809, AMPFI_01504	MOUSE27149
OG0004174	AMPFI_00630	MOUSE09789, MOUSE09792, MOUSE09787
OG0004175	AMPFI_03090, AMPFI_00672, AMPFI_01928	MOUSE13201
OG0004176	AMPFI_01331, AMPFI_23021	MOUSE29683, MOUSE29686, MOUSE29687, MOUSE29685, MOUSE29684
OG0004178	AMPFI_03249	MOUSE54367, MOUSE54362, MOUSE54363, MOUSE54364, MOUSE54361, MOUSE54365, MOUSE54366
OG0004179	AMPFI_06442	MOUSE15065, MOUSE03901
OG0004180	AMPFI_06582	MOUSE35507, MOUSE22642, MOUSE22641, MOUSE35508
OG0004181	AMPFI_10263	MOUSE36500, MOUSE36498, MOUSE36497, MOUSE36501, MOUSE36499
OG0004182	AMPFI_15250	MOUSE16266
OG0004183	AMPFI_11544	MOUSE37772, MOUSE37770, MOUSE37768, MOUSE37765, MOUSE37773, MOUSE37763, MOUSE37769, MOUSE37764, MOUSE37767, MOUSE37766
OG0004184	AMPFI_12472	MOUSE24469, MOUSE24468, MOUSE24467
OG0004185	AMPFI_18248	MOUSE41002
OG0004186	AMPFI_18492	MOUSE08238, MOUSE08239, MOUSE24519
OG0004187	AMPFI_19435	MOUSE49730, MOUSE49731, MOUSE49729, MOUSE49732, MOUSE49728, MOUSE49727, MOUSE12392, MOUSE12393
OG0004188	AMPFI_24196	MOUSE11735
OG0004189	AMPFI_25484	MOUSE37276, MOUSE37275
OG0004190	AMPFI_25836	MOUSE03768, MOUSE03767, MOUSE03765, MOUSE03766
OG0004214	AMPFI_11834	MOUSE09181, MOUSE09182
OG0004215	AMPFI_05972	MOUSE04644, MOUSE04645
OG0004216	AMPFI_02909	MOUSE14315
OG0004217	AMPFI_11613	MOUSE29608, MOUSE29607, MOUSE29605, MOUSE29609, MOUSE29606
OG0004219	AMPFI_05687	MOUSE26374, MOUSE26373, MOUSE26372, MOUSE26375
OG0004220	AMPFI_06135	MOUSE32294
OG0004222	AMPFI_22508	MOUSE07263, MOUSE07265
OG0004223	AMPFI_14106, AMPFI_14107	MOUSE20000, MOUSE20002, MOUSE19997, MOUSE19998, MOUSE19999
OG0004225	AMPFI_15711	MOUSE02495, MOUSE02496, MOUSE35564, MOUSE35565, MOUSE35566
OG0004226	AMPFI_10795	MOUSE07340, MOUSE07341, MOUSE07342, MOUSE07343, MOUSE07345
OG0004227	AMPFI_07234	MOUSE33778, MOUSE33777, MOUSE36136, MOUSE33779, MOUSE33776, MOUSE36135
OG0004228	AMPFI_24494	MOUSE12646
OG0004229	AMPFI_04684	MOUSE00997, MOUSE00996, MOUSE00995
OG0004230	AMPFI_16103	MOUSE51030
OG0004231	AMPFI_06317, AMPFI_24209	MOUSE06022, MOUSE06023, MOUSE06024, MOUSE06019, MOUSE06020, MOUSE06021, MOUSE06018
OG0004232	AMPFI_18466	MOUSE36556, MOUSE36555
OG0004233	AMPFI_05856	MOUSE29462, MOUSE29461, MOUSE29463, MOUSE29464, MOUSE29465, MOUSE35017
OG0004234	AMPFI_16563, AMPFI_04170, AMPFI_09059	MOUSE22124, MOUSE22125
OG0004235	AMPFI_18111	MOUSE03742, MOUSE03743, MOUSE03741
OG0004236	AMPFI_18952	MOUSE03079, MOUSE03080, MOUSE03082, MOUSE03081, MOUSE03083
OG0004237	AMPFI_10494	MOUSE30122
OG0004238	AMPFI_17804, AMPFI_21342, AMPFI_25643	MOUSE09241, MOUSE09242, MOUSE09240, MOUSE09243
OG0004239	AMPFI_05780	MOUSE28573, MOUSE28574
OG0004240	AMPFI_18787	MOUSE28033, MOUSE28034, MOUSE20327, MOUSE28038
OG0004241	AMPFI_24897	MOUSE12604, MOUSE12603
OG0004243	AMPFI_10050	MOUSE05781, MOUSE05780
OG0004244	AMPFI_25390	MOUSE40608, MOUSE40606, MOUSE40607
OG0004245	AMPFI_14565	MOUSE46663, MOUSE01753
OG0004246	AMPFI_08562	MOUSE05244, MOUSE05247, MOUSE05246, MOUSE05245, MOUSE05248, MOUSE05250, MOUSE05243, MOUSE05249
OG0004248	AMPFI_06429	MOUSE28543, MOUSE28542
OG0004249	AMPFI_13244	MOUSE36762, MOUSE36761
OG0004251	AMPFI_12152, AMPFI_09987	MOUSE37097, MOUSE37098, MOUSE37099, MOUSE37096
OG0004252	AMPFI_09692	MOUSE32135, MOUSE32137, MOUSE32136
OG0004253	AMPFI_11137	MOUSE46486, MOUSE38017
OG0004254	AMPFI_23528	MOUSE47893, MOUSE47895, MOUSE47891
OG0004255	AMPFI_05607	MOUSE52729, MOUSE52728
OG0004257	AMPFI_12483	MOUSE15260, MOUSE15269, MOUSE15262, MOUSE15267, MOUSE15270, MOUSE15271, MOUSE15258, MOUSE15256
OG0004259	AMPFI_05436	MOUSE51558, MOUSE51557, MOUSE51556
OG0004260	AMPFI_03269	MOUSE27705
OG0004261	AMPFI_09942	MOUSE18953
OG0004262	AMPFI_15895	MOUSE07852, MOUSE07848, MOUSE07849, MOUSE07847, MOUSE07846, MOUSE07845, MOUSE07850, MOUSE07851
OG0004263	AMPFI_19144	MOUSE23322, MOUSE23323
OG0004265	AMPFI_24112, AMPFI_22206	MOUSE31256, MOUSE31255, MOUSE31257, MOUSE31254
OG0004266	AMPFI_04244	MOUSE37614, MOUSE37616, MOUSE37615
OG0004266	AMPFI_00291	MOUSE37617
OG0004267	AMPFI_03672	MOUSE41756, MOUSE41753, MOUSE41755, MOUSE41757, MOUSE41754, MOUSE47148, MOUSE47147
OG0004268	AMPFI_19077	MOUSE43767
OG0004269	AMPFI_02131	MOUSE21279
OG0004270	AMPFI_22607	MOUSE30646, MOUSE30645, MOUSE30642, MOUSE30643
OG0004271	AMPFI_00357	MOUSE07009, MOUSE07008, MOUSE07012, MOUSE07011, MOUSE07006, MOUSE07010, MOUSE07007
OG0004272	AMPFI_03000, AMPFI_03190	MOUSE10182, MOUSE10181
OG0004273	AMPFI_20320, AMPFI_02222, AMPFI_01584	MOUSE03740, MOUSE03739
OG0004274	AMPFI_14696	MOUSE49164, MOUSE49162, MOUSE49165, MOUSE49163
OG0004275	AMPFI_10196	MOUSE14507, MOUSE14506, MOUSE40862
OG0004278	AMPFI_00741	MOUSE32307, MOUSE32308
OG0004279	AMPFI_20800	MOUSE32542, MOUSE32541, MOUSE32540
OG0004281	AMPFI_08580	MOUSE15895
OG0004281	AMPFI_21877	MOUSE15894
OG0004282	AMPFI_03603	MOUSE34385, MOUSE18208, MOUSE34384, MOUSE19008
OG0004283	AMPFI_04258	MOUSE36391, MOUSE36394
OG0004283	AMPFI_22058	MOUSE36392, MOUSE36393, MOUSE36395
OG0004284	AMPFI_07793	MOUSE36220, MOUSE36221, MOUSE36222, MOUSE36219
OG0004285	AMPFI_05686	MOUSE09549, MOUSE09548
OG0004286	AMPFI_11804, AMPFI_11033	MOUSE38183
OG0004287	AMPFI_03750	MOUSE07181
OG0004287	AMPFI_16572	MOUSE07182
OG0004288	AMPFI_12843	MOUSE13242, MOUSE13240, MOUSE13241
OG0004289	AMPFI_15989	MOUSE11686
OG0004290	AMPFI_20931	MOUSE49088, MOUSE49087, MOUSE49091, MOUSE50496
OG0004294	AMPFI_25254	MOUSE45827, MOUSE45825, MOUSE45826, MOUSE23646
OG0004295	AMPFI_09939	MOUSE01535
OG0004296	AMPFI_17160	MOUSE36887, MOUSE36888, MOUSE36886
OG0004297	AMPFI_04000	MOUSE17548, MOUSE17547
OG0004298	AMPFI_01036	MOUSE45340, MOUSE45341, MOUSE45346, MOUSE45345, MOUSE45344, MOUSE45343, MOUSE02024, MOUSE02023, MOUSE45342
OG0004299	AMPFI_10108	MOUSE45365, MOUSE45364, MOUSE45363, MOUSE45366
OG0004300	AMPFI_20207	MOUSE09385, MOUSE09382, MOUSE09383, MOUSE09381, MOUSE09384
OG0004301	AMPFI_21938	MOUSE20508, MOUSE20509
OG0004302	AMPFI_16467	MOUSE10622
OG0004303	AMPFI_18613	MOUSE22704, MOUSE22703
OG0004305	AMPFI_12729	MOUSE01348, MOUSE01351, MOUSE01349, MOUSE01350
OG0004306	AMPFI_17375	MOUSE09333, MOUSE09332, MOUSE09330
OG0004306	AMPFI_16656	MOUSE09331
OG0004307	AMPFI_10120	MOUSE06376
OG0004308	AMPFI_06434	MOUSE54690
OG0004310	AMPFI_01502	MOUSE48396, MOUSE48397
OG0004311	AMPFI_19446	MOUSE48412, MOUSE48411, MOUSE44890, MOUSE44889, MOUSE44891
OG0004312	AMPFI_14477	MOUSE24379
OG0004314	AMPFI_17299	MOUSE24075, MOUSE24076, MOUSE25664, MOUSE25666, MOUSE25669, MOUSE25668, MOUSE25667, MOUSE25665
OG0004315	AMPFI_11714	MOUSE46706, MOUSE46707, MOUSE46703, MOUSE46704, MOUSE46705
OG0004316	AMPFI_06233	MOUSE38348, MOUSE38353, MOUSE29532, MOUSE38350, MOUSE29529, MOUSE29530
OG0004318	AMPFI_21243	MOUSE06386, MOUSE06388, MOUSE06387
OG0004319	AMPFI_07860	MOUSE45846, MOUSE39474
OG0004321	AMPFI_03701	MOUSE01005, MOUSE01006, MOUSE01004
OG0004322	AMPFI_05719	MOUSE09310, MOUSE09311, MOUSE09309, MOUSE09312
OG0004323	AMPFI_07446	MOUSE00464
OG0004324	AMPFI_13538	MOUSE30540, MOUSE29117, MOUSE30541
OG0004327	AMPFI_15196	MOUSE45352, MOUSE45353, MOUSE45351, MOUSE45350
OG0004328	AMPFI_06204	MOUSE28525, MOUSE28526
OG0004330	AMPFI_21323, AMPFI_04638	MOUSE11737, MOUSE11736, MOUSE11739
OG0004331	AMPFI_13825	MOUSE07090, MOUSE07087, MOUSE07083, MOUSE07084
OG0004332	AMPFI_12419, AMPFI_16570, AMPFI_16569	MOUSE51031
OG0004333	AMPFI_02290	MOUSE13723, MOUSE13724, MOUSE13722, MOUSE13721
OG0004334	AMPFI_04344	MOUSE33472
OG0004334	AMPFI_23930	MOUSE33468, MOUSE33470, MOUSE33471, MOUSE33469, MOUSE33467, MOUSE33466
OG0004335	AMPFI_01647	MOUSE48742
OG0004337	AMPFI_08351	MOUSE30946, MOUSE30945
OG0004338	AMPFI_03726	MOUSE45178
OG0004341	AMPFI_12804	MOUSE05911, MOUSE05910, MOUSE05912
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	MOUSE29662, MOUSE29663, MOUSE29661
OG0004343	AMPFI_14022	MOUSE46770, MOUSE46768, MOUSE46769
OG0004343	AMPFI_21404, AMPFI_23887	MOUSE46771
OG0004344	AMPFI_24893	MOUSE55065, MOUSE30119, MOUSE55066, MOUSE55068, MOUSE55063
OG0004345	AMPFI_12564	MOUSE25404
OG0004346	AMPFI_12405	MOUSE31797, MOUSE31795
OG0004348	AMPFI_02439	MOUSE53695, MOUSE53694, MOUSE53693
OG0004349	AMPFI_24895	MOUSE07130
OG0004350	AMPFI_18421	MOUSE02258, MOUSE02259, MOUSE02261, MOUSE02262, MOUSE02260, MOUSE02263, MOUSE02255, MOUSE02256, MOUSE18112
OG0004351	AMPFI_20164	MOUSE41483, MOUSE41484, MOUSE41482
OG0004352	AMPFI_25758	MOUSE22864, MOUSE22867, MOUSE41445, MOUSE41441, MOUSE41442, MOUSE41443, MOUSE41444
OG0004353	AMPFI_13654	MOUSE41472, MOUSE41471
OG0004354	AMPFI_11067	MOUSE02755, MOUSE02756
OG0004355	AMPFI_09199	MOUSE41065, MOUSE02266, MOUSE02267
OG0004356	AMPFI_05341	MOUSE15442
OG0004357	AMPFI_08395	MOUSE08806, MOUSE21854, MOUSE21856, MOUSE21855
OG0004358	AMPFI_22150	MOUSE40773, MOUSE40771, MOUSE40770
OG0004359	AMPFI_05530	MOUSE55133, MOUSE55132
OG0004360	AMPFI_14833	MOUSE03721, MOUSE03720, MOUSE03719
OG0004361	AMPFI_04236	MOUSE23705, MOUSE23706
OG0004362	AMPFI_09867	MOUSE05512, MOUSE05511, MOUSE10972, MOUSE10971
OG0004364	AMPFI_11780	MOUSE35772
OG0004365	AMPFI_18925	MOUSE51413, MOUSE51418, MOUSE51417, MOUSE51416, MOUSE51415, MOUSE51414, MOUSE51412
OG0004366	AMPFI_11770	MOUSE49590, MOUSE49591, MOUSE49589
OG0004367	AMPFI_16806	MOUSE18216
OG0004368	AMPFI_05539	MOUSE24232, MOUSE17646, MOUSE17643
OG0004369	AMPFI_22531	MOUSE25297, MOUSE25296
OG0004370	AMPFI_05169	MOUSE38441, MOUSE38440
OG0004373	AMPFI_02861	MOUSE33705, MOUSE33704, MOUSE33706, MOUSE33703, MOUSE33708, MOUSE33707
OG0004374	AMPFI_07980	MOUSE05859
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	MOUSE27748, MOUSE27752, MOUSE27751, MOUSE27749
OG0004376	AMPFI_15019	MOUSE38008, MOUSE02770, MOUSE02768
OG0004377	AMPFI_03913	MOUSE32267, MOUSE32266, MOUSE32265
OG0004378	AMPFI_09387	MOUSE04545, MOUSE04543, MOUSE04542, MOUSE04544, MOUSE04546, MOUSE04547, MOUSE04549, MOUSE04550
OG0004379	AMPFI_07942	MOUSE44206, MOUSE44207, MOUSE41930
OG0004380	AMPFI_00883	MOUSE23529, MOUSE23527, MOUSE23526, MOUSE41927
OG0004381	AMPFI_23751	MOUSE30487, MOUSE30486
OG0004382	AMPFI_13422	MOUSE10343, MOUSE10344, MOUSE10341, MOUSE10346, MOUSE10345, MOUSE10342, MOUSE10347
OG0004383	AMPFI_10019, AMPFI_10486	MOUSE07185, MOUSE07183, MOUSE07184
OG0004384	AMPFI_21506	MOUSE49921, MOUSE49917, MOUSE49919, MOUSE49918, MOUSE49920
OG0004385	AMPFI_02615, AMPFI_24477	MOUSE25523, MOUSE25525, MOUSE25527, MOUSE25524, MOUSE25526
OG0004389	AMPFI_08344	MOUSE33592, MOUSE33594, MOUSE33593
OG0004390	AMPFI_17295	MOUSE23819, MOUSE23821, MOUSE23820
OG0004392	AMPFI_24108	MOUSE00907, MOUSE00906
OG0004393	AMPFI_06040	MOUSE21203
OG0004395	AMPFI_20914	MOUSE02299, MOUSE02301
OG0004396	AMPFI_14937	MOUSE34518, MOUSE34517, MOUSE34514, MOUSE34513, MOUSE34519, MOUSE34516, MOUSE34515
OG0004397	AMPFI_03263	MOUSE43697, MOUSE19003, MOUSE19004
