Orthogroup	AMPFI_ok	SCHMD
OG0004267	AMPFI_03672	SCHMD14468
OG0004268	AMPFI_19077	SCHMD24258, SCHMD19847
OG0004269	AMPFI_02131	SCHMD06048
OG0004270	AMPFI_22607	SCHMD06231
OG0004270	AMPFI_03154	SCHMD09153
OG0004273	AMPFI_20320, AMPFI_02222, AMPFI_01584	SCHMD15470
OG0004276	AMPFI_07190	SCHMD07051
OG0004278	AMPFI_00741	SCHMD07808
OG0004279	AMPFI_20800	SCHMD09109
OG0004280	AMPFI_08532	SCHMD24977
OG0004281	AMPFI_21877	SCHMD15072
OG0004287	AMPFI_18985, AMPFI_03750, AMPFI_16572	SCHMD02791
OG0004288	AMPFI_12843	SCHMD04750
OG0004289	AMPFI_15989	SCHMD10655
OG0004294	AMPFI_25254	SCHMD06402
OG0004295	AMPFI_09939	SCHMD05169
OG0004296	AMPFI_17160	SCHMD13298
OG0004297	AMPFI_04000	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004299	AMPFI_10108	SCHMD15087, SCHMD15086
OG0004301	AMPFI_21938	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	AMPFI_16467	SCHMD08203, SCHMD10637, SCHMD22462
OG0004303	AMPFI_18613	SCHMD17944, SCHMD18972
OG0004306	AMPFI_16656	SCHMD09232
OG0004307	AMPFI_10120	SCHMD20615
OG0004308	AMPFI_06434	SCHMD08570
OG0004309	AMPFI_07893, AMPFI_01305	SCHMD11977, SCHMD17117
OG0004310	AMPFI_01502	SCHMD15088
OG0004312	AMPFI_14477	SCHMD10505
OG0004316	AMPFI_06233	SCHMD07217
OG0004318	AMPFI_00829	SCHMD07901, SCHMD07898, SCHMD07899
OG0004318	AMPFI_01602, AMPFI_21243	SCHMD07900
OG0004321	AMPFI_03701	SCHMD00773, SCHMD22413
OG0004322	AMPFI_05719	SCHMD06269, SCHMD13954
OG0004324	AMPFI_13538	SCHMD07700
OG0004327	AMPFI_15196	SCHMD11268
OG0004328	AMPFI_06204	SCHMD18966, SCHMD09751
OG0004329	AMPFI_18366	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004330	AMPFI_21323, AMPFI_04638	SCHMD03763
OG0004331	AMPFI_13825	SCHMD28298, SCHMD09132
OG0004332	AMPFI_12419, AMPFI_16570, AMPFI_16569	SCHMD00454
OG0004334	AMPFI_23930	SCHMD10101
OG0004335	AMPFI_01647	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	AMPFI_03726	SCHMD11859, SCHMD21650, SCHMD20028
OG0004341	AMPFI_12804	SCHMD09660, SCHMD01095
OG0004343	AMPFI_21404, AMPFI_23887	SCHMD15843, SCHMD14248
OG0004344	AMPFI_24893	SCHMD12044
OG0004348	AMPFI_02439	SCHMD00729
OG0004350	AMPFI_18421	SCHMD16920, SCHMD07665
OG0004351	AMPFI_20164	SCHMD12829
OG0004352	AMPFI_25758	SCHMD11224
OG0004353	AMPFI_13654	SCHMD21824, SCHMD16507
OG0004354	AMPFI_11067	SCHMD15589
OG0004356	AMPFI_05341	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	AMPFI_22150, AMPFI_25051, AMPFI_19007	SCHMD26102, SCHMD07557
OG0004359	AMPFI_05530	SCHMD05503
OG0004360	AMPFI_14833	SCHMD05210
OG0004362	AMPFI_09867	SCHMD14598, SCHMD12685
OG0004364	AMPFI_11780	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	AMPFI_18925	SCHMD14299
OG0004366	AMPFI_21975	SCHMD02308
OG0004367	AMPFI_16806	SCHMD09384
OG0004368	AMPFI_05539	SCHMD06787, SCHMD28933
OG0004369	AMPFI_22531	SCHMD13900
OG0004370	AMPFI_05169	SCHMD05486
OG0004373	AMPFI_02861	SCHMD15692
OG0004374	AMPFI_07980	SCHMD08647
OG0004376	AMPFI_15019	SCHMD24005, SCHMD12717
OG0004377	AMPFI_03913	SCHMD00654, SCHMD00288
OG0004378	AMPFI_09387	SCHMD13186, SCHMD15248
OG0004379	AMPFI_07942	SCHMD09241
OG0004380	AMPFI_00883	SCHMD09830
OG0004381	AMPFI_23751	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	AMPFI_13422	SCHMD20602, SCHMD02352
OG0004390	AMPFI_17295	SCHMD22900
OG0004392	AMPFI_24108	SCHMD01600
OG0004393	AMPFI_06040	SCHMD23967, SCHMD19706
OG0004394	AMPFI_13243	SCHMD15506
OG0004395	AMPFI_20914	SCHMD13388
OG0004396	AMPFI_14937	SCHMD06052
OG0004397	AMPFI_03263	SCHMD22336
OG0004398	AMPFI_23415	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	AMPFI_06098	SCHMD04230
OG0004401	AMPFI_12672	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	AMPFI_14279	SCHMD15173, SCHMD28843
OG0004404	AMPFI_14466	SCHMD02644, SCHMD04995
OG0004405	AMPFI_14300	SCHMD05548, SCHMD03220
OG0004407	AMPFI_09013	SCHMD00293
OG0004408	AMPFI_05190	SCHMD17516
OG0004409	AMPFI_00146	SCHMD04463
OG0004410	AMPFI_23532, AMPFI_07509, AMPFI_12178	SCHMD13553
OG0004410	AMPFI_10096, AMPFI_10097, AMPFI_21708, AMPFI_18732, AMPFI_22502, AMPFI_19460, AMPFI_12177, AMPFI_05679, AMPFI_12441, AMPFI_07625, AMPFI_07508, AMPFI_24915, AMPFI_13748, AMPFI_03023, AMPFI_17082, AMPFI_21658, AMPFI_00933, AMPFI_02043, AMPFI_13469, AMPFI_16008, AMPFI_06831, AMPFI_07928, AMPFI_03145, AMPFI_13465, AMPFI_06992, AMPFI_03954, AMPFI_25266	SCHMD15983
OG0004411	AMPFI_02535, AMPFI_04468, AMPFI_18947, AMPFI_14193, AMPFI_01030, AMPFI_04366, AMPFI_23189, AMPFI_13475, AMPFI_21743, AMPFI_24945, AMPFI_23065, AMPFI_18362, AMPFI_12206, AMPFI_13961, AMPFI_21905, AMPFI_23935, AMPFI_16597, AMPFI_24294, AMPFI_08771, AMPFI_07258, AMPFI_01787, AMPFI_04746, AMPFI_11165, AMPFI_23919, AMPFI_06883, AMPFI_26063, AMPFI_13464, AMPFI_21107, AMPFI_20344, AMPFI_22766, AMPFI_17519, AMPFI_14735, AMPFI_13304, AMPFI_16950	SCHMD06403
OG0004413	AMPFI_17760, AMPFI_01558	SCHMD09094
OG0004415	AMPFI_04130	SCHMD23101, SCHMD14463
OG0004417	AMPFI_06225	SCHMD11303
OG0004418	AMPFI_23017, AMPFI_07133	SCHMD18151, SCHMD12683
OG0004420	AMPFI_10754	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	AMPFI_12127	SCHMD28625, SCHMD20900
OG0004422	AMPFI_13563	SCHMD03253
OG0004423	AMPFI_14942	SCHMD29397
OG0004424	AMPFI_17270	SCHMD16178, SCHMD07772
OG0004425	AMPFI_21164	SCHMD11792, SCHMD05073, SCHMD12434
OG0004426	AMPFI_21633	SCHMD14134, SCHMD13488
OG0004427	AMPFI_22834	SCHMD23421, SCHMD22702, SCHMD16585
OG0004459	AMPFI_11564	SCHMD11611
OG0004460	AMPFI_25193	SCHMD02836
OG0004462	AMPFI_08624	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	AMPFI_12899	SCHMD15649, SCHMD27866
OG0004465	AMPFI_23112, AMPFI_12347	SCHMD05636, SCHMD28770, SCHMD13412
OG0004467	AMPFI_21984	SCHMD25583
OG0004472	AMPFI_16513, AMPFI_11440	SCHMD10150
OG0004474	AMPFI_18196	SCHMD12470, SCHMD12214
OG0004479	AMPFI_09403	SCHMD18395, SCHMD16681, SCHMD28653
OG0004484	AMPFI_19765	SCHMD05719, SCHMD12798
OG0004486	AMPFI_08587	SCHMD01167
OG0004487	AMPFI_05702	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	AMPFI_01993, AMPFI_22482, AMPFI_18991, AMPFI_17697	SCHMD26474
OG0004489	AMPFI_09296, AMPFI_09295	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	AMPFI_22429	SCHMD17389, SCHMD11597
OG0004492	AMPFI_09360	SCHMD04733
OG0004493	AMPFI_05970	SCHMD17846, SCHMD13358
OG0004495	AMPFI_07695	SCHMD01719
OG0004496	AMPFI_03101, AMPFI_01528	SCHMD26140, SCHMD14189
OG0004497	AMPFI_00339	SCHMD08729, SCHMD08728
OG0004497	AMPFI_25044	SCHMD08727
OG0004497	AMPFI_25447	SCHMD08726
OG0004498	AMPFI_06947	SCHMD04342
OG0004499	AMPFI_03990	SCHMD03412, SCHMD12382
OG0004500	AMPFI_13920	SCHMD11617
OG0004501	AMPFI_09291	SCHMD07977
OG0004502	AMPFI_03587	SCHMD05296
OG0004505	AMPFI_08535	SCHMD09314
OG0004507	AMPFI_07072	SCHMD04748
OG0004509	AMPFI_09182	SCHMD17345, SCHMD26727
OG0004510	AMPFI_09345	SCHMD20341
OG0004511	AMPFI_07637	SCHMD28314
OG0004512	AMPFI_11410	SCHMD07187, SCHMD09103
OG0004513	AMPFI_09034	SCHMD00064, SCHMD04110
OG0004514	AMPFI_09041	SCHMD05036
OG0004515	AMPFI_01381	SCHMD02738
OG0004516	AMPFI_15125, AMPFI_18645	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	AMPFI_15751	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004522	AMPFI_18039	SCHMD23562, SCHMD24073
OG0004523	AMPFI_08056	SCHMD00984
OG0004526	AMPFI_10087	SCHMD13090
OG0004529	AMPFI_09696	SCHMD01565
OG0004530	AMPFI_12855	SCHMD02115
OG0004532	AMPFI_16151	SCHMD21409, SCHMD24151
OG0004535	AMPFI_22124	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004538	AMPFI_18278	SCHMD11149
OG0004540	AMPFI_03454	SCHMD03408, SCHMD09540
OG0004542	AMPFI_08760	SCHMD08621
OG0004543	AMPFI_14671	SCHMD00021
OG0004546	AMPFI_07412	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	AMPFI_12848	SCHMD01586
OG0004549	AMPFI_12117	SCHMD23062
OG0004552	AMPFI_12028	SCHMD05280
OG0004554	AMPFI_11889	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	AMPFI_09909	SCHMD01126
OG0004558	AMPFI_12132	SCHMD23563
OG0004559	AMPFI_05855	SCHMD09022
OG0004564	AMPFI_15864	SCHMD06864, SCHMD16273
OG0004565	AMPFI_24177, AMPFI_12894, AMPFI_21296	SCHMD06237
OG0004567	AMPFI_25564	SCHMD08103
OG0004569	AMPFI_06989	SCHMD07227
OG0004570	AMPFI_18640	SCHMD10693
OG0004571	AMPFI_13100	SCHMD00636
OG0004572	AMPFI_02363, AMPFI_14593	SCHMD00027
OG0004573	AMPFI_12921	SCHMD24195, SCHMD13279
OG0004577	AMPFI_07656	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	AMPFI_07486	SCHMD13522, SCHMD10265
OG0004579	AMPFI_25677	SCHMD05858
OG0004580	AMPFI_24353	SCHMD24095
OG0004581	AMPFI_12919	SCHMD06969
OG0004583	AMPFI_16407	SCHMD18243, SCHMD12573
OG0004589	AMPFI_18880	SCHMD07310
OG0004590	AMPFI_08462	SCHMD02645, SCHMD02084
OG0004592	AMPFI_06517	SCHMD21981, SCHMD24746
OG0004595	AMPFI_16519	SCHMD23529, SCHMD18234
OG0004596	AMPFI_07402	SCHMD22207, SCHMD22206
OG0004599	AMPFI_24936	SCHMD19964
OG0004600	AMPFI_18067, AMPFI_15811	SCHMD10479
OG0004602	AMPFI_04968	SCHMD00904
OG0004603	AMPFI_00218	SCHMD09121, SCHMD04362
OG0004605	AMPFI_03873	SCHMD16312, SCHMD16314
OG0004606	AMPFI_09369	SCHMD04125, SCHMD12842
OG0004608	AMPFI_23131	SCHMD24531, SCHMD11307
OG0004609	AMPFI_07011	SCHMD12031, SCHMD13204
OG0004610	AMPFI_23354, AMPFI_17805	SCHMD04931
OG0004612	AMPFI_06798	SCHMD00076
OG0004613	AMPFI_14336	SCHMD02078
OG0004614	AMPFI_01955	SCHMD21793, SCHMD24411
OG0004616	AMPFI_24754	SCHMD28217
OG0004619	AMPFI_01685	SCHMD07738
OG0004621	AMPFI_06893	SCHMD02131
OG0004623	AMPFI_22400	SCHMD29595
OG0004626	AMPFI_11099	SCHMD21056, SCHMD25126
OG0004631	AMPFI_06399	SCHMD23492
OG0004632	AMPFI_12681	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	AMPFI_16969	SCHMD08375
OG0004634	AMPFI_11161	SCHMD05432
OG0004635	AMPFI_08678	SCHMD03118
OG0004638	AMPFI_00853	SCHMD03884
OG0004639	AMPFI_11319	SCHMD11835
OG0004643	AMPFI_18899	SCHMD12179
OG0004646	AMPFI_07710	SCHMD02650
OG0004648	AMPFI_19599	SCHMD22597, SCHMD14009
OG0004649	AMPFI_17558	SCHMD11982
OG0004651	AMPFI_25330	SCHMD12856
OG0004652	AMPFI_15198	SCHMD09910, SCHMD14465
OG0004654	AMPFI_15662	SCHMD11590
OG0004655	AMPFI_07555	SCHMD10685
OG0004657	AMPFI_11594	SCHMD24002, SCHMD24003, SCHMD14727
OG0004662	AMPFI_22692	SCHMD23223, SCHMD01585
OG0004663	AMPFI_06374	SCHMD03596
OG0004665	AMPFI_21039	SCHMD11600, SCHMD08997
OG0004666	AMPFI_11616	SCHMD15089
OG0004669	AMPFI_05954	SCHMD05517
OG0004670	AMPFI_24511	SCHMD20695, SCHMD17163
OG0004671	AMPFI_20913, AMPFI_05739	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	AMPFI_15351	SCHMD12584
OG0004674	AMPFI_07603	SCHMD03223
OG0004675	AMPFI_04426, AMPFI_03184	SCHMD07033
OG0004678	AMPFI_09587	SCHMD09572, SCHMD22384
OG0004682	AMPFI_13322	SCHMD08178
OG0004683	AMPFI_13090	SCHMD10878
OG0004684	AMPFI_05507	SCHMD04346
OG0004685	AMPFI_00210	SCHMD09955
OG0004687	AMPFI_00174	SCHMD23153, SCHMD15300
OG0004689	AMPFI_21900	SCHMD04465
OG0004691	AMPFI_01160	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	AMPFI_02072, AMPFI_20042	SCHMD19141, SCHMD23931
OG0004696	AMPFI_05610	SCHMD21643
OG0004697	AMPFI_06656	SCHMD17021
OG0004699	AMPFI_08943	SCHMD06447
OG0004700	AMPFI_08984	SCHMD16439
OG0004703	AMPFI_13400, AMPFI_11441	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	AMPFI_12602	SCHMD02724
OG0004705	AMPFI_13411	SCHMD06298
OG0004708	AMPFI_19549, AMPFI_25265	SCHMD08019
OG0004711	AMPFI_22007	SCHMD14637
OG0004728	AMPFI_04640	SCHMD02271
OG0004730	AMPFI_05571	SCHMD19530
OG0004731	AMPFI_11718	SCHMD03298
OG0004736	AMPFI_11087	SCHMD16289
OG0004738	AMPFI_07087	SCHMD29258
OG0004743	AMPFI_10767	SCHMD01142
OG0004744	AMPFI_19272, AMPFI_14663	SCHMD15430, SCHMD15429
OG0004747	AMPFI_10933	SCHMD15120
OG0004747	AMPFI_00266, AMPFI_10895	SCHMD15119, SCHMD10662
OG0004749	AMPFI_15286	SCHMD27524, SCHMD05320, SCHMD13141
OG0004752	AMPFI_22656	SCHMD13187, SCHMD26487
OG0004753	AMPFI_08914	SCHMD09681
OG0004754	AMPFI_15484	SCHMD12657
OG0004756	AMPFI_06143	SCHMD15431
OG0004757	AMPFI_11259	SCHMD03519
OG0004761	AMPFI_24793	SCHMD06309
OG0004763	AMPFI_06171	SCHMD15362
OG0004764	AMPFI_10963	SCHMD19894, SCHMD17272
OG0004765	AMPFI_16840	SCHMD16710, SCHMD04808
OG0004766	AMPFI_09103, AMPFI_10947	SCHMD00505
OG0004767	AMPFI_03725	SCHMD00495
OG0004768	AMPFI_02297	SCHMD08416
OG0004769	AMPFI_12928	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	AMPFI_09864, AMPFI_14159	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004774	AMPFI_08296, AMPFI_17254	SCHMD08224
OG0004775	AMPFI_08271	SCHMD05122
OG0004781	AMPFI_00959	SCHMD20619, SCHMD19135
OG0004784	AMPFI_12120	SCHMD03001
OG0004785	AMPFI_04729	SCHMD28279, SCHMD28744, SCHMD08779
OG0004786	AMPFI_12282	SCHMD07088
OG0004787	AMPFI_11451	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004790	AMPFI_12637	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	AMPFI_10450	SCHMD07589
OG0004793	AMPFI_02788	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	AMPFI_07779	SCHMD12411, SCHMD08689
OG0004795	AMPFI_14570	SCHMD12519
OG0004796	AMPFI_00112	SCHMD06329
OG0004797	AMPFI_08354	SCHMD02596
OG0004804	AMPFI_11776	SCHMD02590
OG0004804	AMPFI_07223	SCHMD02589
OG0004805	AMPFI_10996	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	AMPFI_01734	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	AMPFI_18270	SCHMD06755, SCHMD06754
OG0004809	AMPFI_01159	SCHMD11312
OG0004811	AMPFI_12149	SCHMD04903, SCHMD12545
OG0004813	AMPFI_11409	SCHMD09064, SCHMD18661
OG0004814	AMPFI_09238	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	AMPFI_05512, AMPFI_23576	SCHMD16530, SCHMD18318
OG0004817	AMPFI_04912	SCHMD02143
OG0004819	AMPFI_18033	SCHMD02457
OG0004820	AMPFI_10350	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	AMPFI_10239	SCHMD03658
OG0004823	AMPFI_10528	SCHMD04427
OG0004825	AMPFI_09412	SCHMD01996
OG0004826	AMPFI_16801	SCHMD11772, SCHMD08879
OG0004828	AMPFI_05734	SCHMD06417
OG0004829	AMPFI_14364	SCHMD15495
OG0004832	AMPFI_13436	SCHMD04947, SCHMD01782
OG0004834	AMPFI_06390	SCHMD27086, SCHMD22075
OG0004835	AMPFI_18648	SCHMD04785
OG0004837	AMPFI_07200	SCHMD13853
OG0004838	AMPFI_00523	SCHMD09990
OG0004839	AMPFI_22867	SCHMD20877, SCHMD19245
OG0004840	AMPFI_15455	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	AMPFI_04987	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	AMPFI_05999	SCHMD08775
OG0004848	AMPFI_01262	SCHMD28574
OG0004848	AMPFI_04293	SCHMD09045, SCHMD13087
OG0004849	AMPFI_05494	SCHMD21680, SCHMD17383, SCHMD10425
OG0004852	AMPFI_02203, AMPFI_02204	SCHMD04160
OG0004854	AMPFI_09220	SCHMD06398
OG0004856	AMPFI_08133	SCHMD03409, SCHMD06660
OG0004858	AMPFI_04485	SCHMD05398, SCHMD28607
OG0004859	AMPFI_07001	SCHMD17438
OG0004860	AMPFI_21186	SCHMD19929
OG0004863	AMPFI_07510	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	AMPFI_12101	SCHMD01647
OG0004865	AMPFI_20573, AMPFI_25525	SCHMD12030, SCHMD20327
OG0004866	AMPFI_18789	SCHMD07232
OG0004867	AMPFI_06982, AMPFI_08324, AMPFI_23624	SCHMD21489
OG0004869	AMPFI_06152	SCHMD21141
OG0004870	AMPFI_12026	SCHMD02199
OG0004871	AMPFI_25922	SCHMD08112
OG0004874	AMPFI_25899, AMPFI_06148	SCHMD06154
OG0004875	AMPFI_05988	SCHMD06197
OG0004879	AMPFI_08418	SCHMD24301, SCHMD03040
OG0004880	AMPFI_19336, AMPFI_20267	SCHMD03179
OG0004881	AMPFI_17196	SCHMD07531
OG0004882	AMPFI_11328	SCHMD14011, SCHMD19843
OG0004882	AMPFI_23979	SCHMD21664, SCHMD29167
OG0004883	AMPFI_02640	SCHMD14718, SCHMD10514
OG0004884	AMPFI_23984	SCHMD10361
OG0004885	AMPFI_10375	SCHMD17252, SCHMD28061
OG0004886	AMPFI_08413	SCHMD11132
OG0004887	AMPFI_11151	SCHMD01845
OG0004889	AMPFI_09646	SCHMD27008
OG0004891	AMPFI_02413	SCHMD06376, SCHMD01780
OG0004892	AMPFI_12844	SCHMD03240
OG0004893	AMPFI_07205	SCHMD12438
OG0004895	AMPFI_08926, AMPFI_19888	SCHMD06983, SCHMD03087, SCHMD06984
OG0004896	AMPFI_11433, AMPFI_15316	SCHMD23220, SCHMD15681
OG0004897	AMPFI_08573	SCHMD05607, SCHMD11051
OG0004898	AMPFI_22671	SCHMD08642, SCHMD08952
OG0004899	AMPFI_11063	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	AMPFI_10899	SCHMD16292
OG0004902	AMPFI_05534	SCHMD18948
OG0004903	AMPFI_10441	SCHMD05175
OG0004906	AMPFI_19154	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	AMPFI_13675	SCHMD21383
OG0004908	AMPFI_03218	SCHMD19263
OG0004911	AMPFI_05698	SCHMD04835
OG0004913	AMPFI_25699	SCHMD04287
OG0004915	AMPFI_14420	SCHMD23602, SCHMD22800, SCHMD24365
OG0004917	AMPFI_25966	SCHMD19944
OG0004919	AMPFI_22764	SCHMD06145
OG0004922	AMPFI_06579	SCHMD11129
OG0004923	AMPFI_00985, AMPFI_16529, AMPFI_15260	SCHMD25456
OG0004924	AMPFI_05959	SCHMD01005
OG0004927	AMPFI_10471	SCHMD14560
OG0004928	AMPFI_10056	SCHMD00158
OG0004930	AMPFI_24794	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	AMPFI_16176	SCHMD05705
OG0004932	AMPFI_09178	SCHMD10077, SCHMD21150
OG0004935	AMPFI_10473	SCHMD12789
OG0004939	AMPFI_24891	SCHMD02451, SCHMD08680
OG0004940	AMPFI_07448	SCHMD16274, SCHMD13330
OG0004941	AMPFI_12210	SCHMD02800
OG0004944	AMPFI_02880	SCHMD12602
OG0004945	AMPFI_25261	SCHMD22822
OG0004946	AMPFI_16783	SCHMD21559, SCHMD28963, SCHMD25055
OG0004947	AMPFI_02993	SCHMD06651
OG0004949	AMPFI_07404	SCHMD07060
OG0004950	AMPFI_01104	SCHMD15994
OG0004951	AMPFI_15757	SCHMD08268
OG0004952	AMPFI_18107	SCHMD04799
OG0004954	AMPFI_11354	SCHMD11745
OG0004956	AMPFI_19207	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	AMPFI_24808	SCHMD08535
OG0004961	AMPFI_13431	SCHMD06846
OG0004962	AMPFI_21202, AMPFI_22234	SCHMD01501
OG0004963	AMPFI_10935	SCHMD21217, SCHMD19336
OG0004964	AMPFI_02938	SCHMD14552
OG0004965	AMPFI_16300	SCHMD03325
OG0004971	AMPFI_23806	SCHMD11504
OG0004972	AMPFI_03559	SCHMD03056
OG0004973	AMPFI_20293	SCHMD02928
OG0004975	AMPFI_21941, AMPFI_13767, AMPFI_21780	SCHMD16508, SCHMD27886
OG0004976	AMPFI_06405	SCHMD07971, SCHMD08301
OG0004977	AMPFI_06223	SCHMD07667
OG0004979	AMPFI_09688	SCHMD05958, SCHMD29649
OG0004980	AMPFI_26053	SCHMD05222
OG0004981	AMPFI_04964	SCHMD07697
OG0004982	AMPFI_14258	SCHMD05427
OG0004985	AMPFI_20594, AMPFI_20593	SCHMD07642
OG0004986	AMPFI_18420	SCHMD20757, SCHMD05474
OG0004988	AMPFI_02907	SCHMD02346, SCHMD02345
OG0004989	AMPFI_05553	SCHMD07783
OG0004999	AMPFI_05305	SCHMD00583
OG0005000	AMPFI_06353	SCHMD05303
OG0005002	AMPFI_06863	SCHMD03211
OG0005003	AMPFI_08032	SCHMD17130, SCHMD16608
OG0005005	AMPFI_09450	SCHMD02232
OG0005006	AMPFI_11080	SCHMD13689, SCHMD15401
OG0005007	AMPFI_11408	SCHMD06268
OG0005008	AMPFI_11499	SCHMD11431
OG0005009	AMPFI_12473	SCHMD10866, SCHMD06406, SCHMD13004
OG0005010	AMPFI_14613, AMPFI_14614	SCHMD18938, SCHMD01965
OG0005013	AMPFI_15685	SCHMD29249
OG0005014	AMPFI_17363	SCHMD05034
OG0005038	AMPFI_21027	SCHMD01410
OG0005040	AMPFI_18494, AMPFI_23003, AMPFI_17337, AMPFI_25125, AMPFI_21488	SCHMD01329
OG0005044	AMPFI_13860	SCHMD19810
OG0005045	AMPFI_21358	SCHMD01798
OG0005046	AMPFI_09244	SCHMD10754
OG0005047	AMPFI_13077	SCHMD04128
OG0005048	AMPFI_08429	SCHMD09382
OG0005050	AMPFI_07799	SCHMD13569, SCHMD16601
OG0005053	AMPFI_20121	SCHMD17693
OG0005054	AMPFI_08436	SCHMD05128, SCHMD05129
OG0005057	AMPFI_19510, AMPFI_03161	SCHMD10227
OG0005059	AMPFI_21914, AMPFI_02737	SCHMD24138
OG0005062	AMPFI_01339	SCHMD01700
OG0005071	AMPFI_03388	SCHMD05145
OG0005072	AMPFI_00383	SCHMD07382
OG0005073	AMPFI_06476, AMPFI_05809	SCHMD20560
OG0005076	AMPFI_13565	SCHMD18341
OG0005079	AMPFI_16949	SCHMD21782, SCHMD08270
OG0005081	AMPFI_11429	SCHMD07968
OG0005083	AMPFI_17721, AMPFI_22401	SCHMD05180
OG0005083	AMPFI_14766	SCHMD00808
OG0005084	AMPFI_08022	SCHMD06621
OG0005086	AMPFI_13597	SCHMD07135
OG0005087	AMPFI_20564	SCHMD04210
OG0005088	AMPFI_05930	SCHMD00106
OG0005089	AMPFI_24280	SCHMD02522
OG0005090	AMPFI_25021	SCHMD24306, SCHMD17983, SCHMD19241
OG0005092	AMPFI_04118, AMPFI_20735, AMPFI_16134	SCHMD08070
OG0005095	AMPFI_07916	SCHMD09142, SCHMD20356
OG0005096	AMPFI_24183	SCHMD12701, SCHMD22213
OG0005098	AMPFI_02235	SCHMD01756
OG0005098	AMPFI_05185	SCHMD02907
OG0005100	AMPFI_06838	SCHMD09835
OG0005104	AMPFI_13576	SCHMD09431
OG0005105	AMPFI_10501	SCHMD10932
OG0005106	AMPFI_08909	SCHMD05434
OG0005109	AMPFI_19425	SCHMD29484
OG0005110	AMPFI_01900	SCHMD02795
OG0005111	AMPFI_16304, AMPFI_20253	SCHMD15543, SCHMD03637
OG0005112	AMPFI_25235	SCHMD09089, SCHMD05724, SCHMD27850
OG0005117	AMPFI_06331	SCHMD21251
OG0005119	AMPFI_17532	SCHMD25512
OG0005119	AMPFI_00570	SCHMD24936, SCHMD28168
OG0005120	AMPFI_02588	SCHMD08539
OG0005121	AMPFI_10900	SCHMD08386
OG0005124	AMPFI_09718	SCHMD19577
OG0005130	AMPFI_09648	SCHMD26291, SCHMD12198
OG0005131	AMPFI_24540	SCHMD03582, SCHMD03579, SCHMD03580
OG0005132	AMPFI_23371	SCHMD06276
OG0005133	AMPFI_17083, AMPFI_17133	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385
OG0005135	AMPFI_14708	SCHMD01310
OG0005137	AMPFI_16276	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206
OG0005139	AMPFI_13761	SCHMD04022
OG0005140	AMPFI_14662	SCHMD10665
