Orthogroup	AMPFI_ok	LYTVA_ok
OG0004328	AMPFI_06204	LYTVA_05322
OG0004329	AMPFI_18366	LYTVA_10469
OG0004331	AMPFI_13825	LYTVA_21103
OG0004332	AMPFI_12419	LYTVA_13221
OG0004333	AMPFI_02290	LYTVA_21119
OG0004334	AMPFI_04344	LYTVA_23900
OG0004335	AMPFI_01647	LYTVA_05831
OG0004338	AMPFI_03726	LYTVA_14064
OG0004341	AMPFI_19963	LYTVA_13644
OG0004341	AMPFI_12804	LYTVA_09511
OG0004342	AMPFI_02766	LYTVA_03045, LYTVA_22651
OG0004343	AMPFI_14022	LYTVA_10492
OG0004345	AMPFI_12564	LYTVA_15243
OG0004346	AMPFI_12405	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	AMPFI_02439	LYTVA_06128
OG0004349	AMPFI_24895	LYTVA_06151
OG0004350	AMPFI_18421	LYTVA_13333
OG0004353	AMPFI_13654	LYTVA_00606, LYTVA_13736
OG0004354	AMPFI_11067	LYTVA_02005
OG0004355	AMPFI_09199	LYTVA_19137
OG0004356	AMPFI_05341	LYTVA_23236
OG0004357	AMPFI_08395	LYTVA_09241
OG0004358	AMPFI_22150	LYTVA_17523
OG0004359	AMPFI_05530	LYTVA_02266
OG0004360	AMPFI_14833	LYTVA_09179, LYTVA_28719
OG0004362	AMPFI_09867	LYTVA_21740
OG0004363	AMPFI_10669	LYTVA_24551
OG0004364	AMPFI_11780	LYTVA_02485
OG0004365	AMPFI_18925	LYTVA_05834
OG0004366	AMPFI_11770	LYTVA_06643, LYTVA_27515
OG0004367	AMPFI_16806	LYTVA_09396
OG0004368	AMPFI_05539	LYTVA_06379
OG0004369	AMPFI_22531	LYTVA_09883
OG0004370	AMPFI_05169	LYTVA_30229
OG0004373	AMPFI_02861	LYTVA_12488
OG0004374	AMPFI_07980	LYTVA_22107
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503	LYTVA_14843
OG0004377	AMPFI_03913	LYTVA_23335
OG0004378	AMPFI_09387	LYTVA_15604
OG0004381	AMPFI_23751	LYTVA_18126
OG0004382	AMPFI_13422	LYTVA_18561
OG0004383	AMPFI_10019	LYTVA_01592
OG0004384	AMPFI_21506	LYTVA_01455
OG0004385	AMPFI_24477	LYTVA_17871
OG0004386	AMPFI_10062	LYTVA_16054
OG0004387	AMPFI_18101	LYTVA_14364
OG0004388	AMPFI_09652	LYTVA_16559
OG0004389	AMPFI_08344	LYTVA_29149
OG0004390	AMPFI_17295	LYTVA_24758
OG0004393	AMPFI_06040	LYTVA_06799
OG0004394	AMPFI_13243	LYTVA_30193, LYTVA_14506
OG0004395	AMPFI_20914	LYTVA_18598, LYTVA_13240
OG0004396	AMPFI_14937	LYTVA_05452
OG0004397	AMPFI_03263	LYTVA_23126
OG0004399	AMPFI_06098	LYTVA_18756
OG0004400	AMPFI_13995	LYTVA_11350
OG0004401	AMPFI_12672	LYTVA_06522
OG0004402	AMPFI_15548	LYTVA_17681
OG0004402	AMPFI_15887	LYTVA_05123
OG0004404	AMPFI_14466	LYTVA_29981
OG0004405	AMPFI_14300	LYTVA_16143
OG0004407	AMPFI_09013	LYTVA_09960
OG0004409	AMPFI_00146	LYTVA_18965
OG0004413	AMPFI_25865	LYTVA_15678
OG0004414	AMPFI_19124	LYTVA_05497, LYTVA_28298
OG0004415	AMPFI_04130	LYTVA_28761
OG0004417	AMPFI_06225	LYTVA_08260
OG0004418	AMPFI_07133	LYTVA_16592
OG0004419	AMPFI_07957	LYTVA_10302
OG0004420	AMPFI_10754	LYTVA_28762, LYTVA_28354
OG0004421	AMPFI_12127	LYTVA_21010
OG0004422	AMPFI_13563	LYTVA_03079
OG0004423	AMPFI_14942	LYTVA_27161
OG0004424	AMPFI_17270	LYTVA_21963
OG0004425	AMPFI_21164	LYTVA_04158
OG0004428	AMPFI_23245	LYTVA_07807
OG0004457	AMPFI_05287	LYTVA_01205
OG0004459	AMPFI_11564	LYTVA_10441, LYTVA_04612
OG0004460	AMPFI_25193	LYTVA_05295, LYTVA_29632
OG0004461	AMPFI_19555	LYTVA_30117
OG0004462	AMPFI_08624	LYTVA_20076
OG0004463	AMPFI_12899	LYTVA_14183
OG0004465	AMPFI_23112, AMPFI_12347	LYTVA_25687, LYTVA_12969
OG0004467	AMPFI_21984	LYTVA_29939
OG0004468	AMPFI_16351	LYTVA_02592, LYTVA_18913
OG0004471	AMPFI_00393	LYTVA_02607
OG0004472	AMPFI_11440	LYTVA_08562
OG0004476	AMPFI_14753	LYTVA_16113
OG0004478	AMPFI_03975	LYTVA_08799
OG0004479	AMPFI_09403	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004483	AMPFI_14818	LYTVA_03457
OG0004484	AMPFI_19765	LYTVA_00935
OG0004485	AMPFI_06466	LYTVA_17989, LYTVA_18629
OG0004486	AMPFI_08587	LYTVA_17364
OG0004487	AMPFI_05702	LYTVA_15851
OG0004490	AMPFI_22429	LYTVA_28558
OG0004491	AMPFI_00328, AMPFI_00308, AMPFI_15346	LYTVA_04310, LYTVA_24604
OG0004493	AMPFI_05970	LYTVA_27458
OG0004494	AMPFI_05453	LYTVA_00181
OG0004495	AMPFI_07695	LYTVA_01540
OG0004496	AMPFI_03101, AMPFI_01528	LYTVA_14373
OG0004497	AMPFI_22097	LYTVA_18009
OG0004497	AMPFI_00339	LYTVA_03405
OG0004498	AMPFI_06947	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	AMPFI_03990	LYTVA_06920, LYTVA_10034
OG0004500	AMPFI_13920	LYTVA_20358
OG0004505	AMPFI_08535	LYTVA_20170
OG0004506	AMPFI_09386	LYTVA_19692
OG0004507	AMPFI_07072	LYTVA_06354, LYTVA_26743
OG0004508	AMPFI_25941	LYTVA_25380
OG0004509	AMPFI_09182	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	AMPFI_09345	LYTVA_04427
OG0004512	AMPFI_11410	LYTVA_20700
OG0004513	AMPFI_09034	LYTVA_19138
OG0004514	AMPFI_09041	LYTVA_16044
OG0004515	AMPFI_01381	LYTVA_17033
OG0004516	AMPFI_15125, AMPFI_18645	LYTVA_27324, LYTVA_16585
OG0004518	AMPFI_09048	LYTVA_14613, LYTVA_02025
OG0004519	AMPFI_04665	LYTVA_25742
OG0004520	AMPFI_06584	LYTVA_16032
OG0004522	AMPFI_18039	LYTVA_23507
OG0004523	AMPFI_08056	LYTVA_02111
OG0004524	AMPFI_07394	LYTVA_04551
OG0004525	AMPFI_07588	LYTVA_04264, LYTVA_18553
OG0004527	AMPFI_10883	LYTVA_09964
OG0004528	AMPFI_13182, AMPFI_00906, AMPFI_21174, AMPFI_01925	LYTVA_28246
OG0004529	AMPFI_09696	LYTVA_01959
OG0004530	AMPFI_12855	LYTVA_11116, LYTVA_17848
OG0004531	AMPFI_11383	LYTVA_04792
OG0004532	AMPFI_16151	LYTVA_16802
OG0004533	AMPFI_22456	LYTVA_29598
OG0004534	AMPFI_18106, AMPFI_00646	LYTVA_21294
OG0004535	AMPFI_22124	LYTVA_01326
OG0004536	AMPFI_09383	LYTVA_11025, LYTVA_21189
OG0004537	AMPFI_02558	LYTVA_02634
OG0004540	AMPFI_03454	LYTVA_07398
OG0004540	AMPFI_19729	LYTVA_07396
OG0004541	AMPFI_15230	LYTVA_00634, LYTVA_17093, LYTVA_28009, LYTVA_08647, LYTVA_17092
OG0004542	AMPFI_08760	LYTVA_17843
OG0004543	AMPFI_14671	LYTVA_13629, LYTVA_27820
OG0004544	AMPFI_08264	LYTVA_24449
OG0004545	AMPFI_16865	LYTVA_25949, LYTVA_02321
OG0004546	AMPFI_07412	LYTVA_26469
OG0004548	AMPFI_12848	LYTVA_04949, LYTVA_13430
OG0004549	AMPFI_12117	LYTVA_00310
OG0004550	AMPFI_09808	LYTVA_18000
OG0004551	AMPFI_09413	LYTVA_08055
OG0004552	AMPFI_12028	LYTVA_27213
OG0004554	AMPFI_11889	LYTVA_17490
OG0004555	AMPFI_09909	LYTVA_03872
OG0004556	AMPFI_07468	LYTVA_12685
OG0004558	AMPFI_12132	LYTVA_11113
OG0004560	AMPFI_08766, AMPFI_25022	LYTVA_05880
OG0004561	AMPFI_23817, AMPFI_03159	LYTVA_17889
OG0004563	AMPFI_02876	LYTVA_23594, LYTVA_13340
OG0004564	AMPFI_15864	LYTVA_29664
OG0004565	AMPFI_24177, AMPFI_12894	LYTVA_02489
OG0004566	AMPFI_06008	LYTVA_11051
OG0004567	AMPFI_25564	LYTVA_18454
OG0004568	AMPFI_08069	LYTVA_04763
OG0004569	AMPFI_06989	LYTVA_09982
OG0004570	AMPFI_18640	LYTVA_13935
OG0004571	AMPFI_12508, AMPFI_13100	LYTVA_14576
OG0004572	AMPFI_02363	LYTVA_23087
OG0004573	AMPFI_12921	LYTVA_17192
OG0004574	AMPFI_03207	LYTVA_20772
OG0004575	AMPFI_21371, AMPFI_03313	LYTVA_22755
OG0004575	AMPFI_11192	LYTVA_03763
OG0004575	AMPFI_04479	LYTVA_05768
OG0004576	AMPFI_18731	LYTVA_19417
OG0004577	AMPFI_07656	LYTVA_11608
OG0004579	AMPFI_25677	LYTVA_18859
OG0004580	AMPFI_24353	LYTVA_15191
OG0004581	AMPFI_12919	LYTVA_28885
OG0004582	AMPFI_07633	LYTVA_19263
OG0004583	AMPFI_16407	LYTVA_15816
OG0004584	AMPFI_09000	LYTVA_28504
OG0004585	AMPFI_13089	LYTVA_04116
OG0004589	AMPFI_18880	LYTVA_09509
OG0004590	AMPFI_08462	LYTVA_05932
OG0004591	AMPFI_13076	LYTVA_29829
OG0004592	AMPFI_06517	LYTVA_02889
OG0004593	AMPFI_22728	LYTVA_10440
OG0004594	AMPFI_13047	LYTVA_06664
OG0004596	AMPFI_07402	LYTVA_23208
OG0004597	AMPFI_21018	LYTVA_05808
OG0004598	AMPFI_07952, AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330	LYTVA_04923
OG0004599	AMPFI_24936	LYTVA_22073
OG0004600	AMPFI_15811	LYTVA_05795
OG0004601	AMPFI_06159	LYTVA_30200
OG0004602	AMPFI_04968	LYTVA_07552, LYTVA_23290
OG0004603	AMPFI_00218	LYTVA_15394
OG0004604	AMPFI_17258, AMPFI_19495	LYTVA_13927, LYTVA_11979, LYTVA_11980
OG0004605	AMPFI_03873	LYTVA_22511
OG0004608	AMPFI_23131	LYTVA_13193, LYTVA_15038
OG0004609	AMPFI_07011	LYTVA_25027
OG0004610	AMPFI_23354	LYTVA_15593
OG0004611	AMPFI_14900	LYTVA_03557
OG0004612	AMPFI_06798	LYTVA_14652
OG0004613	AMPFI_14336	LYTVA_16660
OG0004614	AMPFI_01955	LYTVA_20720, LYTVA_20719
OG0004615	AMPFI_25915, AMPFI_22837	LYTVA_21893
OG0004616	AMPFI_24754	LYTVA_00918
OG0004617	AMPFI_09144	LYTVA_25577
OG0004619	AMPFI_01685	LYTVA_04247
OG0004620	AMPFI_00400	LYTVA_24433
OG0004621	AMPFI_06893	LYTVA_28481
OG0004622	AMPFI_02037, AMPFI_16727	LYTVA_09479
OG0004623	AMPFI_22400	LYTVA_10953
OG0004625	AMPFI_01520	LYTVA_23609
OG0004626	AMPFI_11099	LYTVA_09916
OG0004627	AMPFI_12291	LYTVA_28887
OG0004628	AMPFI_05837	LYTVA_10287
OG0004629	AMPFI_13756	LYTVA_12574
OG0004630	AMPFI_01226	LYTVA_20130
OG0004631	AMPFI_06399	LYTVA_01130
OG0004632	AMPFI_12681	LYTVA_23166
OG0004633	AMPFI_16969	LYTVA_19530
OG0004634	AMPFI_11161	LYTVA_18328, LYTVA_15495
OG0004635	AMPFI_08678	LYTVA_00293, LYTVA_15165
OG0004636	AMPFI_16521, AMPFI_00819, AMPFI_21964	LYTVA_18387, LYTVA_13296, LYTVA_13294, LYTVA_20205, LYTVA_04188, LYTVA_04189, LYTVA_04187, LYTVA_27064, LYTVA_16714, LYTVA_00444, LYTVA_23569, LYTVA_09542
OG0004637	AMPFI_14539	LYTVA_29249
OG0004638	AMPFI_00853	LYTVA_13228, LYTVA_06142
OG0004639	AMPFI_11319	LYTVA_06644, LYTVA_25887
OG0004641	AMPFI_00011	LYTVA_14378
OG0004642	AMPFI_02074	LYTVA_01586
OG0004644	AMPFI_15338	LYTVA_08153
OG0004646	AMPFI_07710	LYTVA_07777
OG0004647	AMPFI_08211	LYTVA_07140
OG0004648	AMPFI_19599	LYTVA_03524
OG0004649	AMPFI_17558	LYTVA_10236
OG0004651	AMPFI_25330	LYTVA_06969, LYTVA_00062
OG0004652	AMPFI_15198	LYTVA_27671
OG0004654	AMPFI_15662	LYTVA_21675
OG0004655	AMPFI_07555	LYTVA_08466
OG0004656	AMPFI_18886, AMPFI_14771	LYTVA_18760
OG0004657	AMPFI_11594	LYTVA_18672
OG0004658	AMPFI_10523, AMPFI_16629	LYTVA_20135
OG0004659	AMPFI_00122	LYTVA_02279
OG0004660	AMPFI_11809	LYTVA_12983
OG0004661	AMPFI_11308, AMPFI_23656	LYTVA_02678
OG0004662	AMPFI_22692	LYTVA_29731, LYTVA_02690
OG0004663	AMPFI_06374	LYTVA_05938
OG0004664	AMPFI_09717	LYTVA_20638
OG0004665	AMPFI_22602, AMPFI_00259	LYTVA_29776
OG0004666	AMPFI_11616	LYTVA_05075
OG0004667	AMPFI_09564	LYTVA_25621
OG0004668	AMPFI_02377	LYTVA_20199
OG0004671	AMPFI_05739	LYTVA_21221
OG0004672	AMPFI_03359	LYTVA_09235
OG0004673	AMPFI_15351	LYTVA_13727
OG0004674	AMPFI_07603	LYTVA_04839, LYTVA_28228
OG0004675	AMPFI_03184	LYTVA_29989, LYTVA_25113
OG0004676	AMPFI_12971	LYTVA_25246
OG0004677	AMPFI_05730	LYTVA_30124
OG0004678	AMPFI_09587	LYTVA_19924
OG0004679	AMPFI_00361	LYTVA_16027, LYTVA_27884
OG0004681	AMPFI_18210	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	AMPFI_13322	LYTVA_24734
OG0004683	AMPFI_13090	LYTVA_20336
OG0004684	AMPFI_05507	LYTVA_23257
OG0004685	AMPFI_00210	LYTVA_06896
OG0004686	AMPFI_25306, AMPFI_00358, AMPFI_18170, AMPFI_00052, AMPFI_07335	LYTVA_01778
OG0004687	AMPFI_00174	LYTVA_17898
OG0004689	AMPFI_21900	LYTVA_24022, LYTVA_15222
OG0004693	AMPFI_15020, AMPFI_19261, AMPFI_19430, AMPFI_03821, AMPFI_20086, AMPFI_21845, AMPFI_24603, AMPFI_23680	LYTVA_27717
OG0004694	AMPFI_20042	LYTVA_09383
OG0004696	AMPFI_05610	LYTVA_04202, LYTVA_07127
OG0004698	AMPFI_06996	LYTVA_15421
OG0004699	AMPFI_08943	LYTVA_11171
OG0004700	AMPFI_08984	LYTVA_06651
OG0004701	AMPFI_19797, AMPFI_09187, AMPFI_09188	LYTVA_09061, LYTVA_20133, LYTVA_02129, LYTVA_29154
OG0004702	AMPFI_11335	LYTVA_26536
OG0004703	AMPFI_11441	LYTVA_20677
OG0004704	AMPFI_12602	LYTVA_11241
OG0004705	AMPFI_13411	LYTVA_23090, LYTVA_23089
OG0004706	AMPFI_14171	LYTVA_16157
OG0004707	AMPFI_17110	LYTVA_28560
OG0004708	AMPFI_25265	LYTVA_09002
OG0004711	AMPFI_22007	LYTVA_14580, LYTVA_27491
OG0004728	AMPFI_04640	LYTVA_11232, LYTVA_03716
OG0004729	AMPFI_10812	LYTVA_05436
OG0004730	AMPFI_05571	LYTVA_14092
OG0004731	AMPFI_11718	LYTVA_08845, LYTVA_24480
OG0004732	AMPFI_18249	LYTVA_12636
OG0004733	AMPFI_22957, AMPFI_11858	LYTVA_08122, LYTVA_00358
OG0004736	AMPFI_11087	LYTVA_28641, LYTVA_25936
OG0004738	AMPFI_07087	LYTVA_08474
OG0004739	AMPFI_08184	LYTVA_00536
OG0004742	AMPFI_16024	LYTVA_00807, LYTVA_28048
OG0004743	AMPFI_10767	LYTVA_29733
OG0004744	AMPFI_19272	LYTVA_21730
OG0004746	AMPFI_16917	LYTVA_25321
OG0004747	AMPFI_10895	LYTVA_23129
OG0004748	AMPFI_16408	LYTVA_15315
OG0004749	AMPFI_15286	LYTVA_15360
OG0004752	AMPFI_22656	LYTVA_02105
OG0004753	AMPFI_08914	LYTVA_19840
OG0004754	AMPFI_15484	LYTVA_17996
OG0004755	AMPFI_08870	LYTVA_25664
OG0004756	AMPFI_06143	LYTVA_19213
OG0004757	AMPFI_11259	LYTVA_01188
OG0004758	AMPFI_16926	LYTVA_27035
OG0004759	AMPFI_10483	LYTVA_27240
OG0004760	AMPFI_11919	LYTVA_10449
OG0004761	AMPFI_03402	LYTVA_07368
OG0004762	AMPFI_12646	LYTVA_19466
OG0004763	AMPFI_06171	LYTVA_05745
OG0004764	AMPFI_10963	LYTVA_01192, LYTVA_02309
OG0004765	AMPFI_16840	LYTVA_14721
OG0004766	AMPFI_10947	LYTVA_11836
OG0004767	AMPFI_03725	LYTVA_09965
OG0004768	AMPFI_02297	LYTVA_09373
OG0004769	AMPFI_12928	LYTVA_25262
OG0004770	AMPFI_14159	LYTVA_07797
OG0004771	AMPFI_21816	LYTVA_12166, LYTVA_16579
OG0004771	AMPFI_03956, AMPFI_24380	LYTVA_20395
OG0004774	AMPFI_17254	LYTVA_09584, LYTVA_01531
OG0004775	AMPFI_08271	LYTVA_06984, LYTVA_15631
OG0004776	AMPFI_06080	LYTVA_13845
OG0004777	AMPFI_15904	LYTVA_07631
OG0004781	AMPFI_00874	LYTVA_04863
OG0004782	AMPFI_19692	LYTVA_25314
OG0004783	AMPFI_11121	LYTVA_09926, LYTVA_22075
OG0004784	AMPFI_12120	LYTVA_22879, LYTVA_05845
OG0004785	AMPFI_04729	LYTVA_15886, LYTVA_26181
OG0004787	AMPFI_11451	LYTVA_29060
OG0004788	AMPFI_04021	LYTVA_27530
OG0004789	AMPFI_21163	LYTVA_25879
OG0004790	AMPFI_12637	LYTVA_30172
OG0004791	AMPFI_10450	LYTVA_25093
OG0004792	AMPFI_23180	LYTVA_29937
OG0004793	AMPFI_02788	LYTVA_06904
OG0004794	AMPFI_07779	LYTVA_22570
OG0004795	AMPFI_14570	LYTVA_22825
OG0004796	AMPFI_00112	LYTVA_28565, LYTVA_28567, LYTVA_28568
OG0004797	AMPFI_08354	LYTVA_04693, LYTVA_15847
OG0004798	AMPFI_08295	LYTVA_04560
OG0004798	AMPFI_21019	LYTVA_06923, LYTVA_00180
OG0004799	AMPFI_03436	LYTVA_18181
OG0004800	AMPFI_13583, AMPFI_02779	LYTVA_08284
OG0004801	AMPFI_05782	LYTVA_01588
OG0004802	AMPFI_22430	LYTVA_17360
OG0004803	AMPFI_16240	LYTVA_30221
OG0004804	AMPFI_11776	LYTVA_18832
OG0004805	AMPFI_10996	LYTVA_07641
OG0004806	AMPFI_21112	LYTVA_00279
OG0004807	AMPFI_01734	LYTVA_10333
OG0004808	AMPFI_18270	LYTVA_29396
OG0004809	AMPFI_01159	LYTVA_02808
OG0004810	AMPFI_07979	LYTVA_17499
OG0004811	AMPFI_12149	LYTVA_15091
OG0004812	AMPFI_15106	LYTVA_09278
OG0004813	AMPFI_11409	LYTVA_10962
OG0004814	AMPFI_09238	LYTVA_12805
OG0004815	AMPFI_03206	LYTVA_09769
OG0004816	AMPFI_05512	LYTVA_26235
OG0004817	AMPFI_04912	LYTVA_05490
OG0004818	AMPFI_00367	LYTVA_07214
OG0004819	AMPFI_18033	LYTVA_19480
OG0004820	AMPFI_10350	LYTVA_28665
OG0004822	AMPFI_10239	LYTVA_26300
OG0004823	AMPFI_10528	LYTVA_10717
OG0004825	AMPFI_09412	LYTVA_26468
OG0004826	AMPFI_16801	LYTVA_05311
OG0004827	AMPFI_07773, AMPFI_07702	LYTVA_24661
OG0004828	AMPFI_05734	LYTVA_00844, LYTVA_03563
OG0004829	AMPFI_14364	LYTVA_16397
OG0004831	AMPFI_23688	LYTVA_11985
OG0004832	AMPFI_13436	LYTVA_17819
OG0004833	AMPFI_15371	LYTVA_24781
OG0004834	AMPFI_06390	LYTVA_00863
OG0004838	AMPFI_00523	LYTVA_13698
OG0004839	AMPFI_22867	LYTVA_18652
OG0004840	AMPFI_15455	LYTVA_08791, LYTVA_13386
OG0004841	AMPFI_04987	LYTVA_07534
OG0004842	AMPFI_12464	LYTVA_20536
OG0004843	AMPFI_05999	LYTVA_03951
OG0004844	AMPFI_06737	LYTVA_20432
OG0004845	AMPFI_23989	LYTVA_24918
OG0004846	AMPFI_05670	LYTVA_08132
OG0004847	AMPFI_24455	LYTVA_26897
OG0004848	AMPFI_01262	LYTVA_14758
OG0004849	AMPFI_05494	LYTVA_06399
OG0004850	AMPFI_12227	LYTVA_00007
OG0004852	AMPFI_02203, AMPFI_02204	LYTVA_12192
OG0004855	AMPFI_05138	LYTVA_15181
OG0004856	AMPFI_08133	LYTVA_02436
OG0004857	AMPFI_18826	LYTVA_12351
OG0004858	AMPFI_04485	LYTVA_12887
OG0004860	AMPFI_21186	LYTVA_12083
OG0004861	AMPFI_14242	LYTVA_04536
OG0004862	AMPFI_07100	LYTVA_20382
OG0004863	AMPFI_07510	LYTVA_24197
OG0004864	AMPFI_12101	LYTVA_18864
OG0004865	AMPFI_20573, AMPFI_25525	LYTVA_13322
OG0004866	AMPFI_18789	LYTVA_29240
OG0004867	AMPFI_06982, AMPFI_08324	LYTVA_05544
OG0004868	AMPFI_16937	LYTVA_09290
OG0004869	AMPFI_06152	LYTVA_27758, LYTVA_11162
OG0004870	AMPFI_12026	LYTVA_22280
OG0004871	AMPFI_25922	LYTVA_19627
OG0004872	AMPFI_13216	LYTVA_11223
OG0004874	AMPFI_25899	LYTVA_25312
OG0004875	AMPFI_05988	LYTVA_04305
OG0004880	AMPFI_19336	LYTVA_30106
OG0004881	AMPFI_17196	LYTVA_12397
OG0004882	AMPFI_11328, AMPFI_23979	LYTVA_17242
OG0004883	AMPFI_02640	LYTVA_03485
OG0004884	AMPFI_23984	LYTVA_05315
OG0004886	AMPFI_08413	LYTVA_28084, LYTVA_28081
OG0004887	AMPFI_11151	LYTVA_23110
OG0004888	AMPFI_13557	LYTVA_06746
OG0004889	AMPFI_09646	LYTVA_14001
OG0004890	AMPFI_15395	LYTVA_23329
OG0004891	AMPFI_02413	LYTVA_17574, LYTVA_21695
OG0004892	AMPFI_12844	LYTVA_02152
OG0004893	AMPFI_07205	LYTVA_22575
OG0004894	AMPFI_11572	LYTVA_26151
OG0004897	AMPFI_08573	LYTVA_04150
OG0004898	AMPFI_22671	LYTVA_27619
OG0004899	AMPFI_11063	LYTVA_28880
OG0004900	AMPFI_10899	LYTVA_26142
OG0004901	AMPFI_17441	LYTVA_26297
OG0004903	AMPFI_10441	LYTVA_08798
OG0004904	AMPFI_19035	LYTVA_28186
OG0004906	AMPFI_19154	LYTVA_15393
OG0004907	AMPFI_13675, AMPFI_04014	LYTVA_12073
OG0004908	AMPFI_03218	LYTVA_13379
OG0004909	AMPFI_14681	LYTVA_13976
OG0004910	AMPFI_18874	LYTVA_29509
OG0004910	AMPFI_04368	LYTVA_19616
OG0004911	AMPFI_05698	LYTVA_04944
OG0004913	AMPFI_25699	LYTVA_03275, LYTVA_09461
OG0004914	AMPFI_08609	LYTVA_24514
OG0004915	AMPFI_25633	LYTVA_05141
OG0004916	AMPFI_25317, AMPFI_20270	LYTVA_12500
OG0004917	AMPFI_25966	LYTVA_27783, LYTVA_27787
OG0004919	AMPFI_22764	LYTVA_08266
OG0004920	AMPFI_11223	LYTVA_09692, LYTVA_26713
OG0004921	AMPFI_09394	LYTVA_11783
OG0004922	AMPFI_06579	LYTVA_07877
OG0004923	AMPFI_00985, AMPFI_16529, AMPFI_15260	LYTVA_15555
OG0004924	AMPFI_05959	LYTVA_15379
OG0004925	AMPFI_16804	LYTVA_29600
OG0004926	AMPFI_00376	LYTVA_14439, LYTVA_28278, LYTVA_18284
OG0004927	AMPFI_10471	LYTVA_08841
OG0004928	AMPFI_10056	LYTVA_07781
OG0004930	AMPFI_24794	LYTVA_24990
OG0004931	AMPFI_16176	LYTVA_29447
OG0004932	AMPFI_09178	LYTVA_07355
OG0004934	AMPFI_14737	LYTVA_27689
OG0004935	AMPFI_10473	LYTVA_06910
OG0004936	AMPFI_04203	LYTVA_09395
OG0004938	AMPFI_07572	LYTVA_27284
OG0004939	AMPFI_24891	LYTVA_25280
OG0004940	AMPFI_07448	LYTVA_00861
OG0004941	AMPFI_12210	LYTVA_17261
OG0004942	AMPFI_16020	LYTVA_15535
OG0004943	AMPFI_18917	LYTVA_21704
OG0004944	AMPFI_02880	LYTVA_18311
OG0004945	AMPFI_25261	LYTVA_16335
OG0004946	AMPFI_16783	LYTVA_27839
OG0004947	AMPFI_22715	LYTVA_10586
OG0004948	AMPFI_23552	LYTVA_26298, LYTVA_18476
OG0004949	AMPFI_07404	LYTVA_17618
OG0004951	AMPFI_15757	LYTVA_25192
OG0004952	AMPFI_18107	LYTVA_18703
OG0004955	AMPFI_19217	LYTVA_09606
OG0004956	AMPFI_19207	LYTVA_28265
OG0004957	AMPFI_18195	LYTVA_25743
OG0004958	AMPFI_02579, AMPFI_24136	LYTVA_04402
OG0004959	AMPFI_21678	LYTVA_18170
OG0004960	AMPFI_25854, AMPFI_13296, AMPFI_24808, AMPFI_02399	LYTVA_18431
OG0004961	AMPFI_13431	LYTVA_24158
OG0004962	AMPFI_21202, AMPFI_22234	LYTVA_20013, LYTVA_11942
OG0004963	AMPFI_10935	LYTVA_11708
OG0004964	AMPFI_02938	LYTVA_05433
OG0004965	AMPFI_16300	LYTVA_16985
OG0004967	AMPFI_00489	LYTVA_12368
OG0004968	AMPFI_11154	LYTVA_28812, LYTVA_21468
OG0004969	AMPFI_00493	LYTVA_28485
OG0004970	AMPFI_03401	LYTVA_02200
OG0004971	AMPFI_23806	LYTVA_21886, LYTVA_01157
OG0004972	AMPFI_03559	LYTVA_08815
OG0004973	AMPFI_20293	LYTVA_24609
OG0004974	AMPFI_05795	LYTVA_20396, LYTVA_00436
OG0004975	AMPFI_21780	LYTVA_12144
OG0004976	AMPFI_06405	LYTVA_29015
OG0004977	AMPFI_06223	LYTVA_04246
OG0004979	AMPFI_09688	LYTVA_02189
OG0004980	AMPFI_26053	LYTVA_11342
OG0004981	AMPFI_04964	LYTVA_04981, LYTVA_04980
OG0004982	AMPFI_14258	LYTVA_04774, LYTVA_04776
OG0004983	AMPFI_15064	LYTVA_16372
OG0004985	AMPFI_20594, AMPFI_20593	LYTVA_23048
OG0004986	AMPFI_18420	LYTVA_16302
OG0004988	AMPFI_02907	LYTVA_17216
OG0004989	AMPFI_05553	LYTVA_04727, LYTVA_02393
OG0004990	AMPFI_09427	LYTVA_12280
OG0004991	AMPFI_20163	LYTVA_29890
OG0004993	AMPFI_08507	LYTVA_03573, LYTVA_12493
OG0004994	AMPFI_12957, AMPFI_15635, AMPFI_00997	LYTVA_12078
OG0004996	AMPFI_04670	LYTVA_02271
OG0004997	AMPFI_02286	LYTVA_17036
OG0004998	AMPFI_05029	LYTVA_07377
OG0004999	AMPFI_05305	LYTVA_17299, LYTVA_00003
OG0005001	AMPFI_08625, AMPFI_06494	LYTVA_02653, LYTVA_05070, LYTVA_10923, LYTVA_28965, LYTVA_27811, LYTVA_17851
OG0005002	AMPFI_06863	LYTVA_14355
OG0005003	AMPFI_08032	LYTVA_29350
OG0005005	AMPFI_09450	LYTVA_12098
OG0005006	AMPFI_11080	LYTVA_24629
OG0005008	AMPFI_11499	LYTVA_28932
OG0005009	AMPFI_12473	LYTVA_04586
OG0005011	AMPFI_15318	LYTVA_22152
