Orthogroup	AMPFI_ok	ASTMX
OG0004190	AMPFI_25836	ASTMX20708, ASTMX20709
OG0004214	AMPFI_11834	ASTMX13901
OG0004215	AMPFI_05972	ASTMX03007
OG0004216	AMPFI_02909	ASTMX16092
OG0004217	AMPFI_11613	ASTMX14006
OG0004219	AMPFI_05687	ASTMX00489
OG0004220	AMPFI_06135	ASTMX08970
OG0004222	AMPFI_22508	ASTMX08117
OG0004223	AMPFI_14106, AMPFI_14107	ASTMX10659, ASTMX14232
OG0004225	AMPFI_15711	ASTMX05299, ASTMX08023
OG0004226	AMPFI_10795	ASTMX13528, ASTMX10820
OG0004227	AMPFI_07234	ASTMX05705
OG0004228	AMPFI_24494	ASTMX11329, ASTMX10796
OG0004229	AMPFI_04684	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577
OG0004230	AMPFI_16103	ASTMX14896, ASTMX12799
OG0004231	AMPFI_06317, AMPFI_24209	ASTMX16394
OG0004232	AMPFI_18466	ASTMX11638
OG0004233	AMPFI_05856	ASTMX00748, ASTMX20025
OG0004234	AMPFI_16563, AMPFI_04170, AMPFI_09059	ASTMX14357
OG0004235	AMPFI_18111	ASTMX16132
OG0004236	AMPFI_18952	ASTMX00523
OG0004237	AMPFI_10494	ASTMX01636
OG0004238	AMPFI_20812	ASTMX22211
OG0004238	AMPFI_17804, AMPFI_21342, AMPFI_25643	ASTMX21024
OG0004239	AMPFI_05780	ASTMX02083
OG0004240	AMPFI_18787	ASTMX04697
OG0004241	AMPFI_24897	ASTMX12979, ASTMX07284
OG0004243	AMPFI_10050	ASTMX13834, ASTMX21975, ASTMX22252
OG0004244	AMPFI_25390	ASTMX14271
OG0004245	AMPFI_14565	ASTMX06607
OG0004246	AMPFI_08562	ASTMX01465
OG0004248	AMPFI_06429	ASTMX01974
OG0004249	AMPFI_13244	ASTMX07753
OG0004250	AMPFI_12407	ASTMX12946
OG0004251	AMPFI_12152, AMPFI_09987	ASTMX16878, ASTMX16472, ASTMX16877
OG0004252	AMPFI_09692	ASTMX10281
OG0004253	AMPFI_11137	ASTMX01468, ASTMX09366, ASTMX16197
OG0004254	AMPFI_23528	ASTMX05923
OG0004255	AMPFI_05607	ASTMX08381, ASTMX08382
OG0004257	AMPFI_12483	ASTMX17471
OG0004258	AMPFI_04576	ASTMX13308
OG0004259	AMPFI_05436	ASTMX12423, ASTMX06239
OG0004260	AMPFI_03269	ASTMX05151
OG0004261	AMPFI_09942	ASTMX12557
OG0004262	AMPFI_15895	ASTMX12887
OG0004263	AMPFI_19144	ASTMX13609
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	ASTMX03857
OG0004266	AMPFI_04244	ASTMX19871
OG0004267	AMPFI_03672	ASTMX10302, ASTMX00358, ASTMX19543
OG0004268	AMPFI_19077	ASTMX17644
OG0004269	AMPFI_02131	ASTMX11915
OG0004270	AMPFI_22607	ASTMX14211, ASTMX09178
OG0004271	AMPFI_00357	ASTMX06423, ASTMX03084, ASTMX00636
OG0004272	AMPFI_03000, AMPFI_03190	ASTMX08634
OG0004273	AMPFI_20320, AMPFI_02222, AMPFI_01584	ASTMX10116
OG0004274	AMPFI_14696	ASTMX09215, ASTMX10132
OG0004275	AMPFI_10196	ASTMX03090, ASTMX00632, ASTMX15947
OG0004278	AMPFI_00741	ASTMX13360
OG0004279	AMPFI_20800	ASTMX03344
OG0004281	AMPFI_21877	ASTMX06190
OG0004282	AMPFI_03603	ASTMX04297
OG0004283	AMPFI_22058	ASTMX04659
OG0004284	AMPFI_07793	ASTMX11089
OG0004285	AMPFI_05686	ASTMX03659
OG0004286	AMPFI_11804, AMPFI_11033	ASTMX17685
OG0004288	AMPFI_12843	ASTMX03391
OG0004289	AMPFI_15989	ASTMX08075
OG0004290	AMPFI_20931	ASTMX20359, ASTMX20360, ASTMX17091
OG0004294	AMPFI_25254	ASTMX21426, ASTMX08872
OG0004295	AMPFI_09939	ASTMX02439
OG0004296	AMPFI_17160	ASTMX06961, ASTMX13092
OG0004297	AMPFI_04000	ASTMX19299
OG0004298	AMPFI_01036	ASTMX04342
OG0004299	AMPFI_10108	ASTMX04118
OG0004300	AMPFI_20207	ASTMX14260
OG0004301	AMPFI_21938	ASTMX16609
OG0004302	AMPFI_16467	ASTMX17501
OG0004303	AMPFI_18613	ASTMX11689, ASTMX11690, ASTMX15672
OG0004305	AMPFI_12729	ASTMX02864
OG0004306	AMPFI_17375	ASTMX13917
OG0004307	AMPFI_10120	ASTMX19099
OG0004308	AMPFI_06434	ASTMX01163
OG0004310	AMPFI_01502	ASTMX19710, ASTMX07904
OG0004311	AMPFI_19446	ASTMX18182, ASTMX07914
OG0004312	AMPFI_14477	ASTMX16215
OG0004314	AMPFI_17299	ASTMX03789, ASTMX11206
OG0004315	AMPFI_11714	ASTMX13389
OG0004316	AMPFI_06233	ASTMX20788, ASTMX18209, ASTMX18207
OG0004318	AMPFI_21243	ASTMX17337, ASTMX20303
OG0004319	AMPFI_07860	ASTMX06281, ASTMX16593, ASTMX10266
OG0004321	AMPFI_03701	ASTMX02789, ASTMX21639
OG0004322	AMPFI_05719	ASTMX04317
OG0004324	AMPFI_13538	ASTMX10764
OG0004327	AMPFI_15196	ASTMX22398
OG0004328	AMPFI_06204	ASTMX00686
OG0004329	AMPFI_18366	ASTMX15933
OG0004331	AMPFI_13825	ASTMX20731
OG0004332	AMPFI_12419, AMPFI_16570, AMPFI_16569	ASTMX10855
OG0004333	AMPFI_02290	ASTMX16807
OG0004334	AMPFI_04344	ASTMX17061
OG0004335	AMPFI_01647	ASTMX17573
OG0004337	AMPFI_08351	ASTMX07526
OG0004338	AMPFI_03726	ASTMX09185
OG0004341	AMPFI_19963	ASTMX07830
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	ASTMX19207
OG0004343	AMPFI_14022	ASTMX09486
OG0004344	AMPFI_24893	ASTMX11823
OG0004345	AMPFI_12564	ASTMX10369
OG0004346	AMPFI_12405	ASTMX02371
OG0004348	AMPFI_02439	ASTMX00135
OG0004349	AMPFI_24895	ASTMX20719
OG0004350	AMPFI_18421	ASTMX08185
OG0004351	AMPFI_20164	ASTMX18315
OG0004352	AMPFI_25758	ASTMX09143
OG0004353	AMPFI_13654	ASTMX06880
OG0004354	AMPFI_11067	ASTMX15197
OG0004355	AMPFI_09199	ASTMX00798, ASTMX18678
OG0004356	AMPFI_05341	ASTMX04362
OG0004357	AMPFI_08395	ASTMX02500, ASTMX15653
OG0004358	AMPFI_22150	ASTMX19968
OG0004359	AMPFI_05530	ASTMX18605
OG0004360	AMPFI_14833	ASTMX15044
OG0004361	AMPFI_04236	ASTMX02393
OG0004362	AMPFI_09867	ASTMX10177, ASTMX19677
OG0004364	AMPFI_11780	ASTMX04367
OG0004365	AMPFI_18925	ASTMX00459
OG0004366	AMPFI_11770	ASTMX02586
OG0004367	AMPFI_16806	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799
OG0004368	AMPFI_05539	ASTMX03854, ASTMX18280
OG0004369	AMPFI_22531	ASTMX18368
OG0004370	AMPFI_05169	ASTMX20634
OG0004373	AMPFI_02861	ASTMX00508
OG0004374	AMPFI_07980	ASTMX04921
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	ASTMX02200
OG0004376	AMPFI_15019	ASTMX16199, ASTMX15209, ASTMX21366
OG0004377	AMPFI_03913	ASTMX14026
OG0004378	AMPFI_09387	ASTMX04399
OG0004379	AMPFI_07942	ASTMX10194, ASTMX14385
OG0004380	AMPFI_00883	ASTMX13490, ASTMX00413
OG0004381	AMPFI_23751	ASTMX13785
OG0004382	AMPFI_13422	ASTMX12397
OG0004383	AMPFI_10019, AMPFI_10486	ASTMX10971, ASTMX10972
OG0004384	AMPFI_21506	ASTMX14073
OG0004385	AMPFI_02615, AMPFI_24477	ASTMX14351, ASTMX03407
OG0004389	AMPFI_08344	ASTMX05471
OG0004390	AMPFI_17295	ASTMX10036
OG0004392	AMPFI_24108	ASTMX02501
OG0004393	AMPFI_06040	ASTMX18102, ASTMX07015
OG0004395	AMPFI_20914	ASTMX08548
OG0004396	AMPFI_14937	ASTMX09245
OG0004397	AMPFI_03263	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412
OG0004399	AMPFI_06098	ASTMX16848, ASTMX19068, ASTMX16232
OG0004400	AMPFI_13995	ASTMX02836, ASTMX08919
OG0004401	AMPFI_12672	ASTMX07375
OG0004402	AMPFI_15887	ASTMX01626
OG0004403	AMPFI_14279	ASTMX19995, ASTMX02166
OG0004404	AMPFI_14466	ASTMX12554
OG0004405	AMPFI_14300	ASTMX08573
OG0004406	AMPFI_11302	ASTMX02714, ASTMX08096, ASTMX21645
OG0004407	AMPFI_09013	ASTMX01356
OG0004408	AMPFI_05190	ASTMX03723, ASTMX03724
OG0004409	AMPFI_00146	ASTMX10780, ASTMX00631, ASTMX03091
OG0004413	AMPFI_25865	ASTMX00930
OG0004413	AMPFI_17760, AMPFI_01558	ASTMX00933
OG0004413	AMPFI_20523	ASTMX00931
OG0004414	AMPFI_19124	ASTMX12793, ASTMX14372
OG0004415	AMPFI_04130	ASTMX12000
OG0004417	AMPFI_06225	ASTMX06465
OG0004419	AMPFI_07957	ASTMX05029
OG0004420	AMPFI_10754	ASTMX05678, ASTMX16477
OG0004421	AMPFI_12127	ASTMX00927
OG0004422	AMPFI_13563	ASTMX12408, ASTMX12072
OG0004423	AMPFI_14942	ASTMX00839
OG0004424	AMPFI_17270	ASTMX00973
OG0004425	AMPFI_21164	ASTMX05733, ASTMX18057
OG0004426	AMPFI_21633	ASTMX04608, ASTMX16512
OG0004427	AMPFI_22834	ASTMX02579, ASTMX00584, ASTMX18236
OG0004428	AMPFI_23245	ASTMX08433
OG0004459	AMPFI_11564	ASTMX01523
OG0004460	AMPFI_25193	ASTMX05378
OG0004461	AMPFI_19555	ASTMX02008, ASTMX09253
OG0004462	AMPFI_08624	ASTMX09565
OG0004463	AMPFI_12899	ASTMX20816, ASTMX17775, ASTMX10719
OG0004465	AMPFI_23112, AMPFI_12347	ASTMX07511
OG0004467	AMPFI_21984	ASTMX18837, ASTMX09624
OG0004468	AMPFI_16351	ASTMX10959, ASTMX17591
OG0004471	AMPFI_00393	ASTMX21908, ASTMX05397
OG0004472	AMPFI_11440	ASTMX10876
OG0004475	AMPFI_18546	ASTMX22422, ASTMX08579, ASTMX03628
OG0004476	AMPFI_14753	ASTMX05902, ASTMX20801
OG0004478	AMPFI_03975	ASTMX10885
OG0004479	AMPFI_09403	ASTMX09838
OG0004483	AMPFI_19423, AMPFI_14818	ASTMX22728, ASTMX00569
OG0004484	AMPFI_19765	ASTMX19181
OG0004485	AMPFI_06466	ASTMX11288
OG0004486	AMPFI_08587	ASTMX13480, ASTMX20967
OG0004487	AMPFI_05702	ASTMX12470
OG0004488	AMPFI_01993	ASTMX07090, ASTMX14739
OG0004489	AMPFI_09296, AMPFI_09295	ASTMX09445, ASTMX10741
OG0004490	AMPFI_22429	ASTMX07362
OG0004491	AMPFI_00308, AMPFI_15346	ASTMX03568
OG0004492	AMPFI_09360	ASTMX12431, ASTMX00984
OG0004493	AMPFI_05970	ASTMX05775, ASTMX16816, ASTMX16815
OG0004494	AMPFI_05453	ASTMX11684
OG0004495	AMPFI_07695	ASTMX16876
OG0004496	AMPFI_03101	ASTMX06198
OG0004497	AMPFI_22097	ASTMX10903
OG0004498	AMPFI_06947	ASTMX21957
OG0004499	AMPFI_03990	ASTMX03883, ASTMX01344
OG0004500	AMPFI_13920	ASTMX01231
OG0004501	AMPFI_09291	ASTMX11331
OG0004502	AMPFI_03587	ASTMX21917
OG0004505	AMPFI_08535	ASTMX00647
OG0004507	AMPFI_07072	ASTMX19380
OG0004508	AMPFI_25941	ASTMX13481
OG0004509	AMPFI_09182	ASTMX06478, ASTMX08851
OG0004510	AMPFI_09345	ASTMX00014
OG0004511	AMPFI_07637	ASTMX13204, ASTMX09352
OG0004512	AMPFI_11410	ASTMX09673
OG0004513	AMPFI_09034	ASTMX09616
OG0004514	AMPFI_09041	ASTMX09457
OG0004515	AMPFI_01381	ASTMX18895
OG0004516	AMPFI_18645	ASTMX09891
OG0004517	AMPFI_15751	ASTMX21079, ASTMX21487
OG0004518	AMPFI_09048	ASTMX11208, ASTMX19137
OG0004519	AMPFI_04665	ASTMX15946
OG0004519	AMPFI_14654	ASTMX15943
OG0004520	AMPFI_06584	ASTMX09208
OG0004523	AMPFI_08056	ASTMX10128
OG0004524	AMPFI_07394	ASTMX15489, ASTMX17350
OG0004526	AMPFI_10087	ASTMX11185
OG0004527	AMPFI_10883	ASTMX05479
OG0004528	AMPFI_01925	ASTMX13297
OG0004529	AMPFI_09696	ASTMX20454
OG0004530	AMPFI_12855	ASTMX01177, ASTMX13312, ASTMX00016
OG0004531	AMPFI_11383	ASTMX11848
OG0004532	AMPFI_16151	ASTMX23033
OG0004533	AMPFI_22456	ASTMX05692
OG0004534	AMPFI_18106, AMPFI_00646	ASTMX13982
OG0004535	AMPFI_22124	ASTMX18252
OG0004536	AMPFI_09383, AMPFI_05319, AMPFI_01833	ASTMX08681
OG0004537	AMPFI_02558	ASTMX12398
OG0004540	AMPFI_19729	ASTMX16758
OG0004542	AMPFI_08760	ASTMX01416
OG0004543	AMPFI_14671	ASTMX02878
OG0004544	AMPFI_08264	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	AMPFI_16865	ASTMX18331
OG0004546	AMPFI_07412	ASTMX19300
OG0004550	AMPFI_09809, AMPFI_09808	ASTMX10857
OG0004551	AMPFI_09413	ASTMX09705
OG0004552	AMPFI_12028	ASTMX05664
OG0004553	AMPFI_10799	ASTMX18683
OG0004554	AMPFI_11889	ASTMX17537
OG0004555	AMPFI_09909	ASTMX12344, ASTMX13870
OG0004556	AMPFI_07468	ASTMX09133
OG0004558	AMPFI_12132	ASTMX08361
OG0004559	AMPFI_05855	ASTMX16403
OG0004560	AMPFI_08766, AMPFI_25022	ASTMX08772, ASTMX03130
OG0004561	AMPFI_23817	ASTMX11153
OG0004563	AMPFI_02876	ASTMX06425
OG0004564	AMPFI_15864	ASTMX04605, ASTMX17708
OG0004565	AMPFI_24177, AMPFI_12894	ASTMX11337
OG0004566	AMPFI_06008	ASTMX01230, ASTMX09116
OG0004567	AMPFI_25564	ASTMX13427, ASTMX01332
OG0004569	AMPFI_06989	ASTMX13197
OG0004570	AMPFI_18640	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	AMPFI_12508	ASTMX20916
OG0004572	AMPFI_14593	ASTMX22215
OG0004573	AMPFI_12921	ASTMX21393
OG0004574	AMPFI_03207	ASTMX17761
OG0004576	AMPFI_18731	ASTMX09317, ASTMX19947
OG0004577	AMPFI_07656	ASTMX22482, ASTMX22486, ASTMX01646
OG0004578	AMPFI_07486	ASTMX08973, ASTMX03318
OG0004579	AMPFI_25677	ASTMX02009
OG0004580	AMPFI_24353	ASTMX02111
OG0004581	AMPFI_12919	ASTMX17856
OG0004582	AMPFI_07633	ASTMX10566
OG0004583	AMPFI_16407	ASTMX11040
OG0004584	AMPFI_09000	ASTMX11429
OG0004585	AMPFI_13089	ASTMX12629
OG0004587	AMPFI_23364, AMPFI_10457	ASTMX01635
OG0004588	AMPFI_06362	ASTMX07797
OG0004589	AMPFI_18880	ASTMX17072, ASTMX18516
OG0004590	AMPFI_08462	ASTMX12148
OG0004591	AMPFI_15332	ASTMX21610
OG0004593	AMPFI_22728	ASTMX10160
OG0004595	AMPFI_20954, AMPFI_16519	ASTMX20276
OG0004596	AMPFI_07402	ASTMX21772, ASTMX23076, ASTMX21770
OG0004597	AMPFI_12752	ASTMX10998
OG0004597	AMPFI_21018	ASTMX08509
OG0004600	AMPFI_15811	ASTMX03299
OG0004601	AMPFI_06159	ASTMX10374
OG0004602	AMPFI_04968	ASTMX16402
OG0004603	AMPFI_00218	ASTMX03617
OG0004605	AMPFI_03873	ASTMX21168
OG0004606	AMPFI_09369	ASTMX21043
OG0004608	AMPFI_23131	ASTMX01257
OG0004609	AMPFI_07011	ASTMX09349
OG0004610	AMPFI_23354	ASTMX00616, ASTMX01729
OG0004611	AMPFI_14900	ASTMX12112
OG0004612	AMPFI_06798	ASTMX00891
OG0004613	AMPFI_14336	ASTMX21763
OG0004614	AMPFI_01955	ASTMX04701
OG0004615	AMPFI_25915, AMPFI_22837	ASTMX21376, ASTMX16883, ASTMX16468
OG0004616	AMPFI_24754	ASTMX05420
OG0004617	AMPFI_09144	ASTMX09210, ASTMX02171, ASTMX02007
OG0004618	AMPFI_15210, AMPFI_15211	ASTMX19005
OG0004619	AMPFI_01685	ASTMX10202
OG0004620	AMPFI_03040	ASTMX21819
OG0004620	AMPFI_00400	ASTMX22806
OG0004621	AMPFI_06893	ASTMX15948, ASTMX10781
OG0004625	AMPFI_24418, AMPFI_01520	ASTMX17472
OG0004626	AMPFI_11099	ASTMX07085, ASTMX00423
OG0004627	AMPFI_12291	ASTMX06167
OG0004628	AMPFI_05837	ASTMX07376, ASTMX00478
OG0004629	AMPFI_13756	ASTMX09732
OG0004631	AMPFI_06399	ASTMX20661
OG0004632	AMPFI_12681	ASTMX05459
OG0004633	AMPFI_16969	ASTMX10340
OG0004634	AMPFI_11161	ASTMX21447, ASTMX03049
OG0004635	AMPFI_08678	ASTMX21359
OG0004637	AMPFI_14539	ASTMX13850
OG0004638	AMPFI_00853	ASTMX10394
OG0004639	AMPFI_11319	ASTMX09755
OG0004640	AMPFI_00746	ASTMX04537
OG0004641	AMPFI_00011	ASTMX09734, ASTMX21642
OG0004643	AMPFI_18899	ASTMX03452
OG0004644	AMPFI_15338	ASTMX03881, ASTMX08159
OG0004645	AMPFI_23655	ASTMX06181
OG0004646	AMPFI_07710	ASTMX09023, ASTMX02418
OG0004647	AMPFI_08211	ASTMX03332
OG0004648	AMPFI_19599	ASTMX04919
OG0004649	AMPFI_17558	ASTMX14367
OG0004651	AMPFI_25330	ASTMX10743
OG0004652	AMPFI_15198	ASTMX08809
OG0004654	AMPFI_15662	ASTMX14086
OG0004655	AMPFI_07555	ASTMX07374
OG0004657	AMPFI_11594	ASTMX04352, ASTMX11354
OG0004658	AMPFI_10523	ASTMX08137
OG0004659	AMPFI_00122	ASTMX05376
OG0004660	AMPFI_11809	ASTMX01193
OG0004662	AMPFI_22692	ASTMX16585, ASTMX09495
OG0004664	AMPFI_09717	ASTMX02245
OG0004665	AMPFI_21039	ASTMX07874
OG0004666	AMPFI_11616	ASTMX12986, ASTMX19150
OG0004667	AMPFI_09564	ASTMX11898
OG0004668	AMPFI_02377	ASTMX04572
OG0004670	AMPFI_24511	ASTMX04458
OG0004671	AMPFI_20913, AMPFI_05739	ASTMX09351
OG0004672	AMPFI_03359	ASTMX13847
OG0004673	AMPFI_15351	ASTMX22640, ASTMX13608
OG0004674	AMPFI_07603	ASTMX13549
OG0004675	AMPFI_04426, AMPFI_03184	ASTMX22086
OG0004676	AMPFI_12971	ASTMX09682
OG0004677	AMPFI_05730	ASTMX08473, ASTMX22889, ASTMX05814
OG0004678	AMPFI_09587	ASTMX10360
OG0004679	AMPFI_00361	ASTMX03517
OG0004681	AMPFI_18210	ASTMX20970
OG0004682	AMPFI_13322	ASTMX13860
OG0004683	AMPFI_13090	ASTMX17384
OG0004684	AMPFI_05507	ASTMX15106
OG0004685	AMPFI_00210	ASTMX05981, ASTMX21111
OG0004686	AMPFI_00052, AMPFI_07335	ASTMX09600
OG0004687	AMPFI_00174	ASTMX17747
OG0004689	AMPFI_21900	ASTMX17256
OG0004691	AMPFI_01160	ASTMX08190
OG0004694	AMPFI_20042	ASTMX10468
OG0004695	AMPFI_02979, AMPFI_16067, AMPFI_13908	ASTMX08918
OG0004696	AMPFI_05610	ASTMX08445
OG0004697	AMPFI_06656	ASTMX08243, ASTMX14868
OG0004698	AMPFI_06996	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010
OG0004699	AMPFI_08943	ASTMX03526
OG0004700	AMPFI_08984	ASTMX01878
OG0004702	AMPFI_11335	ASTMX16136
OG0004703	AMPFI_11441	ASTMX16339
OG0004704	AMPFI_12602	ASTMX12786
OG0004705	AMPFI_13411	ASTMX22312, ASTMX02243
OG0004706	AMPFI_14171	ASTMX01902, ASTMX01440
OG0004707	AMPFI_17110	ASTMX04666
OG0004708	AMPFI_19549, AMPFI_25265	ASTMX03531
OG0004711	AMPFI_22007	ASTMX01167
OG0004728	AMPFI_04640	ASTMX16601
OG0004729	AMPFI_10812	ASTMX22392
OG0004730	AMPFI_05571	ASTMX09664, ASTMX06236
OG0004731	AMPFI_11718	ASTMX04323
OG0004732	AMPFI_04115, AMPFI_18249	ASTMX17824
OG0004733	AMPFI_22957, AMPFI_11858	ASTMX03336
OG0004735	AMPFI_25124	ASTMX14962
OG0004738	AMPFI_07087	ASTMX15009
OG0004739	AMPFI_08184	ASTMX01533
OG0004743	AMPFI_10767	ASTMX22641
OG0004744	AMPFI_19272	ASTMX11067
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	ASTMX19247, ASTMX19316
OG0004747	AMPFI_10895	ASTMX11118
OG0004748	AMPFI_16408	ASTMX17862
OG0004749	AMPFI_15286	ASTMX05672, ASTMX11474
OG0004750	AMPFI_10971, AMPFI_20422	ASTMX10420, ASTMX15586
OG0004752	AMPFI_22656	ASTMX05758
OG0004753	AMPFI_08914	ASTMX14662
OG0004754	AMPFI_15484	ASTMX09699
OG0004755	AMPFI_08870	ASTMX00144
OG0004756	AMPFI_06143	ASTMX00750
OG0004757	AMPFI_11259	ASTMX09497
OG0004758	AMPFI_16926	ASTMX02568
OG0004759	AMPFI_10483	ASTMX04596
OG0004760	AMPFI_11919	ASTMX06740
OG0004761	AMPFI_00468, AMPFI_03402	ASTMX19381
OG0004763	AMPFI_06171	ASTMX00187
OG0004764	AMPFI_10963	ASTMX11545
OG0004765	AMPFI_16840	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	AMPFI_10947	ASTMX20851
OG0004767	AMPFI_03725	ASTMX14323
OG0004768	AMPFI_02297	ASTMX18499, ASTMX04088
OG0004769	AMPFI_12928	ASTMX03147
OG0004770	AMPFI_09864	ASTMX03246
OG0004774	AMPFI_17254	ASTMX13494
OG0004775	AMPFI_08271	ASTMX12051, ASTMX15019
OG0004776	AMPFI_06080	ASTMX21113
OG0004777	AMPFI_15904	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811
OG0004779	AMPFI_05691	ASTMX04516, ASTMX10536, ASTMX10537
OG0004781	AMPFI_00959, AMPFI_00874	ASTMX04349
OG0004782	AMPFI_12306	ASTMX07436
OG0004783	AMPFI_11121	ASTMX11630
OG0004784	AMPFI_12120	ASTMX04221
OG0004785	AMPFI_04729	ASTMX00088
OG0004786	AMPFI_14608	ASTMX18911
OG0004787	AMPFI_11451	ASTMX17803
OG0004788	AMPFI_04021	ASTMX15200
OG0004789	AMPFI_21163	ASTMX09617
OG0004790	AMPFI_12637	ASTMX21435, ASTMX19485, ASTMX17821
OG0004791	AMPFI_10450	ASTMX16872
OG0004792	AMPFI_23180	ASTMX05051, ASTMX07317
OG0004793	AMPFI_02788	ASTMX22702, ASTMX02707
OG0004794	AMPFI_07779	ASTMX01326
OG0004795	AMPFI_14570	ASTMX05970
OG0004796	AMPFI_00112	ASTMX16857
OG0004797	AMPFI_08354	ASTMX01374
OG0004799	AMPFI_03436	ASTMX16308, ASTMX08989
OG0004800	AMPFI_13583	ASTMX08645
OG0004801	AMPFI_05782	ASTMX13146
OG0004802	AMPFI_22430	ASTMX19393
OG0004803	AMPFI_01867, AMPFI_16240	ASTMX12168
OG0004804	AMPFI_11776	ASTMX17432
OG0004805	AMPFI_10996	ASTMX17184
OG0004806	AMPFI_21112	ASTMX04856, ASTMX21670
OG0004807	AMPFI_01734	ASTMX06357
OG0004808	AMPFI_18270	ASTMX12766
OG0004809	AMPFI_01159	ASTMX18143
OG0004810	AMPFI_07979	ASTMX07139
OG0004811	AMPFI_12149	ASTMX01063
OG0004812	AMPFI_15106	ASTMX00611
OG0004813	AMPFI_11409	ASTMX04313, ASTMX15768
OG0004814	AMPFI_09238	ASTMX17584
OG0004815	AMPFI_03206	ASTMX08935
OG0004816	AMPFI_05512	ASTMX16126
OG0004817	AMPFI_04912	ASTMX12043, ASTMX12042
OG0004818	AMPFI_00367	ASTMX06191, ASTMX11287
OG0004820	AMPFI_10350	ASTMX09906
OG0004822	AMPFI_10239	ASTMX00033
OG0004823	AMPFI_10528	ASTMX01742
OG0004825	AMPFI_09412	ASTMX02968
OG0004826	AMPFI_16801	ASTMX14076
OG0004828	AMPFI_05734	ASTMX12673, ASTMX13965
OG0004829	AMPFI_14364	ASTMX10275
OG0004830	AMPFI_14688	ASTMX08309
OG0004831	AMPFI_23688	ASTMX19674, ASTMX05766, ASTMX15225
OG0004832	AMPFI_13436	ASTMX09813
OG0004833	AMPFI_15371	ASTMX21278
OG0004834	AMPFI_06390	ASTMX06080
OG0004835	AMPFI_18648	ASTMX10629, ASTMX19042
OG0004836	AMPFI_09314	ASTMX11723
OG0004837	AMPFI_07200	ASTMX20179, ASTMX03053
OG0004838	AMPFI_00523	ASTMX04291
OG0004839	AMPFI_22867	ASTMX11420
OG0004840	AMPFI_15455	ASTMX14200
OG0004841	AMPFI_04987	ASTMX18590
OG0004842	AMPFI_12464	ASTMX13856
OG0004843	AMPFI_05999	ASTMX19279
OG0004844	AMPFI_06737	ASTMX16456
OG0004845	AMPFI_23989	ASTMX22763
OG0004846	AMPFI_05670	ASTMX21774
OG0004847	AMPFI_24455	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042
OG0004848	AMPFI_04293	ASTMX20823
OG0004849	AMPFI_05494	ASTMX19610
OG0004850	AMPFI_12227	ASTMX16474
OG0004852	AMPFI_02203, AMPFI_02204	ASTMX16773
OG0004854	AMPFI_09220	ASTMX16706
OG0004855	AMPFI_05138	ASTMX15354
OG0004856	AMPFI_08133	ASTMX03921
OG0004857	AMPFI_24333	ASTMX13192
OG0004858	AMPFI_04485	ASTMX07798
OG0004859	AMPFI_07001	ASTMX13253, ASTMX06675
OG0004860	AMPFI_21186	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	AMPFI_14242	ASTMX11133, ASTMX01367
OG0004862	AMPFI_07100	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	AMPFI_07510	ASTMX10195
OG0004864	AMPFI_12101	ASTMX02024
OG0004865	AMPFI_20573, AMPFI_25525	ASTMX03002, ASTMX02329
OG0004866	AMPFI_18789	ASTMX04662, ASTMX01152
OG0004867	AMPFI_06982, AMPFI_08324, AMPFI_23624	ASTMX01285
OG0004868	AMPFI_16937	ASTMX05830, ASTMX11126, ASTMX11125
OG0004869	AMPFI_06152	ASTMX01051
OG0004870	AMPFI_12026	ASTMX11611
OG0004871	AMPFI_25922	ASTMX09615, ASTMX13449, ASTMX07333
OG0004872	AMPFI_13216, AMPFI_13215, AMPFI_20529	ASTMX08923, ASTMX06250
OG0004873	AMPFI_06741	ASTMX03516
OG0004874	AMPFI_25899	ASTMX20507
OG0004874	AMPFI_06148	ASTMX20425
OG0004875	AMPFI_08200, AMPFI_05988	ASTMX18068
OG0004880	AMPFI_19336	ASTMX15783
OG0004881	AMPFI_17196	ASTMX15117
OG0004882	AMPFI_11328, AMPFI_23979	ASTMX07207
OG0004883	AMPFI_02640	ASTMX07829, ASTMX04973
OG0004884	AMPFI_23984	ASTMX01376
OG0004885	AMPFI_10375	ASTMX07996, ASTMX02788
OG0004886	AMPFI_08413	ASTMX08550
OG0004887	AMPFI_11151	ASTMX00826
OG0004888	AMPFI_13557	ASTMX06674, ASTMX22708, ASTMX10734
