Orthogroup	AMPFI_ok	XENTR
OG0003916	AMPFI_09047	XENTR04593, XENTR05144
OG0003917	AMPFI_16651, AMPFI_15299, AMPFI_01608	XENTR00420, XENTR10594
OG0003918	AMPFI_05529	XENTR06731
OG0003919	AMPFI_15999	XENTR14692
OG0003920	AMPFI_25048	XENTR12856
OG0003921	AMPFI_13490	XENTR04630
OG0003922	AMPFI_19502	XENTR08412
OG0003923	AMPFI_15048	XENTR04190
OG0003925	AMPFI_08582	XENTR05466
OG0003927	AMPFI_25825	XENTR06337, XENTR06338
OG0003931	AMPFI_26056	XENTR10403
OG0003933	AMPFI_24509	XENTR11134, XENTR10793
OG0003934	AMPFI_16560	XENTR05679
OG0003936	AMPFI_09358	XENTR06644
OG0003937	AMPFI_09658	XENTR01997, XENTR01986
OG0003939	AMPFI_06063	XENTR04150
OG0003940	AMPFI_19837	XENTR04461
OG0003942	AMPFI_14927	XENTR17940
OG0003944	AMPFI_07557	XENTR06236
OG0003945	AMPFI_08691	XENTR18416
OG0003946	AMPFI_00888	XENTR08261, XENTR12173
OG0003947	AMPFI_23175	XENTR08870, XENTR02239
OG0003948	AMPFI_09703	XENTR01906
OG0003949	AMPFI_12679	XENTR02519
OG0003951	AMPFI_11617	XENTR02805
OG0003953	AMPFI_19332	XENTR01614, XENTR03298
OG0003954	AMPFI_06716	XENTR15739, XENTR07597
OG0003955	AMPFI_11128	XENTR03281
OG0003956	AMPFI_23119, AMPFI_23118	XENTR00432
OG0003957	AMPFI_08683	XENTR13241
OG0003958	AMPFI_00232	XENTR08137
OG0003959	AMPFI_04671	XENTR14787, XENTR19068, XENTR16821
OG0003960	AMPFI_08480	XENTR02354, XENTR13704
OG0003961	AMPFI_06314	XENTR09360
OG0003962	AMPFI_16905	XENTR09257, XENTR00890, XENTR15298, XENTR13042
OG0003965	AMPFI_04828	XENTR12041
OG0003966	AMPFI_05727	XENTR12845
OG0003967	AMPFI_05943, AMPFI_08131	XENTR01385
OG0003968	AMPFI_06736	XENTR09674
OG0003969	AMPFI_07721	XENTR09036
OG0003970	AMPFI_07812	XENTR06325
OG0003971	AMPFI_14528	XENTR16415
OG0003972	AMPFI_15565	XENTR02960
OG0003973	AMPFI_20438	XENTR02390, XENTR13883
OG0003974	AMPFI_21735	XENTR05432
OG0003997	AMPFI_13806, AMPFI_18937	XENTR03284
OG0003998	AMPFI_05249, AMPFI_09969	XENTR13053
OG0004000	AMPFI_21623, AMPFI_16405, AMPFI_21863	XENTR16850
OG0004002	AMPFI_02137	XENTR07505
OG0004004	AMPFI_09791	XENTR09365, XENTR00508
OG0004005	AMPFI_05677	XENTR08022
OG0004007	AMPFI_00209	XENTR00335, XENTR12145
OG0004009	AMPFI_12935	XENTR12738, XENTR07565
OG0004010	AMPFI_15924	XENTR15365
OG0004011	AMPFI_07886	XENTR09432, XENTR02695
OG0004012	AMPFI_11587	XENTR08974
OG0004014	AMPFI_09780	XENTR16545
OG0004015	AMPFI_12276	XENTR07793
OG0004016	AMPFI_07732	XENTR08559
OG0004017	AMPFI_05329, AMPFI_16787	XENTR14676
OG0004019	AMPFI_04656, AMPFI_20503	XENTR14133
OG0004021	AMPFI_13532	XENTR01515
OG0004022	AMPFI_19771	XENTR07692
OG0004023	AMPFI_24548	XENTR09886
OG0004024	AMPFI_16537, AMPFI_25945	XENTR10419
OG0004025	AMPFI_13676, AMPFI_23617	XENTR15063
OG0004027	AMPFI_22283	XENTR05193, XENTR01694
OG0004028	AMPFI_10335	XENTR07292
OG0004029	AMPFI_16894	XENTR14070
OG0004031	AMPFI_05716	XENTR02095
OG0004032	AMPFI_18750	XENTR14175, XENTR14174, XENTR10565
OG0004033	AMPFI_03927	XENTR07511
OG0004035	AMPFI_24745	XENTR18213, XENTR18419
OG0004036	AMPFI_19780	XENTR00661
OG0004037	AMPFI_03972	XENTR08593
OG0004039	AMPFI_20896, AMPFI_13108	XENTR14249, XENTR17899
OG0004042	AMPFI_16992	XENTR16635
OG0004043	AMPFI_09709	XENTR06092
OG0004044	AMPFI_00282	XENTR01872
OG0004045	AMPFI_08610	XENTR13376
OG0004046	AMPFI_09272	XENTR13914
OG0004047	AMPFI_19469	XENTR09809
OG0004048	AMPFI_12579	XENTR08968, XENTR08876
OG0004049	AMPFI_07284	XENTR08475, XENTR05908, XENTR11386
OG0004050	AMPFI_00721	XENTR01327, XENTR01326
OG0004051	AMPFI_17845	XENTR17604, XENTR07177
OG0004052	AMPFI_05448	XENTR14748
OG0004053	AMPFI_17533	XENTR05712, XENTR12155
OG0004054	AMPFI_08608	XENTR03843, XENTR02105
OG0004055	AMPFI_10976	XENTR07492, XENTR07490, XENTR07491
OG0004056	AMPFI_02644	XENTR16767
OG0004056	AMPFI_12573	XENTR16960
OG0004057	AMPFI_09381	XENTR00723
OG0004058	AMPFI_02646	XENTR15687
OG0004059	AMPFI_10187	XENTR02089
OG0004060	AMPFI_14285	XENTR10032
OG0004061	AMPFI_10286	XENTR00001
OG0004063	AMPFI_25939	XENTR04591
OG0004064	AMPFI_07536	XENTR04196
OG0004065	AMPFI_19408	XENTR13020
OG0004067	AMPFI_09979	XENTR14385
OG0004068	AMPFI_18859	XENTR08780
OG0004069	AMPFI_11248	XENTR09185
OG0004070	AMPFI_16812	XENTR11830
OG0004071	AMPFI_07328	XENTR01305, XENTR15592, XENTR09667, XENTR09668
OG0004072	AMPFI_04941	XENTR02752
OG0004073	AMPFI_04508	XENTR11511, XENTR02540
OG0004073	AMPFI_25607	XENTR06765
OG0004075	AMPFI_22791	XENTR00982
OG0004076	AMPFI_08732	XENTR13769
OG0004077	AMPFI_24197	XENTR16417
OG0004078	AMPFI_16143	XENTR10912
OG0004079	AMPFI_22149	XENTR01034
OG0004080	AMPFI_07191	XENTR04210, XENTR17702
OG0004081	AMPFI_07325	XENTR09630, XENTR16082
OG0004082	AMPFI_08776	XENTR03276
OG0004083	AMPFI_03305, AMPFI_21612, AMPFI_04296	XENTR09602
OG0004084	AMPFI_15041	XENTR03635
OG0004085	AMPFI_10044	XENTR02748
OG0004086	AMPFI_24999	XENTR00590
OG0004087	AMPFI_07453	XENTR08763
OG0004088	AMPFI_17660, AMPFI_14733, AMPFI_18658	XENTR12362, XENTR11015
OG0004089	AMPFI_00735	XENTR15591
OG0004090	AMPFI_22810	XENTR05223
OG0004091	AMPFI_15165	XENTR04711
OG0004092	AMPFI_06912	XENTR15001, XENTR15101
OG0004093	AMPFI_17563	XENTR15684
OG0004094	AMPFI_05712	XENTR14516
OG0004096	AMPFI_17501	XENTR04695
OG0004097	AMPFI_07052	XENTR14379
OG0004098	AMPFI_25761, AMPFI_22663, AMPFI_04786	XENTR09195, XENTR00362
OG0004099	AMPFI_13965	XENTR07018, XENTR03906
OG0004100	AMPFI_19382	XENTR15549, XENTR15547
OG0004101	AMPFI_18949	XENTR13964
OG0004102	AMPFI_15461	XENTR02021
OG0004103	AMPFI_17250, AMPFI_04569	XENTR02995, XENTR02996
OG0004104	AMPFI_03708	XENTR08622
OG0004105	AMPFI_00050	XENTR00235
OG0004106	AMPFI_09128	XENTR04092
OG0004108	AMPFI_11075	XENTR07571
OG0004110	AMPFI_12307	XENTR18262
OG0004111	AMPFI_07741	XENTR05171, XENTR05170, XENTR05169, XENTR05168
OG0004112	AMPFI_03998, AMPFI_17086, AMPFI_15301	XENTR18035
OG0004113	AMPFI_10578	XENTR11125
OG0004114	AMPFI_07189	XENTR11643
OG0004115	AMPFI_13715, AMPFI_12783	XENTR10408
OG0004116	AMPFI_14003	XENTR06030
OG0004117	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713	XENTR06588
OG0004118	AMPFI_15447	XENTR00736
OG0004119	AMPFI_07138	XENTR07270
OG0004120	AMPFI_07749	XENTR09438
OG0004121	AMPFI_19218	XENTR08429
OG0004123	AMPFI_13800	XENTR18443, XENTR02606
OG0004124	AMPFI_07154	XENTR02997, XENTR06594
OG0004126	AMPFI_16862	XENTR02624, XENTR17192
OG0004127	AMPFI_23987	XENTR09339
OG0004128	AMPFI_01941	XENTR07972, XENTR04126
OG0004129	AMPFI_01837	XENTR05980
OG0004131	AMPFI_02623	XENTR00865
OG0004132	AMPFI_13812	XENTR08207
OG0004133	AMPFI_00729	XENTR08580, XENTR08835
OG0004135	AMPFI_23953	XENTR14499
OG0004136	AMPFI_00272	XENTR14548
OG0004137	AMPFI_22552, AMPFI_04601, AMPFI_01476	XENTR05727
OG0004138	AMPFI_07073	XENTR03975
OG0004141	AMPFI_16850	XENTR09656
OG0004142	AMPFI_18239	XENTR15552
OG0004143	AMPFI_15415	XENTR14330
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	XENTR10488, XENTR16335
OG0004145	AMPFI_03194	XENTR06685
OG0004146	AMPFI_03964	XENTR10320
OG0004147	AMPFI_22254	XENTR18396
OG0004148	AMPFI_12585	XENTR06933
OG0004149	AMPFI_26020	XENTR10834
OG0004150	AMPFI_13804	XENTR03403
OG0004151	AMPFI_00134	XENTR00487
OG0004153	AMPFI_22147	XENTR02143
OG0004154	AMPFI_13478	XENTR06055
OG0004155	AMPFI_02561, AMPFI_20414, AMPFI_01448	XENTR16141
OG0004156	AMPFI_06309	XENTR00751, XENTR10996
OG0004157	AMPFI_19370	XENTR18358
OG0004158	AMPFI_07649	XENTR18490
OG0004159	AMPFI_08829	XENTR12092
OG0004160	AMPFI_00568	XENTR00315
OG0004161	AMPFI_14248, AMPFI_05464	XENTR09910
OG0004163	AMPFI_06150	XENTR08707
OG0004164	AMPFI_05757	XENTR07551, XENTR07533
OG0004166	AMPFI_19424	XENTR02693
OG0004167	AMPFI_24252, AMPFI_22854	XENTR11620
OG0004169	AMPFI_09723	XENTR16574
OG0004171	AMPFI_05713	XENTR11673
OG0004172	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370, AMPFI_16809, AMPFI_01504	XENTR09863
OG0004174	AMPFI_00630	XENTR05736
OG0004175	AMPFI_18073	XENTR11021
OG0004175	AMPFI_03090, AMPFI_00672, AMPFI_01928	XENTR11020
OG0004178	AMPFI_03249	XENTR17208
OG0004179	AMPFI_06442	XENTR12520, XENTR09133
OG0004180	AMPFI_06582	XENTR17753, XENTR17078
OG0004181	AMPFI_10263	XENTR05491
OG0004182	AMPFI_15250	XENTR11405
OG0004183	AMPFI_11544	XENTR10310
OG0004184	AMPFI_12472	XENTR07501
OG0004185	AMPFI_18248	XENTR07973
OG0004186	AMPFI_18492	XENTR14918, XENTR07489
OG0004187	AMPFI_19435	XENTR07777, XENTR12420, XENTR19105
OG0004188	AMPFI_24196	XENTR01635, XENTR09043
OG0004190	AMPFI_25836	XENTR07315
OG0004214	AMPFI_11834	XENTR02140
OG0004215	AMPFI_05972	XENTR11110
OG0004216	AMPFI_02909	XENTR16489
OG0004217	AMPFI_11613	XENTR12749
OG0004219	AMPFI_05687	XENTR05410
OG0004220	AMPFI_06135	XENTR19132
OG0004222	AMPFI_22508	XENTR03863
OG0004223	AMPFI_14106, AMPFI_14107	XENTR11343
OG0004225	AMPFI_15711	XENTR05236, XENTR01889
OG0004226	AMPFI_10795	XENTR12961
OG0004227	AMPFI_07234	XENTR09239
OG0004228	AMPFI_24494	XENTR12759, XENTR03636
OG0004229	AMPFI_04684	XENTR09293
OG0004230	AMPFI_16103	XENTR06029, XENTR18693
OG0004231	AMPFI_06317, AMPFI_24209	XENTR07588
OG0004232	AMPFI_18466	XENTR14755
OG0004234	AMPFI_16563, AMPFI_04170, AMPFI_09059	XENTR06240
OG0004235	AMPFI_18111	XENTR07323
OG0004236	AMPFI_18952	XENTR09087
OG0004237	AMPFI_10494	XENTR03566
OG0004238	AMPFI_17804, AMPFI_21342, AMPFI_25643	XENTR02118
OG0004239	AMPFI_05780	XENTR02464
OG0004240	AMPFI_18787	XENTR14102
OG0004241	AMPFI_24897	XENTR07243
OG0004243	AMPFI_10050	XENTR02756
OG0004245	AMPFI_14565	XENTR13102
OG0004246	AMPFI_08562	XENTR10841
OG0004248	AMPFI_06429	XENTR02442
OG0004249	AMPFI_13244	XENTR14714
OG0004250	AMPFI_12407	XENTR13434
OG0004251	AMPFI_12152, AMPFI_09987	XENTR04013
OG0004252	AMPFI_09692	XENTR01265
OG0004253	AMPFI_11137	XENTR14684, XENTR07125
OG0004254	AMPFI_23528	XENTR02285
OG0004255	AMPFI_05607	XENTR08386
OG0004257	AMPFI_12483	XENTR00860
OG0004258	AMPFI_04576	XENTR15149
OG0004259	AMPFI_05436	XENTR05280
OG0004260	AMPFI_03269	XENTR08524
OG0004261	AMPFI_09942	XENTR17138
OG0004262	AMPFI_15895	XENTR03026
OG0004263	AMPFI_19144	XENTR18355
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	XENTR01292
OG0004266	AMPFI_04244	XENTR13919
OG0004267	AMPFI_03672	XENTR05430, XENTR16646
OG0004268	AMPFI_19077	XENTR16315
OG0004269	AMPFI_02131	XENTR08648
OG0004270	AMPFI_22607	XENTR15859
OG0004271	AMPFI_00357	XENTR02370
OG0004272	AMPFI_03000, AMPFI_03190	XENTR04240
OG0004273	AMPFI_20320, AMPFI_02222, AMPFI_01584	XENTR07324
OG0004274	AMPFI_14696	XENTR00473, XENTR15777
OG0004275	AMPFI_10196	XENTR02366, XENTR11914
OG0004279	AMPFI_20800	XENTR14989
OG0004281	AMPFI_08580	XENTR18517
OG0004281	AMPFI_21877	XENTR18518
OG0004282	AMPFI_03603	XENTR04076
OG0004283	AMPFI_22058	XENTR03463
OG0004284	AMPFI_07793	XENTR12171, XENTR15187
OG0004285	AMPFI_05686	XENTR08748
OG0004286	AMPFI_11804, AMPFI_11033	XENTR03668
OG0004287	AMPFI_16572	XENTR10948
OG0004288	AMPFI_12843	XENTR13701
OG0004289	AMPFI_15989	XENTR09034
OG0004290	AMPFI_20931	XENTR09552, XENTR12944
OG0004295	AMPFI_09939	XENTR10638
OG0004296	AMPFI_17160	XENTR04332
OG0004297	AMPFI_04000	XENTR11758
OG0004298	AMPFI_01036	XENTR15631, XENTR15632
OG0004299	AMPFI_10108	XENTR16510
OG0004300	AMPFI_20207	XENTR04840
OG0004301	AMPFI_21938	XENTR16663
OG0004302	AMPFI_16467	XENTR16178
OG0004303	AMPFI_18613	XENTR15590
OG0004305	AMPFI_12729	XENTR13288
OG0004306	AMPFI_17375	XENTR02165, XENTR02164
OG0004307	AMPFI_10120	XENTR09783
OG0004308	AMPFI_06434	XENTR00676
OG0004309	AMPFI_07893	XENTR16256
OG0004310	AMPFI_01502	XENTR08109
OG0004311	AMPFI_19446	XENTR08099, XENTR13869
OG0004312	AMPFI_14477	XENTR06276
OG0004314	AMPFI_17299	XENTR03952, XENTR14943
OG0004315	AMPFI_11714	XENTR10505
OG0004316	AMPFI_06233	XENTR00291
OG0004318	AMPFI_21243	XENTR13838
OG0004319	AMPFI_07860	XENTR12729, XENTR16401
OG0004321	AMPFI_03701	XENTR09288
OG0004322	AMPFI_05719	XENTR02157
OG0004323	AMPFI_07446	XENTR11176
OG0004324	AMPFI_13538	XENTR13333
OG0004327	AMPFI_15196	XENTR14732
OG0004328	AMPFI_06204	XENTR02447
OG0004330	AMPFI_21323, AMPFI_04638	XENTR09044
OG0004331	AMPFI_13825	XENTR06669
OG0004332	AMPFI_12419, AMPFI_16570, AMPFI_16569	XENTR06028
OG0004333	AMPFI_02290	XENTR05026
OG0004335	AMPFI_01647	XENTR13834
OG0004337	AMPFI_08351	XENTR18995
OG0004338	AMPFI_03726	XENTR09719
OG0004341	AMPFI_19963	XENTR16678
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	XENTR01054
OG0004343	AMPFI_14022	XENTR02018
OG0004344	AMPFI_24893	XENTR10220
OG0004345	AMPFI_12564	XENTR06180
OG0004346	AMPFI_12405	XENTR00433
OG0004348	AMPFI_02439	XENTR02314
OG0004349	AMPFI_24895	XENTR02391
OG0004350	AMPFI_18421	XENTR03571
OG0004351	AMPFI_20164	XENTR16067
OG0004352	AMPFI_25758	XENTR09638
OG0004353	AMPFI_13654	XENTR16070
OG0004354	AMPFI_11067	XENTR04545
OG0004355	AMPFI_09199	XENTR07976, XENTR10102
OG0004356	AMPFI_05341	XENTR06247
OG0004357	AMPFI_08395	XENTR08914, XENTR01920
OG0004358	AMPFI_22150	XENTR11117
OG0004359	AMPFI_05530	XENTR06807
OG0004360	AMPFI_14833	XENTR12875
OG0004361	AMPFI_04236	XENTR01312
OG0004362	AMPFI_09867	XENTR12262, XENTR01742
OG0004364	AMPFI_11780	XENTR11370
OG0004365	AMPFI_18925	XENTR12130
OG0004366	AMPFI_11770	XENTR00500
OG0004367	AMPFI_16806	XENTR18829, XENTR18999
OG0004368	AMPFI_05539	XENTR03944, XENTR15526
OG0004369	AMPFI_22531	XENTR11040
OG0004370	AMPFI_05169	XENTR15518
OG0004373	AMPFI_02861	XENTR00323
OG0004374	AMPFI_07980	XENTR16529
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	XENTR08120
OG0004376	AMPFI_15019	XENTR07129, XENTR04540
OG0004377	AMPFI_03913	XENTR06554
OG0004378	AMPFI_09387	XENTR04941
OG0004379	AMPFI_07942	XENTR12677
OG0004380	AMPFI_00883	XENTR19120
OG0004381	AMPFI_23751	XENTR18220
OG0004382	AMPFI_13422	XENTR05834
OG0004383	AMPFI_10019, AMPFI_10486	XENTR10950, XENTR10949
OG0004384	AMPFI_21506	XENTR05103
OG0004385	AMPFI_02615, AMPFI_24477	XENTR07729
OG0004389	AMPFI_08344	XENTR00308
OG0004390	AMPFI_17295	XENTR09925
OG0004392	AMPFI_24108	XENTR08920
OG0004393	AMPFI_06040	XENTR08850
OG0004395	AMPFI_20914	XENTR10110
OG0004396	AMPFI_14937	XENTR16480
OG0004397	AMPFI_03263	XENTR07268, XENTR15098
OG0004399	AMPFI_06098	XENTR02783, XENTR01338
OG0004400	AMPFI_13995	XENTR04523, XENTR04524
OG0004401	AMPFI_12672	XENTR00790
OG0004403	AMPFI_14279	XENTR12123
OG0004404	AMPFI_14466	XENTR05022
OG0004405	AMPFI_14300	XENTR01271
OG0004406	AMPFI_11302	XENTR12792, XENTR06682
OG0004407	AMPFI_09013	XENTR11714
OG0004408	AMPFI_05190	XENTR14283
OG0004409	AMPFI_00146	XENTR11912, XENTR02365
OG0004413	AMPFI_25865	XENTR04845
OG0004414	AMPFI_19124	XENTR10946
OG0004415	AMPFI_04130	XENTR10485
OG0004417	AMPFI_06225	XENTR00369
OG0004418	AMPFI_23017, AMPFI_07133	XENTR03415
OG0004419	AMPFI_07957	XENTR01954
OG0004420	AMPFI_10754	XENTR16061, XENTR04098, XENTR04405
OG0004421	AMPFI_12127	XENTR07029
OG0004422	AMPFI_13563	XENTR11234, XENTR05843
OG0004423	AMPFI_14942	XENTR08365
OG0004424	AMPFI_17270	XENTR11298
OG0004425	AMPFI_21164	XENTR17641, XENTR12250
OG0004426	AMPFI_21633	XENTR09040
OG0004427	AMPFI_22834	XENTR00494, XENTR14360
OG0004460	AMPFI_25193	XENTR13298
OG0004461	AMPFI_19555	XENTR17329, XENTR02533
OG0004462	AMPFI_08624	XENTR02713
OG0004463	AMPFI_12899	XENTR14681
OG0004465	AMPFI_23112, AMPFI_12347	XENTR03018
OG0004467	AMPFI_21984	XENTR10318, XENTR06318
OG0004468	AMPFI_16351	XENTR14274
OG0004471	AMPFI_00393	XENTR00144
OG0004472	AMPFI_11440	XENTR00749, XENTR00750
OG0004475	AMPFI_18546	XENTR05597
OG0004476	AMPFI_14753	XENTR00796
OG0004478	AMPFI_03975	XENTR09560
OG0004479	AMPFI_09403	XENTR07670
OG0004483	AMPFI_19423, AMPFI_14818	XENTR17280
OG0004484	AMPFI_19765	XENTR11603
OG0004485	AMPFI_06466	XENTR05708
OG0004487	AMPFI_05702	XENTR05512, XENTR05509, XENTR05510, XENTR05511
OG0004488	AMPFI_01993	XENTR17026
OG0004489	AMPFI_09296, AMPFI_09295	XENTR16138
OG0004490	AMPFI_22429	XENTR11487
OG0004491	AMPFI_00308, AMPFI_15346	XENTR07277
OG0004492	AMPFI_09360	XENTR11376
OG0004493	AMPFI_05970	XENTR12768
OG0004494	AMPFI_05453	XENTR00973, XENTR00972
OG0004495	AMPFI_07695	XENTR04018
OG0004496	AMPFI_03101	XENTR12973
OG0004497	AMPFI_22097	XENTR14301
OG0004498	AMPFI_06947	XENTR10412
OG0004499	AMPFI_03990	XENTR05546, XENTR11717
OG0004500	AMPFI_13920	XENTR10700, XENTR10699
OG0004502	AMPFI_03587	XENTR17400, XENTR17398, XENTR17399
OG0004505	AMPFI_08535	XENTR01116, XENTR01117
OG0004506	AMPFI_12628, AMPFI_09386	XENTR13727
OG0004507	AMPFI_07072	XENTR03425
OG0004508	AMPFI_25941	XENTR02525, XENTR02524
OG0004509	AMPFI_09182	XENTR03935
OG0004510	AMPFI_09345	XENTR03962
OG0004511	AMPFI_07637	XENTR00822, XENTR10201
OG0004512	AMPFI_11410	XENTR03832
OG0004514	AMPFI_09041	XENTR00881
OG0004515	AMPFI_01381	XENTR02016
OG0004516	AMPFI_18645	XENTR04054
OG0004517	AMPFI_15751	XENTR13124
OG0004518	AMPFI_09048	XENTR07756
OG0004519	AMPFI_04665	XENTR11913
OG0004520	AMPFI_06584	XENTR09651
OG0004523	AMPFI_08056	XENTR18329
OG0004524	AMPFI_07394	XENTR04778
OG0004525	AMPFI_07588	XENTR09291
OG0004527	AMPFI_10883	XENTR00456
OG0004528	AMPFI_01925	XENTR01514
OG0004529	AMPFI_09696	XENTR05758
OG0004530	AMPFI_12855	XENTR14376, XENTR03964
OG0004531	AMPFI_11383	XENTR11135
OG0004532	AMPFI_16151	XENTR11080
OG0004533	AMPFI_22456	XENTR11245, XENTR16773
OG0004534	AMPFI_18106, AMPFI_00646	XENTR13192
OG0004535	AMPFI_22124	XENTR12654
OG0004536	AMPFI_09383, AMPFI_05319, AMPFI_01833	XENTR06593
OG0004537	AMPFI_02558	XENTR07746
OG0004540	AMPFI_19729	XENTR01878
OG0004542	AMPFI_08760	XENTR01276
OG0004543	AMPFI_14671	XENTR13966, XENTR13965
OG0004544	AMPFI_08264	XENTR14557
OG0004545	AMPFI_16865	XENTR05802
OG0004546	AMPFI_07412	XENTR11757
OG0004548	AMPFI_12848	XENTR11954
OG0004550	AMPFI_09809, AMPFI_09808	XENTR08942
OG0004551	AMPFI_09413	XENTR13993
OG0004552	AMPFI_12028	XENTR18114
OG0004553	AMPFI_10799	XENTR04020
OG0004554	AMPFI_11889	XENTR06056
OG0004555	AMPFI_09909	XENTR08168
OG0004556	AMPFI_07468	XENTR14968
OG0004558	AMPFI_12132	XENTR17229, XENTR19018
OG0004559	AMPFI_05855	XENTR09793
OG0004560	AMPFI_08766, AMPFI_25022	XENTR08583
OG0004561	AMPFI_23817	XENTR09028
OG0004563	AMPFI_02876	XENTR04438
OG0004564	AMPFI_15864	XENTR08998
OG0004565	AMPFI_24177, AMPFI_12894	XENTR07621
OG0004566	AMPFI_06008	XENTR15836, XENTR04511
OG0004567	AMPFI_25564	XENTR13930
OG0004569	AMPFI_06989	XENTR00817
OG0004570	AMPFI_18640	XENTR01634, XENTR09045
OG0004571	AMPFI_12508	XENTR02902
OG0004572	AMPFI_14593	XENTR09340
OG0004573	AMPFI_12921	XENTR04046
OG0004574	AMPFI_03207	XENTR07069, XENTR17501
OG0004576	AMPFI_18731	XENTR08967, XENTR08877
OG0004577	AMPFI_07656	XENTR13602
OG0004578	AMPFI_07486	XENTR06163
OG0004580	AMPFI_24353	XENTR12038, XENTR12039, XENTR12037
OG0004581	AMPFI_12919	XENTR13391
OG0004582	AMPFI_07633	XENTR02772
OG0004583	AMPFI_16407	XENTR07476
OG0004584	AMPFI_09000	XENTR11392
OG0004585	AMPFI_13089	XENTR07684
OG0004587	AMPFI_23364, AMPFI_10457	XENTR03565, XENTR03564
OG0004588	AMPFI_06362	XENTR01517
OG0004589	AMPFI_18880	XENTR14980, XENTR06532, XENTR06533
OG0004590	AMPFI_08462	XENTR04031
OG0004591	AMPFI_15332	XENTR07363
OG0004592	AMPFI_06517	XENTR17519
OG0004593	AMPFI_22728	XENTR09764
OG0004594	AMPFI_13047	XENTR10141
OG0004595	AMPFI_20954, AMPFI_16519	XENTR06910
OG0004597	AMPFI_21018	XENTR08163
OG0004600	AMPFI_15811	XENTR15611
OG0004601	AMPFI_06159	XENTR06793
OG0004602	AMPFI_04968	XENTR09792
OG0004603	AMPFI_00218	XENTR01817
OG0004605	AMPFI_03873	XENTR01842, XENTR01844
OG0004606	AMPFI_09369	XENTR15899
OG0004608	AMPFI_23131	XENTR16188, XENTR16189
OG0004609	AMPFI_07011	XENTR16103
OG0004610	AMPFI_23354	XENTR12122
OG0004611	AMPFI_14900	XENTR13026
OG0004612	AMPFI_06798	XENTR12441
OG0004613	AMPFI_14336	XENTR12502
OG0004614	AMPFI_01955	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004615	AMPFI_25915, AMPFI_22837	XENTR06169, XENTR04005
OG0004616	AMPFI_24754	XENTR05385
OG0004617	AMPFI_09144	XENTR17100, XENTR08959
OG0004618	AMPFI_15210, AMPFI_15211	XENTR01046, XENTR01045
OG0004619	AMPFI_01685	XENTR06929
OG0004620	AMPFI_00400	XENTR03756
OG0004621	AMPFI_06893	XENTR11915
OG0004625	AMPFI_24418, AMPFI_01520	XENTR00859
OG0004626	AMPFI_11099	XENTR07264
OG0004627	AMPFI_12291	XENTR06310
OG0004628	AMPFI_05837	XENTR06954, XENTR08395
OG0004629	AMPFI_13756	XENTR10455
OG0004631	AMPFI_06399	XENTR08686
OG0004632	AMPFI_12681	XENTR17581
OG0004633	AMPFI_16969	XENTR03277
OG0004634	AMPFI_11161	XENTR06011
OG0004635	AMPFI_08678	XENTR11060
OG0004637	AMPFI_14539	XENTR03728
OG0004638	AMPFI_00853	XENTR13657
OG0004639	AMPFI_11319	XENTR07750
OG0004641	AMPFI_00011	XENTR17163
OG0004642	AMPFI_02074	XENTR10151
OG0004643	AMPFI_18899	XENTR01592
OG0004644	AMPFI_15338	XENTR05543, XENTR05542
OG0004645	AMPFI_23655	XENTR15963
OG0004646	AMPFI_07710	XENTR01464, XENTR14068
OG0004647	AMPFI_08211	XENTR03408
OG0004648	AMPFI_19599	XENTR13808
OG0004649	AMPFI_17558	XENTR04062, XENTR00829
OG0004651	AMPFI_25330	XENTR16137
OG0004652	AMPFI_15198	XENTR14172
OG0004654	AMPFI_15662	XENTR15245
OG0004655	AMPFI_07555	XENTR12684
OG0004657	AMPFI_11594	XENTR09633, XENTR18378
OG0004658	AMPFI_10523	XENTR00211
OG0004659	AMPFI_00122	XENTR13300
OG0004660	AMPFI_11809	XENTR04105
OG0004661	AMPFI_23656	XENTR07157
OG0004662	AMPFI_22692	XENTR06657
OG0004664	AMPFI_09717	XENTR08819
OG0004665	AMPFI_21039	XENTR00133
OG0004666	AMPFI_11616	XENTR02742, XENTR05796
OG0004668	AMPFI_02377	XENTR05524
OG0004669	AMPFI_05954	XENTR17310
OG0004670	AMPFI_24511	XENTR01679
OG0004671	AMPFI_20913, AMPFI_05739	XENTR10200
OG0004672	AMPFI_03359	XENTR03732
OG0004673	AMPFI_15351	XENTR01887, XENTR18837
OG0004674	AMPFI_07603	XENTR04721
OG0004675	AMPFI_04426, AMPFI_03184	XENTR10690
OG0004676	AMPFI_12971	XENTR12097
OG0004677	AMPFI_05730	XENTR08516
OG0004678	AMPFI_09587	XENTR09245
OG0004679	AMPFI_00361	XENTR04023
OG0004681	AMPFI_18210	XENTR00528
OG0004682	AMPFI_13322	XENTR00011
OG0004683	AMPFI_13090	XENTR09470
