Orthogroup	AMPFI_ok	ORYLA
OG0004513	AMPFI_09034	ORYLA14120
OG0004514	AMPFI_09041	ORYLA20179
OG0004515	AMPFI_01381	ORYLA08127
OG0004516	AMPFI_18645	ORYLA03742
OG0004517	AMPFI_15751	ORYLA16270
OG0004518	AMPFI_09048	ORYLA00616
OG0004519	AMPFI_04665	ORYLA14200
OG0004519	AMPFI_14654	ORYLA14199
OG0004520	AMPFI_06584	ORYLA18565
OG0004523	AMPFI_08056	ORYLA05758
OG0004524	AMPFI_07394	ORYLA17065
OG0004525	AMPFI_07588	ORYLA13633
OG0004526	AMPFI_10087	ORYLA02450
OG0004527	AMPFI_10883	ORYLA13249
OG0004528	AMPFI_01925	ORYLA04389
OG0004529	AMPFI_09696	ORYLA05119
OG0004530	AMPFI_12855	ORYLA01274, ORYLA08814, ORYLA09936
OG0004531	AMPFI_11383	ORYLA19003
OG0004532	AMPFI_16151	ORYLA16544
OG0004533	AMPFI_22456	ORYLA13166, ORYLA06373
OG0004534	AMPFI_18106, AMPFI_00646	ORYLA04039
OG0004535	AMPFI_22124	ORYLA03117
OG0004536	AMPFI_09383, AMPFI_05319, AMPFI_01833	ORYLA09084, ORYLA09083
OG0004537	AMPFI_02558	ORYLA05587, ORYLA02440
OG0004540	AMPFI_19729	ORYLA08872
OG0004542	AMPFI_08760	ORYLA07728
OG0004543	AMPFI_14671	ORYLA00033, ORYLA00032
OG0004544	AMPFI_08264	ORYLA16006, ORYLA17168
OG0004545	AMPFI_16865	ORYLA18092
OG0004546	AMPFI_07412	ORYLA01595
OG0004550	AMPFI_09809, AMPFI_09808	ORYLA11206
OG0004551	AMPFI_09413	ORYLA08011
OG0004552	AMPFI_12028	ORYLA07639
OG0004553	AMPFI_10799	ORYLA12734
OG0004554	AMPFI_11889	ORYLA18535, ORYLA18534
OG0004555	AMPFI_09909	ORYLA09267
OG0004556	AMPFI_07468	ORYLA05892
OG0004558	AMPFI_12132	ORYLA14164
OG0004559	AMPFI_05855	ORYLA17180
OG0004560	AMPFI_08766, AMPFI_25022	ORYLA13492
OG0004561	AMPFI_23817	ORYLA13301
OG0004563	AMPFI_02876	ORYLA17640
OG0004564	AMPFI_15864	ORYLA10092, ORYLA04840
OG0004565	AMPFI_24177, AMPFI_12894	ORYLA10682
OG0004566	AMPFI_06008	ORYLA09242
OG0004567	AMPFI_25564	ORYLA11483
OG0004569	AMPFI_06989	ORYLA18519
OG0004570	AMPFI_18640	ORYLA04690
OG0004571	AMPFI_12508	ORYLA09287
OG0004572	AMPFI_14593	ORYLA06536
OG0004573	AMPFI_12921	ORYLA04092
OG0004574	AMPFI_03207	ORYLA10967, ORYLA12086
OG0004576	AMPFI_18731	ORYLA01212, ORYLA04929, ORYLA08121
OG0004577	AMPFI_07656	ORYLA07568
OG0004578	AMPFI_07486	ORYLA02844
OG0004581	AMPFI_12919	ORYLA04196
OG0004582	AMPFI_07633	ORYLA02882
OG0004583	AMPFI_16407	ORYLA11726
OG0004584	AMPFI_09000	ORYLA05309
OG0004585	AMPFI_13089	ORYLA06291
OG0004587	AMPFI_23364, AMPFI_10457	ORYLA07238, ORYLA00478
OG0004588	AMPFI_06362	ORYLA17972, ORYLA04384
OG0004589	AMPFI_18880	ORYLA16243, ORYLA03758
OG0004590	AMPFI_08462	ORYLA05519
OG0004591	AMPFI_15332	ORYLA16288
OG0004593	AMPFI_22728	ORYLA01302
OG0004595	AMPFI_20954, AMPFI_16519	ORYLA16403, ORYLA06473
OG0004600	AMPFI_18067, AMPFI_15811	ORYLA18120
OG0004601	AMPFI_06159	ORYLA02465
OG0004602	AMPFI_04968	ORYLA17209
OG0004603	AMPFI_00218	ORYLA17128
OG0004605	AMPFI_03873	ORYLA17124
OG0004606	AMPFI_09369	ORYLA13802
OG0004608	AMPFI_23131	ORYLA11801
OG0004609	AMPFI_07011	ORYLA04118
OG0004610	AMPFI_23354	ORYLA15229, ORYLA12132
OG0004611	AMPFI_14900	ORYLA05090, ORYLA05091
OG0004612	AMPFI_06798	ORYLA02074
OG0004613	AMPFI_14336	ORYLA06011
OG0004614	AMPFI_01955	ORYLA01420
OG0004615	AMPFI_25915, AMPFI_22837	ORYLA02433, ORYLA06361, ORYLA13403
OG0004616	AMPFI_24754	ORYLA10301, ORYLA09881
OG0004617	AMPFI_09144	ORYLA12482, ORYLA15143, ORYLA11125
OG0004618	AMPFI_15210, AMPFI_15211	ORYLA00832
OG0004619	AMPFI_01685	ORYLA16430
OG0004621	AMPFI_06893	ORYLA14201, ORYLA15999
OG0004626	AMPFI_11099	ORYLA12665, ORYLA14546
OG0004627	AMPFI_12291	ORYLA08823
OG0004628	AMPFI_05837	ORYLA16390, ORYLA08691
OG0004629	AMPFI_13756	ORYLA02890
OG0004631	AMPFI_06399	ORYLA19321
OG0004632	AMPFI_12681	ORYLA08542
OG0004633	AMPFI_16969	ORYLA06950
OG0004634	AMPFI_11161	ORYLA16289, ORYLA18481
OG0004635	AMPFI_08678	ORYLA06004
OG0004637	AMPFI_14539	ORYLA12299
OG0004638	AMPFI_00853	ORYLA02490
OG0004639	AMPFI_11319	ORYLA02611
OG0004641	AMPFI_00011	ORYLA18028
OG0004642	AMPFI_02074	ORYLA08976, ORYLA08977, ORYLA08978
OG0004643	AMPFI_18899	ORYLA18283
OG0004644	AMPFI_15338	ORYLA10069
OG0004645	AMPFI_23655	ORYLA09111
OG0004646	AMPFI_07710	ORYLA14971, ORYLA13019
OG0004647	AMPFI_08211	ORYLA17701, ORYLA17702
OG0004648	AMPFI_19599	ORYLA12915
OG0004649	AMPFI_17558	ORYLA04414, ORYLA03668, ORYLA17354
OG0004651	AMPFI_25330	ORYLA14276
OG0004652	AMPFI_15198	ORYLA00965
OG0004654	AMPFI_15662	ORYLA16505
OG0004655	AMPFI_07555	ORYLA17173
OG0004656	AMPFI_14771	ORYLA11542
OG0004657	AMPFI_11594	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225
OG0004659	AMPFI_00122	ORYLA13951
OG0004660	AMPFI_11809	ORYLA18953
OG0004661	AMPFI_23656	ORYLA00453
OG0004662	AMPFI_22692	ORYLA19355, ORYLA11509
OG0004664	AMPFI_09717	ORYLA03155
OG0004665	AMPFI_21039	ORYLA09688
OG0004666	AMPFI_11616	ORYLA20071, ORYLA19994
OG0004667	AMPFI_09564	ORYLA08669, ORYLA08668
OG0004668	AMPFI_02377	ORYLA19057
OG0004669	AMPFI_05954	ORYLA05384
OG0004670	AMPFI_24511	ORYLA08201, ORYLA08200
OG0004671	AMPFI_20913, AMPFI_05739	ORYLA04002
OG0004672	AMPFI_03359	ORYLA12303
OG0004673	AMPFI_15351	ORYLA09190, ORYLA19670
OG0004674	AMPFI_07603	ORYLA02750
OG0004675	AMPFI_04426, AMPFI_03184	ORYLA11378
OG0004677	AMPFI_05730	ORYLA05147, ORYLA07837, ORYLA10075
OG0004678	AMPFI_09587	ORYLA02453
OG0004679	AMPFI_00361	ORYLA04583
OG0004681	AMPFI_18210	ORYLA17281
OG0004682	AMPFI_13322	ORYLA07086
OG0004683	AMPFI_13090	ORYLA15475
OG0004684	AMPFI_05507	ORYLA11591
OG0004685	AMPFI_00210	ORYLA17349, ORYLA02295
OG0004687	AMPFI_00174	ORYLA15540
OG0004689	AMPFI_21900	ORYLA16881
OG0004691	AMPFI_01160	ORYLA04688
OG0004694	AMPFI_20042	ORYLA07688
OG0004695	AMPFI_02979, AMPFI_16067, AMPFI_13908	ORYLA19263
OG0004696	AMPFI_05610	ORYLA12496
OG0004697	AMPFI_06656	ORYLA00164
OG0004698	AMPFI_06996	ORYLA16637, ORYLA16750, ORYLA07996
OG0004699	AMPFI_08943	ORYLA14125
OG0004700	AMPFI_08984	ORYLA06095
OG0004703	AMPFI_11441	ORYLA17592
OG0004704	AMPFI_12602	ORYLA12854
OG0004705	AMPFI_13411	ORYLA04222, ORYLA03157
OG0004706	AMPFI_14171	ORYLA05620
OG0004707	AMPFI_17110	ORYLA01389
OG0004708	AMPFI_19549, AMPFI_25265	ORYLA17151
OG0004711	AMPFI_22007	ORYLA09874
OG0004728	AMPFI_04640	ORYLA12390
OG0004730	AMPFI_05571	ORYLA07703, ORYLA14897, ORYLA12007
OG0004731	AMPFI_11718	ORYLA02166
OG0004732	AMPFI_04115, AMPFI_18249	ORYLA16376
OG0004733	AMPFI_22957, AMPFI_11858	ORYLA17707
OG0004735	AMPFI_25124	ORYLA00981
OG0004738	AMPFI_07087	ORYLA00685
OG0004739	AMPFI_08184	ORYLA08167
OG0004744	AMPFI_19272	ORYLA16514
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	ORYLA14772, ORYLA03481
OG0004747	AMPFI_10895	ORYLA13336
OG0004748	AMPFI_16408	ORYLA04549
OG0004749	AMPFI_15286	ORYLA15557
OG0004750	AMPFI_10971, AMPFI_20422	ORYLA10020, ORYLA08703
OG0004752	AMPFI_22656	ORYLA05952
OG0004753	AMPFI_08914	ORYLA03643
OG0004754	AMPFI_15484	ORYLA13085
OG0004755	AMPFI_08870	ORYLA09487
OG0004756	AMPFI_06143	ORYLA13894
OG0004757	AMPFI_11259	ORYLA18518
OG0004758	AMPFI_16926	ORYLA12461
OG0004759	AMPFI_10483	ORYLA10102
OG0004761	AMPFI_00468, AMPFI_03402	ORYLA17647
OG0004763	AMPFI_06171	ORYLA09981
OG0004764	AMPFI_10963	ORYLA13390
OG0004765	AMPFI_16840	ORYLA06642, ORYLA06865
OG0004766	AMPFI_10947	ORYLA19679
OG0004767	AMPFI_03725	ORYLA16994
OG0004768	AMPFI_02297	ORYLA10159, ORYLA03915
OG0004769	AMPFI_12928	ORYLA06352
OG0004770	AMPFI_09864	ORYLA10359
OG0004774	AMPFI_17254	ORYLA04647
OG0004775	AMPFI_08271	ORYLA08779
OG0004776	AMPFI_06080	ORYLA17351
OG0004777	AMPFI_15904	ORYLA12271, ORYLA00967
OG0004779	AMPFI_05691	ORYLA00984, ORYLA08514, ORYLA09517
OG0004780	AMPFI_17581, AMPFI_18799	ORYLA07216
OG0004782	AMPFI_12306	ORYLA05378
OG0004783	AMPFI_11121	ORYLA01169
OG0004784	AMPFI_12120	ORYLA12521
OG0004785	AMPFI_04729	ORYLA19362
OG0004786	AMPFI_14608	ORYLA09795
OG0004787	AMPFI_11451	ORYLA08059
OG0004789	AMPFI_21163	ORYLA04365
OG0004790	AMPFI_12637	ORYLA17410, ORYLA07910, ORYLA16379
OG0004791	AMPFI_10450	ORYLA06529
OG0004792	AMPFI_23180	ORYLA17893, ORYLA16372
OG0004793	AMPFI_02788	ORYLA07392
OG0004794	AMPFI_07779	ORYLA10695
OG0004795	AMPFI_14570	ORYLA02283
OG0004797	AMPFI_08354	ORYLA08718
OG0004799	AMPFI_03436	ORYLA15073, ORYLA12362
OG0004800	AMPFI_13583	ORYLA19396
OG0004801	AMPFI_05782	ORYLA00702
OG0004803	AMPFI_01867, AMPFI_16240	ORYLA04437
OG0004804	AMPFI_11776	ORYLA00156
OG0004805	AMPFI_10996	ORYLA03659
OG0004806	AMPFI_21112	ORYLA05218, ORYLA19730, ORYLA11386
OG0004808	AMPFI_18270	ORYLA03793, ORYLA06820
OG0004811	AMPFI_12149	ORYLA15264
OG0004812	AMPFI_15106	ORYLA14872
OG0004813	AMPFI_11409	ORYLA05507
OG0004814	AMPFI_09238	ORYLA01124
OG0004815	AMPFI_03206	ORYLA11571
OG0004816	AMPFI_05512	ORYLA11190
OG0004817	AMPFI_04912	ORYLA09901
OG0004818	AMPFI_00367	ORYLA09122, ORYLA03124
OG0004819	AMPFI_18033	ORYLA15855
OG0004820	AMPFI_10350	ORYLA11602
OG0004822	AMPFI_10239	ORYLA09952
OG0004823	AMPFI_10528	ORYLA04798, ORYLA15405
OG0004825	AMPFI_09412	ORYLA04570
OG0004826	AMPFI_16801	ORYLA11847
OG0004828	AMPFI_05734	ORYLA04889
OG0004829	AMPFI_14364	ORYLA12156, ORYLA14879
OG0004830	AMPFI_14688	ORYLA15074
OG0004831	AMPFI_23688	ORYLA01981, ORYLA05958, ORYLA10270
OG0004832	AMPFI_13436	ORYLA08674
OG0004833	AMPFI_15371	ORYLA03885
OG0004834	AMPFI_06390	ORYLA04184
OG0004835	AMPFI_18648	ORYLA17262, ORYLA04419
OG0004836	AMPFI_09314	ORYLA03354
OG0004837	AMPFI_07200	ORYLA15065
OG0004838	AMPFI_00523	ORYLA02046, ORYLA02045
OG0004839	AMPFI_22867	ORYLA05517
OG0004840	AMPFI_15455	ORYLA16583
OG0004841	AMPFI_04987	ORYLA15150
OG0004843	AMPFI_05999	ORYLA18629
OG0004844	AMPFI_06737	ORYLA19914
OG0004846	AMPFI_05670	ORYLA15158
OG0004847	AMPFI_24455	ORYLA03147, ORYLA00985, ORYLA08513, ORYLA09518
OG0004848	AMPFI_04293	ORYLA14607
OG0004849	AMPFI_05494	ORYLA17011
OG0004850	AMPFI_12227	ORYLA13533
OG0004852	AMPFI_02203, AMPFI_02204	ORYLA18016
OG0004854	AMPFI_09220	ORYLA08746
OG0004855	AMPFI_05138	ORYLA18312
OG0004856	AMPFI_08133	ORYLA10715, ORYLA04505
OG0004858	AMPFI_04485	ORYLA02769
OG0004859	AMPFI_07001	ORYLA08698
OG0004860	AMPFI_21186	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441
OG0004861	AMPFI_14242	ORYLA12004, ORYLA12003, ORYLA10443
OG0004862	AMPFI_07100	ORYLA14124
OG0004863	AMPFI_07510	ORYLA16843
OG0004864	AMPFI_12101	ORYLA11253
OG0004865	AMPFI_20573, AMPFI_25525	ORYLA03762
OG0004866	AMPFI_18789	ORYLA01260
OG0004867	AMPFI_06982, AMPFI_08324, AMPFI_23624	ORYLA11440
OG0004868	AMPFI_16937	ORYLA20031, ORYLA10712
OG0004869	AMPFI_06152	ORYLA13932
OG0004870	AMPFI_12026	ORYLA00933, ORYLA00934
OG0004871	AMPFI_25922	ORYLA19256, ORYLA16297
OG0004872	AMPFI_13216, AMPFI_13215, AMPFI_20529	ORYLA06979, ORYLA15186
OG0004874	AMPFI_25899	ORYLA01640
OG0004875	AMPFI_08200, AMPFI_05988	ORYLA13032
OG0004879	AMPFI_08418	ORYLA06951
OG0004880	AMPFI_19336	ORYLA14689
OG0004881	AMPFI_17196	ORYLA06894
OG0004882	AMPFI_11328, AMPFI_23979	ORYLA15282
OG0004883	AMPFI_02640	ORYLA17053, ORYLA00797, ORYLA16969
OG0004884	AMPFI_23984	ORYLA10448
OG0004886	AMPFI_08413	ORYLA08772
OG0004887	AMPFI_11151	ORYLA01863
OG0004888	AMPFI_13557	ORYLA08697
OG0004889	AMPFI_09646	ORYLA02582
OG0004890	AMPFI_15395	ORYLA03761
OG0004891	AMPFI_02413	ORYLA05977
OG0004892	AMPFI_12844	ORYLA05254, ORYLA18134
OG0004893	AMPFI_07205	ORYLA02246
OG0004894	AMPFI_11572	ORYLA12952
OG0004895	AMPFI_08926, AMPFI_19888	ORYLA04539
OG0004896	AMPFI_11433	ORYLA18463
OG0004897	AMPFI_08573	ORYLA04453
OG0004898	AMPFI_22671	ORYLA03730
OG0004899	AMPFI_11063	ORYLA00515
OG0004900	AMPFI_10899	ORYLA16299
OG0004901	AMPFI_17441	ORYLA15990, ORYLA14032
OG0004902	AMPFI_05534	ORYLA07532, ORYLA04755
OG0004903	AMPFI_10441	ORYLA09008
OG0004904	AMPFI_19035	ORYLA16700
OG0004906	AMPFI_19154	ORYLA00596, ORYLA00597
OG0004907	AMPFI_13675, AMPFI_04014	ORYLA03027
OG0004908	AMPFI_03218	ORYLA02162
OG0004911	AMPFI_05698	ORYLA07733, ORYLA16989
OG0004913	AMPFI_25699	ORYLA07472
OG0004914	AMPFI_08609	ORYLA04368
OG0004915	AMPFI_25633	ORYLA03690, ORYLA17270
OG0004916	AMPFI_25317, AMPFI_20270	ORYLA09879, ORYLA01769
OG0004917	AMPFI_25966	ORYLA10606
OG0004919	AMPFI_22764	ORYLA14133
OG0004920	AMPFI_11223	ORYLA08371
OG0004922	AMPFI_06579	ORYLA01635
OG0004923	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260	ORYLA03259
OG0004924	AMPFI_05959	ORYLA05542
OG0004925	AMPFI_16804	ORYLA19633
OG0004926	AMPFI_00376	ORYLA17520
OG0004927	AMPFI_10471	ORYLA10076
OG0004928	AMPFI_10056	ORYLA08046, ORYLA16427
OG0004930	AMPFI_24794	ORYLA13126
OG0004931	AMPFI_16176	ORYLA03549, ORYLA03550, ORYLA04551
OG0004932	AMPFI_09178	ORYLA16065, ORYLA15866
OG0004934	AMPFI_14737	ORYLA17838
OG0004935	AMPFI_10473	ORYLA02089
OG0004936	AMPFI_04203	ORYLA10535
OG0004938	AMPFI_07572	ORYLA06008
OG0004939	AMPFI_24891	ORYLA12117
OG0004940	AMPFI_07448	ORYLA11977
OG0004941	AMPFI_12210	ORYLA07528
OG0004942	AMPFI_16020	ORYLA11379
OG0004943	AMPFI_18917	ORYLA01562
OG0004944	AMPFI_02880	ORYLA14463
OG0004945	AMPFI_25261	ORYLA14652
OG0004946	AMPFI_16783	ORYLA11413
OG0004947	AMPFI_22715	ORYLA02402
OG0004948	AMPFI_23552	ORYLA12320
OG0004950	AMPFI_01104	ORYLA09371
OG0004951	AMPFI_15757	ORYLA09418
OG0004952	AMPFI_18107	ORYLA11665
OG0004955	AMPFI_19217	ORYLA14333
OG0004956	AMPFI_19207	ORYLA20244
OG0004957	AMPFI_18195	ORYLA10007
OG0004958	AMPFI_02579	ORYLA02376
OG0004959	AMPFI_21678	ORYLA15213, ORYLA11179
OG0004961	AMPFI_13431	ORYLA06702
OG0004962	AMPFI_21202, AMPFI_22234	ORYLA01777
OG0004964	AMPFI_02938	ORYLA16492
OG0004965	AMPFI_16300, AMPFI_17081	ORYLA05340
OG0004967	AMPFI_00489	ORYLA16102
OG0004968	AMPFI_11154	ORYLA12313
OG0004969	AMPFI_00493	ORYLA06920, ORYLA18795, ORYLA18794
OG0004970	AMPFI_03401	ORYLA19671
OG0004971	AMPFI_03928, AMPFI_23806	ORYLA08144
OG0004972	AMPFI_03559	ORYLA16919
OG0004974	AMPFI_05795	ORYLA15211
OG0004975	AMPFI_13767, AMPFI_21780	ORYLA02620
OG0004977	AMPFI_06223	ORYLA09696
OG0004978	AMPFI_08588	ORYLA01266
OG0004979	AMPFI_09688	ORYLA08922
OG0004981	AMPFI_04964	ORYLA01978
OG0004982	AMPFI_14258	ORYLA02451
OG0004983	AMPFI_15064	ORYLA00691
OG0004984	AMPFI_25614	ORYLA09508, ORYLA01256
OG0004985	AMPFI_20594, AMPFI_20593	ORYLA20005, ORYLA13709
OG0004988	AMPFI_02907	ORYLA18683
OG0004989	AMPFI_05553	ORYLA12481
OG0004990	AMPFI_09427	ORYLA13536
OG0004991	AMPFI_20163	ORYLA13806
OG0004994	AMPFI_12957, AMPFI_15635, AMPFI_00997	ORYLA16504
OG0004995	AMPFI_01011	ORYLA12412, ORYLA12413
OG0004996	AMPFI_04670, AMPFI_01816	ORYLA13735, ORYLA13734
OG0004997	AMPFI_02286	ORYLA08128
OG0004999	AMPFI_05305	ORYLA06225
OG0005000	AMPFI_06353	ORYLA11042
OG0005002	AMPFI_06863	ORYLA06386
OG0005003	AMPFI_08032	ORYLA00370
OG0005004	AMPFI_08398	ORYLA10006, ORYLA01363
OG0005005	AMPFI_09450	ORYLA17025, ORYLA17026
OG0005006	AMPFI_11080	ORYLA16402, ORYLA07890
OG0005007	AMPFI_11408	ORYLA13299, ORYLA09469
OG0005008	AMPFI_11499	ORYLA05637, ORYLA12656
OG0005009	AMPFI_12473	ORYLA09124
OG0005010	AMPFI_14613, AMPFI_14614	ORYLA15734, ORYLA07804
OG0005011	AMPFI_15318	ORYLA11320
OG0005012	AMPFI_15538	ORYLA06041
OG0005014	AMPFI_17363	ORYLA17365
OG0005038	AMPFI_21027	ORYLA15716
OG0005040	AMPFI_21488	ORYLA04085
OG0005041	AMPFI_08484	ORYLA07417, ORYLA14444
OG0005044	AMPFI_13860	ORYLA00181, ORYLA04418, ORYLA03645
OG0005045	AMPFI_21358	ORYLA11779, ORYLA05518
OG0005046	AMPFI_11261, AMPFI_09244	ORYLA14997
OG0005047	AMPFI_13077	ORYLA07987, ORYLA16877
OG0005048	AMPFI_08429	ORYLA06249
OG0005049	AMPFI_06620	ORYLA15459
OG0005050	AMPFI_07799	ORYLA05098
OG0005053	AMPFI_20121	ORYLA12920
OG0005055	AMPFI_06342	ORYLA08138, ORYLA05157
OG0005057	AMPFI_03161	ORYLA11617
OG0005058	AMPFI_02699, AMPFI_14957	ORYLA14562
OG0005059	AMPFI_02737	ORYLA18022
OG0005060	AMPFI_00924	ORYLA00757
OG0005061	AMPFI_13286, AMPFI_24020	ORYLA05876
OG0005062	AMPFI_01339	ORYLA18897
OG0005063	AMPFI_21643	ORYLA08091, ORYLA04992, ORYLA01429, ORYLA07360
OG0005065	AMPFI_08185	ORYLA00845
OG0005067	AMPFI_06227	ORYLA06411
OG0005068	AMPFI_00408	ORYLA04187
OG0005069	AMPFI_15704	ORYLA07911
OG0005071	AMPFI_03388	ORYLA09450, ORYLA06907, ORYLA03519
OG0005072	AMPFI_00383	ORYLA09737
OG0005073	AMPFI_06476	ORYLA01316
OG0005074	AMPFI_24516	ORYLA01438
OG0005075	AMPFI_08491	ORYLA10858
OG0005076	AMPFI_13565	ORYLA19805
OG0005077	AMPFI_13890	ORYLA14431
OG0005079	AMPFI_16949	ORYLA10129
OG0005080	AMPFI_09120	ORYLA05154, ORYLA10527, ORYLA11908, ORYLA08137
OG0005081	AMPFI_11429	ORYLA00039
OG0005082	AMPFI_24979	ORYLA06253
OG0005083	AMPFI_14766	ORYLA05152
OG0005084	AMPFI_08022	ORYLA15931, ORYLA14122, ORYLA15378
OG0005086	AMPFI_13597	ORYLA13730
OG0005088	AMPFI_05930	ORYLA13143
OG0005089	AMPFI_24280	ORYLA01494
OG0005090	AMPFI_25021	ORYLA16259
OG0005091	AMPFI_11028	ORYLA01452
OG0005092	AMPFI_20735, AMPFI_16134	ORYLA20203
OG0005093	AMPFI_19590, AMPFI_20055	ORYLA11522
OG0005096	AMPFI_24183	ORYLA07995
OG0005097	AMPFI_05168	ORYLA07754
OG0005098	AMPFI_05185	ORYLA09853
OG0005099	AMPFI_05559	ORYLA17020
OG0005100	AMPFI_06838	ORYLA05377
OG0005103	AMPFI_15936	ORYLA05437, ORYLA11616
OG0005104	AMPFI_13576	ORYLA12457
OG0005105	AMPFI_10501	ORYLA19769, ORYLA16892, ORYLA16723
OG0005106	AMPFI_08909	ORYLA09112
OG0005107	AMPFI_01687, AMPFI_08427	ORYLA15026
OG0005108	AMPFI_20166	ORYLA06871
OG0005109	AMPFI_19425	ORYLA16110
OG0005110	AMPFI_01900	ORYLA16260
OG0005111	AMPFI_16304, AMPFI_20253	ORYLA15628
OG0005112	AMPFI_00097	ORYLA04859
OG0005113	AMPFI_21279, AMPFI_21394	ORYLA10509
OG0005114	AMPFI_17350	ORYLA06945, ORYLA18260
OG0005115	AMPFI_13099	ORYLA08943, ORYLA18146
OG0005117	AMPFI_06331	ORYLA07138
OG0005118	AMPFI_09091	ORYLA16097
OG0005119	AMPFI_17532	ORYLA11586, ORYLA11661
OG0005120	AMPFI_02588	ORYLA08287
OG0005121	AMPFI_10900	ORYLA13922
OG0005122	AMPFI_10123	ORYLA13419
OG0005123	AMPFI_15356	ORYLA04628, ORYLA04442
OG0005124	AMPFI_09718	ORYLA11962
OG0005125	AMPFI_06966	ORYLA08177
OG0005126	AMPFI_19880	ORYLA02141
OG0005127	AMPFI_04608	ORYLA19578
OG0005129	AMPFI_15879	ORYLA00782, ORYLA16676
OG0005130	AMPFI_09648	ORYLA20408
OG0005131	AMPFI_24540	ORYLA05683
OG0005132	AMPFI_23371	ORYLA02063
OG0005133	AMPFI_22703	ORYLA09438
OG0005134	AMPFI_19445, AMPFI_04553	ORYLA16775
OG0005136	AMPFI_05964	ORYLA05026
OG0005138	AMPFI_24711	ORYLA11514
OG0005139	AMPFI_13761	ORYLA09370
OG0005140	AMPFI_14662	ORYLA14666, ORYLA12128
OG0005142	AMPFI_10677	ORYLA18083
OG0005143	AMPFI_20935	ORYLA13297
OG0005144	AMPFI_14298	ORYLA13423
OG0005145	AMPFI_18764, AMPFI_18763	ORYLA12040
OG0005146	AMPFI_12023	ORYLA10598, ORYLA10599
OG0005147	AMPFI_06011	ORYLA17699, ORYLA17700
OG0005150	AMPFI_21305	ORYLA01081, ORYLA03375
OG0005152	AMPFI_05387	ORYLA11257
OG0005154	AMPFI_12087	ORYLA06294
OG0005155	AMPFI_14736	ORYLA07470, ORYLA09918
OG0005156	AMPFI_15644	ORYLA18267
OG0005157	AMPFI_18312	ORYLA08193, ORYLA13971
OG0005158	AMPFI_24079	ORYLA08758
OG0005159	AMPFI_15273	ORYLA03163, ORYLA03164
OG0005160	AMPFI_10649	ORYLA07414
OG0005161	AMPFI_12018	ORYLA10872
OG0005162	AMPFI_10796	ORYLA19113, ORYLA13022
OG0005163	AMPFI_13127	ORYLA06264
OG0005164	AMPFI_14812	ORYLA01913
OG0005169	AMPFI_12756	ORYLA12684
OG0005172	AMPFI_09765	ORYLA15184, ORYLA15185, ORYLA16083, ORYLA16084
OG0005173	AMPFI_00076	ORYLA04804, ORYLA10351, ORYLA11421
OG0005175	AMPFI_07010	ORYLA01409
OG0005176	AMPFI_05296, AMPFI_04056	ORYLA18052
OG0005179	AMPFI_07671	ORYLA00353
OG0005180	AMPFI_05278	ORYLA20415, ORYLA20414
OG0005181	AMPFI_19361	ORYLA12225
OG0005182	AMPFI_08657	ORYLA17194, ORYLA19845
OG0005183	AMPFI_23269	ORYLA12373
OG0005184	AMPFI_08319	ORYLA09937
OG0005185	AMPFI_09573	ORYLA05393
OG0005187	AMPFI_09349	ORYLA10935
OG0005188	AMPFI_09298	ORYLA12247
OG0005189	AMPFI_20537	ORYLA09154
OG0005190	AMPFI_22510	ORYLA09437, ORYLA09145
OG0005191	AMPFI_11789	ORYLA17463
OG0005192	AMPFI_11586	ORYLA06933
OG0005193	AMPFI_03208	ORYLA14247
OG0005194	AMPFI_18040	ORYLA00421, ORYLA07172, ORYLA01288
OG0005195	AMPFI_14677	ORYLA20468
OG0005196	AMPFI_02731	ORYLA19084
OG0005197	AMPFI_16725	ORYLA08783
OG0005198	AMPFI_24470	ORYLA16847
OG0005199	AMPFI_06607	ORYLA10397, ORYLA11973
OG0005200	AMPFI_06657	ORYLA01894, ORYLA05875
OG0005201	AMPFI_05268	ORYLA20164
OG0005202	AMPFI_23023	ORYLA20064
OG0005203	AMPFI_19345	ORYLA04665
OG0005204	AMPFI_23698	ORYLA02593
OG0005205	AMPFI_17395	ORYLA09244
OG0005206	AMPFI_10906	ORYLA06873
OG0005208	AMPFI_08993	ORYLA00249
OG0005209	AMPFI_10041	ORYLA17000
OG0005210	AMPFI_02127, AMPFI_16171	ORYLA09263
OG0005212	AMPFI_08569	ORYLA14946
OG0005214	AMPFI_11027	ORYLA06679, ORYLA04601, ORYLA04602
OG0005215	AMPFI_08795	ORYLA06248
OG0005216	AMPFI_20146	ORYLA00602
OG0005217	AMPFI_10567	ORYLA08860
OG0005218	AMPFI_23658, AMPFI_04702	ORYLA05337
OG0005220	AMPFI_06412	ORYLA17205
OG0005221	AMPFI_15509	ORYLA07388
OG0005223	AMPFI_09732	ORYLA01784
OG0005224	AMPFI_13439	ORYLA10243
OG0005225	AMPFI_05077	ORYLA11064
OG0005226	AMPFI_21083	ORYLA11039
OG0005227	AMPFI_05617	ORYLA04497
OG0005228	AMPFI_06081	ORYLA18242
OG0005229	AMPFI_07754	ORYLA04458
