Orthogroup	AMPFI_ok	DANRE
OG0002751	AMPFI_12984, AMPFI_25256	DANRE41209, DANRE41208, DANRE41210
OG0002751	AMPFI_05705	DANRE41211
OG0002752	AMPFI_05334	DANRE24282
OG0002753	AMPFI_23417	DANRE36052, DANRE36049, DANRE36050, DANRE36051, DANRE31488, DANRE31487, DANRE31489
OG0002754	AMPFI_17705	DANRE26705, DANRE26703, DANRE24564
OG0002755	AMPFI_12496, AMPFI_21085	DANRE00410
OG0002756	AMPFI_12587	DANRE02210
OG0002757	AMPFI_21337	DANRE36933, DANRE39271, DANRE39270, DANRE15669
OG0002758	AMPFI_21608	DANRE01024, DANRE01025, DANRE01022, DANRE01023, DANRE07540, DANRE07539
OG0002760	AMPFI_07524, AMPFI_18680	DANRE31293, DANRE31294, DANRE25038, DANRE25039
OG0002761	AMPFI_20467	DANRE29979
OG0002762	AMPFI_07153	DANRE02197, DANRE36825, DANRE07594
OG0002764	AMPFI_02962	DANRE23216, DANRE08807, DANRE27809, DANRE27810
OG0002765	AMPFI_23588	DANRE01718, DANRE01717, DANRE09961, DANRE13656, DANRE25399, DANRE39159
OG0002767	AMPFI_06871	DANRE08564, DANRE15895, DANRE15898, DANRE15896, DANRE15897, DANRE15899
OG0002768	AMPFI_13374	DANRE01560, DANRE30765
OG0002769	AMPFI_22349	DANRE34871, DANRE18982, DANRE02561
OG0002771	AMPFI_13195	DANRE05166, DANRE10927
OG0002772	AMPFI_05332	DANRE40177
OG0002773	AMPFI_13423	DANRE16149, DANRE16150
OG0002774	AMPFI_13370	DANRE40158, DANRE38383, DANRE38382, DANRE10177
OG0002775	AMPFI_10550	DANRE10663
OG0002778	AMPFI_07383	DANRE37556, DANRE00537
OG0002779	AMPFI_15169, AMPFI_22130	DANRE22922, DANRE22920, DANRE22921
OG0002780	AMPFI_00723, AMPFI_15995	DANRE04044, DANRE04045
OG0002781	AMPFI_24323	DANRE29052, DANRE23365, DANRE42355, DANRE42354
OG0002782	AMPFI_15604	DANRE00885, DANRE00886, DANRE00887, DANRE37810, DANRE05170, DANRE16902
OG0002783	AMPFI_10592	DANRE34340
OG0002785	AMPFI_09225	DANRE02086, DANRE02084, DANRE34324
OG0002786	AMPFI_10570	DANRE10327, DANRE12873, DANRE21673, DANRE21672, DANRE21674, DANRE34858
OG0002787	AMPFI_17072	DANRE10603, DANRE13604, DANRE13607, DANRE13605, DANRE13606
OG0002788	AMPFI_10049	DANRE25185, DANRE25184, DANRE25183
OG0002790	AMPFI_20060	DANRE12223, DANRE12222
OG0002791	AMPFI_10851	DANRE30250, DANRE17081, DANRE26515, DANRE40129, DANRE00391
OG0002792	AMPFI_06948	DANRE12784, DANRE12785, DANRE12786, DANRE12787
OG0002793	AMPFI_15096	DANRE37882, DANRE37883, DANRE37885, DANRE37884
OG0002794	AMPFI_10094	DANRE00383, DANRE00382, DANRE21477, DANRE26511, DANRE26513, DANRE26512
OG0002795	AMPFI_11879	DANRE37649, DANRE34962, DANRE34961
OG0002797	AMPFI_09764	DANRE43071, DANRE05558, DANRE05559, DANRE05557, DANRE05556
OG0002799	AMPFI_18480	DANRE29651
OG0002811	AMPFI_24552	DANRE25597, DANRE25596, DANRE25594, DANRE25595, DANRE25593
OG0002812	AMPFI_07144	DANRE00123, DANRE00122, DANRE26811, DANRE02088, DANRE02089
OG0002813	AMPFI_02852	DANRE36904, DANRE14696, DANRE14695, DANRE12833, DANRE12832
OG0002814	AMPFI_14721	DANRE05363, DANRE05362, DANRE04350, DANRE16030, DANRE16031, DANRE20078
OG0002815	AMPFI_11656	DANRE10055, DANRE10054, DANRE17377, DANRE17376
OG0002816	AMPFI_11963	DANRE40080, DANRE40079, DANRE40081, DANRE27392, DANRE27393, DANRE27398, DANRE27397, DANRE27396, DANRE27394, DANRE27395
OG0002817	AMPFI_09538	DANRE11831, DANRE11832, DANRE18005, DANRE18002, DANRE18003, DANRE18004
OG0002818	AMPFI_12743	DANRE22761, DANRE12422, DANRE12423
OG0002819	AMPFI_10902	DANRE38045, DANRE23831, DANRE23832, DANRE36029
OG0002822	AMPFI_06239	DANRE30016, DANRE15451, DANRE30378, DANRE04075
OG0002823	AMPFI_08140	DANRE00544
OG0002824	AMPFI_07617	DANRE04182, DANRE27941, DANRE27940, DANRE42149
OG0002825	AMPFI_16668, AMPFI_07767	DANRE30695, DANRE30696
OG0002825	AMPFI_08434	DANRE30694, DANRE30697
OG0002826	AMPFI_24284	DANRE18654, DANRE18653, DANRE10738, DANRE10739, DANRE18655, DANRE35072, DANRE13325
OG0002827	AMPFI_21359, AMPFI_18809	DANRE17408, DANRE17409
OG0002829	AMPFI_05118	DANRE29078, DANRE03592, DANRE03591
OG0002830	AMPFI_03490, AMPFI_24789, AMPFI_02825	DANRE17943, DANRE17942, DANRE11719, DANRE10775, DANRE35075, DANRE37933
OG0002831	AMPFI_07272	DANRE12480, DANRE12481, DANRE12482, DANRE12483
OG0002833	AMPFI_18453	DANRE30142, DANRE30143, DANRE24727
OG0002835	AMPFI_09569	DANRE10059, DANRE13741, DANRE11099
OG0002836	AMPFI_22190	DANRE08766, DANRE40454
OG0002837	AMPFI_19230	DANRE24271, DANRE38996, DANRE17835
OG0002838	AMPFI_01922, AMPFI_15899	DANRE05247, DANRE05246, DANRE05248, DANRE15690
OG0002839	AMPFI_07109, AMPFI_07149	DANRE09419
OG0002840	AMPFI_04988	DANRE38625, DANRE38624, DANRE18870, DANRE18869
OG0002841	AMPFI_07580, AMPFI_19028	DANRE31234, DANRE31233, DANRE31235
OG0002842	AMPFI_12776	DANRE33249, DANRE17900
OG0002844	AMPFI_20609, AMPFI_16356	DANRE20600
OG0002844	AMPFI_16951	DANRE20599, DANRE22617
OG0002845	AMPFI_21727	DANRE39162
OG0002846	AMPFI_18908	DANRE11812
OG0002848	AMPFI_19569, AMPFI_03140	DANRE23949, DANRE23950
OG0002849	AMPFI_00403	DANRE24960, DANRE38544, DANRE13903
OG0002850	AMPFI_09530, AMPFI_05872	DANRE13274, DANRE27626
OG0002851	AMPFI_20208	DANRE00837, DANRE00836, DANRE08822, DANRE08823, DANRE11966
OG0002853	AMPFI_14463	DANRE38503, DANRE12751, DANRE19608, DANRE19607, DANRE19606, DANRE21736
OG0002854	AMPFI_25053	DANRE17653, DANRE17654, DANRE17652
OG0002855	AMPFI_09976, AMPFI_00298	DANRE07732, DANRE07731
OG0002856	AMPFI_07252	DANRE21584, DANRE21583, DANRE21585, DANRE14919, DANRE14920
OG0002858	AMPFI_10012	DANRE14299, DANRE14298, DANRE38866
OG0002860	AMPFI_02972	DANRE29389
OG0002861	AMPFI_07587	DANRE38967
OG0002862	AMPFI_18715	DANRE01137, DANRE01138, DANRE14198, DANRE10647, DANRE09064
OG0002863	AMPFI_25849	DANRE33421
OG0002864	AMPFI_09894	DANRE27681, DANRE27680
OG0002865	AMPFI_24394, AMPFI_14864, AMPFI_11679, AMPFI_19978	DANRE10877
OG0002866	AMPFI_10220	DANRE43391, DANRE00406
OG0002868	AMPFI_07069	DANRE40637, DANRE40638
OG0002869	AMPFI_14713	DANRE24450, DANRE27669, DANRE27668, DANRE27667, DANRE02445, DANRE02444, DANRE40032
OG0002870	AMPFI_12342	DANRE11980, DANRE11979
OG0002871	AMPFI_25093	DANRE38954
OG0002872	AMPFI_02793	DANRE14979
OG0002873	AMPFI_19048, AMPFI_00955	DANRE29393, DANRE29392, DANRE29391
OG0002874	AMPFI_15785	DANRE41270, DANRE41271, DANRE31582, DANRE31581
OG0002875	AMPFI_14586	DANRE18745
OG0002876	AMPFI_10499	DANRE37111, DANRE37110, DANRE05881, DANRE05880
OG0002877	AMPFI_08793, AMPFI_00713	DANRE01833, DANRE01834, DANRE01832
OG0002878	AMPFI_25829	DANRE25363, DANRE10599
OG0002879	AMPFI_07703	DANRE15214, DANRE15211, DANRE15209, DANRE15210, DANRE15212, DANRE05524
OG0002880	AMPFI_25969	DANRE17261
OG0002882	AMPFI_00638	DANRE02825
OG0002883	AMPFI_17094	DANRE05108, DANRE05109
OG0002884	AMPFI_23066, AMPFI_11571	DANRE36631
OG0002885	AMPFI_12876	DANRE35272
OG0002885	AMPFI_07403, AMPFI_06740, AMPFI_15465, AMPFI_03981, AMPFI_24036	DANRE35121, DANRE33273, DANRE33276, DANRE33275, DANRE33274
OG0002887	AMPFI_00133	DANRE18986, DANRE18985
OG0002889	AMPFI_18322, AMPFI_06058, AMPFI_21584	DANRE39741, DANRE39742, DANRE02420, DANRE30957, DANRE30958, DANRE30959
OG0002891	AMPFI_04475	DANRE30130, DANRE16952
OG0002892	AMPFI_07057	DANRE30274, DANRE40138, DANRE40139, DANRE35192, DANRE35190, DANRE35191, DANRE19158, DANRE19157, DANRE19160, DANRE19159
OG0002893	AMPFI_10355	DANRE16201, DANRE16200, DANRE16202, DANRE16199
OG0002894	AMPFI_06382	DANRE11217, DANRE11216, DANRE04763, DANRE04762, DANRE04764, DANRE04765
OG0002895	AMPFI_06498	DANRE30939, DANRE40535, DANRE02366
OG0002896	AMPFI_16510	DANRE35909, DANRE41536, DANRE27083, DANRE23837, DANRE41537
OG0002897	AMPFI_09968	DANRE35476, DANRE35474, DANRE35475
OG0002898	AMPFI_09550	DANRE16262, DANRE16261, DANRE16260
OG0002899	AMPFI_14669	DANRE09288, DANRE09287, DANRE36325
OG0002900	AMPFI_20780	DANRE12889, DANRE14486, DANRE14487
OG0002901	AMPFI_08252	DANRE18173, DANRE18172
OG0002902	AMPFI_12583	DANRE30424, DANRE03373
OG0002903	AMPFI_03038	DANRE09164, DANRE09166, DANRE09165
OG0002904	AMPFI_09248	DANRE42980, DANRE42981
OG0002905	AMPFI_08369	DANRE22952, DANRE22954, DANRE27661, DANRE27660
OG0002907	AMPFI_19275	DANRE00225, DANRE00223, DANRE00224, DANRE12875, DANRE12874, DANRE12876
OG0002908	AMPFI_07872	DANRE23356, DANRE23357
OG0002909	AMPFI_05496	DANRE40488, DANRE40486, DANRE40487, DANRE30879, DANRE30880
OG0002910	AMPFI_10619	DANRE30866
OG0002911	AMPFI_10616	DANRE05242, DANRE05241, DANRE00632, DANRE00631
OG0002912	AMPFI_11212	DANRE38633, DANRE38632
OG0002913	AMPFI_19285	DANRE23914, DANRE26672, DANRE06874, DANRE26185, DANRE26184
OG0002915	AMPFI_13472	DANRE12827, DANRE12826, DANRE27309
OG0002916	AMPFI_06848	DANRE02144, DANRE02145, DANRE00486, DANRE00485
OG0002917	AMPFI_14499	DANRE13269, DANRE13268
OG0002919	AMPFI_02349	DANRE38978, DANRE38976, DANRE38977, DANRE27062, DANRE27061, DANRE01876, DANRE01877
OG0002921	AMPFI_10790, AMPFI_19297	DANRE29158
OG0002922	AMPFI_12284	DANRE04518, DANRE04517, DANRE04519, DANRE00634, DANRE00633, DANRE00635
OG0002923	AMPFI_15546	DANRE12811, DANRE14686, DANRE14684, DANRE14685, DANRE37058
OG0002924	AMPFI_17370	DANRE38511, DANRE12737, DANRE19086, DANRE19087
OG0002925	AMPFI_19388	DANRE10222, DANRE10223, DANRE36912, DANRE15101
OG0002926	AMPFI_22948	DANRE34322, DANRE34323, DANRE21574, DANRE21575
OG0002927	AMPFI_24232	DANRE09831, DANRE09830
OG0002944	AMPFI_19187	DANRE18767, DANRE18766, DANRE22390, DANRE24085
OG0002947	AMPFI_12962	DANRE10152, DANRE10153, DANRE10154
OG0002949	AMPFI_13293, AMPFI_13294	DANRE09990, DANRE09991
OG0002952	AMPFI_03711	DANRE06807, DANRE06808, DANRE20237
OG0002953	AMPFI_18432	DANRE01659, DANRE01655, DANRE01657, DANRE01656, DANRE01658
OG0002954	AMPFI_05502	DANRE38940, DANRE25783
OG0002955	AMPFI_14821	DANRE05511
OG0002956	AMPFI_08178	DANRE21694, DANRE21695, DANRE28355, DANRE28354, DANRE33265, DANRE33266
OG0002957	AMPFI_00571	DANRE42141, DANRE42142, DANRE42144, DANRE42143
OG0002959	AMPFI_18590	DANRE11880
OG0002960	AMPFI_17548	DANRE14553
OG0002961	AMPFI_15797, AMPFI_04166	DANRE24668, DANRE24669
OG0002962	AMPFI_14869	DANRE03655, DANRE03654, DANRE03656, DANRE30303, DANRE30302
OG0002964	AMPFI_14124	DANRE29981
OG0002965	AMPFI_07076	DANRE04582
OG0002966	AMPFI_08237	DANRE36185
OG0002967	AMPFI_11661	DANRE08054, DANRE08053, DANRE08052, DANRE34156
OG0002968	AMPFI_05414	DANRE36282
OG0002971	AMPFI_07105	DANRE10191, DANRE10190, DANRE36910, DANRE10064, DANRE10229
OG0002973	AMPFI_13787	DANRE02875, DANRE43269
OG0002974	AMPFI_12501	DANRE10580, DANRE10579, DANRE10581, DANRE38604
OG0002976	AMPFI_15200	DANRE34839, DANRE34841, DANRE34840
OG0002977	AMPFI_22891	DANRE08323, DANRE08322
OG0002978	AMPFI_11885	DANRE35229, DANRE35228, DANRE07269, DANRE18661, DANRE12048
OG0002979	AMPFI_09921	DANRE30626, DANRE30628, DANRE30627, DANRE11344
OG0002981	AMPFI_19892	DANRE27435, DANRE27434, DANRE27436
OG0002982	AMPFI_02827	DANRE43008, DANRE43009
OG0002983	AMPFI_14269	DANRE04558, DANRE35676, DANRE36478
OG0002984	AMPFI_07036	DANRE09046
OG0002985	AMPFI_17949	DANRE28806, DANRE21915
OG0002986	AMPFI_23973, AMPFI_17447, AMPFI_24866	DANRE40518, DANRE40519, DANRE36833, DANRE12782, DANRE12783
OG0002987	AMPFI_13529	DANRE23368, DANRE06719
OG0002988	AMPFI_12185	DANRE35776, DANRE41716
OG0002989	AMPFI_07541	DANRE22802, DANRE22801, DANRE22258
OG0002990	AMPFI_17712	DANRE20457, DANRE20456
OG0002992	AMPFI_21162	DANRE38774, DANRE38775, DANRE38773, DANRE23142
OG0002994	AMPFI_24153	DANRE09752, DANRE14545
OG0002996	AMPFI_00900	DANRE12407, DANRE22403, DANRE22404, DANRE02484, DANRE02485
OG0002998	AMPFI_15937	DANRE25591, DANRE40334
OG0003001	AMPFI_06603	DANRE24877, DANRE27015, DANRE27016
OG0003002	AMPFI_16659	DANRE35876, DANRE41576, DANRE41575
OG0003003	AMPFI_06580	DANRE10097, DANRE10096, DANRE14195, DANRE18308
OG0003004	AMPFI_06638	DANRE11793, DANRE11792, DANRE19678, DANRE13171
OG0003005	AMPFI_04141, AMPFI_25494	DANRE05976, DANRE05975
OG0003006	AMPFI_24175	DANRE30148, DANRE24720, DANRE30149, DANRE24721, DANRE30147
OG0003007	AMPFI_08137	DANRE39995, DANRE15988, DANRE35426
OG0003008	AMPFI_17468	DANRE34300, DANRE34301, DANRE26502, DANRE26501, DANRE36457, DANRE36456, DANRE36455
OG0003009	AMPFI_16716, AMPFI_01436	DANRE09247, DANRE13822, DANRE13823, DANRE09791, DANRE09790, DANRE27983
OG0003010	AMPFI_05162	DANRE03320
OG0003011	AMPFI_10396, AMPFI_10397, AMPFI_24907	DANRE35624, DANRE35625, DANRE28716, DANRE15480, DANRE15481, DANRE15482
OG0003012	AMPFI_19750	DANRE02194, DANRE41182, DANRE01474, DANRE01475
OG0003013	AMPFI_21222	DANRE42634, DANRE09494, DANRE09495
OG0003014	AMPFI_03270	DANRE18904, DANRE18903, DANRE11632, DANRE11631
OG0003016	AMPFI_01985, AMPFI_21862	DANRE15754, DANRE07659, DANRE07660
OG0003017	AMPFI_05503, AMPFI_14328	DANRE14386
OG0003018	AMPFI_00574	DANRE20107
OG0003019	AMPFI_03647	DANRE17944
OG0003021	AMPFI_15897	DANRE03715
OG0003022	AMPFI_05254	DANRE06629, DANRE06630
OG0003023	AMPFI_02293	DANRE07888, DANRE00144, DANRE39454
OG0003024	AMPFI_06872	DANRE10956, DANRE10955, DANRE10957, DANRE10954, DANRE18319
OG0003025	AMPFI_18961	DANRE40022, DANRE28911, DANRE28912, DANRE28914, DANRE28913, DANRE27235, DANRE27234, DANRE27233
OG0003026	AMPFI_09871	DANRE02962, DANRE02961, DANRE02966, DANRE02965, DANRE02964, DANRE02963
OG0003027	AMPFI_03279	DANRE39832, DANRE25253, DANRE25255, DANRE25254
OG0003028	AMPFI_20635	DANRE14928, DANRE14929, DANRE14927
OG0003029	AMPFI_10314	DANRE14128, DANRE12524
OG0003030	AMPFI_09536	DANRE17646, DANRE17647, DANRE17166, DANRE30218
OG0003031	AMPFI_16204	DANRE29907, DANRE29909, DANRE29910, DANRE24162, DANRE24161, DANRE24164
OG0003033	AMPFI_17482	DANRE15199
OG0003034	AMPFI_07400	DANRE16812, DANRE16811, DANRE16814, DANRE16815, DANRE16813
OG0003035	AMPFI_10841	DANRE21581, DANRE21582, DANRE34776
OG0003036	AMPFI_21230, AMPFI_06381	DANRE28031, DANRE21834
OG0003037	AMPFI_21315, AMPFI_14720	DANRE35225
OG0003038	AMPFI_00219	DANRE08049, DANRE08047, DANRE00008, DANRE10299, DANRE10300
OG0003040	AMPFI_23093	DANRE37975
OG0003041	AMPFI_25734	DANRE10564, DANRE10563, DANRE10565, DANRE10566
OG0003042	AMPFI_08345	DANRE41500, DANRE41501
OG0003043	AMPFI_18326	DANRE17899
OG0003044	AMPFI_04020, AMPFI_18286, AMPFI_20130	DANRE35015
OG0003045	AMPFI_07217	DANRE40089
OG0003045	AMPFI_13291	DANRE07636
OG0003046	AMPFI_18791	DANRE25428, DANRE28175
OG0003048	AMPFI_03382	DANRE25331, DANRE25330, DANRE25329, DANRE28173, DANRE28172, DANRE28174
OG0003049	AMPFI_20646, AMPFI_19686	DANRE39565, DANRE36440, DANRE26464, DANRE26462, DANRE26463
OG0003051	AMPFI_17401, AMPFI_05774	DANRE07546, DANRE42090, DANRE42091
OG0003052	AMPFI_08673	DANRE16627, DANRE16629, DANRE16628
OG0003053	AMPFI_17366	DANRE00436, DANRE00433, DANRE00434, DANRE00437, DANRE00435
OG0003054	AMPFI_22668	DANRE15239, DANRE15238, DANRE15240, DANRE42471, DANRE15241
OG0003055	AMPFI_11766, AMPFI_11765	DANRE28317, DANRE20958, DANRE20959, DANRE20960, DANRE40002
OG0003057	AMPFI_14919	DANRE08967, DANRE18180, DANRE18179, DANRE18178
OG0003058	AMPFI_06004	DANRE17348, DANRE24903
OG0003059	AMPFI_15093	DANRE16710, DANRE11335, DANRE11333, DANRE11334
OG0003060	AMPFI_01289	DANRE30122, DANRE26566, DANRE20937
OG0003062	AMPFI_05505	DANRE26319, DANRE26318, DANRE26317, DANRE12172
OG0003063	AMPFI_19748	DANRE30956, DANRE30955, DANRE30954, DANRE25886, DANRE25887
OG0003065	AMPFI_15613	DANRE09785, DANRE09786, DANRE09784, DANRE14089, DANRE14090
OG0003066	AMPFI_04842	DANRE25448, DANRE31281
OG0003067	AMPFI_00869	DANRE05228, DANRE05227, DANRE05229, DANRE16643, DANRE16644, DANRE41232, DANRE41233
OG0003069	AMPFI_01696, AMPFI_01610	DANRE13563, DANRE09930, DANRE13564
OG0003070	AMPFI_03671	DANRE39410, DANRE16309, DANRE41194, DANRE04436, DANRE03233, DANRE03234
OG0003071	AMPFI_04750	DANRE06371, DANRE06372, DANRE42880, DANRE19934, DANRE07027, DANRE15755
OG0003072	AMPFI_06677	DANRE21203, DANRE21204, DANRE30787, DANRE30788
OG0003073	AMPFI_22163	DANRE00917
OG0003073	AMPFI_07918	DANRE36055, DANRE36054, DANRE36053
OG0003074	AMPFI_10857	DANRE40534, DANRE14153, DANRE14152, DANRE09218, DANRE09217, DANRE09216
OG0003075	AMPFI_17754, AMPFI_11341	DANRE24279
OG0003077	AMPFI_17607	DANRE30068, DANRE30069, DANRE30345, DANRE30346
OG0003078	AMPFI_19761	DANRE02904
OG0003079	AMPFI_20005	DANRE21757, DANRE19386, DANRE28143, DANRE21756
OG0003080	AMPFI_21435	DANRE06522, DANRE06523, DANRE15345, DANRE43017, DANRE42865, DANRE06526, DANRE12213, DANRE27631
OG0003101	AMPFI_08193	DANRE11473, DANRE24368, DANRE40300
OG0003104	AMPFI_15625	DANRE34200, DANRE36452, DANRE36450, DANRE36451
OG0003105	AMPFI_14075, AMPFI_15981	DANRE06202, DANRE06203, DANRE06204
OG0003107	AMPFI_06817	DANRE12324, DANRE39342
OG0003108	AMPFI_12830	DANRE25882, DANRE25879, DANRE25880
OG0003110	AMPFI_05396	DANRE42418, DANRE42417
OG0003111	AMPFI_13874	DANRE24570, DANRE35647, DANRE35648, DANRE35646
OG0003112	AMPFI_09342, AMPFI_10797	DANRE04574, DANRE04573, DANRE04575
OG0003113	AMPFI_10115	DANRE18781, DANRE18782, DANRE11714
OG0003114	AMPFI_08644	DANRE39250, DANRE39249, DANRE19962
OG0003115	AMPFI_12376	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457
OG0003116	AMPFI_07231	DANRE02637, DANRE02636, DANRE07107
OG0003118	AMPFI_05302	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363
OG0003120	AMPFI_02893	DANRE03267
OG0003121	AMPFI_05935	DANRE12731, DANRE28362, DANRE21700
OG0003122	AMPFI_07060	DANRE11723, DANRE11724
OG0003122	AMPFI_18355	DANRE30751
OG0003123	AMPFI_23842	DANRE09106, DANRE14297, DANRE12710
OG0003124	AMPFI_09122	DANRE19479, DANRE19478
OG0003125	AMPFI_24478	DANRE27728, DANRE27726, DANRE27727
OG0003127	AMPFI_12664	DANRE05629
OG0003128	AMPFI_03704	DANRE16305
OG0003130	AMPFI_14227	DANRE08300, DANRE08301, DANRE08299
OG0003131	AMPFI_03461	DANRE39602, DANRE39603
OG0003132	AMPFI_20089	DANRE15060, DANRE15061
OG0003133	AMPFI_15824, AMPFI_15823, AMPFI_07281	DANRE12809, DANRE12810, DANRE12808
OG0003135	AMPFI_07186	DANRE08191
OG0003136	AMPFI_10904	DANRE35065, DANRE12101, DANRE11278
OG0003137	AMPFI_22046, AMPFI_15935, AMPFI_18922	DANRE26190
OG0003140	AMPFI_24399	DANRE39516, DANRE24971, DANRE24972, DANRE24970, DANRE39086
OG0003141	AMPFI_11907	DANRE20615, DANRE14046, DANRE14045
OG0003142	AMPFI_05828	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323
OG0003143	AMPFI_15571	DANRE14551, DANRE14550, DANRE09886
OG0003144	AMPFI_06226	DANRE00783, DANRE00782, DANRE00786, DANRE00785
OG0003145	AMPFI_00786, AMPFI_00787	DANRE36307, DANRE36308, DANRE26624
OG0003146	AMPFI_23986	DANRE17747, DANRE17748
OG0003147	AMPFI_17466	DANRE06463, DANRE06464
OG0003148	AMPFI_04210	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993
OG0003150	AMPFI_11497	DANRE06878, DANRE06879, DANRE42088
OG0003153	AMPFI_03883	DANRE36866, DANRE36864
OG0003154	AMPFI_15942	DANRE26477
OG0003157	AMPFI_06068, AMPFI_24828	DANRE19807
OG0003158	AMPFI_15277	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849
OG0003159	AMPFI_14863	DANRE00330, DANRE39548, DANRE05243
OG0003160	AMPFI_09161	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117
OG0003161	AMPFI_17564	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062
OG0003162	AMPFI_13113	DANRE17764, DANRE05683, DANRE08820
OG0003163	AMPFI_17039	DANRE40155, DANRE40154, DANRE25816, DANRE25817
OG0003164	AMPFI_11016	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697
OG0003165	AMPFI_06521	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525
OG0003166	AMPFI_19039	DANRE16104, DANRE16105
OG0003167	AMPFI_17956	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935
OG0003168	AMPFI_03578	DANRE29309, DANRE15435, DANRE15436, DANRE15437
OG0003171	AMPFI_11830	DANRE26972, DANRE26973, DANRE18285, DANRE18286, DANRE18287
OG0003172	AMPFI_08998	DANRE42756
OG0003173	AMPFI_11484	DANRE16306, DANRE16307
OG0003174	AMPFI_17590	DANRE06246, DANRE06247, DANRE06245
OG0003175	AMPFI_09988	DANRE10507, DANRE42689, DANRE14253
OG0003176	AMPFI_23239, AMPFI_17575, AMPFI_02070, AMPFI_18132, AMPFI_09902, AMPFI_00821	DANRE13495, DANRE13496
OG0003177	AMPFI_02148	DANRE16368, DANRE16367
OG0003178	AMPFI_21542	DANRE08964, DANRE11055
OG0003180	AMPFI_17000	DANRE07584, DANRE19907, DANRE34980, DANRE39646, DANRE39645, DANRE39647, DANRE39648
OG0003181	AMPFI_05848	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148
OG0003182	AMPFI_06707	DANRE28251
OG0003183	AMPFI_05467	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557
OG0003184	AMPFI_23894	DANRE08170, DANRE08169, DANRE39240
OG0003185	AMPFI_16164	DANRE31277, DANRE39287, DANRE31275, DANRE31276, DANRE31274
OG0003188	AMPFI_13872	DANRE00343, DANRE25991, DANRE38344, DANRE34574
OG0003189	AMPFI_11974	DANRE00005, DANRE00004
OG0003190	AMPFI_13799	DANRE15815
OG0003191	AMPFI_23926	DANRE35621, DANRE35620, DANRE23032, DANRE23033
OG0003193	AMPFI_08357	DANRE16196, DANRE16197, DANRE41842, DANRE16198
OG0003195	AMPFI_08565	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350
OG0003196	AMPFI_23755	DANRE10235
OG0003200	AMPFI_11226, AMPFI_08232	DANRE04616, DANRE04615
OG0003201	AMPFI_06330	DANRE30707
OG0003202	AMPFI_12487	DANRE25272, DANRE00416, DANRE00417
OG0003203	AMPFI_08213	DANRE14965, DANRE13754
OG0003204	AMPFI_10237	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011
OG0003205	AMPFI_00728	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573
OG0003206	AMPFI_16692, AMPFI_25733	DANRE28861
OG0003207	AMPFI_20327	DANRE36071, DANRE30681
OG0003208	AMPFI_10645	DANRE40086
OG0003210	AMPFI_24764	DANRE19116, DANRE19117, DANRE40210, DANRE26478
OG0003212	AMPFI_00027	DANRE39811, DANRE39812, DANRE31617, DANRE31616
OG0003213	AMPFI_04022	DANRE26968, DANRE26967
OG0003214	AMPFI_06762	DANRE41512
OG0003215	AMPFI_14832	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052
OG0003217	AMPFI_25160, AMPFI_23505	DANRE01890, DANRE19010
OG0003218	AMPFI_26015	DANRE20503, DANRE20504
OG0003219	AMPFI_06216	DANRE15939, DANRE15938, DANRE15940
OG0003220	AMPFI_12091	DANRE14233, DANRE10112
OG0003221	AMPFI_11291	DANRE15085, DANRE15029, DANRE15030
OG0003222	AMPFI_03429	DANRE39352, DANRE12322, DANRE24319
OG0003223	AMPFI_04078	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863
OG0003224	AMPFI_21120	DANRE21388, DANRE21387, DANRE42645, DANRE01731
OG0003225	AMPFI_05427	DANRE00960
OG0003226	AMPFI_01909	DANRE38654
OG0003228	AMPFI_18339	DANRE17723, DANRE17725, DANRE17724, DANRE17726
OG0003229	AMPFI_09992	DANRE00332
OG0003230	AMPFI_01229	DANRE04385
OG0003231	AMPFI_01710	DANRE02077, DANRE02078, DANRE02079, DANRE02076
OG0003232	AMPFI_02064	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262
OG0003234	AMPFI_08950	DANRE06014
OG0003235	AMPFI_16999	DANRE22427, DANRE22430, DANRE22429
