Orthogroup	AMPFI_ok	AENJA_ok
OG0004687	AMPFI_00174	AENJA_26633
OG0004689	AMPFI_21900	AENJA_26700
OG0004691	AMPFI_01160	AENJA_26781
OG0004728	AMPFI_04640	AENJA_00010
OG0004729	AMPFI_10812	AENJA_00229
OG0004730	AMPFI_05571	AENJA_00270
OG0004731	AMPFI_11718	AENJA_00435
OG0004732	AMPFI_18249	AENJA_00454
OG0004733	AMPFI_22957, AMPFI_11858	AENJA_00482
OG0004735	AMPFI_25124	AENJA_00527
OG0004736	AMPFI_11087	AENJA_00579
OG0004736	AMPFI_07818	AENJA_06583
OG0004738	AMPFI_07087	AENJA_00974
OG0004739	AMPFI_08184	AENJA_00833
OG0004742	AMPFI_03092	AENJA_00933
OG0004743	AMPFI_10767	AENJA_00975
OG0004744	AMPFI_19272	AENJA_01048
OG0004746	AMPFI_19674, AMPFI_18690	AENJA_01964
OG0004747	AMPFI_10895	AENJA_02204
OG0004748	AMPFI_16408	AENJA_25929, AENJA_25930, AENJA_02212
OG0004750	AMPFI_10971, AMPFI_20422	AENJA_02329
OG0004752	AMPFI_22656	AENJA_02350
OG0004753	AMPFI_08914	AENJA_02412
OG0004754	AMPFI_15484	AENJA_02418
OG0004755	AMPFI_08870	AENJA_02461
OG0004756	AMPFI_06143	AENJA_02560
OG0004757	AMPFI_11259	AENJA_02653
OG0004758	AMPFI_16926	AENJA_02719
OG0004759	AMPFI_10483	AENJA_02782
OG0004760	AMPFI_11919	AENJA_02947
OG0004761	AMPFI_00468, AMPFI_03402	AENJA_03060
OG0004762	AMPFI_12646	AENJA_15891
OG0004763	AMPFI_06171	AENJA_03524
OG0004764	AMPFI_10963	AENJA_03553
OG0004765	AMPFI_16840	AENJA_03642
OG0004766	AMPFI_10947	AENJA_03824
OG0004767	AMPFI_03725	AENJA_03880
OG0004768	AMPFI_02297	AENJA_03887
OG0004769	AMPFI_12928	AENJA_04019
OG0004770	AMPFI_09864, AMPFI_14159	AENJA_04020
OG0004771	AMPFI_03956, AMPFI_24380	AENJA_04031
OG0004773	AMPFI_12207	AENJA_06412
OG0004774	AMPFI_17254	AENJA_04499
OG0004775	AMPFI_08271	AENJA_04683, AENJA_14667
OG0004776	AMPFI_06080	AENJA_04694
OG0004777	AMPFI_15904	AENJA_04780
OG0004779	AMPFI_05691	AENJA_19733, AENJA_05191
OG0004780	AMPFI_17581, AMPFI_18799	AENJA_05301
OG0004781	AMPFI_00959	AENJA_05335
OG0004781	AMPFI_00874	AENJA_05336
OG0004782	AMPFI_19692, AMPFI_12306	AENJA_05376
OG0004783	AMPFI_11121	AENJA_05756
OG0004784	AMPFI_12120	AENJA_05766
OG0004785	AMPFI_04729	AENJA_05817
OG0004786	AMPFI_14608	AENJA_05823
OG0004786	AMPFI_12282	AENJA_22606
OG0004787	AMPFI_11451	AENJA_05829
OG0004789	AMPFI_21163	AENJA_06213
OG0004790	AMPFI_12637	AENJA_06220
OG0004791	AMPFI_10450	AENJA_06248
OG0004792	AMPFI_23180	AENJA_06378
OG0004793	AMPFI_02788	AENJA_06468
OG0004794	AMPFI_07779	AENJA_06550
OG0004796	AMPFI_00112	AENJA_06612
OG0004797	AMPFI_08354	AENJA_06655
OG0004798	AMPFI_21019	AENJA_06749
OG0004799	AMPFI_03436	AENJA_06797
OG0004800	AMPFI_08239	AENJA_18629
OG0004800	AMPFI_13583	AENJA_18628, AENJA_06886
OG0004801	AMPFI_05782	AENJA_07057, AENJA_07060
OG0004802	AMPFI_22430	AENJA_07061
OG0004803	AMPFI_16240	AENJA_07208
OG0004804	AMPFI_11776	AENJA_07395
OG0004805	AMPFI_10996	AENJA_07591
OG0004806	AMPFI_21112	AENJA_07769
OG0004807	AMPFI_01734	AENJA_14345, AENJA_07814
OG0004808	AMPFI_18270	AENJA_07815
OG0004809	AMPFI_01159	AENJA_07834
OG0004810	AMPFI_07979	AENJA_07988
OG0004811	AMPFI_12149	AENJA_07997
OG0004812	AMPFI_15106	AENJA_08047
OG0004813	AMPFI_11409	AENJA_08093
OG0004814	AMPFI_09238	AENJA_08117
OG0004815	AMPFI_03206	AENJA_08187
OG0004816	AMPFI_05512	AENJA_08251
OG0004817	AMPFI_04912	AENJA_08281
OG0004818	AMPFI_00367	AENJA_08517
OG0004819	AMPFI_18033	AENJA_08530
OG0004820	AMPFI_10350	AENJA_08918
OG0004822	AMPFI_10239	AENJA_09116
OG0004823	AMPFI_10528	AENJA_09117
OG0004825	AMPFI_09412	AENJA_09280
OG0004826	AMPFI_16801	AENJA_09359
OG0004828	AMPFI_05734	AENJA_09627
OG0004829	AMPFI_14364	AENJA_09743
OG0004830	AMPFI_14688	AENJA_09877
OG0004831	AMPFI_23688	AENJA_09893
OG0004832	AMPFI_13436	AENJA_09922
OG0004833	AMPFI_15371	AENJA_09996
OG0004834	AMPFI_06390	AENJA_10100
OG0004835	AMPFI_18648	AENJA_10287
OG0004836	AMPFI_09314	AENJA_10309
OG0004837	AMPFI_07200	AENJA_10362
OG0004838	AMPFI_00523	AENJA_10479
OG0004839	AMPFI_22867	AENJA_10621
OG0004840	AMPFI_15455	AENJA_10771
OG0004841	AMPFI_04987	AENJA_10828
OG0004842	AMPFI_12464	AENJA_10831
OG0004844	AMPFI_06737	AENJA_11067
OG0004845	AMPFI_23989	AENJA_11102
OG0004846	AMPFI_05670	AENJA_11191
OG0004847	AMPFI_24455	AENJA_11225
OG0004848	AMPFI_01262	AENJA_11309
OG0004849	AMPFI_05494	AENJA_11321
OG0004850	AMPFI_12227	AENJA_11412
OG0004852	AMPFI_02203, AMPFI_02204	AENJA_11559
OG0004854	AMPFI_09220	AENJA_11701
OG0004855	AMPFI_05138	AENJA_11702
OG0004856	AMPFI_08133	AENJA_11708
OG0004857	AMPFI_24333, AMPFI_18826	AENJA_11918
OG0004858	AMPFI_04485	AENJA_12040
OG0004859	AMPFI_07001	AENJA_12107
OG0004860	AMPFI_21186	AENJA_12135
OG0004861	AMPFI_14242	AENJA_12181
OG0004862	AMPFI_07100	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	AMPFI_07510	AENJA_12291
OG0004864	AMPFI_12101	AENJA_12322
OG0004865	AMPFI_20573, AMPFI_25525	AENJA_12376
OG0004866	AMPFI_18789	AENJA_12555
OG0004867	AMPFI_06982, AMPFI_08324	AENJA_12713
OG0004868	AMPFI_16937	AENJA_12819
OG0004869	AMPFI_06152	AENJA_12936
OG0004870	AMPFI_12026	AENJA_12972
OG0004871	AMPFI_25922	AENJA_13199
OG0004872	AMPFI_13216	AENJA_13238
OG0004873	AMPFI_06741	AENJA_13320
OG0004874	AMPFI_25899	AENJA_13351
OG0004875	AMPFI_05988	AENJA_13517
OG0004876	AMPFI_03923	AENJA_13651
OG0004879	AMPFI_08418	AENJA_13900
OG0004880	AMPFI_19336	AENJA_14006
OG0004881	AMPFI_17196	AENJA_14067
OG0004882	AMPFI_11328	AENJA_14071
OG0004883	AMPFI_02640	AENJA_14293
OG0004884	AMPFI_23984	AENJA_14362, AENJA_15468
OG0004885	AMPFI_10375	AENJA_14400
OG0004886	AMPFI_08413	AENJA_14557
OG0004887	AMPFI_11151	AENJA_14679
OG0004888	AMPFI_13557	AENJA_14916
OG0004889	AMPFI_09646	AENJA_15082
OG0004890	AMPFI_15395	AENJA_15359
OG0004891	AMPFI_02413	AENJA_15447
OG0004892	AMPFI_12844	AENJA_15515
OG0004893	AMPFI_07205	AENJA_15519
OG0004894	AMPFI_11572	AENJA_15564
OG0004895	AMPFI_08926, AMPFI_19888	AENJA_15591
OG0004896	AMPFI_11433	AENJA_15696
OG0004897	AMPFI_08573	AENJA_15708
OG0004898	AMPFI_22671	AENJA_15713
OG0004900	AMPFI_10899	AENJA_15868
OG0004901	AMPFI_17441	AENJA_16306
OG0004902	AMPFI_05534	AENJA_16316
OG0004903	AMPFI_10441	AENJA_16438
OG0004904	AMPFI_19035	AENJA_16465
OG0004906	AMPFI_19154	AENJA_16690, AENJA_26441
OG0004907	AMPFI_13675	AENJA_16734
OG0004908	AMPFI_03218	AENJA_16862
OG0004909	AMPFI_14681	AENJA_16925
OG0004910	AMPFI_18874	AENJA_16926
OG0004911	AMPFI_05698	AENJA_16946
OG0004913	AMPFI_25699	AENJA_17248
OG0004914	AMPFI_08609	AENJA_17388
OG0004915	AMPFI_25633	AENJA_17467
OG0004916	AMPFI_25317, AMPFI_20270	AENJA_17520
OG0004917	AMPFI_25966	AENJA_17545
OG0004918	AMPFI_04721, AMPFI_06632, AMPFI_05932, AMPFI_01899, AMPFI_04974, AMPFI_02375, AMPFI_17150, AMPFI_07203, AMPFI_11744, AMPFI_19559, AMPFI_06312, AMPFI_21130, AMPFI_24178, AMPFI_24162	AENJA_19009
OG0004918	AMPFI_12610	AENJA_17674
OG0004919	AMPFI_22764	AENJA_17808
OG0004920	AMPFI_11223	AENJA_17812
OG0004921	AMPFI_09394	AENJA_17996
OG0004922	AMPFI_06579	AENJA_18037
OG0004923	AMPFI_00985, AMPFI_16529, AMPFI_15260	AENJA_18139
OG0004924	AMPFI_05959	AENJA_18232
OG0004925	AMPFI_16804	AENJA_18478
OG0004926	AMPFI_00376	AENJA_18485
OG0004927	AMPFI_10471	AENJA_18519
OG0004928	AMPFI_10056	AENJA_18869
OG0004930	AMPFI_24794	AENJA_18934
OG0004931	AMPFI_16176	AENJA_19420
OG0004932	AMPFI_09178	AENJA_19433
OG0004934	AMPFI_14737	AENJA_19615
OG0004935	AMPFI_10473	AENJA_19714
OG0004936	AMPFI_04203	AENJA_19999
OG0004938	AMPFI_07572	AENJA_20207
OG0004939	AMPFI_24891	AENJA_20237
OG0004940	AMPFI_07448	AENJA_20384
OG0004941	AMPFI_12210	AENJA_20437
OG0004942	AMPFI_16020	AENJA_20554
OG0004943	AMPFI_18917	AENJA_21353
OG0004944	AMPFI_02880	AENJA_21776
OG0004945	AMPFI_25261	AENJA_24471
OG0004946	AMPFI_16783	AENJA_22254
OG0004947	AMPFI_22715	AENJA_22271
OG0004948	AMPFI_23552	AENJA_22467
OG0004949	AMPFI_07404	AENJA_22471
OG0004950	AMPFI_01104	AENJA_22659
OG0004951	AMPFI_15757	AENJA_22900
OG0004952	AMPFI_18107	AENJA_23013
OG0004955	AMPFI_19217	AENJA_23340
OG0004956	AMPFI_19207	AENJA_23341
OG0004957	AMPFI_18195	AENJA_23455
OG0004958	AMPFI_24136	AENJA_23474
OG0004959	AMPFI_16851	AENJA_23513
OG0004960	AMPFI_24808, AMPFI_02399	AENJA_23682
OG0004961	AMPFI_13431	AENJA_23701
OG0004962	AMPFI_21202, AMPFI_22234	AENJA_23749
OG0004964	AMPFI_02938	AENJA_24147
OG0004965	AMPFI_16300	AENJA_24203
OG0004966	AMPFI_21838	AENJA_24415
OG0004966	AMPFI_25917	AENJA_24410
OG0004967	AMPFI_00489	AENJA_24426
OG0004969	AMPFI_00493	AENJA_24520
OG0004970	AMPFI_03401	AENJA_24573
OG0004971	AMPFI_03928, AMPFI_23806	AENJA_24578
OG0004972	AMPFI_03559	AENJA_24749
OG0004973	AMPFI_20293	AENJA_24853
OG0004974	AMPFI_05795, AMPFI_05794	AENJA_24904
OG0004975	AMPFI_21941, AMPFI_13767, AMPFI_21780	AENJA_25050
OG0004977	AMPFI_06223	AENJA_25085
OG0004978	AMPFI_08588	AENJA_25196
OG0004979	AMPFI_09688	AENJA_25410
OG0004980	AMPFI_26053	AENJA_25419
OG0004981	AMPFI_04964	AENJA_25504
OG0004982	AMPFI_14258	AENJA_25668
OG0004983	AMPFI_15064	AENJA_25750
OG0004984	AMPFI_25614	AENJA_25818
OG0004985	AMPFI_20594, AMPFI_20593	AENJA_26124
OG0004986	AMPFI_18420	AENJA_26159
OG0004988	AMPFI_02907	AENJA_26346
OG0004989	AMPFI_05553	AENJA_26564
OG0004990	AMPFI_09427	AENJA_26628
OG0004991	AMPFI_20163	AENJA_26634
OG0005038	AMPFI_21027	AENJA_00045
OG0005040	AMPFI_21488	AENJA_00082
OG0005041	AMPFI_08484	AENJA_00180
OG0005044	AMPFI_13860	AENJA_00304
OG0005045	AMPFI_21358	AENJA_00355
OG0005046	AMPFI_11261	AENJA_00376
OG0005047	AMPFI_13077	AENJA_00552
OG0005048	AMPFI_08429	AENJA_00701
OG0005049	AMPFI_06620	AENJA_00801
OG0005050	AMPFI_07799	AENJA_00873
OG0005053	AMPFI_20121	AENJA_01012
OG0005054	AMPFI_08436	AENJA_01014
OG0005055	AMPFI_06342	AENJA_01142
OG0005057	AMPFI_19510	AENJA_01514, AENJA_08906
OG0005058	AMPFI_02699	AENJA_01526
OG0005059	AMPFI_02737	AENJA_01536
OG0005060	AMPFI_00924	AENJA_01648, AENJA_09889
OG0005061	AMPFI_13286, AMPFI_24020	AENJA_01869
OG0005062	AMPFI_01339	AENJA_01961
OG0005063	AMPFI_21643	AENJA_02075
OG0005065	AMPFI_08185	AENJA_02249
OG0005066	AMPFI_18538	AENJA_03450
OG0005067	AMPFI_06227	AENJA_02335
OG0005068	AMPFI_18887	AENJA_02372
OG0005069	AMPFI_15704	AENJA_02390
OG0005070	AMPFI_06920	AENJA_02420
OG0005071	AMPFI_03388	AENJA_02437, AENJA_20683, AENJA_02436
OG0005072	AMPFI_00383	AENJA_02445
OG0005073	AMPFI_06476, AMPFI_05809	AENJA_02563
OG0005074	AMPFI_24516	AENJA_02693
OG0005075	AMPFI_08491	AENJA_02759
OG0005076	AMPFI_13565	AENJA_02930
OG0005077	AMPFI_13890	AENJA_02964
OG0005078	AMPFI_02334, AMPFI_20261, AMPFI_20796	AENJA_03046
OG0005079	AMPFI_16949	AENJA_03063
OG0005080	AMPFI_09120	AENJA_03126
OG0005081	AMPFI_11429	AENJA_03161
OG0005083	AMPFI_14766	AENJA_03370
OG0005084	AMPFI_08022	AENJA_03378
OG0005086	AMPFI_13597	AENJA_03514
OG0005087	AMPFI_20564	AENJA_03523
OG0005088	AMPFI_05930	AENJA_03643
OG0005089	AMPFI_24280	AENJA_03710
OG0005090	AMPFI_25021	AENJA_03754
OG0005091	AMPFI_11028	AENJA_03934
OG0005092	AMPFI_16134	AENJA_03948
OG0005093	AMPFI_20055	AENJA_03996
OG0005094	AMPFI_11689	AENJA_04041
OG0005096	AMPFI_24183	AENJA_04204
OG0005097	AMPFI_05168	AENJA_04431
OG0005098	AMPFI_02235	AENJA_04474
OG0005099	AMPFI_05559	AENJA_04491
OG0005100	AMPFI_06838	AENJA_04820
OG0005101	AMPFI_00341, AMPFI_02927, AMPFI_17166, AMPFI_09507	AENJA_04848
OG0005102	AMPFI_23589	AENJA_04857
OG0005103	AMPFI_15936	AENJA_04873
OG0005104	AMPFI_13576	AENJA_05405
OG0005105	AMPFI_10501	AENJA_05433
OG0005106	AMPFI_08909	AENJA_05457
OG0005107	AMPFI_11855	AENJA_11332, AENJA_16150
OG0005107	AMPFI_01687	AENJA_05759
OG0005108	AMPFI_20166	AENJA_19182
OG0005109	AMPFI_19425	AENJA_05821
OG0005110	AMPFI_01900	AENJA_05901
OG0005111	AMPFI_20253	AENJA_05942
OG0005112	AMPFI_25235, AMPFI_00097	AENJA_06748
OG0005113	AMPFI_21279	AENJA_06751
OG0005114	AMPFI_17350	AENJA_06756
OG0005115	AMPFI_13099	AENJA_07188
OG0005116	AMPFI_17611	AENJA_07202
OG0005117	AMPFI_05860, AMPFI_06331	AENJA_07237
OG0005118	AMPFI_09091	AENJA_07278
OG0005119	AMPFI_17532	AENJA_07457
OG0005119	AMPFI_00570	AENJA_07456
OG0005120	AMPFI_02588	AENJA_07511, AENJA_10440
OG0005121	AMPFI_10900	AENJA_07745
OG0005122	AMPFI_10123	AENJA_07756
OG0005123	AMPFI_15356	AENJA_07784
OG0005124	AMPFI_09718	AENJA_07802
OG0005125	AMPFI_06966	AENJA_07897
OG0005126	AMPFI_19880	AENJA_08094
OG0005127	AMPFI_04608	AENJA_08108
OG0005128	AMPFI_14785	AENJA_08244
OG0005129	AMPFI_15879	AENJA_08249
OG0005130	AMPFI_09648	AENJA_08397
OG0005131	AMPFI_24540	AENJA_08502
OG0005132	AMPFI_23371	AENJA_08611
OG0005133	AMPFI_22703	AENJA_08788
OG0005133	AMPFI_17083, AMPFI_17133	AENJA_08787
OG0005134	AMPFI_14899	AENJA_08862
OG0005135	AMPFI_14708	AENJA_15843, AENJA_09273
OG0005136	AMPFI_05964	AENJA_09623
OG0005137	AMPFI_16276	AENJA_22484
OG0005138	AMPFI_24711	AENJA_09921
OG0005139	AMPFI_13761	AENJA_09924, AENJA_15622
OG0005140	AMPFI_14662	AENJA_09944
OG0005141	AMPFI_23634	AENJA_09990
OG0005142	AMPFI_10677	AENJA_10009
OG0005143	AMPFI_20935	AENJA_10049
OG0005144	AMPFI_14298	AENJA_10084
OG0005145	AMPFI_18763	AENJA_10150
OG0005146	AMPFI_12023	AENJA_10342
OG0005147	AMPFI_06011	AENJA_10506
OG0005149	AMPFI_20136	AENJA_10565
OG0005150	AMPFI_21305	AENJA_10930
OG0005152	AMPFI_05387	AENJA_11081
OG0005153	AMPFI_06595	AENJA_11210
OG0005154	AMPFI_12087	AENJA_11215
OG0005155	AMPFI_17752, AMPFI_14736	AENJA_11223
OG0005156	AMPFI_15644	AENJA_11580
OG0005157	AMPFI_18312	AENJA_11597
OG0005158	AMPFI_24079	AENJA_11673
OG0005159	AMPFI_15273	AENJA_11707
OG0005160	AMPFI_10649	AENJA_11799
OG0005161	AMPFI_12018	AENJA_11845
OG0005162	AMPFI_10796	AENJA_11864
OG0005163	AMPFI_13127	AENJA_16468
OG0005164	AMPFI_14812	AENJA_12166
OG0005165	AMPFI_07360	AENJA_15309
OG0005165	AMPFI_02844	AENJA_12213
OG0005169	AMPFI_12756	AENJA_12818
OG0005172	AMPFI_09765	AENJA_13234
OG0005173	AMPFI_00076	AENJA_13255
OG0005175	AMPFI_07010	AENJA_13376
OG0005176	AMPFI_05296, AMPFI_04056	AENJA_13525
OG0005177	AMPFI_05033	AENJA_13534
OG0005179	AMPFI_07671	AENJA_13683
OG0005180	AMPFI_05278	AENJA_13908
OG0005181	AMPFI_19361	AENJA_13952
OG0005182	AMPFI_08657	AENJA_13996
OG0005183	AMPFI_23269	AENJA_14222
OG0005184	AMPFI_08319	AENJA_14397
OG0005185	AMPFI_09573	AENJA_14463
OG0005186	AMPFI_24502	AENJA_14552
OG0005187	AMPFI_09348, AMPFI_03439, AMPFI_09349	AENJA_14581
OG0005188	AMPFI_09298	AENJA_14606
OG0005189	AMPFI_20537	AENJA_14636
OG0005190	AMPFI_22510	AENJA_14695
OG0005191	AMPFI_11789	AENJA_14708
OG0005192	AMPFI_11586	AENJA_14713
OG0005193	AMPFI_03208	AENJA_15060, AENJA_15057
OG0005194	AMPFI_18040	AENJA_15083
OG0005195	AMPFI_14677	AENJA_15089
OG0005196	AMPFI_02731	AENJA_15512
OG0005197	AMPFI_16725	AENJA_15534
OG0005198	AMPFI_24470	AENJA_15753
OG0005199	AMPFI_06607	AENJA_15796
OG0005200	AMPFI_06657	AENJA_15889
OG0005201	AMPFI_05268	AENJA_15944
OG0005202	AMPFI_23023	AENJA_16021
OG0005203	AMPFI_19345	AENJA_16058
OG0005204	AMPFI_23698	AENJA_16162
OG0005205	AMPFI_17395	AENJA_16290
OG0005206	AMPFI_10906	AENJA_16376
OG0005207	AMPFI_05172	AENJA_16612
OG0005208	AMPFI_08993	AENJA_16681
OG0005209	AMPFI_10041	AENJA_16688
OG0005210	AMPFI_16171	AENJA_16777
OG0005211	AMPFI_05637	AENJA_16839
OG0005212	AMPFI_08569	AENJA_16938
OG0005214	AMPFI_11027	AENJA_17260
OG0005215	AMPFI_08795	AENJA_17522
OG0005216	AMPFI_08867, AMPFI_09722, AMPFI_20146, AMPFI_20462	AENJA_17721
OG0005217	AMPFI_10567	AENJA_17741
OG0005218	AMPFI_23658	AENJA_22291
OG0005218	AMPFI_04702	AENJA_17900
OG0005219	AMPFI_03383	AENJA_18012
OG0005220	AMPFI_06412	AENJA_18013
OG0005221	AMPFI_15509	AENJA_18089, AENJA_18087
OG0005222	AMPFI_14140	AENJA_18251
OG0005223	AMPFI_09732	AENJA_18354
OG0005224	AMPFI_13439	AENJA_18467
OG0005225	AMPFI_05077	AENJA_18857
OG0005226	AMPFI_21083	AENJA_19000
OG0005227	AMPFI_05617	AENJA_19102
OG0005228	AMPFI_06081	AENJA_23120, AENJA_19277
OG0005229	AMPFI_07754	AENJA_19358
OG0005230	AMPFI_11800	AENJA_19481
OG0005231	AMPFI_04745	AENJA_19506
OG0005232	AMPFI_21277	AENJA_19533
OG0005233	AMPFI_05585	AENJA_19580
OG0005234	AMPFI_09847	AENJA_19581
OG0005235	AMPFI_17418	AENJA_19652
OG0005237	AMPFI_14040	AENJA_19710
OG0005238	AMPFI_09877	AENJA_19721
OG0005239	AMPFI_06170	AENJA_19990
OG0005240	AMPFI_05432	AENJA_20005
OG0005241	AMPFI_00142	AENJA_20023
OG0005242	AMPFI_08174	AENJA_20059, AENJA_20060, AENJA_20058
OG0005244	AMPFI_15552	AENJA_20092
OG0005245	AMPFI_24150	AENJA_20125
OG0005246	AMPFI_08834, AMPFI_13918	AENJA_20205
OG0005248	AMPFI_11779	AENJA_20376
OG0005249	AMPFI_09697	AENJA_20420
OG0005250	AMPFI_08665	AENJA_20522
OG0005251	AMPFI_20657	AENJA_20701, AENJA_20700
OG0005252	AMPFI_00616	AENJA_20755
OG0005253	AMPFI_04563	AENJA_20924
OG0005254	AMPFI_21910	AENJA_21033
OG0005255	AMPFI_03080	AENJA_21044
OG0005256	AMPFI_22848	AENJA_21115
OG0005257	AMPFI_23669	AENJA_21310
OG0005258	AMPFI_13310	AENJA_21405
OG0005259	AMPFI_23209	AENJA_21569
OG0005260	AMPFI_19075	AENJA_21684
OG0005261	AMPFI_11038	AENJA_21820
OG0005262	AMPFI_23071	AENJA_21894
OG0005263	AMPFI_04782	AENJA_21907
OG0005264	AMPFI_22036	AENJA_21961
OG0005265	AMPFI_11350	AENJA_21989
OG0005266	AMPFI_16517	AENJA_22124
OG0005267	AMPFI_08139	AENJA_22355
OG0005268	AMPFI_00145	AENJA_22468
OG0005269	AMPFI_05591	AENJA_22732
OG0005270	AMPFI_10853	AENJA_22809
OG0005271	AMPFI_06884	AENJA_22922
OG0005272	AMPFI_20019, AMPFI_20011	AENJA_22975
OG0005273	AMPFI_09739	AENJA_23163
OG0005275	AMPFI_07481	AENJA_23280
OG0005276	AMPFI_07012, AMPFI_06711	AENJA_23352
OG0005277	AMPFI_10241	AENJA_23499
OG0005278	AMPFI_21768	AENJA_23558
OG0005279	AMPFI_08272	AENJA_23668
OG0005280	AMPFI_09727	AENJA_23904
OG0005281	AMPFI_20788	AENJA_23910
OG0005282	AMPFI_14182	AENJA_24246
OG0005283	AMPFI_05157	AENJA_24389
OG0005284	AMPFI_08787	AENJA_24579
OG0005285	AMPFI_05313	AENJA_24684
OG0005286	AMPFI_25925	AENJA_24717
OG0005287	AMPFI_23289	AENJA_25010
OG0005288	AMPFI_12323, AMPFI_01056, AMPFI_19024	AENJA_25028
OG0005289	AMPFI_25661	AENJA_25114
OG0005290	AMPFI_05415	AENJA_25252
OG0005291	AMPFI_14657	AENJA_25292
OG0005292	AMPFI_10109	AENJA_25293
OG0005293	AMPFI_20358	AENJA_25366
OG0005294	AMPFI_02341	AENJA_25605
OG0005296	AMPFI_17639	AENJA_25911
OG0005297	AMPFI_09307	AENJA_25993
OG0005298	AMPFI_24565	AENJA_26046
OG0005299	AMPFI_17119, AMPFI_09670	AENJA_26064
OG0005300	AMPFI_07358	AENJA_26263
OG0005302	AMPFI_16177	AENJA_26379
OG0005303	AMPFI_01233	AENJA_26557
OG0005304	AMPFI_09475	AENJA_26674
OG0005359	AMPFI_25456, AMPFI_17654	AENJA_08722, AENJA_12756, AENJA_00536
OG0005360	AMPFI_21290	AENJA_00600
OG0005361	AMPFI_09899	AENJA_00704
OG0005362	AMPFI_16675	AENJA_00802
OG0005363	AMPFI_01266	AENJA_01024
OG0005364	AMPFI_02506	AENJA_01052
OG0005364	AMPFI_15024	AENJA_15399, AENJA_04109
OG0005365	AMPFI_08423	AENJA_01109
OG0005366	AMPFI_13735	AENJA_07344, AENJA_24633, AENJA_01145
OG0005368	AMPFI_06141	AENJA_01386
OG0005368	AMPFI_05374	AENJA_10218
OG0005369	AMPFI_04298	AENJA_01454
OG0005369	AMPFI_06347	AENJA_18411
OG0005370	AMPFI_24661	AENJA_01616
OG0005371	AMPFI_20149	AENJA_01628
OG0005372	AMPFI_23900	AENJA_01681
OG0005373	AMPFI_13526	AENJA_01827
OG0005374	AMPFI_25660	AENJA_01955
OG0005375	AMPFI_08123	AENJA_01962
OG0005376	AMPFI_17332	AENJA_02091
OG0005377	AMPFI_13200	AENJA_02541
OG0005378	AMPFI_15931	AENJA_02542
OG0005379	AMPFI_06858	AENJA_02617
OG0005380	AMPFI_00889	AENJA_02682
OG0005381	AMPFI_19134	AENJA_02771
OG0005383	AMPFI_06115	AENJA_03054
OG0005384	AMPFI_21492	AENJA_03411
OG0005385	AMPFI_10667	AENJA_03432
OG0005386	AMPFI_25066	AENJA_03482
OG0005387	AMPFI_16373	AENJA_03527, AENJA_03892, AENJA_10993
OG0005388	AMPFI_13168	AENJA_03620
OG0005390	AMPFI_10607	AENJA_03640
OG0005391	AMPFI_12680	AENJA_03952
OG0005392	AMPFI_01533	AENJA_03958
OG0005394	AMPFI_16942	AENJA_03979
OG0005395	AMPFI_10003	AENJA_04300
OG0005396	AMPFI_19177	AENJA_04397
OG0005397	AMPFI_02666	AENJA_04433
OG0005398	AMPFI_23611	AENJA_04479
OG0005399	AMPFI_16827	AENJA_04615
OG0005400	AMPFI_06631	AENJA_04638
OG0005401	AMPFI_05648	AENJA_04698
OG0005402	AMPFI_12671	AENJA_05086
OG0005403	AMPFI_04438	AENJA_05096, AENJA_05789
OG0005404	AMPFI_05857	AENJA_05141
OG0005405	AMPFI_10034	AENJA_05203
OG0005406	AMPFI_20901	AENJA_05242
OG0005408	AMPFI_06712	AENJA_05272
OG0005409	AMPFI_24347	AENJA_05383
OG0005410	AMPFI_13826	AENJA_05403
OG0005411	AMPFI_06998	AENJA_05482, AENJA_05481
OG0005412	AMPFI_00767	AENJA_05564
OG0005413	AMPFI_01166	AENJA_05574
OG0005414	AMPFI_14882	AENJA_05642
OG0005415	AMPFI_16671	AENJA_05659
OG0005416	AMPFI_19434	AENJA_05660
OG0005417	AMPFI_04832	AENJA_05779, AENJA_10810
OG0005419	AMPFI_11357	AENJA_23436, AENJA_05959
OG0005420	AMPFI_01534	AENJA_06077
OG0005421	AMPFI_24957	AENJA_06253
OG0005422	AMPFI_22263	AENJA_06255
OG0005424	AMPFI_25249	AENJA_06338, AENJA_21977
OG0005425	AMPFI_10073	AENJA_06369
OG0005427	AMPFI_08792	AENJA_14637
OG0005428	AMPFI_23962	AENJA_06469
OG0005429	AMPFI_14620	AENJA_06500
OG0005430	AMPFI_09127	AENJA_06529
OG0005431	AMPFI_12163, AMPFI_00732	AENJA_06544
OG0005432	AMPFI_21376	AENJA_06561
OG0005433	AMPFI_01829	AENJA_06729
OG0005434	AMPFI_06335	AENJA_09460, AENJA_15763, AENJA_20812
OG0005435	AMPFI_11727	AENJA_13965
OG0005436	AMPFI_20100	AENJA_06786
OG0005437	AMPFI_21367	AENJA_06816
OG0005438	AMPFI_17605	AENJA_06828
OG0005439	AMPFI_03048	AENJA_06961
OG0005440	AMPFI_19879	AENJA_06987
OG0005441	AMPFI_16604	AENJA_07020
OG0005442	AMPFI_05007	AENJA_07281
OG0005443	AMPFI_00726, AMPFI_21744	AENJA_07355
OG0005444	AMPFI_02465	AENJA_07429
