Orthogroup	AMPFI_ok	PFLAV
OG0004148	AMPFI_12585	TCONS_00055720.p1, TCONS_00055711.p1
OG0004149	AMPFI_26020	TCONS_00021572.p1
OG0004150	AMPFI_13804	TCONS_00056906.p1
OG0004151	AMPFI_15889	TCONS_00009331.p1
OG0004153	AMPFI_22147	TCONS_00030135.p1
OG0004154	AMPFI_13478	TCONS_00033373.p1, TCONS_00038771.p1, TCONS_00020814.p1
OG0004156	AMPFI_06309	TCONS_00047632.p1
OG0004157	AMPFI_19370	TCONS_00054767.p1, TCONS_00006833.p1
OG0004158	AMPFI_07649	TCONS_00004246.p1
OG0004159	AMPFI_08829	TCONS_00011596.p1
OG0004160	AMPFI_00568	TCONS_00052968.p1
OG0004161	AMPFI_14248, AMPFI_05464	TCONS_00017748.p1
OG0004162	AMPFI_16383	TCONS_00013138.p1
OG0004163	AMPFI_06150	TCONS_00022983.p1
OG0004164	AMPFI_05757	TCONS_00030925.p1
OG0004165	AMPFI_25045, AMPFI_21151	TCONS_00035612.p1, TCONS_00014305.p1, TCONS_00014795.p1
OG0004166	AMPFI_19424	TCONS_00027695.p1
OG0004167	AMPFI_24252, AMPFI_22854	TCONS_00003611.p1
OG0004168	AMPFI_12418	TCONS_00006437.p1
OG0004169	AMPFI_09723	TCONS_00014455.p1
OG0004170	AMPFI_18162	TCONS_00023955.p1
OG0004172	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370	TCONS_00044672.p1, TCONS_00054816.p1, TCONS_00031553.p1, TCONS_00006933.p1, TCONS_00030647.p1
OG0004172	AMPFI_16809	TCONS_00033753.p1, TCONS_00044464.p1, TCONS_00035839.p1, TCONS_00015290.p1, TCONS_00044444.p2
OG0004174	AMPFI_00630	TCONS_00054641.p1
OG0004175	AMPFI_18073	TCONS_00054534.p1
OG0004176	AMPFI_01331, AMPFI_23021	TCONS_00042674.p1
OG0004178	AMPFI_03249	TCONS_00049594.p1
OG0004179	AMPFI_06442	TCONS_00014009.p1
OG0004180	AMPFI_06582	TCONS_00055453.p1
OG0004181	AMPFI_10263	TCONS_00042164.p1
OG0004182	AMPFI_15250	TCONS_00002134.p1
OG0004183	AMPFI_11544	TCONS_00016676.p1
OG0004184	AMPFI_12472	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1
OG0004185	AMPFI_18248	TCONS_00056970.p1
OG0004186	AMPFI_18492	TCONS_00010700.p1
OG0004187	AMPFI_19435	TCONS_00007370.p1
OG0004188	AMPFI_24196	TCONS_00012181.p1
OG0004189	AMPFI_25484	TCONS_00006565.p1
OG0004190	AMPFI_25836	TCONS_00013159.p1
OG0004214	AMPFI_11834	TCONS_00018221.p1
OG0004215	AMPFI_05972	TCONS_00006088.p1
OG0004216	AMPFI_02909	TCONS_00008492.p1
OG0004217	AMPFI_11613	TCONS_00044057.p1
OG0004219	AMPFI_05687	TCONS_00003548.p1
OG0004220	AMPFI_06135	TCONS_00028351.p1
OG0004222	AMPFI_22508	TCONS_00011581.p1
OG0004223	AMPFI_14106, AMPFI_14107	TCONS_00017775.p1
OG0004224	AMPFI_17495, AMPFI_04688, AMPFI_04757, AMPFI_18205, AMPFI_06186, AMPFI_13878	TCONS_00009043.p1
OG0004226	AMPFI_10795	TCONS_00055877.p1
OG0004227	AMPFI_07234	TCONS_00050548.p1
OG0004228	AMPFI_24494	TCONS_00018265.p1
OG0004229	AMPFI_04684	TCONS_00030138.p1
OG0004230	AMPFI_16103	TCONS_00034979.p1
OG0004231	AMPFI_24209	TCONS_00028285.p1
OG0004232	AMPFI_18466	TCONS_00026176.p1
OG0004233	AMPFI_05856	TCONS_00051973.p1
OG0004234	AMPFI_16563	TCONS_00051720.p1
OG0004235	AMPFI_18111	TCONS_00013753.p1
OG0004236	AMPFI_18952	TCONS_00011164.p1
OG0004237	AMPFI_10494	TCONS_00043031.p1
OG0004238	AMPFI_17804, AMPFI_21342, AMPFI_25643	TCONS_00017533.p1
OG0004239	AMPFI_05780	TCONS_00015454.p1
OG0004240	AMPFI_18787	TCONS_00010412.p1
OG0004241	AMPFI_24897	TCONS_00021571.p1
OG0004243	AMPFI_10050	TCONS_00003869.p1
OG0004244	AMPFI_25390	TCONS_00049222.p1
OG0004245	AMPFI_14565	TCONS_00027399.p1
OG0004246	AMPFI_08562	TCONS_00038726.p1
OG0004247	AMPFI_09617	TCONS_00039976.p1
OG0004248	AMPFI_06429	TCONS_00051504.p1
OG0004249	AMPFI_13244	TCONS_00042977.p1
OG0004250	AMPFI_12407	TCONS_00011396.p1
OG0004251	AMPFI_12152, AMPFI_09987	TCONS_00015519.p1
OG0004252	AMPFI_09692	TCONS_00014324.p1
OG0004253	AMPFI_11137	TCONS_00004772.p1
OG0004254	AMPFI_23528	TCONS_00031008.p1
OG0004255	AMPFI_05607	TCONS_00050637.p1
OG0004257	AMPFI_12483	TCONS_00006703.p1
OG0004258	AMPFI_04576	TCONS_00033470.p1
OG0004259	AMPFI_05436	TCONS_00029720.p1
OG0004260	AMPFI_03269	TCONS_00019536.p1
OG0004261	AMPFI_09942	TCONS_00008123.p1
OG0004262	AMPFI_15895	TCONS_00010239.p1
OG0004263	AMPFI_19144	TCONS_00009010.p1
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	TCONS_00016664.p1
OG0004266	AMPFI_08243	TCONS_00006074.p1
OG0004267	AMPFI_03672	TCONS_00038037.p1
OG0004268	AMPFI_19077	TCONS_00007056.p1
OG0004270	AMPFI_22607	TCONS_00028204.p1
OG0004271	AMPFI_00357	TCONS_00049721.p1
OG0004272	AMPFI_03000, AMPFI_03190	TCONS_00029044.p1
OG0004273	AMPFI_20320, AMPFI_02222	TCONS_00014095.p1
OG0004274	AMPFI_14696	TCONS_00007037.p1
OG0004275	AMPFI_10196	TCONS_00056700.p1
OG0004276	AMPFI_07190	TCONS_00008374.p1
OG0004278	AMPFI_00741	TCONS_00029791.p1
OG0004279	AMPFI_20800	TCONS_00016684.p1
OG0004280	AMPFI_08532	TCONS_00054869.p1
OG0004281	AMPFI_08580, AMPFI_21877	TCONS_00041054.p1
OG0004282	AMPFI_03603	TCONS_00018461.p1
OG0004283	AMPFI_22058	TCONS_00041873.p1
OG0004284	AMPFI_07793	TCONS_00026190.p1
OG0004285	AMPFI_05686	TCONS_00027256.p1
OG0004286	AMPFI_11804, AMPFI_11033	TCONS_00055502.p1
OG0004287	AMPFI_18985, AMPFI_03750, AMPFI_16572	TCONS_00003481.p1
OG0004288	AMPFI_12843	TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1
OG0004289	AMPFI_15989	TCONS_00016007.p1, TCONS_00010551.p1
OG0004290	AMPFI_20931	TCONS_00008678.p1
OG0004294	AMPFI_25254	TCONS_00036435.p1
OG0004295	AMPFI_09939	TCONS_00052529.p1
OG0004296	AMPFI_17160	TCONS_00031140.p1, TCONS_00030352.p1
OG0004297	AMPFI_04000	TCONS_00014818.p1
OG0004298	AMPFI_01036	TCONS_00042080.p1
OG0004299	AMPFI_10108	TCONS_00042365.p1
OG0004300	AMPFI_20207	TCONS_00049637.p1
OG0004301	AMPFI_21938	TCONS_00006202.p1
OG0004302	AMPFI_16467	TCONS_00005132.p1
OG0004303	AMPFI_18613	TCONS_00021470.p1
OG0004305	AMPFI_12729	TCONS_00050049.p1
OG0004306	AMPFI_17375	TCONS_00046568.p1, TCONS_00046595.p1
OG0004307	AMPFI_10120	TCONS_00013730.p1
OG0004308	AMPFI_06434	TCONS_00000991.p1
OG0004309	AMPFI_07893	TCONS_00050069.p1
OG0004310	AMPFI_01502	TCONS_00020243.p1
OG0004311	AMPFI_19446	TCONS_00028757.p1, TCONS_00031451.p1
OG0004312	AMPFI_14477	TCONS_00007473.p1
OG0004314	AMPFI_17299	TCONS_00036594.p1
OG0004315	AMPFI_11714	TCONS_00027429.p1
OG0004316	AMPFI_06233	TCONS_00056268.p1
OG0004318	AMPFI_01602, AMPFI_21243	TCONS_00013963.p1
OG0004319	AMPFI_07860	TCONS_00037979.p1
OG0004321	AMPFI_03701	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1
OG0004322	AMPFI_05719	TCONS_00046365.p1
OG0004324	AMPFI_13538	TCONS_00018780.p1, TCONS_00045901.p1
OG0004327	AMPFI_15196	TCONS_00042608.p1
OG0004328	AMPFI_06204	TCONS_00018012.p1
OG0004329	AMPFI_18366	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1
OG0004330	AMPFI_04638	TCONS_00003506.p1
OG0004331	AMPFI_13825	TCONS_00009918.p1
OG0004332	AMPFI_12419	TCONS_00035313.p1
OG0004333	AMPFI_02290	TCONS_00018561.p1
OG0004334	AMPFI_04344	TCONS_00053191.p1
OG0004335	AMPFI_01647	TCONS_00043984.p1
OG0004337	AMPFI_08351	TCONS_00027011.p1
OG0004338	AMPFI_03726	TCONS_00043688.p1
OG0004340	AMPFI_07748	TCONS_00013299.p1, TCONS_00013280.p1
OG0004341	AMPFI_12804	TCONS_00013791.p1
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	TCONS_00042945.p1
OG0004343	AMPFI_14022	TCONS_00027115.p1
OG0004344	AMPFI_24893	TCONS_00019121.p1
OG0004345	AMPFI_12564	TCONS_00015773.p1
OG0004346	AMPFI_12405	TCONS_00023609.p1, TCONS_00023561.p1, TCONS_00056584.p1, TCONS_00056581.p1
OG0004348	AMPFI_02439	TCONS_00021863.p1
OG0004349	AMPFI_24895	TCONS_00048999.p1
OG0004350	AMPFI_18421	TCONS_00002092.p1
OG0004351	AMPFI_20164	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1
OG0004352	AMPFI_25758	TCONS_00050845.p1
OG0004353	AMPFI_13654	TCONS_00050632.p1, TCONS_00050634.p1
OG0004354	AMPFI_11067	TCONS_00041077.p1
OG0004355	AMPFI_09199	TCONS_00017323.p1
OG0004358	AMPFI_22150	TCONS_00048777.p1, TCONS_00048787.p1
OG0004359	AMPFI_05530	TCONS_00048643.p1
OG0004360	AMPFI_14833	TCONS_00004058.p1
OG0004361	AMPFI_04236	TCONS_00015708.p1
OG0004362	AMPFI_09867	TCONS_00027451.p1
OG0004363	AMPFI_10669	TCONS_00030407.p1
OG0004364	AMPFI_11780	TCONS_00009654.p1
OG0004365	AMPFI_18925	TCONS_00033008.p1, TCONS_00033521.p1
OG0004366	AMPFI_11770	TCONS_00008682.p1
OG0004367	AMPFI_16806	TCONS_00010541.p1
OG0004368	AMPFI_05539	TCONS_00015256.p1
OG0004369	AMPFI_22531	TCONS_00015110.p1
OG0004370	AMPFI_05169	TCONS_00021476.p1
OG0004373	AMPFI_02861	TCONS_00053379.p1
OG0004374	AMPFI_07980	TCONS_00005113.p1
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	TCONS_00033009.p1, TCONS_00033519.p1
OG0004376	AMPFI_15019	TCONS_00006571.p1
OG0004377	AMPFI_03913	TCONS_00056907.p1
OG0004378	AMPFI_09387	TCONS_00004662.p1
OG0004379	AMPFI_07942	TCONS_00025463.p1
OG0004380	AMPFI_00883	TCONS_00025855.p1
OG0004381	AMPFI_23751	TCONS_00028923.p1
OG0004382	AMPFI_13422	TCONS_00028412.p1
OG0004383	AMPFI_10019, AMPFI_10486	TCONS_00011730.p1
OG0004384	AMPFI_21506	TCONS_00010468.p1
OG0004385	AMPFI_02615, AMPFI_24477	TCONS_00016022.p1
OG0004386	AMPFI_10062	TCONS_00006567.p1
OG0004387	AMPFI_18101	TCONS_00035335.p1, TCONS_00035082.p1, TCONS_00035332.p1, TCONS_00035085.p1, TCONS_00035314.p1, TCONS_00035333.p1, TCONS_00035036.p1
OG0004389	AMPFI_08344	TCONS_00053363.p1
OG0004390	AMPFI_17295	TCONS_00016442.p1
OG0004391	AMPFI_10069	TCONS_00030456.p1
OG0004392	AMPFI_24108	TCONS_00030935.p1
OG0004393	AMPFI_06040	TCONS_00026831.p1
OG0004394	AMPFI_13243	TCONS_00043317.p1
OG0004395	AMPFI_20914	TCONS_00048660.p1
OG0004396	AMPFI_14937	TCONS_00050867.p1
OG0004397	AMPFI_03263	TCONS_00009273.p1
OG0004399	AMPFI_06098	TCONS_00049722.p1
OG0004400	AMPFI_13995	TCONS_00017572.p1
OG0004401	AMPFI_12672	TCONS_00019458.p1
OG0004402	AMPFI_15887	TCONS_00041903.p1, TCONS_00041899.p1
OG0004403	AMPFI_14279	TCONS_00020817.p1
OG0004404	AMPFI_14466	TCONS_00041072.p1
OG0004405	AMPFI_14300	TCONS_00012993.p1
OG0004406	AMPFI_11302	TCONS_00011020.p1
OG0004407	AMPFI_09013	TCONS_00012002.p1
OG0004408	AMPFI_05190	TCONS_00021244.p1
OG0004409	AMPFI_00146	TCONS_00047261.p1
OG0004413	AMPFI_25865	TCONS_00047265.p1
OG0004414	AMPFI_19124	TCONS_00017404.p1
OG0004415	AMPFI_04130	TCONS_00055882.p1
OG0004417	AMPFI_06225	TCONS_00053504.p1
OG0004418	AMPFI_07133	TCONS_00023911.p1, TCONS_00023897.p1
OG0004419	AMPFI_07957	TCONS_00027069.p1
OG0004420	AMPFI_10754	TCONS_00052037.p1
OG0004421	AMPFI_12127	TCONS_00049547.p1
OG0004422	AMPFI_13563	TCONS_00028201.p1
OG0004423	AMPFI_14942	TCONS_00046506.p1
OG0004424	AMPFI_17270	TCONS_00048574.p1
OG0004425	AMPFI_21164	TCONS_00004067.p1
OG0004426	AMPFI_21633	TCONS_00009724.p1
OG0004427	AMPFI_22834	TCONS_00000190.p1
OG0004428	AMPFI_23245	TCONS_00019629.p1
OG0004457	AMPFI_05287	TCONS_00007665.p1
OG0004459	AMPFI_11564	TCONS_00027136.p1, TCONS_00027137.p1
OG0004460	AMPFI_25193	TCONS_00007375.p1
OG0004461	AMPFI_19555	TCONS_00016625.p1
OG0004462	AMPFI_08624	TCONS_00022714.p1
OG0004463	AMPFI_12899	TCONS_00005439.p1
OG0004465	AMPFI_23112, AMPFI_12347	TCONS_00046667.p1
OG0004467	AMPFI_21984	TCONS_00006668.p1
OG0004468	AMPFI_16351	TCONS_00006107.p1
OG0004471	AMPFI_00393	TCONS_00019281.p1
OG0004472	AMPFI_11440	TCONS_00026713.p1
OG0004475	AMPFI_18546	TCONS_00013966.p1
OG0004476	AMPFI_14753	TCONS_00043597.p1
OG0004478	AMPFI_03975	TCONS_00008382.p1
OG0004479	AMPFI_09403	TCONS_00008588.p1
OG0004483	AMPFI_19423, AMPFI_14818	TCONS_00020035.p1
OG0004484	AMPFI_19765	TCONS_00051027.p1
OG0004485	AMPFI_06466	TCONS_00040141.p1, TCONS_00041128.p1, TCONS_00041129.p1, TCONS_00041130.p1, TCONS_00040140.p1
OG0004486	AMPFI_08587	TCONS_00020381.p1
OG0004487	AMPFI_05702	TCONS_00043037.p1
OG0004488	AMPFI_01993	TCONS_00028260.p1
OG0004489	AMPFI_09296, AMPFI_09295	TCONS_00047757.p1
OG0004490	AMPFI_22429	TCONS_00036947.p1
OG0004491	AMPFI_00328	TCONS_00009272.p1
OG0004492	AMPFI_09360	TCONS_00005030.p1
OG0004493	AMPFI_05970	TCONS_00000774.p1
OG0004494	AMPFI_05453	TCONS_00012910.p1
OG0004495	AMPFI_07695	TCONS_00015235.p1
OG0004496	AMPFI_03101	TCONS_00016709.p1
OG0004497	AMPFI_22097	TCONS_00008860.p1
OG0004498	AMPFI_06947	TCONS_00007014.p1
OG0004499	AMPFI_03990	TCONS_00003603.p1
OG0004500	AMPFI_13920	TCONS_00046162.p1
OG0004501	AMPFI_09291	TCONS_00000515.p1
OG0004502	AMPFI_03587	TCONS_00019818.p1, TCONS_00019199.p1
OG0004504	AMPFI_16480	TCONS_00027066.p1
OG0004505	AMPFI_08535	TCONS_00003157.p1
OG0004506	AMPFI_12628, AMPFI_09386	TCONS_00013852.p1
OG0004507	AMPFI_07072	TCONS_00028129.p1
OG0004508	AMPFI_25941	TCONS_00024187.p1
OG0004509	AMPFI_09182	TCONS_00015343.p1
OG0004510	AMPFI_09345	TCONS_00043121.p1
OG0004511	AMPFI_07637	TCONS_00017401.p1
OG0004512	AMPFI_11410	TCONS_00016000.p1, TCONS_00010558.p1
OG0004513	AMPFI_09034	TCONS_00018643.p1
OG0004514	AMPFI_09041	TCONS_00006071.p1
OG0004515	AMPFI_01381	TCONS_00026135.p1
OG0004516	AMPFI_18645	TCONS_00005617.p1
OG0004517	AMPFI_15751	TCONS_00012658.p1
OG0004518	AMPFI_09048	TCONS_00016457.p1
OG0004519	AMPFI_04665	TCONS_00048430.p1
OG0004520	AMPFI_06584	TCONS_00022496.p1
OG0004522	AMPFI_18039	TCONS_00046107.p1
OG0004523	AMPFI_08056	TCONS_00029039.p1
OG0004525	AMPFI_07588	TCONS_00014763.p1
OG0004526	AMPFI_10087	TCONS_00014769.p1
OG0004527	AMPFI_10883	TCONS_00012308.p1
OG0004528	AMPFI_21174	TCONS_00014342.p1
OG0004528	AMPFI_01925	TCONS_00014343.p1
OG0004529	AMPFI_09696	TCONS_00017013.p1
OG0004530	AMPFI_12855	TCONS_00042552.p1
OG0004531	AMPFI_11383	TCONS_00041627.p1
OG0004532	AMPFI_16151	TCONS_00013260.p1
OG0004533	AMPFI_22456	TCONS_00018934.p1
OG0004534	AMPFI_18106, AMPFI_00646	TCONS_00042584.p1
OG0004535	AMPFI_22124	TCONS_00009599.p1
OG0004536	AMPFI_05319	TCONS_00046438.p1
OG0004537	AMPFI_02558	TCONS_00015460.p1
OG0004540	AMPFI_19729	TCONS_00003802.p1, TCONS_00003824.p1
OG0004541	AMPFI_15230	TCONS_00044635.p1, TCONS_00030563.p1, TCONS_00014593.p1
OG0004542	AMPFI_08760	TCONS_00024746.p1, TCONS_00024656.p1
OG0004543	AMPFI_14671	TCONS_00020247.p1
OG0004544	AMPFI_08264	TCONS_00048345.p1
OG0004545	AMPFI_16865	TCONS_00052810.p1, TCONS_00052771.p1
OG0004546	AMPFI_07412	TCONS_00015879.p1
OG0004548	AMPFI_12848	TCONS_00016063.p1
OG0004549	AMPFI_12117	TCONS_00023646.p1
OG0004550	AMPFI_09808	TCONS_00037471.p1, TCONS_00053721.p1, TCONS_00036317.p1, TCONS_00037474.p1, TCONS_00037434.p1, TCONS_00036309.p1, TCONS_00037465.p1, TCONS_00037472.p1, TCONS_00037443.p1
OG0004552	AMPFI_12028	TCONS_00021990.p1, TCONS_00021991.p1
OG0004553	AMPFI_10799	TCONS_00000170.p1
OG0004554	AMPFI_11889	TCONS_00055911.p1, TCONS_00055917.p1
OG0004555	AMPFI_09909	TCONS_00009333.p1
OG0004556	AMPFI_07468	TCONS_00006396.p1
OG0004558	AMPFI_12132	TCONS_00050923.p1
OG0004559	AMPFI_05855	TCONS_00014585.p1
OG0004560	AMPFI_08766, AMPFI_25022	TCONS_00022169.p1
OG0004563	AMPFI_02876	TCONS_00037672.p1
OG0004564	AMPFI_15864	TCONS_00011681.p1
OG0004565	AMPFI_12894	TCONS_00004488.p1
OG0004566	AMPFI_06008	TCONS_00046163.p1
OG0004567	AMPFI_25564	TCONS_00017890.p1
OG0004568	AMPFI_08069	TCONS_00010929.p1
OG0004569	AMPFI_06989	TCONS_00005851.p1, TCONS_00005820.p1
OG0004570	AMPFI_18640	TCONS_00004500.p1
OG0004571	AMPFI_12508	TCONS_00056203.p1
OG0004572	AMPFI_02363	TCONS_00017777.p1
OG0004572	AMPFI_14593	TCONS_00041779.p1
OG0004573	AMPFI_12921	TCONS_00005131.p1
OG0004574	AMPFI_03207	TCONS_00038016.p1
OG0004576	AMPFI_18731	TCONS_00027608.p1
OG0004577	AMPFI_07656	TCONS_00008589.p1
OG0004578	AMPFI_07486	TCONS_00015174.p1
OG0004579	AMPFI_25677	TCONS_00048911.p1
OG0004580	AMPFI_24353	TCONS_00050994.p1
OG0004581	AMPFI_12919	TCONS_00021685.p1
OG0004582	AMPFI_07633	TCONS_00053389.p1
OG0004583	AMPFI_16407	TCONS_00044907.p1
OG0004584	AMPFI_09000	TCONS_00001238.p1
OG0004585	AMPFI_13089	TCONS_00007144.p1
OG0004587	AMPFI_23364	TCONS_00056336.p1
OG0004587	AMPFI_10457	TCONS_00043848.p1
OG0004588	AMPFI_06362	TCONS_00004944.p1
OG0004589	AMPFI_18880	TCONS_00006431.p1
OG0004590	AMPFI_08462	TCONS_00006432.p1
OG0004591	AMPFI_15332	TCONS_00014566.p1
OG0004591	AMPFI_13076	TCONS_00012828.p1
OG0004592	AMPFI_06517	TCONS_00052896.p1
OG0004593	AMPFI_22728	TCONS_00027131.p1
OG0004594	AMPFI_13047	TCONS_00036874.p1
OG0004595	AMPFI_16519	TCONS_00000092.p1, TCONS_00038644.p1
OG0004596	AMPFI_07402	TCONS_00055757.p1
OG0004597	AMPFI_21018	TCONS_00011685.p1
OG0004598	AMPFI_04292, AMPFI_16223, AMPFI_18941	TCONS_00030734.p1, TCONS_00026358.p1, TCONS_00044869.p1
OG0004598	AMPFI_07952	TCONS_00044169.p2, TCONS_00034257.p1
OG0004598	AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330	TCONS_00025239.p1
OG0004599	AMPFI_24936	TCONS_00020749.p1
OG0004600	AMPFI_15811	TCONS_00016332.p1
OG0004601	AMPFI_06159	TCONS_00016522.p1
OG0004602	AMPFI_04968	TCONS_00012527.p1
OG0004603	AMPFI_00218	TCONS_00013912.p1
OG0004605	AMPFI_03873	TCONS_00014511.p1, TCONS_00014532.p1
OG0004606	AMPFI_09369	TCONS_00018261.p1
OG0004608	AMPFI_23131	TCONS_00009920.p1
OG0004609	AMPFI_07011	TCONS_00004643.p1, TCONS_00004631.p1
OG0004610	AMPFI_23354	TCONS_00029447.p1
OG0004611	AMPFI_14900	TCONS_00052705.p1
OG0004612	AMPFI_06798	TCONS_00033238.p1
OG0004613	AMPFI_14336	TCONS_00040469.p1
OG0004614	AMPFI_01955	TCONS_00020291.p1, TCONS_00020281.p1
OG0004615	AMPFI_25915, AMPFI_22837	TCONS_00016584.p1
OG0004616	AMPFI_24754	TCONS_00002936.p1
OG0004617	AMPFI_09144	TCONS_00037403.p1, TCONS_00037401.p1
OG0004618	AMPFI_15210, AMPFI_15211	TCONS_00042873.p1, TCONS_00044267.p1
OG0004619	AMPFI_01685	TCONS_00056372.p1, TCONS_00056314.p1
OG0004620	AMPFI_00400	TCONS_00008640.p1
OG0004621	AMPFI_06893	TCONS_00049466.p1
OG0004622	AMPFI_16727	TCONS_00003051.p1
OG0004623	AMPFI_22400	TCONS_00056694.p1
OG0004625	AMPFI_01520	TCONS_00005218.p1
OG0004626	AMPFI_11099	TCONS_00008495.p1
OG0004627	AMPFI_12291	TCONS_00020882.p1
OG0004628	AMPFI_05837	TCONS_00020659.p1
OG0004629	AMPFI_13756	TCONS_00014993.p1
OG0004630	AMPFI_01226	TCONS_00001941.p1
OG0004631	AMPFI_06399	TCONS_00053607.p1, TCONS_00053515.p1
OG0004632	AMPFI_12681	TCONS_00019026.p1
OG0004633	AMPFI_16969	TCONS_00051133.p1
OG0004634	AMPFI_11161	TCONS_00050813.p1
OG0004635	AMPFI_08678	TCONS_00034976.p1
OG0004636	AMPFI_16521, AMPFI_00819, AMPFI_21964	TCONS_00050131.p1, TCONS_00040970.p1, TCONS_00040937.p2
OG0004637	AMPFI_14539	TCONS_00007953.p1, TCONS_00007954.p1
OG0004638	AMPFI_00853	TCONS_00016690.p1
OG0004639	AMPFI_11319	TCONS_00016339.p1
OG0004640	AMPFI_00746	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1
OG0004641	AMPFI_00011	TCONS_00015486.p1
OG0004642	AMPFI_02074	TCONS_00007807.p1, TCONS_00007817.p1
OG0004643	AMPFI_18899	TCONS_00022104.p1
OG0004644	AMPFI_15338	TCONS_00010502.p1
OG0004645	AMPFI_23655	TCONS_00017894.p1
OG0004646	AMPFI_07710	TCONS_00028492.p1
OG0004647	AMPFI_08211	TCONS_00029206.p1
OG0004648	AMPFI_19599	TCONS_00029834.p1
OG0004649	AMPFI_17558	TCONS_00005889.p1
OG0004651	AMPFI_25330	TCONS_00018246.p1
OG0004652	AMPFI_15198	TCONS_00022442.p1
OG0004654	AMPFI_15662	TCONS_00055330.p1
OG0004655	AMPFI_07555	TCONS_00025856.p1, TCONS_00024425.p1
OG0004656	AMPFI_14771	TCONS_00021484.p1
OG0004657	AMPFI_11594	TCONS_00022494.p1
OG0004658	AMPFI_10523	TCONS_00000981.p1
OG0004659	AMPFI_00122, AMPFI_24972	TCONS_00047338.p1
OG0004660	AMPFI_11809	TCONS_00000361.p1
OG0004661	AMPFI_11308, AMPFI_23656	TCONS_00028310.p1
OG0004662	AMPFI_22692	TCONS_00010042.p1
OG0004663	AMPFI_06374	TCONS_00005907.p1
OG0004664	AMPFI_09717	TCONS_00020847.p1
OG0004665	AMPFI_01944, AMPFI_21039, AMPFI_22602, AMPFI_00259	TCONS_00055986.p1
OG0004666	AMPFI_11616	TCONS_00009372.p1
OG0004667	AMPFI_09564	TCONS_00011403.p1
OG0004668	AMPFI_02377	TCONS_00011475.p1
OG0004669	AMPFI_05954	TCONS_00039826.p1
OG0004670	AMPFI_24511	TCONS_00003641.p1
OG0004671	AMPFI_20913, AMPFI_05739	TCONS_00006316.p1
OG0004672	AMPFI_03359	TCONS_00008720.p1
OG0004673	AMPFI_15351	TCONS_00055334.p1
OG0004674	AMPFI_07603	TCONS_00054555.p1
OG0004675	AMPFI_03184	TCONS_00046779.p1
OG0004676	AMPFI_12971	TCONS_00011282.p1, TCONS_00011302.p1
OG0004677	AMPFI_05730	TCONS_00011689.p1
OG0004678	AMPFI_09587	TCONS_00015474.p1
OG0004679	AMPFI_00361	TCONS_00004597.p1
OG0004681	AMPFI_18210	TCONS_00005143.p1
OG0004682	AMPFI_13322	TCONS_00052713.p1
OG0004683	AMPFI_13090	TCONS_00010745.p1
OG0004685	AMPFI_00210	TCONS_00006441.p1
OG0004686	AMPFI_07335	TCONS_00055993.p1, TCONS_00057308.p1, TCONS_00055992.p1
OG0004687	AMPFI_00174	TCONS_00048164.p1
OG0004691	AMPFI_01160	TCONS_00009715.p1
OG0004693	AMPFI_15020, AMPFI_19261, AMPFI_19430, AMPFI_03821, AMPFI_20086, AMPFI_21845, AMPFI_24603, AMPFI_23680	TCONS_00038637.p1
OG0004693	AMPFI_00550, AMPFI_18747, AMPFI_17128, AMPFI_05700, AMPFI_09545, AMPFI_22266, AMPFI_22938	TCONS_00031427.p1, TCONS_00052054.p1, TCONS_00043455.p1
OG0004693	AMPFI_15039	TCONS_00041702.p1, TCONS_00035268.p1, TCONS_00032110.p1
OG0004694	AMPFI_20042	TCONS_00013362.p1
OG0004696	AMPFI_05610	TCONS_00030181.p1
OG0004697	AMPFI_06656	TCONS_00044103.p1
OG0004698	AMPFI_06996	TCONS_00013136.p1, TCONS_00013131.p1
OG0004699	AMPFI_08943	TCONS_00005201.p1
OG0004700	AMPFI_08984	TCONS_00013200.p1
OG0004702	AMPFI_11335	TCONS_00019245.p1
OG0004703	AMPFI_11441	TCONS_00005135.p1
OG0004704	AMPFI_12602	TCONS_00053562.p1
OG0004705	AMPFI_13411	TCONS_00043362.p1
OG0004706	AMPFI_14171	TCONS_00019027.p1, TCONS_00019028.p1
OG0004707	AMPFI_17110	TCONS_00043842.p1
OG0004708	AMPFI_25265	TCONS_00006281.p1
OG0004709	AMPFI_20143	TCONS_00013942.p1
OG0004710	AMPFI_21960	TCONS_00015695.p1
