Orthogroup	AMPFI_ok	DROME
OG0003756	AMPFI_17707	DROME21916, DROME21915, DROME03180, DROME21917
OG0003758	AMPFI_19318	DROME11710, DROME11712, DROME11711
OG0003759	AMPFI_06066	DROME06383
OG0003761	AMPFI_18129	DROME14154, DROME16436
OG0003763	AMPFI_23055	DROME19350
OG0003764	AMPFI_00088	DROME21578
OG0003767	AMPFI_01797	DROME02791
OG0003769	AMPFI_04434, AMPFI_04953	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	AMPFI_07160	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003772	AMPFI_07478	DROME12948
OG0003773	AMPFI_10699	DROME05209
OG0003775	AMPFI_13847	DROME10059
OG0003777	AMPFI_20144	DROME18238, DROME18237, DROME18236
OG0003778	AMPFI_24942	DROME13171
OG0003794	AMPFI_16922	DROME03810, DROME03820
OG0003795	AMPFI_09136	DROME10754, DROME10753, DROME10755
OG0003798	AMPFI_02948	DROME12695
OG0003803	AMPFI_12565	DROME02481, DROME02482
OG0003805	AMPFI_04647	DROME01815
OG0003806	AMPFI_05818	DROME01868
OG0003807	AMPFI_03351	DROME20522, DROME05215
OG0003808	AMPFI_14079	DROME08174
OG0003809	AMPFI_02614, AMPFI_04031	DROME04169, DROME04168
OG0003811	AMPFI_10478	DROME14988, DROME14990, DROME14989
OG0003813	AMPFI_07875	DROME10056
OG0003815	AMPFI_09900	DROME08171
OG0003817	AMPFI_00947	DROME00653
OG0003818	AMPFI_01575, AMPFI_17759	DROME11129
OG0003820	AMPFI_00186, AMPFI_03526, AMPFI_17489	DROME07987
OG0003821	AMPFI_03105	DROME04477
OG0003823	AMPFI_06889	DROME12335
OG0003824	AMPFI_06085	DROME17215
OG0003827	AMPFI_21409	DROME06883, DROME06884
OG0003828	AMPFI_11909	DROME10911
OG0003829	AMPFI_00127	DROME01864
OG0003831	AMPFI_12797	DROME02158
OG0003832	AMPFI_20517	DROME22043
OG0003834	AMPFI_10226	DROME21433
OG0003836	AMPFI_14280	DROME15123
OG0003837	AMPFI_17550, AMPFI_24684	DROME14236, DROME08398
OG0003838	AMPFI_19657	DROME00382, DROME00383
OG0003839	AMPFI_07382	DROME21710
OG0003841	AMPFI_21826	DROME10377, DROME10376, DROME21784
OG0003843	AMPFI_05992	DROME02011
OG0003844	AMPFI_14349	DROME19636, DROME19637
OG0003845	AMPFI_07956	DROME21374
OG0003846	AMPFI_06425	DROME14576
OG0003848	AMPFI_23978	DROME19059, DROME03440, DROME21451, DROME09630
OG0003850	AMPFI_10267	DROME19645
OG0003851	AMPFI_11201, AMPFI_00905, AMPFI_11200, AMPFI_16652	DROME07873, DROME07872, DROME07874
OG0003852	AMPFI_10208	DROME08152
OG0003853	AMPFI_21676	DROME00889
OG0003854	AMPFI_03224	DROME11356
OG0003855	AMPFI_13948	DROME08550, DROME08549
OG0003856	AMPFI_08524, AMPFI_02809	DROME18670
OG0003857	AMPFI_07120	DROME21963
OG0003858	AMPFI_25088, AMPFI_00370	DROME12659
OG0003860	AMPFI_12427	DROME03956
OG0003861	AMPFI_02803	DROME13113
OG0003863	AMPFI_16528	DROME16970, DROME16972, DROME16971
OG0003864	AMPFI_13775	DROME16687, DROME16688
OG0003865	AMPFI_11940	DROME12154, DROME12155
OG0003866	AMPFI_14452	DROME15012, DROME15013
OG0003867	AMPFI_17746	DROME04382
OG0003868	AMPFI_11838	DROME05264, DROME05265, DROME05263
OG0003869	AMPFI_17164	DROME09592
OG0003870	AMPFI_05899	DROME12586, DROME12587
OG0003871	AMPFI_09651	DROME19904, DROME19903
OG0003872	AMPFI_14866	DROME05404
OG0003873	AMPFI_09750	DROME21721
OG0003874	AMPFI_14478	DROME06608
OG0003875	AMPFI_06901	DROME19790, DROME19791
OG0003876	AMPFI_22260	DROME09112
OG0003877	AMPFI_15725, AMPFI_00796	DROME03255, DROME03256
OG0003879	AMPFI_02846, AMPFI_04216, AMPFI_06329	DROME15863, DROME15864
OG0003881	AMPFI_15319, AMPFI_15320	DROME06398
OG0003883	AMPFI_12967	DROME12952, DROME12953
OG0003884	AMPFI_11418	DROME16036
OG0003885	AMPFI_12606	DROME01881, DROME01880
OG0003886	AMPFI_05835	DROME16702
OG0003887	AMPFI_10957	DROME16856
OG0003888	AMPFI_11985, AMPFI_01567, AMPFI_13524	DROME14996
OG0003892	AMPFI_11859, AMPFI_18544	DROME03882, DROME03883, DROME03881
OG0003893	AMPFI_15310	DROME20864
OG0003894	AMPFI_18671	DROME08816
OG0003898	AMPFI_09375	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	AMPFI_00789	DROME15608
OG0003903	AMPFI_19280	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	AMPFI_04520	DROME13386
OG0003906	AMPFI_11162	DROME10315
OG0003909	AMPFI_23810, AMPFI_23809	DROME12680
OG0003910	AMPFI_04464	DROME10387
OG0003911	AMPFI_08416	DROME11361
OG0003912	AMPFI_24373	DROME03970, DROME03969, DROME03443
OG0003913	AMPFI_21191, AMPFI_21520, AMPFI_15449	DROME04350
OG0003915	AMPFI_10789	DROME04519
OG0003916	AMPFI_09047	DROME10524, DROME10523
OG0003917	AMPFI_01608	DROME06379
OG0003918	AMPFI_05529	DROME16748, DROME16746, DROME16745, DROME16747
OG0003919	AMPFI_15999	DROME21549
OG0003920	AMPFI_25048	DROME16629, DROME16630
OG0003921	AMPFI_13490	DROME02956, DROME02955, DROME02957
OG0003923	AMPFI_15048	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	AMPFI_08582	DROME01564, DROME01563
OG0003929	AMPFI_10054	DROME08880
OG0003930	AMPFI_07230	DROME20922
OG0003931	AMPFI_26056	DROME02384, DROME02385
OG0003933	AMPFI_24509	DROME03669
OG0003934	AMPFI_16560	DROME11280
OG0003936	AMPFI_12668, AMPFI_09358	DROME02177
OG0003938	AMPFI_22623	DROME13183
OG0003939	AMPFI_06063	DROME01287
OG0003940	AMPFI_19837	DROME13675
OG0003942	AMPFI_14927	DROME15620
OG0003944	AMPFI_07557	DROME18760
OG0003945	AMPFI_05796, AMPFI_08691	DROME01863
OG0003946	AMPFI_00888	DROME13159, DROME13158
OG0003947	AMPFI_23175	DROME08292
OG0003949	AMPFI_12679	DROME09152
OG0003950	AMPFI_25875	DROME16615
OG0003951	AMPFI_11617	DROME07725
OG0003955	AMPFI_11128	DROME16756
OG0003958	AMPFI_00232	DROME00635
OG0003959	AMPFI_04671	DROME15055
OG0003961	AMPFI_06314	DROME17804
OG0003962	AMPFI_16905	DROME09201
OG0003964	AMPFI_01234	DROME09409
OG0003965	AMPFI_04828	DROME07977, DROME07971, DROME07972
OG0003967	AMPFI_05943, AMPFI_08131	DROME15281
OG0003968	AMPFI_06736	DROME04759, DROME04758
OG0003969	AMPFI_07721	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	AMPFI_07812	DROME08299
OG0003971	AMPFI_14528	DROME06198
OG0003972	AMPFI_15565	DROME03377
OG0003973	AMPFI_20438	DROME13196, DROME13195, DROME13194
OG0003998	AMPFI_02502, AMPFI_02531, AMPFI_05249, AMPFI_09969	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0004000	AMPFI_21623, AMPFI_16405, AMPFI_21863	DROME11283
OG0004002	AMPFI_02137	DROME08892
OG0004004	AMPFI_09791	DROME11755, DROME11754
OG0004005	AMPFI_05677	DROME14778, DROME14779, DROME14780
OG0004007	AMPFI_00209	DROME18644
OG0004009	AMPFI_12935	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	AMPFI_07886	DROME02697, DROME02696, DROME02701
OG0004012	AMPFI_11587	DROME11288
OG0004015	AMPFI_12276	DROME07793
OG0004017	AMPFI_05329, AMPFI_16787	DROME02036
OG0004019	AMPFI_04656, AMPFI_20503	DROME01647
OG0004021	AMPFI_13532	DROME19870
OG0004022	AMPFI_19771	DROME10913, DROME10915, DROME10912, DROME10914
OG0004023	AMPFI_19933	DROME19067
OG0004025	AMPFI_13676, AMPFI_23617	DROME16102
OG0004027	AMPFI_22283	DROME13967
OG0004028	AMPFI_19763, AMPFI_10335	DROME21582, DROME21583
OG0004029	AMPFI_10197	DROME07976
OG0004031	AMPFI_05716	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	AMPFI_18750	DROME08117
OG0004033	AMPFI_03927	DROME14180, DROME12245
OG0004035	AMPFI_24745	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	AMPFI_19780	DROME19609
OG0004037	AMPFI_03972	DROME06863
OG0004039	AMPFI_01095, AMPFI_04352	DROME19307
OG0004040	AMPFI_23302	DROME07203
OG0004042	AMPFI_16992	DROME16619
OG0004044	AMPFI_00282	DROME05299, DROME05298
OG0004045	AMPFI_08610	DROME06772
OG0004047	AMPFI_19469	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	AMPFI_12579	DROME17671
OG0004051	AMPFI_17845	DROME18087, DROME18086
OG0004053	AMPFI_17533	DROME21730
OG0004054	AMPFI_08608	DROME15059
OG0004056	AMPFI_02644	DROME15287
OG0004057	AMPFI_09381	DROME00479
OG0004059	AMPFI_10187	DROME13217
OG0004060	AMPFI_14285	DROME20687
OG0004061	AMPFI_10286	DROME03990
OG0004064	AMPFI_07536	DROME06301
OG0004065	AMPFI_19408	DROME02456
OG0004067	AMPFI_09979	DROME14860
OG0004068	AMPFI_18859	DROME11057
OG0004069	AMPFI_11248	DROME10101
OG0004070	AMPFI_16812	DROME04845
OG0004071	AMPFI_07328	DROME15812
OG0004072	AMPFI_04941	DROME21957, DROME17982
OG0004073	AMPFI_04508, AMPFI_25607	DROME01650
OG0004074	AMPFI_16175, AMPFI_02501	DROME06751
OG0004075	AMPFI_22791	DROME21242
OG0004076	AMPFI_08732	DROME00303
OG0004078	AMPFI_16143	DROME11078
OG0004079	AMPFI_22149	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	AMPFI_07191	DROME06468, DROME06467
OG0004081	AMPFI_07325	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	AMPFI_08776	DROME08161
OG0004083	AMPFI_23993, AMPFI_01827	DROME14312
OG0004084	AMPFI_15041	DROME12357
OG0004085	AMPFI_10044	DROME05732, DROME05731, DROME05733
OG0004089	AMPFI_00735	DROME00381
OG0004091	AMPFI_15165	DROME14119
OG0004092	AMPFI_06912	DROME12563
OG0004093	AMPFI_23222	DROME15725
OG0004096	AMPFI_17501	DROME00515
OG0004098	AMPFI_25761, AMPFI_22663, AMPFI_04786	DROME01948
OG0004099	AMPFI_13965	DROME19388
OG0004101	AMPFI_18949	DROME08755, DROME08757, DROME08756
OG0004102	AMPFI_15461	DROME12666
OG0004105	AMPFI_00050	DROME04809, DROME04810, DROME04811
OG0004106	AMPFI_09128	DROME05999
OG0004107	AMPFI_09933	DROME12701, DROME19212
OG0004108	AMPFI_11075	DROME07361
OG0004110	AMPFI_12307	DROME17755
OG0004111	AMPFI_07741	DROME04654, DROME04653
OG0004112	AMPFI_03998, AMPFI_17086, AMPFI_15301	DROME12140
OG0004113	AMPFI_14558, AMPFI_10578	DROME06222, DROME06223
OG0004114	AMPFI_07189	DROME16337
OG0004115	AMPFI_13715, AMPFI_12783	DROME13846, DROME13845, DROME13844
OG0004116	AMPFI_14003	DROME02477
OG0004118	AMPFI_15447	DROME19673
OG0004119	AMPFI_07138	DROME14543
OG0004120	AMPFI_07749	DROME07794
OG0004121	AMPFI_19218	DROME03957
OG0004122	AMPFI_02482	DROME08383
OG0004123	AMPFI_13800, AMPFI_02624	DROME12798
OG0004124	AMPFI_07154	DROME02608
OG0004127	AMPFI_23987	DROME07186
OG0004130	AMPFI_17105	DROME05314
OG0004131	AMPFI_02623	DROME18904, DROME18905
OG0004133	AMPFI_00729	DROME02029
OG0004134	AMPFI_11318	DROME14839
OG0004135	AMPFI_23953	DROME03879
OG0004136	AMPFI_23022, AMPFI_00272	DROME17670
OG0004142	AMPFI_18239	DROME06754
OG0004143	AMPFI_15415	DROME13621
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	DROME04309, DROME04310
OG0004145	AMPFI_17789	DROME15893
OG0004145	AMPFI_03194	DROME08647, DROME14074, DROME14075
OG0004147	AMPFI_22254	DROME06149
OG0004148	AMPFI_12585	DROME06090, DROME06089
OG0004149	AMPFI_26020	DROME11017, DROME11016, DROME11015
OG0004150	AMPFI_21548, AMPFI_13804	DROME04551, DROME04550
OG0004151	AMPFI_00134, AMPFI_15889	DROME14564
OG0004153	AMPFI_22147	DROME12893
OG0004156	AMPFI_06309	DROME18060
OG0004157	AMPFI_19370	DROME21496
OG0004158	AMPFI_07649	DROME10050
OG0004159	AMPFI_08829	DROME20404, DROME20403, DROME20402
OG0004160	AMPFI_00568	DROME15565
OG0004164	AMPFI_05757	DROME16332
OG0004166	AMPFI_19424	DROME17896
OG0004167	AMPFI_24252, AMPFI_22854	DROME18913
OG0004168	AMPFI_12418	DROME05468
OG0004169	AMPFI_09723	DROME00368
OG0004170	AMPFI_18162	DROME12078
OG0004171	AMPFI_05713	DROME07182
OG0004176	AMPFI_01331, AMPFI_23021	DROME10985, DROME10984
OG0004178	AMPFI_03249	DROME02387, DROME04815
OG0004179	AMPFI_06442	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	AMPFI_06582	DROME20474
OG0004181	AMPFI_10263	DROME12964
OG0004182	AMPFI_14315, AMPFI_15250, AMPFI_11529	DROME16363
OG0004183	AMPFI_11544	DROME09271
OG0004184	AMPFI_12472	DROME04419
OG0004185	AMPFI_18248	DROME05297
OG0004186	AMPFI_18492	DROME16037
OG0004187	AMPFI_19435	DROME07871
OG0004188	AMPFI_24196	DROME07492, DROME07494, DROME07493
OG0004189	AMPFI_25484	DROME11000, DROME11001
OG0004190	AMPFI_25836	DROME01879, DROME22091
OG0004215	AMPFI_05972	DROME19401
OG0004216	AMPFI_02909	DROME11793
OG0004217	AMPFI_11613	DROME21224
OG0004219	AMPFI_05687	DROME03490
OG0004220	AMPFI_06135	DROME07426, DROME07425
OG0004222	AMPFI_22508	DROME04949
OG0004223	AMPFI_14106, AMPFI_14107	DROME01123, DROME06776
OG0004225	AMPFI_15711	DROME05012
OG0004226	AMPFI_10795	DROME15145
OG0004227	AMPFI_07234	DROME04086
OG0004228	AMPFI_24494, AMPFI_18790	DROME10277
OG0004229	AMPFI_04684	DROME02866, DROME02865
OG0004230	AMPFI_16103	DROME18730, DROME18729
OG0004231	AMPFI_06317, AMPFI_24209	DROME14487, DROME14486
OG0004232	AMPFI_18466	DROME15977
OG0004235	AMPFI_18111	DROME12429
OG0004236	AMPFI_18952	DROME17566
OG0004238	AMPFI_20812	DROME05258, DROME05259, DROME05257
OG0004239	AMPFI_05780, AMPFI_05779	DROME15568
OG0004241	AMPFI_24897	DROME15542
OG0004243	AMPFI_10050	DROME14802, DROME20505
OG0004244	AMPFI_25390	DROME10097
OG0004245	AMPFI_14565	DROME02038
OG0004246	AMPFI_08562	DROME07435
OG0004247	AMPFI_09617	DROME13808
OG0004248	AMPFI_06429	DROME14001
OG0004249	AMPFI_13244	DROME04762
OG0004250	AMPFI_12407	DROME18272, DROME18273
OG0004251	AMPFI_12152, AMPFI_09987	DROME04402
OG0004252	AMPFI_09692	DROME14951
OG0004253	AMPFI_11137	DROME20276, DROME20277, DROME20275
OG0004254	AMPFI_23528	DROME16850, DROME16851, DROME16852
OG0004255	AMPFI_05607	DROME06896, DROME06895
OG0004257	AMPFI_12483	DROME14416
OG0004258	AMPFI_04576	DROME05217
OG0004259	AMPFI_05436	DROME21474, DROME10563
OG0004261	AMPFI_09942	DROME10981
OG0004262	AMPFI_15895	DROME16780
OG0004263	AMPFI_19144	DROME06450
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	DROME05465
OG0004268	AMPFI_19077	DROME10031
OG0004269	AMPFI_02131	DROME16782
OG0004270	AMPFI_22607	DROME19295, DROME19296, DROME19297
OG0004272	AMPFI_03000, AMPFI_03190	DROME21011
OG0004273	AMPFI_20320, AMPFI_02222, AMPFI_01584	DROME09850
OG0004275	AMPFI_10196	DROME16991
OG0004278	AMPFI_00741	DROME01231
OG0004280	AMPFI_08532	DROME22015
OG0004281	AMPFI_21877	DROME00885
OG0004282	AMPFI_03603	DROME07183
OG0004283	AMPFI_04258, AMPFI_22058	DROME21977
OG0004284	AMPFI_07793	DROME19835, DROME19836
OG0004285	AMPFI_05686	DROME12894
OG0004287	AMPFI_18985, AMPFI_03750, AMPFI_16572	DROME16211
OG0004288	AMPFI_12843	DROME12750, DROME12751
OG0004289	AMPFI_15989	DROME10833, DROME19397
OG0004290	AMPFI_20931	DROME01469
OG0004294	AMPFI_25254	DROME13106, DROME13107
OG0004295	AMPFI_09939	DROME20603, DROME20604, DROME20602
OG0004297	AMPFI_04000	DROME01005
OG0004299	AMPFI_10108	DROME21406, DROME21405
OG0004300	AMPFI_20207	DROME21737
OG0004301	AMPFI_21938	DROME06959
OG0004302	AMPFI_16467	DROME01833
OG0004303	AMPFI_18613	DROME02789, DROME02790
OG0004305	AMPFI_12729	DROME00211
OG0004306	AMPFI_17375, AMPFI_16656	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	AMPFI_10120	DROME07784
OG0004308	AMPFI_06434	DROME08791, DROME08790
OG0004309	AMPFI_07893	DROME11787
OG0004310	AMPFI_01502	DROME20002
OG0004312	AMPFI_14477	DROME07615
OG0004314	AMPFI_17299	DROME04957
OG0004315	AMPFI_11714	DROME21705
OG0004316	AMPFI_06233	DROME06707
OG0004319	AMPFI_07860	DROME01293
OG0004321	AMPFI_03701	DROME00141
OG0004322	AMPFI_05719	DROME21173, DROME21172
OG0004323	AMPFI_07446	DROME08716, DROME08715
OG0004324	AMPFI_13538	DROME19211, DROME05925, DROME05924
OG0004328	AMPFI_06204	DROME06814, DROME06813
OG0004329	AMPFI_18366	DROME14796
OG0004330	AMPFI_21323, AMPFI_04638	DROME05935
OG0004331	AMPFI_13825	DROME09522
OG0004332	AMPFI_12419, AMPFI_16570, AMPFI_16569	DROME03199
OG0004333	AMPFI_16945, AMPFI_02290	DROME03525
OG0004334	AMPFI_04344, AMPFI_23930	DROME17993, DROME17994
OG0004335	AMPFI_01647	DROME10278
OG0004337	AMPFI_08351	DROME13597
OG0004338	AMPFI_03726	DROME16553
OG0004342	AMPFI_12541	DROME12320
OG0004343	AMPFI_14022, AMPFI_21404, AMPFI_23887	DROME10215
OG0004344	AMPFI_24893	DROME17664
OG0004345	AMPFI_12564	DROME20919
OG0004348	AMPFI_02439	DROME08598, DROME08597
OG0004349	AMPFI_24895	DROME12070
OG0004350	AMPFI_18421	DROME08566
OG0004351	AMPFI_20164	DROME17742
OG0004352	AMPFI_25758	DROME04587
OG0004353	AMPFI_13654	DROME05577
OG0004354	AMPFI_11067	DROME18943
OG0004355	AMPFI_09199	DROME01999
OG0004356	AMPFI_05341	DROME12218
OG0004357	AMPFI_08395	DROME01205, DROME01203
OG0004358	AMPFI_22150	DROME01539
OG0004359	AMPFI_05530	DROME15372
OG0004360	AMPFI_14833	DROME03158
OG0004361	AMPFI_04236	DROME16888
OG0004362	AMPFI_09867	DROME04321
OG0004364	AMPFI_11780	DROME18518, DROME02371
OG0004365	AMPFI_18925	DROME11247
OG0004366	AMPFI_11770	DROME02176
OG0004367	AMPFI_16806	DROME05441, DROME05440, DROME05442
OG0004368	AMPFI_05539	DROME03958, DROME03959
OG0004369	AMPFI_22531	DROME08156
OG0004370	AMPFI_05169	DROME12142, DROME12141
OG0004373	AMPFI_02861	DROME07316
OG0004374	AMPFI_07980	DROME21010
OG0004376	AMPFI_15019	DROME21016
OG0004377	AMPFI_03913	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	AMPFI_09387	DROME00771
OG0004379	AMPFI_07942	DROME14972, DROME14973
OG0004380	AMPFI_00883	DROME21035, DROME21034
OG0004381	AMPFI_23751	DROME03934
OG0004382	AMPFI_13422	DROME16408, DROME16407
OG0004385	AMPFI_02615, AMPFI_24477	DROME16721
OG0004388	AMPFI_09652	DROME07878
OG0004391	AMPFI_10069	DROME11785, DROME11784
OG0004392	AMPFI_24108	DROME17967, DROME17966, DROME17965
OG0004393	AMPFI_06040	DROME16127
OG0004394	AMPFI_13243	DROME00472, DROME00473
OG0004395	AMPFI_20914	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	AMPFI_14937	DROME00290, DROME00291
OG0004397	AMPFI_03263	DROME07584, DROME07585
OG0004399	AMPFI_06098	DROME00026, DROME00027
OG0004401	AMPFI_12672	DROME15904
OG0004403	AMPFI_14279	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	AMPFI_14466	DROME00111
OG0004405	AMPFI_14300	DROME20905
OG0004406	AMPFI_11302	DROME20449
OG0004407	AMPFI_09013	DROME17000
OG0004408	AMPFI_05190	DROME00339
OG0004409	AMPFI_00146	DROME07816
OG0004412	AMPFI_01456	DROME09927
OG0004413	AMPFI_25865, AMPFI_18350, AMPFI_17760, AMPFI_01558, AMPFI_20523	DROME16031
OG0004415	AMPFI_04130	DROME19672
OG0004417	AMPFI_06225	DROME08382
OG0004423	AMPFI_14942	DROME09027, DROME09026
OG0004424	AMPFI_17270	DROME06710, DROME06709
OG0004425	AMPFI_21164	DROME09154
OG0004426	AMPFI_21633	DROME02898
OG0004459	AMPFI_11564	DROME11629
OG0004460	AMPFI_25193	DROME01612
OG0004462	AMPFI_08624	DROME10763
OG0004465	AMPFI_23112, AMPFI_12347	DROME21097, DROME00340
OG0004468	AMPFI_16351	DROME08086
OG0004471	AMPFI_00393	DROME04870, DROME04872, DROME04871
OG0004472	AMPFI_11440	DROME13220
OG0004475	AMPFI_18546	DROME05206
OG0004476	AMPFI_14753	DROME21347, DROME21348, DROME21349
OG0004478	AMPFI_03975	DROME08802, DROME08801, DROME08806
OG0004479	AMPFI_09403	DROME02751
OG0004482	AMPFI_09287	DROME04849
OG0004483	AMPFI_19423, AMPFI_14818	DROME01082, DROME01081
OG0004484	AMPFI_19765	DROME15453
OG0004486	AMPFI_08587	DROME03906
OG0004487	AMPFI_05702	DROME22095, DROME20434, DROME20435
OG0004488	AMPFI_01993	DROME18125
OG0004488	AMPFI_22482, AMPFI_18991, AMPFI_17697	DROME08793
OG0004489	AMPFI_09296, AMPFI_09295	DROME01140
OG0004490	AMPFI_22429	DROME02420
OG0004491	AMPFI_00308, AMPFI_15346	DROME06306
OG0004493	AMPFI_05970	DROME05464
OG0004494	AMPFI_05453	DROME12460, DROME12459
OG0004495	AMPFI_07695	DROME19461, DROME19460, DROME03167
OG0004496	AMPFI_03101, AMPFI_01528	DROME10398
OG0004497	AMPFI_22097, AMPFI_00339, AMPFI_25044, AMPFI_25447	DROME12594
OG0004498	AMPFI_06947	DROME20932
OG0004500	AMPFI_13920	DROME19536
OG0004501	AMPFI_09291	DROME11056
OG0004506	AMPFI_12628, AMPFI_09386	DROME10904
OG0004507	AMPFI_07072	DROME17036
OG0004511	AMPFI_07637	DROME13105
OG0004512	AMPFI_11410	DROME10927
OG0004513	AMPFI_09034	DROME12675
OG0004515	AMPFI_01381	DROME15124, DROME19804
OG0004517	AMPFI_15751	DROME12340
OG0004518	AMPFI_09048	DROME19881
OG0004519	AMPFI_04665, AMPFI_14654	DROME13472
OG0004520	AMPFI_06584	DROME13131
OG0004523	AMPFI_08056	DROME07758
OG0004524	AMPFI_07394	DROME19557
OG0004525	AMPFI_07588	DROME13522
OG0004526	AMPFI_10087	DROME09780
OG0004529	AMPFI_09696	DROME14562
OG0004530	AMPFI_12855	DROME03349
OG0004532	AMPFI_16151	DROME11183
OG0004533	AMPFI_22456	DROME16934, DROME16933
OG0004534	AMPFI_18106	DROME11128, DROME11127
OG0004535	AMPFI_22124	DROME11313, DROME11681
OG0004538	AMPFI_18278	DROME01010
OG0004540	AMPFI_03454, AMPFI_19729	DROME21936, DROME17090
OG0004542	AMPFI_08760	DROME14306, DROME14305
OG0004543	AMPFI_14671	DROME16410
OG0004544	AMPFI_08264	DROME03219
OG0004545	AMPFI_16865	DROME14918
OG0004546	AMPFI_07412	DROME07299
OG0004548	AMPFI_12848	DROME20368, DROME10401
OG0004550	AMPFI_09809, AMPFI_09808	DROME17029
OG0004551	AMPFI_09413	DROME17768, DROME17769
OG0004552	AMPFI_12028	DROME00895
OG0004553	AMPFI_10799	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	AMPFI_11889	DROME15667
OG0004555	AMPFI_09909	DROME08499, DROME08501, DROME08498, DROME08500
OG0004559	AMPFI_05855	DROME00073
OG0004561	AMPFI_23817, AMPFI_03159	DROME14241, DROME14240
OG0004563	AMPFI_02876	DROME01043
OG0004564	AMPFI_15864	DROME05211
OG0004565	AMPFI_24177, AMPFI_12894, AMPFI_21296	DROME02327, DROME02328
OG0004566	AMPFI_06008	DROME09871
OG0004567	AMPFI_25564	DROME02916
OG0004569	AMPFI_06989	DROME06466
OG0004570	AMPFI_18640	DROME03152, DROME03153
OG0004571	AMPFI_12508	DROME15691, DROME15692
OG0004572	AMPFI_14593	DROME09948
OG0004573	AMPFI_12921	DROME00139
OG0004577	AMPFI_07656	DROME08875, DROME08876
OG0004578	AMPFI_07486	DROME18906
OG0004579	AMPFI_25677	DROME01846
OG0004581	AMPFI_12919	DROME17808, DROME17807, DROME17806
OG0004582	AMPFI_07633	DROME06477
OG0004583	AMPFI_16407	DROME11053
OG0004584	AMPFI_09000	DROME21581
OG0004585	AMPFI_13089	DROME01558, DROME01556, DROME01557
OG0004587	AMPFI_23364, AMPFI_10457	DROME15606
