Orthogroup	AMPFI_ok	HUMAN
OG0004573	AMPFI_12921	HUMAN12408
OG0004574	AMPFI_03207	HUMAN06851, HUMAN04266
OG0004576	AMPFI_18731	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755
OG0004577	AMPFI_07656	HUMAN07984
OG0004578	AMPFI_07486	HUMAN29379
OG0004580	AMPFI_24353	HUMAN00089
OG0004581	AMPFI_12919	HUMAN30254
OG0004582	AMPFI_07633	HUMAN01491, HUMAN23318
OG0004583	AMPFI_16407	HUMAN25613
OG0004584	AMPFI_09000	HUMAN25317
OG0004585	AMPFI_13089	HUMAN13728, HUMAN13729, HUMAN13727
OG0004587	AMPFI_23364, AMPFI_10457	HUMAN22944, HUMAN22945
OG0004588	AMPFI_06362	HUMAN11782
OG0004589	AMPFI_18880	HUMAN12239, HUMAN12240
OG0004590	AMPFI_08462	HUMAN26460
OG0004591	AMPFI_15332	HUMAN12039, HUMAN12041, HUMAN12040
OG0004592	AMPFI_06517	HUMAN27640, HUMAN27639
OG0004593	AMPFI_22728	HUMAN17263, HUMAN24335
OG0004594	AMPFI_13047	HUMAN04675, HUMAN04676
OG0004595	AMPFI_20954, AMPFI_16519	HUMAN12768, HUMAN27266
OG0004597	AMPFI_21018	HUMAN16836
OG0004597	AMPFI_06253	HUMAN22579
OG0004600	AMPFI_15811	HUMAN29105
OG0004601	AMPFI_06159	HUMAN29271, HUMAN29273
OG0004602	AMPFI_04968	HUMAN13593, HUMAN13590
OG0004603	AMPFI_00218	HUMAN10394, HUMAN10392, HUMAN10391
OG0004605	AMPFI_03873	HUMAN10306
OG0004606	AMPFI_09369	HUMAN18904, HUMAN18905
OG0004608	AMPFI_23131	HUMAN18748, HUMAN18747, HUMAN18749
OG0004609	AMPFI_07011	HUMAN12279, HUMAN12280
OG0004610	AMPFI_23354	HUMAN09947, HUMAN09946
OG0004610	AMPFI_17805	HUMAN09948
OG0004611	AMPFI_14900	HUMAN03825, HUMAN03826
OG0004612	AMPFI_06798	HUMAN25998
OG0004613	AMPFI_14336	HUMAN15692, HUMAN15691
OG0004614	AMPFI_01955	HUMAN04966, HUMAN04918
OG0004615	AMPFI_25915, AMPFI_22837	HUMAN29429, HUMAN01271
OG0004616	AMPFI_24754	HUMAN17882
OG0004617	AMPFI_09144	HUMAN04322, HUMAN06985, HUMAN06984
OG0004618	AMPFI_15210, AMPFI_15211	HUMAN22867
OG0004619	AMPFI_01685	HUMAN12791
OG0004620	AMPFI_00400	HUMAN11638
OG0004620	AMPFI_03563	HUMAN11645
OG0004621	AMPFI_06893	HUMAN21153, HUMAN21154
OG0004625	AMPFI_24418, AMPFI_01520	HUMAN19764
OG0004626	AMPFI_11099	HUMAN15244
OG0004627	AMPFI_12291	HUMAN29678
OG0004628	AMPFI_05837	HUMAN13154, HUMAN18070, HUMAN13155
OG0004629	AMPFI_13756	HUMAN29170, HUMAN29169
OG0004631	AMPFI_06399	HUMAN29038
OG0004632	AMPFI_12681	HUMAN21378
OG0004633	AMPFI_16969	HUMAN18514, HUMAN18513, HUMAN18512
OG0004634	AMPFI_11161	HUMAN12037, HUMAN20391
OG0004635	AMPFI_08678	HUMAN16135, HUMAN16134
OG0004637	AMPFI_14539	HUMAN11591
OG0004638	AMPFI_00853	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354
OG0004639	AMPFI_11319	HUMAN29308
OG0004640	AMPFI_00746	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651
OG0004641	AMPFI_00011	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438
OG0004642	AMPFI_02074	HUMAN04683
OG0004643	AMPFI_18899	HUMAN26734
OG0004644	AMPFI_15338	HUMAN02493, HUMAN02492
OG0004645	AMPFI_23655	HUMAN07505, HUMAN07504
OG0004646	AMPFI_07710	HUMAN15038
OG0004647	AMPFI_08211	HUMAN23591
OG0004648	AMPFI_19599	HUMAN14405, HUMAN14403
OG0004649	AMPFI_17558	HUMAN13089, HUMAN19718
OG0004651	AMPFI_25330	HUMAN20463
OG0004652	AMPFI_15198	HUMAN30278, HUMAN24680
OG0004654	AMPFI_15662	HUMAN16019
OG0004655	AMPFI_07555	HUMAN15982
OG0004657	AMPFI_11594	HUMAN26711
OG0004658	AMPFI_10523	HUMAN25697
OG0004659	AMPFI_00122	HUMAN02326
OG0004660	AMPFI_11809	HUMAN25810
OG0004661	AMPFI_23656	HUMAN28521
OG0004662	AMPFI_22692	HUMAN08577
OG0004663	AMPFI_06374	HUMAN26334, HUMAN12394
OG0004664	AMPFI_09717	HUMAN07587
OG0004665	AMPFI_21039	HUMAN17987, HUMAN17986, HUMAN17985
OG0004666	AMPFI_11616	HUMAN07820, HUMAN05445, HUMAN05446
OG0004667	AMPFI_09564	HUMAN21347, HUMAN21348, HUMAN21346
OG0004668	AMPFI_02377	HUMAN02463, HUMAN02462
OG0004669	AMPFI_05954	HUMAN24194, HUMAN15536
OG0004670	AMPFI_24511	HUMAN12707, HUMAN12706
OG0004671	AMPFI_20913, AMPFI_05739	HUMAN12269
OG0004672	AMPFI_03359	HUMAN11604, HUMAN11603
OG0004673	AMPFI_15351	HUMAN27305, HUMAN17548
OG0004674	AMPFI_07603	HUMAN28474
OG0004675	AMPFI_04426, AMPFI_03184	HUMAN16714
OG0004676	AMPFI_12971	HUMAN08712, HUMAN08711
OG0004677	AMPFI_05730	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391
OG0004678	AMPFI_09587	HUMAN29263
OG0004679	AMPFI_00361	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405
OG0004681	AMPFI_18210	HUMAN19942, HUMAN19943
OG0004682	AMPFI_13322	HUMAN00873, HUMAN00872
OG0004683	AMPFI_13090	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004684	AMPFI_05507	HUMAN04870
OG0004685	AMPFI_00210	HUMAN19767
OG0004686	AMPFI_00052, AMPFI_07335	HUMAN26297
OG0004687	AMPFI_00174	HUMAN20906, HUMAN20910, HUMAN20907
OG0004689	AMPFI_21900	HUMAN22642
OG0004691	AMPFI_01160	HUMAN18674
OG0004694	AMPFI_20042	HUMAN14699, HUMAN14701
OG0004696	AMPFI_05610	HUMAN03214, HUMAN03217
OG0004697	AMPFI_06656	HUMAN22888, HUMAN22889
OG0004698	AMPFI_06996	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197
OG0004699	AMPFI_08943	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004700	AMPFI_08984	HUMAN01840
OG0004702	AMPFI_11335	HUMAN12124, HUMAN12123
OG0004703	AMPFI_11441	HUMAN07096
OG0004704	AMPFI_12602	HUMAN01061
OG0004705	AMPFI_13411	HUMAN23960, HUMAN07591
OG0004706	AMPFI_14171	HUMAN26095, HUMAN12891
OG0004707	AMPFI_17110	HUMAN23100
OG0004708	AMPFI_19549, AMPFI_25265	HUMAN12418
OG0004711	AMPFI_22007	HUMAN30200, HUMAN30199, HUMAN16058
OG0004728	AMPFI_04640	HUMAN11621
OG0004729	AMPFI_10811	HUMAN19937
OG0004730	AMPFI_05571	HUMAN28539, HUMAN09659
OG0004731	AMPFI_11718	HUMAN28356
OG0004732	AMPFI_04115, AMPFI_18249	HUMAN10960
OG0004733	AMPFI_22957, AMPFI_11858	HUMAN23596
OG0004735	AMPFI_25124	HUMAN28210
OG0004736	AMPFI_11087	HUMAN17386, HUMAN17385
OG0004738	AMPFI_07087	HUMAN13648
OG0004743	AMPFI_10767	HUMAN14417, HUMAN14416
OG0004744	AMPFI_19272	HUMAN25907
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	HUMAN04206, HUMAN06099
OG0004747	AMPFI_10895	HUMAN24414
OG0004748	AMPFI_16408	HUMAN05638
OG0004749	AMPFI_15286	HUMAN18871
OG0004750	AMPFI_10971, AMPFI_20422	HUMAN17672
OG0004752	AMPFI_22656	HUMAN00597
OG0004753	AMPFI_08914	HUMAN21696
OG0004754	AMPFI_15484	HUMAN10396
OG0004755	AMPFI_08870	HUMAN07905
OG0004756	AMPFI_06143	HUMAN00386
OG0004757	AMPFI_11259	HUMAN08575
OG0004758	AMPFI_16926	HUMAN11660
OG0004759	AMPFI_10483	HUMAN08595
OG0004760	AMPFI_11919	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227
OG0004761	AMPFI_00468, AMPFI_03402	HUMAN13899
OG0004763	AMPFI_06171	HUMAN01550, HUMAN01549, HUMAN01519
OG0004764	AMPFI_10963	HUMAN01006
OG0004765	AMPFI_16840	HUMAN14318
OG0004766	AMPFI_10947	HUMAN19581, HUMAN19587
OG0004767	AMPFI_03725	HUMAN20245, HUMAN20244, HUMAN20243
OG0004768	AMPFI_02297	HUMAN22364, HUMAN24007
OG0004769	AMPFI_12928	HUMAN01235
OG0004770	AMPFI_09864	HUMAN00795
OG0004774	AMPFI_17254	HUMAN03427
OG0004775	AMPFI_08271	HUMAN18107
OG0004776	AMPFI_06080	HUMAN19769
OG0004777	AMPFI_15904	HUMAN07900, HUMAN07899, HUMAN30283
OG0004779	AMPFI_05691	HUMAN30111, HUMAN29725, HUMAN29741
OG0004781	AMPFI_00959	HUMAN05136, HUMAN05139
OG0004782	AMPFI_24154, AMPFI_04116	HUMAN13756
OG0004782	AMPFI_12306	HUMAN13755
OG0004783	AMPFI_11121	HUMAN27505, HUMAN27507, HUMAN27506
OG0004784	AMPFI_12120	HUMAN25867
OG0004785	AMPFI_04729	HUMAN18026
OG0004786	AMPFI_14608	HUMAN18254
OG0004787	AMPFI_11451	HUMAN05706
OG0004788	AMPFI_04021	HUMAN07427
OG0004789	AMPFI_21163	HUMAN26363
OG0004790	AMPFI_12637	HUMAN20266, HUMAN07157
OG0004791	AMPFI_10450	HUMAN01050, HUMAN01049
OG0004792	AMPFI_23180	HUMAN10952, HUMAN07261
OG0004793	AMPFI_02788	HUMAN17121
OG0004794	AMPFI_07779	HUMAN16576, HUMAN16578, HUMAN16575
OG0004795	AMPFI_14570	HUMAN07355
OG0004797	AMPFI_08354	HUMAN08833
OG0004799	AMPFI_03436	HUMAN06196, HUMAN06197
OG0004800	AMPFI_13583	HUMAN17729
OG0004801	AMPFI_05782	HUMAN10299, HUMAN10298
OG0004802	AMPFI_22430	HUMAN11205
OG0004803	AMPFI_01867, AMPFI_16240	HUMAN05216
OG0004804	AMPFI_11776	HUMAN13490, HUMAN13489
OG0004804	AMPFI_07223	HUMAN13491
OG0004805	AMPFI_10996	HUMAN07478
OG0004806	AMPFI_21112	HUMAN18702, HUMAN08725
OG0004807	AMPFI_01734	HUMAN05890, HUMAN05891, HUMAN05889
OG0004808	AMPFI_18270	HUMAN21575
OG0004809	AMPFI_01159	HUMAN24764, HUMAN24765, HUMAN24763
OG0004810	AMPFI_07979	HUMAN26980
OG0004811	AMPFI_12149	HUMAN11108
OG0004812	AMPFI_15106	HUMAN03902, HUMAN03901
OG0004813	AMPFI_11409	HUMAN28159, HUMAN28158
OG0004814	AMPFI_09238	HUMAN04561
OG0004815	AMPFI_03206	HUMAN25783
OG0004816	AMPFI_05512	HUMAN15119, HUMAN15517
OG0004817	AMPFI_04912	HUMAN17914
OG0004818	AMPFI_00367	HUMAN21311, HUMAN21312, HUMAN05710
OG0004819	AMPFI_18033	HUMAN19316
OG0004820	AMPFI_10350	HUMAN25471
OG0004822	AMPFI_10239	HUMAN18150, HUMAN18149, HUMAN18151, HUMAN03608, HUMAN18148
OG0004823	AMPFI_10528	HUMAN01456
OG0004825	AMPFI_09412	HUMAN05714
OG0004826	AMPFI_16801	HUMAN02645
OG0004828	AMPFI_05734	HUMAN03376
OG0004829	AMPFI_14364	HUMAN09713, HUMAN09712
OG0004830	AMPFI_14688	HUMAN15040, HUMAN15039
OG0004831	AMPFI_23688	HUMAN00753, HUMAN25382
OG0004832	AMPFI_13436	HUMAN07467, HUMAN07466
OG0004833	AMPFI_15371	HUMAN23800
OG0004834	AMPFI_06390	HUMAN05194
OG0004835	AMPFI_18648	HUMAN07221, HUMAN07220, HUMAN13098
OG0004836	AMPFI_09314	HUMAN26405, HUMAN26407
OG0004837	AMPFI_07200	HUMAN01440, HUMAN26478
OG0004838	AMPFI_00523	HUMAN00791, HUMAN00792
OG0004839	AMPFI_22867	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558
OG0004840	AMPFI_15455	HUMAN14498
OG0004841	AMPFI_04987	HUMAN15250
OG0004842	AMPFI_12464	HUMAN11581
OG0004843	AMPFI_05999	HUMAN10990
OG0004844	AMPFI_06737	HUMAN03500, HUMAN03499, HUMAN03498
OG0004846	AMPFI_05670	HUMAN10005
OG0004847	AMPFI_24455	HUMAN05255, HUMAN29742
OG0004848	AMPFI_04293	HUMAN04136
OG0004849	AMPFI_05494	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141, HUMAN20143, HUMAN20137
OG0004850	AMPFI_12227	HUMAN21232
OG0004852	AMPFI_02203, AMPFI_02204	HUMAN29155, HUMAN29156
OG0004854	AMPFI_09220	HUMAN17423, HUMAN17424
OG0004855	AMPFI_05138	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003
OG0004856	AMPFI_08133	HUMAN22862, HUMAN30262
OG0004858	AMPFI_04485	HUMAN07134
OG0004859	AMPFI_07001	HUMAN17723
OG0004860	AMPFI_21186	HUMAN23317
OG0004861	AMPFI_14242	HUMAN08822
OG0004862	AMPFI_07100	HUMAN19086, HUMAN19087
OG0004863	AMPFI_07510	HUMAN16075
OG0004864	AMPFI_12101	HUMAN02859
OG0004865	AMPFI_20573, AMPFI_25525	HUMAN13042
OG0004866	AMPFI_18789	HUMAN28719, HUMAN13833, HUMAN30179
OG0004867	AMPFI_06982, AMPFI_08324, AMPFI_23624	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994
OG0004868	AMPFI_16937	HUMAN17048, HUMAN09007
OG0004869	AMPFI_06152	HUMAN06673
OG0004870	AMPFI_12026	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228
OG0004871	AMPFI_25922	HUMAN07251
OG0004872	AMPFI_13216, AMPFI_13215, AMPFI_20529	HUMAN13810, HUMAN11015, HUMAN11016
OG0004873	AMPFI_06741	HUMAN12397, HUMAN12396
OG0004874	AMPFI_25899	HUMAN28387
OG0004875	AMPFI_08200, AMPFI_05988	HUMAN00886, HUMAN00885
OG0004879	AMPFI_08418	HUMAN22013
OG0004880	AMPFI_19336	HUMAN06214
OG0004881	AMPFI_17196	HUMAN21876
OG0004882	AMPFI_11328, AMPFI_23979	HUMAN11368
OG0004883	AMPFI_02640	HUMAN13191, HUMAN26606
OG0004884	AMPFI_23984	HUMAN08805, HUMAN29602
OG0004885	AMPFI_10375	HUMAN03149
OG0004886	AMPFI_08413	HUMAN07864
OG0004887	AMPFI_11151	HUMAN00785
OG0004888	AMPFI_13557	HUMAN17721, HUMAN17720, HUMAN17722
OG0004889	AMPFI_09646	HUMAN29228, HUMAN29229
OG0004890	AMPFI_15395	HUMAN13035
OG0004891	AMPFI_02413	HUMAN00745
OG0004892	AMPFI_12844	HUMAN03670, HUMAN27524, HUMAN03671
OG0004893	AMPFI_07205	HUMAN00654
OG0004894	AMPFI_11572	HUMAN29585, HUMAN23077, HUMAN24191
OG0004895	AMPFI_08926, AMPFI_19888	HUMAN26754, HUMAN26753
OG0004896	AMPFI_11433	HUMAN29483
OG0004897	AMPFI_08573	HUMAN24076, HUMAN24075
OG0004898	AMPFI_22671	HUMAN05713
OG0004899	AMPFI_11063	HUMAN30695, HUMAN23131
OG0004900	AMPFI_10899	HUMAN18227
OG0004901	AMPFI_17441	HUMAN24931
OG0004902	AMPFI_05534	HUMAN17054
OG0004903	AMPFI_10441	HUMAN14027, HUMAN14026
OG0004904	AMPFI_19035	HUMAN10420, HUMAN10417, HUMAN10419
OG0004906	AMPFI_19154	HUMAN10655
OG0004907	AMPFI_13675, AMPFI_04014	HUMAN15470
OG0004908	AMPFI_03218	HUMAN21935
OG0004910	AMPFI_18874, AMPFI_04368	HUMAN01263
OG0004911	AMPFI_05698	HUMAN20237
OG0004913	AMPFI_25699	HUMAN26739
OG0004914	AMPFI_08609	HUMAN12452, HUMAN12453
OG0004915	AMPFI_25633	HUMAN12229, HUMAN07232
OG0004915	AMPFI_14420	HUMAN12230
OG0004916	AMPFI_25317, AMPFI_20270	HUMAN17880, HUMAN26045
OG0004917	AMPFI_25966	HUMAN00471
OG0004919	AMPFI_22764	HUMAN19186
OG0004920	AMPFI_11223	HUMAN17677
OG0004921	AMPFI_09394	HUMAN00134
OG0004922	AMPFI_06579	HUMAN01865, HUMAN01863
OG0004923	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260	HUMAN11721, HUMAN11722, HUMAN11720
OG0004924	AMPFI_05959	HUMAN23139
OG0004925	AMPFI_16804	HUMAN01646
OG0004926	AMPFI_00376	HUMAN29059
OG0004927	AMPFI_10471	HUMAN08390, HUMAN18679
OG0004928	AMPFI_10056	HUMAN12518
OG0004930	AMPFI_24794	HUMAN29759, HUMAN21984, HUMAN24137
OG0004931	AMPFI_16176	HUMAN05636
OG0004932	AMPFI_09178	HUMAN19267
OG0004934	AMPFI_14737	HUMAN29168
OG0004935	AMPFI_10473	HUMAN24721
OG0004936	AMPFI_04203	HUMAN09213, HUMAN09197
OG0004938	AMPFI_07572	HUMAN15695, HUMAN15696, HUMAN15694
OG0004939	AMPFI_24891	HUMAN23691, HUMAN04300
OG0004940	AMPFI_07448	HUMAN16584, HUMAN16585
OG0004941	AMPFI_12210	HUMAN02004
OG0004942	AMPFI_16020	HUMAN16730
OG0004944	AMPFI_02880	HUMAN21444
OG0004945	AMPFI_25261	HUMAN01119, HUMAN01121, HUMAN01122
OG0004946	AMPFI_16783	HUMAN02518
OG0004947	AMPFI_02993	HUMAN23472
OG0004948	AMPFI_23552	HUMAN12800, HUMAN04292
OG0004949	AMPFI_07404	HUMAN16549
OG0004950	AMPFI_01104	HUMAN01480
OG0004951	AMPFI_15757	HUMAN29736, HUMAN29734, HUMAN29735
OG0004952	AMPFI_18107	HUMAN08308
OG0004955	AMPFI_19217	HUMAN06607
OG0004956	AMPFI_19207	HUMAN29829, HUMAN02899
OG0004957	AMPFI_18195	HUMAN18472
OG0004958	AMPFI_02579	HUMAN23521, HUMAN23523, HUMAN23522
OG0004959	AMPFI_16851	HUMAN04416
OG0004959	AMPFI_21678	HUMAN04417, HUMAN27015
OG0004960	AMPFI_24808	HUMAN09199, HUMAN09198
OG0004961	AMPFI_13431	HUMAN19601
OG0004962	AMPFI_21202, AMPFI_22234	HUMAN26029
OG0004964	AMPFI_02938	HUMAN12699, HUMAN12698
OG0004965	AMPFI_16300, AMPFI_17081	HUMAN13750
OG0004967	AMPFI_00489	HUMAN06413
OG0004968	AMPFI_11154	HUMAN11380
OG0004969	AMPFI_00493	HUMAN21857
OG0004970	AMPFI_03401	HUMAN30327, HUMAN07693
OG0004971	AMPFI_23806	HUMAN16945
OG0004972	AMPFI_03559	HUMAN10712
OG0004973	AMPFI_20293	HUMAN18460
OG0004974	AMPFI_05795	HUMAN04419
OG0004975	AMPFI_13767, AMPFI_21780	HUMAN23277
OG0004977	AMPFI_06223	HUMAN17974
OG0004978	AMPFI_08588	HUMAN30022
OG0004979	AMPFI_09688	HUMAN02806, HUMAN02808, HUMAN02807
OG0004980	AMPFI_26053	HUMAN03123, HUMAN03072
OG0004981	AMPFI_04964	HUMAN20596, HUMAN20595
OG0004982	AMPFI_14258	HUMAN29353
OG0004983	AMPFI_15064	HUMAN03516
OG0004984	AMPFI_25614	HUMAN19591, HUMAN19333, HUMAN19594, HUMAN19335
OG0004985	AMPFI_20594, AMPFI_20593	HUMAN20484, HUMAN20483
OG0004988	AMPFI_02907	HUMAN19938
OG0004989	AMPFI_05553	HUMAN04327
OG0004990	AMPFI_09427	HUMAN22240
OG0004991	AMPFI_20163	HUMAN20960
OG0004994	AMPFI_12957, AMPFI_15635, AMPFI_00997	HUMAN15962, HUMAN15963, HUMAN15961
OG0004995	AMPFI_01011	HUMAN09543, HUMAN09544, HUMAN09546
OG0004996	AMPFI_04670, AMPFI_01816	HUMAN20492
OG0004997	AMPFI_02286	HUMAN03772, HUMAN03771
OG0004999	AMPFI_05305	HUMAN04129, HUMAN07445, HUMAN04130
OG0005000	AMPFI_06353	HUMAN06921, HUMAN06922
OG0005002	AMPFI_06863	HUMAN14209, HUMAN14210, HUMAN14211
OG0005003	AMPFI_08032	HUMAN11768
OG0005004	AMPFI_08398	HUMAN18474, HUMAN29972
OG0005005	AMPFI_09450	HUMAN20277, HUMAN20276
OG0005006	AMPFI_11080	HUMAN12769
OG0005007	AMPFI_11408	HUMAN21843, HUMAN07608
OG0005008	AMPFI_11499	HUMAN23160, HUMAN23159, HUMAN11023
OG0005009	AMPFI_12473	HUMAN21318
OG0005010	AMPFI_14613, AMPFI_14614	HUMAN13457, HUMAN13455, HUMAN13456
OG0005011	AMPFI_15318	HUMAN08658, HUMAN08657
OG0005012	AMPFI_15538	HUMAN01889
OG0005014	AMPFI_17363	HUMAN19726
OG0005038	AMPFI_21027	HUMAN30525, HUMAN22584, HUMAN30524
OG0005040	AMPFI_21488	HUMAN19381
OG0005041	AMPFI_08484	HUMAN11889, HUMAN00164
OG0005044	AMPFI_13860	HUMAN05004, HUMAN13097
OG0005045	AMPFI_21358	HUMAN25556
OG0005046	AMPFI_11261, AMPFI_09244	HUMAN00004, HUMAN28435, HUMAN00003
OG0005047	AMPFI_13077	HUMAN10328
OG0005048	AMPFI_08429	HUMAN01970, HUMAN01971
OG0005049	AMPFI_06620	HUMAN20890
OG0005050	AMPFI_07799	HUMAN18648
OG0005053	AMPFI_20121	HUMAN11762
OG0005055	AMPFI_06342	HUMAN16975
OG0005057	AMPFI_03161	HUMAN25520
OG0005058	AMPFI_02699, AMPFI_14957	HUMAN26910, HUMAN26911, HUMAN26909
OG0005059	AMPFI_21914, AMPFI_02737	HUMAN29338
OG0005060	AMPFI_00924	HUMAN03602
OG0005061	AMPFI_13286, AMPFI_24020	HUMAN05905
OG0005062	AMPFI_01339	HUMAN06705, HUMAN06706, HUMAN06704
OG0005063	AMPFI_21643	HUMAN03268, HUMAN22726
OG0005065	AMPFI_08185	HUMAN22143
OG0005066	AMPFI_18538	HUMAN25748
OG0005067	AMPFI_06227	HUMAN02805
OG0005068	AMPFI_18887	HUMAN26685
OG0005069	AMPFI_15704	HUMAN10354, HUMAN10353
OG0005071	AMPFI_03388	HUMAN07686, HUMAN07685
OG0005072	AMPFI_00383	HUMAN29547, HUMAN29546
OG0005073	AMPFI_06476	HUMAN24275
OG0005074	AMPFI_24516	HUMAN30358, HUMAN30359, HUMAN30357, HUMAN28758, HUMAN30356
OG0005075	AMPFI_08491	HUMAN02884
OG0005076	AMPFI_13565	HUMAN09672
OG0005077	AMPFI_13890	HUMAN00029
OG0005079	AMPFI_16949	HUMAN09354
OG0005080	AMPFI_09120	HUMAN25864, HUMAN09254
OG0005081	AMPFI_11429	HUMAN12565
OG0005083	AMPFI_14766	HUMAN25817
OG0005084	AMPFI_08022	HUMAN19679
OG0005086	AMPFI_13597	HUMAN21034
OG0005088	AMPFI_05930	HUMAN14928
OG0005089	AMPFI_24280	HUMAN28932
OG0005090	AMPFI_25021	HUMAN21424, HUMAN21490, HUMAN10465
OG0005091	AMPFI_11028	HUMAN07508
OG0005092	AMPFI_20735, AMPFI_16134	HUMAN29848
OG0005093	AMPFI_19590, AMPFI_20055	HUMAN25442
OG0005094	AMPFI_11689	HUMAN15207
OG0005096	AMPFI_24183	HUMAN10193
OG0005097	AMPFI_05168	HUMAN20169
OG0005098	AMPFI_02235, AMPFI_05185	HUMAN17838, HUMAN17837
OG0005099	AMPFI_05559	HUMAN20122
OG0005100	AMPFI_06838	HUMAN13754
OG0005103	AMPFI_15936	HUMAN00526, HUMAN25518
OG0005104	AMPFI_13576	HUMAN11571, HUMAN11572
OG0005105	AMPFI_10501	HUMAN13301, HUMAN10689
OG0005106	AMPFI_08909	HUMAN07502
OG0005107	AMPFI_01687, AMPFI_08427	HUMAN26925, HUMAN26926
OG0005108	AMPFI_20166	HUMAN14184
OG0005109	AMPFI_19425	HUMAN06621, HUMAN06622
OG0005110	AMPFI_01900	HUMAN17916, HUMAN17915
OG0005111	AMPFI_16304, AMPFI_20253	HUMAN00236, HUMAN00239
OG0005112	AMPFI_00097	HUMAN16921
OG0005113	AMPFI_21279, AMPFI_21394	HUMAN08653
OG0005114	AMPFI_17350	HUMAN18500
OG0005115	AMPFI_13099	HUMAN02228, HUMAN29500
OG0005116	AMPFI_17611	HUMAN22044
OG0005117	AMPFI_06331	HUMAN21785, HUMAN21783
OG0005118	AMPFI_09091	HUMAN18046, HUMAN18045, HUMAN06358
OG0005119	AMPFI_17532	HUMAN08361
OG0005120	AMPFI_02588	HUMAN05492
OG0005121	AMPFI_10900	HUMAN06487
OG0005122	AMPFI_10123	HUMAN00967, HUMAN00968
OG0005123	AMPFI_15356	HUMAN24164, HUMAN03802, HUMAN24165
OG0005124	AMPFI_09718	HUMAN18707, HUMAN08754
OG0005125	AMPFI_06966	HUMAN13264
OG0005126	AMPFI_19880	HUMAN25215, HUMAN00633
OG0005127	AMPFI_04608	HUMAN05196, HUMAN05195
OG0005129	AMPFI_15879	HUMAN13576
OG0005130	AMPFI_09648	HUMAN22354, HUMAN22352
OG0005131	AMPFI_24540	HUMAN28032, HUMAN28031
OG0005132	AMPFI_23371	HUMAN25416
OG0005133	AMPFI_22703	HUMAN21399
OG0005134	AMPFI_19445, AMPFI_04553	HUMAN26598
OG0005135	AMPFI_14708	HUMAN01660
OG0005136	AMPFI_05964	HUMAN03210
OG0005137	AMPFI_16276	HUMAN00022, HUMAN00021
OG0005138	AMPFI_24711	HUMAN25803
OG0005139	AMPFI_13761	HUMAN01482
OG0005140	AMPFI_14662	HUMAN01847
OG0005142	AMPFI_10677	HUMAN23471, HUMAN23456
OG0005143	AMPFI_20935	HUMAN21848
OG0005144	AMPFI_14298	HUMAN01316
OG0005145	AMPFI_18764, AMPFI_18763	HUMAN09373, HUMAN09375, HUMAN09374
OG0005146	AMPFI_12023	HUMAN19163
OG0005147	AMPFI_06011	HUMAN23589
OG0005150	AMPFI_21305	HUMAN04742, HUMAN08596, HUMAN15546
OG0005152	AMPFI_05387	HUMAN06776
OG0005153	AMPFI_06595	HUMAN22310
OG0005154	AMPFI_12087	HUMAN13716, HUMAN13717
OG0005155	AMPFI_14736	HUMAN07772
OG0005156	AMPFI_15644	HUMAN18043
OG0005157	AMPFI_18312	HUMAN12761, HUMAN12762
OG0005158	AMPFI_24079	HUMAN18251
OG0005159	AMPFI_15273	HUMAN25324, HUMAN19382
OG0005160	AMPFI_10649	HUMAN22191
OG0005161	AMPFI_12018	HUMAN06152
OG0005162	AMPFI_10796	HUMAN01041, HUMAN01040, HUMAN15047
OG0005163	AMPFI_13127	HUMAN01173
OG0005164	AMPFI_14812	HUMAN24908, HUMAN24906
OG0005165	AMPFI_02844	HUMAN08459
OG0005169	AMPFI_12756	HUMAN08780, HUMAN08778
OG0005172	AMPFI_09765	HUMAN19151, HUMAN19152, HUMAN19153
OG0005173	AMPFI_00076	HUMAN25107, HUMAN25106, HUMAN08913
OG0005175	AMPFI_07010	HUMAN04871
OG0005176	AMPFI_05296, AMPFI_04056	HUMAN19721
OG0005179	AMPFI_07671	HUMAN22336
OG0005180	AMPFI_05278	HUMAN22255
OG0005181	AMPFI_19361	HUMAN02103, HUMAN02102
OG0005182	AMPFI_08657	HUMAN14658
OG0005183	AMPFI_23269	HUMAN04180
