Orthogroup	AMPFI_ok	OWEFU
OG0003440	AMPFI_06463	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1
OG0003441	AMPFI_12076	OFUSG06295.1.p1
OG0003442	AMPFI_07104	OFUSG02754.1.p1, OFUSG02753.1.p1
OG0003443	AMPFI_21912	OFUSG21541.1.p1
OG0003444	AMPFI_06726	OFUSG01048.1.p1
OG0003445	AMPFI_13140	OFUSG08071.1.p1
OG0003447	AMPFI_18696	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1, OFUSG12697.1.p1
OG0003448	AMPFI_23029	OFUSG05291.1.p1
OG0003451	AMPFI_03894	OFUSG00773.1.p1
OG0003452	AMPFI_22152	OFUSG05896.1.p1
OG0003453	AMPFI_10385	OFUSG15317.1.p1
OG0003454	AMPFI_07469	OFUSG03914.1.p1
OG0003455	AMPFI_09746	OFUSG08118.1.p1
OG0003457	AMPFI_19507, AMPFI_22980	OFUSG13164.1.p1, OFUSG13164.2.p1
OG0003458	AMPFI_25375	OFUSG16862.2.p1, OFUSG16862.1.p1
OG0003459	AMPFI_23502	OFUSG26819.1.p1
OG0003460	AMPFI_09159	OFUSG11662.1.p1
OG0003461	AMPFI_08837	OFUSG09875.1.p1
OG0003462	AMPFI_05379	OFUSG25414.1.p1
OG0003463	AMPFI_25834	OFUSG12535.1.p1
OG0003465	AMPFI_12228	OFUSG07312.1.p1
OG0003467	AMPFI_05595	OFUSG23203.1.p1
OG0003468	AMPFI_07635	OFUSG11635.2.p1, OFUSG11635.1.p1
OG0003469	AMPFI_06767	OFUSG20501.1.p1
OG0003470	AMPFI_04555, AMPFI_17776	OFUSG08818.2.p1, OFUSG08818.1.p1
OG0003471	AMPFI_24941	OFUSG21826.1.p1
OG0003472	AMPFI_06841	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1
OG0003473	AMPFI_07801	OFUSG09701.1.p1
OG0003474	AMPFI_05008	OFUSG17217.1.p1
OG0003475	AMPFI_21852, AMPFI_24738	OFUSG01118.2.p1, OFUSG01118.1.p1
OG0003476	AMPFI_08618, AMPFI_13173	OFUSG18748.2.p1, OFUSG18748.1.p1
OG0003476	AMPFI_21659	OFUSG04382.1.p1
OG0003477	AMPFI_11760	OFUSG16889.1.p1
OG0003478	AMPFI_13018	OFUSG11376.1.p1, OFUSG11376.2.p1
OG0003479	AMPFI_08938	OFUSG18679.1.p1
OG0003480	AMPFI_07447	OFUSG05021.1.p1
OG0003481	AMPFI_14089	OFUSG05255.1.p1
OG0003482	AMPFI_07972	OFUSG07809.1.p1
OG0003483	AMPFI_09299	OFUSG10301.1.p1
OG0003484	AMPFI_18735	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1
OG0003485	AMPFI_06950, AMPFI_18388, AMPFI_08775	OFUSG17960.1.p1
OG0003486	AMPFI_16158	OFUSG00463.1.p1
OG0003487	AMPFI_23106	OFUSG19263.1.p1
OG0003488	AMPFI_07299	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1
OG0003489	AMPFI_24006	OFUSG16880.2.p1, OFUSG16880.1.p1
OG0003490	AMPFI_14734, AMPFI_22806, AMPFI_19232, AMPFI_21043, AMPFI_04860, AMPFI_11193	OFUSG22551.1.p1
OG0003491	AMPFI_11101	OFUSG14265.1.p1, OFUSG14263.1.p1
OG0003492	AMPFI_19481, AMPFI_18221, AMPFI_00099	OFUSG10309.1.p1
OG0003493	AMPFI_16534, AMPFI_17852	OFUSG16867.1.p1
OG0003496	AMPFI_21723, AMPFI_23368	OFUSG02218.1.p1
OG0003497	AMPFI_04681	OFUSG09698.1.p1
OG0003498	AMPFI_14554	OFUSG16874.1.p1
OG0003500	AMPFI_12019	OFUSG22059.1.p1
OG0003502	AMPFI_22051	OFUSG24055.1.p1
OG0003503	AMPFI_05344	OFUSG18080.1.p1
OG0003504	AMPFI_24432	OFUSG11194.1.p1
OG0003505	AMPFI_07475	OFUSG05340.1.p1
OG0003506	AMPFI_14856	OFUSG02297.1.p1, OFUSG02297.2.p1
OG0003507	AMPFI_14147	OFUSG26289.1.p1
OG0003508	AMPFI_00704, AMPFI_22615	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1
OG0003509	AMPFI_07776	OFUSG17524.1.p1
OG0003510	AMPFI_19782	OFUSG20850.1.p1
OG0003511	AMPFI_01623	OFUSG19651.1.p1
OG0003512	AMPFI_02821	OFUSG15649.1.p1
OG0003513	AMPFI_21434	OFUSG16489.1.p1, OFUSG16489.2.p1
OG0003514	AMPFI_07562	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1
OG0003515	AMPFI_20138	OFUSG03772.1.p1
OG0003516	AMPFI_25715	OFUSG05769.1.p1
OG0003517	AMPFI_03039	OFUSG00110.1.p1
OG0003518	AMPFI_13631	OFUSG20266.1.p1
OG0003519	AMPFI_10068	OFUSG16099.1.p1
OG0003520	AMPFI_05023	OFUSG25302.1.p1
OG0003521	AMPFI_16400	OFUSG03096.1.p1
OG0003522	AMPFI_15136	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1
OG0003523	AMPFI_07760	OFUSG12732.1.p1
OG0003524	AMPFI_02059, AMPFI_12429	OFUSG17157.1.p1
OG0003525	AMPFI_14739, AMPFI_16786, AMPFI_23920, AMPFI_03033	OFUSG06719.1.p1
OG0003526	AMPFI_06222	OFUSG21956.1.p1
OG0003528	AMPFI_08029	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1
OG0003529	AMPFI_16196	OFUSG03865.1.p1
OG0003530	AMPFI_21595	OFUSG07887.1.p1
OG0003531	AMPFI_10001	OFUSG12011.1.p1
OG0003532	AMPFI_24750	OFUSG18965.1.p1
OG0003533	AMPFI_02269, AMPFI_18447	OFUSG18691.1.p1
OG0003534	AMPFI_09003	OFUSG21581.1.p1, OFUSG21581.2.p1
OG0003535	AMPFI_24072	OFUSG05602.1.p1
OG0003536	AMPFI_00410	OFUSG13226.1.p1
OG0003538	AMPFI_23397	OFUSG03109.1.p1
OG0003539	AMPFI_00975	OFUSG03901.1.p1
OG0003540	AMPFI_00306	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1
OG0003541	AMPFI_21493, AMPFI_04066	OFUSG05329.2.p1, OFUSG05329.1.p1
OG0003542	AMPFI_06443	OFUSG10628.1.p1
OG0003543	AMPFI_24581	OFUSG08206.1.p1
OG0003544	AMPFI_19004	OFUSG00118.1.p1
OG0003545	AMPFI_15023, AMPFI_13578	OFUSG10958.1.p1
OG0003546	AMPFI_21995, AMPFI_00349	OFUSG18888.1.p1
OG0003547	AMPFI_04834	OFUSG08232.1.p1
OG0003548	AMPFI_24768	OFUSG18862.1.p1
OG0003549	AMPFI_15331	OFUSG00426.1.p1, OFUSG00426.2.p1
OG0003550	AMPFI_18741	OFUSG26575.1.p1
OG0003551	AMPFI_07598	OFUSG20908.1.p1
OG0003552	AMPFI_05955	OFUSG09931.1.p1
OG0003553	AMPFI_21634	OFUSG06674.1.p1
OG0003554	AMPFI_22132	OFUSG06869.1.p1
OG0003555	AMPFI_10844	OFUSG11192.1.p1
OG0003555	AMPFI_19471	OFUSG11190.1.p1
OG0003556	AMPFI_08098	OFUSG23492.1.p1
OG0003557	AMPFI_05440	OFUSG07715.2.p1, OFUSG07715.1.p1
OG0003558	AMPFI_20154	OFUSG09260.1.p1
OG0003561	AMPFI_06137	OFUSG00906.1.p1
OG0003562	AMPFI_06538	OFUSG12910.2.p1, OFUSG12910.1.p1
OG0003563	AMPFI_05251	OFUSG10547.1.p1, OFUSG10547.2.p1
OG0003563	AMPFI_22795	OFUSG08910.1.p1
OG0003564	AMPFI_08755	OFUSG18905.1.p1
OG0003565	AMPFI_03548, AMPFI_00450, AMPFI_22462	OFUSG20630.1.p1
OG0003566	AMPFI_01090	OFUSG01327.1.p1
OG0003567	AMPFI_22713	OFUSG10595.1.p1
OG0003568	AMPFI_06943	OFUSG22628.1.p1
OG0003570	AMPFI_06993	OFUSG09014.1.p1, OFUSG09014.2.p1
OG0003571	AMPFI_12433	OFUSG20726.1.p1
OG0003573	AMPFI_10938	OFUSG24084.1.p1
OG0003574	AMPFI_12831	OFUSG13132.1.p1
OG0003575	AMPFI_25078, AMPFI_05187, AMPFI_10409, AMPFI_01526, AMPFI_13443, AMPFI_04097, AMPFI_25527, AMPFI_07788, AMPFI_20943, AMPFI_03648, AMPFI_07467, AMPFI_06169, AMPFI_02462, AMPFI_25148	OFUSG04401.1.p1
OG0003576	AMPFI_02605	OFUSG04770.2.p1, OFUSG04770.1.p1
OG0003577	AMPFI_19335	OFUSG26536.2.p1, OFUSG26536.1.p1
OG0003578	AMPFI_08173	OFUSG22248.1.p1
OG0003579	AMPFI_22532	OFUSG10676.1.p1
OG0003597	AMPFI_11403	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1
OG0003598	AMPFI_08091	OFUSG08278.1.p1
OG0003599	AMPFI_03084	OFUSG19669.1.p1
OG0003601	AMPFI_22792	OFUSG04554.1.p1, OFUSG04554.2.p1
OG0003603	AMPFI_14800	OFUSG10841.1.p1, OFUSG10841.2.p1
OG0003604	AMPFI_14560	OFUSG15335.1.p1
OG0003606	AMPFI_02736	OFUSG00045.1.p1
OG0003607	AMPFI_01035, AMPFI_08981	OFUSG21698.1.p1
OG0003608	AMPFI_20147	OFUSG07112.1.p1
OG0003610	AMPFI_08064	OFUSG17078.1.p1
OG0003611	AMPFI_03674	OFUSG05675.1.p1
OG0003612	AMPFI_22358	OFUSG13568.1.p1, OFUSG13568.2.p1
OG0003613	AMPFI_14181	OFUSG06331.1.p1
OG0003614	AMPFI_19968, AMPFI_03730, AMPFI_22222	OFUSG08287.1.p1
OG0003615	AMPFI_05633	OFUSG23707.1.p1, OFUSG23707.2.p1
OG0003616	AMPFI_05609	OFUSG05484.2.p1, OFUSG05484.1.p1
OG0003617	AMPFI_00387	OFUSG09939.1.p1
OG0003619	AMPFI_10351	OFUSG02086.1.p1
OG0003620	AMPFI_09860	OFUSG16976.2.p1, OFUSG16976.1.p1
OG0003622	AMPFI_21860, AMPFI_12437	OFUSG21558.1.p1, OFUSG21558.2.p1
OG0003623	AMPFI_13962	OFUSG26432.1.p1
OG0003626	AMPFI_06082	OFUSG04578.1.p1
OG0003627	AMPFI_04313	OFUSG03441.1.p1
OG0003628	AMPFI_06318	OFUSG08759.1.p1
OG0003629	AMPFI_13944	OFUSG24613.1.p1
OG0003630	AMPFI_13915	OFUSG24001.2.p1, OFUSG24001.1.p1
OG0003631	AMPFI_20160	OFUSG03026.1.p1
OG0003633	AMPFI_20276	OFUSG23275.2.p1, OFUSG23275.1.p1
OG0003634	AMPFI_00355, AMPFI_24717, AMPFI_01365, AMPFI_14902, AMPFI_09982	OFUSG23671.1.p1
OG0003635	AMPFI_14547	OFUSG10052.1.p1
OG0003635	AMPFI_15181	OFUSG03012.1.p1
OG0003636	AMPFI_00213	OFUSG11925.2.p1, OFUSG11925.1.p1
OG0003638	AMPFI_07537	OFUSG08839.1.p1
OG0003639	AMPFI_22785, AMPFI_14707	OFUSG15339.1.p1
OG0003639	AMPFI_20047	OFUSG15340.1.p1
OG0003640	AMPFI_16498	OFUSG04490.1.p1
OG0003641	AMPFI_07323	OFUSG04999.1.p1
OG0003642	AMPFI_06630	OFUSG19621.1.p1
OG0003643	AMPFI_12454	OFUSG06611.1.p1
OG0003644	AMPFI_06306	OFUSG08254.1.p1
OG0003645	AMPFI_16881	OFUSG02977.1.p1, OFUSG02977.2.p1
OG0003646	AMPFI_06564	OFUSG13054.2.p1, OFUSG13054.1.p1
OG0003647	AMPFI_00053	OFUSG09021.1.p1
OG0003648	AMPFI_01550	OFUSG12169.1.p1
OG0003649	AMPFI_09951	OFUSG09804.1.p1
OG0003650	AMPFI_12108	OFUSG17294.1.p1
OG0003651	AMPFI_09243	OFUSG20951.1.p1
OG0003652	AMPFI_10927	OFUSG01151.1.p1
OG0003653	AMPFI_11406	OFUSG05169.1.p1
OG0003654	AMPFI_17684	OFUSG12938.1.p1
OG0003655	AMPFI_08590	OFUSG01510.2.p1, OFUSG01510.1.p1
OG0003656	AMPFI_15780	OFUSG04633.1.p1
OG0003658	AMPFI_13106	OFUSG13331.1.p1
OG0003659	AMPFI_02966	OFUSG16187.1.p1
OG0003660	AMPFI_24288, AMPFI_15577	OFUSG18031.1.p1
OG0003661	AMPFI_09102	OFUSG21299.1.p1
OG0003662	AMPFI_13941	OFUSG19280.1.p1, OFUSG19280.2.p1
OG0003664	AMPFI_25223	OFUSG09947.1.p1
OG0003665	AMPFI_01410	OFUSG11634.1.p1
OG0003666	AMPFI_10136	OFUSG06309.1.p1
OG0003667	AMPFI_08073	OFUSG22163.1.p1
OG0003668	AMPFI_07166	OFUSG20064.1.p1
OG0003669	AMPFI_11157	OFUSG17201.1.p1
OG0003670	AMPFI_20733	OFUSG17813.1.p1
OG0003670	AMPFI_18620	OFUSG13006.1.p1
OG0003671	AMPFI_00179	OFUSG06897.2.p1, OFUSG06897.1.p1
OG0003672	AMPFI_09980	OFUSG10902.1.p1
OG0003673	AMPFI_11970, AMPFI_02480	OFUSG00664.1.p1, OFUSG00664.2.p1
OG0003674	AMPFI_05762	OFUSG10012.1.p1
OG0003675	AMPFI_08157	OFUSG16158.1.p1
OG0003676	AMPFI_18881	OFUSG25502.1.p1, OFUSG02343.1.p1
OG0003677	AMPFI_07661	OFUSG16450.1.p1
OG0003678	AMPFI_07460	OFUSG26385.1.p1, OFUSG26385.2.p1
OG0003679	AMPFI_07845	OFUSG13359.1.p1
OG0003680	AMPFI_09842	OFUSG15795.1.p1, OFUSG15795.2.p1
OG0003681	AMPFI_19503	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1
OG0003682	AMPFI_07578	OFUSG11924.1.p1
OG0003684	AMPFI_16180	OFUSG20469.1.p1
OG0003684	AMPFI_25038	OFUSG20472.1.p1
OG0003685	AMPFI_12477	OFUSG04005.1.p1
OG0003686	AMPFI_07985	OFUSG20794.1.p1
OG0003687	AMPFI_00830	OFUSG03946.1.p1
OG0003689	AMPFI_14009	OFUSG04570.1.p1
OG0003690	AMPFI_05747	OFUSG11565.1.p1
OG0003691	AMPFI_11092	OFUSG02029.1.p1
OG0003692	AMPFI_04386	OFUSG05599.1.p1, OFUSG05599.2.p1
OG0003692	AMPFI_03589	OFUSG05600.1.p1
OG0003693	AMPFI_02553	OFUSG06103.1.p1
OG0003694	AMPFI_08303	OFUSG16805.1.p1
OG0003695	AMPFI_15699	OFUSG25573.1.p1
OG0003696	AMPFI_04491, AMPFI_03543, AMPFI_02677	OFUSG05739.1.p1
OG0003697	AMPFI_11115	OFUSG20990.1.p1
OG0003698	AMPFI_19011	OFUSG06501.1.p1
OG0003699	AMPFI_24416	OFUSG04253.1.p1, OFUSG04253.2.p1
OG0003699	AMPFI_09512	OFUSG00039.1.p1, OFUSG00039.2.p1
OG0003700	AMPFI_09947	OFUSG10293.1.p1
OG0003701	AMPFI_21477, AMPFI_00012, AMPFI_24465	OFUSG23496.1.p1
OG0003702	AMPFI_15283	OFUSG11457.1.p1, OFUSG11457.2.p1
OG0003703	AMPFI_10771	OFUSG00686.1.p1
OG0003704	AMPFI_14195	OFUSG13029.1.p1
OG0003705	AMPFI_23254	OFUSG16726.1.p1
OG0003706	AMPFI_05005	OFUSG26117.1.p1
OG0003707	AMPFI_07583	OFUSG07911.1.p1
OG0003708	AMPFI_12625	OFUSG01108.1.p1
OG0003710	AMPFI_12106, AMPFI_01123	OFUSG00436.1.p1, OFUSG00436.2.p1
OG0003711	AMPFI_07533, AMPFI_12979	OFUSG16117.1.p1, OFUSG16117.2.p1
OG0003712	AMPFI_04984	OFUSG10374.1.p1
OG0003713	AMPFI_04283	OFUSG13204.1.p1
OG0003714	AMPFI_25572	OFUSG23674.1.p1
OG0003716	AMPFI_04436	OFUSG23366.1.p1
OG0003717	AMPFI_19633, AMPFI_00073	OFUSG12896.3.p1, OFUSG12896.2.p1, OFUSG12896.1.p1, OFUSG12896.4.p1
OG0003718	AMPFI_18529	OFUSG16508.1.p1
OG0003719	AMPFI_04202	OFUSG08809.1.p1
OG0003720	AMPFI_24923, AMPFI_22323	OFUSG17956.1.p1
OG0003721	AMPFI_08300	OFUSG25364.1.p1
OG0003722	AMPFI_16876	OFUSG08157.1.p1
OG0003725	AMPFI_06286	OFUSG23512.1.p1
OG0003727	AMPFI_11496	OFUSG08827.1.p1
OG0003729	AMPFI_24000	OFUSG16645.2.p1, OFUSG16645.1.p1
OG0003730	AMPFI_06364	OFUSG06924.1.p1
OG0003731	AMPFI_22155	OFUSG12284.1.p1
OG0003732	AMPFI_21718	OFUSG14808.2.p1, OFUSG14808.1.p1
OG0003733	AMPFI_08970	OFUSG23436.1.p1
OG0003734	AMPFI_18672	OFUSG07747.1.p1
OG0003735	AMPFI_19574	OFUSG07143.1.p1
OG0003736	AMPFI_04878	OFUSG07991.1.p1
OG0003738	AMPFI_15996	OFUSG18301.1.p1, OFUSG18301.2.p1
OG0003739	AMPFI_04457	OFUSG15848.1.p1
OG0003740	AMPFI_12630	OFUSG07576.1.p1
OG0003743	AMPFI_21068	OFUSG01059.1.p1
OG0003744	AMPFI_11890	OFUSG18835.3.p1, OFUSG18835.2.p1, OFUSG18835.1.p1
OG0003745	AMPFI_06392	OFUSG23746.1.p1, OFUSG23969.1.p1
OG0003748	AMPFI_12821, AMPFI_25550	OFUSG18694.1.p1
OG0003749	AMPFI_09561	OFUSG07087.2.p1, OFUSG07087.1.p1
OG0003750	AMPFI_19492	OFUSG09220.1.p1
OG0003751	AMPFI_03897, AMPFI_10264	OFUSG09214.1.p1
OG0003752	AMPFI_09468	OFUSG17066.1.p1
OG0003754	AMPFI_09209	OFUSG07080.1.p1
OG0003755	AMPFI_19354	OFUSG15040.1.p1
OG0003756	AMPFI_17707	OFUSG22980.1.p1
OG0003758	AMPFI_19318	OFUSG17693.1.p1
OG0003759	AMPFI_06066	OFUSG12849.1.p1
OG0003761	AMPFI_18129	OFUSG16012.1.p1, OFUSG16012.2.p1
OG0003763	AMPFI_20405, AMPFI_19416, AMPFI_23055	OFUSG00488.1.p1
OG0003764	AMPFI_00088	OFUSG18151.3.p1, OFUSG18151.1.p1, OFUSG18151.2.p1
OG0003765	AMPFI_01150, AMPFI_22446	OFUSG19192.1.p1
OG0003766	AMPFI_01207	OFUSG22315.1.p1, OFUSG20610.1.p1, OFUSG00014.1.p1
OG0003767	AMPFI_01797	OFUSG13414.1.p1
OG0003769	AMPFI_03104, AMPFI_18255, AMPFI_04434, AMPFI_04953, AMPFI_03825	OFUSG20297.1.p1
OG0003771	AMPFI_07160	OFUSG11060.1.p1
OG0003772	AMPFI_07478	OFUSG23284.1.p1
OG0003773	AMPFI_10699	OFUSG09985.1.p1
OG0003775	AMPFI_21974	OFUSG04485.2.p1, OFUSG04485.1.p1
OG0003776	AMPFI_18606	OFUSG09068.1.p1
OG0003778	AMPFI_24942	OFUSG01438.1.p1
OG0003794	AMPFI_16922	OFUSG04954.1.p1
OG0003795	AMPFI_09136	OFUSG06423.1.p1
OG0003798	AMPFI_02948	OFUSG25667.1.p1
OG0003803	AMPFI_12565	OFUSG06983.1.p1
OG0003805	AMPFI_04647	OFUSG05195.1.p1
OG0003806	AMPFI_05818	OFUSG10861.1.p1
OG0003807	AMPFI_03351	OFUSG10356.1.p1
OG0003808	AMPFI_14079	OFUSG17077.1.p1
OG0003809	AMPFI_04031	OFUSG10992.1.p1
OG0003811	AMPFI_10478	OFUSG03655.1.p1
OG0003812	AMPFI_10138	OFUSG21387.1.p1
OG0003813	AMPFI_07875	OFUSG18113.2.p1, OFUSG18113.3.p1, OFUSG18113.1.p1
OG0003815	AMPFI_05813	OFUSG11994.1.p1, OFUSG11994.2.p1
OG0003818	AMPFI_17759	OFUSG03705.1.p1
OG0003819	AMPFI_22880	OFUSG03060.1.p1
OG0003819	AMPFI_19740, AMPFI_17113, AMPFI_22517, AMPFI_21528	OFUSG00481.1.p1
OG0003820	AMPFI_17489	OFUSG08762.1.p1
OG0003821	AMPFI_03105	OFUSG19123.1.p1
OG0003822	AMPFI_04513	OFUSG07841.1.p1, OFUSG01113.1.p1
OG0003823	AMPFI_06889	OFUSG23560.1.p1
OG0003824	AMPFI_06085	OFUSG05766.1.p1
OG0003825	AMPFI_06918	OFUSG06668.1.p1
OG0003827	AMPFI_21409	OFUSG17366.1.p1
OG0003828	AMPFI_11909	OFUSG05118.1.p1
OG0003829	AMPFI_00127, AMPFI_00025	OFUSG07448.1.p1
OG0003830	AMPFI_07093	OFUSG01217.1.p1, OFUSG01216.1.p1
OG0003831	AMPFI_12797	OFUSG05930.2.p1, OFUSG05930.1.p1
OG0003832	AMPFI_20517	OFUSG06066.1.p1
OG0003834	AMPFI_10226	OFUSG05404.1.p1
OG0003835	AMPFI_03066	OFUSG13762.1.p1
OG0003836	AMPFI_14280	OFUSG03236.1.p1
OG0003837	AMPFI_24684	OFUSG05284.1.p1, OFUSG11129.1.p1
OG0003838	AMPFI_19657	OFUSG02211.1.p1
OG0003839	AMPFI_07382	OFUSG14221.1.p1
OG0003840	AMPFI_23271	OFUSG26167.1.p1
OG0003841	AMPFI_21826	OFUSG25707.1.p1
OG0003843	AMPFI_05992	OFUSG25141.1.p1
OG0003844	AMPFI_14349	OFUSG19682.1.p1
OG0003845	AMPFI_07956	OFUSG11473.1.p1
OG0003846	AMPFI_06425	OFUSG06704.1.p1
OG0003847	AMPFI_22971	OFUSG08415.1.p1
OG0003848	AMPFI_23978	OFUSG07600.1.p1
OG0003850	AMPFI_10267	OFUSG01254.1.p1
OG0003851	AMPFI_11201, AMPFI_00905, AMPFI_11200, AMPFI_16652	OFUSG13241.1.p1
OG0003852	AMPFI_10208	OFUSG04274.2.p1, OFUSG04274.1.p1
OG0003853	AMPFI_21676	OFUSG11282.1.p1
OG0003854	AMPFI_03224	OFUSG09820.1.p1
OG0003855	AMPFI_20260	OFUSG13289.1.p1
OG0003856	AMPFI_08524	OFUSG18199.1.p1
OG0003857	AMPFI_07120	OFUSG18520.1.p1
OG0003858	AMPFI_00370	OFUSG11682.1.p1
OG0003860	AMPFI_12427	OFUSG03969.1.p1
OG0003861	AMPFI_02803	OFUSG01289.1.p1, OFUSG01289.2.p1
OG0003863	AMPFI_16528	OFUSG06768.1.p1
OG0003864	AMPFI_13775	OFUSG21533.1.p1, OFUSG21530.1.p1
OG0003865	AMPFI_11940	OFUSG04670.1.p1, OFUSG04670.3.p1, OFUSG04670.2.p1
OG0003866	AMPFI_14452	OFUSG01635.2.p1, OFUSG01635.1.p1
OG0003867	AMPFI_17746	OFUSG26425.1.p1
OG0003868	AMPFI_11838	OFUSG25488.1.p1
OG0003869	AMPFI_17164	OFUSG04233.1.p1
OG0003870	AMPFI_05899	OFUSG26220.1.p1, OFUSG26220.2.p1
OG0003871	AMPFI_16112, AMPFI_10551, AMPFI_09651	OFUSG14206.1.p1
OG0003872	AMPFI_14866	OFUSG00219.1.p1
OG0003873	AMPFI_09750	OFUSG12835.1.p1
OG0003874	AMPFI_14478	OFUSG08683.1.p1
OG0003875	AMPFI_06901	OFUSG26181.1.p1
OG0003876	AMPFI_22260	OFUSG23627.1.p1
OG0003877	AMPFI_15725, AMPFI_00796	OFUSG14257.1.p1
OG0003878	AMPFI_12599	OFUSG19403.1.p1
OG0003879	AMPFI_02846, AMPFI_04216, AMPFI_06329	OFUSG20056.1.p1
OG0003880	AMPFI_08957	OFUSG24988.1.p1
OG0003881	AMPFI_15319, AMPFI_15320	OFUSG18789.1.p1
OG0003883	AMPFI_12967	OFUSG06274.1.p1
OG0003884	AMPFI_11418	OFUSG16361.1.p1
OG0003885	AMPFI_12606	OFUSG23663.1.p1
OG0003886	AMPFI_05835	OFUSG04059.1.p1
OG0003887	AMPFI_10957	OFUSG17832.1.p1
OG0003888	AMPFI_01567	OFUSG00031.1.p1
OG0003890	AMPFI_14577	OFUSG25556.1.p1
OG0003892	AMPFI_11859, AMPFI_18544	OFUSG05645.1.p1
OG0003893	AMPFI_15310	OFUSG11743.1.p1
OG0003894	AMPFI_18671	OFUSG07444.1.p1
OG0003896	AMPFI_07056	OFUSG17816.1.p1, OFUSG17816.2.p1
OG0003898	AMPFI_09375	OFUSG14490.1.p1
OG0003899	AMPFI_00789	OFUSG03698.1.p1
OG0003900	AMPFI_23235	OFUSG11237.1.p1
OG0003903	AMPFI_19280	OFUSG19115.1.p1
OG0003904	AMPFI_04520	OFUSG15953.1.p1
OG0003905	AMPFI_11955	OFUSG00192.1.p1
OG0003906	AMPFI_11162	OFUSG09780.1.p1
OG0003907	AMPFI_25753	OFUSG02408.1.p1
OG0003909	AMPFI_23810, AMPFI_23809	OFUSG05066.1.p1
OG0003910	AMPFI_04464	OFUSG00367.1.p1
OG0003911	AMPFI_08416	OFUSG12915.1.p1
OG0003912	AMPFI_24373	OFUSG22772.1.p1
OG0003913	AMPFI_21191	OFUSG16854.1.p1, OFUSG16854.2.p1
OG0003914	AMPFI_08353	OFUSG03858.1.p1, OFUSG03858.2.p1
OG0003915	AMPFI_10789	OFUSG24695.1.p1
OG0003916	AMPFI_09047	OFUSG20296.1.p1
OG0003917	AMPFI_16651, AMPFI_15299, AMPFI_01608	OFUSG02661.1.p1, OFUSG02661.2.p1
OG0003918	AMPFI_05529	OFUSG18006.1.p1
OG0003919	AMPFI_15999	OFUSG14973.1.p1
OG0003920	AMPFI_25048	OFUSG00473.1.p1
OG0003921	AMPFI_13490	OFUSG21463.2.p1, OFUSG21463.1.p1
OG0003922	AMPFI_19502, AMPFI_02773	OFUSG24757.1.p1
OG0003923	AMPFI_15048, AMPFI_23190	OFUSG04254.1.p1
OG0003925	AMPFI_08582	OFUSG16954.1.p1
OG0003927	AMPFI_25825	OFUSG24115.1.p1
OG0003928	AMPFI_01023	OFUSG00021.1.p1
OG0003929	AMPFI_10054	OFUSG20846.1.p1
OG0003930	AMPFI_07230	OFUSG01262.1.p1
OG0003931	AMPFI_26056	OFUSG10879.1.p1
OG0003932	AMPFI_10182	OFUSG23661.1.p1
OG0003932	AMPFI_23012	OFUSG26009.1.p1
OG0003933	AMPFI_24509	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1
OG0003934	AMPFI_16560	OFUSG21104.1.p1
OG0003936	AMPFI_09358	OFUSG05427.1.p1
OG0003937	AMPFI_09658	OFUSG06517.1.p1
OG0003938	AMPFI_22623	OFUSG01428.1.p1
OG0003939	AMPFI_06063	OFUSG23620.1.p1
OG0003940	AMPFI_19837	OFUSG06736.1.p1, OFUSG17406.1.p1
OG0003942	AMPFI_14927	OFUSG01619.1.p1
OG0003944	AMPFI_07557	OFUSG25022.1.p1
OG0003945	AMPFI_05796, AMPFI_08691	OFUSG25387.2.p1, OFUSG25387.1.p1
OG0003946	AMPFI_00888	OFUSG05456.1.p1
OG0003947	AMPFI_23175	OFUSG06825.1.p1
OG0003948	AMPFI_09703	OFUSG19164.1.p1
