Orthogroup	STRPU_ok	AMPFI_ok
OG0003383	STRPU_23796	AMPFI_04764
OG0003384	STRPU_01561, STRPU_09397	AMPFI_15736
OG0003386	STRPU_10904	AMPFI_09487
OG0003387	STRPU_00430, STRPU_14199, STRPU_17499, STRPU_17500, STRPU_17502, STRPU_17498, STRPU_17501	AMPFI_04036
OG0003388	STRPU_04625, STRPU_04647	AMPFI_00589
OG0003389	STRPU_05920	AMPFI_25443
OG0003391	STRPU_21082	AMPFI_04451
OG0003392	STRPU_08299	AMPFI_06246
OG0003393	STRPU_17374	AMPFI_16770
OG0003394	STRPU_22083	AMPFI_18861
OG0003394	STRPU_11504, STRPU_27241, STRPU_20368, STRPU_20369, STRPU_11179, STRPU_11180, STRPU_20372, STRPU_20370	AMPFI_23407
OG0003396	STRPU_23105	AMPFI_22459
OG0003418	STRPU_12528, STRPU_12527, STRPU_01372	AMPFI_17041
OG0003418	STRPU_19415	AMPFI_05561, AMPFI_05562
OG0003419	STRPU_03427	AMPFI_08900
OG0003420	STRPU_19692, STRPU_19622, STRPU_19693	AMPFI_20723
OG0003421	STRPU_05462	AMPFI_09669
OG0003422	STRPU_12647	AMPFI_12987
OG0003424	STRPU_08669	AMPFI_16374
OG0003425	STRPU_27213	AMPFI_09816
OG0003426	STRPU_21596	AMPFI_00436
OG0003427	STRPU_24324, STRPU_12901, STRPU_24344, STRPU_07844	AMPFI_05551
OG0003428	STRPU_04993	AMPFI_00454
OG0003430	STRPU_03710	AMPFI_06485
OG0003432	STRPU_01041	AMPFI_09971
OG0003432	STRPU_24262, STRPU_01043	AMPFI_09970
OG0003433	STRPU_06151	AMPFI_08027
OG0003435	STRPU_20684	AMPFI_19921, AMPFI_14379
OG0003438	STRPU_12768, STRPU_02356	AMPFI_16270
OG0003438	STRPU_15490	AMPFI_19158
OG0003439	STRPU_06448	AMPFI_10791
OG0003440	STRPU_05917	AMPFI_06463
OG0003441	STRPU_23175	AMPFI_12076
OG0003442	STRPU_05359	AMPFI_07104
OG0003443	STRPU_21532	AMPFI_21912
OG0003444	STRPU_12122, STRPU_12155	AMPFI_06726
OG0003445	STRPU_20383	AMPFI_13140
OG0003447	STRPU_23990	AMPFI_18696
OG0003448	STRPU_25380	AMPFI_23029
OG0003449	STRPU_08215	AMPFI_19468
OG0003451	STRPU_18049	AMPFI_03894
OG0003452	STRPU_09396, STRPU_01562	AMPFI_17118, AMPFI_17349
OG0003453	STRPU_15285	AMPFI_10385
OG0003454	STRPU_13689, STRPU_02387	AMPFI_07469
OG0003455	STRPU_21218	AMPFI_09746
OG0003457	STRPU_25059	AMPFI_22980
OG0003458	STRPU_07419	AMPFI_25375
OG0003459	STRPU_21409	AMPFI_23502
OG0003460	STRPU_21209	AMPFI_09159
OG0003461	STRPU_12813	AMPFI_08837
OG0003462	STRPU_01190, STRPU_19960	AMPFI_05379
OG0003463	STRPU_21459	AMPFI_25834
OG0003465	STRPU_19515	AMPFI_12228
OG0003466	STRPU_10203	AMPFI_12980
OG0003466	STRPU_09366, STRPU_09367	AMPFI_11213
OG0003467	STRPU_04466	AMPFI_05595
OG0003468	STRPU_21762, STRPU_21697	AMPFI_07635
OG0003469	STRPU_25927	AMPFI_06767
OG0003470	STRPU_27335	AMPFI_04555, AMPFI_17776
OG0003471	STRPU_21792	AMPFI_24941
OG0003472	STRPU_05425	AMPFI_06841
OG0003473	STRPU_03744	AMPFI_07801
OG0003474	STRPU_24367	AMPFI_05008
OG0003476	STRPU_22836	AMPFI_13173
OG0003477	STRPU_07450, STRPU_07441	AMPFI_11760
OG0003478	STRPU_20938	AMPFI_13018
OG0003479	STRPU_01940, STRPU_22782	AMPFI_08938
OG0003480	STRPU_25605	AMPFI_07447
OG0003481	STRPU_22807, STRPU_01966, STRPU_06555, STRPU_06543	AMPFI_14089
OG0003482	STRPU_12951	AMPFI_07972
OG0003483	STRPU_04672	AMPFI_09299
OG0003484	STRPU_22101	AMPFI_18735
OG0003485	STRPU_22749, STRPU_01904, STRPU_22750, STRPU_01905, STRPU_23748	AMPFI_08775
OG0003486	STRPU_17601	AMPFI_16158
OG0003487	STRPU_10374	AMPFI_23106
OG0003488	STRPU_07310	AMPFI_07299
OG0003489	STRPU_24792	AMPFI_24006
OG0003490	STRPU_14276, STRPU_14293	AMPFI_22806, AMPFI_19232, AMPFI_21043, AMPFI_04860, AMPFI_11193
OG0003491	STRPU_06727	AMPFI_11101
OG0003492	STRPU_04886	AMPFI_18221, AMPFI_00099
OG0003493	STRPU_19324	AMPFI_16534, AMPFI_17852
OG0003496	STRPU_05365	AMPFI_23368
OG0003497	STRPU_03308	AMPFI_04681
OG0003498	STRPU_24846	AMPFI_14554
OG0003499	STRPU_05492	AMPFI_10057
OG0003500	STRPU_02909, STRPU_21217	AMPFI_12019
OG0003501	STRPU_18507	AMPFI_09583
OG0003502	STRPU_14905	AMPFI_22051
OG0003503	STRPU_09082, STRPU_02055	AMPFI_05344
OG0003504	STRPU_08880, STRPU_00941	AMPFI_24432
OG0003505	STRPU_26126	AMPFI_07475
OG0003506	STRPU_05341	AMPFI_14856
OG0003507	STRPU_19336	AMPFI_14147
OG0003508	STRPU_13552	AMPFI_22615
OG0003509	STRPU_10961	AMPFI_07776
OG0003510	STRPU_25664	AMPFI_19782
OG0003511	STRPU_26830	AMPFI_01623
OG0003512	STRPU_14597	AMPFI_02821
OG0003513	STRPU_13821	AMPFI_21434
OG0003514	STRPU_22096	AMPFI_07562
OG0003515	STRPU_05774	AMPFI_20138
OG0003516	STRPU_10277	AMPFI_25715
OG0003517	STRPU_12195	AMPFI_03039
OG0003518	STRPU_26026	AMPFI_13631
OG0003519	STRPU_13946	AMPFI_10068
OG0003520	STRPU_20485	AMPFI_05023
OG0003521	STRPU_05389	AMPFI_16400
OG0003522	STRPU_08126, STRPU_08113	AMPFI_15136
OG0003523	STRPU_11145	AMPFI_07760
OG0003524	STRPU_11329	AMPFI_02059
OG0003525	STRPU_22611	AMPFI_16786, AMPFI_23920
OG0003526	STRPU_21377	AMPFI_06222
OG0003527	STRPU_06217, STRPU_06194	AMPFI_09571
OG0003528	STRPU_17490, STRPU_17491, STRPU_17489	AMPFI_08029
OG0003529	STRPU_13249	AMPFI_16196
OG0003530	STRPU_25170	AMPFI_21595
OG0003531	STRPU_20597	AMPFI_10001
OG0003532	STRPU_10739	AMPFI_24750
OG0003533	STRPU_22386	AMPFI_18447
OG0003534	STRPU_21654, STRPU_21719	AMPFI_09003
OG0003535	STRPU_09979, STRPU_09956	AMPFI_24072
OG0003536	STRPU_08040	AMPFI_00410
OG0003537	STRPU_09412, STRPU_01545	AMPFI_09546, AMPFI_11095
OG0003538	STRPU_05821	AMPFI_23397
OG0003539	STRPU_22523	AMPFI_00975
OG0003540	STRPU_02732	AMPFI_00306
OG0003541	STRPU_25471	AMPFI_04066
OG0003542	STRPU_08956	AMPFI_06443
OG0003543	STRPU_16716	AMPFI_24581
OG0003544	STRPU_07440, STRPU_07449	AMPFI_19004
OG0003545	STRPU_09297	AMPFI_15023, AMPFI_13578
OG0003546	STRPU_19647, STRPU_19674	AMPFI_21995, AMPFI_00349
OG0003547	STRPU_12469	AMPFI_04834
OG0003548	STRPU_09626	AMPFI_24768
OG0003549	STRPU_17894	AMPFI_15331
OG0003550	STRPU_01035, STRPU_23404	AMPFI_18741
OG0003551	STRPU_18972, STRPU_18959	AMPFI_07598
OG0003552	STRPU_20147	AMPFI_05955
OG0003553	STRPU_10274	AMPFI_21634
OG0003554	STRPU_09335	AMPFI_22132
OG0003555	STRPU_09097, STRPU_02068	AMPFI_10844
OG0003556	STRPU_08012	AMPFI_08098
OG0003557	STRPU_20157	AMPFI_05440
OG0003558	STRPU_27128	AMPFI_20154
OG0003560	STRPU_20500	AMPFI_04633
OG0003561	STRPU_17360, STRPU_17346	AMPFI_06137
OG0003562	STRPU_24859	AMPFI_06538
OG0003563	STRPU_01477, STRPU_08694	AMPFI_05251
OG0003564	STRPU_09624	AMPFI_08755
OG0003565	STRPU_15924, STRPU_00493, STRPU_08942	AMPFI_03548, AMPFI_00450, AMPFI_22462
OG0003566	STRPU_11918, STRPU_11878	AMPFI_01090
OG0003567	STRPU_02062, STRPU_09090	AMPFI_22713
OG0003568	STRPU_14841	AMPFI_06943
OG0003570	STRPU_02794	AMPFI_06993
OG0003571	STRPU_26236	AMPFI_12433
OG0003572	STRPU_21159, STRPU_21167	AMPFI_00364
OG0003573	STRPU_14812	AMPFI_10938
OG0003576	STRPU_25516	AMPFI_02605
OG0003577	STRPU_22045	AMPFI_25920, AMPFI_04085, AMPFI_19335
OG0003578	STRPU_14245	AMPFI_08173
OG0003579	STRPU_04470	AMPFI_22532
OG0003597	STRPU_01702, STRPU_02662	AMPFI_11403
OG0003598	STRPU_00768, STRPU_19800	AMPFI_08091
OG0003599	STRPU_26822	AMPFI_03084
OG0003601	STRPU_13952	AMPFI_22792
OG0003603	STRPU_08310	AMPFI_14800
OG0003604	STRPU_14769, STRPU_02554	AMPFI_14560
OG0003606	STRPU_17457, STRPU_17474	AMPFI_02736
OG0003607	STRPU_21154	AMPFI_01035
OG0003608	STRPU_20365	AMPFI_20147
OG0003609	STRPU_23186, STRPU_23189, STRPU_23187, STRPU_23188	AMPFI_10169
OG0003610	STRPU_01053, STRPU_24252	AMPFI_08064
OG0003611	STRPU_09452, STRPU_01510	AMPFI_03674
OG0003612	STRPU_18969, STRPU_18956	AMPFI_22358, AMPFI_00951
OG0003613	STRPU_12108, STRPU_12143	AMPFI_14181
OG0003614	STRPU_03886, STRPU_16052	AMPFI_22222
OG0003615	STRPU_19046	AMPFI_05633
OG0003616	STRPU_01981	AMPFI_05609
OG0003617	STRPU_13092, STRPU_13104	AMPFI_00387
OG0003618	STRPU_08027, STRPU_02032	AMPFI_07271
OG0003619	STRPU_05456	AMPFI_10351
OG0003620	STRPU_00502, STRPU_15940	AMPFI_09860
OG0003622	STRPU_21646, STRPU_21710	AMPFI_12437
OG0003623	STRPU_11446	AMPFI_13962
OG0003624	STRPU_23504	AMPFI_03514
OG0003625	STRPU_01115, STRPU_24184, STRPU_24183	AMPFI_19199, AMPFI_14897
OG0003626	STRPU_24928	AMPFI_06082
OG0003627	STRPU_06634	AMPFI_04313
OG0003628	STRPU_26819	AMPFI_06318
OG0003629	STRPU_06506	AMPFI_13944
OG0003630	STRPU_14988, STRPU_14958	AMPFI_13915
OG0003631	STRPU_04940	AMPFI_14459, AMPFI_20160, AMPFI_23733
OG0003633	STRPU_21224	AMPFI_02327
OG0003633	STRPU_22507	AMPFI_20276
OG0003634	STRPU_11434	AMPFI_14902, AMPFI_09982
OG0003635	STRPU_04873	AMPFI_14547
OG0003635	STRPU_05033, STRPU_05106	AMPFI_15181
OG0003636	STRPU_21350	AMPFI_00213
OG0003638	STRPU_21025	AMPFI_07537
OG0003639	STRPU_14552	AMPFI_22785, AMPFI_14707, AMPFI_21939, AMPFI_17905
OG0003640	STRPU_24148	AMPFI_16498
OG0003641	STRPU_00224, STRPU_25964	AMPFI_07323
OG0003642	STRPU_27230	AMPFI_06630
OG0003643	STRPU_23157	AMPFI_12454
OG0003644	STRPU_19783, STRPU_00787	AMPFI_06306
OG0003645	STRPU_05770	AMPFI_16881
OG0003646	STRPU_26839	AMPFI_06564
OG0003647	STRPU_27138	AMPFI_00053
OG0003648	STRPU_21139	AMPFI_01550
OG0003650	STRPU_07527	AMPFI_12108
OG0003651	STRPU_08068	AMPFI_09243
OG0003652	STRPU_17587, STRPU_17563	AMPFI_10927
OG0003653	STRPU_25673	AMPFI_11406
OG0003654	STRPU_07070, STRPU_07065	AMPFI_17684
OG0003655	STRPU_17785	AMPFI_08590
OG0003656	STRPU_23061, STRPU_00647	AMPFI_15780
OG0003658	STRPU_23985	AMPFI_13106
OG0003659	STRPU_24909	AMPFI_02966
OG0003660	STRPU_04268	AMPFI_24288
OG0003661	STRPU_23064, STRPU_00650	AMPFI_09102
OG0003662	STRPU_01543, STRPU_09415	AMPFI_13941
OG0003663	STRPU_04833	AMPFI_22056
OG0003664	STRPU_08332	AMPFI_25223
OG0003665	STRPU_26573, STRPU_24787	AMPFI_01410
OG0003666	STRPU_00986, STRPU_23456	AMPFI_10136
OG0003668	STRPU_26719	AMPFI_07166
OG0003669	STRPU_19296, STRPU_01851	AMPFI_11157
OG0003670	STRPU_07308, STRPU_07309	AMPFI_20733, AMPFI_02015, AMPFI_17913, AMPFI_18620
OG0003671	STRPU_09909	AMPFI_00179
OG0003672	STRPU_08809	AMPFI_09980
OG0003673	STRPU_17282	AMPFI_11970
OG0003675	STRPU_01019, STRPU_23417	AMPFI_08157
OG0003676	STRPU_13154, STRPU_13134	AMPFI_18881
OG0003677	STRPU_13383, STRPU_13363	AMPFI_07661
OG0003678	STRPU_19225	AMPFI_07460
OG0003679	STRPU_24398	AMPFI_07845
OG0003680	STRPU_24042, STRPU_02621	AMPFI_09842
OG0003681	STRPU_11705	AMPFI_19503
OG0003682	STRPU_20705	AMPFI_07578
OG0003683	STRPU_14243	AMPFI_02901
OG0003684	STRPU_26095	AMPFI_16180
OG0003685	STRPU_22192	AMPFI_12477
OG0003686	STRPU_25646, STRPU_25651	AMPFI_07985
OG0003687	STRPU_13921, STRPU_13934	AMPFI_00830
OG0003688	STRPU_11389	AMPFI_03029
OG0003689	STRPU_01600, STRPU_13582	AMPFI_14009
OG0003690	STRPU_21873	AMPFI_05747
OG0003691	STRPU_05039, STRPU_05113	AMPFI_11092
OG0003692	STRPU_01575, STRPU_09381	AMPFI_03589
OG0003693	STRPU_22769, STRPU_01926	AMPFI_02553
OG0003694	STRPU_00897, STRPU_23023	AMPFI_08303
OG0003695	STRPU_20388	AMPFI_15699
OG0003696	STRPU_23695	AMPFI_03543
OG0003696	STRPU_23693	AMPFI_02677
OG0003697	STRPU_08308	AMPFI_11115
OG0003698	STRPU_09884	AMPFI_19011
OG0003699	STRPU_26521	AMPFI_24416
OG0003699	STRPU_11800	AMPFI_09512
OG0003700	STRPU_08820	AMPFI_09947
OG0003701	STRPU_24397	AMPFI_00012, AMPFI_24465
OG0003702	STRPU_21023	AMPFI_15283
OG0003703	STRPU_12263	AMPFI_10771
OG0003704	STRPU_07662, STRPU_18902	AMPFI_14195
OG0003705	STRPU_01606, STRPU_13588	AMPFI_23254
OG0003706	STRPU_19455	AMPFI_05005
OG0003707	STRPU_15630, STRPU_15643	AMPFI_07583
OG0003708	STRPU_17774	AMPFI_12625
OG0003710	STRPU_17764	AMPFI_12106, AMPFI_01123
OG0003711	STRPU_00659, STRPU_23074	AMPFI_12979
OG0003712	STRPU_09233, STRPU_02200	AMPFI_04984
OG0003713	STRPU_07731	AMPFI_04283
OG0003715	STRPU_00422	AMPFI_07207, AMPFI_12007, AMPFI_13868
OG0003715	STRPU_12083, STRPU_14882	AMPFI_19126
OG0003715	STRPU_14479	AMPFI_00806
OG0003716	STRPU_11467	AMPFI_04436
OG0003717	STRPU_24884	AMPFI_00073
OG0003718	STRPU_24139	AMPFI_18529
OG0003719	STRPU_26767, STRPU_26753	AMPFI_04202
OG0003720	STRPU_16621	AMPFI_22323
OG0003721	STRPU_21833	AMPFI_08300
OG0003722	STRPU_20141	AMPFI_16876
OG0003723	STRPU_10034, STRPU_19056, STRPU_19055, STRPU_10035	AMPFI_00551
OG0003724	STRPU_11103, STRPU_11128	AMPFI_09411
OG0003725	STRPU_19147	AMPFI_06286
OG0003727	STRPU_00256, STRPU_03165	AMPFI_11496
OG0003729	STRPU_24047, STRPU_02614	AMPFI_24000
OG0003730	STRPU_10330	AMPFI_06364
OG0003731	STRPU_20490	AMPFI_22155
OG0003732	STRPU_05954	AMPFI_21718
OG0003733	STRPU_18985	AMPFI_08970
OG0003734	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129	AMPFI_18672
OG0003735	STRPU_17084	AMPFI_19574
OG0003736	STRPU_22673	AMPFI_04878
OG0003738	STRPU_08163	AMPFI_15996
OG0003739	STRPU_01491, STRPU_13756	AMPFI_04457
OG0003740	STRPU_12532	AMPFI_12630
OG0003742	STRPU_22532	AMPFI_17579, AMPFI_21157
OG0003743	STRPU_18134	AMPFI_21068
OG0003744	STRPU_22977	AMPFI_11890
OG0003745	STRPU_14449, STRPU_14432	AMPFI_06392
OG0003748	STRPU_23161	AMPFI_12821
OG0003749	STRPU_12317	AMPFI_09561
OG0003750	STRPU_03777	AMPFI_19492
OG0003751	STRPU_11253, STRPU_11216	AMPFI_03897, AMPFI_10264
OG0003752	STRPU_15768	AMPFI_09468
OG0003754	STRPU_12707	AMPFI_09209
OG0003755	STRPU_15415	AMPFI_19354
OG0003756	STRPU_25349, STRPU_25348	AMPFI_17707
OG0003757	STRPU_20502	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	STRPU_21990, STRPU_21988	AMPFI_19318
OG0003759	STRPU_10861, STRPU_10841	AMPFI_06066
OG0003760	STRPU_07722	AMPFI_08456
OG0003762	STRPU_08506	AMPFI_16490
OG0003764	STRPU_08733, STRPU_01439	AMPFI_00088
OG0003765	STRPU_22382	AMPFI_22446
OG0003766	STRPU_25294	AMPFI_01207
OG0003768	STRPU_20453, STRPU_22059, STRPU_22060	AMPFI_04126
OG0003769	STRPU_26020	AMPFI_18255
OG0003769	STRPU_26021	AMPFI_04434
OG0003770	STRPU_05109, STRPU_05036, STRPU_05110	AMPFI_04882
OG0003771	STRPU_08361	AMPFI_07160
OG0003772	STRPU_16769, STRPU_01739	AMPFI_07478
OG0003773	STRPU_08673	AMPFI_10699
OG0003775	STRPU_08270	AMPFI_21974, AMPFI_24851
OG0003776	STRPU_02898	AMPFI_18606
OG0003777	STRPU_08593, STRPU_00310	AMPFI_20144
OG0003778	STRPU_11538	AMPFI_24942
OG0003795	STRPU_23591	AMPFI_09136
OG0003798	STRPU_05134, STRPU_05061	AMPFI_02948
OG0003803	STRPU_20204	AMPFI_12565
OG0003805	STRPU_00258, STRPU_00990	AMPFI_04647
OG0003806	STRPU_00975, STRPU_08841	AMPFI_05818
OG0003807	STRPU_08093	AMPFI_03351
OG0003808	STRPU_24251, STRPU_01054	AMPFI_14079
OG0003809	STRPU_04114	AMPFI_02614, AMPFI_04031
OG0003810	STRPU_04942	AMPFI_19950, AMPFI_15636
OG0003811	STRPU_05891	AMPFI_10478
OG0003812	STRPU_11207	AMPFI_10138
OG0003813	STRPU_04220, STRPU_04255	AMPFI_07875
OG0003815	STRPU_20778	AMPFI_05813
OG0003817	STRPU_03385	AMPFI_00947
OG0003818	STRPU_05558, STRPU_05616	AMPFI_17759
OG0003819	STRPU_05262, STRPU_05278	AMPFI_22880
OG0003820	STRPU_27077	AMPFI_00186, AMPFI_03526, AMPFI_17489
OG0003822	STRPU_16290, STRPU_16291, STRPU_16497, STRPU_16505, STRPU_16493, STRPU_16494, STRPU_16499, STRPU_16498	AMPFI_04513
OG0003823	STRPU_24666	AMPFI_06889
OG0003824	STRPU_09421, STRPU_01538	AMPFI_06085
OG0003825	STRPU_10012	AMPFI_06918
OG0003827	STRPU_19325	AMPFI_21409
OG0003828	STRPU_20403	AMPFI_11909
OG0003829	STRPU_20384	AMPFI_00127, AMPFI_00025
OG0003830	STRPU_01759, STRPU_18068	AMPFI_07093
OG0003831	STRPU_05243	AMPFI_12797
OG0003832	STRPU_23140	AMPFI_20517
OG0003833	STRPU_05825, STRPU_05285	AMPFI_18982
OG0003834	STRPU_26294, STRPU_26268	AMPFI_10226
OG0003835	STRPU_24475	AMPFI_03066
OG0003836	STRPU_05030	AMPFI_14280
OG0003837	STRPU_08087	AMPFI_24684
OG0003838	STRPU_05727	AMPFI_19657
OG0003840	STRPU_26799	AMPFI_23271
OG0003841	STRPU_19672, STRPU_19649	AMPFI_21826
OG0003843	STRPU_21504	AMPFI_05992
OG0003844	STRPU_27219	AMPFI_14349
OG0003845	STRPU_14394	AMPFI_07956
OG0003846	STRPU_10200	AMPFI_06425
OG0003847	STRPU_19484	AMPFI_22971
OG0003847	STRPU_00035, STRPU_02381, STRPU_13695	AMPFI_07589
OG0003848	STRPU_19765	AMPFI_17686, AMPFI_23978
OG0003850	STRPU_17743	AMPFI_10267
OG0003851	STRPU_22235	AMPFI_16652
OG0003852	STRPU_22104	AMPFI_10208
OG0003853	STRPU_21495, STRPU_21486	AMPFI_21676
OG0003854	STRPU_26673	AMPFI_03224
OG0003855	STRPU_24429	AMPFI_20260
OG0003856	STRPU_09243	AMPFI_08524
OG0003857	STRPU_09242	AMPFI_07120
OG0003858	STRPU_20968	AMPFI_00370
OG0003860	STRPU_24611	AMPFI_12427
OG0003861	STRPU_17125, STRPU_17109	AMPFI_02803
OG0003863	STRPU_10014	AMPFI_16528
OG0003864	STRPU_21449	AMPFI_13775
OG0003865	STRPU_25046	AMPFI_11940
OG0003866	STRPU_17669, STRPU_02253	AMPFI_14452
OG0003867	STRPU_10594	AMPFI_17746
OG0003868	STRPU_19663, STRPU_19655	AMPFI_11838
OG0003869	STRPU_00857, STRPU_14063	AMPFI_17164
OG0003870	STRPU_12851, STRPU_12861	AMPFI_05899
OG0003871	STRPU_08000	AMPFI_09651
OG0003872	STRPU_14352	AMPFI_14866
OG0003873	STRPU_11352	AMPFI_09750
OG0003874	STRPU_26807	AMPFI_14478
OG0003875	STRPU_12470	AMPFI_06901
OG0003876	STRPU_18481, STRPU_18439	AMPFI_22260
OG0003877	STRPU_06336	AMPFI_15725, AMPFI_00796
OG0003878	STRPU_22393	AMPFI_12599
OG0003879	STRPU_26896	AMPFI_04216, AMPFI_06329
OG0003880	STRPU_06845	AMPFI_08957
OG0003881	STRPU_23870, STRPU_23833	AMPFI_15319, AMPFI_15320
OG0003883	STRPU_10088, STRPU_10151	AMPFI_12967
OG0003884	STRPU_22886	AMPFI_11418
OG0003885	STRPU_07351	AMPFI_12606
OG0003886	STRPU_25179	AMPFI_05835
OG0003887	STRPU_04757	AMPFI_10957
OG0003888	STRPU_17913	AMPFI_01567
OG0003890	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233	AMPFI_14577
OG0003892	STRPU_01952, STRPU_22793	AMPFI_18544
OG0003893	STRPU_20997	AMPFI_02785
OG0003893	STRPU_20996	AMPFI_15310
OG0003894	STRPU_20332	AMPFI_18671
OG0003896	STRPU_08792	AMPFI_07056
OG0003898	STRPU_06593	AMPFI_09375
OG0003899	STRPU_24703, STRPU_24689	AMPFI_00789
OG0003900	STRPU_20822	AMPFI_23235
OG0003902	STRPU_09512	AMPFI_14257
OG0003903	STRPU_09773, STRPU_09730	AMPFI_19280
OG0003904	STRPU_23136	AMPFI_04520
OG0003905	STRPU_11701	AMPFI_11955
OG0003906	STRPU_26939	AMPFI_11162
OG0003907	STRPU_05704, STRPU_03722	AMPFI_00935
OG0003909	STRPU_26189	AMPFI_23810
OG0003910	STRPU_16982	AMPFI_04464
OG0003911	STRPU_24667	AMPFI_08416
OG0003912	STRPU_26148	AMPFI_24373
OG0003913	STRPU_18325, STRPU_01122	AMPFI_21191
OG0003914	STRPU_23090	AMPFI_08353
OG0003915	STRPU_06949	AMPFI_10789
OG0003916	STRPU_26241	AMPFI_09047
OG0003917	STRPU_04930	AMPFI_16651
OG0003918	STRPU_04601	AMPFI_05529
OG0003919	STRPU_14836	AMPFI_15999
OG0003920	STRPU_17479	AMPFI_25048
OG0003921	STRPU_24499	AMPFI_13490
OG0003922	STRPU_13161, STRPU_13140	AMPFI_02773
OG0003923	STRPU_13941	AMPFI_15048
OG0003924	STRPU_22928, STRPU_22927	AMPFI_14060
OG0003925	STRPU_11004, STRPU_00344	AMPFI_08582
OG0003927	STRPU_14530	AMPFI_25825
OG0003928	STRPU_25726	AMPFI_01023
OG0003929	STRPU_25575	AMPFI_10054
OG0003930	STRPU_11790	AMPFI_07230
OG0003931	STRPU_08493	AMPFI_26056
OG0003932	STRPU_13334	AMPFI_10182
OG0003932	STRPU_15755	AMPFI_23012
OG0003933	STRPU_23156	AMPFI_24509
OG0003934	STRPU_24564	AMPFI_16560
OG0003936	STRPU_26066	AMPFI_09358
OG0003937	STRPU_10312	AMPFI_09658
OG0003938	STRPU_17909	AMPFI_22623
OG0003939	STRPU_18436, STRPU_18437, STRPU_18479	AMPFI_06063
OG0003940	STRPU_21913	AMPFI_19837
OG0003941	STRPU_23753	AMPFI_17393, AMPFI_15479
OG0003942	STRPU_10724	AMPFI_14927
OG0003943	STRPU_07574	AMPFI_08179
OG0003944	STRPU_26716	AMPFI_07557
OG0003945	STRPU_12909	AMPFI_08691
OG0003946	STRPU_09832	AMPFI_00888
OG0003947	STRPU_09926	AMPFI_23175
OG0003948	STRPU_09826	AMPFI_09703
OG0003949	STRPU_12187	AMPFI_12679
OG0003950	STRPU_12188	AMPFI_25875
OG0003951	STRPU_23993	AMPFI_11617
OG0003952	STRPU_11840	AMPFI_08594
OG0003953	STRPU_05378	AMPFI_19332
OG0003954	STRPU_07256, STRPU_07231	AMPFI_06716
OG0003955	STRPU_05331	AMPFI_11128
OG0003956	STRPU_18464, STRPU_18425	AMPFI_23118
OG0003957	STRPU_25510	AMPFI_08683
OG0003958	STRPU_04451	AMPFI_00232
OG0003959	STRPU_20127	AMPFI_04671
OG0003960	STRPU_12093	AMPFI_08480
OG0003961	STRPU_24706	AMPFI_06314
OG0003962	STRPU_05218	AMPFI_16905
OG0003963	STRPU_07374	AMPFI_00653
OG0003964	STRPU_19393, STRPU_23696	AMPFI_01234
OG0003965	STRPU_01083, STRPU_24217	AMPFI_04828
OG0003966	STRPU_17582, STRPU_17569	AMPFI_05727
OG0003967	STRPU_08909, STRPU_00918	AMPFI_05943, AMPFI_08131
OG0003968	STRPU_02867, STRPU_17095	AMPFI_06736
OG0003969	STRPU_21355	AMPFI_07721
OG0003970	STRPU_14715	AMPFI_07812
OG0003971	STRPU_03433	AMPFI_14528
OG0003972	STRPU_25335	AMPFI_15565
OG0003973	STRPU_21229	AMPFI_20438
OG0003996	STRPU_00147	AMPFI_02858
OG0003996	STRPU_12405, STRPU_18923, STRPU_18140	AMPFI_08068
OG0003997	STRPU_05888	AMPFI_23015
OG0003998	STRPU_20556	AMPFI_05249
OG0004002	STRPU_21325	AMPFI_02137
OG0004003	STRPU_19422	AMPFI_04742
OG0004004	STRPU_16146	AMPFI_09791
OG0004005	STRPU_16657, STRPU_16683	AMPFI_05677
OG0004006	STRPU_04991	AMPFI_24746
OG0004006	STRPU_04992	AMPFI_00872
OG0004007	STRPU_19148	AMPFI_00209
OG0004009	STRPU_04637, STRPU_04668	AMPFI_12935
OG0004010	STRPU_18499	AMPFI_15924
OG0004011	STRPU_04289, STRPU_04319	AMPFI_07886
OG0004012	STRPU_09870	AMPFI_11587
OG0004014	STRPU_01097, STRPU_24202	AMPFI_09780
OG0004015	STRPU_18380	AMPFI_12276
OG0004016	STRPU_16841	AMPFI_07732
OG0004017	STRPU_14536	AMPFI_16787
OG0004018	STRPU_23298	AMPFI_23571
OG0004019	STRPU_06670	AMPFI_20503
OG0004020	STRPU_06482	AMPFI_05398
OG0004021	STRPU_14759, STRPU_02563	AMPFI_13532
OG0004022	STRPU_02269, STRPU_17653	AMPFI_19771
OG0004023	STRPU_25909	AMPFI_19933, AMPFI_24548
OG0004025	STRPU_09604, STRPU_09594	AMPFI_23617
OG0004027	STRPU_13511	AMPFI_22283
OG0004028	STRPU_04568	AMPFI_10335
OG0004029	STRPU_13194, STRPU_13195	AMPFI_16894
OG0004030	STRPU_08815	AMPFI_22173
OG0004031	STRPU_21388	AMPFI_05716
OG0004032	STRPU_06807	AMPFI_18750
OG0004033	STRPU_21510	AMPFI_03927
OG0004034	STRPU_26813	AMPFI_05228
OG0004035	STRPU_25661	AMPFI_24745
OG0004036	STRPU_17564, STRPU_17586	AMPFI_19780
