Orthogroup	STRPU_ok	DROME
OG0004284	STRPU_10181	DROME19835, DROME19836
OG0004285	STRPU_09806	DROME12894
OG0004287	STRPU_20550	DROME16211
OG0004288	STRPU_25897	DROME12750, DROME12751
OG0004289	STRPU_20972	DROME10833, DROME19397
OG0004290	STRPU_25362	DROME01469
OG0004291	STRPU_21078	DROME16342
OG0004292	STRPU_18201	DROME06641
OG0004294	STRPU_11546	DROME13106, DROME13107
OG0004295	STRPU_18784	DROME20603, DROME20604, DROME20602
OG0004297	STRPU_20036	DROME01005
OG0004299	STRPU_05475	DROME21406, DROME21405
OG0004300	STRPU_21999	DROME21737
OG0004301	STRPU_02519, STRPU_15137	DROME06959
OG0004302	STRPU_14723	DROME01833
OG0004303	STRPU_06629	DROME02789, DROME02790
OG0004304	STRPU_10222	DROME15979, DROME15978
OG0004305	STRPU_10897, STRPU_10895	DROME00211
OG0004306	STRPU_00569, STRPU_07534	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	STRPU_08356	DROME07784
OG0004308	STRPU_17528	DROME08791, DROME08790
OG0004309	STRPU_11289	DROME11787
OG0004310	STRPU_22930	DROME20002
OG0004312	STRPU_26183	DROME07615
OG0004314	STRPU_19410	DROME04957
OG0004315	STRPU_09779	DROME21705
OG0004316	STRPU_16713	DROME06707
OG0004317	STRPU_14184	DROME18648, DROME18649, DROME18650
OG0004319	STRPU_11528	DROME01293
OG0004321	STRPU_04553	DROME00141
OG0004322	STRPU_07127	DROME21173, DROME21172
OG0004323	STRPU_17059, STRPU_17055, STRPU_17053, STRPU_17057	DROME08716, DROME08715
OG0004324	STRPU_24904	DROME19211, DROME05925, DROME05924
OG0004325	STRPU_13245	DROME08792
OG0004328	STRPU_24297	DROME06814, DROME06813
OG0004329	STRPU_09615	DROME14796
OG0004330	STRPU_21871	DROME05935
OG0004331	STRPU_21658, STRPU_21723	DROME09522
OG0004332	STRPU_03284, STRPU_03249	DROME03199
OG0004333	STRPU_24897	DROME03525
OG0004334	STRPU_18166, STRPU_18150	DROME17993, DROME17994
OG0004335	STRPU_05371	DROME10278
OG0004337	STRPU_01557, STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400	DROME13597
OG0004338	STRPU_05398	DROME16553
OG0004342	STRPU_05762	DROME12320
OG0004343	STRPU_05384	DROME10215
OG0004344	STRPU_22062	DROME17664
OG0004345	STRPU_19863, STRPU_19890	DROME20919
OG0004347	STRPU_02516, STRPU_15134	DROME21288, DROME21289
OG0004348	STRPU_06508	DROME08598, DROME08597
OG0004349	STRPU_23509	DROME12070
OG0004350	STRPU_16900	DROME08566
OG0004351	STRPU_10892	DROME17742
OG0004352	STRPU_10734	DROME04587
OG0004353	STRPU_10473	DROME05577
OG0004354	STRPU_03448	DROME18943
OG0004355	STRPU_24976	DROME01999
OG0004356	STRPU_16141, STRPU_16134	DROME12218
OG0004357	STRPU_07481	DROME01205, DROME01203
OG0004358	STRPU_23362	DROME01539
OG0004359	STRPU_23834, STRPU_23872	DROME15372
OG0004360	STRPU_24625	DROME03158
OG0004362	STRPU_01645, STRPU_11982	DROME04321
OG0004364	STRPU_21818	DROME18518, DROME02371
OG0004365	STRPU_21985	DROME11247
OG0004366	STRPU_25733	DROME02176
OG0004367	STRPU_21494, STRPU_21485	DROME05441, DROME05440, DROME05442
OG0004368	STRPU_19467	DROME03958, DROME03959
OG0004369	STRPU_19645, STRPU_19675	DROME08156
OG0004370	STRPU_06731	DROME12142, DROME12141
OG0004373	STRPU_18651	DROME07316
OG0004374	STRPU_14956, STRPU_14987	DROME21010
OG0004376	STRPU_14838	DROME21016
OG0004377	STRPU_13587, STRPU_01605	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	STRPU_14220	DROME00771
OG0004379	STRPU_12632	DROME14972, DROME14973
OG0004380	STRPU_04047	DROME21035, DROME21034
OG0004381	STRPU_27030	DROME03934
OG0004382	STRPU_26803	DROME16408, DROME16407
OG0004385	STRPU_20019	DROME16721
OG0004388	STRPU_07888	DROME07878
OG0004391	STRPU_04771	DROME11785, DROME11784
OG0004392	STRPU_04849	DROME17967, DROME17966, DROME17965
OG0004393	STRPU_10284	DROME16127
OG0004394	STRPU_05865	DROME00472, DROME00473
OG0004395	STRPU_23960, STRPU_23934	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	STRPU_10960	DROME00290, DROME00291
OG0004397	STRPU_25491	DROME07584, DROME07585
OG0004398	STRPU_14743	DROME20923
OG0004399	STRPU_23354	DROME00026, DROME00027
OG0004401	STRPU_22184	DROME15904
OG0004403	STRPU_22439	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	STRPU_03631	DROME00111
OG0004405	STRPU_09173, STRPU_02136	DROME20905
OG0004406	STRPU_20717	DROME20449
OG0004407	STRPU_21160, STRPU_21168, STRPU_21169	DROME17000
OG0004408	STRPU_06859, STRPU_06855	DROME00339
OG0004409	STRPU_21996	DROME07816
OG0004413	STRPU_23910	DROME16031
OG0004415	STRPU_13688, STRPU_02388	DROME19672
OG0004417	STRPU_19276, STRPU_00411	DROME08382
OG0004423	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928	DROME09027, DROME09026
OG0004424	STRPU_23668, STRPU_23642	DROME06710, DROME06709
OG0004425	STRPU_24641	DROME09154
OG0004426	STRPU_20530, STRPU_20532	DROME02898
OG0004459	STRPU_09571	DROME11629
OG0004460	STRPU_26151	DROME01612
OG0004462	STRPU_06172	DROME10763
OG0004465	STRPU_07028	DROME21097, DROME00340
OG0004468	STRPU_15279	DROME08086
OG0004471	STRPU_23984	DROME04870, DROME04872, DROME04871
OG0004472	STRPU_10341	DROME13220
OG0004474	STRPU_11443	DROME12398, DROME12397
OG0004475	STRPU_02128	DROME05206
OG0004476	STRPU_05459	DROME21347, DROME21348, DROME21349
OG0004477	STRPU_26944	DROME03184
OG0004478	STRPU_25354	DROME08802, DROME08801, DROME08806
OG0004479	STRPU_25490	DROME02751
OG0004480	STRPU_03305	DROME02479
OG0004483	STRPU_22442	DROME01082, DROME01081
OG0004484	STRPU_11038, STRPU_00376	DROME15453
OG0004486	STRPU_25549, STRPU_00815	DROME03906
OG0004487	STRPU_05739	DROME22095, DROME20434, DROME20435
OG0004488	STRPU_26430	DROME18125
OG0004489	STRPU_01983, STRPU_22823	DROME01140
OG0004490	STRPU_10416	DROME02420
OG0004491	STRPU_26194	DROME06306
OG0004492	STRPU_14985, STRPU_14954	DROME06523
OG0004493	STRPU_17332, STRPU_17354, STRPU_17317	DROME05464
OG0004494	STRPU_08650	DROME12460, DROME12459
OG0004495	STRPU_20165, STRPU_20159	DROME19461, DROME19460, DROME03167
OG0004496	STRPU_19920	DROME10398
OG0004497	STRPU_25842	DROME12594
OG0004498	STRPU_25250	DROME20932
OG0004500	STRPU_07478	DROME19536
OG0004501	STRPU_16986	DROME11056
OG0004503	STRPU_05123, STRPU_05048	DROME04705
OG0004506	STRPU_09238	DROME10904
OG0004507	STRPU_26831	DROME17036
OG0004511	STRPU_25065	DROME13105
OG0004512	STRPU_21468	DROME10927
OG0004513	STRPU_24975	DROME12675
OG0004515	STRPU_09715, STRPU_09759	DROME15124, DROME19804
OG0004517	STRPU_08537	DROME12340
OG0004518	STRPU_20077, STRPU_20104	DROME19881
OG0004519	STRPU_23291	DROME13472
OG0004520	STRPU_06769	DROME13131
OG0004523	STRPU_26732	DROME07758
OG0004524	STRPU_18681	DROME19557
OG0004525	STRPU_08186	DROME13522
OG0004526	STRPU_19898, STRPU_19872	DROME09780
OG0004529	STRPU_24902	DROME14562
OG0004530	STRPU_05253, STRPU_05269	DROME03349
OG0004532	STRPU_09265	DROME11183
OG0004533	STRPU_22451	DROME16934, DROME16933
OG0004534	STRPU_04976	DROME11128, DROME11127
OG0004535	STRPU_20971	DROME11313, DROME11681
OG0004538	STRPU_21077	DROME01010
OG0004539	STRPU_00731, STRPU_20735	DROME22056, DROME22055
OG0004540	STRPU_24629, STRPU_24633	DROME21936, DROME17090
OG0004542	STRPU_12852, STRPU_12862	DROME14306, DROME14305
OG0004543	STRPU_22430	DROME16410
OG0004544	STRPU_22295	DROME03219
OG0004545	STRPU_18557	DROME14918
OG0004546	STRPU_20037	DROME07299
OG0004548	STRPU_20408	DROME20368, DROME10401
OG0004550	STRPU_11539	DROME17029
OG0004551	STRPU_13302	DROME17768, DROME17769
OG0004552	STRPU_06150	DROME00895
OG0004553	STRPU_17878	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	STRPU_16784	DROME15667
OG0004555	STRPU_25721	DROME08499, DROME08501, DROME08498, DROME08500
OG0004557	STRPU_13516	DROME07905
OG0004559	STRPU_01434, STRPU_08736	DROME00073
OG0004561	STRPU_06803	DROME14241, DROME14240
OG0004563	STRPU_12094	DROME01043
OG0004564	STRPU_20730, STRPU_00727	DROME05211
OG0004565	STRPU_21813	DROME02327, DROME02328
OG0004566	STRPU_07797	DROME09871
OG0004567	STRPU_24575	DROME02916
OG0004569	STRPU_15605, STRPU_02203	DROME06466
OG0004570	STRPU_21345	DROME03152, DROME03153
OG0004571	STRPU_00500, STRPU_15931	DROME15691, DROME15692
OG0004572	STRPU_08793	DROME09948
OG0004573	STRPU_15071	DROME00139
OG0004577	STRPU_26190	DROME08875, DROME08876
OG0004578	STRPU_19395	DROME18906
OG0004579	STRPU_22367	DROME01846
OG0004581	STRPU_06299, STRPU_06345	DROME17808, DROME17807, DROME17806
OG0004582	STRPU_18765	DROME06477
OG0004583	STRPU_07152	DROME11053
OG0004584	STRPU_16995	DROME21581
OG0004585	STRPU_25453	DROME01558, DROME01556, DROME01557
OG0004587	STRPU_05894	DROME15606
OG0004588	STRPU_15207, STRPU_15264	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820
OG0004589	STRPU_14409	DROME10033, DROME10032
OG0004590	STRPU_02506, STRPU_15126	DROME15582, DROME11041, DROME11040
OG0004593	STRPU_09569	DROME07438
OG0004596	STRPU_15860	DROME02187
OG0004597	STRPU_20493	DROME12390
OG0004601	STRPU_20311	DROME05651, DROME05650
OG0004602	STRPU_02109, STRPU_09139	DROME02726, DROME12032
OG0004603	STRPU_08936	DROME10465, DROME10466, DROME10464
OG0004606	STRPU_24552	DROME09779
OG0004607	STRPU_15057	DROME13125, DROME13124, DROME13126
OG0004609	STRPU_14843	DROME08817
OG0004610	STRPU_26960	DROME10381
OG0004611	STRPU_19068	DROME16445
OG0004612	STRPU_22551	DROME00790
OG0004613	STRPU_23508	DROME05353
OG0004614	STRPU_21766, STRPU_21702	DROME13073, DROME13075, DROME13074
OG0004616	STRPU_24959	DROME19950, DROME19951
OG0004619	STRPU_13721	DROME17529
OG0004621	STRPU_23746	DROME20061, DROME20060
OG0004622	STRPU_25019	DROME08147, DROME08146
OG0004625	STRPU_14762, STRPU_14761, STRPU_02562	DROME00122
OG0004626	STRPU_26240, STRPU_02827	DROME04697
OG0004627	STRPU_06756, STRPU_06778	DROME18129, DROME18128, DROME18127
OG0004628	STRPU_22771, STRPU_01930	DROME03937
OG0004629	STRPU_19582	DROME06036
OG0004630	STRPU_17376	DROME13583
OG0004633	STRPU_10593	DROME15422
OG0004634	STRPU_11068	DROME00888
OG0004635	STRPU_03202	DROME17782
OG0004639	STRPU_19843	DROME08016
OG0004640	STRPU_07528	DROME04904, DROME04905
OG0004643	STRPU_06998, STRPU_06982	DROME00911
OG0004646	STRPU_26956	DROME06988
OG0004647	STRPU_26907	DROME12086
OG0004648	STRPU_26366	DROME18522
OG0004649	STRPU_14306	DROME20953
OG0004651	STRPU_15638	DROME21452, DROME21453
OG0004652	STRPU_07001, STRPU_06984	DROME17381
OG0004654	STRPU_01730, STRPU_16755	DROME05489, DROME05488
OG0004655	STRPU_12453	DROME01318
OG0004656	STRPU_27342, STRPU_27341	DROME16743
OG0004657	STRPU_10556	DROME03195
OG0004658	STRPU_17373	DROME09698
OG0004659	STRPU_23697	DROME14307
OG0004660	STRPU_17218	DROME17308, DROME17309, DROME17306, DROME17307
OG0004662	STRPU_21060, STRPU_20817	DROME19806
OG0004663	STRPU_15121, STRPU_02502	DROME20926
OG0004667	STRPU_22632	DROME16447, DROME16446, DROME16449, DROME16448
OG0004669	STRPU_00267, STRPU_03175	DROME07920
OG0004670	STRPU_24120, STRPU_24116, STRPU_24111	DROME04629
OG0004671	STRPU_14675	DROME19389
OG0004672	STRPU_25247	DROME19572
OG0004674	STRPU_19075	DROME20610
OG0004675	STRPU_08042	DROME01467, DROME01466, DROME03380
OG0004676	STRPU_21235	DROME18548
OG0004677	STRPU_21463	DROME00115
OG0004678	STRPU_19781, STRPU_00789	DROME04998, DROME04997
OG0004679	STRPU_14727	DROME04800
OG0004681	STRPU_15387	DROME07478, DROME07479
OG0004682	STRPU_01134, STRPU_18312	DROME14960, DROME14957
OG0004683	STRPU_21453	DROME20448
OG0004684	STRPU_20897, STRPU_20861	DROME16043
OG0004685	STRPU_14434, STRPU_14451	DROME18917, DROME18916
OG0004687	STRPU_23891	DROME02093
OG0004688	STRPU_23968, STRPU_23943	DROME08291
OG0004689	STRPU_15579, STRPU_02224	DROME11694
OG0004690	STRPU_22103	DROME07347
OG0004691	STRPU_21357	DROME17121
OG0004692	STRPU_21508	DROME08213, DROME01042, DROME01041, DROME01050, DROME02438
OG0004694	STRPU_08867, STRPU_00954	DROME13257
OG0004697	STRPU_05810	DROME17424
OG0004699	STRPU_14477	DROME03068
OG0004700	STRPU_08419	DROME06957
OG0004703	STRPU_14615, STRPU_14633	DROME19325
OG0004705	STRPU_04948	DROME20075, DROME20076
OG0004707	STRPU_05595, STRPU_05535	DROME19641
OG0004708	STRPU_14404	DROME00172
OG0004710	STRPU_19587	DROME00511
OG0004711	STRPU_15942, STRPU_00504	DROME06479
OG0004728	STRPU_25586	DROME01900
OG0004730	STRPU_27294	DROME02564
OG0004731	STRPU_08026, STRPU_02031	DROME19893, DROME19894
OG0004733	STRPU_26994	DROME04757
OG0004739	STRPU_08689	DROME16590
OG0004740	STRPU_20673	DROME20299
OG0004743	STRPU_13380, STRPU_13403	DROME03419
OG0004744	STRPU_00309, STRPU_08592	DROME08184
OG0004747	STRPU_26212	DROME00628
OG0004749	STRPU_26258	DROME10966
OG0004751	STRPU_21709, STRPU_21645	DROME01337, DROME01338
OG0004752	STRPU_12476	DROME18734
OG0004753	STRPU_10592	DROME03636
OG0004754	STRPU_08649	DROME22044
OG0004755	STRPU_05953	DROME16542
OG0004756	STRPU_24829	DROME05028
OG0004757	STRPU_24845	DROME14317
OG0004758	STRPU_25553, STRPU_00818	DROME10880
OG0004759	STRPU_21118	DROME14009
OG0004760	STRPU_09566	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853
OG0004761	STRPU_21976	DROME15693, DROME15694
OG0004763	STRPU_03310	DROME06189
OG0004764	STRPU_00681, STRPU_18946	DROME04351
OG0004765	STRPU_19109	DROME08142, DROME19163
OG0004766	STRPU_03594, STRPU_03529	DROME02533
OG0004767	STRPU_08127	DROME10770
OG0004768	STRPU_05242	DROME02452
OG0004769	STRPU_20357	DROME02034
OG0004770	STRPU_17911	DROME06615
OG0004771	STRPU_12956, STRPU_12940	DROME07917, DROME07916, DROME07918, DROME07919
OG0004772	STRPU_02086, STRPU_09117	DROME04147
OG0004774	STRPU_08367	DROME15180
OG0004775	STRPU_13816	DROME19718
OG0004776	STRPU_14818	DROME08094
OG0004783	STRPU_22195	DROME09246
OG0004784	STRPU_08821	DROME21712, DROME21713, DROME21714
OG0004785	STRPU_13970	DROME20154, DROME01032, DROME00155, DROME02565
OG0004787	STRPU_11506	DROME07713
OG0004789	STRPU_23243	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091
OG0004790	STRPU_14311	DROME01119
OG0004791	STRPU_03487	DROME14199
OG0004792	STRPU_00418, STRPU_14208	DROME06361
OG0004793	STRPU_09856	DROME15053
OG0004794	STRPU_07548, STRPU_00580	DROME12402
OG0004795	STRPU_15105, STRPU_02482	DROME13666
OG0004797	STRPU_07568, STRPU_07565	DROME07303
OG0004799	STRPU_01628, STRPU_11967	DROME19190, DROME19189
OG0004801	STRPU_08247	DROME12258, DROME12259
OG0004805	STRPU_06445, STRPU_06446	DROME04002
OG0004808	STRPU_10771	DROME02542
OG0004810	STRPU_23365	DROME05623, DROME05622
OG0004811	STRPU_26197	DROME02621
OG0004812	STRPU_25055	DROME01555
OG0004813	STRPU_07605	DROME00925
OG0004814	STRPU_13183	DROME05830
OG0004815	STRPU_10029	DROME03213
OG0004816	STRPU_12652	DROME07783
OG0004817	STRPU_23099	DROME06146
OG0004819	STRPU_24434	DROME12033
OG0004820	STRPU_18016	DROME01989
OG0004822	STRPU_21965	DROME04359
OG0004823	STRPU_23656, STRPU_23680	DROME10144, DROME10142, DROME10143
OG0004824	STRPU_12598	DROME05768
OG0004825	STRPU_20038	DROME03283, DROME04091
OG0004826	STRPU_20907	DROME20871
OG0004828	STRPU_04477	DROME18812, DROME18813
OG0004829	STRPU_22610	DROME09372
OG0004830	STRPU_26860	DROME10949
OG0004831	STRPU_17723	DROME01012
OG0004832	STRPU_02261, STRPU_17659	DROME15225
OG0004833	STRPU_04546	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534
OG0004835	STRPU_14491	DROME16717
OG0004836	STRPU_14324	DROME13630
OG0004837	STRPU_23151	DROME03243, DROME03241, DROME03242
OG0004838	STRPU_07707	DROME19784
OG0004840	STRPU_19684, STRPU_19632	DROME05865
OG0004841	STRPU_26329	DROME10055
OG0004842	STRPU_26129	DROME03366
OG0004843	STRPU_26133	DROME07719, DROME07718
OG0004844	STRPU_09908	DROME13071
OG0004846	STRPU_26677	DROME02141
OG0004847	STRPU_06161	DROME08420
OG0004848	STRPU_12927	DROME00795
OG0004849	STRPU_17746	DROME13112
OG0004850	STRPU_03694	DROME02318
OG0004851	STRPU_27358	DROME14412
OG0004852	STRPU_20129	DROME19281, DROME19280
OG0004853	STRPU_19996	DROME11460, DROME11459, DROME11461
OG0004854	STRPU_05257, STRPU_05273	DROME04906
OG0004855	STRPU_05316	DROME06480
OG0004856	STRPU_05076, STRPU_05153	DROME20969, DROME02553
OG0004857	STRPU_15270, STRPU_15272	DROME18571, DROME18570
OG0004858	STRPU_14635, STRPU_14617	DROME21278, DROME21279, DROME15142
OG0004859	STRPU_14015	DROME19872
OG0004860	STRPU_18523	DROME00210
OG0004861	STRPU_20601	DROME03069
OG0004862	STRPU_02221, STRPU_15584	DROME09038
OG0004863	STRPU_12571	DROME11509
OG0004864	STRPU_22370	DROME17771
OG0004865	STRPU_15150, STRPU_02532	DROME08867, DROME08869, DROME08868
OG0004866	STRPU_24876	DROME17869
OG0004869	STRPU_13410	DROME04684
OG0004871	STRPU_14906	DROME21806, DROME21805
OG0004873	STRPU_10601	DROME14538
OG0004874	STRPU_25254	DROME06823
OG0004875	STRPU_19031, STRPU_00459	DROME07370
OG0004877	STRPU_05767	DROME13683
OG0004879	STRPU_06939, STRPU_06958	DROME00897
OG0004880	STRPU_08112, STRPU_08125	DROME08365
OG0004881	STRPU_11343	DROME08062
OG0004882	STRPU_25298	DROME20698
OG0004883	STRPU_09064, STRPU_02040	DROME06775
OG0004885	STRPU_04612	DROME17685
OG0004886	STRPU_06167	DROME20605
OG0004887	STRPU_07672	DROME16935
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	DROME07704
OG0004890	STRPU_15402	DROME19247, DROME19248
OG0004891	STRPU_24472	DROME14421
OG0004893	STRPU_07546, STRPU_00578	DROME00887
OG0004894	STRPU_05192	DROME14922
OG0004896	STRPU_20031, STRPU_20032	DROME10135
OG0004897	STRPU_04569	DROME19647, DROME19646
OG0004898	STRPU_02957, STRPU_02944	DROME20157
OG0004899	STRPU_05272, STRPU_05256	DROME12298
OG0004900	STRPU_14594	DROME05897
OG0004901	STRPU_12533	DROME21322
OG0004902	STRPU_20496	DROME21164, DROME21163
OG0004903	STRPU_25355	DROME05016
OG0004904	STRPU_05419	DROME19500, DROME19501, DROME19499
OG0004906	STRPU_08937	DROME09739
OG0004907	STRPU_21713, STRPU_21649	DROME21808
OG0004909	STRPU_19575, STRPU_19605	DROME01700, DROME01701, DROME01699
OG0004910	STRPU_19636, STRPU_19638, STRPU_19680	DROME08779
OG0004911	STRPU_08092	DROME03353, DROME03354
OG0004913	STRPU_06094	DROME03983, DROME03981, DROME03982, DROME03984
OG0004914	STRPU_14742	DROME06293
OG0004917	STRPU_07169	DROME08602
OG0004919	STRPU_11465	DROME18147
OG0004920	STRPU_25184	DROME00285
OG0004922	STRPU_26354	DROME15327
OG0004923	STRPU_20716	DROME02315
OG0004924	STRPU_24409	DROME10830, DROME07167
OG0004925	STRPU_22883, STRPU_22453	DROME14669
OG0004927	STRPU_21316	DROME08096, DROME08095
OG0004928	STRPU_24477	DROME08425
OG0004929	STRPU_05006	DROME12986
OG0004930	STRPU_16566	DROME10509, DROME10508, DROME03047, DROME03035
OG0004931	STRPU_04007, STRPU_04004	DROME05056
OG0004932	STRPU_26247	DROME06711, DROME21545
OG0004934	STRPU_19905	DROME20188
OG0004935	STRPU_19740	DROME01124, DROME21902
OG0004938	STRPU_03707	DROME19230
OG0004939	STRPU_27301	DROME03951
OG0004940	STRPU_07541, STRPU_00573	DROME17902
OG0004941	STRPU_22636	DROME08496
OG0004946	STRPU_21591	DROME17783
OG0004947	STRPU_23618	DROME02539, DROME02538
OG0004948	STRPU_12534	DROME10356, DROME10355
OG0004949	STRPU_13012	DROME10079
OG0004950	STRPU_17811	DROME04411, DROME04410, DROME04412, DROME04409, DROME04414, DROME04413
OG0004952	STRPU_20796	DROME04437, DROME04439
OG0004954	STRPU_08007	DROME00788
OG0004956	STRPU_23262	DROME15014
OG0004961	STRPU_23722	DROME09320, DROME09318, DROME09321, DROME09319, DROME09322, DROME09323, DROME09317, DROME20126
OG0004963	STRPU_03338, STRPU_03333	DROME16550
OG0004964	STRPU_13973	DROME03316, DROME00530
OG0004966	STRPU_19141	DROME07881, DROME07880
OG0004967	STRPU_25106	DROME10188, DROME10187, DROME10189
OG0004969	STRPU_06009	DROME05438
OG0004970	STRPU_17292	DROME11414
OG0004971	STRPU_18056	DROME02694
OG0004972	STRPU_08274	DROME08727, DROME08726, DROME08728
OG0004975	STRPU_18856, STRPU_18940	DROME02159
OG0004976	STRPU_05919	DROME00645
OG0004977	STRPU_13723	DROME03602
OG0004978	STRPU_05786	DROME03965
OG0004979	STRPU_13521	DROME16138
OG0004980	STRPU_04372	DROME03892
OG0004982	STRPU_19653, STRPU_19667	DROME15865
OG0004983	STRPU_09917	DROME09084, DROME09083, DROME09085
OG0004985	STRPU_23754	DROME02098
OG0004987	STRPU_04455	DROME11494
OG0004988	STRPU_15132, STRPU_02514	DROME03458, DROME03460, DROME03459
OG0004989	STRPU_11711	DROME22081, DROME22082
OG0004991	STRPU_23946, STRPU_23970	DROME15256
OG0004992	STRPU_20208, STRPU_20209	DROME21455, DROME21454
OG0004993	STRPU_19465	DROME12825
OG0004995	STRPU_26417	DROME15760
OG0004997	STRPU_09760, STRPU_09716	DROME14795
OG0004999	STRPU_03693	DROME12996, DROME04051
OG0005000	STRPU_23049	DROME05017
OG0005001	STRPU_22428	DROME14272
OG0005002	STRPU_26738, STRPU_26754	DROME06516, DROME06517
OG0005003	STRPU_09945	DROME03928
OG0005005	STRPU_09140, STRPU_02110	DROME21561, DROME21562
OG0005006	STRPU_23765	DROME11996
OG0005007	STRPU_06387	DROME10736, DROME10737
OG0005009	STRPU_03273, STRPU_03233	DROME05341
OG0005010	STRPU_08686	DROME15403
OG0005011	STRPU_20781	DROME19999, DROME19998, DROME19997
OG0005012	STRPU_26572	DROME04474, DROME04473
OG0005013	STRPU_05904	DROME05963
OG0005014	STRPU_14514	DROME10673
OG0005021	STRPU_06173	DROME09143
