Orthogroup	STRPU_ok	ORYLA
OG0003623	STRPU_11446	ORYLA05862
OG0003627	STRPU_06634	ORYLA12845, ORYLA04550
OG0003628	STRPU_26819	ORYLA12634, ORYLA14794
OG0003630	STRPU_14988, STRPU_14958	ORYLA07936
OG0003631	STRPU_04940	ORYLA18266, ORYLA04613
OG0003632	STRPU_11322	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834
OG0003633	STRPU_21224, STRPU_22507	ORYLA15479
OG0003635	STRPU_05033, STRPU_05106	ORYLA01451
OG0003636	STRPU_21350	ORYLA05265
OG0003638	STRPU_21025	ORYLA11662
OG0003639	STRPU_14552	ORYLA04010
OG0003640	STRPU_24148	ORYLA16900, ORYLA07985, ORYLA08704
OG0003641	STRPU_00224, STRPU_25964	ORYLA05514, ORYLA13948, ORYLA15562
OG0003642	STRPU_27230	ORYLA14662, ORYLA00337
OG0003643	STRPU_23157	ORYLA16013
OG0003644	STRPU_19783, STRPU_00787	ORYLA19217, ORYLA19218
OG0003645	STRPU_05770	ORYLA17019, ORYLA16769
OG0003646	STRPU_26839	ORYLA12425
OG0003647	STRPU_27138	ORYLA18090, ORYLA02365
OG0003648	STRPU_21139	ORYLA10802
OG0003649	STRPU_26514	ORYLA12909
OG0003650	STRPU_07527	ORYLA14386
OG0003651	STRPU_08068	ORYLA15506
OG0003652	STRPU_17587, STRPU_17563	ORYLA04563, ORYLA03095
OG0003653	STRPU_25673	ORYLA01638, ORYLA07485
OG0003654	STRPU_07070, STRPU_07065	ORYLA09093
OG0003655	STRPU_17785	ORYLA11608, ORYLA09516
OG0003656	STRPU_23061, STRPU_00647	ORYLA12194, ORYLA06060
OG0003657	STRPU_22899, STRPU_22914	ORYLA04683, ORYLA09891
OG0003658	STRPU_23985	ORYLA05614, ORYLA01831
OG0003659	STRPU_24909	ORYLA19260
OG0003660	STRPU_04268	ORYLA04982, ORYLA08074
OG0003662	STRPU_01543, STRPU_09415	ORYLA04873, ORYLA02401
OG0003663	STRPU_04833	ORYLA07346, ORYLA04670
OG0003664	STRPU_08332	ORYLA16286
OG0003665	STRPU_26573, STRPU_24787	ORYLA11822
OG0003666	STRPU_00986, STRPU_23456	ORYLA02489, ORYLA13220, ORYLA06808
OG0003668	STRPU_26719	ORYLA12159
OG0003669	STRPU_19296, STRPU_01851	ORYLA00310
OG0003671	STRPU_09909	ORYLA19913, ORYLA05071, ORYLA03950
OG0003672	STRPU_08809	ORYLA07781
OG0003675	STRPU_01019, STRPU_23417	ORYLA05527
OG0003677	STRPU_13383, STRPU_13363	ORYLA09433, ORYLA09215, ORYLA16425
OG0003678	STRPU_19225	ORYLA19111, ORYLA18850
OG0003679	STRPU_24398	ORYLA09435, ORYLA09221
OG0003680	STRPU_24042, STRPU_02621	ORYLA09399
OG0003681	STRPU_11705	ORYLA15043, ORYLA12095
OG0003682	STRPU_20705	ORYLA05336, ORYLA11752
OG0003684	STRPU_26095	ORYLA09009
OG0003685	STRPU_22192	ORYLA12611
OG0003686	STRPU_25646, STRPU_25651	ORYLA15174, ORYLA15175
OG0003687	STRPU_13921, STRPU_13934	ORYLA16099, ORYLA09689
OG0003688	STRPU_11389	ORYLA15391
OG0003689	STRPU_01600, STRPU_13582	ORYLA00037
OG0003690	STRPU_21873	ORYLA10151
OG0003691	STRPU_05039, STRPU_05113	ORYLA00513
OG0003692	STRPU_01575, STRPU_09381	ORYLA17765, ORYLA17766
OG0003693	STRPU_22769, STRPU_01926	ORYLA11068, ORYLA15548
OG0003694	STRPU_00897, STRPU_23023	ORYLA05766
OG0003695	STRPU_20388	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445
OG0003696	STRPU_23695, STRPU_23693	ORYLA14696
OG0003697	STRPU_08308	ORYLA18863
OG0003698	STRPU_09884	ORYLA05043, ORYLA17728
OG0003700	STRPU_08820	ORYLA00145, ORYLA16899
OG0003701	STRPU_24397	ORYLA09740
OG0003702	STRPU_21023	ORYLA04776, ORYLA10080
OG0003703	STRPU_12263	ORYLA19118, ORYLA07915
OG0003704	STRPU_07662, STRPU_18902	ORYLA00715, ORYLA06286
OG0003705	STRPU_01606, STRPU_13588	ORYLA01951
OG0003706	STRPU_19455	ORYLA06085
OG0003707	STRPU_15630, STRPU_15643	ORYLA12453
OG0003709	STRPU_25377	ORYLA15349, ORYLA12752
OG0003710	STRPU_17764	ORYLA04163, ORYLA08822
OG0003711	STRPU_00659, STRPU_23074	ORYLA12421
OG0003712	STRPU_02201, STRPU_09234, STRPU_09233, STRPU_02200	ORYLA16996, ORYLA19025
OG0003713	STRPU_07731	ORYLA13219, ORYLA06802
OG0003716	STRPU_11467	ORYLA13136
OG0003717	STRPU_24884	ORYLA02048
OG0003718	STRPU_24139	ORYLA08634
OG0003719	STRPU_26767, STRPU_26753	ORYLA05761
OG0003720	STRPU_16621	ORYLA06376, ORYLA01596
OG0003721	STRPU_21833	ORYLA01061
OG0003722	STRPU_20141	ORYLA06277, ORYLA02448
OG0003724	STRPU_11103, STRPU_11128	ORYLA20221
OG0003725	STRPU_19147	ORYLA13642, ORYLA17118
OG0003726	STRPU_07524, STRPU_03374	ORYLA05127
OG0003727	STRPU_00256, STRPU_03165	ORYLA01928, ORYLA05903
OG0003729	STRPU_24047, STRPU_02614	ORYLA08395
OG0003731	STRPU_20490	ORYLA00028
OG0003733	STRPU_18985	ORYLA07355
OG0003734	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129	ORYLA02449
OG0003736	STRPU_22673	ORYLA15256
OG0003737	STRPU_19671, STRPU_19650	ORYLA18023, ORYLA13650
OG0003738	STRPU_08163	ORYLA16804
OG0003739	STRPU_01491, STRPU_13756	ORYLA10021
OG0003740	STRPU_12532	ORYLA14622
OG0003741	STRPU_02688, STRPU_01677	ORYLA06173
OG0003742	STRPU_22532	ORYLA06086, ORYLA02085, ORYLA16192
OG0003743	STRPU_18134	ORYLA02655, ORYLA17586
OG0003744	STRPU_22977	ORYLA15613, ORYLA13913
OG0003745	STRPU_14449, STRPU_14432	ORYLA17929
OG0003746	STRPU_13668, STRPU_02402	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003748	STRPU_23161	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015
OG0003749	STRPU_12317	ORYLA15075, ORYLA11168
OG0003750	STRPU_03777	ORYLA15854
OG0003751	STRPU_11253, STRPU_11216	ORYLA12972
OG0003752	STRPU_15768	ORYLA20457, ORYLA20456, ORYLA14921
OG0003753	STRPU_08790	ORYLA16886, ORYLA16887
OG0003754	STRPU_12707	ORYLA14867
OG0003755	STRPU_15415	ORYLA04416
OG0003756	STRPU_25349, STRPU_25348	ORYLA15160
OG0003757	STRPU_20502	ORYLA03079
OG0003758	STRPU_21990, STRPU_21988	ORYLA15779
OG0003759	STRPU_10861, STRPU_10841	ORYLA16410, ORYLA01905, ORYLA01906
OG0003760	STRPU_07722	ORYLA07065, ORYLA12558
OG0003761	STRPU_22011	ORYLA14667, ORYLA19588
OG0003762	STRPU_08506	ORYLA16316
OG0003763	STRPU_17640, STRPU_02280	ORYLA04822
OG0003764	STRPU_08733, STRPU_01439	ORYLA16406
OG0003766	STRPU_25294	ORYLA14216
OG0003767	STRPU_07021	ORYLA05360
OG0003768	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340	ORYLA11127
OG0003769	STRPU_26021	ORYLA08980
OG0003770	STRPU_05108, STRPU_05035	ORYLA03596
OG0003771	STRPU_08361	ORYLA19264, ORYLA17030
OG0003772	STRPU_16769, STRPU_01739	ORYLA12463
OG0003773	STRPU_08673	ORYLA08369
OG0003776	STRPU_02898	ORYLA18575
OG0003777	STRPU_08593, STRPU_00310	ORYLA09626, ORYLA20067
OG0003778	STRPU_11538	ORYLA11149, ORYLA15322
OG0003779	STRPU_06113	ORYLA16409
OG0003780	STRPU_06748	ORYLA13130, ORYLA07555, ORYLA09643
OG0003795	STRPU_23591	ORYLA20210
OG0003798	STRPU_05134, STRPU_05061	ORYLA19738, ORYLA13919
OG0003802	STRPU_03798	ORYLA03226
OG0003803	STRPU_20204	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	STRPU_00975, STRPU_08841	ORYLA16763
OG0003807	STRPU_08093	ORYLA00781
OG0003808	STRPU_24251, STRPU_01054	ORYLA01934
OG0003809	STRPU_04114	ORYLA07697, ORYLA19481, ORYLA19479
OG0003810	STRPU_04942	ORYLA09510, ORYLA12262
OG0003811	STRPU_05891	ORYLA12803
OG0003812	STRPU_11207	ORYLA19278
OG0003813	STRPU_04220, STRPU_04255	ORYLA18042, ORYLA17950
OG0003816	STRPU_04323, STRPU_04293	ORYLA05294
OG0003817	STRPU_03401, STRPU_03391, STRPU_03416	ORYLA06447
OG0003818	STRPU_05558, STRPU_05616	ORYLA04078
OG0003820	STRPU_27077	ORYLA07704
OG0003823	STRPU_24666	ORYLA11357
OG0003824	STRPU_09421, STRPU_01538	ORYLA17763
OG0003826	STRPU_14827	ORYLA04385
OG0003827	STRPU_19325	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	STRPU_20403	ORYLA02923
OG0003829	STRPU_20384	ORYLA06358
OG0003830	STRPU_01759, STRPU_18068	ORYLA10180, ORYLA11924
OG0003831	STRPU_05243	ORYLA00352
OG0003832	STRPU_23140	ORYLA14681, ORYLA10931
OG0003833	STRPU_05825, STRPU_05285	ORYLA08551
OG0003834	STRPU_26294, STRPU_26268	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	STRPU_05030	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	STRPU_08087	ORYLA16787
OG0003838	STRPU_05727	ORYLA09504, ORYLA00494
OG0003839	STRPU_19903	ORYLA06804
OG0003840	STRPU_26799	ORYLA19338
OG0003841	STRPU_19672, STRPU_19649	ORYLA02082
OG0003842	STRPU_22707, STRPU_00691, STRPU_22706	ORYLA11223
OG0003843	STRPU_21504	ORYLA00216, ORYLA04760
OG0003844	STRPU_27219	ORYLA00410
OG0003845	STRPU_14394	ORYLA04421
OG0003848	STRPU_19765	ORYLA06527, ORYLA13653
OG0003849	STRPU_26764, STRPU_26750	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	STRPU_17743	ORYLA05996
OG0003851	STRPU_22235	ORYLA09286, ORYLA06613
OG0003852	STRPU_22104	ORYLA17405
OG0003853	STRPU_21495, STRPU_21486	ORYLA18272
OG0003854	STRPU_26673	ORYLA13175
OG0003855	STRPU_24429	ORYLA01615, ORYLA19634
OG0003856	STRPU_09243	ORYLA17087
OG0003857	STRPU_09242	ORYLA19469, ORYLA19468
OG0003858	STRPU_20968	ORYLA04975
OG0003859	STRPU_23995	ORYLA11310
OG0003861	STRPU_17125, STRPU_17109	ORYLA19849
OG0003862	STRPU_22604	ORYLA09814, ORYLA12243
OG0003863	STRPU_10014	ORYLA04629, ORYLA17758
OG0003864	STRPU_21449	ORYLA03365
OG0003865	STRPU_25046	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	STRPU_17669, STRPU_02253	ORYLA08827
OG0003867	STRPU_10594	ORYLA19092
OG0003868	STRPU_19663, STRPU_19655	ORYLA19824, ORYLA12769
OG0003869	STRPU_00857, STRPU_14063	ORYLA08057
OG0003870	STRPU_12851, STRPU_12861	ORYLA16354
OG0003871	STRPU_08000	ORYLA09605
OG0003872	STRPU_14352	ORYLA17934, ORYLA17933
OG0003873	STRPU_11352	ORYLA12547
OG0003874	STRPU_26807	ORYLA05727, ORYLA01534
OG0003876	STRPU_18481, STRPU_18439	ORYLA05675
OG0003877	STRPU_06336	ORYLA13505
OG0003878	STRPU_22393	ORYLA11114, ORYLA15672, ORYLA14414
OG0003881	STRPU_23870, STRPU_23833	ORYLA19792, ORYLA19793
OG0003882	STRPU_25867	ORYLA10836, ORYLA15325
OG0003883	STRPU_10088, STRPU_10151	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	STRPU_22886	ORYLA12146
OG0003885	STRPU_07351	ORYLA05118, ORYLA08990
OG0003886	STRPU_25179	ORYLA07850
OG0003887	STRPU_04757	ORYLA06119
OG0003888	STRPU_17913	ORYLA09457
OG0003890	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233	ORYLA02702, ORYLA03959
OG0003892	STRPU_01952, STRPU_22793	ORYLA10862
OG0003893	STRPU_20996	ORYLA04836
OG0003894	STRPU_20332	ORYLA17746
OG0003895	STRPU_09912	ORYLA17184
OG0003896	STRPU_08792	ORYLA00246, ORYLA16803, ORYLA16688
OG0003897	STRPU_10680, STRPU_00559	ORYLA06606
OG0003898	STRPU_06593	ORYLA12764
OG0003899	STRPU_24703, STRPU_24689	ORYLA00332
OG0003900	STRPU_20822	ORYLA03942
OG0003901	STRPU_03089, STRPU_03088	ORYLA11674
OG0003903	STRPU_09773, STRPU_09730	ORYLA00503
OG0003904	STRPU_23136	ORYLA12590
OG0003906	STRPU_26939	ORYLA19253, ORYLA19252
OG0003908	STRPU_23887	ORYLA11218
OG0003910	STRPU_16982	ORYLA01842
OG0003911	STRPU_24667	ORYLA18945
OG0003912	STRPU_26148	ORYLA15466, ORYLA12465
OG0003913	STRPU_18325, STRPU_01122	ORYLA01416
OG0003914	STRPU_23090	ORYLA18672
OG0003915	STRPU_06949	ORYLA12264, ORYLA00970
OG0003916	STRPU_26241	ORYLA06228, ORYLA02175
OG0003917	STRPU_04930	ORYLA13507
OG0003918	STRPU_04601	ORYLA01197, ORYLA19012
OG0003920	STRPU_17479	ORYLA01688
OG0003921	STRPU_24499	ORYLA07105
OG0003923	STRPU_13944, STRPU_13941	ORYLA10036
OG0003925	STRPU_11004, STRPU_00344	ORYLA05435
OG0003926	STRPU_10755	ORYLA14433
OG0003927	STRPU_14530	ORYLA17984
OG0003930	STRPU_11790	ORYLA15221
OG0003931	STRPU_08493	ORYLA07756
OG0003932	STRPU_13334	ORYLA09727
OG0003933	STRPU_23156	ORYLA14136, ORYLA10946
OG0003934	STRPU_24564	ORYLA18258
OG0003935	STRPU_20857, STRPU_20894	ORYLA10426
OG0003936	STRPU_26066	ORYLA15161
OG0003937	STRPU_10312	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003939	STRPU_18436, STRPU_18437, STRPU_18479	ORYLA08294
OG0003940	STRPU_21913	ORYLA12099
OG0003942	STRPU_10724	ORYLA11858
OG0003943	STRPU_07574	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	STRPU_26716	ORYLA06722
OG0003945	STRPU_12909	ORYLA14999, ORYLA20189
OG0003946	STRPU_09832	ORYLA00695, ORYLA00840
OG0003947	STRPU_09926	ORYLA17372
OG0003948	STRPU_09826	ORYLA17792
OG0003949	STRPU_12187	ORYLA13984
OG0003951	STRPU_23993	ORYLA15529
OG0003953	STRPU_05378	ORYLA04609, ORYLA04608
OG0003954	STRPU_07256, STRPU_07231	ORYLA05547, ORYLA11360
OG0003955	STRPU_05331	ORYLA00673
OG0003956	STRPU_18464, STRPU_18425	ORYLA13069
OG0003957	STRPU_25510	ORYLA09270
OG0003958	STRPU_04451	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	STRPU_20127	ORYLA02587
OG0003960	STRPU_12093	ORYLA14710
OG0003961	STRPU_24706	ORYLA06267
OG0003962	STRPU_05218	ORYLA04594, ORYLA08720, ORYLA03911
OG0003964	STRPU_19393	ORYLA02736
OG0003965	STRPU_01083, STRPU_24217	ORYLA10358
OG0003966	STRPU_17582, STRPU_17569	ORYLA18869, ORYLA18868
OG0003967	STRPU_08909, STRPU_00918	ORYLA00887
OG0003968	STRPU_02867, STRPU_17095	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	STRPU_21355	ORYLA12575
OG0003970	STRPU_14715	ORYLA17540
OG0003971	STRPU_03433	ORYLA18033
OG0003972	STRPU_25335	ORYLA15470
OG0003973	STRPU_21229, STRPU_21231	ORYLA18600, ORYLA00775
OG0003998	STRPU_20556	ORYLA00128
OG0003999	STRPU_01968, STRPU_22810	ORYLA09012
OG0004000	STRPU_24949	ORYLA06063
OG0004002	STRPU_21325	ORYLA05237
OG0004004	STRPU_16146	ORYLA15181
OG0004005	STRPU_16657, STRPU_16683	ORYLA11539
OG0004007	STRPU_19148	ORYLA12862, ORYLA02441
OG0004009	STRPU_04637, STRPU_04668	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	STRPU_18499	ORYLA12744
OG0004011	STRPU_04289, STRPU_04319	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004012	STRPU_09870	ORYLA03859, ORYLA03860
OG0004014	STRPU_01097, STRPU_24202	ORYLA09781
OG0004015	STRPU_18380	ORYLA13080
OG0004016	STRPU_16841	ORYLA15762
OG0004017	STRPU_14536	ORYLA16378
OG0004019	STRPU_06670	ORYLA07079
OG0004020	STRPU_06472	ORYLA03618
OG0004021	STRPU_14759, STRPU_02563	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	STRPU_02269, STRPU_17653	ORYLA04153
OG0004023	STRPU_25909	ORYLA19712
OG0004024	STRPU_24617	ORYLA09183
OG0004025	STRPU_09604, STRPU_09594	ORYLA17302
OG0004027	STRPU_13511	ORYLA15966
OG0004028	STRPU_04568	ORYLA19452, ORYLA19451
OG0004029	STRPU_13194, STRPU_13195	ORYLA05168
OG0004031	STRPU_21388	ORYLA03387
OG0004032	STRPU_06807	ORYLA00963, ORYLA09486
OG0004033	STRPU_21510	ORYLA00102, ORYLA05233
OG0004035	STRPU_25661	ORYLA13967, ORYLA19169
OG0004036	STRPU_17564, STRPU_17586	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	STRPU_06495	ORYLA12889
OG0004038	STRPU_06801	ORYLA19827
OG0004039	STRPU_16999	ORYLA05412
OG0004042	STRPU_16694, STRPU_16667	ORYLA12519
OG0004043	STRPU_18032	ORYLA11374
OG0004044	STRPU_24535	ORYLA06709
OG0004045	STRPU_09829	ORYLA05053, ORYLA00018
OG0004047	STRPU_08496	ORYLA00724, ORYLA16680
OG0004049	STRPU_17384	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004051	STRPU_22150	ORYLA12291, ORYLA09890
OG0004052	STRPU_23378	ORYLA13663
OG0004053	STRPU_26759, STRPU_26744	ORYLA02143
OG0004054	STRPU_20700	ORYLA20246
OG0004055	STRPU_08814	ORYLA11987
OG0004056	STRPU_23719	ORYLA13016
OG0004057	STRPU_11804	ORYLA18803
OG0004059	STRPU_21348	ORYLA09700
OG0004060	STRPU_13836	ORYLA05319
OG0004061	STRPU_18518, STRPU_19001	ORYLA06758
OG0004062	STRPU_09567	ORYLA04662, ORYLA01143
OG0004063	STRPU_17709	ORYLA10971
OG0004064	STRPU_24939	ORYLA20087
OG0004065	STRPU_11423	ORYLA15637
OG0004067	STRPU_06102	ORYLA00948
OG0004068	STRPU_17877	ORYLA07587
OG0004069	STRPU_23907	ORYLA17225
OG0004070	STRPU_08271	ORYLA00593
OG0004071	STRPU_20340	ORYLA19319
OG0004072	STRPU_14126, STRPU_14112	ORYLA07888
OG0004073	STRPU_11758	ORYLA20307, ORYLA13758
OG0004074	STRPU_07232, STRPU_07258	ORYLA13537, ORYLA07852
OG0004076	STRPU_00594, STRPU_07563	ORYLA01649, ORYLA01648
OG0004077	STRPU_19390	ORYLA02758
OG0004078	STRPU_09343	ORYLA04957, ORYLA04956
OG0004079	STRPU_05743	ORYLA20439, ORYLA00169
OG0004080	STRPU_13277	ORYLA10289, ORYLA07044
OG0004081	STRPU_06127	ORYLA06891
OG0004082	STRPU_24384	ORYLA06902
OG0004083	STRPU_21744, STRPU_21680	ORYLA10118
OG0004084	STRPU_18900, STRPU_07666, STRPU_18901	ORYLA10620, ORYLA11716
OG0004085	STRPU_06109	ORYLA12276
OG0004086	STRPU_21572, STRPU_00282	ORYLA05224
OG0004087	STRPU_23491	ORYLA09831
OG0004088	STRPU_18617	ORYLA13309, ORYLA20375
OG0004089	STRPU_00370, STRPU_11032	ORYLA03508
OG0004090	STRPU_24163	ORYLA13744
OG0004091	STRPU_19319	ORYLA17298
OG0004092	STRPU_13303	ORYLA16447
OG0004093	STRPU_09708, STRPU_09752	ORYLA19123
OG0004094	STRPU_20262	ORYLA18005
OG0004095	STRPU_12681, STRPU_12680	ORYLA14848
OG0004096	STRPU_20338	ORYLA06633, ORYLA13446
OG0004097	STRPU_11558	ORYLA00951
OG0004098	STRPU_18328, STRPU_01120	ORYLA13241
OG0004099	STRPU_08317	ORYLA05808, ORYLA07729
OG0004100	STRPU_23805	ORYLA14757
OG0004101	STRPU_24073	ORYLA00034
OG0004102	STRPU_09962, STRPU_09983	ORYLA08051, ORYLA05259
OG0004103	STRPU_24486, STRPU_24316	ORYLA16172
OG0004104	STRPU_26985	ORYLA17223, ORYLA13619
OG0004105	STRPU_24009	ORYLA05328
OG0004106	STRPU_11447	ORYLA14443, ORYLA16021
OG0004108	STRPU_08376	ORYLA05030
OG0004110	STRPU_02810	ORYLA03874, ORYLA05290
OG0004111	STRPU_07781, STRPU_07758	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	STRPU_27382, STRPU_27383	ORYLA01550
OG0004114	STRPU_20826	ORYLA04348
OG0004115	STRPU_00175	ORYLA06190
OG0004116	STRPU_03821, STRPU_03835	ORYLA04207
OG0004117	STRPU_16567	ORYLA06456
OG0004118	STRPU_01975, STRPU_22816	ORYLA11078, ORYLA15080
OG0004119	STRPU_25283	ORYLA12671
OG0004121	STRPU_10753	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	STRPU_24495	ORYLA19290
OG0004124	STRPU_07572	ORYLA15467, ORYLA09082
OG0004125	STRPU_08132	ORYLA00144
OG0004126	STRPU_03872	ORYLA03650
OG0004127	STRPU_00575, STRPU_07543	ORYLA09061
OG0004128	STRPU_22275	ORYLA13697, ORYLA04740
OG0004129	STRPU_22276	ORYLA04726
OG0004130	STRPU_16002	ORYLA05755, ORYLA05756
OG0004131	STRPU_14462, STRPU_14463	ORYLA17963
OG0004132	STRPU_26195	ORYLA08928
OG0004133	STRPU_07007	ORYLA03520, ORYLA09449
OG0004135	STRPU_00976, STRPU_08840	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	STRPU_18932	ORYLA15892
OG0004137	STRPU_26642	ORYLA19715
OG0004139	STRPU_18649	ORYLA10225, ORYLA13368
OG0004140	STRPU_25703, STRPU_25684	ORYLA15266
OG0004141	STRPU_22323, STRPU_22305	ORYLA15916
OG0004142	STRPU_22286	ORYLA19228
OG0004143	STRPU_27285	ORYLA14097, ORYLA12079
OG0004144	STRPU_13998	ORYLA06031, ORYLA09444
OG0004146	STRPU_14257	ORYLA17537
OG0004147	STRPU_22168, STRPU_22175	ORYLA09999, ORYLA08535
OG0004148	STRPU_13669, STRPU_02401	ORYLA08231, ORYLA19465
OG0004149	STRPU_06926, STRPU_06908	ORYLA09652, ORYLA00944
OG0004153	STRPU_04733, STRPU_04726	ORYLA01191
OG0004154	STRPU_23784	ORYLA10398
OG0004156	STRPU_23130	ORYLA14744, ORYLA14745, ORYLA14464
OG0004157	STRPU_23152	ORYLA20243, ORYLA16041
OG0004158	STRPU_24023, STRPU_02639	ORYLA08591, ORYLA09357, ORYLA08876
OG0004159	STRPU_21251	ORYLA10140
OG0004160	STRPU_19074	ORYLA06641, ORYLA13459
OG0004161	STRPU_24354	ORYLA08743
OG0004162	STRPU_08075	ORYLA16508
OG0004163	STRPU_12646	ORYLA14605
OG0004164	STRPU_04686	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	STRPU_09733, STRPU_09689	ORYLA15487
OG0004167	STRPU_21156, STRPU_21164	ORYLA15371, ORYLA01065
OG0004168	STRPU_14329	ORYLA03465
OG0004169	STRPU_08900, STRPU_00919	ORYLA16635
OG0004171	STRPU_16148	ORYLA03005
OG0004172	STRPU_25249, STRPU_09051, STRPU_25339	ORYLA15121
OG0004174	STRPU_18461, STRPU_18420	ORYLA17453
OG0004175	STRPU_18679	ORYLA02638
OG0004176	STRPU_05147, STRPU_05071	ORYLA20490
OG0004178	STRPU_23007, STRPU_00881	ORYLA20267, ORYLA16161
OG0004179	STRPU_08384	ORYLA15111, ORYLA16660, ORYLA08320
OG0004180	STRPU_14125, STRPU_14113	ORYLA09252, ORYLA20090
OG0004181	STRPU_05420, STRPU_05421	ORYLA00305
OG0004182	STRPU_17424	ORYLA03175, ORYLA03174
OG0004183	STRPU_20295	ORYLA17883
OG0004184	STRPU_08996	ORYLA04652, ORYLA04653
OG0004185	STRPU_15635	ORYLA13738
OG0004186	STRPU_21395	ORYLA10541, ORYLA04337, ORYLA04880
OG0004187	STRPU_26055	ORYLA12466, ORYLA09321
OG0004188	STRPU_16239, STRPU_16200, STRPU_10934	ORYLA18782
OG0004190	STRPU_08808	ORYLA16767
OG0004197	STRPU_24927, STRPU_24926, STRPU_24925	ORYLA08401, ORYLA05626, ORYLA01838
OG0004214	STRPU_24335	ORYLA06043
OG0004215	STRPU_14765, STRPU_02559	ORYLA03688
OG0004216	STRPU_26208	ORYLA11137
OG0004217	STRPU_04965	ORYLA00162
OG0004218	STRPU_14308	ORYLA17352, ORYLA09066
OG0004219	STRPU_24948	ORYLA09856
OG0004222	STRPU_21148	ORYLA10143
OG0004223	STRPU_24406	ORYLA01529
OG0004225	STRPU_23672, STRPU_23647	ORYLA14375, ORYLA06540
OG0004226	STRPU_13717	ORYLA10741, ORYLA01488
OG0004227	STRPU_11362	ORYLA15581
OG0004229	STRPU_04722	ORYLA04904, ORYLA01162
OG0004230	STRPU_03309	ORYLA03779
OG0004231	STRPU_26733	ORYLA17203
OG0004232	STRPU_10212	ORYLA18836
OG0004233	STRPU_11044, STRPU_00382	ORYLA13892, ORYLA03624
OG0004235	STRPU_02171, STRPU_09204	ORYLA18461, ORYLA18460
OG0004236	STRPU_20693	ORYLA18284
OG0004237	STRPU_05856	ORYLA00477
OG0004238	STRPU_24793	ORYLA02026, ORYLA19743
OG0004239	STRPU_20308	ORYLA15565
OG0004240	STRPU_20696	ORYLA05216
OG0004241	STRPU_06100	ORYLA09540, ORYLA09541
OG0004242	STRPU_27250	ORYLA13103
OG0004243	STRPU_25021	ORYLA08230, ORYLA19467
OG0004245	STRPU_09672	ORYLA05193
OG0004246	STRPU_22152	ORYLA08241
OG0004248	STRPU_11280, STRPU_11242, STRPU_11281	ORYLA15416
OG0004249	STRPU_05688	ORYLA02545
OG0004250	STRPU_20579	ORYLA05194
OG0004251	STRPU_01202, STRPU_19972, STRPU_19973	ORYLA13407, ORYLA06357
OG0004252	STRPU_06470, STRPU_06473	ORYLA11763
OG0004253	STRPU_14726	ORYLA08024, ORYLA03451
OG0004254	STRPU_04154	ORYLA02332
OG0004255	STRPU_11353	ORYLA14321
OG0004257	STRPU_15432	ORYLA13796
OG0004258	STRPU_05921	ORYLA08400
OG0004259	STRPU_27359	ORYLA14900, ORYLA14901
OG0004260	STRPU_22106	ORYLA14804
OG0004261	STRPU_25985	ORYLA02160
OG0004262	STRPU_21542	ORYLA11314
OG0004263	STRPU_13850	ORYLA19672
OG0004264	STRPU_04270	ORYLA05100, ORYLA08266, ORYLA17356
OG0004265	STRPU_26380	ORYLA13288
OG0004268	STRPU_04469	ORYLA18618
OG0004269	STRPU_09465, STRPU_09466	ORYLA00762
OG0004270	STRPU_27064	ORYLA01546, ORYLA05748
OG0004271	STRPU_21998	ORYLA10889, ORYLA14724
OG0004272	STRPU_26435	ORYLA17688
OG0004273	STRPU_08464	ORYLA05805
OG0004274	STRPU_25495	ORYLA19950, ORYLA05643
OG0004275	STRPU_16562, STRPU_16544	ORYLA11016, ORYLA14720, ORYLA14202
OG0004276	STRPU_25263	ORYLA05549
