Orthogroup	STRPU_ok	BRAFL
OG0004825	STRPU_20038	bflo_16544
OG0004826	STRPU_20907	bflo_11744
OG0004827	STRPU_21294	bflo_06183
OG0004828	STRPU_04477	bflo_07064
OG0004829	STRPU_22610	bflo_07190
OG0004830	STRPU_26860	bflo_05687
OG0004831	STRPU_17723	bflo_17588
OG0004832	STRPU_02261, STRPU_17659	bflo_26425
OG0004833	STRPU_04546	bflo_07551
OG0004834	STRPU_07000, STRPU_06983	bflo_22223
OG0004835	STRPU_14491	bflo_20781
OG0004836	STRPU_14324	bflo_20378
OG0004837	STRPU_23151	bflo_12377
OG0004838	STRPU_07707	bflo_06796
OG0004839	STRPU_18899, STRPU_07667	bflo_06490
OG0004840	STRPU_19684, STRPU_19632	bflo_15568
OG0004841	STRPU_26329	bflo_12560
OG0004842	STRPU_26129	bflo_06212
OG0004843	STRPU_26133	bflo_13843
OG0004844	STRPU_09908	bflo_09755
OG0004845	STRPU_16339, STRPU_16370	bflo_16396
OG0004846	STRPU_26677	bflo_03239
OG0004848	STRPU_12927	bflo_10512
OG0004849	STRPU_17746	bflo_17431
OG0004850	STRPU_03694	bflo_08911
OG0004851	STRPU_27358	bflo_05688
OG0004852	STRPU_20129	bflo_15961
OG0004853	STRPU_19996	bflo_16120
OG0004854	STRPU_05257, STRPU_05273	bflo_14278
OG0004855	STRPU_05316	bflo_21051
OG0004856	STRPU_05076, STRPU_05153	bflo_14646
OG0004857	STRPU_15270, STRPU_15272	bflo_08241
OG0004859	STRPU_14015	bflo_18513
OG0004860	STRPU_18523	bflo_25293
OG0004861	STRPU_20601	bflo_23925
OG0004862	STRPU_02221, STRPU_15584	bflo_21026
OG0004863	STRPU_12571	bflo_10166
OG0004864	STRPU_22370	bflo_11500
OG0004865	STRPU_15150, STRPU_02532	bflo_20067
OG0004866	STRPU_24876	bflo_01606
OG0004867	STRPU_21286	bflo_21346
OG0004868	STRPU_21525	bflo_09626
OG0004869	STRPU_13410	bflo_19239
OG0004870	STRPU_09707, STRPU_09751	bflo_10371
OG0004871	STRPU_14906	bflo_20284
OG0004872	STRPU_25588	bflo_12598
OG0004873	STRPU_10601	bflo_24536
OG0004874	STRPU_25254	bflo_12683
OG0004875	STRPU_19031, STRPU_00459	bflo_26219
OG0004877	STRPU_05767	bflo_15518
OG0004879	STRPU_06939, STRPU_06958	bflo_21810
OG0004880	STRPU_08112, STRPU_08125	bflo_23275
OG0004881	STRPU_11343	bflo_24775
OG0004882	STRPU_25298	bflo_27067, bflo_13047
OG0004883	STRPU_09064, STRPU_02040	bflo_22965
OG0004884	STRPU_20904, STRPU_20867	bflo_06067
OG0004885	STRPU_04612	bflo_07174
OG0004886	STRPU_06167	bflo_21794
OG0004887	STRPU_07672	bflo_05853
OG0004888	STRPU_14045	bflo_18700, bflo_18699, bflo_19098
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	bflo_16517
OG0004890	STRPU_15402	bflo_20233
OG0004891	STRPU_24472	bflo_02031
OG0004892	STRPU_09340	bflo_08899
OG0004893	STRPU_07546, STRPU_00578	bflo_05758
OG0004894	STRPU_05192	bflo_14171
OG0004895	STRPU_02481, STRPU_15104	bflo_20234
OG0004896	STRPU_20031, STRPU_20032	bflo_16531
OG0004897	STRPU_04569	bflo_08561
OG0004898	STRPU_02957, STRPU_02944	bflo_17464
OG0004899	STRPU_05272, STRPU_05256	bflo_14839
OG0004900	STRPU_14594	bflo_20996
OG0004901	STRPU_12533	bflo_10471
OG0004902	STRPU_20496	bflo_21407
OG0004903	STRPU_25355	bflo_05229, bflo_13841, bflo_05231
OG0004904	STRPU_05419	bflo_14808
OG0004905	STRPU_04446, STRPU_04560	bflo_02766, bflo_20481
OG0004906	STRPU_08937	bflo_22225
OG0004907	STRPU_21713, STRPU_21649	bflo_20360
OG0004908	STRPU_10915	bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873
OG0004909	STRPU_19575	bflo_16006
OG0004910	STRPU_19636, STRPU_19638, STRPU_19680	bflo_17041, bflo_09167
OG0004911	STRPU_08092	bflo_15427
OG0004913	STRPU_06094	bflo_21278
OG0004914	STRPU_14742	bflo_09178
OG0004915	STRPU_15544	bflo_20255
OG0004916	STRPU_02774	bflo_06294
OG0004917	STRPU_07169	bflo_00953
OG0004919	STRPU_11465	bflo_24821
OG0004921	STRPU_10535	bflo_24113
OG0004922	STRPU_26354	bflo_05574
OG0004923	STRPU_20716	bflo_20936
OG0004924	STRPU_24409	bflo_01184
OG0004925	STRPU_22883, STRPU_22453	bflo_15424, bflo_00358
OG0004926	STRPU_20004	bflo_15897
OG0004927	STRPU_21316	bflo_12057
OG0004928	STRPU_24477	bflo_00998
OG0004929	STRPU_05006	bflo_14724
OG0004930	STRPU_16566	bflo_00862
OG0004931	STRPU_04007, STRPU_04004	bflo_05967
OG0004932	STRPU_26247	bflo_01088
OG0004933	STRPU_04383	bflo_07900
OG0004934	STRPU_19905	bflo_15733
OG0004935	STRPU_19740	bflo_27188, bflo_16334
OG0004936	STRPU_21488, STRPU_21497	bflo_21250
OG0004937	STRPU_20912	bflo_27137, bflo_15037
OG0004938	STRPU_03707	bflo_12383
OG0004939	STRPU_27301	bflo_26100
OG0004941	STRPU_22636	bflo_12121
OG0004942	STRPU_07875, STRPU_07881	bflo_06239
OG0004943	STRPU_07783	bflo_26832
OG0004944	STRPU_22699	bflo_11279
OG0004945	STRPU_18828	bflo_26311
OG0004946	STRPU_21591	bflo_21068
OG0004947	STRPU_23618	bflo_05551
OG0004948	STRPU_12534	bflo_10165
OG0004949	STRPU_13012	bflo_10358
OG0004950	STRPU_17811	bflo_27252, bflo_18338
OG0004951	STRPU_17683	bflo_17733
OG0004952	STRPU_20796	bflo_06593
OG0004953	STRPU_09313, STRPU_09314	bflo_10776, bflo_10549
OG0004954	STRPU_08007	bflo_05593
OG0004955	STRPU_13641, STRPU_02423	bflo_19357
OG0004956	STRPU_23262	bflo_11628
OG0004957	STRPU_23288	bflo_08226
OG0004958	STRPU_26964	bflo_05533, bflo_02653
OG0004959	STRPU_11968, STRPU_01629	bflo_03529
OG0004960	STRPU_27428	bflo_03527
OG0004961	STRPU_23722	bflo_00860
OG0004962	STRPU_13744, STRPU_01506	bflo_19679
OG0004963	STRPU_03333	bflo_02420
OG0004964	STRPU_13973	bflo_18959
OG0004965	STRPU_25907	bflo_13051
OG0004966	STRPU_19141	bflo_09471, bflo_25259
OG0004967	STRPU_25106	bflo_02587
OG0004968	STRPU_25826	bflo_12529
OG0004969	STRPU_06009	bflo_22559
OG0004970	STRPU_17292	bflo_18023
OG0004971	STRPU_18056	bflo_27226, bflo_17760
OG0004972	STRPU_08274	bflo_23204
OG0004973	STRPU_11079	bflo_23177
OG0004974	STRPU_12865, STRPU_12854	bflo_10101
OG0004975	STRPU_18856, STRPU_18940	bflo_26316
OG0004976	STRPU_05919	bflo_14435
OG0004977	STRPU_13723	bflo_19613
OG0004978	STRPU_05786	bflo_14758
OG0004979	STRPU_13521	bflo_18913
OG0004980	STRPU_04372	bflo_08613
OG0004981	STRPU_16842	bflo_02414
OG0004982	STRPU_19653, STRPU_19667	bflo_15633
OG0004983	STRPU_09917	bflo_09221
OG0004984	STRPU_10285	bflo_09266
OG0004985	STRPU_23754	bflo_21194
OG0004986	STRPU_02791	bflo_25545
OG0004988	STRPU_15132, STRPU_02514	bflo_21103
OG0004989	STRPU_11711	bflo_03493
OG0004990	STRPU_23966, STRPU_23942	bflo_11383
OG0004991	STRPU_23946, STRPU_23970	bflo_12465
OG0004993	STRPU_20176	bflo_15860, bflo_10624
OG0004995	STRPU_26417	bflo_05931
OG0004996	STRPU_23830, STRPU_23868, STRPU_23831, STRPU_23867	bflo_11012
OG0004997	STRPU_09760, STRPU_09716	bflo_10758
OG0004998	STRPU_20791	bflo_14559, bflo_19574
OG0005000	STRPU_23049	bflo_24211
OG0005002	STRPU_26738, STRPU_26754	bflo_01656
OG0005003	STRPU_09945	bflo_09023
OG0005006	STRPU_23765	bflo_00766
OG0005007	STRPU_06387	bflo_22056
OG0005008	STRPU_26039	bflo_12699
OG0005009	STRPU_03273, STRPU_03233	bflo_09320
OG0005010	STRPU_08686	bflo_04352
OG0005012	STRPU_26572	bflo_23167
OG0005013	STRPU_05904	bflo_08225
OG0005014	STRPU_14514	bflo_20632
OG0005015	STRPU_04597, STRPU_14106	bflo_07668
OG0005016	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504	bflo_22180, bflo_22224
OG0005017	STRPU_23238	bflo_08524
OG0005021	STRPU_06173	bflo_21977
OG0005040	STRPU_17431	bflo_17923
OG0005041	STRPU_02644, STRPU_16167	bflo_00184
OG0005044	STRPU_15541	bflo_20336
OG0005045	STRPU_07709	bflo_06654
OG0005046	STRPU_23317	bflo_12080
OG0005047	STRPU_05922	bflo_14126
OG0005048	STRPU_03820, STRPU_03834	bflo_11605
OG0005049	STRPU_23704	bflo_11118
OG0005050	STRPU_09638	bflo_10532
OG0005053	STRPU_18810, STRPU_00246	bflo_19039
OG0005054	STRPU_19043	bflo_25252
OG0005055	STRPU_20766	bflo_24257
OG0005057	STRPU_24351	bflo_09215
OG0005058	STRPU_23702	bflo_20830
OG0005059	STRPU_19891, STRPU_19864	bflo_15765
OG0005060	STRPU_19137	bflo_22346, bflo_09286
OG0005061	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287	bflo_24909, bflo_24686
OG0005062	STRPU_25112	bflo_02596
OG0005063	STRPU_04465	bflo_07073
OG0005064	STRPU_24463	bflo_03950
OG0005065	STRPU_04450	bflo_07715
OG0005066	STRPU_21008	bflo_13933
OG0005067	STRPU_22082	bflo_00382
OG0005068	STRPU_00380, STRPU_11042	bflo_24469
OG0005069	STRPU_16032	bflo_20052
OG0005071	STRPU_05957	bflo_22162
OG0005072	STRPU_05073, STRPU_05149	bflo_14326
OG0005073	STRPU_24827	bflo_01013
OG0005074	STRPU_07009	bflo_21879
OG0005075	STRPU_21684, STRPU_21749	bflo_10879
OG0005076	STRPU_26988	bflo_06311
OG0005077	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378	bflo_24463, bflo_06961, bflo_07478
OG0005078	STRPU_25830	bflo_13091
OG0005080	STRPU_21862, STRPU_21857	bflo_18623
OG0005081	STRPU_25207, STRPU_01890	bflo_02603
OG0005084	STRPU_22839	bflo_10883
OG0005085	STRPU_18292, STRPU_01163	bflo_23289
OG0005086	STRPU_23179	bflo_11753
OG0005087	STRPU_03641, STRPU_03659	bflo_16261
OG0005088	STRPU_18320, STRPU_01126	bflo_25735
OG0005089	STRPU_27106	bflo_05914
OG0005090	STRPU_01406, STRPU_08757	bflo_23045
OG0005091	STRPU_05816	bflo_14710
OG0005092	STRPU_23715	bflo_11879
OG0005094	STRPU_25375	bflo_13863
OG0005095	STRPU_02771	bflo_08843
OG0005096	STRPU_08160	bflo_23554, bflo_23745
OG0005097	STRPU_09221, STRPU_02184	bflo_23691
OG0005098	STRPU_13534	bflo_19314
OG0005099	STRPU_08366	bflo_23378
OG0005100	STRPU_25922	bflo_21620
OG0005103	STRPU_17083	bflo_17260
OG0005104	STRPU_25502	bflo_06265
OG0005105	STRPU_08772, STRPU_01386	bflo_23173
OG0005106	STRPU_05329	bflo_14394
OG0005107	STRPU_11749	bflo_03887
OG0005109	STRPU_13972	bflo_19171
OG0005110	STRPU_08950	bflo_23714
OG0005111	STRPU_10824	bflo_24556
OG0005112	STRPU_21803	bflo_12163
OG0005113	STRPU_20889, STRPU_20852	bflo_16466
OG0005114	STRPU_10459	bflo_25082
OG0005115	STRPU_20269	bflo_16115, bflo_16956
OG0005116	STRPU_06768	bflo_21785
OG0005117	STRPU_11313, STRPU_11295, STRPU_00042	bflo_24540
OG0005118	STRPU_24613, STRPU_16759	bflo_04443
OG0005119	STRPU_10227	bflo_10008
OG0005120	STRPU_26998	bflo_13473
OG0005121	STRPU_16484	bflo_14563, bflo_14565
OG0005122	STRPU_18185	bflo_25640
OG0005123	STRPU_10153, STRPU_10090	bflo_10272
OG0005124	STRPU_21411	bflo_06130
OG0005125	STRPU_08337	bflo_23154
OG0005126	STRPU_07740, STRPU_07712	bflo_06395
OG0005127	STRPU_06156	bflo_27385, bflo_22008
OG0005128	STRPU_17208	bflo_18076
OG0005129	STRPU_17797	bflo_23641
OG0005130	STRPU_05396	bflo_14332
OG0005131	STRPU_25316	bflo_12896, bflo_12898
OG0005132	STRPU_24333	bflo_02012
OG0005133	STRPU_23208	bflo_00870, bflo_22167, bflo_26604
OG0005134	STRPU_08478, STRPU_08481	bflo_23056
OG0005135	STRPU_22087	bflo_07244
OG0005136	STRPU_04572	bflo_07497
OG0005137	STRPU_11244, STRPU_11283	bflo_24889
OG0005138	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658	bflo_17714, bflo_09357
OG0005139	STRPU_17070	bflo_17759
OG0005140	STRPU_22056	bflo_08025
OG0005141	STRPU_25357	bflo_12546
OG0005142	STRPU_11187	bflo_24616
OG0005143	STRPU_06139	bflo_21983
OG0005144	STRPU_19013	bflo_26212
OG0005145	STRPU_27175	bflo_06310
OG0005146	STRPU_20659	bflo_10608
OG0005148	STRPU_26773, STRPU_27312	bflo_06598, bflo_00242
OG0005148	STRPU_26542	bflo_06774
OG0005149	STRPU_17682	bflo_07714
OG0005150	STRPU_20828	bflo_11515
OG0005151	STRPU_06556, STRPU_06542	bflo_21590
OG0005152	STRPU_09380, STRPU_01576	bflo_08896
OG0005153	STRPU_17962	bflo_14851, bflo_11635, bflo_04436
OG0005154	STRPU_25292	bflo_25581
OG0005155	STRPU_06008, STRPU_06006	bflo_21651
OG0005156	STRPU_24084	bflo_02417
OG0005157	STRPU_13927, STRPU_13912	bflo_18814
OG0005158	STRPU_13526	bflo_19145
OG0005159	STRPU_05155, STRPU_05077	bflo_25871, bflo_24365
OG0005160	STRPU_15358	bflo_19980, bflo_21106
OG0005162	STRPU_18704	bflo_25553
OG0005163	STRPU_19768, STRPU_00801	bflo_15762
OG0005164	STRPU_12460	bflo_11167
OG0005165	STRPU_21250	bflo_15901
OG0005168	STRPU_21133, STRPU_21135	bflo_08733
OG0005169	STRPU_20522	bflo_22043
OG0005170	STRPU_15984, STRPU_00541	bflo_10039
OG0005171	STRPU_22316, STRPU_22335	bflo_11564
OG0005172	STRPU_25653	bflo_12562
OG0005173	STRPU_20973	bflo_07635
OG0005174	STRPU_23674, STRPU_23649	bflo_00211
OG0005175	STRPU_20816	bflo_24985
OG0005176	STRPU_15001	bflo_20599
OG0005178	STRPU_05042, STRPU_05117	bflo_15141
OG0005179	STRPU_05161, STRPU_05082	bflo_15145
OG0005180	STRPU_10141, STRPU_10077	bflo_08939
OG0005181	STRPU_06363	bflo_13788
OG0005182	STRPU_18650	bflo_26207
OG0005183	STRPU_12444	bflo_09802
OG0005184	STRPU_05040, STRPU_05114	bflo_15705
OG0005185	STRPU_25920	bflo_12982
OG0005186	STRPU_06176	bflo_21617
OG0005187	STRPU_00668	bflo_11587
OG0005188	STRPU_13694, STRPU_02382	bflo_18754
OG0005189	STRPU_14021	bflo_19951
OG0005190	STRPU_13754, STRPU_01493	bflo_19402
OG0005191	STRPU_19238	bflo_25297
OG0005192	STRPU_18718	bflo_08221
OG0005193	STRPU_17529	bflo_19549
OG0005194	STRPU_09321, STRPU_09322	bflo_10009
OG0005195	STRPU_10160, STRPU_10097	bflo_10793
OG0005196	STRPU_11540	bflo_03354
OG0005197	STRPU_12346	bflo_00736
OG0005198	STRPU_12928	bflo_10211
OG0005199	STRPU_24664	bflo_00988
OG0005200	STRPU_00546, STRPU_10700	bflo_24428
OG0005201	STRPU_03628	bflo_12925
OG0005202	STRPU_13331	bflo_18640
OG0005203	STRPU_22051	bflo_09801
OG0005204	STRPU_19844	bflo_16426
OG0005205	STRPU_13243	bflo_19385
OG0005206	STRPU_26942	bflo_04884
OG0005208	STRPU_20021	bflo_23678
OG0005209	STRPU_08289	bflo_23073
OG0005210	STRPU_24954	bflo_02094
OG0005211	STRPU_18040, STRPU_18025	bflo_18398
OG0005212	STRPU_08768, STRPU_01390	bflo_06063
OG0005213	STRPU_25378	bflo_13917
OG0005214	STRPU_06480	bflo_21718
OG0005215	STRPU_03528, STRPU_03593	bflo_25677
OG0005216	STRPU_22833	bflo_11437
OG0005217	STRPU_23399	bflo_00873
OG0005218	STRPU_17504	bflo_17567
OG0005219	STRPU_05458	bflo_03731
OG0005220	STRPU_05323	bflo_14234, bflo_14469
OG0005221	STRPU_10317	bflo_09716
OG0005223	STRPU_13804	bflo_18930
OG0005224	STRPU_21292	bflo_17194
OG0005225	STRPU_11466	bflo_24246
OG0005226	STRPU_06076, STRPU_06075	bflo_11638
OG0005227	STRPU_05469	bflo_14745
OG0005228	STRPU_09310	bflo_08976
OG0005229	STRPU_05943	bflo_12272
OG0005230	STRPU_26251	bflo_12517
OG0005231	STRPU_19298, STRPU_01849	bflo_25902
OG0005232	STRPU_15353	bflo_20581
OG0005233	STRPU_11354	bflo_11596
OG0005234	STRPU_11011, STRPU_00350	bflo_24415
OG0005235	STRPU_23149	bflo_00364, bflo_26581
OG0005237	STRPU_21180	bflo_13805
OG0005238	STRPU_19979, STRPU_01208, STRPU_19980	bflo_16299
OG0005239	STRPU_21838	bflo_14013
OG0005240	STRPU_23382	bflo_00296
OG0005241	STRPU_06116, STRPU_06117	bflo_22208
OG0005242	STRPU_10736	bflo_24830
OG0005243	STRPU_01417, STRPU_08750	bflo_23333
OG0005244	STRPU_00792, STRPU_19778	bflo_15824
OG0005245	STRPU_22761, STRPU_01917	bflo_00267
OG0005246	STRPU_02939, STRPU_02954, STRPU_02940	bflo_19390
OG0005247	STRPU_25497	bflo_13263
OG0005248	STRPU_25629	bflo_13137, bflo_12724
OG0005249	STRPU_00797, STRPU_19773	bflo_15878
OG0005250	STRPU_02279, STRPU_17641	bflo_18225
OG0005251	STRPU_17311, STRPU_17303	bflo_17377
OG0005252	STRPU_20101, STRPU_20123	bflo_16881
OG0005253	STRPU_05148, STRPU_05072	bflo_14325
OG0005254	STRPU_08404	bflo_22780
OG0005255	STRPU_01559, STRPU_09399	bflo_10094
OG0005256	STRPU_23475	bflo_11457
OG0005257	STRPU_10598	bflo_07445, bflo_07446
OG0005258	STRPU_23510	bflo_11542
OG0005259	STRPU_23667, STRPU_23641	bflo_11376
OG0005260	STRPU_12715	bflo_08357
OG0005261	STRPU_24559	bflo_01451
OG0005263	STRPU_08860, STRPU_00961	bflo_23388
OG0005264	STRPU_06948	bflo_11001
OG0005265	STRPU_24242, STRPU_01064	bflo_01972
OG0005266	STRPU_26079	bflo_13278
OG0005267	STRPU_20585	bflo_18091
OG0005268	STRPU_24000	bflo_10223
OG0005269	STRPU_23278	bflo_11556
OG0005270	STRPU_21339	bflo_08678
OG0005271	STRPU_09405, STRPU_01553	bflo_17399, bflo_17598
OG0005272	STRPU_22017	bflo_00414, bflo_00384
OG0005273	STRPU_17316, STRPU_17333	bflo_17620
OG0005274	STRPU_09644, STRPU_09645	bflo_19680, bflo_19780
OG0005275	STRPU_23138	bflo_11654
OG0005276	STRPU_07289, STRPU_07273	bflo_05755
OG0005277	STRPU_18405	bflo_25679
OG0005278	STRPU_26384	bflo_01936
OG0005279	STRPU_25890	bflo_12822
OG0005281	STRPU_09986, STRPU_09965	bflo_10643
OG0005282	STRPU_18383	bflo_25169
OG0005283	STRPU_24858	bflo_01107
OG0005284	STRPU_17420	bflo_17535
OG0005285	STRPU_15902	bflo_20114
OG0005286	STRPU_05261, STRPU_05277	bflo_13643
OG0005287	STRPU_23081, STRPU_00666	bflo_08470
OG0005288	STRPU_04957	bflo_04382
OG0005289	STRPU_14376	bflo_15931
OG0005290	STRPU_19306, STRPU_01835	bflo_26242
OG0005291	STRPU_02617, STRPU_24044	bflo_03961
OG0005292	STRPU_25025	bflo_02485
OG0005293	STRPU_24465	bflo_18998
OG0005294	STRPU_18290, STRPU_01165	bflo_25192
OG0005295	STRPU_21605	bflo_14346, bflo_27126
OG0005296	STRPU_21623	bflo_07741
OG0005297	STRPU_22135, STRPU_22136	bflo_07177, bflo_26586, bflo_00654, bflo_18836
OG0005298	STRPU_04868	bflo_01725
OG0005299	STRPU_14413	bflo_13099
OG0005300	STRPU_22780, STRPU_01938	bflo_12225
OG0005301	STRPU_15385	bflo_20520
OG0005302	STRPU_22612	bflo_07229
OG0005303	STRPU_00095, STRPU_11564, STRPU_01383	bflo_03280
OG0005304	STRPU_20416	bflo_16187
OG0005305	STRPU_26257	bflo_13200
OG0005307	STRPU_25402	bflo_13600, bflo_13599
OG0005309	STRPU_04132	bflo_07061
OG0005310	STRPU_02183, STRPU_09220	bflo_23692
OG0005312	STRPU_19953	bflo_11601
OG0005315	STRPU_20366	bflo_27200, bflo_16722
OG0005316	STRPU_25494	bflo_12547
OG0005317	STRPU_17680	bflo_00009, bflo_05356
OG0005318	STRPU_12177, STRPU_12135	bflo_03376
OG0005319	STRPU_27120	bflo_05919
OG0005320	STRPU_14186	bflo_08103, bflo_07455, bflo_07980, bflo_07457
OG0005321	STRPU_14652	bflo_02547
OG0005322	STRPU_25180	bflo_18573
OG0005323	STRPU_27299	bflo_06114
OG0005324	STRPU_20025	bflo_16855
OG0005325	STRPU_08334	bflo_25785
OG0005326	STRPU_25489	bflo_13314
OG0005327	STRPU_19030, STRPU_00462	bflo_25860, bflo_27503
OG0005328	STRPU_12257	bflo_03499
OG0005329	STRPU_20509	bflo_22149
OG0005330	STRPU_25119	bflo_01047
OG0005331	STRPU_19086, STRPU_19084, STRPU_00741, STRPU_04825, STRPU_18504	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227
OG0005359	STRPU_09260	bflo_23444
OG0005360	STRPU_27393	bflo_05676
OG0005363	STRPU_12046, STRPU_01248, STRPU_04366, STRPU_04367, STRPU_04368, STRPU_04163	bflo_17655, bflo_18312, bflo_17656
OG0005364	STRPU_03005	bflo_23098
OG0005365	STRPU_04377	bflo_07643
OG0005366	STRPU_21326	bflo_10337
OG0005367	STRPU_21428	bflo_20497
OG0005368	STRPU_24726	bflo_02017, bflo_02005
OG0005369	STRPU_21465	bflo_22011
OG0005370	STRPU_08003	bflo_06724
OG0005371	STRPU_22543	bflo_15479
OG0005372	STRPU_13340	bflo_19131
OG0005373	STRPU_06388	bflo_22051
OG0005374	STRPU_17193, STRPU_17194	bflo_18105
OG0005376	STRPU_13729	bflo_18765
OG0005377	STRPU_14578	bflo_21067
OG0005378	STRPU_14342	bflo_20475, bflo_21021
OG0005379	STRPU_05284	bflo_14259
OG0005380	STRPU_22040	bflo_18096
OG0005381	STRPU_19594	bflo_16003
OG0005383	STRPU_22035	bflo_00149
OG0005384	STRPU_07111	bflo_05734
OG0005385	STRPU_14990, STRPU_14960	bflo_21175
OG0005386	STRPU_05912	bflo_15002
OG0005387	STRPU_21419	bflo_08587
OG0005388	STRPU_26737	bflo_06429
OG0005390	STRPU_18553	bflo_26118
OG0005391	STRPU_25279	bflo_12975
OG0005392	STRPU_25401	bflo_13104
OG0005392	STRPU_08738, STRPU_01432	bflo_23340
OG0005393	STRPU_25587	bflo_09168
OG0005394	STRPU_25496	bflo_13791
OG0005395	STRPU_09263	bflo_22998
OG0005396	STRPU_06564, STRPU_06536	bflo_22071
OG0005397	STRPU_24744	bflo_00984
OG0005398	STRPU_13512	bflo_19232
OG0005399	STRPU_10762	bflo_24872
OG0005400	STRPU_05031	bflo_14105
OG0005401	STRPU_14821	bflo_20952
OG0005402	STRPU_00390, STRPU_11050	bflo_24097
OG0005403	STRPU_27005	bflo_05760
OG0005405	STRPU_04550	bflo_07417
OG0005406	STRPU_03511, STRPU_03556	bflo_17522
OG0005407	STRPU_09889	bflo_09232
OG0005408	STRPU_09671	bflo_10376
OG0005409	STRPU_25711, STRPU_25693, STRPU_25710	bflo_12612, bflo_13003
OG0005410	STRPU_26121	bflo_13411
OG0005411	STRPU_21853	bflo_08169
OG0005412	STRPU_14017	bflo_00715
OG0005413	STRPU_22172, STRPU_22165	bflo_08015
OG0005414	STRPU_08504	bflo_22724
OG0005415	STRPU_17411, STRPU_17400	bflo_18157
OG0005416	STRPU_17942	bflo_05878, bflo_18170
OG0005417	STRPU_08416	bflo_22972
OG0005418	STRPU_11326	bflo_25080
OG0005419	STRPU_23895	bflo_12162
OG0005420	STRPU_19782, STRPU_00788	bflo_15986
OG0005421	STRPU_20864, STRPU_20900	bflo_22113
OG0005422	STRPU_21664	bflo_10245
OG0005423	STRPU_05850	bflo_14944
OG0005424	STRPU_12037	bflo_22108
OG0005425	STRPU_12685	bflo_10283
OG0005426	STRPU_23009, STRPU_00883	bflo_10849
OG0005427	STRPU_13715	bflo_19140
OG0005428	STRPU_09511	bflo_09434
OG0005429	STRPU_23926, STRPU_23927	bflo_11694
OG0005430	STRPU_26211	bflo_13697
OG0005432	STRPU_14995, STRPU_14965	bflo_19821
OG0005433	STRPU_27302	bflo_06628
OG0005434	STRPU_05663	bflo_14308
OG0005435	STRPU_22855	bflo_15687
OG0005436	STRPU_26954	bflo_01920
OG0005437	STRPU_21555	bflo_18977
OG0005438	STRPU_20419	bflo_20784
OG0005439	STRPU_24295	bflo_01173
OG0005440	STRPU_26598	bflo_06178
OG0005441	STRPU_25470	bflo_13867
OG0005442	STRPU_25160	bflo_05216, bflo_02507
OG0005443	STRPU_21789	bflo_04867
OG0005444	STRPU_07952, STRPU_07961	bflo_03875
OG0005445	STRPU_07170	bflo_00965
OG0005446	STRPU_17943	bflo_18194
OG0005447	STRPU_03853	bflo_16232
OG0005448	STRPU_17912	bflo_16450, bflo_17124
OG0005449	STRPU_08610, STRPU_08616	bflo_23261
OG0005450	STRPU_05383	bflo_15512
OG0005451	STRPU_07609	bflo_04451
OG0005453	STRPU_05023, STRPU_05022	bflo_15465
OG0005454	STRPU_24773	bflo_01584, bflo_02003
OG0005454	STRPU_01941, STRPU_22783	bflo_09942
OG0005455	STRPU_13490	bflo_18762
OG0005456	STRPU_21024	bflo_23065
OG0005457	STRPU_25940, STRPU_00206, STRPU_25939	bflo_13772, bflo_13770
OG0005458	STRPU_25211	bflo_02400
OG0005459	STRPU_23361	bflo_03854
OG0005460	STRPU_12506, STRPU_00631	bflo_08040
OG0005461	STRPU_13808	bflo_18779
OG0005462	STRPU_12801	bflo_10216
OG0005463	STRPU_00645, STRPU_23059	bflo_07165
OG0005464	STRPU_26048	bflo_12667
OG0005465	STRPU_21146	bflo_11359
OG0005466	STRPU_23396	bflo_00661
OG0005467	STRPU_21457	bflo_20216
OG0005468	STRPU_25503	bflo_10615
OG0005469	STRPU_25633	bflo_15621
OG0005470	STRPU_18165, STRPU_18149	bflo_13830
OG0005471	STRPU_14864, STRPU_14846	bflo_20304
OG0005472	STRPU_07011	bflo_21573
OG0005473	STRPU_02926	bflo_20446, bflo_19231, bflo_07874, bflo_10081
OG0005474	STRPU_08208	bflo_22632
OG0005475	STRPU_22288	bflo_12095, bflo_12461
OG0005476	STRPU_23644, STRPU_23669	bflo_11553
OG0005477	STRPU_16013	bflo_25671
OG0005478	STRPU_25870	bflo_13093, bflo_13094
OG0005479	STRPU_26167	bflo_13220
OG0005480	STRPU_12455	bflo_07094
OG0005481	STRPU_17876	bflo_17610
OG0005482	STRPU_00281, STRPU_21573	bflo_13464
