Orthogroup	STRPU_ok	MOUSE
OG0002643	STRPU_24098, STRPU_03500	MOUSE10948
OG0002644	STRPU_05208	MOUSE55399, MOUSE55398, MOUSE55397, MOUSE55401, MOUSE55400, MOUSE55396, MOUSE54017, MOUSE54016, MOUSE54018
OG0002646	STRPU_16405	MOUSE39377, MOUSE39378, MOUSE39375, MOUSE39374, MOUSE39376
OG0002647	STRPU_09814, STRPU_15535, STRPU_09813	MOUSE36957, MOUSE36958, MOUSE21118
OG0002648	STRPU_25372	MOUSE49338, MOUSE50475, MOUSE50474
OG0002649	STRPU_09342	MOUSE21271, MOUSE21273, MOUSE21272
OG0002651	STRPU_21640, STRPU_00294	MOUSE24711
OG0002652	STRPU_25607	MOUSE49513
OG0002653	STRPU_15427, STRPU_15428	MOUSE01116
OG0002654	STRPU_11035, STRPU_00373	MOUSE34629, MOUSE34628
OG0002655	STRPU_04772	MOUSE51528, MOUSE51524, MOUSE51527
OG0002656	STRPU_13628, STRPU_02436	MOUSE26404, MOUSE26402, MOUSE26405, MOUSE26400, MOUSE26406, MOUSE26401, MOUSE26403, MOUSE26399
OG0002657	STRPU_13835	MOUSE11391, MOUSE11389, MOUSE11388, MOUSE11390, MOUSE02503, MOUSE02504, MOUSE22130, MOUSE22129, MOUSE22131, MOUSE22128
OG0002658	STRPU_12627	MOUSE30731, MOUSE30732, MOUSE12555, MOUSE12556, MOUSE12557
OG0002659	STRPU_24553	MOUSE06645, MOUSE06649, MOUSE06648, MOUSE06643, MOUSE06650, MOUSE06646, MOUSE06647, MOUSE06642
OG0002662	STRPU_08796	MOUSE16889, MOUSE06098, MOUSE06097, MOUSE06096, MOUSE14037, MOUSE14040, MOUSE14039, MOUSE14038, MOUSE14036, MOUSE14035
OG0002663	STRPU_06640	MOUSE50094, MOUSE50095, MOUSE50093, MOUSE50090, MOUSE50091, MOUSE50092, MOUSE29827, MOUSE29828
OG0002664	STRPU_27388	MOUSE33031, MOUSE33027, MOUSE18468, MOUSE33028, MOUSE33029, MOUSE33030
OG0002665	STRPU_14899	MOUSE37716, MOUSE37714, MOUSE37715, MOUSE20031
OG0002666	STRPU_08318	MOUSE15042, MOUSE15043, MOUSE15041, MOUSE15044, MOUSE15040
OG0002667	STRPU_20135	MOUSE25997, MOUSE25994, MOUSE25996, MOUSE25993, MOUSE25995, MOUSE31919, MOUSE31922, MOUSE31921, MOUSE31920
OG0002668	STRPU_00218, STRPU_25957	MOUSE49696, MOUSE52495, MOUSE52492, MOUSE52493, MOUSE52494, MOUSE52491, MOUSE52490
OG0002670	STRPU_21338	MOUSE07492, MOUSE07491, MOUSE07493, MOUSE16672
OG0002671	STRPU_25869	MOUSE48999, MOUSE28873, MOUSE28874, MOUSE28877, MOUSE28875, MOUSE19891
OG0002672	STRPU_08057	MOUSE13862, MOUSE13861, MOUSE35736, MOUSE35735
OG0002673	STRPU_09688	MOUSE20914, MOUSE20913, MOUSE27932, MOUSE27927, MOUSE03195
OG0002674	STRPU_27427	MOUSE10125, MOUSE10124, MOUSE10123, MOUSE10127, MOUSE10126
OG0002675	STRPU_25910	MOUSE09051, MOUSE09052, MOUSE28252, MOUSE28253, MOUSE09050, MOUSE09053
OG0002677	STRPU_08818	MOUSE06421, MOUSE06422, MOUSE06419, MOUSE06420, MOUSE06418
OG0002678	STRPU_05803	MOUSE36234, MOUSE36235, MOUSE45633, MOUSE45632
OG0002679	STRPU_10913	MOUSE29963, MOUSE29965, MOUSE41439, MOUSE41440, MOUSE41438
OG0002683	STRPU_18999	MOUSE33449, MOUSE33450
OG0002685	STRPU_18097, STRPU_01785	MOUSE00646, MOUSE15759
OG0002688	STRPU_23165	MOUSE12567, MOUSE36375, MOUSE36376
OG0002703	STRPU_03648, STRPU_03633	MOUSE51130, MOUSE51129, MOUSE43083, MOUSE43084, MOUSE51133, MOUSE51132, MOUSE51134, MOUSE51131, MOUSE43085, MOUSE43086, MOUSE51135
OG0002705	STRPU_19215, STRPU_19210	MOUSE01589, MOUSE10469, MOUSE10471
OG0002707	STRPU_21211	MOUSE02977, MOUSE20100, MOUSE20098, MOUSE20099, MOUSE11784, MOUSE11787
OG0002708	STRPU_17906	MOUSE32181, MOUSE32180, MOUSE32179, MOUSE32178
OG0002710	STRPU_26520	MOUSE01618, MOUSE01615, MOUSE01616, MOUSE51456
OG0002712	STRPU_05441	MOUSE17153, MOUSE17152, MOUSE17154, MOUSE17151
OG0002713	STRPU_06718	MOUSE45129, MOUSE45128, MOUSE45130, MOUSE45131
OG0002714	STRPU_05988, STRPU_03960, STRPU_03943, STRPU_03946, STRPU_01867, STRPU_03953	MOUSE12614, MOUSE12613
OG0002715	STRPU_22385	MOUSE11203, MOUSE11201, MOUSE11196, MOUSE11202, MOUSE11198, MOUSE11197, MOUSE11200, MOUSE11199
OG0002716	STRPU_26166	MOUSE38658
OG0002717	STRPU_05918	MOUSE03441, MOUSE53853, MOUSE53852, MOUSE53848, MOUSE53849, MOUSE53850
OG0002718	STRPU_11192	MOUSE34797
OG0002719	STRPU_13470	MOUSE08516, MOUSE08517, MOUSE22607
OG0002720	STRPU_25908	MOUSE15950, MOUSE28356
OG0002721	STRPU_08651	MOUSE44257, MOUSE38596, MOUSE38594, MOUSE38592, MOUSE38591, MOUSE38593, MOUSE38595
OG0002722	STRPU_20668	MOUSE11802, MOUSE11801
OG0002723	STRPU_20955	MOUSE43389, MOUSE43388, MOUSE20317, MOUSE21697, MOUSE00004, MOUSE00003
OG0002724	STRPU_08866, STRPU_00955	MOUSE06356
OG0002726	STRPU_04170	MOUSE31431, MOUSE11041, MOUSE11036, MOUSE11034
OG0002728	STRPU_14150, STRPU_00149	MOUSE04887, MOUSE04886, MOUSE04885, MOUSE04884
OG0002729	STRPU_05017	MOUSE21917, MOUSE21919, MOUSE21918, MOUSE21916
OG0002730	STRPU_17045, STRPU_17044, STRPU_01809	MOUSE16194, MOUSE32141, MOUSE32142, MOUSE32143, MOUSE32140, MOUSE32139, MOUSE16195, MOUSE16193, MOUSE16192
OG0002731	STRPU_20144	MOUSE25602, MOUSE25603
OG0002732	STRPU_09513	MOUSE20990, MOUSE36009, MOUSE36004, MOUSE36008, MOUSE36011, MOUSE36010, MOUSE36006
OG0002736	STRPU_17137	MOUSE31442, MOUSE29460, MOUSE51283, MOUSE51282
OG0002738	STRPU_08210, STRPU_08211	MOUSE06481, MOUSE14048, MOUSE38565
OG0002739	STRPU_05782	MOUSE36533, MOUSE36532, MOUSE36534
OG0002740	STRPU_07027	MOUSE21704, MOUSE21703, MOUSE33822
OG0002741	STRPU_26498	MOUSE51313, MOUSE19479, MOUSE19487, MOUSE19483, MOUSE19481, MOUSE19482, MOUSE18418, MOUSE30703
OG0002742	STRPU_04623, STRPU_04645	MOUSE20875, MOUSE31564, MOUSE31562
OG0002743	STRPU_13731, STRPU_13730, STRPU_13561	MOUSE26515, MOUSE39780, MOUSE20751
OG0002744	STRPU_20203	MOUSE23921, MOUSE23920, MOUSE25721, MOUSE25725
OG0002745	STRPU_02101, STRPU_09128	MOUSE06424
OG0002746	STRPU_02712	MOUSE43039, MOUSE43036, MOUSE43038, MOUSE43037, MOUSE43034
OG0002748	STRPU_20060	MOUSE25581, MOUSE25578, MOUSE25577, MOUSE25580, MOUSE25574, MOUSE25579, MOUSE25582, MOUSE25584, MOUSE25576, MOUSE25575, MOUSE25583, MOUSE25585
OG0002749	STRPU_03742	MOUSE54472, MOUSE54475, MOUSE54473, MOUSE54474, MOUSE19498, MOUSE36890
OG0002750	STRPU_05890	MOUSE03503, MOUSE03504, MOUSE03505
OG0002751	STRPU_16672, STRPU_16703	MOUSE01097, MOUSE01096, MOUSE01095
OG0002752	STRPU_05098, STRPU_05177	MOUSE38806, MOUSE38803, MOUSE38799, MOUSE38800
OG0002753	STRPU_23629	MOUSE40931, MOUSE40932, MOUSE35437, MOUSE35440, MOUSE35441, MOUSE35438
OG0002754	STRPU_19146	MOUSE55406, MOUSE55407
OG0002755	STRPU_19300, STRPU_01846	MOUSE32749, MOUSE32748, MOUSE32747
OG0002756	STRPU_22617	MOUSE40973, MOUSE40972, MOUSE40975, MOUSE40974, MOUSE40971, MOUSE40976, MOUSE50618
OG0002756	STRPU_15483	MOUSE50617
OG0002757	STRPU_16016	MOUSE28677, MOUSE36233, MOUSE36229, MOUSE36231, MOUSE36232, MOUSE36230
OG0002758	STRPU_14770, STRPU_02553	MOUSE38046, MOUSE38045, MOUSE38044
OG0002759	STRPU_17448, STRPU_17464	MOUSE12488, MOUSE12487, MOUSE12489
OG0002760	STRPU_21963, STRPU_02056, STRPU_09083	MOUSE01943, MOUSE01945
OG0002761	STRPU_22391	MOUSE46280, MOUSE46279, MOUSE46283, MOUSE46282, MOUSE46284, MOUSE46281, MOUSE46277, MOUSE46278
OG0002762	STRPU_23512	MOUSE40795, MOUSE31051, MOUSE31053, MOUSE31052, MOUSE02339
OG0002763	STRPU_02576, STRPU_13132	MOUSE05252, MOUSE05253
OG0002764	STRPU_00371, STRPU_11033	MOUSE34877, MOUSE52301, MOUSE52303, MOUSE52304, MOUSE52302
OG0002765	STRPU_25983	MOUSE23918, MOUSE28206, MOUSE49199, MOUSE49200, MOUSE49197
OG0002767	STRPU_05363	MOUSE38888, MOUSE38886, MOUSE38887, MOUSE38885, MOUSE36318
OG0002768	STRPU_22600	MOUSE02302
OG0002769	STRPU_04973	MOUSE36757, MOUSE55277, MOUSE55278, MOUSE55279
OG0002770	STRPU_09918	MOUSE03174, MOUSE03172, MOUSE03173, MOUSE03170, MOUSE12839, MOUSE12838, MOUSE12841, MOUSE12840
OG0002771	STRPU_21371	MOUSE16702, MOUSE16698, MOUSE16704, MOUSE25182, MOUSE25183
OG0002772	STRPU_18998	MOUSE01653, MOUSE01652, MOUSE01655, MOUSE01654, MOUSE01651
OG0002773	STRPU_06531, STRPU_06568	MOUSE19490
OG0002774	STRPU_27389	MOUSE17487, MOUSE17486, MOUSE51862
OG0002776	STRPU_04138	MOUSE19559, MOUSE19560
OG0002777	STRPU_01234, STRPU_12064	MOUSE41933, MOUSE44389, MOUSE16520, MOUSE44378, MOUSE44386, MOUSE44380, MOUSE44379
OG0002778	STRPU_27395	MOUSE44589, MOUSE19553
OG0002779	STRPU_11212	MOUSE34708, MOUSE34707, MOUSE34709, MOUSE34710
OG0002780	STRPU_08346	MOUSE06132, MOUSE06136
OG0002781	STRPU_13462	MOUSE02499, MOUSE02500, MOUSE02498, MOUSE22135, MOUSE22136
OG0002782	STRPU_21282	MOUSE02962, MOUSE20119, MOUSE02961, MOUSE02964
OG0002783	STRPU_18422, STRPU_18463	MOUSE13167, MOUSE13168, MOUSE13165
OG0002785	STRPU_18431, STRPU_18474	MOUSE33416, MOUSE10309, MOUSE10367, MOUSE10366
OG0002786	STRPU_27079	MOUSE30836, MOUSE44652, MOUSE44653, MOUSE44654, MOUSE44651, MOUSE16714
OG0002787	STRPU_26221	MOUSE39863, MOUSE39864, MOUSE39865, MOUSE49599, MOUSE49597
OG0002788	STRPU_11931, STRPU_11886	MOUSE27191
OG0002790	STRPU_05011	MOUSE45273, MOUSE45274, MOUSE45272
OG0002791	STRPU_19372, STRPU_19378	MOUSE48609, MOUSE23809, MOUSE23808, MOUSE25572
OG0002792	STRPU_22603	MOUSE44628, MOUSE44629, MOUSE44630, MOUSE13252
OG0002794	STRPU_19654, STRPU_19666	MOUSE26037, MOUSE26038, MOUSE26039, MOUSE23997, MOUSE23996
OG0002795	STRPU_22527	MOUSE44829, MOUSE44826, MOUSE18520, MOUSE18519
OG0002799	STRPU_15407	MOUSE16859, MOUSE16862
OG0002811	STRPU_22005	MOUSE01738, MOUSE01736, MOUSE01737, MOUSE01735, MOUSE01734, MOUSE01739
OG0002812	STRPU_18819	MOUSE10239, MOUSE33414, MOUSE33413, MOUSE33412
OG0002813	STRPU_26244	MOUSE28850, MOUSE08964, MOUSE08961, MOUSE08965, MOUSE08960, MOUSE08963, MOUSE49374, MOUSE08962
OG0002814	STRPU_04449	MOUSE00755, MOUSE00754, MOUSE00753, MOUSE31639, MOUSE19210
OG0002815	STRPU_17937	MOUSE33877, MOUSE32216
OG0002816	STRPU_00414, STRPU_19273	MOUSE33649, MOUSE33650, MOUSE33653, MOUSE33651, MOUSE33652
OG0002817	STRPU_20552	MOUSE07753, MOUSE07754
OG0002818	STRPU_23661, STRPU_23635	MOUSE46440, MOUSE24914
OG0002822	STRPU_08836, STRPU_00981	MOUSE38613, MOUSE38615, MOUSE38614, MOUSE06406
OG0002823	STRPU_19510	MOUSE32397, MOUSE32394, MOUSE32395, MOUSE32398
OG0002823	STRPU_09790, STRPU_09795	MOUSE32396, MOUSE32399, MOUSE21431, MOUSE21432
OG0002824	STRPU_22435	MOUSE18912, MOUSE18914, MOUSE18913, MOUSE26147, MOUSE26148, MOUSE18915
OG0002825	STRPU_12448	MOUSE02236, MOUSE02238, MOUSE02233, MOUSE02234, MOUSE02235
OG0002826	STRPU_21882	MOUSE28123, MOUSE28122, MOUSE42625
OG0002828	STRPU_03094	MOUSE51012, MOUSE51013, MOUSE51015, MOUSE51014
OG0002829	STRPU_02137, STRPU_09175	MOUSE38643, MOUSE38644, MOUSE38642
OG0002830	STRPU_21809, STRPU_21810	MOUSE07601, MOUSE07600, MOUSE42624, MOUSE42623
OG0002831	STRPU_11759	MOUSE39381, MOUSE39380, MOUSE39379
OG0002832	STRPU_07633	MOUSE31987, MOUSE31986, MOUSE31988
OG0002833	STRPU_08236	MOUSE16893, MOUSE16891, MOUSE16892, MOUSE16890, MOUSE16894
OG0002834	STRPU_10581, STRPU_10576, STRPU_10585	MOUSE30356, MOUSE30354, MOUSE30355, MOUSE30353, MOUSE19451, MOUSE19450
OG0002835	STRPU_24399	MOUSE33882, MOUSE32196, MOUSE32195, MOUSE32194
OG0002836	STRPU_11034, STRPU_00372	MOUSE22891, MOUSE34627
OG0002837	STRPU_05330	MOUSE38781, MOUSE36488, MOUSE36489
OG0002838	STRPU_04914, STRPU_04557, STRPU_11393	MOUSE47899
OG0002839	STRPU_25051	MOUSE53028, MOUSE53027, MOUSE53026, MOUSE53024, MOUSE53023
OG0002840	STRPU_25341	MOUSE43716, MOUSE13817, MOUSE13818, MOUSE13816
OG0002841	STRPU_23168, STRPU_22818, STRPU_01977	MOUSE39274, MOUSE39273, MOUSE39272, MOUSE39270, MOUSE39271
OG0002842	STRPU_18957, STRPU_18970	MOUSE47906, MOUSE47910, MOUSE47914, MOUSE47915, MOUSE47912, MOUSE47907, MOUSE47911, MOUSE47913, MOUSE47908, MOUSE47909
OG0002843	STRPU_03092	MOUSE37407, MOUSE37409, MOUSE37410, MOUSE37408, MOUSE37411
OG0002844	STRPU_22625	MOUSE52858
OG0002845	STRPU_00988, STRPU_23454	MOUSE51587, MOUSE51586, MOUSE51588
OG0002846	STRPU_05895	MOUSE29672, MOUSE29675, MOUSE29673, MOUSE29670
OG0002849	STRPU_23108, STRPU_23096	MOUSE51938, MOUSE51937, MOUSE51939, MOUSE30674, MOUSE30677, MOUSE30672, MOUSE30676, MOUSE30671, MOUSE30675, MOUSE30670, MOUSE30673
OG0002850	STRPU_00386, STRPU_11047	MOUSE29946, MOUSE35117, MOUSE35118
OG0002851	STRPU_17907	MOUSE16262, MOUSE16261, MOUSE16507
OG0002853	STRPU_26926	MOUSE01702, MOUSE01701, MOUSE30855, MOUSE13254, MOUSE13253, MOUSE01700, MOUSE01699, MOUSE01697
OG0002854	STRPU_20356	MOUSE24041, MOUSE24039, MOUSE24038, MOUSE24040
OG0002855	STRPU_17098, STRPU_17094	MOUSE51299, MOUSE51301
OG0002856	STRPU_27018	MOUSE48401, MOUSE48402, MOUSE48400, MOUSE48403, MOUSE48404, MOUSE30483, MOUSE30481, MOUSE30482
OG0002858	STRPU_25912	MOUSE53144, MOUSE49269, MOUSE49270, MOUSE49268
OG0002859	STRPU_08061	MOUSE21517, MOUSE21514, MOUSE21515, MOUSE21518, MOUSE21520, MOUSE21519, MOUSE21516, MOUSE21521
OG0002860	STRPU_08076, STRPU_08077	MOUSE17139, MOUSE17144, MOUSE17145, MOUSE17142, MOUSE17147, MOUSE17146, MOUSE17136, MOUSE17133, MOUSE17134, MOUSE17135, MOUSE17140, MOUSE17137
OG0002861	STRPU_12452	MOUSE27136, MOUSE27137, MOUSE27134, MOUSE27135
OG0002862	STRPU_17983	MOUSE45187, MOUSE52142
OG0002863	STRPU_19342	MOUSE13226, MOUSE13228, MOUSE13230, MOUSE13231, MOUSE13229, MOUSE13227
OG0002864	STRPU_23792, STRPU_23790	MOUSE01567, MOUSE01566, MOUSE01568, MOUSE01565, MOUSE01569, MOUSE05787, MOUSE05786, MOUSE27747, MOUSE27746
OG0002865	STRPU_25424	MOUSE13949, MOUSE13948, MOUSE13947
OG0002866	STRPU_11829	MOUSE20818, MOUSE20819, MOUSE20817, MOUSE20816, MOUSE20815, MOUSE50338, MOUSE50339
OG0002868	STRPU_18427, STRPU_18466	MOUSE33845, MOUSE33859, MOUSE13152, MOUSE13153
OG0002869	STRPU_10919, STRPU_10920	MOUSE29505, MOUSE29506, MOUSE29504, MOUSE29503, MOUSE35068, MOUSE35067
OG0002870	STRPU_16894	MOUSE32219, MOUSE32218, MOUSE32217
OG0002871	STRPU_12832	MOUSE27163
OG0002872	STRPU_25418	MOUSE13951, MOUSE13950
OG0002873	STRPU_08691, STRPU_08690	MOUSE15070, MOUSE15076, MOUSE15069, MOUSE15071, MOUSE15072, MOUSE15074, MOUSE15073
OG0002874	STRPU_22380	MOUSE40765, MOUSE40768, MOUSE40766, MOUSE01998
OG0002875	STRPU_21831	MOUSE24731, MOUSE24726, MOUSE24727, MOUSE24729, MOUSE24728, MOUSE24725, MOUSE24730
OG0002876	STRPU_15672, STRPU_15655	MOUSE12960, MOUSE00037
OG0002877	STRPU_27251	MOUSE48589, MOUSE48590, MOUSE48587, MOUSE48588
OG0002878	STRPU_25517, STRPU_25518	MOUSE49446, MOUSE13893, MOUSE13892
OG0002879	STRPU_18050	MOUSE15832, MOUSE15836, MOUSE15837, MOUSE15834, MOUSE15838, MOUSE15833, MOUSE34097, MOUSE34099, MOUSE34096
OG0002880	STRPU_00592, STRPU_07561	MOUSE00478
OG0002882	STRPU_14630, STRPU_14612, STRPU_15532	MOUSE37698, MOUSE37695
OG0002883	STRPU_24957	MOUSE00879, MOUSE00880
OG0002884	STRPU_24464	MOUSE18338, MOUSE18339, MOUSE18337, MOUSE14316, MOUSE14317
OG0002885	STRPU_23549	MOUSE25787
OG0002887	STRPU_00454, STRPU_19036	MOUSE20832, MOUSE20831, MOUSE20830, MOUSE20829
OG0002888	STRPU_08989	MOUSE46136, MOUSE03962, MOUSE03961
OG0002889	STRPU_22675	MOUSE54307, MOUSE54308, MOUSE54309, MOUSE01746, MOUSE01747, MOUSE01745
OG0002890	STRPU_25509	MOUSE09294, MOUSE09292, MOUSE09287, MOUSE09293, MOUSE09289, MOUSE09291, MOUSE09286, MOUSE09288, MOUSE09290
OG0002891	STRPU_18851	MOUSE48810, MOUSE00680, MOUSE00679, MOUSE00681
OG0002892	STRPU_19576	MOUSE17409, MOUSE30903, MOUSE25424
OG0002893	STRPU_06956, STRPU_06938	MOUSE12910, MOUSE12909
OG0002894	STRPU_21472	MOUSE07245, MOUSE07246, MOUSE28169, MOUSE28168
OG0002895	STRPU_26434	MOUSE41196, MOUSE23585
OG0002896	STRPU_06711	MOUSE22004, MOUSE52360, MOUSE52361, MOUSE52363, MOUSE52362, MOUSE22005, MOUSE22006, MOUSE22003
OG0002897	STRPU_23652, STRPU_23677	MOUSE26136, MOUSE26137, MOUSE26135, MOUSE26134, MOUSE26133
OG0002898	STRPU_20982, STRPU_21604, STRPU_21600	MOUSE48263, MOUSE48262
OG0002899	STRPU_10901	MOUSE41425, MOUSE41426, MOUSE41424, MOUSE41423, MOUSE29542, MOUSE29545, MOUSE29543, MOUSE29544
OG0002900	STRPU_27158	MOUSE44758, MOUSE30850, MOUSE30851, MOUSE30848
OG0002901	STRPU_17220	MOUSE00118, MOUSE00119, MOUSE00117, MOUSE00116, MOUSE00114
OG0002902	STRPU_02085, STRPU_09116	MOUSE46102, MOUSE46104, MOUSE46103
OG0002902	STRPU_07082	MOUSE46101
OG0002904	STRPU_23554, STRPU_23550	MOUSE19444, MOUSE19443
OG0002905	STRPU_10819	MOUSE35165, MOUSE35166, MOUSE35167, MOUSE35168
OG0002906	STRPU_25699, STRPU_25717, STRPU_25719	MOUSE49581, MOUSE49582, MOUSE49580, MOUSE49583
OG0002907	STRPU_27080	MOUSE16709, MOUSE16711, MOUSE16710, MOUSE44655
OG0002909	STRPU_22399	MOUSE52675, MOUSE52674, MOUSE52672, MOUSE52673, MOUSE06991, MOUSE06992, MOUSE06990, MOUSE06996, MOUSE06993, MOUSE06995, MOUSE06994
OG0002910	STRPU_12097, STRPU_00039, STRPU_12098	MOUSE01881, MOUSE01882, MOUSE01880
OG0002911	STRPU_09561	MOUSE46627, MOUSE47883, MOUSE47884, MOUSE47882, MOUSE47879, MOUSE47880, MOUSE47881
OG0002912	STRPU_24675	MOUSE43731
OG0002913	STRPU_13354	MOUSE54048
OG0002915	STRPU_25487	MOUSE09272, MOUSE49393, MOUSE09270, MOUSE09268
OG0002916	STRPU_19092	MOUSE01587, MOUSE01588, MOUSE01585, MOUSE01586, MOUSE10473, MOUSE10472, MOUSE10474
OG0002917	STRPU_06220, STRPU_06199	MOUSE22778, MOUSE22783, MOUSE22784, MOUSE22777, MOUSE22779
OG0002919	STRPU_26361	MOUSE30475, MOUSE30474, MOUSE44841, MOUSE48457
OG0002921	STRPU_14716	MOUSE46392, MOUSE46390, MOUSE46393, MOUSE46391, MOUSE46389, MOUSE46394, MOUSE46388
OG0002922	STRPU_09603	MOUSE46631, MOUSE46632, MOUSE46630, MOUSE47876, MOUSE47875, MOUSE47873, MOUSE47878
OG0002923	STRPU_25958, STRPU_00219	MOUSE49680, MOUSE32102, MOUSE28330, MOUSE28329, MOUSE28328
OG0002924	STRPU_23427, STRPU_01010	MOUSE51671, MOUSE19807, MOUSE19805, MOUSE19806
OG0002925	STRPU_25066	MOUSE13500
OG0002926	STRPU_26962	MOUSE10357, MOUSE10361, MOUSE10362, MOUSE10360, MOUSE10359, MOUSE10358, MOUSE48416, MOUSE48415
OG0002927	STRPU_24156	MOUSE32596, MOUSE32595, MOUSE32594
OG0002944	STRPU_24181	MOUSE21675, MOUSE31441, MOUSE21607
OG0002945	STRPU_09100, STRPU_02071	MOUSE05901
OG0002947	STRPU_01950, STRPU_22791, STRPU_22790, STRPU_01949	MOUSE08979
OG0002948	STRPU_10465, STRPU_10463, STRPU_10464, STRPU_10466, STRPU_10462	MOUSE34612, MOUSE03993, MOUSE03992
OG0002949	STRPU_09008	MOUSE42154, MOUSE42159, MOUSE42155, MOUSE42158, MOUSE42157, MOUSE42156
OG0002950	STRPU_01410, STRPU_08755	MOUSE03780
OG0002952	STRPU_05886	MOUSE48059, MOUSE48060, MOUSE03617, MOUSE03616
OG0002953	STRPU_01982, STRPU_22822	MOUSE41032, MOUSE41030, MOUSE41027, MOUSE41028, MOUSE41034, MOUSE41033, MOUSE41035, MOUSE41036, MOUSE41029, MOUSE41031
OG0002954	STRPU_12371	MOUSE27193
OG0002955	STRPU_21881	MOUSE07922, MOUSE07923
OG0002956	STRPU_26736	MOUSE01483, MOUSE01481, MOUSE01482, MOUSE01479, MOUSE01480, MOUSE19774, MOUSE19773
OG0002957	STRPU_06043	MOUSE12879, MOUSE12881, MOUSE12882, MOUSE12884, MOUSE12883, MOUSE12885, MOUSE12880, MOUSE12886
OG0002959	STRPU_21480	MOUSE24594, MOUSE07746
OG0002960	STRPU_19700, STRPU_19616	MOUSE17741, MOUSE17742, MOUSE17739, MOUSE17743, MOUSE17738, MOUSE17740, MOUSE17737
OG0002961	STRPU_24844	MOUSE07635, MOUSE07634, MOUSE07633, MOUSE07636, MOUSE07637
OG0002962	STRPU_08505	MOUSE15010, MOUSE15009
OG0002964	STRPU_08258	MOUSE03843, MOUSE06212
OG0002965	STRPU_04332, STRPU_04305	MOUSE21231, MOUSE21228, MOUSE21229, MOUSE21226, MOUSE21230, MOUSE21227
OG0002966	STRPU_20155	MOUSE25420, MOUSE25422, MOUSE25423, MOUSE25421, MOUSE23956, MOUSE23957
OG0002967	STRPU_03989, STRPU_03996	MOUSE50963, MOUSE50965, MOUSE50964
OG0002968	STRPU_19889, STRPU_19862	MOUSE17700
OG0002968	STRPU_17604	MOUSE33928, MOUSE33927
OG0002969	STRPU_13535	MOUSE05356, MOUSE05355
OG0002971	STRPU_07433	MOUSE13502, MOUSE28198, MOUSE33911, MOUSE00399, MOUSE00398
OG0002973	STRPU_23244	MOUSE11207, MOUSE11206, MOUSE11205, MOUSE11204
OG0002974	STRPU_26267, STRPU_26293	MOUSE10025, MOUSE10026, MOUSE10024, MOUSE10023, MOUSE48988
OG0002976	STRPU_27347	MOUSE10248, MOUSE10247, MOUSE10246
OG0002977	STRPU_15051	MOUSE04693, MOUSE04694
OG0002978	STRPU_21839	MOUSE20325, MOUSE27992, MOUSE11706, MOUSE11705, MOUSE11703
OG0002979	STRPU_17977, STRPU_17973	MOUSE16549, MOUSE16547, MOUSE16548, MOUSE16546
OG0002981	STRPU_26025	MOUSE24011, MOUSE24009, MOUSE24008, MOUSE24010
OG0002982	STRPU_17079	MOUSE46658, MOUSE46660, MOUSE46656, MOUSE46659, MOUSE46657, MOUSE46661
OG0002983	STRPU_17106, STRPU_17121	MOUSE16587, MOUSE03257, MOUSE24110, MOUSE24112, MOUSE24111
OG0002984	STRPU_09124, STRPU_02096	MOUSE42121, MOUSE42123, MOUSE42122, MOUSE42120, MOUSE42119
OG0002985	STRPU_04999	MOUSE14988, MOUSE14989
OG0002986	STRPU_22413	MOUSE31076, MOUSE31077, MOUSE39086, MOUSE39082, MOUSE39085, MOUSE39083, MOUSE39081, MOUSE39084
OG0002987	STRPU_10336	MOUSE02847, MOUSE02846, MOUSE09553, MOUSE09554
OG0002988	STRPU_13938	MOUSE01198, MOUSE01199, MOUSE01194
OG0002989	STRPU_22387	MOUSE11228
OG0002990	STRPU_09780	MOUSE46843, MOUSE46844, MOUSE36054, MOUSE19416
OG0002991	STRPU_04324, STRPU_04294	MOUSE21236, MOUSE21237, MOUSE21235, MOUSE21239
OG0002992	STRPU_22805, STRPU_01964	MOUSE35586, MOUSE35587, MOUSE35584, MOUSE35585, MOUSE35583, MOUSE35582, MOUSE14642, MOUSE14643
OG0002994	STRPU_25932	MOUSE09296, MOUSE09297
OG0002996	STRPU_22653	MOUSE09342, MOUSE09341
OG0002997	STRPU_19304, STRPU_01837	MOUSE33712, MOUSE33711
OG0002998	STRPU_06160	MOUSE01823, MOUSE01822, MOUSE11334, MOUSE11336, MOUSE11333, MOUSE11335, MOUSE11332
OG0003002	STRPU_13545	MOUSE22651, MOUSE02560, MOUSE02559, MOUSE22650, MOUSE22649
OG0003003	STRPU_08037	MOUSE34319, MOUSE34320, MOUSE34322, MOUSE34321, MOUSE21673
OG0003005	STRPU_21610	MOUSE18225
OG0003006	STRPU_02186, STRPU_09223	MOUSE17053, MOUSE17052, MOUSE17054
OG0003007	STRPU_18848	MOUSE33080, MOUSE33078, MOUSE33453, MOUSE50352, MOUSE50350
OG0003008	STRPU_20043, STRPU_20044	MOUSE24226, MOUSE24228, MOUSE24227, MOUSE24229
OG0003009	STRPU_03103	MOUSE30153, MOUSE30154, MOUSE43074, MOUSE43075, MOUSE43051
OG0003010	STRPU_02659, STRPU_25901	MOUSE46873, MOUSE46874
OG0003010	STRPU_02660	MOUSE46872, MOUSE46876, MOUSE46875
