Orthogroup	STRPU_ok	OWEFU
OG0004105	STRPU_24009	OFUSG23643.2.p1, OFUSG23643.1.p1
OG0004106	STRPU_11447	OFUSG26433.1.p1
OG0004107	STRPU_03930	OFUSG08885.1.p1
OG0004108	STRPU_08375, STRPU_08376	OFUSG21004.1.p1
OG0004110	STRPU_02810	OFUSG08891.1.p1
OG0004111	STRPU_07781, STRPU_07758	OFUSG13311.1.p1
OG0004112	STRPU_27382, STRPU_27383	OFUSG09769.1.p1
OG0004114	STRPU_20826	OFUSG21821.1.p1
OG0004115	STRPU_00175	OFUSG12847.1.p1
OG0004116	STRPU_03821, STRPU_03835	OFUSG09323.1.p1
OG0004117	STRPU_16567	OFUSG25444.1.p1
OG0004119	STRPU_25283	OFUSG20234.1.p1
OG0004120	STRPU_04036	OFUSG10176.1.p1, OFUSG10176.2.p1
OG0004121	STRPU_10753	OFUSG13719.1.p1
OG0004122	STRPU_20119, STRPU_20098	OFUSG07267.2.p1, OFUSG07267.1.p1
OG0004123	STRPU_24495	OFUSG21171.1.p1, OFUSG21171.2.p1
OG0004124	STRPU_07572	OFUSG17737.1.p1
OG0004125	STRPU_08132	OFUSG04663.1.p1
OG0004126	STRPU_03872	OFUSG19824.1.p1
OG0004128	STRPU_22275	OFUSG05290.1.p1, OFUSG11678.1.p1
OG0004129	STRPU_22276	OFUSG05872.1.p1, OFUSG05877.1.p1, OFUSG05875.1.p1, OFUSG05882.1.p1
OG0004130	STRPU_16002	OFUSG08210.1.p1, OFUSG00974.1.p1
OG0004131	STRPU_14462, STRPU_14463	OFUSG23809.1.p1, OFUSG23809.2.p1
OG0004132	STRPU_26195	OFUSG20258.1.p1
OG0004133	STRPU_07007	OFUSG14516.1.p1
OG0004134	STRPU_10399	OFUSG06800.1.p1
OG0004135	STRPU_00976, STRPU_08840	OFUSG18236.1.p1
OG0004136	STRPU_18932	OFUSG26327.1.p1
OG0004137	STRPU_26642	OFUSG20131.2.p1, OFUSG20131.1.p1
OG0004138	STRPU_17076	OFUSG00273.1.p1
OG0004139	STRPU_18649	OFUSG21376.2.p1, OFUSG21376.1.p1
OG0004142	STRPU_22286	OFUSG19191.1.p1
OG0004143	STRPU_27285	OFUSG09777.1.p1, OFUSG09777.2.p1
OG0004144	STRPU_13998	OFUSG24310.1.p1
OG0004145	STRPU_21032	OFUSG25041.1.p1
OG0004146	STRPU_14257	OFUSG22678.1.p1
OG0004147	STRPU_22168, STRPU_22175	OFUSG21150.1.p1
OG0004148	STRPU_13669, STRPU_02401	OFUSG24269.1.p1
OG0004149	STRPU_06926, STRPU_06908	OFUSG24993.1.p1
OG0004150	STRPU_17897	OFUSG04655.1.p1
OG0004153	STRPU_04733, STRPU_04726	OFUSG10672.1.p1
OG0004154	STRPU_23784	OFUSG17126.2.p1, OFUSG17126.1.p1
OG0004156	STRPU_23130	OFUSG05939.1.p1
OG0004158	STRPU_24023, STRPU_02639	OFUSG04504.1.p1
OG0004160	STRPU_19074	OFUSG23353.1.p1
OG0004161	STRPU_24354	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1
OG0004162	STRPU_08075	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1
OG0004164	STRPU_04686	OFUSG17859.1.p1
OG0004166	STRPU_09733, STRPU_09689	OFUSG05575.1.p1
OG0004168	STRPU_14329	OFUSG15102.1.p1
OG0004169	STRPU_08900, STRPU_00919	OFUSG10640.1.p1
OG0004170	STRPU_12942, STRPU_12955	OFUSG08006.1.p1
OG0004171	STRPU_16148	OFUSG07032.1.p1, OFUSG07032.2.p1
OG0004175	STRPU_18679	OFUSG17098.1.p1
OG0004176	STRPU_05147, STRPU_05071	OFUSG02603.1.p1
OG0004177	STRPU_13155, STRPU_07838, STRPU_25214, STRPU_24805	OFUSG08965.1.p1, OFUSG26245.1.p1, OFUSG19575.1.p1, OFUSG14721.1.p1
OG0004178	STRPU_23007, STRPU_00881	OFUSG19368.1.p1
OG0004179	STRPU_08384	OFUSG11027.2.p1, OFUSG11027.1.p1
OG0004180	STRPU_14125, STRPU_14113	OFUSG16755.1.p1
OG0004181	STRPU_05420, STRPU_05421	OFUSG03257.1.p1
OG0004182	STRPU_17424	OFUSG01146.2.p1, OFUSG01146.1.p1
OG0004183	STRPU_20295	OFUSG25418.1.p1
OG0004184	STRPU_08996	OFUSG12556.1.p1
OG0004186	STRPU_21395	OFUSG11737.1.p1
OG0004187	STRPU_26055	OFUSG20862.1.p1
OG0004188	STRPU_16239, STRPU_16200, STRPU_10934	OFUSG25107.1.p1
OG0004189	STRPU_15403	OFUSG24213.1.p1
OG0004190	STRPU_08808	OFUSG09999.1.p1
OG0004197	STRPU_24927, STRPU_24926, STRPU_24925	OFUSG24264.1.p1
OG0004214	STRPU_24335	OFUSG13516.1.p1
OG0004215	STRPU_14765, STRPU_02559	OFUSG15336.1.p1
OG0004216	STRPU_26208	OFUSG23107.1.p1
OG0004217	STRPU_04965	OFUSG02696.2.p1, OFUSG02696.1.p1
OG0004218	STRPU_14308	OFUSG21692.1.p1
OG0004219	STRPU_24948	OFUSG04405.1.p1
OG0004220	STRPU_26863	OFUSG19674.1.p1, OFUSG19674.2.p1
OG0004222	STRPU_21148	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1
OG0004223	STRPU_24406	OFUSG17090.1.p1, OFUSG17090.2.p1
OG0004225	STRPU_23672, STRPU_23647	OFUSG20907.1.p1
OG0004226	STRPU_13717	OFUSG15931.1.p1
OG0004227	STRPU_11362	OFUSG13655.1.p1
OG0004228	STRPU_12983	OFUSG23701.1.p1
OG0004229	STRPU_04722	OFUSG18108.1.p1
OG0004230	STRPU_03309	OFUSG08871.1.p1
OG0004231	STRPU_26733	OFUSG09197.1.p1
OG0004232	STRPU_10212	OFUSG19109.1.p1
OG0004233	STRPU_11044, STRPU_00382	OFUSG23247.1.p1
OG0004234	STRPU_11065	OFUSG13238.1.p1
OG0004235	STRPU_02171, STRPU_09204	OFUSG17809.1.p1
OG0004236	STRPU_20693	OFUSG12590.1.p1
OG0004237	STRPU_05856	OFUSG02738.1.p1
OG0004239	STRPU_20308	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1
OG0004240	STRPU_20696	OFUSG11405.2.p1, OFUSG11405.1.p1
OG0004241	STRPU_06100	OFUSG14483.1.p1
OG0004242	STRPU_27250	OFUSG19649.1.p1
OG0004243	STRPU_25021	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1
OG0004244	STRPU_22838	OFUSG23262.1.p1
OG0004245	STRPU_09672	OFUSG19143.1.p1, OFUSG19143.2.p1
OG0004246	STRPU_22152	OFUSG26279.1.p1
OG0004247	STRPU_03726	OFUSG08927.1.p1
OG0004248	STRPU_11280, STRPU_11242, STRPU_11281	OFUSG13174.1.p1
OG0004249	STRPU_05688	OFUSG02524.1.p1
OG0004250	STRPU_20579	OFUSG12266.1.p1
OG0004251	STRPU_01202, STRPU_19972, STRPU_19973	OFUSG22911.1.p1
OG0004252	STRPU_06470, STRPU_06473	OFUSG24821.1.p1
OG0004253	STRPU_14726	OFUSG22279.1.p1, OFUSG22279.2.p1
OG0004254	STRPU_04154	OFUSG10303.1.p1
OG0004255	STRPU_11353	OFUSG21308.1.p1
OG0004257	STRPU_15432	OFUSG22307.1.p1
OG0004258	STRPU_05921	OFUSG03080.1.p1
OG0004259	STRPU_27359	OFUSG20013.1.p1
OG0004260	STRPU_22106	OFUSG04270.1.p1
OG0004261	STRPU_25985	OFUSG20642.1.p1
OG0004262	STRPU_21542	OFUSG12557.1.p1
OG0004263	STRPU_13850	OFUSG04157.2.p1, OFUSG04157.1.p1
OG0004264	STRPU_04270	OFUSG10442.1.p1
OG0004265	STRPU_26380	OFUSG22437.1.p1
OG0004267	STRPU_12036	OFUSG00346.1.p1
OG0004268	STRPU_04469	OFUSG20277.1.p1
OG0004269	STRPU_09466	OFUSG06518.1.p1
OG0004270	STRPU_27064	OFUSG09567.1.p1
OG0004271	STRPU_21998	OFUSG19458.1.p1
OG0004272	STRPU_26435	OFUSG19656.1.p1
OG0004273	STRPU_08464	OFUSG10132.2.p1, OFUSG10132.1.p1
OG0004274	STRPU_25495	OFUSG12672.1.p1
OG0004275	STRPU_16562, STRPU_16544	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1
OG0004276	STRPU_25263	OFUSG20440.1.p1, OFUSG20440.2.p1
OG0004277	STRPU_17561, STRPU_17589	OFUSG00740.1.p1
OG0004278	STRPU_26571	OFUSG19618.1.p1
OG0004279	STRPU_19399	OFUSG26158.2.p1, OFUSG26158.1.p1
OG0004280	STRPU_16617	OFUSG08248.1.p1
OG0004281	STRPU_03363	OFUSG09512.2.p1, OFUSG09512.1.p1
OG0004282	STRPU_24365	OFUSG23553.1.p1
OG0004283	STRPU_05367	OFUSG02236.1.p1
OG0004284	STRPU_10181	OFUSG19166.1.p1
OG0004285	STRPU_09806	OFUSG06639.1.p1, OFUSG06639.2.p1
OG0004286	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778	OFUSG08115.1.p1
OG0004287	STRPU_20550	OFUSG12510.1.p1
OG0004288	STRPU_25897	OFUSG23204.1.p1
OG0004289	STRPU_20972	OFUSG11522.1.p1
OG0004290	STRPU_25362	OFUSG20422.1.p1
OG0004291	STRPU_21078	OFUSG11291.1.p1
OG0004292	STRPU_18201	OFUSG12754.1.p1
OG0004294	STRPU_11546	OFUSG00840.1.p1, OFUSG00840.2.p1
OG0004295	STRPU_18784	OFUSG13465.2.p1, OFUSG13465.1.p1
OG0004296	STRPU_04115	OFUSG10157.1.p1
OG0004297	STRPU_20036	OFUSG26602.2.p1, OFUSG26602.1.p1
OG0004298	STRPU_00904, STRPU_23030	OFUSG09630.1.p1
OG0004299	STRPU_05475	OFUSG03171.1.p1
OG0004300	STRPU_21999	OFUSG06251.1.p1
OG0004301	STRPU_02519, STRPU_15137	OFUSG15532.1.p1
OG0004302	STRPU_14723	OFUSG14824.1.p1
OG0004303	STRPU_06629	OFUSG14746.1.p1
OG0004304	STRPU_10222	OFUSG19501.1.p1
OG0004305	STRPU_10897, STRPU_10895	OFUSG21306.1.p1
OG0004306	STRPU_00569, STRPU_07534	OFUSG26453.1.p1
OG0004307	STRPU_08356	OFUSG10009.1.p1
OG0004308	STRPU_17528	OFUSG00660.1.p1
OG0004309	STRPU_11289	OFUSG10951.1.p1
OG0004310	STRPU_22930	OFUSG24234.1.p1
OG0004311	STRPU_26858	OFUSG24363.1.p1, OFUSG09545.1.p1
OG0004312	STRPU_26183	OFUSG20320.1.p1
OG0004314	STRPU_19410	OFUSG07970.1.p1
OG0004315	STRPU_09779	OFUSG19262.1.p1
OG0004316	STRPU_16713	OFUSG25561.1.p1
OG0004317	STRPU_14184	OFUSG15608.1.p1
OG0004318	STRPU_08553	OFUSG10081.1.p1
OG0004319	STRPU_11528	OFUSG01252.1.p1
OG0004320	STRPU_06054	OFUSG14079.1.p1, OFUSG18185.1.p1
OG0004321	STRPU_04553	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1
OG0004322	STRPU_07127	OFUSG21097.1.p1
OG0004323	STRPU_17059, STRPU_17055	OFUSG01104.1.p1
OG0004324	STRPU_24904	OFUSG23537.1.p1
OG0004325	STRPU_13245	OFUSG18623.1.p1
OG0004327	STRPU_24331, STRPU_05772	OFUSG03372.1.p1
OG0004328	STRPU_24297	OFUSG21216.1.p1
OG0004329	STRPU_09615	OFUSG06444.1.p1
OG0004330	STRPU_21871	OFUSG21944.1.p1, OFUSG21944.2.p1
OG0004331	STRPU_21658, STRPU_21723	OFUSG12334.1.p1
OG0004332	STRPU_03284, STRPU_03249	OFUSG09843.1.p1
OG0004333	STRPU_24897	OFUSG13517.2.p1, OFUSG13517.1.p1
OG0004334	STRPU_18166, STRPU_18150	OFUSG12737.1.p1
OG0004335	STRPU_05371	OFUSG03846.1.p1
OG0004337	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400	OFUSG19298.1.p1
OG0004338	STRPU_05398	OFUSG03491.1.p1
OG0004339	STRPU_14320	OFUSG15590.1.p1
OG0004340	STRPU_08486	OFUSG10038.2.p1, OFUSG10038.1.p1
OG0004341	STRPU_02059, STRPU_09086	OFUSG11142.1.p1
OG0004342	STRPU_05762	OFUSG03471.1.p1
OG0004343	STRPU_05384	OFUSG18774.1.p1
OG0004344	STRPU_22062	OFUSG12551.1.p1
OG0004345	STRPU_19863, STRPU_19890	OFUSG26912.1.p1, OFUSG22749.1.p1
OG0004346	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651	OFUSG03046.1.p1, OFUSG05680.1.p1
OG0004347	STRPU_02516, STRPU_15134	OFUSG15122.1.p1
OG0004348	STRPU_06508	OFUSG01419.1.p1
OG0004349	STRPU_23509	OFUSG06694.1.p1
OG0004350	STRPU_16900	OFUSG00516.1.p1
OG0004351	STRPU_10892	OFUSG16980.1.p1
OG0004352	STRPU_10734	OFUSG12778.1.p1
OG0004353	STRPU_10473	OFUSG21237.1.p1
OG0004354	STRPU_03448	OFUSG09569.1.p1
OG0004355	STRPU_24976	OFUSG13727.1.p1
OG0004356	STRPU_16141, STRPU_16134	OFUSG07938.1.p1
OG0004357	STRPU_07481	OFUSG17647.1.p1
OG0004358	STRPU_23362	OFUSG05940.1.p1
OG0004359	STRPU_23834, STRPU_23872	OFUSG19521.1.p1
OG0004360	STRPU_24625	OFUSG16040.1.p1
OG0004361	STRPU_12471	OFUSG08299.1.p1
OG0004362	STRPU_01645, STRPU_11982	OFUSG26828.1.p1
OG0004363	STRPU_03832, STRPU_04504	OFUSG00806.1.p1
OG0004364	STRPU_21818	OFUSG12581.1.p1
OG0004365	STRPU_21985	OFUSG04532.1.p1
OG0004366	STRPU_25733	OFUSG20392.1.p1, OFUSG20392.2.p1
OG0004367	STRPU_21494, STRPU_21485	OFUSG11817.1.p1
OG0004368	STRPU_19467	OFUSG07493.1.p1
OG0004369	STRPU_19645, STRPU_19675	OFUSG08176.1.p1
OG0004370	STRPU_06731	OFUSG09597.1.p1
OG0004372	STRPU_18917, STRPU_18878, STRPU_18916	OFUSG17293.1.p1
OG0004373	STRPU_18651	OFUSG21375.1.p1
OG0004374	STRPU_14956, STRPU_14987	OFUSG23996.1.p1
OG0004375	STRPU_21903	OFUSG12091.1.p1
OG0004376	STRPU_14838	OFUSG15296.1.p1
OG0004377	STRPU_13587, STRPU_01605	OFUSG04513.1.p1
OG0004378	STRPU_14220	OFUSG15382.1.p1
OG0004379	STRPU_12632	OFUSG08124.1.p1
OG0004380	STRPU_04047	OFUSG07867.1.p1
OG0004381	STRPU_27030	OFUSG20032.1.p1
OG0004382	STRPU_26803	OFUSG21856.1.p1
OG0004383	STRPU_20811	OFUSG11903.1.p1
OG0004384	STRPU_21328	OFUSG12014.1.p1
OG0004385	STRPU_20019	OFUSG25604.1.p1
OG0004386	STRPU_15588, STRPU_02218	OFUSG04530.1.p1
OG0004387	STRPU_03713, STRPU_03716	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1
OG0004388	STRPU_07888	OFUSG15853.1.p1
OG0004389	STRPU_18432, STRPU_18475	OFUSG17299.1.p1
OG0004390	STRPU_20364	OFUSG26694.1.p1
OG0004391	STRPU_04771	OFUSG18030.1.p1
OG0004392	STRPU_04849	OFUSG17805.1.p1
OG0004393	STRPU_10284	OFUSG19024.1.p1
OG0004394	STRPU_05865	OFUSG03035.2.p1, OFUSG03035.1.p1
OG0004395	STRPU_23960, STRPU_23934	OFUSG06695.1.p1
OG0004396	STRPU_10960	OFUSG21440.1.p1
OG0004397	STRPU_25491	OFUSG20729.1.p1
OG0004398	STRPU_14743	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1
OG0004399	STRPU_23354	OFUSG18895.1.p1, OFUSG18895.2.p1
OG0004400	STRPU_24835	OFUSG13116.1.p1
OG0004401	STRPU_22184	OFUSG17102.1.p1
OG0004402	STRPU_05533, STRPU_05593	OFUSG03686.1.p1
OG0004403	STRPU_22439	OFUSG16597.1.p1
OG0004404	STRPU_03631	OFUSG13040.1.p1
OG0004405	STRPU_09173, STRPU_02136	OFUSG10510.1.p1
OG0004406	STRPU_20717	OFUSG11750.1.p1
OG0004407	STRPU_21160, STRPU_21168, STRPU_21169	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1
OG0004408	STRPU_06859, STRPU_06855	OFUSG24615.1.p1
OG0004409	STRPU_21996	OFUSG19201.1.p1
OG0004413	STRPU_23910	OFUSG19215.1.p1
OG0004414	STRPU_24538	OFUSG17204.1.p1
OG0004415	STRPU_13688, STRPU_02388	OFUSG04373.1.p1, OFUSG04373.2.p1
OG0004417	STRPU_19276, STRPU_00411	OFUSG21036.1.p1
OG0004418	STRPU_12510, STRPU_12484	OFUSG08241.1.p1
OG0004419	STRPU_09977, STRPU_09954	OFUSG06760.1.p1
OG0004420	STRPU_11444	OFUSG10004.1.p1
OG0004421	STRPU_23460, STRPU_00982	OFUSG09765.1.p1
OG0004422	STRPU_27279, STRPU_27262	OFUSG08631.1.p1
OG0004423	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928	OFUSG12675.1.p1
OG0004424	STRPU_23668, STRPU_23642	OFUSG18745.1.p1
OG0004425	STRPU_24641	OFUSG04544.1.p1
OG0004426	STRPU_20530, STRPU_20532	OFUSG14933.1.p1
OG0004457	STRPU_25739	OFUSG20337.1.p1
OG0004459	STRPU_09571	OFUSG05552.1.p1, OFUSG05552.2.p1
OG0004460	STRPU_26151	OFUSG04747.1.p1
OG0004461	STRPU_16622	OFUSG07105.1.p1
OG0004462	STRPU_06172	OFUSG14517.1.p1
OG0004463	STRPU_15084	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1
OG0004465	STRPU_07028	OFUSG21289.1.p1
OG0004467	STRPU_15008	OFUSG24126.1.p1
OG0004468	STRPU_15279	OFUSG15364.1.p1
OG0004471	STRPU_23984	OFUSG12708.2.p1, OFUSG12708.1.p1
OG0004472	STRPU_10341	OFUSG19542.1.p1
OG0004473	STRPU_17245, STRPU_17246	OFUSG06716.1.p1
OG0004474	STRPU_11443	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1
OG0004475	STRPU_02128	OFUSG10497.1.p1
OG0004476	STRPU_05459	OFUSG03473.1.p1
OG0004477	STRPU_26944	OFUSG09375.1.p1
OG0004478	STRPU_25354	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1
OG0004479	STRPU_25490	OFUSG05226.1.p1
OG0004480	STRPU_03305	OFUSG08523.2.p1, OFUSG08523.1.p1
OG0004483	STRPU_22442	OFUSG17696.1.p1
OG0004484	STRPU_11038, STRPU_00376	OFUSG23258.1.p1
OG0004485	STRPU_02839	OFUSG19643.1.p1
OG0004486	STRPU_25549, STRPU_00815	OFUSG20259.1.p1
OG0004487	STRPU_05739	OFUSG03509.1.p1
OG0004488	STRPU_26430	OFUSG08603.1.p1
OG0004489	STRPU_01983, STRPU_22823	OFUSG19255.1.p1
OG0004490	STRPU_10416	OFUSG01069.1.p1
OG0004491	STRPU_26194	OFUSG26923.1.p1
OG0004492	STRPU_14985, STRPU_14954	OFUSG22257.1.p1
OG0004493	STRPU_17332, STRPU_17354, STRPU_17317	OFUSG00611.1.p1
OG0004494	STRPU_08650	OFUSG10248.1.p1
OG0004495	STRPU_20165, STRPU_20159	OFUSG08418.1.p1
OG0004497	STRPU_25842	OFUSG20901.1.p1, OFUSG20901.2.p1
OG0004498	STRPU_25250	OFUSG20779.1.p1
OG0004499	STRPU_21553	OFUSG25056.1.p1, OFUSG25056.2.p1
OG0004500	STRPU_07478	OFUSG17190.1.p1
OG0004501	STRPU_16986	OFUSG00301.1.p1
OG0004502	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182	OFUSG09554.1.p1, OFUSG25788.1.p1
OG0004503	STRPU_05123, STRPU_05048	OFUSG03545.1.p1
OG0004505	STRPU_24031, STRPU_02633	OFUSG24304.1.p1
OG0004506	STRPU_09238	OFUSG10629.1.p1
OG0004507	STRPU_26831	OFUSG09055.1.p1
OG0004508	STRPU_12775, STRPU_02362	OFUSG08408.1.p1
OG0004509	STRPU_20073, STRPU_19808, STRPU_00760	OFUSG04151.1.p1
OG0004510	STRPU_05336	OFUSG02328.1.p1
OG0004511	STRPU_25065	OFUSG08755.1.p1
OG0004512	STRPU_21468	OFUSG12440.1.p1
OG0004513	STRPU_24975	OFUSG26259.1.p1
OG0004514	STRPU_14566	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1
OG0004515	STRPU_09715, STRPU_09759	OFUSG06070.1.p1
OG0004516	STRPU_15095	OFUSG22450.1.p1
OG0004517	STRPU_08537	OFUSG09941.1.p1, OFUSG09941.2.p1
OG0004518	STRPU_20077, STRPU_20104	OFUSG26235.1.p1
OG0004519	STRPU_23291	OFUSG19459.1.p1, OFUSG19459.2.p1
OG0004520	STRPU_06769	OFUSG14215.1.p1
OG0004521	STRPU_15629, STRPU_15616	OFUSG07989.1.p1
OG0004523	STRPU_26732	OFUSG09566.1.p1
OG0004524	STRPU_18681	OFUSG21076.1.p1
OG0004525	STRPU_08186	OFUSG21962.1.p1
OG0004526	STRPU_19898, STRPU_19872	OFUSG25412.1.p1
OG0004527	STRPU_08149	OFUSG00322.1.p1
OG0004529	STRPU_24902	OFUSG13290.1.p1
OG0004530	STRPU_05253, STRPU_05269	OFUSG03014.1.p1
OG0004531	STRPU_05381	OFUSG03844.2.p1, OFUSG03844.1.p1
OG0004531	STRPU_05466	OFUSG12734.2.p1, OFUSG12734.1.p1
OG0004532	STRPU_09265	OFUSG17819.1.p1
OG0004533	STRPU_22451	OFUSG16086.1.p1
OG0004534	STRPU_04976	OFUSG03583.1.p1
OG0004535	STRPU_20971	OFUSG11409.1.p1
OG0004536	STRPU_07016	OFUSG13349.2.p1, OFUSG13349.1.p1
OG0004537	STRPU_20100, STRPU_20122	OFUSG19069.1.p1
OG0004538	STRPU_21077	OFUSG25281.1.p1
OG0004539	STRPU_00731, STRPU_20735	OFUSG12073.1.p1
OG0004540	STRPU_24633	OFUSG16071.1.p1
OG0004542	STRPU_12852, STRPU_12862	OFUSG25591.2.p1, OFUSG25591.1.p1
OG0004543	STRPU_22430	OFUSG17197.1.p1
OG0004544	STRPU_22295	OFUSG05691.1.p1
OG0004545	STRPU_18557	OFUSG23646.1.p1, OFUSG23649.1.p1
OG0004546	STRPU_20037	OFUSG26604.1.p1
OG0004547	STRPU_23159	OFUSG06133.1.p1
OG0004548	STRPU_20408	OFUSG08416.1.p1
OG0004549	STRPU_12502, STRPU_00638	OFUSG08340.1.p1
OG0004550	STRPU_11539	OFUSG00208.1.p1
OG0004551	STRPU_13302	OFUSG16195.1.p1, OFUSG16195.2.p1
OG0004552	STRPU_06150	OFUSG24698.1.p1
OG0004553	STRPU_17878	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1
OG0004554	STRPU_16784	OFUSG07017.1.p1
OG0004555	STRPU_25721	OFUSG20338.1.p1
OG0004556	STRPU_15459	OFUSG24005.2.p1, OFUSG24005.1.p1
OG0004557	STRPU_13516	OFUSG04722.1.p1
OG0004558	STRPU_00553, STRPU_10690	OFUSG26445.1.p1
OG0004559	STRPU_01434, STRPU_08736	OFUSG09948.1.p1
OG0004560	STRPU_06539, STRPU_06561	OFUSG24827.1.p1
OG0004561	STRPU_06803	OFUSG24869.1.p1
OG0004563	STRPU_12094	OFUSG01035.1.p1
OG0004564	STRPU_20730, STRPU_00727	OFUSG11372.1.p1
OG0004565	STRPU_21813	OFUSG25212.1.p1
OG0004566	STRPU_07797	OFUSG17189.1.p1
OG0004567	STRPU_24575	OFUSG13070.1.p1
OG0004568	STRPU_20635	OFUSG11671.1.p1
OG0004569	STRPU_15605, STRPU_02203	OFUSG15462.1.p1
OG0004570	STRPU_21345	OFUSG21943.1.p1
OG0004571	STRPU_00500, STRPU_15931	OFUSG26032.1.p1, OFUSG26032.2.p1
OG0004572	STRPU_08793	OFUSG20446.1.p1
OG0004573	STRPU_15071	OFUSG14867.1.p1
OG0004574	STRPU_12120, STRPU_12154	OFUSG01611.1.p1
OG0004575	STRPU_26840, STRPU_07603, STRPU_15920, STRPU_05431, STRPU_08811	OFUSG08859.1.p1, OFUSG06745.1.p1
OG0004576	STRPU_09627	OFUSG06493.1.p1
OG0004577	STRPU_26190	OFUSG05229.1.p1
OG0004578	STRPU_19395	OFUSG08031.1.p1
OG0004579	STRPU_22367	OFUSG19362.1.p1
OG0004580	STRPU_11267, STRPU_11229	OFUSG13429.2.p1, OFUSG13429.1.p1
OG0004581	STRPU_06299, STRPU_06345	OFUSG26863.1.p1, OFUSG26863.2.p1
OG0004582	STRPU_18765	OFUSG21277.1.p1
OG0004583	STRPU_07152	OFUSG12908.1.p1
OG0004584	STRPU_16995	OFUSG16312.1.p1
OG0004585	STRPU_25453	OFUSG20357.1.p1
OG0004587	STRPU_05894	OFUSG02164.1.p1
OG0004588	STRPU_15207, STRPU_15264	OFUSG22313.1.p1
OG0004589	STRPU_14409	OFUSG24193.1.p1
OG0004590	STRPU_02506, STRPU_15126	OFUSG14930.2.p1, OFUSG14930.1.p1
OG0004591	STRPU_08487, STRPU_02185, STRPU_09222	OFUSG17812.1.p1
OG0004592	STRPU_16297, STRPU_16316	OFUSG21433.1.p1
OG0004593	STRPU_09569	OFUSG04892.1.p1
OG0004594	STRPU_01638, STRPU_11974	OFUSG00833.1.p1
OG0004595	STRPU_22021	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1
OG0004596	STRPU_15860	OFUSG07539.1.p1
OG0004599	STRPU_22193	OFUSG26506.1.p1
OG0004600	STRPU_19612, STRPU_19703, STRPU_19613	OFUSG14651.1.p1
OG0004601	STRPU_20311	OFUSG25669.1.p1
OG0004602	STRPU_02109, STRPU_09139	OFUSG18345.1.p1
OG0004603	STRPU_08936	OFUSG18121.1.p1
OG0004605	STRPU_08470	OFUSG10056.1.p1
OG0004608	STRPU_21130	OFUSG11818.1.p1
OG0004609	STRPU_14843	OFUSG07084.1.p1
OG0004610	STRPU_26960	OFUSG09759.1.p1
OG0004611	STRPU_19068	OFUSG13143.1.p1
OG0004612	STRPU_22551	OFUSG16853.2.p1, OFUSG16853.1.p1
OG0004613	STRPU_23508	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1
OG0004614	STRPU_21766, STRPU_21702	OFUSG11608.1.p1
OG0004616	STRPU_24959	OFUSG03912.1.p1
OG0004617	STRPU_11791	OFUSG01614.1.p1
OG0004618	STRPU_05168, STRPU_05089	OFUSG03094.1.p1, OFUSG03134.1.p1
OG0004619	STRPU_13721	OFUSG16672.1.p1
OG0004620	STRPU_25631	OFUSG20269.1.p1
OG0004621	STRPU_23746	OFUSG19375.1.p1, OFUSG19375.2.p1
OG0004622	STRPU_25019	OFUSG04709.2.p1, OFUSG04709.1.p1
OG0004624	STRPU_01216	OFUSG04529.1.p1
OG0004625	STRPU_14762, STRPU_14761, STRPU_02562	OFUSG15027.1.p1
OG0004627	STRPU_06756, STRPU_06778	OFUSG14785.1.p1, OFUSG14785.2.p1
OG0004628	STRPU_22771, STRPU_01930	OFUSG17226.1.p1
