Orthogroup	STRPU_ok	NEMVE
OG0004093	STRPU_09708, STRPU_09752	NEMVE00957
OG0004094	STRPU_20262	NEMVE25166
OG0004095	STRPU_12681, STRPU_12680	NEMVE15313
OG0004096	STRPU_20338	NEMVE22332
OG0004098	STRPU_18328, STRPU_01120	NEMVE01526
OG0004099	STRPU_08317	NEMVE08673
OG0004100	STRPU_23805	NEMVE13287
OG0004101	STRPU_24073	NEMVE23681
OG0004102	STRPU_09962, STRPU_09983	NEMVE00016, NEMVE08375
OG0004103	STRPU_24486, STRPU_24316	NEMVE23564
OG0004104	STRPU_26985	NEMVE24910, NEMVE24911, NEMVE18049
OG0004105	STRPU_24009	NEMVE12111, NEMVE13481
OG0004106	STRPU_11447	NEMVE15033
OG0004107	STRPU_03930	NEMVE13823
OG0004108	STRPU_08375, STRPU_08376	NEMVE11403
OG0004110	STRPU_02810	NEMVE22977
OG0004111	STRPU_07781, STRPU_07758	NEMVE08919
OG0004114	STRPU_20826	NEMVE17396
OG0004115	STRPU_00175, STRPU_10848, STRPU_10829	NEMVE00036, NEMVE17538
OG0004116	STRPU_03821, STRPU_03835	NEMVE02528, NEMVE25696
OG0004117	STRPU_16567	NEMVE11174
OG0004118	STRPU_01975, STRPU_22816	NEMVE13160
OG0004119	STRPU_25283	NEMVE22499, NEMVE11571, NEMVE11572
OG0004121	STRPU_10753	NEMVE13634
OG0004122	STRPU_20119, STRPU_20098	NEMVE25053
OG0004123	STRPU_24495	NEMVE17411
OG0004124	STRPU_07572	NEMVE07304
OG0004125	STRPU_08132	NEMVE13816
OG0004126	STRPU_03872	NEMVE08221, NEMVE20754
OG0004127	STRPU_00575, STRPU_07543	NEMVE18642
OG0004128	STRPU_22275	NEMVE13713
OG0004130	STRPU_16002	NEMVE14705
OG0004131	STRPU_14462, STRPU_14463	NEMVE05458
OG0004132	STRPU_26195	NEMVE23224
OG0004133	STRPU_07007	NEMVE13985, NEMVE12851
OG0004134	STRPU_10399	NEMVE14887
OG0004135	STRPU_00976, STRPU_08840	NEMVE22322
OG0004136	STRPU_18932	NEMVE14508
OG0004138	STRPU_17076	NEMVE10542
OG0004141	STRPU_22323, STRPU_22305	NEMVE05886
OG0004142	STRPU_22286	NEMVE13449
OG0004143	STRPU_27285	NEMVE18842
OG0004145	STRPU_21032	NEMVE09487
OG0004146	STRPU_14257	NEMVE21626, NEMVE02953
OG0004147	STRPU_22168, STRPU_22175	NEMVE22674
OG0004148	STRPU_13669, STRPU_02401	NEMVE19504
OG0004149	STRPU_06926, STRPU_06908	NEMVE17931
OG0004150	STRPU_17897	NEMVE13741
OG0004151	STRPU_25469	NEMVE14229
OG0004153	STRPU_04733, STRPU_04726	NEMVE00083
OG0004154	STRPU_23784	NEMVE05816
OG0004157	STRPU_23152	NEMVE03019
OG0004158	STRPU_24023, STRPU_02639	NEMVE13617
OG0004159	STRPU_21251	NEMVE18358, NEMVE14604
OG0004160	STRPU_19074	NEMVE23083
OG0004161	STRPU_24354	NEMVE22412
OG0004162	STRPU_08075	NEMVE25750
OG0004163	STRPU_12646	NEMVE09614
OG0004164	STRPU_04686	NEMVE22345, NEMVE25928
OG0004166	STRPU_09733, STRPU_09689	NEMVE14358
OG0004167	STRPU_21156, STRPU_21164	NEMVE10378
OG0004168	STRPU_14329	NEMVE14660
OG0004169	STRPU_08900, STRPU_00919	NEMVE09703
OG0004170	STRPU_12942, STRPU_12955	NEMVE24511, NEMVE04516
OG0004171	STRPU_16148	NEMVE13975
OG0004174	STRPU_18461, STRPU_18420	NEMVE05860
OG0004175	STRPU_18680, STRPU_18679	NEMVE16183
OG0004176	STRPU_05147, STRPU_05071	NEMVE13135
OG0004178	STRPU_23007, STRPU_00881	NEMVE24562
OG0004179	STRPU_08384	NEMVE13848
OG0004180	STRPU_14125, STRPU_14113	NEMVE06343
OG0004181	STRPU_05420, STRPU_05421	NEMVE18763
OG0004183	STRPU_20295	NEMVE25375
OG0004186	STRPU_21395	NEMVE14257, NEMVE25645
OG0004187	STRPU_26055	NEMVE13250
OG0004188	STRPU_16239, STRPU_16200, STRPU_10934	NEMVE15828
OG0004189	STRPU_15403	NEMVE17967
OG0004190	STRPU_08808	NEMVE24804
OG0004197	STRPU_24927, STRPU_24926, STRPU_24925	NEMVE25880
OG0004198	STRPU_22505	NEMVE22383
OG0004215	STRPU_14765, STRPU_02559	NEMVE23791
OG0004216	STRPU_26208	NEMVE11628
OG0004217	STRPU_04965	NEMVE07703
OG0004218	STRPU_14308	NEMVE21685
OG0004219	STRPU_24948	NEMVE22540, NEMVE20986
OG0004220	STRPU_26863	NEMVE14904
OG0004222	STRPU_21148	NEMVE22431
OG0004223	STRPU_24406	NEMVE14495
OG0004225	STRPU_23672, STRPU_23647	NEMVE12928, NEMVE06699
OG0004226	STRPU_13717	NEMVE24092, NEMVE20295
OG0004227	STRPU_11362	NEMVE13579
OG0004228	STRPU_12983	NEMVE14091
OG0004229	STRPU_04722	NEMVE10839
OG0004230	STRPU_03309	NEMVE20221, NEMVE15013
OG0004231	STRPU_26733	NEMVE25640, NEMVE19289
OG0004232	STRPU_10212	NEMVE05374
OG0004233	STRPU_11044, STRPU_00382	NEMVE05082
OG0004234	STRPU_11065	NEMVE17554
OG0004235	STRPU_02170, STRPU_09201, STRPU_02169, STRPU_09197	NEMVE17389
OG0004236	STRPU_20693	NEMVE01769, NEMVE21449, NEMVE08213
OG0004237	STRPU_05856	NEMVE24212
OG0004239	STRPU_20308	NEMVE09798
OG0004240	STRPU_20696	NEMVE02594, NEMVE02188
OG0004241	STRPU_06100	NEMVE17443
OG0004242	STRPU_27250	NEMVE14789
OG0004243	STRPU_25021	NEMVE13950
OG0004244	STRPU_22838	NEMVE21955
OG0004245	STRPU_09672	NEMVE22952
OG0004246	STRPU_22152	NEMVE13565
OG0004247	STRPU_03726	NEMVE00266
OG0004248	STRPU_11280, STRPU_11242, STRPU_11281	NEMVE20564, NEMVE10713
OG0004249	STRPU_05688	NEMVE07696
OG0004250	STRPU_20579	NEMVE05051
OG0004251	STRPU_01202, STRPU_19972, STRPU_19973	NEMVE19617, NEMVE25778
OG0004252	STRPU_06470, STRPU_06473	NEMVE15040
OG0004253	STRPU_14726	NEMVE06410
OG0004254	STRPU_04154	NEMVE02453
OG0004255	STRPU_11353	NEMVE24360
OG0004257	STRPU_15432	NEMVE24614
OG0004258	STRPU_05921	NEMVE23518
OG0004259	STRPU_27359	NEMVE22430
OG0004260	STRPU_22106	NEMVE15889, NEMVE21330
OG0004261	STRPU_25985	NEMVE20799, NEMVE22436
OG0004262	STRPU_21542	NEMVE04762
OG0004263	STRPU_13850	NEMVE05868
OG0004265	STRPU_26380	NEMVE06493
OG0004266	STRPU_15217, STRPU_15164, STRPU_15165	NEMVE13429
OG0004267	STRPU_12036	NEMVE06676
OG0004268	STRPU_04469	NEMVE09145
OG0004269	STRPU_09466	NEMVE11660
OG0004270	STRPU_27064	NEMVE05372
OG0004271	STRPU_21998	NEMVE12955, NEMVE13196
OG0004272	STRPU_26435	NEMVE14903
OG0004273	STRPU_08464	NEMVE01963
OG0004274	STRPU_25495	NEMVE13344
OG0004275	STRPU_16562, STRPU_16544	NEMVE13750
OG0004276	STRPU_25263	NEMVE18577
OG0004277	STRPU_17561, STRPU_17589	NEMVE09367, NEMVE25827, NEMVE21668
OG0004278	STRPU_26571	NEMVE11125
OG0004279	STRPU_19399	NEMVE02937, NEMVE18790
OG0004280	STRPU_16617	NEMVE06242
OG0004281	STRPU_03363	NEMVE01299, NEMVE02877
OG0004282	STRPU_24365	NEMVE15059
OG0004284	STRPU_10181	NEMVE10541
OG0004285	STRPU_09806	NEMVE13116
OG0004286	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778	NEMVE09457, NEMVE02864
OG0004287	STRPU_20550	NEMVE10700
OG0004288	STRPU_25897	NEMVE18710
OG0004289	STRPU_20972	NEMVE18867
OG0004290	STRPU_25362	NEMVE01915
OG0004291	STRPU_21078	NEMVE06141
OG0004292	STRPU_18201	NEMVE11084
OG0004295	STRPU_18784	NEMVE08615
OG0004296	STRPU_04115	NEMVE21716
OG0004297	STRPU_20036	NEMVE05511
OG0004298	STRPU_00904, STRPU_23030	NEMVE18586
OG0004299	STRPU_05475	NEMVE07833
OG0004300	STRPU_21999	NEMVE08965
OG0004301	STRPU_02519, STRPU_15137	NEMVE15665
OG0004302	STRPU_14723	NEMVE13868
OG0004303	STRPU_06629	NEMVE14939, NEMVE00925
OG0004304	STRPU_10222	NEMVE02041
OG0004305	STRPU_10897, STRPU_10895	NEMVE07351, NEMVE23119, NEMVE14272
OG0004306	STRPU_00569, STRPU_07534	NEMVE02836
OG0004307	STRPU_08356	NEMVE14393
OG0004308	STRPU_17528	NEMVE20752
OG0004309	STRPU_11289	NEMVE21890
OG0004310	STRPU_22930	NEMVE21788
OG0004312	STRPU_26183	NEMVE14123
OG0004313	STRPU_14247	NEMVE22183
OG0004314	STRPU_19410	NEMVE10498
OG0004315	STRPU_09779	NEMVE18139
OG0004316	STRPU_16713	NEMVE13067
OG0004317	STRPU_14184	NEMVE21704, NEMVE16794
OG0004318	STRPU_08553	NEMVE17782, NEMVE25004
OG0004319	STRPU_11528	NEMVE06670
OG0004320	STRPU_06054	NEMVE20738, NEMVE18734
OG0004321	STRPU_04553	NEMVE19590
OG0004322	STRPU_07127	NEMVE08718, NEMVE05406
OG0004323	STRPU_17059, STRPU_17055, STRPU_17053, STRPU_17057	NEMVE00970
OG0004324	STRPU_24904	NEMVE07951
OG0004325	STRPU_13245	NEMVE14783
OG0004327	STRPU_24331, STRPU_05772	NEMVE10956
OG0004328	STRPU_24297	NEMVE25033
OG0004329	STRPU_09615	NEMVE14876
OG0004330	STRPU_21871	NEMVE01493
OG0004331	STRPU_21658, STRPU_21723	NEMVE22843, NEMVE02042
OG0004332	STRPU_03284, STRPU_03249	NEMVE14173
OG0004333	STRPU_24897	NEMVE02002
OG0004334	STRPU_18166, STRPU_18150	NEMVE13239
OG0004335	STRPU_05371	NEMVE03938
OG0004338	STRPU_05398	NEMVE13087
OG0004339	STRPU_14320	NEMVE18494, NEMVE24915
OG0004340	STRPU_08486	NEMVE17425
OG0004341	STRPU_09085, STRPU_02058	NEMVE15556
OG0004341	STRPU_02059, STRPU_09086	NEMVE05259
OG0004342	STRPU_05762	NEMVE23268
OG0004343	STRPU_05384	NEMVE01964
OG0004344	STRPU_22062	NEMVE02635
OG0004345	STRPU_19863, STRPU_19890	NEMVE06527
OG0004346	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651	NEMVE13974
OG0004347	STRPU_02516, STRPU_15134	NEMVE25932
OG0004348	STRPU_06508	NEMVE25252
OG0004349	STRPU_23509	NEMVE22471
OG0004350	STRPU_16900	NEMVE13828
OG0004351	STRPU_10892	NEMVE00918
OG0004352	STRPU_10734	NEMVE24736
OG0004353	STRPU_10473	NEMVE13665
OG0004354	STRPU_03448	NEMVE20729, NEMVE09507
OG0004355	STRPU_24976	NEMVE10193
OG0004356	STRPU_16141, STRPU_16134	NEMVE00913
OG0004357	STRPU_07481	NEMVE08918
OG0004358	STRPU_23362	NEMVE08331
OG0004359	STRPU_23834, STRPU_23872	NEMVE11194, NEMVE05627
OG0004360	STRPU_24625	NEMVE21274, NEMVE08954
OG0004361	STRPU_12471	NEMVE02934
OG0004362	STRPU_01645, STRPU_11982	NEMVE06585
OG0004363	STRPU_03832, STRPU_04504	NEMVE20708
OG0004364	STRPU_21818	NEMVE22420, NEMVE15837
OG0004365	STRPU_21985	NEMVE13126
OG0004366	STRPU_25733	NEMVE01469
OG0004367	STRPU_21494, STRPU_21485	NEMVE25724, NEMVE16633, NEMVE21869
OG0004368	STRPU_19467	NEMVE24990
OG0004369	STRPU_19645, STRPU_19675	NEMVE10451
OG0004370	STRPU_06731	NEMVE13399, NEMVE21469
OG0004372	STRPU_18914	NEMVE00915, NEMVE20036
OG0004373	STRPU_18651	NEMVE14057, NEMVE19923
OG0004374	STRPU_14956, STRPU_14987	NEMVE23199, NEMVE20953
OG0004375	STRPU_21903	NEMVE20939, NEMVE22727
OG0004376	STRPU_14838	NEMVE09342
OG0004377	STRPU_13587, STRPU_01605	NEMVE23502
OG0004378	STRPU_14220	NEMVE08774
OG0004379	STRPU_12632	NEMVE13525
OG0004380	STRPU_04047	NEMVE13704
OG0004381	STRPU_27030	NEMVE00013, NEMVE20297
OG0004383	STRPU_20811	NEMVE23000
OG0004384	STRPU_21328	NEMVE10110
OG0004385	STRPU_20019	NEMVE05533
OG0004388	STRPU_07888	NEMVE10684
OG0004389	STRPU_18432, STRPU_18475	NEMVE25116
OG0004390	STRPU_20364	NEMVE18831
OG0004391	STRPU_04771	NEMVE25027
OG0004392	STRPU_04849	NEMVE06757
OG0004393	STRPU_10284	NEMVE03424
OG0004394	STRPU_05865	NEMVE13031
OG0004395	STRPU_23960, STRPU_23934	NEMVE01603, NEMVE20434
OG0004396	STRPU_10960	NEMVE14513
OG0004398	STRPU_14743	NEMVE08807
OG0004399	STRPU_23354	NEMVE06137
OG0004400	STRPU_24835	NEMVE09297
OG0004401	STRPU_22184	NEMVE15063
OG0004402	STRPU_05533, STRPU_05593	NEMVE14293
OG0004403	STRPU_22439	NEMVE13305
OG0004404	STRPU_03631	NEMVE14747
OG0004405	STRPU_09173, STRPU_02136	NEMVE21826
OG0004406	STRPU_20717	NEMVE07905
OG0004407	STRPU_21160, STRPU_21168, STRPU_21169	NEMVE01541
OG0004408	STRPU_06859, STRPU_06855	NEMVE12839
OG0004409	STRPU_21996	NEMVE24584
OG0004413	STRPU_23910	NEMVE00900
OG0004414	STRPU_24538, STRPU_24539	NEMVE23559
OG0004415	STRPU_13688, STRPU_02388	NEMVE22453
OG0004417	STRPU_19276, STRPU_00411	NEMVE05869
OG0004418	STRPU_12510, STRPU_12484	NEMVE17982
OG0004419	STRPU_09977, STRPU_09954	NEMVE11160
OG0004420	STRPU_11444	NEMVE10078
OG0004423	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928	NEMVE08914
OG0004424	STRPU_23668, STRPU_23642	NEMVE02966
OG0004425	STRPU_24641	NEMVE23884
OG0004426	STRPU_20530, STRPU_20532	NEMVE14125
OG0004457	STRPU_25739	NEMVE03055
OG0004458	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757	NEMVE16941
OG0004459	STRPU_09571	NEMVE07035
OG0004460	STRPU_26151	NEMVE18796
OG0004462	STRPU_06172	NEMVE13727
OG0004463	STRPU_15084	NEMVE14756
OG0004465	STRPU_07028	NEMVE21926
OG0004467	STRPU_15008	NEMVE02056
OG0004468	STRPU_15279	NEMVE08237
OG0004471	STRPU_23984	NEMVE04795
OG0004472	STRPU_10341	NEMVE00917
OG0004473	STRPU_17247	NEMVE18185
OG0004473	STRPU_17245, STRPU_17246	NEMVE18186
OG0004474	STRPU_11443	NEMVE07662
OG0004475	STRPU_02128	NEMVE08034
OG0004476	STRPU_05459	NEMVE06718
OG0004478	STRPU_25354	NEMVE22692
OG0004479	STRPU_25490	NEMVE01055
OG0004480	STRPU_03305	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756
OG0004481	STRPU_27176	NEMVE25241
OG0004482	STRPU_22933, STRPU_22934	NEMVE04942
OG0004483	STRPU_22442	NEMVE22140
OG0004484	STRPU_11038, STRPU_00376	NEMVE13818
OG0004486	STRPU_25549, STRPU_00815	NEMVE14675
OG0004487	STRPU_05739	NEMVE11590
OG0004488	STRPU_26430	NEMVE08819
OG0004489	STRPU_01983, STRPU_22823	NEMVE22535
OG0004490	STRPU_10416	NEMVE03491
OG0004491	STRPU_26194	NEMVE23478
OG0004492	STRPU_14985, STRPU_14954	NEMVE13230
OG0004493	STRPU_17332, STRPU_17354, STRPU_17317	NEMVE10267
OG0004494	STRPU_08650	NEMVE01991, NEMVE12026
OG0004495	STRPU_20165, STRPU_20159	NEMVE18943
OG0004497	STRPU_25842	NEMVE00899
OG0004498	STRPU_25250	NEMVE10128
OG0004499	STRPU_21553	NEMVE21044, NEMVE07898
OG0004500	STRPU_07478	NEMVE13883
OG0004501	STRPU_16986	NEMVE10634
OG0004502	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182	NEMVE17968, NEMVE07577
OG0004503	STRPU_05123, STRPU_05048	NEMVE12347, NEMVE05528
OG0004505	STRPU_24031, STRPU_02633	NEMVE13485
OG0004506	STRPU_09238	NEMVE15612
OG0004507	STRPU_26831	NEMVE21959
OG0004508	STRPU_12775, STRPU_02362	NEMVE13524
OG0004509	STRPU_20073, STRPU_19808, STRPU_00760	NEMVE14984
OG0004510	STRPU_05336	NEMVE07681
OG0004511	STRPU_25065	NEMVE23558
OG0004512	STRPU_21468	NEMVE05081
OG0004513	STRPU_24975	NEMVE22677
OG0004514	STRPU_14566	NEMVE19912, NEMVE25850
OG0004515	STRPU_09715, STRPU_09759	NEMVE16698
OG0004516	STRPU_15095	NEMVE01959
OG0004517	STRPU_08537	NEMVE09567
OG0004518	STRPU_20077, STRPU_20104	NEMVE05509
OG0004519	STRPU_23291	NEMVE01745
OG0004520	STRPU_06769	NEMVE23460
OG0004521	STRPU_15629, STRPU_15616	NEMVE25173, NEMVE25174, NEMVE02614
OG0004522	STRPU_08002	NEMVE10390
OG0004523	STRPU_26732	NEMVE24572
OG0004524	STRPU_18681	NEMVE23429
OG0004525	STRPU_08186	NEMVE09848
OG0004526	STRPU_19898, STRPU_19872	NEMVE00195
OG0004527	STRPU_08149	NEMVE09810
OG0004529	STRPU_24902	NEMVE14754
OG0004530	STRPU_05253, STRPU_05269	NEMVE14962
OG0004531	STRPU_05466	NEMVE13941
OG0004532	STRPU_09265	NEMVE06307
OG0004534	STRPU_04976	NEMVE06444
OG0004535	STRPU_20971	NEMVE14895
OG0004536	STRPU_07016	NEMVE24546
OG0004537	STRPU_20100, STRPU_20122	NEMVE06806, NEMVE06793
OG0004538	STRPU_21077	NEMVE11904, NEMVE14557
OG0004539	STRPU_00731, STRPU_20735	NEMVE06340
OG0004540	STRPU_24633	NEMVE14340
OG0004541	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409	NEMVE09057, NEMVE10568
OG0004542	STRPU_12852, STRPU_12862	NEMVE22875
OG0004543	STRPU_22430	NEMVE15333
OG0004544	STRPU_22295	NEMVE13619
OG0004545	STRPU_18557	NEMVE09905
OG0004546	STRPU_20037	NEMVE24991
OG0004548	STRPU_20408	NEMVE24852
OG0004549	STRPU_12502, STRPU_00638, STRPU_12501	NEMVE23165
OG0004550	STRPU_11539	NEMVE24073
OG0004551	STRPU_13302	NEMVE05944
OG0004552	STRPU_06150	NEMVE14503
OG0004553	STRPU_17878	NEMVE24685
OG0004554	STRPU_16784	NEMVE24554, NEMVE20303
OG0004555	STRPU_25721	NEMVE05464
OG0004557	STRPU_13516	NEMVE22368
OG0004558	STRPU_00553, STRPU_10690	NEMVE07860, NEMVE19747
OG0004559	STRPU_01434, STRPU_08736	NEMVE09979
OG0004560	STRPU_06539, STRPU_06561	NEMVE20612
OG0004561	STRPU_06803	NEMVE09729
OG0004562	STRPU_22689, STRPU_23600, STRPU_23601, STRPU_23602, STRPU_23603, STRPU_23599, STRPU_23295	NEMVE10816
OG0004563	STRPU_12094	NEMVE13109, NEMVE21039
OG0004564	STRPU_20730, STRPU_00727	NEMVE10745
OG0004565	STRPU_21813	NEMVE09490
OG0004566	STRPU_07797	NEMVE05423
OG0004567	STRPU_24575	NEMVE08979
OG0004568	STRPU_20635	NEMVE02936
OG0004569	STRPU_15605, STRPU_02203	NEMVE11455, NEMVE25874
OG0004570	STRPU_21345	NEMVE09472
OG0004571	STRPU_00500, STRPU_15931	NEMVE12245
OG0004572	STRPU_25507, STRPU_08793	NEMVE09747
OG0004573	STRPU_15071	NEMVE10987, NEMVE20146
OG0004574	STRPU_12120, STRPU_12154	NEMVE20279, NEMVE11028
OG0004576	STRPU_09627	NEMVE24443
OG0004577	STRPU_26190	NEMVE25631
OG0004578	STRPU_19395	NEMVE22684
OG0004579	STRPU_22367	NEMVE14497
OG0004580	STRPU_11267, STRPU_11229	NEMVE01972, NEMVE13068, NEMVE12045
OG0004581	STRPU_06299, STRPU_06345	NEMVE20283, NEMVE10061
OG0004582	STRPU_18765	NEMVE02471, NEMVE09353
OG0004583	STRPU_07152	NEMVE13969
OG0004584	STRPU_16995	NEMVE24702
OG0004585	STRPU_25453	NEMVE22328
OG0004587	STRPU_05894	NEMVE04673
OG0004588	STRPU_15207, STRPU_15264	NEMVE13733, NEMVE18431
OG0004589	STRPU_14409	NEMVE22288
OG0004590	STRPU_02506, STRPU_15126	NEMVE25895, NEMVE18908
OG0004591	STRPU_08487, STRPU_02185, STRPU_09222	NEMVE22517
OG0004592	STRPU_16297, STRPU_16316	NEMVE04397
OG0004593	STRPU_09569	NEMVE14593
OG0004594	STRPU_01638, STRPU_11974	NEMVE14570
OG0004595	STRPU_22021	NEMVE23888
OG0004596	STRPU_15814, STRPU_15861	NEMVE03724
OG0004596	STRPU_15860	NEMVE14349
OG0004598	STRPU_24226	NEMVE02671
OG0004599	STRPU_22193	NEMVE14260, NEMVE17942
OG0004600	STRPU_19612, STRPU_19703, STRPU_19613	NEMVE18939
OG0004601	STRPU_20311	NEMVE24185
OG0004602	STRPU_02109, STRPU_09139	NEMVE14888
OG0004603	STRPU_08936	NEMVE10302
OG0004605	STRPU_08470	NEMVE13200
OG0004606	STRPU_24552	NEMVE10087
OG0004608	STRPU_21130	NEMVE24939
OG0004609	STRPU_14843	NEMVE13242
OG0004610	STRPU_26960	NEMVE14987
OG0004611	STRPU_19068	NEMVE16538
OG0004612	STRPU_22551	NEMVE06661
OG0004613	STRPU_23508	NEMVE14649, NEMVE02540
OG0004614	STRPU_21766, STRPU_21702	NEMVE16785
OG0004616	STRPU_24959	NEMVE13537
OG0004617	STRPU_11791	NEMVE23874
OG0004618	STRPU_05168, STRPU_05089	NEMVE08467, NEMVE02644, NEMVE08128
OG0004619	STRPU_13721	NEMVE14883, NEMVE00286
OG0004620	STRPU_25631	NEMVE24417
OG0004621	STRPU_23746	NEMVE15548
OG0004622	STRPU_25019	NEMVE18062, NEMVE01350
OG0004623	STRPU_15918	NEMVE23629, NEMVE12720
OG0004624	STRPU_01216	NEMVE19519
OG0004625	STRPU_14762, STRPU_14761, STRPU_02562	NEMVE07306
OG0004626	STRPU_26240, STRPU_02827	NEMVE03566, NEMVE12350
OG0004627	STRPU_06756, STRPU_06778	NEMVE14505
OG0004628	STRPU_22771, STRPU_01930	NEMVE21690
OG0004629	STRPU_19582	NEMVE05013
OG0004631	STRPU_19286, STRPU_00400	NEMVE10220
OG0004632	STRPU_22256	NEMVE13130
OG0004633	STRPU_10593	NEMVE14514, NEMVE14238
OG0004634	STRPU_11068	NEMVE04611
OG0004635	STRPU_03202	NEMVE12750, NEMVE15016
OG0004638	STRPU_20070	NEMVE22582
OG0004639	STRPU_19843	NEMVE18292
OG0004640	STRPU_07528	NEMVE08804
OG0004641	STRPU_02602, STRPU_19925	NEMVE11881, NEMVE13912, NEMVE08629
OG0004642	STRPU_25278	NEMVE16068
OG0004643	STRPU_06998, STRPU_06982	NEMVE01855
OG0004644	STRPU_20458	NEMVE25830
OG0004646	STRPU_26956	NEMVE06022
OG0004647	STRPU_26907	NEMVE18102
OG0004648	STRPU_26366	NEMVE14967
OG0004649	STRPU_14306	NEMVE13434
OG0004650	STRPU_25012	NEMVE15292
OG0004651	STRPU_15638	NEMVE14682
OG0004652	STRPU_07001, STRPU_06984	NEMVE06739
OG0004654	STRPU_01730, STRPU_16755	NEMVE23143
OG0004655	STRPU_12453	NEMVE09086, NEMVE00666
OG0004656	STRPU_27342, STRPU_27341	NEMVE08568
OG0004657	STRPU_10556	NEMVE07292
OG0004658	STRPU_17373	NEMVE13379
OG0004659	STRPU_23697	NEMVE07785, NEMVE00194, NEMVE11615
OG0004662	STRPU_21060, STRPU_20817	NEMVE14599
OG0004663	STRPU_15121, STRPU_02502	NEMVE13231
OG0004664	STRPU_06426	NEMVE19719
OG0004665	STRPU_13736	NEMVE04963
OG0004666	STRPU_26004	NEMVE14432
OG0004667	STRPU_22632	NEMVE25294
OG0004669	STRPU_00267, STRPU_03175	NEMVE14751
OG0004670	STRPU_24120, STRPU_24116, STRPU_24111	NEMVE13348
OG0004671	STRPU_14675	NEMVE15017
OG0004672	STRPU_25247	NEMVE04927
OG0004673	STRPU_13830	NEMVE22141
OG0004674	STRPU_19075	NEMVE15105
OG0004675	STRPU_08042	NEMVE19531, NEMVE12308
OG0004676	STRPU_21235	NEMVE06939
OG0004677	STRPU_21463	NEMVE01225
OG0004678	STRPU_19781, STRPU_00789	NEMVE09441
OG0004681	STRPU_15387	NEMVE17985
OG0004682	STRPU_01134, STRPU_18312	NEMVE16012
OG0004683	STRPU_21453	NEMVE10379
OG0004684	STRPU_20897, STRPU_20861	NEMVE15028
OG0004685	STRPU_14434, STRPU_14451	NEMVE13564, NEMVE20938
OG0004687	STRPU_23891	NEMVE11074
OG0004689	STRPU_22566, STRPU_16695	NEMVE03524, NEMVE16970
OG0004689	STRPU_15579, STRPU_02224	NEMVE10990
OG0004690	STRPU_22103	NEMVE07181
OG0004691	STRPU_21357	NEMVE07925
OG0004692	STRPU_21508	NEMVE09659, NEMVE11678
OG0004694	STRPU_08867, STRPU_00954	NEMVE22054
OG0004695	STRPU_07856, STRPU_07854	NEMVE08241
OG0004696	STRPU_04321, STRPU_04291	NEMVE00069, NEMVE00975
OG0004697	STRPU_05810	NEMVE04721
OG0004698	STRPU_08348	NEMVE24810
OG0004699	STRPU_14477	NEMVE08956
OG0004700	STRPU_08419	NEMVE22202
OG0004703	STRPU_14615, STRPU_14633	NEMVE23725
OG0004704	STRPU_18171	NEMVE25098
OG0004705	STRPU_04948	NEMVE13269
OG0004706	STRPU_22080	NEMVE23038
OG0004707	STRPU_05595, STRPU_05535	NEMVE00940
OG0004708	STRPU_14404	NEMVE22362
OG0004710	STRPU_19587	NEMVE13936
OG0004711	STRPU_15942, STRPU_00504	NEMVE22209
OG0004728	STRPU_25586	NEMVE24238
OG0004729	STRPU_14752	NEMVE11013
OG0004730	STRPU_27294	NEMVE14157
OG0004731	STRPU_08026, STRPU_02031	NEMVE24589
OG0004733	STRPU_26994	NEMVE08830
OG0004735	STRPU_15708	NEMVE05167
OG0004736	STRPU_05869	NEMVE25990
OG0004739	STRPU_08689	NEMVE15022
OG0004740	STRPU_20673	NEMVE13094
OG0004744	STRPU_00309, STRPU_08592	NEMVE21304, NEMVE02941
OG0004746	STRPU_12221, STRPU_12223	NEMVE06678
OG0004747	STRPU_26212	NEMVE25622
OG0004748	STRPU_26332	NEMVE24482, NEMVE00840
OG0004749	STRPU_26258	NEMVE21861
OG0004750	STRPU_24143	NEMVE25690, NEMVE18048, NEMVE16581
OG0004751	STRPU_21709, STRPU_21645	NEMVE23997
OG0004752	STRPU_12476	NEMVE07471
OG0004753	STRPU_10592	NEMVE00501
OG0004754	STRPU_08649	NEMVE10627, NEMVE24818
OG0004755	STRPU_05953	NEMVE14496
OG0004756	STRPU_24829	NEMVE14252
OG0004757	STRPU_24845	NEMVE05633
OG0004758	STRPU_25553, STRPU_00818	NEMVE11732, NEMVE05918
OG0004759	STRPU_21118	NEMVE05670
OG0004760	STRPU_09566	NEMVE22531
OG0004762	STRPU_11440, STRPU_14746	NEMVE23213
OG0004763	STRPU_03310	NEMVE14983
OG0004764	STRPU_00681, STRPU_18946	NEMVE10488
