Orthogroup	STRPU_ok	CAEEL
OG0004269	STRPU_09466	CAEEL07842
OG0004270	STRPU_27064	CAEEL02066
OG0004271	STRPU_21998	CAEEL10494
OG0004273	STRPU_08464	CAEEL04799
OG0004274	STRPU_25495	CAEEL05009
OG0004277	STRPU_17561, STRPU_17589	CAEEL06545
OG0004278	STRPU_26571	CAEEL07238
OG0004280	STRPU_16617	CAEEL16211, CAEEL16212
OG0004282	STRPU_24365	CAEEL18359, CAEEL13638
OG0004283	STRPU_05367	CAEEL08314
OG0004284	STRPU_10181	CAEEL08527
OG0004285	STRPU_09806	CAEEL01238
OG0004288	STRPU_25897	CAEEL01059
OG0004289	STRPU_20972	CAEEL02984
OG0004290	STRPU_25362	CAEEL02030
OG0004291	STRPU_21078	CAEEL04748
OG0004292	STRPU_18201	CAEEL15301
OG0004294	STRPU_11546	CAEEL04571
OG0004295	STRPU_18784	CAEEL03919
OG0004297	STRPU_20036	CAEEL19228
OG0004299	STRPU_05475	CAEEL07283
OG0004301	STRPU_02519, STRPU_15137	CAEEL07551
OG0004302	STRPU_14723	CAEEL07295
OG0004303	STRPU_06629	CAEEL12783
OG0004304	STRPU_10222	CAEEL17137
OG0004305	STRPU_10897, STRPU_10895	CAEEL02874
OG0004307	STRPU_08356	CAEEL00090
OG0004308	STRPU_17528	CAEEL00320
OG0004309	STRPU_11289	CAEEL13877
OG0004310	STRPU_22930	CAEEL02565
OG0004312	STRPU_26183	CAEEL05846
OG0004314	STRPU_19410	CAEEL00001
OG0004316	STRPU_16713	CAEEL10340
OG0004317	STRPU_14184	CAEEL07185
OG0004321	STRPU_04553	CAEEL11975
OG0004324	STRPU_24904	CAEEL07830
OG0004328	STRPU_24297	CAEEL00916
OG0004329	STRPU_09615	CAEEL16040
OG0004330	STRPU_21871	CAEEL15513
OG0004331	STRPU_21658, STRPU_21723	CAEEL11038
OG0004332	STRPU_03284, STRPU_03249	CAEEL19699
OG0004333	STRPU_24897	CAEEL19900
OG0004334	STRPU_18166, STRPU_18150	CAEEL04372
OG0004335	STRPU_05371	CAEEL09206
OG0004337	STRPU_01557, STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400	CAEEL11698, CAEEL01133
OG0004338	STRPU_05398	CAEEL07793
OG0004344	STRPU_22062	CAEEL16267
OG0004345	STRPU_19863, STRPU_19890	CAEEL06934
OG0004348	STRPU_06508	CAEEL08518
OG0004349	STRPU_23509	CAEEL06923, CAEEL06922
OG0004350	STRPU_16900	CAEEL01588
OG0004351	STRPU_10892	CAEEL08854
OG0004353	STRPU_10473	CAEEL03078
OG0004355	STRPU_24976	CAEEL17139
OG0004356	STRPU_16141, STRPU_16134	CAEEL10602
OG0004357	STRPU_07481	CAEEL01908
OG0004358	STRPU_23362	CAEEL10874
OG0004359	STRPU_23834, STRPU_23872	CAEEL05118
OG0004360	STRPU_24625	CAEEL08760
OG0004362	STRPU_01645, STRPU_11982	CAEEL01360
OG0004364	STRPU_21818	CAEEL05913
OG0004365	STRPU_21985	CAEEL00507
OG0004368	STRPU_19467	CAEEL20084
OG0004369	STRPU_19645, STRPU_19675	CAEEL08210
OG0004370	STRPU_06731	CAEEL03244, CAEEL09918
OG0004372	STRPU_18914, STRPU_18915, STRPU_18879	CAEEL05609
OG0004373	STRPU_18651	CAEEL05891
OG0004374	STRPU_14956, STRPU_14987	CAEEL07100
OG0004376	STRPU_14838	CAEEL08383
OG0004377	STRPU_13587, STRPU_01605	CAEEL07838
OG0004378	STRPU_14220	CAEEL08612
OG0004379	STRPU_12632	CAEEL06174
OG0004380	STRPU_04047	CAEEL04195
OG0004381	STRPU_27030	CAEEL00194
OG0004382	STRPU_26803	CAEEL06795
OG0004388	STRPU_07888	CAEEL02922
OG0004390	STRPU_20364	CAEEL10569
OG0004391	STRPU_04771	CAEEL09690
OG0004392	STRPU_04849	CAEEL11311, CAEEL11312
OG0004393	STRPU_10284	CAEEL19535
OG0004394	STRPU_05865	CAEEL00556
OG0004396	STRPU_10960	CAEEL05746
OG0004398	STRPU_14743	CAEEL09179
OG0004399	STRPU_23354	CAEEL12106
OG0004401	STRPU_00105, STRPU_22184	CAEEL08851
OG0004402	STRPU_05533, STRPU_05593	CAEEL07455
OG0004403	STRPU_22439	CAEEL00967
OG0004404	STRPU_03631	CAEEL00266
OG0004407	STRPU_21160, STRPU_21168, STRPU_21169	CAEEL15656
OG0004409	STRPU_21996	CAEEL18900
OG0004417	STRPU_19276, STRPU_00411	CAEEL04605
OG0004419	STRPU_09977, STRPU_09954	CAEEL07142
OG0004423	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	STRPU_24641	CAEEL04267
OG0004426	STRPU_20530, STRPU_20532	CAEEL06644
OG0004459	STRPU_09571	CAEEL09113
OG0004460	STRPU_26151	CAEEL05618, CAEEL12160
OG0004462	STRPU_06172	CAEEL07505
OG0004465	STRPU_07028	CAEEL14659
OG0004467	STRPU_15008	CAEEL08802
OG0004468	STRPU_15279	CAEEL08068, CAEEL00974
OG0004471	STRPU_23984	CAEEL07653
OG0004472	STRPU_10341	CAEEL02040
OG0004474	STRPU_11443	CAEEL04978, CAEEL19704
OG0004476	STRPU_05459	CAEEL09485
OG0004477	STRPU_26944	CAEEL01083
OG0004479	STRPU_25490	CAEEL01982
OG0004481	STRPU_27176	CAEEL01863
OG0004484	STRPU_11038, STRPU_00376	CAEEL03718, CAEEL03716
OG0004486	STRPU_25549, STRPU_00815	CAEEL02086
OG0004487	STRPU_05739	CAEEL04119
OG0004489	STRPU_01983, STRPU_22823	CAEEL07471
OG0004490	STRPU_10416	CAEEL15483
OG0004492	STRPU_14985, STRPU_14954	CAEEL12152, CAEEL01223
OG0004493	STRPU_17332, STRPU_17354, STRPU_17317	CAEEL07084
OG0004494	STRPU_08650	CAEEL06691
OG0004495	STRPU_20165, STRPU_20159	CAEEL00990
OG0004496	STRPU_19920	CAEEL17616
OG0004498	STRPU_25250	CAEEL07493
OG0004500	STRPU_07478	CAEEL07302, CAEEL06408
OG0004501	STRPU_16986	CAEEL02204
OG0004505	STRPU_24031, STRPU_02633	CAEEL02342, CAEEL10487
OG0004506	STRPU_09238	CAEEL09652
OG0004507	STRPU_26831	CAEEL02892
OG0004509	STRPU_20073, STRPU_19808, STRPU_00760	CAEEL08073, CAEEL06714
OG0004511	STRPU_25065	CAEEL00625
OG0004513	STRPU_24975	CAEEL02074
OG0004514	STRPU_14566	CAEEL07361
OG0004516	STRPU_15095	CAEEL02959, CAEEL09798
OG0004517	STRPU_08537	CAEEL19843
OG0004518	STRPU_20077, STRPU_20104	CAEEL18955
OG0004519	STRPU_23291	CAEEL09657
OG0004520	STRPU_06769	CAEEL04837
OG0004523	STRPU_26732	CAEEL05687
OG0004525	STRPU_08186	CAEEL03911
OG0004526	STRPU_19898, STRPU_19872	CAEEL07101
OG0004532	STRPU_09265	CAEEL10922
OG0004533	STRPU_22451	CAEEL01233
OG0004535	STRPU_20971	CAEEL05920
OG0004538	STRPU_21077	CAEEL15076
OG0004539	STRPU_00731, STRPU_20735	CAEEL15237
OG0004542	STRPU_12852, STRPU_12862	CAEEL08914
OG0004543	STRPU_22430	CAEEL06797
OG0004544	STRPU_22295	CAEEL10954
OG0004545	STRPU_18557	CAEEL06229
OG0004546	STRPU_20037	CAEEL12390
OG0004548	STRPU_20408	CAEEL05049
OG0004551	STRPU_13302	CAEEL07605
OG0004552	STRPU_06150	CAEEL14818
OG0004554	STRPU_16784	CAEEL12132
OG0004555	STRPU_25721	CAEEL01286
OG0004557	STRPU_13516	CAEEL19316
OG0004559	STRPU_01434, STRPU_08736	CAEEL01667
OG0004563	STRPU_12094	CAEEL05628
OG0004564	STRPU_20730, STRPU_00727	CAEEL15096
OG0004566	STRPU_07797	CAEEL08060
OG0004567	STRPU_24575	CAEEL19136, CAEEL09098
OG0004569	STRPU_15605, STRPU_02203	CAEEL05747
OG0004572	STRPU_25507, STRPU_08793	CAEEL15485
OG0004573	STRPU_15071	CAEEL03080
OG0004574	STRPU_12120, STRPU_12154	CAEEL05144
OG0004577	STRPU_26190	CAEEL02135, CAEEL02134
OG0004579	STRPU_22367	CAEEL12615
OG0004581	STRPU_06299, STRPU_06345	CAEEL20357
OG0004582	STRPU_18765	CAEEL14132
OG0004583	STRPU_07152	CAEEL07667
OG0004584	STRPU_16995	CAEEL07066
OG0004585	STRPU_25453	CAEEL02092
OG0004587	STRPU_05894	CAEEL08366
OG0004588	STRPU_15207, STRPU_15264	CAEEL08586
OG0004589	STRPU_14409	CAEEL09315
OG0004590	STRPU_02506, STRPU_15126	CAEEL07891
OG0004592	STRPU_16297, STRPU_16316	CAEEL05824
OG0004595	STRPU_22021	CAEEL08365
OG0004596	STRPU_15814, STRPU_15861	CAEEL00832
OG0004597	STRPU_20493	CAEEL15344
OG0004598	STRPU_01725	CAEEL03169, CAEEL03477, CAEEL03470, CAEEL03471, CAEEL03624
OG0004598	STRPU_24226	CAEEL02939
OG0004599	STRPU_22193	CAEEL18962
OG0004602	STRPU_02109, STRPU_09139	CAEEL17403
OG0004603	STRPU_08936	CAEEL01453
OG0004606	STRPU_24552	CAEEL07463
OG0004609	STRPU_14843	CAEEL01549, CAEEL18748
OG0004610	STRPU_26960	CAEEL01077
OG0004611	STRPU_19068	CAEEL06872
OG0004612	STRPU_22551	CAEEL17404
OG0004613	STRPU_23508	CAEEL11219
OG0004614	STRPU_21766, STRPU_21702	CAEEL14871
OG0004616	STRPU_24959	CAEEL02677
OG0004618	STRPU_05168, STRPU_05089	CAEEL11221
OG0004619	STRPU_13721	CAEEL07756
OG0004621	STRPU_23746	CAEEL01185
OG0004622	STRPU_25019	CAEEL00340, CAEEL00339
OG0004626	STRPU_26240, STRPU_02827	CAEEL02718
OG0004628	STRPU_22771, STRPU_01930	CAEEL08879
OG0004630	STRPU_17376	CAEEL04593
OG0004631	STRPU_19286, STRPU_00400	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	STRPU_10593	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	STRPU_11068	CAEEL04100
OG0004635	STRPU_03202	CAEEL00310
OG0004639	STRPU_19843	CAEEL10507
OG0004640	STRPU_07528	CAEEL00547
OG0004641	STRPU_02602, STRPU_19925	CAEEL19853
OG0004642	STRPU_25278	CAEEL00483
OG0004643	STRPU_06998, STRPU_06982	CAEEL14114
OG0004644	STRPU_20458	CAEEL03030
OG0004648	STRPU_26366	CAEEL08010
OG0004649	STRPU_14306	CAEEL08731
OG0004652	STRPU_07001, STRPU_06984	CAEEL00605
OG0004654	STRPU_01730, STRPU_16755	CAEEL11750
OG0004655	STRPU_12453	CAEEL08002
OG0004656	STRPU_27342, STRPU_27341	CAEEL20024, CAEEL05907
OG0004657	STRPU_10556	CAEEL03111
OG0004658	STRPU_17373	CAEEL10598, CAEEL10597
OG0004662	STRPU_21060, STRPU_20817	CAEEL07384, CAEEL15414
OG0004663	STRPU_15121, STRPU_02502	CAEEL07711
OG0004664	STRPU_06426	CAEEL14781
OG0004669	STRPU_00267, STRPU_03175	CAEEL16538
OG0004670	STRPU_24120, STRPU_24116, STRPU_24111	CAEEL02555
OG0004671	STRPU_14675	CAEEL07417
OG0004672	STRPU_25247	CAEEL13478, CAEEL04196
OG0004674	STRPU_19075	CAEEL04819
OG0004675	STRPU_08042	CAEEL00752
OG0004677	STRPU_21463	CAEEL15841
OG0004678	STRPU_19781, STRPU_00789	CAEEL08038
OG0004681	STRPU_15387	CAEEL07293
OG0004682	STRPU_01134, STRPU_18312	CAEEL05023
OG0004683	STRPU_21453	CAEEL15952
OG0004684	STRPU_20897, STRPU_20861	CAEEL14663
OG0004685	STRPU_14434, STRPU_14451	CAEEL09080
OG0004687	STRPU_23891	CAEEL14139
OG0004689	STRPU_15579, STRPU_02224	CAEEL04374
OG0004690	STRPU_22103	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	STRPU_21357	CAEEL06746
OG0004694	STRPU_08867, STRPU_00954	CAEEL10169
OG0004697	STRPU_05810	CAEEL08756
OG0004699	STRPU_14477	CAEEL06377
OG0004700	STRPU_08419	CAEEL14721
OG0004703	STRPU_14615, STRPU_14633	CAEEL06877
OG0004705	STRPU_04948	CAEEL07549
OG0004708	STRPU_14404	CAEEL19872
OG0004711	STRPU_15942, STRPU_00504	CAEEL00544
OG0004728	STRPU_25586	CAEEL00538
OG0004730	STRPU_27294	CAEEL07318
OG0004731	STRPU_08026, STRPU_02031	CAEEL07767
OG0004733	STRPU_26994	CAEEL14033
OG0004735	STRPU_15708	CAEEL15164
OG0004738	STRPU_09010	CAEEL01347
OG0004739	STRPU_08689	CAEEL11525, CAEEL11526
OG0004740	STRPU_20673	CAEEL00607
OG0004743	STRPU_13380, STRPU_13403	CAEEL09903
OG0004744	STRPU_00309, STRPU_08592	CAEEL01018
OG0004746	STRPU_12221, STRPU_12223	CAEEL06526, CAEEL06525
OG0004747	STRPU_26212	CAEEL05338
OG0004749	STRPU_26258	CAEEL01493
OG0004752	STRPU_12476	CAEEL01146
OG0004753	STRPU_10592	CAEEL05745
OG0004754	STRPU_08649	CAEEL09862
OG0004756	STRPU_24829	CAEEL04839
OG0004758	STRPU_25553, STRPU_00818	CAEEL07889
OG0004759	STRPU_21118	CAEEL14427
OG0004760	STRPU_09566	CAEEL04521
OG0004763	STRPU_03310	CAEEL09072, CAEEL20382
OG0004764	STRPU_00681, STRPU_18946	CAEEL08826
OG0004765	STRPU_19109	CAEEL05458
OG0004766	STRPU_03594, STRPU_03529	CAEEL11340
OG0004767	STRPU_08127	CAEEL15300
OG0004768	STRPU_05242	CAEEL15484
OG0004769	STRPU_20357	CAEEL12780
OG0004770	STRPU_17911	CAEEL01889
OG0004772	STRPU_02086, STRPU_09117	CAEEL18433
OG0004776	STRPU_14818	CAEEL08387
OG0004781	STRPU_05641, STRPU_05581	CAEEL08433
OG0004784	STRPU_08821	CAEEL12805
OG0004785	STRPU_13970	CAEEL06884
OG0004786	STRPU_13760, STRPU_01488	CAEEL08213
OG0004787	STRPU_11506	CAEEL05444
OG0004789	STRPU_23243	CAEEL02896
OG0004790	STRPU_14311	CAEEL09153
OG0004791	STRPU_03487	CAEEL06281
OG0004792	STRPU_00418, STRPU_14208	CAEEL07537
OG0004793	STRPU_09856	CAEEL04135, CAEEL04136
OG0004794	STRPU_07548, STRPU_00580	CAEEL18384
OG0004795	STRPU_15105, STRPU_02482	CAEEL08472
OG0004797	STRPU_07568, STRPU_07565	CAEEL00938
OG0004805	STRPU_06445, STRPU_06446	CAEEL12139
OG0004808	STRPU_10771	CAEEL02473, CAEEL11207
OG0004811	STRPU_26197	CAEEL01647
OG0004812	STRPU_25055	CAEEL13048, CAEEL18140
OG0004813	STRPU_07605	CAEEL00671
OG0004814	STRPU_13183	CAEEL07145
OG0004815	STRPU_10029	CAEEL20168
OG0004816	STRPU_12652	CAEEL16537
OG0004817	STRPU_23099	CAEEL06643
OG0004818	STRPU_03489	CAEEL19418
OG0004819	STRPU_24434	CAEEL17427
OG0004820	STRPU_18016	CAEEL02793
OG0004822	STRPU_21965	CAEEL08056
OG0004825	STRPU_20038	CAEEL11735
OG0004826	STRPU_20907	CAEEL15579
OG0004828	STRPU_04477	CAEEL10102
OG0004829	STRPU_22610	CAEEL10445
OG0004830	STRPU_26860	CAEEL14471
OG0004832	STRPU_02261, STRPU_17659	CAEEL07284
OG0004833	STRPU_04546	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	STRPU_14491	CAEEL18124
OG0004836	STRPU_14324	CAEEL07499
OG0004837	STRPU_23151	CAEEL17416
OG0004838	STRPU_07707	CAEEL14322
OG0004839	STRPU_18899, STRPU_07667	CAEEL00540
OG0004840	STRPU_19684, STRPU_19632	CAEEL00561
OG0004841	STRPU_26329	CAEEL02557
OG0004842	STRPU_26129	CAEEL15435
OG0004843	STRPU_26133	CAEEL04542
OG0004844	STRPU_09908	CAEEL14096
OG0004849	STRPU_17746	CAEEL05685
OG0004851	STRPU_27358	CAEEL09166
OG0004852	STRPU_20129	CAEEL08142
OG0004853	STRPU_19996	CAEEL20498
OG0004854	STRPU_05257, STRPU_05273	CAEEL02729
OG0004856	STRPU_05076, STRPU_05153	CAEEL19311
OG0004858	STRPU_14635, STRPU_14617	CAEEL09152
OG0004859	STRPU_14015	CAEEL09290
OG0004860	STRPU_18523	CAEEL06108
OG0004862	STRPU_02221, STRPU_15584	CAEEL08490
OG0004863	STRPU_12571	CAEEL15773
OG0004864	STRPU_22370	CAEEL09721, CAEEL09722
OG0004865	STRPU_15150, STRPU_02532	CAEEL07300
OG0004866	STRPU_24876	CAEEL11181
OG0004870	STRPU_09707, STRPU_09751	CAEEL11148
OG0004871	STRPU_14906	CAEEL08934
OG0004873	STRPU_10601	CAEEL10496, CAEEL15348
OG0004874	STRPU_25254	CAEEL06394
OG0004875	STRPU_19031, STRPU_00459	CAEEL02867
OG0004877	STRPU_05767	CAEEL07946, CAEEL07947
OG0004880	STRPU_08112, STRPU_08125	CAEEL10160
OG0004881	STRPU_11343	CAEEL06389
OG0004882	STRPU_25298	CAEEL20468
OG0004884	STRPU_20904, STRPU_20867	CAEEL16735
OG0004885	STRPU_04612	CAEEL05871
OG0004887	STRPU_07672	CAEEL07579
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	CAEEL04283
OG0004890	STRPU_15402	CAEEL07834, CAEEL07833
OG0004891	STRPU_24472	CAEEL20745
OG0004893	STRPU_07546, STRPU_00578	CAEEL00322
OG0004896	STRPU_20031, STRPU_20032	CAEEL17820
OG0004897	STRPU_04569	CAEEL08009
OG0004898	STRPU_02957, STRPU_02944	CAEEL09548
OG0004899	STRPU_05272, STRPU_05256	CAEEL09181
OG0004900	STRPU_14594	CAEEL07133
OG0004901	STRPU_12533	CAEEL20837
OG0004902	STRPU_20496	CAEEL15345
OG0004903	STRPU_25355	CAEEL00424
OG0004904	STRPU_05419	CAEEL09286
OG0004906	STRPU_08937	CAEEL14478
OG0004907	STRPU_21713, STRPU_21649	CAEEL03774, CAEEL04312
OG0004909	STRPU_19605	CAEEL20578
OG0004911	STRPU_08092	CAEEL08171
OG0004913	STRPU_06094	CAEEL04759, CAEEL19345
OG0004917	STRPU_07169	CAEEL02599
OG0004919	STRPU_11465	CAEEL05201
OG0004922	STRPU_26354	CAEEL03541
OG0004923	STRPU_20716	CAEEL07594
OG0004924	STRPU_24409	CAEEL19399, CAEEL02108
OG0004925	STRPU_22883, STRPU_22453	CAEEL12266
OG0004926	STRPU_20004	CAEEL03668
OG0004927	STRPU_21316	CAEEL14292
OG0004928	STRPU_24477	CAEEL00896
OG0004929	STRPU_05006	CAEEL01165
OG0004930	STRPU_16566	CAEEL07601
OG0004931	STRPU_04007, STRPU_04004	CAEEL18664
OG0004932	STRPU_26247	CAEEL13052
OG0004934	STRPU_19905	CAEEL18162
OG0004935	STRPU_19740	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	STRPU_20912	CAEEL15861
OG0004939	STRPU_27301	CAEEL07671
OG0004940	STRPU_07541, STRPU_00573	CAEEL02013
OG0004941	STRPU_22636	CAEEL09039
OG0004944	STRPU_22699	CAEEL11095
OG0004946	STRPU_21591	CAEEL04126
OG0004947	STRPU_23618	CAEEL00845
OG0004952	STRPU_20796	CAEEL16397
OG0004954	STRPU_08007	CAEEL15813
OG0004955	STRPU_13641, STRPU_02423	CAEEL07135
OG0004960	STRPU_27428	CAEEL10532
OG0004961	STRPU_23722	CAEEL08261
OG0004962	STRPU_13744, STRPU_01506	CAEEL12650
OG0004963	STRPU_03338, STRPU_03333	CAEEL02957
OG0004964	STRPU_13973	CAEEL08584
OG0004967	STRPU_25106	CAEEL01452
OG0004968	STRPU_25826	CAEEL01209
OG0004969	STRPU_06009	CAEEL00449
OG0004970	STRPU_17292	CAEEL00883
OG0004972	STRPU_08274	CAEEL09033, CAEEL08011
OG0004973	STRPU_11079	CAEEL04625
OG0004975	STRPU_18856, STRPU_18940	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	STRPU_05919	CAEEL07289
OG0004978	STRPU_05786	CAEEL08000
OG0004979	STRPU_13521	CAEEL08214
OG0004980	STRPU_04372	CAEEL02291
OG0004981	STRPU_16842	CAEEL09447
OG0004982	STRPU_19653, STRPU_19667	CAEEL04257
OG0004983	STRPU_09917	CAEEL20664
OG0004985	STRPU_23754	CAEEL12156
OG0004987	STRPU_04455	CAEEL08200
OG0004988	STRPU_15132, STRPU_02514	CAEEL17794, CAEEL18022
OG0004989	STRPU_11711	CAEEL05203
OG0004991	STRPU_23946, STRPU_23970	CAEEL09801
OG0004993	STRPU_20176, STRPU_19465	CAEEL15309
OG0004996	STRPU_23868, STRPU_23831, STRPU_23867	CAEEL17438, CAEEL11752
OG0004997	STRPU_09760, STRPU_09716	CAEEL04822
OG0004999	STRPU_03693	CAEEL05368
OG0005000	STRPU_23049	CAEEL11120
OG0005002	STRPU_26738, STRPU_26754	CAEEL01672
OG0005003	STRPU_09945	CAEEL01322, CAEEL00099
OG0005007	STRPU_06387	CAEEL00948
OG0005009	STRPU_03273, STRPU_03233	CAEEL18496, CAEEL07665
OG0005010	STRPU_08686	CAEEL16152, CAEEL15693
OG0005014	STRPU_14514	CAEEL11918
OG0005015	STRPU_04597, STRPU_14106	CAEEL11900
OG0005021	STRPU_06173	CAEEL10907, CAEEL20625
OG0005038	STRPU_22415	CAEEL10919
OG0005040	STRPU_17431	CAEEL00444
OG0005044	STRPU_15541	CAEEL18052, CAEEL08925
OG0005045	STRPU_07709	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005048	STRPU_03820, STRPU_03834	CAEEL08395
OG0005049	STRPU_23704	CAEEL05912
OG0005053	STRPU_18810, STRPU_00246	CAEEL05072
OG0005055	STRPU_20766	CAEEL15917
OG0005061	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287	CAEEL06935
OG0005062	STRPU_25112	CAEEL15834
OG0005064	STRPU_24463	CAEEL02804
OG0005067	STRPU_22082	CAEEL09402
OG0005068	STRPU_00380, STRPU_11042	CAEEL06007
OG0005069	STRPU_16032	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	STRPU_05073, STRPU_05149	CAEEL08088
OG0005075	STRPU_21684, STRPU_21749	CAEEL12679, CAEEL12680
OG0005076	STRPU_26988	CAEEL00314
OG0005077	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378	CAEEL03715
OG0005079	STRPU_21868	CAEEL04258
OG0005081	STRPU_25207, STRPU_01890	CAEEL00648
OG0005084	STRPU_22839	CAEEL10424
OG0005086	STRPU_23179	CAEEL10116
OG0005087	STRPU_03641, STRPU_03659	CAEEL00397
OG0005089	STRPU_27106	CAEEL01129
OG0005090	STRPU_01406, STRPU_08757	CAEEL07862
OG0005091	STRPU_05816	CAEEL08585
OG0005092	STRPU_23715	CAEEL10329
OG0005093	STRPU_18070, STRPU_01761	CAEEL01263
OG0005094	STRPU_25375	CAEEL01147
OG0005095	STRPU_02771	CAEEL09367
OG0005096	STRPU_08160	CAEEL01063
OG0005097	STRPU_09221, STRPU_02184	CAEEL03077
OG0005100	STRPU_25922	CAEEL09224
OG0005102	STRPU_08634	CAEEL01712
OG0005104	STRPU_25502	CAEEL06404
OG0005106	STRPU_05329	CAEEL08221
OG0005107	STRPU_11749	CAEEL06519
OG0005108	STRPU_18654	CAEEL17437
OG0005109	STRPU_13972	CAEEL08735
OG0005110	STRPU_08950	CAEEL00788
OG0005111	STRPU_10824	CAEEL06161
OG0005112	STRPU_21803	CAEEL00664
OG0005114	STRPU_10459	CAEEL05264
OG0005117	STRPU_11313, STRPU_11295, STRPU_00042	CAEEL05287
OG0005118	STRPU_24613, STRPU_16759	CAEEL00391
OG0005119	STRPU_10227	CAEEL15595
OG0005120	STRPU_26998	CAEEL00721
OG0005121	STRPU_16484	CAEEL15242
OG0005124	STRPU_21411	CAEEL15904
OG0005125	STRPU_08337	CAEEL18933
OG0005126	STRPU_07740, STRPU_07712	CAEEL01900
OG0005127	STRPU_06156	CAEEL09162
OG0005130	STRPU_05396	CAEEL09169
OG0005131	STRPU_25316	CAEEL04955
OG0005136	STRPU_04572	CAEEL12272
OG0005139	STRPU_17070	CAEEL04623
OG0005140	STRPU_22056	CAEEL11450, CAEEL01348
OG0005142	STRPU_11187	CAEEL08707
OG0005143	STRPU_06139	CAEEL11317
OG0005144	STRPU_19013	CAEEL05847
OG0005146	STRPU_20659	CAEEL10882
OG0005147	STRPU_26497	CAEEL09090
OG0005148	STRPU_27312	CAEEL19830
OG0005149	STRPU_17682	CAEEL00546
OG0005151	STRPU_06556, STRPU_06542	CAEEL07956
OG0005154	STRPU_25292	CAEEL17431, CAEEL17429
OG0005155	STRPU_06008, STRPU_06006	CAEEL00411, CAEEL19156
OG0005157	STRPU_13927, STRPU_13912	CAEEL08876
OG0005158	STRPU_13526	CAEEL08905
OG0005160	STRPU_15358	CAEEL07790
OG0005164	STRPU_12460	CAEEL05870, CAEEL01827, CAEEL00921
OG0005167	STRPU_08958	CAEEL07061
OG0005168	STRPU_21133, STRPU_21135	CAEEL14712
OG0005169	STRPU_20522	CAEEL09655
OG0005171	STRPU_22316, STRPU_22335	CAEEL10803
OG0005172	STRPU_25653	CAEEL02363
OG0005174	STRPU_23674, STRPU_23649	CAEEL08350
OG0005175	STRPU_20816	CAEEL15716
OG0005176	STRPU_15001	CAEEL07557
OG0005178	STRPU_05042, STRPU_05117	CAEEL07469
OG0005179	STRPU_05161, STRPU_05082	CAEEL07168
OG0005180	STRPU_10141, STRPU_10077	CAEEL09248
OG0005181	STRPU_06363	CAEEL07703
OG0005183	STRPU_12444	CAEEL08543
OG0005184	STRPU_05040, STRPU_05114	CAEEL18223
OG0005187	STRPU_00668	CAEEL14730
OG0005188	STRPU_13694, STRPU_02382	CAEEL08965
OG0005191	STRPU_19238	CAEEL05362
OG0005192	STRPU_18718	CAEEL04804
OG0005193	STRPU_17529	CAEEL07091
OG0005194	STRPU_09321, STRPU_09322	CAEEL05882
OG0005196	STRPU_11540	CAEEL01072
OG0005197	STRPU_12346	CAEEL08230
OG0005199	STRPU_24664	CAEEL19265
OG0005200	STRPU_00546, STRPU_10700	CAEEL05998
OG0005201	STRPU_03628	CAEEL04588
OG0005202	STRPU_13331	CAEEL08971
OG0005204	STRPU_19844	CAEEL00557
OG0005205	STRPU_13243	CAEEL18834
OG0005206	STRPU_26942	CAEEL02109
OG0005207	STRPU_09542	CAEEL05270
OG0005209	STRPU_08289	CAEEL12392
OG0005210	STRPU_24954	CAEEL01507
OG0005212	STRPU_08768, STRPU_01390	CAEEL01431
OG0005215	STRPU_03528, STRPU_03593	CAEEL02018
OG0005217	STRPU_23399	CAEEL00519
OG0005221	STRPU_10317	CAEEL13148
OG0005222	STRPU_25871	CAEEL00417
OG0005223	STRPU_13804	CAEEL08867
OG0005224	STRPU_21292	CAEEL11021
OG0005225	STRPU_11466	CAEEL11736
OG0005226	STRPU_06076	CAEEL09365
OG0005228	STRPU_09310	CAEEL02900
OG0005229	STRPU_05943	CAEEL09302
OG0005230	STRPU_26251	CAEEL17555
OG0005231	STRPU_19298, STRPU_01849	CAEEL04101
OG0005232	STRPU_15353	CAEEL14162
OG0005233	STRPU_11354	CAEEL03305
OG0005234	STRPU_11011, STRPU_00350	CAEEL03034
OG0005235	STRPU_23149	CAEEL06659
OG0005237	STRPU_21180	CAEEL01570
OG0005238	STRPU_19979, STRPU_01208, STRPU_19980	CAEEL07258
OG0005239	STRPU_21838	CAEEL15608
OG0005240	STRPU_23382	CAEEL00076
