Orthogroup	STRPU_ok	DANRE
OG0003216	STRPU_02088, STRPU_09119, STRPU_08679	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431
OG0003217	STRPU_18366	DANRE01890, DANRE19010
OG0003218	STRPU_05952	DANRE20503, DANRE20504
OG0003219	STRPU_05483	DANRE15939, DANRE15938, DANRE15940
OG0003220	STRPU_17156	DANRE14233, DANRE10112
OG0003221	STRPU_24811	DANRE15085, DANRE15029, DANRE15030
OG0003222	STRPU_25242	DANRE39352, DANRE12322, DANRE24319
OG0003223	STRPU_08794	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863
OG0003224	STRPU_22186	DANRE21388, DANRE21387, DANRE42645, DANRE01731
OG0003225	STRPU_03637, STRPU_03655	DANRE00960
OG0003226	STRPU_01640, STRPU_11976	DANRE38654
OG0003227	STRPU_09523	DANRE25245, DANRE25246, DANRE25244
OG0003228	STRPU_21707, STRPU_21643	DANRE17723, DANRE17725, DANRE17724, DANRE17726
OG0003229	STRPU_00535, STRPU_15976	DANRE00332
OG0003230	STRPU_09762, STRPU_09718	DANRE04385
OG0003231	STRPU_07607	DANRE02077, DANRE02078, DANRE02079, DANRE02076
OG0003232	STRPU_21304, STRPU_21303	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262
OG0003234	STRPU_08533	DANRE06014
OG0003235	STRPU_22687	DANRE22427, DANRE22430, DANRE22429
OG0003236	STRPU_22602	DANRE19085, DANRE36167, DANRE28793
OG0003237	STRPU_08190	DANRE00737, DANRE00738, DANRE38983, DANRE26541, DANRE26540, DANRE23879
OG0003238	STRPU_01914, STRPU_22758	DANRE12306, DANRE12307
OG0003239	STRPU_26344	DANRE12438, DANRE12437
OG0003240	STRPU_22517	DANRE12312, DANRE12311
OG0003250	STRPU_07632	DANRE17729, DANRE22519, DANRE22517, DANRE22518
OG0003251	STRPU_26207	DANRE14601, DANRE38610
OG0003252	STRPU_20878	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830
OG0003253	STRPU_26823	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185
OG0003254	STRPU_21153	DANRE06282, DANRE19948, DANRE19947
OG0003255	STRPU_22937	DANRE14794
OG0003258	STRPU_11232, STRPU_11270	DANRE22153, DANRE22152
OG0003259	STRPU_04547	DANRE41234
OG0003260	STRPU_18760	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184
OG0003261	STRPU_24777	DANRE26659, DANRE08635, DANRE08637, DANRE08636
OG0003262	STRPU_14217	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985
OG0003263	STRPU_08829	DANRE09441, DANRE09439, DANRE09440
OG0003264	STRPU_07699, STRPU_07685	DANRE23955, DANRE04459, DANRE24677
OG0003265	STRPU_23170	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540
OG0003266	STRPU_03311	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821
OG0003267	STRPU_04175	DANRE03537
OG0003268	STRPU_26201	DANRE14424
OG0003269	STRPU_08663	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417
OG0003270	STRPU_23005, STRPU_00880	DANRE26120, DANRE09021
OG0003271	STRPU_27426	DANRE25960
OG0003272	STRPU_05318	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621
OG0003273	STRPU_21049	DANRE19959
OG0003275	STRPU_25632	DANRE03448, DANRE37102, DANRE37101
OG0003276	STRPU_20467	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841
OG0003277	STRPU_22845	DANRE40517, DANRE40516, DANRE36836
OG0003278	STRPU_20470	DANRE11535, DANRE11534
OG0003279	STRPU_05246	DANRE06635, DANRE06634, DANRE06174
OG0003280	STRPU_03524, STRPU_03588	DANRE08669, DANRE08670
OG0003282	STRPU_09679	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250
OG0003283	STRPU_23176	DANRE30682, DANRE30683
OG0003284	STRPU_24634	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347
OG0003286	STRPU_08482	DANRE30520
OG0003287	STRPU_16133, STRPU_16118	DANRE22777, DANRE18646
OG0003288	STRPU_05660	DANRE06393, DANRE06392, DANRE06391
OG0003289	STRPU_25492	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398
OG0003290	STRPU_19995	DANRE27117, DANRE27116, DANRE37909, DANRE27115, DANRE27118
OG0003291	STRPU_14374	DANRE20382
OG0003293	STRPU_22259	DANRE01751
OG0003294	STRPU_05613, STRPU_05555	DANRE17929, DANRE17930
OG0003295	STRPU_10117, STRPU_10043, STRPU_00141	DANRE03306, DANRE03307, DANRE20248, DANRE20249
OG0003296	STRPU_00434, STRPU_14195	DANRE00126, DANRE33544, DANRE33545, DANRE33543
OG0003297	STRPU_08868, STRPU_00953	DANRE30439, DANRE30438
OG0003298	STRPU_05740	DANRE06755, DANRE06756, DANRE06754
OG0003299	STRPU_19094	DANRE36340
OG0003301	STRPU_16244, STRPU_16205	DANRE08019, DANRE08017, DANRE00994, DANRE05125
OG0003302	STRPU_04486	DANRE06221
OG0003303	STRPU_21624	DANRE28350
OG0003304	STRPU_02452	DANRE10347, DANRE03450
OG0003306	STRPU_23936, STRPU_23962	DANRE43404, DANRE43405
OG0003307	STRPU_04904	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701
OG0003311	STRPU_24433	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049
OG0003314	STRPU_05142, STRPU_05067	DANRE33781, DANRE15776, DANRE15775, DANRE17815
OG0003315	STRPU_24567	DANRE10619
OG0003316	STRPU_00352, STRPU_11013	DANRE26440, DANRE26441
OG0003317	STRPU_09007	DANRE35985, DANRE35986
OG0003318	STRPU_23527	DANRE25493, DANRE22611, DANRE23177, DANRE22612
OG0003319	STRPU_07210	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644
OG0003320	STRPU_09402, STRPU_01555	DANRE41193
OG0003321	STRPU_25433	DANRE02460, DANRE09838, DANRE09837, DANRE09416, DANRE09418, DANRE09417, DANRE02459
OG0003323	STRPU_09684, STRPU_09685	DANRE00405, DANRE00404
OG0003324	STRPU_08869, STRPU_00952	DANRE25742, DANRE25743, DANRE25741
OG0003325	STRPU_04053	DANRE05384
OG0003326	STRPU_09393, STRPU_01566	DANRE11610, DANRE11609, DANRE11611, DANRE19594
OG0003327	STRPU_19769, STRPU_00800	DANRE19103, DANRE26550
OG0003329	STRPU_27327, STRPU_27328	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074
OG0003330	STRPU_27339	DANRE25990, DANRE25989, DANRE25988
OG0003331	STRPU_15371	DANRE08202
OG0003332	STRPU_07786	DANRE27038, DANRE14192, DANRE14193
OG0003335	STRPU_20823	DANRE43040, DANRE43039
OG0003336	STRPU_20291	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677
OG0003337	STRPU_11218, STRPU_11255	DANRE20593
OG0003340	STRPU_24554	DANRE04514, DANRE15040, DANRE15039
OG0003341	STRPU_21771	DANRE16894, DANRE16891, DANRE16893, DANRE16892
OG0003343	STRPU_15384	DANRE07919
OG0003344	STRPU_07542, STRPU_00574	DANRE18124, DANRE18125
OG0003345	STRPU_03496, STRPU_03234, STRPU_03275	DANRE11339, DANRE11338
OG0003347	STRPU_01607, STRPU_13589	DANRE41449, DANRE35758
OG0003348	STRPU_24382	DANRE27276, DANRE27277, DANRE27275, DANRE42542
OG0003349	STRPU_04798, STRPU_04805	DANRE15993, DANRE05369, DANRE04342
OG0003350	STRPU_06152	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114
OG0003351	STRPU_00711, STRPU_22727	DANRE25830, DANRE25831
OG0003351	STRPU_21720, STRPU_21655	DANRE35260, DANRE35261
OG0003352	STRPU_23063, STRPU_00649	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673
OG0003353	STRPU_23410, STRPU_01027	DANRE30791, DANRE30792
OG0003354	STRPU_22433	DANRE29835, DANRE29834
OG0003355	STRPU_04134	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108
OG0003356	STRPU_08703, STRPU_01469	DANRE15474, DANRE30339, DANRE30340, DANRE30341
OG0003357	STRPU_09879	DANRE07394
OG0003358	STRPU_01921, STRPU_22765	DANRE02479, DANRE02478, DANRE02477, DANRE02476
OG0003359	STRPU_12338	DANRE18616, DANRE18617
OG0003360	STRPU_12153, STRPU_12119	DANRE05510, DANRE05508, DANRE05507, DANRE05509
OG0003361	STRPU_21285	DANRE05842, DANRE05843, DANRE05841, DANRE08075
OG0003362	STRPU_05653	DANRE08515, DANRE08516
OG0003364	STRPU_12256	DANRE12639, DANRE29498, DANRE29497, DANRE29496
OG0003365	STRPU_24219, STRPU_01081	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243
OG0003366	STRPU_20477, STRPU_20476, STRPU_20479, STRPU_20478	DANRE04648, DANRE04649
OG0003367	STRPU_02066, STRPU_09093	DANRE31215, DANRE31217, DANRE31216, DANRE25129
OG0003368	STRPU_09309	DANRE00653, DANRE00654, DANRE43081
OG0003369	STRPU_04619	DANRE34344, DANRE05188, DANRE05189, DANRE34343
OG0003370	STRPU_24791	DANRE10592, DANRE15077, DANRE15078, DANRE15079
OG0003372	STRPU_18382	DANRE23620, DANRE04361
OG0003373	STRPU_11782, STRPU_11541, STRPU_11733	DANRE30795, DANRE25514
OG0003374	STRPU_16743, STRPU_01716	DANRE10573, DANRE14737, DANRE12074, DANRE12073
OG0003375	STRPU_27269, STRPU_27284	DANRE39521, DANRE39522
OG0003376	STRPU_09336	DANRE38080, DANRE38083, DANRE38082, DANRE38081
OG0003377	STRPU_12932	DANRE38960, DANRE38961, DANRE38962
OG0003378	STRPU_12591	DANRE12800
OG0003379	STRPU_24222, STRPU_24221, STRPU_01079	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944
OG0003380	STRPU_14745	DANRE00132, DANRE39588, DANRE00756
OG0003381	STRPU_12349	DANRE39290, DANRE39291, DANRE39289
OG0003382	STRPU_00632, STRPU_12505	DANRE26481, DANRE09915
OG0003383	STRPU_23796	DANRE03207, DANRE03208, DANRE29176, DANRE29177
OG0003384	STRPU_01561, STRPU_09397	DANRE16877, DANRE16878, DANRE05733, DANRE00623
OG0003385	STRPU_22039	DANRE23352
OG0003386	STRPU_10904	DANRE26427, DANRE36330
OG0003387	STRPU_00430, STRPU_14199, STRPU_17499, STRPU_17500, STRPU_17502, STRPU_17498, STRPU_17501	DANRE30095
OG0003388	STRPU_04625, STRPU_04647	DANRE03541, DANRE03539, DANRE03540, DANRE11313
OG0003391	STRPU_21082	DANRE05822, DANRE05819, DANRE05820
OG0003392	STRPU_08299	DANRE36118, DANRE36119, DANRE15512
OG0003393	STRPU_17374	DANRE38662, DANRE38661
OG0003394	STRPU_22083	DANRE42576, DANRE42577
OG0003396	STRPU_23105	DANRE25292
OG0003419	STRPU_03427	DANRE37837, DANRE37839, DANRE37838
OG0003420	STRPU_19692, STRPU_19622, STRPU_19693	DANRE18293, DANRE19152
OG0003421	STRPU_05462	DANRE07102, DANRE07103
OG0003422	STRPU_12647	DANRE31337, DANRE31335, DANRE31336
OG0003424	STRPU_08669	DANRE28909
OG0003425	STRPU_27213	DANRE00220, DANRE00221
OG0003426	STRPU_21596	DANRE06294
OG0003428	STRPU_04993	DANRE23616
OG0003429	STRPU_11803	DANRE40348
OG0003430	STRPU_03710	DANRE14092, DANRE09762, DANRE09764, DANRE09763
OG0003431	STRPU_13834	DANRE37082, DANRE37083, DANRE39962
OG0003432	STRPU_24262, STRPU_01043	DANRE39419
OG0003433	STRPU_06151	DANRE00751, DANRE38175, DANRE00750
OG0003434	STRPU_22971	DANRE24886, DANRE24887
OG0003435	STRPU_20684	DANRE17574, DANRE17573, DANRE12047
OG0003437	STRPU_08656, STRPU_08360, STRPU_08658	DANRE03086, DANRE30200, DANRE17039
OG0003439	STRPU_06448	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235
OG0003440	STRPU_05917	DANRE16061, DANRE41627, DANRE41628, DANRE16062, DANRE16060
OG0003441	STRPU_23175	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227
OG0003442	STRPU_05359	DANRE38103, DANRE19200, DANRE02920, DANRE36343
OG0003443	STRPU_21532	DANRE03345, DANRE05497
OG0003445	STRPU_20383	DANRE19529, DANRE19528
OG0003447	STRPU_23990	DANRE31018, DANRE31019
OG0003448	STRPU_25380	DANRE38893
OG0003449	STRPU_08215	DANRE38813
OG0003450	STRPU_04502	DANRE27355
OG0003451	STRPU_18049	DANRE42271
OG0003453	STRPU_15285	DANRE33702, DANRE33701
OG0003454	STRPU_13689, STRPU_02387	DANRE29968, DANRE29967, DANRE09859, DANRE03480
OG0003455	STRPU_21218	DANRE22409
OG0003456	STRPU_08652	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025
OG0003457	STRPU_25059	DANRE24648, DANRE24647, DANRE10726, DANRE10727
OG0003458	STRPU_07419	DANRE13525, DANRE13524
OG0003459	STRPU_21409	DANRE04665, DANRE04666, DANRE11726
OG0003460	STRPU_21209	DANRE11271, DANRE11270
OG0003461	STRPU_12813	DANRE36985, DANRE36984
OG0003462	STRPU_01190, STRPU_19960	DANRE30211
OG0003463	STRPU_21459	DANRE10783, DANRE18440, DANRE18439, DANRE18438
OG0003464	STRPU_08415	DANRE03547, DANRE03548
OG0003465	STRPU_19515	DANRE35168, DANRE35169
OG0003466	STRPU_10203, STRPU_09366, STRPU_09367	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041
OG0003467	STRPU_04466	DANRE14132, DANRE14134, DANRE14133, DANRE14135
OG0003469	STRPU_25927	DANRE14810, DANRE14808, DANRE14807, DANRE14809
OG0003470	STRPU_27335	DANRE33636, DANRE33637
OG0003471	STRPU_21792	DANRE04396, DANRE04397
OG0003472	STRPU_05425	DANRE42905
OG0003473	STRPU_03744	DANRE13404, DANRE20209, DANRE20208
OG0003474	STRPU_24367	DANRE14141, DANRE14804
OG0003475	STRPU_18099, STRPU_01787	DANRE24337, DANRE24338
OG0003476	STRPU_22836	DANRE31061
OG0003477	STRPU_07450, STRPU_07441	DANRE05139, DANRE05138
OG0003478	STRPU_20938	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877
OG0003479	STRPU_01940, STRPU_22782	DANRE20647, DANRE36733, DANRE02669
OG0003480	STRPU_25605	DANRE43412, DANRE43414, DANRE43413, DANRE36860
OG0003481	STRPU_22807, STRPU_01966	DANRE42759, DANRE42760
OG0003482	STRPU_12951	DANRE12605, DANRE12606, DANRE25490
OG0003483	STRPU_04672	DANRE05923, DANRE05924, DANRE05925
OG0003485	STRPU_22749, STRPU_01904, STRPU_22750, STRPU_01905, STRPU_23748	DANRE31137
OG0003486	STRPU_17601	DANRE17309
OG0003487	STRPU_10374	DANRE14100, DANRE09209, DANRE14099
OG0003488	STRPU_07310	DANRE24327
OG0003489	STRPU_24792	DANRE11374, DANRE04492, DANRE04493
OG0003490	STRPU_14276, STRPU_14293	DANRE42249
OG0003491	STRPU_06727	DANRE06868, DANRE08758, DANRE16579, DANRE16578
OG0003492	STRPU_04886	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237
OG0003493	STRPU_19324	DANRE26243
OG0003495	STRPU_07616	DANRE22502, DANRE23306, DANRE39202
OG0003497	STRPU_03308	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149
OG0003498	STRPU_24846	DANRE15885, DANRE15884, DANRE15882, DANRE15883
OG0003499	STRPU_05492	DANRE25933
OG0003500	STRPU_02909, STRPU_21217	DANRE17365, DANRE17364, DANRE10703
OG0003501	STRPU_18507	DANRE21717, DANRE21718
OG0003502	STRPU_14905	DANRE19909
OG0003503	STRPU_09082, STRPU_02055	DANRE04139
OG0003504	STRPU_08880, STRPU_00941	DANRE09341, DANRE09340, DANRE09339, DANRE09338
OG0003505	STRPU_26126	DANRE25526, DANRE25525
OG0003506	STRPU_05341	DANRE20226, DANRE07785, DANRE15693, DANRE15694
OG0003507	STRPU_19336	DANRE26962, DANRE26963, DANRE40163, DANRE02096
OG0003508	STRPU_13552	DANRE24205, DANRE24206, DANRE27009
OG0003509	STRPU_10961	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372
OG0003511	STRPU_26830	DANRE34748, DANRE34747
OG0003512	STRPU_14597	DANRE39649, DANRE33304
OG0003513	STRPU_13821	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800
OG0003514	STRPU_22096	DANRE02666, DANRE02665, DANRE36724, DANRE25580
OG0003515	STRPU_05774	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344
OG0003516	STRPU_10277	DANRE11222
OG0003517	STRPU_12195	DANRE25023, DANRE25024, DANRE32952, DANRE32953
OG0003518	STRPU_26026	DANRE14130
OG0003519	STRPU_13946	DANRE10230
OG0003520	STRPU_20485	DANRE11516
OG0003521	STRPU_05389	DANRE07880, DANRE07881
OG0003522	STRPU_08126, STRPU_08113	DANRE17299, DANRE17298, DANRE17297
OG0003523	STRPU_11145	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370
OG0003524	STRPU_11329	DANRE02746, DANRE02745, DANRE02747
OG0003525	STRPU_22611	DANRE27714, DANRE27715
OG0003526	STRPU_21377	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564
OG0003527	STRPU_06217, STRPU_06194	DANRE12231, DANRE01190
OG0003528	STRPU_17490, STRPU_17491, STRPU_17489	DANRE41938, DANRE41935, DANRE41937, DANRE41936
OG0003529	STRPU_13249	DANRE15370, DANRE15371, DANRE15369, DANRE29917
OG0003530	STRPU_25170	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748
OG0003531	STRPU_20597	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248
OG0003532	STRPU_10739	DANRE41953, DANRE41951, DANRE41952
OG0003533	STRPU_22386	DANRE21269, DANRE21268
OG0003534	STRPU_21654, STRPU_21719	DANRE02903, DANRE11809, DANRE11808, DANRE11807
OG0003535	STRPU_09979, STRPU_09956	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689
OG0003536	STRPU_08040	DANRE23235, DANRE23236, DANRE11711
OG0003537	STRPU_09412, STRPU_01545	DANRE00475, DANRE00474
OG0003538	STRPU_05821	DANRE11317
OG0003539	STRPU_22523	DANRE15875
OG0003541	STRPU_25471	DANRE13009, DANRE13008
OG0003542	STRPU_08956	DANRE24826, DANRE24827
OG0003543	STRPU_16716	DANRE10232
OG0003544	STRPU_07440, STRPU_07449	DANRE09057, DANRE09055, DANRE09056, DANRE17347
OG0003545	STRPU_09297	DANRE29386, DANRE30468
OG0003546	STRPU_19647, STRPU_19674	DANRE35129, DANRE35130, DANRE35372, DANRE27446
OG0003547	STRPU_12469	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756
OG0003548	STRPU_09626	DANRE39407, DANRE16310
OG0003549	STRPU_17894	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097
OG0003550	STRPU_01035, STRPU_23404	DANRE14900, DANRE35543, DANRE35542
OG0003551	STRPU_18972, STRPU_18959	DANRE16754, DANRE19012, DANRE20957
OG0003552	STRPU_20147	DANRE26596, DANRE40134, DANRE40135, DANRE40136
OG0003553	STRPU_10274	DANRE34953, DANRE34952
OG0003554	STRPU_09335	DANRE01464, DANRE01465, DANRE01463, DANRE05784
OG0003555	STRPU_09097, STRPU_02068	DANRE04170
OG0003556	STRPU_08012	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295
OG0003557	STRPU_20157	DANRE33572, DANRE05211, DANRE05210
OG0003558	STRPU_27128	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862
OG0003560	STRPU_20500	DANRE10895, DANRE10897, DANRE10896, DANRE10898
OG0003561	STRPU_17360, STRPU_17346	DANRE17387, DANRE24268
OG0003562	STRPU_24859	DANRE41112, DANRE41113, DANRE15063, DANRE10483
OG0003563	STRPU_01477, STRPU_08694	DANRE03372, DANRE03371
OG0003564	STRPU_09624	DANRE34009, DANRE35412, DANRE35411, DANRE06720
OG0003565	STRPU_15924, STRPU_00493, STRPU_08942, STRPU_12900	DANRE41169, DANRE41168
OG0003566	STRPU_11918, STRPU_11878	DANRE39313, DANRE25552
OG0003567	STRPU_02062, STRPU_09090	DANRE29406, DANRE29405
OG0003568	STRPU_14841	DANRE40875, DANRE40876
OG0003569	STRPU_23349	DANRE25140, DANRE31204, DANRE20629
OG0003570	STRPU_02794	DANRE27969, DANRE27968, DANRE27970
OG0003571	STRPU_26236	DANRE09814, DANRE02349, DANRE12394, DANRE12393
OG0003572	STRPU_21159, STRPU_21167	DANRE06293, DANRE07588, DANRE19704, DANRE09005, DANRE06292, DANRE12089
OG0003573	STRPU_14812	DANRE28941, DANRE28942, DANRE28940
OG0003576	STRPU_25516	DANRE22366, DANRE39120
OG0003577	STRPU_22045	DANRE09775, DANRE09820, DANRE09819
OG0003578	STRPU_14245	DANRE34970
OG0003579	STRPU_04470	DANRE33558, DANRE01556, DANRE33559
OG0003581	STRPU_24378	DANRE00804
OG0003582	STRPU_22683	DANRE40963, DANRE02380, DANRE02379
OG0003597	STRPU_01702, STRPU_02662	DANRE38639, DANRE38640
OG0003598	STRPU_00768, STRPU_19800	DANRE19280, DANRE19281
OG0003600	STRPU_25452	DANRE26177, DANRE26178
OG0003601	STRPU_13952	DANRE13547, DANRE35781, DANRE35782
OG0003603	STRPU_08310	DANRE03093
OG0003604	STRPU_14769, STRPU_02554	DANRE20298, DANRE08319, DANRE40835, DANRE29646
OG0003607	STRPU_21154	DANRE04316, DANRE04314, DANRE04315
OG0003608	STRPU_20365	DANRE21525, DANRE21526
OG0003610	STRPU_01053, STRPU_24252	DANRE17750, DANRE17749, DANRE17751
OG0003611	STRPU_09452, STRPU_01510	DANRE07270
OG0003612	STRPU_18969, STRPU_18956	DANRE08753, DANRE08754
OG0003613	STRPU_12108, STRPU_12143	DANRE02664, DANRE39801, DANRE39802, DANRE02439
OG0003615	STRPU_19046	DANRE28288, DANRE01856, DANRE01857
OG0003616	STRPU_01981	DANRE01653, DANRE01652, DANRE22423, DANRE22422, DANRE40618
OG0003617	STRPU_13092, STRPU_13104	DANRE41693, DANRE41694
OG0003618	STRPU_08027, STRPU_02032	DANRE24326
OG0003619	STRPU_05456	DANRE07157
OG0003620	STRPU_00502, STRPU_15940	DANRE23467, DANRE23468, DANRE23469
OG0003621	STRPU_17041, STRPU_01807	DANRE00821
OG0003622	STRPU_10952, STRPU_21646, STRPU_21710	DANRE18315, DANRE10975
OG0003623	STRPU_11446	DANRE09047
OG0003627	STRPU_06634	DANRE21501, DANRE01204, DANRE01205
OG0003628	STRPU_26819	DANRE12190, DANRE12189, DANRE12188, DANRE25898, DANRE34577, DANRE25897
OG0003630	STRPU_14988, STRPU_14958	DANRE03159, DANRE03160, DANRE03158
OG0003631	STRPU_04940	DANRE20236
OG0003632	STRPU_11322	DANRE02527, DANRE24456
OG0003633	STRPU_21224, STRPU_22507	DANRE00949, DANRE00948, DANRE00950, DANRE00947
OG0003635	STRPU_05033, STRPU_05106	DANRE06305, DANRE06306, DANRE06304
OG0003636	STRPU_21350	DANRE02585, DANRE02586
OG0003638	STRPU_21025	DANRE17696, DANRE17697, DANRE10884
OG0003639	STRPU_14552	DANRE01131
OG0003640	STRPU_24148	DANRE21358
OG0003641	STRPU_00224, STRPU_25964	DANRE09735, DANRE37139
OG0003642	STRPU_27230	DANRE25168, DANRE25167, DANRE15765
OG0003643	STRPU_23157	DANRE22737, DANRE22739, DANRE22738, DANRE22740
OG0003644	STRPU_19783, STRPU_00787	DANRE34251, DANRE34253, DANRE34252
OG0003645	STRPU_05770	DANRE28492, DANRE30536
OG0003646	STRPU_26839	DANRE12206, DANRE12205
OG0003647	STRPU_27138	DANRE34807, DANRE19073
OG0003648	STRPU_21139	DANRE11773, DANRE11774
OG0003649	STRPU_26514	DANRE20924
OG0003650	STRPU_07527	DANRE43429
OG0003651	STRPU_08068	DANRE22669, DANRE22670, DANRE39196, DANRE39195
OG0003652	STRPU_17587, STRPU_17563	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541
OG0003653	STRPU_25673	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058
OG0003654	STRPU_07070, STRPU_07065	DANRE24374, DANRE24376, DANRE24375
OG0003655	STRPU_17785	DANRE17873, DANRE01135
OG0003656	STRPU_23061, STRPU_00647	DANRE13213, DANRE13214, DANRE09925
OG0003657	STRPU_22899, STRPU_22914	DANRE35762, DANRE35761, DANRE35760, DANRE41443, DANRE41444, DANRE41442
OG0003658	STRPU_23985	DANRE09535, DANRE14324, DANRE14323, DANRE14322
OG0003659	STRPU_24909	DANRE29175, DANRE29174, DANRE29172, DANRE29173
OG0003660	STRPU_04268	DANRE04952, DANRE04951, DANRE04374, DANRE04375
OG0003662	STRPU_01543, STRPU_09415	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694
OG0003663	STRPU_04833	DANRE20138, DANRE04641, DANRE04640, DANRE06217, DANRE06216, DANRE20137
OG0003664	STRPU_08332	DANRE28770, DANRE28769
OG0003665	STRPU_26573, STRPU_24787	DANRE35842
OG0003666	STRPU_00986, STRPU_23456	DANRE10552, DANRE10553, DANRE18264, DANRE26861
OG0003668	STRPU_26719	DANRE12750
OG0003669	STRPU_19296, STRPU_01851	DANRE15781, DANRE15782
OG0003671	STRPU_09909	DANRE03115, DANRE05428, DANRE05429, DANRE20214
