Orthogroup	STRPU_ok	SCHMD
OG0004348	STRPU_06508	SCHMD00729
OG0004350	STRPU_16900	SCHMD16920, SCHMD07665
OG0004351	STRPU_10892	SCHMD12829
OG0004352	STRPU_10734	SCHMD11224
OG0004353	STRPU_10473	SCHMD21824, SCHMD16507
OG0004354	STRPU_03448	SCHMD15589
OG0004356	STRPU_16141, STRPU_16134	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	STRPU_23362	SCHMD26102, SCHMD07557
OG0004359	STRPU_23834, STRPU_23872	SCHMD05503
OG0004360	STRPU_24625	SCHMD05210
OG0004362	STRPU_01645, STRPU_11982	SCHMD14598, SCHMD12685
OG0004364	STRPU_21818	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	STRPU_21985	SCHMD14299
OG0004367	STRPU_21494, STRPU_21485	SCHMD09384
OG0004368	STRPU_19467	SCHMD06787, SCHMD28933
OG0004369	STRPU_19645, STRPU_19675	SCHMD13900
OG0004370	STRPU_06731	SCHMD05486
OG0004373	STRPU_18651	SCHMD15692
OG0004374	STRPU_14956, STRPU_14987	SCHMD08647
OG0004376	STRPU_14838	SCHMD24005, SCHMD12717
OG0004377	STRPU_13587, STRPU_01605	SCHMD00654, SCHMD00288
OG0004378	STRPU_14220	SCHMD13186, SCHMD15248
OG0004380	STRPU_04047	SCHMD09830
OG0004381	STRPU_27030	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	STRPU_26803	SCHMD20602, SCHMD02352
OG0004390	STRPU_20364	SCHMD22900
OG0004392	STRPU_04849	SCHMD01600
OG0004393	STRPU_10284	SCHMD23967, SCHMD19706
OG0004394	STRPU_05865	SCHMD15506
OG0004395	STRPU_23960, STRPU_23934	SCHMD13388
OG0004396	STRPU_10960	SCHMD06052
OG0004397	STRPU_25491	SCHMD22336
OG0004398	STRPU_14743	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	STRPU_23354	SCHMD04230
OG0004401	STRPU_00105, STRPU_22184	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	STRPU_22439	SCHMD15173, SCHMD28843
OG0004404	STRPU_03631	SCHMD02644, SCHMD04995
OG0004405	STRPU_09173, STRPU_02136	SCHMD05548, SCHMD03220
OG0004407	STRPU_21160, STRPU_21168, STRPU_21169	SCHMD00293
OG0004408	STRPU_06859, STRPU_06855	SCHMD17516
OG0004409	STRPU_21996	SCHMD04463
OG0004415	STRPU_13688, STRPU_02388	SCHMD23101, SCHMD14463
OG0004417	STRPU_19276, STRPU_00411	SCHMD11303
OG0004418	STRPU_12510, STRPU_12484	SCHMD18151, SCHMD12683
OG0004420	STRPU_11444	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	STRPU_23460, STRPU_00982	SCHMD28625, SCHMD20900
OG0004422	STRPU_27279, STRPU_27262	SCHMD03253
OG0004423	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928	SCHMD29397
OG0004424	STRPU_23668, STRPU_23642	SCHMD16178, SCHMD07772
OG0004425	STRPU_24641	SCHMD11792, SCHMD05073, SCHMD12434
OG0004426	STRPU_20530, STRPU_20532	SCHMD14134, SCHMD13488
OG0004459	STRPU_09571	SCHMD11611
OG0004460	STRPU_26151	SCHMD02836
OG0004462	STRPU_06172	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	STRPU_15084	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	STRPU_07028	SCHMD05636, SCHMD28770, SCHMD13412
OG0004467	STRPU_15008	SCHMD25583
OG0004472	STRPU_10341	SCHMD10150
OG0004474	STRPU_11443	SCHMD16777
OG0004479	STRPU_25490	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	STRPU_03305	SCHMD08179
OG0004484	STRPU_11038, STRPU_00376	SCHMD05719, SCHMD12798
OG0004486	STRPU_25549, STRPU_00815	SCHMD01167
OG0004487	STRPU_05739	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	STRPU_26430	SCHMD26474
OG0004489	STRPU_01983, STRPU_22823	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	STRPU_10416	SCHMD17389, SCHMD11597
OG0004492	STRPU_14985, STRPU_14954	SCHMD04733
OG0004493	STRPU_17332, STRPU_17354, STRPU_17317	SCHMD17846, SCHMD13358
OG0004495	STRPU_20165, STRPU_20159	SCHMD01719
OG0004496	STRPU_19920	SCHMD26140, SCHMD14189
OG0004498	STRPU_25250	SCHMD04342
OG0004499	STRPU_21553	SCHMD03412, SCHMD12382
OG0004500	STRPU_07478	SCHMD11617
OG0004501	STRPU_16986	SCHMD07977
OG0004502	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182	SCHMD05296
OG0004503	STRPU_05123, STRPU_05048	SCHMD16736, SCHMD23538
OG0004505	STRPU_24031, STRPU_02633	SCHMD09314
OG0004507	STRPU_26831	SCHMD04748
OG0004509	STRPU_20073, STRPU_19808, STRPU_00760	SCHMD17345, SCHMD26727
OG0004510	STRPU_05336	SCHMD20341
OG0004511	STRPU_25065	SCHMD28314
OG0004512	STRPU_21468	SCHMD07187, SCHMD09103
OG0004513	STRPU_24975	SCHMD00064, SCHMD04110
OG0004514	STRPU_14566	SCHMD05036
OG0004515	STRPU_09715, STRPU_09759	SCHMD02738
OG0004516	STRPU_15095	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	STRPU_08537	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004522	STRPU_08002	SCHMD23562, SCHMD24073
OG0004523	STRPU_26732	SCHMD00984
OG0004526	STRPU_19898, STRPU_19872	SCHMD13090
OG0004529	STRPU_24902	SCHMD01565
OG0004530	STRPU_05253, STRPU_05269	SCHMD02115
OG0004532	STRPU_09265	SCHMD21409, SCHMD24151
OG0004535	STRPU_20971	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004539	STRPU_00731, STRPU_20735	SCHMD09009
OG0004540	STRPU_24629	SCHMD03408, SCHMD09540
OG0004542	STRPU_12852, STRPU_12862	SCHMD08621
OG0004543	STRPU_22430	SCHMD00021
OG0004546	STRPU_20037	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	STRPU_20408	SCHMD01586
OG0004549	STRPU_12502, STRPU_00638, STRPU_12501	SCHMD23062
OG0004551	STRPU_13302	SCHMD02466
OG0004552	STRPU_06150	SCHMD05280
OG0004554	STRPU_16784	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	STRPU_25721	SCHMD01126
OG0004557	STRPU_13516	SCHMD10112
OG0004558	STRPU_00553, STRPU_10690	SCHMD23563
OG0004559	STRPU_01434, STRPU_08736	SCHMD09022
OG0004564	STRPU_20730, STRPU_00727	SCHMD06864, SCHMD16273
OG0004565	STRPU_21813	SCHMD06237
OG0004567	STRPU_24575	SCHMD08103
OG0004569	STRPU_15605, STRPU_02203	SCHMD07227
OG0004570	STRPU_21345	SCHMD10693
OG0004571	STRPU_00500, STRPU_15931	SCHMD00636
OG0004572	STRPU_25507, STRPU_08793	SCHMD00027
OG0004573	STRPU_15071	SCHMD24195, SCHMD13279
OG0004577	STRPU_26190	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	STRPU_19395	SCHMD13522, SCHMD10265
OG0004579	STRPU_22367	SCHMD05858
OG0004580	STRPU_11267, STRPU_11229	SCHMD24095
OG0004581	STRPU_06299, STRPU_06345	SCHMD06969
OG0004583	STRPU_07152	SCHMD18243, SCHMD12573
OG0004589	STRPU_14409	SCHMD07310
OG0004590	STRPU_02506, STRPU_15126	SCHMD02645, SCHMD02084
OG0004592	STRPU_16297, STRPU_16316	SCHMD21981, SCHMD24746
OG0004595	STRPU_22021	SCHMD23529, SCHMD18234
OG0004596	STRPU_15814, STRPU_15861	SCHMD22207, SCHMD22206
OG0004599	STRPU_22193	SCHMD19964
OG0004600	STRPU_19612, STRPU_19703, STRPU_19613	SCHMD10479
OG0004602	STRPU_02109, STRPU_09139	SCHMD00904
OG0004603	STRPU_08936	SCHMD09121, SCHMD04362
OG0004605	STRPU_08470	SCHMD16312, SCHMD16314
OG0004606	STRPU_24552	SCHMD04125, SCHMD12842
OG0004607	STRPU_15057	SCHMD04747
OG0004608	STRPU_21130	SCHMD24531, SCHMD11307
OG0004609	STRPU_14843	SCHMD12031, SCHMD13204
OG0004610	STRPU_26960	SCHMD04931
OG0004612	STRPU_22551	SCHMD00076
OG0004613	STRPU_23508	SCHMD02078
OG0004614	STRPU_21766, STRPU_21702	SCHMD21793, SCHMD24411
OG0004616	STRPU_24959	SCHMD28217
OG0004619	STRPU_13721	SCHMD07738
OG0004621	STRPU_23746	SCHMD02131
OG0004622	STRPU_25019	SCHMD07163
OG0004623	STRPU_15918	SCHMD29595
OG0004626	STRPU_26240, STRPU_02827	SCHMD11167
OG0004630	STRPU_17376	SCHMD19924, SCHMD19158
OG0004631	STRPU_19286, STRPU_00400	SCHMD23492
OG0004632	STRPU_22256	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	STRPU_10593	SCHMD08375
OG0004634	STRPU_11068	SCHMD05432
OG0004635	STRPU_03202	SCHMD03118
OG0004639	STRPU_19843	SCHMD11835
OG0004643	STRPU_06998, STRPU_06982	SCHMD12179
OG0004646	STRPU_26956	SCHMD02650
OG0004648	STRPU_26366	SCHMD22597, SCHMD14009
OG0004649	STRPU_14306	SCHMD11982
OG0004651	STRPU_15638	SCHMD12856
OG0004652	STRPU_07001, STRPU_06984	SCHMD09910, SCHMD14465
OG0004654	STRPU_01730, STRPU_16755	SCHMD11590
OG0004655	STRPU_12453	SCHMD10685
OG0004657	STRPU_10556	SCHMD24003, SCHMD14727
OG0004662	STRPU_21060, STRPU_20817	SCHMD23223, SCHMD01585
OG0004663	STRPU_15121, STRPU_02502	SCHMD03596
OG0004666	STRPU_26004	SCHMD15089
OG0004669	STRPU_00267, STRPU_03175	SCHMD05517
OG0004670	STRPU_24120, STRPU_24116, STRPU_24111	SCHMD20695, SCHMD17163
OG0004671	STRPU_14675	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	STRPU_13830	SCHMD12584
OG0004674	STRPU_19075	SCHMD03223
OG0004675	STRPU_08042	SCHMD07033
OG0004678	STRPU_19781, STRPU_00789	SCHMD09572, SCHMD22384
OG0004681	STRPU_15387	SCHMD05397
OG0004682	STRPU_01134, STRPU_18312	SCHMD08178
OG0004683	STRPU_21453	SCHMD10878
OG0004684	STRPU_20897, STRPU_20861	SCHMD04346
OG0004685	STRPU_14434, STRPU_14451	SCHMD09955
OG0004687	STRPU_23891	SCHMD23153, SCHMD15300
OG0004688	STRPU_23968, STRPU_23943	SCHMD09484, SCHMD08993
OG0004689	STRPU_15579, STRPU_02224	SCHMD04465
OG0004690	STRPU_22103	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	STRPU_21357	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	STRPU_08867, STRPU_00954	SCHMD19141, SCHMD23931
OG0004696	STRPU_04321, STRPU_04291	SCHMD21643
OG0004697	STRPU_05810	SCHMD17021
OG0004699	STRPU_14477	SCHMD06447
OG0004700	STRPU_08419	SCHMD16439
OG0004703	STRPU_14615, STRPU_14633	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	STRPU_18171	SCHMD02724
OG0004705	STRPU_04948	SCHMD06298
OG0004708	STRPU_14404	SCHMD08019
OG0004711	STRPU_15942, STRPU_00504	SCHMD14637
OG0004728	STRPU_25586	SCHMD02271
OG0004730	STRPU_27294	SCHMD19530
OG0004731	STRPU_08026, STRPU_02031	SCHMD03298
OG0004736	STRPU_05869	SCHMD16289
OG0004738	STRPU_09010	SCHMD29258
OG0004740	STRPU_20673	SCHMD00456
OG0004743	STRPU_13380, STRPU_13403	SCHMD01142
OG0004744	STRPU_00309, STRPU_08592	SCHMD15430, SCHMD15429
OG0004747	STRPU_26212	SCHMD15119, SCHMD10662
OG0004749	STRPU_26258	SCHMD27524, SCHMD05320, SCHMD13141
OG0004751	STRPU_21709, STRPU_21645	SCHMD09867, SCHMD09866
OG0004752	STRPU_12476	SCHMD13187, SCHMD26487
OG0004753	STRPU_10592	SCHMD09681
OG0004754	STRPU_08649	SCHMD12657
OG0004756	STRPU_24829	SCHMD15431
OG0004757	STRPU_24845	SCHMD03519
OG0004763	STRPU_03310	SCHMD15362
OG0004764	STRPU_00681, STRPU_18946	SCHMD19894, SCHMD17272
OG0004765	STRPU_19109	SCHMD16710, SCHMD04808
OG0004766	STRPU_03594, STRPU_03529	SCHMD00505
OG0004767	STRPU_08127	SCHMD00495
OG0004768	STRPU_05242	SCHMD08416
OG0004769	STRPU_20357	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	STRPU_17911	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004772	STRPU_02086, STRPU_09117	SCHMD21334, SCHMD23265, SCHMD22042
OG0004774	STRPU_08367	SCHMD08224
OG0004775	STRPU_13816	SCHMD05122
OG0004778	STRPU_02258, STRPU_17663, STRPU_20351, STRPU_20244, STRPU_06192, STRPU_16466, STRPU_18147, STRPU_26473, STRPU_26834, STRPU_02872, STRPU_03190, STRPU_20243, STRPU_06193, STRPU_15213, STRPU_16463	SCHMD04830, SCHMD15580
OG0004784	STRPU_08821	SCHMD03001
OG0004785	STRPU_13970	SCHMD28279, SCHMD28744, SCHMD08779
OG0004787	STRPU_11506	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004788	STRPU_05189	SCHMD14805
OG0004790	STRPU_14311	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	STRPU_03487	SCHMD07589
OG0004793	STRPU_09856	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	STRPU_07548, STRPU_00580	SCHMD12411, SCHMD08689
OG0004795	STRPU_15105, STRPU_02482	SCHMD12519
OG0004796	STRPU_07533	SCHMD06329
OG0004797	STRPU_07568, STRPU_07565	SCHMD02596
OG0004804	STRPU_09186, STRPU_02155	SCHMD02590
OG0004805	STRPU_06445, STRPU_06446	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	STRPU_10776	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	STRPU_10771	SCHMD06754
OG0004809	STRPU_20191	SCHMD11312
OG0004811	STRPU_26197	SCHMD04903, SCHMD12545
OG0004813	STRPU_07605	SCHMD09064, SCHMD18661
OG0004814	STRPU_13183	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	STRPU_12652	SCHMD16530, SCHMD18318
OG0004817	STRPU_23099	SCHMD02143
OG0004819	STRPU_24434	SCHMD02457
OG0004820	STRPU_18016	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	STRPU_21965	SCHMD03658
OG0004823	STRPU_23656, STRPU_23680	SCHMD04427
OG0004825	STRPU_20038	SCHMD01996
OG0004826	STRPU_20907	SCHMD11772, SCHMD08879
OG0004828	STRPU_04477	SCHMD06417
OG0004829	STRPU_22610	SCHMD15495
OG0004832	STRPU_02261, STRPU_17659	SCHMD04947, SCHMD01782
OG0004834	STRPU_07000, STRPU_06983	SCHMD27086, SCHMD22075
OG0004835	STRPU_14491	SCHMD04785
OG0004837	STRPU_23151	SCHMD13853
OG0004838	STRPU_07707	SCHMD09990
OG0004839	STRPU_18899, STRPU_07667	SCHMD20877, SCHMD19245
OG0004840	STRPU_19684, STRPU_19632	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	STRPU_26329	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	STRPU_26133	SCHMD08775
OG0004848	STRPU_12927	SCHMD09045, SCHMD13087
OG0004849	STRPU_17746	SCHMD21680, SCHMD17383, SCHMD10425
OG0004851	STRPU_27358	SCHMD21554, SCHMD25137
OG0004852	STRPU_20129	SCHMD04160
OG0004854	STRPU_05257, STRPU_05273	SCHMD06398
OG0004856	STRPU_05076, STRPU_05153	SCHMD03409, SCHMD06660
OG0004858	STRPU_14635, STRPU_14617	SCHMD28607
OG0004859	STRPU_14015	SCHMD17438
OG0004860	STRPU_18523	SCHMD19929
OG0004863	STRPU_12571	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	STRPU_22370	SCHMD01647
OG0004865	STRPU_15150, STRPU_02532	SCHMD12030, SCHMD20327
OG0004866	STRPU_24876	SCHMD07232
OG0004867	STRPU_21286	SCHMD21489
OG0004869	STRPU_13410	SCHMD21141
OG0004870	STRPU_09707, STRPU_09751	SCHMD02199
OG0004871	STRPU_14906	SCHMD08112
OG0004874	STRPU_25254	SCHMD06154
OG0004875	STRPU_19031, STRPU_00459	SCHMD06197
OG0004877	STRPU_05767	SCHMD17992
OG0004879	STRPU_06939, STRPU_06958	SCHMD24301, SCHMD03040
OG0004880	STRPU_08112, STRPU_08125	SCHMD03179
OG0004881	STRPU_11343	SCHMD07531
OG0004882	STRPU_25298	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167
OG0004883	STRPU_09064, STRPU_02040	SCHMD14718, SCHMD10514
OG0004884	STRPU_20904, STRPU_20867	SCHMD10361
OG0004885	STRPU_04612	SCHMD17252, SCHMD28061
OG0004886	STRPU_06167	SCHMD11132
OG0004887	STRPU_07672	SCHMD01845
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	SCHMD27008
OG0004891	STRPU_24472	SCHMD06376, SCHMD01780
OG0004892	STRPU_09340	SCHMD03240
OG0004893	STRPU_07546, STRPU_00578	SCHMD12438
OG0004895	STRPU_02481, STRPU_15104	SCHMD06983, SCHMD03087, SCHMD06984
OG0004896	STRPU_20031, STRPU_20032	SCHMD23220, SCHMD15681
OG0004897	STRPU_04569	SCHMD05607, SCHMD11051
OG0004898	STRPU_02957, STRPU_02944	SCHMD08642, SCHMD08952
OG0004899	STRPU_05272, STRPU_05256	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	STRPU_14594	SCHMD16292
OG0004902	STRPU_20496	SCHMD18948
OG0004903	STRPU_25355	SCHMD05175
OG0004906	STRPU_08937	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	STRPU_21713, STRPU_21649	SCHMD21383
OG0004908	STRPU_10915	SCHMD19263
OG0004909	STRPU_19605	SCHMD20074
OG0004911	STRPU_08092	SCHMD04835
OG0004913	STRPU_06094	SCHMD04287
OG0004917	STRPU_07169	SCHMD19944
OG0004919	STRPU_11465	SCHMD06145
OG0004921	STRPU_10534	SCHMD23144
OG0004922	STRPU_26354	SCHMD11129
OG0004923	STRPU_20716	SCHMD25456
OG0004924	STRPU_24409	SCHMD01005
OG0004927	STRPU_21316	SCHMD14560
OG0004928	STRPU_24477	SCHMD00158
OG0004929	STRPU_05006	SCHMD00438
OG0004930	STRPU_16566	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	STRPU_04007, STRPU_04004	SCHMD05705
OG0004932	STRPU_26247	SCHMD10077, SCHMD21150
OG0004935	STRPU_19740	SCHMD12789
OG0004939	STRPU_27301	SCHMD02451, SCHMD08680
OG0004940	STRPU_07541, STRPU_00573	SCHMD16274, SCHMD13330
OG0004941	STRPU_22636	SCHMD02800
OG0004944	STRPU_22699	SCHMD12602
OG0004945	STRPU_18828	SCHMD22822
OG0004946	STRPU_21591	SCHMD21559, SCHMD28963, SCHMD25055
OG0004949	STRPU_13012	SCHMD07060
OG0004950	STRPU_17811	SCHMD15994
OG0004951	STRPU_17683	SCHMD08268
OG0004952	STRPU_20796	SCHMD04799
OG0004954	STRPU_08007	SCHMD11745
OG0004956	STRPU_23262	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	STRPU_27428	SCHMD08535
OG0004961	STRPU_23722	SCHMD06846
OG0004962	STRPU_13744, STRPU_01506	SCHMD01501
OG0004963	STRPU_03338	SCHMD21217, SCHMD19336
OG0004963	STRPU_03333	SCHMD23165, SCHMD03796
OG0004964	STRPU_13973	SCHMD14552
OG0004965	STRPU_25907	SCHMD03325
OG0004971	STRPU_18056	SCHMD11504
OG0004972	STRPU_08274	SCHMD04428, SCHMD03056
OG0004973	STRPU_11079	SCHMD02928, SCHMD02929, SCHMD07664
OG0004975	STRPU_18856, STRPU_18940	SCHMD16508, SCHMD27886
OG0004976	STRPU_05919	SCHMD07971, SCHMD08301
OG0004977	STRPU_13723	SCHMD07667
OG0004979	STRPU_13521	SCHMD05958, SCHMD29649
OG0004980	STRPU_04372	SCHMD05222
OG0004981	STRPU_16842	SCHMD07697
OG0004982	STRPU_19653, STRPU_19667	SCHMD05427
OG0004985	STRPU_23754	SCHMD07642
OG0004986	STRPU_02791	SCHMD20757, SCHMD05474
OG0004988	STRPU_15132, STRPU_02514	SCHMD02346
OG0004989	STRPU_11711	SCHMD07783
OG0004999	STRPU_03693	SCHMD00583
OG0005000	STRPU_23049	SCHMD05303
OG0005002	STRPU_26738, STRPU_26754	SCHMD03211
OG0005003	STRPU_09945	SCHMD17130, SCHMD16608
OG0005005	STRPU_09140, STRPU_02110	SCHMD02232
OG0005006	STRPU_23765	SCHMD13689, SCHMD15401
OG0005007	STRPU_06387	SCHMD06268
OG0005008	STRPU_26039	SCHMD11431
OG0005009	STRPU_03273, STRPU_03233	SCHMD10866, SCHMD06406, SCHMD13004
OG0005010	STRPU_08686	SCHMD18938, SCHMD01965
OG0005013	STRPU_05904	SCHMD29249
OG0005014	STRPU_14514	SCHMD05034
OG0005021	STRPU_06173	SCHMD22445, SCHMD29123
OG0005038	STRPU_22415	SCHMD01410
OG0005040	STRPU_17431	SCHMD01329
OG0005044	STRPU_15541	SCHMD19810
OG0005045	STRPU_07709	SCHMD01798
OG0005047	STRPU_05922	SCHMD04128
OG0005048	STRPU_03820, STRPU_03834	SCHMD09382
OG0005050	STRPU_09638	SCHMD13569, SCHMD16601
OG0005053	STRPU_18810, STRPU_00246	SCHMD17693
OG0005054	STRPU_19043	SCHMD05128, SCHMD05129
OG0005057	STRPU_24351	SCHMD10227
OG0005059	STRPU_19891, STRPU_19864	SCHMD24138
OG0005062	STRPU_25112	SCHMD01700
OG0005064	STRPU_24463	SCHMD10553, SCHMD11876, SCHMD13247
OG0005071	STRPU_05957	SCHMD05145
OG0005072	STRPU_05073, STRPU_05149	SCHMD07382
OG0005073	STRPU_24827	SCHMD20560
OG0005076	STRPU_26988	SCHMD18341
OG0005079	STRPU_21868	SCHMD21782, SCHMD08270
OG0005081	STRPU_25207, STRPU_01890	SCHMD07968
OG0005083	STRPU_17228	SCHMD00808
OG0005084	STRPU_22839	SCHMD06621
OG0005086	STRPU_23179	SCHMD07135
OG0005087	STRPU_03641, STRPU_03659	SCHMD04210
OG0005088	STRPU_18320, STRPU_01126	SCHMD00106
OG0005089	STRPU_27106	SCHMD02522
OG0005090	STRPU_01406, STRPU_08757	SCHMD24306, SCHMD17983, SCHMD19241
OG0005092	STRPU_23715	SCHMD08070
OG0005095	STRPU_02771	SCHMD09142, SCHMD20356
OG0005096	STRPU_08160	SCHMD12701, SCHMD22213
OG0005098	STRPU_13534	SCHMD01756
OG0005100	STRPU_25922	SCHMD09835
OG0005105	STRPU_08772, STRPU_01386	SCHMD10932
OG0005106	STRPU_05329	SCHMD05434
OG0005109	STRPU_13972	SCHMD29484
OG0005110	STRPU_08950	SCHMD02795
OG0005111	STRPU_10824	SCHMD15543, SCHMD03637
OG0005112	STRPU_21803	SCHMD09089, SCHMD05724, SCHMD27850
OG0005117	STRPU_11313, STRPU_11295, STRPU_00042	SCHMD21251
OG0005119	STRPU_10227	SCHMD25512
OG0005120	STRPU_26998	SCHMD08539
OG0005121	STRPU_16484	SCHMD08386
OG0005124	STRPU_21411	SCHMD19577
OG0005130	STRPU_05396	SCHMD26291, SCHMD12198
OG0005131	STRPU_25316	SCHMD03582, SCHMD03579, SCHMD03580
OG0005132	STRPU_24333	SCHMD06276
OG0005133	STRPU_23208	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385
OG0005135	STRPU_22087	SCHMD01310
OG0005136	STRPU_04572	SCHMD20384, SCHMD00189, SCHMD12163, SCHMD18589, SCHMD20383
OG0005137	STRPU_11244, STRPU_11283	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206
OG0005139	STRPU_17070	SCHMD04022
OG0005140	STRPU_22056	SCHMD10665
OG0005141	STRPU_25357	SCHMD25686, SCHMD24271, SCHMD27094, SCHMD25244, SCHMD25243
OG0005142	STRPU_11187	SCHMD05971
OG0005143	STRPU_06139	SCHMD12861, SCHMD10599
OG0005144	STRPU_19013	SCHMD07235
OG0005145	STRPU_27175	SCHMD04144
OG0005146	STRPU_20659	SCHMD29816
OG0005149	STRPU_17682	SCHMD06219
OG0005151	STRPU_06556, STRPU_06542	SCHMD28665, SCHMD29534
OG0005154	STRPU_25292	SCHMD00118
OG0005155	STRPU_06008, STRPU_06006	SCHMD06441
OG0005156	STRPU_24084	SCHMD09812
OG0005157	STRPU_13927, STRPU_13912	SCHMD08161
OG0005158	STRPU_13526	SCHMD06175, SCHMD03965
OG0005159	STRPU_05155, STRPU_05077	SCHMD27256, SCHMD08517
OG0005167	STRPU_08958	SCHMD11781, SCHMD10752
OG0005168	STRPU_21133, STRPU_21135	SCHMD04735
OG0005169	STRPU_20522	SCHMD15964, SCHMD17733
OG0005172	STRPU_25653	SCHMD00033
OG0005174	STRPU_23674, STRPU_23649	SCHMD00190
OG0005175	STRPU_20816	SCHMD19207, SCHMD24072, SCHMD23126
OG0005179	STRPU_05161, STRPU_05082	SCHMD10255
OG0005180	STRPU_10141, STRPU_10077	SCHMD24708, SCHMD24496, SCHMD07254
OG0005182	STRPU_18650	SCHMD09062
OG0005183	STRPU_12444	SCHMD09747
OG0005184	STRPU_05040, STRPU_05114	SCHMD11344, SCHMD27380
OG0005186	STRPU_06176	SCHMD29849
OG0005187	STRPU_00668	SCHMD09837
OG0005189	STRPU_14021	SCHMD17680, SCHMD17681
OG0005191	STRPU_19238	SCHMD28673, SCHMD08050
OG0005197	STRPU_12346	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851
OG0005199	STRPU_24664	SCHMD14063, SCHMD09600
OG0005200	STRPU_00546, STRPU_10700	SCHMD16396
OG0005201	STRPU_03628	SCHMD23946
OG0005202	STRPU_13331	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356
OG0005204	STRPU_19844	SCHMD03898
OG0005205	STRPU_13243	SCHMD05833
OG0005206	STRPU_26942	SCHMD05352
OG0005207	STRPU_09542	SCHMD02984
OG0005209	STRPU_08289	SCHMD22224, SCHMD09481
OG0005211	STRPU_18040, STRPU_18025	SCHMD16564, SCHMD09722
OG0005212	STRPU_08768, STRPU_01390	SCHMD21052, SCHMD21053, SCHMD20624
OG0005214	STRPU_06480	SCHMD22419
OG0005215	STRPU_03528, STRPU_03593	SCHMD19622
OG0005217	STRPU_23399	SCHMD01812
OG0005218	STRPU_17504	SCHMD04853
OG0005221	STRPU_10317	SCHMD22455
OG0005222	STRPU_25871	SCHMD02749
OG0005224	STRPU_21292	SCHMD00054, SCHMD12667, SCHMD14422
OG0005225	STRPU_11466	SCHMD12592, SCHMD13372
OG0005226	STRPU_06076	SCHMD11539
OG0005228	STRPU_09310	SCHMD07535
OG0005230	STRPU_26251	SCHMD02282
OG0005232	STRPU_15353	SCHMD28252, SCHMD08336
OG0005233	STRPU_11354	SCHMD02641
OG0005234	STRPU_11011, STRPU_00350	SCHMD15265
