Orthogroup	STRPU_ok	LYTVA_ok
OG0006239	STRPU_26094	LYTVA_08127, LYTVA_17209
OG0006240	STRPU_19611, STRPU_19704	LYTVA_24901
OG0006243	STRPU_27273, STRPU_27257, STRPU_27274	LYTVA_03083
OG0006244	STRPU_00436, STRPU_14193	LYTVA_08175
OG0006245	STRPU_13947	LYTVA_19353
OG0006246	STRPU_27021	LYTVA_07275
OG0006247	STRPU_27023	LYTVA_07282
OG0006249	STRPU_06207, STRPU_06179	LYTVA_20075
OG0006250	STRPU_10406	LYTVA_10575
OG0006251	STRPU_14982, STRPU_14951	LYTVA_22113
OG0006253	STRPU_06180, STRPU_06208	LYTVA_08763
OG0006254	STRPU_16653	LYTVA_02629
OG0006255	STRPU_09306	LYTVA_18641
OG0006256	STRPU_03708	LYTVA_03646
OG0006257	STRPU_21221	LYTVA_08773
OG0006259	STRPU_24286	LYTVA_12249
OG0006260	STRPU_23807, STRPU_23840	LYTVA_24680
OG0006261	STRPU_23637, STRPU_23663	LYTVA_21905
OG0006262	STRPU_26186	LYTVA_05052
OG0006263	STRPU_26005	LYTVA_05073, LYTVA_30238
OG0006264	STRPU_16839	LYTVA_04976
OG0006266	STRPU_19599	LYTVA_00821, LYTVA_12092
OG0006267	STRPU_00713	LYTVA_03493
OG0006267	STRPU_04421	LYTVA_06712
OG0006269	STRPU_23532	LYTVA_15934
OG0006270	STRPU_20068	LYTVA_13231
OG0006271	STRPU_18098, STRPU_01786	LYTVA_00237, LYTVA_22321
OG0006272	STRPU_13152, STRPU_13173	LYTVA_21094
OG0006274	STRPU_18043, STRPU_26835	LYTVA_12438
OG0006275	STRPU_12142, STRPU_12107	LYTVA_06690
OG0006276	STRPU_21466	LYTVA_02383
OG0006279	STRPU_16950, STRPU_02016	LYTVA_00639
OG0006280	STRPU_20964	LYTVA_19738
OG0006281	STRPU_11014, STRPU_00353	LYTVA_10059
OG0006283	STRPU_22252	LYTVA_14837
OG0006284	STRPU_21728, STRPU_21666	LYTVA_13767
OG0006286	STRPU_16014	LYTVA_20377, LYTVA_20379
OG0006287	STRPU_21397	LYTVA_30012
OG0006288	STRPU_14900	LYTVA_02481
OG0006289	STRPU_22296	LYTVA_24452
OG0006290	STRPU_10553	LYTVA_09893
OG0006291	STRPU_20014	LYTVA_29741
OG0006292	STRPU_26178	LYTVA_05869
OG0006293	STRPU_14168	LYTVA_10380
OG0006294	STRPU_21748, STRPU_21683	LYTVA_29965
OG0006295	STRPU_14216	LYTVA_15601
OG0006296	STRPU_22009	LYTVA_05537
OG0006297	STRPU_22310, STRPU_22329	LYTVA_21669, LYTVA_11418
OG0006298	STRPU_25124	LYTVA_01860
OG0006300	STRPU_21603	LYTVA_16017
OG0006301	STRPU_21245	LYTVA_26860
OG0006302	STRPU_27009	LYTVA_12764
OG0006304	STRPU_21283	LYTVA_01111
OG0006305	STRPU_09519	LYTVA_08171
OG0006307	STRPU_18934, STRPU_18863	LYTVA_15501
OG0006308	STRPU_15214, STRPU_15161	LYTVA_21772
OG0006309	STRPU_12063, STRPU_01235	LYTVA_15703
OG0006310	STRPU_11996, STRPU_01662	LYTVA_21738, LYTVA_17277
OG0006311	STRPU_11654	LYTVA_02260
OG0006312	STRPU_23848, STRPU_23814	LYTVA_24684
OG0006313	STRPU_07370	LYTVA_29847
OG0006314	STRPU_23080, STRPU_00665	LYTVA_01982
OG0006315	STRPU_21474	LYTVA_03118
OG0006316	STRPU_19017	LYTVA_16164
OG0006317	STRPU_10725	LYTVA_18482
OG0006318	STRPU_18034	LYTVA_21680
OG0006319	STRPU_10938	LYTVA_29168
OG0006320	STRPU_22674	LYTVA_01264
OG0006321	STRPU_25993	LYTVA_18675
OG0006322	STRPU_00885, STRPU_23011	LYTVA_00779
OG0006323	STRPU_05565, STRPU_05622	LYTVA_17375
OG0006324	STRPU_26127	LYTVA_20532
OG0006325	STRPU_19352	LYTVA_25169
OG0006326	STRPU_01188, STRPU_19957	LYTVA_03655
OG0006327	STRPU_23568	LYTVA_12932
OG0006328	STRPU_07872	LYTVA_15537
OG0006329	STRPU_10024	LYTVA_23431
OG0006332	STRPU_12324, STRPU_10717	LYTVA_15890
OG0006333	STRPU_17334	LYTVA_27460
OG0006334	STRPU_19104	LYTVA_14718
OG0006336	STRPU_18473, STRPU_18430	LYTVA_00586
OG0006337	STRPU_27122	LYTVA_10677, LYTVA_08724
OG0006339	STRPU_15481	LYTVA_06468
OG0006340	STRPU_04236, STRPU_04198	LYTVA_15371
OG0006341	STRPU_18283, STRPU_01173	LYTVA_19336
OG0006342	STRPU_23882	LYTVA_25740
OG0006343	STRPU_05776	LYTVA_02215
OG0006345	STRPU_24011	LYTVA_25563
OG0006347	STRPU_13365, STRPU_13385	LYTVA_08976
OG0006348	STRPU_16039	LYTVA_15174, LYTVA_20871
OG0006350	STRPU_08881, STRPU_00940	LYTVA_23710
OG0006351	STRPU_05847	LYTVA_19031
OG0006352	STRPU_05719, STRPU_05712	LYTVA_10172
OG0006353	STRPU_21115	LYTVA_27238
OG0006354	STRPU_09765, STRPU_09721	LYTVA_17039
OG0006356	STRPU_14596	LYTVA_26136
OG0006357	STRPU_10912	LYTVA_13374
OG0006357	STRPU_10702	LYTVA_16608
OG0006358	STRPU_22374	LYTVA_12603
OG0006359	STRPU_19635, STRPU_19681	LYTVA_13383
OG0006360	STRPU_11561	LYTVA_03777
OG0006361	STRPU_26003	LYTVA_28927
OG0006362	STRPU_18132	LYTVA_26128
OG0006363	STRPU_09319	LYTVA_00665
OG0006364	STRPU_23794	LYTVA_28369
OG0006366	STRPU_21760, STRPU_21695	LYTVA_20716
OG0006366	STRPU_21696, STRPU_21761	LYTVA_20715
OG0006367	STRPU_07291, STRPU_07275	LYTVA_03176
OG0006368	STRPU_13584, STRPU_01602	LYTVA_10249
OG0006370	STRPU_19241	LYTVA_04206
OG0006371	STRPU_14922, STRPU_14920, STRPU_14917, STRPU_14918	LYTVA_07693
OG0006372	STRPU_17261	LYTVA_21306
OG0006375	STRPU_01472, STRPU_08700	LYTVA_06882
OG0006376	STRPU_19494	LYTVA_06064
OG0006377	STRPU_26959	LYTVA_15590
OG0006378	STRPU_09953, STRPU_09976	LYTVA_22931, LYTVA_06148
OG0006379	STRPU_21808	LYTVA_29271
OG0006380	STRPU_05753	LYTVA_25935
OG0006381	STRPU_22693	LYTVA_17000
OG0006382	STRPU_21384	LYTVA_18772
OG0006383	STRPU_03091	LYTVA_13675
OG0006384	STRPU_11959, STRPU_01620	LYTVA_24319, LYTVA_18270
OG0006385	STRPU_21175	LYTVA_20203
OG0006386	STRPU_11720	LYTVA_22817
OG0006387	STRPU_17511	LYTVA_05267
OG0006391	STRPU_16884	LYTVA_14602
OG0006392	STRPU_17229	LYTVA_17324
OG0006393	STRPU_27287	LYTVA_25758
OG0006394	STRPU_09231, STRPU_02196	LYTVA_27935
OG0006395	STRPU_07573	LYTVA_00686
OG0006396	STRPU_19134	LYTVA_07105
OG0006398	STRPU_18220, STRPU_01275	LYTVA_04064, LYTVA_28542
OG0006399	STRPU_14310	LYTVA_10233
OG0006401	STRPU_14011	LYTVA_12517
OG0006402	STRPU_16542	LYTVA_25883
OG0006402	STRPU_16564	LYTVA_01268
OG0006405	STRPU_11573, STRPU_01369	LYTVA_12046
OG0006406	STRPU_05827	LYTVA_08686
OG0006407	STRPU_03639, STRPU_03657	LYTVA_27289
OG0006408	STRPU_21447	LYTVA_16743
OG0006414	STRPU_27415	LYTVA_20370
OG0006442	STRPU_25425	LYTVA_14699
OG0006443	STRPU_03428	LYTVA_11664
OG0006444	STRPU_03177, STRPU_00270	LYTVA_17317
OG0006446	STRPU_20195	LYTVA_23069
OG0006447	STRPU_19468	LYTVA_19506
OG0006448	STRPU_13247	LYTVA_05233, LYTVA_18934
OG0006449	STRPU_24008	LYTVA_14385
OG0006452	STRPU_23318	LYTVA_23537
OG0006454	STRPU_14766, STRPU_02558	LYTVA_20253
OG0006456	STRPU_12981	LYTVA_06983
OG0006457	STRPU_18652	LYTVA_08914
OG0006458	STRPU_02922	LYTVA_26122, LYTVA_18644
OG0006459	STRPU_26656	LYTVA_17229
OG0006460	STRPU_20721	LYTVA_04378
OG0006461	STRPU_22710, STRPU_00693	LYTVA_16875
OG0006462	STRPU_09115, STRPU_02084	LYTVA_25038
OG0006464	STRPU_06886	LYTVA_09677
OG0006465	STRPU_21220	LYTVA_24854
OG0006468	STRPU_25336, STRPU_25337, STRPU_25338	LYTVA_16194
OG0006469	STRPU_08991	LYTVA_27245
OG0006470	STRPU_09449, STRPU_01513	LYTVA_17710
OG0006471	STRPU_22946	LYTVA_23270
OG0006472	STRPU_06355	LYTVA_03138
OG0006474	STRPU_14515	LYTVA_05368
OG0006475	STRPU_02451, STRPU_13611	LYTVA_25848
OG0006476	STRPU_05356	LYTVA_26882
OG0006477	STRPU_04195, STRPU_04232	LYTVA_15688
OG0006478	STRPU_26958	LYTVA_15588
OG0006479	STRPU_10820	LYTVA_26821
OG0006480	STRPU_16289	LYTVA_02980
OG0006483	STRPU_21478, STRPU_21479	LYTVA_09398
OG0006485	STRPU_21413	LYTVA_11001
OG0006487	STRPU_23585	LYTVA_27373
OG0006488	STRPU_21848	LYTVA_20193
OG0006489	STRPU_04767	LYTVA_05812
OG0006489	STRPU_00944, STRPU_12897	LYTVA_14360
OG0006490	STRPU_22719, STRPU_00703	LYTVA_20284
OG0006491	STRPU_07329	LYTVA_20650, LYTVA_20929
OG0006492	STRPU_26169	LYTVA_05472
OG0006493	STRPU_06811	LYTVA_07017
OG0006494	STRPU_06616	LYTVA_12855, LYTVA_20128, LYTVA_02892
OG0006495	STRPU_11323	LYTVA_06046
OG0006496	STRPU_19486	LYTVA_17185
OG0006498	STRPU_05287	LYTVA_28147
OG0006499	STRPU_19493	LYTVA_05980
OG0006500	STRPU_21059	LYTVA_02691
OG0006501	STRPU_20764	LYTVA_26999
OG0006502	STRPU_08339	LYTVA_24260
OG0006503	STRPU_06604	LYTVA_26898, LYTVA_05750
OG0006504	STRPU_14410	LYTVA_09504
OG0006505	STRPU_13908	LYTVA_11472
OG0006506	STRPU_11643, STRPU_01307	LYTVA_17435
OG0006508	STRPU_09544	LYTVA_07361
OG0006509	STRPU_10367	LYTVA_15412
OG0006510	STRPU_25970, STRPU_00228	LYTVA_08384
OG0006512	STRPU_21460	LYTVA_30128
OG0006513	STRPU_26297, STRPU_26271	LYTVA_28137
OG0006514	STRPU_05328	LYTVA_01073
OG0006516	STRPU_21000	LYTVA_11733
OG0006517	STRPU_22079	LYTVA_16158
OG0006518	STRPU_17445	LYTVA_28173
OG0006519	STRPU_20703	LYTVA_10465
OG0006520	STRPU_04978	LYTVA_21292
OG0006522	STRPU_00417, STRPU_14209	LYTVA_15596
OG0006523	STRPU_21580	LYTVA_08627
OG0006524	STRPU_23918	LYTVA_04484
OG0006525	STRPU_23588	LYTVA_08087
OG0006526	STRPU_25532	LYTVA_16250
OG0006527	STRPU_08594, STRPU_00311	LYTVA_21728
OG0006528	STRPU_25024	LYTVA_09484
OG0006530	STRPU_26422	LYTVA_15081, LYTVA_03086
OG0006531	STRPU_01675, STRPU_02691	LYTVA_18379
OG0006532	STRPU_18757	LYTVA_17206, LYTVA_14261
OG0006533	STRPU_02314, STRPU_18116	LYTVA_27011, LYTVA_15714
OG0006534	STRPU_10089, STRPU_10152	LYTVA_04214, LYTVA_29677, LYTVA_29678
OG0006535	STRPU_12315	LYTVA_07517
OG0006536	STRPU_09828	LYTVA_00601
OG0006538	STRPU_25056	LYTVA_09279
OG0006539	STRPU_23468	LYTVA_22339, LYTVA_21233
OG0006540	STRPU_05939	LYTVA_09467
OG0006541	STRPU_10007	LYTVA_10494, LYTVA_18775
OG0006542	STRPU_04977	LYTVA_21291
OG0006543	STRPU_24071	LYTVA_04135
OG0006544	STRPU_25609	LYTVA_14693
OG0006545	STRPU_01501, STRPU_13748	LYTVA_01760
OG0006546	STRPU_21327	LYTVA_01454
OG0006547	STRPU_16023	LYTVA_14740
OG0006548	STRPU_12868	LYTVA_20194
OG0006549	STRPU_22378	LYTVA_18867, LYTVA_12605
OG0006550	STRPU_23342	LYTVA_13032
OG0006551	STRPU_19779, STRPU_00791	LYTVA_13998
OG0006552	STRPU_26952	LYTVA_26407, LYTVA_24481
OG0006553	STRPU_08086	LYTVA_29930
OG0006554	STRPU_14643	LYTVA_12888
OG0006555	STRPU_22013	LYTVA_16831
OG0006556	STRPU_17934	LYTVA_26732
OG0006557	STRPU_15383	LYTVA_12631
OG0006559	STRPU_19326	LYTVA_03268
OG0006560	STRPU_20993	LYTVA_08974
OG0006561	STRPU_20587	LYTVA_24027
OG0006562	STRPU_06844	LYTVA_19964
OG0006563	STRPU_20622	LYTVA_18929
OG0006564	STRPU_14809	LYTVA_17098
OG0006565	STRPU_22690	LYTVA_13713
OG0006566	STRPU_09269	LYTVA_09754
OG0006567	STRPU_07104	LYTVA_28343
OG0006568	STRPU_08066	LYTVA_06190
OG0006569	STRPU_21109	LYTVA_03300
OG0006570	STRPU_20410	LYTVA_13429, LYTVA_29990
OG0006571	STRPU_26805	LYTVA_08745, LYTVA_10211
OG0006572	STRPU_18818	LYTVA_16419
OG0006573	STRPU_14878	LYTVA_09033
OG0006574	STRPU_26558	LYTVA_00840
OG0006575	STRPU_26182	LYTVA_05866
OG0006576	STRPU_22950	LYTVA_26352
OG0006576	STRPU_04618	LYTVA_14941
OG0006578	STRPU_09315	LYTVA_22950
OG0006579	STRPU_19335	LYTVA_08994
OG0006580	STRPU_24020	LYTVA_10761
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	LYTVA_23340
OG0006582	STRPU_26817	LYTVA_13105
OG0006583	STRPU_17816, STRPU_17825	LYTVA_06366, LYTVA_06364
OG0006584	STRPU_13851	LYTVA_16648, LYTVA_29363
OG0006586	STRPU_16079	LYTVA_28714
OG0006587	STRPU_21289	LYTVA_05539, LYTVA_05540
OG0006589	STRPU_23251	LYTVA_06627
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	LYTVA_05645
OG0006591	STRPU_07131	LYTVA_12165
OG0006592	STRPU_24085	LYTVA_26345, LYTVA_15825
OG0006593	STRPU_23492	LYTVA_06771
OG0006595	STRPU_04349	LYTVA_09564
OG0006596	STRPU_26147	LYTVA_20385
OG0006598	STRPU_27035	LYTVA_06758
OG0006599	STRPU_04862	LYTVA_06203, LYTVA_14788
OG0006601	STRPU_13192	LYTVA_17737
OG0006602	STRPU_16001, STRPU_15987	LYTVA_05608
OG0006603	STRPU_25457	LYTVA_08641, LYTVA_04115
OG0006604	STRPU_15381	LYTVA_12633
OG0006605	STRPU_01316	LYTVA_28789
OG0006606	STRPU_11628, STRPU_17508	LYTVA_25434
OG0006607	STRPU_00854, STRPU_14066	LYTVA_15137
OG0006608	STRPU_06790	LYTVA_30198
OG0006609	STRPU_02383, STRPU_13693	LYTVA_22539
OG0006610	STRPU_08550	LYTVA_13093
OG0006611	STRPU_13531	LYTVA_27380
OG0006612	STRPU_16771, STRPU_01741	LYTVA_10377
OG0006613	STRPU_00899, STRPU_23025	LYTVA_10927
OG0006614	STRPU_17418	LYTVA_25195
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	LYTVA_28757
OG0006616	STRPU_06882	LYTVA_09876
OG0006618	STRPU_09575, STRPU_09582	LYTVA_05239
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	LYTVA_15850
OG0006621	STRPU_15128, STRPU_02508	LYTVA_17213
OG0006622	STRPU_06660	LYTVA_03022
OG0006623	STRPU_13116, STRPU_13085	LYTVA_20399
OG0006624	STRPU_13857	LYTVA_18192
OG0006625	STRPU_00444, STRPU_02374	LYTVA_28210, LYTVA_28205
OG0006626	STRPU_15047	LYTVA_27488
OG0006627	STRPU_17425	LYTVA_27904, LYTVA_23869
OG0006628	STRPU_10460	LYTVA_28784
OG0006629	STRPU_26043	LYTVA_26562, LYTVA_28928
OG0006629	STRPU_00561, STRPU_10678, STRPU_26035	LYTVA_23555, LYTVA_04146
OG0006630	STRPU_23183	LYTVA_19052
OG0006631	STRPU_25117	LYTVA_04170
OG0006633	STRPU_07751	LYTVA_27702
OG0006634	STRPU_14676	LYTVA_16289, LYTVA_15116
OG0006635	STRPU_09579, STRPU_09573	LYTVA_05243
OG0006636	STRPU_02074, STRPU_09103	LYTVA_25039
OG0006637	STRPU_09068, STRPU_02044	LYTVA_27827
OG0006638	STRPU_25845	LYTVA_18002
OG0006640	STRPU_15081	LYTVA_26611
OG0006641	STRPU_20953	LYTVA_08574
OG0006642	STRPU_08420	LYTVA_06650
OG0006643	STRPU_01496, STRPU_13752	LYTVA_28660, LYTVA_02991
OG0006644	STRPU_25595	LYTVA_22427
OG0006645	STRPU_14446, STRPU_14429	LYTVA_04436
OG0006646	STRPU_26576	LYTVA_02342
OG0006649	STRPU_21293	LYTVA_03225
OG0006650	STRPU_05409	LYTVA_09029, LYTVA_07472
OG0006651	STRPU_17251	LYTVA_15341
OG0006652	STRPU_21444	LYTVA_14452
OG0006653	STRPU_25531	LYTVA_16261
OG0006654	STRPU_17381	LYTVA_29076
OG0006655	STRPU_26342	LYTVA_26567
OG0006656	STRPU_12656	LYTVA_25366
OG0006657	STRPU_15484	LYTVA_16841
OG0006658	STRPU_07917, STRPU_07946	LYTVA_06859
OG0006659	STRPU_22398	LYTVA_25971
OG0006660	STRPU_22389	LYTVA_18491
OG0006661	STRPU_06601	LYTVA_19764
OG0006662	STRPU_03424	LYTVA_17398, LYTVA_22679
OG0006663	STRPU_14390	LYTVA_20322
OG0006664	STRPU_20210	LYTVA_14742, LYTVA_25776
OG0006666	STRPU_22001	LYTVA_29336
OG0006668	STRPU_05689	LYTVA_18468
OG0006669	STRPU_18180	LYTVA_22893, LYTVA_02320
OG0006671	STRPU_11401	LYTVA_19311
OG0006671	STRPU_11402	LYTVA_06238
OG0006672	STRPU_21262	LYTVA_10481
OG0006673	STRPU_10186	LYTVA_21845
OG0006674	STRPU_01780, STRPU_18092	LYTVA_02857
OG0006675	STRPU_09507	LYTVA_17630
OG0006677	STRPU_06954, STRPU_08321	LYTVA_28901
OG0006678	STRPU_08345	LYTVA_15419, LYTVA_15428
OG0006679	STRPU_09874	LYTVA_11018
OG0006681	STRPU_16624	LYTVA_17496, LYTVA_30119
OG0006682	STRPU_03469	LYTVA_09083
OG0006683	STRPU_10523	LYTVA_28355, LYTVA_25958
OG0006684	STRPU_23507	LYTVA_16659
OG0006686	STRPU_20136	LYTVA_23375
OG0006687	STRPU_17488	LYTVA_26198
OG0006688	STRPU_25259	LYTVA_14540
OG0006689	STRPU_26811	LYTVA_01418
OG0006691	STRPU_13569, STRPU_01588	LYTVA_07985
OG0006692	STRPU_24141	LYTVA_23399
OG0006693	STRPU_04135	LYTVA_27909, LYTVA_00873
OG0006694	STRPU_17221	LYTVA_24646, LYTVA_15455
OG0006695	STRPU_20663	LYTVA_15983
OG0006696	STRPU_22669	LYTVA_15759, LYTVA_01261
OG0006697	STRPU_10226	LYTVA_29458
OG0006698	STRPU_25630	LYTVA_17453
OG0006699	STRPU_15457	LYTVA_12681
OG0006700	STRPU_09508	LYTVA_17631
OG0006702	STRPU_08072	LYTVA_16976
OG0006703	STRPU_07739	LYTVA_11046
OG0006704	STRPU_14516	LYTVA_21918, LYTVA_05361
OG0006705	STRPU_10965	LYTVA_05456
OG0006706	STRPU_19558	LYTVA_06256
OG0006707	STRPU_00777, STRPU_19793	LYTVA_21353, LYTVA_05353
OG0006709	STRPU_13686, STRPU_02389	LYTVA_04967
OG0006710	STRPU_26369	LYTVA_22943
OG0006711	STRPU_17666, STRPU_02255	LYTVA_06285
OG0006712	STRPU_25296	LYTVA_17236
OG0006713	STRPU_21001	LYTVA_11734
OG0006714	STRPU_09756, STRPU_09712	LYTVA_07448
OG0006715	STRPU_22299	LYTVA_21903
OG0006716	STRPU_12323, STRPU_10718	LYTVA_15879
OG0006718	STRPU_09616	LYTVA_10471
OG0006719	STRPU_08647	LYTVA_17998
OG0006720	STRPU_16064	LYTVA_18202, LYTVA_11727
OG0006721	STRPU_26848	LYTVA_23599, LYTVA_16518
OG0006722	STRPU_18749	LYTVA_11244
OG0006725	STRPU_23338	LYTVA_04515
OG0006726	STRPU_07687, STRPU_07700	LYTVA_14167
OG0006727	STRPU_17833	LYTVA_03217
OG0006728	STRPU_02468, STRPU_13597	LYTVA_22872
OG0006729	STRPU_18897	LYTVA_10174
OG0006730	STRPU_11531	LYTVA_26842, LYTVA_09573
OG0006731	STRPU_23901	LYTVA_14636
OG0006732	STRPU_22092	LYTVA_27994
OG0006733	STRPU_21005	LYTVA_04666
OG0006734	STRPU_15759	LYTVA_09848
OG0006734	STRPU_20707	LYTVA_16010, LYTVA_10461
OG0006736	STRPU_26075	LYTVA_29486
OG0006737	STRPU_26074	LYTVA_29487
OG0006739	STRPU_09891, STRPU_09895	LYTVA_17045
OG0006740	STRPU_20437	LYTVA_24577
OG0006741	STRPU_22289	LYTVA_07167
OG0006742	STRPU_05005	LYTVA_12227
OG0006743	STRPU_22847	LYTVA_12900
OG0006744	STRPU_19434, STRPU_19428	LYTVA_25656
OG0006745	STRPU_11060	LYTVA_14746
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	LYTVA_27286
OG0006749	STRPU_05015, STRPU_05016	LYTVA_12229
OG0006750	STRPU_15988	LYTVA_29209
OG0006751	STRPU_15153, STRPU_02535	LYTVA_29422
OG0006752	STRPU_03141	LYTVA_28315
OG0006753	STRPU_21351	LYTVA_13933
OG0006756	STRPU_08381	LYTVA_19248, LYTVA_02584
OG0006757	STRPU_21092	LYTVA_23576
OG0006758	STRPU_16693, STRPU_16666	LYTVA_06304
OG0006760	STRPU_19230	LYTVA_07257, LYTVA_20797
OG0006761	STRPU_05907, STRPU_05908	LYTVA_06182
OG0006762	STRPU_21058	LYTVA_02692
OG0006764	STRPU_05646	LYTVA_25681
OG0006766	STRPU_06955, STRPU_06937	LYTVA_28194
OG0006767	STRPU_21922	LYTVA_09741
OG0006769	STRPU_12966	LYTVA_29698
OG0006770	STRPU_27293	LYTVA_04844
OG0006772	STRPU_09775, STRPU_09732	LYTVA_12214, LYTVA_14428
OG0006775	STRPU_08762, STRPU_01401	LYTVA_15090
OG0006776	STRPU_02465, STRPU_13600	LYTVA_22877
OG0006777	STRPU_21177	LYTVA_13418
OG0006780	STRPU_20877, STRPU_20840	LYTVA_14471, LYTVA_01364
OG0006812	STRPU_24077	LYTVA_03799, LYTVA_17314, LYTVA_19975, LYTVA_25715, LYTVA_09028, LYTVA_05609, LYTVA_02210, LYTVA_09681, LYTVA_06048, LYTVA_16073, LYTVA_02780, LYTVA_07438, LYTVA_00204, LYTVA_29807, LYTVA_19531, LYTVA_06535, LYTVA_20974, LYTVA_08736, LYTVA_13444, LYTVA_12430, LYTVA_19850, LYTVA_09570, LYTVA_29303, LYTVA_20007, LYTVA_05876, LYTVA_22412, LYTVA_09263
OG0006826	STRPU_05449	LYTVA_11589
OG0006827	STRPU_19224	LYTVA_29607, LYTVA_23359
OG0006828	STRPU_27026	LYTVA_18128
OG0006829	STRPU_09872	LYTVA_26171, LYTVA_11011
OG0006830	STRPU_15278	LYTVA_03690
OG0006831	STRPU_09873	LYTVA_11012
OG0006832	STRPU_20777	LYTVA_03098
OG0006837	STRPU_02920	LYTVA_26125, LYTVA_14948
OG0006838	STRPU_08275	LYTVA_08816
OG0006839	STRPU_04376	LYTVA_27524, LYTVA_05200
OG0006842	STRPU_18785	LYTVA_10835, LYTVA_21530
OG0006844	STRPU_26824	LYTVA_10802
OG0006845	STRPU_21842	LYTVA_21346
OG0006846	STRPU_21562	LYTVA_05173
OG0006847	STRPU_22196	LYTVA_09927
OG0006850	STRPU_17760	LYTVA_19496
OG0006851	STRPU_09338	LYTVA_05387, LYTVA_26308
OG0006852	STRPU_24270	LYTVA_26432
OG0006853	STRPU_22284	LYTVA_07171
OG0006856	STRPU_06068	LYTVA_24415
OG0006857	STRPU_06069	LYTVA_12258
OG0006858	STRPU_06698	LYTVA_23032, LYTVA_21592
OG0006860	STRPU_25395	LYTVA_03678
OG0006861	STRPU_25033	LYTVA_16403, LYTVA_25528
OG0006862	STRPU_21836	LYTVA_26775
OG0006864	STRPU_05446	LYTVA_00261
OG0006865	STRPU_06290, STRPU_06335	LYTVA_05819
OG0006866	STRPU_11341, STRPU_11342	LYTVA_12396
OG0006867	STRPU_20626	LYTVA_03041, LYTVA_04798
OG0006868	STRPU_20963	LYTVA_19737
OG0006869	STRPU_23709	LYTVA_28620, LYTVA_01897
OG0006871	STRPU_06422	LYTVA_14404
OG0006872	STRPU_25634	LYTVA_01971
OG0006873	STRPU_15074	LYTVA_17188
OG0006874	STRPU_08961	LYTVA_28249
OG0006875	STRPU_14351	LYTVA_03423, LYTVA_15770
OG0006876	STRPU_18689	LYTVA_02849
OG0006877	STRPU_05713, STRPU_05720	LYTVA_19179
OG0006878	STRPU_18839	LYTVA_11522
OG0006879	STRPU_00102, STRPU_11515	LYTVA_26103
OG0006883	STRPU_01814	LYTVA_28217
OG0006884	STRPU_17050, STRPU_01815	LYTVA_28218
OG0006885	STRPU_08329	LYTVA_05028
OG0006887	STRPU_02379, STRPU_13697	LYTVA_13116
OG0006888	STRPU_24426	LYTVA_00517, LYTVA_00518
OG0006890	STRPU_10389	LYTVA_18386
OG0006892	STRPU_13969	LYTVA_15888
OG0006893	STRPU_08081	LYTVA_24058
OG0006894	STRPU_08715, STRPU_01459	LYTVA_09646
OG0006895	STRPU_12876	LYTVA_00144
OG0006896	STRPU_04551	LYTVA_24349
OG0006898	STRPU_25382	LYTVA_07336
OG0006899	STRPU_12587	LYTVA_21244
OG0006900	STRPU_18033	LYTVA_08638
OG0006901	STRPU_13971	LYTVA_26182
OG0006903	STRPU_25107	LYTVA_12367
OG0006904	STRPU_05387	LYTVA_10834
OG0006905	STRPU_26050	LYTVA_15524, LYTVA_28132
OG0006906	STRPU_15338	LYTVA_06059, LYTVA_24234
OG0006907	STRPU_07420	LYTVA_03614, LYTVA_05381
OG0006908	STRPU_14728	LYTVA_27883
OG0006909	STRPU_22846	LYTVA_12899
OG0006911	STRPU_19546	LYTVA_16725
OG0006911	STRPU_19540	LYTVA_24818
OG0006912	STRPU_19507	LYTVA_23371
OG0006913	STRPU_19762	LYTVA_29960
OG0006914	STRPU_27336	LYTVA_19647
OG0006915	STRPU_25657	LYTVA_13564, LYTVA_19160
OG0006916	STRPU_26458	LYTVA_08740, LYTVA_21571
OG0006917	STRPU_11048, STRPU_00388	LYTVA_21371
OG0006918	STRPU_07106	LYTVA_08198
OG0006919	STRPU_10127, STRPU_10054	LYTVA_22591
OG0006921	STRPU_05900	LYTVA_05031
OG0006924	STRPU_18317, STRPU_01130	LYTVA_28512
OG0006925	STRPU_26381	LYTVA_15745
OG0006926	STRPU_24428	LYTVA_19475
OG0006928	STRPU_24366	LYTVA_16738
OG0006930	STRPU_01800, STRPU_17035	LYTVA_06357
OG0006931	STRPU_24300	LYTVA_24387
OG0006932	STRPU_09106, STRPU_02077	LYTVA_25041
OG0006933	STRPU_22665	LYTVA_27030, LYTVA_17350
OG0006933	STRPU_04088, STRPU_04089	LYTVA_28844
OG0006934	STRPU_06012	LYTVA_28488
OG0006935	STRPU_01515, STRPU_09444	LYTVA_12955
OG0006936	STRPU_09697, STRPU_09740	LYTVA_18797
OG0006937	STRPU_12967	LYTVA_10646
OG0006938	STRPU_22292	LYTVA_24454
OG0006939	STRPU_07451, STRPU_07443	LYTVA_09864
OG0006940	STRPU_22437	LYTVA_03459, LYTVA_25735
OG0006941	STRPU_23178	LYTVA_09462
OG0006942	STRPU_20945	LYTVA_27753
