Orthogroup	STRPU_ok	XENTR
OG0004684	STRPU_20897, STRPU_20861	XENTR09471
OG0004685	STRPU_14434, STRPU_14451	XENTR00826
OG0004686	STRPU_13483	XENTR03385
OG0004687	STRPU_23891	XENTR08376
OG0004688	STRPU_23968, STRPU_23943	XENTR00727
OG0004690	STRPU_22103	XENTR02109
OG0004691	STRPU_21357	XENTR12526
OG0004692	STRPU_21508	XENTR12793
OG0004694	STRPU_08867, STRPU_00954	XENTR12216
OG0004695	STRPU_07856, STRPU_07854	XENTR07984
OG0004696	STRPU_04321, STRPU_04291	XENTR08933
OG0004697	STRPU_05810	XENTR01024
OG0004698	STRPU_08348	XENTR15336
OG0004699	STRPU_14477	XENTR04958
OG0004700	STRPU_08419	XENTR19117
OG0004702	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034	XENTR07319
OG0004703	STRPU_14615, STRPU_14633	XENTR01132
OG0004704	STRPU_18171	XENTR00093
OG0004705	STRPU_04948	XENTR05923, XENTR08822, XENTR08821
OG0004706	STRPU_22080	XENTR03339, XENTR10846, XENTR10847
OG0004707	STRPU_00067	XENTR04912
OG0004707	STRPU_05595, STRPU_05535	XENTR04913
OG0004708	STRPU_14404	XENTR04042
OG0004711	STRPU_15942, STRPU_00504	XENTR12598
OG0004728	STRPU_25586	XENTR03737
OG0004730	STRPU_27294	XENTR11246
OG0004731	STRPU_08026, STRPU_02031	XENTR18388
OG0004732	STRPU_15291, STRPU_15304	XENTR14688
OG0004733	STRPU_26994	XENTR03412
OG0004735	STRPU_15708	XENTR12602
OG0004736	STRPU_05869	XENTR00419
OG0004738	STRPU_09010	XENTR15335
OG0004739	STRPU_08689	XENTR07591
OG0004740	STRPU_20673	XENTR02419
OG0004743	STRPU_13380, STRPU_13403	XENTR05342
OG0004744	STRPU_00309, STRPU_08592	XENTR16602
OG0004746	STRPU_12221, STRPU_12223	XENTR16021, XENTR19206
OG0004747	STRPU_26212	XENTR08164
OG0004749	STRPU_26258	XENTR02480
OG0004750	STRPU_24143	XENTR15715
OG0004751	STRPU_21709, STRPU_21645	XENTR06628
OG0004752	STRPU_12476	XENTR05473
OG0004753	STRPU_10592	XENTR03105
OG0004754	STRPU_08649	XENTR01802
OG0004755	STRPU_05953	XENTR10564
OG0004756	STRPU_24829	XENTR17924
OG0004757	STRPU_24845	XENTR06659
OG0004758	STRPU_25553, STRPU_00818	XENTR10225
OG0004759	STRPU_21118	XENTR08995
OG0004761	STRPU_21976	XENTR08312
OG0004763	STRPU_03310	XENTR14434
OG0004764	STRPU_00681, STRPU_18946	XENTR00062
OG0004765	STRPU_19109	XENTR10970
OG0004766	STRPU_03594, STRPU_03529	XENTR17353
OG0004767	STRPU_08127	XENTR03910
OG0004768	STRPU_05242	XENTR06426
OG0004769	STRPU_20357	XENTR15393
OG0004770	STRPU_17911	XENTR08456
OG0004774	STRPU_08367	XENTR12450, XENTR18887
OG0004775	STRPU_13816	XENTR08212
OG0004776	STRPU_14818	XENTR00828
OG0004777	STRPU_06447	XENTR10573, XENTR00705
OG0004779	STRPU_06354	XENTR03442, XENTR02321, XENTR02320
OG0004783	STRPU_22195	XENTR04323
OG0004784	STRPU_08821	XENTR00188, XENTR00189
OG0004785	STRPU_13970	XENTR00119
OG0004786	STRPU_13760, STRPU_01488	XENTR04209
OG0004787	STRPU_11506	XENTR14690
OG0004788	STRPU_05187	XENTR00794
OG0004789	STRPU_23243	XENTR07121
OG0004790	STRPU_14311	XENTR05623, XENTR19164, XENTR13909
OG0004791	STRPU_03487	XENTR00086
OG0004792	STRPU_00418, STRPU_14208	XENTR01195, XENTR16182
OG0004793	STRPU_09856	XENTR11318
OG0004794	STRPU_07548, STRPU_00580	XENTR08033
OG0004795	STRPU_15105, STRPU_02482	XENTR06349
OG0004797	STRPU_07568, STRPU_07565	XENTR03068
OG0004799	STRPU_01628, STRPU_11967	XENTR15968
OG0004800	STRPU_13486	XENTR08612
OG0004801	STRPU_08247	XENTR01848
OG0004802	STRPU_00811, STRPU_25545	XENTR09565
OG0004803	STRPU_06802	XENTR15467
OG0004804	STRPU_09186, STRPU_02155	XENTR10260, XENTR06571, XENTR18506
OG0004805	STRPU_06445, STRPU_06446	XENTR11662
OG0004806	STRPU_21794	XENTR00596, XENTR12104
OG0004807	STRPU_10776	XENTR15288
OG0004808	STRPU_10771	XENTR03219
OG0004809	STRPU_20191	XENTR12931
OG0004810	STRPU_23365	XENTR00753
OG0004811	STRPU_26197	XENTR00465, XENTR00466
OG0004812	STRPU_25055	XENTR07652
OG0004813	STRPU_07605	XENTR13768
OG0004814	STRPU_13183	XENTR15350
OG0004815	STRPU_10030	XENTR00163
OG0004816	STRPU_12652	XENTR00384
OG0004817	STRPU_23099	XENTR05373
OG0004818	STRPU_03489	XENTR18356, XENTR13695
OG0004819	STRPU_24434	XENTR18290
OG0004820	STRPU_18016	XENTR09145
OG0004821	STRPU_22372	XENTR00744
OG0004822	STRPU_21965	XENTR08415
OG0004823	STRPU_23656, STRPU_23680	XENTR07412
OG0004824	STRPU_12598	XENTR07425
OG0004825	STRPU_20038	XENTR14340
OG0004826	STRPU_20907	XENTR16039, XENTR10756
OG0004828	STRPU_04477	XENTR10119
OG0004829	STRPU_22610	XENTR02670
OG0004830	STRPU_26860	XENTR14067
OG0004831	STRPU_17723	XENTR12087, XENTR05901
OG0004832	STRPU_02261, STRPU_17659	XENTR14740
OG0004833	STRPU_04546	XENTR07540
OG0004834	STRPU_07000, STRPU_06983	XENTR18645
OG0004835	STRPU_14491	XENTR08252, XENTR04057
OG0004836	STRPU_14324	XENTR03675
OG0004837	STRPU_23151	XENTR01234, XENTR02852
OG0004838	STRPU_07707	XENTR04078
OG0004839	STRPU_18899, STRPU_07667	XENTR14348
OG0004840	STRPU_19684, STRPU_19632	XENTR15873
OG0004841	STRPU_26329	XENTR07261
OG0004842	STRPU_26129	XENTR03722
OG0004843	STRPU_26133	XENTR00524
OG0004844	STRPU_09908	XENTR13385
OG0004846	STRPU_26677	XENTR01408
OG0004847	STRPU_06161	XENTR18075, XENTR03443, XENTR02319
OG0004848	STRPU_12927	XENTR14338
OG0004849	STRPU_17746	XENTR04783
OG0004850	STRPU_03694	XENTR13562
OG0004851	STRPU_27358	XENTR10062
OG0004852	STRPU_20129	XENTR16100
OG0004853	STRPU_19996	XENTR17579
OG0004854	STRPU_05257, STRPU_05273	XENTR05196
OG0004855	STRPU_05316	XENTR01667
OG0004856	STRPU_05076, STRPU_05153	XENTR01049, XENTR05246
OG0004858	STRPU_14635, STRPU_14617	XENTR10303
OG0004859	STRPU_14015	XENTR08619
OG0004860	STRPU_18523	XENTR02773
OG0004861	STRPU_20601	XENTR03061
OG0004862	STRPU_02221, STRPU_15584	XENTR17921
OG0004863	STRPU_12571	XENTR05424
OG0004864	STRPU_22370	XENTR00771
OG0004865	STRPU_15150, STRPU_02532	XENTR13338
OG0004866	STRPU_24876	XENTR08700, XENTR14374
OG0004867	STRPU_21286	XENTR18178, XENTR18179
OG0004868	STRPU_21525	XENTR11987, XENTR12771, XENTR11647, XENTR11648
OG0004869	STRPU_13410	XENTR03761
OG0004870	STRPU_09707, STRPU_09751	XENTR14935, XENTR14934
OG0004871	STRPU_14906	XENTR01187, XENTR17769
OG0004872	STRPU_25588	XENTR09751
OG0004873	STRPU_10601	XENTR09787
OG0004875	STRPU_19031, STRPU_00459	XENTR00005
OG0004877	STRPU_05767	XENTR08283
OG0004879	STRPU_06939, STRPU_06958	XENTR17744
OG0004880	STRPU_08112, STRPU_08125	XENTR16782
OG0004881	STRPU_11343	XENTR06242
OG0004882	STRPU_25298	XENTR10221
OG0004883	STRPU_09064, STRPU_02040	XENTR16679, XENTR00126
OG0004884	STRPU_20904, STRPU_20867	XENTR03050
OG0004885	STRPU_04612	XENTR09289
OG0004886	STRPU_06167	XENTR02719
OG0004887	STRPU_07672	XENTR16111
OG0004888	STRPU_14045	XENTR06526, XENTR08620
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	XENTR06798
OG0004891	STRPU_24472	XENTR13595
OG0004892	STRPU_09340	XENTR14914, XENTR02200
OG0004893	STRPU_07546, STRPU_00578	XENTR12758
OG0004894	STRPU_05192	XENTR02329, XENTR04892, XENTR04992
OG0004895	STRPU_02481, STRPU_15104	XENTR16712
OG0004896	STRPU_20031, STRPU_20032	XENTR11036, XENTR11035
OG0004897	STRPU_04569	XENTR09725
OG0004898	STRPU_02957, STRPU_02944	XENTR14341, XENTR18232
OG0004899	STRPU_05272, STRPU_05256	XENTR14449
OG0004900	STRPU_14594	XENTR14693
OG0004901	STRPU_12533	XENTR12276, XENTR12275
OG0004902	STRPU_20496	XENTR00620
OG0004903	STRPU_25355	XENTR04968
OG0004904	STRPU_05419	XENTR01812
OG0004905	STRPU_04446, STRPU_04560	XENTR06463, XENTR14242
OG0004906	STRPU_08937	XENTR00992
OG0004907	STRPU_21713, STRPU_21649	XENTR12667
OG0004911	STRPU_08092	XENTR04772
OG0004913	STRPU_06094	XENTR14597
OG0004914	STRPU_14742	XENTR02587
OG0004915	STRPU_15544	XENTR08884, XENTR10936
OG0004916	STRPU_02774	XENTR05388, XENTR08550, XENTR03161
OG0004917	STRPU_07169	XENTR04073
OG0004919	STRPU_11465	XENTR16803
OG0004920	STRPU_25184	XENTR15712
OG0004921	STRPU_10535	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004923	STRPU_20716	XENTR09440
OG0004924	STRPU_24409	XENTR12207
OG0004925	STRPU_22883, STRPU_22453	XENTR15854
OG0004926	STRPU_20004	XENTR14521
OG0004927	STRPU_21316	XENTR08515, XENTR12531
OG0004928	STRPU_24477	XENTR15107
OG0004929	STRPU_05006	XENTR10557
OG0004930	STRPU_16566	XENTR10546
OG0004931	STRPU_04007, STRPU_04004	XENTR06052
OG0004932	STRPU_26247	XENTR18768
OG0004933	STRPU_04383	XENTR05652, XENTR09741
OG0004934	STRPU_19905	XENTR17872
OG0004935	STRPU_19740	XENTR02108
OG0004936	STRPU_21488, STRPU_21497	XENTR02426, XENTR12658
OG0004937	STRPU_20912	XENTR03034, XENTR06567
OG0004938	STRPU_03707	XENTR12499
OG0004939	STRPU_27301	XENTR00578, XENTR11815
OG0004940	STRPU_07541, STRPU_00573	XENTR06069
OG0004941	STRPU_22636	XENTR17552
OG0004942	STRPU_07875, STRPU_07881	XENTR15114
OG0004944	STRPU_22699	XENTR02835, XENTR10997
OG0004945	STRPU_18828	XENTR12373
OG0004946	STRPU_21591	XENTR07623
OG0004948	STRPU_12534	XENTR12682, XENTR12681, XENTR10040
OG0004949	STRPU_13012	XENTR10188
OG0004950	STRPU_17811	XENTR16238
OG0004951	STRPU_17683	XENTR02323, XENTR02324
OG0004952	STRPU_20796	XENTR06665
OG0004953	STRPU_09313, STRPU_09314	XENTR16308
OG0004954	STRPU_08007	XENTR12724
OG0004955	STRPU_13641, STRPU_02423	XENTR05226
OG0004956	STRPU_23262	XENTR06395
OG0004957	STRPU_23288	XENTR01088, XENTR01089
OG0004958	STRPU_26964	XENTR15047
OG0004959	STRPU_11968, STRPU_01629	XENTR04469, XENTR16397
OG0004960	STRPU_27428	XENTR09316
OG0004961	STRPU_23722	XENTR17175
OG0004962	STRPU_13744, STRPU_01506	XENTR03175
OG0004963	STRPU_03333	XENTR04559
OG0004964	STRPU_13973	XENTR18483
OG0004965	STRPU_25907	XENTR07677
OG0004967	STRPU_25106	XENTR03788
OG0004968	STRPU_25826	XENTR10216
OG0004969	STRPU_06009	XENTR13314
OG0004970	STRPU_17292	XENTR14182
OG0004971	STRPU_18056	XENTR06568
OG0004972	STRPU_08274	XENTR01822, XENTR01821
OG0004973	STRPU_11079	XENTR03262
OG0004974	STRPU_12865, STRPU_12854	XENTR04472
OG0004975	STRPU_18856, STRPU_18940	XENTR11022
OG0004976	STRPU_05919	XENTR06433
OG0004977	STRPU_13723	XENTR00140
OG0004978	STRPU_05786	XENTR05928
OG0004979	STRPU_13521	XENTR06280
OG0004980	STRPU_04372	XENTR14445
OG0004981	STRPU_16842	XENTR01741
OG0004982	STRPU_19653, STRPU_19667	XENTR16425
OG0004984	STRPU_10285	XENTR00910, XENTR00909, XENTR19123, XENTR00707, XENTR00713, XENTR08081
OG0004985	STRPU_23754	XENTR18934, XENTR04847
OG0004988	STRPU_15132, STRPU_02514	XENTR01176
OG0004989	STRPU_11711	XENTR00401, XENTR00400
OG0004990	STRPU_23966, STRPU_23942	XENTR11568
OG0004991	STRPU_23946, STRPU_23970	XENTR07044
OG0004993	STRPU_20176	XENTR11043, XENTR11042
OG0004994	STRPU_12426	XENTR16715
OG0004995	STRPU_26417	XENTR10289
OG0004997	STRPU_09760, STRPU_09716	XENTR02015
OG0004999	STRPU_03693	XENTR15223
OG0005000	STRPU_23049	XENTR06607
OG0005002	STRPU_26738, STRPU_26754	XENTR15372
OG0005005	STRPU_09140, STRPU_02110	XENTR05608
OG0005006	STRPU_23765	XENTR06909
OG0005007	STRPU_06387	XENTR10611, XENTR10833
OG0005008	STRPU_26039	XENTR15125
OG0005009	STRPU_03273, STRPU_03233	XENTR16251
OG0005010	STRPU_08686	XENTR07097, XENTR07098, XENTR07590
OG0005011	STRPU_20781	XENTR11701
OG0005012	STRPU_26572	XENTR18755, XENTR15909, XENTR15910
OG0005013	STRPU_05904	XENTR02725
OG0005014	STRPU_14514	XENTR00814
OG0005015	STRPU_04597, STRPU_14106	XENTR12740, XENTR08898
OG0005016	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504	XENTR14441
OG0005017	STRPU_23238	XENTR05798, XENTR11446
OG0005021	STRPU_06173	XENTR09210, XENTR09368
OG0005038	STRPU_22415	XENTR06375
OG0005040	STRPU_17431	XENTR12533
OG0005041	STRPU_02644, STRPU_16167	XENTR04091
OG0005044	STRPU_15541	XENTR04058
OG0005045	STRPU_07709	XENTR14347
OG0005046	STRPU_23317	XENTR16374, XENTR16375
OG0005047	STRPU_05922	XENTR01761
OG0005048	STRPU_03820, STRPU_03834	XENTR09691
OG0005049	STRPU_23704	XENTR02793, XENTR02792
OG0005050	STRPU_09638	XENTR07902
OG0005053	STRPU_18810, STRPU_00246	XENTR11151
OG0005054	STRPU_19043	XENTR00423, XENTR00424
OG0005055	STRPU_20766	XENTR09097
OG0005057	STRPU_24351	XENTR01215
OG0005058	STRPU_23702	XENTR01318
OG0005059	STRPU_19891, STRPU_19864	XENTR07733
OG0005060	STRPU_19137	XENTR11847, XENTR11846
OG0005061	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287	XENTR15275
OG0005062	STRPU_25112	XENTR03783
OG0005063	STRPU_04465	XENTR07559
OG0005064	STRPU_24463	XENTR08366
OG0005065	STRPU_04450	XENTR12640
OG0005066	STRPU_21008	XENTR08153, XENTR08152, XENTR08154
OG0005067	STRPU_22082	XENTR06281
OG0005069	STRPU_16032	XENTR16175
OG0005071	STRPU_05957	XENTR08834
OG0005072	STRPU_05073, STRPU_05149	XENTR03699, XENTR05247
OG0005073	STRPU_24827	XENTR17939
OG0005074	STRPU_07009	XENTR02040, XENTR02038, XENTR02039
OG0005075	STRPU_21684, STRPU_21749	XENTR06390
OG0005076	STRPU_26988	XENTR11253
OG0005077	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378	XENTR11600
OG0005079	STRPU_21868	XENTR03827
OG0005080	STRPU_21862, STRPU_21857	XENTR00185, XENTR09592
OG0005081	STRPU_25207, STRPU_01890	XENTR14092
OG0005083	STRPU_17228	XENTR07998
OG0005084	STRPU_22839	XENTR18907, XENTR10715
OG0005085	STRPU_18292, STRPU_01163	XENTR18880
OG0005086	STRPU_23179	XENTR04829
OG0005088	STRPU_18320, STRPU_01126	XENTR16788
OG0005089	STRPU_27106	XENTR08675
OG0005090	STRPU_01406, STRPU_08757	XENTR11064
OG0005092	STRPU_23715	XENTR18796
OG0005093	STRPU_18070, STRPU_01761	XENTR09400
OG0005094	STRPU_25375	XENTR05058, XENTR05057
OG0005095	STRPU_02771	XENTR10204
OG0005096	STRPU_08160	XENTR07304
OG0005097	STRPU_09221, STRPU_02184	XENTR03905
OG0005098	STRPU_13534	XENTR05413
OG0005099	STRPU_08366	XENTR04798, XENTR04797, XENTR04799
OG0005100	STRPU_25922	XENTR07674
OG0005102	STRPU_08634	XENTR09794
OG0005103	STRPU_17083	XENTR05449, XENTR01214
OG0005104	STRPU_25502	XENTR16526
OG0005105	STRPU_08772, STRPU_01386	XENTR13712, XENTR00971
OG0005106	STRPU_05329	XENTR15961
OG0005107	STRPU_11749	XENTR00721
OG0005109	STRPU_13972	XENTR05235
OG0005110	STRPU_08950	XENTR10418
OG0005111	STRPU_10824	XENTR12918
OG0005112	STRPU_21803	XENTR01641
OG0005113	STRPU_20889, STRPU_20852	XENTR11696
OG0005114	STRPU_10459	XENTR03270
OG0005115	STRPU_20269	XENTR09926, XENTR17174
OG0005116	STRPU_06768	XENTR09652
OG0005117	STRPU_11313, STRPU_11295, STRPU_00042	XENTR00263, XENTR00264
OG0005118	STRPU_24613, STRPU_16759	XENTR06229
OG0005119	STRPU_10227	XENTR10964, XENTR18180
OG0005121	STRPU_16484	XENTR08556, XENTR08555
OG0005122	STRPU_18185	XENTR00038
OG0005123	STRPU_10153, STRPU_10090	XENTR10489, XENTR14001
OG0005124	STRPU_21411	XENTR11277
OG0005125	STRPU_08337	XENTR06577, XENTR01393
OG0005126	STRPU_07740, STRPU_07712	XENTR11466
OG0005127	STRPU_06156	XENTR18846
OG0005128	STRPU_17208	XENTR11404
OG0005129	STRPU_17797	XENTR01372, XENTR17414, XENTR17415
OG0005130	STRPU_05396	XENTR03472
OG0005131	STRPU_25316	XENTR07770, XENTR05134
OG0005132	STRPU_24333	XENTR13542, XENTR09384
OG0005135	STRPU_22087	XENTR17224
OG0005136	STRPU_04572	XENTR08931
OG0005138	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658	XENTR04104
OG0005139	STRPU_17070	XENTR16239
OG0005140	STRPU_22056	XENTR15218
OG0005141	STRPU_25357	XENTR03747
OG0005142	STRPU_11187	XENTR05808, XENTR05807
OG0005143	STRPU_06139	XENTR09021
OG0005144	STRPU_19013	XENTR04655
OG0005145	STRPU_27175	XENTR01474
OG0005146	STRPU_20659	XENTR07514
OG0005147	STRPU_26497	XENTR08897, XENTR03407
OG0005148	STRPU_26542	XENTR03414
OG0005150	STRPU_20828	XENTR11623, XENTR08994, XENTR11974
OG0005151	STRPU_06556, STRPU_06542	XENTR10535
OG0005152	STRPU_09380, STRPU_01576	XENTR11517
OG0005153	STRPU_17962	XENTR11773
OG0005154	STRPU_25292	XENTR09967
OG0005155	STRPU_06008, STRPU_06006	XENTR17503
OG0005156	STRPU_24084	XENTR10388
OG0005157	STRPU_13927, STRPU_13912	XENTR06914
OG0005158	STRPU_13526	XENTR04192
OG0005159	STRPU_05155, STRPU_05077	XENTR11388, XENTR12535
OG0005160	STRPU_15358	XENTR11553, XENTR11552
OG0005161	STRPU_12683	XENTR17738
OG0005162	STRPU_18704	XENTR00083, XENTR14063
OG0005163	STRPU_19768, STRPU_00801	XENTR07785
OG0005164	STRPU_12460	XENTR11748
OG0005165	STRPU_21250	XENTR03866
OG0005167	STRPU_08958	XENTR17308
OG0005169	STRPU_20522	XENTR03033
OG0005170	STRPU_15984, STRPU_00541	XENTR10326
OG0005171	STRPU_22316, STRPU_22335	XENTR05531, XENTR15783
OG0005172	STRPU_25653	XENTR02971
OG0005173	STRPU_20973	XENTR17804, XENTR08501
OG0005174	STRPU_23674, STRPU_23649	XENTR19029, XENTR01888
OG0005175	STRPU_20816	XENTR09468
OG0005176	STRPU_15001	XENTR00816
OG0005178	STRPU_05042, STRPU_05117	XENTR04360, XENTR05515
OG0005179	STRPU_05161, STRPU_05082	XENTR03489
OG0005180	STRPU_10141, STRPU_10077	XENTR11560
OG0005181	STRPU_06363	XENTR07431
OG0005182	STRPU_18650	XENTR17515
OG0005183	STRPU_12444	XENTR16613
OG0005184	STRPU_05040, STRPU_05114	XENTR03963
OG0005185	STRPU_25920	XENTR10469
OG0005186	STRPU_06176	XENTR09056
OG0005187	STRPU_00668	XENTR01339
OG0005188	STRPU_13694, STRPU_02382	XENTR16552
OG0005189	STRPU_14021	XENTR10604
OG0005190	STRPU_13754, STRPU_01493	XENTR15155, XENTR12628
OG0005191	STRPU_19238	XENTR18840, XENTR03558
OG0005192	STRPU_18718	XENTR09355, XENTR09354
OG0005193	STRPU_17529	XENTR11591
OG0005194	STRPU_09321, STRPU_09322	XENTR08743
OG0005195	STRPU_10160, STRPU_10097	XENTR15059
OG0005196	STRPU_11540	XENTR12072
OG0005197	STRPU_12346	XENTR04474
OG0005198	STRPU_12928	XENTR12688
OG0005199	STRPU_24664	XENTR06054
OG0005200	STRPU_00546, STRPU_10700	XENTR15289
OG0005201	STRPU_03628	XENTR02581
OG0005202	STRPU_13331	XENTR01686
OG0005203	STRPU_22051	XENTR08936
OG0005204	STRPU_19844	XENTR16411
OG0005205	STRPU_13243	XENTR02235
OG0005206	STRPU_26942	XENTR14439
OG0005208	STRPU_20021	XENTR17865
OG0005209	STRPU_08289	XENTR16467
OG0005210	STRPU_24954	XENTR10414
OG0005211	STRPU_18040, STRPU_18025	XENTR05451
OG0005212	STRPU_08768, STRPU_01390	XENTR05321
OG0005213	STRPU_25378	XENTR02474, XENTR00218
OG0005214	STRPU_06480	XENTR15093
OG0005215	STRPU_03528, STRPU_03593	XENTR09676
OG0005217	STRPU_23399	XENTR03391
OG0005218	STRPU_17504	XENTR11165
OG0005219	STRPU_05458	XENTR03479
OG0005220	STRPU_05323	XENTR15173
OG0005221	STRPU_10317	XENTR07925
OG0005223	STRPU_13804	XENTR05366
OG0005224	STRPU_21292	XENTR10962
OG0005225	STRPU_11466	XENTR11516
OG0005226	STRPU_06076, STRPU_06075	XENTR17737
OG0005227	STRPU_05469	XENTR08466
OG0005228	STRPU_09310	XENTR02196
OG0005229	STRPU_05943	XENTR09269
OG0005230	STRPU_26251	XENTR00510
OG0005231	STRPU_19298, STRPU_01849	XENTR14785
OG0005232	STRPU_15353	XENTR04371
OG0005233	STRPU_11354	XENTR17925
OG0005234	STRPU_11011, STRPU_00350	XENTR16079
OG0005235	STRPU_23149	XENTR13429
OG0005237	STRPU_21180	XENTR12797
OG0005238	STRPU_19979, STRPU_01208, STRPU_19980	XENTR07727
OG0005239	STRPU_21838	XENTR11710, XENTR12808
OG0005240	STRPU_23382	XENTR15629, XENTR13415
OG0005241	STRPU_06116, STRPU_06117	XENTR09900
OG0005242	STRPU_10736	XENTR08438
OG0005243	STRPU_01417, STRPU_08750	XENTR01383
OG0005244	STRPU_00792, STRPU_19778	XENTR07088, XENTR07089, XENTR03819
OG0005245	STRPU_22761, STRPU_01917	XENTR06279
OG0005247	STRPU_25497	XENTR02931
OG0005248	STRPU_25629	XENTR05150, XENTR06264
OG0005249	STRPU_00797, STRPU_19773	XENTR06111, XENTR06112
OG0005250	STRPU_02279, STRPU_17641	XENTR05467
OG0005251	STRPU_17311, STRPU_17303	XENTR07883
OG0005252	STRPU_20101, STRPU_20123	XENTR09531, XENTR06739
OG0005253	STRPU_05148, STRPU_05072	XENTR10902
OG0005254	STRPU_08404	XENTR17441
OG0005255	STRPU_01559, STRPU_09399	XENTR08746, XENTR08745, XENTR17482
OG0005256	STRPU_23475	XENTR17691, XENTR06834
OG0005257	STRPU_10598	XENTR05574
OG0005258	STRPU_23510	XENTR02828
OG0005259	STRPU_23667, STRPU_23641	XENTR02830
OG0005260	STRPU_12715	XENTR09856
OG0005261	STRPU_24559	XENTR04489, XENTR03622
OG0005264	STRPU_06948	XENTR05358
OG0005265	STRPU_24242, STRPU_01064	XENTR03437
OG0005266	STRPU_26079	XENTR02969, XENTR04623
OG0005267	STRPU_20585	XENTR00612
OG0005268	STRPU_24000	XENTR10041
OG0005269	STRPU_23278	XENTR02825
OG0005270	STRPU_21339	XENTR14107
OG0005271	STRPU_09405, STRPU_01553	XENTR00154
OG0005272	STRPU_22017	XENTR03770, XENTR03769
OG0005273	STRPU_17316, STRPU_17333	XENTR02049
OG0005274	STRPU_09644, STRPU_09645	XENTR03022
OG0005275	STRPU_23138	XENTR07020
OG0005276	STRPU_07289, STRPU_07273	XENTR18764
OG0005277	STRPU_18405	XENTR11704
OG0005278	STRPU_26384	XENTR10581
OG0005279	STRPU_25890	XENTR15127
OG0005280	STRPU_09964, STRPU_09985	XENTR14213
OG0005281	STRPU_09986, STRPU_09965	XENTR12479, XENTR12478, XENTR11090
OG0005282	STRPU_18383	XENTR05733
OG0005283	STRPU_24858	XENTR17833, XENTR08079
OG0005284	STRPU_17420	XENTR06972
OG0005285	STRPU_15902	XENTR04551
OG0005286	STRPU_05261, STRPU_05277	XENTR18781, XENTR05904
OG0005288	STRPU_04957	XENTR07466
OG0005289	STRPU_14376	XENTR11766
OG0005291	STRPU_02617, STRPU_24044	XENTR15637
OG0005292	STRPU_25025	XENTR17077
OG0005293	STRPU_24465	XENTR03075
OG0005294	STRPU_18290, STRPU_01165	XENTR11029
OG0005295	STRPU_21605	XENTR03857
OG0005297	STRPU_22135, STRPU_22136	XENTR16547
OG0005298	STRPU_04868	XENTR19199
OG0005299	STRPU_14413	XENTR00453
OG0005300	STRPU_22780, STRPU_01938	XENTR09324, XENTR09323
OG0005301	STRPU_15385	XENTR00866
OG0005302	STRPU_22612	XENTR10050, XENTR08277
OG0005303	STRPU_00095, STRPU_11564, STRPU_01383	XENTR08944, XENTR08943
OG0005304	STRPU_20416	XENTR07753
OG0005305	STRPU_26257	XENTR02973, XENTR02972
OG0005307	STRPU_25402	XENTR02149
OG0005309	STRPU_04132	XENTR06467
OG0005310	STRPU_02183, STRPU_09220	XENTR03904
OG0005312	STRPU_19953	XENTR11281
OG0005315	STRPU_20366	XENTR01293
OG0005316	STRPU_25494	XENTR15429
OG0005317	STRPU_17680	XENTR02322
OG0005318	STRPU_12177, STRPU_12135	XENTR04452
OG0005319	STRPU_27120	XENTR12909
OG0005321	STRPU_14652	XENTR13052
OG0005322	STRPU_25180	XENTR15003, XENTR15102
OG0005323	STRPU_27299	XENTR05721
OG0005326	STRPU_25489	XENTR16643, XENTR15679
OG0005327	STRPU_19030, STRPU_00462	XENTR00092
OG0005328	STRPU_12257	XENTR16302
OG0005329	STRPU_20509	XENTR14854
OG0005359	STRPU_09260	XENTR02870
OG0005360	STRPU_27393	XENTR13876
OG0005364	STRPU_03005	XENTR08233
OG0005365	STRPU_04377	XENTR04880
OG0005366	STRPU_21326	XENTR14103
OG0005367	STRPU_21428	XENTR00190
OG0005368	STRPU_24726	XENTR02135
OG0005369	STRPU_21465	XENTR14236
OG0005370	STRPU_08003	XENTR18458, XENTR19057
OG0005371	STRPU_22543	XENTR04241
OG0005372	STRPU_13340	XENTR02926
OG0005373	STRPU_06388	XENTR01008
OG0005374	STRPU_17193, STRPU_17194	XENTR09396
OG0005375	STRPU_25120	XENTR02759
OG0005377	STRPU_14578	XENTR04948, XENTR00820
OG0005378	STRPU_14342	XENTR00855
OG0005379	STRPU_05284	XENTR01811
OG0005380	STRPU_22040	XENTR03184
OG0005381	STRPU_19594	XENTR14515
OG0005383	STRPU_22035	XENTR06290
