Orthogroup	STRPU_ok	ASTMX
OG0003571	STRPU_26236	ASTMX18396, ASTMX02624
OG0003572	STRPU_21159, STRPU_21167	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355
OG0003573	STRPU_14812	ASTMX17087
OG0003576	STRPU_25516	ASTMX19656, ASTMX13857
OG0003577	STRPU_22045	ASTMX14615
OG0003578	STRPU_14245	ASTMX15744
OG0003579	STRPU_04470	ASTMX18857, ASTMX05928, ASTMX10482
OG0003581	STRPU_24378	ASTMX08220
OG0003582	STRPU_22683	ASTMX22172, ASTMX05373
OG0003597	STRPU_01702, STRPU_02662	ASTMX03573
OG0003598	STRPU_00768, STRPU_19800	ASTMX04073
OG0003600	STRPU_25452	ASTMX00592
OG0003601	STRPU_13952	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480
OG0003604	STRPU_14769, STRPU_02554	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337
OG0003607	STRPU_21163, STRPU_21155	ASTMX21385
OG0003608	STRPU_20365	ASTMX02819
OG0003610	STRPU_01053, STRPU_24252	ASTMX10810
OG0003611	STRPU_09452, STRPU_01510	ASTMX14877
OG0003612	STRPU_18969, STRPU_18956	ASTMX21729
OG0003613	STRPU_12108, STRPU_12143	ASTMX04050, ASTMX18610
OG0003615	STRPU_19046	ASTMX17840, ASTMX02926, ASTMX03022
OG0003616	STRPU_01981	ASTMX05288, ASTMX16997, ASTMX17937
OG0003617	STRPU_13092, STRPU_13104	ASTMX16719
OG0003618	STRPU_08027, STRPU_02032	ASTMX06136
OG0003619	STRPU_05456	ASTMX04527
OG0003620	STRPU_00502, STRPU_15940	ASTMX19184
OG0003621	STRPU_17041, STRPU_01807	ASTMX03711
OG0003622	STRPU_10952, STRPU_21646, STRPU_21710	ASTMX03803, ASTMX18660
OG0003623	STRPU_11446	ASTMX09071
OG0003626	STRPU_24928	ASTMX14928
OG0003627	STRPU_06634	ASTMX02831, ASTMX03012
OG0003628	STRPU_26819	ASTMX20167, ASTMX05199
OG0003629	STRPU_06506	ASTMX11708
OG0003630	STRPU_14988, STRPU_14958	ASTMX04467
OG0003631	STRPU_04940	ASTMX03889
OG0003632	STRPU_11322	ASTMX05268, ASTMX13688, ASTMX16659
OG0003633	STRPU_21224, STRPU_22507	ASTMX18125
OG0003635	STRPU_05033, STRPU_05106	ASTMX01147
OG0003636	STRPU_21350	ASTMX14519
OG0003638	STRPU_21025	ASTMX08095, ASTMX09482
OG0003639	STRPU_14552	ASTMX13998
OG0003640	STRPU_24148	ASTMX07846, ASTMX10421
OG0003641	STRPU_00224, STRPU_25964	ASTMX06736, ASTMX00519
OG0003642	STRPU_27230	ASTMX13241, ASTMX14005
OG0003643	STRPU_23157	ASTMX06419
OG0003644	STRPU_19783, STRPU_00787	ASTMX11204, ASTMX22672
OG0003645	STRPU_05770	ASTMX17672
OG0003646	STRPU_26839	ASTMX07094
OG0003647	STRPU_27138	ASTMX03340, ASTMX07786
OG0003648	STRPU_21139	ASTMX04819
OG0003649	STRPU_26514	ASTMX04920
OG0003650	STRPU_07527	ASTMX05339
OG0003651	STRPU_08068	ASTMX06708, ASTMX15249
OG0003652	STRPU_17587, STRPU_17563	ASTMX06086, ASTMX01201
OG0003653	STRPU_25673	ASTMX09844, ASTMX03565, ASTMX07032
OG0003654	STRPU_07070, STRPU_07065	ASTMX18752, ASTMX06146
OG0003655	STRPU_17785	ASTMX09913, ASTMX17372
OG0003656	STRPU_23061, STRPU_00647	ASTMX22041, ASTMX06864
OG0003657	STRPU_22899, STRPU_22914	ASTMX05415, ASTMX12030
OG0003658	STRPU_23985	ASTMX01908, ASTMX21818, ASTMX20155
OG0003659	STRPU_24909	ASTMX22182, ASTMX21660, ASTMX21661
OG0003660	STRPU_04268	ASTMX02749, ASTMX13404
OG0003661	STRPU_23064, STRPU_00650	ASTMX01047
OG0003662	STRPU_01543, STRPU_09415	ASTMX08499, ASTMX07814, ASTMX12079
OG0003663	STRPU_04833	ASTMX03968, ASTMX09648, ASTMX02779, ASTMX14887
OG0003664	STRPU_08332	ASTMX21611, ASTMX22165
OG0003665	STRPU_26573, STRPU_24787	ASTMX19841
OG0003666	STRPU_00986, STRPU_23456	ASTMX16764, ASTMX03845, ASTMX03113
OG0003668	STRPU_26719	ASTMX06218
OG0003669	STRPU_19296, STRPU_01851	ASTMX15273
OG0003671	STRPU_09909	ASTMX16457, ASTMX06659, ASTMX15213
OG0003672	STRPU_08809	ASTMX07690
OG0003675	STRPU_01019, STRPU_23417	ASTMX07427
OG0003676	STRPU_13154, STRPU_13134	ASTMX16755
OG0003677	STRPU_13383, STRPU_13363	ASTMX08647, ASTMX19744, ASTMX10207
OG0003678	STRPU_19225	ASTMX03163, ASTMX18968
OG0003679	STRPU_24398	ASTMX00166, ASTMX14038
OG0003680	STRPU_24042, STRPU_02621	ASTMX05302, ASTMX19340
OG0003681	STRPU_11705	ASTMX16563, ASTMX18250, ASTMX18137
OG0003682	STRPU_20705	ASTMX07505, ASTMX12895
OG0003683	STRPU_14243	ASTMX21452
OG0003684	STRPU_26095	ASTMX08680
OG0003685	STRPU_22192	ASTMX07097
OG0003686	STRPU_25646, STRPU_25651	ASTMX06254
OG0003687	STRPU_13921, STRPU_13934	ASTMX17726, ASTMX07873
OG0003688	STRPU_11389	ASTMX13333
OG0003689	STRPU_01600, STRPU_13582	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697
OG0003690	STRPU_21873	ASTMX10980, ASTMX10978
OG0003691	STRPU_05039, STRPU_05113	ASTMX15904
OG0003692	STRPU_01575, STRPU_09381	ASTMX10000, ASTMX15655
OG0003693	STRPU_22769, STRPU_01926	ASTMX14396, ASTMX02107
OG0003694	STRPU_00897, STRPU_23023	ASTMX09722
OG0003695	STRPU_20388	ASTMX03315, ASTMX17201, ASTMX12439
OG0003696	STRPU_23695, STRPU_23693	ASTMX00614
OG0003697	STRPU_08308	ASTMX06569
OG0003698	STRPU_09884	ASTMX02803, ASTMX17268
OG0003700	STRPU_08820	ASTMX19240, ASTMX07852
OG0003701	STRPU_24397	ASTMX12710
OG0003702	STRPU_21023	ASTMX02772, ASTMX05806
OG0003703	STRPU_12263	ASTMX18566, ASTMX17499
OG0003704	STRPU_07662, STRPU_18902	ASTMX13177, ASTMX10331, ASTMX18966
OG0003705	STRPU_01606, STRPU_13588	ASTMX08013
OG0003706	STRPU_19455	ASTMX00898, ASTMX13803
OG0003707	STRPU_15630, STRPU_15643	ASTMX04909
OG0003709	STRPU_25377	ASTMX17645, ASTMX07210
OG0003710	STRPU_17764	ASTMX20149, ASTMX06151
OG0003711	STRPU_00659, STRPU_23074	ASTMX03560
OG0003712	STRPU_02201, STRPU_09234, STRPU_09233, STRPU_02200	ASTMX14325, ASTMX20985
OG0003713	STRPU_07731	ASTMX03846, ASTMX03111
OG0003716	STRPU_11467	ASTMX07172
OG0003717	STRPU_24884	ASTMX04289, ASTMX13919
OG0003718	STRPU_24139	ASTMX05446
OG0003719	STRPU_26767, STRPU_26753	ASTMX21101
OG0003720	STRPU_16621	ASTMX03119, ASTMX19301
OG0003721	STRPU_21833	ASTMX22043
OG0003722	STRPU_20141	ASTMX06501, ASTMX11182
OG0003724	STRPU_11103, STRPU_11128	ASTMX05688
OG0003725	STRPU_19147	ASTMX14050, ASTMX18830
OG0003726	STRPU_07524, STRPU_03374	ASTMX20012
OG0003727	STRPU_00256, STRPU_03165	ASTMX08742, ASTMX06766
OG0003728	STRPU_19719	ASTMX20243
OG0003729	STRPU_24047, STRPU_02614	ASTMX05387
OG0003731	STRPU_20490	ASTMX18880
OG0003733	STRPU_18985	ASTMX05574
OG0003734	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129	ASTMX11186
OG0003735	STRPU_17084	ASTMX02980
OG0003736	STRPU_22673	ASTMX06261
OG0003737	STRPU_19671, STRPU_19650	ASTMX03311, ASTMX02075
OG0003738	STRPU_08163	ASTMX11368, ASTMX05001, ASTMX11367
OG0003739	STRPU_01491, STRPU_13756	ASTMX15585
OG0003740	STRPU_12532	ASTMX16206
OG0003742	STRPU_22532	ASTMX13806, ASTMX00905
OG0003743	STRPU_18134	ASTMX18803
OG0003744	STRPU_22977	ASTMX08863, ASTMX05359
OG0003746	STRPU_13668, STRPU_02402	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875
OG0003747	STRPU_07517	ASTMX18158
OG0003748	STRPU_23161	ASTMX14382, ASTMX00409, ASTMX06418
OG0003749	STRPU_12317	ASTMX08310, ASTMX01524
OG0003750	STRPU_03777	ASTMX18029
OG0003751	STRPU_11253, STRPU_11216	ASTMX04007
OG0003752	STRPU_15768	ASTMX00327, ASTMX00468
OG0003753	STRPU_08790	ASTMX14862
OG0003754	STRPU_12707	ASTMX02185, ASTMX21230
OG0003755	STRPU_15415	ASTMX22559, ASTMX14368
OG0003756	STRPU_25349, STRPU_25348	ASTMX13569, ASTMX10898
OG0003757	STRPU_20502	ASTMX09893
OG0003758	STRPU_21990, STRPU_21988	ASTMX20436, ASTMX20437
OG0003759	STRPU_10861, STRPU_10841	ASTMX21302, ASTMX08728, ASTMX08729
OG0003760	STRPU_07722	ASTMX21160, ASTMX20023
OG0003761	STRPU_22011	ASTMX13246, ASTMX10082
OG0003762	STRPU_08506	ASTMX18780, ASTMX07713, ASTMX18085
OG0003763	STRPU_17640, STRPU_02280	ASTMX20292, ASTMX20453
OG0003764	STRPU_08733, STRPU_01439	ASTMX16449
OG0003766	STRPU_25294	ASTMX00690
OG0003767	STRPU_07021	ASTMX00865
OG0003768	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340	ASTMX03041
OG0003769	STRPU_26021	ASTMX09112
OG0003770	STRPU_05108, STRPU_05035	ASTMX04346
OG0003771	STRPU_08361	ASTMX20761, ASTMX17664
OG0003772	STRPU_16769, STRPU_01739	ASTMX02565
OG0003773	STRPU_08673	ASTMX19481, ASTMX13827
OG0003776	STRPU_02898	ASTMX07290, ASTMX16427, ASTMX19488
OG0003777	STRPU_08593, STRPU_00310	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256
OG0003778	STRPU_11538	ASTMX10296, ASTMX01093
OG0003779	STRPU_06113	ASTMX20791
OG0003780	STRPU_06748	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713
OG0003795	STRPU_23591	ASTMX22459, ASTMX04043
OG0003798	STRPU_05134, STRPU_05061	ASTMX00649, ASTMX05334
OG0003803	STRPU_20204	ASTMX15080, ASTMX04008
OG0003806	STRPU_00975, STRPU_08841	ASTMX21196
OG0003807	STRPU_08093	ASTMX03640
OG0003808	STRPU_24251, STRPU_01054	ASTMX12243
OG0003809	STRPU_04114	ASTMX20443, ASTMX12115
OG0003810	STRPU_04942	ASTMX00551, ASTMX07541, ASTMX08005
OG0003811	STRPU_05891	ASTMX11112
OG0003812	STRPU_11207	ASTMX06055
OG0003813	STRPU_04220, STRPU_04255	ASTMX06952, ASTMX11991
OG0003816	STRPU_04323, STRPU_04293	ASTMX10485, ASTMX10948
OG0003817	STRPU_03401, STRPU_03391, STRPU_03416	ASTMX18647
OG0003818	STRPU_05558, STRPU_05616	ASTMX08224
OG0003820	STRPU_27077	ASTMX09663
OG0003823	STRPU_24666	ASTMX14106
OG0003824	STRPU_09421, STRPU_01538	ASTMX15652
OG0003825	STRPU_10012	ASTMX23005, ASTMX15234, ASTMX01205
OG0003826	STRPU_14827	ASTMX13299
OG0003827	STRPU_19325	ASTMX08906, ASTMX01691
OG0003828	STRPU_20403	ASTMX09777
OG0003829	STRPU_20384	ASTMX16879
OG0003830	STRPU_01759, STRPU_18068	ASTMX09924, ASTMX15222
OG0003831	STRPU_05243	ASTMX01621
OG0003832	STRPU_23140	ASTMX16229, ASTMX15146, ASTMX00997
OG0003833	STRPU_05825, STRPU_05285	ASTMX08170
OG0003834	STRPU_26294, STRPU_26268	ASTMX13103, ASTMX02832, ASTMX21677
OG0003835	STRPU_24475	ASTMX08155
OG0003836	STRPU_05030	ASTMX03922
OG0003837	STRPU_08087	ASTMX22200
OG0003838	STRPU_05727	ASTMX07568, ASTMX14008
OG0003839	STRPU_19903	ASTMX03107
OG0003840	STRPU_26799	ASTMX21619, ASTMX10569
OG0003841	STRPU_19672, STRPU_19649	ASTMX15813
OG0003842	STRPU_22707, STRPU_00691, STRPU_22706	ASTMX02010
OG0003843	STRPU_21504	ASTMX11574, ASTMX03263
OG0003844	STRPU_27219	ASTMX18569
OG0003845	STRPU_14394	ASTMX21005
OG0003848	STRPU_19765	ASTMX03313, ASTMX06535, ASTMX02072
OG0003849	STRPU_26764, STRPU_26750	ASTMX06220, ASTMX00255, ASTMX13365
OG0003850	STRPU_17743	ASTMX17827
OG0003851	STRPU_22235	ASTMX05745, ASTMX14120
OG0003852	STRPU_22104	ASTMX13641
OG0003853	STRPU_21495, STRPU_21486	ASTMX06603
OG0003855	STRPU_24429	ASTMX18348
OG0003856	STRPU_09243	ASTMX11397
OG0003857	STRPU_09242	ASTMX17813
OG0003858	STRPU_20968	ASTMX02510
OG0003859	STRPU_23995	ASTMX19127
OG0003861	STRPU_17125, STRPU_17109	ASTMX18934
OG0003862	STRPU_22604	ASTMX05392
OG0003863	STRPU_10014	ASTMX05791, ASTMX12495
OG0003864	STRPU_21449	ASTMX07056
OG0003865	STRPU_25046	ASTMX14765, ASTMX05719
OG0003866	STRPU_17669, STRPU_02253	ASTMX09589
OG0003867	STRPU_10594	ASTMX14392
OG0003868	STRPU_19663, STRPU_19655	ASTMX14524, ASTMX02829
OG0003869	STRPU_00857, STRPU_14063	ASTMX17801
OG0003870	STRPU_12851, STRPU_12861	ASTMX22404
OG0003872	STRPU_14352	ASTMX21986
OG0003873	STRPU_11352	ASTMX18658
OG0003874	STRPU_26807	ASTMX09158
OG0003875	STRPU_12470	ASTMX20963
OG0003876	STRPU_18481, STRPU_18439	ASTMX14613
OG0003877	STRPU_06336	ASTMX18203
OG0003878	STRPU_22393	ASTMX03060, ASTMX08366, ASTMX15924
OG0003881	STRPU_23870, STRPU_23833	ASTMX17611
OG0003882	STRPU_25867	ASTMX10267
OG0003883	STRPU_10088, STRPU_10151	ASTMX18101, ASTMX04876, ASTMX10075
OG0003884	STRPU_22886	ASTMX15152, ASTMX03561
OG0003885	STRPU_07351	ASTMX08439, ASTMX12624
OG0003886	STRPU_25179	ASTMX18295
OG0003887	STRPU_04757	ASTMX22919
OG0003888	STRPU_17913	ASTMX04862
OG0003890	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233	ASTMX10320, ASTMX10321, ASTMX21516
OG0003892	STRPU_01952, STRPU_22793	ASTMX02017
OG0003893	STRPU_20996	ASTMX12940
OG0003894	STRPU_20332	ASTMX11183
OG0003895	STRPU_09912	ASTMX16407
OG0003896	STRPU_08792	ASTMX05002, ASTMX19466, ASTMX14861
OG0003897	STRPU_10680, STRPU_00559	ASTMX15050
OG0003898	STRPU_06593	ASTMX22794, ASTMX14906
OG0003899	STRPU_24703, STRPU_24689	ASTMX15271
OG0003900	STRPU_20822	ASTMX18534
OG0003901	STRPU_03089, STRPU_03088	ASTMX03818
OG0003903	STRPU_09773, STRPU_09730	ASTMX01642
OG0003904	STRPU_23136	ASTMX18259
OG0003906	STRPU_26939	ASTMX18624
OG0003908	STRPU_23887	ASTMX10495
OG0003910	STRPU_16982	ASTMX12237
OG0003911	STRPU_24667	ASTMX11470
OG0003912	STRPU_26148	ASTMX06396, ASTMX11967, ASTMX02561
OG0003913	STRPU_18325, STRPU_01122	ASTMX04669
OG0003915	STRPU_06949	ASTMX09566, ASTMX08815
OG0003916	STRPU_26241	ASTMX22490, ASTMX18046, ASTMX00894
OG0003917	STRPU_04930	ASTMX18206
OG0003918	STRPU_04601	ASTMX12177, ASTMX18541, ASTMX19758
OG0003919	STRPU_14836	ASTMX12796
OG0003920	STRPU_17479	ASTMX20009
OG0003921	STRPU_24499	ASTMX11734
OG0003923	STRPU_13944, STRPU_13941	ASTMX17099
OG0003925	STRPU_11004, STRPU_00344	ASTMX08709, ASTMX20939
OG0003926	STRPU_10755	ASTMX05523, ASTMX21916
OG0003927	STRPU_14530	ASTMX19425
OG0003929	STRPU_25575	ASTMX13853, ASTMX13851
OG0003930	STRPU_11790	ASTMX19444
OG0003931	STRPU_08493	ASTMX07722, ASTMX17814
OG0003932	STRPU_13334	ASTMX07563
OG0003933	STRPU_23156	ASTMX00968, ASTMX16168
OG0003934	STRPU_24564	ASTMX17687
OG0003935	STRPU_20857, STRPU_20894	ASTMX04582
OG0003936	STRPU_26066	ASTMX10900
OG0003937	STRPU_10312	ASTMX12589, ASTMX18037, ASTMX05114
OG0003939	STRPU_18436, STRPU_18437, STRPU_18479	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658
OG0003940	STRPU_21913	ASTMX18138
OG0003942	STRPU_10724	ASTMX09921
OG0003943	STRPU_07574	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384
OG0003944	STRPU_26716	ASTMX15054, ASTMX15052
OG0003945	STRPU_12909	ASTMX02597, ASTMX09466
OG0003946	STRPU_09832	ASTMX13157, ASTMX19007
OG0003947	STRPU_09926	ASTMX14801, ASTMX09966
OG0003948	STRPU_09826	ASTMX05108
OG0003949	STRPU_12187	ASTMX18736
OG0003951	STRPU_23993	ASTMX19664, ASTMX19666
OG0003953	STRPU_05378	ASTMX18008, ASTMX14755
OG0003954	STRPU_07256, STRPU_07231	ASTMX01818, ASTMX14108
OG0003955	STRPU_05331	ASTMX22833
OG0003956	STRPU_18464, STRPU_18425	ASTMX02372
OG0003957	STRPU_25510	ASTMX12337, ASTMX20420
OG0003958	STRPU_04451	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284
OG0003959	STRPU_20127	ASTMX03302, ASTMX06910
OG0003960	STRPU_12093	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626
OG0003961	STRPU_24706	ASTMX03170
OG0003962	STRPU_05218	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092
OG0003965	STRPU_01083, STRPU_24217	ASTMX03247, ASTMX20007
OG0003966	STRPU_17582, STRPU_17569	ASTMX07292
OG0003967	STRPU_08909, STRPU_00918	ASTMX20908
OG0003968	STRPU_02867, STRPU_17095	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142
OG0003969	STRPU_21355	ASTMX15238
OG0003970	STRPU_14715	ASTMX20409
OG0003971	STRPU_03433	ASTMX13704
OG0003972	STRPU_25335	ASTMX06345
OG0003973	STRPU_21229, STRPU_21231	ASTMX20732, ASTMX00524
OG0003976	STRPU_09678, STRPU_09677	ASTMX01639
OG0003997	STRPU_05888	ASTMX19928
OG0003998	STRPU_20556	ASTMX11579
OG0003999	STRPU_01968, STRPU_22810	ASTMX08675
OG0004000	STRPU_24949	ASTMX20946, ASTMX22466
OG0004002	STRPU_21325	ASTMX02497
OG0004004	STRPU_16146	ASTMX03905, ASTMX06247
OG0004005	STRPU_16657, STRPU_16683	ASTMX20415
OG0004007	STRPU_19148	ASTMX12778, ASTMX11189
OG0004009	STRPU_04637, STRPU_04668	ASTMX13881, ASTMX02524
OG0004010	STRPU_18499	ASTMX10560
OG0004011	STRPU_04289, STRPU_04319	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986
OG0004012	STRPU_09870	ASTMX09322
OG0004014	STRPU_01097, STRPU_24202	ASTMX14768
OG0004015	STRPU_18380	ASTMX06018
OG0004016	STRPU_16841	ASTMX17626
OG0004017	STRPU_14536	ASTMX17823
OG0004018	STRPU_23298	ASTMX08144
OG0004019	STRPU_06670	ASTMX14129
OG0004020	STRPU_06482, STRPU_06472	ASTMX06319
OG0004021	STRPU_14759, STRPU_02563	ASTMX13298
OG0004022	STRPU_02269, STRPU_17653	ASTMX22526, ASTMX22527
OG0004023	STRPU_25909	ASTMX00207
OG0004024	STRPU_24617	ASTMX09124
OG0004025	STRPU_09604, STRPU_09594	ASTMX08612
OG0004027	STRPU_13511	ASTMX15302, ASTMX11055, ASTMX22240
OG0004028	STRPU_04568	ASTMX12118
OG0004029	STRPU_13194, STRPU_13195	ASTMX18232
OG0004031	STRPU_21388	ASTMX18843, ASTMX17691
OG0004032	STRPU_06807	ASTMX08807, ASTMX00143
OG0004033	STRPU_21510	ASTMX04887, ASTMX02492
OG0004035	STRPU_25661	ASTMX14250
OG0004036	STRPU_17564, STRPU_17586	ASTMX09328, ASTMX07011, ASTMX21036
OG0004037	STRPU_06495	ASTMX08758
OG0004038	STRPU_06801	ASTMX17922
OG0004039	STRPU_16999	ASTMX18412
OG0004041	STRPU_21042	ASTMX18634
OG0004042	STRPU_16694, STRPU_16667	ASTMX03581
OG0004043	STRPU_18032	ASTMX11048
OG0004044	STRPU_24535	ASTMX16753, ASTMX06545
OG0004045	STRPU_09829	ASTMX17396
OG0004046	STRPU_14361	ASTMX14505
OG0004047	STRPU_08496	ASTMX17932
OG0004048	STRPU_10205	ASTMX09318, ASTMX01185
OG0004049	STRPU_17384	ASTMX09548, ASTMX22169, ASTMX08049, ASTMX18380
OG0004051	STRPU_22150	ASTMX16044, ASTMX05416
OG0004052	STRPU_23378	ASTMX04949
OG0004053	STRPU_26759, STRPU_26744	ASTMX01877
OG0004054	STRPU_20700	ASTMX17729, ASTMX17210
OG0004055	STRPU_08814	ASTMX13414
OG0004057	STRPU_11804	ASTMX03071
OG0004059	STRPU_21348	ASTMX13060
OG0004060	STRPU_13836	ASTMX14465
OG0004061	STRPU_18518, STRPU_19001	ASTMX13867
OG0004062	STRPU_09567	ASTMX04650, ASTMX06591, ASTMX14820, ASTMX00305
OG0004063	STRPU_17709	ASTMX13281
OG0004064	STRPU_24939	ASTMX15012, ASTMX15188
OG0004065	STRPU_11423	ASTMX04796
OG0004066	STRPU_19652, STRPU_19669	ASTMX11405
OG0004067	STRPU_06102	ASTMX11484
OG0004068	STRPU_17877	ASTMX02692
OG0004069	STRPU_23907	ASTMX14586
OG0004070	STRPU_08271	ASTMX22191
OG0004071	STRPU_20340	ASTMX15749
OG0004072	STRPU_14126, STRPU_14112	ASTMX10447
OG0004073	STRPU_11758	ASTMX21769, ASTMX21216, ASTMX09434
OG0004074	STRPU_07232, STRPU_07258	ASTMX01938
OG0004075	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420	ASTMX07747
OG0004076	STRPU_00594, STRPU_07563	ASTMX04315
OG0004077	STRPU_19390	ASTMX13699, ASTMX16009
OG0004078	STRPU_09343	ASTMX20669
OG0004079	STRPU_05743	ASTMX14875
OG0004080	STRPU_13277	ASTMX05403, ASTMX19661
OG0004081	STRPU_06127	ASTMX22659, ASTMX16927
OG0004082	STRPU_24384	ASTMX18322
OG0004083	STRPU_21744, STRPU_21680	ASTMX04555
OG0004084	STRPU_18900, STRPU_07666, STRPU_18901	ASTMX11330, ASTMX08178, ASTMX10797
OG0004085	STRPU_06109	ASTMX19501
OG0004087	STRPU_23491	ASTMX10679, ASTMX12061
OG0004088	STRPU_18617	ASTMX08848, ASTMX05956
OG0004089	STRPU_00370, STRPU_11032	ASTMX22983
OG0004090	STRPU_24163	ASTMX00983, ASTMX04761
OG0004091	STRPU_19319	ASTMX08610
OG0004092	STRPU_13303	ASTMX02665, ASTMX15369
OG0004093	STRPU_09708, STRPU_09752	ASTMX15171
OG0004094	STRPU_20262	ASTMX11202, ASTMX15659
OG0004095	STRPU_12681, STRPU_12680	ASTMX02227
OG0004096	STRPU_20338	ASTMX11756, ASTMX12440
OG0004097	STRPU_11558	ASTMX10694
OG0004098	STRPU_18328, STRPU_01120	ASTMX10587, ASTMX05486
OG0004099	STRPU_08317	ASTMX10113, ASTMX01415
OG0004100	STRPU_23805	ASTMX07137, ASTMX02215
OG0004101	STRPU_24073	ASTMX02879
OG0004102	STRPU_09962, STRPU_09983	ASTMX01503
OG0004103	STRPU_24486, STRPU_24316	ASTMX19598
OG0004104	STRPU_26985	ASTMX14588, ASTMX02857, ASTMX18263
OG0004105	STRPU_24009	ASTMX09841, ASTMX14708
OG0004106	STRPU_11447	ASTMX00722, ASTMX04813, ASTMX00723
OG0004108	STRPU_08376	ASTMX02739
OG0004110	STRPU_02810	ASTMX19810, ASTMX07616
OG0004111	STRPU_07781, STRPU_07758	ASTMX00868, ASTMX16853, ASTMX08943
OG0004112	STRPU_27382, STRPU_27383	ASTMX14225
OG0004114	STRPU_20826	ASTMX09744
OG0004115	STRPU_00175, STRPU_10848, STRPU_10829	ASTMX13900
OG0004116	STRPU_03821, STRPU_03835	ASTMX12803
OG0004117	STRPU_16567	ASTMX18757
OG0004119	STRPU_25283	ASTMX07078
OG0004121	STRPU_10753	ASTMX05251, ASTMX12771, ASTMX15858
OG0004122	STRPU_20119, STRPU_20098	ASTMX14333, ASTMX15081
OG0004123	STRPU_24495	ASTMX10854
OG0004124	STRPU_07572	ASTMX06394, ASTMX08682
OG0004125	STRPU_08132	ASTMX07853
OG0004126	STRPU_03872	ASTMX20128, ASTMX16183
OG0004127	STRPU_00575, STRPU_07543	ASTMX22216
OG0004128	STRPU_22275	ASTMX00947, ASTMX03225
OG0004129	STRPU_22276	ASTMX00603
OG0004130	STRPU_16002	ASTMX10123
OG0004131	STRPU_14462, STRPU_14463	ASTMX21499
OG0004132	STRPU_26195	ASTMX06519, ASTMX02656
OG0004133	STRPU_07007	ASTMX17631, ASTMX21212
OG0004135	STRPU_00976, STRPU_08840	ASTMX04961, ASTMX01421, ASTMX16396
OG0004136	STRPU_18932	ASTMX21158
OG0004137	STRPU_26642	ASTMX11266
OG0004139	STRPU_18649	ASTMX10583, ASTMX16679, ASTMX02920
OG0004140	STRPU_25703, STRPU_25684	ASTMX22423
OG0004141	STRPU_22323, STRPU_22305	ASTMX19067
OG0004142	STRPU_22286	ASTMX02145
OG0004143	STRPU_27285	ASTMX08959, ASTMX02134, ASTMX12412
OG0004144	STRPU_13998	ASTMX14929, ASTMX00175
OG0004145	STRPU_21032	ASTMX13544, ASTMX09506, ASTMX01256
OG0004146	STRPU_14257	ASTMX19018
OG0004147	STRPU_22168, STRPU_22175	ASTMX17723, ASTMX11442
OG0004148	STRPU_13669, STRPU_02401	ASTMX01455, ASTMX21880
OG0004149	STRPU_06926, STRPU_06908	ASTMX07554, ASTMX11481
OG0004150	STRPU_17897	ASTMX02487
OG0004153	STRPU_04733, STRPU_04726	ASTMX12182, ASTMX07981, ASTMX12181
OG0004154	STRPU_23784	ASTMX07593
OG0004156	STRPU_23130	ASTMX10877, ASTMX15457, ASTMX00963
OG0004157	STRPU_23152	ASTMX01743, ASTMX08856
OG0004158	STRPU_24023, STRPU_02639	ASTMX17963, ASTMX13614
OG0004159	STRPU_21251	ASTMX06317
OG0004160	STRPU_19074	ASTMX22778, ASTMX12455
OG0004161	STRPU_24354	ASTMX05466
OG0004162	STRPU_08075	ASTMX04954
OG0004163	STRPU_12646	ASTMX09262, ASTMX16594, ASTMX06280
OG0004164	STRPU_04686	ASTMX21726, ASTMX06576
OG0004166	STRPU_09733, STRPU_09689	ASTMX15461
OG0004167	STRPU_21156, STRPU_21164	ASTMX03947, ASTMX04645
OG0004168	STRPU_14329	ASTMX13810
OG0004169	STRPU_08900, STRPU_00919	ASTMX13212
OG0004171	STRPU_16148	ASTMX04439
OG0004172	STRPU_25249, STRPU_09051, STRPU_25339	ASTMX00390
OG0004174	STRPU_18461, STRPU_18420	ASTMX15624
OG0004176	STRPU_05147, STRPU_05071	ASTMX03670
OG0004178	STRPU_23007, STRPU_00881	ASTMX22904, ASTMX19594, ASTMX16994
OG0004179	STRPU_08384	ASTMX12310
OG0004180	STRPU_14125, STRPU_14113	ASTMX14028, ASTMX15191, ASTMX17155
