Orthogroup	HELIO_ok	CAEEL
OG0005966	HELIO_10744	CAEEL05490
OG0005967	HELIO_10887	CAEEL08429
OG0005968	HELIO_12575	CAEEL01646
OG0005969	HELIO_02845	CAEEL01577
OG0005970	HELIO_06792	CAEEL16383
OG0005973	HELIO_11893	CAEEL13364
OG0005974	HELIO_12424	CAEEL11184
OG0005975	HELIO_01562	CAEEL05822
OG0005976	HELIO_08554	CAEEL15581
OG0005977	HELIO_12506	CAEEL04186
OG0005978	HELIO_06345	CAEEL08320
OG0005980	HELIO_12340	CAEEL05471
OG0005982	HELIO_12070	CAEEL04709
OG0005985	HELIO_06268	CAEEL11206
OG0005987	HELIO_01948	CAEEL05677
OG0005989	HELIO_12608	CAEEL14108
OG0005991	HELIO_07344	CAEEL07604
OG0005992	HELIO_01118	CAEEL01122
OG0005993	HELIO_05394	CAEEL18661, CAEEL01298, CAEEL08795
OG0005995	HELIO_07095	CAEEL09469
OG0005997	HELIO_12387	CAEEL11505, CAEEL13118
OG0005998	HELIO_10227	CAEEL12651
OG0006000	HELIO_10172	CAEEL06731
OG0006003	HELIO_11170	CAEEL12475
OG0006004	HELIO_03826	CAEEL01451
OG0006005	HELIO_07237	CAEEL08818
OG0006008	HELIO_03553	CAEEL11432
OG0006009	HELIO_12081	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257
OG0006010	HELIO_07331	CAEEL07462
OG0006059	HELIO_12552	CAEEL09710
OG0006062	HELIO_08726	CAEEL08027
OG0006063	HELIO_11989	CAEEL09563
OG0006064	HELIO_02594	CAEEL11646
OG0006066	HELIO_00574	CAEEL07776
OG0006069	HELIO_07213	CAEEL08597
OG0006072	HELIO_04017, HELIO_01390	CAEEL09063
OG0006073	HELIO_02036	CAEEL15279
OG0006074	HELIO_00468	CAEEL15694
OG0006075	HELIO_11114	CAEEL05481
OG0006079	HELIO_05348	CAEEL06022
OG0006083	HELIO_09907	CAEEL10880
OG0006085	HELIO_06045	CAEEL07121
OG0006087	HELIO_02406	CAEEL10339
OG0006090	HELIO_02165	CAEEL06249
OG0006095	HELIO_05960	CAEEL03714
OG0006096	HELIO_00266	CAEEL08930
OG0006098	HELIO_12451	CAEEL17792
OG0006101	HELIO_04181	CAEEL04363
OG0006102	HELIO_02161	CAEEL01860
OG0006104	HELIO_11790	CAEEL15552
OG0006106	HELIO_01676	CAEEL09939
OG0006108	HELIO_02395	CAEEL07908
OG0006110	HELIO_02008	CAEEL15606
OG0006111	HELIO_09546	CAEEL06592
OG0006113	HELIO_01033, HELIO_06282	CAEEL00297
OG0006116	HELIO_06170	CAEEL14600
OG0006117	HELIO_11868	CAEEL15839
OG0006118	HELIO_11336	CAEEL05175
OG0006120	HELIO_01402	CAEEL19875
OG0006121	HELIO_03902	CAEEL01535
OG0006124	HELIO_04516	CAEEL00683
OG0006125	HELIO_04092	CAEEL12098
OG0006127	HELIO_09878	CAEEL08699
OG0006128	HELIO_05999	CAEEL01734
OG0006129	HELIO_10684	CAEEL15436
OG0006130	HELIO_09850	CAEEL19047
OG0006131	HELIO_03798	CAEEL08997
OG0006134	HELIO_11258	CAEEL05080
OG0006135	HELIO_03520	CAEEL16406
OG0006137	HELIO_11623	CAEEL01021
OG0006140	HELIO_02451	CAEEL06530
OG0006144	HELIO_01610	CAEEL12775
OG0006145	HELIO_02039	CAEEL00765, CAEEL00923
OG0006148	HELIO_03796	CAEEL05997
OG0006152	HELIO_02838, HELIO_02839	CAEEL01636
OG0006153	HELIO_10903	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	HELIO_01157	CAEEL13825
OG0006163	HELIO_10622	CAEEL00653
OG0006164	HELIO_00503	CAEEL01158
OG0006165	HELIO_10096	CAEEL15774
OG0006168	HELIO_04374	CAEEL05152
OG0006169	HELIO_01683	CAEEL08537
OG0006172	HELIO_09368	CAEEL14351
OG0006176	HELIO_06130	CAEEL05930
OG0006180	HELIO_05100	CAEEL09925
OG0006181	HELIO_02483	CAEEL14722
OG0006182	HELIO_05513	CAEEL06387
OG0006183	HELIO_10717	CAEEL19366
OG0006185	HELIO_10309	CAEEL01692
OG0006187	HELIO_10624	CAEEL00902
OG0006188	HELIO_02600	CAEEL02058
OG0006191	HELIO_05111	CAEEL06280, CAEEL06279
OG0006192	HELIO_02484	CAEEL01776
OG0006195	HELIO_11558	CAEEL08079
OG0006200	HELIO_01635	CAEEL11329
OG0006202	HELIO_07913	CAEEL07568
OG0006210	HELIO_09766	CAEEL00160
OG0006213	HELIO_06368	CAEEL01145
OG0006214	HELIO_05385	CAEEL12120
OG0006216	HELIO_01427	CAEEL16326
OG0006217	HELIO_08745	CAEEL05235
OG0006220	HELIO_03835	CAEEL08309
OG0006224	HELIO_11003	CAEEL11548
OG0006226	HELIO_08615, HELIO_07283	CAEEL02716
OG0006229	HELIO_08595	CAEEL06963
OG0006230	HELIO_04171	CAEEL08542
OG0006231	HELIO_09557	CAEEL20582
OG0006232	HELIO_02413	CAEEL07512, CAEEL07511
OG0006234	HELIO_02209	CAEEL05918
OG0006235	HELIO_04447	CAEEL04462
OG0006237	HELIO_09317	CAEEL04160
OG0006239	HELIO_12453	CAEEL01539
OG0006240	HELIO_10169	CAEEL08852
OG0006245	HELIO_01875	CAEEL00941
OG0006247	HELIO_12325	CAEEL11988
OG0006248	HELIO_02578	CAEEL05883
OG0006249	HELIO_03685	CAEEL10060
OG0006254	HELIO_03235	CAEEL11539
OG0006257	HELIO_05551	CAEEL15240
OG0006259	HELIO_08011	CAEEL09792
OG0006260	HELIO_02690	CAEEL09587
OG0006262	HELIO_03022	CAEEL01377
OG0006263	HELIO_01869	CAEEL09474
OG0006268	HELIO_11361	CAEEL09373, CAEEL09395
OG0006269	HELIO_01840	CAEEL11344
OG0006270	HELIO_03056	CAEEL01876
OG0006271	HELIO_08830	CAEEL08264
OG0006275	HELIO_03477	CAEEL01989
OG0006279	HELIO_03686	CAEEL00237
OG0006280	HELIO_04297	CAEEL17987
OG0006283	HELIO_12120	CAEEL00881
OG0006284	HELIO_12533	CAEEL08923
OG0006285	HELIO_00662	CAEEL04794
OG0006286	HELIO_12161	CAEEL00158
OG0006289	HELIO_05726	CAEEL07964
OG0006290	HELIO_11929	CAEEL04712
OG0006291	HELIO_02126	CAEEL00609
OG0006293	HELIO_02797	CAEEL07928
OG0006294	HELIO_01836	CAEEL14462
OG0006295	HELIO_06735	CAEEL09568
OG0006297	HELIO_03473	CAEEL11872
OG0006301	HELIO_02503	CAEEL17598
OG0006306	HELIO_02884	CAEEL01065
OG0006307	HELIO_06176	CAEEL06264
OG0006311	HELIO_07328	CAEEL17612
OG0006315	HELIO_08491	CAEEL15905
OG0006319	HELIO_05167	CAEEL13894
OG0006322	HELIO_05302	CAEEL09507
OG0006323	HELIO_03381	CAEEL02251
OG0006329	HELIO_06141	CAEEL02571
OG0006331	HELIO_06448	CAEEL13794
OG0006332	HELIO_10634	CAEEL10865
OG0006334	HELIO_03962	CAEEL08411, CAEEL18378
OG0006339	HELIO_05939	CAEEL08069
OG0006340	HELIO_10564	CAEEL11454
OG0006341	HELIO_02596	CAEEL06023
OG0006343	HELIO_10924, HELIO_03814	CAEEL05583, CAEEL02498
OG0006344	HELIO_02682	CAEEL14876
OG0006345	HELIO_06204	CAEEL06549
OG0006352	HELIO_12264	CAEEL02603
OG0006353	HELIO_08847	CAEEL19140, CAEEL05676
OG0006354	HELIO_06452	CAEEL18116
OG0006356	HELIO_12334	CAEEL07675
OG0006360	HELIO_03201	CAEEL05277
OG0006361	HELIO_08471	CAEEL09060
OG0006362	HELIO_00933	CAEEL00998
OG0006363	HELIO_03249	CAEEL00971
OG0006365	HELIO_02059	CAEEL12631
OG0006370	HELIO_08191	CAEEL05220
OG0006372	HELIO_12026	CAEEL09848
OG0006375	HELIO_08503	CAEEL00741
OG0006376	HELIO_08120	CAEEL15051
OG0006377	HELIO_08767	CAEEL09247
OG0006378	HELIO_10749	CAEEL04747
OG0006381	HELIO_05870	CAEEL09800
OG0006385	HELIO_06115	CAEEL17878
OG0006386	HELIO_08108	CAEEL02065
OG0006387	HELIO_04976	CAEEL00319
OG0006389	HELIO_10791	CAEEL07348
OG0006390	HELIO_00558	CAEEL13360
OG0006391	HELIO_08033	CAEEL16380, CAEEL11908
OG0006392	HELIO_11026	CAEEL07571
OG0006393	HELIO_00803	CAEEL14337
OG0006395	HELIO_02881	CAEEL11636
OG0006402	HELIO_12228, HELIO_12229	CAEEL14843
OG0006405	HELIO_06399	CAEEL04608
OG0006407	HELIO_02958, HELIO_02959	CAEEL20555
OG0006408	HELIO_00982	CAEEL15120
OG0006414	HELIO_01013	CAEEL18847
OG0006442	HELIO_11335	CAEEL03041
OG0006443	HELIO_11958	CAEEL07304
OG0006448	HELIO_04101	CAEEL07841
OG0006454	HELIO_03255	CAEEL06995
OG0006456	HELIO_08853	CAEEL09794
OG0006457	HELIO_00878	CAEEL05605
OG0006459	HELIO_04320	CAEEL00244
OG0006461	HELIO_01776	CAEEL11863
OG0006462	HELIO_05402	CAEEL05709
OG0006464	HELIO_03458	CAEEL01413
OG0006465	HELIO_10993	CAEEL10921
OG0006468	HELIO_07270	CAEEL05183, CAEEL05085, CAEEL16207
OG0006472	HELIO_04238	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340
OG0006474	HELIO_12383	CAEEL07206
OG0006475	HELIO_08214	CAEEL07548
OG0006476	HELIO_04991	CAEEL12092
OG0006478	HELIO_06607	CAEEL06158
OG0006479	HELIO_06008	CAEEL05626
OG0006480	HELIO_11368	CAEEL10265, CAEEL10266
OG0006481	HELIO_00988	CAEEL19099, CAEEL01638
OG0006482	HELIO_08203	CAEEL10834
OG0006485	HELIO_04753	CAEEL14223
OG0006488	HELIO_02453	CAEEL17648
OG0006490	HELIO_10388	CAEEL11637
OG0006491	HELIO_07075	CAEEL13015
OG0006496	HELIO_00474	CAEEL08493
OG0006497	HELIO_10804	CAEEL06461
OG0006498	HELIO_05645	CAEEL02503
OG0006499	HELIO_05894	CAEEL20101
OG0006501	HELIO_04534	CAEEL16016
OG0006503	HELIO_12395	CAEEL07188
OG0006505	HELIO_12638	CAEEL06783
OG0006506	HELIO_07885	CAEEL03029
OG0006509	HELIO_08979	CAEEL00006, CAEEL15373
OG0006512	HELIO_00915, HELIO_00916	CAEEL07313
OG0006514	HELIO_03646	CAEEL07858
OG0006515	HELIO_10337	CAEEL02554
OG0006516	HELIO_06603	CAEEL15132
OG0006517	HELIO_01010	CAEEL01423
OG0006520	HELIO_01054	CAEEL13792
OG0006522	HELIO_10646	CAEEL07957
OG0006523	HELIO_02795	CAEEL15760
OG0006525	HELIO_00865	CAEEL11800
OG0006528	HELIO_12157	CAEEL14466
OG0006532	HELIO_12414	CAEEL05678
OG0006533	HELIO_10267	CAEEL19649
OG0006536	HELIO_01245	CAEEL05174
OG0006538	HELIO_00835	CAEEL07903, CAEEL04060
OG0006540	HELIO_06514	CAEEL19898
OG0006543	HELIO_04460	CAEEL05304
OG0006544	HELIO_03354	CAEEL02597
OG0006545	HELIO_10212	CAEEL08394
OG0006546	HELIO_01839	CAEEL16446
OG0006547	HELIO_04168	CAEEL09736
OG0006550	HELIO_11646	CAEEL02186
OG0006552	HELIO_05537	CAEEL02725
OG0006553	HELIO_09294	CAEEL06508
OG0006554	HELIO_11137	CAEEL09071
OG0006556	HELIO_07036	CAEEL00553
OG0006560	HELIO_11821	CAEEL14360
OG0006561	HELIO_01583	CAEEL16404
OG0006565	HELIO_12038	CAEEL12176
OG0006567	HELIO_00971	CAEEL15749
OG0006568	HELIO_02321, HELIO_02320	CAEEL01944
OG0006569	HELIO_04025	CAEEL03290
OG0006570	HELIO_06228	CAEEL15966
OG0006571	HELIO_02921	CAEEL05447
OG0006573	HELIO_06358	CAEEL05442
OG0006574	HELIO_08922	CAEEL01738
OG0006577	HELIO_02340	CAEEL15281
OG0006578	HELIO_07383, HELIO_06625	CAEEL00045
OG0006579	HELIO_05914	CAEEL07922
OG0006583	HELIO_06969	CAEEL01627
OG0006584	HELIO_01051	CAEEL05880
OG0006587	HELIO_11243	CAEEL17957
OG0006588	HELIO_01448	CAEEL11640
OG0006590	HELIO_01741	CAEEL15655
OG0006591	HELIO_05448	CAEEL01066
OG0006595	HELIO_09575	CAEEL10661
OG0006596	HELIO_09364	CAEEL00560
OG0006597	HELIO_00477	CAEEL10448
OG0006598	HELIO_08458	CAEEL03295
OG0006602	HELIO_02442	CAEEL16562
OG0006604	HELIO_08860	CAEEL07198
OG0006606	HELIO_06615	CAEEL07376
OG0006607	HELIO_00321	CAEEL01560
OG0006608	HELIO_12351	CAEEL05698
OG0006609	HELIO_08243	CAEEL02187
OG0006610	HELIO_11565	CAEEL11386
OG0006613	HELIO_01930	CAEEL01845
OG0006614	HELIO_08065	CAEEL05124
OG0006615	HELIO_05092	CAEEL09131
OG0006621	HELIO_09053	CAEEL07639
OG0006622	HELIO_02210	CAEEL05834
OG0006624	HELIO_10116	CAEEL07631
OG0006625	HELIO_08164	CAEEL08791
OG0006626	HELIO_05961	CAEEL07560
OG0006627	HELIO_11995	CAEEL11375
OG0006628	HELIO_02588	CAEEL07329
OG0006630	HELIO_10586	CAEEL11696
OG0006631	HELIO_00442	CAEEL00720
OG0006632	HELIO_10046	CAEEL20160, CAEEL00199
OG0006633	HELIO_03206	CAEEL00427
OG0006634	HELIO_09643	CAEEL07770
OG0006636	HELIO_12004	CAEEL07724
OG0006642	HELIO_05797	CAEEL19634
OG0006645	HELIO_10104	CAEEL17855
OG0006646	HELIO_00489	CAEEL15891
OG0006647	HELIO_09459	CAEEL07174
OG0006648	HELIO_06638	CAEEL01435
OG0006649	HELIO_10793	CAEEL13032
OG0006651	HELIO_02310	CAEEL09522
OG0006660	HELIO_11761	CAEEL09560, CAEEL09561
OG0006662	HELIO_09320	CAEEL12773
OG0006663	HELIO_02313	CAEEL08458
OG0006664	HELIO_02701	CAEEL01906
OG0006666	HELIO_12248	CAEEL05999
OG0006668	HELIO_07541	CAEEL06992
OG0006669	HELIO_11899	CAEEL08205
OG0006670	HELIO_08029	CAEEL05160
OG0006673	HELIO_06392	CAEEL00769
OG0006675	HELIO_08924	CAEEL09407, CAEEL09408, CAEEL18361
OG0006678	HELIO_02277	CAEEL12368
OG0006680	HELIO_02680	CAEEL09390
OG0006681	HELIO_12263	CAEEL05335
OG0006683	HELIO_02924	CAEEL00441
OG0006684	HELIO_06154	CAEEL11224
OG0006686	HELIO_12341	CAEEL20085
OG0006690	HELIO_02191	CAEEL11346
OG0006691	HELIO_03575	CAEEL07500
OG0006692	HELIO_11578	CAEEL00770
OG0006694	HELIO_03880	CAEEL01422
OG0006695	HELIO_08328	CAEEL17851
OG0006703	HELIO_06495	CAEEL00186
OG0006705	HELIO_06835	CAEEL04478
OG0006706	HELIO_11342	CAEEL11633
OG0006709	HELIO_01142	CAEEL07440
OG0006710	HELIO_06551	CAEEL07165
OG0006712	HELIO_03348	CAEEL01534
OG0006714	HELIO_11043	CAEEL06631
OG0006716	HELIO_06298	CAEEL01171
OG0006717	HELIO_09109	CAEEL00315
OG0006720	HELIO_08931	CAEEL09628
OG0006722	HELIO_08515	CAEEL04109
OG0006726	HELIO_09973	CAEEL18959
OG0006727	HELIO_02122	CAEEL10628
OG0006730	HELIO_09404	CAEEL07386, CAEEL18705
OG0006732	HELIO_09714	CAEEL07406
OG0006735	HELIO_00738	CAEEL20573
OG0006737	HELIO_04436	CAEEL18816
OG0006741	HELIO_09739	CAEEL11903
OG0006742	HELIO_04731	CAEEL06688, CAEEL06689
OG0006749	HELIO_12329	CAEEL08028
OG0006750	HELIO_07144	CAEEL02998
OG0006752	HELIO_01665	CAEEL12417
OG0006753	HELIO_09521	CAEEL06421
OG0006755	HELIO_08486	CAEEL08754
OG0006757	HELIO_11315	CAEEL05691
OG0006758	HELIO_10590	CAEEL05308
OG0006760	HELIO_01833	CAEEL14472
OG0006763	HELIO_06010	CAEEL12476
OG0006765	HELIO_06109	CAEEL01561
OG0006768	HELIO_12787	CAEEL07976
OG0006769	HELIO_11443	CAEEL00344
OG0006772	HELIO_05481	CAEEL06744, CAEEL20464
OG0006777	HELIO_07723	CAEEL17985
OG0006780	HELIO_01407	CAEEL03293
OG0006826	HELIO_00390	CAEEL07305
OG0006828	HELIO_02011	CAEEL01547
OG0006830	HELIO_02103	CAEEL01610
OG0006832	HELIO_01148	CAEEL18365
OG0006833	HELIO_05301	CAEEL01607
OG0006838	HELIO_12316	CAEEL04815
OG0006843	HELIO_07672	CAEEL01030
OG0006844	HELIO_02360	CAEEL01019
OG0006845	HELIO_05531	CAEEL16127
OG0006846	HELIO_02303	CAEEL15729
OG0006849	HELIO_05945	CAEEL06259
OG0006851	HELIO_01136	CAEEL12983
OG0006853	HELIO_02737	CAEEL10839
OG0006860	HELIO_05728	CAEEL08670
OG0006864	HELIO_07403	CAEEL08583
OG0006867	HELIO_00909	CAEEL15109
OG0006870	HELIO_07470	CAEEL08613
OG0006875	HELIO_10647	CAEEL10848
OG0006876	HELIO_12562	CAEEL04447
OG0006878	HELIO_02141	CAEEL06314
OG0006881	HELIO_09282, HELIO_09283	CAEEL09403
OG0006882	HELIO_00837	CAEEL09595
OG0006886	HELIO_01710	CAEEL05972, CAEEL05973
OG0006887	HELIO_00170	CAEEL04262
OG0006888	HELIO_11291	CAEEL07944
OG0006890	HELIO_01755	CAEEL05820
OG0006891	HELIO_06848	CAEEL07412
OG0006892	HELIO_10025	CAEEL07307
OG0006894	HELIO_01525	CAEEL12154
OG0006895	HELIO_00885	CAEEL18907
OG0006897	HELIO_06557	CAEEL00287
OG0006901	HELIO_03815	CAEEL06883
OG0006902	HELIO_01197	CAEEL02536
OG0006905	HELIO_02801	CAEEL08307
OG0006906	HELIO_04811	CAEEL05830
OG0006908	HELIO_08017	CAEEL07115
OG0006914	HELIO_07176	CAEEL01820
OG0006917	HELIO_00862	CAEEL05784
OG0006918	HELIO_00387	CAEEL01349
OG0006919	HELIO_12526	CAEEL05782
OG0006923	HELIO_08623	CAEEL09234
OG0006924	HELIO_10197	CAEEL12241
OG0006926	HELIO_01892	CAEEL19851, CAEEL00630
OG0006927	HELIO_01236	CAEEL11861
OG0006931	HELIO_10024	CAEEL14601
OG0006934	HELIO_02300	CAEEL00405
OG0006936	HELIO_01325	CAEEL11645
OG0006937	HELIO_10195	CAEEL00825
OG0006939	HELIO_09910	CAEEL14723
OG0006943	HELIO_00593	CAEEL14228
OG0006944	HELIO_10544	CAEEL11263
OG0006949	HELIO_00053	CAEEL00718
OG0006954	HELIO_00977	CAEEL16023
OG0006957	HELIO_09843	CAEEL08617
OG0006959	HELIO_03367	CAEEL04110
OG0006960	HELIO_11955	CAEEL12630
OG0006962	HELIO_04139	CAEEL05048
OG0006964	HELIO_05324	CAEEL00220
OG0006966	HELIO_00843	CAEEL05641
OG0006967	HELIO_03858	CAEEL06996
OG0006969	HELIO_04692	CAEEL02753
OG0006970	HELIO_03853	CAEEL07035
OG0006971	HELIO_04205	CAEEL08956
OG0006973	HELIO_05811	CAEEL00443
OG0006975	HELIO_00766	CAEEL06258
OG0006976	HELIO_09447	CAEEL02822
OG0006977	HELIO_03745	CAEEL11170
OG0006979	HELIO_08949	CAEEL01624
OG0006980	HELIO_06927	CAEEL07784
OG0006982	HELIO_09182	CAEEL08318
OG0006983	HELIO_09699	CAEEL05835
OG0006985	HELIO_08249	CAEEL09608
OG0006988	HELIO_10587	CAEEL16268
OG0006989	HELIO_01925	CAEEL07496
OG0006990	HELIO_06240	CAEEL10497, CAEEL10492
OG0006991	HELIO_08801	CAEEL04823
OG0006994	HELIO_10742	CAEEL01434
OG0006995	HELIO_00974	CAEEL02252
OG0006999	HELIO_01742	CAEEL04127
OG0007002	HELIO_00186	CAEEL02243
OG0007003	HELIO_03021	CAEEL10884
OG0007007	HELIO_04354	CAEEL08012
OG0007008	HELIO_04065	CAEEL02046
OG0007009	HELIO_10006	CAEEL01782
OG0007010	HELIO_01679	CAEEL15343
OG0007011	HELIO_12793	CAEEL08044
OG0007012	HELIO_04259	CAEEL11328
OG0007013	HELIO_10913	CAEEL06144
OG0007015	HELIO_01841	CAEEL15511
OG0007016	HELIO_09219	CAEEL00075
OG0007024	HELIO_03505	CAEEL10553, CAEEL11101
OG0007025	HELIO_12627	CAEEL06876
OG0007028	HELIO_09657	CAEEL05606
OG0007033	HELIO_06756	CAEEL14194
OG0007034	HELIO_05240	CAEEL08733
OG0007037	HELIO_03215	CAEEL08744
OG0007039	HELIO_03673	CAEEL13025
OG0007040	HELIO_09696	CAEEL08972
OG0007042	HELIO_08465	CAEEL08206
OG0007043	HELIO_10787	CAEEL13822
OG0007045	HELIO_03028	CAEEL09024
OG0007046	HELIO_06285	CAEEL09633
OG0007049	HELIO_01113	CAEEL00647
OG0007050	HELIO_10158	CAEEL06277
OG0007053	HELIO_01740	CAEEL09135
OG0007055	HELIO_05430	CAEEL08098
OG0007056	HELIO_04173	CAEEL07277
OG0007059	HELIO_11121	CAEEL14078
OG0007061	HELIO_03172	CAEEL08933
OG0007062	HELIO_03299	CAEEL09707
OG0007063	HELIO_02537	CAEEL07545
OG0007064	HELIO_02033	CAEEL09068
OG0007071	HELIO_10140	CAEEL04826
OG0007073	HELIO_12235	CAEEL05159
OG0007083	HELIO_01256	CAEEL05178
OG0007084	HELIO_06919	CAEEL01491
OG0007090	HELIO_02778	CAEEL05033
OG0007091	HELIO_05646	CAEEL12658
OG0007093	HELIO_04228	CAEEL04448
OG0007095	HELIO_05715	CAEEL00821
OG0007098	HELIO_07500	CAEEL08067
OG0007100	HELIO_02603	CAEEL09539
OG0007103	HELIO_04990	CAEEL10775
OG0007106	HELIO_08071	CAEEL05993
OG0007107	HELIO_08096	CAEEL05472
OG0007108	HELIO_10721	CAEEL05255
OG0007112	HELIO_05754	CAEEL01614
OG0007113	HELIO_02963	CAEEL11083
OG0007114	HELIO_02430	CAEEL01821
OG0007116	HELIO_09537	CAEEL05589
OG0007117	HELIO_10452	CAEEL10841
OG0007118	HELIO_00216	CAEEL02534
OG0007119	HELIO_03351	CAEEL05050
OG0007120	HELIO_08636	CAEEL07430, CAEEL07614
OG0007121	HELIO_08982	CAEEL12811
OG0007122	HELIO_01530	CAEEL04526
OG0007123	HELIO_06300	CAEEL19756
OG0007124	HELIO_03243	CAEEL07005
OG0007127	HELIO_02372	CAEEL15458
OG0007128	HELIO_07471	CAEEL00451
OG0007130	HELIO_08635, HELIO_08634	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	HELIO_04431	CAEEL05443
OG0007132	HELIO_12686	CAEEL02720
OG0007133	HELIO_05837	CAEEL03495
OG0007137	HELIO_01264	CAEEL15473
OG0007138	HELIO_11268	CAEEL09999
OG0007139	HELIO_03311	CAEEL01164
OG0007143	HELIO_02069	CAEEL10767
OG0007144	HELIO_02773	CAEEL05598
OG0007145	HELIO_02042	CAEEL03134
OG0007151	HELIO_01847	CAEEL07199
OG0007153	HELIO_04064	CAEEL12781
OG0007154	HELIO_05052	CAEEL03604
OG0007161	HELIO_03043	CAEEL00150
OG0007163	HELIO_04816	CAEEL15486
OG0007164	HELIO_04104	CAEEL07443
OG0007165	HELIO_07174	CAEEL10428
OG0007173	HELIO_07975	CAEEL07482
OG0007174	HELIO_10174	CAEEL14161
OG0007175	HELIO_01496	CAEEL05365
OG0007176	HELIO_09685	CAEEL08939
OG0007177	HELIO_09991	CAEEL15953
OG0007180	HELIO_05806	CAEEL02927
OG0007181	HELIO_00946	CAEEL09037
OG0007182	HELIO_05171	CAEEL00499
OG0007183	HELIO_10857	CAEEL02179
OG0007192	HELIO_11714	CAEEL16561
OG0007209	HELIO_03954	CAEEL07382
OG0007248	HELIO_03566	CAEEL16171
OG0007254	HELIO_04453	CAEEL02889
OG0007256	HELIO_08417	CAEEL04854
OG0007258	HELIO_08742	CAEEL01284
OG0007260	HELIO_06588	CAEEL15754
OG0007266	HELIO_07853	CAEEL01793
OG0007267	HELIO_10107	CAEEL20518
OG0007269	HELIO_06147	CAEEL20059
OG0007275	HELIO_03674	CAEEL06379
OG0007276	HELIO_06599	CAEEL02045
OG0007278	HELIO_08519	CAEEL07918
OG0007279	HELIO_03749	CAEEL01707
OG0007280	HELIO_00512	CAEEL02744
OG0007282	HELIO_12150	CAEEL08198
OG0007288	HELIO_09454	CAEEL09410
OG0007291	HELIO_12578	CAEEL00922
OG0007293	HELIO_01509, HELIO_01508	CAEEL02960
OG0007296	HELIO_03612	CAEEL07895
OG0007299	HELIO_08694	CAEEL08257
OG0007301	HELIO_00411	CAEEL01285
OG0007305	HELIO_03112	CAEEL08507
OG0007307	HELIO_05717	CAEEL05489
OG0007309	HELIO_10219	CAEEL06253
OG0007312	HELIO_09830	CAEEL18157
OG0007314	HELIO_12687	CAEEL14922
OG0007317	HELIO_09791	CAEEL04877
OG0007319	HELIO_07489	CAEEL02684
OG0007321	HELIO_04170	CAEEL08372
OG0007322	HELIO_07072	CAEEL07863
OG0007325	HELIO_09200	CAEEL02968
OG0007326	HELIO_09034	CAEEL12237
OG0007330	HELIO_04133	CAEEL08957
OG0007332	HELIO_04769	CAEEL12399, CAEEL09356
OG0007333	HELIO_07199	CAEEL02810
OG0007334	HELIO_03472	CAEEL16445
OG0007335	HELIO_11949	CAEEL09096
OG0007336	HELIO_06667	CAEEL07287
OG0007341	HELIO_11684	CAEEL08254
OG0007343	HELIO_03412	CAEEL01237
OG0007347	HELIO_09177	CAEEL16216
OG0007348	HELIO_09120	CAEEL01419
OG0007351	HELIO_08688	CAEEL00046
OG0007352	HELIO_08083	CAEEL02694
OG0007353	HELIO_01295	CAEEL01909
OG0007354	HELIO_02659	CAEEL07366
OG0007355	HELIO_04351	CAEEL07543
OG0007356	HELIO_07064	CAEEL10653
OG0007361	HELIO_01627	CAEEL18143
OG0007363	HELIO_01853	CAEEL15459
OG0007364	HELIO_03012	CAEEL00051
OG0007365	HELIO_09060	CAEEL15469
OG0007370	HELIO_02554	CAEEL00810
OG0007371	HELIO_02928	CAEEL08890
OG0007373	HELIO_10252	CAEEL07235
OG0007378	HELIO_05336	CAEEL07515
OG0007380	HELIO_02244, HELIO_04235	CAEEL02178
OG0007383	HELIO_08619, HELIO_08621	CAEEL02159
OG0007385	HELIO_03304	CAEEL10159
OG0007386	HELIO_09551	CAEEL20708
OG0007387	HELIO_09254	CAEEL01651
OG0007391	HELIO_09468	CAEEL15047
OG0007392	HELIO_06732	CAEEL04967
OG0007393	HELIO_09515	CAEEL14340
OG0007395	HELIO_10203	CAEEL00007
OG0007396	HELIO_00896	CAEEL08409
OG0007397	HELIO_06855	CAEEL05717
OG0007399	HELIO_10834	CAEEL09345
OG0007400	HELIO_02129	CAEEL07494
OG0007403	HELIO_01171	CAEEL00829
OG0007405	HELIO_03624	CAEEL09683
OG0007406	HELIO_00793	CAEEL08578
OG0007407	HELIO_01901	CAEEL09634
OG0007408	HELIO_09431	CAEEL03271
OG0007409	HELIO_06116	CAEEL00402
OG0007411	HELIO_05076	CAEEL00187
OG0007412	HELIO_02238	CAEEL02088
OG0007413	HELIO_09705	CAEEL05369
OG0007414	HELIO_08640	CAEEL02493
OG0007416	HELIO_02849	CAEEL06905
OG0007417	HELIO_08832	CAEEL11994
OG0007419	HELIO_03480	CAEEL08256
OG0007421	HELIO_09011	CAEEL05873
OG0007422	HELIO_02252	CAEEL14217
OG0007424	HELIO_07951	CAEEL09653
OG0007425	HELIO_11448	CAEEL08774
OG0007427	HELIO_07421	CAEEL12151
OG0007432	HELIO_05478	CAEEL05561
OG0007434	HELIO_06087	CAEEL19477
OG0007437	HELIO_01196	CAEEL05064
OG0007439	HELIO_07267	CAEEL00478
OG0007441	HELIO_06686	CAEEL08872
