Orthogroup	HELIO_ok	HUMAN
OG0004107	HELIO_08614	HUMAN01953, HUMAN01952
OG0004111	HELIO_11415	HUMAN28066, HUMAN16652
OG0004112	HELIO_11079	HUMAN01822, HUMAN01821
OG0004113	HELIO_08443	HUMAN20537
OG0004114	HELIO_03462	HUMAN04859, HUMAN04858, HUMAN04860
OG0004115	HELIO_08676	HUMAN21493
OG0004116	HELIO_11516	HUMAN05608, HUMAN05607
OG0004117	HELIO_02091, HELIO_02092	HUMAN27879
OG0004118	HELIO_03448	HUMAN26960
OG0004119	HELIO_04014	HUMAN15237, HUMAN15236
OG0004121	HELIO_12052	HUMAN00202, HUMAN21585
OG0004122	HELIO_05729	HUMAN29461, HUMAN29462
OG0004123	HELIO_10333	HUMAN05600
OG0004124	HELIO_09543	HUMAN19130, HUMAN27894
OG0004125	HELIO_07953	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506, HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503
OG0004126	HELIO_02454	HUMAN05543, HUMAN19543
OG0004127	HELIO_08267	HUMAN27924, HUMAN27923
OG0004128	HELIO_11719	HUMAN20446, HUMAN16881, HUMAN16882
OG0004129	HELIO_09825	HUMAN26874, HUMAN26875, HUMAN02978
OG0004130	HELIO_11752	HUMAN01818
OG0004131	HELIO_02810	HUMAN19907, HUMAN19906
OG0004132	HELIO_08967	HUMAN27969
OG0004133	HELIO_11815	HUMAN18302, HUMAN07684
OG0004135	HELIO_00077	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193
OG0004136	HELIO_06715	HUMAN02427
OG0004137	HELIO_03498	HUMAN28841
OG0004138	HELIO_10436	HUMAN29721, HUMAN29720
OG0004139	HELIO_09145	HUMAN28858, HUMAN14285
OG0004140	HELIO_12443	HUMAN11430, HUMAN11431, HUMAN11429
OG0004141	HELIO_08049	HUMAN21479
OG0004142	HELIO_03819	HUMAN14999
OG0004143	HELIO_12725	HUMAN28620, HUMAN09650
OG0004144	HELIO_03451	HUMAN20558, HUMAN21379
OG0004145	HELIO_11658	HUMAN08310, HUMAN18750
OG0004146	HELIO_08871	HUMAN07308
OG0004147	HELIO_06881	HUMAN21565
OG0004148	HELIO_00788	HUMAN12377
OG0004149	HELIO_04989	HUMAN07609, HUMAN30337
OG0004150	HELIO_10914	HUMAN20664
OG0004153	HELIO_03342	HUMAN24083
OG0004154	HELIO_11120	HUMAN16602
OG0004156	HELIO_02466	HUMAN21442
OG0004157	HELIO_11710	HUMAN29821
OG0004158	HELIO_08947	HUMAN17542, HUMAN27299
OG0004159	HELIO_10966	HUMAN15832, HUMAN08705
OG0004160	HELIO_00518	HUMAN00868
OG0004161	HELIO_08593	HUMAN17700
OG0004162	HELIO_03885	HUMAN25916
OG0004163	HELIO_10420	HUMAN24942, HUMAN24943, HUMAN04161, HUMAN04162, HUMAN04160
OG0004164	HELIO_04076	HUMAN03236, HUMAN23812, HUMAN23813
OG0004166	HELIO_06402	HUMAN27687
OG0004167	HELIO_12312	HUMAN04738, HUMAN04739
OG0004168	HELIO_10439	HUMAN11718
OG0004169	HELIO_10123	HUMAN13644
OG0004171	HELIO_01888	HUMAN15518
OG0004174	HELIO_06319, HELIO_02631	HUMAN28907, HUMAN28908
OG0004176	HELIO_09733	HUMAN22859, HUMAN22860
OG0004178	HELIO_01141	HUMAN30555, HUMAN30556
OG0004179	HELIO_02899	HUMAN10496, HUMAN10497, HUMAN12064, HUMAN12065, HUMAN12066, HUMAN12169
OG0004180	HELIO_03911	HUMAN27280, HUMAN18278, HUMAN27279
OG0004181	HELIO_03220	HUMAN22409
OG0004182	HELIO_10355, HELIO_10354	HUMAN19435
OG0004183	HELIO_02349	HUMAN07292, HUMAN07291
OG0004184	HELIO_02910	HUMAN02697
OG0004185	HELIO_12384	HUMAN01862, HUMAN20490
OG0004186	HELIO_03712	HUMAN08997, HUMAN08995
OG0004187	HELIO_05634	HUMAN11528, HUMAN08193, HUMAN08194
OG0004188	HELIO_05848	HUMAN08423, HUMAN08422
OG0004190	HELIO_06104	HUMAN12134, HUMAN12135, HUMAN12136, HUMAN12137, HUMAN12133
OG0004197	HELIO_00497, HELIO_00498	HUMAN26081, HUMAN17924, HUMAN26082, HUMAN26080, HUMAN26083
OG0004214	HELIO_08081	HUMAN24477
OG0004215	HELIO_12650	HUMAN12295, HUMAN12294, HUMAN12293
OG0004216	HELIO_04339	HUMAN20287
OG0004217	HELIO_12612	HUMAN22836
OG0004218	HELIO_02237	HUMAN27915
OG0004219	HELIO_03890	HUMAN17843, HUMAN17842
OG0004220	HELIO_07241	HUMAN28630
OG0004222	HELIO_01516	HUMAN08455
OG0004223	HELIO_02208	HUMAN05025, HUMAN05023
OG0004225	HELIO_00473	HUMAN06624, HUMAN06623, HUMAN27310
OG0004227	HELIO_04190	HUMAN00825
OG0004229	HELIO_10319	HUMAN03153
OG0004230	HELIO_03067	HUMAN05581
OG0004231	HELIO_02803	HUMAN13253
OG0004232	HELIO_08424	HUMAN22434
OG0004233	HELIO_11199	HUMAN00119
OG0004234	HELIO_07633	HUMAN18015, HUMAN18014
OG0004235	HELIO_06406	HUMAN12116
OG0004236	HELIO_09356	HUMAN16992
OG0004237	HELIO_00276	HUMAN22943
OG0004238	HELIO_12309	HUMAN24523
OG0004239	HELIO_10562	HUMAN18995
OG0004240	HELIO_07818	HUMAN18709, HUMAN04795, HUMAN18710
OG0004242	HELIO_01219	HUMAN14962
OG0004243	HELIO_08298	HUMAN12837
OG0004244	HELIO_02306	HUMAN21470, HUMAN21469
OG0004245	HELIO_07870	HUMAN03723, HUMAN03722, HUMAN07043
OG0004246	HELIO_10928	HUMAN12879, HUMAN12881
OG0004248	HELIO_05247, HELIO_06414	HUMAN18975
OG0004249	HELIO_00455, HELIO_00454	HUMAN22546
OG0004251	HELIO_09481	HUMAN01265
OG0004252	HELIO_01174	HUMAN25401, HUMAN25402, HUMAN25400
OG0004254	HELIO_03429	HUMAN27698
OG0004255	HELIO_06018	HUMAN20924
OG0004257	HELIO_08894, HELIO_08895	HUMAN17628
OG0004258	HELIO_08732	HUMAN19337, HUMAN19336, HUMAN19590
OG0004259	HELIO_07775	HUMAN09749
OG0004260	HELIO_03739	HUMAN09461, HUMAN09462
OG0004261	HELIO_00002	HUMAN13774
OG0004262	HELIO_03447	HUMAN08768, HUMAN08767, HUMAN08769
OG0004263	HELIO_12287	HUMAN17547, HUMAN17546
OG0004264	HELIO_02131	HUMAN03533, HUMAN27752, HUMAN27751, HUMAN27750
OG0004265	HELIO_09429	HUMAN01336
OG0004267	HELIO_11484	HUMAN06039, HUMAN03918
OG0004268	HELIO_09066	HUMAN15199, HUMAN15201
OG0004269	HELIO_06762	HUMAN03613
OG0004270	HELIO_06659	HUMAN01652
OG0004271	HELIO_12035	HUMAN26827
OG0004272	HELIO_09365	HUMAN23571
OG0004273	HELIO_01145	HUMAN12115, HUMAN12114
OG0004274	HELIO_10268	HUMAN11120
OG0004275	HELIO_12661	HUMAN06232, HUMAN21152, HUMAN21151
OG0004277	HELIO_06678	HUMAN29963
OG0004278	HELIO_12691	HUMAN28639
OG0004279	HELIO_08783	HUMAN28927
OG0004280	HELIO_01147	HUMAN13148
OG0004281	HELIO_09492	HUMAN21313
OG0004281	HELIO_10274	HUMAN21314
OG0004282	HELIO_05309	HUMAN00466
OG0004283	HELIO_02458, HELIO_02459	HUMAN22365
OG0004284	HELIO_08102	HUMAN22289
OG0004285	HELIO_09389	HUMAN24318, HUMAN24317, HUMAN24319
OG0004286	HELIO_02729	HUMAN26392
OG0004288	HELIO_02021	HUMAN23255
OG0004289	HELIO_05881	HUMAN08406
OG0004290	HELIO_02511	HUMAN11088, HUMAN11089, HUMAN26173
OG0004291	HELIO_06310	HUMAN02664
OG0004292	HELIO_01648	HUMAN18016, HUMAN18018, HUMAN18017
OG0004294	HELIO_01475	HUMAN04148, HUMAN04149, HUMAN02311, HUMAN02310
OG0004295	HELIO_07746	HUMAN14256
OG0004296	HELIO_11270	HUMAN22583, HUMAN22582
OG0004298	HELIO_12397	HUMAN05125, HUMAN05123, HUMAN05124
OG0004299	HELIO_07815	HUMAN22961, HUMAN05108, HUMAN22962
OG0004300	HELIO_03164, HELIO_05762, HELIO_03166	HUMAN28866, HUMAN28867
OG0004301	HELIO_02301	HUMAN04644
OG0004302	HELIO_11348	HUMAN23334
OG0004303	HELIO_05977	HUMAN18308, HUMAN18307
OG0004304	HELIO_10121	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401
OG0004305	HELIO_02999	HUMAN14140
OG0004306	HELIO_01476	HUMAN24566, HUMAN24565
OG0004307	HELIO_06021	HUMAN13513
OG0004308	HELIO_02621	HUMAN30057
OG0004310	HELIO_05755	HUMAN15096, HUMAN15095
OG0004311	HELIO_02558	HUMAN15083, HUMAN09966
OG0004312	HELIO_09858	HUMAN01959
OG0004314	HELIO_11288	HUMAN02115, HUMAN29290, HUMAN29291
OG0004315	HELIO_06706, HELIO_01279	HUMAN03740, HUMAN03739
OG0004316	HELIO_08782	HUMAN26704, HUMAN21828
OG0004317	HELIO_01651	HUMAN07353
OG0004318	HELIO_04611, HELIO_04568	HUMAN13522
OG0004319	HELIO_02747	HUMAN04163, HUMAN27066
OG0004321	HELIO_05529	HUMAN03148
OG0004322	HELIO_03250, HELIO_03251	HUMAN24558
OG0004323	HELIO_07772	HUMAN25493
OG0004324	HELIO_06380	HUMAN19248
OG0004327	HELIO_00022, HELIO_06094	HUMAN05117, HUMAN05116
OG0004328	HELIO_03031	HUMAN18966, HUMAN18965
OG0004331	HELIO_04862	HUMAN08295
OG0004332	HELIO_03735	HUMAN05580
OG0004333	HELIO_03394	HUMAN28274
OG0004334	HELIO_04407	HUMAN00979
OG0004335	HELIO_10063	HUMAN22919
OG0004336	HELIO_08099	HUMAN11187, HUMAN11186, HUMAN11185, HUMAN28035, HUMAN18807
OG0004337	HELIO_09677	HUMAN01473
OG0004338	HELIO_02735	HUMAN05208
OG0004341	HELIO_02346	HUMAN13188, HUMAN13187
OG0004342	HELIO_05880, HELIO_05788	HUMAN22854, HUMAN22853
OG0004343	HELIO_09479	HUMAN03765, HUMAN03766
OG0004344	HELIO_05104	HUMAN30235, HUMAN30231, HUMAN30232
OG0004345	HELIO_11483	HUMAN29416
OG0004346	HELIO_04653, HELIO_04870	HUMAN01204
OG0004348	HELIO_02969	HUMAN29749
OG0004349	HELIO_12177	HUMAN08332, HUMAN08333
OG0004350	HELIO_09167	HUMAN25142
OG0004351	HELIO_03403	HUMAN05858
OG0004352	HELIO_06106	HUMAN18365, HUMAN18370, HUMAN18368, HUMAN18369, HUMAN05871, HUMAN05872, HUMAN05869, HUMAN05870
OG0004353	HELIO_05842	HUMAN05861
OG0004354	HELIO_08304	HUMAN19964
OG0004355	HELIO_02311	HUMAN20522, HUMAN06764
OG0004356	HELIO_08069	HUMAN21882
OG0004357	HELIO_08001	HUMAN17377
OG0004359	HELIO_12437	HUMAN29937
OG0004360	HELIO_07589	HUMAN02590
OG0004362	HELIO_04842	HUMAN12669, HUMAN20594
OG0004364	HELIO_04246	HUMAN16782, HUMAN16785
OG0004365	HELIO_11208	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829
OG0004366	HELIO_12347	HUMAN11404
OG0004367	HELIO_11157	HUMAN25086, HUMAN25087, HUMAN25088
OG0004368	HELIO_10695	HUMAN02041, HUMAN24846
OG0004369	HELIO_12496	HUMAN29479
OG0004370	HELIO_03960	HUMAN26663
OG0004372	HELIO_06703, HELIO_07476	HUMAN00855
OG0004373	HELIO_08887	HUMAN00854
OG0004374	HELIO_04430	HUMAN13158
OG0004375	HELIO_10600	HUMAN09491
OG0004376	HELIO_02742	HUMAN26330, HUMAN19958
OG0004377	HELIO_08549	HUMAN28605
OG0004378	HELIO_09047	HUMAN11677, HUMAN11679, HUMAN11678
OG0004379	HELIO_02169	HUMAN15965, HUMAN06117, HUMAN15966
OG0004380	HELIO_02081	HUMAN02379, HUMAN06115
OG0004381	HELIO_09818	HUMAN01741
OG0004382	HELIO_05962	HUMAN23495
OG0004383	HELIO_09050	HUMAN08351
OG0004384	HELIO_07788	HUMAN02637, HUMAN02638, HUMAN02636
OG0004385	HELIO_01485	HUMAN29342
OG0004388	HELIO_09997	HUMAN25589
OG0004389	HELIO_01623, HELIO_04466	HUMAN00922
OG0004390	HELIO_11441, HELIO_02437	HUMAN02225, HUMAN02224, HUMAN02227
OG0004391	HELIO_08588	HUMAN22998, HUMAN23755, HUMAN22999
OG0004392	HELIO_00680	HUMAN03189
OG0004393	HELIO_11585, HELIO_11584	HUMAN03571
OG0004395	HELIO_08875	HUMAN06742, HUMAN06741
OG0004396	HELIO_05800	HUMAN00392, HUMAN00394, HUMAN00393
OG0004397	HELIO_02130	HUMAN15239, HUMAN15240, HUMAN13820
OG0004398	HELIO_02807	HUMAN25746
OG0004399	HELIO_04973	HUMAN20481, HUMAN20480, HUMAN20364
OG0004400	HELIO_06143	HUMAN13800
OG0004401	HELIO_00357	HUMAN30275, HUMAN07787
OG0004402	HELIO_12319	HUMAN22342
OG0004402	HELIO_03883	HUMAN22341
OG0004403	HELIO_01276	HUMAN09951, HUMAN09950, HUMAN09949
OG0004404	HELIO_00365	HUMAN09714
OG0004405	HELIO_11201	HUMAN30602, HUMAN30601, HUMAN30590
OG0004406	HELIO_01541	HUMAN04951, HUMAN04950, HUMAN08313
OG0004407	HELIO_06486	HUMAN08685
OG0004409	HELIO_04938	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149, HUMAN06233
OG0004413	HELIO_03374	HUMAN20485
OG0004414	HELIO_03088	HUMAN05744, HUMAN05743
OG0004415	HELIO_09325	HUMAN27786
OG0004417	HELIO_12409	HUMAN27641, HUMAN27642, HUMAN27644, HUMAN27646, HUMAN27643, HUMAN01111, HUMAN27645
OG0004418	HELIO_10340	HUMAN23600
OG0004419	HELIO_10631	HUMAN17223, HUMAN17224, HUMAN17222
OG0004420	HELIO_07109	HUMAN00120, HUMAN21941, HUMAN21942
OG0004421	HELIO_04689	HUMAN20973
OG0004422	HELIO_01632	HUMAN09643, HUMAN23503
OG0004423	HELIO_05314	HUMAN24585
OG0004424	HELIO_04380	HUMAN20454, HUMAN20451
OG0004459	HELIO_06462	HUMAN03665
OG0004460	HELIO_11544	HUMAN02348
OG0004461	HELIO_08132	HUMAN06949, HUMAN25050
OG0004462	HELIO_10916	HUMAN07884
OG0004463	HELIO_11855	HUMAN07198, HUMAN12013
OG0004465	HELIO_02805	HUMAN25551
OG0004467	HELIO_02292	HUMAN07304
OG0004468	HELIO_01285	HUMAN04543
OG0004471	HELIO_05522	HUMAN17967, HUMAN17970, HUMAN17969, HUMAN17968
OG0004472	HELIO_06484	HUMAN26987
OG0004473	HELIO_10239	HUMAN20027
OG0004474	HELIO_12721	HUMAN00075, HUMAN00078, HUMAN00076
OG0004476	HELIO_02731	HUMAN07423, HUMAN07424
OG0004477	HELIO_02575	HUMAN09841
OG0004478	HELIO_00101	HUMAN11200, HUMAN11199
OG0004479	HELIO_09869	HUMAN13760
OG0004480	HELIO_01943	HUMAN19565
OG0004481	HELIO_11879	HUMAN09377, HUMAN09376, HUMAN09378
OG0004482	HELIO_01201	HUMAN20680
OG0004483	HELIO_00784	HUMAN18285, HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284
OG0004485	HELIO_10753, HELIO_10752	HUMAN05734
OG0004486	HELIO_09931	HUMAN28381
OG0004487	HELIO_11260	HUMAN22433
OG0004488	HELIO_01349	HUMAN09530, HUMAN01783
OG0004489	HELIO_04543	HUMAN20466, HUMAN20464
OG0004490	HELIO_01426	HUMAN16009, HUMAN16010, HUMAN16008
OG0004491	HELIO_12478	HUMAN15224
OG0004493	HELIO_02462	HUMAN00735, HUMAN00736, HUMAN00734
OG0004494	HELIO_01937	HUMAN10688, HUMAN10687, HUMAN10686
OG0004495	HELIO_05252	HUMAN01257
OG0004496	HELIO_05528	HUMAN21326
OG0004497	HELIO_02407	HUMAN11496
OG0004498	HELIO_05086	HUMAN21502, HUMAN21503
OG0004499	HELIO_06775	HUMAN02497, HUMAN08698, HUMAN08697
OG0004500	HELIO_00985	HUMAN27616
OG0004502	HELIO_04496	HUMAN00324
OG0004503	HELIO_11512	HUMAN22764
OG0004505	HELIO_05492	HUMAN17948
OG0004506	HELIO_06458	HUMAN13338, HUMAN13340
OG0004507	HELIO_11682	HUMAN23622, HUMAN23623, HUMAN23621
OG0004509	HELIO_01830, HELIO_01547	HUMAN02069
OG0004510	HELIO_01779	HUMAN29607
OG0004511	HELIO_09430	HUMAN19795, HUMAN12268
OG0004512	HELIO_09740, HELIO_09741	HUMAN09321
OG0004514	HELIO_05298, HELIO_06872	HUMAN20024
OG0004515	HELIO_07915	HUMAN03769, HUMAN03768, HUMAN03770
OG0004516	HELIO_08851, HELIO_08852	HUMAN13123, HUMAN13122
OG0004517	HELIO_05747	HUMAN13286, HUMAN13288, HUMAN13287
OG0004518	HELIO_02464	HUMAN29301, HUMAN14475
OG0004519	HELIO_02070	HUMAN21150
OG0004520	HELIO_02470	HUMAN22045
OG0004524	HELIO_11653	HUMAN20054
OG0004525	HELIO_11194	HUMAN01279
OG0004526	HELIO_09082	HUMAN29357
OG0004527	HELIO_00542	HUMAN01091
OG0004528	HELIO_04705	HUMAN11777
OG0004529	HELIO_04437	HUMAN25204, HUMAN25205
OG0004530	HELIO_06657	HUMAN30172, HUMAN29605
OG0004531	HELIO_07234	HUMAN29624
OG0004533	HELIO_08527	HUMAN09658, HUMAN14386
OG0004534	HELIO_01164, HELIO_01163	HUMAN07572, HUMAN07573
OG0004537	HELIO_11941	HUMAN24791, HUMAN29314
OG0004538	HELIO_08825	HUMAN08632, HUMAN08631
OG0004539	HELIO_10766	HUMAN16954, HUMAN08753, HUMAN08752
OG0004540	HELIO_01984	HUMAN27283, HUMAN27284
OG0004542	HELIO_06841	HUMAN20251
OG0004543	HELIO_11207	HUMAN12485
OG0004545	HELIO_12540	HUMAN23453, HUMAN23452
OG0004547	HELIO_09117	HUMAN07051, HUMAN21061
OG0004548	HELIO_08241	HUMAN02262
OG0004550	HELIO_07318	HUMAN07015
OG0004551	HELIO_10162, HELIO_05424	HUMAN10195
OG0004552	HELIO_10506	HUMAN11941, HUMAN11943, HUMAN11942
OG0004553	HELIO_12007	HUMAN29639
OG0004554	HELIO_08526	HUMAN16601
OG0004555	HELIO_01600	HUMAN24447
OG0004556	HELIO_00978	HUMAN10849
OG0004558	HELIO_11447	HUMAN00434
OG0004559	HELIO_05624	HUMAN13594
OG0004560	HELIO_02040, HELIO_02041	HUMAN17616
OG0004561	HELIO_05341	HUMAN21836
OG0004563	HELIO_10963	HUMAN19929
OG0004564	HELIO_01798	HUMAN02717, HUMAN02718
OG0004565	HELIO_09408	HUMAN02521, HUMAN02520
OG0004566	HELIO_12744	HUMAN27617, HUMAN13773
OG0004567	HELIO_07623	HUMAN13560, HUMAN16616
OG0004569	HELIO_01159	HUMAN19797, HUMAN19796
OG0004570	HELIO_00155	HUMAN16933, HUMAN08425
OG0004571	HELIO_02695	HUMAN02981
OG0004573	HELIO_11161	HUMAN12408
OG0004576	HELIO_00640	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755
OG0004577	HELIO_01659	HUMAN07984
OG0004578	HELIO_01050	HUMAN29379
OG0004579	HELIO_04280	HUMAN06948, HUMAN06947
OG0004580	HELIO_09929	HUMAN00089
OG0004581	HELIO_05498	HUMAN30254
OG0004582	HELIO_08565	HUMAN01491, HUMAN23318
OG0004583	HELIO_00209	HUMAN25613
OG0004584	HELIO_11293	HUMAN25317
OG0004585	HELIO_05321	HUMAN13729, HUMAN13727
OG0004587	HELIO_01138	HUMAN22944, HUMAN22945
OG0004588	HELIO_01642	HUMAN11782
OG0004589	HELIO_12707	HUMAN12239, HUMAN12240
OG0004590	HELIO_05349	HUMAN26460
OG0004592	HELIO_10984	HUMAN27640, HUMAN27639
OG0004593	HELIO_00714	HUMAN17263, HUMAN24335
OG0004595	HELIO_00583	HUMAN12768, HUMAN27266
OG0004597	HELIO_09975	HUMAN16836
OG0004600	HELIO_10167	HUMAN29105
OG0004601	HELIO_03704	HUMAN29271, HUMAN29273
OG0004602	HELIO_01820	HUMAN13593, HUMAN13590
OG0004603	HELIO_01872	HUMAN10394, HUMAN10392, HUMAN10391
OG0004605	HELIO_09439, HELIO_09440	HUMAN10306
OG0004606	HELIO_10022	HUMAN18904, HUMAN18905
OG0004608	HELIO_11826	HUMAN18748, HUMAN18747, HUMAN18749
OG0004609	HELIO_00052	HUMAN12279, HUMAN12280
OG0004610	HELIO_00082	HUMAN09947, HUMAN09946
OG0004611	HELIO_04196	HUMAN03825, HUMAN03826
OG0004612	HELIO_01397	HUMAN25998
OG0004613	HELIO_10626	HUMAN15692, HUMAN15691
OG0004614	HELIO_01801	HUMAN04966, HUMAN04918
OG0004615	HELIO_08842	HUMAN29429, HUMAN01271
OG0004616	HELIO_01195	HUMAN17882
OG0004617	HELIO_08369	HUMAN04322, HUMAN06985, HUMAN06984
OG0004618	HELIO_04389	HUMAN22867
OG0004619	HELIO_09992	HUMAN12791
OG0004620	HELIO_02984	HUMAN11638, HUMAN11643
OG0004621	HELIO_04659	HUMAN21153, HUMAN21154
OG0004622	HELIO_02761	HUMAN29011
OG0004625	HELIO_09081	HUMAN19764
OG0004626	HELIO_09727	HUMAN15244
OG0004627	HELIO_11945	HUMAN29678
OG0004628	HELIO_07285	HUMAN13154, HUMAN18070, HUMAN13155
OG0004629	HELIO_00929	HUMAN29170, HUMAN29169
OG0004630	HELIO_07827	HUMAN25355, HUMAN25354
OG0004631	HELIO_03167	HUMAN29038
OG0004632	HELIO_07666	HUMAN21378
OG0004633	HELIO_01232	HUMAN18514, HUMAN18513, HUMAN18512
OG0004634	HELIO_03114	HUMAN12037, HUMAN20391
OG0004637	HELIO_04732	HUMAN11591
OG0004638	HELIO_00200	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354
OG0004639	HELIO_02889	HUMAN29308
OG0004640	HELIO_01802	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651
OG0004641	HELIO_09900	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438
OG0004642	HELIO_09909	HUMAN04683
OG0004643	HELIO_11685	HUMAN26734
OG0004644	HELIO_11529	HUMAN02493, HUMAN02492
OG0004645	HELIO_01412	HUMAN07505, HUMAN07504
OG0004646	HELIO_06813	HUMAN15038
OG0004647	HELIO_00821	HUMAN23591
OG0004648	HELIO_00369	HUMAN14405, HUMAN14403
OG0004649	HELIO_03519	HUMAN13089, HUMAN19718
OG0004651	HELIO_01360	HUMAN20463
OG0004655	HELIO_05420	HUMAN15982
OG0004656	HELIO_07103	HUMAN16639
OG0004657	HELIO_01936	HUMAN26711
OG0004658	HELIO_07890	HUMAN25697
OG0004659	HELIO_03428	HUMAN02326
OG0004660	HELIO_10181	HUMAN25810
OG0004661	HELIO_10214	HUMAN28521
OG0004663	HELIO_11837	HUMAN26334, HUMAN12394
OG0004664	HELIO_11551	HUMAN07587
OG0004666	HELIO_08353	HUMAN07820, HUMAN05445, HUMAN05446
OG0004667	HELIO_03362	HUMAN21347, HUMAN21348, HUMAN21346
OG0004668	HELIO_08315	HUMAN02463, HUMAN02462
OG0004669	HELIO_09536	HUMAN24194, HUMAN15536
OG0004670	HELIO_02134	HUMAN12707, HUMAN12706
OG0004671	HELIO_07461	HUMAN12269
OG0004672	HELIO_04763	HUMAN11604, HUMAN11603
OG0004673	HELIO_08420	HUMAN27305, HUMAN17548
OG0004674	HELIO_03310	HUMAN28474
OG0004675	HELIO_01458	HUMAN16714
OG0004676	HELIO_00427	HUMAN08712, HUMAN08711
OG0004677	HELIO_11439	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391
OG0004678	HELIO_04212	HUMAN29263
OG0004679	HELIO_08320	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405
OG0004680	HELIO_10530	HUMAN04890, HUMAN16833
OG0004681	HELIO_02279	HUMAN19942, HUMAN19943
OG0004682	HELIO_10128	HUMAN00873, HUMAN00872
OG0004683	HELIO_11352	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004684	HELIO_03586	HUMAN04870
OG0004685	HELIO_10245	HUMAN19767
OG0004686	HELIO_11219, HELIO_03694	HUMAN26297
OG0004687	HELIO_08862	HUMAN20906, HUMAN20910, HUMAN20907
OG0004688	HELIO_02857	HUMAN26946
OG0004689	HELIO_02078	HUMAN22642
OG0004690	HELIO_09683	HUMAN24393
OG0004691	HELIO_08399	HUMAN18674
OG0004692	HELIO_05109	HUMAN04952
OG0004694	HELIO_00653	HUMAN14699, HUMAN14701
OG0004696	HELIO_00504	HUMAN03214, HUMAN03217
OG0004697	HELIO_04340	HUMAN22888, HUMAN22889
OG0004698	HELIO_03210	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197
OG0004699	HELIO_08731	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004702	HELIO_04400	HUMAN12124, HUMAN12123
OG0004703	HELIO_04914	HUMAN07096
OG0004704	HELIO_01766	HUMAN01061
OG0004705	HELIO_04709	HUMAN23960, HUMAN07591
OG0004706	HELIO_03432	HUMAN26095, HUMAN12891
OG0004707	HELIO_10150	HUMAN23100
OG0004708	HELIO_11900	HUMAN12418
OG0004711	HELIO_02943	HUMAN30200, HUMAN30199, HUMAN16058
OG0004728	HELIO_00269	HUMAN11621
OG0004730	HELIO_01714	HUMAN28539, HUMAN09659
OG0004731	HELIO_02044	HUMAN28356
OG0004732	HELIO_05224	HUMAN10960
OG0004733	HELIO_10171	HUMAN23596
OG0004735	HELIO_02328, HELIO_02327	HUMAN28210
OG0004736	HELIO_08313	HUMAN17386, HUMAN17385
OG0004738	HELIO_07530	HUMAN13648
OG0004740	HELIO_09419	HUMAN09243, HUMAN09242
OG0004743	HELIO_00353	HUMAN14419, HUMAN14418
OG0004744	HELIO_08063	HUMAN25907
OG0004746	HELIO_07122	HUMAN04206, HUMAN06099
OG0004747	HELIO_00610	HUMAN24414
OG0004748	HELIO_03593	HUMAN05638
OG0004749	HELIO_03717	HUMAN18871
OG0004750	HELIO_03972	HUMAN17672
OG0004751	HELIO_12541	HUMAN04838
OG0004753	HELIO_01929	HUMAN21696
OG0004754	HELIO_05829	HUMAN10396
OG0004755	HELIO_02844	HUMAN07905
OG0004756	HELIO_08574	HUMAN00386
OG0004757	HELIO_05289	HUMAN08575
OG0004758	HELIO_08570	HUMAN11660
OG0004759	HELIO_02858	HUMAN08595
OG0004760	HELIO_03633	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227
OG0004761	HELIO_09029	HUMAN13899
OG0004763	HELIO_07164	HUMAN01550, HUMAN01549, HUMAN01519
OG0004764	HELIO_05384	HUMAN01006
OG0004765	HELIO_12222	HUMAN14318
OG0004766	HELIO_04193	HUMAN19581, HUMAN19587
OG0004769	HELIO_01733	HUMAN01235
OG0004770	HELIO_04370	HUMAN00795
OG0004774	HELIO_10117	HUMAN03427
OG0004775	HELIO_03011	HUMAN18107
OG0004776	HELIO_02825	HUMAN19769
OG0004777	HELIO_09268	HUMAN07900, HUMAN07899, HUMAN30283
OG0004779	HELIO_10120	HUMAN30111, HUMAN29725, HUMAN29741
OG0004783	HELIO_00739	HUMAN27505, HUMAN27507, HUMAN27506
OG0004784	HELIO_10588	HUMAN25867
OG0004786	HELIO_09763	HUMAN18254
OG0004787	HELIO_11880	HUMAN05706
OG0004788	HELIO_05487	HUMAN07428
OG0004788	HELIO_10690	HUMAN07427
