Orthogroup	HELIO_ok	PFLAV
OG0003925	HELIO_11080	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1
OG0003926	HELIO_01471	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1
OG0003927	HELIO_07361	TCONS_00006760.p1
OG0003928	HELIO_10922	TCONS_00008035.p1
OG0003929	HELIO_09096	TCONS_00008562.p1, TCONS_00008560.p1
OG0003930	HELIO_03284	TCONS_00036253.p1
OG0003931	HELIO_04058	TCONS_00012638.p1
OG0003932	HELIO_09810	TCONS_00024837.p1
OG0003932	HELIO_00419	TCONS_00054921.p1
OG0003933	HELIO_08038	TCONS_00047268.p1
OG0003935	HELIO_11530	TCONS_00011137.p1, TCONS_00009790.p1, TCONS_00009793.p1, TCONS_00009792.p1
OG0003936	HELIO_03090	TCONS_00008292.p1
OG0003937	HELIO_05246	TCONS_00026626.p1
OG0003938	HELIO_03125	TCONS_00000187.p1
OG0003939	HELIO_10160	TCONS_00053724.p1
OG0003940	HELIO_07463	TCONS_00048927.p1
OG0003942	HELIO_02681	TCONS_00002163.p1
OG0003943	HELIO_11312	TCONS_00045502.p1
OG0003944	HELIO_01693	TCONS_00029066.p1
OG0003945	HELIO_03032	TCONS_00025621.p1
OG0003946	HELIO_10205	TCONS_00027376.p1
OG0003947	HELIO_08689	TCONS_00027772.p1
OG0003948	HELIO_12286	TCONS_00026177.p1
OG0003949	HELIO_10884	TCONS_00036172.p1
OG0003950	HELIO_06986	TCONS_00036173.p1
OG0003951	HELIO_01607	TCONS_00049176.p1, TCONS_00049155.p1
OG0003952	HELIO_11462	TCONS_00038206.p1
OG0003953	HELIO_08151	TCONS_00044129.p1
OG0003954	HELIO_06270	TCONS_00045854.p1
OG0003955	HELIO_02651	TCONS_00044096.p1
OG0003956	HELIO_03913	TCONS_00052540.p1
OG0003957	HELIO_11006	TCONS_00019641.p1
OG0003958	HELIO_12507	TCONS_00030617.p1
OG0003959	HELIO_12450	TCONS_00014849.p1
OG0003960	HELIO_08480	TCONS_00037977.p1
OG0003961	HELIO_06293	TCONS_00018472.p1
OG0003962	HELIO_02374	TCONS_00043323.p1
OG0003965	HELIO_04316	TCONS_00017720.p1
OG0003966	HELIO_04189	TCONS_00001179.p1, TCONS_00001190.p1
OG0003967	HELIO_01824	TCONS_00014234.p1, TCONS_00014232.p1
OG0003968	HELIO_08316	TCONS_00017762.p1
OG0003969	HELIO_08398	TCONS_00011049.p1
OG0003970	HELIO_11053	TCONS_00006276.p1
OG0003971	HELIO_09511	TCONS_00040867.p1
OG0003972	HELIO_01757	TCONS_00007106.p1, TCONS_00007105.p1
OG0003973	HELIO_12484	TCONS_00009676.p1
OG0003976	HELIO_10595	TCONS_00027636.p1
OG0003998	HELIO_03538	TCONS_00010889.p1
OG0003999	HELIO_02420	TCONS_00020030.p1
OG0004002	HELIO_10165	TCONS_00012148.p1
OG0004003	HELIO_03377	TCONS_00015924.p1, TCONS_00015370.p1, TCONS_00015368.p1, TCONS_00014864.p1, TCONS_00015886.p1
OG0004004	HELIO_03478	TCONS_00054890.p1
OG0004005	HELIO_02225	TCONS_00055012.p1
OG0004007	HELIO_06360	TCONS_00054345.p1
OG0004009	HELIO_08149	TCONS_00030825.p1
OG0004010	HELIO_03872	TCONS_00053896.p1, TCONS_00052851.p1
OG0004011	HELIO_00202	TCONS_00030947.p1, TCONS_00030946.p1
OG0004013	HELIO_11075	TCONS_00044445.p1, TCONS_00024985.p1, TCONS_00056195.p1, TCONS_00046261.p1, TCONS_00020787.p1, TCONS_00026031.p1, TCONS_00020398.p1
OG0004014	HELIO_02037	TCONS_00018248.p1
OG0004015	HELIO_02952	TCONS_00053661.p1
OG0004016	HELIO_08840	TCONS_00054891.p1
OG0004017	HELIO_04459	TCONS_00005125.p1
OG0004018	HELIO_09142	TCONS_00049328.p1
OG0004019	HELIO_01152	TCONS_00024143.p1
OG0004020	HELIO_10808	TCONS_00022627.p1
OG0004021	HELIO_12459	TCONS_00006438.p1
OG0004022	HELIO_10188	TCONS_00002354.p1
OG0004023	HELIO_00840	TCONS_00009288.p1
OG0004024	HELIO_09278	TCONS_00002583.p1
OG0004026	HELIO_08094	TCONS_00051573.p1, TCONS_00011229.p1, TCONS_00038202.p1, TCONS_00035598.p1, TCONS_00038190.p1, TCONS_00015615.p1, TCONS_00046662.p1
OG0004027	HELIO_11552	TCONS_00054882.p1
OG0004028	HELIO_09218	TCONS_00030295.p1
OG0004030	HELIO_04441	TCONS_00012834.p1
OG0004031	HELIO_01995	TCONS_00011023.p1
OG0004032	HELIO_06753	TCONS_00021570.p1
OG0004035	HELIO_09748	TCONS_00009453.p1
OG0004036	HELIO_02636	TCONS_00000983.p1
OG0004037	HELIO_05087	TCONS_00021625.p1
OG0004038	HELIO_07048	TCONS_00021437.p1
OG0004039	HELIO_10042, HELIO_10041	TCONS_00000136.p1
OG0004040	HELIO_02944	TCONS_00043725.p1
OG0004041	HELIO_00736	TCONS_00010859.p1
OG0004042	HELIO_09649	TCONS_00056008.p1
OG0004043	HELIO_07517	TCONS_00000189.p1
OG0004044	HELIO_01126	TCONS_00018088.p1
OG0004045	HELIO_11902	TCONS_00027157.p1
OG0004047	HELIO_11567	TCONS_00014227.p1
OG0004048	HELIO_08523	TCONS_00027634.p1
OG0004049	HELIO_01172	TCONS_00013382.p1, TCONS_00000116.p1
OG0004050	HELIO_07692	TCONS_00047585.p1
OG0004051	HELIO_01563	TCONS_00031884.p1
OG0004052	HELIO_04471	TCONS_00031689.p1, TCONS_00031687.p1
OG0004053	HELIO_01246	TCONS_00029652.p1
OG0004054	HELIO_06113	TCONS_00011874.p1
OG0004055	HELIO_02053, HELIO_02052	TCONS_00001281.p1
OG0004056	HELIO_06474	TCONS_00019098.p1
OG0004057	HELIO_08994	TCONS_00036725.p1
OG0004058	HELIO_09716	TCONS_00028769.p1
OG0004059	HELIO_11889	TCONS_00011709.p1
OG0004060	HELIO_07720	TCONS_00056984.p1
OG0004063	HELIO_06207	TCONS_00010646.p1
OG0004064	HELIO_06868	TCONS_00003929.p1
OG0004065	HELIO_02317	TCONS_00051172.p1
OG0004066	HELIO_03143	TCONS_00015412.p1
OG0004067	HELIO_11851	TCONS_00022596.p1
OG0004068	HELIO_04572	TCONS_00001314.p1
OG0004069	HELIO_03583	TCONS_00033132.p1
OG0004070	HELIO_11759	TCONS_00026262.p1
OG0004073	HELIO_08817	TCONS_00037125.p1
OG0004074	HELIO_08579	TCONS_00046185.p1
OG0004075	HELIO_12102	TCONS_00014146.p1
OG0004075	HELIO_07242	TCONS_00014149.p1, TCONS_00012736.p1, TCONS_00014145.p1, TCONS_00014147.p1
OG0004078	HELIO_08021	TCONS_00026775.p1
OG0004079	HELIO_11417	TCONS_00043865.p1
OG0004080	HELIO_12370	TCONS_00057069.p1
OG0004081	HELIO_02694	TCONS_00021321.p1
OG0004082	HELIO_03318	TCONS_00017035.p1
OG0004083	HELIO_08699, HELIO_03393	TCONS_00003483.p1
OG0004084	HELIO_01688	TCONS_00046143.p1
OG0004085	HELIO_05065	TCONS_00022909.p1
OG0004086	HELIO_05655	TCONS_00010739.p1, TCONS_00010740.p1
OG0004087	HELIO_07687	TCONS_00033020.p1
OG0004088	HELIO_01964	TCONS_00054049.p1
OG0004089	HELIO_12017	TCONS_00052009.p1
OG0004090	HELIO_00003	TCONS_00003003.p1
OG0004091	HELIO_07817	TCONS_00053676.p1
OG0004092	HELIO_00826	TCONS_00056687.p1
OG0004093	HELIO_09995	TCONS_00025996.p1
OG0004094	HELIO_11334	TCONS_00015342.p1
OG0004095	HELIO_09898	TCONS_00030160.p1, TCONS_00030161.p1
OG0004096	HELIO_09267	TCONS_00015008.p1
OG0004097	HELIO_00420	TCONS_00055161.p1
OG0004098	HELIO_11081	TCONS_00053174.p1
OG0004099	HELIO_02315	TCONS_00014574.p1
OG0004100	HELIO_02283	TCONS_00048183.p1, TCONS_00049141.p1, TCONS_00049138.p1
OG0004101	HELIO_10904	TCONS_00002991.p1, TCONS_00003971.p1
OG0004102	HELIO_11193	TCONS_00027001.p1
OG0004103	HELIO_08288, HELIO_12649	TCONS_00017398.p1, TCONS_00016551.p1
OG0004104	HELIO_10999	TCONS_00029688.p1
OG0004105	HELIO_07467	TCONS_00017260.p1
OG0004107	HELIO_08614	TCONS_00040485.p1, TCONS_00039514.p1
OG0004109	HELIO_02983	TCONS_00017055.p1, TCONS_00049302.p1, TCONS_00047991.p1, TCONS_00047989.p1, TCONS_00057007.p1
OG0004111	HELIO_11415	TCONS_00046120.p1
OG0004113	HELIO_08443	TCONS_00048317.p1
OG0004114	HELIO_03462	TCONS_00010503.p1
OG0004115	HELIO_08676	TCONS_00052002.p1
OG0004116	HELIO_11516	TCONS_00040373.p1
OG0004117	HELIO_02091, HELIO_02092	TCONS_00056306.p1, TCONS_00056337.p1
OG0004118	HELIO_03448	TCONS_00047218.p1
OG0004119	HELIO_04014	TCONS_00007586.p1
OG0004121	HELIO_12052	TCONS_00052021.p1
OG0004122	HELIO_05729	TCONS_00014777.p1
OG0004123	HELIO_10333	TCONS_00016895.p1
OG0004124	HELIO_09543	TCONS_00045725.p1
OG0004125	HELIO_07953	TCONS_00014192.p1
OG0004126	HELIO_02454	TCONS_00035236.p1
OG0004127	HELIO_08267	TCONS_00046753.p1, TCONS_00045678.p1
OG0004128	HELIO_11719	TCONS_00010534.p1
OG0004129	HELIO_09825	TCONS_00047443.p1, TCONS_00047441.p1
OG0004130	HELIO_11752	TCONS_00056956.p1, TCONS_00056957.p1, TCONS_00015571.p1
OG0004131	HELIO_02810	TCONS_00006407.p1
OG0004132	HELIO_08967	TCONS_00008475.p1
OG0004133	HELIO_11815	TCONS_00022682.p1
OG0004134	HELIO_03479	TCONS_00027849.p1
OG0004135	HELIO_00077	TCONS_00012853.p1
OG0004136	HELIO_06715	TCONS_00054339.p1
OG0004137	HELIO_03498	TCONS_00028615.p1
OG0004138	HELIO_10436	TCONS_00002355.p1
OG0004139	HELIO_09145	TCONS_00052838.p1
OG0004140	HELIO_12443	TCONS_00021889.p1
OG0004141	HELIO_08049	TCONS_00047537.p1
OG0004142	HELIO_03819	TCONS_00047653.p1
OG0004143	HELIO_12725	TCONS_00028951.p1
OG0004144	HELIO_03451	TCONS_00056033.p1
OG0004145	HELIO_11658	TCONS_00011650.p1
OG0004146	HELIO_08871	TCONS_00004825.p1
OG0004147	HELIO_06881	TCONS_00035866.p1, TCONS_00035865.p1, TCONS_00041247.p1
OG0004148	HELIO_00788	TCONS_00055720.p1, TCONS_00055711.p1
OG0004149	HELIO_04989	TCONS_00021572.p1
OG0004150	HELIO_10914	TCONS_00056906.p1
OG0004151	HELIO_03120	TCONS_00009331.p1
OG0004153	HELIO_03342	TCONS_00030135.p1
OG0004154	HELIO_11120	TCONS_00033373.p1, TCONS_00038771.p1, TCONS_00020814.p1
OG0004156	HELIO_02466	TCONS_00047632.p1
OG0004158	HELIO_08947	TCONS_00004246.p1
OG0004159	HELIO_10966	TCONS_00011596.p1
OG0004160	HELIO_00518	TCONS_00052968.p1
OG0004161	HELIO_08593	TCONS_00017748.p1
OG0004162	HELIO_03885	TCONS_00013138.p1
OG0004163	HELIO_10420	TCONS_00022983.p1
OG0004164	HELIO_04076	TCONS_00030925.p1
OG0004166	HELIO_06402	TCONS_00027695.p1
OG0004167	HELIO_12312	TCONS_00003611.p1
OG0004168	HELIO_10439	TCONS_00006436.p1
OG0004168	HELIO_10438	TCONS_00006437.p1
OG0004169	HELIO_10123	TCONS_00014455.p1
OG0004170	HELIO_02685	TCONS_00023955.p1
OG0004174	HELIO_06319, HELIO_02631	TCONS_00054641.p1
OG0004175	HELIO_08247	TCONS_00054534.p1
OG0004176	HELIO_09733	TCONS_00042674.p1
OG0004178	HELIO_01141	TCONS_00049594.p1
OG0004179	HELIO_02899	TCONS_00014009.p1
OG0004180	HELIO_03911	TCONS_00055453.p1
OG0004181	HELIO_03220	TCONS_00042164.p1
OG0004182	HELIO_10355, HELIO_10354	TCONS_00002134.p1
OG0004183	HELIO_02349	TCONS_00016676.p1
OG0004184	HELIO_02910	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1
OG0004185	HELIO_12384	TCONS_00056970.p1
OG0004186	HELIO_03712	TCONS_00010700.p1
OG0004187	HELIO_05634	TCONS_00007370.p1
OG0004188	HELIO_05848	TCONS_00012181.p1
OG0004189	HELIO_02678	TCONS_00006565.p1
OG0004190	HELIO_06104	TCONS_00013159.p1
OG0004197	HELIO_00497, HELIO_00498	TCONS_00003015.p1, TCONS_00002767.p1
OG0004214	HELIO_08081	TCONS_00018221.p1
OG0004215	HELIO_12650	TCONS_00006088.p1
OG0004216	HELIO_04339	TCONS_00008492.p1
OG0004217	HELIO_12612	TCONS_00044057.p1
OG0004218	HELIO_02237	TCONS_00005905.p1
OG0004219	HELIO_03890	TCONS_00003548.p1
OG0004220	HELIO_07241	TCONS_00028351.p1
OG0004222	HELIO_01516	TCONS_00011581.p1
OG0004223	HELIO_02208	TCONS_00017775.p1
OG0004224	HELIO_05818, HELIO_05541	TCONS_00009043.p1
OG0004227	HELIO_04190	TCONS_00050548.p1
OG0004229	HELIO_10319	TCONS_00030138.p1
OG0004230	HELIO_03067	TCONS_00034979.p1
OG0004231	HELIO_02803	TCONS_00028285.p1
OG0004232	HELIO_08424	TCONS_00026176.p1
OG0004233	HELIO_11199	TCONS_00051973.p1
OG0004234	HELIO_07633	TCONS_00051720.p1
OG0004235	HELIO_06406	TCONS_00013753.p1
OG0004236	HELIO_09356	TCONS_00011164.p1
OG0004237	HELIO_00276	TCONS_00043031.p1
OG0004238	HELIO_12309	TCONS_00017533.p1
OG0004239	HELIO_10562	TCONS_00015454.p1
OG0004240	HELIO_07818	TCONS_00010412.p1
OG0004242	HELIO_01220	TCONS_00028156.p1
OG0004243	HELIO_08298	TCONS_00003869.p1
OG0004244	HELIO_02306	TCONS_00049222.p1
OG0004245	HELIO_07870	TCONS_00027399.p1
OG0004246	HELIO_10928	TCONS_00038726.p1
OG0004247	HELIO_02696	TCONS_00039976.p1
OG0004248	HELIO_05247, HELIO_06414	TCONS_00051504.p1
OG0004249	HELIO_00455, HELIO_00454	TCONS_00042977.p1
OG0004250	HELIO_10569	TCONS_00011396.p1
OG0004251	HELIO_09481	TCONS_00015519.p1
OG0004252	HELIO_01174	TCONS_00014324.p1
OG0004254	HELIO_03429	TCONS_00031008.p1
OG0004255	HELIO_06018	TCONS_00050637.p1
OG0004257	HELIO_08894, HELIO_08895	TCONS_00006703.p1
OG0004258	HELIO_08732	TCONS_00033470.p1
OG0004259	HELIO_07775	TCONS_00029720.p1
OG0004260	HELIO_03739	TCONS_00019536.p1
OG0004261	HELIO_00002	TCONS_00008123.p1
OG0004262	HELIO_03447	TCONS_00010239.p1
OG0004263	HELIO_12287	TCONS_00009010.p1
OG0004264	HELIO_02131	TCONS_00030917.p1, TCONS_00030324.p1
OG0004265	HELIO_09429	TCONS_00016664.p1
OG0004266	HELIO_03550	TCONS_00006074.p1
OG0004267	HELIO_11484	TCONS_00038037.p1
OG0004268	HELIO_09066	TCONS_00007056.p1
OG0004269	HELIO_06762	TCONS_00026954.p1
OG0004270	HELIO_06659	TCONS_00028204.p1
OG0004271	HELIO_12035	TCONS_00049721.p1
OG0004272	HELIO_09365	TCONS_00029044.p1
OG0004273	HELIO_01145	TCONS_00014095.p1
OG0004274	HELIO_10268	TCONS_00007037.p1
OG0004275	HELIO_12661	TCONS_00056700.p1
OG0004276	HELIO_03812	TCONS_00008374.p1
OG0004277	HELIO_06678	TCONS_00000888.p1
OG0004278	HELIO_12691	TCONS_00029791.p1
OG0004279	HELIO_08783	TCONS_00016684.p1
OG0004280	HELIO_01147	TCONS_00054869.p1, TCONS_00054870.p1
OG0004281	HELIO_09492, HELIO_10274	TCONS_00041054.p1
OG0004282	HELIO_05309	TCONS_00018461.p1
OG0004283	HELIO_02458, HELIO_02459	TCONS_00041873.p1
OG0004284	HELIO_08102	TCONS_00026190.p1
OG0004285	HELIO_09389	TCONS_00027256.p1
OG0004286	HELIO_02729	TCONS_00055502.p1
OG0004287	HELIO_08219, HELIO_08218	TCONS_00003481.p1
OG0004288	HELIO_02021	TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1
OG0004289	HELIO_05881	TCONS_00016007.p1, TCONS_00010551.p1
OG0004290	HELIO_02511	TCONS_00008678.p1
OG0004291	HELIO_06310	TCONS_00003534.p1
OG0004292	HELIO_01648	TCONS_00053583.p1
OG0004294	HELIO_01475	TCONS_00036435.p1
OG0004295	HELIO_07746	TCONS_00052529.p1
OG0004296	HELIO_11270	TCONS_00031140.p1, TCONS_00030352.p1
OG0004298	HELIO_12397	TCONS_00042080.p1
OG0004299	HELIO_07815	TCONS_00042365.p1
OG0004300	HELIO_03166	TCONS_00049637.p1
OG0004301	HELIO_02301	TCONS_00006202.p1
OG0004302	HELIO_11348	TCONS_00005132.p1
OG0004303	HELIO_05977	TCONS_00021470.p1
OG0004304	HELIO_10121	TCONS_00027443.p1
OG0004305	HELIO_02999	TCONS_00050049.p1
OG0004306	HELIO_01476	TCONS_00046568.p1, TCONS_00046595.p1
OG0004307	HELIO_06021	TCONS_00013730.p1
OG0004308	HELIO_02621	TCONS_00000991.p1
OG0004309	HELIO_02544	TCONS_00050069.p1
OG0004310	HELIO_05755	TCONS_00020243.p1
OG0004311	HELIO_02558	TCONS_00028757.p1, TCONS_00031451.p1
OG0004312	HELIO_09858	TCONS_00007473.p1
OG0004313	HELIO_11032	TCONS_00004961.p1
OG0004314	HELIO_11288	TCONS_00036594.p1
OG0004315	HELIO_06706, HELIO_01279	TCONS_00027429.p1
OG0004316	HELIO_08782	TCONS_00056268.p1
OG0004317	HELIO_01651	TCONS_00006086.p1
OG0004318	HELIO_04611, HELIO_04568	TCONS_00013963.p1
OG0004319	HELIO_02747	TCONS_00037979.p1
OG0004320	HELIO_02657	TCONS_00021981.p1
OG0004321	HELIO_05529	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1
OG0004322	HELIO_03250, HELIO_03251	TCONS_00046365.p1
OG0004323	HELIO_07772	TCONS_00001109.p1
OG0004324	HELIO_06380	TCONS_00018780.p1, TCONS_00045901.p1
OG0004325	HELIO_12742	TCONS_00031356.p1
OG0004327	HELIO_00022	TCONS_00042591.p1, TCONS_00018157.p1
OG0004327	HELIO_06094	TCONS_00042608.p1
OG0004328	HELIO_03031	TCONS_00018012.p1
OG0004329	HELIO_08973	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1
OG0004331	HELIO_04862	TCONS_00009918.p1
OG0004333	HELIO_03394	TCONS_00018561.p1
OG0004334	HELIO_04407	TCONS_00053191.p1
OG0004335	HELIO_10063	TCONS_00043984.p1
OG0004336	HELIO_08099	TCONS_00019643.p1
OG0004337	HELIO_09677	TCONS_00027011.p1
OG0004338	HELIO_02735	TCONS_00043688.p1
OG0004339	HELIO_09382	TCONS_00006942.p1, TCONS_00006919.p1
OG0004340	HELIO_09778	TCONS_00013299.p1, TCONS_00013280.p1
OG0004342	HELIO_05880, HELIO_05788	TCONS_00042945.p1
OG0004343	HELIO_09479	TCONS_00027115.p1
OG0004344	HELIO_05104	TCONS_00019121.p1
OG0004345	HELIO_11483	TCONS_00015773.p1
OG0004346	HELIO_04653, HELIO_04870	TCONS_00023609.p1, TCONS_00023561.p1, TCONS_00056584.p1, TCONS_00056581.p1
OG0004348	HELIO_02969	TCONS_00021863.p1
OG0004349	HELIO_12177	TCONS_00048999.p1
OG0004350	HELIO_09167	TCONS_00002092.p1
OG0004351	HELIO_03403	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1
OG0004352	HELIO_06106	TCONS_00050845.p1
OG0004353	HELIO_05842	TCONS_00050632.p1, TCONS_00050634.p1
OG0004354	HELIO_08304	TCONS_00041077.p1
OG0004355	HELIO_02311	TCONS_00017323.p1
OG0004359	HELIO_12437	TCONS_00048643.p1
OG0004360	HELIO_07589	TCONS_00004058.p1
OG0004361	HELIO_01540, HELIO_04775	TCONS_00015708.p1
OG0004362	HELIO_04842	TCONS_00027451.p1
OG0004363	HELIO_07648	TCONS_00030407.p1
OG0004364	HELIO_04246	TCONS_00009654.p1
OG0004365	HELIO_11208	TCONS_00033008.p1, TCONS_00033521.p1
OG0004366	HELIO_12347	TCONS_00008682.p1
OG0004367	HELIO_11157	TCONS_00010541.p1
OG0004368	HELIO_10695	TCONS_00015256.p1
OG0004369	HELIO_12496	TCONS_00015110.p1
OG0004370	HELIO_03960	TCONS_00021476.p1
OG0004372	HELIO_06703, HELIO_07476	TCONS_00054481.p1
OG0004373	HELIO_08887	TCONS_00053379.p1
OG0004374	HELIO_04430	TCONS_00005113.p1
OG0004375	HELIO_10600	TCONS_00033009.p1, TCONS_00033519.p1
OG0004376	HELIO_02742	TCONS_00006571.p1
OG0004377	HELIO_08549	TCONS_00056907.p1
OG0004378	HELIO_09047	TCONS_00004662.p1
OG0004379	HELIO_02169	TCONS_00025463.p1
OG0004380	HELIO_02081	TCONS_00025855.p1
OG0004381	HELIO_09818	TCONS_00028923.p1
OG0004382	HELIO_05962	TCONS_00028412.p1
OG0004383	HELIO_09050	TCONS_00011730.p1
OG0004384	HELIO_07788	TCONS_00010468.p1
OG0004385	HELIO_01485	TCONS_00016022.p1
OG0004386	HELIO_07923	TCONS_00006567.p1
OG0004387	HELIO_00300	TCONS_00035335.p1, TCONS_00035082.p1, TCONS_00035332.p1, TCONS_00035085.p1, TCONS_00035314.p1, TCONS_00035333.p1, TCONS_00035036.p1
OG0004388	HELIO_09997	TCONS_00046496.p1
OG0004389	HELIO_01623, HELIO_04466	TCONS_00053363.p1
OG0004390	HELIO_11441, HELIO_02437	TCONS_00016442.p1
OG0004391	HELIO_08588	TCONS_00030455.p1
OG0004392	HELIO_00680	TCONS_00030935.p1
OG0004393	HELIO_11585, HELIO_11584	TCONS_00026831.p1
OG0004394	HELIO_11388	TCONS_00043317.p1
OG0004395	HELIO_08875	TCONS_00048660.p1
OG0004396	HELIO_05800	TCONS_00050867.p1
OG0004397	HELIO_02130	TCONS_00009273.p1
OG0004398	HELIO_02807	TCONS_00006820.p1
OG0004399	HELIO_04973	TCONS_00049722.p1
OG0004400	HELIO_06143	TCONS_00017572.p1
OG0004401	HELIO_00357	TCONS_00019458.p1
OG0004402	HELIO_03883	TCONS_00041903.p1, TCONS_00041899.p1
OG0004403	HELIO_01276	TCONS_00020817.p1
OG0004404	HELIO_00365	TCONS_00041072.p1
OG0004405	HELIO_11201	TCONS_00012993.p1
OG0004406	HELIO_01541	TCONS_00011020.p1
OG0004407	HELIO_06486	TCONS_00012002.p1
OG0004409	HELIO_04938	TCONS_00047261.p1
OG0004413	HELIO_03374	TCONS_00047265.p1
OG0004414	HELIO_03088	TCONS_00017404.p1
OG0004415	HELIO_09325	TCONS_00055882.p1
OG0004417	HELIO_12409	TCONS_00053504.p1
OG0004418	HELIO_10340	TCONS_00023911.p1, TCONS_00023897.p1
OG0004419	HELIO_10631	TCONS_00027069.p1
OG0004420	HELIO_07109	TCONS_00052037.p1
OG0004421	HELIO_04689	TCONS_00049547.p1
OG0004422	HELIO_01632	TCONS_00028201.p1
OG0004423	HELIO_05314	TCONS_00046506.p1
OG0004424	HELIO_04380	TCONS_00048574.p1
OG0004457	HELIO_12044	TCONS_00007665.p1
OG0004459	HELIO_06462	TCONS_00027136.p1, TCONS_00027137.p1
OG0004460	HELIO_11544	TCONS_00007375.p1
OG0004461	HELIO_08132	TCONS_00016625.p1
OG0004462	HELIO_10916	TCONS_00022714.p1
OG0004463	HELIO_11855	TCONS_00005439.p1
OG0004465	HELIO_02805	TCONS_00046667.p1
OG0004467	HELIO_02292	TCONS_00006668.p1
OG0004468	HELIO_01285	TCONS_00006107.p1
OG0004471	HELIO_05522	TCONS_00019281.p1
OG0004472	HELIO_06484	TCONS_00026713.p1
OG0004474	HELIO_12721	TCONS_00029614.p1
OG0004476	HELIO_02731	TCONS_00043597.p1
OG0004477	HELIO_02575	TCONS_00029444.p1
OG0004478	HELIO_00101	TCONS_00008382.p1
OG0004479	HELIO_09869	TCONS_00008588.p1
OG0004480	HELIO_01943	TCONS_00040191.p1, TCONS_00039376.p1, TCONS_00040226.p1, TCONS_00039381.p1, TCONS_00040219.p1
OG0004481	HELIO_11879	TCONS_00028181.p1
OG0004482	HELIO_01201	TCONS_00020052.p1, TCONS_00020001.p1, TCONS_00020002.p1, TCONS_00020006.p1, TCONS_00020000.p1
OG0004483	HELIO_00784	TCONS_00020035.p1
OG0004485	HELIO_10753, HELIO_10752	TCONS_00040141.p1, TCONS_00041128.p1, TCONS_00041129.p1, TCONS_00041130.p1, TCONS_00040140.p1
OG0004486	HELIO_09931	TCONS_00020381.p1
OG0004487	HELIO_11260	TCONS_00043037.p1
OG0004488	HELIO_01349	TCONS_00028260.p1
OG0004489	HELIO_04543	TCONS_00047757.p1
OG0004490	HELIO_01426	TCONS_00036947.p1
OG0004491	HELIO_12478	TCONS_00009272.p1
OG0004493	HELIO_02462	TCONS_00000774.p1
OG0004494	HELIO_01937	TCONS_00012910.p1
OG0004495	HELIO_05252	TCONS_00015235.p1
OG0004496	HELIO_05528	TCONS_00016709.p1
OG0004497	HELIO_02407	TCONS_00008860.p1
OG0004498	HELIO_05086	TCONS_00007014.p1
OG0004499	HELIO_06775	TCONS_00003603.p1
OG0004500	HELIO_00985	TCONS_00046162.p1
OG0004502	HELIO_04496	TCONS_00019818.p1, TCONS_00019199.p1
OG0004503	HELIO_11512	TCONS_00043304.p1
OG0004505	HELIO_05492	TCONS_00003157.p1
OG0004506	HELIO_06458	TCONS_00013852.p1
OG0004507	HELIO_11682	TCONS_00028129.p1
OG0004509	HELIO_01830, HELIO_01547	TCONS_00015343.p1
OG0004510	HELIO_01779	TCONS_00043121.p1
OG0004511	HELIO_09430	TCONS_00017401.p1
OG0004512	HELIO_09740, HELIO_09741	TCONS_00016000.p1, TCONS_00010558.p1
OG0004513	HELIO_06065	TCONS_00018643.p1
OG0004514	HELIO_05298, HELIO_06872	TCONS_00006071.p1
OG0004515	HELIO_07915	TCONS_00026135.p1
OG0004516	HELIO_08851, HELIO_08852	TCONS_00005617.p1
OG0004517	HELIO_05747	TCONS_00012658.p1
OG0004518	HELIO_02464	TCONS_00016457.p1
OG0004519	HELIO_02070	TCONS_00048430.p1
OG0004520	HELIO_02470	TCONS_00022496.p1
OG0004521	HELIO_09242	TCONS_00055820.p1
OG0004522	HELIO_11269	TCONS_00046107.p1
OG0004525	HELIO_11194	TCONS_00014763.p1
OG0004526	HELIO_09082	TCONS_00014769.p1
OG0004527	HELIO_00542	TCONS_00012308.p1
OG0004528	HELIO_04705	TCONS_00014343.p1
OG0004529	HELIO_04437	TCONS_00017013.p1
OG0004530	HELIO_06657	TCONS_00042552.p1
OG0004531	HELIO_07234	TCONS_00042302.p1, TCONS_00042251.p1, TCONS_00019582.p1
OG0004533	HELIO_08527	TCONS_00018934.p1
OG0004534	HELIO_01164, HELIO_01163	TCONS_00042584.p1
OG0004537	HELIO_11941	TCONS_00015460.p1
OG0004538	HELIO_08825	TCONS_00009730.p1
OG0004539	HELIO_10766	TCONS_00011785.p1
OG0004540	HELIO_01984	TCONS_00003802.p1, TCONS_00003824.p1
OG0004541	HELIO_11072, HELIO_07529, HELIO_10987	TCONS_00018244.p1, TCONS_00018243.p1, TCONS_00018245.p1, TCONS_00044635.p1, TCONS_00030563.p1, TCONS_00014593.p1
OG0004542	HELIO_06841	TCONS_00024746.p1, TCONS_00024656.p1
OG0004543	HELIO_11207	TCONS_00020247.p1
