Orthogroup	HELIO_ok	ORYLA
OG0003386	HELIO_02832	ORYLA06516, ORYLA12917
OG0003387	HELIO_01155	ORYLA16634
OG0003388	HELIO_00223	ORYLA19757, ORYLA04964
OG0003391	HELIO_12678	ORYLA10703
OG0003392	HELIO_03752	ORYLA00140, ORYLA00535
OG0003393	HELIO_03857	ORYLA08548
OG0003394	HELIO_05269	ORYLA09650
OG0003396	HELIO_09211	ORYLA20291
OG0003419	HELIO_02457	ORYLA07674
OG0003420	HELIO_10401	ORYLA13381, ORYLA02466
OG0003421	HELIO_01521	ORYLA20432
OG0003422	HELIO_08753	ORYLA11143
OG0003424	HELIO_12054	ORYLA16837
OG0003425	HELIO_11455	ORYLA19551, ORYLA19552
OG0003426	HELIO_05969	ORYLA01060
OG0003429	HELIO_03900	ORYLA15696
OG0003430	HELIO_07216	ORYLA04134, ORYLA05926
OG0003431	HELIO_02627	ORYLA13930, ORYLA13647
OG0003433	HELIO_11340	ORYLA04481
OG0003434	HELIO_08552	ORYLA08873
OG0003435	HELIO_06428	ORYLA11612, ORYLA10262
OG0003439	HELIO_01786	ORYLA08660
OG0003440	HELIO_07388	ORYLA09996, ORYLA09995, ORYLA19837
OG0003441	HELIO_00883	ORYLA11240, ORYLA14053
OG0003442	HELIO_06696	ORYLA03904, ORYLA07561, ORYLA08501, ORYLA13557
OG0003443	HELIO_11420	ORYLA08295, ORYLA10121
OG0003444	HELIO_08929	ORYLA12477, ORYLA15139
OG0003445	HELIO_11640	ORYLA02950
OG0003448	HELIO_06243	ORYLA12750
OG0003449	HELIO_09169	ORYLA08945
OG0003450	HELIO_01298	ORYLA06472
OG0003451	HELIO_02050, HELIO_02049	ORYLA09529
OG0003453	HELIO_00524	ORYLA17585
OG0003454	HELIO_07210	ORYLA16419, ORYLA05702, ORYLA07880
OG0003455	HELIO_04761	ORYLA15928
OG0003456	HELIO_11022	ORYLA16281
OG0003457	HELIO_03135	ORYLA07032, ORYLA10641
OG0003459	HELIO_07845	ORYLA04696, ORYLA10058
OG0003460	HELIO_03777	ORYLA20040, ORYLA04718
OG0003461	HELIO_00074	ORYLA14029
OG0003462	HELIO_10720	ORYLA16610
OG0003463	HELIO_02234	ORYLA18517, ORYLA11792
OG0003464	HELIO_08682, HELIO_08683	ORYLA07795
OG0003465	HELIO_11762	ORYLA17241
OG0003466	HELIO_07353, HELIO_00851	ORYLA08173, ORYLA02600, ORYLA01193
OG0003467	HELIO_09149	ORYLA02217
OG0003468	HELIO_03353	ORYLA10155
OG0003469	HELIO_09305	ORYLA02002
OG0003470	HELIO_08926	ORYLA17233
OG0003471	HELIO_08909	ORYLA05163
OG0003472	HELIO_03492	ORYLA09943
OG0003473	HELIO_10680	ORYLA03676
OG0003474	HELIO_09641	ORYLA05348, ORYLA01720, ORYLA01933
OG0003475	HELIO_09101, HELIO_09102	ORYLA09037
OG0003476	HELIO_03292	ORYLA10956
OG0003477	HELIO_08724	ORYLA05136
OG0003478	HELIO_07187	ORYLA10473
OG0003479	HELIO_04296	ORYLA19858, ORYLA19857, ORYLA19376, ORYLA14248
OG0003480	HELIO_09170	ORYLA14009
OG0003481	HELIO_01052	ORYLA09851
OG0003482	HELIO_11806	ORYLA19870
OG0003483	HELIO_09297	ORYLA05235
OG0003487	HELIO_01481	ORYLA01531
OG0003488	HELIO_03650	ORYLA09086
OG0003489	HELIO_11702	ORYLA10608, ORYLA05128
OG0003490	HELIO_09531	ORYLA09588
OG0003491	HELIO_12169	ORYLA01435, ORYLA03786, ORYLA08768
OG0003492	HELIO_04826	ORYLA19071
OG0003493	HELIO_09058	ORYLA06634
OG0003495	HELIO_09765	ORYLA15496, ORYLA20263, ORYLA20109
OG0003497	HELIO_01513	ORYLA03780
OG0003498	HELIO_09734	ORYLA00351
OG0003499	HELIO_04566, HELIO_04195	ORYLA14587
OG0003500	HELIO_10237	ORYLA11323
OG0003501	HELIO_00872	ORYLA13017
OG0003502	HELIO_11773	ORYLA03987
OG0003503	HELIO_07145	ORYLA08311
OG0003505	HELIO_03524	ORYLA15188
OG0003506	HELIO_08087	ORYLA03663, ORYLA07315
OG0003507	HELIO_09678	ORYLA13206, ORYLA13567
OG0003508	HELIO_02722	ORYLA09159, ORYLA06715
OG0003509	HELIO_11968	ORYLA07419
OG0003510	HELIO_01752	ORYLA14280
OG0003510	HELIO_01753	ORYLA05653, ORYLA02192, ORYLA12402
OG0003511	HELIO_09304	ORYLA17668
OG0003512	HELIO_03822	ORYLA17979, ORYLA14116
OG0003513	HELIO_06774	ORYLA19681, ORYLA05692
OG0003514	HELIO_08202	ORYLA14323, ORYLA13834, ORYLA20337
OG0003515	HELIO_01150	ORYLA00165
OG0003517	HELIO_00750	ORYLA14850, ORYLA11261
OG0003518	HELIO_01357	ORYLA02219
OG0003519	HELIO_05466	ORYLA06032
OG0003520	HELIO_02766, HELIO_06238, HELIO_06922	ORYLA10150
OG0003521	HELIO_05214	ORYLA03229
OG0003522	HELIO_08738	ORYLA11321, ORYLA10376
OG0003523	HELIO_02927	ORYLA06822
OG0003524	HELIO_04962, HELIO_06954, HELIO_06651	ORYLA14492
OG0003525	HELIO_08996, HELIO_04858	ORYLA06258
OG0003526	HELIO_09793	ORYLA05238, ORYLA00105, ORYLA08676
OG0003528	HELIO_06120	ORYLA09598
OG0003529	HELIO_09756	ORYLA08755, ORYLA16493
OG0003530	HELIO_11962	ORYLA08384, ORYLA09655
OG0003531	HELIO_05168	ORYLA10765, ORYLA01076
OG0003532	HELIO_02994	ORYLA09550
OG0003533	HELIO_04997	ORYLA20154
OG0003534	HELIO_09244	ORYLA04728, ORYLA10480
OG0003535	HELIO_02930	ORYLA17733, ORYLA17692
OG0003536	HELIO_03615	ORYLA20264
OG0003537	HELIO_05338	ORYLA02972
OG0003538	HELIO_07947	ORYLA04723
OG0003539	HELIO_06853	ORYLA00317
OG0003541	HELIO_02897	ORYLA12459
OG0003543	HELIO_01891	ORYLA06025
OG0003544	HELIO_03400	ORYLA05956
OG0003545	HELIO_05328	ORYLA16290, ORYLA00780, ORYLA16888
OG0003546	HELIO_08740	ORYLA02573, ORYLA06777
OG0003547	HELIO_11264	ORYLA15005
OG0003548	HELIO_03258	ORYLA07339, ORYLA19601
OG0003549	HELIO_01543	ORYLA11604, ORYLA13044
OG0003550	HELIO_10135	ORYLA06826, ORYLA09869
OG0003551	HELIO_11131	ORYLA17122, ORYLA02512, ORYLA02511
OG0003552	HELIO_01828	ORYLA06559, ORYLA12973
OG0003553	HELIO_05191	ORYLA02388
OG0003554	HELIO_04654	ORYLA02272, ORYLA04649
OG0003555	HELIO_03076	ORYLA08290
OG0003556	HELIO_04836, HELIO_07224	ORYLA11308, ORYLA15858, ORYLA16060
OG0003558	HELIO_09026	ORYLA12673
OG0003560	HELIO_02403	ORYLA10146
OG0003561	HELIO_03510	ORYLA11603, ORYLA09116
OG0003562	HELIO_07501	ORYLA16057, ORYLA05508
OG0003563	HELIO_02254	ORYLA08166
OG0003564	HELIO_08585	ORYLA02602, ORYLA17999, ORYLA01509
OG0003565	HELIO_07480	ORYLA04938, ORYLA17732
OG0003566	HELIO_03423	ORYLA12377
OG0003567	HELIO_02904	ORYLA16922
OG0003568	HELIO_09743, HELIO_09744	ORYLA17899
OG0003569	HELIO_07355	ORYLA14706, ORYLA13674
OG0003570	HELIO_06559	ORYLA06235, ORYLA06236
OG0003571	HELIO_02351	ORYLA05684, ORYLA15032
OG0003572	HELIO_00742	ORYLA03054, ORYLA01059, ORYLA11318, ORYLA10495
OG0003573	HELIO_09111	ORYLA18884
OG0003576	HELIO_12690	ORYLA15848, ORYLA19484
OG0003577	HELIO_10105	ORYLA05673
OG0003578	HELIO_08279, HELIO_08278	ORYLA19177
OG0003579	HELIO_05944	ORYLA07706
OG0003581	HELIO_09020	ORYLA04075
OG0003582	HELIO_04947	ORYLA13955
OG0003598	HELIO_10451	ORYLA13193, ORYLA02886
OG0003600	HELIO_08008	ORYLA20278
OG0003601	HELIO_07255	ORYLA10294, ORYLA10291, ORYLA10290
OG0003604	HELIO_00754	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897
OG0003608	HELIO_09737	ORYLA13187
OG0003610	HELIO_12163	ORYLA11705
OG0003611	HELIO_01894	ORYLA01222
OG0003613	HELIO_01893	ORYLA14322, ORYLA13861
OG0003615	HELIO_01584	ORYLA07166
OG0003617	HELIO_03494	ORYLA20096
OG0003619	HELIO_07057	ORYLA00995
OG0003620	HELIO_09212	ORYLA16131
OG0003621	HELIO_07026	ORYLA04086
OG0003622	HELIO_11126	ORYLA11687
OG0003626	HELIO_07783	ORYLA06029
OG0003627	HELIO_01019	ORYLA12845, ORYLA04550
OG0003628	HELIO_05594	ORYLA12634, ORYLA14794
OG0003630	HELIO_01750	ORYLA07936
OG0003631	HELIO_10254	ORYLA18266, ORYLA04613
OG0003633	HELIO_08998, HELIO_07996	ORYLA15479
OG0003635	HELIO_08551	ORYLA01451
OG0003636	HELIO_11667	ORYLA05265
OG0003638	HELIO_00190	ORYLA11662
OG0003639	HELIO_03103	ORYLA04010
OG0003640	HELIO_10891	ORYLA16900, ORYLA07985, ORYLA08704
OG0003641	HELIO_07553	ORYLA05514, ORYLA13948, ORYLA15562
OG0003642	HELIO_02432	ORYLA14662, ORYLA00337
OG0003644	HELIO_02002	ORYLA19217, ORYLA19218
OG0003645	HELIO_02632	ORYLA17019, ORYLA16769
OG0003646	HELIO_10542	ORYLA12425
OG0003647	HELIO_08435	ORYLA18090, ORYLA02365
OG0003648	HELIO_08542	ORYLA10802
OG0003649	HELIO_09186	ORYLA12909
OG0003650	HELIO_02717, HELIO_11983, HELIO_06323	ORYLA14386
OG0003651	HELIO_01012	ORYLA15506
OG0003652	HELIO_05306	ORYLA04563, ORYLA03095
OG0003653	HELIO_00722	ORYLA01638, ORYLA07485
OG0003654	HELIO_11410	ORYLA09093
OG0003655	HELIO_12535	ORYLA11608, ORYLA09516
OG0003656	HELIO_01092	ORYLA12194, ORYLA06060
OG0003657	HELIO_09755	ORYLA04683, ORYLA09891
OG0003658	HELIO_10115	ORYLA05614, ORYLA01831
OG0003659	HELIO_01564	ORYLA19260
OG0003660	HELIO_06666	ORYLA04982, ORYLA08074
OG0003662	HELIO_12127	ORYLA04873, ORYLA02401
OG0003663	HELIO_00775	ORYLA07346, ORYLA04670
OG0003664	HELIO_10185	ORYLA16286
OG0003665	HELIO_10497, HELIO_07311	ORYLA11822
OG0003668	HELIO_12712	ORYLA12159
OG0003669	HELIO_09100	ORYLA00310
OG0003671	HELIO_01352	ORYLA19913, ORYLA05071, ORYLA03950
OG0003672	HELIO_03464	ORYLA07781
OG0003675	HELIO_07191	ORYLA05527
OG0003677	HELIO_12600	ORYLA09433, ORYLA09215, ORYLA16425
OG0003678	HELIO_06802	ORYLA19111, ORYLA18850
OG0003679	HELIO_01849	ORYLA09435, ORYLA09221
OG0003680	HELIO_06689	ORYLA09399
OG0003681	HELIO_01500	ORYLA15043, ORYLA12095
OG0003682	HELIO_01433	ORYLA05336, ORYLA11752
OG0003684	HELIO_08776	ORYLA09009
OG0003685	HELIO_09044	ORYLA12611
OG0003686	HELIO_08163	ORYLA15174, ORYLA15175
OG0003687	HELIO_06361	ORYLA16099, ORYLA09689
OG0003688	HELIO_05020	ORYLA15391
OG0003689	HELIO_02422	ORYLA00037
OG0003690	HELIO_12684	ORYLA10151
OG0003691	HELIO_02530, HELIO_02531, HELIO_04964	ORYLA00513
OG0003692	HELIO_09987	ORYLA17765, ORYLA17766
OG0003693	HELIO_12474	ORYLA11068, ORYLA15548
OG0003694	HELIO_05422	ORYLA05766
OG0003695	HELIO_02593	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445
OG0003696	HELIO_11257	ORYLA14696
OG0003697	HELIO_12071	ORYLA18863
OG0003698	HELIO_09605	ORYLA05043, ORYLA17728
OG0003700	HELIO_11457	ORYLA00145, ORYLA16899
OG0003701	HELIO_05490, HELIO_11557	ORYLA09740
OG0003702	HELIO_12767	ORYLA04776, ORYLA10080
OG0003703	HELIO_02888	ORYLA19118, ORYLA07915
OG0003705	HELIO_09455	ORYLA01951
OG0003706	HELIO_11708	ORYLA06085
OG0003707	HELIO_10348	ORYLA12453
OG0003709	HELIO_00709, HELIO_04113	ORYLA15349, ORYLA12752
OG0003710	HELIO_06500	ORYLA04163, ORYLA08822
OG0003711	HELIO_12137	ORYLA12421
OG0003712	HELIO_03886, HELIO_08547	ORYLA16996, ORYLA19025
OG0003713	HELIO_10395	ORYLA13219, ORYLA06802
OG0003716	HELIO_05664, HELIO_06645	ORYLA13136
OG0003717	HELIO_05515	ORYLA02048
OG0003719	HELIO_06363	ORYLA05761
OG0003720	HELIO_08336	ORYLA06376, ORYLA01596
OG0003721	HELIO_10032, HELIO_03702	ORYLA01061
OG0003722	HELIO_03347	ORYLA06277, ORYLA02448
OG0003724	HELIO_10508	ORYLA20221
OG0003725	HELIO_02882	ORYLA13642, ORYLA17118
OG0003727	HELIO_02912	ORYLA01928, ORYLA05903
OG0003729	HELIO_11354	ORYLA08395
OG0003731	HELIO_04511, HELIO_05539	ORYLA00028
OG0003733	HELIO_03136	ORYLA07355
OG0003734	HELIO_06093	ORYLA02449
OG0003736	HELIO_03063	ORYLA15256
OG0003737	HELIO_10888	ORYLA18023, ORYLA13650
OG0003738	HELIO_10176	ORYLA16804
OG0003739	HELIO_08892	ORYLA10021
OG0003740	HELIO_05574	ORYLA14622
OG0003741	HELIO_02790	ORYLA06173
OG0003742	HELIO_08883	ORYLA06086, ORYLA02085, ORYLA16192
OG0003743	HELIO_02787	ORYLA02655, ORYLA17586
OG0003744	HELIO_04674	ORYLA15613, ORYLA13913
OG0003745	HELIO_09559	ORYLA17929
OG0003746	HELIO_00144	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003749	HELIO_02988	ORYLA15075, ORYLA11168
OG0003750	HELIO_02076	ORYLA15854
OG0003751	HELIO_08716	ORYLA12972
OG0003752	HELIO_08739	ORYLA20457, ORYLA20456, ORYLA14921
OG0003753	HELIO_02945	ORYLA16886, ORYLA16887
OG0003754	HELIO_09263	ORYLA14867
OG0003755	HELIO_08454	ORYLA04416
OG0003757	HELIO_08330	ORYLA03079
OG0003758	HELIO_04986	ORYLA15779
OG0003759	HELIO_08276	ORYLA16410, ORYLA01905, ORYLA01906
OG0003760	HELIO_10329	ORYLA07065, ORYLA12558
OG0003761	HELIO_09527	ORYLA14667, ORYLA19588
OG0003762	HELIO_00794	ORYLA16316
OG0003763	HELIO_02371, HELIO_07298	ORYLA04822
OG0003764	HELIO_10540	ORYLA16406
OG0003767	HELIO_03825	ORYLA05360
OG0003768	HELIO_12290, HELIO_05875, HELIO_09493	ORYLA11127
OG0003769	HELIO_09666	ORYLA08980
OG0003770	HELIO_06598	ORYLA03596
OG0003771	HELIO_09996	ORYLA19264, ORYLA17030
OG0003772	HELIO_11304	ORYLA12463
OG0003773	HELIO_11994	ORYLA08369
OG0003776	HELIO_02001	ORYLA18575
OG0003777	HELIO_01826	ORYLA09626, ORYLA20067
OG0003778	HELIO_12734	ORYLA11149, ORYLA15322
OG0003779	HELIO_09039	ORYLA16409
OG0003780	HELIO_05552	ORYLA13130, ORYLA07555, ORYLA09643
OG0003794	HELIO_01699	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748
OG0003795	HELIO_00713	ORYLA20210
OG0003798	HELIO_10316	ORYLA19738, ORYLA13919
OG0003803	HELIO_02425	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	HELIO_00384	ORYLA16763
OG0003807	HELIO_07147	ORYLA00781
OG0003808	HELIO_04304	ORYLA01934
OG0003809	HELIO_07339	ORYLA07697, ORYLA19481, ORYLA19479
OG0003810	HELIO_06395	ORYLA09510, ORYLA12262
OG0003811	HELIO_07404	ORYLA12803
OG0003812	HELIO_07959	ORYLA19278
OG0003813	HELIO_02391	ORYLA18042, ORYLA17950
OG0003816	HELIO_04161, HELIO_05586	ORYLA05294
OG0003818	HELIO_04533	ORYLA04078
OG0003820	HELIO_12732, HELIO_12713	ORYLA07704
OG0003821	HELIO_04733	ORYLA13685, ORYLA15681, ORYLA13807
OG0003823	HELIO_12718	ORYLA11357
OG0003824	HELIO_02077	ORYLA17763
OG0003826	HELIO_02592	ORYLA04385
OG0003827	HELIO_10529	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	HELIO_03989	ORYLA02923
OG0003829	HELIO_04115	ORYLA06358
OG0003830	HELIO_07812	ORYLA10180, ORYLA11924
OG0003831	HELIO_00414	ORYLA00352
OG0003832	HELIO_04229	ORYLA14681, ORYLA10931
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	ORYLA08551
OG0003834	HELIO_10627	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	HELIO_02274	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	HELIO_01037	ORYLA16787
OG0003838	HELIO_09299	ORYLA09504, ORYLA00494
OG0003839	HELIO_00548	ORYLA06804
OG0003840	HELIO_07119	ORYLA19338
OG0003841	HELIO_08429	ORYLA02082
OG0003842	HELIO_06073	ORYLA11223
OG0003843	HELIO_09017	ORYLA00216, ORYLA04760
OG0003844	HELIO_00051	ORYLA00410
OG0003845	HELIO_09710	ORYLA04421
OG0003848	HELIO_02520	ORYLA06527, ORYLA13653
OG0003850	HELIO_01423	ORYLA05996
OG0003851	HELIO_06451	ORYLA09286, ORYLA06613
OG0003852	HELIO_11600	ORYLA17405
OG0003853	HELIO_12441	ORYLA18272
OG0003854	HELIO_03527	ORYLA13175
OG0003855	HELIO_07181	ORYLA01615, ORYLA19634
OG0003856	HELIO_05722	ORYLA17087
OG0003857	HELIO_12190	ORYLA19469, ORYLA19468
OG0003858	HELIO_08687	ORYLA04975
OG0003859	HELIO_02262	ORYLA11310
OG0003861	HELIO_09460	ORYLA19849
OG0003862	HELIO_04377	ORYLA09814, ORYLA12243
OG0003863	HELIO_09867	ORYLA04629, ORYLA17758
OG0003864	HELIO_10875	ORYLA03365
OG0003865	HELIO_11073	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	HELIO_03099	ORYLA08827
OG0003867	HELIO_01829	ORYLA19092
OG0003868	HELIO_08898	ORYLA19824, ORYLA12769
OG0003869	HELIO_08492	ORYLA08057
OG0003870	HELIO_02612	ORYLA16354
OG0003871	HELIO_02741	ORYLA09605
OG0003872	HELIO_02970	ORYLA17934, ORYLA17933
OG0003873	HELIO_09899	ORYLA12547
OG0003874	HELIO_04369	ORYLA05727, ORYLA01534
OG0003876	HELIO_02667	ORYLA05675
OG0003877	HELIO_08344	ORYLA13505
OG0003878	HELIO_10989	ORYLA11114, ORYLA15672, ORYLA14414
OG0003881	HELIO_07709	ORYLA19792, ORYLA19793
OG0003882	HELIO_05979	ORYLA10836, ORYLA15325
OG0003883	HELIO_12699	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	HELIO_00594	ORYLA12146
OG0003885	HELIO_08959	ORYLA05118, ORYLA08990
OG0003886	HELIO_06325	ORYLA07850
OG0003887	HELIO_07770	ORYLA06119
OG0003888	HELIO_07431	ORYLA09457
OG0003890	HELIO_12503	ORYLA02702, ORYLA03959
OG0003892	HELIO_08263	ORYLA10862
OG0003893	HELIO_05290	ORYLA04836
OG0003894	HELIO_00555	ORYLA17746
OG0003895	HELIO_10007	ORYLA17184
OG0003896	HELIO_00287	ORYLA00246, ORYLA16803, ORYLA16688
OG0003897	HELIO_07895	ORYLA06606
OG0003898	HELIO_09951	ORYLA12764
OG0003899	HELIO_00617	ORYLA00332
OG0003900	HELIO_07367	ORYLA03942
OG0003901	HELIO_12439	ORYLA11674
OG0003903	HELIO_11262	ORYLA00503
OG0003904	HELIO_03811	ORYLA12590
OG0003906	HELIO_09388	ORYLA19253, ORYLA19252
OG0003911	HELIO_02034	ORYLA18945
OG0003912	HELIO_00546	ORYLA15466, ORYLA12465
OG0003913	HELIO_06151	ORYLA01416
OG0003914	HELIO_10475	ORYLA18672
OG0003916	HELIO_04220	ORYLA06228, ORYLA02175
OG0003917	HELIO_10729	ORYLA13507
OG0003918	HELIO_12096	ORYLA01197, ORYLA19012
OG0003920	HELIO_09202	ORYLA01688
OG0003921	HELIO_11518	ORYLA07105
OG0003923	HELIO_10280	ORYLA10036
OG0003925	HELIO_11080	ORYLA05435
OG0003926	HELIO_01471	ORYLA14433
OG0003927	HELIO_07361	ORYLA17984
OG0003930	HELIO_03284	ORYLA15221
OG0003931	HELIO_04058	ORYLA07756
OG0003932	HELIO_09810	ORYLA09727
OG0003933	HELIO_08038	ORYLA14136, ORYLA10946
OG0003934	HELIO_00565	ORYLA18258
OG0003935	HELIO_11530	ORYLA10426
OG0003936	HELIO_03090	ORYLA15161
OG0003937	HELIO_05246	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003939	HELIO_10160	ORYLA08294
OG0003940	HELIO_07463	ORYLA12099
OG0003942	HELIO_02681	ORYLA11858
OG0003943	HELIO_11312	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	HELIO_01693	ORYLA06722
OG0003945	HELIO_03032	ORYLA14999, ORYLA20189
OG0003946	HELIO_10205	ORYLA00695, ORYLA00840
OG0003947	HELIO_08689	ORYLA17372
OG0003948	HELIO_12286	ORYLA17792
OG0003949	HELIO_10884	ORYLA13984
OG0003951	HELIO_01607	ORYLA15529
OG0003953	HELIO_08151	ORYLA04609, ORYLA04608
OG0003954	HELIO_06270	ORYLA05547, ORYLA11360
OG0003955	HELIO_02651	ORYLA00673
OG0003956	HELIO_03913	ORYLA13069
OG0003957	HELIO_11006	ORYLA09270
OG0003958	HELIO_12507	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	HELIO_12450	ORYLA02587
OG0003960	HELIO_08480	ORYLA14710
OG0003961	HELIO_06293	ORYLA06267
OG0003962	HELIO_02374	ORYLA04594, ORYLA08720, ORYLA03911
OG0003964	HELIO_09198	ORYLA02736
OG0003965	HELIO_04316	ORYLA10358
OG0003966	HELIO_04189	ORYLA18869, ORYLA18868
OG0003967	HELIO_01824	ORYLA00887
OG0003968	HELIO_08316	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	HELIO_08398	ORYLA12575
OG0003970	HELIO_11053	ORYLA17540
OG0003971	HELIO_09511	ORYLA18033
OG0003972	HELIO_01757	ORYLA15470
OG0003973	HELIO_12484	ORYLA18600, ORYLA00775
OG0003998	HELIO_03538	ORYLA00128
OG0003999	HELIO_02420	ORYLA09012
OG0004000	HELIO_09085	ORYLA06063
OG0004002	HELIO_10165	ORYLA05237
OG0004004	HELIO_03478	ORYLA15181
OG0004005	HELIO_02225	ORYLA11539
OG0004007	HELIO_06360	ORYLA12862, ORYLA02441
OG0004009	HELIO_08149	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	HELIO_03872	ORYLA12744
OG0004011	HELIO_00202	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004014	HELIO_02037	ORYLA09781
OG0004015	HELIO_02952	ORYLA13080
OG0004016	HELIO_08840	ORYLA15762
OG0004017	HELIO_04459	ORYLA16378
OG0004019	HELIO_01152	ORYLA07079
OG0004021	HELIO_12459	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	HELIO_10188	ORYLA04153
OG0004023	HELIO_00840	ORYLA19712
OG0004024	HELIO_09279, HELIO_09278	ORYLA09183
OG0004025	HELIO_01715	ORYLA17302
OG0004027	HELIO_11552	ORYLA15966
OG0004028	HELIO_09218	ORYLA19452, ORYLA19451
OG0004029	HELIO_08811	ORYLA05168
OG0004031	HELIO_01995	ORYLA03387
OG0004032	HELIO_06753	ORYLA00963, ORYLA09486
OG0004035	HELIO_09748	ORYLA13967, ORYLA19169
OG0004036	HELIO_02636	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	HELIO_05087	ORYLA12889
OG0004038	HELIO_07048	ORYLA19827
OG0004039	HELIO_10042, HELIO_10041	ORYLA05412
OG0004042	HELIO_09649	ORYLA12519
OG0004043	HELIO_07517	ORYLA11374
OG0004044	HELIO_01126	ORYLA06709
OG0004045	HELIO_11902	ORYLA05053, ORYLA00018
OG0004047	HELIO_11567	ORYLA00724, ORYLA16680
OG0004049	HELIO_01172	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004051	HELIO_01563	ORYLA12291, ORYLA09890
OG0004052	HELIO_04471	ORYLA13663
OG0004053	HELIO_01246	ORYLA02143
OG0004054	HELIO_06113	ORYLA20246
OG0004055	HELIO_02053, HELIO_02052	ORYLA11987
OG0004056	HELIO_06474	ORYLA13016
OG0004057	HELIO_08994	ORYLA18803
OG0004059	HELIO_11889	ORYLA09700
OG0004060	HELIO_07720	ORYLA05319
OG0004061	HELIO_02573	ORYLA06758
OG0004063	HELIO_06207	ORYLA10971
OG0004064	HELIO_06868	ORYLA20087
OG0004065	HELIO_02317	ORYLA15637
OG0004067	HELIO_11851	ORYLA00948
OG0004068	HELIO_04572	ORYLA07587
OG0004069	HELIO_03583	ORYLA17225
OG0004070	HELIO_11759	ORYLA00593
OG0004073	HELIO_08817	ORYLA20307, ORYLA13758
OG0004074	HELIO_08579	ORYLA13537, ORYLA07852
OG0004078	HELIO_08021	ORYLA04957, ORYLA04956
OG0004079	HELIO_11417	ORYLA20439, ORYLA00169
OG0004080	HELIO_12370	ORYLA10289, ORYLA07044
OG0004081	HELIO_02694	ORYLA06891
OG0004082	HELIO_03318, HELIO_03319	ORYLA06902
OG0004083	HELIO_08699, HELIO_03393	ORYLA10118
OG0004084	HELIO_01688	ORYLA10620, ORYLA11716
OG0004085	HELIO_05065	ORYLA12276
OG0004086	HELIO_05655	ORYLA05224
OG0004087	HELIO_07687	ORYLA09831
OG0004088	HELIO_01964	ORYLA13309, ORYLA20375
OG0004089	HELIO_12017	ORYLA03508
OG0004090	HELIO_00003	ORYLA13744
OG0004091	HELIO_07817	ORYLA17298
OG0004092	HELIO_00826	ORYLA16447
OG0004093	HELIO_09995	ORYLA19123
OG0004094	HELIO_11334	ORYLA18005
OG0004095	HELIO_09898	ORYLA14848
OG0004096	HELIO_09267	ORYLA06633, ORYLA13446
OG0004097	HELIO_00420	ORYLA00951
OG0004098	HELIO_11081	ORYLA13241
OG0004099	HELIO_02315	ORYLA05808, ORYLA07729
OG0004100	HELIO_02283	ORYLA14757
OG0004101	HELIO_10904	ORYLA00034
OG0004102	HELIO_11193	ORYLA08051, ORYLA05259
OG0004103	HELIO_08288, HELIO_12649	ORYLA16172
OG0004104	HELIO_10999	ORYLA17223, ORYLA13619
OG0004105	HELIO_07467	ORYLA05328
OG0004111	HELIO_11415	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	HELIO_11079	ORYLA01550
OG0004113	HELIO_08443	ORYLA15528
OG0004114	HELIO_03462	ORYLA04348
OG0004115	HELIO_08676	ORYLA06190
OG0004116	HELIO_11516	ORYLA04207
OG0004117	HELIO_02091, HELIO_02092	ORYLA06456
OG0004118	HELIO_03448	ORYLA11078, ORYLA15080
OG0004119	HELIO_04014	ORYLA12671
OG0004121	HELIO_12052	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	HELIO_10333	ORYLA19290
OG0004124	HELIO_09543	ORYLA15467, ORYLA09082
OG0004125	HELIO_07953	ORYLA00144
OG0004126	HELIO_02454	ORYLA03650
OG0004127	HELIO_08267	ORYLA09061
OG0004128	HELIO_11719	ORYLA13697, ORYLA04740
OG0004129	HELIO_09825	ORYLA04726
OG0004130	HELIO_11752	ORYLA05755, ORYLA05756
OG0004131	HELIO_02810	ORYLA17963
OG0004132	HELIO_08967	ORYLA08928
OG0004133	HELIO_11815	ORYLA03520, ORYLA09449
