Orthogroup	HELIO_ok	MOUSE
OG0004083	HELIO_08699, HELIO_03393	MOUSE07456, MOUSE07454, MOUSE07455
OG0004084	HELIO_01688	MOUSE12641
OG0004085	HELIO_05065	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014
OG0004086	HELIO_05655	MOUSE28013
OG0004087	HELIO_07687	MOUSE53249, MOUSE26317, MOUSE26318
OG0004088	HELIO_01964	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528
OG0004089	HELIO_12017	MOUSE52297, MOUSE52296, MOUSE52295
OG0004090	HELIO_00003	MOUSE02539
OG0004091	HELIO_07817	MOUSE20857
OG0004092	HELIO_00826	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347
OG0004093	HELIO_09995	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364
OG0004094	HELIO_11334	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799
OG0004095	HELIO_09898	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372
OG0004096	HELIO_09267	MOUSE26584, MOUSE24020, MOUSE24022
OG0004097	HELIO_00420	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995
OG0004098	HELIO_11081	MOUSE09422, MOUSE09423, MOUSE33196
OG0004099	HELIO_02315	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125
OG0004100	HELIO_02283	MOUSE01972, MOUSE01971
OG0004101	HELIO_10904	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273
OG0004102	HELIO_11193	MOUSE21028, MOUSE21027
OG0004103	HELIO_08288, HELIO_12649	MOUSE28643
OG0004104	HELIO_10999	MOUSE19655, MOUSE19654
OG0004105	HELIO_07467	MOUSE13474, MOUSE13473, MOUSE13475
OG0004107	HELIO_08614	MOUSE24392
OG0004111	HELIO_11415	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672
OG0004112	HELIO_11079	MOUSE30305
OG0004113	HELIO_08443	MOUSE40746, MOUSE40745
OG0004114	HELIO_03462	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228
OG0004115	HELIO_08676	MOUSE52504, MOUSE52502
OG0004116	HELIO_11516	MOUSE50972, MOUSE50971
OG0004117	HELIO_02091, HELIO_02092	MOUSE21546
OG0004118	HELIO_03448	MOUSE39262, MOUSE39263
OG0004119	HELIO_04014	MOUSE43702, MOUSE43701
OG0004121	HELIO_12052	MOUSE34878, MOUSE34879, MOUSE52300
OG0004122	HELIO_05729	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319
OG0004123	HELIO_10333	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979
OG0004124	HELIO_09543	MOUSE28810, MOUSE21577
OG0004125	HELIO_07953	MOUSE06365, MOUSE06366, MOUSE06362, MOUSE06367, MOUSE06364, MOUSE06363
OG0004126	HELIO_02454	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106
OG0004127	HELIO_08267	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646
OG0004128	HELIO_11719	MOUSE40927, MOUSE18727
OG0004129	HELIO_09825	MOUSE39090, MOUSE39089, MOUSE18916, MOUSE41168
OG0004130	HELIO_11752	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306
OG0004131	HELIO_02810	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068, MOUSE01066, MOUSE01067, MOUSE01062
OG0004132	HELIO_08967	MOUSE29326, MOUSE29328, MOUSE29327
OG0004133	HELIO_11815	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619
OG0004135	HELIO_00077	MOUSE38580, MOUSE38581, MOUSE05971
OG0004136	HELIO_06715	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426
OG0004137	HELIO_03498	MOUSE09691, MOUSE09690
OG0004138	HELIO_10436	MOUSE54459, MOUSE54457, MOUSE54458
OG0004139	HELIO_09145	MOUSE09412, MOUSE01582
OG0004140	HELIO_12443	MOUSE49614, MOUSE49615, MOUSE49616
OG0004141	HELIO_08049	MOUSE41071, MOUSE41073, MOUSE41072, MOUSE41070
OG0004142	HELIO_03819	MOUSE48548, MOUSE48551, MOUSE48549, MOUSE48546, MOUSE48545
OG0004143	HELIO_12725	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729
OG0004144	HELIO_03451	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790
OG0004145	HELIO_11658	MOUSE07101, MOUSE28099
OG0004146	HELIO_08871	MOUSE37805, MOUSE37806, MOUSE37807
OG0004147	HELIO_06881	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323
OG0004148	HELIO_00788	MOUSE04779, MOUSE04772, MOUSE04780
OG0004149	HELIO_04989	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014
OG0004150	HELIO_10914	MOUSE53096
OG0004153	HELIO_03342	MOUSE19562
OG0004154	HELIO_11120	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791
OG0004156	HELIO_02466	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678
OG0004157	HELIO_11710	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616
OG0004158	HELIO_08947	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537
OG0004159	HELIO_10966	MOUSE42741, MOUSE07725
OG0004160	HELIO_00518	MOUSE33686
OG0004161	HELIO_08593	MOUSE26104, MOUSE26106, MOUSE26105
OG0004162	HELIO_03885	MOUSE38557, MOUSE38558, MOUSE38556, MOUSE38555
OG0004163	HELIO_10420	MOUSE17263, MOUSE17264, MOUSE17266, MOUSE17265, MOUSE45843, MOUSE45845, MOUSE45844
OG0004164	HELIO_04076	MOUSE00812, MOUSE03436, MOUSE00811, MOUSE00815
OG0004166	HELIO_06402	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937
OG0004167	HELIO_12312	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430
OG0004168	HELIO_10439	MOUSE04507
OG0004168	HELIO_10438	MOUSE04508
OG0004169	HELIO_10123	MOUSE06535, MOUSE06534, MOUSE06536
OG0004170	HELIO_02685	MOUSE44203, MOUSE44205, MOUSE44204
OG0004171	HELIO_01888	MOUSE43265, MOUSE43264
OG0004174	HELIO_06319, HELIO_02631	MOUSE09789, MOUSE09792, MOUSE09787
OG0004176	HELIO_09733	MOUSE29683, MOUSE29686, MOUSE29687, MOUSE29685, MOUSE29684, MOUSE29681, MOUSE29682
OG0004178	HELIO_01141	MOUSE54367, MOUSE54362, MOUSE54363, MOUSE54364, MOUSE54361, MOUSE54365, MOUSE54366
OG0004179	HELIO_02899	MOUSE15065, MOUSE03901
OG0004180	HELIO_03911	MOUSE35507, MOUSE22642, MOUSE22641, MOUSE35508
OG0004181	HELIO_03220	MOUSE36500, MOUSE36498, MOUSE36497, MOUSE36501, MOUSE36499
OG0004182	HELIO_10355, HELIO_10354	MOUSE16266
OG0004183	HELIO_02349	MOUSE37772, MOUSE37770, MOUSE37768, MOUSE37765, MOUSE37773, MOUSE37763, MOUSE37769, MOUSE37764, MOUSE37767, MOUSE37766
OG0004184	HELIO_02910	MOUSE24469, MOUSE24468, MOUSE24467
OG0004185	HELIO_12384	MOUSE41002
OG0004186	HELIO_03712	MOUSE08238, MOUSE08239
OG0004187	HELIO_05634	MOUSE49730, MOUSE49731, MOUSE49729, MOUSE49732, MOUSE49728, MOUSE49727, MOUSE12392, MOUSE12393
OG0004188	HELIO_05848	MOUSE11735
OG0004189	HELIO_02678	MOUSE37276, MOUSE37275
OG0004190	HELIO_06104	MOUSE03768, MOUSE03767, MOUSE03765, MOUSE03766
OG0004197	HELIO_00497, HELIO_00498	MOUSE26522, MOUSE26523, MOUSE26524, MOUSE39772, MOUSE39771, MOUSE39769, MOUSE39770
OG0004214	HELIO_08081	MOUSE09181, MOUSE09182
OG0004215	HELIO_12650	MOUSE04644, MOUSE04645
OG0004216	HELIO_04339	MOUSE14315
OG0004217	HELIO_12612	MOUSE29608, MOUSE29607, MOUSE29605, MOUSE29609, MOUSE29606
OG0004218	HELIO_02237	MOUSE21624
OG0004219	HELIO_03890	MOUSE26374, MOUSE26373, MOUSE26372, MOUSE26375
OG0004220	HELIO_07241	MOUSE32294, MOUSE32293
OG0004222	HELIO_01516	MOUSE07263, MOUSE07265
OG0004223	HELIO_02208	MOUSE20000, MOUSE20002, MOUSE19997, MOUSE19998, MOUSE19999
OG0004225	HELIO_00473	MOUSE02495, MOUSE02496, MOUSE35564, MOUSE35565, MOUSE35566
OG0004227	HELIO_04190	MOUSE33778, MOUSE33777, MOUSE36136, MOUSE33779, MOUSE33776, MOUSE36135
OG0004229	HELIO_10319	MOUSE00997, MOUSE00996, MOUSE00995
OG0004230	HELIO_03067	MOUSE51030
OG0004231	HELIO_02803	MOUSE06022, MOUSE06023, MOUSE06024, MOUSE06019, MOUSE06020, MOUSE06021, MOUSE06018
OG0004232	HELIO_08424	MOUSE36556, MOUSE36555
OG0004233	HELIO_11199	MOUSE29462, MOUSE29461, MOUSE29463, MOUSE29464, MOUSE29465, MOUSE35017
OG0004234	HELIO_07633	MOUSE22124, MOUSE22125
OG0004235	HELIO_06406	MOUSE03742, MOUSE03743, MOUSE03741
OG0004236	HELIO_09356	MOUSE03079, MOUSE03080, MOUSE03082, MOUSE03081, MOUSE03083
OG0004237	HELIO_00276	MOUSE30122
OG0004238	HELIO_12309	MOUSE09241, MOUSE09242, MOUSE09240, MOUSE09243
OG0004239	HELIO_10562	MOUSE28573, MOUSE28574
OG0004240	HELIO_07818	MOUSE28033, MOUSE28034, MOUSE20327, MOUSE28038
OG0004242	HELIO_01219	MOUSE48579, MOUSE48578
OG0004243	HELIO_08298	MOUSE05781, MOUSE05780
OG0004244	HELIO_02306	MOUSE40608, MOUSE40606, MOUSE40607
OG0004245	HELIO_07870	MOUSE46663, MOUSE01753
OG0004246	HELIO_10928	MOUSE05244, MOUSE05247, MOUSE05246, MOUSE05245, MOUSE05248, MOUSE05250, MOUSE05243, MOUSE05249
OG0004248	HELIO_05247, HELIO_06414	MOUSE28543, MOUSE28542
OG0004249	HELIO_00455, HELIO_00454	MOUSE36762, MOUSE36761
OG0004251	HELIO_09481	MOUSE37097, MOUSE37098, MOUSE37099, MOUSE37096
OG0004252	HELIO_01174	MOUSE32135, MOUSE32137, MOUSE32136
OG0004254	HELIO_03429	MOUSE47893, MOUSE47895, MOUSE47891
OG0004255	HELIO_06018	MOUSE52729, MOUSE52728
OG0004257	HELIO_08894, HELIO_08895	MOUSE15260, MOUSE15269, MOUSE15262, MOUSE15267, MOUSE15270, MOUSE15271, MOUSE15258, MOUSE15256
OG0004258	HELIO_08732	MOUSE01268
OG0004259	HELIO_07775	MOUSE51558, MOUSE51557, MOUSE51556
OG0004260	HELIO_03739	MOUSE27705
OG0004261	HELIO_00002	MOUSE18953
OG0004262	HELIO_03447	MOUSE07848, MOUSE07849, MOUSE07847, MOUSE07846, MOUSE07845, MOUSE07850, MOUSE07851
OG0004263	HELIO_12287	MOUSE23322, MOUSE23323
OG0004264	HELIO_02131	MOUSE21145, MOUSE21144, MOUSE47780, MOUSE47777, MOUSE47776, MOUSE47778
OG0004265	HELIO_09429	MOUSE31256, MOUSE31255, MOUSE31257, MOUSE31254
OG0004267	HELIO_11484	MOUSE41756, MOUSE41753, MOUSE41755, MOUSE41757, MOUSE41754, MOUSE47148, MOUSE47147
OG0004268	HELIO_09066	MOUSE43767
OG0004269	HELIO_06762	MOUSE21279
OG0004270	HELIO_06659	MOUSE30646, MOUSE30645, MOUSE30642, MOUSE30643
OG0004271	HELIO_12035	MOUSE07009, MOUSE07008, MOUSE07012, MOUSE07011, MOUSE07006, MOUSE07010, MOUSE07007
OG0004272	HELIO_09365	MOUSE10182, MOUSE10181
OG0004273	HELIO_01145	MOUSE03740, MOUSE03739
OG0004274	HELIO_10268	MOUSE49164, MOUSE49162, MOUSE49165, MOUSE49163
OG0004275	HELIO_12661	MOUSE14507, MOUSE14506, MOUSE40862
OG0004278	HELIO_12691	MOUSE32307, MOUSE32308
OG0004279	HELIO_08783	MOUSE32542, MOUSE32541, MOUSE32540
OG0004280	HELIO_01147	MOUSE05845
OG0004281	HELIO_09492	MOUSE15895
OG0004281	HELIO_10274	MOUSE15894
OG0004282	HELIO_05309	MOUSE34385, MOUSE18208, MOUSE34384, MOUSE19008
OG0004283	HELIO_02458, HELIO_02459	MOUSE36392, MOUSE36393, MOUSE36395
OG0004284	HELIO_08102	MOUSE36220, MOUSE36221, MOUSE36222, MOUSE36219
OG0004285	HELIO_09389	MOUSE09549, MOUSE09548
OG0004286	HELIO_02729	MOUSE38183
OG0004287	HELIO_08218	MOUSE07182
OG0004288	HELIO_02021	MOUSE13242, MOUSE13240, MOUSE13241
OG0004289	HELIO_05881	MOUSE11686
OG0004290	HELIO_02511	MOUSE49088, MOUSE49087, MOUSE49091, MOUSE50496
OG0004291	HELIO_06310	MOUSE49955
OG0004292	HELIO_01648	MOUSE22126
OG0004294	HELIO_01475	MOUSE45827, MOUSE45825, MOUSE45826, MOUSE23646
OG0004295	HELIO_07746	MOUSE01535
OG0004296	HELIO_11270	MOUSE36887, MOUSE36888, MOUSE36886
OG0004298	HELIO_12397	MOUSE45340, MOUSE45341, MOUSE45346, MOUSE45345, MOUSE45344, MOUSE45343, MOUSE02024, MOUSE02023, MOUSE45342
OG0004299	HELIO_07815	MOUSE45365, MOUSE45364, MOUSE45363, MOUSE45366
OG0004300	HELIO_03164, HELIO_05762, HELIO_03166	MOUSE09385, MOUSE09382, MOUSE09383, MOUSE09381, MOUSE09384
OG0004301	HELIO_02301	MOUSE20508, MOUSE20509
OG0004302	HELIO_11348	MOUSE10622
OG0004303	HELIO_05977	MOUSE22704, MOUSE22703
OG0004304	HELIO_10121	MOUSE37269, MOUSE37270, MOUSE37272, MOUSE37273, MOUSE37268, MOUSE37271
OG0004305	HELIO_02999	MOUSE01348, MOUSE01351, MOUSE01349, MOUSE01350
OG0004306	HELIO_01476	MOUSE09333, MOUSE09332, MOUSE09330, MOUSE09331
OG0004307	HELIO_06021	MOUSE06376
OG0004308	HELIO_02621	MOUSE54690
OG0004310	HELIO_05755	MOUSE48396, MOUSE48397
OG0004311	HELIO_02558	MOUSE48412, MOUSE48411, MOUSE44890, MOUSE44889, MOUSE44891
OG0004312	HELIO_09858	MOUSE24379
OG0004314	HELIO_11288	MOUSE24075, MOUSE24076, MOUSE25664, MOUSE25666, MOUSE25669, MOUSE25668, MOUSE25667, MOUSE25665
OG0004315	HELIO_06706, HELIO_01279	MOUSE46706, MOUSE46707, MOUSE46703, MOUSE46704, MOUSE46705
OG0004316	HELIO_08782	MOUSE38348, MOUSE38353, MOUSE29532, MOUSE38350, MOUSE29529, MOUSE29530
OG0004317	HELIO_01651	MOUSE37915, MOUSE37917, MOUSE37918
OG0004318	HELIO_04611, HELIO_04568	MOUSE06386, MOUSE06388, MOUSE06387
OG0004319	HELIO_02747	MOUSE45846, MOUSE39474
OG0004321	HELIO_05529	MOUSE01005, MOUSE01006, MOUSE01004
OG0004322	HELIO_03250, HELIO_03251	MOUSE09310, MOUSE09311, MOUSE09309, MOUSE09312
OG0004323	HELIO_07772	MOUSE00465, MOUSE00466, MOUSE00467, MOUSE00468
OG0004324	HELIO_06380	MOUSE30540, MOUSE29117, MOUSE30541
OG0004327	HELIO_00022, HELIO_06094	MOUSE45352, MOUSE45353, MOUSE45351, MOUSE45350
OG0004328	HELIO_03031	MOUSE28525, MOUSE28526
OG0004331	HELIO_04862	MOUSE07090, MOUSE07087, MOUSE07083, MOUSE07084
OG0004332	HELIO_03735	MOUSE51031
OG0004333	HELIO_03394	MOUSE13723, MOUSE13724, MOUSE13722, MOUSE13721
OG0004334	HELIO_04407	MOUSE33472
OG0004335	HELIO_10063	MOUSE48742
OG0004336	HELIO_08099	MOUSE49294, MOUSE49293, MOUSE32073, MOUSE28234, MOUSE28233
OG0004337	HELIO_09677	MOUSE30946, MOUSE30945
OG0004338	HELIO_02735	MOUSE45178
OG0004342	HELIO_05880, HELIO_05788	MOUSE29662, MOUSE29663, MOUSE29661
OG0004343	HELIO_09479	MOUSE46770, MOUSE46768, MOUSE46769
OG0004344	HELIO_05104	MOUSE55065, MOUSE30119, MOUSE55066, MOUSE55068, MOUSE55063
OG0004345	HELIO_11483	MOUSE25404
OG0004346	HELIO_04653, HELIO_04870	MOUSE31797, MOUSE31795
OG0004348	HELIO_02969	MOUSE53695, MOUSE53694, MOUSE53693
OG0004349	HELIO_12177	MOUSE07130
OG0004350	HELIO_09167	MOUSE02258, MOUSE02259, MOUSE02261, MOUSE02262, MOUSE02260, MOUSE02263, MOUSE02255, MOUSE02256, MOUSE18112
OG0004351	HELIO_03403	MOUSE41483, MOUSE41484, MOUSE41482
OG0004352	HELIO_06106	MOUSE22864, MOUSE22867, MOUSE41445, MOUSE41441, MOUSE41442, MOUSE41443, MOUSE41444
OG0004353	HELIO_05842	MOUSE41472, MOUSE41471
OG0004354	HELIO_08304	MOUSE02755, MOUSE02756
OG0004355	HELIO_02311	MOUSE41065, MOUSE02266, MOUSE02267
OG0004356	HELIO_08069	MOUSE15442
OG0004357	HELIO_08001	MOUSE08806, MOUSE21854, MOUSE21856, MOUSE21855
OG0004359	HELIO_12437	MOUSE55133, MOUSE55132
OG0004360	HELIO_07589	MOUSE03721, MOUSE03720, MOUSE03719
OG0004362	HELIO_04842	MOUSE05512, MOUSE05511, MOUSE10972, MOUSE10971
OG0004364	HELIO_04246	MOUSE35772
OG0004365	HELIO_11208	MOUSE51413, MOUSE51418, MOUSE51417, MOUSE51416, MOUSE51415, MOUSE51414, MOUSE51412
OG0004366	HELIO_12347	MOUSE49590, MOUSE49591, MOUSE49589
OG0004367	HELIO_11157	MOUSE18216
OG0004368	HELIO_10695	MOUSE24232, MOUSE17646, MOUSE17643
OG0004369	HELIO_12496	MOUSE25297, MOUSE25296
OG0004370	HELIO_03960	MOUSE38441, MOUSE38440
OG0004372	HELIO_06703, HELIO_07476	MOUSE33702, MOUSE33701
OG0004373	HELIO_08887	MOUSE33704, MOUSE33706, MOUSE33703, MOUSE33708, MOUSE33707
OG0004374	HELIO_04430	MOUSE05859
OG0004375	HELIO_10600	MOUSE27748, MOUSE27752, MOUSE27751, MOUSE27749
OG0004376	HELIO_02742	MOUSE38008, MOUSE02770, MOUSE02768
OG0004377	HELIO_08549	MOUSE32267, MOUSE32266, MOUSE32265
OG0004378	HELIO_09047	MOUSE04545, MOUSE04543, MOUSE04542, MOUSE04544, MOUSE04546, MOUSE04547, MOUSE04549, MOUSE04550
OG0004379	HELIO_02169	MOUSE44206, MOUSE44207, MOUSE41930
OG0004380	HELIO_02081	MOUSE23529, MOUSE23527, MOUSE23526, MOUSE41927
OG0004381	HELIO_09818	MOUSE30487, MOUSE30486
OG0004382	HELIO_05962	MOUSE10343, MOUSE10344, MOUSE10341, MOUSE10346, MOUSE10345, MOUSE10342, MOUSE10347
OG0004383	HELIO_09050	MOUSE07185, MOUSE07183, MOUSE07184
OG0004384	HELIO_07788	MOUSE49921, MOUSE49917, MOUSE49919, MOUSE49918, MOUSE49920
OG0004385	HELIO_01485	MOUSE25523, MOUSE25525, MOUSE25527, MOUSE25524, MOUSE25526
OG0004388	HELIO_09997	MOUSE00335, MOUSE00333, MOUSE00336, MOUSE00331, MOUSE00334
OG0004389	HELIO_01623, HELIO_04466	MOUSE33592, MOUSE33594, MOUSE33593
OG0004390	HELIO_11441, HELIO_02437	MOUSE23819, MOUSE23821, MOUSE23820
OG0004391	HELIO_08588	MOUSE30036, MOUSE30035, MOUSE03552, MOUSE03553
OG0004392	HELIO_00680	MOUSE00907, MOUSE00906
OG0004393	HELIO_11585, HELIO_11584	MOUSE21203
OG0004395	HELIO_08875	MOUSE02299, MOUSE02301
OG0004396	HELIO_05800	MOUSE34518, MOUSE34517, MOUSE34514, MOUSE34513, MOUSE34519, MOUSE34516, MOUSE34515
OG0004397	HELIO_02130	MOUSE43697, MOUSE19003, MOUSE19004
OG0004398	HELIO_02807	MOUSE00015, MOUSE00014
OG0004399	HELIO_04973	MOUSE40991, MOUSE14401
OG0004400	HELIO_06143	MOUSE18981, MOUSE18980
OG0004401	HELIO_00357	MOUSE07626, MOUSE53866
OG0004402	HELIO_03883	MOUSE36321, MOUSE36320
OG0004403	HELIO_01276	MOUSE44867, MOUSE44868, MOUSE44866
OG0004404	HELIO_00365	MOUSE49452, MOUSE51622
OG0004405	HELIO_11201	MOUSE54239
OG0004406	HELIO_01541	MOUSE20105, MOUSE07110, MOUSE07109
OG0004407	HELIO_06486	MOUSE07696, MOUSE07698, MOUSE07695, MOUSE07703, MOUSE07700, MOUSE07699, MOUSE07697
OG0004409	HELIO_04938	MOUSE40858, MOUSE14508
OG0004413	HELIO_03374	MOUSE40996, MOUSE40997, MOUSE40998
OG0004414	HELIO_03088	MOUSE50533, MOUSE50534
OG0004415	HELIO_09325	MOUSE35178, MOUSE35179, MOUSE35177, MOUSE15170, MOUSE35180
OG0004417	HELIO_12409	MOUSE33215, MOUSE33216, MOUSE48020
OG0004418	HELIO_10340	MOUSE10088
OG0004419	HELIO_10631	MOUSE40300, MOUSE40299, MOUSE40298, MOUSE40301
OG0004420	HELIO_07109	MOUSE35016, MOUSE35015, MOUSE15546
OG0004421	HELIO_04689	MOUSE52589, MOUSE52590, MOUSE52593, MOUSE52592, MOUSE52591
OG0004422	HELIO_01632	MOUSE51741, MOUSE51740, MOUSE10312
OG0004423	HELIO_05314	MOUSE08973
OG0004424	HELIO_04380	MOUSE40942, MOUSE40939, MOUSE40940, MOUSE40944, MOUSE40943, MOUSE40941, MOUSE40935, MOUSE40936, MOUSE40937, MOUSE40938
OG0004459	HELIO_06462	MOUSE21393, MOUSE21392
OG0004460	HELIO_11544	MOUSE23588
OG0004461	HELIO_08132	MOUSE01980, MOUSE01979, MOUSE18271, MOUSE18273
OG0004462	HELIO_10916	MOUSE47590, MOUSE47588
OG0004463	HELIO_11855	MOUSE37584, MOUSE03976, MOUSE03975, MOUSE03974
OG0004465	HELIO_02805	MOUSE00406, MOUSE00407, MOUSE00408
OG0004467	HELIO_02292	MOUSE37804, MOUSE37802
OG0004468	HELIO_01285	MOUSE26677, MOUSE26678
OG0004471	HELIO_05522	MOUSE22041, MOUSE22038, MOUSE22037
OG0004472	HELIO_06484	MOUSE39321, MOUSE39322, MOUSE39320
OG0004473	HELIO_10239	MOUSE02672
OG0004474	HELIO_12721	MOUSE35097, MOUSE35096
OG0004476	HELIO_02731	MOUSE37230, MOUSE37232, MOUSE37231
OG0004477	HELIO_02575	MOUSE10601, MOUSE10600, MOUSE10599, MOUSE51390
OG0004478	HELIO_00101	MOUSE49317, MOUSE49316, MOUSE49318, MOUSE49319
OG0004479	HELIO_09869	MOUSE19708, MOUSE19711, MOUSE19710, MOUSE19709, MOUSE19707
OG0004480	HELIO_01943	MOUSE17373
OG0004481	HELIO_11879	MOUSE27583, MOUSE27580, MOUSE27585, MOUSE27582, MOUSE27586, MOUSE27581
OG0004482	HELIO_01201	MOUSE53219
OG0004483	HELIO_00784	MOUSE22653
OG0004485	HELIO_10753, HELIO_10752	MOUSE50551, MOUSE50552, MOUSE50554, MOUSE50553
OG0004486	HELIO_09931	MOUSE13910, MOUSE13909, MOUSE13911
OG0004487	HELIO_11260	MOUSE36553, MOUSE36554, MOUSE36552
OG0004488	HELIO_01349	MOUSE51946, MOUSE30397, MOUSE30398
OG0004489	HELIO_04543	MOUSE40965, MOUSE40964, MOUSE40963
OG0004490	HELIO_01426	MOUSE44146, MOUSE44143, MOUSE44144, MOUSE44145, MOUSE44142
OG0004491	HELIO_12478	MOUSE43721, MOUSE43719, MOUSE43718, MOUSE43722
OG0004493	HELIO_02462	MOUSE33926, MOUSE33925
OG0004494	HELIO_01937	MOUSE46117, MOUSE46116
OG0004495	HELIO_05252	MOUSE37075, MOUSE37073, MOUSE37072, MOUSE37074
OG0004496	HELIO_05528	MOUSE15868, MOUSE15869
OG0004497	HELIO_02407	MOUSE49684
OG0004498	HELIO_05086	MOUSE52472, MOUSE52473, MOUSE52469, MOUSE52470
OG0004499	HELIO_06775	MOUSE24764, MOUSE07719
OG0004500	HELIO_00985	MOUSE12698
OG0004502	HELIO_04496	MOUSE34617
OG0004503	HELIO_11512	MOUSE31569
OG0004505	HELIO_05492	MOUSE26585
OG0004506	HELIO_06458	MOUSE06142, MOUSE06141, MOUSE06140, MOUSE06143, MOUSE06144
OG0004507	HELIO_11682	MOUSE16713
OG0004509	HELIO_01830, HELIO_01547	MOUSE24194
OG0004510	HELIO_01779	MOUSE55372
OG0004511	HELIO_09430	MOUSE15218, MOUSE04679
OG0004512	HELIO_09740, HELIO_09741	MOUSE27489, MOUSE27490, MOUSE27488
OG0004514	HELIO_05298, HELIO_06872	MOUSE02680, MOUSE02678, MOUSE02679, MOUSE02681, MOUSE02682
OG0004515	HELIO_07915	MOUSE46775, MOUSE46774
OG0004516	HELIO_08851, HELIO_08852	MOUSE04945
OG0004517	HELIO_05747	MOUSE06077, MOUSE06078
OG0004518	HELIO_02464	MOUSE25701, MOUSE18496
OG0004519	HELIO_02070	MOUSE40859, MOUSE40860, MOUSE40861
OG0004520	HELIO_02470	MOUSE15698
OG0004524	HELIO_11653	MOUSE48688, MOUSE48685
OG0004525	HELIO_11194	MOUSE31404
OG0004526	HELIO_09082	MOUSE25451, MOUSE25449, MOUSE25453
OG0004527	HELIO_00542	MOUSE33172, MOUSE33170
OG0004528	HELIO_04705	MOUSE04371, MOUSE04369, MOUSE04370
OG0004529	HELIO_04437	MOUSE52044, MOUSE52046, MOUSE52045, MOUSE52043
OG0004530	HELIO_06657	MOUSE54959, MOUSE55376, MOUSE55375
OG0004531	HELIO_07234	MOUSE55339, MOUSE55340
OG0004533	HELIO_08527	MOUSE51712, MOUSE51711, MOUSE18420
OG0004534	HELIO_01164, HELIO_01163	MOUSE29784, MOUSE29780, MOUSE29783, MOUSE29777
OG0004536	HELIO_05759, HELIO_04117	MOUSE21576
OG0004537	HELIO_11941	MOUSE17763, MOUSE17762, MOUSE25732, MOUSE25733, MOUSE25731
OG0004538	HELIO_08825	MOUSE07618, MOUSE07617, MOUSE07619, MOUSE07616
OG0004539	HELIO_10766	MOUSE18812, MOUSE18811, MOUSE07825, MOUSE07824
OG0004540	HELIO_01984	MOUSE35511, MOUSE35512
OG0004542	HELIO_06841	MOUSE14243, MOUSE14246, MOUSE14244, MOUSE14247, MOUSE14245
OG0004543	HELIO_11207	MOUSE05279, MOUSE05280
OG0004545	HELIO_12540	MOUSE10421, MOUSE10422
OG0004547	HELIO_09117	MOUSE01765, MOUSE01767, MOUSE01768, MOUSE01769, MOUSE01764, MOUSE11219
OG0004548	HELIO_08241	MOUSE23736
OG0004550	HELIO_07318	MOUSE01845, MOUSE01846
OG0004551	HELIO_10162, HELIO_05424	MOUSE17104
OG0004552	HELIO_10506	MOUSE04060, MOUSE04063, MOUSE04061, MOUSE04064, MOUSE04062
OG0004553	HELIO_12007	MOUSE55314
OG0004554	HELIO_08526	MOUSE06787, MOUSE06789, MOUSE06790, MOUSE06788
OG0004555	HELIO_01600	MOUSE09124, MOUSE09123
