Orthogroup	HELIO_ok	SACKO_ok
OG0004907	HELIO_07173	SACKO_12356, SACKO_17695
OG0004908	HELIO_00139	SACKO_14213
OG0004909	HELIO_07487	SACKO_22753
OG0004910	HELIO_12596	SACKO_09282
OG0004911	HELIO_07544	SACKO_20391
OG0004913	HELIO_03203	SACKO_17822
OG0004914	HELIO_01774	SACKO_04546
OG0004915	HELIO_01410	SACKO_20121
OG0004916	HELIO_03000	SACKO_27282
OG0004917	HELIO_12189	SACKO_11578, SACKO_25292
OG0004919	HELIO_10921	SACKO_29402
OG0004920	HELIO_01758	SACKO_07141
OG0004921	HELIO_10067	SACKO_04102, SACKO_33208
OG0004922	HELIO_01685	SACKO_12192
OG0004923	HELIO_02565	SACKO_11979
OG0004924	HELIO_01952	SACKO_11735
OG0004925	HELIO_02062, HELIO_11064	SACKO_00218
OG0004926	HELIO_12251	SACKO_24987
OG0004927	HELIO_02619	SACKO_11937
OG0004928	HELIO_07307	SACKO_30858
OG0004929	HELIO_05264	SACKO_26931, SACKO_26920
OG0004930	HELIO_04712	SACKO_11234
OG0004931	HELIO_03708	SACKO_32620
OG0004932	HELIO_07987	SACKO_24556
OG0004933	HELIO_03228	SACKO_32714
OG0004934	HELIO_06258	SACKO_17593
OG0004936	HELIO_03754	SACKO_32391
OG0004938	HELIO_02813	SACKO_19480, SACKO_26940
OG0004939	HELIO_07398	SACKO_21319
OG0004940	HELIO_00273	SACKO_26982
OG0004941	HELIO_05073	SACKO_10807
OG0004942	HELIO_10145	SACKO_13661
OG0004943	HELIO_07312	SACKO_12829
OG0004944	HELIO_03756	SACKO_10828
OG0004945	HELIO_06681	SACKO_04242
OG0004946	HELIO_11986	SACKO_22750
OG0004947	HELIO_05661	SACKO_20318
OG0004948	HELIO_02547	SACKO_08889, SACKO_25988, SACKO_05613
OG0004949	HELIO_02589	SACKO_22218
OG0004950	HELIO_12029, HELIO_12030	SACKO_00448
OG0004951	HELIO_00782	SACKO_01012
OG0004952	HELIO_07510	SACKO_17947
OG0004953	HELIO_06904	SACKO_07785
OG0004954	HELIO_00661	SACKO_21509
OG0004956	HELIO_01327	SACKO_26456
OG0004957	HELIO_07278	SACKO_08094
OG0004958	HELIO_10740	SACKO_29277
OG0004960	HELIO_01905	SACKO_09681
OG0004961	HELIO_08946, HELIO_08945	SACKO_22881
OG0004962	HELIO_08746	SACKO_08019
OG0004963	HELIO_03790	SACKO_23165
OG0004965	HELIO_04859	SACKO_26834
OG0004966	HELIO_11691	SACKO_07362, SACKO_07361
OG0004967	HELIO_01089	SACKO_19777
OG0004968	HELIO_02336	SACKO_18775
OG0004969	HELIO_09351	SACKO_26374
OG0004971	HELIO_11333	SACKO_06983
OG0004972	HELIO_04464	SACKO_22022
OG0004973	HELIO_05536	SACKO_26652
OG0004974	HELIO_10765	SACKO_08327
OG0004975	HELIO_10270	SACKO_00488
OG0004976	HELIO_01915	SACKO_08243, SACKO_02364
OG0004977	HELIO_09387	SACKO_22819
OG0004978	HELIO_09650	SACKO_30106
OG0004979	HELIO_00535	SACKO_02688
OG0004980	HELIO_11727	SACKO_20568
OG0004981	HELIO_00009	SACKO_04840
OG0004982	HELIO_02000	SACKO_22755
OG0004983	HELIO_12041	SACKO_03738
OG0004985	HELIO_04047	SACKO_31814
OG0004986	HELIO_12245	SACKO_10062
OG0004988	HELIO_09379	SACKO_18301
OG0004989	HELIO_10003	SACKO_11544
OG0004990	HELIO_07049	SACKO_26462
OG0004993	HELIO_11040	SACKO_02872
OG0004994	HELIO_08386, HELIO_04899	SACKO_00342
OG0004995	HELIO_06193	SACKO_11854
OG0004996	HELIO_07732	SACKO_08815
OG0004997	HELIO_02145	SACKO_10528
OG0004998	HELIO_08283	SACKO_32410
OG0004999	HELIO_10797	SACKO_12529
OG0005000	HELIO_00957	SACKO_10977
OG0005001	HELIO_00347	SACKO_00293, SACKO_21012, SACKO_21124, SACKO_05980, SACKO_29361
OG0005002	HELIO_00270	SACKO_02438
OG0005003	HELIO_12173	SACKO_30286
OG0005005	HELIO_12196	SACKO_01039
OG0005006	HELIO_11768	SACKO_18020
OG0005008	HELIO_11090	SACKO_31275
OG0005009	HELIO_08064	SACKO_32009, SACKO_13535
OG0005011	HELIO_05735	SACKO_10505
OG0005012	HELIO_02335	SACKO_03521
OG0005013	HELIO_11789	SACKO_25089
OG0005014	HELIO_08846	SACKO_07120
OG0005015	HELIO_00171	SACKO_20083
OG0005016	HELIO_02876, HELIO_00692	SACKO_08395
OG0005038	HELIO_08881	SACKO_27543
OG0005040	HELIO_03252	SACKO_25212
OG0005041	HELIO_00372	SACKO_04978
OG0005044	HELIO_11709	SACKO_29733
OG0005045	HELIO_00283	SACKO_19764
OG0005046	HELIO_04884	SACKO_12670
OG0005047	HELIO_00479	SACKO_09268
OG0005048	HELIO_11538	SACKO_06394
OG0005049	HELIO_01695	SACKO_28881
OG0005050	HELIO_02201	SACKO_03402
OG0005053	HELIO_06875	SACKO_07009
OG0005054	HELIO_00874	SACKO_14919
OG0005055	HELIO_10170	SACKO_33431
OG0005057	HELIO_11960	SACKO_08340
OG0005058	HELIO_12265	SACKO_07571
OG0005059	HELIO_07564	SACKO_08214
OG0005060	HELIO_08432	SACKO_04843
OG0005061	HELIO_05370, HELIO_01775, HELIO_12377	SACKO_04621
OG0005062	HELIO_06933	SACKO_26494
OG0005063	HELIO_00762	SACKO_31508
OG0005064	HELIO_09180	SACKO_08145
OG0005065	HELIO_10053	SACKO_01318, SACKO_01321
OG0005066	HELIO_10207	SACKO_14630
OG0005067	HELIO_09151	SACKO_18537
OG0005068	HELIO_00432	SACKO_22304
OG0005069	HELIO_00608	SACKO_02053
OG0005072	HELIO_07254	SACKO_25088
OG0005073	HELIO_01773	SACKO_22512
OG0005074	HELIO_00880	SACKO_26155
OG0005075	HELIO_01457	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	HELIO_03009	SACKO_12219
OG0005077	HELIO_12239, HELIO_11769	SACKO_24673
OG0005078	HELIO_07598	SACKO_12126
OG0005079	HELIO_05403	SACKO_14597
OG0005080	HELIO_09723	SACKO_17675
OG0005081	HELIO_10431	SACKO_28501
OG0005083	HELIO_09753	SACKO_14378
OG0005084	HELIO_04922	SACKO_10756
OG0005086	HELIO_12467	SACKO_09796
OG0005087	HELIO_03767	SACKO_26884
OG0005088	HELIO_03847	SACKO_07514
OG0005089	HELIO_03232	SACKO_21923
OG0005090	HELIO_07695	SACKO_28704
OG0005092	HELIO_10004	SACKO_30341
OG0005093	HELIO_11993	SACKO_00264
OG0005094	HELIO_07446	SACKO_29636
OG0005096	HELIO_05731	SACKO_08547
OG0005097	HELIO_03002	SACKO_28710
OG0005098	HELIO_12132	SACKO_02681
OG0005099	HELIO_10118	SACKO_28740
OG0005100	HELIO_05545	SACKO_15498
OG0005102	HELIO_03306	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992
OG0005103	HELIO_05844	SACKO_29750
OG0005104	HELIO_08531	SACKO_16365
OG0005105	HELIO_09063	SACKO_24456
OG0005106	HELIO_00174	SACKO_14588
OG0005108	HELIO_09620	SACKO_00492
OG0005109	HELIO_06364	SACKO_00649, SACKO_06885
OG0005110	HELIO_07929	SACKO_25013
OG0005111	HELIO_00407	SACKO_03903
OG0005112	HELIO_12392	SACKO_17722
OG0005114	HELIO_08371	SACKO_33104
OG0005115	HELIO_03621	SACKO_03963
OG0005116	HELIO_05351	SACKO_26284
OG0005118	HELIO_09205	SACKO_19643
OG0005119	HELIO_06477	SACKO_24108
OG0005120	HELIO_06478	SACKO_05121, SACKO_07897
OG0005121	HELIO_07490	SACKO_14259
OG0005122	HELIO_09548	SACKO_27564
OG0005123	HELIO_04824	SACKO_25226
OG0005124	HELIO_09426	SACKO_09124
OG0005125	HELIO_06800	SACKO_18108
OG0005126	HELIO_07265	SACKO_15486
OG0005128	HELIO_11925	SACKO_18926
OG0005129	HELIO_08509	SACKO_31294
OG0005130	HELIO_07663	SACKO_30619
OG0005131	HELIO_06662	SACKO_30237
OG0005132	HELIO_06276	SACKO_04132
OG0005135	HELIO_04956	SACKO_21036, SACKO_21023
OG0005136	HELIO_03710	SACKO_05851
OG0005137	HELIO_12256	SACKO_11195
OG0005138	HELIO_07694	SACKO_04807
OG0005139	HELIO_08485	SACKO_31277
OG0005140	HELIO_06865	SACKO_16351
OG0005141	HELIO_11205	SACKO_24624, SACKO_15127
OG0005142	HELIO_08045	SACKO_14132
OG0005143	HELIO_09545	SACKO_20879
OG0005144	HELIO_08022	SACKO_19198
OG0005145	HELIO_09157	SACKO_12180
OG0005146	HELIO_10854	SACKO_22242
OG0005147	HELIO_12761	SACKO_11852
OG0005151	HELIO_08645	SACKO_21163
OG0005152	HELIO_00544	SACKO_10314
OG0005153	HELIO_05232	SACKO_05338
OG0005154	HELIO_07276	SACKO_29032
OG0005155	HELIO_11097	SACKO_33800
OG0005156	HELIO_08797	SACKO_21328
OG0005157	HELIO_00904	SACKO_24862
OG0005158	HELIO_07792	SACKO_06910
OG0005159	HELIO_03189	SACKO_22635, SACKO_31797
OG0005160	HELIO_01025	SACKO_03783
OG0005161	HELIO_08630	SACKO_03631
OG0005162	HELIO_11742	SACKO_21010
OG0005163	HELIO_02333	SACKO_30800
OG0005164	HELIO_11468	SACKO_08424, SACKO_34100
OG0005165	HELIO_05039	SACKO_15253
OG0005166	HELIO_03529	SACKO_11371
OG0005168	HELIO_01751	SACKO_22221
OG0005169	HELIO_04343	SACKO_23244
OG0005170	HELIO_12628	SACKO_08008
OG0005171	HELIO_02326	SACKO_16063
OG0005172	HELIO_03955	SACKO_05286
OG0005173	HELIO_04099	SACKO_14017
OG0005175	HELIO_00780	SACKO_09149
OG0005178	HELIO_00616	SACKO_15709
OG0005179	HELIO_06111	SACKO_15705
OG0005180	HELIO_06975	SACKO_16599
OG0005181	HELIO_10980	SACKO_26504
OG0005182	HELIO_06479	SACKO_02909
OG0005183	HELIO_02806	SACKO_21108
OG0005184	HELIO_00770	SACKO_06829
OG0005185	HELIO_09126	SACKO_19942
OG0005186	HELIO_07997	SACKO_05093
OG0005187	HELIO_07825	SACKO_15976
OG0005188	HELIO_01778	SACKO_06366, SACKO_04157
OG0005189	HELIO_09003, HELIO_02759	SACKO_22922
OG0005191	HELIO_04472, HELIO_12152	SACKO_04246
OG0005192	HELIO_00944	SACKO_20974
OG0005193	HELIO_11765	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	HELIO_07040	SACKO_33623
OG0005195	HELIO_10943	SACKO_33611
OG0005196	HELIO_04481	SACKO_10862, SACKO_29490
OG0005197	HELIO_04130	SACKO_08298
OG0005198	HELIO_04715	SACKO_23347
OG0005199	HELIO_04408	SACKO_11803
OG0005200	HELIO_05628	SACKO_29431
OG0005201	HELIO_00986	SACKO_32706
OG0005202	HELIO_00823	SACKO_06645
OG0005203	HELIO_10134	SACKO_28074
OG0005204	HELIO_02257	SACKO_24981
OG0005205	HELIO_09166	SACKO_14934
OG0005206	HELIO_00103	SACKO_07503
OG0005207	HELIO_01768	SACKO_14083
OG0005207	HELIO_05809	SACKO_14066
OG0005208	HELIO_08730	SACKO_10652
OG0005209	HELIO_08974	SACKO_21765
OG0005210	HELIO_09612	SACKO_25134
OG0005211	HELIO_02192	SACKO_33039
OG0005212	HELIO_11385	SACKO_31549
OG0005213	HELIO_11830	SACKO_29612
OG0005214	HELIO_08695, HELIO_08696	SACKO_01872
OG0005215	HELIO_08665	SACKO_09902
OG0005217	HELIO_07358	SACKO_26699
OG0005218	HELIO_01874	SACKO_34106
OG0005219	HELIO_02014	SACKO_01945
OG0005220	HELIO_11906	SACKO_21196
OG0005221	HELIO_12033	SACKO_29147, SACKO_30282
OG0005222	HELIO_11738	SACKO_30385
OG0005223	HELIO_12613	SACKO_01412
OG0005224	HELIO_12119	SACKO_03117
OG0005226	HELIO_10719	SACKO_06359
OG0005227	HELIO_04033	SACKO_15200
OG0005228	HELIO_05235	SACKO_17850
OG0005229	HELIO_05105	SACKO_03599
OG0005230	HELIO_10429	SACKO_16169
OG0005231	HELIO_08456, HELIO_03312	SACKO_27098
OG0005232	HELIO_03764, HELIO_06511	SACKO_04421
OG0005233	HELIO_11325	SACKO_31087
OG0005234	HELIO_06720	SACKO_28803
OG0005237	HELIO_12667	SACKO_22191
OG0005238	HELIO_08810	SACKO_06562
OG0005239	HELIO_01800	SACKO_23790
OG0005240	HELIO_07718	SACKO_02945
OG0005241	HELIO_09675	SACKO_17821
OG0005242	HELIO_04255	SACKO_14197
OG0005243	HELIO_07101	SACKO_13847
OG0005245	HELIO_12126	SACKO_18549
OG0005246	HELIO_03939	SACKO_30677
OG0005246	HELIO_10023	SACKO_30675
OG0005247	HELIO_03585	SACKO_07619
OG0005248	HELIO_07455	SACKO_20477
OG0005250	HELIO_11964	SACKO_14286, SACKO_19874
OG0005251	HELIO_03357, HELIO_08572	SACKO_32099
OG0005252	HELIO_09098	SACKO_27395, SACKO_21415
OG0005253	HELIO_08516	SACKO_25082
OG0005254	HELIO_11756	SACKO_18442, SACKO_28196
OG0005255	HELIO_12776, HELIO_12775	SACKO_10315
OG0005256	HELIO_03816	SACKO_23659
OG0005257	HELIO_12651	SACKO_03028
OG0005258	HELIO_11477	SACKO_00621
OG0005259	HELIO_05855	SACKO_26435
OG0005260	HELIO_06476	SACKO_23345
OG0005261	HELIO_01034	SACKO_26304, SACKO_18254
OG0005262	HELIO_01811	SACKO_16966
OG0005263	HELIO_08260	SACKO_21758
OG0005264	HELIO_03632	SACKO_33472
OG0005265	HELIO_09118	SACKO_05476
OG0005266	HELIO_00296	SACKO_29602
OG0005267	HELIO_12160	SACKO_09964
OG0005268	HELIO_02601	SACKO_27172, SACKO_08873
OG0005269	HELIO_01373	SACKO_23666
OG0005270	HELIO_06330	SACKO_19996
OG0005271	HELIO_10108	SACKO_10047, SACKO_10044
OG0005272	HELIO_01300	SACKO_10371
OG0005273	HELIO_05543	SACKO_29747
OG0005274	HELIO_06856	SACKO_33621
OG0005275	HELIO_00836	SACKO_16918
OG0005276	HELIO_06790	SACKO_01663
OG0005277	HELIO_11392	SACKO_27584
OG0005278	HELIO_03246	SACKO_02459
OG0005279	HELIO_10579	SACKO_32131
OG0005280	HELIO_08673	SACKO_02592
OG0005281	HELIO_12345	SACKO_28937
OG0005282	HELIO_06709	SACKO_30939
OG0005283	HELIO_06556	SACKO_14238
OG0005284	HELIO_00888	SACKO_31324
OG0005285	HELIO_08821	SACKO_20307
OG0005286	HELIO_08675	SACKO_20412
OG0005287	HELIO_06450	SACKO_15521
OG0005288	HELIO_09112	SACKO_23583, SACKO_12585
OG0005289	HELIO_02712	SACKO_28288
OG0005291	HELIO_11671	SACKO_13029
OG0005292	HELIO_09153	SACKO_07108
OG0005293	HELIO_02688	SACKO_27710
OG0005294	HELIO_02763	SACKO_27031
OG0005295	HELIO_05102	SACKO_12015
OG0005296	HELIO_12020	SACKO_31623
OG0005297	HELIO_04916	SACKO_02049, SACKO_21593, SACKO_21590
OG0005299	HELIO_01167	SACKO_23941, SACKO_26770
OG0005300	HELIO_08983	SACKO_23658
OG0005301	HELIO_05934	SACKO_29547
OG0005302	HELIO_02253	SACKO_17756
OG0005304	HELIO_10382	SACKO_05348
OG0005305	HELIO_02967	SACKO_23919
OG0005307	HELIO_10613	SACKO_30247
OG0005309	HELIO_11500	SACKO_18896
OG0005310	HELIO_01859	SACKO_28648
OG0005312	HELIO_02639, HELIO_04406	SACKO_10863, SACKO_29362, SACKO_12617
OG0005314	HELIO_05050	SACKO_05335
OG0005315	HELIO_08433	SACKO_02871
OG0005316	HELIO_01782	SACKO_27863
OG0005318	HELIO_12485	SACKO_10693, SACKO_30485
OG0005320	HELIO_00325	SACKO_03314
OG0005321	HELIO_04840	SACKO_31387, SACKO_31374
OG0005322	HELIO_00998	SACKO_07934
OG0005323	HELIO_11320	SACKO_29224
OG0005324	HELIO_04253	SACKO_21412
OG0005325	HELIO_00875	SACKO_33355
OG0005326	HELIO_11652	SACKO_33876
OG0005327	HELIO_11543	SACKO_22437
OG0005328	HELIO_02156	SACKO_19168
OG0005329	HELIO_11287	SACKO_17988, SACKO_00160
OG0005331	HELIO_00037	SACKO_30378
OG0005359	HELIO_11700	SACKO_10003
OG0005360	HELIO_02653	SACKO_20704
OG0005362	HELIO_09785	SACKO_28872
OG0005363	HELIO_10883	SACKO_32435, SACKO_05724
OG0005364	HELIO_10310	SACKO_09298, SACKO_28080, SACKO_06389
OG0005365	HELIO_00310	SACKO_07872
OG0005366	HELIO_04540	SACKO_22151
OG0005367	HELIO_09784	SACKO_12021
OG0005368	HELIO_04082	SACKO_31739
OG0005369	HELIO_08089	SACKO_00158
OG0005370	HELIO_01028	SACKO_28572
OG0005371	HELIO_08495	SACKO_13937
OG0005372	HELIO_07438	SACKO_10587, SACKO_21824
OG0005373	HELIO_09089	SACKO_20876
OG0005374	HELIO_10087	SACKO_29513
OG0005375	HELIO_01790	SACKO_28133
OG0005377	HELIO_04700	SACKO_10197
OG0005378	HELIO_02107	SACKO_10200
OG0005381	HELIO_10122	SACKO_03956
OG0005383	HELIO_05038, HELIO_09496	SACKO_06424
OG0005384	HELIO_04105	SACKO_06494
OG0005385	HELIO_05377	SACKO_25405, SACKO_25401
OG0005386	HELIO_01139	SACKO_16676, SACKO_12993
OG0005387	HELIO_12524	SACKO_04350, SACKO_04406
OG0005388	HELIO_09722	SACKO_02437
OG0005389	HELIO_02229	SACKO_15551
OG0005390	HELIO_07360	SACKO_07351
OG0005391	HELIO_09908	SACKO_19051
OG0005392	HELIO_01724	SACKO_24081
OG0005392	HELIO_10576	SACKO_24464
OG0005393	HELIO_10078	SACKO_04957
OG0005394	HELIO_01932	SACKO_26848
OG0005395	HELIO_04777	SACKO_24476
OG0005396	HELIO_03256	SACKO_28987
OG0005397	HELIO_12292	SACKO_11795
OG0005398	HELIO_03199	SACKO_27259
OG0005399	HELIO_05950	SACKO_13248, SACKO_33792
OG0005400	HELIO_11380	SACKO_30609
OG0005401	HELIO_02260	SACKO_29709
OG0005402	HELIO_11168	SACKO_12582
OG0005403	HELIO_09292	SACKO_33705, SACKO_33700
OG0005404	HELIO_11226	SACKO_22849
OG0005405	HELIO_12237	SACKO_31196
OG0005406	HELIO_10339	SACKO_26904
OG0005409	HELIO_00987	SACKO_25152
OG0005410	HELIO_11636	SACKO_29006
OG0005411	HELIO_08828	SACKO_12367
OG0005413	HELIO_09672	SACKO_05812
OG0005414	HELIO_12768	SACKO_00002
OG0005415	HELIO_08473	SACKO_22367
OG0005416	HELIO_03332	SACKO_25204
OG0005417	HELIO_02576	SACKO_00366
OG0005418	HELIO_11469	SACKO_22284, SACKO_27752
OG0005419	HELIO_02400	SACKO_23428
OG0005420	HELIO_00953	SACKO_09279
OG0005421	HELIO_05375	SACKO_12004
OG0005422	HELIO_04622	SACKO_15312
OG0005423	HELIO_02170	SACKO_30636
OG0005424	HELIO_03129	SACKO_29341
OG0005425	HELIO_01366	SACKO_15410
OG0005426	HELIO_00488	SACKO_05399
OG0005426	HELIO_04567	SACKO_12139
OG0005427	HELIO_07706	SACKO_08021
OG0005428	HELIO_06174	SACKO_19887
OG0005429	HELIO_02450	SACKO_26452
OG0005430	HELIO_10193	SACKO_06342
OG0005432	HELIO_03463	SACKO_29721
OG0005433	HELIO_07260	SACKO_19392
OG0005434	HELIO_02164	SACKO_15860
OG0005435	HELIO_09064	SACKO_21591
OG0005436	HELIO_01299	SACKO_05105
OG0005437	HELIO_05520	SACKO_23249
OG0005438	HELIO_05940	SACKO_10982
OG0005439	HELIO_07098	SACKO_23141
OG0005440	HELIO_11940, HELIO_04362	SACKO_24260
OG0005441	HELIO_08831	SACKO_13519
OG0005442	HELIO_07878	SACKO_29485
OG0005443	HELIO_12694	SACKO_05189
OG0005444	HELIO_02408	SACKO_34096, SACKO_23012
OG0005445	HELIO_07839	SACKO_16458
OG0005446	HELIO_07330	SACKO_25178
OG0005447	HELIO_11070	SACKO_09254
OG0005448	HELIO_11633	SACKO_08929
OG0005449	HELIO_07515	SACKO_15849
OG0005450	HELIO_10951	SACKO_05893
OG0005451	HELIO_06353	SACKO_10137, SACKO_33945
OG0005453	HELIO_03824, HELIO_04616	SACKO_30602
OG0005454	HELIO_05359	SACKO_01219
OG0005455	HELIO_12494	SACKO_02035
OG0005456	HELIO_06408	SACKO_31483
OG0005457	HELIO_06957	SACKO_09197
OG0005458	HELIO_07055	SACKO_07134
OG0005459	HELIO_08941	SACKO_27941, SACKO_06352
OG0005460	HELIO_10159	SACKO_03562
OG0005461	HELIO_03126	SACKO_32194
OG0005463	HELIO_12371	SACKO_13079
OG0005464	HELIO_12674	SACKO_23324
OG0005465	HELIO_07862	SACKO_11967
OG0005466	HELIO_09523	SACKO_10391
OG0005469	HELIO_04725	SACKO_02164
OG0005470	HELIO_10445	SACKO_21038
OG0005473	HELIO_06472	SACKO_09872, SACKO_09877
OG0005474	HELIO_10650	SACKO_25028
OG0005476	HELIO_11936	SACKO_23429
OG0005477	HELIO_05482	SACKO_20312
OG0005478	HELIO_08823	SACKO_05358
OG0005479	HELIO_12634	SACKO_04943
OG0005480	HELIO_04789	SACKO_28929, SACKO_21709
OG0005483	HELIO_07588	SACKO_14425
OG0005484	HELIO_01473	SACKO_32143
OG0005486	HELIO_07933	SACKO_16498, SACKO_15537
OG0005487	HELIO_07639	SACKO_27121
OG0005488	HELIO_02338	SACKO_18237
OG0005489	HELIO_00008	SACKO_23857, SACKO_23864
OG0005490	HELIO_09891	SACKO_26483
OG0005491	HELIO_08761	SACKO_13073
OG0005492	HELIO_09159	SACKO_04896
OG0005493	HELIO_04632	SACKO_33978
OG0005494	HELIO_09879	SACKO_13730
OG0005495	HELIO_03871	SACKO_26369
OG0005497	HELIO_09363	SACKO_33582
OG0005498	HELIO_05149, HELIO_03772	SACKO_32890
OG0005499	HELIO_10102	SACKO_01720, SACKO_27671
OG0005500	HELIO_12536	SACKO_17665
OG0005504	HELIO_01863	SACKO_09745
OG0005505	HELIO_12445	SACKO_04364
OG0005506	HELIO_11021	SACKO_12787
OG0005507	HELIO_10707	SACKO_33723
OG0005508	HELIO_03029	SACKO_22840
OG0005509	HELIO_05779	SACKO_23467
OG0005510	HELIO_05262	SACKO_04238
OG0005512	HELIO_10285	SACKO_25836
OG0005513	HELIO_05096	SACKO_33463
OG0005514	HELIO_01597	SACKO_00731
OG0005516	HELIO_03442	SACKO_27450
OG0005517	HELIO_02903	SACKO_30263
OG0005518	HELIO_12217	SACKO_06710, SACKO_25359
OG0005519	HELIO_03545	SACKO_15616
OG0005520	HELIO_12379	SACKO_03769
OG0005521	HELIO_07377	SACKO_01252
OG0005522	HELIO_05895	SACKO_16136
OG0005523	HELIO_05175	SACKO_21011
OG0005524	HELIO_11281	SACKO_19555
OG0005525	HELIO_08046	SACKO_19279
OG0005527	HELIO_11676	SACKO_23387
OG0005528	HELIO_12750	SACKO_08296
OG0005529	HELIO_02227	SACKO_14814
OG0005530	HELIO_11404	SACKO_31555
OG0005532	HELIO_02609	SACKO_27825
OG0005533	HELIO_08785	SACKO_11124
OG0005534	HELIO_12623	SACKO_04968
OG0005535	HELIO_12073	SACKO_18247
OG0005536	HELIO_02108	SACKO_32266
OG0005537	HELIO_02860	SACKO_05339
OG0005538	HELIO_06110, HELIO_12751	SACKO_10485
OG0005539	HELIO_03565	SACKO_14002
OG0005541	HELIO_02316	SACKO_30075
OG0005543	HELIO_10688	SACKO_23066
OG0005544	HELIO_01080	SACKO_31420
OG0005545	HELIO_06185	SACKO_23437
OG0005550	HELIO_05935	SACKO_23316
OG0005551	HELIO_10756	SACKO_07498
OG0005552	HELIO_06470, HELIO_06231, HELIO_03133	SACKO_03969
OG0005553	HELIO_11110	SACKO_22802
OG0005554	HELIO_12200	SACKO_12857
OG0005555	HELIO_04634	SACKO_04628
OG0005556	HELIO_05299	SACKO_11230
OG0005557	HELIO_01375	SACKO_27759
OG0005558	HELIO_10554	SACKO_09060
OG0005559	HELIO_07651	SACKO_32562
OG0005560	HELIO_12588	SACKO_26950
OG0005562	HELIO_11203	SACKO_06271
OG0005563	HELIO_12594	SACKO_30658
OG0005564	HELIO_01761	SACKO_00752
OG0005565	HELIO_05680	SACKO_16687
OG0005566	HELIO_11917	SACKO_01297
OG0005567	HELIO_09032	SACKO_27087
OG0005568	HELIO_09625	SACKO_07945
OG0005569	HELIO_06580	SACKO_00916
OG0005570	HELIO_06433	SACKO_28247
OG0005572	HELIO_02918	SACKO_18484
OG0005573	HELIO_05439	SACKO_03627
OG0005575	HELIO_01578	SACKO_32732
OG0005576	HELIO_07654	SACKO_21079
OG0005580	HELIO_08762	SACKO_32241
OG0005581	HELIO_02938	SACKO_05756
OG0005582	HELIO_11626	SACKO_11957
OG0005583	HELIO_07321	SACKO_05103
OG0005587	HELIO_02096	SACKO_26029
OG0005588	HELIO_10911	SACKO_15359, SACKO_15939
OG0005590	HELIO_05815	SACKO_28504
OG0005591	HELIO_05768	SACKO_05280
OG0005592	HELIO_01301	SACKO_05334
OG0005593	HELIO_07803	SACKO_14825
OG0005594	HELIO_02380	SACKO_34086
OG0005595	HELIO_05119	SACKO_24080, SACKO_24129
OG0005596	HELIO_06959	SACKO_02729
OG0005597	HELIO_05212	SACKO_33504
OG0005598	HELIO_03089	SACKO_05099
OG0005599	HELIO_03289	SACKO_26088
OG0005600	HELIO_04745	SACKO_12141
OG0005601	HELIO_04971	SACKO_21184
OG0005602	HELIO_01062	SACKO_11944
OG0005603	HELIO_08109	SACKO_25273
OG0005604	HELIO_08231	SACKO_31223
OG0005605	HELIO_00585	SACKO_01319, SACKO_03474
OG0005606	HELIO_11572	SACKO_03893
OG0005607	HELIO_08030	SACKO_13643
OG0005608	HELIO_01522	SACKO_16280
OG0005609	HELIO_06239	SACKO_17434
OG0005611	HELIO_02487	SACKO_26253
OG0005612	HELIO_10642	SACKO_09079
OG0005613	HELIO_01777	SACKO_09102
OG0005614	HELIO_01065	SACKO_17679
OG0005615	HELIO_09433	SACKO_32178
OG0005616	HELIO_06993	SACKO_28322
OG0005617	HELIO_03588	SACKO_18049
OG0005618	HELIO_03025	SACKO_32291
OG0005619	HELIO_10323, HELIO_02032	SACKO_13481
OG0005620	HELIO_09238	SACKO_29798
OG0005621	HELIO_02272	SACKO_01271
OG0005622	HELIO_07879	SACKO_09157, SACKO_17448
OG0005623	HELIO_02211	SACKO_12365
OG0005624	HELIO_03086	SACKO_07954
OG0005625	HELIO_06117	SACKO_21472
OG0005626	HELIO_02428	SACKO_18302
OG0005627	HELIO_12385	SACKO_15889
OG0005628	HELIO_11432	SACKO_17759
OG0005629	HELIO_12097	SACKO_26659
OG0005630	HELIO_00824	SACKO_31853
OG0005631	HELIO_07481	SACKO_10370
OG0005632	HELIO_12577	SACKO_13716
OG0005633	HELIO_11732	SACKO_19394
OG0005634	HELIO_11013	SACKO_10990
OG0005636	HELIO_12502	SACKO_04529
OG0005637	HELIO_10696	SACKO_15408
OG0005638	HELIO_10211	SACKO_14835
OG0005640	HELIO_05320, HELIO_11681	SACKO_00907
OG0005641	HELIO_00958	SACKO_02171
OG0005642	HELIO_06278	SACKO_26072
OG0005646	HELIO_11456	SACKO_02675
OG0005648	HELIO_00293	SACKO_05481
OG0005649	HELIO_12421	SACKO_24271
OG0005651	HELIO_07730	SACKO_22615
OG0005652	HELIO_07272	SACKO_07569
OG0005654	HELIO_01270	SACKO_06546
OG0005659	HELIO_12720	SACKO_25522
OG0005685	HELIO_03325	SACKO_08440
OG0005690	HELIO_03413	SACKO_11841
OG0005691	HELIO_05597	SACKO_12677
OG0005692	HELIO_03208	SACKO_20143
OG0005694	HELIO_07565	SACKO_12183
