Orthogroup	HELIO_ok	OWEFU
OG0004763	HELIO_07164	OFUSG08982.1.p1
OG0004764	HELIO_05384	OFUSG13324.1.p1
OG0004765	HELIO_12222	OFUSG26546.1.p1
OG0004766	HELIO_04193	OFUSG20178.1.p1
OG0004769	HELIO_01733	OFUSG25501.1.p1
OG0004770	HELIO_04370	OFUSG00866.1.p1
OG0004771	HELIO_00257	OFUSG19474.1.p1, OFUSG21747.1.p1
OG0004771	HELIO_03018	OFUSG07800.1.p1
OG0004774	HELIO_10117	OFUSG10040.1.p1
OG0004775	HELIO_03011	OFUSG16316.1.p1
OG0004776	HELIO_02825	OFUSG15174.1.p1
OG0004777	HELIO_09268	OFUSG12752.1.p1
OG0004779	HELIO_10120	OFUSG14353.1.p1
OG0004782	HELIO_09097, HELIO_02647	OFUSG20600.1.p1, OFUSG20600.2.p1
OG0004783	HELIO_00739	OFUSG08888.1.p1, OFUSG08888.2.p1
OG0004784	HELIO_10588	OFUSG11398.1.p1
OG0004786	HELIO_09763	OFUSG04628.1.p1
OG0004787	HELIO_11880	OFUSG21388.1.p1
OG0004788	HELIO_10690	OFUSG22491.1.p1
OG0004789	HELIO_02951	OFUSG21579.2.p1, OFUSG21579.1.p1, OFUSG15292.1.p1
OG0004791	HELIO_04438	OFUSG19701.1.p1
OG0004792	HELIO_00048	OFUSG15044.1.p1
OG0004793	HELIO_04702	OFUSG19030.1.p1, OFUSG06876.1.p1
OG0004794	HELIO_10483	OFUSG13389.1.p1
OG0004795	HELIO_04401	OFUSG15100.1.p1, OFUSG15100.2.p1
OG0004797	HELIO_09940	OFUSG12917.1.p1
OG0004798	HELIO_02146	OFUSG20795.1.p1
OG0004799	HELIO_09326	OFUSG00163.1.p1
OG0004800	HELIO_09344	OFUSG16098.1.p1
OG0004801	HELIO_06400	OFUSG10453.1.p1
OG0004802	HELIO_01976	OFUSG04837.1.p1
OG0004803	HELIO_08209	OFUSG24825.1.p1
OG0004804	HELIO_09510	OFUSG10885.1.p1
OG0004805	HELIO_08364	OFUSG24637.1.p1, OFUSG24637.2.p1, OFUSG24637.3.p1
OG0004806	HELIO_00945	OFUSG11605.2.p1, OFUSG11605.1.p1
OG0004807	HELIO_01224	OFUSG15589.1.p1
OG0004808	HELIO_09802	OFUSG23681.1.p1
OG0004809	HELIO_08380	OFUSG12354.1.p1
OG0004810	HELIO_12432	OFUSG19265.1.p1
OG0004811	HELIO_06670	OFUSG04813.1.p1
OG0004812	HELIO_07425	OFUSG12662.1.p1
OG0004813	HELIO_04418	OFUSG17469.1.p1
OG0004814	HELIO_10146	OFUSG16286.1.p1
OG0004815	HELIO_02878	OFUSG05513.1.p1
OG0004816	HELIO_09964	OFUSG26076.1.p1
OG0004817	HELIO_05937	OFUSG13720.1.p1
OG0004818	HELIO_08168	OFUSG09386.1.p1
OG0004820	HELIO_06487	OFUSG00419.1.p1
OG0004822	HELIO_06062	OFUSG12693.1.p1
OG0004823	HELIO_07983	OFUSG00324.1.p1
OG0004824	HELIO_02675	OFUSG07500.1.p1
OG0004825	HELIO_12252	OFUSG09935.2.p1, OFUSG09935.1.p1
OG0004826	HELIO_12537	OFUSG12257.1.p1
OG0004827	HELIO_09668	OFUSG25294.1.p1, OFUSG01791.1.p1
OG0004827	HELIO_09669	OFUSG25292.1.p1, OFUSG25292.2.p1
OG0004828	HELIO_11628	OFUSG10685.1.p1
OG0004830	HELIO_04244	OFUSG19559.1.p2
OG0004831	HELIO_11105	OFUSG00901.1.p1
OG0004832	HELIO_09217	OFUSG00282.1.p1
OG0004834	HELIO_03331	OFUSG13864.1.p1
OG0004835	HELIO_10353	OFUSG22629.1.p1
OG0004836	HELIO_02324	OFUSG22338.1.p1
OG0004837	HELIO_10521	OFUSG06806.1.p1
OG0004838	HELIO_06565	OFUSG17247.2.p1, OFUSG17247.1.p1
OG0004839	HELIO_10868	OFUSG25809.1.p1, OFUSG25806.1.p1, OFUSG25806.2.p1, OFUSG20964.1.p1
OG0004840	HELIO_02085	OFUSG08308.1.p1
OG0004841	HELIO_02585	OFUSG05085.1.p1
OG0004842	HELIO_11832	OFUSG20852.2.p1, OFUSG20852.1.p1
OG0004843	HELIO_00834	OFUSG22774.1.p1
OG0004844	HELIO_10522	OFUSG06898.1.p1
OG0004845	HELIO_03737, HELIO_05410	OFUSG07494.1.p1
OG0004846	HELIO_10819	OFUSG09097.1.p1
OG0004848	HELIO_00069	OFUSG07019.1.p1
OG0004849	HELIO_05423	OFUSG01632.1.p1
OG0004850	HELIO_00704	OFUSG08815.1.p1
OG0004851	HELIO_09616	OFUSG08767.1.p1
OG0004854	HELIO_03818	OFUSG02448.1.p1
OG0004855	HELIO_02533	OFUSG03426.1.p1
OG0004856	HELIO_07832	OFUSG01983.1.p1
OG0004857	HELIO_04137	OFUSG08188.1.p1
OG0004859	HELIO_01723	OFUSG24360.1.p1, OFUSG24360.2.p1
OG0004860	HELIO_10679	OFUSG13245.1.p1
OG0004861	HELIO_06812	OFUSG12039.1.p1
OG0004862	HELIO_02985	OFUSG24024.1.p1, OFUSG24024.2.p1
OG0004863	HELIO_03006	OFUSG07011.1.p1
OG0004864	HELIO_00612	OFUSG19405.1.p1
OG0004865	HELIO_10000	OFUSG15043.1.p1
OG0004867	HELIO_07092	OFUSG12018.1.p1
OG0004868	HELIO_12465	OFUSG12184.1.p1
OG0004869	HELIO_02239	OFUSG24277.1.p1
OG0004870	HELIO_01880	OFUSG06513.1.p1
OG0004871	HELIO_05857	OFUSG15737.2.p1, OFUSG15737.1.p1
OG0004872	HELIO_12688	OFUSG23224.1.p1, OFUSG23224.2.p1
OG0004873	HELIO_01289	OFUSG23300.1.p1
OG0004874	HELIO_08597	OFUSG20579.1.p1
OG0004875	HELIO_06367	OFUSG21354.1.p1
OG0004877	HELIO_07852	OFUSG03033.1.p1
OG0004879	HELIO_00955	OFUSG25000.1.p1
OG0004880	HELIO_05730	OFUSG10324.2.p1, OFUSG10324.1.p1, OFUSG10324.3.p1
OG0004881	HELIO_09700	OFUSG13219.1.p1
OG0004882	HELIO_11618	OFUSG20302.1.p1
OG0004883	HELIO_09764	OFUSG10396.1.p1
OG0004884	HELIO_04646	OFUSG11374.1.p1
OG0004886	HELIO_12663	OFUSG05529.1.p1
OG0004887	HELIO_07078	OFUSG12649.1.p1, OFUSG12649.2.p1
OG0004888	HELIO_12304	OFUSG03915.1.p1, OFUSG03915.2.p1
OG0004889	HELIO_00127	OFUSG25415.1.p1
OG0004890	HELIO_07765	OFUSG24212.1.p1, OFUSG24212.2.p1
OG0004892	HELIO_09061	OFUSG19213.2.p1, OFUSG19213.1.p1
OG0004893	HELIO_09946	OFUSG17315.1.p1
OG0004894	HELIO_07921, HELIO_07922	OFUSG03703.1.p1
OG0004895	HELIO_03296	OFUSG24048.1.p1
OG0004896	HELIO_06128	OFUSG07793.1.p1
OG0004898	HELIO_03240	OFUSG09628.1.p1
OG0004899	HELIO_05066	OFUSG02790.1.p1
OG0004900	HELIO_12225	OFUSG24025.1.p1
OG0004901	HELIO_03599	OFUSG26074.1.p1, OFUSG26074.2.p1
OG0004902	HELIO_00778	OFUSG11830.1.p1
OG0004903	HELIO_11087	OFUSG04757.1.p1, OFUSG04757.2.p1
OG0004904	HELIO_09534, HELIO_09535	OFUSG02756.1.p1
OG0004906	HELIO_11147	OFUSG10778.1.p1
OG0004907	HELIO_07173	OFUSG11286.2.p1, OFUSG11286.1.p1
OG0004908	HELIO_00139	OFUSG13664.1.p1
OG0004909	HELIO_07487	OFUSG07225.2.p1, OFUSG07225.1.p1
OG0004911	HELIO_07544	OFUSG02913.1.p1, OFUSG02913.2.p1
OG0004913	HELIO_03203	OFUSG14507.1.p1
OG0004914	HELIO_01774	OFUSG23820.1.p1
OG0004915	HELIO_01410	OFUSG15367.1.p1
OG0004916	HELIO_03000	OFUSG04043.2.p1, OFUSG04043.1.p1
OG0004917	HELIO_12189	OFUSG07930.1.p1, OFUSG17153.1.p1
OG0004919	HELIO_10921	OFUSG17502.1.p1
OG0004920	HELIO_01758	OFUSG24410.1.p1
OG0004921	HELIO_10067	OFUSG17577.1.p1
OG0004922	HELIO_01685	OFUSG09234.1.p1
OG0004923	HELIO_02565	OFUSG11665.1.p1
OG0004924	HELIO_01952	OFUSG23542.1.p1
OG0004925	HELIO_02062, HELIO_11064	OFUSG16526.1.p1, OFUSG16527.1.p1
OG0004926	HELIO_12251	OFUSG07780.1.p1, OFUSG07780.2.p1
OG0004927	HELIO_02619	OFUSG12081.1.p1
OG0004928	HELIO_07307	OFUSG21085.1.p1
OG0004929	HELIO_05264	OFUSG03117.1.p1
OG0004930	HELIO_04712	OFUSG25755.1.p1
OG0004931	HELIO_03708	OFUSG09325.1.p1
OG0004932	HELIO_07987	OFUSG08167.1.p1
OG0004933	HELIO_03228	OFUSG11046.1.p1
OG0004934	HELIO_06258	OFUSG07146.1.p1
OG0004935	HELIO_10326	OFUSG25611.1.p1
OG0004936	HELIO_03754	OFUSG21765.2.p1, OFUSG21765.1.p1
OG0004938	HELIO_02813	OFUSG09690.1.p1
OG0004939	HELIO_07398	OFUSG09434.1.p1, OFUSG09433.1.p1
OG0004940	HELIO_00273	OFUSG23621.1.p1
OG0004941	HELIO_05073	OFUSG06184.1.p1
OG0004942	HELIO_10145	OFUSG13775.3.p1, OFUSG13775.1.p1, OFUSG13775.4.p1, OFUSG13775.2.p1
OG0004943	HELIO_07312	OFUSG13635.1.p1
OG0004944	HELIO_03756	OFUSG06302.1.p1
OG0004945	HELIO_06681	OFUSG21023.2.p1, OFUSG21023.1.p1
OG0004946	HELIO_11986	OFUSG21835.1.p1
OG0004947	HELIO_05661	OFUSG08209.1.p1
OG0004948	HELIO_02547	OFUSG26680.2.p1, OFUSG26680.1.p1
OG0004949	HELIO_02589	OFUSG07349.1.p1
OG0004950	HELIO_12029, HELIO_12030	OFUSG00434.1.p1
OG0004951	HELIO_00782	OFUSG00474.1.p1
OG0004952	HELIO_07510	OFUSG25086.1.p1
OG0004953	HELIO_06904	OFUSG05770.1.p1
OG0004954	HELIO_00661	OFUSG26340.1.p1
OG0004955	HELIO_04551	OFUSG16073.1.p1
OG0004957	HELIO_07278	OFUSG12660.3.p1, OFUSG12660.1.p1, OFUSG12660.2.p1
OG0004958	HELIO_10740	OFUSG08685.1.p1, OFUSG08685.2.p1
OG0004960	HELIO_01905	OFUSG00760.1.p1
OG0004961	HELIO_08946, HELIO_08945	OFUSG12860.1.p1
OG0004962	HELIO_08746	OFUSG16563.3.p1, OFUSG16563.2.p1, OFUSG16563.1.p1
OG0004963	HELIO_03790	OFUSG08855.1.p1
OG0004965	HELIO_04859	OFUSG04978.1.p1
OG0004967	HELIO_01089	OFUSG16340.1.p1, OFUSG16340.3.p1, OFUSG16340.2.p1
OG0004968	HELIO_02336	OFUSG05071.1.p1
OG0004969	HELIO_09351	OFUSG14464.1.p1
OG0004971	HELIO_11333	OFUSG00413.1.p1
OG0004972	HELIO_04464	OFUSG10755.1.p1
OG0004973	HELIO_05536	OFUSG23588.1.p1
OG0004974	HELIO_10765	OFUSG00214.1.p1
OG0004975	HELIO_10270	OFUSG21026.1.p1
OG0004976	HELIO_01915	OFUSG03681.1.p1
OG0004977	HELIO_09387	OFUSG16613.1.p1
OG0004978	HELIO_09650	OFUSG02539.2.p1, OFUSG02539.1.p1
OG0004979	HELIO_00535	OFUSG15948.1.p1
OG0004980	HELIO_11727	OFUSG10179.1.p1
OG0004981	HELIO_00009	OFUSG07554.1.p1
OG0004982	HELIO_02000	OFUSG26035.1.p1
OG0004983	HELIO_12041	OFUSG06730.1.p1
OG0004985	HELIO_04047	OFUSG19260.1.p1
OG0004986	HELIO_12245	OFUSG08758.1.p1, OFUSG08758.2.p1
OG0004988	HELIO_09379	OFUSG15118.1.p1
OG0004989	HELIO_10003	OFUSG00776.1.p1
OG0004990	HELIO_07049	OFUSG06430.1.p1
OG0004993	HELIO_11040	OFUSG09937.1.p1
OG0004994	HELIO_08386, HELIO_04899	OFUSG25438.1.p1
OG0004995	HELIO_06193	OFUSG09541.1.p1
OG0004996	HELIO_07732	OFUSG06298.1.p1
OG0004997	HELIO_02145	OFUSG19512.1.p1
OG0004998	HELIO_08283	OFUSG25017.1.p1
OG0004999	HELIO_10797	OFUSG11588.1.p1
OG0005000	HELIO_00957	OFUSG05914.1.p1
OG0005002	HELIO_00270	OFUSG08714.1.p1
OG0005003	HELIO_12173	OFUSG06515.1.p1
OG0005005	HELIO_12196	OFUSG11048.2.p1, OFUSG11048.1.p1
OG0005006	HELIO_11768	OFUSG16850.1.p1
OG0005008	HELIO_11090	OFUSG23737.1.p1, OFUSG20770.1.p1, OFUSG20770.2.p1
OG0005009	HELIO_08064	OFUSG19561.1.p1
OG0005011	HELIO_05735	OFUSG11799.1.p1
OG0005012	HELIO_02335	OFUSG09265.1.p1
OG0005013	HELIO_11789	OFUSG03228.1.p1
OG0005014	HELIO_08846	OFUSG22246.1.p1
OG0005038	HELIO_08881	OFUSG06564.1.p1
OG0005040	HELIO_03252	OFUSG00734.1.p1
OG0005041	HELIO_00372	OFUSG07553.1.p1, OFUSG12509.1.p1, OFUSG01662.1.p1
OG0005044	HELIO_11709	OFUSG15749.2.p1, OFUSG15749.1.p1
OG0005045	HELIO_00283	OFUSG26381.1.p1
OG0005046	HELIO_04884	OFUSG06171.1.p1
OG0005047	HELIO_00479	OFUSG01990.1.p1
OG0005048	HELIO_11538	OFUSG20128.1.p1
OG0005049	HELIO_01695	OFUSG06098.1.p1
OG0005050	HELIO_02201	OFUSG19156.1.p1
OG0005053	HELIO_06875	OFUSG12823.1.p1
OG0005054	HELIO_00874	OFUSG26483.1.p1
OG0005055	HELIO_10170	OFUSG21796.1.p1, OFUSG21792.1.p1
OG0005058	HELIO_12265	OFUSG19365.1.p1
OG0005059	HELIO_07564	OFUSG07313.1.p1
OG0005060	HELIO_08432	OFUSG03701.1.p1
OG0005061	HELIO_05370, HELIO_01775, HELIO_12377	OFUSG17372.1.p1
OG0005062	HELIO_06933	OFUSG04061.1.p1, OFUSG04061.2.p1
OG0005063	HELIO_00762	OFUSG11181.1.p1
OG0005064	HELIO_09180	OFUSG09745.1.p1, OFUSG09745.2.p1
OG0005065	HELIO_10053	OFUSG03998.1.p1
OG0005066	HELIO_10207	OFUSG21561.1.p1, OFUSG21568.1.p1, OFUSG21563.1.p1, OFUSG21566.1.p1, OFUSG21570.1.p1
OG0005067	HELIO_09151	OFUSG17239.1.p1
OG0005068	HELIO_00432	OFUSG12654.1.p1
OG0005069	HELIO_00608	OFUSG07392.1.p1
OG0005070	HELIO_06189	OFUSG17800.1.p1
OG0005071	HELIO_07733	OFUSG26858.1.p1, OFUSG26858.2.p1
OG0005072	HELIO_07254	OFUSG02933.1.p1, OFUSG02933.2.p1
OG0005073	HELIO_01773	OFUSG21089.1.p1
OG0005074	HELIO_00880	OFUSG13880.1.p1, OFUSG13880.2.p1
OG0005075	HELIO_01457	OFUSG06293.3.p1, OFUSG06293.2.p1, OFUSG06293.1.p1
OG0005076	HELIO_03009	OFUSG08872.1.p1
OG0005077	HELIO_12239, HELIO_11769	OFUSG05535.1.p1
OG0005079	HELIO_05403	OFUSG11915.1.p1
OG0005081	HELIO_10431	OFUSG04195.1.p1
OG0005082	HELIO_03627	OFUSG15109.1.p1, OFUSG15109.2.p1
OG0005083	HELIO_09753	OFUSG00464.1.p1
OG0005084	HELIO_04922	OFUSG19044.1.p1
OG0005086	HELIO_12467	OFUSG19095.1.p1
OG0005087	HELIO_03767	OFUSG16893.1.p1, OFUSG16893.2.p1
OG0005088	HELIO_03847	OFUSG26589.1.p1, OFUSG26589.2.p1
OG0005089	HELIO_03232	OFUSG08719.1.p1
OG0005090	HELIO_07695	OFUSG18630.1.p1
OG0005092	HELIO_10004	OFUSG06269.1.p1
OG0005093	HELIO_11993	OFUSG00062.1.p1
OG0005094	HELIO_07446	OFUSG20778.1.p1
OG0005096	HELIO_05731	OFUSG11096.1.p1
OG0005097	HELIO_03002	OFUSG10863.1.p1
OG0005098	HELIO_12132	OFUSG04126.1.p1
OG0005099	HELIO_10118	OFUSG10319.1.p1
OG0005100	HELIO_05545	OFUSG05439.1.p1
OG0005102	HELIO_03306	OFUSG10959.2.p1, OFUSG10959.1.p1, OFUSG12787.1.p1, OFUSG12786.1.p1
OG0005103	HELIO_05844	OFUSG00175.1.p1
OG0005104	HELIO_08531	OFUSG23594.1.p1
OG0005105	HELIO_09063	OFUSG11099.1.p1
OG0005108	HELIO_09620	OFUSG04152.1.p1
OG0005109	HELIO_06364	OFUSG04385.1.p1
OG0005110	HELIO_07929	OFUSG10358.1.p1
OG0005111	HELIO_00407	OFUSG13491.1.p1
OG0005112	HELIO_12392	OFUSG25210.1.p1
OG0005113	HELIO_12429	OFUSG11486.1.p1
OG0005114	HELIO_08371	OFUSG00172.1.p1, OFUSG21152.1.p1
OG0005115	HELIO_03621	OFUSG25534.1.p1
OG0005116	HELIO_05351	OFUSG14216.1.p1
OG0005118	HELIO_09205	OFUSG04626.1.p1
OG0005119	HELIO_06477	OFUSG19207.1.p1
OG0005120	HELIO_06478	OFUSG09024.1.p1
OG0005121	HELIO_07490	OFUSG07571.1.p1
OG0005122	HELIO_09548	OFUSG21091.1.p1
OG0005123	HELIO_04824	OFUSG19297.1.p1
OG0005124	HELIO_09426	OFUSG25186.1.p1
OG0005125	HELIO_06800	OFUSG10781.1.p1
OG0005126	HELIO_07265	OFUSG17530.1.p1, OFUSG17530.2.p1
OG0005128	HELIO_11925	OFUSG01749.1.p1
OG0005129	HELIO_08509	OFUSG01103.2.p1, OFUSG01103.1.p1
OG0005130	HELIO_07663	OFUSG02638.1.p1
OG0005131	HELIO_06662	OFUSG05119.1.p1
OG0005132	HELIO_06276	OFUSG21010.1.p1
OG0005133	HELIO_03265	OFUSG17360.1.p1
OG0005135	HELIO_04956	OFUSG04086.1.p1
OG0005136	HELIO_03710	OFUSG17848.1.p1
OG0005137	HELIO_12256	OFUSG23381.1.p1, OFUSG23381.2.p1
OG0005138	HELIO_07694	OFUSG00933.1.p1, OFUSG00933.2.p1
OG0005139	HELIO_08485	OFUSG01555.1.p1, OFUSG01557.1.p1
OG0005140	HELIO_06865	OFUSG16014.1.p1
OG0005141	HELIO_11205	OFUSG05289.1.p1
OG0005142	HELIO_08045	OFUSG17655.1.p1
OG0005143	HELIO_09545	OFUSG05186.1.p1
OG0005145	HELIO_09157	OFUSG26949.1.p1
OG0005146	HELIO_10854	OFUSG20888.1.p1, OFUSG20887.1.p1, OFUSG20887.2.p1
OG0005147	HELIO_12761	OFUSG09237.1.p1
OG0005151	HELIO_08645	OFUSG24760.1.p1
OG0005152	HELIO_00544	OFUSG06541.1.p1
OG0005153	HELIO_05232	OFUSG00332.1.p1, OFUSG16373.1.p1
OG0005154	HELIO_07276	OFUSG20264.1.p1
OG0005155	HELIO_11097	OFUSG25768.1.p1
OG0005156	HELIO_08797	OFUSG16794.1.p1
OG0005157	HELIO_00904	OFUSG04423.1.p1
OG0005158	HELIO_07792	OFUSG16701.1.p1, OFUSG16701.2.p1, OFUSG16701.3.p1
OG0005159	HELIO_03189	OFUSG03808.1.p1
OG0005160	HELIO_01025	OFUSG02915.1.p1
OG0005161	HELIO_08630	OFUSG13192.1.p1
OG0005162	HELIO_11742	OFUSG26332.1.p1
OG0005163	HELIO_02333	OFUSG08097.1.p1
OG0005164	HELIO_11468	OFUSG07881.1.p1
OG0005165	HELIO_05039	OFUSG11279.1.p1
OG0005166	HELIO_03529	OFUSG11793.1.p1
OG0005168	HELIO_01751	OFUSG12335.1.p1
OG0005169	HELIO_04343	OFUSG25084.1.p1
OG0005170	HELIO_12628	OFUSG25555.1.p1
OG0005171	HELIO_02326	OFUSG19204.1.p1
OG0005172	HELIO_03955	OFUSG20224.1.p1
OG0005173	HELIO_04099	OFUSG11629.1.p1
OG0005175	HELIO_00780	OFUSG11606.1.p1
OG0005176	HELIO_10190	OFUSG23810.1.p1
OG0005178	HELIO_00616	OFUSG02175.1.p1
OG0005179	HELIO_06111	OFUSG02176.1.p1, OFUSG02176.2.p1
OG0005180	HELIO_06975	OFUSG06874.1.p1
OG0005181	HELIO_10980	OFUSG24977.1.p1
OG0005182	HELIO_06479	OFUSG21111.2.p1, OFUSG21111.1.p1
OG0005183	HELIO_02806	OFUSG07373.1.p1
OG0005184	HELIO_00770	OFUSG13055.1.p1
OG0005185	HELIO_09126	OFUSG23200.1.p1
OG0005186	HELIO_07997	OFUSG14305.1.p1
OG0005187	HELIO_07825	OFUSG03518.2.p1, OFUSG03518.1.p1
OG0005188	HELIO_01778	OFUSG16090.2.p1, OFUSG16090.1.p1
OG0005189	HELIO_09003, HELIO_02759	OFUSG16554.2.p1, OFUSG16554.1.p1
OG0005190	HELIO_05369	OFUSG03888.1.p1
OG0005191	HELIO_12152	OFUSG17679.1.p1
OG0005192	HELIO_00944	OFUSG21298.1.p1
OG0005193	HELIO_11765	OFUSG00993.1.p1
OG0005194	HELIO_07040	OFUSG05518.1.p1
OG0005195	HELIO_10943	OFUSG19050.1.p1
OG0005196	HELIO_04481	OFUSG00212.1.p1
OG0005197	HELIO_04130	OFUSG03025.1.p1, OFUSG03025.2.p1
OG0005198	HELIO_04715	OFUSG26010.1.p1
OG0005199	HELIO_04408	OFUSG21506.1.p1
OG0005200	HELIO_05628	OFUSG23575.1.p1
OG0005201	HELIO_00986	OFUSG09468.2.p1, OFUSG09468.1.p1
OG0005202	HELIO_00823	OFUSG16397.2.p1, OFUSG16397.1.p1
OG0005203	HELIO_10134	OFUSG13402.1.p1
OG0005204	HELIO_02257	OFUSG07170.1.p1
OG0005205	HELIO_09166	OFUSG16433.1.p1
OG0005206	HELIO_00103	OFUSG09782.1.p1
OG0005207	HELIO_01768, HELIO_05809	OFUSG10619.1.p1
OG0005208	HELIO_08730	OFUSG18403.1.p1
OG0005209	HELIO_08974	OFUSG10218.1.p1
OG0005210	HELIO_09612	OFUSG03926.2.p1, OFUSG03926.1.p1, OFUSG03926.3.p1
OG0005211	HELIO_02192	OFUSG00903.1.p1
OG0005212	HELIO_11385	OFUSG19650.1.p1
OG0005213	HELIO_11830	OFUSG04817.1.p1
OG0005214	HELIO_08695, HELIO_08696	OFUSG14185.2.p1, OFUSG14185.1.p1
OG0005215	HELIO_08665	OFUSG08929.1.p1
OG0005217	HELIO_07358	OFUSG12859.1.p1
OG0005218	HELIO_01874	OFUSG01037.1.p1
OG0005219	HELIO_02014	OFUSG03799.1.p1
OG0005220	HELIO_11906	OFUSG03579.2.p1, OFUSG03579.1.p1
OG0005221	HELIO_12033	OFUSG18701.1.p1, OFUSG18701.2.p1
OG0005222	HELIO_11738	OFUSG05398.1.p1
OG0005223	HELIO_12613	OFUSG16806.1.p1
OG0005224	HELIO_12119	OFUSG21574.1.p1
OG0005227	HELIO_04033	OFUSG03776.2.p1, OFUSG03776.1.p1
OG0005228	HELIO_05235	OFUSG06202.1.p1
OG0005229	HELIO_05105	OFUSG14456.1.p1
OG0005230	HELIO_10429	OFUSG10260.1.p1
OG0005231	HELIO_08456, HELIO_03312	OFUSG13328.1.p1
OG0005232	HELIO_03764, HELIO_06511	OFUSG22476.1.p1, OFUSG22099.1.p1
OG0005233	HELIO_11325	OFUSG06046.1.p1
OG0005234	HELIO_06720	OFUSG21115.1.p1
OG0005237	HELIO_12667	OFUSG25015.1.p1
OG0005238	HELIO_08810	OFUSG07450.1.p1
OG0005239	HELIO_01800	OFUSG12578.1.p1
OG0005240	HELIO_07718	OFUSG23502.1.p1
OG0005242	HELIO_04255	OFUSG20613.3.p1, OFUSG20613.1.p1, OFUSG20613.4.p1, OFUSG20613.2.p1
OG0005243	HELIO_07101	OFUSG17840.1.p1
OG0005245	HELIO_12126	OFUSG12802.1.p1
OG0005246	HELIO_03939, HELIO_10023	OFUSG09425.1.p1
OG0005247	HELIO_03585	OFUSG22832.1.p1, OFUSG25799.1.p1
OG0005248	HELIO_07455	OFUSG20593.1.p1, OFUSG20593.2.p1
OG0005249	HELIO_09091	OFUSG25639.1.p1
OG0005250	HELIO_11964	OFUSG01470.1.p1
OG0005251	HELIO_03357, HELIO_08572	OFUSG00166.1.p1, OFUSG00166.2.p1
OG0005252	HELIO_09098	OFUSG04579.1.p1, OFUSG08080.1.p1
OG0005253	HELIO_08516	OFUSG02984.1.p1
OG0005254	HELIO_11756	OFUSG18377.1.p1
OG0005255	HELIO_12776, HELIO_12775	OFUSG19299.1.p1
OG0005256	HELIO_03816	OFUSG19317.1.p1
OG0005257	HELIO_12651	OFUSG26587.1.p1
OG0005258	HELIO_11477	OFUSG08201.1.p1
OG0005259	HELIO_05855	OFUSG06476.1.p1
OG0005260	HELIO_06476	OFUSG25448.2.p1, OFUSG25448.1.p1
OG0005261	HELIO_01034	OFUSG21359.1.p1
OG0005262	HELIO_01811	OFUSG26549.1.p1
OG0005263	HELIO_08260	OFUSG10237.1.p1
OG0005264	HELIO_03632	OFUSG14196.1.p1
OG0005265	HELIO_09118	OFUSG13459.1.p1
OG0005266	HELIO_00296	OFUSG23113.1.p1
OG0005267	HELIO_12160	OFUSG11648.2.p1, OFUSG11648.1.p1
OG0005268	HELIO_02601	OFUSG07092.1.p1
OG0005269	HELIO_01373	OFUSG05706.2.p1, OFUSG05706.1.p1
OG0005270	HELIO_06330	OFUSG12188.1.p1
OG0005271	HELIO_10108	OFUSG09696.1.p1
OG0005272	HELIO_01300	OFUSG21453.3.p1, OFUSG21453.2.p1, OFUSG21453.1.p1
OG0005273	HELIO_05543	OFUSG00351.1.p1
OG0005274	HELIO_06856	OFUSG06925.1.p1, OFUSG06009.1.p1, OFUSG06012.1.p1
OG0005275	HELIO_00836	OFUSG06067.1.p1
OG0005276	HELIO_06790	OFUSG13201.1.p1
OG0005277	HELIO_11392	OFUSG23582.1.p1
OG0005278	HELIO_03246	OFUSG09819.1.p1, OFUSG09819.2.p1
OG0005279	HELIO_10579	OFUSG20374.1.p1
OG0005280	HELIO_08673	OFUSG05981.1.p1
OG0005281	HELIO_12345	OFUSG06769.1.p1
OG0005282	HELIO_06709	OFUSG13280.1.p1
OG0005284	HELIO_00888	OFUSG01478.1.p1
OG0005285	HELIO_08821	OFUSG09936.1.p1
OG0005286	HELIO_08675	OFUSG03118.1.p1
OG0005287	HELIO_06450	OFUSG04245.1.p1, OFUSG04245.2.p1
OG0005288	HELIO_09112	OFUSG26439.1.p1
OG0005289	HELIO_02712	OFUSG07144.1.p1
OG0005291	HELIO_11671	OFUSG16449.1.p1
OG0005292	HELIO_09153	OFUSG16167.1.p1
OG0005293	HELIO_02688	OFUSG21083.1.p1
OG0005294	HELIO_02763	OFUSG26471.1.p1
OG0005295	HELIO_05102	OFUSG21578.1.p1
OG0005296	HELIO_12020	OFUSG22048.1.p1
OG0005297	HELIO_04916	OFUSG23470.1.p1
OG0005299	HELIO_01167	OFUSG23520.1.p1, OFUSG20662.1.p1, OFUSG20662.3.p1, OFUSG20662.2.p1
OG0005300	HELIO_08983	OFUSG06609.1.p1
OG0005301	HELIO_05934	OFUSG15400.1.p1
OG0005303	HELIO_04042	OFUSG00067.1.p1
OG0005304	HELIO_10382	OFUSG25698.1.p1
OG0005305	HELIO_02967	OFUSG23187.1.p1
OG0005309	HELIO_11500	OFUSG00882.1.p1
OG0005310	HELIO_01859	OFUSG10867.1.p1
OG0005312	HELIO_02639, HELIO_04406	OFUSG06581.2.p1, OFUSG06581.1.p1, OFUSG06581.4.p1, OFUSG06581.3.p1
OG0005314	HELIO_05050	OFUSG00971.1.p1
OG0005315	HELIO_08433	OFUSG25500.1.p1
OG0005316	HELIO_01782	OFUSG23058.1.p1
OG0005317	HELIO_03663	OFUSG08269.1.p1, OFUSG00518.1.p1
