Orthogroup	HELIO_ok	BRALA
OG0005015	HELIO_00171	BRALA06837
OG0005016	HELIO_02876, HELIO_00692	BRALA05856, BRALA05857
OG0005040	HELIO_03252	BRALA22055
OG0005041	HELIO_00372	BRALA00415
OG0005044	HELIO_11709	BRALA23584
OG0005045	HELIO_00283	BRALA17551
OG0005047	HELIO_00479	BRALA19446
OG0005048	HELIO_11538	BRALA15277
OG0005049	HELIO_01695	BRALA09255
OG0005050	HELIO_02201	BRALA35696, BRALA34905
OG0005053	HELIO_06875	BRALA14037
OG0005054	HELIO_00874	BRALA01008
OG0005055	HELIO_10170	BRALA21470
OG0005057	HELIO_11960	BRALA25601
OG0005058	HELIO_12265	BRALA34262, BRALA35945
OG0005059	HELIO_07564	BRALA18360
OG0005060	HELIO_08432	BRALA06013, BRALA16321
OG0005061	HELIO_05370, HELIO_01775, HELIO_12377	BRALA05605, BRALA24447
OG0005062	HELIO_06933	BRALA04850
OG0005063	HELIO_00762	BRALA03837
OG0005064	HELIO_09180	BRALA02160
OG0005065	HELIO_10053	BRALA06867
OG0005066	HELIO_10207	BRALA11959
OG0005067	HELIO_09151	BRALA10674
OG0005068	HELIO_00432	BRALA05475, BRALA05476
OG0005069	HELIO_00608	BRALA22169
OG0005071	HELIO_07733	BRALA05811
OG0005072	HELIO_07254	BRALA22943
OG0005073	HELIO_01773	BRALA10284
OG0005074	HELIO_00880	BRALA13653
OG0005075	HELIO_01457	BRALA28224
OG0005076	HELIO_03009	BRALA16542
OG0005077	HELIO_12239, HELIO_11769	BRALA08579, BRALA04364, BRALA03765
OG0005078	HELIO_07598	BRALA16504
OG0005079	HELIO_05403	BRALA22108
OG0005080	HELIO_09723	BRALA22635
OG0005081	HELIO_10431	BRALA04559
OG0005084	HELIO_04922	BRALA18989
OG0005086	HELIO_12467	BRALA09381
OG0005087	HELIO_03767	BRALA20901
OG0005088	HELIO_03847	BRALA01303
OG0005089	HELIO_03232	BRALA14635
OG0005090	HELIO_07695	BRALA11176
OG0005092	HELIO_10004	BRALA12771
OG0005096	HELIO_05731	BRALA10442
OG0005097	HELIO_03002	BRALA06505
OG0005098	HELIO_12132	BRALA14069
OG0005099	HELIO_10118	BRALA06538
OG0005100	HELIO_05545	BRALA13678
OG0005103	HELIO_05844	BRALA28207
OG0005104	HELIO_08531	BRALA09466
OG0005105	HELIO_09063	BRALA06454
OG0005106	HELIO_00174	BRALA20191
OG0005109	HELIO_06364	BRALA09181
OG0005110	HELIO_07929	BRALA11256
OG0005111	HELIO_00407	BRALA08666
OG0005112	HELIO_12392	BRALA18900
OG0005113	HELIO_12429	BRALA35356, BRALA33824
OG0005114	HELIO_08371	BRALA25886
OG0005115	HELIO_03621	BRALA02746
OG0005116	HELIO_05351	BRALA12189
OG0005118	HELIO_09205	BRALA04838
OG0005119	HELIO_06477	BRALA11537
OG0005120	HELIO_06478	BRALA03270
OG0005121	HELIO_07490	BRALA19194
OG0005122	HELIO_09548	BRALA00949, BRALA00950
OG0005123	HELIO_04824	BRALA11529
OG0005124	HELIO_09426	BRALA25908, BRALA21509
OG0005125	HELIO_06800	BRALA06466
OG0005126	HELIO_07265	BRALA14585, BRALA14587
OG0005129	HELIO_08509	BRALA11230
OG0005130	HELIO_07663	BRALA12681
OG0005131	HELIO_06662	BRALA20254, BRALA27888
OG0005132	HELIO_06276	BRALA16012
OG0005133	HELIO_03265	BRALA00530
OG0005134	HELIO_05563	BRALA11188
OG0005135	HELIO_04956	BRALA23510, BRALA04045
OG0005137	HELIO_12256	BRALA05646, BRALA05518
OG0005138	HELIO_07694	BRALA12306
OG0005139	HELIO_08485	BRALA30038, BRALA30039, BRALA30040
OG0005140	HELIO_06865	BRALA04264
OG0005141	HELIO_11205	BRALA35495, BRALA34051
OG0005142	HELIO_08045	BRALA14416
OG0005143	HELIO_09545	BRALA13606
OG0005144	HELIO_08022	BRALA01103
OG0005146	HELIO_10854	BRALA35713, BRALA34099
OG0005149	HELIO_11654	BRALA04404
OG0005151	HELIO_08645	BRALA06150
OG0005152	HELIO_00544	BRALA33965
OG0005153	HELIO_05232	BRALA12598, BRALA30668, BRALA04843
OG0005154	HELIO_07276	BRALA01060, BRALA01059
OG0005155	HELIO_11097	BRALA11593
OG0005156	HELIO_08797	BRALA11309
OG0005157	HELIO_00904	BRALA07429
OG0005158	HELIO_07792	BRALA29072
OG0005159	HELIO_03189	BRALA05351, BRALA22580
OG0005160	HELIO_01025	BRALA32456
OG0005161	HELIO_08630	BRALA23861
OG0005162	HELIO_11742	BRALA01215
OG0005163	HELIO_02333	BRALA18414, BRALA18413
OG0005164	HELIO_11468	BRALA26111
OG0005166	HELIO_03529	BRALA10890
OG0005168	HELIO_01751	BRALA25927
OG0005169	HELIO_04343	BRALA11938
OG0005170	HELIO_12628	BRALA26937
OG0005171	HELIO_02326	BRALA20461
OG0005172	HELIO_03955	BRALA03213
OG0005173	HELIO_04099	BRALA29459
OG0005175	HELIO_00780	BRALA26154
OG0005176	HELIO_10190	BRALA07188
OG0005178	HELIO_00616	BRALA08227
OG0005179	HELIO_06111	BRALA08226
OG0005180	HELIO_06975	BRALA11534
OG0005181	HELIO_10980	BRALA22385, BRALA34053
OG0005182	HELIO_06479	BRALA01101
OG0005183	HELIO_02806	BRALA25396
OG0005184	HELIO_00770	BRALA31284
OG0005185	HELIO_09126	BRALA03147
OG0005186	HELIO_07997	BRALA13676
OG0005187	HELIO_07825	BRALA27874
OG0005188	HELIO_01778	BRALA07448
OG0005189	HELIO_09003	BRALA19391
OG0005189	HELIO_02759	BRALA19390
OG0005190	HELIO_05369	BRALA24173
OG0005191	HELIO_12152	BRALA05242
OG0005192	HELIO_00944	BRALA06601
OG0005193	HELIO_11765	BRALA10856, BRALA10857
OG0005194	HELIO_07040	BRALA11540
OG0005195	HELIO_10943	BRALA29156
OG0005196	HELIO_04481	BRALA02216
OG0005197	HELIO_04130	BRALA00021
OG0005198	HELIO_04715	BRALA29770
OG0005199	HELIO_04408	BRALA13748
OG0005200	HELIO_05628	BRALA08688
OG0005201	HELIO_00986	BRALA21190
OG0005202	HELIO_00823	BRALA20262
OG0005203	HELIO_10134	BRALA25404, BRALA25403
OG0005204	HELIO_02257	BRALA10188
OG0005205	HELIO_09166	BRALA09049
OG0005206	HELIO_00103	BRALA18514
OG0005207	HELIO_05809	BRALA20633
OG0005208	HELIO_08730	BRALA11171
OG0005209	HELIO_08974	BRALA26384
OG0005210	HELIO_09612	BRALA04797
OG0005211	HELIO_02192	BRALA28194, BRALA28193, BRALA28192
OG0005212	HELIO_11385	BRALA21756
OG0005213	HELIO_11830	BRALA03319
OG0005214	HELIO_08695, HELIO_08696	BRALA12183
OG0005215	HELIO_08665	BRALA05147
OG0005216	HELIO_00453	BRALA22685
OG0005217	HELIO_07358	BRALA00513
OG0005218	HELIO_01874	BRALA25406
OG0005220	HELIO_11906	BRALA30603, BRALA12573
OG0005221	HELIO_12033	BRALA29622, BRALA29621, BRALA35688
OG0005222	HELIO_11738	BRALA20017
OG0005223	HELIO_12613	BRALA15442
OG0005224	HELIO_12119	BRALA28981
OG0005226	HELIO_10719	BRALA17307
OG0005227	HELIO_04033	BRALA12644
OG0005228	HELIO_05235	BRALA11409
OG0005229	HELIO_05105	BRALA19740
OG0005230	HELIO_10429	BRALA12448
OG0005231	HELIO_08456, HELIO_03312	BRALA05111
OG0005232	HELIO_03764, HELIO_06511	BRALA22201
OG0005233	HELIO_11325	BRALA18001
OG0005234	HELIO_06720	BRALA08685
OG0005237	HELIO_12667	BRALA22124
OG0005238	HELIO_08810	BRALA02843
OG0005239	HELIO_01800	BRALA23447
OG0005240	HELIO_07718	BRALA00223
OG0005241	HELIO_09675	BRALA05827
OG0005242	HELIO_04255	BRALA15789
OG0005243	HELIO_07101	BRALA26390
OG0005245	HELIO_12126	BRALA00200
OG0005246	HELIO_03939, HELIO_10023	BRALA25004
OG0005247	HELIO_03585	BRALA03180
OG0005248	HELIO_07455	BRALA19124, BRALA19123, BRALA03374
OG0005249	HELIO_09091	BRALA20640
OG0005250	HELIO_11964	BRALA16854
OG0005251	HELIO_03357, HELIO_08572	BRALA25411
OG0005252	HELIO_09098	BRALA02806
OG0005253	HELIO_08516	BRALA22944
OG0005254	HELIO_11756	BRALA25289
OG0005255	HELIO_12776, HELIO_12775	BRALA16360
OG0005256	HELIO_03816	BRALA25728
OG0005257	HELIO_12651	BRALA06705
OG0005258	HELIO_11477	BRALA28052
OG0005259	HELIO_05855	BRALA28056
OG0005260	HELIO_06476	BRALA04508
OG0005261	HELIO_01034	BRALA21136
OG0005263	HELIO_08260	BRALA21966
OG0005264	HELIO_03632	BRALA15290
OG0005266	HELIO_00296	BRALA03450
OG0005267	HELIO_12160	BRALA24431
OG0005268	HELIO_02601	BRALA29772
OG0005269	HELIO_01373	BRALA11073
OG0005270	HELIO_06330	BRALA25705
OG0005271	HELIO_10108	BRALA29064
OG0005272	HELIO_01300	BRALA10652
OG0005273	HELIO_05543	BRALA15722
OG0005274	HELIO_06856	BRALA14097
OG0005275	HELIO_00836	BRALA17317
OG0005276	HELIO_06790	BRALA01442
OG0005277	HELIO_11392	BRALA00795
OG0005278	HELIO_03246	BRALA15039
OG0005279	HELIO_10579	BRALA22426
OG0005281	HELIO_12345	BRALA30687
OG0005282	HELIO_06709	BRALA01261
OG0005283	HELIO_06556	BRALA09763
OG0005284	HELIO_00888	BRALA28199
OG0005285	HELIO_08821	BRALA14917
OG0005286	HELIO_08675	BRALA12554
OG0005287	HELIO_06450	BRALA07946
OG0005288	HELIO_09112	BRALA29821
OG0005289	HELIO_02712	BRALA18476
OG0005291	HELIO_11671	BRALA02163
OG0005292	HELIO_09153	BRALA04825
OG0005293	HELIO_02688	BRALA32040
OG0005294	HELIO_02763	BRALA00740
OG0005295	HELIO_05102	BRALA18856
OG0005296	HELIO_12020	BRALA30885
OG0005297	HELIO_04916	BRALA10739, BRALA00314
OG0005298	HELIO_05115	BRALA09690
OG0005299	HELIO_01167	BRALA20015
OG0005300	HELIO_08983	BRALA20319
OG0005301	HELIO_05934	BRALA31684
OG0005302	HELIO_02253	BRALA07884
OG0005303	HELIO_04042	BRALA24721
OG0005304	HELIO_10382	BRALA18484
OG0005305	HELIO_02967	BRALA03385
OG0005307	HELIO_10613	BRALA27223
OG0005309	HELIO_11500	BRALA03669
OG0005310	HELIO_01859	BRALA06504
OG0005312	HELIO_02639, HELIO_04406	BRALA18034
OG0005314	HELIO_05050	BRALA15684
OG0005315	HELIO_08433	BRALA03016
OG0005316	HELIO_01782	BRALA20591
OG0005317	HELIO_03663	BRALA31549, BRALA06294
OG0005318	HELIO_12485	BRALA02514
OG0005320	HELIO_00325	BRALA04221, BRALA06872, BRALA06873
OG0005321	HELIO_04840	BRALA06933
OG0005322	HELIO_00998	BRALA07361, BRALA07360
OG0005323	HELIO_11320	BRALA01394
OG0005324	HELIO_04253	BRALA29868
OG0005325	HELIO_00875	BRALA01126
OG0005326	HELIO_11652	BRALA27610
OG0005327	HELIO_11543	BRALA05337
OG0005328	HELIO_02156	BRALA08879
OG0005329	HELIO_11287	BRALA17419
OG0005331	HELIO_00037	BRALA14685, BRALA30150, BRALA21844
OG0005359	HELIO_11700	BRALA30179
OG0005360	HELIO_02653	BRALA34067
OG0005362	HELIO_09785	BRALA09252
OG0005363	HELIO_08154, HELIO_10883	BRALA19039, BRALA12351, BRALA19038
OG0005364	HELIO_10310	BRALA17778
OG0005365	HELIO_00310	BRALA17931
OG0005366	HELIO_04540	BRALA29450
OG0005367	HELIO_09784	BRALA34445, BRALA35755
OG0005368	HELIO_04082	BRALA15034, BRALA15035
OG0005370	HELIO_01028	BRALA17106
OG0005371	HELIO_08495	BRALA15909, BRALA15908
OG0005372	HELIO_07438	BRALA14131
OG0005373	HELIO_09089	BRALA14190
OG0005374	HELIO_10087	BRALA12420
OG0005375	HELIO_01790	BRALA04834
OG0005376	HELIO_06508	BRALA14449
OG0005377	HELIO_04700	BRALA29372
OG0005378	HELIO_02107	BRALA27662, BRALA26637
OG0005380	HELIO_00911	BRALA18830
OG0005381	HELIO_10122	BRALA28338
OG0005383	HELIO_05038, HELIO_09496	BRALA00591
OG0005384	HELIO_04105	BRALA01828
OG0005385	HELIO_05377	BRALA23246
OG0005386	HELIO_01140, HELIO_01139	BRALA11806
OG0005387	HELIO_12524	BRALA34860
OG0005388	HELIO_09722	BRALA01666
OG0005390	HELIO_07360	BRALA00994
OG0005391	HELIO_09908	BRALA03409
OG0005392	HELIO_01724	BRALA12458
OG0005392	HELIO_10576	BRALA06331
OG0005393	HELIO_10078	BRALA16300, BRALA16301
OG0005394	HELIO_01932	BRALA22382
OG0005395	HELIO_04777	BRALA06349
OG0005396	HELIO_03256	BRALA23811
OG0005397	HELIO_12292	BRALA13747
OG0005398	HELIO_03199	BRALA14554
OG0005399	HELIO_05950	BRALA05679
OG0005400	HELIO_11380	BRALA31197
OG0005401	HELIO_02260	BRALA34524, BRALA33251
OG0005402	HELIO_11168	BRALA27277
OG0005403	HELIO_09292	BRALA14631
OG0005405	HELIO_12237	BRALA03677
OG0005406	HELIO_10339	BRALA31709
OG0005409	HELIO_00987	BRALA03097
OG0005410	HELIO_11636	BRALA27321
OG0005411	HELIO_08828	BRALA25945
OG0005413	HELIO_09672	BRALA04317
OG0005414	HELIO_12768	BRALA06319
OG0005415	HELIO_08473	BRALA22991
OG0005416	HELIO_03332	BRALA34212
OG0005418	HELIO_11469	BRALA34707
OG0005419	HELIO_02400	BRALA32666, BRALA32664
OG0005420	HELIO_00953	BRALA18441
OG0005421	HELIO_05375	BRALA17390
OG0005423	HELIO_02170	BRALA18727
OG0005425	HELIO_01366	BRALA22904
OG0005426	HELIO_04386, HELIO_00488, HELIO_04567, HELIO_00487	BRALA18978, BRALA18979
OG0005427	HELIO_07706	BRALA17012
OG0005428	HELIO_06174	BRALA35070, BRALA34779
OG0005429	HELIO_02450	BRALA15314
OG0005430	HELIO_10193	BRALA12553
OG0005432	HELIO_03463	BRALA14965
OG0005433	HELIO_07260	BRALA32085, BRALA15081
OG0005434	HELIO_02164	BRALA11881
OG0005435	HELIO_09064	BRALA21781
OG0005436	HELIO_01299	BRALA15037
OG0005437	HELIO_05520	BRALA13351
OG0005438	HELIO_05940	BRALA07315
OG0005439	HELIO_07098	BRALA14740
OG0005440	HELIO_11940, HELIO_04362	BRALA18224
OG0005441	HELIO_08831	BRALA25636
OG0005442	HELIO_07878	BRALA07031
OG0005443	HELIO_12694	BRALA11968
OG0005444	HELIO_02408	BRALA19371
OG0005445	HELIO_07839	BRALA14597
OG0005446	HELIO_07330	BRALA33714
OG0005447	HELIO_11070	BRALA24840
OG0005448	HELIO_11633	BRALA32866
OG0005449	HELIO_07515	BRALA21940
OG0005451	HELIO_06353	BRALA35308, BRALA23739
OG0005453	HELIO_03824, HELIO_04616	BRALA12685
OG0005454	HELIO_05359	BRALA26412
OG0005455	HELIO_12494	BRALA07441
OG0005456	HELIO_06408	BRALA28911
OG0005457	HELIO_06957	BRALA27309
OG0005458	HELIO_07055	BRALA06930
OG0005459	HELIO_08941	BRALA09219
OG0005460	HELIO_10159	BRALA04289
OG0005461	HELIO_03126	BRALA14459
OG0005463	HELIO_12371	BRALA07771
OG0005464	HELIO_12674	BRALA34473, BRALA19946
OG0005465	HELIO_07862	BRALA30794
OG0005466	HELIO_09523	BRALA00638
OG0005468	HELIO_08530	BRALA24471
OG0005469	HELIO_04725	BRALA21808
OG0005470	HELIO_10445	BRALA25622
OG0005473	HELIO_06472	BRALA35231, BRALA32945, BRALA31123, BRALA20665, BRALA17193, BRALA30768, BRALA21343, BRALA11556, BRALA32070, BRALA31121
OG0005474	HELIO_10650	BRALA21951
OG0005476	HELIO_11936	BRALA12772
OG0005477	HELIO_05482	BRALA00937
OG0005478	HELIO_08823	BRALA03216
OG0005479	HELIO_12634	BRALA21238
OG0005480	HELIO_04789	BRALA03659
OG0005483	HELIO_07588	BRALA08271
OG0005484	HELIO_01473	BRALA11894
OG0005486	HELIO_07933	BRALA13490
OG0005487	HELIO_07639	BRALA09758
OG0005488	HELIO_02338	BRALA33275
OG0005489	HELIO_00008	BRALA00473
OG0005490	HELIO_09891	BRALA10737
OG0005491	HELIO_08761	BRALA04097
OG0005492	HELIO_09159	BRALA03310
OG0005493	HELIO_04632	BRALA33540, BRALA32174, BRALA32175
OG0005494	HELIO_09879	BRALA11462
OG0005496	HELIO_08598, HELIO_04493, HELIO_10623	BRALA34459
OG0005498	HELIO_05149, HELIO_03772	BRALA09125
OG0005499	HELIO_10102	BRALA03805
OG0005500	HELIO_12536	BRALA08684
OG0005504	HELIO_01863	BRALA23212
OG0005505	HELIO_12445	BRALA34744, BRALA33407, BRALA35764, BRALA35682, BRALA34936, BRALA34829
OG0005506	HELIO_11021	BRALA05033
OG0005507	HELIO_10707	BRALA20651, BRALA20652
OG0005508	HELIO_03029	BRALA00324
OG0005509	HELIO_05779	BRALA18357
OG0005510	HELIO_05262	BRALA24149
OG0005512	HELIO_10285	BRALA18571, BRALA03233
OG0005513	HELIO_05096	BRALA09884
OG0005514	HELIO_01597	BRALA11232
OG0005516	HELIO_03442	BRALA24839
OG0005517	HELIO_02903	BRALA33770
OG0005519	HELIO_03545	BRALA19132, BRALA19131
OG0005521	HELIO_07377	BRALA22579
OG0005522	HELIO_05895	BRALA23643
OG0005523	HELIO_05175	BRALA05328
OG0005524	HELIO_11281	BRALA06358
OG0005525	HELIO_08046	BRALA06363
OG0005527	HELIO_11676	BRALA23837
OG0005528	HELIO_12750	BRALA28944
OG0005529	HELIO_02227	BRALA25395
OG0005530	HELIO_11404	BRALA20067
OG0005532	HELIO_02609	BRALA23433
OG0005533	HELIO_08785	BRALA25544
OG0005534	HELIO_12623	BRALA34516
OG0005535	HELIO_12073	BRALA33785
OG0005536	HELIO_02108	BRALA13460
OG0005537	HELIO_02860	BRALA34476
OG0005538	HELIO_06110, HELIO_12751	BRALA12504
OG0005539	HELIO_03565	BRALA01704
OG0005541	HELIO_02316	BRALA19241
OG0005543	HELIO_10688	BRALA02827
OG0005544	HELIO_01080	BRALA04609
OG0005545	HELIO_06185	BRALA20093
OG0005550	HELIO_05935	BRALA17657
OG0005551	HELIO_10756	BRALA18500
OG0005552	HELIO_03134, HELIO_06470, HELIO_06231, HELIO_03133	BRALA10108
OG0005553	HELIO_11110	BRALA02873
OG0005554	HELIO_12200	BRALA19948
OG0005555	HELIO_04634	BRALA14351
OG0005556	HELIO_05299	BRALA28862
OG0005557	HELIO_01375	BRALA34510
OG0005558	HELIO_10554	BRALA21567
OG0005559	HELIO_07651	BRALA08947
OG0005560	HELIO_12588	BRALA03091
OG0005562	HELIO_11203	BRALA05109
OG0005563	HELIO_12594	BRALA12698
OG0005564	HELIO_01761	BRALA10145
OG0005565	HELIO_05680	BRALA04656
OG0005566	HELIO_11917	BRALA24256
OG0005567	HELIO_09032	BRALA14153
OG0005568	HELIO_09625	BRALA21847
OG0005569	HELIO_06580	BRALA22900
OG0005570	HELIO_06433	BRALA16934
OG0005572	HELIO_02918	BRALA12106
OG0005573	HELIO_05439	BRALA25513
OG0005576	HELIO_07654	BRALA33534, BRALA35620
OG0005579	HELIO_10050	BRALA33515
OG0005580	HELIO_08762	BRALA34383, BRALA35124
OG0005581	HELIO_02938	BRALA17731
OG0005582	HELIO_11627, HELIO_11626	BRALA13296
OG0005583	HELIO_07321	BRALA13471
OG0005587	HELIO_02096	BRALA08391
OG0005588	HELIO_10911	BRALA10749
OG0005590	HELIO_05815	BRALA11343
OG0005591	HELIO_05768	BRALA17669
OG0005592	HELIO_01301	BRALA03173
OG0005593	HELIO_07803	BRALA15683, BRALA15682
OG0005594	HELIO_02380	BRALA32663
OG0005595	HELIO_05119	BRALA11536
OG0005596	HELIO_06959	BRALA28926
OG0005597	HELIO_05212	BRALA27141, BRALA27142
OG0005598	HELIO_03089	BRALA12145
OG0005599	HELIO_03289	BRALA28103, BRALA03554
OG0005600	HELIO_04745	BRALA12754
OG0005601	HELIO_04971	BRALA14562
OG0005602	HELIO_01062	BRALA20550, BRALA18193
OG0005603	HELIO_08109	BRALA11519
OG0005604	HELIO_08231	BRALA18274
OG0005605	HELIO_00585	BRALA03732
OG0005606	HELIO_11572	BRALA11349, BRALA11350, BRALA00983, BRALA00984
OG0005607	HELIO_08030	BRALA28322, BRALA28323
OG0005608	HELIO_01522	BRALA22529
OG0005609	HELIO_06239	BRALA27606
OG0005611	HELIO_02487	BRALA21970
OG0005612	HELIO_10642	BRALA12039
OG0005613	HELIO_01777	BRALA32099
OG0005614	HELIO_01065	BRALA15217
OG0005615	HELIO_09433	BRALA23416
OG0005616	HELIO_06993	BRALA22405
OG0005617	HELIO_03588	BRALA01037
OG0005618	HELIO_03025	BRALA05369
OG0005619	HELIO_10323, HELIO_02032	BRALA18935
OG0005620	HELIO_09238	BRALA20033
OG0005621	HELIO_00980, HELIO_02272	BRALA26946
OG0005622	HELIO_07879	BRALA28846
OG0005623	HELIO_02211	BRALA24263
OG0005624	HELIO_03086	BRALA08859
OG0005625	HELIO_06117	BRALA16271
OG0005626	HELIO_02428	BRALA34323
OG0005627	HELIO_12385	BRALA21305
OG0005628	HELIO_11432	BRALA07888
OG0005629	HELIO_12097	BRALA05441
OG0005630	HELIO_00824	BRALA01440
OG0005631	HELIO_07481	BRALA10696
OG0005633	HELIO_11732	BRALA35097
OG0005634	HELIO_11013	BRALA10076
OG0005636	HELIO_12502	BRALA08890
OG0005637	HELIO_10696	BRALA15180
OG0005638	HELIO_10211	BRALA16862
OG0005640	HELIO_05320, HELIO_11681	BRALA11975
OG0005641	HELIO_00958	BRALA25936
OG0005642	HELIO_06278	BRALA22683
OG0005644	HELIO_10313	BRALA23247
OG0005645	HELIO_00410	BRALA18342
OG0005646	HELIO_11456	BRALA14098
OG0005648	HELIO_00293	BRALA08600
OG0005649	HELIO_12421	BRALA18887
OG0005651	HELIO_07730	BRALA13969
OG0005652	HELIO_07272	BRALA01979
OG0005654	HELIO_01270	BRALA02033
OG0005656	HELIO_10016	BRALA35887
OG0005659	HELIO_12720	BRALA10984
OG0005660	HELIO_11914	BRALA17720
OG0005685	HELIO_03325	BRALA12967
OG0005690	HELIO_03413	BRALA34602, BRALA16216
OG0005691	HELIO_05597	BRALA11038
OG0005692	HELIO_03208	BRALA24381
OG0005694	HELIO_07565	BRALA17179
OG0005695	HELIO_08966	BRALA04509
OG0005696	HELIO_12573	BRALA12660, BRALA12659
OG0005697	HELIO_11701	BRALA07983
OG0005698	HELIO_00083	BRALA14828, BRALA14827
OG0005699	HELIO_08870	BRALA15228
OG0005701	HELIO_11001	BRALA06261
OG0005702	HELIO_05411	BRALA16971
OG0005703	HELIO_03523	BRALA21952
OG0005704	HELIO_09401	BRALA22973
OG0005706	HELIO_03551	BRALA26688
OG0005707	HELIO_03290	BRALA14659
OG0005708	HELIO_01350	BRALA04657
OG0005709	HELIO_08015, HELIO_05496	BRALA25000
OG0005711	HELIO_02727	BRALA10344
OG0005712	HELIO_06457	BRALA12191
OG0005713	HELIO_09369	BRALA02517
OG0005714	HELIO_00649	BRALA02874
OG0005715	HELIO_11531	BRALA04368
OG0005716	HELIO_11422	BRALA32436, BRALA31272, BRALA31273, BRALA29755, BRALA26036, BRALA24548, BRALA17510, BRALA21408
OG0005717	HELIO_05697	BRALA23898
OG0005718	HELIO_09514	BRALA06773
OG0005719	HELIO_12564	BRALA05482
OG0005720	HELIO_03445	BRALA34468, BRALA27828
OG0005721	HELIO_02065	BRALA21175
OG0005722	HELIO_02235	BRALA25959
OG0005723	HELIO_04765	BRALA28137
OG0005724	HELIO_10899	BRALA27289
OG0005725	HELIO_01746	BRALA16743
OG0005727	HELIO_10669	BRALA22182
OG0005728	HELIO_08124	BRALA03308
OG0005729	HELIO_01495	BRALA19644
OG0005730	HELIO_02996	BRALA06259
OG0005731	HELIO_00579, HELIO_01200	BRALA06257
OG0005732	HELIO_01353	BRALA06368
OG0005733	HELIO_02700	BRALA18100
OG0005734	HELIO_09780	BRALA15823
OG0005735	HELIO_12165	BRALA21831
OG0005736	HELIO_00899	BRALA09308
OG0005738	HELIO_10585	BRALA29956
OG0005740	HELIO_02179	BRALA22588
OG0005741	HELIO_12267	BRALA14058
OG0005742	HELIO_07527	BRALA15427, BRALA15426
OG0005744	HELIO_11935	BRALA06893, BRALA06946
OG0005745	HELIO_09269	BRALA06746
OG0005746	HELIO_04588	BRALA18735
OG0005748	HELIO_12092	BRALA05680
OG0005749	HELIO_04648	BRALA33198
OG0005750	HELIO_05593	BRALA12584
OG0005751	HELIO_08899	BRALA26940
OG0005752	HELIO_08777, HELIO_11023	BRALA23214
OG0005754	HELIO_12470	BRALA25060
OG0005755	HELIO_06702	BRALA03188
OG0005756	HELIO_03209	BRALA07945
OG0005757	HELIO_08858, HELIO_03870	BRALA27615, BRALA27620
OG0005759	HELIO_09197	BRALA27481
OG0005760	HELIO_12086	BRALA25864, BRALA05398
OG0005761	HELIO_02584	BRALA02117
OG0005762	HELIO_00886	BRALA11583
OG0005763	HELIO_09742	BRALA18521
OG0005764	HELIO_09831	BRALA07420
OG0005765	HELIO_09886	BRALA24062
OG0005766	HELIO_11454	BRALA05401
OG0005767	HELIO_10919	BRALA07012
OG0005768	HELIO_08455	BRALA06934
OG0005769	HELIO_01669	BRALA19551
OG0005770	HELIO_05210	BRALA25632
OG0005771	HELIO_02570	BRALA16619
OG0005773	HELIO_12532	BRALA27221
OG0005774	HELIO_11617	BRALA14466
OG0005775	HELIO_09395	BRALA13137
OG0005776	HELIO_03223	BRALA18974
OG0005777	HELIO_04937	BRALA33601, BRALA34541, BRALA02555, BRALA02556
OG0005778	HELIO_02514	BRALA25924
OG0005779	HELIO_00910	BRALA10414
OG0005781	HELIO_07995	BRALA14280
OG0005782	HELIO_12700	BRALA27586
OG0005784	HELIO_08693	BRALA25587
OG0005785	HELIO_03719	BRALA21981
OG0005788	HELIO_02485	BRALA27401
OG0005789	HELIO_11720	BRALA19084
OG0005790	HELIO_02506	BRALA11916
OG0005791	HELIO_06108	BRALA30143
OG0005793	HELIO_06902	BRALA02122
OG0005794	HELIO_03328	BRALA14065
OG0005795	HELIO_01529	BRALA14247
OG0005796	HELIO_06502	BRALA03853
OG0005797	HELIO_06182	BRALA16284
OG0005798	HELIO_05666	BRALA17318
OG0005799	HELIO_04889	BRALA13423
OG0005800	HELIO_10961	BRALA00385
OG0005802	HELIO_06888	BRALA00338
OG0005803	HELIO_12301	BRALA09014
OG0005804	HELIO_12765	BRALA16544, BRALA23077
OG0005805	HELIO_03131	BRALA14991
OG0005806	HELIO_09787	BRALA07245
OG0005807	HELIO_03647	BRALA12255
OG0005808	HELIO_02539	BRALA12381
OG0005810	HELIO_06001	BRALA21993
OG0005811	HELIO_00291	BRALA13358
OG0005814	HELIO_01064	BRALA01036
OG0005816	HELIO_10894	BRALA24265
OG0005817	HELIO_02390	BRALA25567
OG0005818	HELIO_03468	BRALA20030
OG0005819	HELIO_07713	BRALA05131
OG0005820	HELIO_09452	BRALA12443
OG0005821	HELIO_12595	BRALA20900
OG0005822	HELIO_09903	BRALA23444
OG0005824	HELIO_03469	BRALA17116
OG0005826	HELIO_00966	BRALA16406
OG0005827	HELIO_07701, HELIO_07700	BRALA17772
