Orthogroup	HELIO_ok	CAPO3
OG0007137	HELIO_01264	CAPO303287
OG0007138	HELIO_11268	CAPO307436
OG0007139	HELIO_03311	CAPO302325
OG0007141	HELIO_02202	CAPO306130
OG0007143	HELIO_02069	CAPO307276
OG0007144	HELIO_02773	CAPO301797
OG0007145	HELIO_02042	CAPO305008
OG0007146	HELIO_08477	CAPO306800
OG0007151	HELIO_01847	CAPO304299
OG0007154	HELIO_05052	CAPO302715
OG0007158	HELIO_04172	CAPO303011
OG0007160	HELIO_04515	CAPO301230
OG0007162	HELIO_11780	CAPO305815
OG0007163	HELIO_04816	CAPO306908
OG0007165	HELIO_07174	CAPO300764
OG0007168	HELIO_01974	CAPO304836
OG0007173	HELIO_07975	CAPO305749, CAPO300679
OG0007174	HELIO_10174	CAPO304732
OG0007175	HELIO_01496	CAPO300929
OG0007176	HELIO_09685	CAPO305825
OG0007178	HELIO_08375	CAPO306843
OG0007180	HELIO_05806	CAPO300869
OG0007181	HELIO_00946	CAPO302549
OG0007182	HELIO_05171	CAPO302258
OG0007183	HELIO_10857	CAPO303453
OG0007191	HELIO_12367	CAPO307327
OG0007192	HELIO_11714	CAPO307148
OG0007248	HELIO_03566	CAPO305807
OG0007251	HELIO_11645	CAPO307515
OG0007254	HELIO_04453	CAPO300342
OG0007258	HELIO_08742	CAPO301895
OG0007261	HELIO_02263	CAPO306348
OG0007266	HELIO_07853	CAPO305560
OG0007269	HELIO_06147	CAPO305691
OG0007272	HELIO_10735	CAPO303817, CAPO303673
OG0007273	HELIO_09450	CAPO305134
OG0007276	HELIO_06599	CAPO301595
OG0007279	HELIO_03749	CAPO302557
OG0007281	HELIO_07427	CAPO304423
OG0007282	HELIO_12150	CAPO300960
OG0007283	HELIO_09223	CAPO304757
OG0007291	HELIO_12578	CAPO307621
OG0007292	HELIO_01083	CAPO302024
OG0007293	HELIO_01509, HELIO_01508	CAPO301970
OG0007297	HELIO_08956	CAPO305876
OG0007299	HELIO_08694	CAPO308254
OG0007300	HELIO_02004	CAPO301046
OG0007301	HELIO_00411	CAPO301996
OG0007302	HELIO_02030	CAPO307174
OG0007304	HELIO_12205	CAPO306505
OG0007305	HELIO_03112	CAPO303443
OG0007307	HELIO_05717	CAPO304518, CAPO304185
OG0007309	HELIO_10219	CAPO300726
OG0007313	HELIO_04919	CAPO302761
OG0007314	HELIO_12687	CAPO307151
OG0007315	HELIO_08447, HELIO_05947	CAPO300478
OG0007317	HELIO_09791	CAPO306655
OG0007319	HELIO_07489	CAPO300742
OG0007320	HELIO_09747	CAPO300324
OG0007321	HELIO_04170	CAPO307651
OG0007322	HELIO_07072	CAPO301300
OG0007325	HELIO_09200	CAPO305675
OG0007326	HELIO_09034	CAPO304342
OG0007329	HELIO_09968, HELIO_09969	CAPO306408
OG0007330	HELIO_04133	CAPO300366
OG0007335	HELIO_11949	CAPO304929
OG0007336	HELIO_06667	CAPO304895
OG0007339	HELIO_09640	CAPO300192
OG0007341	HELIO_11684	CAPO300898
OG0007343	HELIO_03412	CAPO305744
OG0007347	HELIO_09177	CAPO302872
OG0007348	HELIO_09120	CAPO307161
OG0007350	HELIO_12583	CAPO306078
OG0007352	HELIO_08083	CAPO306052
OG0007353	HELIO_01295	CAPO302025
OG0007354	HELIO_02659	CAPO303485
OG0007355	HELIO_04351	CAPO307111
OG0007356	HELIO_07064	CAPO306331
OG0007357	HELIO_06223	CAPO304967
OG0007358	HELIO_03013	CAPO304741
OG0007361	HELIO_01627	CAPO305039
OG0007363	HELIO_01853	CAPO304834
OG0007364	HELIO_03012	CAPO303075
OG0007365	HELIO_09060	CAPO306500
OG0007366	HELIO_05623	CAPO305485
OG0007367	HELIO_11916	CAPO305088
OG0007368	HELIO_09902	CAPO305250
OG0007369	HELIO_07842	CAPO300391
OG0007371	HELIO_02928	CAPO305453
OG0007372	HELIO_05741	CAPO307960
OG0007373	HELIO_10252	CAPO301099
OG0007377	HELIO_08244	CAPO306927
OG0007378	HELIO_05336	CAPO307557
OG0007379	HELIO_03559	CAPO305130
OG0007380	HELIO_02244, HELIO_04235	CAPO300141
OG0007381	HELIO_07625	CAPO303646
OG0007385	HELIO_03304	CAPO304120
OG0007387	HELIO_09254	CAPO304030
OG0007388	HELIO_11355	CAPO306166
OG0007391	HELIO_09468	CAPO304827
OG0007392	HELIO_06732	CAPO303501
OG0007393	HELIO_09515	CAPO301859
OG0007395	HELIO_10203	CAPO302788
OG0007396	HELIO_00896	CAPO302581
OG0007397	HELIO_06855	CAPO300434
OG0007399	HELIO_10834	CAPO306050
OG0007402	HELIO_00636	CAPO306401
OG0007405	HELIO_03624	CAPO303800
OG0007407	HELIO_01901	CAPO306953
OG0007408	HELIO_09431	CAPO303491
OG0007409	HELIO_06116	CAPO305402
OG0007411	HELIO_05076	CAPO300699
OG0007412	HELIO_02238	CAPO302107
OG0007413	HELIO_09705	CAPO305882
OG0007414	HELIO_08640	CAPO300363
OG0007415	HELIO_02421	CAPO307758, CAPO301270
OG0007417	HELIO_08832	CAPO303652
OG0007418	HELIO_11504	CAPO300947
OG0007421	HELIO_09011	CAPO301566
OG0007422	HELIO_02252	CAPO301771
OG0007424	HELIO_07951	CAPO304349
OG0007425	HELIO_11448	CAPO303896
OG0007428	HELIO_08646	CAPO301768
OG0007432	HELIO_05478	CAPO307504
OG0007433	HELIO_09161	CAPO307042
OG0007437	HELIO_01196	CAPO302606
OG0007439	HELIO_07267	CAPO300813
OG0007440	HELIO_03640	CAPO302516
OG0007441	HELIO_06686	CAPO304615
OG0007442	HELIO_05360	CAPO308291
OG0007446	HELIO_07395	CAPO303088
OG0007447	HELIO_12442	CAPO301482
OG0007451	HELIO_04606	CAPO303173
OG0007455	HELIO_12355	CAPO303919
OG0007456	HELIO_09549	CAPO301020
OG0007458	HELIO_09868	CAPO300350
OG0007459	HELIO_01507	CAPO304746
OG0007463	HELIO_00691	CAPO300212
OG0007466	HELIO_11051	CAPO300471
OG0007471	HELIO_09730	CAPO307438
OG0007472	HELIO_11248	CAPO302245
OG0007476	HELIO_04585	CAPO303558
OG0007478	HELIO_04114	CAPO301266
OG0007480	HELIO_07958	CAPO306792
OG0007482	HELIO_12170	CAPO307266
OG0007483	HELIO_09027	CAPO300503
OG0007484	HELIO_06327	CAPO302421
OG0007488	HELIO_09301	CAPO308146
OG0007490	HELIO_03991	CAPO303421
OG0007491	HELIO_08829	CAPO304949
OG0007494	HELIO_12427	CAPO300105
OG0007496	HELIO_05033	CAPO306996
OG0007498	HELIO_11706	CAPO306301
OG0007499	HELIO_04404	CAPO302974
OG0007503	HELIO_10821	CAPO308251
OG0007506	HELIO_00968	CAPO305836
OG0007508	HELIO_01803	CAPO306367
OG0007509	HELIO_08680	CAPO301428
OG0007510	HELIO_08253	CAPO303897
OG0007513	HELIO_03291	CAPO308263
OG0007515	HELIO_02726	CAPO300264
OG0007518	HELIO_10823	CAPO304172
OG0007519	HELIO_05000	CAPO307472
OG0007525	HELIO_06830	CAPO300836
OG0007527	HELIO_08185	CAPO306220
OG0007529	HELIO_11571	CAPO307735
OG0007531	HELIO_12240	CAPO301562
OG0007539	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679	CAPO301294
OG0007582	HELIO_04559	CAPO305253
OG0007586	HELIO_01877	CAPO305648
OG0007588	HELIO_09210	CAPO306467
OG0007591	HELIO_10985	CAPO302671
OG0007594	HELIO_06012	CAPO307951
OG0007597	HELIO_09185	CAPO302699
OG0007601	HELIO_11037	CAPO303119
OG0007602	HELIO_07630	CAPO307324
OG0007603	HELIO_01392	CAPO301881
OG0007604	HELIO_03238	CAPO302471
OG0007606	HELIO_07848	CAPO303879
OG0007607	HELIO_03875	CAPO304420
OG0007611	HELIO_01122	CAPO300602
OG0007614	HELIO_12418	CAPO307463
OG0007616	HELIO_00580	CAPO305524
OG0007617	HELIO_01514, HELIO_03303	CAPO306965
OG0007619	HELIO_00818	CAPO307079
OG0007622	HELIO_08743	CAPO304123
OG0007624	HELIO_03334	CAPO306507
OG0007629	HELIO_03806	CAPO306379
OG0007633	HELIO_01601, HELIO_04618	CAPO303133
OG0007634	HELIO_08632	CAPO301291
OG0007640	HELIO_01947	CAPO305938
OG0007646	HELIO_09428	CAPO303345
OG0007648	HELIO_11122	CAPO303467
OG0007649	HELIO_02723	CAPO300338
OG0007656	HELIO_03326	CAPO306133
OG0007657	HELIO_09924	CAPO302526
OG0007660	HELIO_04891	CAPO308074
OG0007663	HELIO_09052	CAPO303269
OG0007666	HELIO_07744	CAPO302483
OG0007673	HELIO_12156	CAPO306691
OG0007676	HELIO_07836	CAPO301687
OG0007680	HELIO_05007	CAPO301892
OG0007686	HELIO_07993	CAPO307006
OG0007687	HELIO_01462	CAPO301616
OG0007690	HELIO_01667	CAPO306330
OG0007691	HELIO_10851	CAPO306763
OG0007692	HELIO_12083	CAPO304764
OG0007694	HELIO_10450	CAPO300777
OG0007698	HELIO_02873	CAPO302218
OG0007699	HELIO_00023, HELIO_11009	CAPO308210
OG0007704	HELIO_10965	CAPO307102
OG0007708	HELIO_02843	CAPO302223
OG0007712	HELIO_06849	CAPO301491
OG0007713	HELIO_05941	CAPO305624
OG0007714	HELIO_10358, HELIO_10359	CAPO301857
OG0007722	HELIO_05263	CAPO300661
OG0007727	HELIO_07106	CAPO301122
OG0007728	HELIO_09849	CAPO300608
OG0007729	HELIO_03269	CAPO302375
OG0007732	HELIO_12689	CAPO302232
OG0007739	HELIO_03035	CAPO306247
OG0007741	HELIO_09949	CAPO305702
OG0007749	HELIO_03431	CAPO303871
OG0007751	HELIO_06655	CAPO306625
OG0007752	HELIO_00832	CAPO303736
OG0007754	HELIO_02629	CAPO307268
OG0007757	HELIO_07988	CAPO305840
OG0007759	HELIO_12236	CAPO304951
OG0007767	HELIO_03760	CAPO304549
OG0007768	HELIO_10681	CAPO305420
OG0007769	HELIO_12480	CAPO301827
OG0007770	HELIO_10505	CAPO306211
OG0007771	HELIO_01646	CAPO302978
OG0007772	HELIO_01680	CAPO304662
OG0007773	HELIO_07954	CAPO302396
OG0007776	HELIO_06697	CAPO303389
OG0007781	HELIO_09673	CAPO301676
OG0007782	HELIO_11482	CAPO301686
OG0007783	HELIO_03457	CAPO302092
OG0007784	HELIO_06523	CAPO307704
OG0007786	HELIO_09437	CAPO302428
OG0007787	HELIO_04230	CAPO307455
OG0007791	HELIO_00183	CAPO305711
OG0007794	HELIO_02740	CAPO300123
OG0007801	HELIO_01655	CAPO304268
OG0007802	HELIO_11341	CAPO304335, CAPO304333
OG0007803	HELIO_00912	CAPO301792
OG0007804	HELIO_02429	CAPO302116
OG0007807	HELIO_01066	CAPO300823
OG0007810	HELIO_09745	CAPO306480
OG0007811	HELIO_00921	CAPO303448
OG0007813	HELIO_00743	CAPO300842
OG0007816	HELIO_07334	CAPO300570
OG0007820	HELIO_11990	CAPO308148
OG0007823	HELIO_08358	CAPO300300
OG0007827	HELIO_06096	CAPO305582
OG0007829	HELIO_01759	CAPO305400
OG0007830	HELIO_08878	CAPO300733
OG0007831	HELIO_12772	CAPO306309
OG0007832	HELIO_11102	CAPO301843
OG0007833	HELIO_05559	CAPO303972
OG0007835	HELIO_12549	CAPO300924
OG0007836	HELIO_01070	CAPO305319
OG0007840	HELIO_04802	CAPO301709
OG0007850	HELIO_05804	CAPO308200
OG0007854	HELIO_05486	CAPO300573
OG0007858	HELIO_05719	CAPO306180
OG0007859	HELIO_08952	CAPO304922
OG0007908	HELIO_08170	CAPO305292
OG0007912	HELIO_01267	CAPO300094
OG0007917	HELIO_07148	CAPO301739
OG0007918	HELIO_04419	CAPO306768
OG0007926	HELIO_01370	CAPO306159
OG0007929	HELIO_03658	CAPO305925
OG0007941	HELIO_04750	CAPO303397
OG0007943	HELIO_05542	CAPO303432
OG0007947	HELIO_01214	CAPO304390
OG0007948	HELIO_02781	CAPO300847
OG0007950	HELIO_03769	CAPO302604, CAPO302599, CAPO300705
OG0007957	HELIO_02424	CAPO307185
OG0007958	HELIO_03422	CAPO307613
OG0007961	HELIO_01422	CAPO300412
OG0007962	HELIO_04538	CAPO304291
OG0007966	HELIO_06554	CAPO300853
OG0007968	HELIO_08321	CAPO302503
OG0007973	HELIO_04677	CAPO303148
OG0007974	HELIO_08921	CAPO308066
OG0007975	HELIO_02337	CAPO300899
OG0007978	HELIO_02240	CAPO300419
OG0007979	HELIO_02677	CAPO301049
OG0007982	HELIO_09407	CAPO306558
OG0007983	HELIO_01979	CAPO304535, CAPO302820
OG0007984	HELIO_09497	CAPO304783
OG0007988	HELIO_01044	CAPO307013
OG0007990	HELIO_00307	CAPO302135
OG0007991	HELIO_02057	CAPO303503
OG0007994	HELIO_01780	CAPO307783
OG0007996	HELIO_00492	CAPO301705
OG0007997	HELIO_03100	CAPO302071
OG0007999	HELIO_08262	CAPO305183
OG0008000	HELIO_04177	CAPO303381
OG0008005	HELIO_06029	CAPO303144
OG0008006	HELIO_00516	CAPO303383
OG0008008	HELIO_05467	CAPO306044
OG0008011	HELIO_10599	CAPO308001
OG0008012	HELIO_05973	CAPO301194
OG0008013	HELIO_04462	CAPO300786
OG0008016	HELIO_00540	CAPO307694
OG0008017	HELIO_09842	CAPO306337
OG0008018	HELIO_10526	CAPO303249
OG0008020	HELIO_00997	CAPO300340
OG0008025	HELIO_09213	CAPO300183
OG0008027	HELIO_04688	CAPO300126
OG0008028	HELIO_10437	CAPO308036
OG0008030	HELIO_08520	CAPO303940
OG0008031	HELIO_10799	CAPO301663
OG0008033	HELIO_02861	CAPO305641
OG0008038	HELIO_02850	CAPO303434
OG0008041	HELIO_00327	CAPO304528
OG0008046	HELIO_01039	CAPO303942
OG0008050	HELIO_01160	CAPO301839
OG0008051	HELIO_09542	CAPO306666
OG0008053	HELIO_03591	CAPO307475
OG0008055	HELIO_01274	CAPO304973
OG0008056	HELIO_00846	CAPO305715
OG0008060	HELIO_09577	CAPO301527
OG0008062	HELIO_00796	CAPO307985
OG0008071	HELIO_01342	CAPO303085
OG0008072	HELIO_01026	CAPO304116
OG0008075	HELIO_03101	CAPO304938
OG0008077	HELIO_00212	CAPO303807
OG0008079	HELIO_00746	CAPO305873
OG0008082	HELIO_08934	CAPO303589
OG0008083	HELIO_09469	CAPO305526
OG0008085	HELIO_04248	CAPO306772, CAPO306778
OG0008088	HELIO_03111	CAPO303270
OG0008091	HELIO_09088	CAPO301577
OG0008094	HELIO_00528	CAPO302837
OG0008098	HELIO_10216	CAPO301911
OG0008100	HELIO_11850	CAPO303437
OG0008103	HELIO_02960	CAPO302032
OG0008104	HELIO_09386	CAPO303964
OG0008105	HELIO_10149	CAPO301825
OG0008106	HELIO_09935	CAPO300930
OG0008109	HELIO_00963	CAPO302029
OG0008110	HELIO_05692	CAPO307398
OG0008111	HELIO_09107	CAPO300295
OG0008113	HELIO_06984	CAPO306004
OG0008117	HELIO_05202	CAPO307273
OG0008120	HELIO_06493	CAPO306854
OG0008122	HELIO_07016	CAPO306853
OG0008125	HELIO_08722	CAPO301486
OG0008126	HELIO_11510	CAPO301598
OG0008136	HELIO_04953	CAPO306527
OG0008143	HELIO_08867	CAPO303100
OG0008196	HELIO_04754	CAPO305556
OG0008201	HELIO_08285	CAPO303869
OG0008203	HELIO_01479	CAPO300798
OG0008204	HELIO_11008	CAPO303341
OG0008206	HELIO_10859	CAPO300194
OG0008208	HELIO_04865	CAPO301623
OG0008219	HELIO_07426	CAPO303960
OG0008230	HELIO_03124	CAPO302415
OG0008234	HELIO_01704	CAPO303355
OG0008238	HELIO_06475	CAPO301578
OG0008239	HELIO_01309	CAPO300821
OG0008244	HELIO_05442	CAPO305920
OG0008247	HELIO_06461	CAPO301105
OG0008249	HELIO_10481	CAPO305940
OG0008251	HELIO_02762	CAPO306974
OG0008252	HELIO_11159	CAPO301636
OG0008254	HELIO_03446	CAPO307977
OG0008256	HELIO_01385	CAPO302660
OG0008260	HELIO_12614	CAPO300752
OG0008263	HELIO_05980	CAPO305878
OG0008266	HELIO_11220	CAPO300538
OG0008267	HELIO_02344	CAPO305434
OG0008268	HELIO_05239	CAPO307500
OG0008269	HELIO_01747	CAPO301506
OG0008270	HELIO_12388	CAPO300872
OG0008271	HELIO_09393	CAPO300716
OG0008272	HELIO_05405	CAPO308267
OG0008281	HELIO_07104	CAPO304839
OG0008283	HELIO_08317	CAPO300148
OG0008297	HELIO_08616	CAPO301044
OG0008299	HELIO_12180	CAPO302513
OG0008304	HELIO_07539	CAPO304565
OG0008305	HELIO_03471	CAPO307576
OG0008307	HELIO_06378	CAPO301267
OG0008309	HELIO_08533	CAPO301941
OG0008313	HELIO_12407	CAPO305984
OG0008318	HELIO_07428	CAPO308255
OG0008323	HELIO_04361	CAPO307881
OG0008325	HELIO_02818	CAPO305284
OG0008327	HELIO_01314	CAPO305580
OG0008332	HELIO_04129	CAPO307922
OG0008335	HELIO_00538	CAPO303407
OG0008336	HELIO_01313	CAPO301347
OG0008337	HELIO_04578	CAPO300735
OG0008341	HELIO_12300	CAPO301643
OG0008343	HELIO_06743	CAPO302270
OG0008345	HELIO_07583	CAPO301947
OG0008346	HELIO_08226	CAPO307261
OG0008348	HELIO_02649	CAPO303902
OG0008350	HELIO_06432, HELIO_08103	CAPO306988
OG0008351	HELIO_01614	CAPO307792
OG0008367	HELIO_10676	CAPO303697
OG0008381	HELIO_00618	CAPO307305
OG0008386	HELIO_04034	CAPO306554
OG0008391	HELIO_11781	CAPO306819
OG0008400	HELIO_08378	CAPO300651
OG0008401	HELIO_06030	CAPO304023
OG0008403	HELIO_10617	CAPO300621
OG0008406	HELIO_02435	CAPO304896
OG0008419	HELIO_10739	CAPO302047
OG0008422	HELIO_05208	CAPO301678
OG0008424	HELIO_04563	CAPO300325
OG0008427	HELIO_10187	CAPO300837
OG0008432	HELIO_11182	CAPO301824
OG0008437	HELIO_12023	CAPO305258
OG0008448	HELIO_07390	CAPO302399
OG0008516	HELIO_04595	CAPO306989
OG0008519	HELIO_07505, HELIO_05288	CAPO304309
OG0008524	HELIO_02339	CAPO305854
OG0008529	HELIO_10482	CAPO300648
OG0008532	HELIO_07901	CAPO305346
OG0008533	HELIO_03659	CAPO306433
OG0008542	HELIO_02038	CAPO303728
OG0008546	HELIO_01418	CAPO306328
OG0008552	HELIO_00421	CAPO306825
OG0008558	HELIO_09923	CAPO304939
OG0008568	HELIO_00367, HELIO_05654, HELIO_07974, HELIO_04921	CAPO303451
OG0008571	HELIO_01645	CAPO306528
OG0008572	HELIO_06443	CAPO302769
OG0008589	HELIO_05016	CAPO300561
OG0008605	HELIO_10748	CAPO307450
OG0008616	HELIO_07125	CAPO300306
OG0008627	HELIO_01629	CAPO304143
OG0008633	HELIO_04273	CAPO307916
OG0008638	HELIO_06138, HELIO_02706	CAPO302585
OG0008643	HELIO_01813	CAPO305110
OG0008645	HELIO_02532	CAPO307683
OG0008654	HELIO_05189	CAPO302567
OG0008656	HELIO_05702	CAPO305542
OG0008658	HELIO_01843	CAPO302962
OG0008659	HELIO_05034	CAPO304842
OG0008662	HELIO_07636	CAPO304364
OG0008663	HELIO_09883	CAPO305299
OG0008673	HELIO_11675	CAPO307917
OG0008675	HELIO_08054	CAPO300293
OG0008684	HELIO_03734	CAPO306544
OG0008696	HELIO_09222	CAPO301935
OG0008775	HELIO_05836	CAPO303006
OG0008778	HELIO_11813	CAPO306085
OG0008785	HELIO_12253	CAPO301308
OG0008792	HELIO_12590	CAPO303971
OG0008794	HELIO_06723	CAPO303046
OG0008799	HELIO_04045	CAPO304437
OG0008804	HELIO_03758	CAPO302280
OG0008817	HELIO_09062	CAPO302532
OG0008818	HELIO_04950	CAPO306967
OG0008823	HELIO_07320	CAPO306173
OG0008829	HELIO_05808	CAPO303197
OG0008836	HELIO_01443	CAPO302250
OG0008840	HELIO_12138	CAPO300288
OG0008855	HELIO_03667	CAPO305952
OG0008877	HELIO_04838	CAPO307090
OG0008879	HELIO_12641	CAPO302991
OG0008882	HELIO_04271	CAPO300698, CAPO305470
OG0008883	HELIO_02304	CAPO307045
OG0008911	HELIO_05853	CAPO303875
OG0008917	HELIO_00727	CAPO306124
OG0008923	HELIO_06923	CAPO301602
OG0008938	HELIO_01404	CAPO300696
OG0008946	HELIO_05136	CAPO302886
OG0008959	HELIO_04258	CAPO308005
OG0009052	HELIO_02954	CAPO308131
OG0009066	HELIO_11209	CAPO303946
OG0009070	HELIO_07561	CAPO304616
OG0009075	HELIO_02359	CAPO302751
OG0009082	HELIO_08882	CAPO307883
OG0009090	HELIO_09751	CAPO302052
OG0009091	HELIO_06717	CAPO302198
OG0009096	HELIO_12762	CAPO307816
OG0009102	HELIO_08078	CAPO300296
OG0009105	HELIO_03709	CAPO307554
OG0009118	HELIO_12118, HELIO_12117	CAPO306907
OG0009131	HELIO_12159	CAPO302501
OG0009135	HELIO_01368	CAPO302523
OG0009151	HELIO_00652	CAPO301713
OG0009152	HELIO_02105	CAPO303724
OG0009156	HELIO_10447	CAPO301084
OG0009164	HELIO_06002	CAPO305979
OG0009165	HELIO_10133	CAPO303917
OG0009166	HELIO_09927	CAPO306637
OG0009169	HELIO_06836	CAPO307723
OG0009172	HELIO_02171	CAPO303130
OG0009175	HELIO_03907	CAPO305249
OG0009181	HELIO_08681	CAPO303752
OG0009188	HELIO_04843	CAPO303052
OG0009193	HELIO_11238	CAPO304674
OG0009293	HELIO_11639	CAPO302359
OG0009305	HELIO_09354	CAPO304439
OG0009307	HELIO_03119	CAPO305768
OG0009314	HELIO_01344	CAPO303717
OG0009320	HELIO_09249, HELIO_01949	CAPO304806
OG0009334	HELIO_03391	CAPO306334
OG0009336	HELIO_09994	CAPO301042
OG0009343	HELIO_06331	CAPO302053
OG0009354	HELIO_04307	CAPO303841
OG0009360	HELIO_09709	CAPO305111
OG0009361	HELIO_08406	CAPO301081
OG0009370	HELIO_04388	CAPO305276
OG0009372	HELIO_00471	CAPO307875
OG0009374	HELIO_01682	CAPO307954
OG0009388	HELIO_12276	CAPO304763
OG0009389	HELIO_07699	CAPO302985
OG0009394	HELIO_05975	CAPO306321
OG0009398	HELIO_10502	CAPO305204
OG0009400	HELIO_00648	CAPO300534
OG0009413	HELIO_07724	CAPO307306
OG0009419	HELIO_09195	CAPO301909
OG0009440	HELIO_00830	CAPO303442, CAPO307150, CAPO308108
OG0009451	HELIO_12517	CAPO304190
OG0009472	HELIO_01253	CAPO304554
OG0009555	HELIO_09214	CAPO302201
OG0009590	HELIO_01605	CAPO302279
OG0009599	HELIO_08299	CAPO300676
OG0009610	HELIO_08228	CAPO306556
OG0009620	HELIO_00868	CAPO303211
OG0009639	HELIO_08310	CAPO302947
OG0009663	HELIO_09506	CAPO301430
OG0009677	HELIO_04849	CAPO301926, CAPO305625
OG0009707	HELIO_00927	CAPO300362
OG0009865	HELIO_09613	CAPO301086
OG0009870	HELIO_07350	CAPO307177
OG0009886	HELIO_10524	CAPO306684
OG0009887	HELIO_01567, HELIO_06150	CAPO304717
OG0009892	HELIO_02663	CAPO304276
OG0009916	HELIO_07685	CAPO303534
OG0009920	HELIO_01466	CAPO301007
OG0009921	HELIO_06089	CAPO301535
OG0009922	HELIO_04416	CAPO306699
OG0009949	HELIO_09520	CAPO306063
OG0009957	HELIO_00341	CAPO304781
OG0009959	HELIO_01055	CAPO300346
OG0009974	HELIO_09718	CAPO303395
OG0010022	HELIO_04204	CAPO301184
OG0010126	HELIO_06916	CAPO301111
OG0010137	HELIO_03834	CAPO306569
OG0010150	HELIO_10083	CAPO303024
OG0010155	HELIO_03891	CAPO304770
OG0010189	HELIO_07185	CAPO301469
OG0010229	HELIO_10010	CAPO300233, CAPO300527
OG0010244	HELIO_05686	CAPO301765
OG0010252	HELIO_06968	CAPO304663
OG0010253	HELIO_02066	CAPO302051
OG0010259	HELIO_10567	CAPO308092
OG0010276	HELIO_04455	CAPO303860
OG0010487	HELIO_01020	CAPO304418
OG0010492	HELIO_05082	CAPO302373
OG0010499	HELIO_00001	CAPO301617
OG0010503	HELIO_08440	CAPO300209
OG0010505	HELIO_02798	CAPO303112
OG0010531	HELIO_03561	CAPO306773, CAPO306779
OG0010563	HELIO_02950	CAPO300739
OG0010568	HELIO_09670	CAPO301174
OG0010583	HELIO_03337	CAPO304585
OG0010601	HELIO_01938	CAPO308252
OG0010605	HELIO_05523	CAPO307655
OG0010612	HELIO_11779	CAPO307121
OG0010841	HELIO_09720	CAPO305667
OG0010885	HELIO_03700	CAPO303506
OG0010890	HELIO_09974	CAPO305999
OG0010914	HELIO_08802	CAPO300508
OG0010930	HELIO_00198, HELIO_02080	CAPO302013
OG0010941	HELIO_04809	CAPO307828
OG0010958	HELIO_11099	CAPO300004
OG0010974	HELIO_02614	CAPO301138
OG0011208	HELIO_12112	CAPO307220
OG0011243	HELIO_05427	CAPO303857
OG0011256	HELIO_02106	CAPO307482
OG0011289	HELIO_04871	CAPO301065
OG0011628	HELIO_12266	CAPO300891
OG0011673	HELIO_05743	CAPO303114
OG0011728	HELIO_01899	CAPO305728
OG0011799	HELIO_09421	CAPO303536
OG0011977	HELIO_00697	CAPO302350
OG0012157	HELIO_08434	CAPO305000
OG0012160	HELIO_05316	CAPO301793
OG0012161	HELIO_08794	CAPO300146
OG0012221	HELIO_10021	CAPO303770
OG0013601	HELIO_03509	CAPO304363
OG0013673	HELIO_09622	CAPO303571
OG0013708	HELIO_12482	CAPO301135
OG0014650	HELIO_09322	CAPO307171
OG0015850	HELIO_05335	CAPO303038
OG0017294	HELIO_09396	CAPO301197
OG0018356	HELIO_09313, HELIO_05953	CAPO300539
OG0018381	HELIO_04591, HELIO_06711	CAPO306410
OG0020533	HELIO_11249	CAPO300978
