Orthogroup	HELIO_ok	XENTR
OG0003863	HELIO_09867	XENTR10491, XENTR10490, XENTR02221, XENTR02222
OG0003864	HELIO_10875	XENTR11994
OG0003865	HELIO_11073	XENTR08410, XENTR08547
OG0003866	HELIO_03099	XENTR06311
OG0003867	HELIO_01829	XENTR02863
OG0003868	HELIO_08898	XENTR14790, XENTR09159, XENTR09158
OG0003869	HELIO_08492	XENTR16798
OG0003870	HELIO_02612	XENTR11422
OG0003872	HELIO_02970	XENTR00808
OG0003873	HELIO_09899	XENTR00180
OG0003874	HELIO_04369	XENTR15862
OG0003876	HELIO_02667	XENTR17136
OG0003877	HELIO_08344	XENTR02745
OG0003878	HELIO_10989	XENTR02554
OG0003880	HELIO_02020	XENTR13950
OG0003881	HELIO_07709	XENTR04081
OG0003882	HELIO_05979	XENTR16402
OG0003883	HELIO_12699	XENTR14642, XENTR14643, XENTR08760
OG0003884	HELIO_00594	XENTR02661
OG0003885	HELIO_08959	XENTR05759, XENTR02123
OG0003886	HELIO_06325	XENTR01682
OG0003887	HELIO_07770	XENTR11440
OG0003888	HELIO_07431	XENTR15148
OG0003890	HELIO_12503	XENTR06459, XENTR12480
OG0003892	HELIO_08263	XENTR00762
OG0003893	HELIO_05290	XENTR13880
OG0003894	HELIO_00555	XENTR06779
OG0003895	HELIO_10007	XENTR15607
OG0003896	HELIO_00287	XENTR17970, XENTR04800, XENTR16273
OG0003897	HELIO_07895	XENTR09637
OG0003898	HELIO_09951	XENTR00281
OG0003899	HELIO_00617	XENTR07459
OG0003900	HELIO_07367	XENTR06624
OG0003901	HELIO_12439	XENTR10660, XENTR18510
OG0003903	HELIO_11262	XENTR11558
OG0003904	HELIO_03811	XENTR05314
OG0003906	HELIO_09388	XENTR05038
OG0003911	HELIO_02034	XENTR02501
OG0003912	HELIO_00546	XENTR18566, XENTR04975, XENTR07778
OG0003913	HELIO_06151	XENTR15388
OG0003914	HELIO_10475	XENTR02686
OG0003916	HELIO_04220	XENTR04593, XENTR05144
OG0003917	HELIO_10729	XENTR00420, XENTR10594
OG0003918	HELIO_12096	XENTR06731
OG0003919	HELIO_10423	XENTR14692
OG0003920	HELIO_09202	XENTR12856
OG0003921	HELIO_11518	XENTR04630
OG0003923	HELIO_10280	XENTR04190
OG0003925	HELIO_11080	XENTR05466
OG0003927	HELIO_07361	XENTR06337, XENTR06338
OG0003929	HELIO_09096	XENTR03727
OG0003930	HELIO_03284	XENTR10794
OG0003931	HELIO_04058	XENTR10403
OG0003933	HELIO_08038	XENTR11134, XENTR10793
OG0003934	HELIO_00565	XENTR05679
OG0003935	HELIO_11530	XENTR03877
OG0003936	HELIO_03090	XENTR06644
OG0003937	HELIO_05246	XENTR01997, XENTR01986
OG0003939	HELIO_10160	XENTR04150
OG0003940	HELIO_07463	XENTR04461
OG0003942	HELIO_02681	XENTR17940
OG0003944	HELIO_01693	XENTR06236
OG0003945	HELIO_03032	XENTR18416
OG0003946	HELIO_10205	XENTR08261, XENTR12173
OG0003947	HELIO_08689	XENTR08870, XENTR02239
OG0003948	HELIO_12286	XENTR01906
OG0003949	HELIO_10884	XENTR02519
OG0003951	HELIO_01607	XENTR02805
OG0003953	HELIO_08151	XENTR01614, XENTR03298
OG0003954	HELIO_06270	XENTR15739, XENTR07597
OG0003955	HELIO_02651	XENTR03281
OG0003956	HELIO_03913	XENTR00432
OG0003957	HELIO_11006	XENTR13241
OG0003958	HELIO_12507	XENTR08137
OG0003959	HELIO_12450	XENTR14787, XENTR19068, XENTR16821
OG0003960	HELIO_08480	XENTR02354, XENTR13704
OG0003961	HELIO_06293	XENTR09360
OG0003962	HELIO_02374	XENTR09257, XENTR00890, XENTR15298, XENTR13042
OG0003965	HELIO_04316	XENTR12041
OG0003966	HELIO_04189	XENTR12845
OG0003967	HELIO_01824	XENTR01385
OG0003968	HELIO_08316	XENTR09674
OG0003969	HELIO_08398	XENTR09036
OG0003970	HELIO_11053	XENTR06325
OG0003971	HELIO_09511	XENTR16415
OG0003972	HELIO_01757	XENTR02960
OG0003973	HELIO_12484	XENTR02390, XENTR13883
OG0003998	HELIO_03538	XENTR13053
OG0003999	HELIO_02420	XENTR13639
OG0004000	HELIO_09085	XENTR16850
OG0004002	HELIO_10165	XENTR07505
OG0004004	HELIO_03478	XENTR09365, XENTR00508
OG0004005	HELIO_02225	XENTR08022
OG0004007	HELIO_06360	XENTR00335, XENTR12145
OG0004009	HELIO_08149	XENTR12738, XENTR07565
OG0004010	HELIO_03872	XENTR15365
OG0004011	HELIO_00202	XENTR09432, XENTR02695
OG0004014	HELIO_02037	XENTR16545
OG0004015	HELIO_02952	XENTR07793
OG0004016	HELIO_08840	XENTR08559
OG0004017	HELIO_04459	XENTR14676
OG0004019	HELIO_01152	XENTR14133
OG0004021	HELIO_12459	XENTR01515
OG0004022	HELIO_10188	XENTR07692
OG0004023	HELIO_00840	XENTR12549, XENTR09886
OG0004024	HELIO_09279, HELIO_09278	XENTR10419
OG0004025	HELIO_01715	XENTR15063
OG0004027	HELIO_11552	XENTR05193, XENTR01694
OG0004028	HELIO_09218	XENTR07292
OG0004029	HELIO_08811	XENTR14070
OG0004031	HELIO_01995	XENTR02095
OG0004032	HELIO_06753	XENTR14175, XENTR14174, XENTR10565
OG0004035	HELIO_09748	XENTR18213, XENTR18419
OG0004036	HELIO_02636	XENTR00661
OG0004037	HELIO_05087	XENTR08593
OG0004038	HELIO_07048	XENTR14795
OG0004039	HELIO_10042, HELIO_10041	XENTR14249, XENTR17899
OG0004041	HELIO_00736	XENTR00599
OG0004042	HELIO_09649	XENTR16635
OG0004043	HELIO_07517	XENTR06092
OG0004044	HELIO_01126	XENTR01872
OG0004045	HELIO_11902	XENTR13376
OG0004047	HELIO_11567	XENTR09809
OG0004048	HELIO_08523	XENTR08968, XENTR08876
OG0004049	HELIO_01172	XENTR08475, XENTR05908, XENTR11386
OG0004051	HELIO_01563	XENTR17604, XENTR07177
OG0004052	HELIO_04471	XENTR14748
OG0004053	HELIO_01246	XENTR05712, XENTR12155
OG0004054	HELIO_06113	XENTR03843, XENTR02105
OG0004055	HELIO_02053, HELIO_02052	XENTR07492, XENTR07490, XENTR07491
OG0004056	HELIO_06474	XENTR16960
OG0004057	HELIO_08994	XENTR00723
OG0004059	HELIO_11889	XENTR02089
OG0004060	HELIO_07720	XENTR10032
OG0004061	HELIO_02573	XENTR00001
OG0004063	HELIO_06207	XENTR04591
OG0004064	HELIO_06868	XENTR04196
OG0004065	HELIO_02317	XENTR13020
OG0004067	HELIO_11851	XENTR14385
OG0004068	HELIO_04572	XENTR08780
OG0004069	HELIO_03583	XENTR09185
OG0004070	HELIO_11759	XENTR11830
OG0004073	HELIO_08817	XENTR11511, XENTR02540
OG0004075	HELIO_07242	XENTR00982
OG0004078	HELIO_08021	XENTR10912
OG0004079	HELIO_11417	XENTR01034
OG0004080	HELIO_12370	XENTR04210, XENTR17702
OG0004081	HELIO_02694	XENTR09630, XENTR16082
OG0004082	HELIO_03318, HELIO_03319	XENTR03276
OG0004083	HELIO_08699, HELIO_03393	XENTR09602
OG0004084	HELIO_01688	XENTR03635
OG0004085	HELIO_05065	XENTR02748
OG0004086	HELIO_05655	XENTR00590
OG0004087	HELIO_07687	XENTR08763
OG0004088	HELIO_01964	XENTR12362, XENTR11015
OG0004089	HELIO_12017	XENTR15591
OG0004090	HELIO_00003	XENTR05223
OG0004091	HELIO_07817	XENTR04711
OG0004092	HELIO_00826	XENTR15001, XENTR15101
OG0004093	HELIO_09995	XENTR15684
OG0004094	HELIO_11334	XENTR14516
OG0004095	HELIO_09898	XENTR04765
OG0004096	HELIO_09267	XENTR04695
OG0004097	HELIO_00420	XENTR14379
OG0004098	HELIO_11081	XENTR09195, XENTR00362
OG0004099	HELIO_02315	XENTR07018, XENTR03906
OG0004100	HELIO_02283	XENTR15549, XENTR15547
OG0004101	HELIO_10904	XENTR13964
OG0004102	HELIO_11193	XENTR02021
OG0004103	HELIO_08288, HELIO_12649	XENTR02995, XENTR02996
OG0004104	HELIO_10999	XENTR08622
OG0004105	HELIO_07467	XENTR00235
OG0004111	HELIO_11415	XENTR05171, XENTR05170, XENTR05169, XENTR05168
OG0004112	HELIO_11079	XENTR18035
OG0004113	HELIO_08443	XENTR11125
OG0004114	HELIO_03462	XENTR11643
OG0004115	HELIO_08676	XENTR10408
OG0004116	HELIO_11516	XENTR06030
OG0004117	HELIO_02091, HELIO_02092	XENTR06588
OG0004118	HELIO_03448	XENTR00736
OG0004119	HELIO_04014	XENTR07270
OG0004121	HELIO_12052	XENTR08429
OG0004123	HELIO_10333	XENTR18443, XENTR02606
OG0004124	HELIO_09543	XENTR02997, XENTR06594
OG0004125	HELIO_07953	XENTR09786
OG0004126	HELIO_02454	XENTR02624, XENTR17192
OG0004127	HELIO_08267	XENTR09339
OG0004128	HELIO_11719	XENTR07972, XENTR04126
OG0004129	HELIO_09825	XENTR05980
OG0004131	HELIO_02810	XENTR00865
OG0004132	HELIO_08967	XENTR08207
OG0004133	HELIO_11815	XENTR08580, XENTR08835
OG0004135	HELIO_00077	XENTR14499
OG0004136	HELIO_06715	XENTR14548
OG0004137	HELIO_03498	XENTR05727
OG0004139	HELIO_09145	XENTR09190, XENTR12366, XENTR15382
OG0004140	HELIO_12443	XENTR05945
OG0004141	HELIO_08049	XENTR07977
OG0004142	HELIO_03819	XENTR15552
OG0004143	HELIO_12725	XENTR14330
OG0004144	HELIO_03451	XENTR10488, XENTR16335
OG0004145	HELIO_11658	XENTR06685
OG0004146	HELIO_08871	XENTR10320
OG0004147	HELIO_06881	XENTR18396
OG0004148	HELIO_00788	XENTR06933
OG0004149	HELIO_04989	XENTR10834
OG0004150	HELIO_10914	XENTR03403
OG0004153	HELIO_03342	XENTR02143
OG0004154	HELIO_11120	XENTR06055
OG0004155	HELIO_00571	XENTR16141
OG0004156	HELIO_02466	XENTR00751, XENTR10996
OG0004157	HELIO_11710	XENTR18358
OG0004158	HELIO_08947	XENTR18490
OG0004159	HELIO_10966	XENTR12092
OG0004160	HELIO_00518	XENTR00315
OG0004161	HELIO_08593	XENTR09910
OG0004163	HELIO_10420	XENTR08707
OG0004164	HELIO_04076	XENTR07551, XENTR07533
OG0004166	HELIO_06402	XENTR02693
OG0004167	HELIO_12312	XENTR11620
OG0004168	HELIO_10439	XENTR07704
OG0004169	HELIO_10123	XENTR16574
OG0004171	HELIO_01888	XENTR11673
OG0004174	HELIO_06319, HELIO_02631	XENTR05736
OG0004175	HELIO_08247	XENTR11021
OG0004176	HELIO_09733	XENTR01051
OG0004178	HELIO_01141	XENTR17208
OG0004179	HELIO_02899	XENTR12520, XENTR09133
OG0004180	HELIO_03911	XENTR17753, XENTR17078
OG0004181	HELIO_03220	XENTR05491
OG0004182	HELIO_10355, HELIO_10354	XENTR11405
OG0004183	HELIO_02349	XENTR10310
OG0004184	HELIO_02910	XENTR07501
OG0004185	HELIO_12384	XENTR07973
OG0004186	HELIO_03712	XENTR14918
OG0004187	HELIO_05634	XENTR07777, XENTR12420, XENTR19105
OG0004188	HELIO_05848	XENTR01635, XENTR09043
OG0004190	HELIO_06104	XENTR07315
OG0004197	HELIO_00497, HELIO_00498	XENTR07183, XENTR03350
OG0004214	HELIO_08081	XENTR02140
OG0004215	HELIO_12650	XENTR11110
OG0004216	HELIO_04339	XENTR16489
OG0004217	HELIO_12612	XENTR12749
OG0004218	HELIO_02237	XENTR09333
OG0004219	HELIO_03890	XENTR05410
OG0004220	HELIO_07241	XENTR19132
OG0004222	HELIO_01516	XENTR03863
OG0004223	HELIO_02208	XENTR11343
OG0004225	HELIO_00473	XENTR05236, XENTR01889
OG0004227	HELIO_04190	XENTR09239
OG0004229	HELIO_10319	XENTR09293
OG0004230	HELIO_03067	XENTR06029, XENTR18693
OG0004231	HELIO_02803	XENTR07588
OG0004232	HELIO_08424	XENTR14755
OG0004234	HELIO_07633	XENTR06240
OG0004235	HELIO_06406	XENTR07323
OG0004236	HELIO_09356	XENTR09087
OG0004237	HELIO_00276	XENTR03566
OG0004238	HELIO_12309	XENTR02118
OG0004239	HELIO_10562	XENTR02464
OG0004240	HELIO_07818	XENTR14102
OG0004242	HELIO_01219	XENTR10644
OG0004243	HELIO_08298	XENTR02756
OG0004245	HELIO_07870	XENTR13102
OG0004246	HELIO_10928	XENTR10841
OG0004248	HELIO_05247, HELIO_06414	XENTR02442
OG0004249	HELIO_00455, HELIO_00454	XENTR14714
OG0004250	HELIO_10569	XENTR13434
OG0004251	HELIO_09481	XENTR04013
OG0004252	HELIO_01174	XENTR01265
OG0004254	HELIO_03429	XENTR02285
OG0004255	HELIO_06018	XENTR08386
OG0004257	HELIO_08894, HELIO_08895	XENTR00860
OG0004258	HELIO_08732	XENTR15149
OG0004259	HELIO_07775	XENTR05280
OG0004260	HELIO_03739	XENTR08524
OG0004261	HELIO_00002	XENTR17138
OG0004262	HELIO_03447	XENTR03026
OG0004263	HELIO_12287	XENTR18355
OG0004264	HELIO_02131	XENTR11427, XENTR02228
OG0004265	HELIO_09429	XENTR01292
OG0004267	HELIO_11484	XENTR05430, XENTR16646
OG0004268	HELIO_09066	XENTR16315
OG0004269	HELIO_06762	XENTR08648
OG0004270	HELIO_06659	XENTR15859
OG0004271	HELIO_12035	XENTR02370
OG0004272	HELIO_09365	XENTR04240
OG0004273	HELIO_01145	XENTR07324
OG0004274	HELIO_10268	XENTR00473, XENTR15777
OG0004275	HELIO_12661	XENTR02366, XENTR11914
OG0004277	HELIO_06678	XENTR14387
OG0004279	HELIO_08783	XENTR14989
OG0004280	HELIO_01147	XENTR10748
OG0004281	HELIO_09492	XENTR18517
OG0004281	HELIO_10274	XENTR18518
OG0004282	HELIO_05309	XENTR04076
OG0004283	HELIO_02458, HELIO_02459	XENTR03463
OG0004284	HELIO_08102	XENTR12171, XENTR15187
OG0004285	HELIO_09389	XENTR08748
OG0004286	HELIO_02729	XENTR03668
OG0004287	HELIO_08218	XENTR10948
OG0004288	HELIO_02021	XENTR13701
OG0004289	HELIO_05881	XENTR09034
OG0004290	HELIO_02511	XENTR09552, XENTR12944
OG0004291	HELIO_06310	XENTR07498
OG0004292	HELIO_01648	XENTR16091
OG0004295	HELIO_07746	XENTR10638
OG0004296	HELIO_11270	XENTR04332
OG0004298	HELIO_12397	XENTR15631, XENTR15632
OG0004299	HELIO_07815	XENTR16510
OG0004300	HELIO_03164, HELIO_05762, HELIO_03166	XENTR04840
OG0004301	HELIO_02301	XENTR16663
OG0004302	HELIO_11348	XENTR16178
OG0004303	HELIO_05977	XENTR15590
OG0004304	HELIO_10121	XENTR01480, XENTR00786
OG0004305	HELIO_02999	XENTR13288
OG0004306	HELIO_01476	XENTR02165, XENTR02164
OG0004307	HELIO_06021	XENTR09783
OG0004308	HELIO_02621	XENTR00676
OG0004309	HELIO_02544	XENTR16256
OG0004310	HELIO_05755	XENTR08109
OG0004311	HELIO_02558	XENTR08099, XENTR13869
OG0004312	HELIO_09858	XENTR06276
OG0004314	HELIO_11288	XENTR03952, XENTR14943
OG0004315	HELIO_06706, HELIO_01279	XENTR10505
OG0004316	HELIO_08782	XENTR00291
OG0004317	HELIO_01651	XENTR06347
OG0004318	HELIO_04611, HELIO_04568	XENTR13838
OG0004319	HELIO_02747	XENTR12729, XENTR16401
OG0004321	HELIO_05529	XENTR09288
OG0004322	HELIO_03250, HELIO_03251	XENTR02157
OG0004324	HELIO_06380	XENTR13333
OG0004325	HELIO_12742	XENTR01927
OG0004327	HELIO_00022, HELIO_06094	XENTR14732
OG0004328	HELIO_03031	XENTR02447
OG0004331	HELIO_04862	XENTR06669
OG0004332	HELIO_03735	XENTR06028
OG0004333	HELIO_03394	XENTR05026
OG0004335	HELIO_10063	XENTR13834
OG0004336	HELIO_08099	XENTR16521, XENTR05131, XENTR18211
OG0004337	HELIO_09677	XENTR18995
OG0004338	HELIO_02735	XENTR09719
OG0004341	HELIO_02346	XENTR16678
OG0004342	HELIO_05880, HELIO_05788	XENTR01054
OG0004343	HELIO_09479	XENTR02018
OG0004344	HELIO_05104	XENTR10220
OG0004345	HELIO_11483	XENTR06180
OG0004346	HELIO_04653, HELIO_04870	XENTR00433
OG0004348	HELIO_02969	XENTR02314
OG0004349	HELIO_12177	XENTR02391
OG0004350	HELIO_09167	XENTR03571
OG0004351	HELIO_03403	XENTR16067
OG0004352	HELIO_06106	XENTR09638
OG0004353	HELIO_05842	XENTR16070
OG0004354	HELIO_08304	XENTR04545
OG0004355	HELIO_02311	XENTR07976, XENTR10102
OG0004356	HELIO_08069	XENTR06247
OG0004357	HELIO_08001	XENTR08914, XENTR01920
OG0004359	HELIO_12437	XENTR06807
OG0004360	HELIO_07589	XENTR12875
OG0004362	HELIO_04842	XENTR12262, XENTR01742
OG0004364	HELIO_04246	XENTR11370
OG0004365	HELIO_11208	XENTR12130
OG0004366	HELIO_12347	XENTR00500
OG0004367	HELIO_11157	XENTR18829, XENTR18999
OG0004368	HELIO_10695	XENTR03944, XENTR15526
OG0004369	HELIO_12496	XENTR11040
OG0004370	HELIO_03960	XENTR15518
OG0004373	HELIO_08887	XENTR00323
OG0004374	HELIO_04430	XENTR16529
OG0004375	HELIO_10600	XENTR08120
OG0004376	HELIO_02742	XENTR07129, XENTR04540
OG0004377	HELIO_08549	XENTR06554
OG0004378	HELIO_09047	XENTR04941
OG0004379	HELIO_02169	XENTR12677
OG0004380	HELIO_02081	XENTR19120
OG0004381	HELIO_09818	XENTR18220
OG0004382	HELIO_05962	XENTR05834
OG0004383	HELIO_09050	XENTR10950, XENTR10949
OG0004384	HELIO_07788	XENTR05103
OG0004385	HELIO_01485	XENTR07729
OG0004388	HELIO_09997	XENTR07992
OG0004389	HELIO_01623, HELIO_04466	XENTR00308
OG0004390	HELIO_11441, HELIO_02437	XENTR09925
OG0004391	HELIO_08588	XENTR05650, XENTR04998
OG0004392	HELIO_00680	XENTR08920
OG0004393	HELIO_11585, HELIO_11584	XENTR08850
OG0004395	HELIO_08875	XENTR10110
OG0004396	HELIO_05800	XENTR16480
OG0004397	HELIO_02130	XENTR07268, XENTR15098
OG0004398	HELIO_02807	XENTR01613
OG0004399	HELIO_04973	XENTR02783, XENTR01338
OG0004400	HELIO_06143	XENTR04523, XENTR04524
OG0004401	HELIO_00357	XENTR00790
OG0004403	HELIO_01276	XENTR12123
OG0004404	HELIO_00365	XENTR05022
OG0004405	HELIO_11201	XENTR01271
OG0004406	HELIO_01541	XENTR12792, XENTR06682
OG0004407	HELIO_06486	XENTR11714
OG0004409	HELIO_04938	XENTR11912, XENTR02365
OG0004413	HELIO_03374	XENTR04845
OG0004414	HELIO_03088	XENTR10946
OG0004415	HELIO_09325	XENTR10485
OG0004417	HELIO_12409	XENTR00369
OG0004418	HELIO_10340	XENTR03415
OG0004419	HELIO_10631	XENTR01954
OG0004420	HELIO_07109	XENTR16061, XENTR04098, XENTR04405
OG0004421	HELIO_04689	XENTR07029
OG0004422	HELIO_01632	XENTR11234, XENTR05843
OG0004423	HELIO_05314	XENTR08365
OG0004424	HELIO_04380	XENTR11298
OG0004460	HELIO_11544	XENTR13298
OG0004461	HELIO_08132	XENTR17329, XENTR02533
OG0004462	HELIO_10916	XENTR02713
OG0004463	HELIO_11855	XENTR04529, XENTR14681
OG0004465	HELIO_02805	XENTR03018
OG0004467	HELIO_02292	XENTR10318, XENTR06318
OG0004468	HELIO_01285	XENTR14274
OG0004471	HELIO_05522	XENTR00144
OG0004472	HELIO_06484	XENTR00749, XENTR00750
OG0004474	HELIO_12721	XENTR12032
OG0004476	HELIO_02731	XENTR00796
OG0004477	HELIO_02575	XENTR15352, XENTR10053
OG0004478	HELIO_00101	XENTR09560
OG0004479	HELIO_09869	XENTR07670
OG0004480	HELIO_01943	XENTR16993
OG0004481	HELIO_11879	XENTR01473
OG0004482	HELIO_01201	XENTR10601
OG0004483	HELIO_00784	XENTR17280
OG0004485	HELIO_10753, HELIO_10752	XENTR05708
OG0004487	HELIO_11260	XENTR05512, XENTR05509, XENTR05510, XENTR05511
OG0004488	HELIO_01349	XENTR17026
OG0004489	HELIO_04543	XENTR16138
OG0004490	HELIO_01426	XENTR11487
OG0004491	HELIO_12478	XENTR07277
OG0004493	HELIO_02462	XENTR12768
OG0004494	HELIO_01937	XENTR00973, XENTR00972
OG0004495	HELIO_05252	XENTR04018
OG0004496	HELIO_05528	XENTR12973
OG0004497	HELIO_02407	XENTR14301
OG0004498	HELIO_05086	XENTR10412
OG0004499	HELIO_06775	XENTR05546, XENTR11717
OG0004500	HELIO_00985	XENTR10700, XENTR10699
OG0004502	HELIO_04496	XENTR17400, XENTR17398, XENTR17399
OG0004503	HELIO_11512	XENTR14221
OG0004505	HELIO_05492	XENTR01116, XENTR01117
OG0004506	HELIO_06458	XENTR13727
OG0004507	HELIO_11682	XENTR03425
OG0004509	HELIO_01830, HELIO_01547	XENTR03935
OG0004510	HELIO_01779	XENTR03962
OG0004511	HELIO_09430	XENTR00822, XENTR10201
OG0004512	HELIO_09740, HELIO_09741	XENTR03832
OG0004514	HELIO_05298, HELIO_06872	XENTR00881
OG0004515	HELIO_07915	XENTR02016
OG0004516	HELIO_08851, HELIO_08852	XENTR04054
OG0004517	HELIO_05747	XENTR13124
OG0004518	HELIO_02464	XENTR07756
OG0004519	HELIO_02070	XENTR11913
OG0004520	HELIO_02470	XENTR09651
OG0004524	HELIO_11653	XENTR04778
OG0004525	HELIO_11194	XENTR09291
OG0004527	HELIO_00542	XENTR00456
OG0004528	HELIO_04705	XENTR01514
OG0004529	HELIO_04437	XENTR05758
OG0004530	HELIO_06657	XENTR14376, XENTR03964
OG0004531	HELIO_07234	XENTR11135
OG0004533	HELIO_08527	XENTR11245, XENTR16773
OG0004534	HELIO_01164, HELIO_01163	XENTR13192
OG0004536	HELIO_05759, HELIO_04117	XENTR06593
OG0004537	HELIO_11941	XENTR07746
OG0004538	HELIO_08825	XENTR11687
OG0004539	HELIO_10766	XENTR06560, XENTR11278
OG0004540	HELIO_01984	XENTR01878
OG0004542	HELIO_06841	XENTR01276
OG0004543	HELIO_11207	XENTR13966, XENTR13965
OG0004545	HELIO_12540	XENTR05802
OG0004547	HELIO_09117	XENTR10791, XENTR06018
OG0004548	HELIO_08241	XENTR11954
OG0004550	HELIO_07318	XENTR08942
OG0004551	HELIO_10162, HELIO_05424	XENTR13993
OG0004552	HELIO_10506	XENTR18114
OG0004553	HELIO_12007	XENTR04020
OG0004554	HELIO_08526	XENTR06056
OG0004555	HELIO_01600	XENTR08168
OG0004556	HELIO_00978	XENTR14968
OG0004558	HELIO_11447	XENTR17229, XENTR19018
OG0004559	HELIO_05624	XENTR09793
OG0004560	HELIO_02040, HELIO_02041	XENTR08583
OG0004561	HELIO_05341	XENTR09028
OG0004563	HELIO_10963	XENTR04438
OG0004564	HELIO_01798	XENTR08998
OG0004565	HELIO_09408	XENTR07621
OG0004566	HELIO_12744	XENTR15836, XENTR04511
OG0004567	HELIO_07623	XENTR13930
OG0004569	HELIO_01159	XENTR00817
OG0004570	HELIO_00155	XENTR01634, XENTR09045
OG0004571	HELIO_02695	XENTR02902
OG0004573	HELIO_11161	XENTR04046
OG0004576	HELIO_00640	XENTR08967, XENTR08877
OG0004577	HELIO_01659	XENTR13602
OG0004578	HELIO_01050	XENTR06163
OG0004579	HELIO_04280	XENTR17330
OG0004580	HELIO_09929	XENTR12038, XENTR12039, XENTR12037
OG0004581	HELIO_05498	XENTR13391
OG0004582	HELIO_08565	XENTR02772
OG0004583	HELIO_00209	XENTR07476
OG0004584	HELIO_11293	XENTR11392
OG0004585	HELIO_05321	XENTR07684
OG0004587	HELIO_01138	XENTR03565, XENTR03564
OG0004588	HELIO_01642	XENTR01517
OG0004589	HELIO_12707	XENTR14980, XENTR06532, XENTR06533
OG0004590	HELIO_05349	XENTR04031
OG0004592	HELIO_10984	XENTR17519
OG0004593	HELIO_00714	XENTR09764
OG0004595	HELIO_00583	XENTR06910
OG0004597	HELIO_09975	XENTR08163
OG0004600	HELIO_10167	XENTR15611
OG0004601	HELIO_03704	XENTR06793
OG0004602	HELIO_01820	XENTR09792
OG0004603	HELIO_01872	XENTR01817
OG0004605	HELIO_09439, HELIO_09440	XENTR01842, XENTR01844
OG0004606	HELIO_10022	XENTR15899
OG0004608	HELIO_11826	XENTR16188, XENTR16189
OG0004609	HELIO_00052	XENTR16103
OG0004610	HELIO_00082	XENTR12122
OG0004611	HELIO_04196	XENTR13026
OG0004612	HELIO_01397	XENTR12441
OG0004613	HELIO_10626	XENTR12502
OG0004614	HELIO_01801	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004615	HELIO_08842	XENTR06169, XENTR04005
OG0004616	HELIO_01195	XENTR05385
OG0004617	HELIO_08369	XENTR17100, XENTR08959
OG0004618	HELIO_04389	XENTR01046, XENTR01045
OG0004619	HELIO_09992	XENTR06929
OG0004620	HELIO_02984	XENTR03756
OG0004621	HELIO_04659	XENTR11915
OG0004622	HELIO_02761	XENTR06548
OG0004625	HELIO_09081	XENTR00859
OG0004626	HELIO_09727	XENTR07264
OG0004627	HELIO_11945	XENTR06310
OG0004628	HELIO_07285	XENTR06954, XENTR08395
OG0004629	HELIO_00929	XENTR10455
OG0004630	HELIO_07827	XENTR04232
OG0004631	HELIO_03167	XENTR08686
OG0004632	HELIO_07666	XENTR17581
OG0004633	HELIO_01232	XENTR03277
OG0004634	HELIO_03114	XENTR06011
OG0004637	HELIO_04732	XENTR03728
OG0004638	HELIO_00200	XENTR13657
OG0004639	HELIO_02889	XENTR07750
OG0004641	HELIO_09900	XENTR17163
OG0004642	HELIO_09909	XENTR10151
OG0004643	HELIO_11685	XENTR01592
OG0004644	HELIO_11529	XENTR05543, XENTR05542
OG0004645	HELIO_01412	XENTR15963
OG0004646	HELIO_06813	XENTR01464, XENTR14068
OG0004647	HELIO_00821	XENTR03408
OG0004648	HELIO_00369	XENTR13808
OG0004649	HELIO_03519	XENTR04062, XENTR00829
OG0004651	HELIO_01360	XENTR16137
OG0004655	HELIO_05420	XENTR12684
OG0004656	HELIO_07103	XENTR05154
OG0004657	HELIO_01936	XENTR09633, XENTR18378
OG0004658	HELIO_07890	XENTR00211
OG0004659	HELIO_03428	XENTR13300
OG0004660	HELIO_10181	XENTR04105
OG0004661	HELIO_10214	XENTR07157
OG0004664	HELIO_11551	XENTR08819
OG0004666	HELIO_08353	XENTR02742, XENTR05796
OG0004668	HELIO_08315	XENTR05524
OG0004669	HELIO_09536	XENTR17310
OG0004670	HELIO_02134	XENTR01679
OG0004671	HELIO_07461	XENTR10200
OG0004672	HELIO_04763	XENTR03732
OG0004673	HELIO_08420	XENTR01887, XENTR18837
OG0004674	HELIO_03310	XENTR04721
OG0004675	HELIO_01458	XENTR10690
OG0004676	HELIO_00427	XENTR12097
OG0004677	HELIO_11439	XENTR08516
OG0004678	HELIO_04212	XENTR09245
OG0004679	HELIO_08320	XENTR04023
OG0004680	HELIO_10530	XENTR06627, XENTR05093
OG0004681	HELIO_02279	XENTR00528
OG0004682	HELIO_10128	XENTR00011
OG0004683	HELIO_11352	XENTR09470
OG0004684	HELIO_03586	XENTR09471
