Orthogroup	HELIO_ok	DROME
OG0003809	HELIO_07339	DROME04169, DROME04168
OG0003811	HELIO_07404	DROME14988, DROME14990, DROME14989
OG0003813	HELIO_02391	DROME10056
OG0003817	HELIO_00561	DROME00653
OG0003818	HELIO_04533	DROME11129
OG0003820	HELIO_12732, HELIO_12713	DROME07987
OG0003821	HELIO_04733	DROME04477
OG0003823	HELIO_12718	DROME12335
OG0003824	HELIO_02077	DROME17215
OG0003827	HELIO_10529	DROME06883, DROME06884
OG0003828	HELIO_03989	DROME10911
OG0003829	HELIO_04115	DROME01864
OG0003831	HELIO_00414	DROME02158
OG0003832	HELIO_04229	DROME22043
OG0003834	HELIO_10627	DROME21433
OG0003836	HELIO_02274	DROME15123
OG0003837	HELIO_01037	DROME14236, DROME08398
OG0003838	HELIO_09299	DROME00382, DROME00383
OG0003839	HELIO_00548	DROME21710
OG0003841	HELIO_08429	DROME10377, DROME10376, DROME21784
OG0003843	HELIO_09017	DROME02011
OG0003844	HELIO_00051	DROME19636, DROME19637
OG0003845	HELIO_09710	DROME21374
OG0003846	HELIO_07722	DROME14576
OG0003848	HELIO_02520	DROME19059, DROME03440, DROME21451, DROME09630
OG0003850	HELIO_01423	DROME19645
OG0003851	HELIO_06451	DROME07873, DROME07872, DROME07874
OG0003852	HELIO_11600	DROME08152
OG0003853	HELIO_12441	DROME00889
OG0003854	HELIO_03527	DROME11356
OG0003856	HELIO_05722	DROME18670
OG0003857	HELIO_12190	DROME21963
OG0003858	HELIO_08687	DROME12659
OG0003860	HELIO_03691	DROME03956
OG0003861	HELIO_09460	DROME13113
OG0003863	HELIO_09867	DROME16970, DROME16972, DROME16971
OG0003864	HELIO_10875	DROME16687, DROME16688
OG0003865	HELIO_11073	DROME12154, DROME12155
OG0003866	HELIO_03099	DROME15012, DROME15013
OG0003867	HELIO_01829	DROME04382
OG0003868	HELIO_08898	DROME05264, DROME05265, DROME05263
OG0003869	HELIO_08492	DROME09592
OG0003870	HELIO_02612	DROME12586, DROME12587
OG0003871	HELIO_02741	DROME19904, DROME19903
OG0003872	HELIO_02970	DROME05404
OG0003873	HELIO_09899	DROME21721
OG0003874	HELIO_04369	DROME06608
OG0003875	HELIO_08274, HELIO_08273	DROME19790, DROME19791
OG0003876	HELIO_02667	DROME09112
OG0003877	HELIO_08344	DROME03255, DROME03256
OG0003879	HELIO_05565	DROME15863, DROME15864
OG0003881	HELIO_07709	DROME06398
OG0003883	HELIO_12699	DROME12952, DROME12953
OG0003884	HELIO_00594	DROME16036
OG0003885	HELIO_08959	DROME01881, DROME01880
OG0003886	HELIO_06325	DROME16702
OG0003887	HELIO_07770	DROME16856
OG0003888	HELIO_07431	DROME14996
OG0003892	HELIO_08263	DROME03882, DROME03883, DROME03881
OG0003893	HELIO_05290	DROME20864
OG0003894	HELIO_00555	DROME08816
OG0003895	HELIO_10007	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	HELIO_07895	DROME08504, DROME08505
OG0003898	HELIO_09951	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	HELIO_00617	DROME15608
OG0003903	HELIO_11262	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	HELIO_03811	DROME13386
OG0003906	HELIO_09388	DROME10315
OG0003909	HELIO_12479	DROME12680
OG0003911	HELIO_02034	DROME11361
OG0003912	HELIO_00546	DROME03970, DROME03969, DROME03443
OG0003913	HELIO_06151	DROME04350
OG0003916	HELIO_04220	DROME10524, DROME10523
OG0003918	HELIO_12096	DROME16748, DROME16746, DROME16745, DROME16747
OG0003919	HELIO_10423	DROME21549
OG0003920	HELIO_09202	DROME16629, DROME16630
OG0003921	HELIO_11518	DROME02956, DROME02955, DROME02957
OG0003923	HELIO_10280	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	HELIO_11080	DROME01564, DROME01563
OG0003926	HELIO_01471	DROME01565, DROME01567, DROME01566
OG0003929	HELIO_09096	DROME08880
OG0003930	HELIO_03284	DROME20922
OG0003931	HELIO_04058	DROME02384, DROME02385
OG0003933	HELIO_08038	DROME03669
OG0003934	HELIO_00565	DROME11280
OG0003935	HELIO_11530	DROME00302
OG0003936	HELIO_03090	DROME02177
OG0003938	HELIO_03125	DROME13183
OG0003939	HELIO_10160	DROME01287
OG0003940	HELIO_07463	DROME13675
OG0003942	HELIO_02681	DROME15620
OG0003944	HELIO_01693	DROME18760
OG0003945	HELIO_03032	DROME01863
OG0003946	HELIO_10205	DROME13159, DROME13158
OG0003947	HELIO_08689	DROME08292
OG0003949	HELIO_10884	DROME09152
OG0003950	HELIO_06986	DROME16615
OG0003951	HELIO_01607	DROME07725
OG0003955	HELIO_02651	DROME16756
OG0003958	HELIO_12507	DROME00635
OG0003959	HELIO_12450	DROME15055
OG0003961	HELIO_06293	DROME17804
OG0003962	HELIO_02374	DROME09201
OG0003964	HELIO_00388	DROME09409
OG0003965	HELIO_04316	DROME07977, DROME07971, DROME07972
OG0003967	HELIO_01824	DROME15281
OG0003968	HELIO_08316	DROME04759, DROME04758
OG0003969	HELIO_08398	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	HELIO_11053	DROME08299
OG0003971	HELIO_09511	DROME06198
OG0003972	HELIO_01757	DROME03377
OG0003973	HELIO_12484	DROME13196, DROME13195, DROME13194
OG0003976	HELIO_10595	DROME12934
OG0003998	HELIO_03539, HELIO_03537, HELIO_03538	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	HELIO_02420	DROME14381, DROME14380
OG0004000	HELIO_09085	DROME11283
OG0004002	HELIO_10165	DROME08892
OG0004004	HELIO_03478	DROME11755, DROME11754
OG0004005	HELIO_02225	DROME14778, DROME14779, DROME14780
OG0004007	HELIO_06360	DROME18644
OG0004009	HELIO_08149	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	HELIO_00202	DROME02697, DROME02696, DROME02701
OG0004015	HELIO_02952	DROME07793
OG0004017	HELIO_04459	DROME02036
OG0004019	HELIO_01152	DROME01647
OG0004021	HELIO_12459	DROME19870
OG0004022	HELIO_10188	DROME10913, DROME10915, DROME10912, DROME10914
OG0004023	HELIO_00840	DROME16512, DROME19067
OG0004025	HELIO_01715	DROME16102
OG0004027	HELIO_11552	DROME13967
OG0004028	HELIO_09218	DROME21582, DROME21583
OG0004031	HELIO_01995	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	HELIO_06753	DROME08117
OG0004035	HELIO_09748	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	HELIO_02636	DROME19609
OG0004037	HELIO_05087	DROME06863
OG0004038	HELIO_07048	DROME02888
OG0004040	HELIO_02944	DROME07203
OG0004041	HELIO_00736	DROME05936
OG0004042	HELIO_09649	DROME16619
OG0004044	HELIO_01126	DROME05299, DROME05298
OG0004045	HELIO_11902	DROME06772
OG0004047	HELIO_11567	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	HELIO_08523	DROME17671
OG0004051	HELIO_01563	DROME18087, DROME18086
OG0004053	HELIO_01246	DROME21730
OG0004054	HELIO_06113	DROME15059
OG0004057	HELIO_08994	DROME00479
OG0004059	HELIO_11889	DROME13217
OG0004060	HELIO_07720	DROME20687
OG0004061	HELIO_02573	DROME03990
OG0004064	HELIO_06868	DROME06301
OG0004065	HELIO_02317	DROME02456
OG0004067	HELIO_11851	DROME14860
OG0004068	HELIO_04572	DROME11057
OG0004069	HELIO_03583	DROME10101
OG0004070	HELIO_11759	DROME04845
OG0004073	HELIO_08817	DROME01650
OG0004074	HELIO_08579	DROME06751
OG0004075	HELIO_12102, HELIO_07242	DROME21242
OG0004078	HELIO_08021	DROME11078
OG0004079	HELIO_11417	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	HELIO_12370	DROME06468, DROME06467
OG0004081	HELIO_02694	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	HELIO_03318, HELIO_03319	DROME08161
OG0004084	HELIO_01688	DROME12357
OG0004085	HELIO_05065	DROME05732, DROME05731, DROME05733
OG0004089	HELIO_12017	DROME00381
OG0004091	HELIO_07817	DROME14119
OG0004092	HELIO_00826	DROME12563
OG0004095	HELIO_09898	DROME13735
OG0004096	HELIO_09267	DROME00515
OG0004098	HELIO_11081	DROME01948
OG0004099	HELIO_02315	DROME19388
OG0004101	HELIO_10904	DROME08755, DROME08757, DROME08756
OG0004102	HELIO_11193	DROME12666
OG0004105	HELIO_07467	DROME04809, DROME04810, DROME04811
OG0004107	HELIO_08614	DROME12701, DROME19212
OG0004111	HELIO_11415	DROME04654, DROME04653
OG0004112	HELIO_11079	DROME12140
OG0004113	HELIO_04150, HELIO_08443	DROME06222, DROME06223
OG0004114	HELIO_03462	DROME16337
OG0004115	HELIO_08676	DROME13846, DROME13845, DROME13844
OG0004116	HELIO_11516	DROME02477
OG0004118	HELIO_03448	DROME19673
OG0004119	HELIO_04014	DROME14543
OG0004120	HELIO_04260	DROME07794
OG0004121	HELIO_12052	DROME03957
OG0004122	HELIO_05729	DROME08383
OG0004123	HELIO_10333	DROME12798
OG0004124	HELIO_09543	DROME02608
OG0004127	HELIO_08267	DROME07186
OG0004130	HELIO_11752	DROME05314
OG0004131	HELIO_02810	DROME18904, DROME18905
OG0004133	HELIO_11815	DROME02029
OG0004134	HELIO_03479	DROME14839
OG0004135	HELIO_00077	DROME03879
OG0004136	HELIO_06715	DROME17670
OG0004139	HELIO_09145	DROME14020
OG0004140	HELIO_12443	DROME02610
OG0004142	HELIO_03819	DROME06754
OG0004143	HELIO_12725	DROME13621
OG0004144	HELIO_03451	DROME04309, DROME04310
OG0004145	HELIO_11658	DROME08647, DROME14074, DROME14075
OG0004147	HELIO_06881	DROME06149
OG0004148	HELIO_00788	DROME06090, DROME06089
OG0004149	HELIO_04989	DROME11017, DROME11016, DROME11015
OG0004150	HELIO_10914	DROME04551, DROME04550
OG0004151	HELIO_03120	DROME14564
OG0004153	HELIO_03342	DROME12893
OG0004156	HELIO_02466	DROME18060
OG0004158	HELIO_08947	DROME10050
OG0004159	HELIO_10966	DROME20404, DROME20403, DROME20402
OG0004160	HELIO_00518	DROME15565
OG0004164	HELIO_04076	DROME16332
OG0004166	HELIO_06402	DROME17896
OG0004167	HELIO_12312	DROME18913
OG0004168	HELIO_10439, HELIO_10438	DROME05468
OG0004169	HELIO_10123	DROME00368
OG0004170	HELIO_02685	DROME12078
OG0004171	HELIO_01888	DROME07182
OG0004176	HELIO_09733	DROME10985, DROME10984
OG0004178	HELIO_01141	DROME02387, DROME04815
OG0004179	HELIO_02899	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	HELIO_03911	DROME20474
OG0004181	HELIO_03220	DROME12964
OG0004182	HELIO_10355, HELIO_10354	DROME16363
OG0004183	HELIO_02349	DROME09271
OG0004184	HELIO_02910	DROME04419
OG0004185	HELIO_12384	DROME05297
OG0004186	HELIO_03712	DROME16037
OG0004187	HELIO_05634	DROME07871
OG0004188	HELIO_05848	DROME07492, DROME07494, DROME07493
OG0004189	HELIO_02678	DROME11000, DROME11001
OG0004190	HELIO_06104	DROME01879, DROME22091
OG0004215	HELIO_12650	DROME19401
OG0004216	HELIO_04339	DROME11793
OG0004217	HELIO_12612	DROME21224
OG0004219	HELIO_03890	DROME03490
OG0004220	HELIO_07241	DROME07426, DROME07425
OG0004222	HELIO_01516	DROME04949
OG0004223	HELIO_02208	DROME01123, DROME06776
OG0004225	HELIO_00473	DROME05012
OG0004227	HELIO_04190	DROME04086
OG0004228	HELIO_10279	DROME10277
OG0004229	HELIO_10319	DROME02866, DROME02865
OG0004230	HELIO_03067	DROME18730, DROME18729
OG0004231	HELIO_02803	DROME14487, DROME14486
OG0004232	HELIO_08424	DROME15977
OG0004235	HELIO_06406	DROME12429
OG0004236	HELIO_09356	DROME17566
OG0004239	HELIO_10562	DROME15568
OG0004242	HELIO_01219, HELIO_01220	DROME03644, DROME06191
OG0004243	HELIO_08298	DROME14802, DROME20505
OG0004244	HELIO_02306	DROME10097
OG0004245	HELIO_07870	DROME02038
OG0004246	HELIO_10928	DROME07435
OG0004247	HELIO_02696	DROME13808
OG0004248	HELIO_05247, HELIO_06414	DROME14001
OG0004249	HELIO_00455, HELIO_00454	DROME04762
OG0004250	HELIO_10569	DROME18272, DROME18273
OG0004251	HELIO_09481	DROME04402
OG0004252	HELIO_01174	DROME14951
OG0004254	HELIO_03429	DROME16850, DROME16851, DROME16852
OG0004255	HELIO_06018	DROME06896, DROME06895
OG0004257	HELIO_08894, HELIO_08895	DROME14416
OG0004258	HELIO_08732	DROME05217
OG0004259	HELIO_07775	DROME21474, DROME10563
OG0004261	HELIO_00002	DROME10981
OG0004262	HELIO_03447	DROME16780
OG0004263	HELIO_12287	DROME06450
OG0004264	HELIO_02131	DROME15193
OG0004265	HELIO_09429	DROME05465
OG0004268	HELIO_09066	DROME10031
OG0004269	HELIO_06762	DROME16782
OG0004270	HELIO_06659	DROME19295, DROME19296, DROME19297
OG0004272	HELIO_09365	DROME21011
OG0004273	HELIO_01145	DROME09850
OG0004275	HELIO_12661	DROME16991
OG0004277	HELIO_06678	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	HELIO_12691	DROME01231
OG0004280	HELIO_01147	DROME22015
OG0004281	HELIO_10274	DROME00885
OG0004282	HELIO_05309	DROME07183
OG0004283	HELIO_02458, HELIO_02459	DROME21977
OG0004284	HELIO_08102	DROME19835, DROME19836
OG0004285	HELIO_09389	DROME12894
OG0004287	HELIO_08219, HELIO_08218	DROME16211
OG0004288	HELIO_02021	DROME12750, DROME12751
OG0004289	HELIO_05881	DROME10833, DROME19397
OG0004290	HELIO_02511	DROME01469
OG0004291	HELIO_06310	DROME16342
OG0004292	HELIO_01648	DROME06641
OG0004294	HELIO_01475	DROME13106, DROME13107
OG0004295	HELIO_07746	DROME20603, DROME20604, DROME20602
OG0004299	HELIO_07815	DROME21406, DROME21405
OG0004300	HELIO_03164, HELIO_05762, HELIO_03166	DROME21737
OG0004301	HELIO_02301	DROME06959
OG0004302	HELIO_11348	DROME01833
OG0004303	HELIO_05977	DROME02789, DROME02790
OG0004304	HELIO_10121	DROME15979, DROME15978
OG0004305	HELIO_02999	DROME00211
OG0004306	HELIO_01476	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	HELIO_06021	DROME07784
OG0004308	HELIO_02621	DROME08791, DROME08790
OG0004309	HELIO_02544	DROME11787
OG0004310	HELIO_05755	DROME20002
OG0004312	HELIO_09858	DROME07615
OG0004314	HELIO_11288	DROME04957
OG0004315	HELIO_06706, HELIO_01279	DROME21705
OG0004316	HELIO_08782	DROME06707
OG0004317	HELIO_01651	DROME18648, DROME18649, DROME18650
OG0004319	HELIO_02747	DROME01293
OG0004321	HELIO_05529	DROME00141
OG0004322	HELIO_03250, HELIO_03251	DROME21173, DROME21172
OG0004323	HELIO_07772	DROME08716, DROME08715
OG0004324	HELIO_06380	DROME19211, DROME05925, DROME05924
OG0004325	HELIO_12742	DROME08792
OG0004328	HELIO_03031	DROME06814, DROME06813
OG0004329	HELIO_08973	DROME14796
OG0004331	HELIO_04862	DROME09522
OG0004332	HELIO_03735	DROME03199
OG0004333	HELIO_03394	DROME03525
OG0004334	HELIO_04407	DROME17993, DROME17994
OG0004335	HELIO_10063	DROME10278
OG0004337	HELIO_09677	DROME13597
OG0004338	HELIO_02735	DROME16553
OG0004342	HELIO_05880	DROME12320
OG0004343	HELIO_09479	DROME10215
OG0004344	HELIO_05104	DROME17664
OG0004345	HELIO_11483	DROME20919
OG0004348	HELIO_02969	DROME08598, DROME08597
OG0004349	HELIO_12177	DROME12070
OG0004350	HELIO_09167	DROME08566
OG0004351	HELIO_03403	DROME17742
OG0004352	HELIO_06106	DROME04587
OG0004353	HELIO_05842	DROME05577
OG0004354	HELIO_08304	DROME18943
OG0004355	HELIO_02311	DROME01999
OG0004356	HELIO_08069	DROME12218
OG0004357	HELIO_08001	DROME01205, DROME01203
OG0004359	HELIO_12437	DROME15372
OG0004360	HELIO_07589	DROME03158
OG0004362	HELIO_04842	DROME04321
OG0004364	HELIO_04246	DROME18518, DROME02371
OG0004365	HELIO_11208	DROME11247
OG0004366	HELIO_12347	DROME02176
OG0004367	HELIO_11157	DROME05441, DROME05440, DROME05442
OG0004368	HELIO_10695	DROME03958, DROME03959
OG0004369	HELIO_12496	DROME08156
OG0004370	HELIO_03960	DROME12142, DROME12141
OG0004373	HELIO_08887	DROME07316
OG0004374	HELIO_04430	DROME21010
OG0004376	HELIO_02742	DROME21016
OG0004377	HELIO_08549	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	HELIO_09047	DROME00771
OG0004379	HELIO_02169	DROME14972, DROME14973
OG0004380	HELIO_02081	DROME21035, DROME21034
OG0004381	HELIO_09818	DROME03934
OG0004382	HELIO_05962	DROME16408, DROME16407
OG0004385	HELIO_01485	DROME16721
OG0004388	HELIO_09998, HELIO_09997	DROME07878
OG0004391	HELIO_08588	DROME11785, DROME11784
OG0004392	HELIO_00680	DROME17967, DROME17966, DROME17965
OG0004393	HELIO_11585, HELIO_11584	DROME16127
OG0004394	HELIO_11388	DROME00472, DROME00473
OG0004395	HELIO_08875	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	HELIO_05800	DROME00290, DROME00291
OG0004397	HELIO_02130	DROME07584, DROME07585
OG0004398	HELIO_02807	DROME20923
OG0004399	HELIO_04973	DROME00026, DROME00027
OG0004401	HELIO_00357	DROME15904
OG0004403	HELIO_01276	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	HELIO_00365	DROME00111
OG0004405	HELIO_11201	DROME20905
OG0004406	HELIO_01541	DROME20449
OG0004407	HELIO_06486	DROME17000
OG0004409	HELIO_04938	DROME07816
OG0004413	HELIO_03374	DROME16031
OG0004415	HELIO_09325	DROME19672
OG0004417	HELIO_12409	DROME08382
OG0004423	HELIO_05314	DROME09027, DROME09026
OG0004424	HELIO_04380	DROME06710, DROME06709
OG0004459	HELIO_06462	DROME11629
OG0004460	HELIO_11544	DROME01612
OG0004462	HELIO_10916	DROME10763
OG0004465	HELIO_02805	DROME21097, DROME00340
OG0004468	HELIO_01285	DROME08086
OG0004471	HELIO_05522, HELIO_12084	DROME04870, DROME04872, DROME04871
OG0004472	HELIO_06484	DROME13220
OG0004474	HELIO_12721	DROME12398, DROME12397
OG0004476	HELIO_02731	DROME21347, DROME21348, DROME21349
OG0004477	HELIO_02575	DROME03184
OG0004478	HELIO_00101	DROME08802, DROME08801, DROME08806
OG0004479	HELIO_09869	DROME02751
OG0004480	HELIO_01943	DROME02479
OG0004483	HELIO_00784	DROME01082, DROME01081
OG0004486	HELIO_09931	DROME03906
OG0004487	HELIO_11260	DROME22095, DROME20434, DROME20435
OG0004488	HELIO_01349	DROME18125
OG0004489	HELIO_04543	DROME01140
OG0004490	HELIO_01426	DROME02420
OG0004491	HELIO_12478	DROME06306
OG0004493	HELIO_02462	DROME05464
OG0004494	HELIO_01937	DROME12460, DROME12459
OG0004495	HELIO_05252	DROME19461, DROME19460, DROME03167
OG0004496	HELIO_05528	DROME10398
OG0004497	HELIO_02407	DROME12594
OG0004498	HELIO_05086	DROME20932
OG0004500	HELIO_00985	DROME19536
OG0004503	HELIO_11512	DROME04705
OG0004506	HELIO_06458	DROME10904
OG0004507	HELIO_11682	DROME17036
OG0004511	HELIO_09430	DROME13105
OG0004512	HELIO_09740, HELIO_09741	DROME10927
OG0004513	HELIO_06065	DROME12675
OG0004515	HELIO_07915	DROME15124, DROME19804
OG0004517	HELIO_05747	DROME12340
OG0004518	HELIO_02464	DROME19881
OG0004519	HELIO_02070	DROME13472
OG0004520	HELIO_02470	DROME13131
OG0004524	HELIO_11653	DROME19557
OG0004525	HELIO_11194	DROME13522
OG0004526	HELIO_09082	DROME09780
OG0004529	HELIO_04437	DROME14562
OG0004530	HELIO_06657	DROME03349
OG0004533	HELIO_08527	DROME16934, DROME16933
OG0004534	HELIO_01164, HELIO_01163	DROME11128, DROME11127
OG0004538	HELIO_08825	DROME01010
OG0004539	HELIO_10766	DROME22056, DROME22055
OG0004540	HELIO_01984	DROME21936, DROME17090
OG0004542	HELIO_06841	DROME14306, DROME14305
OG0004543	HELIO_11207	DROME16410
OG0004545	HELIO_12540	DROME14918
OG0004548	HELIO_08241	DROME20368, DROME10401
OG0004550	HELIO_07318	DROME17029
OG0004551	HELIO_10162, HELIO_05424	DROME17768, DROME17769
OG0004552	HELIO_10506	DROME00895
OG0004553	HELIO_12007	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	HELIO_08526	DROME15667
OG0004555	HELIO_01600	DROME08499, DROME08501, DROME08498, DROME08500
OG0004559	HELIO_05624	DROME00073
OG0004561	HELIO_05341	DROME14241, DROME14240
OG0004563	HELIO_10963	DROME01043
OG0004564	HELIO_01798	DROME05211
OG0004565	HELIO_09408	DROME02327, DROME02328
OG0004566	HELIO_12744	DROME09871
OG0004567	HELIO_07623	DROME02916
OG0004569	HELIO_01159	DROME06466
OG0004570	HELIO_00155	DROME03152, DROME03153
OG0004571	HELIO_02695	DROME15691, DROME15692
OG0004573	HELIO_11161	DROME00139
OG0004577	HELIO_01659	DROME08875, DROME08876
OG0004578	HELIO_01050	DROME18906
OG0004579	HELIO_04280	DROME01846
OG0004581	HELIO_05498	DROME17808, DROME17807, DROME17806
OG0004582	HELIO_08565	DROME06477
OG0004583	HELIO_00209	DROME11053
OG0004584	HELIO_11293	DROME21581
OG0004585	HELIO_05321	DROME01558, DROME01556, DROME01557
OG0004587	HELIO_01138	DROME15606
OG0004588	HELIO_01642	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820
OG0004589	HELIO_12707	DROME10033, DROME10032
OG0004590	HELIO_05349	DROME15582, DROME11041, DROME11040
OG0004593	HELIO_00714	DROME07438
OG0004597	HELIO_09975	DROME12390
OG0004601	HELIO_03704	DROME05651, DROME05650
OG0004602	HELIO_01820	DROME02726, DROME12032
OG0004603	HELIO_01872	DROME10465, DROME10466, DROME10464
OG0004606	HELIO_10022	DROME09779
OG0004609	HELIO_00052	DROME08817
OG0004610	HELIO_00082	DROME10381
OG0004611	HELIO_04196	DROME16445
OG0004612	HELIO_01397	DROME00790
OG0004613	HELIO_10626	DROME05353
OG0004614	HELIO_01801	DROME13073, DROME13075, DROME13074
OG0004616	HELIO_01195	DROME19950, DROME19951
OG0004619	HELIO_09992	DROME17529
OG0004621	HELIO_04659	DROME20061, DROME20060
OG0004622	HELIO_02761	DROME08147, DROME08146
OG0004625	HELIO_09081	DROME00122
OG0004626	HELIO_09727	DROME04697
OG0004627	HELIO_11945	DROME18129, DROME18128, DROME18127
OG0004628	HELIO_07285	DROME03937
OG0004629	HELIO_00929	DROME06036
OG0004630	HELIO_07827	DROME13583
OG0004633	HELIO_01232	DROME15422
OG0004634	HELIO_03114	DROME00888
OG0004639	HELIO_02889	DROME08016
OG0004640	HELIO_01802	DROME04904, DROME04905
OG0004643	HELIO_11685	DROME00911
OG0004646	HELIO_06813	DROME06988
OG0004647	HELIO_00821	DROME12086
