Orthogroup	HELIO_ok	LYTVA_ok
OG0004956	HELIO_01327	LYTVA_28265
OG0004957	HELIO_07278	LYTVA_25743
OG0004958	HELIO_10740	LYTVA_04402
OG0004960	HELIO_01905	LYTVA_18431
OG0004961	HELIO_08946, HELIO_08945	LYTVA_24158
OG0004962	HELIO_08746	LYTVA_20013, LYTVA_11942
OG0004963	HELIO_03790	LYTVA_13526
OG0004965	HELIO_04859	LYTVA_16985
OG0004966	HELIO_11691	LYTVA_11213
OG0004967	HELIO_01089	LYTVA_12368
OG0004968	HELIO_02336	LYTVA_28812, LYTVA_21468
OG0004969	HELIO_09351	LYTVA_28485
OG0004971	HELIO_11333	LYTVA_21886, LYTVA_01157
OG0004972	HELIO_04464	LYTVA_08815
OG0004973	HELIO_05536	LYTVA_24609
OG0004974	HELIO_10765	LYTVA_20396, LYTVA_00436
OG0004975	HELIO_10270	LYTVA_12144
OG0004976	HELIO_01915	LYTVA_09782
OG0004977	HELIO_09387	LYTVA_04246
OG0004979	HELIO_00535	LYTVA_02189
OG0004980	HELIO_11727	LYTVA_11342
OG0004981	HELIO_00009	LYTVA_04981, LYTVA_04980
OG0004982	HELIO_02000	LYTVA_04774, LYTVA_04776
OG0004983	HELIO_12041	LYTVA_16372
OG0004985	HELIO_04047	LYTVA_23048
OG0004986	HELIO_12245	LYTVA_16302
OG0004988	HELIO_09379	LYTVA_17216
OG0004989	HELIO_10003	LYTVA_04727, LYTVA_02393
OG0004990	HELIO_07049	LYTVA_12280
OG0004992	HELIO_08240	LYTVA_25774, LYTVA_17651
OG0004994	HELIO_08386, HELIO_04899	LYTVA_12078
OG0004996	HELIO_07732	LYTVA_02271
OG0004997	HELIO_02145	LYTVA_17036
OG0004998	HELIO_08283	LYTVA_07377
OG0004999	HELIO_10797	LYTVA_17299, LYTVA_00003
OG0005001	HELIO_00347	LYTVA_02653, LYTVA_05070, LYTVA_10923, LYTVA_28965, LYTVA_27811, LYTVA_17851
OG0005002	HELIO_00270	LYTVA_14355
OG0005003	HELIO_12173	LYTVA_29350
OG0005005	HELIO_12196	LYTVA_12098
OG0005006	HELIO_11768	LYTVA_24629
OG0005008	HELIO_11090	LYTVA_28932
OG0005009	HELIO_08064	LYTVA_04586
OG0005011	HELIO_05735	LYTVA_22152
OG0005012	HELIO_02335	LYTVA_20569, LYTVA_17145
OG0005013	HELIO_11789	LYTVA_06183
OG0005014	HELIO_08846	LYTVA_05362
OG0005015	HELIO_00171	LYTVA_02386
OG0005016	HELIO_00692	LYTVA_13761
OG0005030	HELIO_06660	LYTVA_00689, LYTVA_04110
OG0005030	HELIO_06553, HELIO_00613, HELIO_04268	LYTVA_00691, LYTVA_06284, LYTVA_00685, LYTVA_18670, LYTVA_11103, LYTVA_21715
OG0005030	HELIO_05157	LYTVA_15635
OG0005038	HELIO_08881	LYTVA_28907
OG0005040	HELIO_03252	LYTVA_23868
OG0005041	HELIO_00372	LYTVA_05418
OG0005044	HELIO_11709	LYTVA_16439
OG0005045	HELIO_00283	LYTVA_22880
OG0005046	HELIO_04884	LYTVA_23536
OG0005048	HELIO_11538	LYTVA_00067, LYTVA_16337
OG0005049	HELIO_01695	LYTVA_10509
OG0005050	HELIO_02201	LYTVA_10576
OG0005053	HELIO_06875	LYTVA_28457
OG0005054	HELIO_00874	LYTVA_26589, LYTVA_28599
OG0005055	HELIO_10170	LYTVA_27000
OG0005057	HELIO_11960	LYTVA_22966
OG0005058	HELIO_12265	LYTVA_10510
OG0005059	HELIO_07564	LYTVA_15242
OG0005060	HELIO_08432	LYTVA_11221
OG0005061	HELIO_05370, HELIO_01775	LYTVA_18064
OG0005061	HELIO_12377	LYTVA_05156
OG0005062	HELIO_06933	LYTVA_12363
OG0005063	HELIO_00762	LYTVA_25541
OG0005064	HELIO_09180	LYTVA_15780
OG0005066	HELIO_10207	LYTVA_04665
OG0005067	HELIO_09151	LYTVA_20703
OG0005068	HELIO_00432	LYTVA_00926
OG0005069	HELIO_00608	LYTVA_05605
OG0005070	HELIO_06189	LYTVA_13147
OG0005071	HELIO_07733	LYTVA_25661
OG0005072	HELIO_07254	LYTVA_12699
OG0005073	HELIO_01773	LYTVA_29173, LYTVA_01002
OG0005074	HELIO_00880	LYTVA_28458
OG0005075	HELIO_01457	LYTVA_08643
OG0005076	HELIO_03009	LYTVA_24637
OG0005077	HELIO_12239	LYTVA_00928
OG0005077	HELIO_11769	LYTVA_05286
OG0005078	HELIO_07598	LYTVA_10121
OG0005080	HELIO_09723	LYTVA_28401
OG0005081	HELIO_10431	LYTVA_15839
OG0005083	HELIO_09753	LYTVA_17325, LYTVA_19891
OG0005084	HELIO_04922	LYTVA_01666
OG0005086	HELIO_12467	LYTVA_19054
OG0005087	HELIO_03767	LYTVA_18921
OG0005088	HELIO_03847	LYTVA_28508
OG0005089	HELIO_03232	LYTVA_04803
OG0005092	HELIO_10004	LYTVA_12997
OG0005094	HELIO_07446	LYTVA_22116
OG0005095	HELIO_02872	LYTVA_12505
OG0005096	HELIO_05731	LYTVA_08413
OG0005097	HELIO_03002	LYTVA_29826
OG0005098	HELIO_12132	LYTVA_28750
OG0005099	HELIO_10118	LYTVA_26028
OG0005100	HELIO_05545	LYTVA_13181
OG0005102	HELIO_03306	LYTVA_20026
OG0005103	HELIO_05844	LYTVA_11685, LYTVA_28004
OG0005104	HELIO_08531	LYTVA_11553
OG0005105	HELIO_09063	LYTVA_20095
OG0005106	HELIO_00174	LYTVA_14257
OG0005108	HELIO_09620	LYTVA_23585
OG0005109	HELIO_06364	LYTVA_26183
OG0005110	HELIO_07929	LYTVA_20182
OG0005111	HELIO_00407	LYTVA_07538
OG0005112	HELIO_12392	LYTVA_12382
OG0005113	HELIO_12429	LYTVA_16260
OG0005114	HELIO_08371	LYTVA_16644, LYTVA_04766
OG0005115	HELIO_03621	LYTVA_25075
OG0005116	HELIO_05351	LYTVA_16033
OG0005118	HELIO_09205	LYTVA_28302
OG0005120	HELIO_06478	LYTVA_04561
OG0005121	HELIO_07490	LYTVA_18334
OG0005122	HELIO_09548	LYTVA_17201
OG0005123	HELIO_04824	LYTVA_29676
OG0005124	HELIO_09426	LYTVA_11000
OG0005125	HELIO_06800	LYTVA_05020
OG0005126	HELIO_07265	LYTVA_16382
OG0005129	HELIO_08509	LYTVA_11841, LYTVA_11842
OG0005130	HELIO_07663	LYTVA_14060
OG0005131	HELIO_06662	LYTVA_23321
OG0005132	HELIO_06276	LYTVA_21512
OG0005133	HELIO_03265	LYTVA_19014
OG0005134	HELIO_05563	LYTVA_22510
OG0005135	HELIO_04956	LYTVA_22454
OG0005136	HELIO_03710	LYTVA_25965, LYTVA_27902
OG0005137	HELIO_12256	LYTVA_05155
OG0005138	HELIO_07694	LYTVA_17812
OG0005139	HELIO_08485	LYTVA_16571
OG0005140	HELIO_06865	LYTVA_25461
OG0005141	HELIO_11205	LYTVA_08804
OG0005142	HELIO_08045	LYTVA_00109
OG0005143	HELIO_09545	LYTVA_19150
OG0005144	HELIO_08022	LYTVA_12742
OG0005145	HELIO_09157	LYTVA_15600
OG0005146	HELIO_10854	LYTVA_15977
OG0005147	HELIO_12761	LYTVA_08148
OG0005151	HELIO_08645	LYTVA_27792
OG0005152	HELIO_00544	LYTVA_01178, LYTVA_16705
OG0005153	HELIO_05232	LYTVA_09125
OG0005154	HELIO_07276	LYTVA_05952
OG0005155	HELIO_11097	LYTVA_25167
OG0005157	HELIO_00904	LYTVA_05346, LYTVA_07627
OG0005158	HELIO_07792	LYTVA_08038, LYTVA_16647, LYTVA_23862
OG0005159	HELIO_03189	LYTVA_21448
OG0005160	HELIO_01025	LYTVA_15115, LYTVA_00792
OG0005161	HELIO_08630	LYTVA_23381
OG0005162	HELIO_11742	LYTVA_13522, LYTVA_02925
OG0005163	HELIO_02333	LYTVA_17272
OG0005165	HELIO_05039	LYTVA_10477
OG0005166	HELIO_03529	LYTVA_27300
OG0005168	HELIO_01751	LYTVA_13195, LYTVA_03102
OG0005169	HELIO_04343	LYTVA_07382
OG0005170	HELIO_12628	LYTVA_16899
OG0005171	HELIO_02326	LYTVA_05923
OG0005172	HELIO_03955	LYTVA_14234
OG0005173	HELIO_04099	LYTVA_15312
OG0005175	HELIO_00780	LYTVA_29725
OG0005176	HELIO_10190	LYTVA_10907
OG0005178	HELIO_00616	LYTVA_03900
OG0005179	HELIO_06111	LYTVA_10937
OG0005180	HELIO_06975	LYTVA_01824
OG0005181	HELIO_10980	LYTVA_07669, LYTVA_07663
OG0005182	HELIO_06479	LYTVA_12487
OG0005183	HELIO_02806	LYTVA_03203
OG0005185	HELIO_09126	LYTVA_20388, LYTVA_13179
OG0005186	HELIO_07997	LYTVA_20074
OG0005187	HELIO_07825	LYTVA_06957
OG0005188	HELIO_01778	LYTVA_13117
OG0005189	HELIO_09003	LYTVA_28773
OG0005189	HELIO_02759	LYTVA_28763
OG0005190	HELIO_05369	LYTVA_02983, LYTVA_28656
OG0005191	HELIO_12152	LYTVA_16417
OG0005192	HELIO_00944	LYTVA_11320, LYTVA_26786
OG0005193	HELIO_11765	LYTVA_27574
OG0005194	HELIO_07040	LYTVA_08214, LYTVA_00664
OG0005196	HELIO_04481	LYTVA_18001
OG0005197	HELIO_04130	LYTVA_05888
OG0005198	HELIO_04715	LYTVA_14757
OG0005200	HELIO_05628	LYTVA_06030
OG0005201	HELIO_00986	LYTVA_29977
OG0005202	HELIO_00823	LYTVA_14588
OG0005203	HELIO_10134	LYTVA_24412
OG0005204	HELIO_02257	LYTVA_25886
OG0005205	HELIO_09166	LYTVA_15919, LYTVA_05306
OG0005206	HELIO_00103	LYTVA_00889
OG0005207	HELIO_01768	LYTVA_22441
OG0005208	HELIO_08730	LYTVA_02654, LYTVA_23924
OG0005209	HELIO_08974	LYTVA_18235
OG0005210	HELIO_09612	LYTVA_07241
OG0005211	HELIO_02192	LYTVA_21649, LYTVA_09121
OG0005212	HELIO_11385	LYTVA_00382
OG0005213	HELIO_11830	LYTVA_22118
OG0005214	HELIO_08695, HELIO_08696	LYTVA_07112
OG0005215	HELIO_08665	LYTVA_11826
OG0005216	HELIO_00453	LYTVA_20687
OG0005217	HELIO_07358	LYTVA_10436
OG0005218	HELIO_01874	LYTVA_25433
OG0005219	HELIO_02014	LYTVA_16114
OG0005220	HELIO_11906	LYTVA_24525
OG0005221	HELIO_12033	LYTVA_19059
OG0005223	HELIO_12613	LYTVA_04282
OG0005224	HELIO_12119	LYTVA_03224
OG0005226	HELIO_10719	LYTVA_17427
OG0005227	HELIO_04033	LYTVA_07721
OG0005228	HELIO_05235	LYTVA_18639, LYTVA_12908
OG0005229	HELIO_05105	LYTVA_09465
OG0005230	HELIO_10429	LYTVA_07351
OG0005231	HELIO_08456	LYTVA_25304
OG0005232	HELIO_03764, HELIO_06511	LYTVA_19701
OG0005233	HELIO_11325	LYTVA_12404
OG0005237	HELIO_12667	LYTVA_08657, LYTVA_05258, LYTVA_08658
OG0005238	HELIO_08810	LYTVA_06616
OG0005239	HELIO_01800	LYTVA_26773
OG0005240	HELIO_07718	LYTVA_15443
OG0005241	HELIO_09675	LYTVA_12439
OG0005242	HELIO_04255	LYTVA_00506
OG0005243	HELIO_07101	LYTVA_20277
OG0005245	HELIO_12126	LYTVA_23505
OG0005246	HELIO_10023	LYTVA_15479
OG0005247	HELIO_03585	LYTVA_00342
OG0005248	HELIO_07455	LYTVA_17446
OG0005249	HELIO_09091	LYTVA_14003
OG0005250	HELIO_11964	LYTVA_23612
OG0005251	HELIO_03357	LYTVA_09515
OG0005252	HELIO_09098	LYTVA_24346
OG0005253	HELIO_08516	LYTVA_12700
OG0005254	HELIO_11756	LYTVA_04592
OG0005255	HELIO_12776	LYTVA_28011
OG0005256	HELIO_03816	LYTVA_17020
OG0005257	HELIO_12651	LYTVA_19440
OG0005258	HELIO_11477	LYTVA_06143
OG0005259	HELIO_05855	LYTVA_21962
OG0005260	HELIO_06476	LYTVA_27979
OG0005261	HELIO_01034	LYTVA_23858, LYTVA_24509
OG0005262	HELIO_01811	LYTVA_18059
OG0005263	HELIO_08260	LYTVA_10804
OG0005264	HELIO_03632	LYTVA_07871
OG0005265	HELIO_09118	LYTVA_14538
OG0005266	HELIO_00296	LYTVA_22357
OG0005267	HELIO_12160	LYTVA_17789
OG0005268	HELIO_02601	LYTVA_22009
OG0005269	HELIO_01373	LYTVA_22373
OG0005270	HELIO_06330	LYTVA_23141
OG0005271	HELIO_10108	LYTVA_28899, LYTVA_27744
OG0005272	HELIO_01300	LYTVA_16827
OG0005273	HELIO_05543	LYTVA_18611
OG0005274	HELIO_06856	LYTVA_00447
OG0005275	HELIO_00836	LYTVA_05085
OG0005276	HELIO_06790	LYTVA_22209
OG0005277	HELIO_11392	LYTVA_11648, LYTVA_11655
OG0005278	HELIO_03246	LYTVA_26156
OG0005279	HELIO_10579	LYTVA_07318, LYTVA_17464
OG0005280	HELIO_08673	LYTVA_22605
OG0005281	HELIO_12345	LYTVA_22608
OG0005282	HELIO_06709	LYTVA_14494
OG0005286	HELIO_08675	LYTVA_05289
OG0005287	HELIO_06450	LYTVA_15442
OG0005288	HELIO_09112	LYTVA_04103
OG0005289	HELIO_02712	LYTVA_16946
OG0005291	HELIO_11671	LYTVA_20498
OG0005292	HELIO_09153	LYTVA_01033
OG0005293	HELIO_02688	LYTVA_15778
OG0005294	HELIO_02763	LYTVA_03149
OG0005295	HELIO_05102	LYTVA_16019
OG0005296	HELIO_12020	LYTVA_24992
OG0005297	HELIO_04916	LYTVA_06619
OG0005298	HELIO_05115	LYTVA_06195
OG0005299	HELIO_01167	LYTVA_09505
OG0005300	HELIO_08983	LYTVA_15734
OG0005301	HELIO_05934	LYTVA_28976
OG0005302	HELIO_02253	LYTVA_14456
OG0005303	HELIO_04042	LYTVA_03779
OG0005304	HELIO_10382	LYTVA_24754, LYTVA_23395
OG0005305	HELIO_02967	LYTVA_15361
OG0005308	HELIO_07007	LYTVA_13516
OG0005309	HELIO_11500	LYTVA_27907
OG0005310	HELIO_01859	LYTVA_29827
OG0005312	HELIO_02639, HELIO_04406	LYTVA_17559
OG0005314	HELIO_05050	LYTVA_19497
OG0005315	HELIO_08433	LYTVA_02470
OG0005316	HELIO_01782	LYTVA_28938
OG0005317	HELIO_03663	LYTVA_15712, LYTVA_04846
OG0005318	HELIO_12485	LYTVA_04038
OG0005320	HELIO_00325	LYTVA_23917
OG0005321	HELIO_04840	LYTVA_01010
OG0005322	HELIO_00998	LYTVA_00294, LYTVA_07428
OG0005323	HELIO_11320	LYTVA_25277
OG0005324	HELIO_04253	LYTVA_28372
OG0005325	HELIO_00875	LYTVA_05024
OG0005327	HELIO_11543	LYTVA_04306
OG0005328	HELIO_02156	LYTVA_03522
OG0005329	HELIO_11287	LYTVA_25644
OG0005331	HELIO_00037	LYTVA_15827, LYTVA_25549
OG0005349	HELIO_08242	LYTVA_14296, LYTVA_26901
OG0005359	HELIO_11700	LYTVA_20184
OG0005360	HELIO_02653	LYTVA_14304
OG0005362	HELIO_09785	LYTVA_16873
OG0005363	HELIO_08154	LYTVA_12440
OG0005363	HELIO_10883	LYTVA_11346
OG0005364	HELIO_10310	LYTVA_15238
OG0005365	HELIO_00310	LYTVA_05201, LYTVA_27525
OG0005366	HELIO_04540	LYTVA_27363
OG0005368	HELIO_04082	LYTVA_18099
OG0005369	HELIO_08089	LYTVA_20706
OG0005370	HELIO_01028	LYTVA_13652
OG0005372	HELIO_07438	LYTVA_18577, LYTVA_14159
OG0005373	HELIO_09089	LYTVA_26529
OG0005376	HELIO_06508	LYTVA_13656, LYTVA_29490
OG0005377	HELIO_04700	LYTVA_01576
OG0005378	HELIO_02107	LYTVA_08881
OG0005380	HELIO_00911	LYTVA_18841
OG0005381	HELIO_10122	LYTVA_26317
OG0005383	HELIO_05038, HELIO_09496	LYTVA_10013
OG0005385	HELIO_05377	LYTVA_22111
OG0005387	HELIO_12524	LYTVA_23220
OG0005388	HELIO_09722	LYTVA_14354
OG0005389	HELIO_02229	LYTVA_11310
OG0005390	HELIO_07360	LYTVA_25943
OG0005391	HELIO_09908	LYTVA_13901
OG0005392	HELIO_01724	LYTVA_06180
OG0005392	HELIO_10576	LYTVA_23020
OG0005393	HELIO_10078	LYTVA_11222
OG0005395	HELIO_04777	LYTVA_20190
OG0005396	HELIO_03256	LYTVA_25787
OG0005397	HELIO_12292	LYTVA_07391
OG0005399	HELIO_05950	LYTVA_29394
OG0005400	HELIO_11380	LYTVA_24860
OG0005401	HELIO_02260	LYTVA_13849
OG0005402	HELIO_11168	LYTVA_05886, LYTVA_17568
OG0005403	HELIO_09292	LYTVA_23999
OG0005404	HELIO_11226	LYTVA_26068
OG0005405	HELIO_12237	LYTVA_24354
OG0005406	HELIO_10339	LYTVA_22936
OG0005409	HELIO_00987	LYTVA_25970
OG0005410	HELIO_11636	LYTVA_18186
OG0005414	HELIO_12768	LYTVA_02401
OG0005415	HELIO_08473	LYTVA_00433
OG0005416	HELIO_03332	LYTVA_09867
OG0005417	HELIO_02576	LYTVA_06653
OG0005418	HELIO_11469	LYTVA_24170
OG0005419	HELIO_02400	LYTVA_17891
OG0005420	HELIO_00953	LYTVA_01811
OG0005421	HELIO_05375	LYTVA_05316
OG0005422	HELIO_02941	LYTVA_13766
OG0005423	HELIO_02170	LYTVA_15730
OG0005424	HELIO_03129	LYTVA_21267
OG0005425	HELIO_01366	LYTVA_23379
OG0005427	HELIO_07706	LYTVA_05772
OG0005428	HELIO_06174	LYTVA_17635, LYTVA_17634
OG0005429	HELIO_02450	LYTVA_10573
OG0005430	HELIO_10193	LYTVA_23130
OG0005432	HELIO_03463	LYTVA_10903
OG0005433	HELIO_07260	LYTVA_25281
OG0005434	HELIO_02164	LYTVA_09699
OG0005435	HELIO_09064	LYTVA_12898
OG0005436	HELIO_01299	LYTVA_07775
OG0005437	HELIO_05520	LYTVA_10033
OG0005438	HELIO_05940	LYTVA_15406
OG0005439	HELIO_07098	LYTVA_01768
OG0005441	HELIO_08831	LYTVA_22028
OG0005442	HELIO_07878	LYTVA_11534
OG0005443	HELIO_12694	LYTVA_10991
OG0005445	HELIO_07839	LYTVA_09654
OG0005446	HELIO_07330	LYTVA_26690
OG0005447	HELIO_11070	LYTVA_23684
OG0005448	HELIO_11633	LYTVA_19835, LYTVA_30219
OG0005449	HELIO_07515	LYTVA_22637
OG0005450	HELIO_10951	LYTVA_28831
OG0005451	HELIO_06353	LYTVA_10961, LYTVA_16307
OG0005452	HELIO_12130	LYTVA_26211
OG0005453	HELIO_03824	LYTVA_21449
OG0005453	HELIO_04616	LYTVA_22092, LYTVA_22094, LYTVA_18626
OG0005454	HELIO_05359	LYTVA_15732
OG0005455	HELIO_12494	LYTVA_05016
OG0005456	HELIO_06408	LYTVA_26669
OG0005457	HELIO_06957	LYTVA_03156
OG0005458	HELIO_07055	LYTVA_21546
OG0005459	HELIO_08941	LYTVA_18751
OG0005460	HELIO_10159	LYTVA_06764, LYTVA_16590
OG0005461	HELIO_03126	LYTVA_26532
OG0005463	HELIO_12371	LYTVA_05211
OG0005465	HELIO_07862	LYTVA_07849
OG0005468	HELIO_08530	LYTVA_11556
OG0005473	HELIO_06472	LYTVA_15323
OG0005474	HELIO_10650	LYTVA_06418
OG0005476	HELIO_11936	LYTVA_21960
OG0005477	HELIO_05482	LYTVA_10132
OG0005478	HELIO_08823	LYTVA_21489
OG0005479	HELIO_12634	LYTVA_13568, LYTVA_05870
OG0005480	HELIO_04789	LYTVA_08469
OG0005483	HELIO_07588	LYTVA_22064
OG0005484	HELIO_01473	LYTVA_20849
OG0005485	HELIO_10549	LYTVA_27621, LYTVA_27622
OG0005485	HELIO_01045	LYTVA_02201
OG0005486	HELIO_07933	LYTVA_16519, LYTVA_16520
OG0005487	HELIO_07639	LYTVA_09749
OG0005488	HELIO_02338	LYTVA_14332
OG0005489	HELIO_00008	LYTVA_15646
OG0005490	HELIO_09891	LYTVA_10748
OG0005491	HELIO_08761	LYTVA_10744, LYTVA_14913
OG0005492	HELIO_09159	LYTVA_10795
OG0005493	HELIO_04632	LYTVA_05656
OG0005494	HELIO_09879	LYTVA_08972
OG0005495	HELIO_03871	LYTVA_04882
OG0005496	HELIO_08598	LYTVA_23214
OG0005496	HELIO_04493	LYTVA_22150
OG0005496	HELIO_10623	LYTVA_24530
OG0005497	HELIO_09363	LYTVA_12554
OG0005498	HELIO_05149	LYTVA_30189
OG0005498	HELIO_03772	LYTVA_17259
OG0005499	HELIO_10102	LYTVA_02987
OG0005500	HELIO_12536	LYTVA_26410
OG0005504	HELIO_01863	LYTVA_10026
OG0005505	HELIO_12445	LYTVA_17191
OG0005506	HELIO_11021	LYTVA_00322
OG0005507	HELIO_10707	LYTVA_05860, LYTVA_27517, LYTVA_06781
OG0005508	HELIO_03029	LYTVA_04730
OG0005509	HELIO_05779	LYTVA_20524, LYTVA_16523
OG0005510	HELIO_05262	LYTVA_11651, LYTVA_15022
OG0005512	HELIO_10285	LYTVA_07869
OG0005513	HELIO_05096	LYTVA_03165
OG0005514	HELIO_01597	LYTVA_09050
OG0005516	HELIO_03442	LYTVA_18663
OG0005517	HELIO_02903	LYTVA_14113
OG0005518	HELIO_12217	LYTVA_05593, LYTVA_00057
OG0005519	HELIO_03545	LYTVA_05963
OG0005520	HELIO_12379	LYTVA_05968
OG0005521	HELIO_07377	LYTVA_18597
OG0005522	HELIO_05895	LYTVA_05582, LYTVA_08217
OG0005523	HELIO_05175	LYTVA_20663, LYTVA_00555
OG0005524	HELIO_11281	LYTVA_06419
OG0005526	HELIO_05412	LYTVA_25448
OG0005527	HELIO_11676	LYTVA_28795
OG0005528	HELIO_12750	LYTVA_20400
OG0005529	HELIO_02227	LYTVA_22467
OG0005530	HELIO_11404	LYTVA_17558, LYTVA_28744
OG0005532	HELIO_02609	LYTVA_15572
OG0005533	HELIO_08785	LYTVA_20427
OG0005534	HELIO_12623	LYTVA_18335
OG0005536	HELIO_02108	LYTVA_16917, LYTVA_22294
OG0005537	HELIO_02860	LYTVA_25196
OG0005538	HELIO_06110, HELIO_12751	LYTVA_23401
OG0005539	HELIO_03565	LYTVA_02417
OG0005541	HELIO_02316	LYTVA_04675
OG0005550	HELIO_05935	LYTVA_07335
OG0005551	HELIO_10756	LYTVA_25782, LYTVA_29577
OG0005552	HELIO_06470, HELIO_06231	LYTVA_13999
OG0005552	HELIO_03133	LYTVA_22597
OG0005553	HELIO_11110	LYTVA_25162
OG0005554	HELIO_12200	LYTVA_20016
OG0005555	HELIO_04634	LYTVA_24123
OG0005556	HELIO_05299	LYTVA_26009
OG0005557	HELIO_01375	LYTVA_12470
OG0005558	HELIO_10554	LYTVA_15981
OG0005559	HELIO_07651	LYTVA_29586
OG0005562	HELIO_11203	LYTVA_03975, LYTVA_15162
OG0005563	HELIO_12594	LYTVA_10416
OG0005564	HELIO_01761	LYTVA_13234
OG0005565	HELIO_05680	LYTVA_08563
OG0005566	HELIO_11917	LYTVA_28317
OG0005567	HELIO_09032	LYTVA_21984
OG0005568	HELIO_09625	LYTVA_03523
OG0005569	HELIO_06580	LYTVA_22491
OG0005570	HELIO_06433	LYTVA_01092
OG0005572	HELIO_02918	LYTVA_21172
OG0005575	HELIO_01578	LYTVA_15940
OG0005576	HELIO_07654	LYTVA_03215
OG0005580	HELIO_08762	LYTVA_01951
OG0005581	HELIO_02938	LYTVA_04755
OG0005582	HELIO_11626	LYTVA_09282
OG0005583	HELIO_07321	LYTVA_24844
OG0005587	HELIO_02096	LYTVA_24274
OG0005588	HELIO_10911	LYTVA_30060
OG0005590	HELIO_05815	LYTVA_03871
OG0005591	HELIO_05768	LYTVA_25079, LYTVA_05118
OG0005591	HELIO_12320	LYTVA_23552
OG0005592	HELIO_01301	LYTVA_18676
OG0005593	HELIO_07803	LYTVA_28170
OG0005594	HELIO_02380	LYTVA_23833
OG0005595	HELIO_05119	LYTVA_16699
OG0005596	HELIO_06959	LYTVA_06078
OG0005597	HELIO_05212	LYTVA_27673
OG0005598	HELIO_03089	LYTVA_24243, LYTVA_28420
OG0005599	HELIO_03289	LYTVA_21820
OG0005600	HELIO_04745	LYTVA_02910
OG0005601	HELIO_04971	LYTVA_26702
OG0005602	HELIO_01062	LYTVA_10032
OG0005603	HELIO_08109	LYTVA_00881
OG0005604	HELIO_08231	LYTVA_17227
OG0005605	HELIO_00585	LYTVA_03868
OG0005608	HELIO_01522	LYTVA_07774
OG0005609	HELIO_06239	LYTVA_00125
OG0005611	HELIO_02487	LYTVA_13858, LYTVA_11420
OG0005612	HELIO_10642	LYTVA_20723
OG0005613	HELIO_01777	LYTVA_07852
OG0005614	HELIO_01065	LYTVA_20702
OG0005615	HELIO_09433	LYTVA_22848
OG0005616	HELIO_06993	LYTVA_21806
OG0005617	HELIO_03588	LYTVA_16568, LYTVA_28710
OG0005618	HELIO_03025	LYTVA_19319, LYTVA_20585
OG0005619	HELIO_10323	LYTVA_19684
OG0005619	HELIO_02032	LYTVA_18605
OG0005620	HELIO_09238	LYTVA_08517
OG0005621	HELIO_00980	LYTVA_09527
OG0005621	HELIO_02272	LYTVA_26862
OG0005622	HELIO_07879	LYTVA_11126, LYTVA_29546
OG0005624	HELIO_03086	LYTVA_02444, LYTVA_02430
OG0005625	HELIO_06117	LYTVA_28232
OG0005626	HELIO_02428	LYTVA_00789
OG0005627	HELIO_12385	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898
OG0005628	HELIO_11432	LYTVA_29597
OG0005630	HELIO_00824	LYTVA_06277
OG0005631	HELIO_07481	LYTVA_14897
OG0005633	HELIO_11732	LYTVA_23521
OG0005634	HELIO_11013	LYTVA_22600, LYTVA_23011
OG0005636	HELIO_12502	LYTVA_10391
OG0005637	HELIO_10696	LYTVA_14644
OG0005638	HELIO_10211	LYTVA_30155
OG0005640	HELIO_05320	LYTVA_10439
OG0005642	HELIO_06278	LYTVA_25745
OG0005644	HELIO_10313	LYTVA_22112
OG0005645	HELIO_00410	LYTVA_08432
OG0005646	HELIO_11456	LYTVA_25411
OG0005648	HELIO_00293	LYTVA_26416
OG0005649	HELIO_12421	LYTVA_16003
OG0005651	HELIO_07730	LYTVA_08479
OG0005652	HELIO_07272	LYTVA_21904
OG0005654	HELIO_01270	LYTVA_11504
OG0005656	HELIO_10016	LYTVA_26753
OG0005659	HELIO_12720	LYTVA_14836, LYTVA_06273
OG0005660	HELIO_11914	LYTVA_27368
OG0005673	HELIO_07335	LYTVA_16486
OG0005673	HELIO_04630	LYTVA_05367
OG0005684	HELIO_04272	LYTVA_20087
OG0005685	HELIO_03325	LYTVA_14392, LYTVA_14386
OG0005687	HELIO_06758	LYTVA_07891, LYTVA_04911
OG0005690	HELIO_03413	LYTVA_19300
OG0005691	HELIO_05597	LYTVA_12349
OG0005694	HELIO_07565	LYTVA_11621
OG0005695	HELIO_08966	LYTVA_08896, LYTVA_21423
OG0005696	HELIO_12573	LYTVA_28366
OG0005697	HELIO_11701	LYTVA_09418, LYTVA_06620
OG0005698	HELIO_00083	LYTVA_15492
OG0005699	HELIO_08870	LYTVA_09284
OG0005701	HELIO_11001	LYTVA_30025, LYTVA_10789, LYTVA_15178
OG0005702	HELIO_05411	LYTVA_14131
OG0005703	HELIO_03523	LYTVA_09645
OG0005704	HELIO_09401	LYTVA_29951
OG0005706	HELIO_03551	LYTVA_18788, LYTVA_18789
OG0005707	HELIO_03290	LYTVA_05626
OG0005709	HELIO_05496	LYTVA_08714
OG0005711	HELIO_02727	LYTVA_15782
OG0005712	HELIO_06457	LYTVA_25882, LYTVA_10528
OG0005713	HELIO_09369	LYTVA_20521
OG0005714	HELIO_00649	LYTVA_18976
OG0005715	HELIO_11531	LYTVA_18376
OG0005716	HELIO_11422	LYTVA_08945
